,ZBH US Equity,ZBH US Equity,ZBH US Equity,ZBH US Equity,ZBH US Equity
2023-07-15,142.4071,143.2619,141.2839,141.5125,1191169.0
2023-07-16,142.4071,143.2619,141.2839,141.5125,1191169.0
2023-07-17,141.2541,141.9996,139.4749,139.8128,1297010.0
2023-07-18,139.2761,140.3943,138.461,140.0116,1097926.0
2023-07-19,140.0216,140.8664,138.7493,139.942,1013688.0
2023-07-20,139.2761,142.2282,138.8387,141.8704,1464965.0
2023-07-21,141.6815,142.3773,140.9907,141.3734,1123235.0
2023-07-22,141.6815,142.3773,140.9907,141.3734,1123235.0
2023-07-23,141.6815,142.3773,140.9907,141.3734,1123235.0
2023-07-24,141.592,142.2282,139.6041,140.0216,1466758.0
2023-07-25,139.624,139.9172,138.471,139.455,842766.0
2023-07-26,138.9282,141.4048,138.62,140.9658,996582.0
2023-07-27,141.5821,141.6815,139.0077,139.0176,1441744.0
2023-07-28,139.6041,139.9222,137.6758,138.5008,997061.0
2023-07-29,139.6041,139.9222,137.6758,138.5008,997061.0
2023-07-30,139.6041,139.9222,137.6758,138.5008,997061.0
2023-07-31,138.471,138.471,136.8458,137.3179,1619498.0
2023-08-01,130.2905,133.1929,129.4258,131.4734,3495101.0
2023-08-02,130.9863,131.1752,126.9706,127.6068,2264109.0
2023-08-03,126.8812,126.8812,124.8286,125.0324,2094357.0
2023-08-04,125.2014,127.3881,125.0473,125.5592,1560271.0
2023-08-05,125.2014,127.3881,125.0473,125.5592,1560271.0
2023-08-06,125.2014,127.3881,125.0473,125.5592,1560271.0
2023-08-07,126.0065,126.5035,124.6547,124.8733,1273325.0
2023-08-08,124.2471,124.495,122.448,124.108,1787573.0
2023-08-09,124.4062,126.6526,124.2173,124.4559,1401729.0
2023-08-10,124.8833,125.7282,124.0583,124.098,856520.0
2023-08-11,123.8495,124.4459,123.0444,123.1836,1778263.0
2023-08-12,123.8495,124.4459,123.0444,123.1836,1778263.0
2023-08-13,123.8495,124.4459,123.0444,123.1836,1778263.0
2023-08-14,123.2532,123.9986,122.8605,122.9649,838874.0
2023-08-15,122.4282,123.1935,121.5236,121.7821,994791.0
2023-08-16,121.3348,122.0803,120.1818,120.2514,943759.0
2023-08-17,120.6191,120.8188,118.6908,118.7206,1007080.0
2023-08-18,118.3727,118.8697,117.4583,118.4622,1329563.0
2023-08-19,118.3727,118.8697,117.4583,118.4622,1329563.0
2023-08-20,118.3727,118.8697,117.4583,118.4622,1329563.0
2023-08-21,118.7206,119.814,118.3032,119.6251,1248085.0
2023-08-22,116.6929,117.3937,114.0589,115.0529,3648941.0
2023-08-23,115.848,116.1065,113.691,114.1583,2755237.0
2023-08-24,114.198,114.6354,113.3035,113.6315,1953143.0
2023-08-25,113.8899,115.0827,113.4724,114.5459,1456737.0
2023-08-26,113.8899,115.0827,113.4724,114.5459,1456737.0
2023-08-27,113.8899,115.0827,113.4724,114.5459,1456737.0
2023-08-28,118.2833,118.5792,115.3411,116.8221,2658507.0
2023-08-29,117.2197,118.7007,116.4345,118.5119,2213769.0
2023-08-30,118.5815,120.152,118.0149,119.5158,2017978.0
2023-08-31,119.9035,120.3607,118.4026,118.4026,2745974.0
2023-09-01,118.8896,119.0735,117.3986,118.7306,1463339.0
2023-09-02,118.8896,119.0735,117.3986,118.7306,1463339.0
2023-09-03,118.8896,119.0735,117.3986,118.7306,1463339.0
2023-09-04,118.8896,119.0735,117.3986,118.7306,1463339.0
2023-09-05,118.8399,119.317,117.0905,117.1004,1645019.0
2023-09-06,117.0607,122.9152,116.7923,121.9312,3625247.0
2023-09-07,123.0245,123.0245,119.3071,119.7842,1816447.0
2023-09-08,119.645,120.8378,119.0983,119.9233,1104475.0
2023-09-09,119.645,120.8378,119.0983,119.9233,1104475.0
2023-09-10,119.645,120.8378,119.0983,119.9233,1104475.0
2023-09-11,120.4899,122.6071,120.2986,121.7026,1285958.0
2023-09-12,121.6827,122.2393,120.5794,120.6986,957111.0
2023-09-13,120.5495,121.0962,119.7742,119.9035,1160939.0
2023-09-14,120.1917,121.2751,119.6947,120.8875,996579.0
2023-09-15,120.6589,122.3288,120.0973,120.5794,2547091.0
2023-09-16,120.6589,122.3288,120.0973,120.5794,2547091.0
2023-09-17,120.6589,122.3288,120.0973,120.5794,2547091.0
2023-09-18,120.5794,122.2691,120.4899,121.295,1580886.0
2023-09-19,121.2652,121.6131,120.0526,120.8776,970189.0
2023-09-20,121.6131,121.7026,119.4363,119.5854,1055928.0
2023-09-21,119.158,119.1779,117.0607,117.0905,1489201.0
2023-09-22,116.5637,116.9265,115.6691,116.1462,1267357.0
2023-09-23,116.5637,116.9265,115.6691,116.1462,1267357.0
2023-09-24,116.5637,116.9265,115.6691,116.1462,1267357.0
2023-09-25,116.0766,116.9066,115.8033,116.6432,886673.0
2023-09-26,116.0667,116.4047,111.7429,111.7827,3610515.0
2023-09-27,111.9417,112.1206,107.8664,110.0929,3121313.0
2023-09-28,110.5711,113.8982,110.5312,112.0254,1939050.0
2023-09-29,112.7227,113.7089,111.3381,111.7864,1987046.0
2023-09-30,112.7227,113.7089,111.3381,111.7864,1987046.0
2023-10-01,112.7227,113.7089,111.3381,111.7864,1987046.0
2023-10-02,110.9197,111.4975,110.4216,110.9894,1445430.0
2023-10-03,110.2324,110.8599,108.2102,109.8937,1850374.0
2023-10-04,110.1527,110.5611,107.6823,109.2661,1597561.0
2023-10-05,109.6148,109.9236,107.7819,108.8776,1048202.0
2023-10-06,108.3298,111.2684,107.7819,110.4814,1570494.0
2023-10-07,108.3298,111.2684,107.7819,110.4814,1570494.0
2023-10-08,108.3298,111.2684,107.7819,110.4814,1570494.0
2023-10-09,109.8439,110.7055,109.3724,110.2623,865889.0
2023-10-10,110.2324,112.5135,109.7941,111.7565,999422.0
2023-10-11,110.591,110.591,103.7575,104.9429,3841322.0
2023-10-12,104.9429,105.6502,101.6557,102.3231,2906627.0
2023-10-13,101.9346,104.3651,101.6058,103.897,1556643.0
2023-10-14,101.9346,104.3651,101.6058,103.897,1556643.0
2023-10-15,101.9346,104.3651,101.6058,103.897,1556643.0
2023-10-16,104.6739,105.0226,103.2794,104.6441,1284429.0
2023-10-17,103.9667,107.6026,103.6878,106.1781,1455023.0
2023-10-18,106.1781,107.6823,105.182,105.7797,1397549.0
2023-10-19,105.5306,106.8704,104.3153,104.405,1412186.0
2023-10-20,103.6579,105.2119,103.2993,104.156,1294020.0
2023-10-21,103.6579,105.2119,103.2993,104.156,1294020.0
2023-10-22,103.6579,105.2119,103.2993,104.156,1294020.0
2023-10-23,104.1261,105.9092,104.1261,104.7536,1698226.0
2023-10-24,104.5444,105.1253,103.7646,104.4349,1542010.0
2023-10-25,104.2954,104.3452,102.8211,103.2395,1698543.0
2023-10-26,103.12,103.9766,102.5821,102.7215,1197764.0
2023-10-27,103.5981,104.405,102.3131,102.7912,1534540.0
2023-10-28,103.5981,104.405,102.3131,102.7912,1534540.0
2023-10-29,103.5981,104.405,102.3131,102.7912,1534540.0
2023-10-30,103.359,103.6977,101.9346,103.0104,1309858.0
2023-10-31,103.5981,104.7636,103.0901,104.0065,1382044.0
2023-11-01,104.1161,104.8034,103.11,104.664,1503060.0
2023-11-02,105.4509,110.3918,105.3513,109.7742,3030502.0
2023-11-03,110.2623,110.8799,107.3635,108.3298,2140131.0
2023-11-04,110.2623,110.8799,107.3635,108.3298,2140131.0
2023-11-05,110.2623,110.8799,107.3635,108.3298,2140131.0
2023-11-06,108.0907,109.0171,107.3834,108.8776,2443831.0
2023-11-07,105.7298,107.9712,104.2157,105.5207,2699213.0
2023-11-08,105.5505,106.0685,103.5682,104.4548,1524691.0
2023-11-09,104.9429,105.182,103.0303,103.7177,1729060.0
2023-11-10,104.1659,105.3712,102.333,105.0126,1966493.0
2023-11-11,104.1659,105.3712,102.333,105.0126,1966493.0
2023-11-12,104.1659,105.3712,102.333,105.0126,1966493.0
2023-11-13,106.1383,108.0957,105.3314,105.4111,1702218.0
2023-11-14,107.0248,108.7332,106.7061,107.6524,1909655.0
2023-11-15,107.6524,110.6209,107.6524,110.073,3648663.0
2023-11-16,110.332,111.5513,109.9037,111.1189,2300738.0
2023-11-17,111.9159,112.2197,110.8948,111.2385,2991438.0
2023-11-18,111.9159,112.2197,110.8948,111.2385,2991438.0
2023-11-19,111.9159,112.2197,110.8948,111.2385,2991438.0
2023-11-20,111.1887,112.2147,110.9098,112.0653,1345366.0
2023-11-21,112.5434,112.8074,111.9258,112.4637,1629299.0
2023-11-22,113.3802,114.3564,112.7626,113.3901,1246158.0
2023-11-23,113.3802,114.3564,112.7626,113.3901,1246158.0
2023-11-24,113.3602,113.7288,112.7825,112.9917,605490.0
2023-11-25,113.3602,113.7288,112.7825,112.9917,605490.0
2023-11-26,113.3602,113.7288,112.7825,112.9917,605490.0
2023-11-27,112.643,113.5864,112.404,113.4001,1301404.0
2023-11-28,113.2507,113.3304,112.2745,112.653,1212846.0
2023-11-29,113.0614,114.5158,112.8323,113.4798,1311230.0
2023-11-30,113.689,116.0399,113.1411,115.8605,2678238.0
2023-12-01,116.8567,117.7034,115.4521,117.5141,1503062.0
2023-12-02,116.8567,117.7034,115.4521,117.5141,1503062.0
2023-12-03,116.8567,117.7034,115.4521,117.5141,1503062.0
2023-12-04,116.8467,118.4107,116.1893,116.4383,1534033.0
2023-12-05,115.9104,115.9104,114.197,115.3724,1028383.0
2023-12-06,115.9104,116.1395,114.8445,115.6812,1385844.0
2023-12-07,116.1096,117.1356,115.1433,116.8368,1141292.0
2023-12-08,116.8567,117.3049,116.3088,116.8467,1357927.0
2023-12-09,116.8567,117.3049,116.3088,116.8467,1357927.0
2023-12-10,116.8567,117.3049,116.3088,116.8467,1357927.0
2023-12-11,116.7172,117.8155,116.508,117.5241,2066272.0
2023-12-12,117.8528,117.8528,116.4981,116.9961,2051339.0
2023-12-13,116.8866,117.6934,116.0498,117.4444,2301313.0
2023-12-14,118.6298,119.8675,117.9724,118.072,2049011.0
2023-12-15,117.544,118.5202,116.8517,118.2314,4073985.0
2023-12-16,117.544,118.5202,116.8517,118.2314,4073985.0
2023-12-17,117.544,118.5202,116.8517,118.2314,4073985.0
2023-12-18,118.3808,118.849,117.7532,118.3409,2074979.0
2023-12-19,118.2513,119.5562,118.052,119.5064,1508944.0
2023-12-20,119.9148,119.9845,118.6398,119.5363,3205423.0
2023-12-21,120.1041,120.6918,118.6248,119.1876,1971160.0
2023-12-22,119.8351,120.6221,119.4466,120.0941,1337787.0
2023-12-23,119.8351,120.6221,119.4466,120.0941,1337787.0
2023-12-24,119.8351,120.6221,119.4466,120.0941,1337787.0
2023-12-25,119.8351,120.6221,119.4466,120.0941,1337787.0
2023-12-26,119.9943,121.6912,119.9744,121.1921,1870741.0
2023-12-27,120.9725,121.5614,120.5733,120.9026,1058621.0
2023-12-28,120.703,121.8509,120.6731,121.4017,662236.0
2023-12-29,121.232,122.1703,121.0124,121.4716,849769.0
2023-12-30,121.232,122.1703,121.0124,121.4716,849769.0
2023-12-31,121.232,122.1703,121.0124,121.4716,849769.0
2024-01-01,121.232,122.1703,121.0124,121.4716,849769.0
2024-01-02,120.7928,122.1703,120.4934,121.1622,1087454.0
2024-01-03,120.703,121.0723,119.4953,120.2439,2325450.0
2024-01-04,119.6749,120.6531,119.1759,119.9744,2099400.0
2024-01-05,119.4953,121.0673,119.4653,119.7548,1390956.0
2024-01-06,119.4953,121.0673,119.4653,119.7548,1390956.0
2024-01-07,119.4953,121.0673,119.4653,119.7548,1390956.0
2024-01-08,120.4036,122.5495,120.2888,121.7411,1427554.0
2024-01-09,121.4017,124.0367,120.4335,121.6413,2921871.0
2024-01-10,121.4716,123.4379,121.3917,122.9987,1679991.0
2024-01-11,122.9987,124.5757,121.9557,122.1503,1643164.0
2024-01-12,123.4578,124.5158,122.1203,122.839,1735839.0
2024-01-13,123.4578,124.5158,122.1203,122.839,1735839.0
2024-01-14,123.4578,124.5158,122.1203,122.839,1735839.0
2024-01-15,123.4578,124.5158,122.1203,122.839,1735839.0
2024-01-16,121.6812,122.4597,120.9426,122.4098,1450431.0
2024-01-17,121.8009,122.3499,120.9326,122.0006,1128373.0
2024-01-18,122.9688,124.3062,122.2451,123.5976,1801631.0
2024-01-19,123.6874,123.8172,121.791,123.1285,1562921.0
2024-01-20,123.6874,123.8172,121.791,123.1285,1562921.0
2024-01-21,123.6874,123.8172,121.791,123.1285,1562921.0
2024-01-22,123.4578,123.927,122.2501,122.3599,1405440.0
2024-01-23,124.0367,124.7654,120.204,120.8527,1996283.0
2024-01-24,120.8328,121.0823,119.2308,120.2938,2376233.0
2024-01-25,119.7548,121.7311,119.7548,121.7311,1127570.0
2024-01-26,122.6094,122.8789,121.3418,121.4616,982774.0
2024-01-27,122.6094,122.8789,121.3418,121.4616,982774.0
2024-01-28,122.6094,122.8789,121.3418,121.4616,982774.0
2024-01-29,121.0224,122.6993,120.713,122.6893,1261065.0
2024-01-30,122.6394,122.9638,121.6712,122.1403,1448665.0
2024-01-31,123.7872,127.2148,123.7872,125.3642,2460104.0
2024-02-01,125.1946,127.0112,123.902,127.0112,1434458.0
2024-02-02,126.6718,127.1609,125.3642,126.0829,1058527.0
2024-02-03,126.6718,127.1609,125.3642,126.0829,1058527.0
2024-02-04,126.6718,127.1609,125.3642,126.0829,1058527.0
2024-02-05,125.8433,126.6518,124.9151,125.1247,1180023.0
2024-02-06,125.0149,127.3805,125.0149,127.3605,1828637.0
2024-02-07,127.62,128.2488,126.9962,127.3106,2073649.0
2024-02-08,120.4435,124.2943,118.9064,122.8091,4306794.0
2024-02-09,123.6674,125.0748,120.9426,122.5695,3355614.0
2024-02-10,123.6674,125.0748,120.9426,122.5695,3355614.0
2024-02-11,123.6674,125.0748,120.9426,122.5695,3355614.0
2024-02-12,122.6793,125.7835,122.6044,125.6138,1836756.0
2024-02-13,124.7654,125.3967,122.0804,122.9288,1317620.0
2024-02-14,123.1883,123.9469,121.3618,121.6113,1754566.0
2024-02-15,121.9307,124.2663,121.9307,124.1665,1571062.0
2024-02-16,123.917,125.7236,123.7872,124.4759,1455459.0
2024-02-17,123.917,125.7236,123.7872,124.4759,1455459.0
2024-02-18,123.917,125.7236,123.7872,124.4759,1455459.0
2024-02-19,123.917,125.7236,123.7872,124.4759,1455459.0
2024-02-20,124.7055,125.7036,122.3499,124.7454,1388804.0
2024-02-21,124.8552,128.6112,124.1765,128.1091,2217300.0
2024-02-22,127.7597,128.8766,126.8365,128.2987,1410614.0
2024-02-23,128.3886,129.2719,127.8396,128.9375,1023534.0
2024-02-24,128.3886,129.2719,127.8396,128.9375,1023534.0
2024-02-25,128.3886,129.2719,127.8396,128.9375,1023534.0
2024-02-26,128.6281,128.9575,126.6219,126.6418,1659666.0
2024-02-27,126.3823,126.8239,125.8433,126.1328,840233.0
2024-02-28,125.7036,125.7635,123.4778,123.897,1415737.0
2024-02-29,123.9868,124.6057,122.6643,124.1266,2415826.0
2024-03-01,123.8172,124.6855,123.4029,123.7772,740134.0
2024-03-02,123.8172,124.6855,123.4029,123.7772,740134.0
2024-03-03,123.8172,124.6855,123.4029,123.7772,740134.0
2024-03-04,123.5277,126.2276,122.2601,125.2744,1658536.0
2024-03-05,125.6836,126.1228,124.1865,124.5458,1308347.0
2024-03-06,124.7853,126.5693,124.5957,125.5938,753094.0
2024-03-07,126.3923,127.8995,126.003,127.1209,1057909.0
2024-03-08,126.7417,127.9094,126.1627,126.5021,1395172.0
2024-03-09,126.7417,127.9094,126.1627,126.5021,1395172.0
2024-03-10,126.7417,127.9094,126.1627,126.5021,1395172.0
2024-03-11,126.4622,128.1191,125.9332,127.7997,1079803.0
2024-03-12,127.3805,128.179,126.8814,127.9693,1072974.0
2024-03-13,127.9993,128.2289,126.2326,126.3524,846962.0
2024-03-14,126.023,126.7017,124.8103,125.494,1203903.0
2024-03-15,124.1465,125.4441,124.1465,124.9351,2672395.0
2024-03-16,124.1465,125.4441,124.1465,124.9351,2672395.0
2024-03-17,124.1465,125.4441,124.1465,124.9351,2672395.0
2024-03-18,125.0349,126.0729,124.8652,125.7236,972376.0
2024-03-19,125.7635,126.5121,124.6755,126.4223,949289.0
2024-03-20,126.003,127.111,125.6437,126.2925,1069238.0
2024-03-21,126.7516,127.2607,125.9032,126.8315,747044.0
2024-03-22,127.0311,127.4104,125.6437,126.9612,1419231.0
2024-03-23,127.0311,127.4104,125.6437,126.9612,1419231.0
2024-03-24,127.0311,127.4104,125.6437,126.9612,1419231.0
2024-03-25,127.6799,128.2339,127.368,127.6699,1242417.0
2024-03-26,128.129,128.3711,127.61,127.63,1080443.0
2024-03-27,128.52,132.63,128.51,132.61,1806704.0
2024-03-28,132.93,133.9,131.6,131.98,1425289.0
2024-03-29,132.93,133.9,131.6,131.98,1425289.0
2024-03-30,132.93,133.9,131.6,131.98,1425289.0
2024-03-31,132.93,133.9,131.6,131.98,1425289.0
2024-04-01,131.61,131.61,129.68,129.75,745090.0
2024-04-02,129.25,129.3,127.57,128.47,1057030.0
2024-04-03,128.5,130.5,128.5,130.01,1369943.0
2024-04-04,130.89,130.89,127.43,127.56,1033003.0
2024-04-05,127.53,128.07,126.15,127.33,791726.0
2024-04-06,127.53,128.07,126.15,127.33,791726.0
2024-04-07,127.53,128.07,126.15,127.33,791726.0
2024-04-08,127.31,127.63,126.585,126.69,1106453.0
