,CC US Equity,CC US Equity,CC US Equity,CC US Equity,CC US Equity
2022-07-13,29.0125,29.7713,28.7034,29.6495,980187.0
2022-07-14,28.7408,29.0921,28.3286,29.05,1129981.0
2022-07-15,29.8462,29.9493,29.05,29.5184,882110.0
2022-07-16,29.8462,29.9493,29.05,29.5184,882110.0
2022-07-17,29.8462,29.9493,29.05,29.5184,882110.0
2022-07-18,29.8743,30.7549,29.7853,29.865,1141770.0
2022-07-19,30.3615,32.0487,30.221,31.7292,2206019.0
2022-07-20,31.5699,32.1189,31.1577,31.6542,1208714.0
2022-07-21,31.4201,32.029,31.0734,31.851,1106820.0
2022-07-22,32.1976,32.5067,31.2889,31.4388,1426249.0
2022-07-23,32.1976,32.5067,31.2889,31.4388,1426249.0
2022-07-24,32.1976,32.5067,31.2889,31.4388,1426249.0
2022-07-25,31.8416,32.0945,31.3451,32.029,1098492.0
2022-07-26,31.8603,32.207,31.598,31.8697,862842.0
2022-07-27,31.9915,32.2163,31.4013,32.0571,1586362.0
2022-07-28,32.3194,32.7081,31.9681,32.6941,1493517.0
2022-07-29,34.7269,35.9354,33.2749,33.3405,2789842.0
2022-07-30,34.7269,35.9354,33.2749,33.3405,2789842.0
2022-07-31,34.7269,35.9354,33.2749,33.3405,2789842.0
2022-08-01,33.3405,33.4061,32.3241,32.9002,1575836.0
2022-08-02,32.7597,33.2374,32.3194,32.5723,1263832.0
2022-08-03,32.8159,32.8159,31.8229,32.2819,1108162.0
2022-08-04,32.2257,33.1156,32.1226,32.7503,1037126.0
2022-08-05,32.4412,32.9845,32.2163,32.31,829151.0
2022-08-06,32.4412,32.9845,32.2163,32.31,829151.0
2022-08-07,32.4412,32.9845,32.2163,32.31,829151.0
2022-08-08,32.6754,33.1156,32.2257,32.2257,750651.0
2022-08-09,32.2913,32.4505,31.8697,32.2632,926244.0
2022-08-10,32.8346,33.4669,32.6004,33.1438,1085898.0
2022-08-11,33.5372,34.4178,33.5185,33.7246,1153302.0
2022-08-12,34.0076,34.6207,33.7481,34.583,734537.0
2022-08-13,34.0076,34.6207,33.7481,34.583,734537.0
2022-08-14,34.0076,34.6207,33.7481,34.583,734537.0
2022-08-15,33.8755,34.4698,33.6585,34.3189,849515.0
2022-08-16,34.2528,35.6301,34.1491,35.2716,1314329.0
2022-08-17,34.6302,34.649,34.0642,34.4792,1005985.0
2022-08-18,34.7245,35.1396,34.4038,35.083,794439.0
2022-08-19,34.8377,35.0452,34.3377,34.6679,1264337.0
2022-08-20,34.8377,35.0452,34.3377,34.6679,1264337.0
2022-08-21,34.8377,35.0452,34.3377,34.6679,1264337.0
2022-08-22,33.9981,34.0942,33.2906,33.7623,950967.0
2022-08-23,34.0642,34.7622,34.0076,34.5264,869762.0
2022-08-24,34.4321,34.4321,33.9132,34.2623,757380.0
2022-08-25,34.5075,35.1962,34.5075,35.1867,620530.0
2022-08-26,35.215,35.5829,33.6491,33.734,979494.0
2022-08-27,35.215,35.5829,33.6491,33.734,979494.0
2022-08-28,35.215,35.5829,33.6491,33.734,979494.0
2022-08-29,33.2057,33.6491,33.0359,33.3755,895918.0
2022-08-30,33.6113,33.7387,32.1303,32.4322,1127356.0
2022-08-31,32.5548,32.602,31.7058,31.819,1150506.0
2022-09-01,31.4228,31.536,30.8285,31.5171,912867.0
2022-09-02,32.1963,32.385,31.1209,31.3568,935117.0
2022-09-03,32.1963,32.385,31.1209,31.3568,935117.0
2022-09-04,32.1963,32.385,31.1209,31.3568,935117.0
2022-09-05,32.1963,32.385,31.1209,31.3568,935117.0
2022-09-06,31.7341,32.0831,30.6775,31.0643,937813.0
2022-09-07,30.8945,32.3944,30.7247,32.385,904977.0
2022-09-08,31.8945,33.0076,31.7813,32.7152,1056164.0
2022-09-09,33.1397,33.9604,33.1397,33.7057,1087101.0
2022-09-10,33.1397,33.9604,33.1397,33.7057,1087101.0
2022-09-11,33.1397,33.9604,33.1397,33.7057,1087101.0
2022-09-12,34.2434,34.8754,34.1255,34.5453,1269444.0
2022-09-13,33.3472,33.7528,32.6586,32.9133,1394235.0
2022-09-14,32.7812,32.8189,31.5077,32.0171,1142888.0
2022-09-15,31.9228,32.8284,31.6209,31.8945,1053188.0
2022-09-16,31.1398,31.1492,29.2861,29.7059,2942955.0
2022-09-17,31.1398,31.1492,29.2861,29.7059,2942955.0
2022-09-18,31.1398,31.1492,29.2861,29.7059,2942955.0
2022-09-19,29.0833,30.7153,28.8003,30.5926,1414575.0
2022-09-20,29.9134,29.9512,28.2532,28.989,1925072.0
2022-09-21,27.5362,28.2815,26.508,26.5457,3393842.0
2022-09-22,26.6306,26.6872,25.1307,25.1401,2934275.0
2022-09-23,24.3854,24.6967,23.3949,23.8006,3263826.0
2022-09-24,24.3854,24.6967,23.3949,23.8006,3263826.0
2022-09-25,24.3854,24.6967,23.3949,23.8006,3263826.0
2022-09-26,23.5553,23.9421,22.5648,22.5837,3635645.0
2022-09-27,22.9893,23.31,22.4988,22.7346,3841126.0
2022-09-28,22.8006,23.4893,22.5554,23.1119,3441423.0
2022-09-29,22.6591,22.8572,22.2441,22.8195,2714047.0
2022-09-30,22.9516,23.9691,22.8761,23.2534,2143046.0
2022-10-01,22.9516,23.9691,22.8761,23.2534,2143046.0
2022-10-02,22.9516,23.9691,22.8761,23.2534,2143046.0
2022-10-03,23.7062,24.8288,23.6779,24.5458,2364404.0
2022-10-04,24.9326,25.7816,24.9326,25.7533,1991331.0
2022-10-05,24.7675,26.5834,24.593,26.3287,3024929.0
2022-10-06,25.9891,26.357,25.2156,25.4043,2026717.0
2022-10-07,25.0363,25.3948,24.5269,24.876,2138986.0
2022-10-08,25.0363,25.3948,24.5269,24.876,2138986.0
2022-10-09,25.0363,25.3948,24.5269,24.876,2138986.0
2022-10-10,25.3194,25.6825,25.1118,25.376,1477383.0
2022-10-11,25.0363,25.4137,24.6736,25.0269,1937971.0
2022-10-12,25.1118,25.4231,24.8005,24.9609,1455847.0
2022-10-13,24.1968,26.0929,24.159,25.8571,2232391.0
2022-10-14,26.1023,26.2721,24.8382,24.8948,1537465.0
2022-10-15,26.1023,26.2721,24.8382,24.8948,1537465.0
2022-10-16,26.1023,26.2721,24.8382,24.8948,1537465.0
2022-10-17,25.6307,26.7438,25.5458,26.6872,2981538.0
2022-10-18,27.4041,27.8192,27.1306,27.5079,3554311.0
2022-10-19,27.1777,27.7437,26.7768,27.14,2533342.0
2022-10-20,27.1872,28.0928,26.923,26.9702,1895253.0
2022-10-21,26.9608,27.9984,26.9608,27.8381,2077973.0
2022-10-22,26.9608,27.9984,26.9608,27.8381,2077973.0
2022-10-23,26.9608,27.9984,26.9608,27.8381,2077973.0
2022-10-24,27.7626,28.1305,26.9891,27.2909,1547774.0
2022-10-25,26.7721,28.0362,26.7249,27.4041,2586898.0
2022-10-26,26.1684,28.0881,26.0552,27.5645,2465762.0
2022-10-27,27.7249,28.2343,27.1777,27.2721,1550562.0
2022-10-28,27.1494,27.5834,26.5268,27.0457,1130750.0
2022-10-29,27.1494,27.5834,26.5268,27.0457,1130750.0
2022-10-30,27.1494,27.5834,26.5268,27.0457,1130750.0
2022-10-31,26.9513,27.456,26.8051,27.0079,1153515.0
2022-11-01,27.3004,27.5173,26.8429,27.0834,1285257.0
2022-11-02,27.14,27.6588,26.225,26.2533,1462552.0
2022-11-03,25.6307,26.6306,25.3948,26.3099,1125960.0
2022-11-04,27.2438,29.2342,27.2438,28.5362,1842188.0
2022-11-05,27.2438,29.2342,27.2438,28.5362,1842188.0
2022-11-06,27.2438,29.2342,27.2438,28.5362,1842188.0
2022-11-07,28.6682,29.0361,28.0975,28.5739,1015998.0
2022-11-08,28.8946,29.3286,28.4418,28.6399,794143.0
2022-11-09,28.2532,28.6022,27.9324,28.0079,589511.0
2022-11-10,29.2059,30.6492,29.2059,30.6115,1461012.0
2022-11-11,31.1209,32.418,30.9558,31.7718,1901774.0
2022-11-12,31.1209,32.418,30.9558,31.7718,1901774.0
2022-11-13,31.1209,32.418,30.9558,31.7718,1901774.0
2022-11-14,31.2301,32.0665,31.04,31.7433,1018687.0
2022-11-15,32.1615,32.7127,31.539,31.7813,1547027.0
2022-11-16,31.4772,31.7386,30.6409,30.7834,1539807.0
2022-11-17,29.9946,31.4582,29.9281,31.4392,920620.0
2022-11-18,31.8574,31.9049,31.1351,31.4297,798318.0
2022-11-19,31.8574,31.9049,31.1351,31.4297,798318.0
2022-11-20,31.8574,31.9049,31.1351,31.4297,798318.0
2022-11-21,30.8119,31.0305,30.2037,30.5743,933447.0
2022-11-22,31.1351,31.5152,30.9735,31.2301,805107.0
2022-11-23,31.1731,31.3346,30.7264,31.2111,888830.0
2022-11-24,31.1731,31.3346,30.7264,31.2111,888830.0
2022-11-25,31.021,31.2111,30.6694,31.1541,608179.0
2022-11-26,31.021,31.2111,30.6694,31.1541,608179.0
2022-11-27,31.021,31.2111,30.6694,31.1541,608179.0
2022-11-28,30.5363,30.5363,29.833,29.871,1082252.0
2022-11-29,29.3198,29.7285,28.6735,29.4719,2029385.0
2022-11-30,29.8425,29.9376,28.1603,29.5099,1940744.0
2022-12-01,29.6049,30.2417,29.4624,29.7,1249072.0
2022-12-02,29.3293,30.1847,28.9967,29.814,812665.0
2022-12-03,29.3293,30.1847,28.9967,29.814,812665.0
2022-12-04,29.3293,30.1847,28.9967,29.814,812665.0
2022-12-05,29.3388,29.6429,29.0537,29.2248,754332.0
2022-12-06,29.3388,29.7332,28.8921,29.3578,1165288.0
2022-12-07,28.9206,29.5574,28.664,28.8351,716172.0
2022-12-08,29.1677,29.4624,28.2839,28.3599,1029701.0
2022-12-09,28.2363,28.6925,27.9417,28.0748,1063251.0
2022-12-10,28.2363,28.6925,27.9417,28.0748,1063251.0
2022-12-11,28.2363,28.6925,27.9417,28.0748,1063251.0
2022-12-12,28.1698,29.0917,27.7041,29.0062,1492773.0
2022-12-13,30.1371,30.6884,29.738,29.9471,1525264.0
2022-12-14,29.7665,30.4983,29.7427,30.2132,1492016.0
2022-12-15,29.5764,29.5764,28.6925,28.7781,1109981.0
2022-12-16,28.5785,29.4243,28.4549,29.2438,4330109.0
2022-12-17,28.5785,29.4243,28.4549,29.2438,4330109.0
2022-12-18,28.5785,29.4243,28.4549,29.2438,4330109.0
2022-12-19,29.2153,29.5479,28.4739,28.7686,900102.0
2022-12-20,28.8731,29.6002,28.7115,29.3958,1289518.0
2022-12-21,29.7,29.8682,29.2723,29.4148,967366.0
2022-12-22,29.0347,29.0775,27.6376,28.1603,1294636.0
2022-12-23,28.0273,29.2628,27.9845,29.2438,968387.0
2022-12-24,28.0273,29.2628,27.9845,29.2438,968387.0
2022-12-25,28.0273,29.2628,27.9845,29.2438,968387.0
2022-12-26,28.0273,29.2628,27.9845,29.2438,968387.0
2022-12-27,29.4148,29.6667,29.144,29.3863,643597.0
2022-12-28,29.5099,29.5099,28.4835,28.512,585127.0
2022-12-29,28.607,29.6239,28.4835,29.3483,652282.0
2022-12-30,29.0062,29.2438,28.7971,29.1012,774815.0
2022-12-31,29.0062,29.2438,28.7971,29.1012,774815.0
2023-01-01,29.0062,29.2438,28.7971,29.1012,774815.0
2023-01-02,29.0062,29.2438,28.7971,29.1012,774815.0
2023-01-03,29.1202,29.4719,28.645,29.1012,769855.0
2023-01-04,29.4624,30.3272,29.3293,29.9851,771919.0
2023-01-05,29.5004,29.814,28.9682,29.1772,1050712.0
2023-01-06,29.6619,30.8975,29.4529,30.7929,836413.0
2023-01-07,29.6619,30.8975,29.4529,30.7929,836413.0
2023-01-08,29.6619,30.8975,29.4529,30.7929,836413.0
2023-01-09,31.2016,31.4202,30.8785,30.9355,623503.0
2023-01-10,30.0706,30.4365,29.3958,30.4033,1063755.0
2023-01-11,31.0495,31.6103,30.9899,31.3251,864160.0
2023-01-12,31.3727,31.7718,31.1066,31.6198,782763.0
2023-01-13,31.3346,32.057,31.097,31.9144,749194.0
2023-01-14,31.3346,32.057,31.097,31.9144,749194.0
2023-01-15,31.3346,32.057,31.097,31.9144,749194.0
2023-01-16,31.3346,32.057,31.097,31.9144,749194.0
2023-01-17,31.7813,31.9334,31.3727,31.4487,573543.0
2023-01-18,31.9524,32.4371,31.4297,31.4487,787262.0
2023-01-19,31.0495,31.1731,29.9756,31.002,692354.0
2023-01-20,31.1446,32.152,30.888,32.0474,729788.0
2023-01-21,31.1446,32.152,30.888,32.0474,729788.0
2023-01-22,31.1446,32.152,30.888,32.0474,729788.0
2023-01-23,31.9049,32.4181,31.6863,32.2375,693485.0
2023-01-24,33.0264,33.6441,32.4751,32.7507,1456376.0
2023-01-25,32.171,32.5322,31.9667,32.3611,545868.0
2023-01-26,32.266,33.2735,31.9809,33.245,623001.0
2023-01-27,32.9503,33.8722,32.9503,33.359,911327.0
2023-01-28,32.9503,33.8722,32.9503,33.359,911327.0
2023-01-29,32.9503,33.8722,32.9503,33.359,911327.0
2023-01-30,33.0359,33.4711,32.6082,33.3875,714999.0
2023-01-31,33.6156,34.642,33.4398,34.585,969589.0
2023-02-01,34.3094,34.8749,33.5206,34.528,928626.0
2023-02-02,34.585,34.7086,33.9863,34.1858,903406.0
2023-02-03,33.7772,34.3949,33.5871,34.1098,829351.0
2023-02-04,33.7772,34.3949,33.5871,34.1098,829351.0
2023-02-05,33.7772,34.3949,33.5871,34.1098,829351.0
2023-02-06,33.7011,33.7962,33.0834,33.6061,761275.0
2023-02-07,33.5111,34.1811,33.2545,34.1098,701639.0
2023-02-08,33.7201,34.1003,33.2069,33.2069,895477.0
2023-02-09,33.6156,33.7392,31.5152,31.8384,2159556.0
2023-02-10,32.2565,32.8363,31.0875,32.6462,2259554.0
2023-02-11,32.2565,32.8363,31.0875,32.6462,2259554.0
2023-02-12,32.2565,32.8363,31.0875,32.6462,2259554.0
2023-02-13,32.8648,33.473,32.4276,33.321,1135270.0
2023-02-14,32.9598,33.4398,32.6367,32.9503,876670.0
2023-02-15,32.4561,33.0644,32.2755,32.7602,1126862.0
2023-02-16,31.9144,33.8247,31.8098,33.1214,1264893.0
2023-02-17,32.9123,33.3495,32.5607,33.34,1212247.0
2023-02-18,32.9123,33.3495,32.5607,33.34,1212247.0
2023-02-19,32.9123,33.3495,32.5607,33.34,1212247.0
2023-02-20,32.9123,33.3495,32.5607,33.34,1212247.0
2023-02-21,32.9693,33.1784,31.2016,31.7908,1170985.0
2023-02-22,31.8098,32.257,31.6483,32.114,835456.0
2023-02-23,32.3629,32.5803,31.9512,32.497,975759.0
2023-02-24,31.731,32.4012,31.5395,32.3151,994760.0
2023-02-25,31.731,32.4012,31.5395,32.3151,994760.0
2023-02-26,31.731,32.4012,31.5395,32.3151,994760.0
2023-02-27,32.8608,33.1768,32.5353,32.6023,1119576.0
2023-02-28,32.3151,33.1098,32.3151,32.7268,1012083.0
2023-03-01,32.7651,33.7513,32.497,33.3587,845264.0
2023-03-02,33.0332,34.6705,32.8895,34.5843,1833443.0
2023-03-03,34.7088,35.3694,34.3832,35.1684,1418348.0
2023-03-04,34.7088,35.3694,34.3832,35.1684,1418348.0
2023-03-05,34.7088,35.3694,34.3832,35.1684,1418348.0
2023-03-06,34.9098,35.0726,33.7034,34.0673,1602901.0
2023-03-07,34.0098,34.2587,32.2849,32.7555,1309839.0
2023-03-08,32.6789,33.0427,32.2097,32.6789,782225.0
2023-03-09,32.6981,32.8704,31.3001,31.3289,910552.0
2023-03-10,31.1661,31.1948,29.7107,29.8831,1010143.0
2023-03-11,31.1661,31.1948,29.7107,29.8831,1010143.0
2023-03-12,31.1661,31.1948,29.7107,29.8831,1010143.0
2023-03-13,29.1075,29.615,28.7724,28.8873,1006867.0
2023-03-14,29.8256,30.1416,29.1745,29.7682,1239744.0
2023-03-15,28.6287,28.9351,27.0728,27.3553,2303836.0
2023-03-16,26.8,28.1883,26.5702,28.1404,1368963.0
2023-03-17,27.9011,27.9058,27.0106,27.451,4820168.0
2023-03-18,27.9011,27.9058,27.0106,27.451,4820168.0
2023-03-19,27.9011,27.9058,27.0106,27.451,4820168.0
2023-03-20,27.8819,28.2649,27.4846,27.8819,1476418.0
2023-03-21,28.5904,29.05,28.4373,28.6479,995548.0
2023-03-22,28.466,29.0022,27.9202,27.9394,810809.0
2023-03-23,28.0734,28.6383,26.9244,27.1734,1066933.0
2023-03-24,26.7808,27.5851,26.5702,27.5755,625286.0
2023-03-25,26.7808,27.5851,26.5702,27.5755,625286.0
2023-03-26,26.7808,27.5851,26.5702,27.5755,625286.0
2023-03-27,28.0926,28.4803,27.834,27.9202,904605.0
2023-03-28,27.9106,28.2362,27.7191,28.0734,748680.0
2023-03-29,28.5809,28.8011,28.2218,28.5139,1045943.0
2023-03-30,29.0213,29.0692,28.2697,28.3702,614043.0
2023-03-31,28.5809,28.7724,28.1883,28.667,1337510.0
2023-04-01,28.5809,28.7724,28.1883,28.667,1337510.0
2023-04-02,28.5809,28.7724,28.1883,28.667,1337510.0
2023-04-03,28.8585,29.4043,28.7628,28.9926,884725.0
2023-04-04,29.0022,29.0022,27.8005,28.1309,805755.0
2023-04-05,27.633,27.7862,27.1925,27.5181,1267314.0
2023-04-06,27.4223,27.4319,27.0345,27.2787,898712.0
2023-04-07,27.4223,27.4319,27.0345,27.2787,898712.0
2023-04-08,27.4223,27.4319,27.0345,27.2787,898712.0
2023-04-09,27.4223,27.4319,27.0345,27.2787,898712.0
2023-04-10,27.317,28.6383,27.3074,28.5426,1153580.0
2023-04-11,28.6,29.0596,28.5091,28.8968,767683.0
2023-04-12,29.3852,29.3852,28.1883,28.3224,875347.0
2023-04-13,28.466,29.0022,28.0926,28.9351,782114.0
2023-04-14,29.0022,29.1745,28.0447,28.533,992689.0
2023-04-15,29.0022,29.1745,28.0447,28.533,992689.0
2023-04-16,29.0022,29.1745,28.0447,28.533,992689.0
2023-04-17,28.667,28.667,28.15,28.3607,719323.0
2023-04-18,28.4277,28.5139,28.0207,28.2649,489154.0
2023-04-19,28.0351,28.15,27.8149,28.0255,794626.0
2023-04-20,27.6617,27.8723,27.3266,27.5085,905172.0
2023-04-21,27.3074,27.384,26.8766,27.0202,752129.0
2023-04-22,27.3074,27.384,26.8766,27.0202,752129.0
2023-04-23,27.3074,27.384,26.8766,27.0202,752129.0
2023-04-24,27.0968,27.7144,27.0441,27.6904,746824.0
2023-04-25,27.1638,27.4223,26.3692,26.3978,923601.0
2023-04-26,26.1584,26.5031,25.9638,26.1489,822278.0
2023-04-27,26.4265,26.8574,25.8137,26.7617,1524833.0
2023-04-28,26.4553,28.1021,26.4553,27.834,2221596.0
2023-04-29,26.4553,28.1021,26.4553,27.834,2221596.0
2023-04-30,26.4553,28.1021,26.4553,27.834,2221596.0
2023-05-01,28.1404,28.8873,27.9729,28.4947,1216164.0
2023-05-02,28.0638,29.1841,27.2117,29.0596,2046063.0
2023-05-03,29.1075,29.5479,27.858,27.9489,2042792.0
2023-05-04,27.9585,28.1309,26.5797,27.2883,1435383.0
2023-05-05,27.9489,28.2888,27.7096,28.2553,1004865.0
2023-05-06,27.9489,28.2888,27.7096,28.2553,1004865.0
2023-05-07,27.9489,28.2888,27.7096,28.2553,1004865.0
2023-05-08,28.6575,28.7724,27.834,28.1117,698258.0
2023-05-09,27.7574,27.9633,27.451,27.7862,613332.0
2023-05-10,28.3607,28.4277,27.2787,27.6234,844463.0
2023-05-11,27.2212,27.5803,26.9627,26.9723,881119.0
2023-05-12,27.1559,27.3587,27.011,27.3394,792555.0
2023-05-13,27.1559,27.3587,27.011,27.3394,792555.0
2023-05-14,27.1559,27.3587,27.011,27.3394,792555.0
2023-05-15,27.5713,28.0929,27.2718,27.9963,841847.0
2023-05-16,27.8031,28.035,26.9047,26.924,1065976.0
2023-05-17,27.0593,27.8466,26.982,27.6582,1117818.0
2023-05-18,27.5326,29.1749,27.4843,28.972,2029863.0
2023-05-19,29.2232,29.3198,28.3779,28.6726,1256976.0
2023-05-20,29.2232,29.3198,28.3779,28.6726,1256976.0
2023-05-21,29.2232,29.3198,28.3779,28.6726,1256976.0
2023-05-22,28.7595,28.9044,28.0929,28.1509,1000977.0
2023-05-23,27.9577,28.4117,27.7625,28.0157,1063211.0
2023-05-24,27.7548,27.8369,27.3394,27.436,688266.0
2023-05-25,27.3394,27.7162,26.9192,27.0593,737200.0
2023-05-26,27.1655,27.5906,26.6342,27.5519,1572035.0
2023-05-27,27.1655,27.5906,26.6342,27.5519,1572035.0
2023-05-28,27.1655,27.5906,26.6342,27.5519,1572035.0
2023-05-29,27.1655,27.5906,26.6342,27.5519,1572035.0
2023-05-30,27.6099,27.9287,26.6294,26.7791,1185778.0
2023-05-31,26.4989,26.6052,25.4991,25.5908,1238822.0
2023-06-01,25.7841,26.4555,25.5957,26.1898,1222162.0
2023-06-02,29.6531,33.1116,29.3305,32.4982,5705818.0
2023-06-03,29.6531,33.1116,29.3305,32.4982,5705818.0
2023-06-04,29.6531,33.1116,29.3305,32.4982,5705818.0
2023-06-05,32.6237,34.6331,32.6237,33.5705,3993983.0
2023-06-06,32.7203,33.8168,32.4885,33.5415,2367427.0
2023-06-07,33.5512,33.7009,32.6914,33.0005,1849435.0
2023-06-08,33.0391,33.0875,31.5041,31.8799,1805501.0
2023-06-09,31.5901,31.706,30.6916,30.9718,2311985.0
2023-06-10,31.5901,31.706,30.6916,30.9718,2311985.0
2023-06-11,31.5901,31.706,30.6916,30.9718,2311985.0
2023-06-12,31.3679,31.5997,30.1023,30.3825,2647482.0
2023-06-13,30.7496,31.3534,30.5274,31.1264,2070759.0
2023-06-14,31.2713,32.0055,31.0781,31.9765,1931252.0
2023-06-15,31.677,33.1889,31.2036,33.1164,2766705.0
2023-06-16,33.2034,33.2034,32.3436,32.7493,2648897.0
2023-06-17,33.2034,33.2034,32.3436,32.7493,2648897.0
2023-06-18,33.2034,33.2034,32.3436,32.7493,2648897.0
2023-06-19,33.2034,33.2034,32.3436,32.7493,2648897.0
2023-06-20,32.0151,32.7687,31.9089,32.701,1635077.0
2023-06-21,32.3919,32.9619,32.1311,32.7976,1472188.0
2023-06-22,32.0248,32.4209,31.6142,32.2953,2536768.0
2023-06-23,31.677,32.4499,31.3582,32.3436,3995881.0
2023-06-24,31.677,32.4499,31.3582,32.3436,3995881.0
2023-06-25,31.677,32.4499,31.3582,32.3436,3995881.0
2023-06-26,32.3726,33.3048,32.1467,32.9908,1752377.0
2023-06-27,33.0102,34.0728,32.8894,33.725,1445971.0
2023-06-28,33.6671,34.2081,33.2227,34.1598,1540869.0
2023-06-29,34.1501,34.9326,33.841,34.6718,2597633.0
2023-06-30,35.0002,36.0726,34.8167,35.6378,2499621.0
2023-07-01,35.0002,36.0726,34.8167,35.6378,2499621.0
2023-07-02,35.0002,36.0726,34.8167,35.6378,2499621.0
2023-07-03,35.6378,36.1692,35.5606,35.9663,651753.0
2023-07-04,35.6378,36.1692,35.5606,35.9663,651753.0
2023-07-05,35.6089,35.7731,34.9326,34.9423,1888060.0
2023-07-06,34.3916,34.9616,34.097,34.7491,1488586.0
2023-07-07,34.7974,36.5266,34.7974,35.7634,1415452.0
2023-07-08,34.7974,36.5266,34.7974,35.7634,1415452.0
2023-07-09,34.7974,36.5266,34.7974,35.7634,1415452.0
2023-07-10,35.5412,36.1982,35.2418,35.9663,777402.0
2023-07-11,36.2658,36.5749,36.0339,36.43,859946.0
2023-07-12,36.7488,37.5217,36.7053,37.0193,1109548.0
2023-07-13,37.1449,37.5893,36.8937,37.483,710540.0
2023-07-14,37.4444,37.4444,36.3141,37.0,969760.0
2023-07-15,37.4444,37.4444,36.3141,37.0,969760.0
2023-07-16,37.4444,37.4444,36.3141,37.0,969760.0
2023-07-17,36.8937,37.0145,36.2948,36.9613,595448.0
2023-07-18,37.0,37.6134,36.8744,37.2608,1036867.0
2023-07-19,37.1256,37.2946,36.7102,37.2608,965283.0
2023-07-20,37.5796,37.7245,36.8068,37.029,637427.0
2023-07-21,37.0,37.3526,36.5797,37.1352,1073791.0
2023-07-22,37.0,37.3526,36.5797,37.1352,1073791.0
2023-07-23,37.0,37.3526,36.5797,37.1352,1073791.0
2023-07-24,37.0,37.1835,36.1692,36.2754,1008681.0
2023-07-25,36.5363,37.3961,36.4783,37.2029,1264827.0
2023-07-26,36.9903,37.483,36.7778,37.1062,932753.0
2023-07-27,36.9517,37.2705,35.7828,36.6619,1791241.0
2023-07-28,36.1499,37.1352,35.2514,35.3287,3251992.0
2023-07-29,36.1499,37.1352,35.2514,35.3287,3251992.0
2023-07-30,36.1499,37.1352,35.2514,35.3287,3251992.0
2023-07-31,35.2901,35.7828,34.324,35.7248,1862462.0
2023-08-01,35.1645,35.6958,34.8843,35.6089,1362097.0
2023-08-02,34.9036,35.4495,34.7056,35.3867,1462760.0
2023-08-03,35.0292,35.8794,34.5172,35.3287,1524820.0
2023-08-04,35.5026,36.5411,35.5026,35.947,1589900.0
2023-08-05,35.5026,36.5411,35.5026,35.947,1589900.0
2023-08-06,35.5026,36.5411,35.5026,35.947,1589900.0
2023-08-07,36.1209,36.2175,35.5412,36.0629,952345.0
2023-08-08,35.3673,35.7828,35.0196,35.6185,1240198.0
2023-08-09,35.8214,35.8794,34.3288,34.3916,1474648.0
2023-08-10,34.5945,34.8264,33.3676,33.5608,1455333.0
2023-08-11,33.4352,33.5222,32.9908,33.1358,1891840.0
2023-08-12,33.4352,33.5222,32.9908,33.1358,1891840.0
2023-08-13,33.4352,33.5222,32.9908,33.1358,1891840.0
2023-08-14,33.019,33.5153,32.6881,33.4861,1265551.0
2023-08-15,33.0287,33.0287,32.1821,32.2307,1259887.0
2023-08-16,32.1334,32.4254,31.5252,31.6663,1096822.0
2023-08-17,31.8999,31.9972,31.4522,31.569,931739.0
2023-08-18,31.1505,31.676,31.1116,31.5106,1061679.0
2023-08-19,31.1505,31.676,31.1116,31.5106,1061679.0
2023-08-20,31.1505,31.676,31.1116,31.5106,1061679.0
2023-08-21,31.6566,31.7636,30.8975,31.0435,708511.0
2023-08-22,31.1797,31.3452,30.8489,31.17,785054.0
2023-08-23,31.063,31.5885,30.8586,31.1505,883701.0
2023-08-24,31.0435,32.1529,30.9073,31.3744,966536.0
2023-08-25,31.6079,32.0556,31.2381,31.8609,700649.0
2023-08-26,31.6079,32.0556,31.2381,31.8609,700649.0
2023-08-27,31.6079,32.0556,31.2381,31.8609,700649.0
2023-08-28,32.114,32.6492,32.1042,32.5227,692104.0
2023-08-29,32.5811,33.3888,32.5324,33.3012,959369.0
2023-08-30,33.2915,33.3985,32.9022,33.0871,564934.0
2023-08-31,33.2039,33.4665,32.8827,33.1066,761237.0
2023-09-01,33.564,34.2062,33.4666,34.0505,856420.0
2023-09-02,33.564,34.2062,33.4666,34.0505,856420.0
2023-09-03,33.564,34.2062,33.4666,34.0505,856420.0
2023-09-04,33.564,34.2062,33.4666,34.0505,856420.0
2023-09-05,33.5445,33.5785,32.3378,32.4351,1088344.0
2023-09-06,32.4351,32.8341,32.0069,32.4156,599219.0
2023-09-07,32.0069,32.2794,30.8489,31.0338,2010730.0
2023-09-08,31.1408,31.3452,30.6737,31.1116,1071375.0
2023-09-09,31.1408,31.3452,30.6737,31.1116,1071375.0
2023-09-10,31.1408,31.3452,30.6737,31.1116,1071375.0
2023-09-11,31.4425,31.5202,30.8099,30.8878,568875.0
2023-09-12,30.6542,31.1943,30.6542,31.0143,619419.0
2023-09-13,30.9754,31.17,30.5715,30.7029,750217.0
2023-09-14,31.1895,31.4911,30.9559,31.4619,811088.0
2023-09-15,31.2576,31.5982,30.8391,30.9948,2067800.0
2023-09-16,31.2576,31.5982,30.8391,30.9948,2067800.0
2023-09-17,31.2576,31.5982,30.8391,30.9948,2067800.0
2023-09-18,31.0046,31.0046,30.5472,30.6932,901327.0
2023-09-19,30.6153,30.9656,30.1871,30.2552,1116261.0
