,BERY US Equity,BERY US Equity,BERY US Equity,BERY US Equity,BERY US Equity
2022-07-24,55.6359,56.172,54.9293,55.1291,635138.0
2022-07-25,55.4897,55.6067,54.7587,55.1388,1044064.0
2022-07-26,54.7879,54.9341,53.9643,54.8756,803147.0
2022-07-27,55.5287,55.7431,54.7343,55.7431,1573488.0
2022-07-28,55.9186,56.3182,55.3825,55.9673,2705564.0
2022-07-29,56.2792,56.5619,55.8211,56.1915,2098197.0
2022-07-30,56.2792,56.5619,55.8211,56.1915,2098197.0
2022-07-31,56.2792,56.5619,55.8211,56.1915,2098197.0
2022-08-01,56.0258,56.3767,55.2363,56.2305,1811737.0
2022-08-02,56.1233,56.1233,52.7021,53.4331,4716797.0
2022-08-03,53.1407,53.4721,51.2887,52.9555,1721590.0
2022-08-04,53.3454,54.6125,52.7508,54.2421,3541752.0
2022-08-05,54.1836,54.6612,53.4721,53.7352,1260554.0
2022-08-06,54.1836,54.6612,53.4721,53.7352,1260554.0
2022-08-07,54.1836,54.6612,53.4721,53.7352,1260554.0
2022-08-08,54.1544,55.7431,54.1349,54.7684,1366365.0
2022-08-09,54.5735,54.7879,53.589,54.5442,1155924.0
2022-08-10,55.5141,58.0532,55.5141,57.4489,1243889.0
2022-08-11,57.6048,58.1214,57.1321,57.2832,633594.0
2022-08-12,57.8485,58.4138,57.6535,58.2968,401477.0
2022-08-13,57.8485,58.4138,57.6535,58.2968,401477.0
2022-08-14,57.8485,58.4138,57.6535,58.2968,401477.0
2022-08-15,57.8485,59.1156,57.8485,58.9109,1019325.0
2022-08-16,58.5015,59.9441,58.5015,59.6712,884502.0
2022-08-17,58.7842,58.9109,58.2091,58.2384,596785.0
2022-08-18,57.946,58.3748,57.6633,57.9947,764100.0
2022-08-19,57.6243,57.6828,56.9713,57.2149,610326.0
2022-08-20,57.6243,57.6828,56.9713,57.2149,610326.0
2022-08-21,57.6243,57.6828,56.9713,57.2149,610326.0
2022-08-22,56.1525,56.211,55.4117,55.5189,915961.0
2022-08-23,55.7236,56.4449,55.2655,56.3962,552344.0
2022-08-24,56.5911,56.5911,55.6359,56.1623,396118.0
2022-08-25,56.6496,57.098,56.1428,56.8348,596929.0
2022-08-26,56.5619,56.6204,54.3298,54.3298,1133592.0
2022-08-27,56.5619,56.6204,54.3298,54.3298,1133592.0
2022-08-28,56.5619,56.6204,54.3298,54.3298,1133592.0
2022-08-29,53.8425,54.9341,53.6183,54.554,692525.0
2022-08-30,54.9536,55.1291,53.5998,53.784,736695.0
2022-08-31,53.9594,53.9594,52.858,52.9555,806723.0
2022-09-01,52.4486,52.6143,51.9126,52.5851,813230.0
2022-09-02,53.2284,53.7742,52.3317,52.6241,582343.0
2022-09-03,53.2284,53.7742,52.3317,52.6241,582343.0
2022-09-04,53.2284,53.7742,52.3317,52.6241,582343.0
2022-09-05,53.2284,53.7742,52.3317,52.6241,582343.0
2022-09-06,52.8288,53.2359,51.5324,51.9126,746807.0
2022-09-07,52.088,54.0764,51.971,54.0472,741285.0
2022-09-08,53.4331,54.8854,53.1992,54.7294,915894.0
2022-09-09,55.1193,56.4449,55.0511,56.3864,881760.0
2022-09-10,55.1193,56.4449,55.0511,56.3864,881760.0
2022-09-11,55.1193,56.4449,55.0511,56.3864,881760.0
2022-09-12,56.8445,57.634,56.6009,56.864,738201.0
2022-09-13,55.4897,55.4897,53.8717,54.1641,569201.0
2022-09-14,54.1154,54.1154,51.357,52.088,1056240.0
2022-09-15,52.1367,52.9652,51.8053,52.3317,873292.0
2022-09-16,51.4544,51.6689,49.661,50.509,2394024.0
2022-09-17,51.4544,51.6689,49.661,50.509,2394024.0
2022-09-18,51.4544,51.6689,49.661,50.509,2394024.0
2022-09-19,50.1191,51.3082,49.8364,51.24,783478.0
2022-09-20,50.6747,50.6747,48.9202,49.3686,1244698.0
2022-09-21,49.5343,49.6707,48.0917,48.121,906975.0
2022-09-22,48.043,48.2626,46.5225,46.5322,904868.0
2022-09-23,45.616,46.2885,45.3236,46.2885,1597576.0
2022-09-24,45.616,46.2885,45.3236,46.2885,1597576.0
2022-09-25,45.616,46.2885,45.3236,46.2885,1597576.0
2022-09-26,45.9766,46.4055,45.1043,45.2261,1250462.0
2022-09-27,45.8889,46.1228,44.3684,44.8362,1054633.0
2022-09-28,45.1481,46.693,44.9337,46.4347,740714.0
2022-09-29,45.6745,45.8207,44.846,45.616,636215.0
2022-09-30,45.3821,46.3568,45.1969,45.3528,809737.0
2022-10-01,45.3821,46.3568,45.1969,45.3528,809737.0
2022-10-02,45.3821,46.3568,45.1969,45.3528,809737.0
2022-10-03,45.8012,46.8441,45.4698,46.386,1062972.0
2022-10-04,47.5946,47.9163,47.195,47.8481,1512106.0
2022-10-05,47.1073,47.9943,46.9708,47.7213,500328.0
2022-10-06,47.3997,47.7896,46.8388,47.1853,681819.0
2022-10-07,46.542,46.542,45.0887,45.5185,636042.0
2022-10-08,46.542,46.542,45.0887,45.5185,636042.0
2022-10-09,46.542,46.542,45.0887,45.5185,636042.0
2022-10-10,45.7622,46.1813,45.1969,45.5088,535889.0
2022-10-11,45.1481,46.0644,44.846,45.577,844651.0
2022-10-12,45.7524,45.7524,44.8167,44.8265,875837.0
2022-10-13,43.92,46.5517,43.3937,45.9864,786575.0
2022-10-14,46.2495,46.7564,45.2651,45.421,499210.0
2022-10-15,46.2495,46.7564,45.2651,45.421,499210.0
2022-10-16,46.2495,46.7564,45.2651,45.421,499210.0
2022-10-17,46.2885,46.9708,46.2008,46.4445,650141.0
2022-10-18,47.312,47.8481,46.464,47.0975,432951.0
2022-10-19,46.7174,47.1365,45.7817,46.2398,408373.0
2022-10-20,46.6199,46.9708,44.651,45.0019,434631.0
2022-10-21,44.8655,46.3763,44.8557,46.2593,387290.0
2022-10-22,44.8655,46.3763,44.8557,46.2593,387290.0
2022-10-23,44.8655,46.3763,44.8557,46.2593,387290.0
2022-10-24,46.386,46.6004,45.5965,45.8499,891199.0
2022-10-25,45.5673,46.5322,45.0507,46.2885,851920.0
2022-10-26,46.3373,47.0196,45.7427,46.0936,1035726.0
2022-10-27,46.5322,46.6882,45.0799,45.3041,1207443.0
2022-10-28,45.5575,47.1073,45.3626,47.0391,938282.0
2022-10-29,45.5575,47.1073,45.3626,47.0391,938282.0
2022-10-30,45.5575,47.1073,45.3626,47.0391,938282.0
2022-10-31,46.7661,46.7661,45.9376,46.1228,654903.0
2022-11-01,46.7759,47.0001,45.9084,46.542,656342.0
2022-11-02,46.5322,46.6296,45.1091,45.1676,693175.0
2022-11-03,44.7583,45.3431,44.076,44.9824,670456.0
2022-11-04,45.7817,47.1999,45.5283,46.6394,614593.0
2022-11-05,45.7817,47.1999,45.5283,46.6394,614593.0
2022-11-06,45.7817,47.1999,45.5283,46.6394,614593.0
2022-11-07,46.9513,47.4972,46.4152,47.4972,653020.0
2022-11-08,47.8383,48.5693,47.4679,47.6726,1136764.0
2022-11-09,47.273,48.0479,47.0391,47.4484,678576.0
2022-11-10,49.5148,50.6454,49.4758,50.6454,902460.0
2022-11-11,50.9866,51.2498,50.202,50.7527,1008603.0
2022-11-12,50.9866,51.2498,50.202,50.7527,1008603.0
2022-11-13,50.9866,51.2498,50.202,50.7527,1008603.0
2022-11-14,50.5187,50.8501,49.5538,49.7487,1302456.0
2022-11-15,52.7216,53.4526,51.0353,51.6104,2706041.0
2022-11-16,51.24,51.9418,50.626,51.6591,1310313.0
2022-11-17,50.7527,53.2869,50.7527,53.2869,930100.0
2022-11-18,54.2031,54.2031,52.4828,53.2674,620214.0
2022-11-19,54.2031,54.2031,52.4828,53.2674,620214.0
2022-11-20,54.2031,54.2031,52.4828,53.2674,620214.0
2022-11-21,52.9555,53.6865,52.5948,52.7995,1184645.0
2022-11-22,53.0919,54.398,52.975,54.3396,1060730.0
2022-11-23,54.3493,55.7431,54.1056,55.4605,684958.0
2022-11-24,54.3493,55.7431,54.1056,55.4605,684958.0
2022-11-25,55.7139,56.1525,55.48,55.7334,495681.0
2022-11-26,55.7139,56.1525,55.48,55.7334,495681.0
2022-11-27,55.7139,56.1525,55.48,55.7334,495681.0
2022-11-28,55.3338,56.0355,55.1096,55.1778,1065168.0
2022-11-29,55.0121,56.3718,54.8951,55.7041,1212834.0
2022-11-30,55.3125,57.6327,55.1657,57.3684,2238018.0
2022-12-01,58.0635,59.2872,57.8579,59.2872,1851404.0
2022-12-02,58.6606,60.0997,58.6117,59.6005,1357479.0
2022-12-03,58.6606,60.0997,58.6117,59.6005,1357479.0
2022-12-04,58.6606,60.0997,58.6117,59.6005,1357479.0
2022-12-05,59.0816,59.9137,58.6019,59.5711,807920.0
2022-12-06,59.6984,60.8536,59.2676,60.1781,1293246.0
2022-12-07,59.9333,60.6186,59.2285,59.483,801710.0
2022-12-08,59.8746,60.3053,59.1991,59.3753,910499.0
2022-12-09,59.0914,59.7865,58.4942,58.7683,1578399.0
2022-12-10,59.0914,59.7865,58.4942,58.7683,1578399.0
2022-12-11,59.0914,59.7865,58.4942,58.7683,1578399.0
2022-12-12,58.8662,59.6984,58.7409,59.6984,698604.0
2022-12-13,61.0102,61.5584,60.0704,60.3934,1076221.0
2022-12-14,60.1683,60.8634,59.2578,60.0019,1196912.0
2022-12-15,59.1501,59.4634,58.7292,58.7781,1320463.0
2022-12-16,58.0733,59.018,57.8677,58.4942,1566168.0
2022-12-17,58.0733,59.018,57.8677,58.4942,1566168.0
2022-12-18,58.0733,59.018,57.8677,58.4942,1566168.0
2022-12-19,58.4942,58.9739,57.4859,57.7208,1303002.0
2022-12-20,57.711,58.1516,57.3978,57.6033,1120210.0
2022-12-21,58.0928,58.3082,57.6817,58.1026,891647.0
2022-12-22,57.6033,57.7159,56.8691,57.6327,1060549.0
2022-12-23,57.6327,58.6215,57.5054,58.5725,664955.0
2022-12-24,57.6327,58.6215,57.5054,58.5725,664955.0
2022-12-25,57.6327,58.6215,57.5054,58.5725,664955.0
2022-12-26,57.6327,58.6215,57.5054,58.5725,664955.0
2022-12-27,58.6606,59.8804,58.4355,59.5221,768034.0
2022-12-28,59.5907,59.7131,58.1418,58.1614,653405.0
2022-12-29,58.4257,59.5124,58.4257,59.3851,646922.0
2022-12-30,58.9152,59.3557,58.69,59.1599,531014.0
2022-12-31,58.9152,59.3557,58.69,59.1599,531014.0
2023-01-01,58.9152,59.3557,58.69,59.1599,531014.0
2023-01-02,58.9152,59.3557,58.69,59.1599,531014.0
2023-01-03,59.3949,59.8054,58.5725,59.1893,835374.0
2023-01-04,59.7179,60.4365,59.2627,60.227,866423.0
2023-01-05,59.3361,59.7082,58.6117,59.5026,858350.0
2023-01-06,60.2074,60.5305,59.8746,60.2074,1016644.0
2023-01-07,60.2074,60.5305,59.8746,60.2074,1016644.0
2023-01-08,60.2074,60.5305,59.8746,60.2074,1016644.0
2023-01-09,60.5501,61.2941,60.1585,60.2955,868054.0
2023-01-10,60.1976,60.6382,59.9333,60.1976,704325.0
2023-01-11,60.6186,60.971,60.2662,60.4913,742423.0
2023-01-12,60.6382,60.6627,60.2368,60.4522,540708.0
2023-01-13,59.904,60.4522,59.904,60.2564,697009.0
2023-01-14,59.904,60.4522,59.904,60.2564,697009.0
2023-01-15,59.904,60.4522,59.904,60.2564,697009.0
2023-01-16,59.904,60.4522,59.904,60.2564,697009.0
2023-01-17,60.1389,60.6186,59.3264,59.62,1169581.0
2023-01-18,59.7473,59.904,58.5725,58.6117,779042.0
2023-01-19,58.2005,58.4159,57.396,57.6131,935533.0
2023-01-20,57.8579,58.1907,57.3488,58.1516,799728.0
2023-01-21,57.8579,58.1907,57.3488,58.1516,799728.0
2023-01-22,57.8579,58.1907,57.3488,58.1516,799728.0
2023-01-23,58.083,58.8558,58.083,58.6117,748990.0
2023-01-24,58.4648,58.6019,57.6327,57.7404,650240.0
2023-01-25,57.1041,57.2411,56.3411,56.9474,1026718.0
2023-01-26,57.016,58.1173,57.0062,58.0635,875992.0
2023-01-27,57.7208,58.9641,57.6229,58.6215,598558.0
2023-01-28,57.7208,58.9641,57.6229,58.6215,598558.0
2023-01-29,57.7208,58.9641,57.6229,58.6215,598558.0
2023-01-30,58.3669,59.483,58.3669,58.69,725671.0
2023-01-31,59.0327,60.462,58.5285,60.4326,1100331.0
2023-02-01,59.7375,60.6871,59.2236,60.3934,1151018.0
2023-02-02,61.6759,64.8184,61.2843,64.0157,2525481.0
2023-02-03,63.6339,63.6339,62.4493,62.9486,1499917.0
2023-02-04,63.6339,63.6339,62.4493,62.9486,1499917.0
2023-02-05,63.6339,63.6339,62.4493,62.9486,1499917.0
2023-02-06,62.7626,62.8898,62.0479,62.0479,895348.0
2023-02-07,61.7151,62.1262,60.8438,61.9696,1011883.0
2023-02-08,61.5095,61.5193,60.1928,60.3445,1101489.0
2023-02-09,60.8634,61.2549,60.1389,60.1389,1519081.0
2023-02-10,60.0116,61.0494,59.8158,60.9319,1212582.0
2023-02-11,60.0116,61.0494,59.8158,60.9319,1212582.0
2023-02-12,60.0116,61.0494,59.8158,60.9319,1212582.0
2023-02-13,61.1864,61.906,60.785,61.6955,819168.0
2023-02-14,61.6759,62.2535,61.4287,61.7738,723297.0
2023-02-15,61.3626,62.508,61.2403,62.2437,676384.0
2023-02-16,61.1081,61.9132,61.1081,61.2256,581619.0
2023-02-17,61.2647,61.72,61.0885,61.5682,833255.0
2023-02-18,61.2647,61.72,61.0885,61.5682,833255.0
2023-02-19,61.2647,61.72,61.0885,61.5682,833255.0
2023-02-20,61.2647,61.72,61.0885,61.5682,833255.0
2023-02-21,61.1864,61.4507,59.8061,60.0704,862074.0
2023-02-22,60.3445,60.4767,59.5026,59.8061,1058051.0
2023-02-23,60.2172,60.5403,59.1501,59.9431,1128183.0
2023-02-24,59.2382,60.2838,59.0571,60.0508,614751.0
2023-02-25,59.2382,60.2838,59.0571,60.0508,614751.0
2023-02-26,59.2382,60.2838,59.0571,60.0508,614751.0
2023-02-27,60.599,61.3039,60.358,60.5599,793909.0
2023-02-28,60.6581,61.5379,60.3436,61.0415,810544.0
2023-03-01,60.7368,62.4963,60.7368,62.3488,1016159.0
2023-03-02,61.9655,62.5995,61.7787,62.3881,865514.0
2023-03-03,62.7223,62.9779,62.0048,62.801,639650.0
2023-03-04,62.7223,62.9779,62.0048,62.801,639650.0
2023-03-05,62.7223,62.9779,62.0048,62.801,639650.0
2023-03-06,62.6437,62.6437,60.491,60.7958,1158507.0
2023-03-07,58.8692,60.7171,58.8692,60.2748,882050.0
2023-03-08,60.3436,60.4321,58.9429,59.4884,934126.0
2023-03-09,59.6752,60.1372,58.2499,58.2499,1020815.0
2023-03-10,58.1909,58.3335,55.8613,56.6379,996405.0
2023-03-11,58.1909,58.3335,55.8613,56.6379,996405.0
2023-03-12,58.1909,58.3335,55.8613,56.6379,996405.0
2023-03-13,55.8613,56.4019,55.0504,55.7139,1013851.0
2023-03-14,56.8541,57.3161,55.9989,56.4708,645348.0
2023-03-15,55.1438,55.3797,53.4727,54.4164,1285925.0
2023-03-16,53.8561,55.5369,53.5809,55.2126,1457174.0
2023-03-17,54.8292,54.8292,53.227,53.4433,1325061.0
2023-03-18,54.8292,54.8292,53.227,53.4433,1325061.0
2023-03-19,54.8292,54.8292,53.227,53.4433,1325061.0
2023-03-20,54.2001,55.4878,54.2001,54.7408,1114186.0
2023-03-21,55.9498,56.3331,55.4657,55.6746,801400.0
2023-03-22,55.5468,56.8541,55.3797,55.5664,907708.0
2023-03-23,55.6844,56.5199,54.5442,55.1536,626897.0
2023-03-24,54.3771,55.4583,53.9839,55.301,612434.0
2023-03-25,54.3771,55.4583,53.9839,55.301,612434.0
2023-03-26,54.3771,55.4583,53.9839,55.301,612434.0
2023-03-27,55.9989,56.2594,55.6058,55.8318,730969.0
2023-03-28,55.8318,56.5199,55.5959,56.284,771697.0
2023-03-29,56.8148,57.0114,56.2987,56.5985,727058.0
2023-03-30,57.1392,57.3358,56.6477,56.9327,586330.0
2023-03-31,57.2669,57.9354,56.9327,57.896,452486.0
2023-04-01,57.2669,57.9354,56.9327,57.896,452486.0
2023-04-02,57.2669,57.9354,56.9327,57.896,452486.0
2023-04-03,57.7486,58.1025,57.1205,57.5127,658986.0
2023-04-04,57.4439,57.4439,55.9498,56.4609,500858.0
2023-04-05,56.3626,56.7656,55.822,56.746,731284.0
2023-04-06,56.8836,57.0998,56.284,56.7656,492665.0
2023-04-07,56.8836,57.0998,56.284,56.7656,492665.0
2023-04-08,56.8836,57.0998,56.284,56.7656,492665.0
2023-04-09,56.8836,57.0998,56.284,56.7656,492665.0
2023-04-10,56.2742,57.0851,56.2742,57.0704,561024.0
2023-04-11,57.3751,57.5323,56.8443,56.8639,392803.0
2023-04-12,57.4242,57.6012,56.8639,57.09,577574.0
2023-04-13,57.2669,57.7633,56.5789,57.6012,396760.0
2023-04-14,57.3947,57.8666,57.0605,57.2571,525365.0
2023-04-15,57.3947,57.8666,57.0605,57.2571,525365.0
2023-04-16,57.3947,57.8666,57.0605,57.2571,525365.0
2023-04-17,57.3063,57.6454,56.6673,57.5913,471451.0
2023-04-18,57.7388,58.1516,57.3407,57.8469,450765.0
2023-04-19,57.6896,57.851,57.3259,57.67,344174.0
2023-04-20,57.1293,57.4341,56.9868,57.2375,563686.0
2023-04-21,57.3456,57.3456,56.4609,56.9131,462188.0
2023-04-22,57.3456,57.3456,56.4609,56.9131,462188.0
2023-04-23,57.3456,57.3456,56.4609,56.9131,462188.0
2023-04-24,57.0016,57.2276,56.6968,57.0212,421603.0
2023-04-25,56.4314,56.6477,55.478,55.5075,487072.0
2023-04-26,55.3698,55.5468,54.5343,54.8784,411328.0
2023-04-27,55.2421,55.6844,54.7014,55.6844,581198.0
2023-04-28,55.7139,57.1588,55.5812,56.8246,616027.0
2023-04-29,55.7139,57.1588,55.5812,56.8246,616027.0
2023-04-30,55.7139,57.1588,55.5812,56.8246,616027.0
2023-05-01,56.8639,57.4881,56.7755,56.9622,585725.0
2023-05-02,56.6084,56.6084,54.4557,55.2716,675040.0
2023-05-03,55.1831,55.4092,52.9134,53.1287,1552990.0
2023-05-04,57.149,58.9773,54.8096,55.4878,1970551.0
2023-05-05,56.0088,57.0016,55.9498,56.6772,784168.0
2023-05-06,56.0088,57.0016,55.9498,56.6772,784168.0
2023-05-07,56.0088,57.0016,55.9498,56.6772,784168.0
2023-05-08,57.031,57.896,56.7214,57.7289,884664.0
2023-05-09,57.4046,58.4072,57.2964,58.3973,1034797.0
2023-05-10,58.8495,59.1641,57.0458,57.3456,1673657.0
2023-05-11,57.2178,57.5029,56.4216,57.031,554142.0
2023-05-12,57.1392,57.3996,56.0677,56.4806,799523.0
2023-05-13,57.1392,57.3996,56.0677,56.4806,799523.0
2023-05-14,57.1392,57.3996,56.0677,56.4806,799523.0
2023-05-15,56.7951,57.9157,56.5789,57.8666,952081.0
2023-05-16,57.6896,57.6994,56.746,56.7558,485724.0
2023-05-17,56.9917,57.7289,56.9123,57.67,620949.0
2023-05-18,57.3751,57.9452,57.0016,57.8764,399291.0
2023-05-19,57.9943,58.073,57.0605,57.1195,1283483.0
2023-05-20,57.9943,58.073,57.0605,57.1195,1283483.0
2023-05-21,57.9943,58.073,57.0605,57.1195,1283483.0
2023-05-22,57.0409,58.2302,56.7951,58.0042,844671.0
2023-05-23,57.8174,58.476,57.4242,57.5323,649780.0
2023-05-24,58.3777,59.1444,57.4537,58.9675,1352841.0
2023-05-25,58.5448,59.3164,57.7486,57.9452,798452.0
2023-05-26,57.9354,58.7119,57.9354,58.0042,614211.0
2023-05-27,57.9354,58.7119,57.9354,58.0042,614211.0
2023-05-28,57.9354,58.7119,57.9354,58.0042,614211.0
2023-05-29,57.9354,58.7119,57.9354,58.0042,614211.0
2023-05-30,57.8764,58.358,56.9721,57.2276,743112.0
2023-05-31,56.7242,57.0203,56.117,56.4774,750403.0
2023-06-01,56.734,57.3757,56.5662,57.0795,544926.0
2023-06-02,57.9088,59.3007,57.8496,59.1724,618698.0
2023-06-03,57.9088,59.3007,57.8496,59.1724,618698.0
2023-06-04,57.9088,59.3007,57.8496,59.1724,618698.0
2023-06-05,60.5249,61.206,59.8437,60.0016,1515333.0
2023-06-06,59.6561,60.974,59.6561,60.6729,1324588.0
2023-06-07,60.6729,61.7786,60.515,61.3936,1505846.0
2023-06-08,61.3541,61.4726,60.436,60.8111,1017149.0
2023-06-09,60.7618,60.8704,60.2287,60.515,1060663.0
2023-06-10,60.7618,60.8704,60.2287,60.515,1060663.0
2023-06-11,60.7618,60.8704,60.2287,60.515,1060663.0
2023-06-12,60.0214,61.5318,59.8931,61.1961,1358477.0
2023-06-13,61.1961,62.4104,61.1961,62.3018,1259122.0
2023-06-14,62.4301,62.7559,61.6305,61.8378,1109644.0
2023-06-15,61.6799,62.6572,61.5812,62.5486,1445343.0
2023-06-16,63.1212,63.9405,62.4005,63.8912,21598717.0
2023-06-17,63.1212,63.9405,62.4005,63.8912,21598717.0
2023-06-18,63.1212,63.9405,62.4005,63.8912,21598717.0
2023-06-19,63.1212,63.9405,62.4005,63.8912,21598717.0
2023-06-20,63.3087,63.3384,61.8181,61.9662,2837865.0
2023-06-21,61.9069,62.7559,61.3837,62.4104,1298803.0
2023-06-22,62.1439,62.4499,61.3047,62.3018,1058591.0
2023-06-23,61.5318,61.8057,60.6779,61.4232,2059538.0
2023-06-24,61.5318,61.8057,60.6779,61.4232,2059538.0
2023-06-25,61.5318,61.8057,60.6779,61.4232,2059538.0
2023-06-26,61.1567,62.3808,60.8605,61.9168,792725.0
2023-06-27,61.976,63.5111,61.206,63.3976,838808.0
2023-06-28,63.3186,63.3186,62.4005,62.825,826239.0
2023-06-29,62.5486,63.3976,62.2327,63.0718,1030504.0
2023-06-30,63.368,63.8418,63.131,63.5161,841343.0
2023-07-01,63.368,63.8418,63.131,63.5161,841343.0
2023-07-02,63.368,63.8418,63.131,63.5161,841343.0
2023-07-03,63.1903,64.2367,63.1903,63.8912,425443.0
2023-07-04,63.1903,64.2367,63.1903,63.8912,425443.0
2023-07-05,63.4075,63.4075,62.4499,62.6769,761869.0
2023-07-06,62.213,62.6868,61.6996,62.598,855371.0
2023-07-07,62.6473,64.3305,62.6473,63.7431,953611.0
2023-07-08,62.6473,64.3305,62.6473,63.7431,953611.0
2023-07-09,62.6473,64.3305,62.6473,63.7431,953611.0
2023-07-10,63.1607,64.1972,63.1607,64.1676,772319.0
2023-07-11,64.1676,65.0067,63.7629,64.9376,846444.0
2023-07-12,65.7669,65.7767,65.0659,65.4312,1214371.0
2023-07-13,65.3621,65.6484,64.5082,64.8981,906368.0
2023-07-14,64.8981,64.9574,63.9109,64.3552,516423.0
2023-07-15,64.8981,64.9574,63.9109,64.3552,516423.0
2023-07-16,64.8981,64.9574,63.9109,64.3552,516423.0
2023-07-17,64.0788,65.1548,64.059,64.8093,624056.0
2023-07-18,65.2239,65.9643,65.2239,65.8063,636301.0
2023-07-19,65.7274,65.9544,65.3325,65.8063,715581.0
2023-07-20,65.9544,66.063,65.1153,65.7669,635355.0
2023-07-21,65.7866,66.3246,65.293,65.9544,818183.0
2023-07-22,65.7866,66.3246,65.293,65.9544,818183.0
2023-07-23,65.7866,66.3246,65.293,65.9544,818183.0
2023-07-24,65.8952,66.4184,65.8853,66.3789,517018.0
2023-07-25,66.4776,67.1391,66.142,66.1617,968478.0
2023-07-26,65.8952,66.3789,64.7303,64.8191,1432054.0
2023-07-27,65.1153,65.293,64.0541,64.3256,995430.0
2023-07-28,64.8784,65.1647,63.7629,64.444,597665.0
2023-07-29,64.8784,65.1647,63.7629,64.444,597665.0
2023-07-30,64.8784,65.1647,63.7629,64.444,597665.0
2023-07-31,64.4539,64.9277,64.2713,64.7303,702145.0
2023-08-01,64.1972,64.4045,63.6345,63.9405,630339.0
2023-08-02,63.4075,63.4075,61.8181,62.1241,1722625.0
2023-08-03,61.8477,62.4795,61.3936,61.8082,1797803.0
2023-08-04,61.8773,62.9139,61.6305,61.9168,887598.0
2023-08-05,61.8773,62.9139,61.6305,61.9168,887598.0
2023-08-06,61.8773,62.9139,61.6305,61.9168,887598.0
2023-08-07,62.1044,62.6769,62.0353,62.5683,673749.0
2023-08-08,61.5417,61.9069,60.2682,60.7519,1973127.0
2023-08-09,60.2287,62.825,59.745,62.4104,1717525.0
2023-08-10,62.7757,66.2605,62.6967,65.7175,2991110.0
2023-08-11,65.4016,66.3394,65.1745,65.3917,1218192.0
2023-08-12,65.4016,66.3394,65.1745,65.3917,1218192.0
2023-08-13,65.4016,66.3394,65.1745,65.3917,1218192.0
2023-08-14,65.2634,65.5497,64.6859,65.0857,923561.0
2023-08-15,64.4539,65.0265,64.2466,64.5427,955853.0
2023-08-16,64.3848,65.2211,63.5062,63.595,686456.0
2023-08-17,63.832,64.0985,62.978,63.21,794447.0
2023-08-18,62.5091,63.0718,61.9069,61.9563,1061373.0
2023-08-19,62.5091,63.0718,61.9069,61.9563,1061373.0
2023-08-20,62.5091,63.0718,61.9069,61.9563,1061373.0
2023-08-21,61.828,62.2031,61.3541,61.8082,790535.0
2023-08-22,62.0945,62.2821,61.6108,61.7983,657291.0
2023-08-23,61.7983,62.1735,61.6009,61.8576,565333.0
2023-08-24,61.5713,62.6177,61.5663,61.828,659351.0
2023-08-25,62.0254,62.7263,61.5713,62.361,882657.0
2023-08-26,62.0254,62.7263,61.5713,62.361,882657.0
2023-08-27,62.0254,62.7263,61.5713,62.361,882657.0
2023-08-28,62.4894,63.7234,62.4005,63.4864,604012.0
2023-08-29,63.3976,64.3354,63.2298,64.2268,547178.0
2023-08-30,64.3749,64.7303,64.0096,64.0788,608955.0
2023-08-31,64.3661,64.8814,64.2893,64.7526,586754.0
2023-09-01,65.0896,65.5553,64.9013,65.2778,601153.0
2023-09-02,65.0896,65.5553,64.9013,65.2778,601153.0
2023-09-03,65.0896,65.5553,64.9013,65.2778,601153.0
2023-09-04,65.0896,65.5553,64.9013,65.2778,601153.0
2023-09-05,64.8121,65.2283,62.067,62.0769,1094722.0
2023-09-06,62.1958,62.9192,61.7697,62.1562,720306.0
2023-09-07,61.7598,62.5427,60.3624,60.521,1463510.0
2023-09-08,60.6895,61.9827,60.6895,61.3931,881807.0
2023-09-09,60.6895,61.9827,60.6895,61.3931,881807.0
2023-09-10,60.6895,61.9827,60.6895,61.3931,881807.0
2023-09-11,61.7994,62.3147,61.7498,62.0472,864079.0
2023-09-12,61.7796,62.4832,61.5913,62.2156,709559.0
2023-09-13,62.394,63.167,62.1968,62.9291,887492.0
2023-09-14,63.5832,64.304,62.84,63.7418,739615.0
2023-09-15,63.5733,63.9102,62.5129,63.1769,3293285.0
2023-09-16,63.5733,63.9102,62.5129,63.1769,3293285.0
2023-09-17,63.5733,63.9102,62.5129,63.1769,3293285.0
2023-09-18,63.276,63.3156,62.5327,62.7309,632532.0
2023-09-19,62.7012,62.7409,61.6507,62.6814,845439.0
2023-09-20,62.8003,63.3454,62.3147,62.4039,528229.0
2023-09-21,62.1363,62.1363,61.294,61.4426,670048.0
2023-09-22,61.4426,61.948,60.8926,60.9174,468118.0
2023-09-23,61.4426,61.948,60.8926,60.9174,468118.0
2023-09-24,61.4426,61.948,60.8926,60.9174,468118.0
2023-09-25,60.8282,61.6309,60.8282,61.2147,460295.0
2023-09-26,60.8778,61.2345,60.194,60.2237,577417.0
2023-09-27,60.6399,60.9273,59.8768,60.0255,540412.0
2023-09-28,60.1444,61.8192,60.1444,61.4525,641169.0
2023-09-29,61.9877,62.3544,61.3237,61.3534,527575.0
2023-09-30,61.9877,62.3544,61.3237,61.3534,527575.0
2023-10-01,61.9877,62.3544,61.3237,61.3534,527575.0
2023-10-02,61.1354,61.4179,60.6696,60.9273,551404.0
2023-10-03,60.3624,60.6399,58.207,58.4597,993861.0
