,RTN US Equity,RTN US Equity,RTN US Equity,RTN US Equity,RTN US Equity
2022-10-27,120.65,126.85,115.0,116.96,9360245.0
2022-10-28,120.65,126.85,115.0,116.96,9360245.0
2022-10-29,120.65,126.85,115.0,116.96,9360245.0
2022-10-30,120.65,126.85,115.0,116.96,9360245.0
2022-10-31,120.65,126.85,115.0,116.96,9360245.0
2022-11-01,120.65,126.85,115.0,116.96,9360245.0
2022-11-02,120.65,126.85,115.0,116.96,9360245.0
2022-11-03,120.65,126.85,115.0,116.96,9360245.0
2022-11-04,120.65,126.85,115.0,116.96,9360245.0
2022-11-05,120.65,126.85,115.0,116.96,9360245.0
2022-11-06,120.65,126.85,115.0,116.96,9360245.0
2022-11-07,120.65,126.85,115.0,116.96,9360245.0
2022-11-08,120.65,126.85,115.0,116.96,9360245.0
2022-11-09,120.65,126.85,115.0,116.96,9360245.0
2022-11-10,120.65,126.85,115.0,116.96,9360245.0
2022-11-11,120.65,126.85,115.0,116.96,9360245.0
2022-11-12,120.65,126.85,115.0,116.96,9360245.0
2022-11-13,120.65,126.85,115.0,116.96,9360245.0
2022-11-14,120.65,126.85,115.0,116.96,9360245.0
2022-11-15,120.65,126.85,115.0,116.96,9360245.0
2022-11-16,120.65,126.85,115.0,116.96,9360245.0
2022-11-17,120.65,126.85,115.0,116.96,9360245.0
2022-11-18,120.65,126.85,115.0,116.96,9360245.0
2022-11-19,120.65,126.85,115.0,116.96,9360245.0
2022-11-20,120.65,126.85,115.0,116.96,9360245.0
2022-11-21,120.65,126.85,115.0,116.96,9360245.0
2022-11-22,120.65,126.85,115.0,116.96,9360245.0
2022-11-23,120.65,126.85,115.0,116.96,9360245.0
2022-11-24,120.65,126.85,115.0,116.96,9360245.0
2022-11-25,120.65,126.85,115.0,116.96,9360245.0
2022-11-26,120.65,126.85,115.0,116.96,9360245.0
2022-11-27,120.65,126.85,115.0,116.96,9360245.0
2022-11-28,120.65,126.85,115.0,116.96,9360245.0
2022-11-29,120.65,126.85,115.0,116.96,9360245.0
2022-11-30,120.65,126.85,115.0,116.96,9360245.0
2022-12-01,120.65,126.85,115.0,116.96,9360245.0
2022-12-02,120.65,126.85,115.0,116.96,9360245.0
2022-12-03,120.65,126.85,115.0,116.96,9360245.0
2022-12-04,120.65,126.85,115.0,116.96,9360245.0
2022-12-05,120.65,126.85,115.0,116.96,9360245.0
2022-12-06,120.65,126.85,115.0,116.96,9360245.0
2022-12-07,120.65,126.85,115.0,116.96,9360245.0
2022-12-08,120.65,126.85,115.0,116.96,9360245.0
2022-12-09,120.65,126.85,115.0,116.96,9360245.0
2022-12-10,120.65,126.85,115.0,116.96,9360245.0
2022-12-11,120.65,126.85,115.0,116.96,9360245.0
2022-12-12,120.65,126.85,115.0,116.96,9360245.0
2022-12-13,120.65,126.85,115.0,116.96,9360245.0
2022-12-14,120.65,126.85,115.0,116.96,9360245.0
2022-12-15,120.65,126.85,115.0,116.96,9360245.0
2022-12-16,120.65,126.85,115.0,116.96,9360245.0
2022-12-17,120.65,126.85,115.0,116.96,9360245.0
2022-12-18,120.65,126.85,115.0,116.96,9360245.0
2022-12-19,120.65,126.85,115.0,116.96,9360245.0
2022-12-20,120.65,126.85,115.0,116.96,9360245.0
2022-12-21,120.65,126.85,115.0,116.96,9360245.0
2022-12-22,120.65,126.85,115.0,116.96,9360245.0
2022-12-23,120.65,126.85,115.0,116.96,9360245.0
2022-12-24,120.65,126.85,115.0,116.96,9360245.0
2022-12-25,120.65,126.85,115.0,116.96,9360245.0
2022-12-26,120.65,126.85,115.0,116.96,9360245.0
2022-12-27,120.65,126.85,115.0,116.96,9360245.0
2022-12-28,120.65,126.85,115.0,116.96,9360245.0
2022-12-29,120.65,126.85,115.0,116.96,9360245.0
2022-12-30,120.65,126.85,115.0,116.96,9360245.0
2022-12-31,120.65,126.85,115.0,116.96,9360245.0
2023-01-01,120.65,126.85,115.0,116.96,9360245.0
2023-01-02,120.65,126.85,115.0,116.96,9360245.0
2023-01-03,120.65,126.85,115.0,116.96,9360245.0
2023-01-04,120.65,126.85,115.0,116.96,9360245.0
2023-01-05,120.65,126.85,115.0,116.96,9360245.0
2023-01-06,120.65,126.85,115.0,116.96,9360245.0
2023-01-07,120.65,126.85,115.0,116.96,9360245.0
2023-01-08,120.65,126.85,115.0,116.96,9360245.0
2023-01-09,120.65,126.85,115.0,116.96,9360245.0
2023-01-10,120.65,126.85,115.0,116.96,9360245.0
2023-01-11,120.65,126.85,115.0,116.96,9360245.0
2023-01-12,120.65,126.85,115.0,116.96,9360245.0
2023-01-13,120.65,126.85,115.0,116.96,9360245.0
2023-01-14,120.65,126.85,115.0,116.96,9360245.0
2023-01-15,120.65,126.85,115.0,116.96,9360245.0
2023-01-16,120.65,126.85,115.0,116.96,9360245.0
2023-01-17,120.65,126.85,115.0,116.96,9360245.0
2023-01-18,120.65,126.85,115.0,116.96,9360245.0
2023-01-19,120.65,126.85,115.0,116.96,9360245.0
2023-01-20,120.65,126.85,115.0,116.96,9360245.0
2023-01-21,120.65,126.85,115.0,116.96,9360245.0
2023-01-22,120.65,126.85,115.0,116.96,9360245.0
2023-01-23,120.65,126.85,115.0,116.96,9360245.0
2023-01-24,120.65,126.85,115.0,116.96,9360245.0
2023-01-25,120.65,126.85,115.0,116.96,9360245.0
2023-01-26,120.65,126.85,115.0,116.96,9360245.0
2023-01-27,120.65,126.85,115.0,116.96,9360245.0
2023-01-28,120.65,126.85,115.0,116.96,9360245.0
2023-01-29,120.65,126.85,115.0,116.96,9360245.0
2023-01-30,120.65,126.85,115.0,116.96,9360245.0
2023-01-31,120.65,126.85,115.0,116.96,9360245.0
2023-02-01,120.65,126.85,115.0,116.96,9360245.0
2023-02-02,120.65,126.85,115.0,116.96,9360245.0
2023-02-03,120.65,126.85,115.0,116.96,9360245.0
2023-02-04,120.65,126.85,115.0,116.96,9360245.0
2023-02-05,120.65,126.85,115.0,116.96,9360245.0
2023-02-06,120.65,126.85,115.0,116.96,9360245.0
2023-02-07,120.65,126.85,115.0,116.96,9360245.0
2023-02-08,120.65,126.85,115.0,116.96,9360245.0
2023-02-09,120.65,126.85,115.0,116.96,9360245.0
2023-02-10,120.65,126.85,115.0,116.96,9360245.0
2023-02-11,120.65,126.85,115.0,116.96,9360245.0
2023-02-12,120.65,126.85,115.0,116.96,9360245.0
2023-02-13,120.65,126.85,115.0,116.96,9360245.0
2023-02-14,120.65,126.85,115.0,116.96,9360245.0
2023-02-15,120.65,126.85,115.0,116.96,9360245.0
2023-02-16,120.65,126.85,115.0,116.96,9360245.0
2023-02-17,120.65,126.85,115.0,116.96,9360245.0
2023-02-18,120.65,126.85,115.0,116.96,9360245.0
2023-02-19,120.65,126.85,115.0,116.96,9360245.0
2023-02-20,120.65,126.85,115.0,116.96,9360245.0
2023-02-21,120.65,126.85,115.0,116.96,9360245.0
2023-02-22,120.65,126.85,115.0,116.96,9360245.0
2023-02-23,120.65,126.85,115.0,116.96,9360245.0
2023-02-24,120.65,126.85,115.0,116.96,9360245.0
2023-02-25,120.65,126.85,115.0,116.96,9360245.0
2023-02-26,120.65,126.85,115.0,116.96,9360245.0
2023-02-27,120.65,126.85,115.0,116.96,9360245.0
2023-02-28,120.65,126.85,115.0,116.96,9360245.0
2023-03-01,120.65,126.85,115.0,116.96,9360245.0
2023-03-02,120.65,126.85,115.0,116.96,9360245.0
2023-03-03,120.65,126.85,115.0,116.96,9360245.0
2023-03-04,120.65,126.85,115.0,116.96,9360245.0
2023-03-05,120.65,126.85,115.0,116.96,9360245.0
2023-03-06,120.65,126.85,115.0,116.96,9360245.0
2023-03-07,120.65,126.85,115.0,116.96,9360245.0
2023-03-08,120.65,126.85,115.0,116.96,9360245.0
2023-03-09,120.65,126.85,115.0,116.96,9360245.0
2023-03-10,120.65,126.85,115.0,116.96,9360245.0
2023-03-11,120.65,126.85,115.0,116.96,9360245.0
2023-03-12,120.65,126.85,115.0,116.96,9360245.0
2023-03-13,120.65,126.85,115.0,116.96,9360245.0
2023-03-14,120.65,126.85,115.0,116.96,9360245.0
2023-03-15,120.65,126.85,115.0,116.96,9360245.0
2023-03-16,120.65,126.85,115.0,116.96,9360245.0
2023-03-17,120.65,126.85,115.0,116.96,9360245.0
2023-03-18,120.65,126.85,115.0,116.96,9360245.0
2023-03-19,120.65,126.85,115.0,116.96,9360245.0
2023-03-20,120.65,126.85,115.0,116.96,9360245.0
2023-03-21,120.65,126.85,115.0,116.96,9360245.0
2023-03-22,120.65,126.85,115.0,116.96,9360245.0
2023-03-23,120.65,126.85,115.0,116.96,9360245.0
2023-03-24,120.65,126.85,115.0,116.96,9360245.0
2023-03-25,120.65,126.85,115.0,116.96,9360245.0
2023-03-26,120.65,126.85,115.0,116.96,9360245.0
2023-03-27,120.65,126.85,115.0,116.96,9360245.0
2023-03-28,120.65,126.85,115.0,116.96,9360245.0
2023-03-29,120.65,126.85,115.0,116.96,9360245.0
2023-03-30,120.65,126.85,115.0,116.96,9360245.0
2023-03-31,120.65,126.85,115.0,116.96,9360245.0
2023-04-01,120.65,126.85,115.0,116.96,9360245.0
2023-04-02,120.65,126.85,115.0,116.96,9360245.0
2023-04-03,120.65,126.85,115.0,116.96,9360245.0
2023-04-04,120.65,126.85,115.0,116.96,9360245.0
2023-04-05,120.65,126.85,115.0,116.96,9360245.0
2023-04-06,120.65,126.85,115.0,116.96,9360245.0
2023-04-07,120.65,126.85,115.0,116.96,9360245.0
2023-04-08,120.65,126.85,115.0,116.96,9360245.0
2023-04-09,120.65,126.85,115.0,116.96,9360245.0
2023-04-10,120.65,126.85,115.0,116.96,9360245.0
2023-04-11,120.65,126.85,115.0,116.96,9360245.0
2023-04-12,120.65,126.85,115.0,116.96,9360245.0
2023-04-13,120.65,126.85,115.0,116.96,9360245.0
2023-04-14,120.65,126.85,115.0,116.96,9360245.0
2023-04-15,120.65,126.85,115.0,116.96,9360245.0
2023-04-16,120.65,126.85,115.0,116.96,9360245.0
2023-04-17,120.65,126.85,115.0,116.96,9360245.0
2023-04-18,120.65,126.85,115.0,116.96,9360245.0
2023-04-19,120.65,126.85,115.0,116.96,9360245.0
2023-04-20,120.65,126.85,115.0,116.96,9360245.0
2023-04-21,120.65,126.85,115.0,116.96,9360245.0
2023-04-22,120.65,126.85,115.0,116.96,9360245.0
2023-04-23,120.65,126.85,115.0,116.96,9360245.0
2023-04-24,120.65,126.85,115.0,116.96,9360245.0
2023-04-25,120.65,126.85,115.0,116.96,9360245.0
2023-04-26,120.65,126.85,115.0,116.96,9360245.0
2023-04-27,120.65,126.85,115.0,116.96,9360245.0
2023-04-28,120.65,126.85,115.0,116.96,9360245.0
2023-04-29,120.65,126.85,115.0,116.96,9360245.0
2023-04-30,120.65,126.85,115.0,116.96,9360245.0
2023-05-01,120.65,126.85,115.0,116.96,9360245.0
2023-05-02,120.65,126.85,115.0,116.96,9360245.0
2023-05-03,120.65,126.85,115.0,116.96,9360245.0
2023-05-04,120.65,126.85,115.0,116.96,9360245.0
2023-05-05,120.65,126.85,115.0,116.96,9360245.0
2023-05-06,120.65,126.85,115.0,116.96,9360245.0
2023-05-07,120.65,126.85,115.0,116.96,9360245.0
2023-05-08,120.65,126.85,115.0,116.96,9360245.0
2023-05-09,120.65,126.85,115.0,116.96,9360245.0
2023-05-10,120.65,126.85,115.0,116.96,9360245.0
2023-05-11,120.65,126.85,115.0,116.96,9360245.0
2023-05-12,120.65,126.85,115.0,116.96,9360245.0
2023-05-13,120.65,126.85,115.0,116.96,9360245.0
2023-05-14,120.65,126.85,115.0,116.96,9360245.0
2023-05-15,120.65,126.85,115.0,116.96,9360245.0
2023-05-16,120.65,126.85,115.0,116.96,9360245.0
2023-05-17,120.65,126.85,115.0,116.96,9360245.0
2023-05-18,120.65,126.85,115.0,116.96,9360245.0
2023-05-19,120.65,126.85,115.0,116.96,9360245.0
2023-05-20,120.65,126.85,115.0,116.96,9360245.0
2023-05-21,120.65,126.85,115.0,116.96,9360245.0
2023-05-22,120.65,126.85,115.0,116.96,9360245.0
2023-05-23,120.65,126.85,115.0,116.96,9360245.0
2023-05-24,120.65,126.85,115.0,116.96,9360245.0
2023-05-25,120.65,126.85,115.0,116.96,9360245.0
2023-05-26,120.65,126.85,115.0,116.96,9360245.0
2023-05-27,120.65,126.85,115.0,116.96,9360245.0
2023-05-28,120.65,126.85,115.0,116.96,9360245.0
2023-05-29,120.65,126.85,115.0,116.96,9360245.0
2023-05-30,120.65,126.85,115.0,116.96,9360245.0
2023-05-31,120.65,126.85,115.0,116.96,9360245.0
2023-06-01,120.65,126.85,115.0,116.96,9360245.0
2023-06-02,120.65,126.85,115.0,116.96,9360245.0
2023-06-03,120.65,126.85,115.0,116.96,9360245.0
2023-06-04,120.65,126.85,115.0,116.96,9360245.0
2023-06-05,120.65,126.85,115.0,116.96,9360245.0
2023-06-06,120.65,126.85,115.0,116.96,9360245.0
2023-06-07,120.65,126.85,115.0,116.96,9360245.0
2023-06-08,120.65,126.85,115.0,116.96,9360245.0
2023-06-09,120.65,126.85,115.0,116.96,9360245.0
2023-06-10,120.65,126.85,115.0,116.96,9360245.0
2023-06-11,120.65,126.85,115.0,116.96,9360245.0
2023-06-12,120.65,126.85,115.0,116.96,9360245.0
2023-06-13,120.65,126.85,115.0,116.96,9360245.0
2023-06-14,120.65,126.85,115.0,116.96,9360245.0
2023-06-15,120.65,126.85,115.0,116.96,9360245.0
2023-06-16,120.65,126.85,115.0,116.96,9360245.0
2023-06-17,120.65,126.85,115.0,116.96,9360245.0
2023-06-18,120.65,126.85,115.0,116.96,9360245.0
2023-06-19,120.65,126.85,115.0,116.96,9360245.0
2023-06-20,120.65,126.85,115.0,116.96,9360245.0
2023-06-21,120.65,126.85,115.0,116.96,9360245.0
2023-06-22,120.65,126.85,115.0,116.96,9360245.0
2023-06-23,120.65,126.85,115.0,116.96,9360245.0
2023-06-24,120.65,126.85,115.0,116.96,9360245.0
2023-06-25,120.65,126.85,115.0,116.96,9360245.0
2023-06-26,120.65,126.85,115.0,116.96,9360245.0
2023-06-27,120.65,126.85,115.0,116.96,9360245.0
2023-06-28,120.65,126.85,115.0,116.96,9360245.0
2023-06-29,120.65,126.85,115.0,116.96,9360245.0
2023-06-30,120.65,126.85,115.0,116.96,9360245.0
2023-07-01,120.65,126.85,115.0,116.96,9360245.0
2023-07-02,120.65,126.85,115.0,116.96,9360245.0
2023-07-03,120.65,126.85,115.0,116.96,9360245.0
2023-07-04,120.65,126.85,115.0,116.96,9360245.0
2023-07-05,120.65,126.85,115.0,116.96,9360245.0
2023-07-06,120.65,126.85,115.0,116.96,9360245.0
2023-07-07,120.65,126.85,115.0,116.96,9360245.0
2023-07-08,120.65,126.85,115.0,116.96,9360245.0
2023-07-09,120.65,126.85,115.0,116.96,9360245.0
2023-07-10,120.65,126.85,115.0,116.96,9360245.0
2023-07-11,120.65,126.85,115.0,116.96,9360245.0
2023-07-12,120.65,126.85,115.0,116.96,9360245.0
2023-07-13,120.65,126.85,115.0,116.96,9360245.0
2023-07-14,120.65,126.85,115.0,116.96,9360245.0
2023-07-15,120.65,126.85,115.0,116.96,9360245.0
2023-07-16,120.65,126.85,115.0,116.96,9360245.0
2023-07-17,120.65,126.85,115.0,116.96,9360245.0
2023-07-18,120.65,126.85,115.0,116.96,9360245.0
2023-07-19,120.65,126.85,115.0,116.96,9360245.0
2023-07-20,120.65,126.85,115.0,116.96,9360245.0
2023-07-21,120.65,126.85,115.0,116.96,9360245.0
2023-07-22,120.65,126.85,115.0,116.96,9360245.0
2023-07-23,120.65,126.85,115.0,116.96,9360245.0
2023-07-24,120.65,126.85,115.0,116.96,9360245.0
2023-07-25,120.65,126.85,115.0,116.96,9360245.0
2023-07-26,120.65,126.85,115.0,116.96,9360245.0
2023-07-27,120.65,126.85,115.0,116.96,9360245.0
2023-07-28,120.65,126.85,115.0,116.96,9360245.0
2023-07-29,120.65,126.85,115.0,116.96,9360245.0
2023-07-30,120.65,126.85,115.0,116.96,9360245.0
2023-07-31,120.65,126.85,115.0,116.96,9360245.0
2023-08-01,120.65,126.85,115.0,116.96,9360245.0
2023-08-02,120.65,126.85,115.0,116.96,9360245.0
2023-08-03,120.65,126.85,115.0,116.96,9360245.0
2023-08-04,120.65,126.85,115.0,116.96,9360245.0
2023-08-05,120.65,126.85,115.0,116.96,9360245.0
2023-08-06,120.65,126.85,115.0,116.96,9360245.0
2023-08-07,120.65,126.85,115.0,116.96,9360245.0
2023-08-08,120.65,126.85,115.0,116.96,9360245.0
2023-08-09,120.65,126.85,115.0,116.96,9360245.0
2023-08-10,120.65,126.85,115.0,116.96,9360245.0
2023-08-11,120.65,126.85,115.0,116.96,9360245.0
2023-08-12,120.65,126.85,115.0,116.96,9360245.0
2023-08-13,120.65,126.85,115.0,116.96,9360245.0
2023-08-14,120.65,126.85,115.0,116.96,9360245.0
2023-08-15,120.65,126.85,115.0,116.96,9360245.0
2023-08-16,120.65,126.85,115.0,116.96,9360245.0
2023-08-17,120.65,126.85,115.0,116.96,9360245.0
2023-08-18,120.65,126.85,115.0,116.96,9360245.0
2023-08-19,120.65,126.85,115.0,116.96,9360245.0
2023-08-20,120.65,126.85,115.0,116.96,9360245.0
2023-08-21,120.65,126.85,115.0,116.96,9360245.0
2023-08-22,120.65,126.85,115.0,116.96,9360245.0
2023-08-23,120.65,126.85,115.0,116.96,9360245.0
2023-08-24,120.65,126.85,115.0,116.96,9360245.0
2023-08-25,120.65,126.85,115.0,116.96,9360245.0
2023-08-26,120.65,126.85,115.0,116.96,9360245.0
2023-08-27,120.65,126.85,115.0,116.96,9360245.0
2023-08-28,120.65,126.85,115.0,116.96,9360245.0
2023-08-29,120.65,126.85,115.0,116.96,9360245.0
2023-08-30,120.65,126.85,115.0,116.96,9360245.0
2023-08-31,120.65,126.85,115.0,116.96,9360245.0
2023-09-01,120.65,126.85,115.0,116.96,9360245.0
2023-09-02,120.65,126.85,115.0,116.96,9360245.0
2023-09-03,120.65,126.85,115.0,116.96,9360245.0
2023-09-04,120.65,126.85,115.0,116.96,9360245.0
2023-09-05,120.65,126.85,115.0,116.96,9360245.0
2023-09-06,120.65,126.85,115.0,116.96,9360245.0
2023-09-07,120.65,126.85,115.0,116.96,9360245.0
2023-09-08,120.65,126.85,115.0,116.96,9360245.0
2023-09-09,120.65,126.85,115.0,116.96,9360245.0
2023-09-10,120.65,126.85,115.0,116.96,9360245.0
2023-09-11,120.65,126.85,115.0,116.96,9360245.0
2023-09-12,120.65,126.85,115.0,116.96,9360245.0
2023-09-13,120.65,126.85,115.0,116.96,9360245.0
2023-09-14,120.65,126.85,115.0,116.96,9360245.0
2023-09-15,120.65,126.85,115.0,116.96,9360245.0
2023-09-16,120.65,126.85,115.0,116.96,9360245.0
2023-09-17,120.65,126.85,115.0,116.96,9360245.0
2023-09-18,120.65,126.85,115.0,116.96,9360245.0
2023-09-19,120.65,126.85,115.0,116.96,9360245.0
2023-09-20,120.65,126.85,115.0,116.96,9360245.0
2023-09-21,120.65,126.85,115.0,116.96,9360245.0
2023-09-22,120.65,126.85,115.0,116.96,9360245.0
2023-09-23,120.65,126.85,115.0,116.96,9360245.0
2023-09-24,120.65,126.85,115.0,116.96,9360245.0
2023-09-25,120.65,126.85,115.0,116.96,9360245.0
2023-09-26,120.65,126.85,115.0,116.96,9360245.0
2023-09-27,120.65,126.85,115.0,116.96,9360245.0
2023-09-28,120.65,126.85,115.0,116.96,9360245.0
2023-09-29,120.65,126.85,115.0,116.96,9360245.0
2023-09-30,120.65,126.85,115.0,116.96,9360245.0
2023-10-01,120.65,126.85,115.0,116.96,9360245.0
2023-10-02,120.65,126.85,115.0,116.96,9360245.0
2023-10-03,120.65,126.85,115.0,116.96,9360245.0
2023-10-04,120.65,126.85,115.0,116.96,9360245.0
2023-10-05,120.65,126.85,115.0,116.96,9360245.0
2023-10-06,120.65,126.85,115.0,116.96,9360245.0
2023-10-07,120.65,126.85,115.0,116.96,9360245.0
2023-10-08,120.65,126.85,115.0,116.96,9360245.0
2023-10-09,120.65,126.85,115.0,116.96,9360245.0
2023-10-10,120.65,126.85,115.0,116.96,9360245.0
2023-10-11,120.65,126.85,115.0,116.96,9360245.0
2023-10-12,120.65,126.85,115.0,116.96,9360245.0
2023-10-13,120.65,126.85,115.0,116.96,9360245.0
2023-10-14,120.65,126.85,115.0,116.96,9360245.0
2023-10-15,120.65,126.85,115.0,116.96,9360245.0
2023-10-16,120.65,126.85,115.0,116.96,9360245.0
2023-10-17,120.65,126.85,115.0,116.96,9360245.0
2023-10-18,120.65,126.85,115.0,116.96,9360245.0
2023-10-19,120.65,126.85,115.0,116.96,9360245.0
2023-10-20,120.65,126.85,115.0,116.96,9360245.0
2023-10-21,120.65,126.85,115.0,116.96,9360245.0
2023-10-22,120.65,126.85,115.0,116.96,9360245.0
2023-10-23,120.65,126.85,115.0,116.96,9360245.0
2023-10-24,120.65,126.85,115.0,116.96,9360245.0
2023-10-25,120.65,126.85,115.0,116.96,9360245.0
2023-10-26,120.65,126.85,115.0,116.96,9360245.0
2023-10-27,120.65,126.85,115.0,116.96,9360245.0
2023-10-28,120.65,126.85,115.0,116.96,9360245.0
2023-10-29,120.65,126.85,115.0,116.96,9360245.0
2023-10-30,120.65,126.85,115.0,116.96,9360245.0
2023-10-31,120.65,126.85,115.0,116.96,9360245.0
2023-11-01,120.65,126.85,115.0,116.96,9360245.0
2023-11-02,120.65,126.85,115.0,116.96,9360245.0
2023-11-03,120.65,126.85,115.0,116.96,9360245.0
2023-11-04,120.65,126.85,115.0,116.96,9360245.0
2023-11-05,120.65,126.85,115.0,116.96,9360245.0
2023-11-06,120.65,126.85,115.0,116.96,9360245.0
2023-11-07,120.65,126.85,115.0,116.96,9360245.0
2023-11-08,120.65,126.85,115.0,116.96,9360245.0
2023-11-09,120.65,126.85,115.0,116.96,9360245.0
2023-11-10,120.65,126.85,115.0,116.96,9360245.0
2023-11-11,120.65,126.85,115.0,116.96,9360245.0
2023-11-12,120.65,126.85,115.0,116.96,9360245.0
2023-11-13,120.65,126.85,115.0,116.96,9360245.0
2023-11-14,120.65,126.85,115.0,116.96,9360245.0
2023-11-15,120.65,126.85,115.0,116.96,9360245.0
2023-11-16,120.65,126.85,115.0,116.96,9360245.0
2023-11-17,120.65,126.85,115.0,116.96,9360245.0
2023-11-18,120.65,126.85,115.0,116.96,9360245.0
2023-11-19,120.65,126.85,115.0,116.96,9360245.0
2023-11-20,120.65,126.85,115.0,116.96,9360245.0
2023-11-21,120.65,126.85,115.0,116.96,9360245.0
2023-11-22,120.65,126.85,115.0,116.96,9360245.0
2023-11-23,120.65,126.85,115.0,116.96,9360245.0
2023-11-24,120.65,126.85,115.0,116.96,9360245.0
2023-11-25,120.65,126.85,115.0,116.96,9360245.0
2023-11-26,120.65,126.85,115.0,116.96,9360245.0
2023-11-27,120.65,126.85,115.0,116.96,9360245.0
2023-11-28,120.65,126.85,115.0,116.96,9360245.0
2023-11-29,120.65,126.85,115.0,116.96,9360245.0
2023-11-30,120.65,126.85,115.0,116.96,9360245.0
2023-12-01,120.65,126.85,115.0,116.96,9360245.0
2023-12-02,120.65,126.85,115.0,116.96,9360245.0
2023-12-03,120.65,126.85,115.0,116.96,9360245.0
2023-12-04,120.65,126.85,115.0,116.96,9360245.0
2023-12-05,120.65,126.85,115.0,116.96,9360245.0
2023-12-06,120.65,126.85,115.0,116.96,9360245.0
2023-12-07,120.65,126.85,115.0,116.96,9360245.0
2023-12-08,120.65,126.85,115.0,116.96,9360245.0
2023-12-09,120.65,126.85,115.0,116.96,9360245.0
2023-12-10,120.65,126.85,115.0,116.96,9360245.0
2023-12-11,120.65,126.85,115.0,116.96,9360245.0
2023-12-12,120.65,126.85,115.0,116.96,9360245.0
2023-12-13,120.65,126.85,115.0,116.96,9360245.0
2023-12-14,120.65,126.85,115.0,116.96,9360245.0
2023-12-15,120.65,126.85,115.0,116.96,9360245.0
2023-12-16,120.65,126.85,115.0,116.96,9360245.0
2023-12-17,120.65,126.85,115.0,116.96,9360245.0
2023-12-18,120.65,126.85,115.0,116.96,9360245.0
2023-12-19,120.65,126.85,115.0,116.96,9360245.0
2023-12-20,120.65,126.85,115.0,116.96,9360245.0
2023-12-21,120.65,126.85,115.0,116.96,9360245.0
2023-12-22,120.65,126.85,115.0,116.96,9360245.0
2023-12-23,120.65,126.85,115.0,116.96,9360245.0
2023-12-24,120.65,126.85,115.0,116.96,9360245.0
2023-12-25,120.65,126.85,115.0,116.96,9360245.0
2023-12-26,120.65,126.85,115.0,116.96,9360245.0
2023-12-27,120.65,126.85,115.0,116.96,9360245.0
2023-12-28,120.65,126.85,115.0,116.96,9360245.0
2023-12-29,120.65,126.85,115.0,116.96,9360245.0
2023-12-30,120.65,126.85,115.0,116.96,9360245.0
2023-12-31,120.65,126.85,115.0,116.96,9360245.0
2024-01-01,120.65,126.85,115.0,116.96,9360245.0
2024-01-02,120.65,126.85,115.0,116.96,9360245.0
2024-01-03,120.65,126.85,115.0,116.96,9360245.0
2024-01-04,120.65,126.85,115.0,116.96,9360245.0
2024-01-05,120.65,126.85,115.0,116.96,9360245.0
2024-01-06,120.65,126.85,115.0,116.96,9360245.0
2024-01-07,120.65,126.85,115.0,116.96,9360245.0
2024-01-08,120.65,126.85,115.0,116.96,9360245.0
2024-01-09,120.65,126.85,115.0,116.96,9360245.0
2024-01-10,120.65,126.85,115.0,116.96,9360245.0
2024-01-11,120.65,126.85,115.0,116.96,9360245.0
2024-01-12,120.65,126.85,115.0,116.96,9360245.0
2024-01-13,120.65,126.85,115.0,116.96,9360245.0
2024-01-14,120.65,126.85,115.0,116.96,9360245.0
2024-01-15,120.65,126.85,115.0,116.96,9360245.0
2024-01-16,120.65,126.85,115.0,116.96,9360245.0
2024-01-17,120.65,126.85,115.0,116.96,9360245.0
2024-01-18,120.65,126.85,115.0,116.96,9360245.0
2024-01-19,120.65,126.85,115.0,116.96,9360245.0
2024-01-20,120.65,126.85,115.0,116.96,9360245.0
2024-01-21,120.65,126.85,115.0,116.96,9360245.0
2024-01-22,120.65,126.85,115.0,116.96,9360245.0
2024-01-23,120.65,126.85,115.0,116.96,9360245.0
2024-01-24,120.65,126.85,115.0,116.96,9360245.0
2024-01-25,120.65,126.85,115.0,116.96,9360245.0
2024-01-26,120.65,126.85,115.0,116.96,9360245.0
2024-01-27,120.65,126.85,115.0,116.96,9360245.0
2024-01-28,120.65,126.85,115.0,116.96,9360245.0
2024-01-29,120.65,126.85,115.0,116.96,9360245.0
2024-01-30,120.65,126.85,115.0,116.96,9360245.0
2024-01-31,120.65,126.85,115.0,116.96,9360245.0
2024-02-01,120.65,126.85,115.0,116.96,9360245.0
2024-02-02,120.65,126.85,115.0,116.96,9360245.0
2024-02-03,120.65,126.85,115.0,116.96,9360245.0
2024-02-04,120.65,126.85,115.0,116.96,9360245.0
2024-02-05,120.65,126.85,115.0,116.96,9360245.0
2024-02-06,120.65,126.85,115.0,116.96,9360245.0
2024-02-07,120.65,126.85,115.0,116.96,9360245.0
2024-02-08,120.65,126.85,115.0,116.96,9360245.0
2024-02-09,120.65,126.85,115.0,116.96,9360245.0
2024-02-10,120.65,126.85,115.0,116.96,9360245.0
2024-02-11,120.65,126.85,115.0,116.96,9360245.0
2024-02-12,120.65,126.85,115.0,116.96,9360245.0
2024-02-13,120.65,126.85,115.0,116.96,9360245.0
2024-02-14,120.65,126.85,115.0,116.96,9360245.0
2024-02-15,120.65,126.85,115.0,116.96,9360245.0
2024-02-16,120.65,126.85,115.0,116.96,9360245.0
2024-02-17,120.65,126.85,115.0,116.96,9360245.0
2024-02-18,120.65,126.85,115.0,116.96,9360245.0
2024-02-19,120.65,126.85,115.0,116.96,9360245.0
