,TNET US Equity,TNET US Equity,TNET US Equity,TNET US Equity,TNET US Equity
2022-08-14,89.3109,91.3071,88.8867,91.2572,229505.0
2022-08-15,90.3789,92.4849,90.2291,91.7962,279675.0
2022-08-16,89.8499,90.8679,89.4806,90.808,305444.0
2022-08-17,90.6284,90.8879,89.9397,90.0894,170288.0
2022-08-18,89.3808,89.9896,88.8667,89.0214,264779.0
2022-08-19,89.0114,89.7101,87.9535,89.3508,186216.0
2022-08-20,89.0114,89.7101,87.9535,89.3508,186216.0
2022-08-21,89.0114,89.7101,87.9535,89.3508,186216.0
2022-08-22,88.3826,88.5124,87.3646,88.1431,189169.0
2022-08-23,87.7538,88.4226,86.9553,87.2747,110004.0
2022-08-24,87.2248,87.2448,86.2068,86.9454,126039.0
2022-08-25,86.6459,87.5442,86.2866,86.5062,126905.0
2022-08-26,86.6559,86.6559,83.7714,83.961,196268.0
2022-08-27,86.6559,86.6559,83.7714,83.961,196268.0
2022-08-28,86.6559,86.6559,83.7714,83.961,196268.0
2022-08-29,83.3921,83.8013,82.5337,83.3422,106854.0
2022-08-30,83.0727,83.0727,81.3859,81.5356,120295.0
2022-08-31,82.4139,82.6335,81.7652,82.2443,158654.0
2022-09-01,81.7153,83.0028,81.1364,82.404,196537.0
2022-09-02,82.933,83.1426,79.719,80.268,163652.0
2022-09-03,82.933,83.1426,79.719,80.268,163652.0
2022-09-04,82.933,83.1426,79.719,80.268,163652.0
2022-09-05,82.933,83.1426,79.719,80.268,163652.0
2022-09-06,80.797,81.326,79.22,81.0964,142948.0
2022-09-07,81.2661,82.3541,80.817,82.3042,164494.0
2022-09-08,80.2979,81.9149,80.0035,81.306,173540.0
2022-09-09,81.6055,82.6235,81.346,82.0047,149867.0
2022-09-10,81.6055,82.6235,81.346,82.0047,149867.0
2022-09-11,81.6055,82.6235,81.346,82.0047,149867.0
2022-09-12,82.384,82.933,81.5556,81.9049,167038.0
2022-09-13,80.1083,80.1383,76.8844,77.2338,313582.0
2022-09-14,77.4733,77.4733,75.6517,76.9543,237141.0
2022-09-15,76.6948,76.9243,75.7166,76.1059,339975.0
2022-09-16,75.2276,76.2157,74.8682,76.2057,325059.0
2022-09-17,75.2276,76.2157,74.8682,76.2057,325059.0
2022-09-18,75.2276,76.2157,74.8682,76.2057,325059.0
2022-09-19,75.4771,77.7428,75.4771,77.6031,122737.0
2022-09-20,76.6149,77.2837,76.0959,77.0142,206972.0
2022-09-21,77.8626,78.4614,76.0859,76.0859,145451.0
2022-09-22,75.537,75.537,73.9899,74.4091,106369.0
2022-09-23,73.381,73.381,71.9537,72.6724,167145.0
2022-09-24,73.381,73.381,71.9537,72.6724,167145.0
2022-09-25,73.381,73.381,71.9537,72.6724,167145.0
2022-09-26,72.5227,72.7722,71.1253,71.6843,164175.0
2022-09-27,72.363,73.0617,71.0365,71.4148,152950.0
2022-09-28,72.1234,73.5507,71.4248,73.1615,178286.0
2022-09-29,71.9537,71.9537,70.4366,71.5146,196515.0
2022-09-30,71.6743,73.7603,71.0155,71.0854,227821.0
2022-10-01,71.6743,73.7603,71.0155,71.0854,227821.0
2022-10-02,71.6743,73.7603,71.0155,71.0854,227821.0
2022-10-03,72.0735,73.8601,71.285,73.8003,181418.0
2022-10-04,74.7285,75.8065,74.7285,75.1377,233665.0
2022-10-05,74.1396,75.2475,73.9649,74.8283,137562.0
2022-10-06,74.0797,74.3792,72.6424,72.9119,142332.0
2022-10-07,71.9737,72.0735,70.3967,71.0754,171044.0
2022-10-08,71.9737,72.0735,70.3967,71.0754,171044.0
2022-10-09,71.9737,72.0735,70.3967,71.0754,171044.0
2022-10-10,71.305,71.6244,70.3568,71.0055,95846.0
2022-10-11,70.9357,71.0255,69.2489,70.5664,229427.0
2022-10-12,70.9656,71.5595,69.8677,70.8558,165207.0
2022-10-13,69.3487,73.2563,68.5702,72.6025,168269.0
2022-10-14,73.2812,73.2812,69.8827,70.0074,152357.0
2022-10-15,73.2812,73.2812,69.8827,70.0074,152357.0
2022-10-16,73.2812,73.2812,69.8827,70.0074,152357.0
2022-10-17,71.3449,73.1714,71.3449,72.9319,163166.0
2022-10-18,74.6586,75.507,72.892,73.401,271915.0
2022-10-19,72.7223,74.8383,72.5726,74.5688,418287.0
2022-10-20,74.5987,75.5869,73.0217,73.0217,228200.0
2022-10-21,73.1315,73.6206,71.6543,73.3711,122378.0
2022-10-22,73.1315,73.6206,71.6543,73.3711,122378.0
2022-10-23,73.1315,73.6206,71.6543,73.3711,122378.0
2022-10-24,73.7204,74.7135,73.2114,74.1696,166627.0
2022-10-25,74.2494,76.8046,74.2494,76.4153,310864.0
2022-10-26,67.8715,70.4815,63.9289,65.5559,881665.0
2022-10-27,65.7655,66.3643,63.7443,64.1186,667944.0
2022-10-28,64.0787,65.4511,64.0787,65.2065,382447.0
2022-10-29,64.0787,65.4511,64.0787,65.2065,382447.0
2022-10-30,64.0787,65.4511,64.0787,65.2065,382447.0
2022-10-31,65.2065,65.7455,64.6775,64.8572,516099.0
2022-11-01,65.4161,65.9451,64.5478,64.7274,375692.0
2022-11-02,64.3082,64.937,62.322,62.6314,414817.0
2022-11-03,61.813,62.2222,61.1442,61.1941,284364.0
2022-11-04,62.2421,62.2421,60.4905,61.6333,220628.0
2022-11-05,62.2421,62.2421,60.4905,61.6333,220628.0
2022-11-06,62.2421,62.2421,60.4905,61.6333,220628.0
2022-11-07,67.073,67.7317,66.2046,66.9133,710214.0
2022-11-08,66.7436,66.9333,66.0749,66.4542,567453.0
2022-11-09,66.5739,67.1728,66.1348,66.3544,621533.0
2022-11-10,67.073,68.8396,66.8933,68.6799,657376.0
2022-11-11,69.189,69.3786,67.7218,68.121,300845.0
2022-11-12,69.189,69.3786,67.7218,68.121,300845.0
2022-11-13,69.189,69.3786,67.7218,68.121,300845.0
2022-11-14,67.8316,69.6681,67.5022,69.1091,342590.0
2022-11-15,69.8677,71.1453,69.3686,69.4984,332898.0
2022-11-16,69.3886,69.4385,68.5801,68.9395,313316.0
2022-11-17,68.151,70.1172,67.9453,69.2589,346741.0
2022-11-18,70.1871,70.4765,69.0293,69.2389,354545.0
2022-11-19,70.1871,70.4765,69.0293,69.2389,354545.0
2022-11-20,70.1871,70.4765,69.0293,69.2389,354545.0
2022-11-21,69.0093,70.0973,69.0093,69.8078,196072.0
2022-11-22,70.0274,70.4067,69.4285,69.8777,245886.0
2022-11-23,69.8577,70.6762,69.8577,70.4666,126635.0
2022-11-24,69.8577,70.6762,69.8577,70.4666,126635.0
2022-11-25,70.7261,71.6044,70.3069,70.6462,90044.0
2022-11-26,70.7261,71.6044,70.3069,70.6462,90044.0
2022-11-27,70.7261,71.6044,70.3069,70.6462,90044.0
2022-11-28,70.1871,71.0754,69.8627,70.3468,261037.0
2022-11-29,70.3368,71.0455,70.3368,70.5863,258576.0
2022-11-30,70.4167,72.333,70.3168,72.333,469727.0
2022-12-01,72.6125,73.1714,71.3649,71.7841,310865.0
2022-12-02,71.5445,72.0436,71.3649,71.6044,377534.0
2022-12-03,71.5445,72.0436,71.3649,71.6044,377534.0
2022-12-04,71.5445,72.0436,71.3649,71.6044,377534.0
2022-12-05,71.5645,71.6643,71.3499,71.5146,568071.0
2022-12-06,71.7142,71.7641,70.9157,71.3549,555320.0
2022-12-07,71.2151,71.7741,66.7386,66.9432,373263.0
2022-12-08,67.2427,68.3905,66.2446,68.2208,258899.0
2022-12-09,68.101,68.2707,67.3225,67.5221,219902.0
2022-12-10,68.101,68.2707,67.3225,67.5221,219902.0
2022-12-11,68.101,68.2707,67.3225,67.5221,219902.0
2022-12-12,67.6519,67.7517,66.8734,67.582,189006.0
2022-12-13,69.3487,69.8378,67.5421,68.0511,217216.0
2022-12-14,67.6719,68.6899,66.8933,67.4024,239060.0
2022-12-15,66.6238,66.6238,64.7773,65.3562,250624.0
2022-12-16,64.8073,65.496,64.0886,64.3981,311811.0
2022-12-17,64.8073,65.496,64.0886,64.3981,311811.0
2022-12-18,64.8073,65.496,64.0886,64.3981,311811.0
2022-12-19,64.428,64.428,62.4817,62.6913,179348.0
2022-12-20,62.4517,63.2702,61.813,62.8909,161460.0
2022-12-21,63.1404,65.2764,62.8011,65.2564,195912.0
2022-12-22,64.4779,65.1167,63.5896,64.8173,309592.0
2022-12-23,64.6476,65.5259,64.5677,65.2864,212040.0
2022-12-24,64.6476,65.5259,64.5677,65.2864,212040.0
2022-12-25,64.6476,65.5259,64.5677,65.2864,212040.0
2022-12-26,64.6476,65.5259,64.5677,65.2864,212040.0
2022-12-27,65.496,66.544,65.1367,66.1947,228810.0
2022-12-28,66.3544,67.1329,65.5758,65.8553,199287.0
2022-12-29,66.4442,68.3406,66.4442,68.1809,228041.0
2022-12-30,67.6319,68.3606,67.2427,67.6719,187270.0
2022-12-31,67.6319,68.3606,67.2427,67.6719,187270.0
2023-01-01,67.6319,68.3606,67.2427,67.6719,187270.0
2023-01-02,67.6319,68.3606,67.2427,67.6719,187270.0
2023-01-03,68.4703,69.6781,67.9513,69.2489,293695.0
2023-01-04,69.8577,70.3268,69.4884,70.0573,228051.0
2023-01-05,69.5283,69.9276,68.66,69.4385,229241.0
2023-01-06,70.0973,72.4129,69.728,72.4129,285580.0
2023-01-07,70.0973,72.4129,69.728,72.4129,285580.0
2023-01-08,70.0973,72.4129,69.728,72.4129,285580.0
2023-01-09,72.4728,73.0417,71.6743,72.1534,367737.0
2023-01-10,71.8939,73.9699,71.5944,73.5507,328026.0
2023-01-11,73.4609,74.0498,72.2232,73.8302,405867.0
2023-01-12,74.0797,74.1296,72.8221,74.0797,308299.0
2023-01-13,73.6406,74.988,73.5807,74.7385,232649.0
2023-01-14,73.6406,74.988,73.5807,74.7385,232649.0
2023-01-15,73.6406,74.988,73.5807,74.7385,232649.0
2023-01-16,73.6406,74.988,73.5807,74.7385,232649.0
2023-01-17,74.7984,75.3573,72.9219,72.9419,274770.0
2023-01-18,73.1315,73.95,73.0916,73.5008,399242.0
2023-01-19,73.3311,73.935,73.2313,73.5907,323512.0
2023-01-20,73.8402,76.046,73.1814,75.9562,267079.0
2023-01-21,73.8402,76.046,73.1814,75.9562,267079.0
2023-01-22,73.8402,76.046,73.1814,75.9562,267079.0
2023-01-23,75.9562,76.3255,75.3573,75.9662,357101.0
2023-01-24,75.8614,76.7048,75.7266,75.9063,252262.0
2023-01-25,75.3274,75.8065,74.7684,74.9381,517837.0
2023-01-26,75.2475,75.9162,74.983,75.8963,275644.0
2023-01-27,75.5869,76.2406,74.6986,74.8383,419521.0
2023-01-28,75.5869,76.2406,74.6986,74.8383,419521.0
2023-01-29,75.5869,76.2406,74.6986,74.8383,419521.0
2023-01-30,74.5189,76.3654,74.1995,74.2095,467513.0
2023-01-31,74.3792,75.6967,74.1496,75.3074,299784.0
2023-02-01,74.9381,75.4372,73.5208,75.2974,332923.0
2023-02-02,75.8564,79.4695,75.5869,79.3098,432715.0
2023-02-03,78.8207,79.2799,77.9324,78.1021,296499.0
2023-02-04,78.8207,79.2799,77.9324,78.1021,296499.0
2023-02-05,78.8207,79.2799,77.9324,78.1021,296499.0
2023-02-06,77.3136,78.0372,75.9162,76.3155,161192.0
2023-02-07,75.7565,76.7547,74.9581,76.6149,152714.0
2023-02-08,75.9162,77.4134,75.7665,77.3435,321183.0
2023-02-09,77.623,78.8207,76.55,77.0241,269512.0
2023-02-10,76.9343,77.6729,76.3604,77.6629,245927.0
2023-02-11,76.9343,77.6729,76.3604,77.6629,245927.0
2023-02-12,76.9343,77.6729,76.3604,77.6629,245927.0
2023-02-13,77.7827,78.2618,77.5232,78.0821,186629.0
2023-02-14,77.4434,78.8507,77.2837,78.681,374513.0
2023-02-15,78.182,80.3079,78.172,80.2181,468375.0
2023-02-16,79.5993,88.4026,76.8545,87.9135,1295281.0
2023-02-17,87.5243,91.2372,87.2905,90.8779,931167.0
2023-02-18,87.5243,91.2372,87.2905,90.8779,931167.0
2023-02-19,87.5243,91.2372,87.2905,90.8779,931167.0
2023-02-20,87.5243,91.2372,87.2905,90.8779,931167.0
2023-02-21,89.4207,90.828,85.7975,86.9254,687299.0
2023-02-22,87.135,87.7139,86.7258,86.7358,585232.0
2023-02-23,86.8356,87.7938,85.7576,85.8375,407015.0
2023-02-24,84.4601,84.8194,83.5618,83.9211,405559.0
2023-02-25,84.4601,84.8194,83.5618,83.9211,405559.0
2023-02-26,84.4601,84.8194,83.5618,83.9211,405559.0
2023-02-27,84.1307,85.8275,83.991,84.0708,358531.0
2023-02-28,83.6316,84.4301,82.7134,82.7134,439373.0
2023-03-01,82.6834,83.6466,82.3441,82.4439,355238.0
2023-03-02,81.7352,83.8113,81.5955,83.4121,342689.0
2023-03-03,83.7814,84.0908,82.9879,83.7913,267400.0
2023-03-04,83.7814,84.0908,82.9879,83.7913,267400.0
2023-03-05,83.7814,84.0908,82.9879,83.7913,267400.0
2023-03-06,83.6416,84.3104,83.0278,84.2704,248981.0
2023-03-07,84.51,85.6578,84.1207,84.9691,324536.0
2023-03-08,85.1488,86.4663,83.9959,84.6098,230571.0
2023-03-09,84.8394,85.4482,83.3222,83.422,389615.0
2023-03-10,83.2524,83.8263,79.4995,79.749,488683.0
2023-03-11,83.2524,83.8263,79.4995,79.749,488683.0
2023-03-12,83.2524,83.8263,79.4995,79.749,488683.0
2023-03-13,78.5014,78.8108,73.7204,75.5969,589417.0
2023-03-14,77.7029,79.1302,76.8046,77.653,362059.0
2023-03-15,75.7665,77.633,75.6268,76.8545,412014.0
2023-03-16,75.9362,78.681,75.7066,77.6031,369878.0
2023-03-17,77.4134,78.1321,76.2955,76.5451,463547.0
2023-03-18,77.4134,78.1321,76.2955,76.5451,463547.0
2023-03-19,77.4134,78.1321,76.2955,76.5451,463547.0
2023-03-20,77.4733,78.5163,77.0441,77.5731,270476.0
2023-03-21,78.8108,79.6592,77.7927,78.5413,258468.0
2023-03-22,78.6511,79.6142,77.104,77.2238,334097.0
2023-03-23,77.3136,78.2219,75.9412,76.4652,221710.0
2023-03-24,75.9162,76.7646,74.9281,76.3055,254128.0
2023-03-25,75.9162,76.7646,74.9281,76.3055,254128.0
2023-03-26,75.9162,76.7646,74.9281,76.3055,254128.0
2023-03-27,76.3055,77.114,75.9961,76.595,442618.0
2023-03-28,76.5251,77.5631,75.7266,77.084,277932.0
2023-03-29,77.8326,77.9474,76.7746,77.5631,211111.0
2023-03-30,77.9823,78.9305,77.8326,78.681,244279.0
2023-03-31,79.2799,80.5774,79.22,80.4576,257608.0
2023-04-01,79.2799,80.5774,79.22,80.4576,257608.0
2023-04-02,79.2799,80.5774,79.22,80.4576,257608.0
2023-04-03,80.1981,80.8569,79.3597,80.1283,288124.0
2023-04-04,81.7851,82.1644,79.729,80.5076,444308.0
2023-04-05,80.1183,80.782,79.8488,80.3778,396861.0
2023-04-06,80.5575,81.3658,79.9087,80.0285,420716.0
2023-04-07,80.5575,81.3658,79.9087,80.0285,420716.0
2023-04-08,80.5575,81.3658,79.9087,80.0285,420716.0
2023-04-09,80.5575,81.3658,79.9087,80.0285,420716.0
2023-04-10,79.5194,81.6055,79.2,81.5057,414025.0
2023-04-11,82.1245,83.0028,81.5456,82.5537,265566.0
2023-04-12,83.1825,84.5399,82.8032,83.8313,423362.0
2023-04-13,84.2804,84.9691,83.2224,84.9092,326104.0
2023-04-14,84.9192,85.8674,83.452,83.8213,269943.0
2023-04-15,84.9192,85.8674,83.452,83.8213,269943.0
2023-04-16,84.9192,85.8674,83.452,83.8213,269943.0
2023-04-17,83.8911,84.7495,83.1226,84.5998,236113.0
2023-04-18,85.009,85.3883,83.9311,84.8294,190476.0
2023-04-19,84.7395,84.7994,83.6416,84.0209,240156.0
2023-04-20,83.3821,84.7695,83.2405,84.4501,172252.0
2023-04-21,84.8992,85.8175,83.8712,85.3783,299355.0
2023-04-22,84.8992,85.8175,83.8712,85.3783,299355.0
2023-04-23,84.8992,85.8175,83.8712,85.3783,299355.0
2023-04-24,85.2386,85.8674,84.2754,85.6079,797715.0
2023-04-25,85.8375,86.0271,80.8769,81.845,726240.0
2023-04-26,80.8769,83.0527,80.6273,81.845,472787.0
2023-04-27,80.7271,91.1075,78.8507,90.7981,743472.0
2023-04-28,89.4406,92.6546,86.8356,92.6046,903019.0
2023-04-29,89.4406,92.6546,86.8356,92.6046,903019.0
2023-04-30,89.4406,92.6546,86.8356,92.6046,903019.0
2023-05-01,91.8261,92.9839,90.1293,92.0856,400628.0
2023-05-02,92.0856,94.0619,91.1773,92.964,793558.0
2023-05-03,92.7244,95.4293,91.4418,94.0719,1086385.0
2023-05-04,93.4231,94.2715,89.1512,89.7101,543185.0
2023-05-05,90.4787,91.5097,89.3683,91.337,412732.0
2023-05-06,90.4787,91.5097,89.3683,91.337,412732.0
2023-05-07,90.4787,91.5097,89.3683,91.337,412732.0
2023-05-08,91.1674,91.2073,89.4905,90.5186,217925.0
2023-05-09,90.1992,91.2672,89.5005,90.2591,187133.0
2023-05-10,91.4868,91.4868,89.1811,90.0694,207886.0
2023-05-11,89.4406,89.4905,88.2429,88.6421,184020.0
2023-05-12,89.4307,91.911,89.4307,91.5866,229276.0
2023-05-13,89.4307,91.911,89.4307,91.5866,229276.0
2023-05-14,89.4307,91.911,89.4307,91.5866,229276.0
2023-05-15,91.4269,93.7026,91.4269,93.0937,178466.0
2023-05-16,92.7943,92.7943,90.6683,90.6683,442912.0
2023-05-17,91.1973,92.2004,89.5654,91.7762,207513.0
2023-05-18,90.8879,92.6346,90.0395,92.2952,236891.0
2023-05-19,93.1237,93.1785,91.3271,92.2154,278625.0
2023-05-20,93.1237,93.1785,91.3271,92.2154,278625.0
2023-05-21,93.1237,93.1785,91.3271,92.2154,278625.0
2023-05-22,92.4649,93.8223,92.1854,93.3932,182449.0
2023-05-23,92.8242,93.8223,92.1106,92.2453,221986.0
2023-05-24,92.1056,92.1056,89.6802,89.7401,311330.0
2023-05-25,89.6403,90.0645,88.198,89.3009,277612.0
2023-05-26,89.3209,90.1892,88.7819,89.6103,196996.0
2023-05-27,89.3209,90.1892,88.7819,89.6103,196996.0
2023-05-28,89.3209,90.1892,88.7819,89.6103,196996.0
2023-05-29,89.3209,90.1892,88.7819,89.6103,196996.0
2023-05-30,89.6602,90.4537,87.0352,88.173,312886.0
2023-05-31,88.2229,89.3209,87.0552,88.702,382807.0
2023-06-01,88.8018,91.8461,88.6322,91.4468,305439.0
2023-06-02,91.8161,94.6208,91.7862,94.3513,360479.0
2023-06-03,91.8161,94.6208,91.7862,94.3513,360479.0
2023-06-04,91.8161,94.6208,91.7862,94.3513,360479.0
2023-06-05,91.4967,93.6527,91.4967,92.9939,236242.0
2023-06-06,93.1935,95.3794,93.1935,95.1898,263818.0
2023-06-07,95.6988,98.4636,95.4792,97.4854,252544.0
2023-06-08,97.4255,97.5403,95.3295,97.1361,209857.0
2023-06-09,97.2958,111.6386,96.9539,106.6481,2592305.0
2023-06-10,97.2958,111.6386,96.9539,106.6481,2592305.0
2023-06-11,97.2958,111.6386,96.9539,106.6481,2592305.0
2023-06-12,106.3686,106.3686,101.3082,103.1547,862648.0
2023-06-13,103.0648,103.4441,102.0368,102.8053,645160.0
2023-06-14,102.8053,103.5539,98.6133,99.4217,431493.0
2023-06-15,99.6613,100.1304,97.7449,98.3637,555850.0
2023-06-16,99.5615,99.5615,97.4355,97.8447,598256.0
2023-06-17,99.5615,99.5615,97.4355,97.8447,598256.0
2023-06-18,99.5615,99.5615,97.4355,97.8447,598256.0
2023-06-19,99.5615,99.5615,97.4355,97.8447,598256.0
2023-06-20,97.6251,98.3587,96.9963,97.6351,379994.0
2023-06-21,96.9464,98.224,96.9065,97.0762,274157.0
2023-06-22,97.166,97.7749,96.138,96.4074,203624.0
2023-06-23,95.1997,96.3326,93.8024,94.1717,455883.0
2023-06-24,95.1997,96.3326,93.8024,94.1717,455883.0
2023-06-25,95.1997,96.3326,93.8024,94.1717,455883.0
2023-06-26,94.4112,95.9533,93.9122,94.0918,395807.0
2023-06-27,94.4412,95.1099,94.0818,94.551,287423.0
2023-06-28,94.8105,95.2097,93.9072,94.6807,226496.0
2023-06-29,94.3314,95.9284,93.992,94.7805,220237.0
2023-06-30,95.1299,95.6987,94.5771,94.7905,306532.0
2023-07-01,95.1299,95.6987,94.5771,94.7905,306532.0
2023-07-02,95.1299,95.6987,94.5771,94.7905,306532.0
2023-07-03,94.1817,96.0481,94.1218,95.8186,172854.0
2023-07-04,94.1817,96.0481,94.1218,95.8186,172854.0
2023-07-05,94.9103,95.2596,93.3133,93.9521,263219.0
2023-07-06,93.1835,93.4331,91.6964,92.0856,228325.0
2023-07-07,91.9659,92.1355,90.828,90.848,297888.0
2023-07-08,91.9659,92.1355,90.828,90.848,297888.0
2023-07-09,91.9659,92.1355,90.828,90.848,297888.0
2023-07-10,90.3789,92.7494,90.3789,92.3451,177540.0
2023-07-11,92.3851,93.2933,91.876,92.934,195530.0
2023-07-12,94.511,94.541,91.7463,91.8261,266431.0
2023-07-13,91.6265,93.4131,91.6265,92.6246,266419.0
2023-07-14,92.3252,95.0999,91.906,95.0201,271352.0
2023-07-15,92.3252,95.0999,91.906,95.0201,271352.0
2023-07-16,92.3252,95.0999,91.906,95.0201,271352.0
2023-07-17,94.8205,97.9745,94.7506,97.7549,242142.0
2023-07-18,97.8647,99.0524,97.7549,98.1741,222616.0
2023-07-19,98.4136,99.1722,97.0462,98.0044,153138.0
2023-07-20,97.5553,98.2539,96.7967,97.715,201974.0
2023-07-21,98.5135,98.5135,96.4773,96.617,172409.0
2023-07-22,98.5135,98.5135,96.4773,96.617,172409.0
2023-07-23,98.5135,98.5135,96.4773,96.617,172409.0
2023-07-24,96.6869,98.0543,96.6869,97.6551,298776.0
2023-07-25,97.2758,97.5153,95.9483,96.3476,320174.0
2023-07-26,95.6289,97.4455,95.06,95.4792,232188.0
2023-07-27,103.9532,106.5981,100.0605,100.8091,538615.0
2023-07-28,102.1466,102.1466,99.6313,100.2202,369529.0
2023-07-29,102.1466,102.1466,99.6313,100.2202,369529.0
2023-07-30,102.1466,102.1466,99.6313,100.2202,369529.0
2023-07-31,103.3044,105.5901,103.3044,105.0311,404340.0
2023-08-01,104.7716,105.1309,102.985,104.4123,373399.0
2023-08-02,104.013,104.3324,102.8103,103.484,557946.0
2023-08-03,103.4641,105.1309,103.4641,104.0729,421283.0
2023-08-04,103.8134,104.5271,103.7436,104.0929,503316.0
2023-08-05,103.8134,104.5271,103.7436,104.0929,503316.0
2023-08-06,103.8134,104.5271,103.7436,104.0929,503316.0
2023-08-07,105.9993,105.9993,104.2526,105.2906,577349.0
2023-08-08,104.8016,105.8795,104.8016,105.0611,372442.0
2023-08-09,105.0411,105.094,104.2376,104.5919,317371.0
2023-08-10,104.9812,105.4104,104.1029,104.8315,195459.0
2023-08-11,104.8714,106.0891,104.8016,105.7398,307274.0
2023-08-12,104.8714,106.0891,104.8016,105.7398,307274.0
2023-08-13,104.8714,106.0891,104.8016,105.7398,307274.0
2023-08-14,105.8196,106.3885,104.8415,106.3087,409800.0
2023-08-15,105.4104,106.3985,105.4104,106.2189,315241.0
2023-08-16,105.7697,106.4484,104.9712,105.2407,361537.0
2023-08-17,104.9612,105.4603,104.2027,104.582,433553.0
2023-08-18,104.2526,105.5801,104.0629,105.1409,337833.0
2023-08-19,104.2526,105.5801,104.0629,105.1409,337833.0
2023-08-20,104.2526,105.5801,104.0629,105.1409,337833.0
2023-08-21,105.0012,105.6499,104.6619,105.0611,222287.0
2023-08-22,104.9513,105.6849,104.7417,104.9513,237442.0
2023-08-23,105.1509,106.3885,105.0411,106.2488,341292.0
2023-08-24,106.2987,106.4285,105.2008,105.3805,3179855.0
2023-08-25,105.7997,105.9993,104.9313,105.8595,4814604.0
2023-08-26,105.7997,105.9993,104.9313,105.8595,4814604.0
2023-08-27,105.7997,105.9993,104.9313,105.8595,4814604.0
2023-08-28,105.9993,106.3985,105.3106,106.0891,3477331.0
2023-08-29,105.3006,106.0492,105.0311,105.7997,878777.0
2023-08-30,106.0392,108.2151,105.8196,107.1371,1047717.0
2023-08-31,107.2968,111.9181,107.2968,110.7203,890056.0
2023-09-01,110.8501,111.5488,110.6205,110.7603,2232984.0
2023-09-02,110.8501,111.5488,110.6205,110.7603,2232984.0
2023-09-03,110.8501,111.5488,110.6205,110.7603,2232984.0
2023-09-04,110.8501,111.5488,110.6205,110.7603,2232984.0
2023-09-05,109.4328,109.9917,107.8657,109.1733,595784.0
2023-09-06,109.0535,109.8719,108.1253,109.7422,451687.0
2023-09-07,109.7921,111.8382,108.9936,111.439,609154.0
2023-09-08,111.5388,113.9143,111.5388,112.7864,590221.0
2023-09-09,111.5388,113.9143,111.5388,112.7864,590221.0
2023-09-10,111.5388,113.9143,111.5388,112.7864,590221.0
2023-09-11,113.5849,114.5126,112.6367,112.7166,445870.0
2023-09-12,112.3073,113.1657,111.2094,112.7365,454187.0
2023-09-13,112.7166,114.4932,112.6068,114.2936,547943.0
2023-09-14,114.603,117.3578,114.5132,117.1082,552015.0
2023-09-15,117.1082,118.2361,116.4395,117.8069,716474.0
2023-09-16,117.1082,118.2361,116.4395,117.8069,716474.0
2023-09-17,117.1082,118.2361,116.4395,117.8069,716474.0
2023-09-18,117.1282,117.1282,114.6629,114.7228,462978.0
2023-09-19,114.8525,116.8088,114.8026,116.2898,366167.0
2023-09-20,116.9186,118.4008,116.8887,116.9685,277206.0
2023-09-21,115.9704,116.5892,115.0871,115.9005,378393.0
2023-09-22,115.7907,116.2948,114.4133,114.4732,250265.0
2023-09-23,115.7907,116.2948,114.4133,114.4732,250265.0
2023-09-24,115.7907,116.2948,114.4133,114.4732,250265.0
2023-09-25,114.0141,115.4015,113.4452,115.142,253353.0
2023-09-26,114.8326,115.7808,112.6657,112.9661,347156.0
2023-09-27,113.4651,117.2979,113.4651,116.6791,330828.0
2023-09-28,116.4695,117.777,115.9205,117.2979,511636.0
2023-09-29,117.8768,118.4657,116.1501,116.2599,265446.0
2023-09-30,117.8768,118.4657,116.1501,116.2599,265446.0
2023-10-01,117.8768,118.4657,116.1501,116.2599,265446.0
2023-10-02,116.0203,116.9236,115.0322,115.7109,216594.0
2023-10-03,115.3815,115.5811,113.6947,113.9842,192465.0
2023-10-04,114.3834,115.641,113.9243,115.5712,222072.0
2023-10-05,115.4015,116.4794,115.122,116.1401,312096.0
2023-10-06,116.0303,119.2841,115.631,118.5854,283252.0
2023-10-07,116.0303,119.2841,115.631,118.5854,283252.0
2023-10-08,116.0303,119.2841,115.631,118.5854,283252.0
2023-10-09,118.0065,120.6515,117.777,120.0627,238817.0
2023-10-10,120.1824,121.0109,119.3051,119.3839,265145.0
2023-10-11,119.3939,119.967,118.0864,119.1843,181413.0
2023-10-12,119.2442,119.4289,118.0465,119.0546,192983.0
2023-10-13,118.7551,119.1394,117.7021,118.9448,150803.0
2023-10-14,118.7551,119.1394,117.7021,118.9448,150803.0
2023-10-15,118.7551,119.1394,117.7021,118.9448,150803.0
2023-10-16,119.4638,121.3702,119.4638,120.1724,229365.0
2023-10-17,120.1924,121.1804,119.5935,119.6934,274639.0
2023-10-18,118.9248,119.0634,116.7689,117.0683,201404.0
2023-10-19,116.5094,116.7789,114.573,114.8525,212328.0
2023-10-20,114.7128,114.9224,111.968,113.1657,399344.0
2023-10-21,114.7128,114.9224,111.968,113.1657,399344.0
2023-10-22,114.7128,114.9224,111.968,113.1657,399344.0
2023-10-23,113.1557,114.7926,111.9979,112.1277,350933.0
2023-10-24,112.7864,114.3734,112.5868,112.7166,300560.0
2023-10-25,111.5088,111.6017,107.4316,108.7141,296065.0
2023-10-26,110.4409,112.9507,109.0341,109.7821,369879.0
2023-10-27,109.5725,109.8171,102.955,104.043,419731.0
2023-10-28,109.5725,109.8171,102.955,104.043,419731.0
