,AEP US Equity,AEP US Equity,AEP US Equity,AEP US Equity,AEP US Equity
2023-07-03,81.4399,82.6008,81.14,82.5428,1533358.0
2023-07-04,81.4399,82.6008,81.14,82.5428,1533358.0
2023-07-05,82.3299,83.665,81.9671,83.0072,2950941.0
2023-07-06,82.359,82.8427,81.7591,82.5525,2539184.0
2023-07-07,82.1268,82.2622,81.5076,81.5463,1753554.0
2023-07-08,82.1268,82.2622,81.5076,81.5463,1753554.0
2023-07-09,82.1268,82.2622,81.5076,81.5463,1753554.0
2023-07-10,81.556,82.1574,80.8788,81.5947,3489018.0
2023-07-11,81.7495,83.3167,81.5463,83.22,3293552.0
2023-07-12,83.3651,84.676,83.1039,84.4003,3590160.0
2023-07-13,84.3229,84.6712,83.9746,84.439,3128227.0
2023-07-14,84.2165,84.7292,83.5296,84.3809,2641578.0
2023-07-15,84.2165,84.7292,83.5296,84.3809,2641578.0
2023-07-16,84.2165,84.7292,83.5296,84.3809,2641578.0
2023-07-17,84.0713,84.1681,82.6492,82.6976,3162286.0
2023-07-18,82.833,83.5586,81.2754,81.9139,3040949.0
2023-07-19,82.001,83.3071,81.9913,82.5911,2832092.0
2023-07-20,82.7653,84.1004,82.4557,83.994,2850717.0
2023-07-21,84.2842,85.4355,84.1294,85.0678,8462345.0
2023-07-22,84.2842,85.4355,84.1294,85.0678,8462345.0
2023-07-23,84.2842,85.4355,84.1294,85.0678,8462345.0
2023-07-24,84.9807,85.2178,84.1197,84.7486,2382157.0
2023-07-25,84.526,85.3774,84.2745,84.6905,2667737.0
2023-07-26,84.6228,85.9573,84.3519,84.7582,2755914.0
2023-07-27,84.4487,84.7969,81.527,82.4847,4837937.0
2023-07-28,82.7266,83.8972,82.2622,82.6395,3503959.0
2023-07-29,82.7266,83.8972,82.2622,82.6395,3503959.0
2023-07-30,82.7266,83.8972,82.2622,82.6395,3503959.0
2023-07-31,82.6976,82.9443,81.3335,81.9817,5903942.0
2023-08-01,82.0784,82.238,81.0916,81.2948,3750247.0
2023-08-02,81.1593,82.0784,80.9755,81.7495,3160779.0
2023-08-03,81.5657,81.6817,79.3115,79.3212,3287936.0
2023-08-04,79.5824,80.1629,78.2957,78.5956,2578627.0
2023-08-05,79.5824,80.1629,78.2957,78.5956,2578627.0
2023-08-06,79.5824,80.1629,78.2957,78.5956,2578627.0
2023-08-07,78.8471,79.3212,78.1215,78.2473,3267098.0
2023-08-08,78.0054,78.4311,77.1057,78.1893,3797460.0
2023-08-09,78.1991,79.3134,78.0622,78.8931,3878322.0
2023-08-10,79.6066,80.1443,78.8637,79.2547,4083823.0
2023-08-11,79.3134,79.7435,78.9517,79.2841,2067476.0
2023-08-12,79.3134,79.7435,78.9517,79.2841,2067476.0
2023-08-13,79.3134,79.7435,78.9517,79.2841,2067476.0
2023-08-14,79.3427,79.3427,77.984,78.1991,2733058.0
2023-08-15,77.7103,77.8472,77.0945,77.3193,3405653.0
2023-08-16,77.5246,78.1013,77.1532,77.4073,3285933.0
2023-08-17,77.5832,78.2039,76.987,77.0065,2790479.0
2023-08-18,76.9283,77.4767,76.6742,77.2411,3155207.0
2023-08-19,76.9283,77.4767,76.6742,77.2411,3155207.0
2023-08-20,76.9283,77.4767,76.6742,77.2411,3155207.0
2023-08-21,77.2216,77.3877,76.0486,76.7915,2571303.0
2023-08-22,76.6644,77.1434,76.4396,76.8501,2558179.0
2023-08-23,77.2313,77.681,76.9381,77.6419,3045323.0
2023-08-24,77.5735,78.6585,77.0163,77.0554,2787303.0
2023-08-25,77.2216,78.0133,77.0749,77.5441,1875947.0
2023-08-26,77.2216,78.0133,77.0749,77.5441,1875947.0
2023-08-27,77.2216,78.0133,77.0749,77.5441,1875947.0
2023-08-28,77.896,78.16,77.1629,77.4171,1608323.0
2023-08-29,77.5637,78.2284,77.3193,77.8374,1967736.0
2023-08-30,77.7201,78.0427,77.2704,77.6517,1854762.0
2023-08-31,77.8863,78.0378,76.5373,76.6351,3095877.0
2023-09-01,77.0847,77.2607,75.2764,75.7749,2548217.0
2023-09-02,77.0847,77.2607,75.2764,75.7749,2548217.0
2023-09-03,77.0847,77.2607,75.2764,75.7749,2548217.0
2023-09-04,77.0847,77.2607,75.2764,75.7749,2548217.0
2023-09-05,75.6087,75.6674,73.771,74.2891,2972517.0
2023-09-06,74.162,74.856,74.0545,74.6605,2752343.0
2023-09-07,75.2959,76.1757,75.0613,75.5989,2899776.0
2023-09-08,75.6576,76.1072,75.4328,75.9899,2164851.0
2023-09-09,75.6576,76.1072,75.4328,75.9899,2164851.0
2023-09-10,75.6576,76.1072,75.4328,75.9899,2164851.0
2023-09-11,76.0388,76.7719,75.9753,76.0486,2540545.0
2023-09-12,75.9802,76.2441,75.4963,76.0681,2681849.0
2023-09-13,76.2538,77.8569,76.2294,77.5441,2936763.0
2023-09-14,77.984,78.8735,77.9351,78.7855,2779662.0
2023-09-15,78.8637,79.1814,78.1795,78.2382,4598042.0
2023-09-16,78.8637,79.1814,78.1795,78.2382,4598042.0
2023-09-17,78.8637,79.1814,78.1795,78.2382,4598042.0
2023-09-18,78.4727,78.7464,77.6908,78.4239,1650980.0
2023-09-19,78.463,78.8149,78.0622,78.2577,2238476.0
2023-09-20,78.7269,79.5382,78.1209,78.6389,2074008.0
2023-09-21,78.5803,79.0983,77.8178,78.0818,3163456.0
2023-09-22,77.6712,78.0036,77.2607,77.3877,2515794.0
2023-09-23,77.6712,78.0036,77.2607,77.3877,2515794.0
2023-09-24,77.6712,78.0036,77.2607,77.3877,2515794.0
2023-09-25,77.0652,77.2998,76.1268,76.9088,2229010.0
2023-09-26,76.7719,76.7719,74.4895,74.6214,2910119.0
2023-09-27,74.6214,74.7974,73.1943,74.1523,3454551.0
2023-09-28,74.4846,74.6508,72.5589,72.989,3162474.0
2023-09-29,73.5462,74.1767,72.7544,73.5267,3419069.0
2023-09-30,73.5462,74.1767,72.7544,73.5267,3419069.0
2023-10-01,73.5462,74.1767,72.7544,73.5267,3419069.0
2023-10-02,72.9597,73.2725,69.4408,70.2227,6352013.0
2023-10-03,69.431,71.4446,68.3069,71.1709,5808691.0
2023-10-04,71.2393,71.8845,70.3303,71.6401,4031735.0
2023-10-05,71.4299,71.513,68.649,69.7242,8103055.0
2023-10-06,68.9227,70.6626,67.8181,70.5649,4584545.0
2023-10-07,68.9227,70.6626,67.8181,70.5649,4584545.0
2023-10-08,68.9227,70.6626,67.8181,70.5649,4584545.0
2023-10-09,70.8679,72.0311,70.516,72.0018,3391855.0
2023-10-10,72.0018,72.6225,71.7867,72.5589,5050408.0
2023-10-11,73.1845,73.7319,72.4661,73.5853,2388544.0
2023-10-12,73.0868,73.165,71.0634,71.8258,3803364.0
2023-10-13,72.2852,73.1015,71.9138,72.7935,2810061.0
2023-10-14,72.2852,73.1015,71.9138,72.7935,2810061.0
2023-10-15,72.2852,73.1015,71.9138,72.7935,2810061.0
2023-10-16,73.1454,75.032,72.6958,74.3477,4907845.0
2023-10-17,73.8981,74.6899,73.468,73.9665,2236733.0
2023-10-18,73.8981,74.4553,72.9167,73.4778,2850454.0
2023-10-19,73.3018,73.8883,72.6127,72.7447,2770646.0
2023-10-20,72.6958,73.468,71.6303,71.6988,3270379.0
2023-10-21,72.6958,73.468,71.6303,71.6988,3270379.0
2023-10-22,72.6958,73.468,71.6303,71.6988,3270379.0
2023-10-23,71.0047,72.6274,70.3889,71.6988,3844761.0
2023-10-24,72.1777,73.2627,72.0898,73.0575,3068952.0
2023-10-25,72.9402,73.9177,72.7056,73.6635,4912652.0
2023-10-26,73.8297,74.8951,73.6831,74.0643,3264236.0
2023-10-27,73.8004,74.2891,72.989,73.2432,2876339.0
2023-10-28,73.8004,74.2891,72.989,73.2432,2876339.0
2023-10-29,73.8004,74.2891,72.989,73.2432,2876339.0
2023-10-30,73.4387,74.2647,72.6958,73.7124,3668417.0
2023-10-31,74.0056,74.1376,73.2432,73.8395,4096082.0
2023-11-01,73.9861,75.2275,73.0477,74.7583,4065810.0
2023-11-02,74.4846,78.3945,74.4846,77.4562,5569281.0
2023-11-03,78.3848,79.2547,77.8081,77.9254,4149772.0
2023-11-04,78.3848,79.2547,77.8081,77.9254,4149772.0
2023-11-05,78.3848,79.2547,77.8081,77.9254,4149772.0
2023-11-06,77.9742,78.3261,77.0603,77.4659,3372622.0
2023-11-07,77.4073,77.9205,76.9088,77.0749,3787081.0
2023-11-08,76.6937,76.8501,75.4816,76.3907,3013560.0
2023-11-09,76.7466,77.4781,76.1633,76.3808,2985532.0
2023-11-10,76.8949,77.231,76.2523,76.8158,3479233.0
2023-11-11,76.8949,77.231,76.2523,76.8158,3479233.0
2023-11-12,76.8949,77.231,76.2523,76.8158,3479233.0
2023-11-13,76.4104,76.707,74.1168,74.1663,4549946.0
2023-11-14,75.8766,77.1025,75.7481,76.5291,3836921.0
2023-11-15,76.4006,77.5523,75.5751,75.6591,3404684.0
2023-11-16,76.5983,77.1964,76.0249,76.4994,4380172.0
2023-11-17,76.8355,77.0234,75.9952,76.5093,3508003.0
2023-11-18,76.8355,77.0234,75.9952,76.5093,3508003.0
2023-11-19,76.8355,77.0234,75.9952,76.5093,3508003.0
2023-11-20,76.1237,76.5785,75.0659,76.3116,3499798.0
2023-11-21,76.5983,77.2804,75.8865,77.1519,3613233.0
2023-11-22,77.1124,77.3892,76.5884,77.3595,2499741.0
2023-11-23,77.1124,77.3892,76.5884,77.3595,2499741.0
2023-11-24,77.5572,77.6067,76.9448,77.6067,1140200.0
2023-11-25,77.5572,77.6067,76.9448,77.6067,1140200.0
2023-11-26,77.5572,77.6067,76.9448,77.6067,1140200.0
2023-11-27,77.7154,77.9428,76.8553,77.6462,2677800.0
2023-11-28,77.6067,79.2972,77.2903,78.8227,3412115.0
2023-11-29,79.1489,79.3627,78.1158,78.3135,2992759.0
2023-11-30,78.3679,78.7337,77.8687,78.6447,3756547.0
2023-12-01,78.9215,79.8508,78.4272,79.5938,2785144.0
2023-12-02,78.9215,79.8508,78.4272,79.5938,2785144.0
2023-12-03,78.9215,79.8508,78.4272,79.5938,2785144.0
2023-12-04,79.0501,80.0486,78.7634,79.2181,3449048.0
2023-12-05,79.2972,79.4307,78.1109,78.4075,2914740.0
2023-12-06,79.0501,79.5641,78.6645,79.4455,2928085.0
2023-12-07,79.5839,80.0782,78.9215,79.2873,2819953.0
2023-12-08,79.2082,79.5246,78.3284,78.7337,2708029.0
2023-12-09,79.2082,79.5246,78.3284,78.7337,2708029.0
2023-12-10,79.2082,79.5246,78.3284,78.7337,2708029.0
2023-12-11,78.9116,79.841,78.6052,79.574,3711562.0
2023-12-12,79.6828,79.7421,78.6942,79.0896,3096983.0
2023-12-13,79.2873,82.7376,78.9413,82.619,4082171.0
2023-12-14,82.965,83.7213,82.2235,82.3817,6941618.0
2023-12-15,81.571,82.6289,80.9729,81.2942,10926065.0
2023-12-16,81.571,82.6289,80.9729,81.2942,10926065.0
2023-12-17,81.571,82.6289,80.9729,81.2942,10926065.0
2023-12-18,81.3041,81.9764,80.5725,80.7999,3329024.0
2023-12-19,81.136,81.3733,80.6516,81.1954,2351113.0
2023-12-20,81.1163,81.5513,79.3763,79.406,3402315.0
2023-12-21,79.7124,79.9,78.5459,79.1291,4092636.0
2023-12-22,79.6531,80.4934,79.4257,79.4653,2774997.0
2023-12-23,79.6531,80.4934,79.4257,79.4653,2774997.0
2023-12-24,79.6531,80.4934,79.4257,79.4653,2774997.0
2023-12-25,79.6531,80.4934,79.4257,79.4653,2774997.0
2023-12-26,79.5839,80.1474,79.4455,79.8113,1750601.0
2023-12-27,79.7915,79.9497,79.317,79.8904,2608557.0
2023-12-28,79.5444,80.4786,79.4356,80.4045,2164934.0
2023-12-29,80.1277,80.3797,79.5444,80.2957,2170642.0
2023-12-30,80.1277,80.3797,79.5444,80.2957,2170642.0
2023-12-31,80.1277,80.3797,79.5444,80.2957,2170642.0
2024-01-01,80.1277,80.3797,79.5444,80.2957,2170642.0
2024-01-02,80.0782,82.3916,79.8904,82.2334,3429261.0
2024-01-03,82.6783,82.7673,81.9171,82.4311,2915628.0
2024-01-04,82.3817,83.0243,82.1148,82.441,3155515.0
2024-01-05,82.184,83.5779,82.0357,83.1133,2464013.0
2024-01-06,82.184,83.5779,82.0357,83.1133,2464013.0
2024-01-07,82.184,83.5779,82.0357,83.1133,2464013.0
2024-01-08,82.8167,83.5977,82.6684,83.5483,2471869.0
2024-01-09,83.0639,83.5285,82.7178,83.1726,2922793.0
2024-01-10,82.9156,83.0044,81.5513,81.6007,3053509.0
2024-01-11,80.4638,80.79,79.0105,79.485,3574818.0
2024-01-12,79.9398,80.8197,79.6679,80.5626,4672844.0
2024-01-13,79.9398,80.8197,79.6679,80.5626,4672844.0
2024-01-14,79.9398,80.8197,79.6679,80.5626,4672844.0
2024-01-15,79.9398,80.8197,79.6679,80.5626,4672844.0
2024-01-16,80.0782,80.6015,79.7523,80.0584,6900716.0
2024-01-17,79.7223,80.1672,78.19,78.8227,4394935.0
2024-01-18,78.3481,78.5953,77.0679,77.3101,6144839.0
2024-01-19,77.3496,77.5968,76.1633,76.8158,4301553.0
2024-01-20,77.3496,77.5968,76.1633,76.8158,4301553.0
2024-01-21,77.3496,77.5968,76.1633,76.8158,4301553.0
2024-01-22,76.6477,77.3496,75.8272,76.3808,2970971.0
2024-01-23,76.4994,77.3595,76.1336,77.2211,3808617.0
2024-01-24,77.8044,78.0417,75.9458,76.1139,5085829.0
2024-01-25,77.1519,77.3848,76.1633,77.2013,3183647.0
2024-01-26,77.2013,77.8044,76.7268,76.9542,2446758.0
2024-01-27,77.2013,77.8044,76.7268,76.9542,2446758.0
2024-01-28,77.2013,77.8044,76.7268,76.9542,2446758.0
2024-01-29,76.9591,77.7055,76.2819,77.488,2307194.0
2024-01-30,77.1222,78.0318,76.6378,77.5474,2514068.0
2024-01-31,78.19,79.0105,76.6675,77.2508,3642015.0
2024-02-01,77.1222,78.8326,76.6971,78.7831,2762485.0
2024-02-02,78.0417,78.4173,76.8949,77.7352,2947102.0
2024-02-03,78.0417,78.4173,76.8949,77.7352,2947102.0
2024-02-04,78.0417,78.4173,76.8949,77.7352,2947102.0
2024-02-05,77.0135,77.053,75.8667,75.926,2819537.0
2024-02-06,75.8865,76.5933,75.5405,76.3511,3208271.0
2024-02-07,76.6576,76.8158,75.8964,76.45,3087139.0
2024-02-08,76.12,76.3,75.22,75.94,3293535.0
2024-02-09,75.73,76.73,75.56,76.66,2710321.0
2024-02-10,75.73,76.73,75.56,76.66,2710321.0
2024-02-11,75.73,76.73,75.56,76.66,2710321.0
2024-02-12,76.57,77.715,76.31,77.59,2507049.0
2024-02-13,79.34,79.54,77.51,78.78,7370160.0
2024-02-14,78.85,79.13,78.07,78.8,3365159.0
2024-02-15,79.06,81.6667,79.015,81.36,6648717.0
2024-02-16,81.27,81.99,80.68,81.35,6292750.0
2024-02-17,81.27,81.99,80.68,81.35,6292750.0
2024-02-18,81.27,81.99,80.68,81.35,6292750.0
2024-02-19,81.27,81.99,80.68,81.35,6292750.0
2024-02-20,81.59,82.27,80.74,80.88,4043231.0
2024-02-21,81.59,82.62,81.23,82.56,4163439.0
2024-02-22,82.05,82.51,81.44,82.0,4130057.0
2024-02-23,82.0,82.905,81.72,82.45,2766015.0
2024-02-24,82.0,82.905,81.72,82.45,2766015.0
2024-02-25,82.0,82.905,81.72,82.45,2766015.0
2024-02-26,82.18,82.31,80.75,80.77,4705321.0
2024-02-27,83.59,84.16,81.51,84.07,7562652.0
2024-02-28,83.09,83.75,82.57,83.32,6342130.0
2024-02-29,84.0,85.22,83.58,85.19,10228547.0
2024-03-01,85.2,85.2,83.03,84.99,9446226.0
2024-03-02,85.2,85.2,83.03,84.99,9446226.0
2024-03-03,85.2,85.2,83.03,84.99,9446226.0
2024-03-04,84.62,85.435,84.38,84.95,4358432.0
2024-03-05,85.5,86.15,83.97,84.05,4356535.0
2024-03-06,84.75,85.03,83.86,83.92,4095839.0
2024-03-07,84.76,85.1,84.06,84.1,3554425.0
2024-03-08,83.6,84.57,83.2,83.84,4567891.0
2024-03-09,83.6,84.57,83.2,83.84,4567891.0
2024-03-10,83.6,84.57,83.2,83.84,4567891.0
2024-03-11,83.26,84.425,82.93,83.73,5094066.0
2024-03-12,83.21,83.8875,82.53,83.39,2893636.0
2024-03-13,83.58,84.305,82.76,83.0,2997551.0
2024-03-14,82.62,82.9,81.12,81.86,3828736.0
2024-03-15,81.96,82.72,81.74,82.11,6055927.0
2024-03-16,81.96,82.72,81.74,82.11,6055927.0
2024-03-17,81.96,82.72,81.74,82.11,6055927.0
2024-03-18,82.0,83.15,81.815,82.16,4885742.0
2024-03-19,82.12,83.519,81.92,83.32,4138211.0
2024-03-20,83.0,84.029,82.59,82.85,5122771.0
2024-03-21,82.95,83.69,82.85,83.1,3108814.0
2024-03-22,83.35,83.42,82.46,82.95,2374189.0
2024-03-23,83.35,83.42,82.46,82.95,2374189.0
2024-03-24,83.35,83.42,82.46,82.95,2374189.0
2024-03-25,82.95,83.47,82.57,82.87,1887464.0
2024-03-26,82.79,83.25,82.21,82.48,2225083.0
2024-03-27,83.0,84.83,82.79,84.8,2908649.0
2024-03-28,84.9,86.235,84.75,86.1,3077284.0
2024-03-29,84.9,86.235,84.75,86.1,3077284.0
2024-03-30,84.9,86.235,84.75,86.1,3077284.0
2024-03-31,84.9,86.235,84.75,86.1,3077284.0
2024-04-01,86.11,86.17,84.42,84.56,2532556.0
2024-04-02,84.2,85.66,84.02,85.21,2065541.0
2024-04-03,85.3,85.3,84.165,84.33,1816489.0
2024-04-04,85.1,85.19,83.24,83.96,1990735.0
2024-04-05,83.45,84.23,82.4,83.95,2431967.0
2024-04-06,83.45,84.23,82.4,83.95,2431967.0
2024-04-07,83.45,84.23,82.4,83.95,2431967.0
2024-04-08,83.92,84.41,83.58,84.27,1710663.0
