,RHI US Equity,RHI US Equity,RHI US Equity,RHI US Equity,RHI US Equity
2022-07-28,73.6138,74.8635,73.0845,74.2505,576433.0
2022-07-29,74.4881,75.4385,74.1365,75.2104,615925.0
2022-07-30,74.4881,75.4385,74.1365,75.2104,615925.0
2022-07-31,74.4881,75.4385,74.1365,75.2104,615925.0
2022-08-01,75.0773,75.467,74.032,75.2864,626139.0
2022-08-02,74.7257,74.9205,73.0626,74.127,921749.0
2022-08-03,75.0678,76.3698,74.5898,76.1988,780806.0
2022-08-04,75.8946,76.4268,74.9918,75.0868,688308.0
2022-08-05,74.2315,75.2674,73.8704,74.9443,918905.0
2022-08-06,74.2315,75.2674,73.8704,74.9443,918905.0
2022-08-07,74.2315,75.2674,73.8704,74.9443,918905.0
2022-08-08,75.1914,75.594,73.9844,74.6592,769998.0
2022-08-09,74.8207,74.8207,72.9533,73.9084,860332.0
2022-08-10,75.5525,77.0826,75.0393,76.0752,643300.0
2022-08-11,76.769,77.8856,76.769,77.1301,750149.0
2022-08-12,77.6718,78.242,77.2156,78.2325,484495.0
2022-08-13,77.6718,78.242,77.2156,78.2325,484495.0
2022-08-14,77.6718,78.242,77.2156,78.2325,484495.0
2022-08-15,77.6528,77.8001,76.1417,77.3012,584748.0
2022-08-16,76.7595,78.1755,76.4839,77.8714,769484.0
2022-08-17,76.75,77.7098,76.1512,77.0826,590311.0
2022-08-18,76.9875,77.4057,76.5694,76.959,556433.0
2022-08-19,76.6834,77.4627,75.5858,77.3487,1288127.0
2022-08-20,76.6834,77.4627,75.5858,77.3487,1288127.0
2022-08-21,76.6834,77.4627,75.5858,77.3487,1288127.0
2022-08-22,76.0562,76.1465,74.0985,74.9348,678367.0
2022-08-23,74.9443,75.9707,74.3741,74.6972,857678.0
2022-08-24,74.6494,75.4426,73.2448,75.0699,544047.0
2022-08-25,75.863,77.2582,75.6624,77.2486,637750.0
2022-08-26,77.4206,77.5926,74.3054,74.315,745959.0
2022-08-27,77.4206,77.5926,74.3054,74.315,745959.0
2022-08-28,77.4206,77.5926,74.3054,74.315,745959.0
2022-08-29,73.5028,74.7546,73.1014,74.0283,722492.0
2022-08-30,74.2959,74.3914,72.7192,73.0536,793926.0
2022-08-31,73.3308,74.1525,72.9199,73.5505,1484321.0
2022-09-01,72.767,73.5983,71.8496,73.5505,696590.0
2022-09-02,74.6017,75.1177,72.3083,72.681,596161.0
2022-09-03,74.6017,75.1177,72.3083,72.681,596161.0
2022-09-04,74.6017,75.1177,72.3083,72.681,596161.0
2022-09-05,74.6017,75.1177,72.3083,72.681,596161.0
2022-09-06,73.2352,73.8754,71.9069,73.6748,976424.0
2022-09-07,73.5888,74.1812,73.2065,73.9137,639712.0
2022-09-08,73.4072,74.7259,72.9103,74.6017,662186.0
2022-09-09,75.519,76.9715,75.4426,76.895,595660.0
2022-09-10,75.519,76.9715,75.4426,76.895,595660.0
2022-09-11,75.519,76.9715,75.4426,76.895,595660.0
2022-09-12,77.2964,78.1468,77.0575,77.6404,697137.0
2022-09-13,75.7197,76.0541,74.7546,75.0317,839985.0
2022-09-14,74.9743,75.6194,74.1334,75.1655,1136848.0
2022-09-15,75.2323,76.4554,74.6494,74.8214,886652.0
2022-09-16,74.2577,74.2577,72.7287,73.3021,1903591.0
2022-09-17,74.2577,74.2577,72.7287,73.3021,1903591.0
2022-09-18,74.2577,74.2577,72.7287,73.3021,1903591.0
2022-09-19,72.4707,74.9074,72.4707,74.8214,597462.0
2022-09-20,74.0665,74.1717,72.5663,73.2065,750237.0
2022-09-21,73.885,74.2577,71.5534,71.5629,661308.0
2022-09-22,71.4961,71.4961,69.8716,69.9002,923071.0
2022-09-23,69.1644,70.4067,68.7631,70.3589,1196266.0
2022-09-24,69.1644,70.4067,68.7631,70.3589,1196266.0
2022-09-25,69.1644,70.4067,68.7631,70.3589,1196266.0
2022-09-26,70.4354,71.3814,70.2347,70.3207,1412980.0
2022-09-27,71.0183,72.2318,69.7569,70.5405,908028.0
2022-09-28,70.9992,73.6079,70.8845,73.1587,1187868.0
2022-09-29,72.5472,72.7574,71.8496,72.6236,831824.0
2022-09-30,72.9867,74.7259,72.3083,73.1014,1135048.0
2022-10-01,72.9867,74.7259,72.3083,73.1014,1135048.0
2022-10-02,72.9867,74.7259,72.3083,73.1014,1135048.0
2022-10-03,73.4072,74.2768,72.1554,73.5601,1136254.0
2022-10-04,75.003,76.5606,74.7832,76.4459,886378.0
2022-10-05,75.3661,76.5893,74.4201,76.121,933265.0
2022-10-06,75.7006,76.2453,74.5921,76.0446,1056596.0
2022-10-07,75.2419,75.2419,73.4454,74.057,1198719.0
2022-10-08,75.2419,75.2419,73.4454,74.057,1198719.0
2022-10-09,75.2419,75.2419,73.4454,74.057,1198719.0
2022-10-10,74.5443,75.605,73.885,74.9743,988781.0
2022-10-11,74.8023,76.0236,74.057,75.9586,1293272.0
2022-10-12,76.7039,77.4015,75.8248,76.7326,967026.0
2022-10-13,75.1655,79.972,74.1,78.424,1216826.0
2022-10-14,79.1598,79.1598,76.9333,77.4015,1414103.0
2022-10-15,79.1598,79.1598,76.9333,77.4015,1414103.0
2022-10-16,79.1598,79.1598,76.9333,77.4015,1414103.0
2022-10-17,79.1598,79.3795,77.7025,78.3571,1564895.0
2022-10-18,79.4751,79.9338,77.8172,78.9591,1202946.0
2022-10-19,78.4717,78.6151,76.6657,77.2391,920725.0
2022-10-20,77.1053,79.3604,76.121,76.293,1920474.0
2022-10-21,62.4945,70.1009,62.4945,69.7665,5676372.0
2022-10-22,62.4945,70.1009,62.4945,69.7665,5676372.0
2022-10-23,62.4945,70.1009,62.4945,69.7665,5676372.0
2022-10-24,70.0245,71.4005,68.8013,69.0211,1934322.0
2022-10-25,68.7631,71.4387,68.2804,71.4292,1900384.0
2022-10-26,71.7254,73.3451,70.6456,71.3336,1345815.0
2022-10-27,71.4292,72.2701,70.9394,71.4483,1095716.0
2022-10-28,71.6298,74.4106,71.066,74.3054,905468.0
2022-10-29,71.6298,74.4106,71.066,74.3054,905468.0
2022-10-30,71.6298,74.4106,71.066,74.3054,905468.0
2022-10-31,73.7799,74.4679,72.6714,73.0632,1562891.0
2022-11-01,73.6843,74.6303,73.3594,73.8945,1238394.0
2022-11-02,73.6461,74.8788,72.3178,72.6332,1954614.0
2022-11-03,71.6203,71.7875,68.5624,68.5911,1651085.0
2022-11-04,69.5371,71.5056,68.1229,71.3145,1279205.0
2022-11-05,69.5371,71.5056,68.1229,71.3145,1279205.0
2022-11-06,69.5371,71.5056,68.1229,71.3145,1279205.0
2022-11-07,70.7889,72.0503,69.7712,72.0216,1039570.0
2022-11-08,72.4134,73.9901,71.3527,71.8592,1060441.0
2022-11-09,71.3718,72.2748,70.7411,70.8176,793544.0
2022-11-10,72.6523,76.1975,72.6523,76.0541,1150477.0
2022-11-11,76.7995,78.3093,76.1879,77.2582,841178.0
2022-11-12,76.7995,78.3093,76.1879,77.2582,841178.0
2022-11-13,76.7995,78.3093,76.1879,77.2582,841178.0
2022-11-14,76.7995,77.1817,74.9361,74.9552,836677.0
2022-11-15,76.0828,76.4841,74.2768,74.5348,839051.0
2022-11-16,74.229,74.8692,72.939,73.4645,631835.0
2022-11-17,72.4516,72.6236,71.3145,72.2318,718956.0
2022-11-18,73.3021,73.713,71.1712,72.1458,891083.0
2022-11-19,73.3021,73.713,71.1712,72.1458,891083.0
2022-11-20,73.3021,73.713,71.1712,72.1458,891083.0
2022-11-21,71.7445,72.3943,71.2189,71.8687,549899.0
2022-11-22,72.1076,73.7321,71.8974,73.6652,540207.0
2022-11-23,73.5883,74.6069,73.2424,74.1265,598309.0
2022-11-24,73.5883,74.6069,73.2424,74.1265,598309.0
2022-11-25,74.0015,74.7991,73.9727,74.7703,213536.0
2022-11-26,74.0015,74.7991,73.9727,74.7703,213536.0
2022-11-27,74.0015,74.7991,73.9727,74.7703,213536.0
2022-11-28,73.9919,74.2658,72.8292,73.0598,604951.0
2022-11-29,73.0694,73.819,72.7139,73.2328,629668.0
2022-11-30,73.4922,76.375,72.2334,75.7024,1946519.0
2022-12-01,76.2501,76.7258,74.3283,75.4141,740311.0
2022-12-02,74.8279,74.9336,73.3769,74.4532,436854.0
2022-12-03,74.8279,74.9336,73.3769,74.4532,436854.0
2022-12-04,74.8279,74.9336,73.3769,74.4532,436854.0
2022-12-05,73.7613,73.7709,72.3391,72.6082,563170.0
2022-12-06,72.3103,72.4352,70.1962,70.965,801367.0
2022-12-07,70.6767,72.2142,70.6767,71.0034,716800.0
2022-12-08,71.1283,71.4262,69.784,70.1578,721869.0
2022-12-09,69.783,70.9746,69.341,70.1578,522145.0
2022-12-10,69.783,70.9746,69.341,70.1578,522145.0
2022-12-11,69.783,70.9746,69.341,70.1578,522145.0
2022-12-12,70.2155,72.0124,69.8809,71.9932,787742.0
2022-12-13,74.6358,75.3613,72.5794,73.079,899530.0
2022-12-14,72.858,74.1745,71.7866,72.637,1078530.0
2022-12-15,71.3494,71.4406,69.9416,70.4749,1065104.0
2022-12-16,69.9176,71.1668,69.735,70.2347,1954436.0
2022-12-17,69.9176,71.1668,69.735,70.2347,1954436.0
2022-12-18,69.9176,71.1668,69.735,70.2347,1954436.0
2022-12-19,70.0809,70.2779,69.0431,69.2545,897212.0
2022-12-20,68.9086,69.1056,67.717,68.9278,939466.0
2022-12-21,69.6197,70.6767,69.4755,70.3019,702326.0
2022-12-22,69.4948,69.9848,68.2696,69.1392,592786.0
2022-12-23,68.8701,70.5614,68.7704,70.5133,491749.0
2022-12-24,68.8701,70.5614,68.7704,70.5133,491749.0
2022-12-25,68.8701,70.5614,68.7704,70.5133,491749.0
2022-12-26,68.8701,70.5614,68.7704,70.5133,491749.0
2022-12-27,70.6479,71.2148,69.8734,70.5998,372148.0
2022-12-28,70.7151,71.3974,69.4563,69.4755,500094.0
2022-12-29,69.8983,71.3542,69.4803,70.9842,410829.0
2022-12-30,70.129,71.0034,69.956,70.9458,444765.0
2022-12-31,70.129,71.0034,69.956,70.9458,444765.0
2023-01-01,70.129,71.0034,69.956,70.9458,444765.0
2023-01-02,70.129,71.0034,69.956,70.9458,444765.0
2023-01-03,71.5608,72.3487,70.0857,70.7151,499210.0
2023-01-04,71.5608,72.6082,71.2052,72.5505,653618.0
2023-01-05,72.1373,72.3007,70.8785,71.3109,864890.0
2023-01-06,71.7626,73.6556,70.8881,73.2712,877316.0
2023-01-07,71.7626,73.6556,70.8881,73.2712,877316.0
2023-01-08,71.7626,73.6556,70.8881,73.2712,877316.0
2023-01-09,73.5115,73.9439,72.3872,72.464,665099.0
2023-01-10,72.2526,72.5313,71.013,72.1181,644099.0
2023-01-11,72.5409,74.3475,72.1421,73.2424,918186.0
2023-01-12,73.4538,73.4538,72.3679,73.1175,961402.0
2023-01-13,72.2142,74.5973,72.1806,74.4724,680558.0
2023-01-14,72.2142,74.5973,72.1806,74.4724,680558.0
2023-01-15,72.2142,74.5973,72.1806,74.4724,680558.0
2023-01-16,72.2142,74.5973,72.1806,74.4724,680558.0
2023-01-17,74.2514,74.8472,72.9541,73.819,1346212.0
2023-01-18,74.4147,75.1354,73.3001,73.8094,993646.0
2023-01-19,73.4154,74.112,72.0893,72.7619,1141134.0
2023-01-20,73.0598,75.3949,72.5121,75.2123,796472.0
2023-01-21,73.0598,75.3949,72.5121,75.2123,796472.0
2023-01-22,73.0598,75.3949,72.5121,75.2123,796472.0
2023-01-23,75.5486,77.2207,75.049,76.6345,970379.0
2023-01-24,75.885,76.5048,75.4525,76.0099,814599.0
2023-01-25,75.0778,76.2693,74.2322,75.7985,970869.0
2023-01-26,76.3943,77.9414,76.2021,77.6531,1396051.0
2023-01-27,76.6153,82.1983,76.6153,81.8716,2121524.0
2023-01-28,76.6153,82.1983,76.6153,81.8716,2121524.0
2023-01-29,76.6153,82.1983,76.6153,81.8716,2121524.0
2023-01-30,81.0067,81.4007,78.9936,79.2482,1047873.0
2023-01-31,79.5173,80.8434,79.1329,80.68,982407.0
2023-02-01,80.1611,82.7268,78.9562,82.2464,1254719.0
2023-02-02,83.1208,85.6192,82.3136,85.2445,1346740.0
2023-02-03,83.9664,86.2727,83.4379,83.6589,1104082.0
2023-02-04,83.9664,86.2727,83.4379,83.6589,1104082.0
2023-02-05,83.9664,86.2727,83.4379,83.6589,1104082.0
2023-02-06,82.6596,83.361,80.9587,81.4584,745961.0
2023-02-07,81.0356,81.8524,79.7671,81.5929,856383.0
2023-02-08,80.9299,81.7947,80.6896,81.0932,668536.0
2023-02-09,81.8043,82.4578,79.1714,79.4693,762670.0
2023-02-10,81.4776,82.8806,80.8722,81.3623,1616412.0
2023-02-11,81.4776,82.8806,80.8722,81.3623,1616412.0
2023-02-12,81.4776,82.8806,80.8722,81.3623,1616412.0
2023-02-13,81.0836,81.689,80.2332,81.1028,1045728.0
2023-02-14,80.6704,81.295,79.3732,80.4014,1018551.0
2023-02-15,80.0362,81.2182,79.4789,81.1317,699109.0
2023-02-16,79.9209,80.1371,78.9023,79.6614,803373.0
2023-02-17,79.2963,79.4885,77.9702,79.2002,890995.0
2023-02-18,79.2963,79.4885,77.9702,79.2002,890995.0
2023-02-19,79.2963,79.4885,77.9702,79.2002,890995.0
2023-02-20,79.2963,79.4885,77.9702,79.2002,890995.0
2023-02-21,78.2393,78.5179,76.7354,76.8555,868040.0
2023-02-22,76.8555,77.5181,76.0291,77.3264,981072.0
2023-02-23,77.7034,78.2641,76.1953,76.8914,789405.0
2023-02-24,75.9343,76.2437,75.4945,75.9537,586910.0
2023-02-25,75.9343,76.2437,75.4945,75.9537,586910.0
2023-02-26,75.9343,76.2437,75.4945,75.9537,586910.0
2023-02-27,76.9107,77.5777,76.379,77.0267,986355.0
2023-02-28,77.0074,78.8731,76.9155,77.9354,1792111.0
2023-03-01,77.8194,78.6894,77.4327,78.1481,722319.0
2023-03-02,77.6164,78.1481,77.104,77.9354,680711.0
2023-03-03,78.3801,79.2066,77.9354,78.6121,870272.0
2023-03-04,78.3801,79.2066,77.9354,78.6121,870272.0
2023-03-05,78.3801,79.2066,77.9354,78.6121,870272.0
2023-03-06,78.7958,79.5063,78.3994,78.5444,986916.0
2023-03-07,78.6701,79.4869,77.5584,77.9934,651442.0
2023-03-08,78.1771,78.3897,76.93,77.8774,575472.0
2023-03-09,78.0224,78.1964,76.2147,76.2147,952483.0
2023-03-10,75.9633,76.698,74.3103,74.8323,947737.0
2023-03-11,75.9633,76.698,74.3103,74.8323,947737.0
2023-03-12,75.9633,76.698,74.3103,74.8323,947737.0
2023-03-13,73.9526,75.9488,73.2324,74.7549,1435708.0
2023-03-14,76.0503,76.7464,73.5369,74.5809,1168042.0
2023-03-15,73.1792,73.5949,71.9805,72.8312,1367299.0
2023-03-16,72.1835,73.0342,71.1395,72.5605,1175910.0
2023-03-17,72.5122,72.5122,69.9311,70.9365,4813908.0
2023-03-18,72.5122,72.5122,69.9311,70.9365,4813908.0
2023-03-19,72.5122,72.5122,69.9311,70.9365,4813908.0
2023-03-20,71.2072,73.4883,71.2072,72.9086,1148040.0
2023-03-21,74.0976,74.929,73.2469,74.6873,1012993.0
2023-03-22,74.5713,74.9966,72.0579,72.1449,980359.0
2023-03-23,72.2125,73.1696,71.096,71.5938,554402.0
2023-03-24,71.1008,72.2512,70.6851,72.2125,624970.0
2023-03-25,71.1008,72.2512,70.6851,72.2125,624970.0
2023-03-26,71.1008,72.2512,70.6851,72.2125,624970.0
2023-03-27,73.0826,73.7979,72.5219,73.6626,746993.0
2023-03-28,73.4596,74.3489,73.0536,73.7592,637242.0
2023-03-29,74.7743,74.9676,74.0203,74.5809,491914.0
2023-03-30,75.4123,75.5186,74.807,75.3543,629318.0
2023-03-31,75.886,78.0901,75.4123,77.8871,1036145.0
2023-04-01,75.886,78.0901,75.4123,77.8871,1036145.0
2023-04-02,75.886,78.0901,75.4123,77.8871,1036145.0
2023-04-03,77.6551,77.7952,75.7797,76.9687,952372.0
2023-04-04,77.2104,77.6309,74.5036,74.9,615111.0
2023-04-05,74.4553,74.5278,72.2899,72.5412,804487.0
2023-04-06,72.1352,72.691,71.4488,71.5455,813382.0
2023-04-07,72.1352,72.691,71.4488,71.5455,813382.0
2023-04-08,72.1352,72.691,71.4488,71.5455,813382.0
2023-04-09,72.1352,72.691,71.4488,71.5455,813382.0
2023-04-10,71.5455,72.4929,71.3715,72.4639,693439.0
2023-04-11,72.6862,73.2082,72.2222,72.9956,630503.0
2023-04-12,73.8849,73.8946,71.2168,71.4778,795891.0
2023-04-13,71.8645,73.2179,71.5455,73.0342,767727.0
2023-04-14,73.1019,74.0686,71.9612,72.8119,649769.0
2023-04-15,73.1019,74.0686,71.9612,72.8119,649769.0
2023-04-16,73.1019,74.0686,71.9612,72.8119,649769.0
2023-04-17,72.8989,73.6626,72.6475,73.6432,680607.0
2023-04-18,73.9719,74.0638,72.8892,73.1406,596869.0
2023-04-19,72.9086,73.1212,72.2609,73.0342,570236.0
2023-04-20,72.0192,72.7055,70.661,72.1739,1460888.0
2023-04-21,72.2609,72.4155,70.5498,70.8591,1145045.0
2023-04-22,72.2609,72.4155,70.5498,70.8591,1145045.0
2023-04-23,72.2609,72.4155,70.5498,70.8591,1145045.0
2023-04-24,70.9558,71.4102,70.1728,70.4338,998074.0
2023-04-25,69.7184,70.0471,68.6309,69.3124,1294494.0
2023-04-26,69.2158,69.6604,68.0074,68.2781,1218558.0
2023-04-27,70.2598,71.0912,69.1288,70.6948,1598037.0
2023-04-28,70.5401,70.8785,69.7378,70.5691,868326.0
2023-04-29,70.5401,70.8785,69.7378,70.5691,868326.0
2023-04-30,70.5401,70.8785,69.7378,70.5691,868326.0
2023-05-01,70.5788,71.7678,70.4145,70.7238,588448.0
2023-05-02,70.5111,70.5111,67.6014,68.6067,1513883.0
2023-05-03,68.7807,69.0804,66.3737,66.6057,1532591.0
2023-05-04,65.9386,66.5186,64.1019,65.1749,1922658.0
2023-05-05,66.074,66.712,65.755,66.7023,1003579.0
2023-05-06,66.074,66.712,65.755,66.7023,1003579.0
2023-05-07,66.074,66.712,65.755,66.7023,1003579.0
2023-05-08,66.828,67.2147,64.7979,64.9333,1886541.0
2023-05-09,64.3629,64.6626,63.2802,64.6433,1759665.0
2023-05-10,65.5133,65.697,64.5369,65.291,791385.0
2023-05-11,64.8173,65.407,63.8989,64.9139,894375.0
2023-05-12,65.1073,65.4843,64.3533,64.8463,672742.0
2023-05-13,65.1073,65.4843,64.3533,64.8463,672742.0
2023-05-14,65.1073,65.4843,64.3533,64.8463,672742.0
2023-05-15,64.9623,65.4456,64.6433,65.3876,689982.0
2023-05-16,65.1363,65.3006,63.9762,63.9956,845708.0
2023-05-17,64.2082,65.0589,63.6379,65.0396,1019598.0
2023-05-18,64.9526,66.3882,64.6626,66.2963,598730.0
2023-05-19,66.7893,66.915,65.32,66.0836,794596.0
2023-05-20,66.7893,66.915,65.32,66.0836,794596.0
2023-05-21,66.7893,66.915,65.32,66.0836,794596.0
2023-05-22,66.074,66.8087,65.5036,66.2287,842902.0
2023-05-23,66.0546,67.1954,65.9193,66.2383,588642.0
2023-05-24,66.2188,66.248,65.2161,65.8392,774560.0
2023-05-25,65.7029,65.8002,64.924,65.3816,1337263.0
2023-05-26,65.5179,66.433,65.294,65.7126,708924.0
2023-05-27,65.5179,66.433,65.294,65.7126,708924.0
2023-05-28,65.5179,66.433,65.294,65.7126,708924.0
2023-05-29,65.5179,66.433,65.294,65.7126,708924.0
2023-05-30,66.0728,66.2772,64.632,65.0019,581435.0
2023-05-31,64.632,65.3232,62.9381,63.2983,2813442.0
2023-06-01,64.4081,64.9922,63.493,64.6028,1250628.0
2023-06-02,65.4108,68.1561,65.4108,68.0296,1058788.0
2023-06-03,65.4108,68.1561,65.4108,68.0296,1058788.0
2023-06-04,65.4108,68.1561,65.4108,68.0296,1058788.0
2023-06-05,67.6207,68.38,67.1145,67.7667,833385.0
2023-06-06,67.4747,69.7722,67.411,69.6067,792757.0
2023-06-07,69.9864,71.3298,69.6359,70.7846,941248.0
2023-06-08,71.0572,71.2373,70.366,70.9599,778739.0
2023-06-09,71.028,71.836,70.5802,70.7944,820771.0
2023-06-10,71.028,71.836,70.5802,70.7944,820771.0
2023-06-11,71.028,71.836,70.5802,70.7944,820771.0
2023-06-12,70.7262,71.6219,70.5364,71.4856,641097.0
2023-06-13,71.7679,73.2866,71.5537,72.9361,587850.0
2023-06-14,72.868,73.7831,69.0956,69.4801,1119870.0
2023-06-15,68.9739,71.4369,68.935,71.3395,731375.0
2023-06-16,71.5732,71.8847,71.1643,71.4758,1385884.0
2023-06-17,71.5732,71.8847,71.1643,71.4758,1385884.0
2023-06-18,71.5732,71.8847,71.1643,71.4758,1385884.0
2023-06-19,71.5732,71.8847,71.1643,71.4758,1385884.0
2023-06-20,71.0378,71.1059,69.6651,69.6651,905109.0
2023-06-21,69.2367,70.5413,68.7987,69.8403,739669.0
2023-06-22,69.4607,69.6797,68.3216,69.0323,1038528.0
2023-06-23,68.2145,69.3244,68.1367,68.6624,2589833.0
2023-06-24,68.2145,69.3244,68.1367,68.6624,2589833.0
2023-06-25,68.2145,69.3244,68.1367,68.6624,2589833.0
2023-06-26,68.75,70.2687,68.6624,69.9669,812496.0
2023-06-27,70.1713,70.4439,69.3146,70.1519,644562.0
2023-06-28,70.4147,70.9599,69.6846,70.4342,719623.0
2023-06-29,70.6678,72.1962,70.5315,72.1086,770362.0
2023-06-30,72.4104,74.3185,72.0502,73.2282,1204927.0
2023-07-01,72.4104,74.3185,72.0502,73.2282,1204927.0
2023-07-02,72.4104,74.3185,72.0502,73.2282,1204927.0
2023-07-03,72.6538,73.9973,72.6343,73.5397,455305.0
2023-07-04,72.6538,73.9973,72.6343,73.5397,455305.0
2023-07-05,73.7733,76.0611,73.0627,75.2823,1814903.0
2023-07-06,74.5327,75.3115,73.7636,74.8345,1427561.0
2023-07-07,74.9221,76.7036,74.5814,75.477,1378339.0
2023-07-08,74.9221,76.7036,74.5814,75.477,1378339.0
2023-07-09,74.9221,76.7036,74.5814,75.477,1378339.0
2023-07-10,75.3018,77.093,74.961,76.947,1156981.0
2023-07-11,77.1417,78.748,77.059,78.6799,1025500.0
2023-07-12,79.6923,80.0526,78.7188,78.933,1189873.0
2023-07-13,79.2445,80.2765,78.8357,80.0526,725583.0
2023-07-14,79.7313,80.6951,79.5658,80.4906,872508.0
2023-07-15,79.7313,80.6951,79.5658,80.4906,872508.0
2023-07-16,79.7313,80.6951,79.5658,80.4906,872508.0
2023-07-17,79.926,81.2695,79.7605,81.1721,887409.0
2023-07-18,80.9774,82.3939,80.8752,82.1846,968022.0
2023-07-19,82.2916,82.6032,81.4739,82.3209,812087.0
2023-07-20,80.9823,81.1916,78.271,79.4782,2072203.0
2023-07-21,79.741,80.218,76.3337,76.5576,1081987.0
2023-07-22,79.741,80.218,76.3337,76.5576,1081987.0
2023-07-23,79.741,80.218,76.3337,76.5576,1081987.0
2023-07-24,76.2948,78.3489,76.2948,77.9692,852865.0
2023-07-25,77.1612,78.6312,77.0638,78.086,1316708.0
2023-07-26,70.0934,74.3672,68.7695,73.4326,4185839.0
2023-07-27,73.5689,74.7079,70.8723,71.213,2144486.0
2023-07-28,72.4786,73.1357,71.5245,72.5857,1441212.0
2023-07-29,72.4786,73.1357,71.5245,72.5857,1441212.0
2023-07-30,72.4786,73.1357,71.5245,72.5857,1441212.0
2023-07-31,72.7414,72.9751,71.6024,72.1865,1416569.0
2023-08-01,71.7679,72.0892,70.8917,71.9626,1350794.0
2023-08-02,70.7068,72.498,70.7068,72.3325,837341.0
2023-08-03,72.2839,73.9681,72.0405,73.7149,1067843.0
2023-08-04,73.8123,74.2017,72.9653,73.1211,830867.0
2023-08-05,73.8123,74.2017,72.9653,73.1211,830867.0
2023-08-06,73.8123,74.2017,72.9653,73.1211,830867.0
2023-08-07,73.7636,74.5035,73.2817,73.5397,830238.0
2023-08-08,72.5564,74.0167,72.0892,73.8123,695163.0
2023-08-09,74.0362,74.7079,73.5494,74.2601,779144.0
2023-08-10,74.2406,74.8734,73.4618,74.2406,994508.0
2023-08-11,73.9973,74.5716,73.8123,74.1725,629656.0
2023-08-12,73.9973,74.5716,73.8123,74.1725,629656.0
2023-08-13,73.9973,74.5716,73.8123,74.1725,629656.0
2023-08-14,73.9388,74.1092,73.2963,74.007,556193.0
2023-08-15,73.4034,73.4034,72.5564,72.8777,453499.0
2023-08-16,72.7512,73.5251,72.1378,72.1378,371930.0
2023-08-17,72.206,72.5954,71.8555,72.0015,686337.0
2023-08-18,71.4953,72.9653,71.4953,72.6733,535434.0
2023-08-19,71.4953,72.9653,71.4953,72.6733,535434.0
2023-08-20,71.4953,72.9653,71.4953,72.6733,535434.0
2023-08-21,72.7901,73.3255,72.4202,73.0821,632172.0
2023-08-22,73.0432,73.9096,73.0237,73.2282,662217.0
2023-08-23,73.4131,73.6468,72.6246,73.2769,965007.0
2023-08-24,73.463,74.0117,72.7086,72.7184,691234.0
2023-08-25,73.3552,73.8245,72.787,73.4434,422773.0
2023-08-26,73.3552,73.8245,72.787,73.4434,422773.0
2023-08-27,73.3552,73.8245,72.787,73.4434,422773.0
2023-08-28,73.561,74.0803,72.9339,73.1593,482463.0
2023-08-29,72.9339,74.0068,72.5224,73.8745,605456.0
2023-08-30,73.8745,74.3693,73.4826,74.0607,450593.0
2023-08-31,73.61,73.8255,72.3461,72.4636,1235013.0
2023-09-01,73.2866,73.7667,72.8849,73.463,478574.0
2023-09-02,73.2866,73.7667,72.8849,73.463,478574.0
2023-09-03,73.2866,73.7667,72.8849,73.463,478574.0
2023-09-04,73.2866,73.7667,72.8849,73.463,478574.0
2023-09-05,72.8849,73.0907,71.3124,72.1599,613665.0
2023-09-06,72.1403,72.689,70.6119,70.798,727338.0
2023-09-07,70.4649,72.0717,70.0338,71.7876,1551684.0
2023-09-08,72.0325,72.106,71.3222,71.719,669026.0
2023-09-09,72.0325,72.106,71.3222,71.719,669026.0
2023-09-10,72.0325,72.106,71.3222,71.719,669026.0
2023-09-11,71.9346,72.0031,70.7216,70.8862,468460.0
2023-09-12,70.6021,71.2977,70.2984,70.8764,386860.0
2023-09-13,71.2977,71.5329,70.3302,71.1605,531005.0
2023-09-14,71.7092,73.2083,71.7043,73.1397,579259.0
2023-09-15,73.2866,73.9774,73.0071,73.5806,1627027.0
2023-09-16,73.2866,73.9774,73.0071,73.5806,1627027.0
2023-09-17,73.2866,73.9774,73.0071,73.5806,1627027.0
2023-09-18,73.4336,73.4336,72.1065,72.6498,554041.0
2023-09-19,72.5518,73.5414,72.0423,73.3846,709789.0
2023-09-20,74.4624,75.0894,72.7086,72.8262,502273.0
2023-09-21,72.3167,72.7968,71.5721,72.0619,783393.0
2023-09-22,72.2089,72.5576,71.3859,71.4447,490750.0
2023-09-23,72.2089,72.5576,71.3859,71.4447,490750.0
2023-09-24,72.2089,72.5576,71.3859,71.4447,490750.0
2023-09-25,71.1312,72.6596,71.0822,72.3559,530952.0
2023-09-26,71.8562,71.9493,70.0779,70.1416,784593.0
2023-09-27,70.6903,71.6896,70.5629,71.6602,912602.0
2023-09-28,71.5035,72.4734,71.1605,71.719,503165.0
2023-09-29,72.1991,72.6694,71.6896,71.7974,555986.0
2023-09-30,72.1991,72.6694,71.6896,71.7974,555986.0
2023-10-01,72.1991,72.6694,71.6896,71.7974,555986.0
2023-10-02,71.7092,71.8366,70.2396,70.5727,920858.0
2023-10-03,70.5041,72.3363,70.3082,72.3265,898492.0
2023-10-04,72.787,72.8555,71.1508,72.1011,952252.0
2023-10-05,72.1011,72.6694,71.0295,72.2775,895716.0
2023-10-06,71.6406,74.1488,71.4888,73.1887,772977.0
2023-10-07,71.6406,74.1488,71.4888,73.1887,772977.0
