,ANF US Equity,ANF US Equity,ANF US Equity,ANF US Equity,ANF US Equity
2022-10-18,17.49,17.75,16.86,17.06,999228.0
2022-10-19,17.05,17.2699,16.325,16.65,1004009.0
2022-10-20,16.72,17.34,16.52,16.52,939711.0
2022-10-21,16.62,17.1,16.48,16.94,806355.0
2022-10-22,16.62,17.1,16.48,16.94,806355.0
2022-10-23,16.62,17.1,16.48,16.94,806355.0
2022-10-24,17.04,17.465,16.8,17.33,1183268.0
2022-10-25,17.2,18.43,17.2,18.19,1423497.0
2022-10-26,18.08,18.675,17.87,18.15,1114022.0
2022-10-27,18.33,18.75,18.06,18.08,982771.0
2022-10-28,18.38,18.765,17.81,18.71,1330196.0
2022-10-29,18.38,18.765,17.81,18.71,1330196.0
2022-10-30,18.38,18.765,17.81,18.71,1330196.0
2022-10-31,18.49,18.69,17.54,17.58,1783949.0
2022-11-01,17.92,18.4,17.47,17.74,1487753.0
2022-11-02,17.59,17.66,16.499,16.54,1230120.0
2022-11-03,16.31,17.44,15.95,17.25,1209668.0
2022-11-04,17.61,17.64,16.77,17.15,816393.0
2022-11-05,17.61,17.64,16.77,17.15,816393.0
2022-11-06,17.61,17.64,16.77,17.15,816393.0
2022-11-07,17.22,17.54,16.87,17.31,965759.0
2022-11-08,17.54,17.695,16.94,17.61,1112617.0
2022-11-09,17.63,17.63,16.81,16.89,1048055.0
2022-11-10,17.76,19.09,17.76,19.05,1699505.0
2022-11-11,19.2,19.335,18.64,18.97,1276421.0
2022-11-12,19.2,19.335,18.64,18.97,1276421.0
2022-11-13,19.2,19.335,18.64,18.97,1276421.0
2022-11-14,18.73,19.09,18.16,18.83,1334513.0
2022-11-15,19.49,19.9,18.965,19.3,1717587.0
2022-11-16,18.4,18.65,17.32,17.88,1947774.0
2022-11-17,17.74,18.66,17.4901,18.59,1540852.0
2022-11-18,19.04,19.355,18.51,18.78,1780129.0
2022-11-19,19.04,19.355,18.51,18.78,1780129.0
2022-11-20,19.04,19.355,18.51,18.78,1780129.0
2022-11-21,18.68,19.0,18.305,18.63,2279245.0
2022-11-22,22.14,22.76,21.12,22.62,9299658.0
2022-11-23,22.75,24.1,22.02,23.98,3932039.0
2022-11-24,22.75,24.1,22.02,23.98,3932039.0
2022-11-25,24.21,24.51,23.7,23.77,1527966.0
2022-11-26,24.21,24.51,23.7,23.77,1527966.0
2022-11-27,24.21,24.51,23.7,23.77,1527966.0
2022-11-28,23.56,24.38,23.55,24.08,2530160.0
2022-11-29,23.86,24.145,23.6,23.78,1538224.0
2022-11-30,23.86,24.17,23.59,23.98,1886183.0
2022-12-01,23.89,24.33,23.65,23.88,1616481.0
2022-12-02,23.51,24.57,23.3,24.31,1556194.0
2022-12-03,23.51,24.57,23.3,24.31,1556194.0
2022-12-04,23.51,24.57,23.3,24.31,1556194.0
2022-12-05,23.96,24.03,22.83,22.87,2107752.0
2022-12-06,22.85,23.39,22.49,22.9,1703397.0
2022-12-07,22.9,23.9,22.55,23.71,1542025.0
2022-12-08,23.65,24.26,23.515,24.17,899421.0
2022-12-09,23.78,24.06,23.5,23.59,1207190.0
2022-12-10,23.78,24.06,23.5,23.59,1207190.0
2022-12-11,23.78,24.06,23.5,23.59,1207190.0
2022-12-12,23.76,23.76,23.01,23.15,1288179.0
2022-12-13,24.11,24.25,22.99,23.11,1021652.0
2022-12-14,22.99,23.46,22.75,23.21,802377.0
2022-12-15,22.79,22.79,21.72,21.78,1503201.0
2022-12-16,21.61,22.09,21.465,21.78,3705981.0
2022-12-17,21.61,22.09,21.465,21.78,3705981.0
2022-12-18,21.61,22.09,21.465,21.78,3705981.0
2022-12-19,21.82,22.04,21.44,21.71,1177208.0
2022-12-20,21.73,21.91,21.27,21.61,1047680.0
2022-12-21,22.29,22.6,21.74,21.92,734182.0
2022-12-22,21.52,21.58,21.03,21.44,1147857.0
2022-12-23,21.41,22.61,21.2,22.26,1897954.0
2022-12-24,21.41,22.61,21.2,22.26,1897954.0
2022-12-25,21.41,22.61,21.2,22.26,1897954.0
2022-12-26,21.41,22.61,21.2,22.26,1897954.0
2022-12-27,22.17,22.3126,21.795,22.06,1418929.0
2022-12-28,22.03,22.43,22.02,22.36,1267995.0
2022-12-29,22.53,23.24,22.46,22.88,1096768.0
2022-12-30,22.62,22.96,22.17,22.91,987429.0
2022-12-31,22.62,22.96,22.17,22.91,987429.0
2023-01-01,22.62,22.96,22.17,22.91,987429.0
2023-01-02,22.62,22.96,22.17,22.91,987429.0
2023-01-03,23.24,24.11,23.03,23.6,2173227.0
2023-01-04,23.89,25.34,23.89,25.21,1932442.0
2023-01-05,24.71,25.16,23.965,24.74,2218916.0
2023-01-06,24.66,26.0055,24.66,25.2,1988566.0
2023-01-07,24.66,26.0055,24.66,25.2,1988566.0
2023-01-08,24.66,26.0055,24.66,25.2,1988566.0
2023-01-09,26.445,28.36,25.9524,27.4,4281193.0
2023-01-10,27.59,27.89,26.93,27.8,2729037.0
2023-01-11,28.17,28.32,27.11,27.23,1768909.0
2023-01-12,27.55,27.66,26.495,26.91,2300814.0
2023-01-13,26.52,28.0717,26.3809,27.98,1706303.0
2023-01-14,26.52,28.0717,26.3809,27.98,1706303.0
2023-01-15,26.52,28.0717,26.3809,27.98,1706303.0
2023-01-16,26.52,28.0717,26.3809,27.98,1706303.0
2023-01-17,27.95,27.95,27.02,27.11,1794735.0
2023-01-18,27.1,27.66,26.92,27.13,1355468.0
2023-01-19,26.9,27.21,26.63,27.06,1167539.0
2023-01-20,27.08,28.155,26.8,27.79,1173848.0
2023-01-21,27.08,28.155,26.8,27.79,1173848.0
2023-01-22,27.08,28.155,26.8,27.79,1173848.0
2023-01-23,28.19,29.255,28.04,28.86,2087265.0
2023-01-24,28.86,29.04,28.08,28.09,1024383.0
2023-01-25,27.81,28.24,27.56,27.99,881103.0
2023-01-26,28.33,28.96,27.565,27.84,1166718.0
2023-01-27,27.75,28.01,27.275,27.31,952981.0
2023-01-28,27.75,28.01,27.275,27.31,952981.0
2023-01-29,27.75,28.01,27.275,27.31,952981.0
2023-01-30,27.0,27.7,26.865,27.59,1044325.0
2023-01-31,27.69,28.99,27.64,28.96,1976032.0
2023-02-01,28.77,29.5,28.18,29.23,1535455.0
2023-02-02,29.73,29.96,29.13,29.87,1762634.0
2023-02-03,29.43,31.14,29.43,30.07,1504702.0
2023-02-04,29.43,31.14,29.43,30.07,1504702.0
2023-02-05,29.43,31.14,29.43,30.07,1504702.0
2023-02-06,29.81,30.54,29.56,30.51,1196180.0
2023-02-07,30.1,31.33,29.82,31.25,1343344.0
2023-02-08,30.5,30.72,29.67,30.1,1819589.0
2023-02-09,30.67,31.2,30.305,30.41,1318376.0
2023-02-10,30.01,30.925,30.01,30.49,1247848.0
2023-02-11,30.01,30.925,30.01,30.49,1247848.0
2023-02-12,30.01,30.925,30.01,30.49,1247848.0
2023-02-13,30.48,31.31,30.24,31.05,1352353.0
2023-02-14,30.86,31.69,30.55,31.01,1311543.0
2023-02-15,30.92,31.44,30.77,30.8,1027201.0
2023-02-16,30.36,30.725,29.99,30.09,1484738.0
2023-02-17,30.34,31.25,30.1,31.19,2114405.0
2023-02-18,30.34,31.25,30.1,31.19,2114405.0
2023-02-19,30.34,31.25,30.1,31.19,2114405.0
2023-02-20,30.34,31.25,30.1,31.19,2114405.0
2023-02-21,30.67,30.67,28.74,28.9,1782775.0
2023-02-22,28.95,29.87,28.68,29.31,1381403.0
2023-02-23,29.31,29.575,28.29,28.96,1421062.0
2023-02-24,28.44,29.11,27.92,28.99,1479165.0
2023-02-25,28.44,29.11,27.92,28.99,1479165.0
2023-02-26,28.44,29.11,27.92,28.99,1479165.0
2023-02-27,29.38,29.52,28.64,28.73,1590550.0
2023-02-28,28.97,30.12,28.83,29.41,3424317.0
2023-03-01,29.1,30.0,27.41,29.23,3206928.0
2023-03-02,29.1,29.72,27.955,28.34,2234181.0
2023-03-03,28.4,28.875,27.99,28.52,1980482.0
2023-03-04,28.4,28.875,27.99,28.52,1980482.0
2023-03-05,28.4,28.875,27.99,28.52,1980482.0
2023-03-06,28.52,28.86,27.605,27.73,1712018.0
2023-03-07,27.86,28.71,27.79,28.36,1344475.0
2023-03-08,28.19,28.395,27.6,27.68,1261764.0
2023-03-09,27.59,27.77,26.87,27.03,1358642.0
2023-03-10,26.53,27.0,26.18,26.97,1534974.0
2023-03-11,26.53,27.0,26.18,26.97,1534974.0
2023-03-12,26.53,27.0,26.18,26.97,1534974.0
2023-03-13,26.21,26.465,25.0,25.62,2628792.0
2023-03-14,26.53,27.03,26.11,26.79,1746970.0
2023-03-15,25.86,26.73,25.76,26.6,1499679.0
2023-03-16,26.33,27.02,25.91,26.61,1369713.0
2023-03-17,26.24,26.57,25.905,25.96,2008400.0
2023-03-18,26.24,26.57,25.905,25.96,2008400.0
2023-03-19,26.24,26.57,25.905,25.96,2008400.0
2023-03-20,26.31,27.06,25.74,26.06,2237450.0
2023-03-21,26.71,27.21,25.72,25.83,1479225.0
2023-03-22,25.96,26.39,25.31,25.31,1200001.0
2023-03-23,25.56,25.755,24.08,24.62,1603835.0
2023-03-24,24.44,24.86,24.13,24.62,1416286.0
2023-03-25,24.44,24.86,24.13,24.62,1416286.0
2023-03-26,24.44,24.86,24.13,24.62,1416286.0
2023-03-27,24.99,25.29,24.31,25.2,1297206.0
2023-03-28,25.33,25.96,25.12,25.73,1825327.0
2023-03-29,25.78,26.19,24.99,26.16,1751486.0
2023-03-30,26.5,27.43,26.49,26.75,1694059.0
2023-03-31,27.0,27.8,26.88,27.75,994328.0
2023-04-01,27.0,27.8,26.88,27.75,994328.0
2023-04-02,27.0,27.8,26.88,27.75,994328.0
2023-04-03,27.8,28.385,27.57,27.9,1607549.0
2023-04-04,27.97,28.2,27.415,27.55,1070654.0
2023-04-05,27.26,27.41,26.14,26.6,1426873.0
2023-04-06,26.19,26.365,25.53,26.34,1067698.0
2023-04-07,26.19,26.365,25.53,26.34,1067698.0
2023-04-08,26.19,26.365,25.53,26.34,1067698.0
2023-04-09,26.19,26.365,25.53,26.34,1067698.0
2023-04-10,26.2,27.5,26.02,27.28,1110337.0
2023-04-11,27.35,27.61,27.07,27.43,823207.0
2023-04-12,26.85,27.295,25.57,25.6,1539164.0
2023-04-13,25.71,25.71,24.96,25.49,1625484.0
2023-04-14,25.68,26.51,25.375,25.56,1459221.0
2023-04-15,25.68,26.51,25.375,25.56,1459221.0
2023-04-16,25.68,26.51,25.375,25.56,1459221.0
2023-04-17,25.75,25.75,24.775,24.89,1501572.0
2023-04-18,24.96,25.34,24.48,25.15,1523640.0
2023-04-19,24.98,24.99,24.52,24.67,1307335.0
2023-04-20,24.55,25.1373,23.992,24.35,1881654.0
2023-04-21,24.23,24.45,23.96,24.24,1192072.0
2023-04-22,24.23,24.45,23.96,24.24,1192072.0
2023-04-23,24.23,24.45,23.96,24.24,1192072.0
2023-04-24,24.21,24.33,23.73,24.2,1381790.0
2023-04-25,23.8,23.9622,22.82,22.96,1211042.0
2023-04-26,22.94,23.23,22.82,23.0,1174410.0
2023-04-27,23.16,23.43,22.78,23.39,769013.0
2023-04-28,23.26,23.65,23.14,23.54,822773.0
2023-04-29,23.26,23.65,23.14,23.54,822773.0
2023-04-30,23.26,23.65,23.14,23.54,822773.0
2023-05-01,23.58,23.9086,23.135,23.3,819070.0
2023-05-02,23.17,23.17,22.26,23.06,1526625.0
2023-05-03,23.07,23.4,22.73,22.77,809571.0
2023-05-04,22.59,22.81,21.735,21.83,1535741.0
2023-05-05,22.24,22.745,22.24,22.72,883577.0
2023-05-06,22.24,22.745,22.24,22.72,883577.0
2023-05-07,22.24,22.745,22.24,22.72,883577.0
2023-05-08,22.94,23.405,22.56,23.29,1148537.0
2023-05-09,23.02,23.6,22.815,23.44,1019117.0
2023-05-10,23.9,24.07,22.86,22.95,1217547.0
2023-05-11,22.91,23.44,22.9,23.34,936235.0
2023-05-12,23.4,23.98,23.32,23.96,835571.0
2023-05-13,23.4,23.98,23.32,23.96,835571.0
2023-05-14,23.4,23.98,23.32,23.96,835571.0
2023-05-15,23.97,24.48,23.76,24.45,1272664.0
2023-05-16,24.25,24.26,23.045,23.07,1480737.0
2023-05-17,23.17,24.45,22.9,24.23,1820956.0
2023-05-18,23.92,24.37,23.72,24.13,1314371.0
2023-05-19,23.79,23.885,22.35,22.86,2698397.0
2023-05-20,23.79,23.885,22.35,22.86,2698397.0
2023-05-21,23.79,23.885,22.35,22.86,2698397.0
2023-05-22,23.01,23.01,22.21,22.76,2428727.0
2023-05-23,22.69,23.43,22.65,23.01,2486645.0
2023-05-24,27.35,30.288,26.61,30.16,13645165.0
2023-05-25,30.2,30.88,28.43,28.56,5173049.0
2023-05-26,29.11,30.64,28.965,29.95,2361517.0
2023-05-27,29.11,30.64,28.965,29.95,2361517.0
2023-05-28,29.11,30.64,28.965,29.95,2361517.0
2023-05-29,29.11,30.64,28.965,29.95,2361517.0
2023-05-30,30.0,31.425,29.7001,31.4,2571122.0
2023-05-31,31.25,31.46,30.69,31.03,1850419.0
2023-06-01,30.73,30.79,29.88,30.31,2453773.0
2023-06-02,30.83,31.99,30.4,31.8,2289203.0
2023-06-03,30.83,31.99,30.4,31.8,2289203.0
2023-06-04,30.83,31.99,30.4,31.8,2289203.0
2023-06-05,31.65,31.83,31.062,31.6,1355759.0
2023-06-06,31.59,33.32,31.515,32.73,1839028.0
2023-06-07,33.07,34.3,33.07,33.75,1963629.0
2023-06-08,33.61,35.02,33.11,34.95,2120552.0
2023-06-09,35.25,35.375,34.09,34.24,1688616.0
2023-06-10,35.25,35.375,34.09,34.24,1688616.0
2023-06-11,35.25,35.375,34.09,34.24,1688616.0
2023-06-12,34.7,34.7,33.625,34.39,1541347.0
2023-06-13,34.76,35.27,34.11,34.99,1586240.0
2023-06-14,35.02,35.7,34.69,35.59,1351924.0
2023-06-15,35.1,36.26,35.1,36.24,1179930.0
2023-06-16,36.48,36.6,35.55,36.08,1507043.0
2023-06-17,36.48,36.6,35.55,36.08,1507043.0
2023-06-18,36.48,36.6,35.55,36.08,1507043.0
2023-06-19,36.48,36.6,35.55,36.08,1507043.0
2023-06-20,36.16,36.5,35.9077,36.24,1355782.0
2023-06-21,36.28,37.955,36.205,36.9,1861084.0
2023-06-22,37.2,37.45,36.68,37.21,1150406.0
2023-06-23,37.05,37.51,36.58,36.93,2624996.0
2023-06-24,37.05,37.51,36.58,36.93,2624996.0
2023-06-25,37.05,37.51,36.58,36.93,2624996.0
2023-06-26,37.01,37.76,36.8675,37.18,1516832.0
2023-06-27,37.06,37.74,37.06,37.47,1401418.0
2023-06-28,37.27,37.47,36.33,36.7,1144915.0
2023-06-29,37.356,38.2,37.19,37.85,1643487.0
2023-06-30,38.1,38.205,37.15,37.68,1469359.0
2023-07-01,38.1,38.205,37.15,37.68,1469359.0
2023-07-02,38.1,38.205,37.15,37.68,1469359.0
2023-07-03,37.61,38.15,37.2002,37.29,733761.0
2023-07-04,37.61,38.15,37.2002,37.29,733761.0
2023-07-05,37.39,37.39,36.09,36.12,1558938.0
2023-07-06,35.72,36.0,35.07,35.52,1525157.0
2023-07-07,35.4,35.76,35.25,35.54,1068967.0
2023-07-08,35.4,35.76,35.25,35.54,1068967.0
2023-07-09,35.4,35.76,35.25,35.54,1068967.0
2023-07-10,35.47,35.955,35.02,35.32,1852740.0
2023-07-11,35.54,36.03,35.22,35.8,1454776.0
2023-07-12,36.26,36.44,35.29,35.3,1335394.0
2023-07-13,35.2,35.215,33.76,33.98,2439069.0
2023-07-14,33.79,34.99,33.38,34.91,2539757.0
2023-07-15,33.79,34.99,33.38,34.91,2539757.0
2023-07-16,33.79,34.99,33.38,34.91,2539757.0
2023-07-17,35.66,37.57,35.35,37.42,2821880.0
2023-07-18,37.23,37.99,37.07,37.16,2213798.0
2023-07-19,37.28,37.5,36.88,37.03,2314945.0
2023-07-20,37.12,37.35,36.28,36.33,1696261.0
2023-07-21,36.57,36.71,35.69,36.06,1400613.0
2023-07-22,36.57,36.71,35.69,36.06,1400613.0
2023-07-23,36.57,36.71,35.69,36.06,1400613.0
2023-07-24,35.99,37.24,35.87,37.21,1734999.0
2023-07-25,37.17,37.99,36.782,37.7,1412739.0
2023-07-26,37.91,38.78,37.75,38.71,1600182.0
2023-07-27,38.97,39.7,38.66,38.96,1799644.0
2023-07-28,39.14,40.5,39.02,39.98,1864065.0
2023-07-29,39.14,40.5,39.02,39.98,1864065.0
2023-07-30,39.14,40.5,39.02,39.98,1864065.0
2023-07-31,40.39,40.47,39.41,39.61,1710995.0
2023-08-01,39.64,39.805,39.25,39.5,1528798.0
2023-08-02,38.89,39.265,38.53,38.92,2091431.0
2023-08-03,39.59,39.68,38.5401,39.0,1541602.0
2023-08-04,39.0,39.34,38.68,39.23,1242930.0
2023-08-05,39.0,39.34,38.68,39.23,1242930.0
2023-08-06,39.0,39.34,38.68,39.23,1242930.0
2023-08-07,39.49,39.66,39.11,39.45,1002519.0
2023-08-08,39.25,39.76,38.62,39.66,1361549.0
2023-08-09,39.64,40.24,39.24,39.93,1050914.0
2023-08-10,40.03,40.85,39.61,40.29,1291529.0
2023-08-11,39.93,40.12,39.36,39.44,1150141.0
2023-08-12,39.93,40.12,39.36,39.44,1150141.0
2023-08-13,39.93,40.12,39.36,39.44,1150141.0
2023-08-14,39.57,41.55,39.3,41.36,1764145.0
2023-08-15,41.28,41.725,41.05,41.43,1220413.0
2023-08-16,42.15,42.7,41.44,41.96,1784887.0
2023-08-17,42.0,42.5,41.1,41.11,1281350.0
2023-08-18,40.85,43.335,40.802,43.2,2235077.0
2023-08-19,40.85,43.335,40.802,43.2,2235077.0
2023-08-20,40.85,43.335,40.802,43.2,2235077.0
2023-08-21,42.88,43.475,41.75,41.76,2400344.0
2023-08-22,40.52,41.66,40.5,41.17,3415058.0
2023-08-23,49.72,51.9,47.13,50.86,12120553.0
2023-08-24,51.2,53.0208,50.38,50.46,3875358.0
2023-08-25,51.38,51.48,49.76,50.16,2841825.0
2023-08-26,51.38,51.48,49.76,50.16,2841825.0
2023-08-27,51.38,51.48,49.76,50.16,2841825.0
2023-08-28,49.8,50.86,49.11,49.51,2654591.0
2023-08-29,49.74,51.32,49.715,51.32,1469863.0
2023-08-30,51.36,53.98,51.25,52.29,2249711.0
2023-08-31,52.24,53.79,52.12,53.75,1508118.0
2023-09-01,53.95,54.69,53.32,54.5,1419962.0
2023-09-02,53.95,54.69,53.32,54.5,1419962.0
2023-09-03,53.95,54.69,53.32,54.5,1419962.0
2023-09-04,53.95,54.69,53.32,54.5,1419962.0
2023-09-05,54.14,55.275,53.71,54.85,1618108.0
2023-09-06,55.07,55.435,54.01,54.98,1389699.0
2023-09-07,55.52,55.52,54.0775,54.61,1061024.0
2023-09-08,54.37,54.795,53.24,53.32,1215852.0
2023-09-09,54.37,54.795,53.24,53.32,1215852.0
2023-09-10,54.37,54.795,53.24,53.32,1215852.0
2023-09-11,53.89,54.6751,53.37,53.4,1740916.0
2023-09-12,53.09,53.51,52.1,52.26,1719315.0
2023-09-13,52.08,52.3,50.58,50.64,1592845.0
2023-09-14,50.99,51.98,50.99,51.26,1342577.0
2023-09-15,50.84,52.4,50.66,52.4,2848954.0
2023-09-16,50.84,52.4,50.66,52.4,2848954.0
2023-09-17,50.84,52.4,50.66,52.4,2848954.0
2023-09-18,52.15,52.52,50.8,50.89,1631735.0
2023-09-19,50.95,51.28,50.14,50.58,1503725.0
2023-09-20,50.78,51.71,50.23,50.25,1192321.0
2023-09-21,50.05,50.195,49.24,49.32,1162846.0
2023-09-22,49.62,51.35,49.55,50.63,1418686.0
2023-09-23,49.62,51.35,49.55,50.63,1418686.0
2023-09-24,49.62,51.35,49.55,50.63,1418686.0
2023-09-25,50.25,52.83,50.03,51.76,1596947.0
2023-09-26,51.2,53.07,51.05,52.84,1629667.0
2023-09-27,53.27,54.7,53.15,54.56,1667547.0
2023-09-28,55.55,56.14,54.6801,56.05,1460826.0
2023-09-29,56.79,56.79,55.61,56.37,1495697.0
2023-09-30,56.79,56.79,55.61,56.37,1495697.0
2023-10-01,56.79,56.79,55.61,56.37,1495697.0
2023-10-02,56.95,58.4,56.94,58.31,2068136.0
2023-10-03,58.0,58.21,55.06,55.49,2408606.0
2023-10-04,55.69,55.89,53.65,55.13,2104466.0
2023-10-05,54.84,54.935,53.16,54.54,1507502.0
2023-10-06,54.1,55.45,53.21,55.01,1494533.0
2023-10-07,54.1,55.45,53.21,55.01,1494533.0
2023-10-08,54.1,55.45,53.21,55.01,1494533.0
2023-10-09,55.01,57.49,54.47,56.88,1588963.0
2023-10-10,56.91,59.88,56.91,59.77,1775466.0
2023-10-11,59.8,61.59,59.54,61.5,1680663.0
2023-10-12,61.83,63.04,60.58,61.74,1801102.0
2023-10-13,61.44,61.55,60.0106,60.39,1440291.0
2023-10-14,61.44,61.55,60.0106,60.39,1440291.0
2023-10-15,61.44,61.55,60.0106,60.39,1440291.0
2023-10-16,61.25,63.225,60.82,62.72,1575067.0
2023-10-17,62.3,64.85,62.06,62.98,1407564.0
2023-10-18,62.8,63.8,62.2,63.24,1124884.0
2023-10-19,63.36,63.375,60.5,60.66,1538349.0
2023-10-20,60.34,61.385,59.7386,60.9,1227157.0
2023-10-21,60.34,61.385,59.7386,60.9,1227157.0
2023-10-22,60.34,61.385,59.7386,60.9,1227157.0
2023-10-23,60.69,60.84,59.26,59.97,993303.0
2023-10-24,60.89,62.445,60.32,62.35,1748489.0
2023-10-25,62.18,63.46,61.47,61.58,1291147.0
2023-10-26,61.35,61.57,59.0,59.85,1213238.0
2023-10-27,59.8,61.665,58.36,58.72,1948323.0
2023-10-28,59.8,61.665,58.36,58.72,1948323.0
2023-10-29,59.8,61.665,58.36,58.72,1948323.0
2023-10-30,58.93,60.58,57.78,59.61,1488227.0
2023-10-31,59.44,61.0,58.545,60.82,1042729.0
2023-11-01,60.75,62.14,60.21,62.13,1274331.0
2023-11-02,62.46,63.4599,62.23,63.31,1154524.0
2023-11-03,63.81,66.165,63.725,65.5,1529813.0
2023-11-04,63.81,66.165,63.725,65.5,1529813.0
2023-11-05,63.81,66.165,63.725,65.5,1529813.0
2023-11-06,65.16,66.615,64.87,66.27,1339614.0
2023-11-07,66.49,67.97,65.67,67.81,1638855.0
2023-11-08,67.81,68.42,66.55,67.92,1297168.0
2023-11-09,68.46,68.46,65.89,66.75,1324225.0
2023-11-10,67.01,67.27,65.34,66.97,960989.0
2023-11-11,67.01,67.27,65.34,66.97,960989.0
2023-11-12,67.01,67.27,65.34,66.97,960989.0
2023-11-13,66.89,67.1,66.045,66.39,995513.0
2023-11-14,68.2,69.86,67.985,68.68,1636022.0
2023-11-15,69.95,71.85,69.77,69.8,1716699.0
2023-11-16,69.0,70.32,67.84,68.98,1790103.0
2023-11-17,70.58,74.47,70.18,73.57,2649124.0
2023-11-18,70.58,74.47,70.18,73.57,2649124.0
2023-11-19,70.58,74.47,70.18,73.57,2649124.0
2023-11-20,73.27,74.75,72.14,72.29,3039730.0
2023-11-21,70.22,74.77,65.6001,74.03,5863705.0
2023-11-22,73.43,75.32,71.14,72.81,2030704.0
2023-11-23,73.43,75.32,71.14,72.81,2030704.0
2023-11-24,73.45,74.0,72.13,73.31,715610.0
2023-11-25,73.45,74.0,72.13,73.31,715610.0
2023-11-26,73.45,74.0,72.13,73.31,715610.0
2023-11-27,73.6,76.41,72.98,76.4,2027830.0
2023-11-28,76.12,77.87,74.68,77.73,1394337.0
2023-11-29,78.0,78.41,75.825,76.13,1295057.0
2023-11-30,76.01,76.77,75.2,75.89,1449223.0
2023-12-01,75.81,78.29,75.175,77.88,1324481.0
2023-12-02,75.81,78.29,75.175,77.88,1324481.0
2023-12-03,75.81,78.29,75.175,77.88,1324481.0
2023-12-04,77.75,78.83,76.015,77.22,1174437.0
2023-12-05,77.17,77.79,75.69,77.73,1232666.0
2023-12-06,78.51,79.1799,77.04,77.13,1201605.0
2023-12-07,76.96,78.1599,76.82,77.94,1025473.0
2023-12-08,77.6,78.76,77.31,78.65,784086.0
2023-12-09,77.6,78.76,77.31,78.65,784086.0
2023-12-10,77.6,78.76,77.31,78.65,784086.0
2023-12-11,79.46,82.14,79.2,81.63,1404226.0
2023-12-12,81.6,84.59,81.28,83.52,1329443.0
2023-12-13,83.56,84.45,82.8,83.75,1728326.0
2023-12-14,84.73,86.0894,82.77,83.82,1199009.0
2023-12-15,83.87,85.1499,82.6,84.17,2907860.0
2023-12-16,83.87,85.1499,82.6,84.17,2907860.0
2023-12-17,83.87,85.1499,82.6,84.17,2907860.0
2023-12-18,84.19,86.8,83.5,86.67,1324602.0
2023-12-19,87.21,91.315,86.9101,90.96,1501974.0
2023-12-20,90.85,92.2448,89.634,89.89,1575023.0
2023-12-21,92.15,93.7299,91.99,93.19,1410990.0
2023-12-22,91.5,93.87,90.2,92.58,1216608.0
2023-12-23,91.5,93.87,90.2,92.58,1216608.0
2023-12-24,91.5,93.87,90.2,92.58,1216608.0
2023-12-25,91.5,93.87,90.2,92.58,1216608.0
2023-12-26,93.73,94.08,90.77,91.56,1292802.0
2023-12-27,91.8,92.2386,90.79,91.39,770084.0
2023-12-28,90.5,91.24,88.04,90.01,1488398.0
2023-12-29,90.13,90.5,87.33,88.22,1396298.0
2023-12-30,90.13,90.5,87.33,88.22,1396298.0
2023-12-31,90.13,90.5,87.33,88.22,1396298.0
2024-01-01,90.13,90.5,87.33,88.22,1396298.0
2024-01-02,87.47,91.19,86.91,90.96,1548181.0
