,AWI US Equity,AWI US Equity,AWI US Equity,AWI US Equity,AWI US Equity
2022-08-15,90.2955,91.1759,89.7991,90.5205,171848.0
2022-08-16,89.9336,92.8681,89.6108,92.2225,208951.0
2022-08-17,91.1074,91.8704,90.4422,91.2052,178627.0
2022-08-18,91.8019,92.8045,91.4498,91.841,168600.0
2022-08-19,91.4595,91.4595,89.4641,89.7771,130433.0
2022-08-20,91.4595,91.4595,89.4641,89.7771,130433.0
2022-08-21,91.4595,91.4595,89.4641,89.7771,130433.0
2022-08-22,88.6913,88.6913,86.9795,87.1849,234109.0
2022-08-23,87.0577,87.7914,86.3926,86.5197,113824.0
2022-08-24,86.1676,87.8794,86.0502,87.6349,181668.0
2022-08-25,87.6642,88.7598,87.5957,88.6815,258436.0
2022-08-26,88.5837,88.9945,84.1526,84.5243,352282.0
2022-08-27,88.5837,88.9945,84.1526,84.5243,352282.0
2022-08-28,88.5837,88.9945,84.1526,84.5243,352282.0
2022-08-29,83.9178,85.0427,83.8787,84.1232,148803.0
2022-08-30,84.3971,84.3971,82.9787,83.37,112789.0
2022-08-31,83.3309,83.5559,82.1277,82.1571,149762.0
2022-09-01,81.7365,82.4897,81.0028,82.0299,276247.0
2022-09-02,83.1255,83.8884,81.2669,81.4039,176503.0
2022-09-03,83.1255,83.8884,81.2669,81.4039,176503.0
2022-09-04,83.1255,83.8884,81.2669,81.4039,176503.0
2022-09-05,83.1255,83.8884,81.2669,81.4039,176503.0
2022-09-06,81.2572,81.9027,80.1225,80.8659,221322.0
2022-09-07,80.4746,83.4091,80.2888,83.2918,234573.0
2022-09-08,82.3331,84.5438,81.5506,84.3286,255719.0
2022-09-09,84.583,85.61,83.9863,85.0916,295387.0
2022-09-10,84.583,85.61,83.9863,85.0916,295387.0
2022-09-11,84.583,85.61,83.9863,85.0916,295387.0
2022-09-12,85.9524,86.9012,85.3068,86.2263,381769.0
2022-09-13,84.2308,84.2308,82.3283,82.9005,516308.0
2022-09-14,82.8516,82.9396,80.7045,81.4724,412535.0
2022-09-15,80.9344,82.5679,80.9344,81.756,371565.0
2022-09-16,81.0126,82.1033,80.9441,81.7169,413907.0
2022-09-17,81.0126,82.1033,80.9441,81.7169,413907.0
2022-09-18,81.0126,82.1033,80.9441,81.7169,413907.0
2022-09-19,81.1985,82.9983,81.1985,82.5875,415062.0
2022-09-20,81.5995,82.2451,80.4599,80.7778,234747.0
2022-09-21,81.4528,82.1375,79.4867,79.4964,251334.0
2022-09-22,79.2812,79.2812,77.4912,77.5499,146838.0
2022-09-23,76.6206,77.1977,76.063,76.9336,202908.0
2022-09-24,76.6206,77.1977,76.063,76.9336,202908.0
2022-09-25,76.6206,77.1977,76.063,76.9336,202908.0
2022-09-26,76.3076,77.1782,75.4957,75.7989,351868.0
2022-09-27,76.3565,76.9678,75.3979,76.5619,369873.0
2022-09-28,76.9923,79.2617,76.9923,78.9584,260839.0
2022-09-29,78.3031,78.3031,77.0314,77.5205,162027.0
2022-09-30,77.5988,78.6845,77.501,77.501,191678.0
2022-10-01,77.5988,78.6845,77.501,77.501,191678.0
2022-10-02,77.5988,78.6845,77.501,77.501,191678.0
2022-10-03,78.4204,80.455,78.2178,79.4475,250714.0
2022-10-04,80.7583,82.4212,80.3768,81.9223,288535.0
2022-10-05,80.5333,82.8027,80.367,81.9908,239132.0
2022-10-06,82.1179,83.2331,81.9517,82.2842,229234.0
2022-10-07,81.531,81.531,80.1225,81.0811,235973.0
2022-10-08,81.531,81.531,80.1225,81.0811,235973.0
2022-10-09,81.531,81.531,80.1225,81.0811,235973.0
2022-10-10,80.7876,81.6973,80.279,80.6996,439171.0
2022-10-11,80.4453,81.4332,79.5062,80.592,297475.0
2022-10-12,81.0126,81.1104,79.9366,80.504,274405.0
2022-10-13,78.6943,80.817,76.9727,80.054,241590.0
2022-10-14,80.6213,80.6213,77.4178,77.7651,261795.0
2022-10-15,80.6213,80.6213,77.4178,77.7651,261795.0
2022-10-16,80.6213,80.6213,77.4178,77.7651,261795.0
2022-10-17,78.9389,80.098,78.8215,79.2128,212137.0
2022-10-18,80.4942,81.3158,80.2301,80.9441,179411.0
2022-10-19,80.4257,80.4355,77.4227,77.6379,408971.0
2022-10-20,77.5988,78.396,75.5446,76.0533,425562.0
2022-10-21,76.0239,78.2052,75.5935,78.1759,273210.0
2022-10-22,76.0239,78.2052,75.5935,78.1759,273210.0
2022-10-23,76.0239,78.2052,75.5935,78.1759,273210.0
2022-10-24,78.9193,79.2617,77.6966,77.9314,405476.0
2022-10-25,73.96,75.9603,73.3926,75.5055,730869.0
2022-10-26,75.3196,75.5446,72.4047,72.8742,665248.0
2022-10-27,73.1872,73.6469,72.1405,73.2263,585404.0
2022-10-28,73.2654,74.3023,72.8448,73.7545,487178.0
2022-10-29,73.2654,74.3023,72.8448,73.7545,487178.0
2022-10-30,73.2654,74.3023,72.8448,73.7545,487178.0
2022-10-31,73.4709,74.2338,72.3704,73.9208,621920.0
2022-11-01,74.7914,74.8305,73.5393,73.6176,419741.0
2022-11-02,73.435,74.4312,72.0021,72.2082,384630.0
2022-11-03,71.2463,71.9235,70.3139,71.4034,422479.0
2022-11-04,72.5517,72.57,70.4219,71.2365,290803.0
2022-11-05,72.5517,72.57,70.4219,71.2365,290803.0
2022-11-06,72.5517,72.57,70.4219,71.2365,290803.0
2022-11-07,71.5506,73.1897,71.1384,73.121,257333.0
2022-11-08,73.5823,74.9073,73.4154,74.5539,423089.0
2022-11-09,74.0239,74.5834,72.5713,72.6695,297292.0
2022-11-10,75.241,78.6369,74.8288,77.5671,298529.0
2022-11-11,77.783,78.0137,76.939,77.0567,242168.0
2022-11-12,77.783,78.0137,76.939,77.0567,242168.0
2022-11-13,77.783,78.0137,76.939,77.0567,242168.0
2022-11-14,77.0371,77.3001,75.2802,75.3882,390409.0
2022-11-15,76.458,77.0863,75.241,75.5158,424830.0
2022-11-16,75.3588,75.3588,73.8178,74.7993,284772.0
2022-11-17,73.3958,73.8374,72.748,73.7589,208942.0
2022-11-18,74.603,75.4373,74.3233,74.9269,177136.0
2022-11-19,74.603,75.4373,74.3233,74.9269,177136.0
2022-11-20,74.603,75.4373,74.3233,74.9269,177136.0
2022-11-21,74.8288,75.0545,73.8963,74.4754,223452.0
2022-11-22,74.7306,75.4226,74.2497,74.976,163952.0
2022-11-23,74.8778,75.6434,74.2987,75.3784,188062.0
2022-11-24,74.8778,75.6434,74.2987,75.3784,188062.0
2022-11-25,74.8484,75.9673,74.7012,75.3882,152578.0
2022-11-26,74.8484,75.9673,74.7012,75.3882,152578.0
2022-11-27,74.8484,75.9673,74.7012,75.3882,152578.0
2022-11-28,74.8189,75.3489,73.8178,74.1221,248294.0
2022-11-29,73.8963,74.2104,73.494,74.0337,297792.0
2022-11-30,73.8374,74.9956,72.1444,74.9956,760519.0
2022-12-01,75.771,76.0409,74.2497,74.9563,427492.0
2022-12-02,73.9258,74.5736,73.278,73.7491,185900.0
2022-12-03,73.9258,74.5736,73.278,73.7491,185900.0
2022-12-04,73.9258,74.5736,73.278,73.7491,185900.0
2022-12-05,72.2376,72.4732,71.0255,72.0708,460082.0
2022-12-06,72.1297,72.3456,69.9213,70.3826,506385.0
2022-12-07,70.3532,70.8733,69.195,69.6367,433693.0
2022-12-08,70.2452,70.3433,69.3128,69.8624,364628.0
2022-12-09,69.882,71.8548,69.882,70.9813,592417.0
2022-12-10,69.882,71.8548,69.882,70.9813,592417.0
2022-12-11,69.882,71.8548,69.882,70.9813,592417.0
2022-12-12,70.9126,71.3248,70.1765,71.3248,473012.0
2022-12-13,74.073,74.2693,71.5751,72.0119,502446.0
2022-12-14,70.6672,70.9813,68.9496,69.8133,430143.0
2022-12-15,68.8024,68.9987,68.1055,68.1546,379895.0
2022-12-16,67.3792,67.9681,66.2702,67.3792,603289.0
2022-12-17,67.3792,67.9681,66.2702,67.3792,603289.0
2022-12-18,67.3792,67.9681,66.2702,67.3792,603289.0
2022-12-19,67.3302,67.5952,66.7315,66.9376,519015.0
2022-12-20,66.4763,67.5461,65.6224,67.4381,461064.0
2022-12-21,67.5265,68.0957,66.8689,67.7228,345905.0
2022-12-22,67.075,67.4872,66.4174,67.4774,354903.0
2022-12-23,67.232,68.0467,66.8591,68.0467,274961.0
2022-12-24,67.232,68.0467,66.8591,68.0467,274961.0
2022-12-25,67.232,68.0467,66.8591,68.0467,274961.0
2022-12-26,67.232,68.0467,66.8591,68.0467,274961.0
2022-12-27,67.9583,68.1939,67.0848,67.8405,359569.0
2022-12-28,68.1252,68.1841,66.8002,67.1829,349513.0
2022-12-29,67.3989,68.6454,66.9081,68.0663,270139.0
2022-12-30,67.5363,67.6541,66.7904,67.3204,240301.0
2022-12-31,67.5363,67.6541,66.7904,67.3204,240301.0
2023-01-01,67.5363,67.6541,66.7904,67.3204,240301.0
2023-01-02,67.5363,67.6541,66.7904,67.3204,240301.0
2023-01-03,68.4196,68.9889,67.7915,68.243,337448.0
2023-01-04,68.9889,69.6759,68.5767,69.0969,325422.0
2023-01-05,67.232,68.5963,67.0259,67.6639,483834.0
2023-01-06,68.3607,70.4906,68.2184,70.412,277860.0
2023-01-07,68.3607,70.4906,68.2184,70.412,277860.0
2023-01-08,68.3607,70.4906,68.2184,70.412,277860.0
2023-01-09,70.9421,72.4338,70.4317,71.5997,392667.0
2023-01-10,71.2561,72.2671,71.0009,72.2278,236137.0
2023-01-11,72.5321,74.2055,72.0315,74.0141,356074.0
2023-01-12,74.5932,75.025,72.7284,72.8069,531980.0
2023-01-13,72.8363,74.1712,72.6057,73.651,466197.0
2023-01-14,72.8363,74.1712,72.6057,73.651,466197.0
2023-01-15,72.8363,74.1712,72.6057,73.651,466197.0
2023-01-16,72.8363,74.1712,72.6057,73.651,466197.0
2023-01-17,73.4841,73.9749,72.9934,73.2976,338109.0
2023-01-18,73.5823,74.2104,72.6695,72.6695,275386.0
2023-01-19,72.2769,72.4045,71.1089,71.6389,224467.0
2023-01-20,72.1493,72.9836,71.3788,72.8756,425296.0
2023-01-21,72.1493,72.9836,71.3788,72.8756,425296.0
2023-01-22,72.1493,72.9836,71.3788,72.8756,425296.0
2023-01-23,72.7284,73.9111,72.7284,73.7197,281697.0
2023-01-24,73.4203,74.4656,73.0866,73.6117,188126.0
2023-01-25,73.0817,73.6313,72.6989,73.6019,120349.0
2023-01-26,73.8669,74.3478,73.4792,74.0534,183708.0
2023-01-27,73.8276,75.398,73.8276,75.0054,266118.0
2023-01-28,73.8276,75.398,73.8276,75.0054,266118.0
2023-01-29,73.8276,75.398,73.8276,75.0054,266118.0
2023-01-30,74.1024,75.4667,74.1024,74.495,253472.0
2023-01-31,74.9367,76.1439,74.8484,75.9771,638403.0
2023-02-01,75.6826,79.0786,75.0545,78.5584,854212.0
2023-02-02,79.373,81.8562,79.373,81.1986,330889.0
2023-02-03,79.7755,80.5803,79.1277,79.854,302055.0
2023-02-04,79.7755,80.5803,79.1277,79.854,302055.0
2023-02-05,79.7755,80.5803,79.1277,79.854,302055.0
2023-02-06,79.6184,79.8986,78.2247,78.9706,302592.0
2023-02-07,78.5192,78.8725,77.4199,78.8136,348695.0
2023-02-08,78.5682,79.108,78.4406,79.0197,235880.0
2023-02-09,79.6086,80.5606,77.7438,78.1266,303345.0
2023-02-10,77.8027,78.2345,77.2776,78.0971,221825.0
2023-02-11,77.8027,78.2345,77.2776,78.0971,221825.0
2023-02-12,77.8027,78.2345,77.2776,78.0971,221825.0
2023-02-13,78.3817,79.5203,77.7241,79.4908,240112.0
2023-02-14,79.0786,79.7951,78.7792,79.3829,253389.0
2023-02-15,78.9608,80.4331,78.794,79.8932,502950.0
2023-02-16,78.7645,80.3104,78.5879,80.0306,287514.0
2023-02-17,80.011,80.2368,78.7253,79.8638,333921.0
2023-02-18,80.011,80.2368,78.7253,79.8638,333921.0
2023-02-19,80.011,80.2368,78.7253,79.8638,333921.0
2023-02-20,80.011,80.2368,78.7253,79.8638,333921.0
2023-02-21,76.5562,77.2923,73.4841,76.5562,1011970.0
2023-02-22,76.8801,78.3425,76.8801,77.8714,437810.0
2023-02-23,78.421,79.4123,77.3217,78.5977,397280.0
2023-02-24,77.9597,78.794,77.4493,78.3916,370534.0
2023-02-25,77.9597,78.794,77.4493,78.3916,370534.0
2023-02-26,77.9597,78.794,77.4493,78.3916,370534.0
2023-02-27,78.8136,79.8,78.5682,78.6271,344692.0
2023-02-28,78.3229,79.5203,77.3904,77.3904,857132.0
2023-03-01,77.1876,77.9408,76.3703,76.4983,286457.0
2023-03-02,76.0454,76.0454,74.7948,75.7992,539205.0
2023-03-03,76.3309,77.1088,75.7204,76.6756,228305.0
2023-03-04,76.3309,77.1088,75.7204,76.6756,228305.0
2023-03-05,76.3309,77.1088,75.7204,76.6756,228305.0
2023-03-06,76.9316,76.9316,74.2631,74.3813,288618.0
2023-03-07,74.1154,74.7948,73.3769,73.8594,329920.0
2023-03-08,73.8594,74.3124,73.1308,73.82,221212.0
2023-03-09,73.692,73.9185,71.3978,71.8803,330022.0
2023-03-10,72.0969,72.0969,68.3502,69.1527,474140.0
2023-03-11,72.0969,72.0969,68.3502,69.1527,474140.0
2023-03-12,72.0969,72.0969,68.3502,69.1527,474140.0
2023-03-13,68.2764,69.133,67.4197,68.0893,368301.0
2023-03-14,69.3694,69.7042,67.533,68.4044,396386.0
2023-03-15,67.0653,68.2272,66.4843,67.9613,344886.0
2023-03-16,67.4985,69.1527,66.9766,68.6407,308655.0
2023-03-17,68.4241,68.4586,66.9471,66.9766,300223.0
2023-03-18,68.4241,68.4586,66.9471,66.9766,300223.0
2023-03-19,68.4241,68.4586,66.9471,66.9766,300223.0
2023-03-20,67.6462,69.3201,67.5871,68.3847,604418.0
2023-03-21,67.853,69.0247,67.661,68.3256,595064.0
2023-03-22,68.4832,68.8869,67.0948,67.1046,490583.0
2023-03-23,67.2425,68.493,66.5532,67.0948,485324.0
2023-03-24,66.5434,67.144,65.0467,66.8289,646708.0
2023-03-25,66.5434,67.144,65.0467,66.8289,646708.0
2023-03-26,66.5434,67.144,65.0467,66.8289,646708.0
2023-03-27,67.4591,67.8136,66.8191,67.4985,579939.0
2023-03-28,67.3902,68.5718,66.888,67.213,358040.0
2023-03-29,67.7447,68.3847,67.3311,68.3256,301537.0
2023-03-30,68.7392,69.2906,68.2764,68.3946,330241.0
2023-03-31,69.005,70.423,68.9755,70.1472,261969.0
2023-04-01,69.005,70.423,68.9755,70.1472,261969.0
2023-04-02,69.005,70.423,68.9755,70.1472,261969.0
2023-04-03,70.1965,70.9153,69.8666,70.5903,605784.0
2023-04-04,70.5017,70.551,66.4745,67.3311,385242.0
2023-04-05,66.9865,67.533,66.248,67.1539,526264.0
2023-04-06,67.2523,67.2622,65.8837,67.1539,573635.0
2023-04-07,67.2523,67.2622,65.8837,67.1539,573635.0
2023-04-08,67.2523,67.2622,65.8837,67.1539,573635.0
2023-04-09,67.2523,67.2622,65.8837,67.1539,573635.0
2023-04-10,66.8486,67.9416,66.8191,67.2622,357761.0
2023-04-11,67.7545,69.6008,67.7201,68.9066,442529.0
2023-04-12,69.6057,69.9602,68.7195,69.0641,315920.0
2023-04-13,69.1035,69.3084,67.7545,69.074,369892.0
2023-04-14,69.0346,69.4924,68.4438,68.7983,223614.0
2023-04-15,69.0346,69.4924,68.4438,68.7983,223614.0
2023-04-16,69.0346,69.4924,68.4438,68.7983,223614.0
2023-04-17,69.0346,69.6549,68.9804,69.5269,236795.0
2023-04-18,69.8026,70.3934,69.1232,69.8519,270609.0
2023-04-19,69.6057,71.1171,69.522,70.8956,347636.0
2023-04-20,70.7577,71.6735,70.5017,71.2993,446341.0
2023-04-21,71.6538,71.6538,70.615,70.9054,271081.0
2023-04-22,71.6538,71.6538,70.615,70.9054,271081.0
2023-04-23,71.6538,71.6538,70.615,70.9054,271081.0
2023-04-24,71.0236,71.8999,70.7824,71.8212,362703.0
2023-04-25,72.1757,73.0028,67.0751,67.1243,587589.0
2023-04-26,66.7206,68.0696,65.0664,65.2141,491689.0
2023-04-27,65.5981,67.3016,65.5981,67.0357,383400.0
2023-04-28,67.3114,68.1484,67.1243,67.6068,335828.0
2023-04-29,67.3114,68.1484,67.1243,67.6068,335828.0
2023-04-30,67.3114,68.1484,67.1243,67.6068,335828.0
2023-05-01,67.3508,68.0204,66.4449,66.7896,345171.0
2023-05-02,66.376,67.1933,66.0511,66.3465,289599.0
2023-05-03,66.7063,67.8824,65.9057,65.9847,351572.0
2023-05-04,65.7772,66.2911,64.7097,65.7179,415588.0
2023-05-05,66.6667,67.0621,66.1824,66.6667,493124.0
2023-05-06,66.6667,67.0621,66.1824,66.6667,493124.0
2023-05-07,66.6667,67.0621,66.1824,66.6667,493124.0
2023-05-08,67.1214,67.3487,65.6684,66.0935,451429.0
2023-05-09,65.9847,66.6717,65.5103,66.2417,288184.0
2023-05-10,66.8743,66.894,65.5449,66.0341,212071.0
2023-05-11,65.6388,65.6388,64.6504,64.9173,206827.0
2023-05-12,65.1248,65.5894,64.1859,64.6998,285108.0
2023-05-13,65.1248,65.5894,64.1859,64.6998,285108.0
2023-05-14,65.1248,65.5894,64.1859,64.6998,285108.0
2023-05-15,64.6306,65.7376,64.6306,65.0062,833233.0
2023-05-16,64.4725,64.5516,62.7824,63.4347,696430.0
2023-05-17,63.9388,64.218,63.2864,63.5533,2665543.0
2023-05-18,63.6324,65.5498,62.6143,65.4807,1081150.0
2023-05-19,65.9748,66.39,64.5911,64.7394,496509.0
2023-05-20,65.9748,66.39,64.5911,64.7394,496509.0
2023-05-21,65.9748,66.39,64.5911,64.7394,496509.0
2023-05-22,64.6208,65.3917,64.2946,64.858,365719.0
2023-05-23,64.433,65.2138,64.0722,64.5318,424603.0
2023-05-24,64.6405,64.6405,62.5649,62.9603,613101.0
2023-05-25,62.9108,63.0986,61.537,62.4562,475292.0
2023-05-26,62.4661,63.069,62.0114,62.8219,493786.0
2023-05-27,62.4661,63.069,62.0114,62.8219,493786.0
2023-05-28,62.4661,63.069,62.0114,62.8219,493786.0
2023-05-29,62.4661,63.069,62.0114,62.8219,493786.0
2023-05-30,63.1184,63.1184,61.8681,62.3573,716190.0
2023-05-31,62.1201,62.555,61.6062,61.7149,518260.0
2023-06-01,61.8039,62.2536,61.3098,61.5073,339059.0
2023-06-02,62.3969,64.0574,62.2684,63.9487,516584.0
2023-06-03,62.3969,64.0574,62.2684,63.9487,516584.0
2023-06-04,62.3969,64.0574,62.2684,63.9487,516584.0
2023-06-05,63.8992,64.6109,63.326,64.5021,455620.0
2023-06-06,64.5812,65.9057,64.5417,65.5597,377686.0
2023-06-07,65.8859,67.1115,65.6882,66.8644,305855.0
2023-06-08,66.7359,67.2499,65.8661,66.1923,381150.0
2023-06-09,66.1429,66.3603,65.6684,65.7772,261645.0
2023-06-10,66.1429,66.3603,65.6684,65.7772,261645.0
2023-06-11,66.1429,66.3603,65.6684,65.7772,261645.0
2023-06-12,65.9748,67.8627,65.6882,67.7342,418571.0
2023-06-13,67.7638,69.1476,67.7638,68.6534,378705.0
2023-06-14,68.7226,69.5577,68.0801,68.7226,546253.0
2023-06-15,68.5348,70.2743,68.5348,70.0371,499378.0
2023-06-16,70.4424,70.6697,69.2069,69.5034,419109.0
2023-06-17,70.4424,70.6697,69.2069,69.5034,419109.0
2023-06-18,70.4424,70.6697,69.2069,69.5034,419109.0
2023-06-19,70.4424,70.6697,69.2069,69.5034,419109.0
2023-06-20,68.8313,69.879,68.7621,69.6516,271454.0
2023-06-21,69.5528,70.047,69.1278,69.4342,248003.0
2023-06-22,69.108,69.6813,68.2284,69.5825,397051.0
2023-06-23,69.0685,70.1063,68.7819,69.6714,627352.0
2023-06-24,69.0685,70.1063,68.7819,69.6714,627352.0
2023-06-25,69.0685,70.1063,68.7819,69.6714,627352.0
2023-06-26,69.5726,71.1639,69.2612,70.4621,295634.0
2023-06-27,70.8674,72.2709,70.7784,72.1325,194479.0
2023-06-28,72.2511,72.2511,71.2331,71.5296,274548.0
2023-06-29,71.7273,72.7527,71.5395,72.5377,222054.0
2023-06-30,72.9825,73.3383,72.5155,72.6069,271613.0
2023-07-01,72.9825,73.3383,72.5155,72.6069,271613.0
2023-07-02,72.9825,73.3383,72.5155,72.6069,271613.0
2023-07-03,72.6563,73.7732,72.5081,73.5064,241896.0
2023-07-04,72.6563,73.7732,72.5081,73.5064,241896.0
2023-07-05,73.0814,73.7535,71.7668,71.8558,256028.0
2023-07-06,71.0947,71.3716,70.1557,70.986,407283.0
2023-07-07,71.4505,72.5575,71.4505,71.5988,338059.0
2023-07-08,71.4505,72.5575,71.4505,71.5988,338059.0
2023-07-09,71.4505,72.5575,71.4505,71.5988,338059.0
2023-07-10,71.2429,73.1604,71.2429,72.093,313778.0
2023-07-11,72.518,73.4075,72.2808,72.9627,234406.0
2023-07-12,74.05,74.391,73.279,73.9907,211278.0
2023-07-13,74.6628,74.6628,73.4471,73.8325,232525.0
2023-07-14,73.7535,73.7535,72.3895,73.0715,246649.0
2023-07-15,73.7535,73.7535,72.3895,73.0715,246649.0
2023-07-16,73.7535,73.7535,72.3895,73.0715,246649.0
2023-07-17,72.7453,72.9331,72.1523,72.3302,325235.0
2023-07-18,71.9941,73.1901,71.9941,72.518,238373.0
2023-07-19,72.6465,73.4174,72.3302,73.3878,361682.0
2023-07-20,75.0581,76.1058,73.0122,74.7023,477656.0
2023-07-21,75.1273,75.1273,74.129,74.2971,274990.0
2023-07-22,75.1273,75.1273,74.129,74.2971,274990.0
2023-07-23,75.1273,75.1273,74.129,74.2971,274990.0
2023-07-24,74.5343,75.3546,74.3366,75.2459,368582.0
2023-07-25,77.3512,78.1221,75.3151,77.1239,553524.0
2023-07-26,77.2425,78.6064,77.2425,77.6774,476889.0
2023-07-27,77.9244,78.4186,76.3776,76.6,340309.0
2023-07-28,77.3512,78.0628,77.0942,77.5093,287516.0
2023-07-29,77.3512,78.0628,77.0942,77.5093,287516.0
2023-07-30,77.3512,78.0628,77.0942,77.5093,287516.0
2023-07-31,77.707,78.2308,76.1157,76.4616,449539.0
2023-08-01,76.2837,76.9756,75.9477,76.2047,276710.0
2023-08-02,75.5541,76.8135,75.3161,76.7937,229368.0
2023-08-03,76.3673,76.9226,75.6235,76.635,237102.0
2023-08-04,76.992,78.2365,76.7143,77.6366,366819.0
2023-08-05,76.992,78.2365,76.7143,77.6366,366819.0
2023-08-06,76.992,78.2365,76.7143,77.6366,366819.0
2023-08-07,77.8547,78.7026,77.7704,77.9737,314302.0
2023-08-08,77.2994,77.4283,75.5045,76.8333,424316.0
2023-08-09,76.9226,77.6961,76.6003,76.635,179018.0
2023-08-10,76.5755,77.3391,75.6533,75.7921,165126.0
2023-08-11,75.921,76.0103,74.8203,75.1277,195361.0
2023-08-12,75.921,76.0103,74.8203,75.1277,195361.0
2023-08-13,75.921,76.0103,74.8203,75.1277,195361.0
2023-08-14,74.731,76.3276,74.4087,76.3276,368019.0
2023-08-15,76.2086,76.2681,75.207,75.8417,307613.0
2023-08-16,75.7425,76.3524,75.6433,75.7326,275256.0
2023-08-17,75.6533,76.8135,73.3328,73.5113,236375.0
2023-08-18,73.2931,74.1856,73.2931,73.9476,273401.0
2023-08-19,73.2931,74.1856,73.2931,73.9476,273401.0
2023-08-20,73.2931,74.1856,73.2931,73.9476,273401.0
2023-08-21,73.8485,73.9476,72.6039,72.9262,157578.0
2023-08-22,72.7973,73.3824,72.6188,72.946,219508.0
2023-08-23,73.2832,73.5658,72.8965,73.194,238119.0
2023-08-24,72.7378,73.9774,72.7378,73.2336,271769.0
2023-08-25,73.541,73.8534,72.361,73.0353,243534.0
2023-08-26,73.541,73.8534,72.361,73.0353,243534.0
2023-08-27,73.541,73.8534,72.361,73.0353,243534.0
2023-08-28,73.2832,74.731,73.2832,74.6914,227305.0
2023-08-29,74.6814,76.5606,74.1757,76.5557,287780.0
2023-08-30,76.5458,77.4581,76.3226,76.4863,248182.0
2023-08-31,76.992,77.2994,75.683,75.9508,227878.0
2023-09-01,76.3078,77.1407,76.1689,76.3177,180386.0
2023-09-02,76.3078,77.1407,76.1689,76.3177,180386.0
2023-09-03,76.3078,77.1407,76.1689,76.3177,180386.0
2023-09-04,76.3078,77.1407,76.1689,76.3177,180386.0
2023-09-05,75.7028,75.7028,72.1527,72.8568,307687.0
2023-09-06,72.6882,73.5311,71.3495,71.6073,356282.0
2023-09-07,71.5478,71.5478,70.1397,71.3594,537974.0
2023-09-08,71.0817,72.0734,70.5958,72.0635,248305.0
2023-09-09,71.0817,72.0734,70.5958,72.0635,248305.0
2023-09-10,71.0817,72.0734,70.5958,72.0635,248305.0
2023-09-11,72.718,72.9658,71.88,72.6684,293903.0
2023-09-12,72.1825,73.0006,72.1825,72.4502,225268.0
2023-09-13,72.6089,72.6089,71.1908,71.9246,219301.0
2023-09-14,72.4899,73.0105,72.2717,72.599,211085.0
2023-09-15,72.4899,72.4899,71.3445,72.4006,677200.0
2023-09-16,72.4899,72.4899,71.3445,72.4006,677200.0
2023-09-17,72.4899,72.4899,71.3445,72.4006,677200.0
2023-09-18,72.5494,73.0055,72.3709,72.827,281739.0
2023-09-19,72.8568,73.1642,72.0635,72.8469,292695.0
2023-09-20,73.2435,74.7905,72.6486,72.6981,366693.0
2023-09-21,71.9048,72.0932,71.3197,71.4982,134594.0
2023-09-22,71.409,71.7461,70.2388,70.5264,324546.0
2023-09-23,71.409,71.7461,70.2388,70.5264,324546.0
2023-09-24,71.409,71.7461,70.2388,70.5264,324546.0
2023-09-25,70.1992,70.6553,69.6934,70.0306,235372.0
2023-09-26,69.5546,70.1,69.1778,69.267,203015.0
2023-09-27,69.7133,70.7743,69.5992,70.6752,185527.0
2023-09-28,70.8636,72.9758,70.6049,72.5593,328623.0
2023-09-29,73.1047,73.1047,70.8908,71.3991,376705.0
2023-09-30,73.1047,73.1047,70.8908,71.3991,376705.0
2023-10-01,73.1047,73.1047,70.8908,71.3991,376705.0
2023-10-02,71.1908,71.6569,70.2884,70.5363,327411.0
2023-10-03,70.1992,70.3281,69.215,69.8719,445618.0
2023-10-04,70.1694,70.7743,69.3959,70.3777,504443.0
2023-10-05,70.3578,71.1412,70.2686,70.5859,377938.0
2023-10-06,69.8918,70.6305,69.5645,70.0207,293155.0
2023-10-07,69.8918,70.6305,69.5645,70.0207,293155.0
2023-10-08,69.8918,70.6305,69.5645,70.0207,293155.0
2023-10-09,69.2868,71.1065,69.0736,70.7446,249092.0
2023-10-10,71.2503,72.1131,71.0272,71.6866,347262.0
2023-10-11,71.7461,72.9064,71.5131,72.8965,214347.0
2023-10-12,73.1345,73.1345,70.695,70.9627,223864.0
2023-10-13,70.9925,71.4338,69.9513,70.1595,218464.0
2023-10-14,70.9925,71.4338,69.9513,70.1595,218464.0
2023-10-15,70.9925,71.4338,69.9513,70.1595,218464.0
2023-10-16,70.4471,72.1924,70.4471,71.8949,283188.0
2023-10-17,71.3098,72.6386,71.3082,71.528,281871.0
2023-10-18,70.8041,70.8041,69.619,69.8124,263914.0
2023-10-19,70.3479,70.8933,68.9893,69.148,330689.0
2023-10-20,69.4257,69.7133,68.6423,68.6919,290220.0
2023-10-21,69.4257,69.7133,68.6423,68.6919,290220.0
2023-10-22,69.4257,69.7133,68.6423,68.6919,290220.0
2023-10-23,68.196,69.2224,67.7795,68.4836,386210.0
2023-10-24,73.8782,75.921,71.2999,73.313,1058158.0
2023-10-25,73.2039,74.1261,71.6271,71.9147,676031.0
2023-10-26,72.827,73.7096,72.0932,72.6188,419207.0
2023-10-27,72.5791,73.3229,71.6966,72.3907,507069.0
2023-10-28,72.5791,73.3229,71.6966,72.3907,507069.0
2023-10-29,72.5791,73.3229,71.6966,72.3907,507069.0
2023-10-30,72.8568,74.4137,72.6386,74.3344,484502.0
