,SBGI US Equity,SBGI US Equity,SBGI US Equity,SBGI US Equity,SBGI US Equity
2022-07-29,20.4022,20.4022,19.0112,19.4749,944571.0
2022-07-30,20.4022,20.4022,19.0112,19.4749,944571.0
2022-07-31,20.4022,20.4022,19.0112,19.4749,944571.0
2022-08-01,19.457,19.7959,19.1895,19.6086,558816.0
2022-08-02,19.3589,19.6978,19.0647,19.6086,516107.0
2022-08-03,20.2774,21.0799,19.6398,20.7767,1222383.0
2022-08-04,20.6162,21.0175,20.2596,20.7143,1249035.0
2022-08-05,20.5092,20.8213,20.1347,20.4914,666791.0
2022-08-06,20.5092,20.8213,20.1347,20.4914,666791.0
2022-08-07,20.5092,20.8213,20.1347,20.4914,666791.0
2022-08-08,20.7143,20.9907,20.5627,20.7322,909576.0
2022-08-09,20.75,20.7946,20.4557,20.6073,336639.0
2022-08-10,21.178,21.6551,21.0621,21.4723,742288.0
2022-08-11,21.8914,22.6047,21.8914,22.4086,585857.0
2022-08-12,22.6047,22.6315,22.1428,22.578,403870.0
2022-08-13,22.6047,22.6315,22.1428,22.578,403870.0
2022-08-14,22.6047,22.6315,22.1428,22.578,403870.0
2022-08-15,22.1856,22.7296,22.15,22.6493,446341.0
2022-08-16,22.7831,22.9971,22.4888,22.9347,562721.0
2022-08-17,22.7296,22.8366,22.3907,22.578,669028.0
2022-08-18,22.9347,22.9347,22.3684,22.6137,482274.0
2022-08-19,22.2659,22.4621,21.9003,22.0786,462314.0
2022-08-20,22.2659,22.4621,21.9003,22.0786,462314.0
2022-08-21,22.2659,22.4621,21.9003,22.0786,462314.0
2022-08-22,21.6328,21.6684,21.1869,21.3207,437660.0
2022-08-23,21.4009,21.4812,20.6697,20.964,313296.0
2022-08-24,20.7946,21.1245,20.643,21.0353,308089.0
2022-08-25,21.178,21.5258,21.0086,21.1245,379571.0
2022-08-26,21.1602,21.2672,20.6831,20.7322,275196.0
2022-08-27,21.1602,21.2672,20.6831,20.7322,275196.0
2022-08-28,21.1602,21.2672,20.6831,20.7322,275196.0
2022-08-29,20.6787,20.7411,20.3487,20.5271,424393.0
2022-08-30,20.5538,20.6608,19.8583,20.1525,489955.0
2022-08-31,20.3509,20.6753,19.9181,19.9181,597706.0
2022-09-01,19.9181,20.6395,19.8279,20.6304,515626.0
2022-09-02,21.0001,21.0001,20.2337,20.3419,433505.0
2022-09-03,21.0001,21.0001,20.2337,20.3419,433505.0
2022-09-04,21.0001,21.0001,20.2337,20.3419,433505.0
2022-09-05,21.0001,21.0001,20.2337,20.3419,433505.0
2022-09-06,20.2698,20.4411,19.5619,19.7197,406705.0
2022-09-07,19.7738,19.9181,19.4943,19.7197,307025.0
2022-09-08,19.5124,19.7053,19.2779,19.4763,418950.0
2022-09-09,19.6206,20.1661,19.5484,20.1165,434417.0
2022-09-10,19.6206,20.1661,19.5484,20.1165,434417.0
2022-09-11,19.6206,20.1661,19.5484,20.1165,434417.0
2022-09-12,20.2607,20.6214,20.0984,20.5042,471448.0
2022-09-13,20.0263,20.1661,19.4853,19.5124,584699.0
2022-09-14,19.6296,19.7197,18.5385,19.2779,800878.0
2022-09-15,19.1787,19.9361,19.1787,19.4763,1487113.0
2022-09-16,19.2328,19.6566,18.9443,19.6115,1184626.0
2022-09-17,19.2328,19.6566,18.9443,19.6115,1184626.0
2022-09-18,19.2328,19.6566,18.9443,19.6115,1184626.0
2022-09-19,19.4402,19.7107,18.8226,19.5394,714905.0
2022-09-20,19.341,19.7738,19.2509,19.7738,757517.0
2022-09-21,20.1075,20.5854,19.6476,19.6747,960013.0
2022-09-22,19.6566,19.7468,18.8451,18.8631,712371.0
2022-09-23,18.5836,18.5881,17.6729,18.1959,912052.0
2022-09-24,18.5836,18.5881,17.6729,18.1959,912052.0
2022-09-25,18.5836,18.5881,17.6729,18.1959,912052.0
2022-09-26,17.9344,18.3402,17.5647,17.6278,880091.0
2022-09-27,17.7811,18.0156,17.0508,17.2311,557928.0
2022-09-28,17.2762,17.3303,16.8885,16.8975,966593.0
2022-09-29,16.8344,16.8344,15.7253,16.095,1038744.0
2022-09-30,16.2393,16.5594,16.0229,16.3114,789982.0
2022-10-01,16.2393,16.5594,16.0229,16.3114,789982.0
2022-10-02,16.2393,16.5594,16.0229,16.3114,789982.0
2022-10-03,16.8975,17.1139,16.4376,16.6811,1530163.0
2022-10-04,16.8253,16.9967,16.5007,16.8794,1160086.0
2022-10-05,16.8344,17.3573,16.4557,17.3032,977381.0
2022-10-06,17.3754,17.6369,16.8885,17.177,671620.0
2022-10-07,17.0508,17.1229,16.5548,16.7442,709246.0
2022-10-08,17.0508,17.1229,16.5548,16.7442,709246.0
2022-10-09,17.0508,17.1229,16.5548,16.7442,709246.0
2022-10-10,16.9245,17.3393,16.7983,16.9967,590023.0
2022-10-11,16.8524,16.9065,16.1491,16.3204,531880.0
2022-10-12,16.2573,16.3655,15.9372,16.122,691587.0
2022-10-13,15.9056,16.8208,15.6802,16.6991,518629.0
2022-10-14,16.9516,17.0688,16.6901,16.7262,308102.0
2022-10-15,16.9516,17.0688,16.6901,16.7262,308102.0
2022-10-16,16.9516,17.0688,16.6901,16.7262,308102.0
2022-10-17,16.7532,17.3393,16.7532,17.177,435418.0
2022-10-18,17.6188,17.9254,17.5557,17.7541,453614.0
2022-10-19,17.691,17.9615,17.1049,17.2131,580456.0
2022-10-20,17.3754,17.5828,17.1139,17.3032,422465.0
2022-10-21,17.3483,17.4746,17.0418,17.1319,461409.0
2022-10-22,17.3483,17.4746,17.0418,17.1319,461409.0
2022-10-23,17.3483,17.4746,17.0418,17.1319,461409.0
2022-10-24,17.4114,17.5106,17.186,17.2672,367687.0
2022-10-25,17.2131,17.736,17.2131,17.5016,384261.0
2022-10-26,17.4926,17.5783,16.618,16.627,600944.0
2022-10-27,16.7983,17.1409,16.0679,16.104,524154.0
2022-10-28,16.1491,16.4376,15.8065,16.3114,559611.0
2022-10-29,16.1491,16.4376,15.8065,16.3114,559611.0
2022-10-30,16.1491,16.4376,15.8065,16.3114,559611.0
2022-10-31,16.2032,16.2573,15.4909,16.0589,820081.0
2022-11-01,16.3835,16.8614,16.2528,16.654,635862.0
2022-11-02,15.7794,16.7694,15.545,16.1761,735740.0
2022-11-03,15.2474,15.7884,14.472,15.7433,1446932.0
2022-11-04,15.9507,16.5819,14.8462,15.0671,1677648.0
2022-11-05,15.9507,16.5819,14.8462,15.0671,1677648.0
2022-11-06,15.9507,16.5819,14.8462,15.0671,1677648.0
2022-11-07,15.2474,15.8876,15.1572,15.8876,763392.0
2022-11-08,16.0679,16.7532,15.7343,16.1942,920910.0
2022-11-09,16.1491,16.1491,15.4415,15.7614,501929.0
2022-11-10,16.4016,17.0418,16.3655,16.7081,657873.0
2022-11-11,16.8163,17.727,16.7938,17.4295,479235.0
2022-11-12,16.8163,17.727,16.7938,17.4295,479235.0
2022-11-13,16.8163,17.727,16.7938,17.4295,479235.0
2022-11-14,17.3664,18.7279,16.8794,17.8172,1041635.0
2022-11-15,17.6639,18.6197,17.6639,18.223,845978.0
2022-11-16,18.1869,18.232,17.1229,17.3303,760929.0
2022-11-17,16.9606,17.1409,16.8253,17.1139,482799.0
2022-11-18,17.5196,17.5467,16.7803,16.9065,474574.0
2022-11-19,17.5196,17.5467,16.7803,16.9065,474574.0
2022-11-20,17.5196,17.5467,16.7803,16.9065,474574.0
2022-11-21,16.8434,16.9967,16.4872,16.6089,297490.0
2022-11-22,16.6811,16.9606,16.5458,16.8344,293685.0
2022-11-23,16.8163,17.1319,16.6991,16.9516,279651.0
2022-11-24,16.8163,17.1319,16.6991,16.9516,279651.0
2022-11-25,16.9336,17.0282,16.8163,16.8344,148522.0
2022-11-26,16.9336,17.0282,16.8163,16.8344,148522.0
2022-11-27,16.9336,17.0282,16.8163,16.8344,148522.0
2022-11-28,16.654,16.8524,16.1401,16.2483,479617.0
2022-11-29,16.3655,16.7442,16.3294,16.645,511449.0
2022-11-30,16.645,16.9832,16.2063,16.9649,920443.0
2022-12-01,17.0015,17.0426,16.517,16.8095,520455.0
2022-12-02,16.6267,16.9695,16.5353,16.6724,416189.0
2022-12-03,16.6267,16.9695,16.5353,16.6724,416189.0
2022-12-04,16.6267,16.9695,16.5353,16.6724,416189.0
2022-12-05,16.6816,16.6816,15.7767,15.9229,569899.0
2022-12-06,15.8863,16.22,15.7447,15.8589,354010.0
2022-12-07,15.7492,15.7858,15.2374,15.6396,446805.0
2022-12-08,14.8992,15.3288,14.433,15.082,1103991.0
2022-12-09,15.0363,15.8589,14.9174,15.7675,572868.0
2022-12-10,15.0363,15.8589,14.9174,15.7675,572868.0
2022-12-11,15.0363,15.8589,14.9174,15.7675,572868.0
2022-12-12,15.7767,16.06,15.6213,15.9778,418644.0
2022-12-13,16.4531,16.7273,14.7621,15.0637,1149177.0
2022-12-14,14.8626,15.1734,14.5975,14.7346,672745.0
2022-12-15,14.5884,14.6981,14.3142,14.561,715415.0
2022-12-16,14.5335,14.6981,14.3644,14.5153,948863.0
2022-12-17,14.5335,14.6981,14.3644,14.5153,948863.0
2022-12-18,14.5335,14.6981,14.3644,14.5153,948863.0
2022-12-19,14.4604,14.4604,13.2539,13.4549,855668.0
2022-12-20,13.4549,13.976,13.2264,13.8663,746048.0
2022-12-21,14.0857,14.1953,13.7932,13.8206,548743.0
2022-12-22,13.7749,13.8846,13.2858,13.8571,434490.0
2022-12-23,13.8389,14.0582,13.6835,14.0034,393003.0
2022-12-24,13.8389,14.0582,13.6835,14.0034,393003.0
2022-12-25,13.8389,14.0582,13.6835,14.0034,393003.0
2022-12-26,13.8389,14.0582,13.6835,14.0034,393003.0
2022-12-27,13.9394,13.9531,13.6286,13.8846,324147.0
2022-12-28,13.8389,13.9165,13.1305,13.2813,521503.0
2022-12-29,13.4549,13.8754,13.4321,13.8389,831384.0
2022-12-30,13.6835,14.2593,13.5189,14.1771,553057.0
2022-12-31,13.6835,14.2593,13.5189,14.1771,553057.0
2023-01-01,13.6835,14.2593,13.5189,14.1771,553057.0
2023-01-02,13.6835,14.2593,13.5189,14.1771,553057.0
2023-01-03,14.0217,14.5518,13.9668,14.0034,708182.0
2023-01-04,14.1588,15.0728,14.0765,14.9814,685398.0
2023-01-05,14.9814,15.0865,14.5061,15.0363,472309.0
2023-01-06,15.1277,15.8863,15.0637,15.7127,566025.0
2023-01-07,15.1277,15.8863,15.0637,15.7127,566025.0
2023-01-08,15.1277,15.8863,15.0637,15.7127,566025.0
2023-01-09,15.9138,16.0417,15.6761,15.996,663402.0
2023-01-10,15.996,16.5536,15.8955,16.4622,596034.0
2023-01-11,16.5536,16.8004,16.2245,16.4713,511178.0
2023-01-12,16.6633,16.8095,16.316,16.5445,342223.0
2023-01-13,16.4988,16.6085,16.3617,16.5445,277297.0
2023-01-14,16.4988,16.6085,16.3617,16.5445,277297.0
2023-01-15,16.4988,16.6085,16.3617,16.5445,277297.0
2023-01-16,16.4988,16.6085,16.3617,16.5445,277297.0
2023-01-17,16.5902,16.7638,16.3434,16.6907,421109.0
2023-01-18,16.8095,17.0518,16.3799,16.5079,438713.0
2023-01-19,16.4896,16.837,16.3891,16.8278,545056.0
2023-01-20,17.0198,17.3991,16.8735,17.1295,354818.0
2023-01-21,17.0198,17.3991,16.8735,17.1295,354818.0
2023-01-22,17.0198,17.3991,16.8735,17.1295,354818.0
2023-01-23,17.3031,17.687,17.1386,17.5956,359537.0
2023-01-24,17.5865,17.7419,17.2666,17.5591,338734.0
2023-01-25,17.6048,17.943,17.4951,17.7419,288730.0
2023-01-26,17.879,18.6468,17.8424,18.6377,351341.0
2023-01-27,18.6834,18.8479,18.3909,18.7108,323845.0
2023-01-28,18.6834,18.8479,18.3909,18.7108,323845.0
2023-01-29,18.6834,18.8479,18.3909,18.7108,323845.0
2023-01-30,18.4823,18.6834,18.3177,18.5097,367567.0
2023-01-31,18.5188,18.9576,18.5188,18.857,334595.0
2023-02-01,18.7931,19.6706,18.6834,19.5517,385977.0
2023-02-02,19.8442,20.4841,19.8031,19.9631,511620.0
2023-02-03,19.8168,20.2647,19.4786,19.5426,434605.0
2023-02-04,19.8168,20.2647,19.4786,19.5426,434605.0
2023-02-05,19.8168,20.2647,19.4786,19.5426,434605.0
2023-02-06,19.3689,19.5974,18.985,19.0947,371706.0
2023-02-07,19.0673,19.1038,18.0984,18.6559,429046.0
2023-02-08,18.5828,18.8113,18.3177,18.4274,314291.0
2023-02-09,18.6468,18.7199,17.7967,17.9613,386573.0
2023-02-10,17.8699,17.9887,17.5134,17.7602,250533.0
2023-02-11,17.8699,17.9887,17.5134,17.7602,250533.0
2023-02-12,17.8699,17.9887,17.5134,17.7602,250533.0
2023-02-13,17.751,17.751,17.4037,17.5865,349704.0
2023-02-14,17.5774,17.6596,17.1477,17.3214,460237.0
2023-02-15,17.2574,18.4092,16.8552,18.4,1231236.0
2023-02-16,18.1075,18.336,17.7739,17.7876,590347.0
2023-02-17,17.8881,17.943,17.4494,17.7327,593891.0
2023-02-18,17.8881,17.943,17.4494,17.7327,593891.0
2023-02-19,17.8881,17.943,17.4494,17.7327,593891.0
2023-02-20,17.8881,17.943,17.4494,17.7327,593891.0
2023-02-21,17.5682,17.7053,17.294,17.3397,664206.0
2023-02-22,16.8187,17.1386,15.3288,16.3022,1027353.0
2023-02-23,16.3068,16.8278,16.06,16.3891,641781.0
2023-02-24,16.1057,16.2703,15.4019,15.5573,552078.0
2023-02-25,16.1057,16.2703,15.4019,15.5573,552078.0
2023-02-26,16.1057,16.2703,15.4019,15.5573,552078.0
2023-02-27,15.6304,15.6853,15.0454,15.2648,527115.0
2023-02-28,15.2831,15.2922,14.7392,14.8717,1058008.0
2023-03-01,14.8443,14.8809,14.2776,14.5975,743146.0
2023-03-02,14.3979,14.6625,14.0868,14.2168,666090.0
2023-03-03,14.4397,14.7832,14.3839,14.5604,768537.0
2023-03-04,14.4397,14.7832,14.3839,14.5604,768537.0
2023-03-05,14.4397,14.7832,14.3839,14.5604,768537.0
2023-03-06,14.7368,14.9411,14.3654,14.4768,891193.0
2023-03-07,14.4211,14.6254,14.2818,14.4304,725451.0
2023-03-08,14.4861,14.6672,14.1982,14.3282,681039.0
2023-03-09,14.3561,14.5325,14.0589,14.0775,895836.0
2023-03-10,14.0218,14.1054,13.5111,13.5946,744695.0
2023-03-11,14.0218,14.1054,13.5111,13.5946,744695.0
2023-03-12,14.0218,14.1054,13.5111,13.5946,744695.0
2023-03-13,13.4182,13.7116,13.1396,13.3253,973159.0
2023-03-14,13.6225,14.0589,13.4414,13.5482,1045390.0
2023-03-15,13.2603,13.3253,12.081,12.8239,1670261.0
2023-03-16,12.6568,13.1768,12.4989,13.1768,889599.0
2023-03-17,12.8239,12.9214,11.7374,11.7421,1754093.0
2023-03-18,12.8239,12.9214,11.7374,11.7421,1754093.0
2023-03-19,12.8239,12.9214,11.7374,11.7421,1754093.0
2023-03-20,11.7932,12.6568,11.7932,12.3132,1069794.0
2023-03-21,12.5918,13.3625,12.5918,13.1582,872033.0
2023-03-22,13.0746,13.1953,12.6475,12.6475,805579.0
2023-03-23,12.8425,13.5389,12.8239,13.2603,996797.0
2023-03-24,13.1675,13.5993,13.0746,13.5853,755831.0
2023-03-25,13.1675,13.5993,13.0746,13.5853,755831.0
2023-03-26,13.1675,13.5993,13.0746,13.5853,755831.0
2023-03-27,13.6968,14.4954,13.6606,14.2354,885594.0
2023-03-28,14.2354,14.5789,14.2354,14.3747,692312.0
2023-03-29,14.4768,14.89,14.4768,14.6997,713767.0
2023-03-30,14.8854,15.3921,14.8854,15.2104,760536.0
2023-03-31,15.2754,15.944,15.2754,15.9347,903125.0
2023-04-01,15.2754,15.944,15.2754,15.9347,903125.0
2023-04-02,15.2754,15.944,15.2754,15.9347,903125.0
2023-04-03,16.1576,16.1576,14.6718,15.2104,1267447.0
2023-04-04,15.3033,15.7258,15.164,15.4333,861775.0
2023-04-05,15.3683,16.1111,15.1918,15.7768,795885.0
2023-04-06,15.7861,16.6311,15.7583,16.2411,753637.0
2023-04-07,15.7861,16.6311,15.7583,16.2411,753637.0
2023-04-08,15.7861,16.6311,15.7583,16.2411,753637.0
2023-04-09,15.7861,16.6311,15.7583,16.2411,753637.0
2023-04-10,16.074,17.2301,16.074,17.1047,922540.0
2023-04-11,17.1512,18.3955,17.1372,17.8197,1643283.0
2023-04-12,18.0055,18.4883,17.9637,17.9776,1061756.0
2023-04-13,18.1076,19.2405,18.1076,18.9712,867252.0
2023-04-14,19.2405,19.2916,18.8505,19.0455,952357.0
2023-04-15,19.2405,19.2916,18.8505,19.0455,952357.0
2023-04-16,19.2405,19.2916,18.8505,19.0455,952357.0
2023-04-17,19.0455,19.5655,18.9062,19.0826,870115.0
2023-04-18,19.1755,19.6584,19.0176,19.0455,1042940.0
2023-04-19,18.8783,19.6119,18.4233,19.3705,1138673.0
2023-04-20,18.9433,19.2769,18.5069,18.5348,872768.0
2023-04-21,18.4976,18.7019,18.0101,18.0333,1258547.0
2023-04-22,18.4976,18.7019,18.0101,18.0333,1258547.0
2023-04-23,18.4976,18.7019,18.0101,18.0333,1258547.0
2023-04-24,18.0333,18.6369,17.9126,18.0426,1025245.0
2023-04-25,17.7826,17.9647,17.3462,17.4019,1011152.0
2023-04-26,17.4112,17.6897,17.0908,17.1047,974116.0
2023-04-27,17.2812,18.1169,17.0769,17.9776,1174774.0
2023-04-28,18.0333,18.8226,17.8012,18.4698,948569.0
2023-04-29,18.0333,18.8226,17.8012,18.4698,948569.0
2023-04-30,18.0333,18.8226,17.8012,18.4698,948569.0
2023-05-01,18.4419,19.0966,18.4326,18.6833,845934.0
2023-05-02,18.544,18.544,17.049,17.3183,1034411.0
2023-05-03,17.3647,17.4019,15.7258,15.7583,1335536.0
2023-05-04,15.164,15.5029,14.1889,14.5325,987903.0
2023-05-05,14.8575,15.7443,14.6161,15.554,1112260.0
2023-05-06,14.8575,15.7443,14.6161,15.554,1112260.0
2023-05-07,14.8575,15.7443,14.6161,15.554,1112260.0
2023-05-08,15.6933,15.8454,14.9318,15.1454,772026.0
2023-05-09,15.1547,15.294,14.7647,14.839,865476.0
2023-05-10,15.2197,15.2197,14.2447,14.6997,771416.0
2023-05-11,14.5325,14.6347,14.0543,14.3097,889209.0
2023-05-12,14.4118,14.7182,14.2725,14.7089,622460.0
2023-05-13,14.4118,14.7182,14.2725,14.7089,622460.0
2023-05-14,14.4118,14.7182,14.2725,14.7089,622460.0
2023-05-15,14.7461,15.4658,14.6254,15.2661,674812.0
2023-05-16,15.3683,15.3683,14.5882,14.9225,687144.0
2023-05-17,15.2197,16.2411,15.1547,16.009,839161.0
2023-05-18,16.009,16.1961,15.7165,16.1576,687689.0
2023-05-19,16.2968,16.2968,15.3125,15.5168,955409.0
2023-05-20,16.2968,16.2968,15.3125,15.5168,955409.0
2023-05-21,16.2968,16.2968,15.3125,15.5168,955409.0
2023-05-22,15.6747,15.9984,15.229,15.2661,517520.0
2023-05-23,15.294,15.8976,15.2011,15.3404,467662.0
2023-05-24,15.2475,15.2475,14.6068,14.7925,553851.0
2023-05-25,14.7182,14.9782,14.0496,14.0868,570435.0
2023-05-26,14.1623,15.0215,14.0868,14.9176,715505.0
2023-05-27,14.1623,15.0215,14.0868,14.9176,715505.0
2023-05-28,14.1623,15.0215,14.0868,14.9176,715505.0
2023-05-29,14.1623,15.0215,14.0868,14.9176,715505.0
2023-05-30,15.0876,15.352,14.7949,14.8421,470982.0
2023-05-31,14.7666,14.8421,14.3606,14.5211,1102680.0
2023-06-01,14.6533,15.3048,14.2284,14.2567,569913.0
2023-06-02,14.6344,14.9082,13.9735,14.0113,818382.0
2023-06-03,14.6344,14.9082,13.9735,14.0113,818382.0
2023-06-04,14.6344,14.9082,13.9735,14.0113,818382.0
2023-06-05,14.0179,14.5966,13.171,13.3031,922841.0
2023-06-06,13.2748,14.3039,13.2182,13.9924,728247.0
2023-06-07,14.1246,14.8138,14.0868,14.6911,913397.0
2023-06-08,14.6911,15.3897,14.1434,15.2387,1574136.0
2023-06-09,15.4936,15.5691,14.134,14.4928,922110.0
2023-06-10,15.4936,15.5691,14.134,14.4928,922110.0
2023-06-11,15.4936,15.5691,14.134,14.4928,922110.0
2023-06-12,14.6344,14.6544,14.1057,14.3984,728958.0
2023-06-13,14.4456,14.7949,14.0962,14.2851,837804.0
2023-06-14,14.455,14.6155,13.5109,13.6525,928106.0
2023-06-15,13.643,13.6808,13.1049,13.3126,1051670.0
2023-06-16,13.2465,13.3692,12.9444,13.171,1447447.0
2023-06-17,13.2465,13.3692,12.9444,13.171,1447447.0
2023-06-18,13.2465,13.3692,12.9444,13.171,1447447.0
2023-06-19,13.2465,13.3692,12.9444,13.171,1447447.0
2023-06-20,13.1143,13.2182,12.2174,12.3779,1370004.0
2023-06-21,12.4156,12.5537,11.9624,12.1277,1143077.0
2023-06-22,12.0191,12.0663,11.5848,11.868,1116740.0
2023-06-23,11.7075,12.0852,11.6603,11.7547,2071741.0
2023-06-24,11.7075,12.0852,11.6603,11.7547,2071741.0
2023-06-25,11.7075,12.0852,11.6603,11.7547,2071741.0
2023-06-26,11.7453,12.6045,11.7453,12.5289,859557.0
2023-06-27,12.5856,13.2748,12.3779,13.1898,615746.0
2023-06-28,13.2182,13.2276,12.916,13.1898,701498.0
2023-06-29,13.2182,13.5722,13.1946,13.2654,403443.0
2023-06-30,13.3598,13.4448,13.0482,13.0482,647196.0
2023-07-01,13.3598,13.4448,13.0482,13.0482,647196.0
2023-07-02,13.3598,13.4448,13.0482,13.0482,647196.0
2023-07-03,13.1238,13.2182,12.8972,13.0388,352625.0
2023-07-04,13.1238,13.2182,12.8972,13.0388,352625.0
2023-07-05,12.8216,12.9255,12.444,12.7367,673906.0
2023-07-06,12.5101,12.68,12.1513,12.68,588942.0
2023-07-07,12.6517,13.2748,12.595,13.0388,409302.0
2023-07-08,12.6517,13.2748,12.595,13.0388,409302.0
2023-07-09,12.6517,13.2748,12.595,13.0388,409302.0
2023-07-10,13.0671,13.3031,12.9444,13.0105,363520.0
2023-07-11,13.0105,13.2559,12.798,12.8594,394050.0
2023-07-12,13.2654,13.3787,12.7603,12.7886,414345.0
2023-07-13,12.9349,13.5864,12.8972,13.2654,426216.0
2023-07-14,13.2654,13.2654,12.7461,13.0199,383994.0
2023-07-15,13.2654,13.2654,12.7461,13.0199,383994.0
2023-07-16,13.2654,13.2654,12.7461,13.0199,383994.0
2023-07-17,13.0199,13.1946,12.7839,13.171,481306.0
2023-07-18,13.1615,13.8319,13.1615,13.8319,534865.0
2023-07-19,13.9074,14.4078,13.5958,13.6242,452468.0
2023-07-20,13.5392,13.5769,12.8405,13.1285,681063.0
2023-07-21,13.2182,13.3881,12.9113,13.001,483315.0
2023-07-22,13.2182,13.3881,12.9113,13.001,483315.0
2023-07-23,13.2182,13.3881,12.9113,13.001,483315.0
2023-07-24,13.0105,13.322,12.9349,13.1332,384255.0
2023-07-25,13.1521,13.3126,12.9916,13.0577,772616.0
2023-07-26,13.1238,13.3598,13.0671,13.2134,528790.0
2023-07-27,13.2371,13.3787,12.4912,12.5573,421556.0
2023-07-28,12.6045,13.0765,12.6045,12.7555,382661.0
2023-07-29,12.6045,13.0765,12.6045,12.7555,382661.0
2023-07-30,12.6045,13.0765,12.6045,12.7555,382661.0
2023-07-31,12.7933,13.1615,12.7933,13.1332,421514.0
2023-08-01,13.1332,13.1332,12.6328,12.8877,508942.0
2023-08-02,12.8877,12.9727,12.3873,12.7367,726202.0
2023-08-03,12.359,12.5195,11.2354,12.2551,1136348.0
2023-08-04,12.1418,13.5864,12.0852,13.407,859131.0
2023-08-05,12.1418,13.5864,12.0852,13.407,859131.0
2023-08-06,12.1418,13.5864,12.0852,13.407,859131.0
2023-08-07,13.3315,13.4448,12.7178,12.7178,489188.0
2023-08-08,12.4628,13.1332,12.3401,13.0577,688396.0
2023-08-09,13.1615,13.2182,12.6989,12.9538,518403.0
2023-08-10,13.0954,13.3031,12.7555,13.2843,567429.0
2023-08-11,13.086,13.5109,13.0105,13.3598,457019.0
2023-08-12,13.086,13.5109,13.0105,13.3598,457019.0
2023-08-13,13.086,13.5109,13.0105,13.3598,457019.0
2023-08-14,13.2276,13.5864,12.9349,13.5864,496288.0
2023-08-15,13.322,13.6808,13.1238,13.6053,581512.0
2023-08-16,13.4353,13.6242,12.9255,12.9349,523157.0
2023-08-17,12.8877,13.2087,12.7555,12.916,509345.0
2023-08-18,12.68,13.1615,12.68,12.8499,417882.0
2023-08-19,12.68,13.1615,12.68,12.8499,417882.0
2023-08-20,12.68,13.1615,12.68,12.8499,417882.0
2023-08-21,12.7933,13.0388,12.3495,12.5761,403594.0
2023-08-22,12.5573,12.765,12.5101,12.6517,460823.0
2023-08-23,12.5289,12.5431,11.8208,11.9436,1155797.0
2023-08-24,11.9247,12.3448,11.6603,12.274,518346.0
2023-08-25,12.3118,12.4628,11.632,11.6698,634218.0
2023-08-26,12.3118,12.4628,11.632,11.6698,634218.0
2023-08-27,12.3118,12.4628,11.632,11.6698,634218.0
2023-08-28,11.6792,12.0757,11.6792,12.0191,366180.0
2023-08-29,12.0191,12.2268,11.6886,12.2079,501134.0
2023-08-30,12.274,12.3373,11.953,12.2646,392854.0
2023-08-31,12.2838,12.5245,12.1202,12.1491,515693.0
2023-09-01,12.2068,12.2068,10.1659,10.8783,1678209.0
2023-09-02,12.2068,12.2068,10.1659,10.8783,1678209.0
2023-09-03,12.2068,12.2068,10.1659,10.8783,1678209.0
2023-09-04,12.2068,12.2068,10.1659,10.8783,1678209.0
2023-09-05,10.782,10.965,10.1756,10.2093,914575.0
2023-09-06,10.1659,10.1659,9.7423,9.8675,789271.0
2023-09-07,9.752,9.9541,9.4439,9.8338,799544.0
2023-09-08,9.8001,10.0023,9.6268,9.8675,478671.0
2023-09-09,9.8001,10.0023,9.6268,9.8675,478671.0
2023-09-10,9.8001,10.0023,9.6268,9.8675,478671.0
2023-09-11,9.983,10.782,9.8675,10.6473,1197315.0
2023-09-12,10.5991,11.4559,10.5048,11.3693,944846.0
2023-09-13,11.3789,11.5137,11.0131,11.4752,1087344.0
2023-09-14,11.7062,13.1599,11.7062,13.1117,1403000.0
2023-09-15,13.0636,13.2995,11.7688,11.8217,1591291.0
2023-09-16,13.0636,13.2995,11.7688,11.8217,1591291.0
2023-09-17,13.0636,13.2995,11.7688,11.8217,1591291.0
2023-09-18,11.7351,11.9084,11.3789,11.5811,505239.0
2023-09-19,11.5041,11.6966,11.0372,11.1286,514894.0
2023-09-20,11.1094,11.3019,10.8013,10.8783,447055.0
2023-09-21,10.8687,11.4944,10.7917,11.3982,665806.0
2023-09-22,11.3982,11.7158,10.782,11.1382,584372.0
2023-09-23,11.3982,11.7158,10.782,11.1382,584372.0
2023-09-24,11.3982,11.7158,10.782,11.1382,584372.0
2023-09-25,11.042,11.0901,10.474,10.5895,1039770.0
2023-09-26,10.4355,10.9072,10.0456,10.1852,476231.0
2023-09-27,10.1659,10.8302,10.1274,10.32,562484.0
2023-09-28,10.4451,10.9264,10.3873,10.8398,518998.0
2023-09-29,10.9072,11.2345,10.4836,10.8013,671840.0
2023-09-30,10.9072,11.2345,10.4836,10.8013,671840.0
2023-10-01,10.9072,11.2345,10.4836,10.8013,671840.0
2023-10-02,10.7147,10.8013,10.1563,10.2333,540553.0
2023-10-03,10.1082,10.2526,9.5402,9.5691,769984.0
2023-10-04,9.5691,9.7712,9.2177,9.7423,587867.0
2023-10-05,9.7038,10.1563,9.4632,9.4728,987878.0
2023-10-06,9.4247,9.8482,9.2032,9.4921,638006.0
2023-10-07,9.4247,9.8482,9.2032,9.4921,638006.0
2023-10-08,9.4247,9.8482,9.2032,9.4921,638006.0
2023-10-09,9.4439,9.8482,9.0396,9.6268,466750.0
