,PLAY US Equity,PLAY US Equity,PLAY US Equity,PLAY US Equity,PLAY US Equity
2022-11-09,36.44,36.95,36.02,36.26,750065.0
2022-11-10,37.74,40.16,37.68,39.89,1455236.0
2022-11-11,40.0,40.22,39.08,39.36,2412649.0
2022-11-12,40.0,40.22,39.08,39.36,2412649.0
2022-11-13,40.0,40.22,39.08,39.36,2412649.0
2022-11-14,38.995,39.56,38.17,39.04,1440589.0
2022-11-15,39.94,40.65,39.45,39.74,1277093.0
2022-11-16,39.18,39.57,38.57,39.31,581729.0
2022-11-17,38.64,39.69,38.33,39.4,621893.0
2022-11-18,40.0,40.17,39.2,39.4,638280.0
2022-11-19,40.0,40.17,39.2,39.4,638280.0
2022-11-20,40.0,40.17,39.2,39.4,638280.0
2022-11-21,39.05,39.52,37.75,38.01,861923.0
2022-11-22,37.79,38.005,36.47,37.57,780310.0
2022-11-23,37.27,38.0485,37.23,37.83,541861.0
2022-11-24,37.27,38.0485,37.23,37.83,541861.0
2022-11-25,37.5,38.94,37.455,38.86,349221.0
2022-11-26,37.5,38.94,37.455,38.86,349221.0
2022-11-27,37.5,38.94,37.455,38.86,349221.0
2022-11-28,38.59,39.877,38.435,39.48,1049024.0
2022-11-29,38.74,39.25,37.98,39.21,1779461.0
2022-11-30,39.07,40.26,38.27,39.66,1218915.0
2022-12-01,39.68,40.25,39.063,39.19,1013622.0
2022-12-02,38.5,39.26,38.04,39.06,1844405.0
2022-12-03,38.5,39.26,38.04,39.06,1844405.0
2022-12-04,38.5,39.26,38.04,39.06,1844405.0
2022-12-05,38.61,38.75,37.165,37.24,1483159.0
2022-12-06,37.39,37.4999,35.66,36.2,2126481.0
2022-12-07,34.775,36.1999,33.03,33.51,3299225.0
2022-12-08,33.78,35.66,33.78,35.02,1641928.0
2022-12-09,34.96,35.28,34.29,34.69,1341589.0
2022-12-10,34.96,35.28,34.29,34.69,1341589.0
2022-12-11,34.96,35.28,34.29,34.69,1341589.0
2022-12-12,34.75,36.01,34.32,35.8,1631720.0
2022-12-13,37.0,37.2,35.525,35.61,1778046.0
2022-12-14,35.55,36.0,34.91,35.49,1113600.0
2022-12-15,35.0,35.17,34.06,34.47,1181720.0
2022-12-16,34.07,34.34,33.533,33.89,1769473.0
2022-12-17,34.07,34.34,33.533,33.89,1769473.0
2022-12-18,34.07,34.34,33.533,33.89,1769473.0
2022-12-19,34.13,34.58,32.99,33.09,1443526.0
2022-12-20,33.03,33.41,32.8469,33.29,979914.0
2022-12-21,33.74,34.1,33.23,33.72,1276494.0
2022-12-22,33.51,34.95,33.1013,34.87,1206247.0
2022-12-23,34.93,35.1,34.19,34.99,1208603.0
2022-12-24,34.93,35.1,34.19,34.99,1208603.0
2022-12-25,34.93,35.1,34.19,34.99,1208603.0
2022-12-26,34.93,35.1,34.19,34.99,1208603.0
2022-12-27,35.0,35.14,34.56,34.85,1175843.0
2022-12-28,35.27,35.27,34.65,34.95,1104769.0
2022-12-29,35.2,35.3,34.65,35.07,822940.0
2022-12-30,34.9,35.5,34.67,35.44,907565.0
2022-12-31,34.9,35.5,34.67,35.44,907565.0
2023-01-01,34.9,35.5,34.67,35.44,907565.0
2023-01-02,34.9,35.5,34.67,35.44,907565.0
2023-01-03,35.99,36.12,35.36,35.47,2508915.0
2023-01-04,35.75,37.29,35.6,37.17,1451813.0
2023-01-05,37.01,37.73,36.6,37.68,1314225.0
2023-01-06,38.06,38.645,37.4603,38.6,1567054.0
2023-01-07,38.06,38.645,37.4603,38.6,1567054.0
2023-01-08,38.06,38.645,37.4603,38.6,1567054.0
2023-01-09,38.79,40.36,38.79,40.155,1713166.0
2023-01-10,40.18,41.18,40.1,41.09,1683619.0
2023-01-11,41.29,41.86,40.48,40.9,2262978.0
2023-01-12,41.49,42.08,41.355,42.07,1181044.0
2023-01-13,41.81,43.0,41.81,42.98,1071813.0
2023-01-14,41.81,43.0,41.81,42.98,1071813.0
2023-01-15,41.81,43.0,41.81,42.98,1071813.0
2023-01-16,41.81,43.0,41.81,42.98,1071813.0
2023-01-17,42.87,43.005,40.935,41.09,1347443.0
2023-01-18,41.27,41.62,40.96,41.0,857507.0
2023-01-19,40.51,41.07,40.3662,40.97,872227.0
2023-01-20,41.4,42.18,40.9,42.1,686277.0
2023-01-21,41.4,42.18,40.9,42.1,686277.0
2023-01-22,41.4,42.18,40.9,42.1,686277.0
2023-01-23,42.195,42.5,41.575,42.12,1030066.0
2023-01-24,42.04,42.04,40.9,41.03,701286.0
2023-01-25,40.51,40.7,39.9837,40.45,866511.0
2023-01-26,40.8,41.5,40.402,41.08,769935.0
2023-01-27,40.97,41.945,40.78,41.6,702736.0
2023-01-28,40.97,41.945,40.78,41.6,702736.0
2023-01-29,40.97,41.945,40.78,41.6,702736.0
2023-01-30,41.1,41.76,40.5,41.55,1822624.0
2023-01-31,41.65,43.43,41.46,43.35,1660883.0
2023-02-01,43.39,44.5,42.71,44.1,971126.0
2023-02-02,44.41,45.51,44.41,44.46,1394170.0
2023-02-03,43.86,45.0699,43.5677,44.71,659458.0
2023-02-04,43.86,45.0699,43.5677,44.71,659458.0
2023-02-05,43.86,45.0699,43.5677,44.71,659458.0
2023-02-06,44.51,44.96,44.07,44.27,406391.0
2023-02-07,44.08,44.87,43.6,44.83,576844.0
2023-02-08,44.5,44.75,43.5955,43.92,325766.0
2023-02-09,44.23,44.47,43.72,44.02,815645.0
2023-02-10,43.64,44.3,43.2054,43.61,505824.0
2023-02-11,43.64,44.3,43.2054,43.61,505824.0
2023-02-12,43.64,44.3,43.2054,43.61,505824.0
2023-02-13,43.62,44.0,43.07,43.79,683102.0
2023-02-14,43.65,44.21,43.25,43.93,641464.0
2023-02-15,43.5,43.725,43.27,43.61,700675.0
2023-02-16,43.1,44.74,42.85,43.57,984740.0
2023-02-17,43.5,43.55,42.5,42.7,581822.0
2023-02-18,43.5,43.55,42.5,42.7,581822.0
2023-02-19,43.5,43.55,42.5,42.7,581822.0
2023-02-20,43.5,43.55,42.5,42.7,581822.0
2023-02-21,41.88,42.25,40.66,40.9,895716.0
2023-02-22,40.86,41.49,40.71,41.26,486637.0
2023-02-23,41.22,41.6,40.82,41.08,599275.0
2023-02-24,40.5,40.91,39.955,40.34,727375.0
2023-02-25,40.5,40.91,39.955,40.34,727375.0
2023-02-26,40.5,40.91,39.955,40.34,727375.0
2023-02-27,40.81,40.87,39.71,39.78,726526.0
2023-02-28,40.06,40.34,39.79,40.02,573018.0
2023-03-01,40.0,40.26,39.64,39.92,432001.0
2023-03-02,39.57,40.76,39.335,40.61,629672.0
2023-03-03,40.89,41.63,40.5,41.42,576549.0
2023-03-04,40.89,41.63,40.5,41.42,576549.0
2023-03-05,40.89,41.63,40.5,41.42,576549.0
2023-03-06,41.61,41.625,39.825,40.07,695296.0
2023-03-07,40.17,40.57,39.17,39.19,551588.0
2023-03-08,39.42,39.53,38.5,39.29,687932.0
2023-03-09,39.37,39.5,37.49,37.54,787676.0
2023-03-10,37.43,37.5,35.68,35.94,951492.0
2023-03-11,37.43,37.5,35.68,35.94,951492.0
2023-03-12,37.43,37.5,35.68,35.94,951492.0
2023-03-13,35.06,35.145,33.5,34.17,1283508.0
2023-03-14,35.12,35.5,33.44,33.7,1345163.0
2023-03-15,32.72,34.02,32.25,34.0,1660099.0
2023-03-16,33.61,35.505,33.44,35.15,1383105.0
2023-03-17,34.84,35.4,34.205,34.29,1518662.0
2023-03-18,34.84,35.4,34.205,34.29,1518662.0
2023-03-19,34.84,35.4,34.205,34.29,1518662.0
2023-03-20,34.55,36.54,34.45,35.95,1598325.0
2023-03-21,36.81,37.295,36.09,36.23,669652.0
2023-03-22,36.29,37.12,35.9,36.04,691392.0
2023-03-23,36.15,36.29,34.41,35.19,909379.0
2023-03-24,34.95,35.635,34.51,35.34,780676.0
2023-03-25,34.95,35.635,34.51,35.34,780676.0
2023-03-26,34.95,35.635,34.51,35.34,780676.0
2023-03-27,36.34,36.45,35.27,36.08,1111980.0
2023-03-28,35.87,36.75,35.53,36.21,1513755.0
2023-03-29,35.77,36.93,34.16,36.48,2227263.0
2023-03-30,36.74,37.678,36.29,36.53,972431.0
2023-03-31,36.77,37.01,36.43,36.79,1190470.0
2023-04-01,36.77,37.01,36.43,36.79,1190470.0
2023-04-02,36.77,37.01,36.43,36.79,1190470.0
2023-04-03,36.87,36.89,35.4,35.98,1420360.0
2023-04-04,36.13,36.28,34.55,34.8,1260047.0
2023-04-05,34.61,34.86,33.37,33.45,1612232.0
2023-04-06,33.5,34.2,33.22,33.98,1196377.0
2023-04-07,33.5,34.2,33.22,33.98,1196377.0
2023-04-08,33.5,34.2,33.22,33.98,1196377.0
2023-04-09,33.5,34.2,33.22,33.98,1196377.0
2023-04-10,33.85,35.21,33.81,34.83,1643352.0
2023-04-11,35.2,36.9182,35.05,36.52,1382962.0
2023-04-12,36.86,37.0,34.63,34.68,1199874.0
2023-04-13,34.96,35.475,34.77,34.83,962835.0
2023-04-14,34.96,35.455,34.61,35.18,997590.0
2023-04-15,34.96,35.455,34.61,35.18,997590.0
2023-04-16,34.96,35.455,34.61,35.18,997590.0
2023-04-17,35.55,35.84,34.49,34.51,1146196.0
2023-04-18,34.8,35.12,34.4,34.73,1020696.0
2023-04-19,34.5,35.21,34.41,34.92,1188894.0
2023-04-20,34.66,34.8,33.73,33.99,963415.0
2023-04-21,33.86,34.26,33.615,33.99,657061.0
2023-04-22,33.86,34.26,33.615,33.99,657061.0
2023-04-23,33.86,34.26,33.615,33.99,657061.0
2023-04-24,34.41,35.03,33.38,34.25,1580235.0
2023-04-25,33.87,34.62,33.55,33.56,1076960.0
2023-04-26,33.55,34.74,33.55,33.99,1344548.0
2023-04-27,34.27,34.7942,34.175,34.7,888029.0
2023-04-28,34.69,35.78,34.465,35.46,1155793.0
2023-04-29,34.69,35.78,34.465,35.46,1155793.0
2023-04-30,34.69,35.78,34.465,35.46,1155793.0
2023-05-01,35.44,36.25,35.2,35.53,969676.0
2023-05-02,35.53,35.575,34.165,34.57,1139362.0
2023-05-03,34.65,37.25,34.615,36.41,1987435.0
2023-05-04,36.34,36.68,35.4,35.83,1081277.0
2023-05-05,36.56,36.99,36.18,36.33,975579.0
2023-05-06,36.56,36.99,36.18,36.33,975579.0
2023-05-07,36.56,36.99,36.18,36.33,975579.0
2023-05-08,36.31,36.37,35.07,35.16,1362281.0
2023-05-09,34.9,35.98,34.84,35.82,1263505.0
2023-05-10,36.29,36.29,34.91,35.3,1126617.0
2023-05-11,35.58,35.85,34.655,35.02,1079000.0
2023-05-12,35.34,35.37,33.945,34.59,1141468.0
2023-05-13,35.34,35.37,33.945,34.59,1141468.0
2023-05-14,35.34,35.37,33.945,34.59,1141468.0
2023-05-15,34.68,34.78,32.66,33.76,2633513.0
2023-05-16,33.56,34.14,32.85,33.76,1441352.0
2023-05-17,33.91,34.507,33.33,34.35,1541575.0
2023-05-18,34.22,34.855,33.325,34.8,1174068.0
2023-05-19,35.04,35.04,34.1301,34.5,827063.0
2023-05-20,35.04,35.04,34.1301,34.5,827063.0
2023-05-21,35.04,35.04,34.1301,34.5,827063.0
2023-05-22,34.62,34.8,33.43,33.57,1619416.0
2023-05-23,33.52,34.975,33.5,33.95,983837.0
2023-05-24,33.81,33.94,33.21,33.85,611390.0
2023-05-25,33.73,34.0,33.08,33.42,753041.0
2023-05-26,33.51,33.74,33.085,33.12,478331.0
2023-05-27,33.51,33.74,33.085,33.12,478331.0
2023-05-28,33.51,33.74,33.085,33.12,478331.0
2023-05-29,33.51,33.74,33.085,33.12,478331.0
2023-05-30,33.12,33.49,32.12,32.18,684301.0
2023-05-31,32.17,32.27,31.65,32.15,916335.0
2023-06-01,32.23,32.755,32.19,32.33,716238.0
2023-06-02,32.79,33.755,32.7,33.42,1020545.0
2023-06-03,32.79,33.755,32.7,33.42,1020545.0
2023-06-04,32.79,33.755,32.7,33.42,1020545.0
2023-06-05,33.14,33.25,31.91,31.92,1269196.0
2023-06-06,32.0,33.75,31.81,33.74,3048922.0
2023-06-07,37.58,42.77,37.47,39.91,7742209.0
2023-06-08,39.5,39.67,37.88,38.37,1756252.0
2023-06-09,38.16,38.57,37.465,37.975,1646181.0
2023-06-10,38.16,38.57,37.465,37.975,1646181.0
2023-06-11,38.16,38.57,37.465,37.975,1646181.0
2023-06-12,37.5,39.04,37.5,38.66,1384777.0
2023-06-13,40.9,47.29,40.825,46.09,6706614.0
2023-06-14,46.0,46.0,43.23,43.41,3027805.0
2023-06-15,43.49,44.235,42.15,42.34,1628024.0
2023-06-16,42.69,42.7663,39.9,40.15,3339533.0
2023-06-17,42.69,42.7663,39.9,40.15,3339533.0
2023-06-18,42.69,42.7663,39.9,40.15,3339533.0
2023-06-19,42.69,42.7663,39.9,40.15,3339533.0
2023-06-20,40.31,42.51,40.26,42.06,2173453.0
2023-06-21,41.92,42.5,41.8898,42.13,1298556.0
2023-06-22,42.06,42.545,41.25,42.31,1201759.0
2023-06-23,41.93,42.87,41.5901,42.69,1510408.0
2023-06-24,41.93,42.87,41.5901,42.69,1510408.0
2023-06-25,41.93,42.87,41.5901,42.69,1510408.0
2023-06-26,42.69,43.44,42.22,42.66,793839.0
2023-06-27,42.97,44.14,42.7391,43.82,685342.0
2023-06-28,43.8,44.4,43.35,44.39,957704.0
2023-06-29,44.7,45.82,44.46,45.49,1068503.0
2023-06-30,45.59,45.87,44.56,44.56,697691.0
2023-07-01,45.59,45.87,44.56,44.56,697691.0
2023-07-02,45.59,45.87,44.56,44.56,697691.0
2023-07-03,44.63,45.15,44.53,44.59,482171.0
2023-07-04,44.63,45.15,44.53,44.59,482171.0
2023-07-05,44.24,44.345,43.1087,43.19,921105.0
2023-07-06,42.96,43.71,42.71,43.22,874387.0
2023-07-07,43.52,44.57,43.36,44.55,770357.0
2023-07-08,43.52,44.57,43.36,44.55,770357.0
2023-07-09,43.52,44.57,43.36,44.55,770357.0
2023-07-10,44.52,45.42,44.43,44.59,1207670.0
2023-07-11,44.99,45.38,44.2,44.87,1226135.0
2023-07-12,45.44,45.53,44.4901,44.96,1469234.0
2023-07-13,45.14,45.88,44.83,45.66,834895.0
2023-07-14,45.43,45.79,45.05,45.49,757157.0
2023-07-15,45.43,45.79,45.05,45.49,757157.0
2023-07-16,45.43,45.79,45.05,45.49,757157.0
2023-07-17,45.46,45.92,44.26,44.27,766050.0
2023-07-18,45.13,46.1731,44.6,45.43,798592.0
2023-07-19,45.83,46.49,45.44,46.32,654469.0
2023-07-20,46.45,46.79,46.02,46.4,2143042.0
2023-07-21,46.67,46.86,46.105,46.31,1529809.0
2023-07-22,46.67,46.86,46.105,46.31,1529809.0
2023-07-23,46.67,46.86,46.105,46.31,1529809.0
2023-07-24,46.22,46.88,45.38,46.83,869777.0
2023-07-25,46.56,46.77,45.64,45.84,689016.0
2023-07-26,45.82,46.2,45.3201,45.76,483461.0
2023-07-27,45.66,46.2,44.47,44.74,595389.0
2023-07-28,44.81,45.71,44.81,45.4,406927.0
2023-07-29,44.81,45.71,44.81,45.4,406927.0
2023-07-30,44.81,45.71,44.81,45.4,406927.0
2023-07-31,45.5,45.96,45.03,45.8,699610.0
2023-08-01,45.44,45.64,43.93,45.42,1215138.0
2023-08-02,45.07,45.13,43.52,44.01,1178360.0
2023-08-03,43.68,43.68,42.31,42.83,1179014.0
2023-08-04,42.84,43.39,42.54,42.72,871785.0
2023-08-05,42.84,43.39,42.54,42.72,871785.0
2023-08-06,42.84,43.39,42.54,42.72,871785.0
2023-08-07,42.83,43.41,42.67,42.95,664806.0
2023-08-08,42.46,42.605,41.94,42.32,666809.0
2023-08-09,42.09,42.2,41.415,41.57,767896.0
2023-08-10,41.53,42.48,40.7,40.98,1088443.0
2023-08-11,40.67,40.75,40.05,40.53,723427.0
2023-08-12,40.67,40.75,40.05,40.53,723427.0
2023-08-13,40.67,40.75,40.05,40.53,723427.0
2023-08-14,40.19,41.3,39.975,41.29,943138.0
2023-08-15,41.19,41.3699,40.64,40.66,752996.0
2023-08-16,40.48,41.42,40.2816,40.94,701387.0
2023-08-17,40.99,41.115,39.405,39.42,906044.0
2023-08-18,39.5,40.49,39.35,40.1,753743.0
2023-08-19,39.5,40.49,39.35,40.1,753743.0
2023-08-20,39.5,40.49,39.35,40.1,753743.0
2023-08-21,40.52,41.47,40.135,40.18,837520.0
2023-08-22,40.11,40.5,39.55,40.18,845070.0
2023-08-23,40.24,40.3,39.51,39.97,800904.0
2023-08-24,39.72,39.98,38.565,38.82,999178.0
2023-08-25,38.99,39.34,38.57,39.16,568899.0
2023-08-26,38.99,39.34,38.57,39.16,568899.0
2023-08-27,38.99,39.34,38.57,39.16,568899.0
2023-08-28,39.38,39.71,38.69,39.16,957012.0
2023-08-29,39.15,39.945,38.77,39.76,802125.0
2023-08-30,39.46,40.15,39.405,39.88,720249.0
2023-08-31,40.1,40.295,39.2,39.27,897208.0
2023-09-01,39.51,40.01,39.25,39.7,630206.0
2023-09-02,39.51,40.01,39.25,39.7,630206.0
2023-09-03,39.51,40.01,39.25,39.7,630206.0
2023-09-04,39.51,40.01,39.25,39.7,630206.0
2023-09-05,39.46,39.68,37.6601,37.93,1881043.0
2023-09-06,38.04,38.435,36.5988,37.4,4089628.0
2023-09-07,36.5,37.25,35.06,35.11,4226401.0
2023-09-08,35.06,35.69,34.51,34.7,2071825.0
2023-09-09,35.06,35.69,34.51,34.7,2071825.0
2023-09-10,35.06,35.69,34.51,34.7,2071825.0
2023-09-11,34.92,35.67,34.34,34.75,2400771.0
2023-09-12,34.62,35.81,34.525,35.13,1599500.0
2023-09-13,35.17,35.7768,34.84,34.97,1287741.0
2023-09-14,35.21,36.54,34.97,36.51,1557561.0
2023-09-15,36.4,36.82,36.2294,36.57,3738857.0
2023-09-16,36.4,36.82,36.2294,36.57,3738857.0
2023-09-17,36.4,36.82,36.2294,36.57,3738857.0
2023-09-18,36.49,36.75,35.96,36.17,1280121.0
2023-09-19,36.22,37.1,36.12,36.51,1442450.0
2023-09-20,36.87,37.22,36.55,36.55,949143.0
2023-09-21,36.18,36.42,35.48,35.53,1042189.0
2023-09-22,35.76,36.56,35.735,35.95,1666017.0
2023-09-23,35.76,36.56,35.735,35.95,1666017.0
2023-09-24,35.76,36.56,35.735,35.95,1666017.0
2023-09-25,35.72,35.92,35.34,35.79,1053875.0
2023-09-26,35.61,36.17,35.155,35.36,705589.0
2023-09-27,35.84,36.345,35.54,36.25,760177.0
2023-09-28,36.28,37.44,36.28,37.01,1112006.0
2023-09-29,37.25,37.46,36.38,37.07,1104969.0
2023-09-30,37.25,37.46,36.38,37.07,1104969.0
2023-10-01,37.25,37.46,36.38,37.07,1104969.0
2023-10-02,36.99,37.17,36.605,36.89,1030680.0
2023-10-03,36.62,36.67,35.53,35.75,903220.0
2023-10-04,35.95,36.04,35.22,35.81,471711.0
2023-10-05,35.78,36.08,35.24,35.71,707028.0
2023-10-06,35.4,35.79,34.8,34.96,830032.0
2023-10-07,35.4,35.79,34.8,34.96,830032.0
2023-10-08,35.4,35.79,34.8,34.96,830032.0
2023-10-09,34.68,35.02,33.605,34.63,912118.0
2023-10-10,34.85,35.915,34.77,35.86,840470.0
2023-10-11,35.8,36.04,34.63,35.24,572236.0
2023-10-12,35.34,35.635,33.31,33.5,758563.0
2023-10-13,33.54,33.78,33.07,33.29,826165.0
2023-10-14,33.54,33.78,33.07,33.29,826165.0
2023-10-15,33.54,33.78,33.07,33.29,826165.0
2023-10-16,33.54,35.55,33.335,35.48,1375105.0
2023-10-17,35.17,36.9899,35.17,36.91,1056991.0
2023-10-18,36.64,36.89,35.845,36.09,825901.0
2023-10-19,36.22,36.89,35.611,35.85,809158.0
2023-10-20,35.71,36.01,35.4203,35.75,713553.0
2023-10-21,35.71,36.01,35.4203,35.75,713553.0
2023-10-22,35.71,36.01,35.4203,35.75,713553.0
2023-10-23,35.46,35.94,34.97,35.05,587252.0
2023-10-24,35.41,35.735,34.97,35.19,401148.0
2023-10-25,35.0,35.06,34.435,34.76,464197.0
2023-10-26,34.91,35.27,33.78,34.26,438467.0
2023-10-27,34.28,34.725,33.89,34.64,633208.0
2023-10-28,34.28,34.725,33.89,34.64,633208.0
2023-10-29,34.28,34.725,33.89,34.64,633208.0
2023-10-30,34.91,35.1,33.645,34.67,599441.0
2023-10-31,34.87,35.3,34.54,34.94,484631.0
2023-11-01,34.96,35.01,33.48,34.16,825889.0
2023-11-02,34.8,35.575,34.46,34.97,864311.0
2023-11-03,35.8,36.84,35.8,36.35,771763.0
2023-11-04,35.8,36.84,35.8,36.35,771763.0
2023-11-05,35.8,36.84,35.8,36.35,771763.0
2023-11-06,36.31,36.41,35.445,36.0,808560.0
2023-11-07,36.03,36.38,35.67,36.37,459927.0
2023-11-08,36.69,37.0,35.79,35.94,512051.0
2023-11-09,36.0,36.21,34.49,34.88,603165.0
2023-11-10,34.88,35.47,34.48,35.37,525600.0
2023-11-11,34.88,35.47,34.48,35.37,525600.0
2023-11-12,34.88,35.47,34.48,35.37,525600.0
2023-11-13,35.25,35.7,34.5,35.69,547220.0
2023-11-14,36.47,38.42,36.46,38.24,1539236.0
2023-11-15,38.25,39.58,37.99,38.7,755783.0
2023-11-16,38.7,39.25,37.79,37.87,711697.0
2023-11-17,38.3,38.5,37.92,38.39,688730.0
2023-11-18,38.3,38.5,37.92,38.39,688730.0
2023-11-19,38.3,38.5,37.92,38.39,688730.0
2023-11-20,38.45,38.98,38.1201,38.97,434986.0
2023-11-21,38.56,38.56,37.8,38.36,594647.0
2023-11-22,38.77,39.59,38.53,38.93,571683.0
2023-11-23,38.77,39.59,38.53,38.93,571683.0
2023-11-24,38.84,39.21,38.63,39.08,206570.0
2023-11-25,38.84,39.21,38.63,39.08,206570.0
2023-11-26,38.84,39.21,38.63,39.08,206570.0
2023-11-27,38.66,39.96,38.48,39.93,969905.0
2023-11-28,39.92,39.92,38.95,39.65,509475.0
2023-11-29,39.99,40.79,39.89,40.76,785211.0
2023-11-30,40.73,41.28,40.31,41.04,840120.0
2023-12-01,40.77,43.19,40.56,43.14,916492.0
2023-12-02,40.77,43.19,40.56,43.14,916492.0
2023-12-03,40.77,43.19,40.56,43.14,916492.0
2023-12-04,43.12,44.18,42.38,42.67,1868800.0
2023-12-05,42.45,43.26,41.85,41.92,1732882.0
2023-12-06,42.9,47.29,42.73,43.77,4875481.0
2023-12-07,44.41,45.86,43.78,45.7,1515415.0
2023-12-08,45.72,47.45,45.0,47.29,1309392.0
2023-12-09,45.72,47.45,45.0,47.29,1309392.0
2023-12-10,45.72,47.45,45.0,47.29,1309392.0
2023-12-11,47.14,47.698,46.67,47.68,918473.0
2023-12-12,47.6,47.68,45.79,46.36,1153082.0
2023-12-13,46.47,48.7523,46.05,48.3,1099280.0
2023-12-14,49.33,51.549,49.22,51.15,2411758.0
2023-12-15,51.4,51.4,49.29,49.79,1944476.0
2023-12-16,51.4,51.4,49.29,49.79,1944476.0
2023-12-17,51.4,51.4,49.29,49.79,1944476.0
2023-12-18,50.0,50.11,48.89,49.39,833578.0
2023-12-19,50.12,51.91,49.97,51.81,1048973.0
2023-12-20,51.34,52.82,51.01,51.21,990783.0
2023-12-21,50.54,52.81,50.0,52.55,1306857.0
2023-12-22,52.75,53.56,52.41,53.2,903700.0
2023-12-23,52.75,53.56,52.41,53.2,903700.0
2023-12-24,52.75,53.56,52.41,53.2,903700.0
2023-12-25,52.75,53.56,52.41,53.2,903700.0
2023-12-26,53.4,55.28,52.88,54.84,872692.0
2023-12-27,55.05,55.65,54.63,55.18,937265.0
2023-12-28,55.98,55.98,54.14,54.37,579774.0
2023-12-29,54.05,54.51,53.36,53.85,971583.0
2023-12-30,54.05,54.51,53.36,53.85,971583.0
2023-12-31,54.05,54.51,53.36,53.85,971583.0
2024-01-01,54.05,54.51,53.36,53.85,971583.0
2024-01-02,53.55,54.85,52.78,54.22,1676279.0
2024-01-03,53.46,53.46,51.02,51.29,1154645.0
2024-01-04,50.88,51.455,50.48,51.06,1023716.0
2024-01-05,50.77,51.6,49.27,50.67,3301169.0
2024-01-06,50.77,51.6,49.27,50.67,3301169.0
2024-01-07,50.77,51.6,49.27,50.67,3301169.0
2024-01-08,50.23,52.01,50.23,51.69,1290494.0
2024-01-09,50.89,51.425,49.42,49.76,1083900.0
2024-01-10,49.81,51.0,49.3,50.82,1032235.0
2024-01-11,50.55,50.93,49.385,49.84,955360.0
2024-01-12,50.43,50.525,48.495,49.24,1164456.0
2024-01-13,50.43,50.525,48.495,49.24,1164456.0
2024-01-14,50.43,50.525,48.495,49.24,1164456.0
2024-01-15,50.43,50.525,48.495,49.24,1164456.0
2024-01-16,48.64,49.645,47.97,49.24,1286038.0
2024-01-17,48.39,49.16,48.39,48.96,1100187.0
2024-01-18,49.37,49.45,47.9,48.64,1073473.0
2024-01-19,48.53,49.095,47.945,48.57,835523.0
2024-01-20,48.53,49.095,47.945,48.57,835523.0
2024-01-21,48.53,49.095,47.945,48.57,835523.0
2024-01-22,48.93,51.12,48.875,50.7,1092015.0
2024-01-23,51.54,52.1,51.115,51.25,900149.0
2024-01-24,52.03,52.0422,50.2611,50.66,886453.0
2024-01-25,51.87,53.085,51.08,52.03,1004396.0
2024-01-26,52.28,52.6,51.16,51.35,526639.0
2024-01-27,52.28,52.6,51.16,51.35,526639.0
2024-01-28,52.28,52.6,51.16,51.35,526639.0
2024-01-29,51.2,53.21,50.865,52.82,484307.0
2024-01-30,52.62,53.67,51.9766,53.63,860245.0
2024-01-31,53.62,55.18,53.03,53.53,1263464.0
2024-02-01,53.75,54.395,52.26,54.3,1533037.0
2024-02-02,53.32,55.35,53.22,55.19,841142.0
2024-02-03,53.32,55.35,53.22,55.19,841142.0
2024-02-04,53.32,55.35,53.22,55.19,841142.0
2024-02-05,54.28,54.72,53.09,53.58,866004.0
2024-02-06,53.27,54.38,53.2,54.35,627700.0
2024-02-07,54.92,55.15,53.785,54.27,526857.0
2024-02-08,54.76,58.07,54.56,58.05,1042810.0
2024-02-09,58.28,59.86,58.095,59.47,1388597.0
2024-02-10,58.28,59.86,58.095,59.47,1388597.0
2024-02-11,58.28,59.86,58.095,59.47,1388597.0
2024-02-12,59.35,61.275,58.8036,61.21,789687.0
2024-02-13,57.9,59.64,57.29,58.53,843042.0
2024-02-14,59.84,59.84,57.11,58.31,530318.0
2024-02-15,58.59,59.68,58.19,59.41,1253800.0
2024-02-16,58.76,61.65,58.46,60.8,1041978.0
2024-02-17,58.76,61.65,58.46,60.8,1041978.0
2024-02-18,58.76,61.65,58.46,60.8,1041978.0
2024-02-19,58.76,61.65,58.46,60.8,1041978.0
2024-02-20,60.0,61.41,59.93,60.73,588235.0
2024-02-21,60.69,60.9,59.365,60.3,651244.0
2024-02-22,60.67,63.25,60.67,62.24,668627.0
2024-02-23,61.88,64.15,61.69,63.74,986645.0
2024-02-24,61.88,64.15,61.69,63.74,986645.0
2024-02-25,61.88,64.15,61.69,63.74,986645.0
2024-02-26,63.22,63.92,62.92,63.14,541384.0
2024-02-27,63.53,63.97,62.74,63.4,597719.0
2024-02-28,62.55,63.64,62.13,62.71,759058.0
2024-02-29,63.49,63.49,61.34,61.74,912075.0
2024-03-01,61.52,62.87,60.25,62.48,716558.0
2024-03-02,61.52,62.87,60.25,62.48,716558.0
2024-03-03,61.52,62.87,60.25,62.48,716558.0
2024-03-04,62.4,63.185,60.95,61.3,780703.0
2024-03-05,60.47,62.99,60.33,62.91,703818.0
2024-03-06,64.04,64.9,62.575,62.6,616808.0
2024-03-07,63.54,63.79,62.5801,63.24,952507.0
2024-03-08,63.48,64.49,61.985,63.04,449316.0
2024-03-09,63.48,64.49,61.985,63.04,449316.0
2024-03-10,63.48,64.49,61.985,63.04,449316.0
