,GIS US Equity,GIS US Equity,GIS US Equity,GIS US Equity,GIS US Equity
2022-07-04,71.2977,71.4293,70.3573,71.2695,5353537.0
2022-07-05,71.1096,71.5516,69.6333,70.6676,6009622.0
2022-07-06,71.0062,72.1559,70.9968,71.6738,5939945.0
2022-07-07,71.7023,72.1568,71.2287,71.5128,4474332.0
2022-07-08,71.7212,72.5167,71.5128,71.5413,2939311.0
2022-07-09,71.7212,72.5167,71.5128,71.5413,2939311.0
2022-07-10,71.7212,72.5167,71.5128,71.5413,2939311.0
2022-07-11,71.778,72.3084,71.5886,71.7496,2233073.0
2022-07-12,71.797,72.7251,71.6644,71.9011,2371401.0
2022-07-13,71.7023,72.8671,71.6833,72.3841,3462222.0
2022-07-14,71.1719,71.7591,70.3527,70.7457,4554735.0
2022-07-15,71.2761,71.475,70.7078,70.9541,3177143.0
2022-07-16,71.2761,71.475,70.7078,70.9541,3177143.0
2022-07-17,71.2761,71.475,70.7078,70.9541,3177143.0
2022-07-18,70.5847,71.0014,69.9691,70.0354,2671721.0
2022-07-19,70.3385,70.9313,70.2192,70.4332,3019863.0
2022-07-20,70.49,70.67,69.1831,69.5145,3585436.0
2022-07-21,69.2209,69.7134,68.8232,69.2304,3215471.0
2022-07-22,69.3535,69.8555,68.9937,69.7324,2521492.0
2022-07-23,69.3535,69.8555,68.9937,69.7324,2521492.0
2022-07-24,69.3535,69.8555,68.9937,69.7324,2521492.0
2022-07-25,69.6377,70.5847,69.2588,70.3195,2436297.0
2022-07-26,69.3157,70.5847,68.7853,70.4711,2954919.0
2022-07-27,70.3101,70.3101,68.3402,69.9123,3515513.0
2022-07-28,69.9502,70.8878,69.6708,70.651,3087581.0
2022-07-29,70.2248,70.9257,69.9786,70.831,6688087.0
2022-07-30,70.2248,70.9257,69.9786,70.831,6688087.0
2022-07-31,70.2248,70.9257,69.9786,70.831,6688087.0
2022-08-01,70.8594,72.1095,70.8499,71.6928,3769919.0
2022-08-02,71.9769,72.2137,71.1435,71.6738,5521648.0
2022-08-03,71.4466,71.7875,71.1094,71.5981,4030869.0
2022-08-04,71.2666,72.2042,71.2666,71.5223,2622609.0
2022-08-05,71.7875,72.1568,71.0488,72.1379,2266053.0
2022-08-06,71.7875,72.1568,71.0488,72.1379,2266053.0
2022-08-07,71.7875,72.1568,71.0488,72.1379,2266053.0
2022-08-08,72.3273,72.7961,72.1853,72.3178,2382050.0
2022-08-09,72.4883,73.5964,72.4504,72.9524,2758464.0
2022-08-10,73.3786,73.6153,73.085,73.4733,2681145.0
2022-08-11,73.5774,74.0983,72.8577,72.8861,2762584.0
2022-08-12,73.1229,73.1891,72.5073,72.924,2409390.0
2022-08-13,73.1229,73.1891,72.5073,72.924,2409390.0
2022-08-14,73.1229,73.1891,72.5073,72.924,2409390.0
2022-08-15,72.7914,73.1229,72.2042,72.583,5688499.0
2022-08-16,72.4126,73.7384,72.3178,73.3407,6201469.0
2022-08-17,73.3691,73.7953,73.0187,73.0566,2387847.0
2022-08-18,73.0281,73.4449,72.4789,73.3975,2575676.0
2022-08-19,73.5964,74.212,73.3407,73.8426,2646187.0
2022-08-20,73.5964,74.212,73.3407,73.8426,2646187.0
2022-08-21,73.5964,74.212,73.3407,73.8426,2646187.0
2022-08-22,73.5396,73.8047,73.0566,73.3975,1742721.0
2022-08-23,73.4259,73.871,73.066,73.7479,2400367.0
2022-08-24,73.9089,74.3777,73.568,74.2972,2488458.0
2022-08-25,74.0889,74.2025,73.0755,73.7763,3132496.0
2022-08-26,73.7858,74.0131,72.1758,72.28,3846903.0
2022-08-27,73.7858,74.0131,72.1758,72.28,3846903.0
2022-08-28,73.7858,74.0131,72.1758,72.28,3846903.0
2022-08-29,71.9864,73.5774,71.7686,73.1323,2704073.0
2022-08-30,73.1323,73.4449,72.6683,72.905,2475684.0
2022-08-31,73.1891,73.7384,72.6304,72.7346,4307278.0
2022-09-01,72.441,73.2649,71.7401,73.0755,2695111.0
2022-09-02,73.5206,74.2499,72.3841,72.6588,3946532.0
2022-09-03,73.5206,74.2499,72.3841,72.6588,3946532.0
2022-09-04,73.5206,74.2499,72.3841,72.6588,3946532.0
2022-09-05,73.5206,74.2499,72.3841,72.6588,3946532.0
2022-09-06,72.602,72.8766,71.153,71.314,5333730.0
2022-09-07,71.4276,72.3463,70.9162,72.2421,4348828.0
2022-09-08,71.8443,72.1663,70.7457,71.6265,3620310.0
2022-09-09,71.8443,72.4268,71.0772,71.8917,2436114.0
2022-09-10,71.8443,72.4268,71.0772,71.8917,2436114.0
2022-09-11,71.8443,72.4268,71.0772,71.8917,2436114.0
2022-09-12,72.0148,72.3841,71.7589,72.119,2513871.0
2022-09-13,71.6928,72.0053,70.1396,70.4142,3344830.0
2022-09-14,70.1775,70.9778,70.168,70.4805,3604537.0
2022-09-15,70.6605,71.2193,69.8744,71.0961,4664914.0
2022-09-16,71.2477,71.9864,70.7647,71.2666,6718583.0
2022-09-17,71.2477,71.9864,70.7647,71.2666,6718583.0
2022-09-18,71.2477,71.9864,70.7647,71.2666,6718583.0
2022-09-19,71.3234,71.8917,71.1624,71.8159,2907519.0
2022-09-20,71.456,71.7686,70.9351,71.4181,4802867.0
2022-09-21,73.8521,76.7501,72.9619,75.5,14038655.0
2022-09-22,75.9451,76.9395,74.7139,76.5039,7096794.0
2022-09-23,75.8504,76.2766,74.1552,74.9791,4795387.0
2022-09-24,75.8504,76.2766,74.1552,74.9791,4795387.0
2022-09-25,75.8504,76.2766,74.1552,74.9791,4795387.0
2022-09-26,74.8086,75.2916,73.9752,74.4961,3561361.0
2022-09-27,74.8181,75.8883,73.71,73.8426,4108422.0
2022-09-28,74.2877,74.8749,73.3975,74.6192,3953671.0
2022-09-29,74.7802,74.8939,73.4638,73.5964,3515667.0
2022-09-30,73.3975,73.7763,72.4126,72.5546,4100957.0
2022-10-01,73.3975,73.7763,72.4126,72.5546,4100957.0
2022-10-02,73.3975,73.7763,72.4126,72.5546,4100957.0
2022-10-03,72.9808,74.5482,72.4789,74.3256,4069084.0
2022-10-04,74.4393,75.3674,73.7006,74.3446,4093471.0
2022-10-05,74.2404,74.3308,73.066,73.5774,2795230.0
2022-10-06,73.4249,73.6252,71.1742,71.4984,5449152.0
2022-10-07,71.5842,72.1898,70.9739,71.8608,3755877.0
2022-10-08,71.5842,72.1898,70.9739,71.8608,3755877.0
2022-10-09,71.5842,72.1898,70.9739,71.8608,3755877.0
2022-10-10,72.2328,73.196,72.0611,72.8717,3245855.0
2022-10-11,72.9003,74.3261,72.9003,73.8064,3173215.0
2022-10-12,74.3213,74.6075,73.7491,73.7777,3045625.0
2022-10-13,73.3581,75.4658,73.1578,75.1701,3396452.0
2022-10-14,75.4181,75.6088,73.9074,74.1115,2928772.0
2022-10-15,75.4181,75.6088,73.9074,74.1115,2928772.0
2022-10-16,75.4181,75.6088,73.9074,74.1115,2928772.0
2022-10-17,74.5312,74.8793,73.2914,73.8254,3490434.0
2022-10-18,74.1688,74.8268,73.9876,74.6456,2655305.0
2022-10-19,74.76,75.2464,74.0543,74.5121,2282961.0
2022-10-20,74.2546,74.5407,73.0148,73.1197,3002800.0
2022-10-21,73.0529,74.0448,72.805,73.4726,2907084.0
2022-10-22,73.0529,74.0448,72.805,73.4726,2907084.0
2022-10-23,73.0529,74.0448,72.805,73.4726,2907084.0
2022-10-24,74.0734,74.7833,73.5679,74.0257,3219138.0
2022-10-25,73.835,74.9126,73.4058,74.6742,3389682.0
2022-10-26,75.008,75.5325,74.1592,74.7314,3082078.0
2022-10-27,75.1511,76.6531,74.9127,76.1715,4727977.0
2022-10-28,76.286,77.9072,76.2573,77.7928,2693905.0
2022-10-29,76.286,77.9072,76.2573,77.7928,2693905.0
2022-10-30,76.286,77.9072,76.2573,77.7928,2693905.0
2022-10-31,77.1824,78.2983,77.1729,77.8023,4106476.0
2022-11-01,77.5353,77.9263,76.4195,76.5721,8683626.0
2022-11-02,76.4862,77.2015,75.0175,76.1143,4252733.0
2022-11-03,75.6374,75.9855,74.9699,75.256,3164806.0
2022-11-04,75.6088,76.2764,74.6838,75.399,2856480.0
2022-11-05,75.6088,76.2764,74.6838,75.399,2856480.0
2022-11-06,75.6088,76.2764,74.6838,75.399,2856480.0
2022-11-07,75.2369,76.0666,75.1434,75.523,2178414.0
2022-11-08,75.3799,76.5005,75.3323,75.8759,2869574.0
2022-11-09,76.0189,77.2206,75.9808,76.6198,3667688.0
2022-11-10,77.2492,77.4971,74.1974,75.8949,6696343.0
2022-11-11,75.3418,75.3418,72.2614,73.6728,6176925.0
2022-11-12,75.3418,75.3418,72.2614,73.6728,6176925.0
2022-11-13,75.3418,75.3418,72.2614,73.6728,6176925.0
2022-11-14,73.9113,75.275,73.3772,73.4058,3950106.0
2022-11-15,73.6442,74.0543,72.9671,73.854,3278305.0
2022-11-16,74.3786,76.2001,74.3357,75.399,3954345.0
2022-11-17,75.1415,76.0952,75.0652,76.0761,2493905.0
2022-11-18,76.7056,77.6879,76.4767,77.2778,2981201.0
2022-11-19,76.7056,77.6879,76.4767,77.2778,2981201.0
2022-11-20,76.7056,77.6879,76.4767,77.2778,2981201.0
2022-11-21,77.726,78.2506,76.944,78.1838,3096926.0
2022-11-22,78.4413,79.0231,78.117,78.365,2718017.0
2022-11-23,78.5939,79.128,78.5854,78.9468,2379305.0
2022-11-24,78.5939,79.128,78.5854,78.9468,2379305.0
2022-11-25,79.395,79.7288,78.8132,79.128,1319937.0
2022-11-26,79.395,79.7288,78.8132,79.128,1319937.0
2022-11-27,79.395,79.7288,78.8132,79.128,1319937.0
2022-11-28,79.1566,79.91,78.9754,79.0898,2931279.0
2022-11-29,78.7942,79.538,78.6082,79.004,2936257.0
2022-11-30,78.9563,81.6553,78.6225,81.3501,15812050.0
2022-12-01,81.2928,82.7139,80.5776,81.4645,3802882.0
2022-12-02,81.3978,82.5708,81.3978,82.5136,3125839.0
2022-12-03,81.3978,82.5708,81.3978,82.5136,3125839.0
2022-12-04,81.3978,82.5708,81.3978,82.5136,3125839.0
2022-12-05,81.6934,82.5676,81.455,82.3038,3119068.0
2022-12-06,81.7506,82.6519,80.8923,81.4264,3194816.0
2022-12-07,81.8937,83.2575,81.7506,83.1812,4279578.0
2022-12-08,83.0667,83.7152,82.7329,83.4959,2912927.0
2022-12-09,83.2956,83.534,81.8078,81.8651,3100975.0
2022-12-10,83.2956,83.534,81.8078,81.8651,3100975.0
2022-12-11,83.2956,83.534,81.8078,81.8651,3100975.0
2022-12-12,82.1416,82.938,81.7506,82.8188,3372175.0
2022-12-13,82.9046,83.4959,82.4039,82.9427,3818671.0
2022-12-14,83.1526,84.2493,83.143,83.2861,4062766.0
2022-12-15,82.9809,83.3624,81.6457,82.9237,4681376.0
2022-12-16,82.361,83.1144,81.7745,82.9046,8126421.0
2022-12-17,82.361,83.1144,81.7745,82.9046,8126421.0
2022-12-18,82.361,83.1144,81.7745,82.9046,8126421.0
2022-12-19,82.876,83.8474,82.5231,83.0858,4570434.0
2022-12-20,79.8051,80.6348,78.6238,79.2806,8326526.0
2022-12-21,80.0054,81.6012,79.3473,81.4073,4221791.0
2022-12-22,81.4168,81.5313,80.5108,81.2261,2735930.0
2022-12-23,81.207,81.5551,80.94,81.455,1477477.0
2022-12-24,81.207,81.5551,80.94,81.455,1477477.0
2022-12-25,81.207,81.5551,80.94,81.455,1477477.0
2022-12-26,81.207,81.5551,80.94,81.455,1477477.0
2022-12-27,81.6076,82.094,81.2452,81.9604,2017363.0
2022-12-28,82.3038,82.5517,80.7492,80.8351,1707319.0
2022-12-29,81.1689,81.2928,80.3392,80.4727,2473144.0
2022-12-30,80.5776,80.7779,79.4284,79.9672,2477055.0
2022-12-31,80.5776,80.7779,79.4284,79.9672,2477055.0
2023-01-01,80.5776,80.7779,79.4284,79.9672,2477055.0
2023-01-02,80.5776,80.7779,79.4284,79.9672,2477055.0
2023-01-03,79.6906,79.8718,78.7942,79.3664,3036579.0
2023-01-04,79.0135,80.5204,79.0135,80.0054,3445912.0
2023-01-05,80.2533,80.9686,79.8528,80.5013,2934139.0
2023-01-06,81.0735,82.2275,81.0735,81.9795,2290916.0
2023-01-07,81.0735,82.2275,81.0735,81.9795,2290916.0
2023-01-08,81.0735,82.2275,81.0735,81.9795,2290916.0
2023-01-09,81.8068,82.4114,81.2693,81.2693,3010699.0
2023-01-10,81.7108,81.8164,80.5783,80.6647,2470340.0
2023-01-11,80.9238,81.2837,80.1656,80.5687,3113052.0
2023-01-12,80.5495,80.5495,79.0428,79.2059,3928425.0
2023-01-13,79.0044,79.6282,79.0044,79.1867,3442855.0
2023-01-14,79.0044,79.6282,79.0044,79.1867,3442855.0
2023-01-15,79.0044,79.6282,79.0044,79.1867,3442855.0
2023-01-16,79.0044,79.6282,79.0044,79.1867,3442855.0
2023-01-17,79.0811,79.6474,78.4573,78.5629,3880350.0
2023-01-18,78.1502,78.1694,74.9447,75.2519,6451602.0
2023-01-19,75.3574,75.4822,74.177,74.3305,3865527.0
2023-01-20,74.3305,74.6184,73.5819,74.3401,3961961.0
2023-01-21,74.3305,74.6184,73.5819,74.3401,3961961.0
2023-01-22,74.3305,74.6184,73.5819,74.3401,3961961.0
2023-01-23,74.3401,74.82,73.8986,74.2825,2750036.0
2023-01-24,74.2297,74.8584,73.1693,73.9082,3959429.0
2023-01-25,73.8219,74.748,73.5244,74.7336,3287890.0
2023-01-26,74.4457,74.4457,73.5819,73.7067,3376004.0
2023-01-27,74.5705,75.1175,73.6107,74.7528,4273522.0
2023-01-28,74.5705,75.1175,73.6107,74.7528,4273522.0
2023-01-29,74.5705,75.1175,73.6107,74.7528,4273522.0
2023-01-30,75.0119,75.607,74.8392,75.0599,3117726.0
2023-01-31,75.2615,75.3478,74.2154,75.2039,4144920.0
2023-02-01,74.8104,75.0743,74.0714,74.8488,4141637.0
2023-02-02,73.7067,73.8986,72.1807,72.8429,7882508.0
2023-02-03,73.4284,73.4572,71.6625,72.4399,5555804.0
2023-02-04,73.4284,73.4572,71.6625,72.4399,5555804.0
2023-02-05,73.4284,73.4572,71.6625,72.4399,5555804.0
2023-02-06,72.507,74.1002,72.2575,74.0714,4531354.0
2023-02-07,73.3228,73.5244,72.3823,73.2364,3276690.0
2023-02-08,73.1405,73.2844,72.5646,72.6894,2415547.0
2023-02-09,73.0541,73.2556,72.0453,72.1903,3308817.0
2023-02-10,72.5934,73.1213,72.1807,73.0253,2466698.0
2023-02-11,72.5934,73.1213,72.1807,73.0253,2466698.0
2023-02-12,72.5934,73.1213,72.1807,73.0253,2466698.0
2023-02-13,73.1021,73.5723,72.7566,73.5148,2425670.0
2023-02-14,73.5052,73.5339,72.1999,72.3151,2863536.0
2023-02-15,72.2575,72.3679,71.4418,72.0848,2264133.0
2023-02-16,71.5761,72.1711,71.2498,72.0848,2649712.0
2023-02-17,72.2671,73.8795,71.9504,73.6779,3978729.0
2023-02-18,72.2671,73.8795,71.9504,73.6779,3978729.0
2023-02-19,72.2671,73.8795,71.9504,73.6779,3978729.0
2023-02-20,72.2671,73.8795,71.9504,73.6779,3978729.0
2023-02-21,77.9199,78.1118,75.6165,76.9314,7926336.0
2023-02-22,77.2289,78.2846,76.7241,77.0465,4089997.0
2023-02-23,77.0465,77.6032,76.7394,77.0657,2991940.0
2023-02-24,77.0657,77.4784,76.8354,77.392,2786688.0
2023-02-25,77.0657,77.4784,76.8354,77.392,2786688.0
2023-02-26,77.0657,77.4784,76.8354,77.392,2786688.0
2023-02-27,77.6128,78.1022,77.4976,77.7183,2672745.0
2023-02-28,77.4976,77.6895,76.2788,76.3075,3862955.0
2023-03-01,75.8565,76.2404,74.8872,75.6741,3584586.0
2023-03-02,75.8085,76.2308,75.3574,75.7701,2374502.0
2023-03-03,75.3478,76.4323,74.5321,76.3939,2540020.0
2023-03-04,75.3478,76.4323,74.5321,76.3939,2540020.0
2023-03-05,75.3478,76.4323,74.5321,76.3939,2540020.0
2023-03-06,76.2116,76.2116,75.5254,75.9237,2676911.0
2023-03-07,76.0196,76.1492,75.1271,75.8565,2287822.0
2023-03-08,76.1636,76.3171,75.5686,75.9812,2017026.0
2023-03-09,76.4131,76.5859,75.1703,75.4726,2251537.0
2023-03-10,75.5686,76.2308,75.0743,75.3574,2663983.0
2023-03-11,75.5686,76.2308,75.0743,75.3574,2663983.0
2023-03-12,75.5686,76.2308,75.0743,75.3574,2663983.0
2023-03-13,75.3574,77.8383,75.2231,76.5763,3946805.0
2023-03-14,76.6339,76.9985,76.1492,76.9314,2983146.0
2023-03-15,76.7874,77.8047,76.2884,77.6895,3315720.0
2023-03-16,77.8623,77.9679,76.5475,77.2289,2402054.0
2023-03-17,77.44,77.8047,76.01,76.5763,8367895.0
2023-03-18,77.44,77.8047,76.01,76.5763,8367895.0
2023-03-19,77.44,77.8047,76.01,76.5763,8367895.0
2023-03-20,76.7778,77.8911,76.6435,77.4016,2849935.0
2023-03-21,77.6991,77.7279,76.8642,77.4976,2601421.0
2023-03-22,77.632,78.1886,76.5571,76.653,3516778.0
2023-03-23,77.7375,79.9641,77.7375,78.8412,6082910.0
2023-03-24,79.513,81.4229,78.8028,81.3845,5328884.0
2023-03-25,79.513,81.4229,78.8028,81.3845,5328884.0
2023-03-26,79.513,81.4229,78.8028,81.3845,5328884.0
2023-03-27,81.5764,82.8337,81.2885,81.4613,4580932.0
2023-03-28,81.6244,82.6801,81.1158,81.3557,2806002.0
2023-03-29,81.4037,81.9952,81.2405,81.6052,2567459.0
2023-03-30,81.538,81.5956,80.8854,81.538,3209865.0
2023-03-31,81.8164,82.0899,81.4325,82.0179,3069902.0
2023-04-01,81.8164,82.0899,81.4325,82.0179,3069902.0
2023-04-02,81.8164,82.0899,81.4325,82.0179,3069902.0
2023-04-03,82.0467,83.1216,81.6916,82.4594,3380399.0
2023-04-04,82.6705,83.016,82.0206,82.6033,4849128.0
2023-04-05,83.0064,83.803,82.7953,83.5535,4624765.0
2023-04-06,83.7659,84.1715,83.4762,83.9205,3556228.0
2023-04-07,83.7659,84.1715,83.4762,83.9205,3556228.0
2023-04-08,83.7659,84.1715,83.4762,83.9205,3556228.0
2023-04-09,83.7659,84.1715,83.4762,83.9205,3556228.0
2023-04-10,83.6694,83.7756,82.6843,83.3893,2390462.0
2023-04-11,83.7466,84.5433,83.6018,84.075,2812920.0
2023-04-12,83.708,84.2198,83.2541,84.0267,2492808.0
2023-04-13,83.7466,84.1136,83.4666,83.9687,2083381.0
2023-04-14,84.0363,84.2585,83.341,83.5921,3491372.0
2023-04-15,84.0363,84.2585,83.341,83.5921,3491372.0
2023-04-16,84.0363,84.2585,83.341,83.5921,3491372.0
2023-04-17,84.0653,84.3454,83.6404,84.1039,1672929.0
2023-04-18,84.0943,84.5047,83.7466,84.4806,1902424.0
2023-04-19,84.8379,84.9055,83.8529,84.1426,2198586.0
2023-04-20,84.4226,84.5965,84.1039,84.5675,1833309.0
2023-04-21,84.9827,85.2145,84.2874,84.4516,1749465.0
2023-04-22,84.9827,85.2145,84.2874,84.4516,1749465.0
2023-04-23,84.9827,85.2145,84.2874,84.4516,1749465.0
2023-04-24,84.4709,84.961,84.2874,84.6158,2123920.0
2023-04-25,84.7993,85.8326,84.7703,85.4656,2473336.0
2023-04-26,84.8282,85.2242,84.6061,84.8669,2259235.0
2023-04-27,84.751,85.765,84.5965,85.7457,2203122.0
2023-04-28,85.7457,86.3251,85.2628,85.5911,2383463.0
2023-04-29,85.7457,86.3251,85.2628,85.5911,2383463.0
2023-04-30,85.7457,86.3251,85.2628,85.5911,2383463.0
2023-05-01,85.8905,86.6921,85.7843,86.3058,2146434.0
2023-05-02,86.3251,86.3347,85.1179,85.9485,3320193.0
2023-05-03,86.2478,86.7017,85.6587,85.7843,3693601.0
2023-05-04,85.8615,86.383,85.2725,86.3347,2122995.0
2023-05-05,86.0354,86.8659,85.9098,86.7307,2541509.0
2023-05-06,86.0354,86.8659,85.9098,86.7307,2541509.0
2023-05-07,86.0354,86.8659,85.9098,86.7307,2541509.0
2023-05-08,86.3637,87.2811,86.0837,86.7886,2229382.0
2023-05-09,86.9431,87.2425,86.4796,86.5182,2191701.0
2023-05-10,86.4796,86.8562,85.7167,86.4989,2470850.0
2023-05-11,86.5569,87.228,85.9581,87.1653,1822628.0
2023-05-12,86.9625,87.5419,86.8852,87.5033,2145122.0
2023-05-13,86.9625,87.5419,86.8852,87.5033,2145122.0
2023-05-14,86.9625,87.5419,86.8852,87.5033,2145122.0
2023-05-15,87.6191,87.7737,86.4458,87.1942,2629742.0
2023-05-16,87.0107,87.4743,86.1706,87.1653,2191203.0
2023-05-17,87.1653,87.2956,85.6201,86.7693,2772735.0
2023-05-18,86.2189,86.2189,85.0165,85.4656,3395475.0
2023-05-19,85.2242,85.5235,83.9881,84.6254,4147481.0
2023-05-20,85.2242,85.5235,83.9881,84.6254,4147481.0
2023-05-21,85.2242,85.5235,83.9881,84.6254,4147481.0
2023-05-22,84.6447,84.6447,82.3029,82.7616,3156188.0
2023-05-23,82.8582,82.8775,81.4869,82.5395,3018195.0
2023-05-24,82.7616,82.8775,81.7573,82.1532,2287064.0
2023-05-25,81.5255,81.9263,80.7722,81.6124,2490329.0
2023-05-26,81.4675,81.9987,80.7819,81.2937,2364000.0
2023-05-27,81.4675,81.9987,80.7819,81.2937,2364000.0
2023-05-28,81.4675,81.9987,80.7819,81.2937,2364000.0
2023-05-29,81.4675,81.9987,80.7819,81.2937,2364000.0
2023-05-30,80.4922,80.9892,79.4878,80.4149,4495802.0
2023-05-31,80.4535,81.4048,80.2411,81.2744,8562627.0
2023-06-01,81.371,82.0663,80.9461,81.0137,2608792.0
2023-06-02,80.7626,81.709,80.3473,81.6897,3403523.0
2023-06-03,80.7626,81.709,80.3473,81.6897,3403523.0
2023-06-04,80.7626,81.709,80.3473,81.6897,3403523.0
2023-06-05,81.651,82.8967,81.6414,82.3174,2684976.0
2023-06-06,82.5009,82.8389,80.293,80.9074,2754862.0
2023-06-07,78.4835,79.343,77.3536,78.7056,5185452.0
2023-06-08,78.5994,79.8451,78.4642,79.8162,2877550.0
2023-06-09,79.5747,79.99,79.285,79.4782,2708814.0
2023-06-10,79.5747,79.99,79.285,79.4782,2708814.0
2023-06-11,79.5747,79.99,79.285,79.4782,2708814.0
2023-06-12,79.7196,79.8053,78.3338,78.7829,3854937.0
2023-06-13,78.0972,78.2614,77.315,77.962,5473744.0
2023-06-14,77.9524,78.3386,77.5564,77.8848,3623539.0
2023-06-15,78.1069,78.638,77.7592,77.9427,3518673.0
2023-06-16,77.8365,78.7732,77.7302,77.9427,5348972.0
2023-06-17,77.8365,78.7732,77.7302,77.9427,5348972.0
2023-06-18,77.8365,78.7732,77.7302,77.9427,5348972.0
2023-06-19,77.8365,78.7732,77.7302,77.9427,5348972.0
2023-06-20,78.2228,78.7925,77.8654,77.8751,3486598.0
2023-06-21,78.0103,78.5994,77.5178,78.5897,4784230.0
2023-06-22,78.9374,79.1015,78.3676,78.5125,2584937.0
2023-06-23,78.7346,79.2174,78.4256,78.5318,3925857.0
2023-06-24,78.7346,79.2174,78.4256,78.5318,3925857.0
2023-06-25,78.7346,79.2174,78.4256,78.5318,3925857.0
2023-06-26,78.4449,79.1691,77.5806,79.0533,3545249.0
2023-06-27,79.5747,79.7582,78.1069,78.1262,5391919.0
2023-06-28,76.1658,76.1754,73.6646,74.0895,11772262.0
2023-06-29,74.1088,74.2199,73.4815,73.6839,5836770.0
2023-06-30,73.8577,74.3986,73.7901,74.0702,4125997.0
2023-07-01,73.8577,74.3986,73.7901,74.0702,4125997.0
2023-07-02,73.8577,74.3986,73.7901,74.0702,4125997.0
2023-07-03,73.6839,74.6062,73.201,74.4758,2756220.0
2023-07-04,73.6839,74.6062,73.201,74.4758,2756220.0
2023-07-05,74.1378,74.6979,73.7998,74.6593,4786630.0
2023-07-06,73.964,74.288,73.7032,73.8094,4262085.0
2023-07-07,73.4882,73.897,73.1184,73.1573,4264596.0
2023-07-08,73.4882,73.897,73.1184,73.1573,4264596.0
2023-07-09,73.4882,73.897,73.1184,73.1573,4264596.0
2023-07-10,73.2255,73.5661,72.6805,72.7875,2961821.0
2023-07-11,72.8946,73.1087,72.5647,73.0698,3186430.0
2023-07-12,73.0114,73.3374,72.6123,72.9432,3783322.0
2023-07-13,72.9043,73.3325,72.6026,72.7875,4286887.0
2023-07-14,73.1671,73.1671,72.6269,73.0016,2594263.0
2023-07-15,73.1671,73.1671,72.6269,73.0016,2594263.0
2023-07-16,73.1671,73.1671,72.6269,73.0016,2594263.0
2023-07-17,72.6902,72.9724,72.296,72.3204,2815362.0
2023-07-18,72.5734,73.1622,72.0479,72.3204,3335811.0
2023-07-19,72.3982,73.2449,72.3982,73.1963,3410618.0
2023-07-20,73.352,74.4031,73.0308,74.3155,3523808.0
2023-07-21,74.1695,74.9967,74.116,74.9383,3548967.0
2023-07-22,74.1695,74.9967,74.116,74.9383,3548967.0
2023-07-23,74.1695,74.9967,74.116,74.9383,3548967.0
2023-07-24,75.1525,75.5515,74.8712,75.1817,2731524.0
2023-07-25,75.3276,75.3276,74.5539,74.8508,2308307.0
2023-07-26,74.734,75.0162,73.678,73.7121,3466337.0
2023-07-27,73.6342,74.1111,72.9481,72.9919,3160698.0
2023-07-28,73.3812,73.7024,73.1865,73.4298,2935953.0
2023-07-29,73.3812,73.7024,73.1865,73.4298,2935953.0
2023-07-30,73.3812,73.7024,73.1865,73.4298,2935953.0
2023-07-31,73.3909,73.3909,72.3593,72.7389,3378068.0
2023-08-01,72.8751,73.1865,71.7267,72.3496,3261436.0
2023-08-02,72.3106,73.8483,72.2814,73.4298,4355997.0
2023-08-03,73.3812,73.7413,72.4469,72.5247,3571611.0
2023-08-04,72.6123,72.9432,71.5515,71.6196,2077803.0
2023-08-05,72.6123,72.9432,71.5515,71.6196,2077803.0
2023-08-06,72.6123,72.9432,71.5515,71.6196,2077803.0
2023-08-07,71.5905,71.9895,71.3277,71.4931,2500403.0
2023-08-08,71.5321,71.6391,69.2936,69.4494,4772243.0
2023-08-09,69.5661,70.6318,69.3277,70.2279,3546788.0
2023-08-10,70.5394,70.9287,70.2571,70.442,3804470.0
2023-08-11,70.5686,70.7616,70.3545,70.7243,2480864.0
2023-08-12,70.5686,70.7616,70.3545,70.7243,2480864.0
2023-08-13,70.5686,70.7616,70.3545,70.7243,2480864.0
2023-08-14,70.9773,71.0163,70.0479,70.335,2431983.0
2023-08-15,70.0333,70.1695,69.4883,69.7803,2633268.0
2023-08-16,69.6829,69.9846,69.2742,69.4299,2707443.0
2023-08-17,69.4883,69.4883,68.3788,68.408,5586466.0
2023-08-18,68.5248,69.0601,68.2134,68.3301,5246610.0
2023-08-19,68.5248,69.0601,68.2134,68.3301,5246610.0
2023-08-20,68.5248,69.0601,68.2134,68.3301,5246610.0
2023-08-21,67.7559,68.0868,66.3691,66.9092,4741277.0
2023-08-22,66.7243,66.9774,66.3837,66.6075,3596576.0
2023-08-23,66.7633,66.8995,66.0625,66.3156,4313178.0
2023-08-24,66.4324,66.9579,65.9603,66.1891,3797690.0
2023-08-25,66.5199,67.0455,66.082,66.5394,2698065.0
2023-08-26,66.5199,67.0455,66.082,66.5394,2698065.0
2023-08-27,66.5199,67.0455,66.082,66.5394,2698065.0
2023-08-28,66.7049,67.1623,66.374,66.7146,3334001.0
2023-08-29,67.1136,67.1817,66.2085,66.6562,3230104.0
2023-08-30,66.8995,67.1233,66.3496,66.4518,2543718.0
2023-08-31,66.627,66.8022,65.829,65.8484,5682004.0
2023-09-01,66.0528,66.1696,64.1404,64.4762,4404561.0
2023-09-02,66.0528,66.1696,64.1404,64.4762,4404561.0
2023-09-03,66.0528,66.1696,64.1404,64.4762,4404561.0
