,TGT US Equity,TGT US Equity,TGT US Equity,TGT US Equity,TGT US Equity
2022-07-04,132.7466,134.3923,131.563,134.2791,3010205.0
2022-07-05,133.3643,137.7497,131.3743,137.4196,3716670.0
2022-07-06,137.1839,137.7686,134.8921,136.5708,2828472.0
2022-07-07,137.4857,141.5882,136.9764,141.4278,3959500.0
2022-07-08,141.3618,141.4938,139.0701,139.5699,2544945.0
2022-07-09,141.3618,141.4938,139.0701,139.5699,2544945.0
2022-07-10,141.3618,141.4938,139.0701,139.5699,2544945.0
2022-07-11,139.5699,140.2489,137.4951,138.0609,2051084.0
2022-07-12,138.3156,141.1449,135.4297,136.3351,3132798.0
2022-07-13,134.5432,138.9475,134.1376,137.165,2769010.0
2022-07-14,135.3731,138.2118,134.7884,137.9666,2975962.0
2022-07-15,139.5039,140.2207,137.5517,138.325,3831484.0
2022-07-16,139.5039,140.2207,137.5517,138.325,3831484.0
2022-07-17,139.5039,140.2207,137.5517,138.325,3831484.0
2022-07-18,140.098,144.0874,139.3719,140.862,4362651.0
2022-07-19,142.7387,144.8041,141.2392,144.6344,3155879.0
2022-07-20,145.0493,147.6995,143.5498,147.5957,3248094.0
2022-07-21,147.5769,149.7177,146.1669,149.6328,3105230.0
2022-07-22,150.2836,151.6416,147.7183,148.7652,2780036.0
2022-07-23,150.2836,151.6416,147.7183,148.7652,2780036.0
2022-07-24,150.2836,151.6416,147.7183,148.7652,2780036.0
2022-07-25,149.3876,149.4631,147.6995,148.5294,2327995.0
2022-07-26,141.2062,143.9403,140.994,143.1726,4619986.0
2022-07-27,144.2949,146.9709,142.22,145.8038,3609310.0
2022-07-28,146.2754,150.9532,145.8698,150.3496,3114002.0
2022-07-29,150.8966,154.7067,149.5102,154.0843,5522969.0
2022-07-30,150.8966,154.7067,149.5102,154.0843,5522969.0
2022-07-31,150.8966,154.7067,149.5102,154.0843,5522969.0
2022-08-01,159.045,159.4882,155.9422,156.1308,4534687.0
2022-08-02,155.1594,156.8664,154.0035,154.1786,3109365.0
2022-08-03,155.0274,159.9975,155.0274,158.366,4057007.0
2022-08-04,158.0925,158.913,156.3008,157.0833,3157724.0
2022-08-05,155.6593,157.404,155.0462,156.6778,2205355.0
2022-08-06,155.6593,157.404,155.0462,156.6778,2205355.0
2022-08-07,155.6593,157.404,155.0462,156.6778,2205355.0
2022-08-08,157.1777,161.2613,156.9607,157.47,2808348.0
2022-08-09,156.3383,156.6307,154.5841,155.7253,2608636.0
2022-08-10,159.4222,163.0909,158.2056,160.0164,4539874.0
2022-08-11,161.3367,163.1568,159.2713,159.9504,4278832.0
2022-08-12,161.3367,162.676,160.3748,162.6665,2357285.0
2022-08-13,161.3367,162.676,160.3748,162.6665,2357285.0
2022-08-14,161.3367,162.676,160.3748,162.6665,2357285.0
2022-08-15,162.0535,164.2509,160.5162,163.5247,3788577.0
2022-08-16,168.0801,174.5112,166.6091,171.003,9057584.0
2022-08-17,165.2805,168.9152,162.1202,166.4003,13408997.0
2022-08-18,165.1096,166.2105,162.832,164.2271,4241276.0
2022-08-19,163.0693,163.1547,158.2863,158.5235,5015791.0
2022-08-20,163.0693,163.1547,158.2863,158.5235,5015791.0
2022-08-21,163.0693,163.1547,158.2863,158.5235,5015791.0
2022-08-22,156.6539,157.5152,153.1331,153.7025,4630138.0
2022-08-23,153.6835,154.5186,151.9848,153.712,3795109.0
2022-08-24,153.8069,156.1509,151.5767,154.8128,3407080.0
2022-08-25,154.3383,159.0075,153.3608,158.96,3071388.0
2022-08-26,159.444,159.5484,152.4118,152.4308,3607617.0
2022-08-27,159.444,159.5484,152.4118,152.4308,3607617.0
2022-08-28,159.444,159.5484,152.4118,152.4308,3607617.0
2022-08-29,151.1307,152.2695,150.0962,150.5992,2531092.0
2022-08-30,150.6087,152.8721,149.1614,152.5826,3249671.0
2022-08-31,153.0287,153.0856,150.1959,152.1651,4901257.0
2022-09-01,151.1686,156.4926,150.0393,156.4356,4021393.0
2022-09-02,157.0715,157.8592,154.9694,156.2079,3563226.0
2022-09-03,157.0715,157.8592,154.9694,156.2079,3563226.0
2022-09-04,157.0715,157.8592,154.9694,156.2079,3563226.0
2022-09-05,157.0715,157.8592,154.9694,156.2079,3563226.0
2022-09-06,156.1225,156.3882,151.2066,155.2399,4530482.0
2022-09-07,154.8982,162.9649,154.4807,162.0823,5206383.0
2022-09-08,160.45,163.4299,160.1178,163.1357,2817091.0
2022-09-09,162.9933,165.6696,162.794,164.7965,3380159.0
2022-09-10,162.9933,165.6696,162.794,164.7965,3380159.0
2022-09-11,162.9933,165.6696,162.794,164.7965,3380159.0
2022-09-12,166.182,167.15,164.3125,164.9863,3024550.0
2022-09-13,161.38,162.9933,157.2423,157.7643,3585425.0
2022-09-14,159.3017,160.2697,155.0691,156.9481,3618778.0
2022-09-15,157.0145,160.3731,156.3028,156.597,2909264.0
2022-09-16,154.4332,157.1949,153.4652,155.7239,4843717.0
2022-09-17,154.4332,157.1949,153.4652,155.7239,4843717.0
2022-09-18,154.4332,157.1949,153.4652,155.7239,4843717.0
2022-09-19,154.6895,156.6729,153.7689,156.3597,2607163.0
2022-09-20,154.9742,155.4012,150.1532,151.8709,3019602.0
2022-09-21,152.7914,155.4677,150.9219,150.9219,2809512.0
2022-09-22,150.1721,150.3525,144.8577,145.1613,3984659.0
2022-09-23,144.2028,144.9905,142.077,144.8292,3796637.0
2022-09-24,144.2028,144.9905,142.077,144.8292,3796637.0
2022-09-25,144.2028,144.9905,142.077,144.8292,3796637.0
2022-09-26,143.8327,144.7343,139.8564,141.128,3967836.0
2022-09-27,142.7983,144.497,139.3724,140.9003,2941392.0
2022-09-28,141.9157,148.9479,141.6974,147.923,4254027.0
2022-09-29,146.3381,146.8601,143.2016,144.051,3170369.0
2022-09-30,143.8612,144.4686,138.0817,140.8243,4328301.0
2022-10-01,143.8612,144.4686,138.0817,140.8243,4328301.0
2022-10-02,143.8612,144.4686,138.0817,140.8243,4328301.0
2022-10-03,142.0391,144.8339,140.8243,144.051,2847537.0
2022-10-04,146.8126,150.2196,146.471,148.9574,3028591.0
2022-10-05,147.0973,149.5173,145.5884,148.4354,2491715.0
2022-10-06,149.4319,150.8934,147.5529,147.8091,2603378.0
2022-10-07,146.471,146.6417,143.0356,144.573,2771909.0
2022-10-08,146.471,146.6417,143.0356,144.573,2771909.0
2022-10-09,146.471,146.6417,143.0356,144.573,2771909.0
2022-10-10,145.1803,146.0344,142.8078,145.2942,2055798.0
2022-10-11,145.6738,149.6787,144.9241,146.6228,2408279.0
2022-10-12,146.8506,148.9954,146.1863,146.3002,2265469.0
2022-10-13,143.5006,148.1033,141.2799,146.2622,3394052.0
2022-10-14,146.6038,147.2777,137.7875,138.262,4766623.0
2022-10-15,146.6038,147.2777,137.7875,138.262,4766623.0
2022-10-16,146.6038,147.2777,137.7875,138.262,4766623.0
2022-10-17,140.2075,143.3013,139.2015,141.6405,3177369.0
2022-10-18,147.6003,152.9148,147.1068,149.2136,5563441.0
2022-10-19,149.1757,150.1272,146.2717,147.4675,2611475.0
2022-10-20,148.0274,151.0452,145.5979,146.5279,3079918.0
2022-10-21,146.6608,151.1401,146.433,151.0737,3508270.0
2022-10-22,146.6608,151.1401,146.433,151.0737,3508270.0
2022-10-23,146.6608,151.1401,146.433,151.0737,3508270.0
2022-10-24,152.1271,154.5946,151.4914,153.5696,2974082.0
2022-10-25,154.4997,157.826,153.731,157.3467,4177912.0
2022-10-26,159.2827,162.0443,156.8912,158.2672,3456063.0
2022-10-27,159.6433,161.6173,158.2957,158.3906,2957353.0
2022-10-28,157.7832,159.3776,154.7322,158.979,3066778.0
2022-10-29,157.7832,159.3776,154.7322,158.979,3066778.0
2022-10-30,157.7832,159.3776,154.7322,158.979,3066778.0
2022-10-31,157.5365,158.8272,155.6575,155.8757,3792677.0
2022-11-01,157.9541,158.4664,154.2814,156.1984,3051010.0
2022-11-02,156.1889,157.4321,151.9183,152.0322,3381107.0
2022-11-03,149.9254,152.5906,149.7072,151.6526,3041570.0
2022-11-04,154.1295,154.4522,148.2931,151.4913,2653538.0
2022-11-05,154.1295,154.4522,148.2931,151.4913,2653538.0
2022-11-06,154.1295,154.4522,148.2931,151.4913,2653538.0
2022-11-07,153.0192,153.1805,149.9444,151.719,2424145.0
2022-11-08,153.0951,156.2648,151.6621,153.3798,3284603.0
2022-11-09,152.8673,153.3513,144.7248,145.1898,4018378.0
2022-11-10,150.8365,156.1604,150.3145,155.9991,4962937.0
2022-11-11,156.7014,165.9163,156.54,164.4833,5828321.0
2022-11-12,156.7014,165.9163,156.54,164.4833,5828321.0
2022-11-13,156.7014,165.9163,156.54,164.4833,5828321.0
2022-11-14,163.838,167.7863,163.5627,164.4264,5753753.0
2022-11-15,169.0292,172.3334,168.9337,170.9201,8606029.0
2022-11-16,143.1019,151.3528,142.0514,148.4688,36731476.0
2022-11-17,146.5684,154.8766,145.8426,154.7143,11300525.0
2022-11-18,154.6856,157.2831,152.7948,155.5451,7280857.0
2022-11-19,154.6856,157.2831,152.7948,155.5451,7280857.0
2022-11-20,154.6856,157.2831,152.7948,155.5451,7280857.0
2022-11-21,153.8261,154.6386,149.7102,150.9039,5964702.0
2022-11-22,151.6393,152.7041,148.7362,150.7512,6364058.0
2022-11-23,151.3432,156.7483,151.1236,156.0512,4833474.0
2022-11-24,151.3432,156.7483,151.1236,156.0512,4833474.0
2022-11-25,156.1372,156.5765,154.3227,156.0226,1883018.0
2022-11-26,156.1372,156.5765,154.3227,156.0226,1883018.0
2022-11-27,156.1372,156.5765,154.3227,156.0226,1883018.0
2022-11-28,155.4782,159.3745,155.4782,157.923,4626781.0
2022-11-29,157.0253,159.4509,154.2368,158.8779,5231668.0
2022-11-30,158.41,159.6992,155.4066,159.5464,11376654.0
2022-12-01,158.9734,159.8902,155.7074,157.5983,4989249.0
2022-12-02,155.9557,157.4311,155.1345,156.7674,3442958.0
2022-12-03,155.9557,157.4311,155.1345,156.7674,3442958.0
2022-12-04,155.9557,157.4311,155.1345,156.7674,3442958.0
2022-12-05,155.5546,155.5546,147.8194,147.9531,6233238.0
2022-12-06,148.803,149.6242,146.3726,148.0677,4721823.0
2022-12-07,146.5875,148.6755,146.4777,146.8358,3685155.0
2022-12-08,147.1032,148.2682,146.2724,147.2655,3107142.0
2022-12-09,146.5015,147.7526,145.2696,145.4224,2905888.0
2022-12-10,146.5015,147.7526,145.2696,145.4224,2905888.0
2022-12-11,146.5015,147.7526,145.2696,145.4224,2905888.0
2022-12-12,143.7226,143.8945,141.7458,143.2738,4433845.0
2022-12-13,146.301,147.1605,142.9586,144.0759,4178932.0
2022-12-14,143.7226,147.6857,143.3789,145.6421,3749084.0
2022-12-15,143.1114,143.2451,138.7733,140.9532,5417043.0
2022-12-16,139.473,141.0057,138.9955,139.855,8366961.0
2022-12-17,139.473,141.0057,138.9955,139.855,8366961.0
2022-12-18,139.473,141.0057,138.9955,139.855,8366961.0
2022-12-19,139.9982,140.3802,137.0951,138.136,4186720.0
2022-12-20,136.4648,137.4771,136.0351,136.7991,3175400.0
2022-12-21,135.8537,137.6967,135.5767,135.8919,3510196.0
2022-12-22,135.1279,135.3284,133.3898,134.9846,3848504.0
2022-12-23,134.5167,136.8182,133.5808,136.7036,2464781.0
2022-12-24,134.5167,136.8182,133.5808,136.7036,2464781.0
2022-12-25,134.5167,136.8182,133.5808,136.7036,2464781.0
2022-12-26,134.5167,136.8182,133.5808,136.7036,2464781.0
2022-12-27,136.5603,139.6926,135.9874,138.9955,3112519.0
2022-12-28,138.7663,140.5903,138.3243,139.2342,2623183.0
2022-12-29,140.3516,142.9156,140.2656,141.6885,2829021.0
2022-12-30,140.5998,142.3665,140.1892,142.3283,2391104.0
2022-12-31,140.5998,142.3665,140.1892,142.3283,2391104.0
2023-01-01,140.5998,142.3665,140.1892,142.3283,2391104.0
2023-01-02,140.5998,142.3665,140.1892,142.3283,2391104.0
2023-01-03,143.2212,145.7662,142.844,144.8972,3685201.0
2023-01-04,141.5835,147.3706,141.0268,145.8426,4443293.0
2023-01-05,145.3556,147.552,143.522,147.3133,3266024.0
2023-01-06,150.5506,153.807,149.8153,152.938,4944230.0
2023-01-07,150.5506,153.807,149.8153,152.938,4944230.0
2023-01-08,150.5506,153.807,149.8153,152.938,4944230.0
2023-01-09,152.6802,153.1481,149.2996,149.3092,3853813.0
2023-01-10,150.331,150.4408,147.8672,148.9463,2554884.0
2023-01-11,150.0731,151.8398,148.8746,151.8112,3146758.0
2023-01-12,152.7948,153.0335,149.4285,152.556,3222612.0
2023-01-13,152.1502,157.5028,151.964,157.1876,5161230.0
2023-01-14,152.1502,157.5028,151.964,157.1876,5161230.0
2023-01-15,152.1502,157.5028,151.964,157.1876,5161230.0
2023-01-16,152.1502,157.5028,151.964,157.1876,5161230.0
2023-01-17,157.0826,158.2285,154.7716,154.8002,3527944.0
2023-01-18,156.0512,157.7511,153.3964,153.5874,2798087.0
2023-01-19,152.3173,153.3773,150.436,151.9353,2881376.0
2023-01-20,152.4414,155.4209,151.3623,154.9053,3122200.0
2023-01-21,152.4414,155.4209,151.3623,154.9053,3122200.0
2023-01-22,152.4414,155.4209,151.3623,154.9053,3122200.0
2023-01-23,154.9053,158.0376,154.084,157.2163,2371420.0
2023-01-24,162.1726,162.1726,155.908,156.1849,1902036.0
2023-01-25,155.1822,156.8152,153.406,156.8152,2248397.0
2023-01-26,158.2381,159.5751,157.073,159.5082,2079129.0
2023-01-27,160.4345,162.65,159.279,160.9216,3850269.0
2023-01-28,160.4345,162.65,159.279,160.9216,3850269.0
2023-01-29,160.4345,162.65,159.279,160.9216,3850269.0
2023-01-30,159.4796,161.9529,158.2763,161.0839,3453478.0
2023-01-31,160.5491,164.4645,160.5491,164.3881,3715983.0
2023-02-01,164.3594,169.6786,162.2585,169.1056,4022156.0
2023-02-02,169.7073,173.5176,168.9337,172.8682,4003809.0
2023-02-03,169.2871,171.0012,167.3103,168.8,2941637.0
2023-02-04,169.2871,171.0012,167.3103,168.8,2941637.0
2023-02-05,169.2871,171.0012,167.3103,168.8,2941637.0
2023-02-06,166.8233,167.4822,163.987,166.0115,2642923.0
2023-02-07,165.7346,167.5395,164.1923,166.8901,2256803.0
2023-02-08,165.7059,166.1357,163.7906,164.0538,2037227.0
2023-02-09,164.9229,166.1787,162.8792,163.6528,1656113.0
2023-02-10,162.65,163.4928,161.1889,162.3636,1841376.0
2023-02-11,162.65,163.4928,161.1889,162.3636,1841376.0
2023-02-12,162.65,163.4928,161.1889,162.3636,1841376.0
2023-02-13,163.2899,165.6868,162.6596,165.5149,2432640.0
2023-02-14,164.8518,166.2302,162.2477,164.4867,2418580.0
2023-02-15,163.372,169.4068,163.3143,169.1473,2954628.0
2023-02-16,167.3985,170.3677,166.9852,167.7251,2318683.0
2023-02-17,166.5816,166.7401,164.2176,166.4566,2678144.0
2023-02-18,166.5816,166.7401,164.2176,166.4566,2678144.0
2023-02-19,166.5816,166.7401,164.2176,166.4566,2678144.0
2023-02-20,166.5816,166.7401,164.2176,166.4566,2678144.0
2023-02-21,162.9011,164.3137,159.6819,159.73,4133577.0
2023-02-22,159.1342,162.6897,158.7498,159.2495,2940959.0
2023-02-23,159.4225,159.4225,155.5498,159.0381,2718678.0
2023-02-24,157.6735,160.8927,156.6357,160.4411,2888815.0
2023-02-25,157.6735,160.8927,156.6357,160.4411,2888815.0
2023-02-26,157.6735,160.8927,156.6357,160.4411,2888815.0
2023-02-27,162.0843,163.2374,159.014,160.2969,5244991.0
2023-02-28,162.142,165.9281,160.5756,161.9209,10669298.0
2023-03-01,161.5942,161.8262,154.5216,156.0591,5835691.0
2023-03-02,154.9156,159.5089,154.6657,159.4609,2831809.0
2023-03-03,159.6627,159.7205,157.9042,159.5185,2318619.0
2023-03-04,159.6627,159.7205,157.9042,159.5185,2318619.0
2023-03-05,159.6627,159.7205,157.9042,159.5185,2318619.0
2023-03-06,160.0855,160.2489,158.0963,158.7498,2220863.0
2023-03-07,159.3552,160.1143,156.2321,156.4627,2410866.0
2023-03-08,156.5396,157.3372,155.8381,157.1258,1752799.0
2023-03-09,157.8945,158.2654,154.2045,154.3678,1872402.0
2023-03-10,154.0123,155.5498,151.36,152.0039,2754204.0
2023-03-11,154.0123,155.5498,151.36,152.0039,2754204.0
2023-03-12,154.0123,155.5498,151.36,152.0039,2754204.0
2023-03-13,150.2165,154.4543,150.13,151.754,2342674.0
2023-03-14,153.5318,154.0603,150.4375,152.1865,2574171.0
2023-03-15,150.2261,153.6183,150.0051,152.9168,2633960.0
2023-03-16,151.3985,156.8663,151.091,156.6837,2510741.0
2023-03-17,156.3762,157.0777,152.1096,153.1378,13174952.0
2023-03-18,156.3762,157.0777,152.1096,153.1378,13174952.0
2023-03-19,156.3762,157.0777,152.1096,153.1378,13174952.0
2023-03-20,153.1474,156.9912,153.0432,156.8663,2875852.0
2023-03-21,157.8177,158.3366,155.1704,156.357,2497184.0
2023-03-22,156.5396,156.7414,151.2255,151.3216,2909854.0
2023-03-23,152.5516,153.0225,148.4147,150.0243,2791722.0
2023-03-24,148.679,150.4567,146.7186,150.1204,2703923.0
2023-03-25,148.679,150.4567,146.7186,150.1204,2703923.0
2023-03-26,148.679,150.4567,146.7186,150.1204,2703923.0
2023-03-27,151.1967,153.7913,150.3703,153.157,3078893.0
2023-03-28,152.8399,154.9636,151.927,153.5318,2910671.0
2023-03-29,154.6081,154.7138,149.8321,151.9366,4219409.0
2023-03-30,153.5606,155.1078,153.4357,154.0123,2237569.0
2023-03-31,155.1942,159.3552,154.6657,159.163,3094079.0
2023-04-01,155.1942,159.3552,154.6657,159.163,3094079.0
2023-04-02,155.1942,159.3552,154.6657,159.163,3094079.0
2023-04-03,159.9029,161.402,158.8747,159.5762,2744397.0
2023-04-04,159.2399,160.4987,158.5095,159.5666,2350518.0
2023-04-05,159.3264,160.4699,157.6543,158.7882,2762084.0
2023-04-06,156.2225,159.3648,154.4063,159.1149,2552870.0
2023-04-07,156.2225,159.3648,154.4063,159.1149,2552870.0
2023-04-08,156.2225,159.3648,154.4063,159.1149,2552870.0
2023-04-09,156.2225,159.3648,154.4063,159.1149,2552870.0
2023-04-10,158.6345,163.0571,158.1636,162.4014,2724418.0
2023-04-11,163.0837,164.554,162.7666,162.9588,2155636.0
2023-04-12,163.8044,164.1023,156.8183,157.1258,3900291.0
2023-04-13,157.6351,158.4999,155.3864,156.8951,2464836.0
2023-04-14,156.6357,159.0092,153.6471,154.7138,2370137.0
2023-04-15,156.6357,159.0092,153.6471,154.7138,2370137.0
2023-04-16,156.6357,159.0092,153.6471,154.7138,2370137.0
2023-04-17,155.2039,156.7125,154.9444,156.3474,2566526.0
2023-04-18,156.5876,156.6645,155.6651,156.0591,2195491.0
2023-04-19,154.4735,156.4915,153.9498,156.1648,2183800.0
2023-04-20,154.6369,156.1408,153.5414,154.0219,2809925.0
2023-04-21,155.0213,158.1059,154.6561,155.8477,2743626.0
2023-04-22,155.0213,158.1059,154.6561,155.8477,2743626.0
2023-04-23,155.0213,158.1059,154.6561,155.8477,2743626.0
2023-04-24,155.9726,157.7888,155.9726,157.539,2313130.0
2023-04-25,157.5486,157.7023,151.1872,151.4561,2723287.0
2023-04-26,150.8219,152.4171,148.7462,149.3805,3077362.0
2023-04-27,150.13,152.4075,149.073,151.975,3037874.0
2023-04-28,152.4555,153.426,149.8609,151.5907,3432888.0
2023-04-29,152.4555,153.426,149.8609,151.5907,3432888.0
2023-04-30,152.4555,153.426,149.8609,151.5907,3432888.0
2023-05-01,151.5234,152.5516,150.2357,150.9853,1964517.0
2023-05-02,150.4375,150.6778,147.5739,149.6399,2277367.0
2023-05-03,149.2555,152.4267,148.3138,148.5348,2385734.0
2023-05-04,148.1601,148.4676,144.9793,146.5745,2653616.0
2023-05-05,148.458,151.6099,148.1504,150.1973,2187168.0
2023-05-06,148.458,151.6099,148.1504,150.1973,2187168.0
2023-05-07,148.458,151.6099,148.1504,150.1973,2187168.0
2023-05-08,150.3703,151.6291,149.5679,150.3895,1495283.0
2023-05-09,149.6207,151.6964,149.3516,151.2736,1886143.0
2023-05-10,152.0039,153.0801,148.9673,151.5714,2804995.0
2023-05-11,151.2351,153.0898,150.4279,152.6669,2832191.0
2023-05-12,151.6387,153.0801,149.9378,151.8213,3361673.0
2023-05-13,151.6387,153.0801,149.9378,151.8213,3361673.0
2023-05-14,151.6387,153.0801,149.9378,151.8213,3361673.0
2023-05-15,151.8021,154.512,151.2543,154.3006,4055226.0
2023-05-16,152.2592,155.6163,149.6664,151.8045,5805908.0
2023-05-17,150.7306,157.5416,150.0727,155.7227,8387682.0
2023-05-18,155.6357,156.3612,148.2588,149.1633,7881625.0
2023-05-19,149.8599,150.2153,146.0191,147.3252,4455951.0
2023-05-20,149.8599,150.2153,146.0191,147.3252,4455951.0
2023-05-21,149.8599,150.2153,146.0191,147.3252,4455951.0
2023-05-22,146.0868,147.7653,144.8968,146.9672,3717029.0
2023-05-23,145.4386,146.4061,142.1589,142.3717,4374107.0
2023-05-24,141.056,141.1431,137.5054,138.4438,6738339.0
2023-05-25,137.5538,137.5731,134.1386,136.1703,7409509.0
2023-05-26,135.7446,135.9091,132.7455,134.4095,8100414.0
2023-05-27,135.7446,135.9091,132.7455,134.4095,8100414.0
2023-05-28,135.7446,135.9091,132.7455,134.4095,8100414.0
2023-05-29,135.7446,135.9091,132.7455,134.4095,8100414.0
2023-05-30,133.7226,134.3708,129.2336,129.4851,10931881.0
2023-05-31,129.8721,130.8589,126.3796,126.6698,20234408.0
2023-06-01,124.4156,127.734,122.6258,126.8923,13678399.0
2023-06-02,126.9668,128.9434,126.3119,128.8853,7594003.0
2023-06-03,126.9668,128.9434,126.3119,128.8853,7594003.0
2023-06-04,126.9668,128.9434,126.3119,128.8853,7594003.0
2023-06-05,127.3858,128.7692,125.4992,126.3506,8338584.0
2023-06-06,125.8668,128.6338,125.6975,128.3822,6065176.0
2023-06-07,127.734,128.0049,126.7472,127.4632,5504444.0
2023-06-08,127.2213,128.45,125.9814,126.9988,6169538.0
2023-06-09,125.2864,126.3506,122.8193,122.858,9404114.0
2023-06-10,125.2864,126.3506,122.8193,122.858,9404114.0
2023-06-11,125.2864,126.3506,122.8193,122.858,9404114.0
2023-06-12,123.1579,123.245,121.0102,122.3646,8265553.0
2023-06-13,123.3514,125.187,122.6196,124.5317,6916318.0
2023-06-14,124.9961,130.1527,123.7674,128.895,14968680.0
2023-06-15,130.7138,133.5872,130.2204,133.355,10063135.0
2023-06-16,133.5678,133.5678,129.2917,129.4561,9902995.0
2023-06-17,133.5678,133.5678,129.2917,129.4561,9902995.0
2023-06-18,133.5678,133.5678,129.2917,129.4561,9902995.0
2023-06-19,133.5678,133.5678,129.2917,129.4561,9902995.0
2023-06-20,128.7886,128.953,127.1439,128.4016,5358565.0
2023-06-21,128.0533,129.6206,127.0568,128.8853,3845534.0
2023-06-22,129.0982,129.4078,127.1536,128.0823,4621820.0
2023-06-23,126.7472,128.1017,126.0797,127.5405,6975461.0
2023-06-24,126.7472,128.1017,126.0797,127.5405,6975461.0
2023-06-25,126.7472,128.1017,126.0797,127.5405,6975461.0
2023-06-26,128.0436,131.0524,128.034,130.1237,4831060.0
2023-06-27,128.866,130.4525,128.1017,128.1984,6047604.0
2023-06-28,128.3822,129.0401,127.5889,128.1597,4601877.0
2023-06-29,128.1694,129.698,127.4825,128.5854,6055214.0
2023-06-30,129.4561,129.4948,126.8627,127.6083,7316244.0
2023-07-01,129.4561,129.4948,126.8627,127.6083,7316244.0
2023-07-02,129.4561,129.4948,126.8627,127.6083,7316244.0
2023-07-03,127.3084,130.9162,127.3084,130.472,4134575.0
2023-07-04,127.3084,130.9162,127.3084,130.472,4134575.0
2023-07-05,129.8721,130.1139,128.1791,128.2371,5186919.0
2023-07-06,127.5889,128.6435,126.1861,126.5828,4884559.0
2023-07-07,126.2538,127.9179,125.6346,125.8185,4256769.0
2023-07-08,126.2538,127.9179,125.6346,125.8185,4256769.0
2023-07-09,126.2538,127.9179,125.6346,125.8185,4256769.0
2023-07-10,126.041,127.5696,126.041,127.4535,3831341.0
2023-07-11,127.7437,129.9277,127.0955,129.0498,4094851.0
2023-07-12,130.4623,131.0041,128.5177,128.5854,3758325.0
2023-07-13,129.0304,129.9302,128.3726,128.4983,3077394.0
2023-07-14,127.7921,128.3597,126.4086,126.6602,4124253.0
2023-07-15,127.7921,128.3597,126.4086,126.6602,4124253.0
2023-07-16,127.7921,128.3597,126.4086,126.6602,4124253.0
2023-07-17,126.5441,126.5731,124.3673,125.7798,4733830.0
2023-07-18,126.1087,127.676,124.8413,126.5537,3786428.0
2023-07-19,127.2213,128.6048,126.6215,128.3822,3229211.0
2023-07-20,128.7983,130.8879,128.1694,130.2591,4174687.0
2023-07-21,130.7332,131.9232,129.2532,129.7173,4034220.0
2023-07-22,130.7332,131.9232,129.2532,129.7173,4034220.0
2023-07-23,130.7332,131.9232,129.2532,129.7173,4034220.0
2023-07-24,129.9495,131.1879,129.4755,131.0041,2622554.0
2023-07-25,130.6945,131.4104,129.0014,129.253,3849394.0
2023-07-26,128.4403,131.1298,128.149,130.0946,5180126.0
2023-07-27,130.9267,133.7807,130.1237,130.1237,5538824.0
2023-07-28,131.4297,132.2908,130.4236,130.6074,2959879.0
2023-07-29,131.4297,132.2908,130.4236,130.6074,2959879.0
2023-07-30,131.4297,132.2908,130.4236,130.6074,2959879.0
2023-07-31,130.8589,132.4359,130.8589,132.0296,6056394.0
2023-08-01,131.8941,132.0925,128.6241,128.6628,4069343.0
2023-08-02,127.8985,129.727,127.5309,129.1949,3565201.0
2023-08-03,128.895,129.6786,128.2855,128.4113,3726350.0
2023-08-04,129.4464,130.2398,127.6712,128.2178,3481493.0
2023-08-05,129.4464,130.2398,127.6712,128.2178,3481493.0
2023-08-06,129.4464,130.2398,127.6712,128.2178,3481493.0
2023-08-07,128.6918,129.3481,127.0665,127.647,3036744.0
2023-08-08,126.3699,126.9407,125.139,126.7182,4359129.0
2023-08-09,127.0762,127.7776,126.0217,126.3506,2761196.0
2023-08-10,126.9794,128.1984,126.2733,126.6602,4375612.0
2023-08-11,125.7991,127.4047,125.7894,126.7859,3803950.0
2023-08-12,125.7991,127.4047,125.7894,126.7859,3803950.0
2023-08-13,125.7991,127.4047,125.7894,126.7859,3803950.0
2023-08-14,126.4715,127.5309,124.6769,125.209,4425115.0
2023-08-15,124.8479,126.1847,121.9333,122.0182,9416536.0
2023-08-16,131.727,131.9709,124.4381,125.6285,23754377.0
2023-08-17,125.4236,129.6291,125.3162,126.9555,8659582.0
2023-08-18,126.4676,129.2095,125.931,128.0288,5755769.0
2023-08-19,126.4676,129.2095,125.931,128.0288,5755769.0
2023-08-20,126.4676,129.2095,125.931,128.0288,5755769.0
2023-08-21,127.3263,128.5509,124.3405,124.6918,5928622.0
2023-08-22,122.4768,123.0086,119.6666,121.9109,8792895.0
2023-08-23,121.3059,122.3499,119.813,120.2228,4797546.0
2023-08-24,119.6471,121.423,119.1592,121.0912,4308104.0
2023-08-25,120.9936,121.0912,117.8224,118.8372,7279729.0
2023-08-26,120.9936,121.0912,117.8224,118.8372,7279729.0
2023-08-27,120.9936,121.0912,117.8224,118.8372,7279729.0
2023-08-28,118.9738,120.7302,118.4957,120.4375,5116621.0
2023-08-29,120.8131,124.565,120.7692,123.1013,5267418.0
2023-08-30,122.7207,124.2624,122.3304,123.8721,3276692.0
2023-08-31,123.2867,124.6039,122.789,123.4818,4234559.0
2023-09-01,124.4576,124.6039,122.1158,122.4768,2997077.0
2023-09-02,124.4576,124.6039,122.1158,122.4768,2997077.0
2023-09-03,124.4576,124.6039,122.1158,122.4768,2997077.0
2023-09-04,124.4576,124.6039,122.1158,122.4768,2997077.0
