,SCCO US Equity,SCCO US Equity,SCCO US Equity,SCCO US Equity,SCCO US Equity
2023-07-22,75.9023,75.9988,75.2074,75.6321,838381.0
2023-07-23,75.9023,75.9988,75.2074,75.6321,838381.0
2023-07-24,75.6514,77.0846,75.439,76.5971,948070.0
2023-07-25,77.7841,81.5434,77.6297,80.6697,1953344.0
2023-07-26,80.4767,81.7988,80.385,81.0847,1612004.0
2023-07-27,81.0943,82.7252,80.8048,81.0364,1384388.0
2023-07-28,82.3585,82.4551,80.1003,82.2427,785591.0
2023-07-29,82.3585,82.4551,80.1003,82.2427,785591.0
2023-07-30,82.3585,82.4551,80.1003,82.2427,785591.0
2023-07-31,82.8507,84.5299,82.8507,84.3852,1201403.0
2023-08-01,83.0244,83.1209,81.5672,81.9243,1287145.0
2023-08-02,80.0617,81.0557,78.865,79.2317,1102837.0
2023-08-03,79.2607,81.5134,79.2414,80.8434,1054100.0
2023-08-04,80.6214,81.2584,79.8976,80.9496,1021660.0
2023-08-05,80.6214,81.2584,79.8976,80.9496,1021660.0
2023-08-06,80.6214,81.2584,79.8976,80.9496,1021660.0
2023-08-07,81.3838,81.5961,80.467,81.1233,904165.0
2023-08-08,79.1406,82.1488,78.828,81.6897,1302548.0
2023-08-09,82.4027,82.5053,80.9865,81.4553,834306.0
2023-08-10,81.9925,83.0864,80.6886,81.3186,1042095.0
2023-08-11,80.1173,80.7326,79.5996,80.2345,1157107.0
2023-08-12,80.1173,80.7326,79.5996,80.2345,1157107.0
2023-08-13,80.1173,80.7326,79.5996,80.2345,1157107.0
2023-08-14,79.1113,79.9317,77.8904,79.7461,966427.0
2023-08-15,78.789,78.9648,77.8416,78.2811,1155750.0
2023-08-16,77.7439,79.1601,77.4412,78.4276,1294205.0
2023-08-17,80.0098,80.3126,77.949,78.0858,891789.0
2023-08-18,77.1579,77.197,75.1557,75.4487,1509873.0
2023-08-19,77.1579,77.197,75.1557,75.4487,1509873.0
2023-08-20,77.1579,77.197,75.1557,75.4487,1509873.0
2023-08-21,75.771,76.8844,75.6245,76.7477,857824.0
2023-08-22,78.0858,78.0955,76.9137,77.3728,704609.0
2023-08-23,77.7049,79.7168,77.3581,79.5215,1121140.0
2023-08-24,78.4471,79.3066,76.9528,77.0798,1185923.0
2023-08-25,77.5388,77.5853,75.2045,75.9761,653417.0
2023-08-26,77.5388,77.5853,75.2045,75.9761,653417.0
2023-08-27,77.5388,77.5853,75.2045,75.9761,653417.0
2023-08-28,76.6696,77.2556,76.2642,77.1384,1033811.0
2023-08-29,77.1579,78.6522,76.5475,78.6425,856173.0
2023-08-30,78.7499,79.4629,78.3104,79.1699,738161.0
2023-08-31,79.2187,79.5654,78.7011,78.7792,872607.0
2023-09-01,80.4591,81.1721,80.0196,80.2247,703418.0
2023-09-02,80.4591,81.1721,80.0196,80.2247,703418.0
2023-09-03,80.4591,81.1721,80.0196,80.2247,703418.0
2023-09-04,80.4591,81.1721,80.0196,80.2247,703418.0
2023-09-05,79.834,80.4103,77.3923,77.4509,1259366.0
2023-09-06,76.7965,77.7439,76.2105,77.7244,1060355.0
2023-09-07,76.7184,76.9333,76.0152,76.6696,803206.0
2023-09-08,76.2203,76.9333,75.9126,76.8844,789508.0
2023-09-09,76.2203,76.9333,75.9126,76.8844,789508.0
2023-09-10,76.2203,76.9333,75.9126,76.8844,789508.0
2023-09-11,79.1503,79.4629,78.2811,78.5253,528676.0
2023-09-12,77.6365,78.5155,77.1188,77.4412,771915.0
2023-09-13,77.4412,77.5193,76.2789,76.5426,743514.0
2023-09-14,78.1834,79.4141,78.1541,78.3397,1275203.0
2023-09-15,78.4471,78.6718,77.8025,77.91,1639589.0
2023-09-16,78.4471,78.6718,77.8025,77.91,1639589.0
2023-09-17,78.4471,78.6718,77.8025,77.91,1639589.0
2023-09-18,77.7928,78.1834,77.0993,77.8025,734393.0
2023-09-19,77.7439,78.0565,76.0738,76.6696,762703.0
2023-09-20,77.2458,77.9881,76.0152,76.064,425385.0
2023-09-21,74.2279,75.0483,73.2903,74.2279,1213180.0
2023-09-22,75.2045,75.4487,72.7335,72.9875,1362090.0
2023-09-23,75.2045,75.4487,72.7335,72.9875,1362090.0
2023-09-24,75.2045,75.4487,72.7335,72.9875,1362090.0
2023-09-25,72.2745,73.0265,71.5127,72.7628,1086778.0
2023-09-26,71.8448,72.6261,70.7509,70.9657,2155517.0
2023-09-27,71.3955,71.5469,70.2723,71.1025,1029803.0
2023-09-28,72.1378,73.7102,72.0254,73.2512,781430.0
2023-09-29,74.3646,74.8334,73.273,73.5344,799239.0
2023-09-30,74.3646,74.8334,73.273,73.5344,799239.0
2023-10-01,74.3646,74.8334,73.273,73.5344,799239.0
2023-10-02,72.7531,73.7005,71.5225,72.2257,1027868.0
2023-10-03,71.0146,72.3917,70.956,71.7569,859348.0
2023-10-04,71.8252,72.167,70.4969,71.6299,1103015.0
2023-10-05,71.5322,72.2159,69.8719,70.0184,980614.0
2023-10-06,70.5751,72.6359,70.2332,72.2061,1205033.0
2023-10-07,70.5751,72.6359,70.2332,72.2061,1205033.0
2023-10-08,70.5751,72.6359,70.2332,72.2061,1205033.0
2023-10-09,71.415,72.8117,71.2099,72.4503,605293.0
2023-10-10,73.1144,74.1595,72.8214,73.4563,708495.0
2023-10-11,73.9446,74.0667,72.2843,72.5968,810618.0
2023-10-12,72.5187,72.6749,70.0477,70.663,844489.0
2023-10-13,71.2588,71.6055,70.1258,70.4579,668510.0
2023-10-14,71.2588,71.6055,70.1258,70.4579,668510.0
2023-10-15,71.2588,71.6055,70.1258,70.4579,668510.0
2023-10-16,70.956,71.8545,70.5124,71.4053,766534.0
2023-10-17,70.3211,72.5382,70.1942,72.1085,652236.0
2023-10-18,70.9657,71.0829,69.4421,69.4519,801652.0
2023-10-19,69.3347,69.6961,68.6217,69.2273,914257.0
2023-10-20,68.5338,69.237,68.0943,68.5631,852203.0
2023-10-21,68.5338,69.237,68.0943,68.5631,852203.0
2023-10-22,68.5338,69.237,68.0943,68.5631,852203.0
2023-10-23,68.1724,68.8952,67.471,68.5338,801626.0
2023-10-24,68.9147,70.2332,68.5631,69.5886,759253.0
2023-10-25,69.5886,72.3282,67.8501,67.9478,1630212.0
2023-10-26,67.9478,69.7547,67.645,68.9928,880215.0
2023-10-27,70.9511,71.9522,69.5593,69.8621,938205.0
2023-10-28,70.9511,71.9522,69.5593,69.8621,938205.0
2023-10-29,70.9511,71.9522,69.5593,69.8621,938205.0
2023-10-30,70.7997,70.995,69.9695,70.1063,853530.0
2023-10-31,69.491,69.7254,68.5875,69.2468,926086.0
2023-11-01,69.5789,70.3651,68.7389,70.2332,686836.0
2023-11-02,71.4932,72.714,70.9853,72.1378,1045605.0
2023-11-03,72.7042,73.5051,72.2061,72.5284,844772.0
2023-11-04,72.7042,73.5051,72.2061,72.5284,844772.0
2023-11-05,72.7042,73.5051,72.2061,72.5284,844772.0
2023-11-06,72.8605,73.2512,72.2354,72.4991,583598.0
2023-11-07,71.1923,71.717,70.2815,70.5785,651135.0
2023-11-08,70.2518,70.8656,68.9004,69.6281,835425.0
2023-11-09,70.1924,70.6082,68.9994,69.1232,723437.0
2023-11-10,69.0341,70.0231,68.2457,69.9647,795684.0
2023-11-11,69.0341,70.0231,68.2457,69.9647,795684.0
2023-11-12,69.0341,70.0231,68.2457,69.9647,795684.0
2023-11-13,69.8162,70.2221,69.4301,69.4796,575244.0
2023-11-14,71.5784,73.6179,71.2715,73.3506,1360606.0
2023-11-15,74.0238,75.1425,73.4595,74.5584,1340230.0
2023-11-16,74.0931,74.5287,73.1823,74.1228,680365.0
2023-11-17,74.6772,74.8752,73.9347,74.004,787987.0
2023-11-18,74.6772,74.8752,73.9347,74.004,787987.0
2023-11-19,74.6772,74.8752,73.9347,74.004,787987.0
2023-11-20,74.2515,74.9396,73.5585,74.0832,1051411.0
2023-11-21,74.4594,76.4394,74.4149,75.3108,1448293.0
2023-11-22,75.0435,75.6969,73.905,74.4792,778673.0
2023-11-23,75.0435,75.6969,73.905,74.4792,778673.0
2023-11-24,74.2416,74.3159,73.212,73.4694,533416.0
2023-11-25,74.2416,74.3159,73.212,73.4694,533416.0
2023-11-26,74.2416,74.3159,73.212,73.4694,533416.0
2023-11-27,71.5289,72.2715,70.232,70.3013,1712840.0
2023-11-28,70.3013,71.1626,69.9251,71.123,1423661.0
2023-11-29,71.5289,71.6329,70.6478,71.0537,857871.0
2023-11-30,71.2616,71.4596,70.5983,71.2121,1559328.0
2023-12-01,72.0339,76.0137,71.8081,75.9741,1591320.0
2023-12-02,72.0339,76.0137,71.8081,75.9741,1591320.0
2023-12-03,72.0339,76.0137,71.8081,75.9741,1591320.0
2023-12-04,73.7862,74.4792,72.5982,72.9546,925711.0
2023-12-05,72.1824,72.1824,70.7666,70.8755,1017831.0
2023-12-06,71.5685,71.8854,70.2518,70.5587,777092.0
2023-12-07,70.9844,71.3804,70.2122,70.9547,936674.0
2023-12-08,71.4101,75.3356,71.0438,74.697,1484903.0
2023-12-09,71.4101,75.3356,71.0438,74.697,1484903.0
2023-12-10,71.4101,75.3356,71.0438,74.697,1484903.0
2023-12-11,73.3011,74.499,72.4497,74.3802,846079.0
2023-12-12,74.1129,74.4693,73.519,74.0832,733009.0
2023-12-13,73.9347,76.9543,73.0437,76.578,1067538.0
2023-12-14,78.2017,80.9718,78.1918,80.8945,1782062.0
2023-12-15,80.2906,81.845,79.6422,81.4588,2193550.0
2023-12-16,80.2906,81.845,79.6422,81.4588,2193550.0
2023-12-17,80.2906,81.845,79.6422,81.4588,2193550.0
2023-12-18,81.6767,83.0577,81.6767,81.9935,1248948.0
2023-12-19,83.4092,84.3101,82.9736,84.1121,834584.0
2023-12-20,83.2706,83.9833,82.3895,82.4687,1300694.0
2023-12-21,84.0329,85.3397,83.2904,85.1318,958300.0
2023-12-22,86.102,86.8842,85.4882,86.7258,1265784.0
2023-12-23,86.102,86.8842,85.4882,86.7258,1265784.0
2023-12-24,86.102,86.8842,85.4882,86.7258,1265784.0
2023-12-25,86.102,86.8842,85.4882,86.7258,1265784.0
2023-12-26,87.0822,87.3792,86.2208,86.4287,605130.0
2023-12-27,86.7357,87.4584,86.4981,87.3198,775406.0
2023-12-28,86.8842,87.5137,86.4584,86.4584,674470.0
2023-12-29,85.1318,85.706,83.6072,85.211,784986.0
2023-12-30,85.1318,85.706,83.6072,85.211,784986.0
2023-12-31,85.1318,85.706,83.6072,85.211,784986.0
2024-01-01,85.1318,85.706,83.6072,85.211,784986.0
2024-01-02,84.4289,85.31,83.2607,83.8151,1152729.0
2024-01-03,81.5479,83.5131,80.3698,83.0528,1230351.0
2024-01-04,82.6766,83.3102,82.2905,82.9736,737825.0
2024-01-05,82.7063,84.1517,82.34,82.7459,693427.0
2024-01-06,82.7063,84.1517,82.34,82.7459,693427.0
2024-01-07,82.7063,84.1517,82.34,82.7459,693427.0
2024-01-08,82.1024,84.6467,81.7658,84.6368,733755.0
2024-01-09,83.5775,84.0131,83.0356,83.4389,936723.0
2024-01-10,83.1914,83.4389,82.3895,82.4786,680205.0
2024-01-11,83.2112,83.2508,81.3895,82.2113,725189.0
2024-01-12,82.9637,83.3696,81.9836,82.3103,630356.0
2024-01-13,82.9637,83.3696,81.9836,82.3103,630356.0
2024-01-14,82.9637,83.3696,81.9836,82.3103,630356.0
2024-01-15,82.9637,83.3696,81.9836,82.3103,630356.0
2024-01-16,80.9341,81.0925,78.8749,78.8848,1316769.0
2024-01-17,77.3107,77.9344,76.3701,77.6968,918750.0
2024-01-18,78.1126,78.1324,76.8503,78.0235,779579.0
2024-01-19,78.0235,80.3203,77.4691,80.2807,1305305.0
2024-01-20,78.0235,80.3203,77.4691,80.2807,1305305.0
2024-01-21,78.0235,80.3203,77.4691,80.2807,1305305.0
2024-01-22,79.1818,80.6074,78.9442,79.6174,1161609.0
2024-01-23,80.6866,81.9836,80.4787,81.142,1269253.0
2024-01-24,83.9537,84.3299,82.2806,82.4192,901857.0
2024-01-25,82.9934,83.4488,81.9737,82.9835,1109936.0
2024-01-26,83.5379,84.2903,81.9539,82.3697,768975.0
2024-01-27,83.5379,84.2903,81.9539,82.3697,768975.0
2024-01-28,83.5379,84.2903,81.9539,82.3697,768975.0
2024-01-29,82.5875,83.1815,81.7757,82.8251,772916.0
2024-01-30,81.6866,82.4637,81.1816,81.9638,893318.0
2024-01-31,82.4489,83.6072,81.2509,81.2806,1039092.0
2024-02-01,81.845,82.9835,81.6271,82.9538,1005298.0
2024-02-02,80.7856,81.8846,79.5481,80.9143,1302415.0
2024-02-03,80.7856,81.8846,79.5481,80.9143,1302415.0
2024-02-04,80.7856,81.8846,79.5481,80.9143,1302415.0
2024-02-05,79.2016,79.2016,77.677,78.8947,1254433.0
2024-02-06,79.7362,81.5776,79.6966,81.3895,1004860.0
2024-02-07,81.3103,81.3697,79.7362,81.2113,702425.0
2024-02-08,80.6866,80.8054,79.0828,80.1322,795807.0
2024-02-09,79.7857,80.1275,78.8254,79.36,988876.0
2024-02-10,79.7857,80.1275,78.8254,79.36,988876.0
2024-02-11,79.7857,80.1275,78.8254,79.36,988876.0
2024-02-12,79.59,80.66,79.31,80.28,654589.0
2024-02-13,78.75,79.07,77.4174,78.03,1010050.0
2024-02-14,78.65,80.17,78.53,80.12,639192.0
2024-02-15,80.68,83.08,80.57,82.97,968700.0
2024-02-16,84.05,85.62,83.5,83.69,900115.0
2024-02-17,84.05,85.62,83.5,83.69,900115.0
2024-02-18,84.05,85.62,83.5,83.69,900115.0
2024-02-19,84.05,85.62,83.5,83.69,900115.0
2024-02-20,82.84,83.14,81.93,82.36,581563.0
2024-02-21,82.54,83.54,82.43,83.37,645411.0
2024-02-22,83.45,83.83,82.48,83.14,712150.0
2024-02-23,83.29,83.42,81.77,82.03,596759.0
2024-02-24,83.29,83.42,81.77,82.03,596759.0
2024-02-25,83.29,83.42,81.77,82.03,596759.0
2024-02-26,80.62,80.62,79.2,79.94,707322.0
2024-02-27,80.78,80.96,79.85,80.8,682825.0
2024-02-28,79.91,80.24,78.82,78.89,536906.0
2024-02-29,80.42,81.05,80.17,80.86,1080830.0
2024-03-01,81.3,81.86,80.32,80.66,685946.0
2024-03-02,81.3,81.86,80.32,80.66,685946.0
2024-03-03,81.3,81.86,80.32,80.66,685946.0
2024-03-04,80.66,81.8225,79.33,81.79,760361.0
2024-03-05,81.29,81.61,79.59,80.03,808645.0
2024-03-06,81.95,82.53,81.12,81.39,884403.0
2024-03-07,83.84,86.23,83.22,84.74,1318398.0
2024-03-08,85.28,86.53,84.88,86.28,1582895.0
2024-03-09,85.28,86.53,84.88,86.28,1582895.0
2024-03-10,85.28,86.53,84.88,86.28,1582895.0
2024-03-11,85.82,86.89,85.265,86.45,1225301.0
2024-03-12,87.0,87.599,86.28,87.5,776560.0
2024-03-13,89.9,97.5,89.9,96.3,3358694.0
2024-03-14,96.76,98.2,95.6475,97.18,2270568.0
2024-03-15,99.2,103.58,98.83,103.0,3639354.0
2024-03-16,99.2,103.58,98.83,103.0,3639354.0
2024-03-17,99.2,103.58,98.83,103.0,3639354.0
2024-03-18,103.8,104.83,102.2,102.6,1978547.0
2024-03-19,100.46,100.82,98.9,99.8,1501442.0
2024-03-20,99.48,103.7499,98.71,103.24,1262266.0
2024-03-21,104.13,104.15,102.45,103.55,1069281.0
2024-03-22,103.91,105.26,103.09,104.36,1660938.0
2024-03-23,103.91,105.26,103.09,104.36,1660938.0
2024-03-24,103.91,105.26,103.09,104.36,1660938.0
2024-03-25,105.1,106.9222,103.87,103.89,1052037.0
2024-03-26,104.51,104.6,101.86,102.1,898432.0
2024-03-27,102.45,104.53,102.0,104.32,1030300.0
2024-03-28,104.99,107.13,104.78,106.52,1130038.0
2024-03-29,104.99,107.13,104.78,106.52,1130038.0
2024-03-30,104.99,107.13,104.78,106.52,1130038.0
2024-03-31,104.99,107.13,104.78,106.52,1130038.0
2024-04-01,107.76,108.32,106.49,107.04,807902.0
2024-04-02,107.63,108.66,106.51,107.77,1357072.0
2024-04-03,108.57,111.85,108.02,111.23,1642467.0
2024-04-04,111.9,112.35,108.52,109.59,1484070.0
2024-04-05,109.08,110.72,108.2469,110.29,876405.0
2024-04-06,109.08,110.72,108.2469,110.29,876405.0
2024-04-07,109.08,110.72,108.2469,110.29,876405.0
2024-04-08,111.77,112.53,110.15,112.26,1062271.0
