,DE US Equity,DE US Equity,DE US Equity,DE US Equity,DE US Equity
2022-07-09,297.7241,300.968,294.3628,297.6654,1516174.0
2022-07-10,297.7241,300.968,294.3628,297.6654,1516174.0
2022-07-11,293.6788,297.0205,291.0407,291.5781,994187.0
2022-07-12,287.269,294.3726,286.4287,289.1842,1210306.0
2022-07-13,285.3441,292.3207,284.6211,289.9854,1200110.0
2022-07-14,283.4095,288.1093,281.7386,287.5915,1366893.0
2022-07-15,291.2458,292.7848,286.4727,290.8843,1184458.0
2022-07-16,291.2458,292.7848,286.4727,290.8843,1184458.0
2022-07-17,291.2458,292.7848,286.4727,290.8843,1184458.0
2022-07-18,294.2456,299.4632,290.1515,291.1286,1056251.0
2022-07-19,294.6559,305.0523,293.9329,304.4563,1282216.0
2022-07-20,304.3293,308.7556,303.1079,308.14,1152450.0
2022-07-21,307.6124,309.508,301.5397,309.293,1223317.0
2022-07-22,310.5632,313.133,303.3522,305.111,1110725.0
2022-07-23,310.5632,313.133,303.3522,305.111,1110725.0
2022-07-24,310.5632,313.133,303.3522,305.111,1110725.0
2022-07-25,307.6808,315.9862,304.769,315.566,1433120.0
2022-07-26,316.3575,318.3019,310.9638,312.1364,1122771.0
2022-07-27,313.6509,319.577,311.3547,318.253,1148281.0
2022-07-28,322.1028,326.832,316.4552,324.0375,1295630.0
2022-07-29,328.3563,336.8181,325.3761,335.3231,1880277.0
2022-07-30,328.3563,336.8181,325.3761,335.3231,1880277.0
2022-07-31,328.3563,336.8181,325.3761,335.3231,1880277.0
2022-08-01,331.1118,334.1212,328.2928,330.4473,1238998.0
2022-08-02,327.3304,331.3023,323.2607,325.5813,1271458.0
2022-08-03,329.4995,330.8675,325.894,328.8058,1142773.0
2022-08-04,331.3365,336.8669,329.009,334.5414,1333933.0
2022-08-05,329.7633,336.691,329.5972,335.4501,917138.0
2022-08-06,329.7633,336.691,329.5972,335.4501,917138.0
2022-08-07,329.7633,336.691,329.5972,335.4501,917138.0
2022-08-08,338.9384,341.2443,334.9518,335.8409,953202.0
2022-08-09,338.3228,339.4855,335.2449,335.8116,1146273.0
2022-08-10,340.9024,349.071,340.6109,344.2929,1136153.0
2022-08-11,352.2465,355.1779,349.0319,353.634,1718933.0
2022-08-12,354.1519,360.1416,353.4288,359.7312,1256761.0
2022-08-13,354.1519,360.1416,353.4288,359.7312,1256761.0
2022-08-14,354.1519,360.1416,353.4288,359.7312,1256761.0
2022-08-15,354.1617,357.904,350.8787,357.6695,1196093.0
2022-08-16,355.9693,364.817,354.6991,361.5095,1431516.0
2022-08-17,356.1257,359.0325,353.9858,356.3406,1722546.0
2022-08-18,356.1061,361.4703,354.445,359.5651,1983462.0
2022-08-19,350.4194,361.4509,344.9671,361.1968,4242210.0
2022-08-20,350.4194,361.4509,344.9671,361.1968,4242210.0
2022-08-21,350.4194,361.4509,344.9671,361.1968,4242210.0
2022-08-22,355.0313,364.5727,352.951,361.1773,2353617.0
2022-08-23,360.0634,377.153,360.0536,366.2973,2389772.0
2022-08-24,370.0885,373.5963,365.5547,372.6485,1566340.0
2022-08-25,373.2543,379.5371,372.8635,379.2635,1325382.0
2022-08-26,382.2241,383.9341,370.0103,370.6943,1452789.0
2022-08-27,382.2241,383.9341,370.0103,370.6943,1452789.0
2022-08-28,382.2241,383.9341,370.0103,370.6943,1452789.0
2022-08-29,367.548,376.6058,365.9847,371.8961,1323572.0
2022-08-30,370.5575,371.0705,357.1516,360.2979,1622890.0
2022-08-31,361.5584,361.5584,356.1843,356.8878,1500238.0
2022-09-01,350.7613,356.409,349.071,355.4417,1350088.0
2022-09-02,361.4802,361.8955,352.5592,353.9272,1141681.0
2022-09-03,361.4802,361.8955,352.5592,353.9272,1141681.0
2022-09-04,361.4802,361.8955,352.5592,353.9272,1141681.0
2022-09-05,361.4802,361.8955,352.5592,353.9272,1141681.0
2022-09-06,354.875,356.6044,347.3415,352.7937,1092722.0
2022-09-07,349.6865,358.5684,349.0416,357.562,913170.0
2022-09-08,355.4319,361.959,354.5916,360.0438,1227232.0
2022-09-09,364.4799,366.6686,363.581,363.7275,1240417.0
2022-09-10,364.4799,366.6686,363.581,363.7275,1240417.0
2022-09-11,364.4799,366.6686,363.581,363.7275,1240417.0
2022-09-12,366.6979,367.3917,361.3629,365.4668,1129234.0
2022-09-13,357.1809,362.9214,353.6634,354.9824,1085688.0
2022-09-14,356.0084,356.8878,349.3934,352.6374,1121853.0
2022-09-15,352.6374,356.2527,350.1067,350.5562,970031.0
2022-09-16,347.1656,347.9375,341.1369,346.3839,2422611.0
2022-09-17,347.1656,347.9375,341.1369,346.3839,2422611.0
2022-09-18,347.1656,347.9375,341.1369,346.3839,2422611.0
2022-09-19,342.2605,354.8847,341.5417,354.3864,1008698.0
2022-09-20,351.6407,352.1991,344.4663,347.449,1433964.0
2022-09-21,352.0511,352.823,341.8013,341.8013,1007057.0
2022-09-22,344.4395,345.9442,338.0101,338.2055,1006560.0
2022-09-23,333.6718,335.2449,321.0964,326.5682,1717830.0
2022-09-24,333.6718,335.2449,321.0964,326.5682,1717830.0
2022-09-25,333.6718,335.2449,321.0964,326.5682,1717830.0
2022-09-26,323.4708,331.0678,323.1874,324.6335,1331833.0
2022-09-27,328.2098,333.8623,324.7313,327.9948,1180278.0
2022-09-28,330.4571,340.1038,329.353,337.9808,1292599.0
2022-09-29,334.2851,337.8142,331.7755,334.2851,1589462.0
2022-09-30,332.0892,334.3439,327.0897,327.3151,1697221.0
2022-10-01,332.0892,334.3439,327.0897,327.3151,1697221.0
2022-10-02,332.0892,334.3439,327.0897,327.3151,1697221.0
2022-10-03,332.9225,340.9316,332.5009,337.275,1537048.0
2022-10-04,343.1765,353.5972,343.1116,353.1952,1638955.0
2022-10-05,348.2937,352.5764,348.2937,348.7643,1073756.0
2022-10-06,347.2644,352.264,346.088,348.4702,915152.0
2022-10-07,345.1175,349.3818,342.8138,349.1368,1351900.0
2022-10-08,345.1175,349.3818,342.8138,349.1368,1351900.0
2022-10-09,345.1175,349.3818,342.8138,349.1368,1351900.0
2022-10-10,351.2052,358.0869,348.7446,352.5973,1366976.0
2022-10-11,349.7936,362.9689,349.0878,356.1754,1457431.0
2022-10-12,355.7735,357.0871,351.3915,354.0971,1179544.0
2022-10-13,347.1369,361.1377,342.1962,359.9398,1596796.0
2022-10-14,361.1259,365.0668,349.4113,350.1073,1231985.0
2022-10-15,361.1259,365.0668,349.4113,350.1073,1231985.0
2022-10-16,361.1259,365.0668,349.4113,350.1073,1231985.0
2022-10-17,354.2736,359.9447,353.8619,355.45,1077329.0
2022-10-18,364.5374,366.5765,358.5477,363.9982,1214751.0
2022-10-19,362.714,367.1744,360.2633,364.008,817800.0
2022-10-20,364.508,366.7137,356.5528,358.3223,788389.0
2022-10-21,357.3812,376.0756,355.9205,375.5169,1387489.0
2022-10-22,357.3812,376.0756,355.9205,375.5169,1387489.0
2022-10-23,357.3812,376.0756,355.9205,375.5169,1387489.0
2022-10-24,374.1542,379.8106,372.625,378.2911,1059699.0
2022-10-25,376.4384,384.771,375.5953,383.9181,1402494.0
2022-10-26,386.9963,387.9766,380.5753,383.477,1158047.0
2022-10-27,390.1627,397.4268,385.9277,386.8198,2043070.0
2022-10-28,386.0454,389.9004,382.4869,389.0353,1712291.0
2022-10-29,386.0454,389.9004,382.4869,389.0353,1712291.0
2022-10-30,386.0454,389.9004,382.4869,389.0353,1712291.0
2022-10-31,388.1236,398.0247,387.2315,388.0256,1638382.0
2022-11-01,390.1627,390.1627,378.1343,381.0556,2269091.0
2022-11-02,381.0556,389.5059,378.0559,378.35,1719635.0
2022-11-03,373.6739,390.1431,372.772,385.8787,1627470.0
2022-11-04,392.7311,396.0347,385.7513,387.31,1548572.0
2022-11-05,392.7311,396.0347,385.7513,387.31,1548572.0
2022-11-06,392.7311,396.0347,385.7513,387.31,1548572.0
2022-11-07,390.7312,390.9518,386.1434,390.9175,1186329.0
2022-11-08,391.937,400.7206,390.7018,396.6033,1360751.0
2022-11-09,392.4664,396.9366,388.6138,389.2706,2182767.0
2022-11-10,398.309,399.9854,387.4815,399.5834,2370890.0
2022-11-11,398.6031,405.3574,397.172,398.0345,1519266.0
2022-11-12,398.6031,405.3574,397.172,398.0345,1519266.0
2022-11-13,398.6031,405.3574,397.172,398.0345,1519266.0
2022-11-14,396.6131,402.3969,394.4074,398.9266,2035739.0
2022-11-15,403.6517,404.8379,393.8878,398.956,1701117.0
2022-11-16,399.2305,400.5343,394.1329,398.3973,1101751.0
2022-11-17,394.7211,405.4849,393.6624,404.8575,1284968.0
2022-11-18,406.9259,407.8254,403.1812,406.1025,1590787.0
2022-11-19,406.9259,407.8254,403.1812,406.1025,1590787.0
2022-11-20,406.9259,407.8254,403.1812,406.1025,1590787.0
2022-11-21,405.1124,407.1024,398.5051,403.5929,1326097.0
2022-11-22,405.8476,408.6219,403.3478,408.3572,2195190.0
2022-11-23,421.062,439.5701,420.4346,428.9044,5080334.0
2022-11-24,421.062,439.5701,420.4346,428.9044,5080334.0
2022-11-25,427.1889,433.6982,424.0323,432.7767,1135508.0
2022-11-26,427.1889,433.6982,424.0323,432.7767,1135508.0
2022-11-27,427.1889,433.6982,424.0323,432.7767,1135508.0
2022-11-28,428.7672,434.9039,428.3163,432.5218,1978992.0
2022-11-29,435.051,435.7764,427.63,432.2865,1643098.0
2022-11-30,432.5218,432.9923,424.395,432.3159,2397248.0
2022-12-01,431.6591,435.7604,427.7771,433.11,1747434.0
2022-12-02,433.5217,438.884,430.0122,436.8351,1471215.0
2022-12-03,433.5217,438.884,430.0122,436.8351,1471215.0
2022-12-04,433.5217,438.884,430.0122,436.8351,1471215.0
2022-12-05,432.3845,433.4531,426.4341,428.2869,1467632.0
2022-12-06,430.4827,430.6102,425.1205,429.6201,1015905.0
2022-12-07,427.6398,433.1394,427.14,431.9728,1433932.0
2022-12-08,434.5804,434.7569,428.9829,434.2079,1200395.0
2022-12-09,434.6491,435.7862,425.8263,426.2478,1340607.0
2022-12-10,434.6491,435.7862,425.8263,426.2478,1340607.0
2022-12-11,434.6491,435.7862,425.8263,426.2478,1340607.0
2022-12-12,427.532,428.8064,423.1402,428.4437,1591670.0
2022-12-13,430.1985,431.0023,424.2382,428.5809,1675714.0
2022-12-14,431.0023,433.5413,425.8165,429.8063,1767498.0
2022-12-15,426.4341,428.2182,417.6799,421.3267,1562312.0
2022-12-16,416.3957,424.4735,413.3519,422.6011,3097308.0
2022-12-17,416.3957,424.4735,413.3519,422.6011,3097308.0
2022-12-18,416.3957,424.4735,413.3519,422.6011,3097308.0
2022-12-19,423.5324,426.081,421.2384,424.15,1327693.0
2022-12-20,423.5618,428.4378,421.2678,426.787,985226.0
2022-12-21,429.2279,435.7568,427.4634,432.9433,1220725.0
2022-12-22,431.6689,431.8552,421.8854,427.2771,1223831.0
2022-12-23,427.3065,429.2574,424.6891,428.3261,735690.0
2022-12-24,427.3065,429.2574,424.6891,428.3261,735690.0
2022-12-25,427.3065,429.2574,424.6891,428.3261,735690.0
2022-12-26,427.3065,429.2574,424.6891,428.3261,735690.0
2022-12-27,429.424,433.5453,427.1693,427.5614,713799.0
2022-12-28,428.3947,429.277,421.3561,421.709,821690.0
2022-12-29,422.4465,424.4421,419.1778,421.3749,835369.0
2022-12-30,419.6448,422.4563,417.6197,421.4929,760168.0
2022-12-31,419.6448,422.4563,417.6197,421.4929,760168.0
2023-01-01,419.6448,422.4563,417.6197,421.4929,760168.0
2023-01-02,419.6448,422.4563,417.6197,421.4929,760168.0
2023-01-03,420.7458,420.9031,413.078,417.0987,1166520.0
2023-01-04,416.7448,419.1336,413.0878,416.3024,1050968.0
2023-01-05,415.4078,416.3122,405.6166,407.7007,1484990.0
2023-01-06,409.1458,421.2766,408.959,419.2417,1042172.0
2023-01-07,409.1458,421.2766,408.959,419.2417,1042172.0
2023-01-08,409.1458,421.2766,408.959,419.2417,1042172.0
2023-01-09,420.6573,426.9194,419.2417,420.9424,1200367.0
2023-01-10,419.6546,430.5272,419.6546,430.016,1079285.0
2023-01-11,432.2868,432.4244,422.8004,426.1329,1130067.0
2023-01-12,427.6272,432.5227,423.9899,428.6987,1205526.0
2023-01-13,426.536,432.798,425.8675,432.1787,985887.0
2023-01-14,426.536,432.798,425.8675,432.1787,985887.0
2023-01-15,426.536,432.798,425.8675,432.1787,985887.0
2023-01-16,426.536,432.798,425.8675,432.1787,985887.0
2023-01-17,432.621,437.5969,430.2618,430.7729,1767716.0
2023-01-18,431.6478,435.6095,418.416,418.7699,1390780.0
2023-01-19,415.0638,416.096,400.9668,401.6746,2241235.0
2023-01-20,403.3851,404.4419,399.1846,403.6407,2781474.0
2023-01-21,403.3851,404.4419,399.1846,403.6407,2781474.0
2023-01-22,403.3851,404.4419,399.1846,403.6407,2781474.0
2023-01-23,404.4763,406.5652,400.431,402.4021,1390547.0
2023-01-24,401.5763,412.0655,398.1455,409.6078,1319744.0
2023-01-25,406.1671,408.3692,402.3038,406.6292,1002076.0
2023-01-26,410.6597,414.1692,404.6827,414.061,1191128.0
2023-01-27,414.061,415.7027,410.5417,411.0922,1324532.0
2023-01-28,414.061,415.7027,410.5417,411.0922,1324532.0
2023-01-29,414.061,415.7027,410.5417,411.0922,1324532.0
2023-01-30,411.6329,418.5339,410.9153,413.4712,1376197.0
2023-01-31,414.6607,415.8699,409.0082,415.6733,1269810.0
2023-02-01,414.8868,422.5399,411.4068,419.7529,1112216.0
2023-02-02,419.3892,419.5071,395.058,399.6594,2551299.0
2023-02-03,399.6102,406.698,398.057,399.1777,2295555.0
2023-02-04,399.6102,406.698,398.057,399.1777,2295555.0
2023-02-05,399.6102,406.698,398.057,399.1777,2295555.0
2023-02-06,398.6271,405.9116,398.1553,403.277,1378222.0
2023-02-07,401.2814,406.4031,397.9194,402.579,1313101.0
2023-02-08,399.1777,404.5255,399.1383,400.78,1061635.0
2023-02-09,404.1126,405.538,400.2295,401.0946,1262724.0
2023-02-10,401.7336,411.3478,401.2421,410.7088,1357031.0
2023-02-11,401.7336,411.3478,401.2421,410.7088,1357031.0
2023-02-12,401.7336,411.3478,401.2421,410.7088,1357031.0
2023-02-13,412.2719,416.2139,407.1207,408.2905,1428415.0
2023-02-14,408.3397,408.3397,397.2902,402.3726,1503012.0
2023-02-15,399.7773,406.9831,398.6468,403.0902,1427213.0
2023-02-16,398.1061,402.3333,396.0024,396.1302,2122517.0
2023-02-17,411.8983,428.9838,408.4577,425.9658,4888741.0
2023-02-18,411.8983,428.9838,408.4577,425.9658,4888741.0
2023-02-19,411.8983,428.9838,408.4577,425.9658,4888741.0
2023-02-20,411.8983,428.9838,408.4577,425.9658,4888741.0
2023-02-21,424.5994,430.4583,418.4504,419.9299,1936287.0
2023-02-22,422.1024,423.6851,414.587,419.1827,1356315.0
2023-02-23,422.6922,424.0586,413.1763,417.8458,1086909.0
2023-02-24,416.4204,416.5285,408.1726,410.3451,1031191.0
2023-02-25,416.4204,416.5285,408.1726,410.3451,1031191.0
2023-02-26,416.4204,416.5285,408.1726,410.3451,1031191.0
2023-02-27,411.4953,415.8109,409.6668,414.4838,920270.0
2023-02-28,414.641,415.0343,410.1092,412.1343,1465265.0
2023-03-01,411.2495,416.6661,409.7405,412.6356,1354162.0
2023-03-02,410.6794,416.0861,410.6794,414.1987,959851.0
2023-03-03,415.6044,424.3536,414.8573,422.9871,1097638.0
2023-03-04,415.6044,424.3536,414.8573,422.9871,1097638.0
2023-03-05,415.6044,424.3536,414.8573,422.9871,1097638.0
2023-03-06,423.0068,424.6785,418.3963,418.4946,1007736.0
2023-03-07,418.3373,419.6939,410.817,411.0627,1181523.0
2023-03-08,411.6821,418.8977,411.1709,417.0987,1366021.0
2023-03-09,418.7994,425.5529,413.7465,414.2773,2082002.0
2023-03-10,411.2594,412.6553,388.3838,389.2194,2354256.0
2023-03-11,411.2594,412.6553,388.3838,389.2194,2354256.0
2023-03-12,411.2594,412.6553,388.3838,389.2194,2354256.0
2023-03-13,382.279,395.8844,379.6936,391.4705,2000717.0
2023-03-14,397.5065,399.4539,390.517,395.6288,1636606.0
2023-03-15,388.0004,389.7797,375.9138,383.8617,1964131.0
2023-03-16,381.0305,386.6732,378.16,384.481,1623085.0
2023-03-17,380.6373,383.3604,374.9258,378.9661,3124604.0
2023-03-18,380.6373,383.3604,374.9258,378.9661,3124604.0
2023-03-19,380.6373,383.3604,374.9258,378.9661,3124604.0
2023-03-20,382.5641,389.9566,380.9224,387.8136,1325118.0
2023-03-21,393.997,397.6834,392.9648,395.7665,1341878.0
2023-03-22,396.7987,397.359,388.1183,388.2756,1202562.0
2023-03-23,388.3051,393.9182,382.456,385.2085,1566984.0
2023-03-24,380.8143,382.0038,375.0339,379.9492,1361806.0
2023-03-25,380.8143,382.0038,375.0339,379.9492,1361806.0
2023-03-26,380.8143,382.0038,375.0339,379.9492,1361806.0
2023-03-27,384.1665,388.3297,380.0278,386.3488,1392727.0
2023-03-28,387.7349,390.2024,385.7394,388.6492,982190.0
2023-03-29,392.8763,394.9147,389.8878,393.997,1455126.0
2023-03-30,396.7188,400.8605,396.4032,398.0993,1267986.0
2023-03-31,400.3674,407.8225,400.3674,407.152,1779199.0
2023-04-01,400.3674,407.8225,400.3674,407.152,1779199.0
2023-04-02,400.3674,407.8225,400.3674,407.152,1779199.0
2023-04-03,407.3196,413.5815,407.3196,409.2327,1632336.0
2023-04-04,407.7436,409.1242,390.2399,392.1431,1801589.0
2023-04-05,387.9126,388.7311,364.9556,368.6339,3265696.0
2023-04-06,367.0265,368.0225,361.021,364.5217,1848473.0
2023-04-07,367.0265,368.0225,361.021,364.5217,1848473.0
2023-04-08,367.0265,368.0225,361.021,364.5217,1848473.0
2023-04-09,367.0265,368.0225,361.021,364.5217,1848473.0
2023-04-10,364.1667,373.3574,363.3975,372.0952,1486501.0
2023-04-11,372.5981,380.8125,372.5981,375.5466,1543991.0
2023-04-12,378.1697,383.3567,377.4893,379.0572,2166169.0
2023-04-13,380.3688,381.9959,373.8013,379.4024,1626988.0
2023-04-14,381.3056,384.4415,379.856,382.3903,1113204.0
2023-04-15,381.3056,384.4415,379.856,382.3903,1113204.0
2023-04-16,381.3056,384.4415,379.856,382.3903,1113204.0
2023-04-17,383.9188,387.8042,383.6033,385.9897,1116645.0
2023-04-18,387.7647,394.0661,386.5616,391.1866,1402026.0
2023-04-19,389.7567,390.8907,384.713,387.321,860049.0
2023-04-20,385.2994,386.9364,380.6547,384.9444,1336266.0
2023-04-21,384.5006,385.112,379.9546,381.3352,2556939.0
2023-04-22,384.5006,385.112,379.9546,381.3352,2556939.0
2023-04-23,384.5006,385.112,379.9546,381.3352,2556939.0
2023-04-24,381.9466,387.2126,380.8963,382.6566,1132839.0
2023-04-25,379.6785,380.3688,373.3969,374.2055,1688394.0
2023-04-26,369.7975,372.9432,367.2237,369.4129,1416536.0
2023-04-27,367.2533,368.8113,360.8139,366.6912,2741555.0
2023-04-28,366.6616,373.17,365.853,372.7756,1987689.0
2023-04-29,366.6616,373.17,365.853,372.7756,1987689.0
2023-04-30,366.6616,373.17,365.853,372.7756,1987689.0
2023-05-01,374.6788,379.2852,374.166,376.8187,1184131.0
2023-05-02,378.6825,381.5088,369.048,378.4754,1547826.0
2023-05-03,379.9152,384.5993,376.8384,376.9173,1235387.0
2023-05-04,376.799,378.6924,368.1457,368.4071,1383068.0
2023-05-05,372.8545,377.4203,370.8231,375.803,1862923.0
2023-05-06,372.8545,377.4203,370.8231,375.803,1862923.0
2023-05-07,372.8545,377.4203,370.8231,375.803,1862923.0
2023-05-08,380.635,383.8794,373.5941,374.9747,1106586.0
2023-05-09,372.4995,377.3709,371.1485,376.1481,1478795.0
2023-05-10,380.349,380.9013,370.9414,375.1127,1014781.0
2023-05-11,370.685,371.7697,365.0345,367.6182,1825102.0
2023-05-12,370.902,372.2628,366.1489,368.7916,1331985.0
2023-05-13,370.902,372.2628,366.1489,368.7916,1331985.0
2023-05-14,370.902,372.2628,366.1489,368.7916,1331985.0
2023-05-15,369.2058,369.5904,364.7288,365.0739,1466486.0
2023-05-16,362.8946,363.723,357.2342,357.6484,2181388.0
2023-05-17,359.9362,367.559,359.0487,362.9636,1843948.0
2023-05-18,362.2438,366.0108,360.6265,365.3796,2034280.0
2023-05-19,385.398,387.5478,356.4552,358.5063,7522054.0
2023-05-20,385.398,387.5478,356.4552,358.5063,7522054.0
2023-05-21,385.398,387.5478,356.4552,358.5063,7522054.0
2023-05-22,354.6999,360.7744,350.9329,355.4987,2936244.0
2023-05-23,352.3233,358.0034,349.5326,355.4789,2111424.0
2023-05-24,353.3588,353.7138,348.1027,349.1677,1716976.0
2023-05-25,348.7536,352.4318,345.9431,349.9566,1540218.0
2023-05-26,351.7415,354.5914,350.3609,352.2543,1413105.0
2023-05-27,351.7415,354.5914,350.3609,352.2543,1413105.0
2023-05-28,351.7415,354.5914,350.3609,352.2543,1413105.0
2023-05-29,351.7415,354.5914,350.3609,352.2543,1413105.0
2023-05-30,350.075,352.1136,341.6337,345.7656,2094898.0
2023-05-31,343.3693,345.3563,340.7561,341.1801,3384676.0
2023-06-01,344.385,350.7258,342.0183,347.6787,2116838.0
2023-06-02,355.0746,366.9772,352.7079,365.922,2855589.0
2023-06-03,355.0746,366.9772,352.7079,365.922,2855589.0
2023-06-04,355.0746,366.9772,352.7079,365.922,2855589.0
2023-06-05,366.0502,366.2573,358.1119,358.605,1656740.0
2023-06-06,357.1948,369.265,356.7806,368.5057,1927597.0
2023-06-07,368.7916,378.6085,364.9458,376.5229,1928790.0
2023-06-08,376.4736,378.6726,373.2982,375.4874,1317332.0
2023-06-09,376.4341,378.0464,371.8388,373.6138,1254953.0
2023-06-10,376.4341,378.0464,371.8388,373.6138,1254953.0
2023-06-11,376.4341,378.0464,371.8388,373.6138,1254953.0
2023-06-12,373.4166,382.6862,372.7362,381.7592,1527815.0
2023-06-13,384.4119,395.2297,383.8005,392.7151,2141687.0
2023-06-14,394.4507,399.4996,392.7841,393.5138,1900315.0
2023-06-15,394.6577,402.3397,393.9675,400.8802,1471197.0
2023-06-16,402.1129,404.2577,399.8645,401.9748,2120086.0
2023-06-17,402.1129,404.2577,399.8645,401.9748,2120086.0
2023-06-18,402.1129,404.2577,399.8645,401.9748,2120086.0
2023-06-19,402.1129,404.2577,399.8645,401.9748,2120086.0
2023-06-20,396.2651,403.2864,394.4507,402.32,1701027.0
2023-06-21,401.2747,412.2009,399.4059,410.8105,1868179.0
2023-06-22,409.0749,412.5757,406.2645,409.923,1518031.0
2023-06-23,405.3769,405.6235,398.4642,398.8389,2033407.0
2023-06-24,405.3769,405.6235,398.4642,398.8389,2033407.0
2023-06-25,405.3769,405.6235,398.4642,398.8389,2033407.0
2023-06-26,399.3271,410.0808,399.3271,404.4993,1360477.0
2023-06-27,405.0417,405.7911,395.0719,403.8287,1405068.0
2023-06-28,404.4204,407.0731,399.2235,399.5785,1676148.0
2023-06-29,397.343,401.4175,390.7254,397.2837,1871721.0
2023-06-30,401.0821,404.1782,398.9504,400.8051,1848796.0
2023-07-01,401.0821,404.1782,398.9504,400.8051,1848796.0
2023-07-02,401.0821,404.1782,398.9504,400.8051,1848796.0
2023-07-03,397.8772,402.9022,395.3943,402.0812,652570.0
2023-07-04,397.8772,402.9022,395.3943,402.0812,652570.0
2023-07-05,401.6064,404.4156,399.4005,400.2809,1399248.0
2023-07-06,398.5894,400.3501,395.424,396.8286,1391430.0
2023-07-07,395.1075,404.01,395.1075,400.8942,1013910.0
2023-07-08,395.1075,404.01,395.1075,400.8942,1013910.0
2023-07-09,395.1075,404.01,395.1075,400.8942,1013910.0
2023-07-10,398.7773,404.3118,397.5804,402.6846,1005476.0
2023-07-11,405.9687,410.0144,405.9687,409.322,1131255.0
2023-07-12,412.4873,413.4963,403.0901,403.2583,1375960.0
2023-07-13,403.7925,406.7586,400.7158,405.118,999604.0
2023-07-14,408.7087,410.4595,404.653,410.1232,984373.0
2023-07-15,408.7087,410.4595,404.653,410.1232,984373.0
2023-07-16,408.7087,410.4595,404.653,410.1232,984373.0
2023-07-17,410.4793,418.8379,410.415,416.0484,1509540.0
2023-07-18,416.7606,427.2854,416.1869,426.8898,1575876.0
2023-07-19,427.5723,433.0721,426.959,431.4499,1664826.0
2023-07-20,434.0316,435.2434,430.342,434.8724,1285142.0
2023-07-21,434.2591,435.4709,430.5992,432.2017,1195560.0
2023-07-22,434.2591,435.4709,430.5992,432.2017,1195560.0
2023-07-23,434.2591,435.4709,430.5992,432.2017,1195560.0
2023-07-24,432.2214,442.1627,431.529,437.8004,1301819.0
2023-07-25,436.2672,445.1302,435.7132,441.4999,1160650.0
2023-07-26,438.7302,441.8757,426.8403,428.2647,1759451.0
2023-07-27,428.7989,429.3034,419.8666,423.9816,1977058.0
2023-07-28,424.1201,425.4703,420.4285,422.4879,1194822.0
2023-07-29,424.1201,425.4703,420.4285,422.4879,1194822.0
2023-07-30,424.1201,425.4703,420.4285,422.4879,1194822.0
2023-07-31,424.8521,428.2053,422.3099,424.951,1169864.0
2023-08-01,426.682,434.0514,425.3565,428.7494,1116353.0
2023-08-02,425.9797,430.253,422.4223,425.8709,1078063.0
2023-08-03,422.5967,424.6641,416.6815,419.3522,1083904.0
2023-08-04,423.8332,425.3467,418.7587,419.4512,961226.0
2023-08-05,423.8332,425.3467,418.7587,419.4512,961226.0
2023-08-06,423.8332,425.3467,418.7587,419.4512,961226.0
2023-08-07,420.1733,428.1361,419.5501,426.6425,1009610.0
2023-08-08,422.3791,426.41,419.8073,425.8017,1354516.0
2023-08-09,428.3142,434.6251,427.798,431.3707,1361284.0
2023-08-10,431.9544,436.6876,429.4616,429.8672,1284022.0
2023-08-11,430.5695,432.6666,427.8888,430.3618,1217230.0
2023-08-12,430.5695,432.6666,427.8888,430.3618,1217230.0
2023-08-13,430.5695,432.6666,427.8888,430.3618,1217230.0
2023-08-14,430.797,433.6429,429.4882,432.904,1058651.0
2023-08-15,428.8385,430.4854,424.9411,427.0085,1576804.0
2023-08-16,423.3683,431.0196,418.6202,419.3522,1870346.0
2023-08-17,417.2156,420.8134,411.2706,414.624,2149243.0
2023-08-18,403.2979,408.4812,391.1013,392.7236,4233748.0
2023-08-19,403.2979,408.4812,391.1013,392.7236,4233748.0
2023-08-20,403.2979,408.4812,391.1013,392.7236,4233748.0
2023-08-21,391.7344,393.6929,381.3183,386.561,2549068.0
2023-08-22,388.4899,388.8361,380.0868,381.0414,1664375.0
2023-08-23,381.0018,391.3783,381.0018,390.0132,1582187.0
2023-08-24,386.1653,387.8568,381.6645,382.4559,1380013.0
2023-08-25,383.999,387.7925,382.0404,385.9873,1099939.0
2023-08-26,383.999,387.7925,382.0404,385.9873,1099939.0
2023-08-27,383.999,387.7925,382.0404,385.9873,1099939.0
2023-08-28,388.658,391.7145,387.2436,390.4188,1247178.0
2023-08-29,389.9341,401.2305,389.0141,399.7269,1875662.0
2023-08-30,399.4994,411.0926,399.0889,408.7977,1815610.0
2023-08-31,409.5693,412.7693,406.2357,406.4929,1515564.0
2023-09-01,410.1826,414.8614,410.0935,414.3668,1249731.0
2023-09-02,410.1826,414.8614,410.0935,414.3668,1249731.0
2023-09-03,410.1826,414.8614,410.0935,414.3668,1249731.0
2023-09-04,410.1826,414.8614,410.0935,414.3668,1249731.0
2023-09-05,416.3451,418.7685,409.3813,409.9451,1474085.0
2023-09-06,407.6601,411.9235,406.1962,409.8067,1002557.0
2023-09-07,406.7105,410.9343,401.0079,407.2744,1028834.0
2023-09-08,407.0469,408.7087,394.7365,395.335,1838748.0
2023-09-09,407.0469,408.7087,394.7365,395.335,1838748.0
2023-09-10,407.0469,408.7087,394.7365,395.335,1838748.0
2023-09-11,398.9356,399.628,393.3962,396.0373,1428265.0
