,LPLA US Equity,LPLA US Equity,LPLA US Equity,LPLA US Equity,LPLA US Equity
2023-08-07,231.2831,234.2218,231.2831,233.2456,381712.0
2023-08-08,228.2746,230.531,224.5489,229.8984,561848.0
2023-08-09,230.0677,230.4612,223.483,224.0707,679035.0
2023-08-10,225.2977,228.0808,222.1755,224.6493,497896.0
2023-08-11,224.6493,227.981,222.1456,225.0583,342600.0
2023-08-12,224.6493,227.981,222.1456,225.0583,342600.0
2023-08-13,224.6493,227.981,222.1456,225.0583,342600.0
2023-08-14,224.809,227.3925,223.4573,226.8838,289704.0
2023-08-15,225.976,226.5845,220.6493,221.6369,281330.0
2023-08-16,221.6369,222.5845,220.6693,220.8389,280501.0
2023-08-17,220.6194,221.996,218.0857,218.6443,404774.0
2023-08-18,218.6443,226.6942,218.0558,224.5496,689728.0
2023-08-19,218.6443,226.6942,218.0558,224.5496,689728.0
2023-08-20,218.6443,226.6942,218.0558,224.5496,689728.0
2023-08-21,225.4374,233.3028,225.4374,231.3925,618293.0
2023-08-22,230.2853,233.3875,227.203,228.2504,432645.0
2023-08-23,229.6269,230.4848,225.0883,228.5895,404331.0
2023-08-24,229.9661,235.9013,228.7441,233.9561,668069.0
2023-08-25,233.5571,234.7641,230.8339,233.5471,550741.0
2023-08-26,233.5571,234.7641,230.8339,233.5471,550741.0
2023-08-27,233.5571,234.7641,230.8339,233.5471,550741.0
2023-08-28,233.0085,238.1606,231.8514,236.1107,569478.0
2023-08-29,235.3626,237.3776,232.0309,232.5097,517398.0
2023-08-30,232.5097,234.7342,231.4823,232.809,427474.0
2023-08-31,232.8788,233.6968,228.9686,230.016,612803.0
2023-09-01,230.4249,236.6694,228.6693,233.7666,537912.0
2023-09-02,230.4249,236.6694,228.6693,233.7666,537912.0
2023-09-03,230.4249,236.6694,228.6693,233.7666,537912.0
2023-09-04,230.4249,236.6694,228.6693,233.7666,537912.0
2023-09-05,234.6145,235.602,232.4848,232.789,388427.0
2023-09-06,230.9436,235.7816,230.6943,234.006,445261.0
2023-09-07,234.4948,236.6893,233.6968,234.9736,497916.0
2023-09-08,235.0534,242.1008,235.0534,241.8963,649862.0
2023-09-09,235.0534,242.1008,235.0534,241.8963,649862.0
2023-09-10,235.0534,242.1008,235.0534,241.8963,649862.0
2023-09-11,243.7916,245.5971,239.8115,240.2803,567149.0
2023-09-12,240.4599,243.1332,239.5422,242.1257,449701.0
2023-09-13,243.0335,244.3666,240.6793,242.2255,402100.0
2023-09-14,243.5522,245.4873,242.7841,244.8789,454772.0
2023-09-15,243.7517,247.2634,243.0035,246.4649,1082096.0
2023-09-16,243.7517,247.2634,243.0035,246.4649,1082096.0
2023-09-17,243.7517,247.2634,243.0035,246.4649,1082096.0
2023-09-18,245.617,246.5447,240.3601,245.8863,576315.0
2023-09-19,246.8041,250.026,246.415,246.9038,540028.0
2023-09-20,246.5547,249.4674,245.7766,246.0659,422267.0
2023-09-21,244.9287,246.2754,235.2728,238.2753,788157.0
2023-09-22,238.6544,245.0385,236.8888,240.5497,554302.0
2023-09-23,238.6544,245.0385,236.8888,240.5497,554302.0
2023-09-24,238.6544,245.0385,236.8888,240.5497,554302.0
2023-09-25,239.8913,242.0559,239.203,240.0709,333195.0
2023-09-26,237.7666,240.2903,235.612,236.9985,495109.0
2023-09-27,238.5447,238.6918,236.0309,236.4698,366377.0
2023-09-28,236.7591,240.3901,236.7591,238.2654,337002.0
2023-09-29,238.2055,240.001,236.6295,237.0584,384772.0
2023-09-30,238.2055,240.001,236.6295,237.0584,384772.0
2023-10-01,238.2055,240.001,236.6295,237.0584,384772.0
2023-10-02,237.198,241.1182,235.6718,237.5871,468546.0
2023-10-03,235.7716,235.7716,227.7117,230.1257,487952.0
2023-10-04,229.6269,235.8215,228.9586,231.9711,441188.0
2023-10-05,230.9037,235.8115,229.2279,234.2554,448734.0
2023-10-06,234.4349,241.0734,227.6618,239.1731,433396.0
2023-10-07,234.4349,241.0734,227.6618,239.1731,433396.0
2023-10-08,234.4349,241.0734,227.6618,239.1731,433396.0
2023-10-09,236.0409,238.4848,234.5347,236.2105,347263.0
2023-10-10,237.996,240.8838,236.4798,236.5796,491530.0
2023-10-11,236.4,236.809,229.9661,232.799,453416.0
2023-10-12,231.1332,231.1731,222.7341,227.2628,597238.0
2023-10-13,227.0932,230.6444,224.2005,227.2928,408103.0
2023-10-14,227.0932,230.6444,224.2005,227.2928,408103.0
2023-10-15,227.0932,230.6444,224.2005,227.2928,408103.0
2023-10-16,229.5771,233.0883,229.5771,231.5421,394879.0
2023-10-17,232.5097,239.0135,232.0858,237.4773,458396.0
2023-10-18,236.3102,236.3102,232.1606,232.1606,427080.0
2023-10-19,230.9935,232.1157,225.208,225.3177,364613.0
2023-10-20,225.3277,226.5147,219.5521,221.0084,316709.0
2023-10-21,225.3277,226.5147,219.5521,221.0084,316709.0
2023-10-22,225.3277,226.5147,219.5521,221.0084,316709.0
2023-10-23,221.0084,222.1057,217.577,218.6344,431615.0
2023-10-24,220.9386,221.5471,218.0758,219.4922,428931.0
2023-10-25,218.9137,219.0862,214.6643,215.6718,583510.0
2023-10-26,214.4648,223.2828,214.4648,221.3775,703619.0
2023-10-27,206.9336,226.7441,199.6827,220.9087,1245360.0
2023-10-28,206.9336,226.7441,199.6827,220.9087,1245360.0
2023-10-29,206.9336,226.7441,199.6827,220.9087,1245360.0
2023-10-30,220.9386,226.8937,220.0109,222.7341,694080.0
2023-10-31,222.1256,224.2902,217.7865,223.9611,732057.0
2023-11-01,225.0982,227.5671,216.4598,217.9361,898859.0
2023-11-02,218.1655,223.0633,215.8962,219.0234,1076542.0
2023-11-03,223.2129,223.2129,215.2628,217.4872,1162510.0
2023-11-04,223.2129,223.2129,215.2628,217.4872,1162510.0
2023-11-05,223.2129,223.2129,215.2628,217.4872,1162510.0
2023-11-06,219.3027,220.7491,215.0633,220.3601,830702.0
2023-11-07,218.7241,222.4149,217.9261,220.8389,644868.0
2023-11-08,221.1085,223.4134,220.659,222.8865,515890.0
2023-11-09,224.1651,228.9097,223.5857,226.7022,634520.0
2023-11-10,227.0418,229.0695,224.8743,228.3103,459992.0
2023-11-11,227.0418,229.0695,224.8743,228.3103,459992.0
2023-11-12,227.0418,229.0695,224.8743,228.3103,459992.0
2023-11-13,228.5201,229.6089,226.0279,226.3126,437754.0
2023-11-14,222.7567,225.3437,218.4416,221.8077,899707.0
2023-11-15,222.7467,223.296,220.0547,221.2384,502898.0
2023-11-16,221.6879,225.2738,217.0132,220.7689,915527.0
2023-11-17,221.6479,224.4947,220.5791,224.205,945506.0
2023-11-18,221.6479,224.4947,220.5791,224.205,945506.0
2023-11-19,221.6479,224.4947,220.5791,224.205,945506.0
2023-11-20,224.205,227.5962,224.0252,224.8543,475725.0
2023-11-21,225.2638,229.6288,225.0141,227.4513,549756.0
2023-11-22,227.4413,228.8198,224.8643,226.0829,322374.0
2023-11-23,227.4413,228.8198,224.8643,226.0829,322374.0
2023-11-24,225.6733,229.9784,225.6733,228.59,179640.0
2023-11-25,225.6733,229.9784,225.6733,228.59,179640.0
2023-11-26,225.6733,229.9784,225.6733,228.59,179640.0
2023-11-27,227.5912,231.4268,227.5912,230.348,514629.0
2023-11-28,230.6577,230.6577,216.1242,216.2141,786495.0
2023-11-29,216.4139,219.805,212.5483,216.5737,979580.0
2023-11-30,217.5626,223.2861,217.2679,222.0475,1073818.0
2023-12-01,220.3594,224.3948,219.1707,221.7378,922357.0
2023-12-02,220.3594,224.3948,219.1707,221.7378,922357.0
2023-12-03,220.3594,224.3948,219.1707,221.7378,922357.0
2023-12-04,221.3682,224.9642,220.7589,222.1573,581296.0
2023-12-05,221.0486,221.8777,217.7524,221.7978,498238.0
2023-12-06,222.9764,224.5296,216.4838,216.5537,707575.0
2023-12-07,216.5537,217.5176,213.9866,216.0942,1096435.0
2023-12-08,217.0432,224.9142,215.8245,223.8554,794470.0
2023-12-09,217.0432,224.9142,215.8245,223.8554,794470.0
2023-12-10,217.0432,224.9142,215.8245,223.8554,794470.0
2023-12-11,224.4647,227.8408,222.2922,225.074,498219.0
2023-12-12,225.074,229.8686,224.2849,227.741,654109.0
2023-12-13,227.741,228.7399,212.4084,214.4561,1067366.0
2023-12-14,213.7569,216.8257,211.5444,214.586,1794427.0
2023-12-15,212.9678,215.6248,208.1982,209.6516,1508522.0
2023-12-16,212.9678,215.6248,208.1982,209.6516,1508522.0
2023-12-17,212.9678,215.6248,208.1982,209.6516,1508522.0
2023-12-18,214.9455,219.9648,213.6121,217.9821,1320207.0
2023-12-19,218.6314,224.1351,218.6314,222.3471,877937.0
2023-12-20,217.7024,224.7644,217.7024,221.3383,768126.0
2023-12-21,220.8189,222.8466,217.9022,222.7567,694190.0
2023-12-22,222.447,226.3226,222.1274,225.5035,666494.0
2023-12-23,222.447,226.3226,222.1274,225.5035,666494.0
2023-12-24,222.447,226.3226,222.1274,225.5035,666494.0
2023-12-25,222.447,226.3226,222.1274,225.5035,666494.0
2023-12-26,225.8731,228.2704,224.9542,227.0218,384571.0
2023-12-27,227.4813,228.8604,226.4225,227.4114,287906.0
2023-12-28,227.4713,229.2193,227.2266,228.2005,201161.0
2023-12-29,229.0295,229.1863,226.5623,227.3614,274034.0
2023-12-30,229.0295,229.1863,226.5623,227.3614,274034.0
2023-12-31,229.0295,229.1863,226.5623,227.3614,274034.0
2024-01-01,229.0295,229.1863,226.5623,227.3614,274034.0
2024-01-02,228.58,230.6377,223.5508,230.4879,552512.0
2024-01-03,230.8275,235.612,229.7987,232.4656,598253.0
2024-01-04,233.045,238.0143,232.136,232.4157,535318.0
2024-01-05,232.7353,235.5421,230.6876,234.2836,477766.0
2024-01-06,232.7353,235.5421,230.6876,234.2836,477766.0
2024-01-07,232.7353,235.5421,230.6876,234.2836,477766.0
2024-01-08,235.0427,237.5598,229.7537,237.2901,734979.0
2024-01-09,237.6997,238.5787,229.9435,232.5855,423294.0
2024-01-10,231.7964,234.3435,230.7975,233.904,334247.0
2024-01-11,235.0327,236.2813,231.7764,232.6454,396609.0
2024-01-12,232.8752,235.3324,229.1094,230.6677,491037.0
2024-01-13,232.8752,235.3324,229.1094,230.6677,491037.0
2024-01-14,232.8752,235.3324,229.1094,230.6677,491037.0
2024-01-15,232.8752,235.3324,229.1094,230.6677,491037.0
2024-01-16,230.7376,234.8929,230.6627,232.7952,516525.0
2024-01-17,229.7387,236.2413,228.3666,233.8141,452034.0
2024-01-18,232.5256,236.496,230.8175,236.3712,379158.0
2024-01-19,237.5898,240.8161,236.2913,239.3278,475111.0
2024-01-20,237.5898,240.8161,236.2913,239.3278,475111.0
2024-01-21,237.5898,240.8161,236.2913,239.3278,475111.0
2024-01-22,239.2279,242.2345,237.0304,241.8949,535451.0
2024-01-23,243.6329,245.0613,240.6663,240.8661,676446.0
2024-01-24,242.4543,244.482,240.0969,241.795,548512.0
2024-01-25,241.795,244.7217,239.4976,240.4066,687208.0
2024-01-26,241.5653,244.5419,240.4216,242.7339,432382.0
2024-01-27,241.5653,244.5419,240.4216,242.7339,432382.0
2024-01-28,241.5653,244.5419,240.4216,242.7339,432382.0
2024-01-29,241.2456,243.0136,239.5775,240.007,769536.0
2024-01-30,240.8061,245.2661,240.3267,244.0325,719008.0
2024-01-31,242.2845,242.5442,237.0104,238.9183,727663.0
2024-02-01,238.4888,241.775,236.6908,240.1868,1069718.0
2024-02-02,249.716,258.9755,241.3905,250.9246,1703439.0
2024-02-03,249.716,258.9755,241.3905,250.9246,1703439.0
2024-02-04,249.716,258.9755,241.3905,250.9246,1703439.0
2024-02-05,251.3142,251.3142,245.281,247.948,821260.0
2024-02-06,247.9081,249.3864,240.4765,241.2257,639717.0
2024-02-07,242.8938,245.0014,239.6275,243.523,412708.0
2024-02-08,243.1335,244.8565,241.3156,243.533,347946.0
2024-02-09,245.1911,247.928,243.9176,247.8481,307172.0
2024-02-10,245.1911,247.928,243.9176,247.8481,307172.0
2024-02-11,245.1911,247.928,243.9176,247.8481,307172.0
2024-02-12,248.7171,251.2443,246.205,251.1544,570407.0
2024-02-13,256.8479,263.0408,254.4786,257.5071,845553.0
2024-02-14,257.4572,258.9855,251.8785,254.7103,477790.0
2024-02-15,256.4184,258.8057,254.6004,257.1675,789121.0
2024-02-16,257.1675,263.9398,257.0377,257.3673,523350.0
2024-02-17,257.1675,263.9398,257.0377,257.3673,523350.0
2024-02-18,257.1675,263.9398,257.0377,257.3673,523350.0
2024-02-19,257.1675,263.9398,257.0377,257.3673,523350.0
2024-02-20,256.6481,259.9244,254.0661,255.5693,373459.0
2024-02-21,256.4683,258.0865,255.1298,256.2086,370596.0
2024-02-22,257.3773,263.6202,257.3773,262.3516,470147.0
2024-02-23,264.1496,266.7366,263.0608,263.0608,563279.0
2024-02-24,264.1496,266.7366,263.0608,263.0608,563279.0
2024-02-25,264.1496,266.7366,263.0608,263.0608,563279.0
2024-02-26,262.7012,267.9852,261.8465,267.6256,700774.0
2024-02-27,267.296,269.923,265.7727,267.6456,628355.0
2024-02-28,266.1273,270.797,265.7927,268.0651,497893.0
2024-02-29,267.7655,269.2238,264.9137,267.5857,731483.0
2024-03-01,267.5957,268.3748,263.1407,265.9376,448453.0
2024-03-02,267.5957,268.3748,263.1407,265.9376,448453.0
2024-03-03,267.5957,268.3748,263.1407,265.9376,448453.0
2024-03-04,265.8277,270.4824,265.518,267.3959,554611.0
2024-03-05,265.1085,266.2572,261.1929,264.0497,473114.0
2024-03-06,264.3693,266.5369,260.8933,266.397,477739.0
2024-03-07,266.3371,268.9242,264.7089,268.4447,429521.0
2024-03-08,268.3148,268.9841,263.6502,263.6801,290630.0
2024-03-09,268.3148,268.9841,263.6502,263.6801,290630.0
2024-03-10,268.3148,268.9841,263.6502,263.6801,290630.0
2024-03-11,263.67,265.0399,260.83,264.11,342652.0
2024-03-12,265.88,266.9,262.7633,265.26,554456.0
2024-03-13,265.27,266.17,262.0,262.57,442900.0
2024-03-14,265.69,266.97,262.28,264.24,737215.0
2024-03-15,262.63,269.15,262.63,268.44,507533.0
2024-03-16,262.63,269.15,262.63,268.44,507533.0
2024-03-17,262.63,269.15,262.63,268.44,507533.0
2024-03-18,267.33,271.99,266.61,269.75,506704.0
2024-03-19,269.14,271.57,268.22,269.71,426507.0
2024-03-20,269.27,270.445,266.24,268.86,501304.0
2024-03-21,268.86,274.35,267.26,273.77,433835.0
2024-03-22,270.99,271.89,260.17,260.37,705193.0
2024-03-23,270.99,271.89,260.17,260.37,705193.0
2024-03-24,270.99,271.89,260.17,260.37,705193.0
2024-03-25,260.91,264.25,258.447,262.53,515335.0
2024-03-26,262.89,264.72,259.72,260.22,435554.0
2024-03-27,260.89,262.76,259.62,262.59,422713.0
2024-03-28,263.74,264.84,261.63,264.2,303024.0
2024-03-29,263.74,264.84,261.63,264.2,303024.0
2024-03-30,263.74,264.84,261.63,264.2,303024.0
2024-03-31,263.74,264.84,261.63,264.2,303024.0
2024-04-01,264.2,268.17,262.6151,266.36,307843.0
2024-04-02,266.0,267.63,262.6,263.7,416798.0
2024-04-03,263.71,266.98,263.28,263.33,348231.0
2024-04-04,260.19,264.74,255.64,256.41,559325.0
2024-04-05,259.86,263.95,258.435,260.3,359008.0
2024-04-06,259.86,263.95,258.435,260.3,359008.0
2024-04-07,259.86,263.95,258.435,260.3,359008.0
2024-04-08,260.3,262.28,258.85,262.06,101337.0
