,AMAT US Equity,AMAT US Equity,AMAT US Equity,AMAT US Equity,AMAT US Equity
2022-07-04,87.3201,87.3201,83.1273,84.9088,13121569.0
2022-07-05,81.9266,84.8694,81.3656,84.643,9550946.0
2022-07-06,84.8891,86.0997,83.6096,85.1942,5732416.0
2022-07-07,87.2906,89.7216,87.2709,89.3181,7469589.0
2022-07-08,88.2256,90.2039,87.891,89.7512,4890828.0
2022-07-09,88.2256,90.2039,87.891,89.7512,4890828.0
2022-07-10,88.2256,90.2039,87.891,89.7512,4890828.0
2022-07-11,88.0878,88.6488,86.4343,87.2217,5326575.0
2022-07-12,87.8319,88.5996,86.7001,87.33,5492279.0
2022-07-13,85.1647,88.698,85.1155,87.6744,5786887.0
2022-07-14,87.0839,90.6271,85.0466,90.2236,8686504.0
2022-07-15,90.9027,93.0975,88.7866,92.9794,8051247.0
2022-07-16,90.9027,93.0975,88.7866,92.9794,8051247.0
2022-07-17,90.9027,93.0975,88.7866,92.9794,8051247.0
2022-07-18,94.249,94.8789,91.0897,91.6704,5683385.0
2022-07-19,93.1861,97.0836,92.881,96.6801,8203162.0
2022-07-20,96.0453,101.237,95.9714,100.617,8314020.0
2022-07-21,101.9063,102.3275,99.4261,102.2016,5463760.0
2022-07-22,102.0736,102.3197,99.3473,100.0658,5100432.0
2022-07-23,102.0736,102.3197,99.3473,100.0658,5100432.0
2022-07-24,102.0736,102.3197,99.3473,100.0658,5100432.0
2022-07-25,98.9241,99.669,97.8917,99.4064,4367046.0
2022-07-26,98.993,99.3867,97.0147,97.3493,5073857.0
2022-07-27,98.9832,102.8511,98.4813,101.8276,7274974.0
2022-07-28,101.739,103.6287,99.1603,103.5007,6090516.0
2022-07-29,101.8669,104.8687,101.4142,104.3078,5817668.0
2022-07-30,101.8669,104.8687,101.4142,104.3078,5817668.0
2022-07-31,101.8669,104.8687,101.4142,104.3078,5817668.0
2022-08-01,102.8413,105.6463,102.0342,104.7212,4737621.0
2022-08-02,103.0578,104.8589,102.0244,103.3334,4137933.0
2022-08-03,104.0716,108.8549,104.0125,107.29,6088039.0
2022-08-04,107.6935,109.4356,107.3097,109.3076,5279567.0
2022-08-05,107.3392,109.4651,105.7448,107.8904,4784018.0
2022-08-06,107.3392,109.4651,105.7448,107.8904,4784018.0
2022-08-07,107.3392,109.4651,105.7448,107.8904,4784018.0
2022-08-08,107.477,108.6187,104.2684,106.1286,6041462.0
2022-08-09,102.113,102.3295,96.3356,98.0875,10355771.0
2022-08-10,101.1484,103.4712,99.3473,103.3925,8599758.0
2022-08-11,104.1208,107.1916,103.3334,103.8649,5555622.0
2022-08-12,104.5243,109.5625,104.0913,108.6384,6644695.0
2022-08-13,104.5243,109.5625,104.0913,108.6384,6644695.0
2022-08-14,104.5243,109.5625,104.0913,108.6384,6644695.0
2022-08-15,108.0675,109.8883,106.2938,108.0478,8342611.0
2022-08-16,106.729,107.8608,105.3215,106.7782,4892445.0
2022-08-17,105.3117,105.5774,102.4772,104.3275,5495563.0
2022-08-18,104.9967,107.6049,103.8354,106.5617,10062412.0
2022-08-19,104.9475,105.607,101.7193,102.9791,12380941.0
2022-08-20,104.9475,105.607,101.7193,102.9791,12380941.0
2022-08-21,104.9475,105.607,101.7193,102.9791,12380941.0
2022-08-22,101.173,101.7833,98.7666,99.2194,6180117.0
2022-08-23,99.5146,101.6799,99.4556,100.3217,4882311.0
2022-08-24,99.9073,100.7361,98.812,100.1293,4741206.0
2022-08-25,100.6177,103.7852,100.1244,103.6076,7645184.0
2022-08-26,103.6076,103.6076,97.2431,97.4898,7757087.0
2022-08-27,103.6076,103.6076,97.2431,97.4898,7757087.0
2022-08-28,103.6076,103.6076,97.2431,97.4898,7757087.0
2022-08-29,96.2564,97.401,95.092,95.2597,5609706.0
2022-08-30,96.6116,96.9767,92.3193,93.2665,11623176.0
2022-08-31,93.4491,93.5626,91.3819,92.8225,8729715.0
2022-09-01,90.3211,90.7504,87.8493,90.5925,9953705.0
2022-09-02,91.9147,92.5956,89.3344,90.03,6795795.0
2022-09-03,91.9147,92.5956,89.3344,90.03,6795795.0
2022-09-04,91.9147,92.5956,89.3344,90.03,6795795.0
2022-09-05,91.9147,92.5956,89.3344,90.03,6795795.0
2022-09-06,89.9116,90.3853,88.0368,89.0926,5922496.0
2022-09-07,89.3689,91.5397,88.6881,90.7208,5567548.0
2022-09-08,89.813,92.5857,89.063,92.5462,5232965.0
2022-09-09,93.8586,95.7235,93.7994,95.2301,5096458.0
2022-09-10,93.8586,95.7235,93.7994,95.2301,5096458.0
2022-09-11,93.8586,95.7235,93.7994,95.2301,5096458.0
2022-09-12,95.61,96.3748,93.977,95.0229,5329334.0
2022-09-13,91.2043,92.1121,88.8065,89.1913,8422212.0
2022-09-14,90.7208,90.7208,88.4118,89.438,5828232.0
2022-09-15,88.841,89.6115,86.9218,87.7408,7120287.0
2022-09-16,86.458,88.1651,85.7872,87.6915,10893594.0
2022-09-17,86.458,88.1651,85.7872,87.6915,10893594.0
2022-09-18,86.458,88.1651,85.7872,87.6915,10893594.0
2022-09-19,86.685,89.0926,86.5478,88.5302,5260534.0
2022-09-20,86.8527,87.8395,86.1916,86.9514,4435667.0
2022-09-21,87.1981,90.0498,85.8956,85.9351,6953443.0
2022-09-22,85.491,85.639,83.4682,83.9123,8558587.0
2022-09-23,83.0735,83.3597,81.6033,83.1722,7384692.0
2022-09-24,83.0735,83.3597,81.6033,83.1722,7384692.0
2022-09-25,83.0735,83.3597,81.6033,83.1722,7384692.0
2022-09-26,83.1722,84.4451,81.7414,81.8401,7015803.0
2022-09-27,83.3103,84.0504,81.4355,83.0341,6219994.0
2022-09-28,81.8993,85.2542,81.7414,84.8595,7992595.0
2022-09-29,83.6261,83.9715,82.0967,83.3005,8542520.0
2022-09-30,80.8484,83.3399,80.4488,80.8435,9050957.0
2022-10-01,80.8484,83.3399,80.4488,80.8435,9050957.0
2022-10-02,80.8484,83.3399,80.4488,80.8435,9050957.0
2022-10-03,81.9388,86.4446,81.9092,85.1062,9631456.0
2022-10-04,87.9381,89.0693,87.2945,88.2243,7914936.0
2022-10-05,86.4876,88.9742,85.0485,88.0368,7608582.0
2022-10-06,87.8,89.9807,86.7146,86.9514,6686656.0
2022-10-07,84.0405,84.4056,80.9323,81.5046,10029889.0
2022-10-08,84.0405,84.4056,80.9323,81.5046,10029889.0
2022-10-09,84.0405,84.4056,80.9323,81.5046,10029889.0
2022-10-10,80.9126,81.0408,76.3292,78.1398,14211919.0
2022-10-11,76.7091,77.7254,73.9758,75.2882,12441054.0
2022-10-12,75.5348,75.9789,74.4692,75.002,7770150.0
2022-10-13,71.2228,80.4389,70.1769,78.3668,17560158.0
2022-10-14,78.5049,78.8404,73.6008,73.8278,10456112.0
2022-10-15,78.5049,78.8404,73.6008,73.8278,10456112.0
2022-10-16,78.5049,78.8404,73.6008,73.8278,10456112.0
2022-10-17,76.1861,76.8571,73.1765,73.4232,10772296.0
2022-10-18,75.6779,76.413,73.1667,74.2323,10231029.0
2022-10-19,74.0054,76.7584,73.4479,76.2354,10579176.0
2022-10-20,77.3208,81.026,76.1861,77.6169,13287857.0
2022-10-21,77.7846,81.5539,77.0939,81.327,11569492.0
2022-10-22,77.7846,81.5539,77.0939,81.327,11569492.0
2022-10-23,77.7846,81.5539,77.0939,81.327,11569492.0
2022-10-24,81.7316,83.9517,80.8139,83.8136,12005014.0
2022-10-25,84.8003,87.3264,84.6128,86.3692,10349364.0
2022-10-26,85.3233,89.0532,84.6622,86.9711,8991961.0
2022-10-27,87.6027,88.7966,85.2246,85.3924,6822536.0
2022-10-28,85.4713,88.7374,85.3134,88.5302,6388592.0
2022-10-29,85.4713,88.7374,85.3134,88.5302,6388592.0
2022-10-30,85.4713,88.7374,85.3134,88.5302,6388592.0
2022-10-31,87.6816,88.2144,86.4975,87.1192,6875350.0
2022-11-01,89.2998,89.5959,87.8197,88.5993,6105626.0
2022-11-02,89.1518,92.0528,86.3692,86.5962,10651484.0
2022-11-03,84.8201,86.5468,83.5768,85.1555,6849673.0
2022-11-04,88.8558,90.5826,87.6619,90.4839,8692669.0
2022-11-05,88.8558,90.5826,87.6619,90.4839,8692669.0
2022-11-06,88.8558,90.5826,87.6619,90.4839,8692669.0
2022-11-07,91.0365,93.8586,90.8786,93.7796,7684161.0
2022-11-08,95.6939,97.4799,93.5231,96.1675,10066976.0
2022-11-09,94.0115,95.3288,92.9902,93.1284,6864577.0
2022-11-10,98.8317,103.499,98.1608,103.4003,11692837.0
2022-11-11,103.9134,109.4145,103.4003,109.0642,11159967.0
2022-11-12,103.9134,109.4145,103.4003,109.0642,11159967.0
2022-11-13,103.9134,109.4145,103.4003,109.0642,11159967.0
2022-11-14,107.4164,108.7682,106.0251,106.1829,7761669.0
2022-11-15,109.6957,110.6331,107.3276,108.9952,9438599.0
2022-11-16,103.9776,105.7093,101.6242,102.8379,12082515.0
2022-11-17,99.0903,104.1996,98.8811,103.0649,10682840.0
2022-11-18,108.5314,108.5413,102.2705,103.3115,10921081.0
2022-11-19,108.5314,108.5413,102.2705,103.3115,10921081.0
2022-11-20,108.5314,108.5413,102.2705,103.3115,10921081.0
2022-11-21,102.1571,104.5055,100.4895,103.7457,9282393.0
2022-11-22,104.5154,105.8672,102.4728,105.6205,8497185.0
2022-11-23,105.1655,107.3911,105.1655,106.5008,4077688.0
2022-11-24,105.1655,107.3911,105.1655,106.5008,4077688.0
2022-11-25,105.759,106.3327,104.6413,104.6709,3012477.0
2022-11-26,105.759,106.3327,104.6413,104.6709,3012477.0
2022-11-27,105.759,106.3327,104.6413,104.6709,3012477.0
2022-11-28,102.8707,103.9489,101.6936,102.3464,6383452.0
2022-11-29,102.93,103.7807,101.8049,102.1288,3450382.0
2022-11-30,102.841,108.4494,101.5453,108.4099,11167032.0
2022-12-01,108.9539,109.4683,104.6116,105.848,6976243.0
2022-12-02,103.1872,106.1546,103.0883,105.5513,3903370.0
2022-12-03,103.1872,106.1546,103.0883,105.5513,3903370.0
2022-12-04,103.1872,106.1546,103.0883,105.5513,3903370.0
2022-12-05,105.215,106.5206,104.0676,105.2743,4692694.0
2022-12-06,105.6601,105.9024,102.6432,103.573,4571913.0
2022-12-07,103.573,106.4811,103.0092,104.9578,6383621.0
2022-12-08,105.8777,108.2516,105.3435,107.4306,5493190.0
2022-12-09,106.6096,108.5484,105.8381,106.1744,4705906.0
2022-12-10,106.6096,108.5484,105.8381,106.1744,4705906.0
2022-12-11,106.6096,108.5484,105.8381,106.1744,4705906.0
2022-12-12,105.6601,108.2318,104.4929,108.1824,4831377.0
2022-12-13,114.137,114.8294,109.9529,110.6552,9557332.0
2022-12-14,110.1508,111.3872,107.3713,108.4494,6429339.0
2022-12-15,106.58,106.847,102.8905,103.4246,6775217.0
2022-12-16,103.0191,104.7797,102.4256,103.5928,12925702.0
2022-12-17,103.0191,104.7797,102.4256,103.5928,12925702.0
2022-12-18,103.0191,104.7797,102.4256,103.5928,12925702.0
2022-12-19,103.6917,103.9192,101.5551,102.8608,6162500.0
2022-12-20,100.9616,103.4691,100.932,102.3761,4761804.0
2022-12-21,103.4939,105.3534,103.0685,104.7501,4889064.0
2022-12-22,101.0012,101.4958,94.9279,96.5402,11326627.0
2022-12-23,95.6401,96.3303,94.2948,96.1643,4753535.0
2022-12-24,95.6401,96.3303,94.2948,96.1643,4753535.0
2022-12-25,95.6401,96.3303,94.2948,96.1643,4753535.0
2022-12-26,95.6401,96.3303,94.2948,96.1643,4753535.0
2022-12-27,95.1356,95.7884,94.1366,94.3047,6121361.0
2022-12-28,93.642,94.74,92.6578,93.2018,4273957.0
2022-12-29,95.007,96.5798,94.097,96.0852,5071960.0
2022-12-30,94.5619,96.4215,93.9981,96.3226,3407047.0
2022-12-31,94.5619,96.4215,93.9981,96.3226,3407047.0
2023-01-01,94.5619,96.4215,93.9981,96.3226,3407047.0
2023-01-02,94.5619,96.4215,93.9981,96.3226,3407047.0
2023-01-03,98.6866,98.9339,95.0763,95.6796,5921671.0
2023-01-04,97.1485,98.5383,96.1346,98.2316,6289509.0
2023-01-05,96.7776,98.1624,96.3028,96.8567,4557079.0
2023-01-06,98.9141,103.7164,97.5095,103.1378,7241667.0
2023-01-07,98.9141,103.7164,97.5095,103.1378,7241667.0
2023-01-08,98.9141,103.7164,97.5095,103.1378,7241667.0
2023-01-09,104.4039,107.579,103.029,105.3337,6212259.0
2023-01-10,104.9875,107.0152,104.7105,106.8668,4638814.0
2023-01-11,105.5216,108.9935,105.3732,108.8649,5532560.0
2023-01-12,109.3792,110.6701,106.0656,109.0034,5330916.0
2023-01-13,106.3624,109.0034,106.2733,108.7759,5641571.0
2023-01-14,106.3624,109.0034,106.2733,108.7759,5641571.0
2023-01-15,106.3624,109.0034,106.2733,108.7759,5641571.0
2023-01-16,106.3624,109.0034,106.2733,108.7759,5641571.0
2023-01-17,108.217,109.4287,106.6096,108.2219,4848070.0
2023-01-18,109.5573,111.1696,108.3901,108.5088,5374108.0
2023-01-19,108.3011,108.4494,104.938,105.0072,5325095.0
2023-01-20,105.6403,108.583,105.3333,108.4593,5078502.0
2023-01-21,105.6403,108.583,105.3333,108.4593,5078502.0
2023-01-22,105.6403,108.583,105.3333,108.4593,5078502.0
2023-01-23,107.3515,113.6622,107.3218,112.9154,7669252.0
2023-01-24,112.2379,112.8313,111.2487,111.7631,3504703.0
2023-01-25,109.7848,113.1973,108.2219,112.7126,5957609.0
2023-01-26,113.1578,114.503,111.0459,114.3249,5813038.0
2023-01-27,111.3971,112.6533,109.4979,111.2784,8705733.0
2023-01-28,111.3971,112.6533,109.4979,111.2784,8705733.0
2023-01-29,111.3971,112.6533,109.4979,111.2784,8705733.0
2023-01-30,109.488,109.765,106.7926,107.0251,7351733.0
2023-01-31,107.7768,110.3486,107.4306,110.2794,6577082.0
2023-02-01,110.8926,118.8255,110.6948,117.7177,9886428.0
2023-02-02,119.0036,123.5635,118.9937,122.9107,11206465.0
2023-02-03,121.5852,122.3271,118.3112,118.6772,6156899.0
2023-02-04,121.5852,122.3271,118.3112,118.6772,6156899.0
2023-02-05,121.5852,122.3271,118.3112,118.6772,6156899.0
2023-02-06,116.9264,118.143,115.6405,116.412,5330987.0
2023-02-07,116.1153,119.9729,115.4822,119.2113,4935342.0
2023-02-08,117.8562,118.0737,114.2161,114.6909,6460544.0
2023-02-09,117.0748,118.2617,113.8304,114.8195,5512202.0
2023-02-10,113.5534,113.7216,111.7433,113.5237,4374417.0
2023-02-11,113.5534,113.7216,111.7433,113.5237,4374417.0
2023-02-12,113.5534,113.7216,111.7433,113.5237,4374417.0
2023-02-13,113.9194,115.4476,113.3061,115.2646,4198226.0
2023-02-14,113.6227,117.7128,112.6137,117.1539,4870669.0
2023-02-15,115.7295,118.2815,114.7305,118.1628,4994402.0
2023-02-16,115.6108,116.7978,113.8897,114.137,9117624.0
2023-02-17,115.5119,116.1252,112.1488,114.1865,9287116.0
2023-02-18,115.5119,116.1252,112.1488,114.1865,9287116.0
2023-02-19,115.5119,116.1252,112.1488,114.1865,9287116.0
2023-02-20,115.5119,116.1252,112.1488,114.1865,9287116.0
2023-02-21,112.406,113.5831,109.7254,110.0716,7583850.0
2023-02-22,110.1707,111.42,108.5447,109.4668,5089232.0
2023-02-23,111.5786,112.9849,108.9711,111.9454,7136058.0
2023-02-24,110.0617,111.1424,109.4371,110.3591,5808479.0
2023-02-25,110.0617,111.1424,109.4371,110.3591,5808479.0
2023-02-26,110.0617,111.1424,109.4371,110.3591,5808479.0
2023-02-27,112.5403,112.9171,110.5376,111.1126,5362738.0
2023-02-28,115.1479,117.0564,113.8689,115.1578,13010878.0
2023-03-01,116.6945,118.3007,115.941,116.2583,6756779.0
2023-03-02,114.4588,118.0727,112.9567,117.4381,6503427.0
2023-03-03,117.7356,118.1222,115.946,117.9438,7232428.0
2023-03-04,117.7356,118.1222,115.946,117.9438,7232428.0
2023-03-05,117.7356,118.1222,115.946,117.9438,7232428.0
2023-03-06,118.8262,120.4621,117.2101,117.5273,5775804.0
2023-03-07,117.3142,117.7058,114.672,115.3759,5225892.0
2023-03-08,115.6238,118.0826,115.6238,117.6364,4474897.0
2023-03-09,117.6761,119.9267,115.8518,116.0402,5701404.0
2023-03-10,117.3291,117.6067,112.9468,113.4128,7009561.0
2023-03-11,117.3291,117.6067,112.9468,113.4128,7009561.0
2023-03-12,117.3291,117.6067,112.9468,113.4128,7009561.0
2023-03-13,112.8179,116.3178,110.9639,114.8504,8221437.0
2023-03-14,117.7653,120.2043,116.873,119.312,8322374.0
2023-03-15,117.5075,117.8149,114.7116,117.4679,9517727.0
2023-03-16,117.2002,122.3756,115.9014,121.7807,6788769.0
2023-03-17,122.5937,123.3274,120.5811,121.5527,13761522.0
2023-03-18,122.5937,123.3274,120.5811,121.5527,13761522.0
2023-03-19,122.5937,123.3274,120.5811,121.5527,13761522.0
2023-03-20,121.9443,123.6942,121.3841,122.9804,4974722.0
2023-03-21,122.8217,124.5469,117.3985,119.3715,10090147.0
2023-03-22,119.2426,122.6829,117.6761,117.8446,8342533.0
2023-03-23,120.234,123.9222,119.1434,121.7311,6182233.0
2023-03-24,120.6009,121.0768,117.0415,118.5089,6356161.0
2023-03-25,120.6009,121.0768,117.0415,118.5089,6356161.0
2023-03-26,120.6009,121.0768,117.0415,118.5089,6356161.0
2023-03-27,119.7185,119.9465,117.3092,117.8545,4628324.0
2023-03-28,117.8744,118.0429,114.5926,115.4056,5523792.0
2023-03-29,117.7058,119.9762,116.3574,118.8262,7865317.0
2023-03-30,120.9578,122.326,120.2985,121.0669,6213755.0
2023-03-31,120.4819,122.4648,119.9663,121.7807,5016500.0
2023-04-01,120.4819,122.4648,119.9663,121.7807,5016500.0
2023-04-02,120.4819,122.4648,119.9663,121.7807,5016500.0
2023-04-03,120.591,121.394,119.5698,121.2751,5146768.0
2023-04-04,121.8898,121.9195,118.3701,119.0939,4772208.0
2023-04-05,118.5684,118.6675,114.662,116.3178,6691718.0
2023-04-06,113.2084,114.3051,110.9163,113.4723,6274987.0
2023-04-07,113.2084,114.3051,110.9163,113.4723,6274987.0
2023-04-08,113.2084,114.3051,110.9163,113.4723,6274987.0
2023-04-09,113.2084,114.3051,110.9163,113.4723,6274987.0
2023-04-10,111.5092,115.713,111.4894,115.5048,4096459.0
2023-04-11,116.3277,116.8234,115.0884,115.3858,3373011.0
2023-04-12,116.7243,116.7937,111.9058,112.1933,5838931.0
2023-04-13,112.5601,112.9369,110.5624,112.5007,5299556.0
2023-04-14,112.3916,114.0672,110.4186,111.9355,5211571.0
2023-04-15,112.3916,114.0672,110.4186,111.9355,5211571.0
2023-04-16,112.3916,114.0672,110.4186,111.9355,5211571.0
2023-04-17,108.287,111.0135,108.0688,110.835,6952232.0
2023-04-18,111.5389,112.6207,109.5858,110.3195,5054956.0
2023-04-19,108.9116,109.6651,108.1878,109.3974,6796764.0
2023-04-20,110.2996,115.3362,110.2996,113.4128,8699540.0
2023-04-21,112.5007,113.1253,111.2465,112.4907,4516756.0
2023-04-22,112.5007,113.1253,111.2465,112.4907,4516756.0
2023-04-23,112.5007,113.1253,111.2465,112.4907,4516756.0
2023-04-24,112.5205,112.9666,111.5786,112.6395,3218100.0
2023-04-25,111.5389,112.689,109.4767,109.6651,6282571.0
2023-04-26,110.2104,110.5475,108.8818,109.3677,6245821.0
2023-04-27,110.3492,111.2217,108.2176,110.726,9447029.0
2023-04-28,110.7458,112.2925,110.1707,112.0644,8064438.0
2023-04-29,110.7458,112.2925,110.1707,112.0644,8064438.0
2023-04-30,110.7458,112.2925,110.1707,112.0644,8064438.0
2023-05-01,112.3321,113.4624,111.1424,111.9851,4171844.0
2023-05-02,111.9554,112.4213,110.2501,111.2019,4850231.0
2023-05-03,110.9837,114.2853,110.9292,112.3222,5624062.0
2023-05-04,112.0842,112.4412,110.7656,111.4894,3579606.0
2023-05-05,112.7287,115.6238,112.0049,115.0685,4874374.0
2023-05-06,112.7287,115.6238,112.0049,115.0685,4874374.0
2023-05-07,112.7287,115.6238,112.0049,115.0685,4874374.0
2023-05-08,115.8667,116.5855,113.9482,114.7612,3247629.0
2023-05-09,113.1054,113.4326,111.8959,112.8675,3173743.0
2023-05-10,114.5331,115.247,113.1649,114.4241,4101016.0
2023-05-11,114.315,114.8455,112.9369,114.4737,3630615.0
2023-05-12,115.713,116.0699,114.0077,115.0983,3838686.0
2023-05-13,115.713,116.0699,114.0077,115.0983,3838686.0
2023-05-14,115.713,116.0699,114.0077,115.0983,3838686.0
2023-05-15,115.6932,120.2241,115.0289,120.0754,5859171.0
2023-05-16,119.7978,122.0137,119.4111,119.887,5081009.0
2023-05-17,121.2057,125.2211,120.8388,124.6262,7349587.0
2023-05-18,124.7352,130.9319,124.6857,128.8101,10891208.0
2023-05-19,127.204,127.2288,124.18,125.8655,10257187.0
2023-05-20,127.204,127.2288,124.18,125.8655,10257187.0
2023-05-21,127.204,127.2288,124.18,125.8655,10257187.0
2023-05-22,126.1431,126.4703,124.5771,125.4689,4709104.0
2023-05-23,124.8146,125.6474,123.1291,123.4265,4604632.0
2023-05-24,121.1899,121.8857,119.4604,121.0011,6315616.0
2023-05-25,126.4085,129.9472,125.3737,129.6887,9575704.0
2023-05-26,129.9869,135.8715,129.2066,135.2453,9083778.0
2023-05-27,129.9869,135.8715,129.2066,135.2453,9083778.0
2023-05-28,129.9869,135.8715,129.2066,135.2453,9083778.0
2023-05-29,129.9869,135.8715,129.2066,135.2453,9083778.0
2023-05-30,137.1736,137.9689,134.6737,135.7522,7753836.0
2023-05-31,132.8,134.9371,131.3686,132.5018,11368615.0
2023-06-01,132.9292,135.3745,130.9029,134.0226,5007034.0
2023-06-02,134.3308,134.5196,131.5873,133.8238,5327592.0
2023-06-03,134.3308,134.5196,131.5873,133.8238,5327592.0
2023-06-04,134.3308,134.5196,131.5873,133.8238,5327592.0
2023-06-05,134.0127,134.3407,132.2441,132.9292,3798281.0
2023-06-06,130.6132,134.5395,129.9671,133.138,5469139.0
2023-06-07,134.46,136.2194,132.7839,134.2015,4835726.0
2023-06-08,135.0365,135.9411,133.3468,135.3844,4507733.0
2023-06-09,136.9649,137.1538,135.0067,135.3049,3676052.0
2023-06-10,136.9649,137.1538,135.0067,135.3049,3676052.0
2023-06-11,136.9649,137.1538,135.0067,135.3049,3676052.0
2023-06-12,136.9152,139.3903,136.0107,139.1716,5933753.0
2023-06-13,140.6527,141.6765,138.5702,140.941,6859549.0
2023-06-14,137.5812,140.5135,137.4023,140.3247,6474558.0
2023-06-15,137.8595,140.5831,137.1041,139.271,5524417.0
2023-06-16,140.0463,140.106,137.3029,138.0981,8847359.0
2023-06-17,140.0463,140.106,137.3029,138.0981,8847359.0
2023-06-18,140.0463,140.106,137.3029,138.0981,8847359.0
2023-06-19,140.0463,140.106,137.3029,138.0981,8847359.0
2023-06-20,138.277,139.4798,136.448,137.6905,3840324.0
2023-06-21,137.7005,138.3267,135.0564,135.8516,4715288.0
2023-06-22,134.1916,138.7641,134.1916,138.0881,3763902.0
2023-06-23,135.7323,135.9709,134.0351,135.2552,6956859.0
2023-06-24,135.7323,135.9709,134.0351,135.2552,6956859.0
2023-06-25,135.7323,135.9709,134.0351,135.2552,6956859.0
2023-06-26,135.6528,140.0265,135.6528,138.9629,7256061.0
2023-06-27,139.3108,145.8116,139.1219,145.6724,7343867.0
2023-06-28,141.9449,145.0417,141.1994,143.1675,6645180.0
2023-06-29,143.8236,144.3753,142.6507,143.3663,3916548.0
2023-06-30,144.4299,144.6784,142.5811,143.6745,6142766.0
2023-07-01,144.4299,144.6784,142.5811,143.6745,6142766.0
2023-07-02,144.4299,144.6784,142.5811,143.6745,6142766.0
2023-07-03,143.1576,145.0353,142.5222,144.5989,2533617.0
2023-07-04,143.1576,145.0353,142.5222,144.5989,2533617.0
2023-07-05,143.3862,144.0522,141.3087,141.4081,5198675.0
2023-07-06,139.8177,140.4837,137.9266,139.5394,5793780.0
2023-07-07,138.7839,141.269,138.5752,138.7342,3459428.0
2023-07-08,138.7839,141.269,138.5752,138.7342,3459428.0
2023-07-09,138.7839,141.269,138.5752,138.7342,3459428.0
2023-07-10,138.943,141.0304,138.8635,139.7183,6364392.0
2023-07-11,139.3406,139.599,133.2075,136.7363,7709970.0
2023-07-12,138.3764,138.8635,137.0245,138.0583,5590112.0
2023-07-13,139.281,142.7998,139.1815,141.7958,5410840.0
2023-07-14,143.7043,144.5193,141.5274,141.8853,6058757.0
2023-07-15,143.7043,144.5193,141.5274,141.8853,6058757.0
2023-07-16,143.7043,144.5193,141.5274,141.8853,6058757.0
2023-07-17,142.1238,145.6227,140.9807,144.6287,6306971.0
2023-07-18,142.9389,144.2808,141.0602,143.6447,6493646.0
2023-07-19,143.1874,143.7838,140.3346,140.931,5379354.0
2023-07-20,136.9947,137.3575,132.7205,133.2374,9883246.0
2023-07-21,134.4103,136.4778,134.3805,135.5832,15686058.0
2023-07-22,134.4103,136.4778,134.3805,135.5832,15686058.0
2023-07-23,134.4103,136.4778,134.3805,135.5832,15686058.0
2023-07-24,136.776,138.2459,136.0305,137.5215,5277025.0
2023-07-25,137.8595,140.5533,137.6707,139.2213,5038481.0
2023-07-26,136.8059,139.4499,135.9908,138.1875,4050407.0
2023-07-27,143.3663,149.5242,143.3465,145.2649,8928873.0
2023-07-28,148.6843,152.3621,147.8096,151.0202,7803416.0
2023-07-29,148.6843,152.3621,147.8096,151.0202,7803416.0
2023-07-30,148.6843,152.3621,147.8096,151.0202,7803416.0
2023-07-31,151.0202,151.7657,149.6187,150.6823,4184927.0
2023-08-01,150.0163,151.9447,149.3801,151.716,3089314.0
2023-08-02,149.7181,149.7181,146.0005,146.4478,5471076.0
2023-08-03,145.1357,147.8096,144.4906,146.9249,4339024.0
2023-08-04,146.6366,148.1774,144.2013,144.7878,3984509.0
2023-08-05,146.6366,148.1774,144.2013,144.7878,3984509.0
2023-08-06,146.6366,148.1774,144.2013,144.7878,3984509.0
2023-08-07,146.1695,149.7877,146.1496,149.4795,3896077.0
2023-08-08,147.2629,147.4219,145.0263,147.1237,3443698.0
2023-08-09,147.0939,148.0183,143.9339,144.2908,4796617.0
2023-08-10,145.8911,147.0939,142.2431,143.7441,4018267.0
2023-08-11,141.3684,141.6169,137.7005,137.9987,5193238.0
2023-08-12,141.3684,141.6169,137.7005,137.9987,5193238.0
2023-08-13,141.3684,141.6169,137.7005,137.9987,5193238.0
2023-08-14,137.3724,141.0901,136.8456,141.0404,4850395.0
2023-08-15,140.4241,141.0006,138.8983,139.2412,3384887.0
2023-08-16,139.6885,140.4141,137.3426,137.4221,4613017.0
2023-08-17,138.3565,138.9529,135.7522,136.7661,7065730.0
2023-08-18,136.5077,142.7898,134.7184,141.8057,11541812.0
2023-08-19,136.5077,142.7898,134.7184,141.8057,11541812.0
2023-08-20,136.5077,142.7898,134.7184,141.8057,11541812.0
2023-08-21,142.422,148.3265,142.3027,147.8792,8121877.0
2023-08-22,149.8572,150.2449,146.0601,146.9647,4867297.0
2023-08-23,146.4466,148.0022,145.4903,147.4328,5300356.0
2023-08-24,148.9669,149.3753,141.2765,141.9738,6771049.0
2023-08-25,143.0397,144.4044,140.4198,143.8068,4720643.0
2023-08-26,143.0397,144.4044,140.4198,143.8068,4720643.0
2023-08-27,143.0397,144.4044,140.4198,143.8068,4720643.0
2023-08-28,144.7481,146.6259,143.493,144.8627,3565772.0
2023-08-29,143.3087,149.9432,143.3087,149.4052,5017209.0
2023-08-30,148.6182,150.9891,147.6121,150.3715,4000010.0
2023-08-31,148.8374,152.8022,148.8374,152.1746,6593824.0
2023-09-01,153.9079,153.9477,151.9156,153.3999,3693087.0
2023-09-02,153.9079,153.9477,151.9156,153.3999,3693087.0
