,BANR US Equity,BANR US Equity,BANR US Equity,BANR US Equity,BANR US Equity
2023-08-14,45.5584,46.1648,44.6684,45.49,224031.0
2023-08-15,44.6879,44.9178,43.7588,44.062,165461.0
2023-08-16,43.9348,44.4728,43.3187,43.5827,110811.0
2023-08-17,43.8859,43.9935,43.3089,43.6316,170168.0
2023-08-18,43.2013,43.6708,43.123,43.3969,251781.0
2023-08-19,43.2013,43.6708,43.123,43.3969,251781.0
2023-08-20,43.2013,43.6708,43.123,43.3969,251781.0
2023-08-21,43.4947,43.524,42.4677,42.8394,172324.0
2023-08-22,42.7416,43.0008,41.5777,41.5777,194622.0
2023-08-23,41.6657,42.6927,41.4701,42.4384,135259.0
2023-08-24,42.2721,43.0644,41.8907,42.5166,160672.0
2023-08-25,42.6438,43.035,41.6706,42.2134,97883.0
2023-08-26,42.6438,43.035,41.6706,42.2134,97883.0
2023-08-27,42.6438,43.035,41.6706,42.2134,97883.0
2023-08-28,42.409,42.9079,42.3895,42.7318,82625.0
2023-08-29,42.7318,43.0448,42.3308,42.6927,99541.0
2023-08-30,42.6536,42.9176,42.2721,42.4873,87707.0
2023-08-31,42.4873,42.9861,42.368,42.5949,153718.0
2023-09-01,43.0839,44.0424,42.5998,43.6805,265752.0
2023-09-02,43.0839,44.0424,42.5998,43.6805,265752.0
2023-09-03,43.0839,44.0424,42.5998,43.6805,265752.0
2023-09-04,43.0839,44.0424,42.5998,43.6805,265752.0
2023-09-05,43.26,43.5827,42.7025,42.7905,133390.0
2023-09-06,42.8394,43.1133,41.744,42.5069,130875.0
2023-09-07,42.3504,42.5362,41.6952,42.2917,202995.0
2023-09-08,42.3797,42.7367,41.7929,42.7025,262503.0
2023-09-09,42.3797,42.7367,41.7929,42.7025,262503.0
2023-09-10,42.3797,42.7367,41.7929,42.7025,262503.0
2023-09-11,42.9665,43.3627,42.3015,42.4873,183827.0
2023-09-12,42.5558,43.0154,42.3748,42.7122,126956.0
2023-09-13,42.6144,42.6144,41.6559,42.3112,141514.0
2023-09-14,42.722,42.991,42.458,42.7612,135263.0
2023-09-15,42.5362,42.8394,42.1401,42.3895,621524.0
2023-09-16,42.5362,42.8394,42.1401,42.3895,621524.0
2023-09-17,42.5362,42.8394,42.1401,42.3895,621524.0
2023-09-18,42.3406,42.546,41.607,42.2917,130272.0
2023-09-19,42.4286,42.6242,41.7244,41.7537,171377.0
2023-09-20,41.9494,42.3797,41.4505,41.4897,102364.0
2023-09-21,41.1278,41.6583,40.8246,41.206,123683.0
2023-09-22,41.2354,41.8222,40.7952,41.3919,149991.0
2023-09-23,41.2354,41.8222,40.7952,41.3919,149991.0
2023-09-24,41.2354,41.8222,40.7952,41.3919,149991.0
2023-09-25,41.2843,41.7146,41.0593,41.5092,112151.0
2023-09-26,41.0691,41.6364,40.5507,40.6681,171269.0
2023-09-27,40.8148,40.9224,40.2377,40.4333,90543.0
2023-09-28,40.3258,41.14,40.3258,40.6779,147991.0
2023-09-29,40.8637,41.7097,40.805,41.4505,208844.0
2023-09-30,40.8637,41.7097,40.805,41.4505,208844.0
2023-10-01,40.8637,41.7097,40.805,41.4505,208844.0
2023-10-02,41.4212,41.7929,40.2964,40.717,313147.0
2023-10-03,40.4725,41.8467,39.7976,40.316,374848.0
2023-10-04,40.3258,41.294,39.8807,41.0202,193100.0
2023-10-05,40.8735,42.1841,40.8735,42.0569,175592.0
2023-10-06,41.6266,42.9665,41.2142,42.6927,192120.0
2023-10-07,41.6266,42.9665,41.2142,42.6927,192120.0
2023-10-08,41.6266,42.9665,41.2142,42.6927,192120.0
2023-10-09,42.2623,43.5729,41.9983,43.3578,247411.0
2023-10-10,43.524,43.9251,43.1768,43.3578,236505.0
2023-10-11,43.3578,44.1109,43.3578,43.5436,108455.0
2023-10-12,43.4751,43.5045,42.7416,43.2111,139037.0
2023-10-13,43.6708,43.9153,42.1645,42.2232,152245.0
2023-10-14,43.6708,43.9153,42.1645,42.2232,152245.0
2023-10-15,43.6708,43.9153,42.1645,42.2232,152245.0
2023-10-16,42.3699,42.9372,41.8418,42.145,220870.0
2023-10-17,41.8515,43.4311,41.8515,42.7122,341799.0
2023-10-18,42.3112,43.3627,41.519,41.6559,420435.0
2023-10-19,42.9176,43.9544,41.8613,42.321,394763.0
2023-10-20,42.4286,42.6438,39.6998,39.9052,393594.0
2023-10-21,42.4286,42.6438,39.6998,39.9052,393594.0
2023-10-22,42.4286,42.6438,39.6998,39.9052,393594.0
2023-10-23,39.778,40.8246,39.6313,39.8759,235698.0
2023-10-24,40.1204,41.4481,38.5066,38.8782,248086.0
2023-10-25,38.5066,39.9345,38.4479,39.5726,381128.0
2023-10-26,39.7976,41.4065,39.4748,41.3038,296029.0
2023-10-27,41.0789,41.563,40.5214,40.9224,178099.0
2023-10-28,41.0789,41.563,40.5214,40.9224,178099.0
2023-10-29,41.0789,41.563,40.5214,40.9224,178099.0
2023-10-30,41.4897,42.0129,40.629,41.2451,112353.0
2023-10-31,41.2354,41.8613,40.8539,41.2843,114853.0
2023-11-01,41.2549,41.3136,40.5703,41.1473,106155.0
2023-11-02,41.6519,43.1459,41.6519,43.0568,135919.0
2023-11-03,44.2342,45.4362,43.7593,44.244,155035.0
2023-11-04,44.2342,45.4362,43.7593,44.244,155035.0
2023-11-05,44.2342,45.4362,43.7593,44.244,155035.0
2023-11-06,44.244,44.5112,41.4244,43.9769,128134.0
2023-11-07,43.7889,43.7889,43.1805,43.3239,146138.0
2023-11-08,43.5515,43.5515,41.9883,42.2455,80111.0
2023-11-09,42.3148,42.3841,41.7954,42.1565,119876.0
2023-11-10,42.2258,42.4137,41.5827,41.9191,99545.0
2023-11-11,42.2258,42.4137,41.5827,41.9191,99545.0
2023-11-12,42.2258,42.4137,41.5827,41.9191,99545.0
2023-11-13,41.7904,42.3,41.4738,42.0872,82842.0
2023-11-14,43.3338,45.8171,43.3338,45.4906,208672.0
2023-11-15,45.5104,46.4206,45.0553,45.4115,181236.0
2023-11-16,45.4214,45.4214,44.4617,44.8574,91437.0
2023-11-17,45.4115,45.7429,45.0355,45.2235,162651.0
2023-11-18,45.4115,45.7429,45.0355,45.2235,162651.0
2023-11-19,45.4115,45.7429,45.0355,45.2235,162651.0
2023-11-20,45.1839,45.1839,44.6596,44.808,79371.0
2023-11-21,44.6695,44.6794,43.8483,43.9077,73816.0
2023-11-22,44.0956,44.4765,43.878,44.066,63657.0
2023-11-23,44.0956,44.4765,43.878,44.066,63657.0
2023-11-24,44.0462,44.4023,43.8928,43.9868,26234.0
2023-11-25,44.0462,44.4023,43.8928,43.9868,26234.0
2023-11-26,44.0462,44.4023,43.8928,43.9868,26234.0
2023-11-27,43.9769,43.9769,43.136,43.3833,204936.0
2023-11-28,43.3833,43.3833,42.8268,43.225,164005.0
2023-11-29,43.6504,45.0157,43.0766,44.7387,250885.0
2023-11-30,44.8871,45.1147,44.2539,44.6596,224585.0
2023-12-01,44.3826,47.3704,44.3826,46.8559,159653.0
2023-12-02,44.3826,47.3704,44.3826,46.8559,159653.0
2023-12-03,44.3826,47.3704,44.3826,46.8559,159653.0
2023-12-04,46.4008,47.9838,46.4008,47.776,189789.0
2023-12-05,47.6969,48.3103,47.3111,47.8354,249945.0
2023-12-06,48.4092,50.1208,48.241,49.0622,404506.0
2023-12-07,49.171,49.7647,48.5082,48.9435,219446.0
2023-12-08,48.9831,49.6459,48.6318,49.3293,143016.0
2023-12-09,48.9831,49.6459,48.6318,49.3293,143016.0
2023-12-10,48.9831,49.6459,48.6318,49.3293,143016.0
2023-12-11,49.0127,49.2601,48.4785,48.7456,178060.0
2023-12-12,48.6863,49.27,48.3697,48.894,111032.0
2023-12-13,49.1809,52.0995,48.8643,51.8324,256918.0
2023-12-14,52.6041,54.4888,52.5843,53.1878,251099.0
2023-12-15,53.5242,54.2959,53.0295,53.2967,1189316.0
2023-12-16,53.5242,54.2959,53.0295,53.2967,1189316.0
2023-12-17,53.5242,54.2959,53.0295,53.2967,1189316.0
2023-12-18,53.7913,53.9021,52.7228,52.7426,179574.0
2023-12-19,52.891,54.1623,52.3098,53.6528,168713.0
2023-12-20,53.6825,54.751,52.5744,52.614,246821.0
2023-12-21,53.1285,53.3857,52.5349,53.2571,132650.0
2023-12-22,53.7122,54.3553,53.1087,53.6627,96878.0
2023-12-23,53.7122,54.3553,53.1087,53.6627,96878.0
2023-12-24,53.7122,54.3553,53.1087,53.6627,96878.0
2023-12-25,53.7122,54.3553,53.1087,53.6627,96878.0
2023-12-26,53.9892,54.5037,53.6429,54.3751,92310.0
2023-12-27,54.5729,55.0676,54.0486,54.5334,205869.0
2023-12-28,54.4344,54.7411,53.8012,54.1277,102984.0
2023-12-29,53.7716,53.9082,52.9108,52.99,138637.0
2023-12-30,53.7716,53.9082,52.9108,52.99,138637.0
2023-12-31,53.7716,53.9082,52.9108,52.99,138637.0
2024-01-01,53.7716,53.9082,52.9108,52.99,138637.0
2024-01-02,52.3963,53.356,52.1886,52.3865,138339.0
2024-01-03,52.1886,52.1886,50.0417,50.1604,274175.0
2024-01-04,50.4572,51.1498,50.1505,50.3978,134173.0
2024-01-05,49.9922,51.1794,49.7647,50.5462,117713.0
2024-01-06,49.9922,51.1794,49.7647,50.5462,117713.0
2024-01-07,49.9922,51.1794,49.7647,50.5462,117713.0
2024-01-08,50.4671,51.1102,50.3583,51.1003,106827.0
2024-01-09,50.4077,50.7773,50.0516,50.3781,94086.0
2024-01-10,50.0417,50.6353,49.6905,50.6254,154215.0
2024-01-11,50.0813,50.3753,49.1513,50.1406,242406.0
2024-01-12,50.6749,51.13,49.3096,49.6756,80084.0
2024-01-13,50.6749,51.13,49.3096,49.6756,80084.0
2024-01-14,50.6749,51.13,49.3096,49.6756,80084.0
2024-01-15,50.6749,51.13,49.3096,49.6756,80084.0
2024-01-16,48.9039,49.4233,48.6566,49.082,135721.0
2024-01-17,48.152,49.2403,47.9245,48.4884,330919.0
2024-01-18,48.6863,49.2403,48.4686,48.6962,245711.0
2024-01-19,48.6368,48.6368,46.668,48.2015,444382.0
2024-01-20,48.6368,48.6368,46.668,48.2015,444382.0
2024-01-21,48.6368,48.6368,46.668,48.2015,444382.0
2024-01-22,48.2213,49.4777,47.4743,48.3697,308103.0
2024-01-23,48.7753,49.2304,47.8156,48.0432,190209.0
2024-01-24,48.3301,50.2494,48.2806,49.3689,213236.0
2024-01-25,49.9724,49.9724,47.598,47.6672,234638.0
2024-01-26,48.2015,48.4785,47.4397,47.7167,137048.0
2024-01-27,48.2015,48.4785,47.4397,47.7167,137048.0
2024-01-28,48.2015,48.4785,47.4397,47.7167,137048.0
2024-01-29,47.6771,48.4983,47.3407,48.3796,182789.0
2024-01-30,48.3796,48.7654,47.7365,47.875,189789.0
2024-01-31,47.1033,47.875,45.9853,46.0842,193799.0
2024-02-01,46.1832,46.8411,43.8582,45.6094,258045.0
2024-02-02,44.6893,45.6959,44.2935,45.2928,161566.0
2024-02-03,44.6893,45.6959,44.2935,45.2928,161566.0
2024-02-04,44.6893,45.6959,44.2935,45.2928,161566.0
2024-02-05,44.8179,45.1246,43.8694,44.62,188943.0
2024-02-06,44.53,45.04,44.15,44.54,183140.0
2024-02-07,44.63,44.785,43.22,44.04,169231.0
2024-02-08,43.82,44.56,43.615,44.1,148019.0
2024-02-09,43.97,44.61,43.44,44.49,230141.0
2024-02-10,43.97,44.61,43.44,44.49,230141.0
2024-02-11,43.97,44.61,43.44,44.49,230141.0
2024-02-12,44.52,46.21,44.5,45.53,189919.0
2024-02-13,44.02,44.23,42.37,43.26,266157.0
2024-02-14,43.85,44.886,42.9268,43.91,412755.0
2024-02-15,44.15,46.34,44.15,45.97,196714.0
2024-02-16,45.65,46.7,44.92,45.16,132293.0
2024-02-17,45.65,46.7,44.92,45.16,132293.0
2024-02-18,45.65,46.7,44.92,45.16,132293.0
2024-02-19,45.65,46.7,44.92,45.16,132293.0
2024-02-20,44.7,45.52,44.1,44.52,128747.0
2024-02-21,44.35,44.61,43.95,44.3,144040.0
2024-02-22,44.09,44.63,43.8336,44.49,137605.0
2024-02-23,44.58,45.3,44.23,44.48,91032.0
2024-02-24,44.58,45.3,44.23,44.48,91032.0
2024-02-25,44.58,45.3,44.23,44.48,91032.0
2024-02-26,44.19,44.68,43.31,43.81,114731.0
2024-02-27,44.05,44.4975,43.68,43.96,82509.0
2024-02-28,43.46,44.18,43.46,43.82,169719.0
2024-02-29,44.64,45.2399,43.43,43.84,282643.0
2024-03-01,43.5,45.05,43.155,44.99,255804.0
2024-03-02,43.5,45.05,43.155,44.99,255804.0
2024-03-03,43.5,45.05,43.155,44.99,255804.0
2024-03-04,45.32,46.085,44.665,45.14,185943.0
2024-03-05,45.0,46.98,44.98,46.78,214924.0
2024-03-06,46.88,47.605,45.645,46.7,236496.0
2024-03-07,47.32,47.79,46.39,46.53,182831.0
2024-03-08,47.2,47.28,46.2,46.58,207308.0
2024-03-09,47.2,47.28,46.2,46.58,207308.0
2024-03-10,47.2,47.28,46.2,46.58,207308.0
2024-03-11,46.55,47.0,46.395,46.7,133833.0
2024-03-12,46.49,46.84,45.63,46.0,187640.0
2024-03-13,45.73,46.84,45.73,46.0,206586.0
2024-03-14,45.77,46.65,44.37,45.0,273008.0
2024-03-15,44.58,46.6,44.58,45.52,809445.0
2024-03-16,44.58,46.6,44.58,45.52,809445.0
2024-03-17,44.58,46.6,44.58,45.52,809445.0
2024-03-18,45.57,45.69,44.66,44.67,205532.0
2024-03-19,44.63,45.23,44.4,44.69,106153.0
2024-03-20,44.39,46.82,44.35,46.33,147652.0
2024-03-21,46.54,47.4,46.3,46.5,204719.0
2024-03-22,46.57,46.57,45.755,45.93,144342.0
2024-03-23,46.57,46.57,45.755,45.93,144342.0
2024-03-24,46.57,46.57,45.755,45.93,144342.0
2024-03-25,46.02,46.58,45.57,45.83,164038.0
2024-03-26,46.25,46.5,45.03,45.19,167131.0
2024-03-27,45.56,47.85,45.295,47.81,236218.0
2024-03-28,47.57,48.37,47.36,48.0,390717.0
2024-03-29,47.57,48.37,47.36,48.0,390717.0
2024-03-30,47.57,48.37,47.36,48.0,390717.0
2024-03-31,47.57,48.37,47.36,48.0,390717.0
2024-04-01,48.43,48.43,46.61,46.97,207837.0
2024-04-02,46.34,46.79,46.105,46.63,189079.0
2024-04-03,46.18,46.98,46.18,46.63,147129.0
2024-04-04,47.03,47.86,46.46,46.54,129074.0
2024-04-05,46.24,46.28,45.86,46.17,105370.0
2024-04-06,46.24,46.28,45.86,46.17,105370.0
2024-04-07,46.24,46.28,45.86,46.17,105370.0
2024-04-08,46.23,46.92,46.145,46.56,54614.0
