,CHDN US Equity,CHDN US Equity,CHDN US Equity,CHDN US Equity,CHDN US Equity
2023-08-12,123.0314,123.3205,121.5912,122.7822,412723.0
2023-08-13,123.0314,123.3205,121.5912,122.7822,412723.0
2023-08-14,123.141,123.6195,122.1244,123.5896,280625.0
2023-08-15,123.0115,123.6992,122.4135,122.9816,342930.0
2023-08-16,122.4135,122.9417,121.1676,121.347,377673.0
2023-08-17,121.3271,121.7756,120.0812,120.5895,412301.0
2023-08-18,119.5131,121.1875,119.3038,120.9483,399030.0
2023-08-19,119.5131,121.1875,119.3038,120.9483,399030.0
2023-08-20,119.5131,121.1875,119.3038,120.9483,399030.0
2023-08-21,121.1178,123.6992,121.1178,123.3703,367808.0
2023-08-22,123.7191,125.0946,123.2108,123.5597,388980.0
2023-08-23,123.6992,124.8853,123.6593,124.2374,298372.0
2023-08-24,123.7291,124.5863,123.161,123.3005,319141.0
2023-08-25,123.5696,124.2274,122.8869,123.5098,202742.0
2023-08-26,123.5696,124.2274,122.8869,123.5098,202742.0
2023-08-27,123.5696,124.2274,122.8869,123.5098,202742.0
2023-08-28,123.9783,125.5231,123.6294,125.2939,241597.0
2023-08-29,125.274,127.367,124.7059,127.2773,307896.0
2023-08-30,126.7889,128.0647,125.4235,125.7324,240640.0
2023-08-31,125.7324,125.7324,124.3769,124.8653,402490.0
2023-09-01,125.553,126.1511,124.7158,125.7025,211032.0
2023-09-02,125.553,126.1511,124.7158,125.7025,211032.0
2023-09-03,125.553,126.1511,124.7158,125.7025,211032.0
2023-09-04,125.553,126.1511,124.7158,125.7025,211032.0
2023-09-05,124.8853,124.9799,120.5397,120.6095,494416.0
2023-09-06,120.4998,121.7357,119.3486,119.5231,381104.0
2023-09-07,119.244,119.6925,118.2772,119.1942,563449.0
2023-09-08,119.6028,120.0214,118.0679,118.2274,431294.0
2023-09-09,119.6028,120.0214,118.0679,118.2274,431294.0
2023-09-10,119.6028,120.0214,118.0679,118.2274,431294.0
2023-09-11,118.4566,119.0447,117.4799,117.6493,367941.0
2023-09-12,117.3802,118.3569,117.3802,117.6593,308390.0
2023-09-13,117.1808,118.1277,117.1808,117.739,336060.0
2023-09-14,118.3968,119.4832,118.0081,119.0945,263606.0
2023-09-15,119.1045,120.4301,118.3021,119.1742,849659.0
2023-09-16,119.1045,120.4301,118.3021,119.1742,849659.0
2023-09-17,119.1045,120.4301,118.3021,119.1742,849659.0
2023-09-18,119.2839,119.6028,118.4068,118.5463,267810.0
2023-09-19,118.2971,119.5131,118.0828,118.7656,342392.0
2023-09-20,119.3038,120.5796,118.4566,118.6759,284512.0
2023-09-21,117.7689,118.5363,116.5131,116.5729,574919.0
2023-09-22,116.5729,117.3104,114.7888,115.0579,518740.0
2023-09-23,116.5729,117.3104,114.7888,115.0579,518740.0
2023-09-24,116.5729,117.3104,114.7888,115.0579,518740.0
2023-09-25,114.6194,115.2871,111.6891,112.0778,468759.0
2023-09-26,111.3103,114.111,110.8519,113.8519,612668.0
2023-09-27,114.121,116.4931,113.5828,114.5197,569347.0
2023-09-28,114.4499,115.3868,113.8619,114.6094,448765.0
2023-09-29,115.5363,117.4799,115.4516,115.6559,536287.0
2023-09-30,115.5363,117.4799,115.4516,115.6559,536287.0
2023-10-01,115.5363,117.4799,115.4516,115.6559,536287.0
2023-10-02,115.4466,116.2539,114.0313,114.3502,399091.0
2023-10-03,114.0911,115.935,112.8751,113.0246,548363.0
2023-10-04,113.5928,114.5894,112.2472,112.606,417083.0
2023-10-05,112.6658,112.7456,110.523,111.2406,340229.0
2023-10-06,110.6426,112.596,109.9648,111.5097,293042.0
2023-10-07,110.6426,112.596,109.9648,111.5097,293042.0
2023-10-08,110.6426,112.596,109.9648,111.5097,293042.0
2023-10-09,110.194,110.7671,107.5827,110.4731,313322.0
2023-10-10,111.2705,113.4682,111.2705,112.4266,325343.0
2023-10-11,113.9815,114.9283,112.1477,113.3137,345101.0
2023-10-12,113.8021,113.8021,108.4498,109.4764,317014.0
2023-10-13,109.2273,109.9647,108.4797,109.6459,255908.0
2023-10-14,109.2273,109.9647,108.4797,109.6459,255908.0
2023-10-15,109.2273,109.9647,108.4797,109.6459,255908.0
2023-10-16,110.9416,113.6326,110.8668,112.317,405406.0
2023-10-17,112.008,114.7689,112.008,113.4034,422623.0
2023-10-18,112.6858,113.5031,111.4,111.5495,286597.0
2023-10-19,111.0313,113.0346,110.0545,111.8286,373102.0
2023-10-20,111.8087,112.1575,110.1342,110.513,279307.0
2023-10-21,111.8087,112.1575,110.1342,110.513,279307.0
2023-10-22,111.8087,112.1575,110.1342,110.513,279307.0
2023-10-23,109.8452,111.8984,109.3269,110.4931,300089.0
2023-10-24,110.802,112.3419,110.2837,111.0811,290008.0
2023-10-25,109.3867,109.3867,106.7355,108.0711,520227.0
2023-10-26,112.3369,114.5247,107.0146,107.7023,604388.0
2023-10-27,107.6525,110.1791,106.0977,108.1409,387335.0
2023-10-28,107.6525,110.1791,106.0977,108.1409,387335.0
2023-10-29,107.6525,110.1791,106.0977,108.1409,387335.0
2023-10-30,108.9083,109.5063,107.0146,108.6193,373060.0
2023-10-31,108.6193,109.7256,107.8297,109.4764,269383.0
2023-11-01,109.4764,110.1641,107.4631,108.5495,330458.0
2023-11-02,110.2439,114.1758,107.6425,114.0512,396676.0
2023-11-03,115.616,119.5629,115.5961,118.2772,533012.0
2023-11-04,115.616,119.5629,115.5961,118.2772,533012.0
2023-11-05,115.616,119.5629,115.5961,118.2772,533012.0
2023-11-06,118.6759,118.9948,116.7074,118.4466,295738.0
2023-11-07,118.2872,118.352,116.8519,117.5397,310880.0
2023-11-08,117.8885,118.4765,115.6659,116.3636,281725.0
2023-11-09,116.5928,116.5928,114.131,116.0646,724555.0
2023-11-10,116.0845,118.6659,115.1975,118.5463,225044.0
2023-11-11,116.0845,118.6659,115.1975,118.5463,225044.0
2023-11-12,116.0845,118.6659,115.1975,118.5463,225044.0
2023-11-13,118.337,119.2091,117.7689,117.8785,214426.0
2023-11-14,120.739,122.5131,120.136,122.1743,268226.0
2023-11-15,122.0945,124.3072,120.9882,121.357,301188.0
2023-11-16,121.4367,122.1045,119.254,119.5829,167069.0
2023-11-17,120.6792,121.1039,119.4832,120.3503,244266.0
2023-11-18,120.6792,121.1039,119.4832,120.3503,244266.0
2023-11-19,120.6792,121.1039,119.4832,120.3503,244266.0
2023-11-20,120.6992,121.7557,119.8719,121.0081,199957.0
2023-11-21,120.6194,120.8536,119.3835,119.7324,235621.0
2023-11-22,120.5297,121.038,119.6576,119.9516,184049.0
2023-11-23,120.5297,121.038,119.6576,119.9516,184049.0
2023-11-24,119.7124,120.739,119.7124,120.3204,104699.0
2023-11-25,119.7124,120.739,119.7124,120.3204,104699.0
2023-11-26,119.7124,120.739,119.7124,120.3204,104699.0
2023-11-27,119.6925,119.6925,118.4367,118.5862,241761.0
2023-11-28,118.1975,118.4965,117.3004,117.5995,255081.0
2023-11-29,118.646,118.646,114.6891,115.038,410110.0
2023-11-30,114.91,115.84,113.93,115.77,343678.0
2023-12-01,115.98,118.075,115.895,117.83,332085.0
2023-12-02,115.98,118.075,115.895,117.83,332085.0
2023-12-03,115.98,118.075,115.895,117.83,332085.0
2023-12-04,117.4,120.66,117.4,119.58,432313.0
2023-12-05,118.83,119.43,115.31,115.56,451641.0
2023-12-06,115.93,117.661,114.8,115.0,271774.0
2023-12-07,115.47,117.1,115.47,116.7,343474.0
2023-12-08,116.27,120.27,116.27,119.89,239470.0
2023-12-09,116.27,120.27,116.27,119.89,239470.0
2023-12-10,116.27,120.27,116.27,119.89,239470.0
2023-12-11,120.0,123.53,120.0,123.49,268902.0
2023-12-12,123.84,125.41,123.08,124.91,358978.0
2023-12-13,124.72,129.25,124.72,128.7,418613.0
2023-12-14,129.91,132.47,129.07,130.14,392427.0
2023-12-15,130.13,130.675,128.74,128.95,639891.0
2023-12-16,130.13,130.675,128.74,128.95,639891.0
2023-12-17,130.13,130.675,128.74,128.95,639891.0
2023-12-18,128.96,130.43,128.32,129.97,249713.0
2023-12-19,132.92,134.9,132.2168,134.35,286636.0
2023-12-20,133.55,134.785,130.39,130.47,479293.0
2023-12-21,131.93,133.7,130.9,132.86,274254.0
2023-12-22,133.12,134.91,132.78,134.35,229102.0
2023-12-23,133.12,134.91,132.78,134.35,229102.0
2023-12-24,133.12,134.91,132.78,134.35,229102.0
2023-12-25,133.12,134.91,132.78,134.35,229102.0
2023-12-26,134.4,135.0899,133.55,134.7,168081.0
2023-12-27,134.87,135.99,133.59,135.57,178935.0
2023-12-28,135.59,136.36,135.39,135.6,174314.0
2023-12-29,135.2,136.285,134.355,134.93,255004.0
2023-12-30,135.2,136.285,134.355,134.93,255004.0
2023-12-31,135.2,136.285,134.355,134.93,255004.0
2024-01-01,135.2,136.285,134.355,134.93,255004.0
2024-01-02,133.56,136.09,132.8,133.89,259096.0
2024-01-03,132.17,133.4,129.33,129.34,307843.0
2024-01-04,129.19,129.6,128.1,128.27,269011.0
2024-01-05,125.82,128.77,125.82,127.13,340197.0
2024-01-06,125.82,128.77,125.82,127.13,340197.0
2024-01-07,125.82,128.77,125.82,127.13,340197.0
2024-01-08,126.93,128.64,126.73,127.85,275589.0
2024-01-09,126.4,126.4,124.01,125.13,248559.0
2024-01-10,124.92,126.495,123.905,124.0,185461.0
2024-01-11,123.48,124.85,122.6,124.2,235022.0
2024-01-12,124.85,125.19,123.0681,124.07,208420.0
2024-01-13,124.85,125.19,123.0681,124.07,208420.0
2024-01-14,124.85,125.19,123.0681,124.07,208420.0
2024-01-15,124.85,125.19,123.0681,124.07,208420.0
2024-01-16,123.5,124.07,121.87,122.41,339575.0
2024-01-17,120.86,124.08,120.59,123.91,229188.0
2024-01-18,125.04,126.12,123.44,124.94,315234.0
2024-01-19,125.64,126.33,124.2001,125.16,311666.0
2024-01-20,125.64,126.33,124.2001,125.16,311666.0
2024-01-21,125.64,126.33,124.2001,125.16,311666.0
2024-01-22,125.63,126.4392,123.74,124.51,176865.0
2024-01-23,125.54,125.6,123.5,124.1,270456.0
2024-01-24,125.75,125.99,121.33,121.61,267004.0
2024-01-25,123.12,124.0699,121.4,122.31,191798.0
2024-01-26,122.41,123.57,120.95,121.14,190129.0
2024-01-27,122.41,123.57,120.95,121.14,190129.0
2024-01-28,122.41,123.57,120.95,121.14,190129.0
2024-01-29,121.2,123.03,120.35,123.0,216096.0
2024-01-30,122.33,123.32,121.75,122.82,303318.0
2024-01-31,123.11,123.45,120.96,120.97,265638.0
2024-02-01,121.35,122.495,120.07,122.3,225175.0
2024-02-02,121.68,122.58,119.58,121.86,324127.0
2024-02-03,121.68,122.58,119.58,121.86,324127.0
2024-02-04,121.68,122.58,119.58,121.86,324127.0
2024-02-05,120.29,120.29,118.41,118.87,247784.0
2024-02-06,119.44,121.625,118.9,120.83,235852.0
2024-02-07,121.74,122.59,120.6,121.98,178793.0
2024-02-08,122.38,124.4,122.38,123.0,232712.0
2024-02-09,123.97,124.6,122.85,123.75,334241.0
2024-02-10,123.97,124.6,122.85,123.75,334241.0
2024-02-11,123.97,124.6,122.85,123.75,334241.0
2024-02-12,123.81,124.5699,122.295,122.41,166828.0
2024-02-13,119.99,120.28,118.0,119.12,250872.0
2024-02-14,119.71,121.2,119.04,120.72,350514.0
2024-02-15,120.5,120.75,118.72,119.96,310961.0
2024-02-16,118.31,120.12,117.71,118.98,238446.0
2024-02-17,118.31,120.12,117.71,118.98,238446.0
2024-02-18,118.31,120.12,117.71,118.98,238446.0
2024-02-19,118.31,120.12,117.71,118.98,238446.0
2024-02-20,118.36,118.91,116.09,116.25,354164.0
2024-02-21,116.6,117.92,116.18,117.43,381335.0
2024-02-22,120.5,125.0,116.58,119.86,608064.0
2024-02-23,120.51,123.24,119.56,122.88,565972.0
2024-02-24,120.51,123.24,119.56,122.88,565972.0
2024-02-25,120.51,123.24,119.56,122.88,565972.0
2024-02-26,122.23,124.5,120.78,120.84,386315.0
2024-02-27,121.82,122.88,120.34,121.4,257313.0
2024-02-28,120.67,122.91,120.67,121.86,257498.0
2024-02-29,122.31,122.87,120.925,121.87,298771.0
2024-03-01,121.22,121.22,118.94,119.62,318822.0
2024-03-02,121.22,121.22,118.94,119.62,318822.0
2024-03-03,121.22,121.22,118.94,119.62,318822.0
2024-03-04,119.62,119.7225,116.07,116.45,360260.0
2024-03-05,116.3,116.32,111.77,112.07,627302.0
2024-03-06,112.67,113.49,111.42,111.98,626485.0
2024-03-07,111.95,113.7,111.81,113.15,869676.0
2024-03-08,113.32,114.37,111.38,112.2,454981.0
2024-03-09,113.32,114.37,111.38,112.2,454981.0
2024-03-10,113.32,114.37,111.38,112.2,454981.0
2024-03-11,112.0,113.565,111.095,112.92,412211.0
2024-03-12,112.9,114.26,112.61,113.91,409920.0
2024-03-13,114.07,115.165,112.67,113.57,420234.0
2024-03-14,113.78,116.27,111.87,115.77,695343.0
2024-03-15,115.31,118.55,115.31,117.37,1074349.0
2024-03-16,115.31,118.55,115.31,117.37,1074349.0
2024-03-17,115.31,118.55,115.31,117.37,1074349.0
2024-03-18,117.36,117.97,115.09,115.61,567280.0
2024-03-19,115.5,117.645,115.5,117.43,430241.0
2024-03-20,117.71,120.7,117.71,120.58,421125.0
2024-03-21,121.27,121.54,118.42,118.6,352609.0
2024-03-22,118.98,119.16,117.26,117.77,340949.0
2024-03-23,118.98,119.16,117.26,117.77,340949.0
2024-03-24,118.98,119.16,117.26,117.77,340949.0
2024-03-25,118.16,118.77,117.06,117.65,367285.0
2024-03-26,118.92,121.52,118.65,120.77,287005.0
2024-03-27,121.0,124.45,121.0,124.28,490282.0
2024-03-28,124.71,126.43,122.48,123.75,569979.0
2024-03-29,124.71,126.43,122.48,123.75,569979.0
2024-03-30,124.71,126.43,122.48,123.75,569979.0
2024-03-31,124.71,126.43,122.48,123.75,569979.0
2024-04-01,123.68,125.23,123.1,123.91,295823.0
2024-04-02,122.42,124.32,121.48,123.87,511338.0
2024-04-03,123.91,125.3,123.27,124.52,516516.0
2024-04-04,124.96,125.58,119.5,119.51,416206.0
2024-04-05,119.52,121.79,119.52,121.14,324388.0
2024-04-06,119.52,121.79,119.52,121.14,324388.0
2024-04-07,119.52,121.79,119.52,121.14,324388.0
2024-04-08,121.27,121.47,119.48,121.37,291796.0
