,ES US Equity,ES US Equity,ES US Equity,ES US Equity,ES US Equity
2023-07-11,68.0256,69.0215,67.9289,69.0022,1373594.0
2023-07-12,69.592,70.2496,69.2101,70.0272,1644893.0
2023-07-13,69.8724,70.762,69.6694,70.6267,2208729.0
2023-07-14,70.4913,70.8926,69.9305,70.4139,1545319.0
2023-07-15,70.4913,70.8926,69.9305,70.4139,1545319.0
2023-07-16,70.4913,70.8926,69.9305,70.4139,1545319.0
2023-07-17,70.0078,70.2205,69.1714,69.7951,2068495.0
2023-07-18,69.9305,70.4429,68.1948,69.0505,2004523.0
2023-07-19,69.5824,70.5493,69.3938,69.7661,1597755.0
2023-07-20,69.8144,71.2649,69.4083,71.1102,1581189.0
2023-07-21,71.3712,72.3382,71.1923,71.8547,1848213.0
2023-07-22,71.3712,72.3382,71.1923,71.8547,1848213.0
2023-07-23,71.3712,72.3382,71.1923,71.8547,1848213.0
2023-07-24,71.816,71.9725,70.8007,71.2649,1830631.0
2023-07-25,71.2842,71.9514,71.1247,71.4486,1497424.0
2023-07-26,71.4486,72.2802,70.9487,71.1875,1617543.0
2023-07-27,70.7234,71.4292,69.6307,69.8821,1781586.0
2023-07-28,70.2882,70.5977,69.2391,69.7177,2103600.0
2023-07-29,70.2882,70.5977,69.2391,69.7177,2103600.0
2023-07-30,70.2882,70.5977,69.2391,69.7177,2103600.0
2023-07-31,70.3269,70.5203,69.5533,69.9401,7162195.0
2023-08-01,69.5824,69.9401,67.8322,68.0256,4156053.0
2023-08-02,68.0352,68.1621,67.2326,67.4937,2130661.0
2023-08-03,67.1746,67.1746,65.7725,65.8692,1818819.0
2023-08-04,66.0626,66.5558,64.7959,65.0183,1731593.0
2023-08-05,66.0626,66.5558,64.7959,65.0183,1731593.0
2023-08-06,66.0626,66.5558,64.7959,65.0183,1731593.0
2023-08-07,65.1053,65.5501,64.7959,64.8636,1536979.0
2023-08-08,64.8346,64.9651,63.9547,64.7282,1677696.0
2023-08-09,64.5155,65.6565,64.4285,65.0667,1546139.0
2023-08-10,65.3471,65.8644,64.0514,64.148,2635626.0
2023-08-11,64.2931,64.8346,64.0127,64.8249,1473638.0
2023-08-12,64.2931,64.8346,64.0127,64.8249,1473638.0
2023-08-13,64.2931,64.8346,64.0127,64.8249,1473638.0
2023-08-14,64.7862,64.7862,63.7564,64.148,1702393.0
2023-08-15,63.5389,63.7032,62.1368,62.1368,3118429.0
2023-08-16,62.3688,62.6061,62.0691,62.2915,1346734.0
2023-08-17,62.2625,63.0651,62.1464,62.2528,1503615.0
2023-08-18,62.1948,62.746,62.1561,62.3398,1680629.0
2023-08-19,62.1948,62.746,62.1561,62.3398,1680629.0
2023-08-20,62.1948,62.746,62.1561,62.3398,1680629.0
2023-08-21,62.2528,62.5236,61.2085,61.7403,1646750.0
2023-08-22,61.7307,62.0964,61.4164,61.7597,1271390.0
2023-08-23,62.0014,62.3012,61.4995,62.0111,1913661.0
2023-08-24,61.9434,62.6686,61.4986,61.8564,1976088.0
2023-08-25,62.0788,63.5292,61.924,63.0167,2271673.0
2023-08-26,62.0788,63.5292,61.924,63.0167,2271673.0
2023-08-27,62.0788,63.5292,61.924,63.0167,2271673.0
2023-08-28,63.2004,63.5969,62.9393,63.0167,1351345.0
2023-08-29,63.0941,63.7129,62.9297,63.1714,1090819.0
2023-08-30,62.6299,63.0747,62.0691,62.2915,2958805.0
2023-08-31,62.5622,62.7653,61.6726,61.7113,2421773.0
2023-09-01,62.1851,62.3302,60.6477,60.9668,1809275.0
2023-09-02,62.1851,62.3302,60.6477,60.9668,1809275.0
2023-09-03,62.1851,62.3302,60.6477,60.9668,1809275.0
2023-09-04,62.1851,62.3302,60.6477,60.9668,1809275.0
2023-09-05,60.783,60.8701,59.1199,59.3519,2359738.0
2023-09-06,59.468,59.4825,58.3753,58.9651,3354174.0
2023-09-07,59.4486,59.9273,58.9651,59.3229,2331664.0
2023-09-08,59.584,60.0578,59.1295,60.0288,2381086.0
2023-09-09,59.584,60.0578,59.1295,60.0288,2381086.0
2023-09-10,59.584,60.0578,59.1295,60.0288,2381086.0
2023-09-11,59.9901,60.638,59.9708,60.2996,1859982.0
2023-09-12,60.4639,60.5751,59.6904,60.3286,1905053.0
2023-09-13,60.5606,61.5469,60.5316,61.2568,1884435.0
2023-09-14,61.779,62.3302,61.6341,62.3108,2596455.0
2023-09-15,62.1174,62.6976,61.9337,62.0884,4358622.0
2023-09-16,62.1174,62.6976,61.9337,62.0884,4358622.0
2023-09-17,62.1174,62.6976,61.9337,62.0884,4358622.0
2023-09-18,62.1271,62.3495,61.2665,62.1658,1852160.0
2023-09-19,62.2045,62.393,61.6243,61.6823,1777045.0
2023-09-20,62.0304,62.2431,61.3535,61.8467,2228645.0
2023-09-21,61.7403,62.6879,61.2931,61.895,3097118.0
2023-09-22,61.6458,61.724,60.9568,61.1572,2179905.0
2023-09-23,61.6458,61.724,60.9568,61.1572,2179905.0
2023-09-24,61.6458,61.724,60.9568,61.1572,2179905.0
2023-09-25,60.6588,60.9422,60.0187,60.4047,2681148.0
2023-09-26,60.2679,60.2679,58.3182,58.3524,2234586.0
2023-09-27,58.2058,58.5479,57.1406,57.4338,2377813.0
2023-09-28,57.8052,57.8443,55.9142,56.0559,2882078.0
2023-09-29,56.6911,57.4924,56.3013,56.8279,3915111.0
2023-09-30,56.6911,57.4924,56.3013,56.8279,3915111.0
2023-10-01,56.6911,57.4924,56.3013,56.8279,3915111.0
2023-10-02,56.4956,56.5347,53.8961,54.4629,3621751.0
2023-10-03,53.9352,54.9858,52.9775,54.7757,3123829.0
2023-10-04,54.8343,55.0249,53.8228,54.8343,2767726.0
2023-10-05,54.5216,54.7561,53.6225,53.9547,2366955.0
2023-10-06,53.212,54.7072,51.8927,54.5411,3080817.0
2023-10-07,53.212,54.7072,51.8927,54.5411,3080817.0
2023-10-08,53.212,54.7072,51.8927,54.5411,3080817.0
2023-10-09,54.5411,55.9679,54.3359,55.9386,2771065.0
2023-10-10,56.2025,57.2188,56.1585,56.9549,3144430.0
2023-10-11,57.3165,57.683,56.6031,57.6293,2269238.0
2023-10-12,57.4534,57.9127,52.9091,53.3195,6297003.0
2023-10-13,53.1827,53.8375,52.4986,53.7788,4950976.0
2023-10-14,53.1827,53.8375,52.4986,53.7788,4950976.0
2023-10-15,53.1827,53.8375,52.4986,53.7788,4950976.0
2023-10-16,53.9938,55.1519,52.6257,54.9222,3413710.0
2023-10-17,54.2968,55.257,53.9841,54.1991,2103505.0
2023-10-18,54.1013,54.4385,53.0557,53.2511,3089991.0
2023-10-19,53.0459,53.6811,52.5866,52.6745,2376682.0
2023-10-20,52.7136,53.5736,52.1566,52.2836,2905955.0
2023-10-21,52.7136,53.5736,52.1566,52.2836,2905955.0
2023-10-22,52.7136,53.5736,52.1566,52.2836,2905955.0
2023-10-23,51.6582,52.1761,51.023,51.2673,3189657.0
2023-10-24,52.01,53.1583,51.7168,52.8016,2546501.0
2023-10-25,52.01,53.1241,51.9514,52.9873,2372238.0
2023-10-26,53.2413,54.1404,52.8993,52.9286,2644162.0
2023-10-27,52.7723,53.3488,51.7754,51.9514,2296827.0
2023-10-28,52.7723,53.3488,51.7754,51.9514,2296827.0
2023-10-29,52.7723,53.3488,51.7754,51.9514,2296827.0
2023-10-30,52.225,52.7429,51.2526,52.1761,2651662.0
2023-10-31,52.44,52.8602,51.8341,52.567,2919712.0
2023-11-01,51.8634,52.5768,50.847,51.8829,3497472.0
2023-11-02,52.2934,53.3933,52.2348,53.0459,2797434.0
2023-11-03,54.1307,55.0297,53.6762,54.1697,4049380.0
2023-11-04,54.1307,55.0297,53.6762,54.1697,4049380.0
2023-11-05,54.1307,55.0297,53.6762,54.1697,4049380.0
2023-11-06,53.5834,55.3229,53.4466,55.2741,5270655.0
2023-11-07,55.0884,56.3295,54.3652,55.0688,3137947.0
2023-11-08,54.8929,55.0591,53.6518,54.4238,2249165.0
2023-11-09,54.6975,54.8538,52.9775,53.0068,2427103.0
2023-11-10,53.3293,53.5052,52.4058,52.5768,2398277.0
2023-11-11,53.3293,53.5052,52.4058,52.5768,2398277.0
2023-11-12,53.3293,53.5052,52.4058,52.5768,2398277.0
2023-11-13,52.5182,52.5182,51.2917,51.8243,2981568.0
2023-11-14,53.3488,55.0981,53.0068,54.9516,2972915.0
2023-11-15,54.932,56.31,54.7659,55.9484,3170596.0
2023-11-16,56.4077,56.9549,55.5682,56.1731,2821594.0
2023-11-17,56.3197,57.5609,55.9972,57.1797,5534297.0
2023-11-18,56.3197,57.5609,55.9972,57.1797,5534297.0
2023-11-19,56.3197,57.5609,55.9972,57.1797,5534297.0
2023-11-20,56.74,57.2579,55.8213,56.9745,2658752.0
2023-11-21,57.082,57.6879,56.6715,57.4827,2660821.0
2023-11-22,57.7465,58.2449,57.1504,58.1765,3808985.0
2023-11-23,57.7465,58.2449,57.1504,58.1765,3808985.0
2023-11-24,58.0593,58.2547,57.6097,57.9127,946551.0
2023-11-25,58.0593,58.2547,57.6097,57.9127,946551.0
2023-11-26,58.0593,58.2547,57.6097,57.9127,946551.0
2023-11-27,57.9811,58.0983,57.2774,57.6977,2353137.0
2023-11-28,57.7563,58.8606,57.4729,58.5674,2586837.0
2023-11-29,58.802,59.4421,58.0993,58.3524,2561964.0
2023-11-30,58.6163,58.6945,57.5706,58.0593,6350151.0
2023-12-01,58.157,59.4079,57.854,59.3981,2103320.0
2023-12-02,58.157,59.4079,57.854,59.3981,2103320.0
2023-12-03,58.157,59.4079,57.854,59.3981,2103320.0
2023-12-04,58.7433,59.789,58.1179,59.3102,2223513.0
2023-12-05,59.2222,59.4861,58.2645,58.8215,2029667.0
2023-12-06,59.2808,59.5545,58.7336,59.2222,2653066.0
2023-12-07,59.3688,59.3688,58.1472,58.9974,2712507.0
2023-12-08,59.0756,59.3004,58.1179,58.2938,1923481.0
2023-12-09,59.0756,59.3004,58.1179,58.2938,1923481.0
2023-12-10,59.0756,59.3004,58.1179,58.2938,1923481.0
2023-12-11,57.9322,59.5252,57.8149,59.4079,2885309.0
2023-12-12,59.4177,59.4177,58.4404,58.8411,1773367.0
2023-12-13,58.802,61.7729,58.3622,61.6556,2357952.0
2023-12-14,62.1247,63.0873,61.7973,62.0856,3227789.0
2023-12-15,61.5374,62.0708,60.1595,61.0633,6718604.0
2023-12-16,61.5374,62.0708,60.1595,61.0633,6718604.0
2023-12-17,61.5374,62.0708,60.1595,61.0633,6718604.0
2023-12-18,60.9447,61.8387,60.846,61.2213,4266559.0
2023-12-19,61.646,61.646,60.6286,60.846,2339558.0
2023-12-20,60.9447,61.249,59.7298,59.7891,2264810.0
2023-12-21,60.0953,60.6286,59.6705,60.1644,1106419.0
2023-12-22,60.2632,61.2608,60.0459,60.3323,1062202.0
2023-12-23,60.2632,61.2608,60.0459,60.3323,1062202.0
2023-12-24,60.2632,61.2608,60.0459,60.3323,1062202.0
2023-12-25,60.2632,61.2608,60.0459,60.3323,1062202.0
2023-12-26,60.2237,60.8953,60.1348,60.6879,951882.0
2023-12-27,60.678,60.8765,60.2731,60.6089,1318585.0
2023-12-28,60.2928,61.3003,60.2928,61.2015,937704.0
2023-12-29,60.7867,61.1028,60.3916,60.9645,1485914.0
2023-12-30,60.7867,61.1028,60.3916,60.9645,1485914.0
2023-12-31,60.7867,61.1028,60.3916,60.9645,1485914.0
2024-01-01,60.7867,61.1028,60.3916,60.9645,1485914.0
2024-01-02,60.7571,63.0585,60.6385,62.9598,2187965.0
2024-01-03,62.6931,63.8487,62.13,63.503,2511820.0
2024-01-04,63.5425,63.8438,62.0461,62.1202,2351088.0
2024-01-05,61.9325,62.0807,60.9052,61.3102,3340592.0
2024-01-06,61.9325,62.0807,60.9052,61.3102,3340592.0
2024-01-07,61.9325,62.0807,60.9052,61.3102,3340592.0
2024-01-08,61.162,62.1103,61.0731,62.1004,1806583.0
2024-01-09,59.0482,59.0482,57.2505,57.29,7426277.0
2024-01-10,56.648,57.774,56.4307,57.6456,3414960.0
2024-01-11,57.4086,57.5172,55.6108,56.4208,2717610.0
2024-01-12,56.7863,56.9542,55.9368,56.1837,2195377.0
2024-01-13,56.7863,56.9542,55.9368,56.1837,2195377.0
2024-01-14,56.7863,56.9542,55.9368,56.1837,2195377.0
2024-01-15,56.7863,56.9542,55.9368,56.1837,2195377.0
2024-01-16,55.9862,56.2134,55.2849,55.5516,2617772.0
2024-01-17,54.8404,55.6701,53.8823,54.0897,2880755.0
2024-01-18,53.8427,54.1588,52.8945,53.339,2993767.0
2024-01-19,53.339,53.4081,52.3611,52.7562,5158021.0
2024-01-20,53.339,53.4081,52.3611,52.7562,5158021.0
2024-01-21,53.339,53.4081,52.3611,52.7562,5158021.0
2024-01-22,52.9439,53.3489,51.9858,52.1339,3718864.0
2024-01-23,52.3611,52.7858,51.4524,52.2327,4203081.0
2024-01-24,52.7266,52.9044,52.2129,52.5093,6364769.0
2024-01-25,53.8032,54.386,53.2106,54.1885,4503479.0
2024-01-26,54.5441,55.4479,54.0996,54.4453,4415831.0
2024-01-27,54.5441,55.4479,54.0996,54.4453,4415831.0
2024-01-28,54.5441,55.4479,54.0996,54.4453,4415831.0
2024-01-29,54.307,54.8799,53.8427,54.4848,2756402.0
2024-01-30,54.2675,54.7367,53.9909,54.1391,3605248.0
2024-01-31,54.2774,54.8009,53.3983,53.5563,6070189.0
2024-02-01,53.5464,55.2849,53.26,55.275,2422535.0
2024-02-02,54.3959,55.2009,53.6452,54.5243,2443315.0
2024-02-03,54.3959,55.2009,53.6452,54.5243,2443315.0
2024-02-04,54.3959,55.2009,53.6452,54.5243,2443315.0
2024-02-05,53.7835,54.0107,52.9933,53.0328,2224951.0
2024-02-06,53.0624,53.3439,52.8155,53.0822,2942908.0
2024-02-07,53.26,53.3044,52.3611,53.1316,2379605.0
2024-02-08,52.7957,53.4476,52.0648,53.4081,3148502.0
2024-02-09,53.2205,54.5934,53.097,54.307,3498086.0
2024-02-10,53.2205,54.5934,53.097,54.307,3498086.0
2024-02-11,53.2205,54.5934,53.097,54.307,3498086.0
2024-02-12,54.307,55.2552,54.1786,54.791,2375627.0
2024-02-13,54.4255,55.1565,53.1019,53.8329,3391889.0
2024-02-14,57.2999,58.1296,55.3145,56.3615,8427097.0
2024-02-15,57.5567,58.7025,56.811,57.9024,5745790.0
2024-02-16,57.695,58.2432,56.8949,58.1494,5241821.0
2024-02-17,57.695,58.2432,56.8949,58.1494,5241821.0
2024-02-18,57.695,58.2432,56.8949,58.1494,5241821.0
2024-02-19,57.695,58.2432,56.8949,58.1494,5241821.0
2024-02-20,57.9913,58.821,56.806,56.8159,3555285.0
2024-02-21,57.1023,58.6334,56.8258,57.7049,3286364.0
2024-02-22,57.0628,57.8827,56.6579,57.3987,3568171.0
2024-02-23,57.3197,58.6037,57.1616,58.1494,2184271.0
2024-02-24,57.3197,58.6037,57.1616,58.1494,2184271.0
2024-02-25,57.3197,58.6037,57.1616,58.1494,2184271.0
2024-02-26,57.6456,58.1148,56.7221,56.9344,2045364.0
2024-02-27,57.4086,58.7519,57.1764,58.5445,2677462.0
2024-02-28,58.3173,58.505,57.4935,57.8926,1741776.0
2024-02-29,58.2877,58.4655,57.5271,57.9815,4728975.0
2024-03-01,57.9815,58.3074,56.8258,57.695,3089490.0
2024-03-02,57.9815,58.3074,56.8258,57.695,3089490.0
2024-03-03,57.9815,58.3074,56.8258,57.695,3089490.0
2024-03-04,57.28,59.25,56.76,58.91,2789061.0
2024-03-05,59.1,59.73,58.11,58.14,2516686.0
2024-03-06,58.7,58.96,57.93,58.5,2078881.0
2024-03-07,58.98,59.7,58.7,59.42,2297891.0
2024-03-08,59.62,60.38,59.15,60.08,1874681.0
2024-03-09,59.62,60.38,59.15,60.08,1874681.0
2024-03-10,59.62,60.38,59.15,60.08,1874681.0
2024-03-11,60.08,60.78,60.08,60.65,2871016.0
2024-03-12,60.41,60.68,59.26,59.81,2028671.0
2024-03-13,59.86,60.47,58.66,59.14,3252032.0
2024-03-14,58.95,59.13,57.76,59.06,2950321.0
2024-03-15,58.71,59.52,58.5,58.92,6062313.0
2024-03-16,58.71,59.52,58.5,58.92,6062313.0
2024-03-17,58.71,59.52,58.5,58.92,6062313.0
2024-03-18,58.92,59.37,58.42,58.96,2246509.0
2024-03-19,59.06,59.385,58.47,58.8,2784311.0
2024-03-20,58.69,59.66,58.44,59.21,1955151.0
2024-03-21,59.4,59.5,57.87,57.89,3736082.0
2024-03-22,58.4,58.5979,57.78,57.89,2157059.0
2024-03-23,58.4,58.5979,57.78,57.89,2157059.0
2024-03-24,58.4,58.5979,57.78,57.89,2157059.0
2024-03-25,57.89,58.25,57.19,57.52,1923841.0
2024-03-26,57.49,57.82,56.16,56.29,2165646.0
2024-03-27,56.91,58.99,56.91,58.98,2840904.0
2024-03-28,59.27,59.985,58.8,59.77,1921036.0
2024-03-29,59.27,59.985,58.8,59.77,1921036.0
2024-03-30,59.27,59.985,58.8,59.77,1921036.0
2024-03-31,59.27,59.985,58.8,59.77,1921036.0
2024-04-01,59.71,59.71,58.525,58.88,1533062.0
2024-04-02,58.56,59.65,58.51,59.27,1839477.0
2024-04-03,59.18,59.27,58.04,58.43,1660808.0
2024-04-04,59.43,59.6,58.3,58.92,1733571.0
2024-04-05,58.55,58.8488,58.06,58.51,1426325.0
2024-04-06,58.55,58.8488,58.06,58.51,1426325.0
2024-04-07,58.55,58.8488,58.06,58.51,1426325.0
2024-04-08,58.58,59.61,58.58,59.47,1654333.0
