,CSX US Equity,CSX US Equity,CSX US Equity,CSX US Equity,CSX US Equity
2022-07-06,28.0315,28.3831,27.9143,28.2171,13716392.0
2022-07-07,28.2806,28.6664,28.1487,28.5589,13955317.0
2022-07-08,28.5394,28.6566,27.9192,28.3148,9779745.0
2022-07-09,28.5394,28.6566,27.9192,28.3148,9779745.0
2022-07-10,28.5394,28.6566,27.9192,28.3148,9779745.0
2022-07-11,28.0803,28.4906,28.0217,28.178,11972045.0
2022-07-12,27.9045,27.968,27.4894,27.758,14560414.0
2022-07-13,27.4064,27.8362,27.3039,27.5725,22263630.0
2022-07-14,27.2013,27.6262,26.9523,27.5236,12467247.0
2022-07-15,28.0608,28.2659,27.9045,28.1878,15870802.0
2022-07-16,28.0608,28.2659,27.9045,28.1878,15870802.0
2022-07-17,28.0608,28.2659,27.9045,28.1878,15870802.0
2022-07-18,28.2073,28.6127,28.1292,28.1585,13425188.0
2022-07-19,28.5003,29.0766,28.4124,29.0278,19617868.0
2022-07-20,28.8129,29.1352,28.7006,29.0375,14328648.0
2022-07-21,29.5649,30.5221,29.3696,30.2682,26968661.0
2022-07-22,30.1119,30.8933,30.0924,30.1705,21023680.0
2022-07-23,30.1119,30.8933,30.0924,30.1705,21023680.0
2022-07-24,30.1119,30.8933,30.0924,30.1705,21023680.0
2022-07-25,30.2291,30.6882,30.1021,30.6198,10861249.0
2022-07-26,30.5319,30.7663,30.3951,30.4342,12999710.0
2022-07-27,30.4244,31.1521,30.3854,31.0886,16271631.0
2022-07-28,31.0788,31.1863,30.7565,30.9714,13342605.0
2022-07-29,31.1228,31.616,30.947,31.577,11526851.0
2022-07-30,31.1228,31.616,30.947,31.577,11526851.0
2022-07-31,31.1228,31.616,30.947,31.577,11526851.0
2022-08-01,31.2058,31.9286,31.157,31.8407,11749140.0
2022-08-02,31.8895,31.8895,31.3914,31.4012,12985845.0
2022-08-03,31.4598,31.8407,31.367,31.743,9168233.0
2022-08-04,31.9872,32.2997,31.7918,32.0653,10669346.0
2022-08-05,31.7821,32.3779,31.7821,32.3388,11474121.0
2022-08-06,31.7821,32.3779,31.7821,32.3388,11474121.0
2022-08-07,31.7821,32.3779,31.7821,32.3388,11474121.0
2022-08-08,32.622,32.6513,32.0262,32.0555,14688840.0
2022-08-09,32.1923,32.2314,31.8797,31.909,14140886.0
2022-08-10,32.4365,33.3839,32.3876,33.2667,16833184.0
2022-08-11,33.3448,33.9015,33.3155,33.3643,14382263.0
2022-08-12,33.4522,33.5792,33.3155,33.5499,11880994.0
2022-08-13,33.4522,33.5792,33.3155,33.5499,11880994.0
2022-08-14,33.4522,33.5792,33.3155,33.5499,11880994.0
2022-08-15,33.5011,33.5694,33.1202,33.3448,13192751.0
2022-08-16,33.2081,33.7208,33.1885,33.6378,12763169.0
2022-08-17,33.4034,33.8625,33.1397,33.6769,12172237.0
2022-08-18,33.8039,33.8918,33.4278,33.5499,13585879.0
2022-08-19,33.296,33.3936,32.9932,33.042,12433855.0
2022-08-20,33.296,33.3936,32.9932,33.042,12433855.0
2022-08-21,33.296,33.3936,32.9932,33.042,12433855.0
2022-08-22,32.6318,32.8731,32.6025,32.7783,20808137.0
2022-08-23,32.7685,33.0616,32.6269,32.8467,12986496.0
2022-08-24,32.749,33.1104,32.7002,32.8369,13376144.0
2022-08-25,33.1104,33.2374,32.8809,33.1885,6782785.0
2022-08-26,33.1299,33.2813,31.8211,31.87,13515234.0
2022-08-27,33.1299,33.2813,31.8211,31.87,13515234.0
2022-08-28,33.1299,33.2813,31.8211,31.87,13515234.0
2022-08-29,31.7528,32.2753,31.616,31.9579,9410780.0
2022-08-30,31.8795,31.9579,30.89,31.0272,15548207.0
2022-08-31,31.2525,31.2525,30.7528,31.0076,13664602.0
2022-09-01,30.8704,31.0761,30.5814,30.9684,10492982.0
2022-09-02,31.3015,31.3211,30.4246,30.6059,10934083.0
2022-09-03,31.3015,31.3211,30.4246,30.6059,10934083.0
2022-09-04,31.3015,31.3211,30.4246,30.6059,10934083.0
2022-09-05,31.3015,31.3211,30.4246,30.6059,10934083.0
2022-09-06,30.6059,31.1251,30.5226,30.8508,16149010.0
2022-09-07,30.8508,31.4582,30.7577,31.2427,11452759.0
2022-09-08,31.0957,31.5807,30.988,31.5562,15374460.0
2022-09-09,31.6885,32.0852,31.6346,31.9677,13841319.0
2022-09-10,31.6885,32.0852,31.6346,31.9677,13841319.0
2022-09-11,31.6885,32.0852,31.6346,31.9677,13841319.0
2022-09-12,32.0852,32.2518,31.8207,32.1734,13870899.0
2022-09-13,31.6346,31.6836,30.792,30.9194,14156295.0
2022-09-14,30.5471,30.6941,29.8025,30.5961,23037149.0
2022-09-15,30.6647,30.8214,29.4302,29.5576,34773820.0
2022-09-16,28.8032,29.1951,28.3134,28.8914,48494386.0
2022-09-17,28.8032,29.1951,28.3134,28.8914,48494386.0
2022-09-18,28.8032,29.1951,28.3134,28.8914,48494386.0
2022-09-19,28.7249,29.3078,28.6661,29.2735,19382408.0
2022-09-20,28.8718,29.058,28.4799,28.8718,17563124.0
2022-09-21,29.1069,29.3911,28.5436,28.5485,12784547.0
2022-09-22,28.3918,28.4603,27.9313,27.9901,17156170.0
2022-09-23,27.9607,28.0097,26.9222,27.1181,23944254.0
2022-09-24,27.9607,28.0097,26.9222,27.1181,23944254.0
2022-09-25,27.9607,28.0097,26.9222,27.1181,23944254.0
2022-09-26,27.0006,27.2259,26.6773,26.8732,17252064.0
2022-09-27,26.8928,27.1806,26.354,26.6675,18481505.0
2022-09-28,26.3638,27.2063,26.3099,27.0692,18306627.0
2022-09-29,26.8046,26.8438,26.2364,26.6381,15427263.0
2022-09-30,26.6087,26.7067,26.0699,26.0993,24138744.0
2022-10-01,26.6087,26.7067,26.0699,26.0993,24138744.0
2022-10-02,26.6087,26.7067,26.0699,26.0993,24138744.0
2022-10-03,26.4813,27.0692,26.3638,26.8634,16035040.0
2022-10-04,27.2161,27.6276,27.2161,27.5492,15531485.0
2022-10-05,27.2063,27.4904,26.8634,27.2553,16028683.0
2022-10-06,27.2259,27.319,26.7752,26.8046,15166338.0
2022-10-07,26.5401,26.6871,26.0895,26.2266,14487830.0
2022-10-08,26.5401,26.6871,26.0895,26.2266,14487830.0
2022-10-09,26.5401,26.6871,26.0895,26.2266,14487830.0
2022-10-10,26.3834,26.6871,26.0307,26.0503,16063082.0
2022-10-11,25.9425,26.2756,25.8102,25.9719,18070718.0
2022-10-12,26.0307,26.6283,25.9621,26.1091,13763199.0
2022-10-13,25.629,27.1965,25.2763,26.9418,18585948.0
2022-10-14,27.2847,27.3337,26.6381,26.7557,15482479.0
2022-10-15,27.2847,27.3337,26.6381,26.7557,15482479.0
2022-10-16,27.2847,27.3337,26.6381,26.7557,15482479.0
2022-10-17,27.2945,27.6864,27.2651,27.5786,17761672.0
2022-10-18,28.0978,28.3428,27.5492,27.8333,16408665.0
2022-10-19,27.4512,27.6668,27.1378,27.3533,15446531.0
2022-10-20,26.7655,27.2798,26.2462,26.5303,20922912.0
2022-10-21,27.1769,27.9019,26.4128,26.981,29374741.0
2022-10-22,27.1769,27.9019,26.4128,26.981,29374741.0
2022-10-23,27.1769,27.9019,26.4128,26.981,29374741.0
2022-10-24,27.1867,27.9607,27.1769,27.5884,21072021.0
2022-10-25,27.657,28.2448,27.5982,28.1762,19664216.0
2022-10-26,28.4946,28.7738,28.0832,28.186,21083353.0
2022-10-27,28.3428,28.7444,28.1811,28.2252,14100597.0
2022-10-28,28.437,28.764,28.2742,28.6269,14182775.0
2022-10-29,28.437,28.764,28.2742,28.6269,14182775.0
2022-10-30,28.437,28.764,28.2742,28.6269,14182775.0
2022-10-31,28.6759,28.764,28.3722,28.4701,15539085.0
2022-11-01,28.7347,28.8424,28.3134,28.4799,16785183.0
2022-11-02,28.4946,29.1363,27.9411,27.9509,15289816.0
2022-11-03,27.6766,28.6367,27.5541,28.4114,19382034.0
2022-11-04,28.6171,29.1657,28.6171,29.0286,13867712.0
2022-11-05,28.6171,29.1657,28.6171,29.0286,13867712.0
2022-11-06,28.6171,29.1657,28.6171,29.0286,13867712.0
2022-11-07,29.2049,29.4106,29.0629,29.3519,9927455.0
2022-11-08,29.3617,29.5086,28.8522,29.3715,14559090.0
2022-11-09,29.1265,29.3029,28.764,28.8326,10546609.0
2022-11-10,29.8858,30.6647,29.6262,30.5863,18324717.0
2022-11-11,31.1251,31.4092,30.7136,31.2917,14690845.0
2022-11-12,31.1251,31.4092,30.7136,31.2917,14690845.0
2022-11-13,31.1251,31.4092,30.7136,31.2917,14690845.0
2022-11-14,31.0272,31.7521,30.8998,31.1545,12305076.0
2022-11-15,31.4974,31.8599,30.263,30.6745,16846279.0
2022-11-16,30.601,30.792,30.4099,30.6059,10016308.0
2022-11-17,30.2238,30.3218,29.8466,30.3218,12225383.0
2022-11-18,30.4981,30.6059,29.8956,30.2532,15351505.0
2022-11-19,30.4981,30.6059,29.8956,30.2532,15351505.0
2022-11-20,30.4981,30.6059,29.8956,30.2532,15351505.0
2022-11-21,30.1258,30.7039,29.8025,30.6549,19909428.0
2022-11-22,30.8802,31.5464,30.8606,31.2721,15708210.0
2022-11-23,31.2721,31.5366,31.1643,31.419,9659038.0
2022-11-24,31.2721,31.5366,31.1643,31.419,9659038.0
2022-11-25,31.6248,31.6787,31.3358,31.37,5838389.0
2022-11-26,31.6248,31.6787,31.3358,31.37,5838389.0
2022-11-27,31.6248,31.6787,31.3358,31.37,5838389.0
2022-11-28,31.2623,31.3896,30.9292,31.0565,16922896.0
2022-11-29,31.3317,31.6561,30.9681,31.6168,13413672.0
2022-11-30,31.7249,32.172,31.1598,32.1278,24182464.0
2022-12-01,32.3047,32.4276,31.8281,32.118,11298046.0
2022-12-02,31.5578,31.774,31.1942,31.4988,11178543.0
2022-12-03,31.5578,31.774,31.1942,31.4988,11178543.0
2022-12-04,31.5578,31.774,31.1942,31.4988,11178543.0
2022-12-05,31.2629,31.2826,30.7421,30.8109,18867488.0
2022-12-06,30.8502,30.919,30.2015,30.6241,14309781.0
2022-12-07,30.6241,30.8698,30.3293,30.3784,14573942.0
2022-12-08,30.4964,31.0959,30.4865,30.9779,11740216.0
2022-12-09,30.9976,31.0959,30.7912,30.8797,10533175.0
2022-12-10,30.9976,31.0959,30.7912,30.8797,10533175.0
2022-12-11,30.9976,31.0959,30.7912,30.8797,10533175.0
2022-12-12,30.9583,31.6954,30.8649,31.6659,14105983.0
2022-12-13,32.6782,32.7568,31.8133,32.177,15517996.0
2022-12-14,32.1475,32.5701,31.8723,32.1082,11698409.0
2022-12-15,31.715,31.715,30.9042,31.2236,14795056.0
2022-12-16,30.8993,31.2138,30.5357,31.1057,33977070.0
2022-12-17,30.8993,31.2138,30.5357,31.1057,33977070.0
2022-12-18,30.8993,31.2138,30.5357,31.1057,33977070.0
2022-12-19,31.086,31.2433,30.344,30.6438,10633211.0
2022-12-20,30.5455,30.6733,30.0099,30.2015,17911210.0
2022-12-21,30.5455,30.7126,30.3711,30.6831,11474617.0
2022-12-22,30.4177,30.4914,29.9951,30.4374,8421295.0
2022-12-23,30.5062,30.7814,30.3293,30.7126,6855073.0
2022-12-24,30.5062,30.7814,30.3293,30.7126,6855073.0
2022-12-25,30.5062,30.7814,30.3293,30.7126,6855073.0
2022-12-26,30.5062,30.7814,30.3293,30.7126,6855073.0
2022-12-27,30.7715,30.8207,30.5111,30.7027,10152270.0
2022-12-28,30.7027,30.8502,30.3096,30.3096,7626980.0
2022-12-29,30.5258,30.8207,30.4472,30.7027,5542879.0
2022-12-30,30.4865,30.5848,30.1966,30.4472,7328771.0
2022-12-31,30.4865,30.5848,30.1966,30.4472,7328771.0
2023-01-01,30.4865,30.5848,30.1966,30.4472,7328771.0
2023-01-02,30.4865,30.5848,30.1966,30.4472,7328771.0
2023-01-03,30.5455,30.634,30.0246,30.3489,8329505.0
2023-01-04,30.4767,30.9484,30.3686,30.7421,9543235.0
2023-01-05,30.575,30.7421,30.2703,30.3784,11660796.0
2023-01-06,30.575,31.8035,30.5652,31.6462,10799358.0
2023-01-07,30.575,31.8035,30.5652,31.6462,10799358.0
2023-01-08,30.575,31.8035,30.5652,31.6462,10799358.0
2023-01-09,31.6364,32.0688,31.5037,31.5873,14682604.0
2023-01-10,31.3416,31.8477,31.3416,31.8428,11177046.0
2023-01-11,32.0295,32.0688,31.489,31.8919,10993465.0
2023-01-12,31.8723,32.1376,31.6954,31.9313,10568689.0
2023-01-13,31.7052,31.9165,31.5283,31.8625,7459801.0
2023-01-14,31.7052,31.9165,31.5283,31.8625,7459801.0
2023-01-15,31.7052,31.9165,31.5283,31.8625,7459801.0
2023-01-16,31.7052,31.9165,31.5283,31.8625,7459801.0
2023-01-17,32.0099,32.2998,31.6905,32.0394,13345599.0
2023-01-18,32.0099,32.4718,31.6659,31.6757,11891733.0
2023-01-19,31.4104,31.5234,30.9779,31.0074,10024268.0
2023-01-20,30.9583,31.4792,30.7224,31.4595,24049087.0
2023-01-21,30.9583,31.4792,30.7224,31.4595,24049087.0
2023-01-22,30.9583,31.4792,30.7224,31.4595,24049087.0
2023-01-23,31.548,31.9313,31.2236,31.4988,9323419.0
2023-01-24,31.1843,31.3661,30.516,31.3121,12999582.0
2023-01-25,30.9288,30.982,29.7396,30.516,22213497.0
2023-01-26,30.0639,30.1426,28.8846,29.6315,25564741.0
2023-01-27,29.6217,30.2015,29.376,29.5627,19432562.0
2023-01-28,29.6217,30.2015,29.376,29.5627,19432562.0
2023-01-29,29.6217,30.2015,29.376,29.5627,19432562.0
2023-01-30,29.376,29.8723,29.1991,29.3661,13657385.0
2023-01-31,29.602,30.4374,29.5136,30.3883,15414052.0
2023-02-01,30.2408,31.2973,30.2113,31.0467,15597347.0
2023-02-02,31.1548,32.3145,31.1106,32.0787,15828613.0
2023-02-03,31.833,32.1376,31.6659,31.715,9577077.0
2023-02-04,31.833,32.1376,31.6659,31.715,9577077.0
2023-02-05,31.833,32.1376,31.6659,31.715,9577077.0
2023-02-06,31.5381,31.8969,31.4104,31.4988,9061718.0
2023-02-07,31.2728,31.8477,31.1352,31.7347,10300631.0
2023-02-08,31.6561,31.8625,31.3219,31.4005,8305218.0
2023-02-09,31.5774,31.7396,30.5602,30.5946,10854448.0
2023-02-10,30.5062,31.1153,30.3391,31.0271,10760919.0
2023-02-11,30.5062,31.1153,30.3391,31.0271,10760919.0
2023-02-12,30.5062,31.1153,30.3391,31.0271,10760919.0
2023-02-13,30.7322,31.5086,30.7322,31.086,18021546.0
2023-02-14,30.9583,31.1352,30.3145,30.8993,13794222.0
2023-02-15,30.6831,31.2433,30.4521,31.1254,11797034.0
2023-02-16,30.6733,31.0615,30.5455,30.575,14411469.0
2023-02-17,30.4767,30.8551,30.2703,30.6733,12394328.0
2023-02-18,30.4767,30.8551,30.2703,30.6733,12394328.0
2023-02-19,30.4767,30.8551,30.2703,30.6733,12394328.0
2023-02-20,30.4767,30.8551,30.2703,30.6733,12394328.0
2023-02-21,30.4079,30.4669,30.0344,30.0639,16185951.0
2023-02-22,30.1327,30.3391,29.2482,29.4742,18353795.0
2023-02-23,29.7887,30.2408,29.6462,30.1229,16513556.0
2023-02-24,29.8674,30.29,29.6905,30.2212,12648011.0
2023-02-25,29.8674,30.29,29.6905,30.2212,12648011.0
2023-02-26,29.8674,30.29,29.6905,30.2212,12648011.0
2023-02-27,30.8919,31.3505,30.2212,30.3494,18854631.0
2023-02-28,30.3346,30.5713,30.014,30.0732,12607684.0
2023-03-01,29.9746,30.5467,29.9351,30.4382,10816421.0
2023-03-02,30.2606,30.9067,30.0338,30.8524,9548058.0
2023-03-03,30.956,31.0102,30.5713,30.7242,14602649.0
2023-03-04,30.956,31.0102,30.5713,30.7242,14602649.0
2023-03-05,30.956,31.0102,30.5713,30.7242,14602649.0
2023-03-06,30.7143,30.7242,30.0634,30.1225,15042551.0
2023-03-07,30.1866,30.1866,29.2644,29.2842,19224387.0
2023-03-08,29.3631,29.9697,29.3532,29.8562,12528004.0
2023-03-09,30.0338,30.0634,29.2891,29.3532,12299833.0
2023-03-10,29.3532,30.1028,29.008,29.0869,18598769.0
2023-03-11,29.3532,30.1028,29.008,29.0869,18598769.0
2023-03-12,29.3532,30.1028,29.008,29.0869,18598769.0
2023-03-13,28.7515,29.4381,28.6036,28.6628,17488363.0
2023-03-14,28.9291,29.2842,28.4063,28.86,13376795.0
2023-03-15,28.6825,28.9192,28.3028,28.5839,15821498.0
2023-03-16,28.357,28.9981,28.2386,28.9291,14007697.0
2023-03-17,28.9291,28.9291,28.3471,28.5148,21490861.0
2023-03-18,28.9291,28.9291,28.3471,28.5148,21490861.0
2023-03-19,28.9291,28.9291,28.3471,28.5148,21490861.0
2023-03-20,28.5839,28.9981,28.5641,28.7811,11786883.0
2023-03-21,29.0376,29.2052,28.6282,28.9192,13456564.0
2023-03-22,28.9587,29.0524,27.8737,27.9033,24089561.0
2023-03-23,27.9625,28.1203,27.5975,27.6962,17661649.0
2023-03-24,27.4003,27.9329,27.2227,27.8638,13728607.0
2023-03-25,27.4003,27.9329,27.2227,27.8638,13728607.0
2023-03-26,27.4003,27.9329,27.2227,27.8638,13728607.0
2023-03-27,28.0414,28.4852,27.8934,28.357,11472360.0
2023-03-28,28.3866,28.7811,28.3373,28.7121,10687900.0
2023-03-29,28.9192,29.2743,28.9192,29.1855,11877259.0
2023-03-30,29.3631,29.5307,28.9883,29.0968,10652776.0
2023-03-31,29.2003,29.5702,29.0573,29.5307,11340781.0
2023-04-01,29.2003,29.5702,29.0573,29.5307,11340781.0
2023-04-02,29.2003,29.5702,29.0573,29.5307,11340781.0
2023-04-03,29.3532,29.802,29.3236,29.442,8281604.0
2023-04-04,29.5406,29.5998,28.9587,29.1066,10742687.0
2023-04-05,29.0672,29.2842,28.7713,28.8896,13043160.0
2023-04-06,28.9389,29.686,28.7515,29.6096,18372715.0
2023-04-07,28.9389,29.686,28.7515,29.6096,18372715.0
2023-04-08,28.9389,29.686,28.7515,29.6096,18372715.0
2023-04-09,28.9389,29.686,28.7515,29.6096,18372715.0
2023-04-10,29.4222,29.6294,29.3532,29.5801,16722822.0
2023-04-11,29.6688,30.0132,29.6688,29.8957,13468402.0
2023-04-12,30.014,30.0634,29.6886,29.7477,11862305.0
2023-04-13,29.7872,30.0535,29.5318,30.0042,11801266.0
2023-04-14,30.0831,30.3149,29.8266,30.0436,16727539.0
2023-04-15,30.0831,30.3149,29.8266,30.0436,16727539.0
2023-04-16,30.0831,30.3149,29.8266,30.0436,16727539.0
2023-04-17,30.1817,30.3149,29.8513,30.0338,16325519.0
2023-04-18,30.0239,30.3099,29.9154,29.9943,12721461.0
2023-04-19,29.876,30.1916,29.8217,30.1423,9847097.0
2023-04-20,30.0634,30.7834,30.0634,30.3888,21944344.0
2023-04-21,31.459,31.8289,30.9757,31.385,25062031.0
2023-04-22,31.459,31.8289,30.9757,31.385,25062031.0
2023-04-23,31.459,31.8289,30.9757,31.385,25062031.0
2023-04-24,31.3653,31.4048,30.7538,30.9511,14661186.0
2023-04-25,30.6354,30.7193,30.2508,30.4776,13623894.0
2023-04-26,30.1669,30.3741,29.6047,29.728,13958137.0
2023-04-27,29.7872,30.1127,29.5159,29.9746,14161086.0
2023-04-28,29.9549,30.5368,29.9154,30.2212,12036917.0
2023-04-29,29.9549,30.5368,29.9154,30.2212,12036917.0
2023-04-30,29.9549,30.5368,29.9154,30.2212,12036917.0
2023-05-01,30.2261,31.1187,30.2212,30.8721,11293134.0
2023-05-02,30.8672,30.9116,30.2705,30.6453,9846478.0
2023-05-03,30.7242,31.0645,30.4776,30.5072,8549601.0
2023-05-04,30.4184,30.9412,30.3741,30.882,12353086.0
2023-05-05,31.1335,31.5922,30.9905,31.4245,8863260.0
2023-05-06,31.1335,31.5922,30.9905,31.4245,8863260.0
2023-05-07,31.1335,31.5922,30.9905,31.4245,8863260.0
2023-05-08,31.5626,31.8092,31.2519,31.4442,8938076.0
2023-05-09,31.2568,31.7007,31.0102,31.5823,9081044.0
2023-05-10,31.8092,31.8881,30.9708,31.3752,9976355.0
2023-05-11,31.316,31.4738,31.0497,31.3554,6927529.0
2023-05-12,31.3653,31.607,31.1927,31.385,6915294.0
2023-05-13,31.3653,31.607,31.1927,31.385,6915294.0
2023-05-14,31.3653,31.607,31.1927,31.385,6915294.0
2023-05-15,31.4245,31.7796,31.3653,31.5724,6837503.0
2023-05-16,31.4639,31.5281,31.2174,31.247,7801564.0
2023-05-17,31.3357,31.7056,31.2765,31.5133,16734927.0
2023-05-18,31.4146,31.9719,31.1286,31.9472,10551476.0
2023-05-19,32.1149,32.2333,31.5601,31.8683,9766078.0
2023-05-20,32.1149,32.2333,31.5601,31.8683,9766078.0
2023-05-21,32.1149,32.2333,31.5601,31.8683,9766078.0
2023-05-22,32.539,32.618,31.0941,31.4639,14019779.0
2023-05-23,31.2568,31.5429,31.0448,31.1779,11195574.0
2023-05-24,31.0497,31.0694,30.2212,30.4678,15527439.0
2023-05-25,30.2803,30.6453,30.1324,30.4973,11791084.0
2023-05-26,30.4973,30.5762,30.2064,30.3888,12295638.0
2023-05-27,30.4973,30.5762,30.2064,30.3888,12295638.0
2023-05-28,30.4973,30.5762,30.2064,30.3888,12295638.0
2023-05-29,30.4973,30.5762,30.2064,30.3888,12295638.0
2023-05-30,30.4086,30.8046,30.0919,30.6561,9079422.0
2023-05-31,30.6462,30.6462,30.1131,30.3591,14024724.0
2023-06-01,30.8244,31.1213,30.7303,31.0619,17447456.0
2023-06-02,31.2896,31.8637,31.2104,31.5965,10738141.0
2023-06-03,31.2896,31.8637,31.2104,31.5965,10738141.0
2023-06-04,31.2896,31.8637,31.2104,31.5965,10738141.0
2023-06-05,31.646,31.8687,31.6064,31.8043,10404377.0
2023-06-06,31.7252,31.7548,31.4678,31.6163,10984791.0
2023-06-07,31.6163,32.2894,31.4876,32.2498,12490196.0
2023-06-08,32.2597,32.3191,31.7252,32.23,8662841.0
2023-06-09,32.2201,32.3884,31.8192,31.9825,9226144.0
2023-06-10,32.2201,32.3884,31.8192,31.9825,9226144.0
2023-06-11,32.2201,32.3884,31.8192,31.9825,9226144.0
2023-06-12,31.9627,32.1607,31.4133,32.0716,11769384.0
2023-06-13,32.23,32.6259,32.0617,32.329,16266020.0
2023-06-14,32.4676,33.1555,32.3785,32.7546,14398215.0
2023-06-15,32.7744,33.2396,32.6457,33.2198,11338298.0
2023-06-16,33.3287,33.4079,32.7843,32.8734,30050012.0
2023-06-17,33.3287,33.4079,32.7843,32.8734,30050012.0
2023-06-18,33.3287,33.4079,32.7843,32.8734,30050012.0
2023-06-19,33.3287,33.4079,32.7843,32.8734,30050012.0
2023-06-20,32.8833,33.0318,32.517,32.5764,9430774.0
2023-06-21,32.4379,32.8734,32.2102,32.7942,8878386.0
2023-06-22,32.7249,32.814,32.5269,32.7744,6223680.0
2023-06-23,32.4478,32.5566,32.2894,32.4082,13571427.0
2023-06-24,32.4478,32.5566,32.2894,32.4082,13571427.0
2023-06-25,32.4478,32.5566,32.2894,32.4082,13571427.0
2023-06-26,32.4676,32.9328,32.4082,32.7744,8465118.0
2023-06-27,32.8041,33.3089,32.8041,33.1308,8861592.0
2023-06-28,33.1407,33.2891,33.0417,33.2495,9303960.0
2023-06-29,33.1011,33.5267,33.0021,33.5267,6311211.0
2023-06-30,33.6554,33.8336,33.3683,33.7544,9416301.0
2023-07-01,33.6554,33.8336,33.3683,33.7544,9416301.0
2023-07-02,33.6554,33.8336,33.3683,33.7544,9416301.0
2023-07-03,33.5168,34.0315,33.1902,33.9919,4292517.0
2023-07-04,33.5168,34.0315,33.1902,33.9919,4292517.0
2023-07-05,33.7742,33.7989,33.3931,33.5267,9974297.0
2023-07-06,33.1308,33.4079,32.9872,33.1209,13812935.0
2023-07-07,33.0615,33.3485,32.913,32.9625,16723049.0
2023-07-08,33.0615,33.3485,32.913,32.9625,16723049.0
2023-07-09,33.0615,33.3485,32.913,32.9625,16723049.0
2023-07-10,32.9625,33.3139,32.9625,33.2693,12307961.0
2023-07-11,33.4376,33.5168,33.21,33.4277,10103491.0
2023-07-12,33.69,33.69,33.1258,33.1902,11777336.0
2023-07-13,33.2198,33.4574,33.111,33.3782,9960840.0
2023-07-14,33.2594,33.3782,33.111,33.2891,7892210.0
2023-07-15,33.2594,33.3782,33.111,33.2891,7892210.0
2023-07-16,33.2594,33.3782,33.111,33.2891,7892210.0
2023-07-17,33.0912,33.1011,32.4577,32.8833,14879307.0
2023-07-18,32.8536,33.4178,32.7744,33.4079,12822964.0
2023-07-19,33.3386,33.5762,33.2495,33.4574,10626498.0
2023-07-20,33.6356,33.7544,33.3188,33.3683,15919929.0
2023-07-21,31.6163,32.2993,31.5074,32.131,48304239.0
2023-07-22,31.6163,32.2993,31.5074,32.131,48304239.0
2023-07-23,31.6163,32.2993,31.5074,32.131,48304239.0
2023-07-24,32.0419,32.5071,31.9924,32.1904,13605396.0
2023-07-25,32.0122,32.9724,32.0122,32.8338,13887774.0
2023-07-26,32.9724,32.9724,32.4972,32.616,23107442.0
2023-07-27,32.7645,33.111,32.5517,32.6952,12733836.0
2023-07-28,32.9526,33.6504,32.8536,33.4574,12014160.0
2023-07-29,32.9526,33.6504,32.8536,33.4574,12014160.0
2023-07-30,32.9526,33.6504,32.8536,33.4574,12014160.0
2023-07-31,33.1011,33.2594,32.8041,32.9823,13774145.0
2023-08-01,32.9823,33.0813,32.7546,32.9724,11443899.0
2023-08-02,32.7546,32.7645,32.3339,32.6259,9710835.0
2023-08-03,32.5269,32.8818,32.4082,32.5764,7892481.0
2023-08-04,32.0914,32.23,31.1213,31.2005,32864655.0
2023-08-05,32.0914,32.23,31.1213,31.2005,32864655.0
2023-08-06,32.0914,32.23,31.1213,31.2005,32864655.0
2023-08-07,31.2104,31.4826,31.1807,31.4579,12071030.0
2023-08-08,31.1807,31.4133,30.9136,30.9927,10594120.0
2023-08-09,30.8937,30.9927,30.6314,30.7947,10967617.0
2023-08-10,30.9234,31.052,30.5868,30.6066,9687409.0
2023-08-11,30.4977,30.7105,30.3888,30.4383,12305131.0
2023-08-12,30.4977,30.7105,30.3888,30.4383,12305131.0
2023-08-13,30.4977,30.7105,30.3888,30.4383,12305131.0
2023-08-14,30.3839,30.5868,30.2651,30.5076,12786218.0
2023-08-15,30.3789,30.4284,29.8543,29.9731,10972148.0
2023-08-16,30.0127,30.3146,29.8147,29.884,8296083.0
2023-08-17,29.9533,30.2107,29.8849,29.9632,8545738.0
2023-08-18,29.9038,30.6858,29.8345,30.5571,13792040.0
2023-08-19,29.9038,30.6858,29.8345,30.5571,13792040.0
2023-08-20,29.9038,30.6858,29.8345,30.5571,13792040.0
2023-08-21,30.4482,30.6363,30.2503,30.3987,9629674.0
2023-08-22,30.3393,30.5918,30.1216,30.2008,7457186.0
2023-08-23,30.3492,30.7353,30.2899,30.6858,12092456.0
2023-08-24,30.6363,30.7551,30.2354,30.2503,14328603.0
2023-08-25,30.3492,30.765,30.3294,30.5967,10905762.0
2023-08-26,30.3492,30.765,30.3294,30.5967,10905762.0
2023-08-27,30.3492,30.765,30.3294,30.5967,10905762.0
2023-08-28,30.6363,30.9679,30.3839,30.5472,12167502.0
2023-08-29,30.6165,30.7551,30.3195,30.4383,10469862.0
2023-08-30,30.5277,30.7862,30.4532,30.5277,8916529.0
2023-08-31,30.5079,30.5327,29.9814,30.0012,11113410.0
2023-09-01,30.2794,30.5575,30.1404,30.4284,12304596.0
2023-09-02,30.2794,30.5575,30.1404,30.4284,12304596.0
2023-09-03,30.2794,30.5575,30.1404,30.4284,12304596.0
2023-09-04,30.2794,30.5575,30.1404,30.4284,12304596.0
2023-09-05,30.4284,30.4284,29.584,29.7231,11426183.0
