,WNC US Equity,WNC US Equity,WNC US Equity,WNC US Equity,WNC US Equity
2022-08-12,17.9421,18.1958,17.6689,18.1958,266445.0
2022-08-13,17.9421,18.1958,17.6689,18.1958,266445.0
2022-08-14,17.9421,18.1958,17.6689,18.1958,266445.0
2022-08-15,17.6397,18.1177,17.386,18.108,317157.0
2022-08-16,17.9519,18.4326,17.8592,18.3617,456499.0
2022-08-17,18.0494,18.1568,17.825,17.9324,296393.0
2022-08-18,18.0299,18.3324,17.8446,18.2446,153516.0
2022-08-19,18.1177,18.1275,17.8846,18.0397,304989.0
2022-08-20,18.1177,18.1275,17.8846,18.0397,304989.0
2022-08-21,18.1177,18.1275,17.8846,18.0397,304989.0
2022-08-22,17.7763,17.9129,17.6592,17.708,316854.0
2022-08-23,17.6007,17.9665,17.6007,17.6885,194983.0
2022-08-24,17.7763,17.8153,17.5714,17.7177,191592.0
2022-08-25,17.8836,18.1373,17.8055,18.0885,381910.0
2022-08-26,18.147,18.2153,17.2982,17.2982,271343.0
2022-08-27,18.147,18.2153,17.2982,17.2982,271343.0
2022-08-28,18.147,18.2153,17.2982,17.2982,271343.0
2022-08-29,17.1519,17.2982,16.8787,16.8982,178738.0
2022-08-30,16.8396,16.9372,16.547,16.6348,300288.0
2022-08-31,16.6348,16.6738,16.0201,16.0494,483466.0
2022-09-01,15.8445,16.0591,15.7274,15.9908,368239.0
2022-09-02,16.2347,16.2347,15.5811,15.7177,215382.0
2022-09-03,16.2347,16.2347,15.5811,15.7177,215382.0
2022-09-04,16.2347,16.2347,15.5811,15.7177,215382.0
2022-09-05,16.2347,16.2347,15.5811,15.7177,215382.0
2022-09-06,15.6981,15.7567,14.9957,15.0445,273456.0
2022-09-07,15.1225,15.464,14.9371,15.3762,271365.0
2022-09-08,15.1225,15.1713,14.7079,15.1128,279270.0
2022-09-09,15.3469,15.5616,15.1615,15.1615,229456.0
2022-09-10,15.3469,15.5616,15.1615,15.1615,229456.0
2022-09-11,15.3469,15.5616,15.1615,15.1615,229456.0
2022-09-12,15.3372,15.5859,15.1713,15.4347,276188.0
2022-09-13,15.0932,15.2298,14.781,14.9957,359247.0
2022-09-14,15.0249,15.0737,14.6932,14.9762,280766.0
2022-09-15,15.0054,15.3274,14.9079,15.0152,405435.0
2022-09-16,14.7127,14.9371,14.5322,14.9079,861118.0
2022-09-17,14.7127,14.9371,14.5322,14.9079,861118.0
2022-09-18,14.7127,14.9371,14.5322,14.9079,861118.0
2022-09-19,14.7713,15.6786,14.7713,15.6591,377439.0
2022-09-20,15.503,15.5323,15.1713,15.3176,252124.0
2022-09-21,15.5323,16.0006,15.4445,15.5323,303025.0
2022-09-22,15.464,15.4737,15.1128,15.1128,197220.0
2022-09-23,14.9079,14.9957,14.7225,14.9469,347137.0
2022-09-24,14.9079,14.9957,14.7225,14.9469,347137.0
2022-09-25,14.9079,14.9957,14.7225,14.9469,347137.0
2022-09-26,14.8493,15.3274,14.6757,14.7323,734903.0
2022-09-27,14.9567,15.2884,14.8688,15.1128,425638.0
2022-09-28,15.2689,15.9908,15.1225,15.8445,484601.0
2022-09-29,15.503,15.542,14.9079,15.1615,314494.0
2022-09-30,15.181,15.5518,14.9859,15.181,406872.0
2022-10-01,15.181,15.5518,14.9859,15.181,406872.0
2022-10-02,15.181,15.5518,14.9859,15.181,406872.0
2022-10-03,15.425,15.6298,15.1518,15.425,472104.0
2022-10-04,15.8445,16.2445,15.8445,16.2445,273488.0
2022-10-05,16.019,16.3769,15.9798,16.3523,269097.0
2022-10-06,16.2151,16.568,16.1563,16.4308,199997.0
2022-10-07,16.2445,16.4014,15.8033,15.8426,328881.0
2022-10-08,16.2445,16.4014,15.8033,15.8426,328881.0
2022-10-09,16.2445,16.4014,15.8033,15.8426,328881.0
2022-10-10,15.921,16.0729,15.6563,15.7053,252987.0
2022-10-11,15.5485,15.9308,15.3328,15.8426,384148.0
2022-10-12,15.8818,16.0876,15.6367,15.921,175180.0
2022-10-13,15.5485,16.4406,15.3622,16.2151,257803.0
2022-10-14,16.2347,16.3572,15.323,15.3426,256913.0
2022-10-15,16.2347,16.3572,15.323,15.3426,256913.0
2022-10-16,16.2347,16.3572,15.323,15.3426,256913.0
2022-10-17,15.6367,16.0288,15.6367,15.8818,222854.0
2022-10-18,16.0975,16.4798,15.9161,16.2347,242467.0
2022-10-19,16.0288,16.1955,15.7053,15.8524,429618.0
2022-10-20,15.8131,15.8916,15.0485,15.1073,373422.0
2022-10-21,15.3916,16.1465,15.274,15.8622,861489.0
2022-10-22,15.3916,16.1465,15.274,15.8622,861489.0
2022-10-23,15.3916,16.1465,15.274,15.8622,861489.0
2022-10-24,16.1563,16.4014,15.921,16.3425,289043.0
2022-10-25,16.47,16.6661,16.2641,16.4896,253125.0
2022-10-26,17.6464,18.8768,16.9111,18.4797,1128074.0
2022-10-27,19.2738,20.1267,18.9209,19.3915,647546.0
2022-10-28,19.4111,20.3522,19.4111,20.1757,727381.0
2022-10-29,19.4111,20.3522,19.4111,20.1757,727381.0
2022-10-30,19.4111,20.3522,19.4111,20.1757,727381.0
2022-10-31,20.0679,21.2541,19.8914,21.2247,750793.0
2022-11-01,21.1463,21.6561,20.6464,21.6463,637403.0
2022-11-02,21.3522,22.2149,21.0532,21.1169,599639.0
2022-11-03,20.7345,21.6267,20.6561,21.3031,338389.0
2022-11-04,21.8718,22.1757,21.4861,21.9796,320639.0
2022-11-05,21.8718,22.1757,21.4861,21.9796,320639.0
2022-11-06,21.8718,22.1757,21.4861,21.9796,320639.0
2022-11-07,22.2737,22.4306,21.9992,22.3521,438406.0
2022-11-08,22.5482,22.7933,21.9894,22.5188,1072515.0
2022-11-09,22.1659,22.5874,21.6757,22.3227,516169.0
2022-11-10,23.0384,23.607,22.8619,23.5972,447817.0
2022-11-11,23.8129,24.3815,23.5482,23.8031,642000.0
2022-11-12,23.8129,24.3815,23.5482,23.8031,642000.0
2022-11-13,23.8129,24.3815,23.5482,23.8031,642000.0
2022-11-14,23.4795,24.2148,23.4305,24.0089,592399.0
2022-11-15,24.3717,24.9403,24.0776,24.3324,853360.0
2022-11-16,24.1854,24.3324,23.4501,23.8619,493718.0
2022-11-17,23.5874,24.2834,23.4844,24.2834,403330.0
2022-11-18,24.7442,25.2834,24.1168,25.2834,569646.0
2022-11-19,24.7442,25.2834,24.1168,25.2834,569646.0
2022-11-20,24.7442,25.2834,24.1168,25.2834,569646.0
2022-11-21,25.1363,25.1363,23.9452,24.1266,536042.0
2022-11-22,24.5775,25.2642,24.3815,24.7736,435982.0
2022-11-23,24.9109,25.1756,24.754,25.1461,327622.0
2022-11-24,24.9109,25.1756,24.754,25.1461,327622.0
2022-11-25,25.205,25.4501,25.1167,25.1756,111939.0
2022-11-26,25.205,25.4501,25.1167,25.1756,111939.0
2022-11-27,25.205,25.4501,25.1167,25.1756,111939.0
2022-11-28,24.8226,25.4599,24.6952,24.9109,450356.0
2022-11-29,24.9697,25.0383,24.6658,24.6952,554731.0
2022-11-30,24.705,24.8128,24.156,24.5775,683083.0
2022-12-01,24.5971,25.2933,24.4815,25.1854,471169.0
2022-12-02,24.9305,25.6902,24.5677,25.4795,351128.0
2022-12-03,24.9305,25.6902,24.5677,25.4795,351128.0
2022-12-04,24.9305,25.6902,24.5677,25.4795,351128.0
2022-12-05,24.7932,24.9697,24.3521,24.8716,414209.0
2022-12-06,24.9011,25.3363,24.5775,25.0383,629008.0
2022-12-07,24.754,24.8913,24.0776,24.0972,470720.0
2022-12-08,24.2932,24.7736,24.0187,24.205,640614.0
2022-12-09,24.0285,24.2736,23.2541,23.4207,520766.0
2022-12-10,24.0285,24.2736,23.2541,23.4207,520766.0
2022-12-11,24.0285,24.2736,23.2541,23.4207,520766.0
2022-12-12,23.6168,24.4501,23.1364,24.4501,621544.0
2022-12-13,25.0579,25.4501,23.5483,23.6266,578791.0
2022-12-14,23.656,24.254,23.3325,23.4403,675761.0
2022-12-15,23.1854,23.1903,22.5776,22.6658,454400.0
2022-12-16,22.3031,22.9305,22.2247,22.6854,1960174.0
2022-12-17,22.3031,22.9305,22.2247,22.6854,1960174.0
2022-12-18,22.3031,22.9305,22.2247,22.6854,1960174.0
2022-12-19,22.8423,23.4403,22.759,22.8619,400115.0
2022-12-20,22.9305,23.1266,22.5972,22.8423,396486.0
2022-12-21,23.1658,23.6462,23.058,23.4305,558615.0
2022-12-22,23.0776,23.0776,22.46,22.7051,421857.0
2022-12-23,22.6462,23.0286,22.5874,22.7933,251177.0
2022-12-24,22.6462,23.0286,22.5874,22.7933,251177.0
2022-12-25,22.6462,23.0286,22.5874,22.7933,251177.0
2022-12-26,22.6462,23.0286,22.5874,22.7933,251177.0
2022-12-27,22.8031,23.1903,22.607,22.9109,484639.0
2022-12-28,23.009,23.0678,22.4306,22.4306,418564.0
2022-12-29,22.5874,22.7345,22.0972,22.1561,344586.0
2022-12-30,21.9796,22.3031,21.6855,22.1561,415404.0
2022-12-31,21.9796,22.3031,21.6855,22.1561,415404.0
2023-01-01,21.9796,22.3031,21.6855,22.1561,415404.0
2023-01-02,21.9796,22.3031,21.6855,22.1561,415404.0
2023-01-03,22.8031,22.9109,22.0972,22.6756,507634.0
2023-01-04,22.7937,23.1872,22.6078,22.8134,341789.0
2023-01-05,22.6658,22.6953,22.2049,22.3805,277226.0
2023-01-06,23.2364,23.6299,23.079,23.3741,401852.0
2023-01-07,23.2364,23.6299,23.079,23.3741,401852.0
2023-01-08,23.2364,23.6299,23.079,23.3741,401852.0
2023-01-09,23.502,24.0726,23.4086,23.6397,401468.0
2023-01-10,24.0923,25.4302,23.9383,25.3318,759214.0
2023-01-11,25.2728,25.4455,24.9137,25.1646,665670.0
2023-01-12,25.3613,25.8237,25.0957,25.3613,421453.0
2023-01-13,25.2531,25.322,24.4858,24.9678,363782.0
2023-01-14,25.2531,25.322,24.4858,24.9678,363782.0
2023-01-15,25.2531,25.322,24.4858,24.9678,363782.0
2023-01-16,25.2531,25.322,24.4858,24.9678,363782.0
2023-01-17,25.1744,25.5384,24.4563,24.7612,462770.0
2023-01-18,24.9973,25.2433,24.2546,24.2595,304441.0
2023-01-19,24.3284,24.6333,24.0037,24.4071,329072.0
2023-01-20,24.5841,24.8301,24.171,24.6432,464659.0
2023-01-21,24.5841,24.8301,24.171,24.6432,464659.0
2023-01-22,24.5841,24.8301,24.171,24.6432,464659.0
2023-01-23,24.6924,26.0893,24.6924,25.0563,1155692.0
2023-01-24,25.3613,26.0696,24.8891,25.2925,366700.0
2023-01-25,24.958,25.0662,24.3677,24.9973,414064.0
2023-01-26,25.1941,25.4794,24.23,24.6235,490366.0
2023-01-27,24.712,24.9383,24.4317,24.6825,251530.0
2023-01-28,24.712,24.9383,24.4317,24.6825,251530.0
2023-01-29,24.712,24.9383,24.4317,24.6825,251530.0
2023-01-30,24.3677,25.135,24.3677,24.7809,467602.0
2023-01-31,24.8104,25.3515,24.5656,25.3416,744504.0
2023-02-01,25.2531,26.1457,24.8399,25.7548,964530.0
2023-02-02,26.5615,29.0209,26.168,28.8832,1353052.0
2023-02-03,29.0504,29.0898,27.8404,28.6864,996837.0
2023-02-04,29.0504,29.0898,27.8404,28.6864,996837.0
2023-02-05,29.0504,29.0898,27.8404,28.6864,996837.0
2023-02-06,28.6864,29.6072,28.2536,29.5226,785232.0
2023-02-07,29.4046,29.4636,28.106,28.4306,701176.0
2023-02-08,28.2634,28.47,27.2895,27.6338,510977.0
2023-02-09,27.9584,28.1035,26.8074,27.014,466379.0
2023-02-10,26.8468,27.1911,26.6205,27.0435,353193.0
2023-02-11,26.8468,27.1911,26.6205,27.0435,353193.0
2023-02-12,26.8468,27.1911,26.6205,27.0435,353193.0
2023-02-13,26.9353,27.5748,26.8074,27.4961,497551.0
2023-02-14,27.3977,27.8797,26.7878,27.6535,716003.0
2023-02-15,27.4469,28.2241,27.2009,28.0962,401808.0
2023-02-16,27.6338,28.4011,27.4469,28.3028,415064.0
2023-02-17,28.4208,28.47,27.6731,27.742,449434.0
2023-02-18,28.4208,28.47,27.6731,27.742,449434.0
2023-02-19,28.4208,28.47,27.6731,27.742,449434.0
2023-02-20,28.4208,28.47,27.6731,27.742,449434.0
2023-02-21,27.3682,27.6043,26.7681,26.9058,575853.0
2023-02-22,26.8566,27.2993,26.773,26.955,934394.0
2023-02-23,27.1616,27.3386,26.4385,26.4631,503386.0
2023-02-24,26.0991,26.1532,25.2256,25.8335,690812.0
2023-02-25,26.0991,26.1532,25.2256,25.8335,690812.0
2023-02-26,26.0991,26.1532,25.2256,25.8335,690812.0
2023-02-27,26.0008,26.2959,25.8138,26.0008,349501.0
2023-02-28,25.8827,27.0583,25.8827,26.955,810696.0
2023-03-01,27.0632,27.2501,26.7287,27.0435,539897.0
2023-03-02,26.7878,28.1454,26.532,28.047,589577.0
2023-03-03,28.2732,28.3323,27.3436,27.378,418544.0
2023-03-04,28.2732,28.3323,27.3436,27.378,418544.0
2023-03-05,28.2732,28.3323,27.3436,27.378,418544.0
2023-03-06,27.3485,27.4075,26.5099,26.7189,465424.0
2023-03-07,26.6992,27.1813,26.5712,27.1419,393845.0
2023-03-08,27.2403,27.3485,26.3549,26.7386,555475.0
2023-03-09,26.7976,26.9845,26.4336,26.6107,478129.0
2023-03-10,26.5221,26.5221,25.2728,25.3613,626646.0
2023-03-11,26.5221,26.5221,25.2728,25.3613,626646.0
2023-03-12,26.5221,26.5221,25.2728,25.3613,626646.0
2023-03-13,24.3776,24.7612,24.0037,24.1316,743244.0
2023-03-14,24.8104,25.2433,24.4759,24.7711,548763.0
2023-03-15,23.9545,24.3579,23.3938,23.7775,770201.0
2023-03-16,23.5217,24.5645,23.2954,24.0923,584427.0
2023-03-17,23.807,23.807,22.3461,22.656,1733795.0
2023-03-18,23.807,23.807,22.3461,22.656,1733795.0
2023-03-19,23.807,23.807,22.3461,22.656,1733795.0
2023-03-20,23.1183,24.1021,22.9511,23.502,548072.0
2023-03-21,24.0923,24.8399,24.0824,24.3284,415365.0
2023-03-22,24.5546,24.8498,23.7479,23.7479,485476.0
2023-03-23,23.7873,24.0037,23.1282,23.3544,386735.0
2023-03-24,22.9806,23.502,22.4396,23.4528,358548.0
2023-03-25,22.9806,23.502,22.4396,23.4528,358548.0
2023-03-26,22.9806,23.502,22.4396,23.4528,358548.0
2023-03-27,23.6889,23.9939,23.5709,23.7873,619552.0
2023-03-28,23.7479,24.1808,23.7479,24.171,376644.0
2023-03-29,24.4661,24.5841,23.9545,24.0332,365412.0
2023-03-30,24.0923,24.0923,23.4331,23.6299,281361.0
2023-03-31,23.8562,24.2936,23.7627,24.1906,535400.0
2023-04-01,23.8562,24.2936,23.7627,24.1906,535400.0
2023-04-02,23.8562,24.2936,23.7627,24.1906,535400.0
2023-04-03,24.1415,24.4071,23.5217,24.1513,612395.0
2023-04-04,24.2989,24.2989,22.656,22.8724,470852.0
2023-04-05,22.7145,22.7145,21.905,22.1913,793915.0
2023-04-06,22.1814,22.2011,21.2436,21.2535,1201690.0
2023-04-07,22.1814,22.2011,21.2436,21.2535,1201690.0
2023-04-08,22.1814,22.2011,21.2436,21.2535,1201690.0
2023-04-09,22.1814,22.2011,21.2436,21.2535,1201690.0
2023-04-10,21.3028,21.8951,21.2436,21.7964,1697851.0
2023-04-11,21.7964,22.2801,21.747,22.0136,717959.0
2023-04-12,22.2604,22.6059,22.1913,22.5664,638854.0
2023-04-13,22.6355,22.6355,21.905,22.0629,441600.0
2023-04-14,22.0432,22.3877,21.6829,21.9346,472835.0
2023-04-15,22.0432,22.3877,21.6829,21.9346,472835.0
2023-04-16,22.0432,22.3877,21.6829,21.9346,472835.0
2023-04-17,22.2505,22.6059,22.1814,22.211,342580.0
2023-04-18,22.3591,22.5466,22.1123,22.4282,397771.0
2023-04-19,22.3887,22.7539,22.3591,22.6651,351632.0
2023-04-20,22.3788,22.8724,22.1814,22.675,450102.0
2023-04-21,22.5368,22.6951,22.0136,22.2604,378846.0
2023-04-22,22.5368,22.6951,22.0136,22.2604,378846.0
2023-04-23,22.5368,22.6951,22.0136,22.2604,378846.0
2023-04-24,22.2702,22.6256,21.9741,22.1024,653154.0
2023-04-25,21.8754,22.0509,21.3324,21.8951,786439.0
2023-04-26,25.3206,25.8635,23.8003,23.9583,2033900.0
2023-04-27,24.284,26.0905,23.9681,25.6562,1154227.0
2023-04-28,25.5476,26.1577,25.2537,25.3403,960783.0
2023-04-29,25.5476,26.1577,25.2537,25.3403,960783.0
2023-04-30,25.5476,26.1577,25.2537,25.3403,960783.0
2023-05-01,25.518,26.3966,25.36,25.3897,924191.0
2023-05-02,25.4785,25.7944,24.5407,25.1527,644045.0
2023-05-03,25.0935,25.7944,24.0076,24.0965,784773.0
2023-05-04,23.8694,23.9188,22.902,23.0304,701716.0
2023-05-05,23.4055,23.8497,23.4055,23.6128,553201.0
2023-05-06,23.4055,23.8497,23.4055,23.6128,553201.0
2023-05-07,23.4055,23.8497,23.4055,23.6128,553201.0
2023-05-08,23.8003,24.0866,23.2969,23.9583,418126.0
2023-05-09,23.9287,24.363,23.7214,24.3433,515981.0
2023-05-10,24.8467,24.9257,23.4746,23.8793,364448.0
2023-05-11,23.5437,23.9681,23.3314,23.9385,424057.0
2023-05-12,23.978,24.2642,23.4351,23.8003,412949.0
2023-05-13,23.978,24.2642,23.4351,23.8003,412949.0
2023-05-14,23.978,24.2642,23.4351,23.8003,412949.0
2023-05-15,23.8497,24.1755,23.5635,23.6917,379697.0
2023-05-16,23.6226,23.6819,23.3857,23.4252,362222.0
2023-05-17,23.6226,24.1656,23.6226,24.0175,378282.0
2023-05-18,23.9978,24.7085,23.7411,24.6493,408479.0
2023-05-19,25.0738,25.2515,24.2446,25.0836,640364.0
2023-05-20,25.0738,25.2515,24.2446,25.0836,640364.0
2023-05-21,25.0738,25.2515,24.2446,25.0836,640364.0
2023-05-22,25.0935,25.1034,24.3334,24.5901,419014.0
2023-05-23,24.4913,24.6592,24.0471,24.3926,362375.0
2023-05-24,24.1261,24.1261,23.3808,23.5042,655338.0
2023-05-25,23.4055,23.9484,23.3265,23.7905,406452.0
2023-05-26,23.9188,24.0965,23.5338,23.8596,358583.0
2023-05-27,23.9188,24.0965,23.5338,23.8596,358583.0
2023-05-28,23.9188,24.0965,23.5338,23.8596,358583.0
2023-05-29,23.9188,24.0965,23.5338,23.8596,358583.0
2023-05-30,23.8694,24.1064,23.5437,23.8299,395440.0
2023-05-31,23.7608,23.7608,22.6552,23.1488,665751.0
2023-06-01,23.1587,24.1458,23.1093,23.7608,509127.0
2023-06-02,24.2742,25.1725,24.2643,25.1231,547669.0
2023-06-03,24.2742,25.1725,24.2643,25.1231,547669.0
2023-06-04,24.2742,25.1725,24.2643,25.1231,547669.0
2023-06-05,24.975,24.9849,24.4519,24.8665,556277.0
2023-06-06,24.7974,26.082,24.6888,25.8536,577267.0
2023-06-07,26.0313,26.821,25.8635,26.5348,787887.0
2023-06-08,26.4854,26.7322,26.1103,26.288,582156.0
2023-06-09,26.3472,26.4953,26.0905,26.2386,553092.0
2023-06-10,26.3472,26.4953,26.0905,26.2386,553092.0
2023-06-11,26.3472,26.4953,26.0905,26.2386,553092.0
2023-06-12,26.3867,26.6927,25.824,26.1893,658364.0
2023-06-13,26.2584,27.1863,26.2386,26.594,843804.0
2023-06-14,26.7717,27.132,26.5644,26.7717,865648.0
2023-06-15,26.5644,27.285,26.2781,26.6532,706035.0
2023-06-16,26.8803,27.0879,26.288,26.4755,1956754.0
2023-06-17,26.8803,27.0879,26.288,26.4755,1956754.0
2023-06-18,26.8803,27.0879,26.288,26.4755,1956754.0
2023-06-19,26.8803,27.0879,26.288,26.4755,1956754.0
2023-06-20,26.3472,26.8852,26.1104,26.6335,524449.0
2023-06-21,26.5051,27.3047,26.3077,27.2455,533621.0
2023-06-22,27.2356,27.4084,27.0234,27.1665,480387.0
2023-06-23,26.7815,26.8408,25.9918,26.2189,1055979.0
2023-06-24,26.7815,26.8408,25.9918,26.2189,1055979.0
2023-06-25,26.7815,26.8408,25.9918,26.2189,1055979.0
2023-06-26,26.1399,26.4262,25.4982,25.518,723535.0
2023-06-27,25.518,25.6414,24.8467,24.8665,769981.0
2023-06-28,24.7184,24.9553,24.2347,24.7974,543265.0
2023-06-29,24.8961,25.824,24.6592,25.0738,593825.0
2023-06-30,25.4785,25.6167,25.2465,25.3107,601151.0
2023-07-01,25.4785,25.6167,25.2465,25.3107,601151.0
2023-07-02,25.4785,25.6167,25.2465,25.3107,601151.0
2023-07-03,25.1231,25.7253,25.1231,25.7253,346714.0
2023-07-04,25.1231,25.7253,25.1231,25.7253,346714.0
2023-07-05,23.5766,23.9726,22.4973,23.1706,2139060.0
2023-07-06,23.0221,23.4231,22.7597,23.2597,820830.0
2023-07-07,23.23,23.6855,23.1607,23.5469,433593.0
2023-07-08,23.23,23.6855,23.1607,23.5469,433593.0
2023-07-09,23.23,23.6855,23.1607,23.5469,433593.0
2023-07-10,23.5073,24.1806,23.4874,23.7944,483784.0
2023-07-11,23.7647,24.0618,23.5271,23.6063,339781.0
2023-07-12,24.0123,24.0568,23.5865,23.7152,365182.0
2023-07-13,23.7647,24.0123,23.6211,23.6756,535704.0
2023-07-14,23.7053,23.7548,23.1112,23.735,318751.0
2023-07-15,23.7053,23.7548,23.1112,23.735,318751.0
2023-07-16,23.7053,23.7548,23.1112,23.735,318751.0
2023-07-17,23.5964,24.5272,23.4874,24.2895,496871.0
2023-07-18,24.3489,24.9678,24.2103,24.6262,297900.0
2023-07-19,24.4875,24.9628,24.339,24.745,462029.0
2023-07-20,24.9529,24.9628,24.4776,24.5371,252676.0
2023-07-21,24.6955,24.7549,24.24,24.4677,508702.0
2023-07-22,24.6955,24.7549,24.24,24.4677,508702.0
2023-07-23,24.6955,24.7549,24.24,24.4677,508702.0
2023-07-24,24.5272,24.7549,24.2598,24.2697,408874.0
2023-07-25,24.1608,24.5371,23.9083,24.4974,622964.0
2023-07-26,24.141,24.6955,23.1458,23.329,712803.0
2023-07-27,23.3191,23.5865,21.7645,22.0616,876208.0
2023-07-28,22.3784,23.2399,22.3091,23.2102,709139.0
2023-07-29,22.3784,23.2399,22.3091,23.2102,709139.0
2023-07-30,22.3784,23.2399,22.3091,23.2102,709139.0
2023-07-31,23.2201,23.6657,23.0617,23.4478,636963.0
2023-08-01,23.2003,23.6162,23.032,23.5568,670220.0
2023-08-02,23.0221,23.4602,22.8933,23.4082,830470.0
2023-08-03,23.131,23.6756,22.9824,23.6558,558073.0
2023-08-04,23.735,23.7746,23.2399,23.7647,604462.0
2023-08-05,23.735,23.7746,23.2399,23.7647,604462.0
2023-08-06,23.735,23.7746,23.2399,23.7647,604462.0
2023-08-07,23.7746,24.3093,23.7746,24.3093,612107.0
2023-08-08,24.0915,24.2004,23.2597,23.3488,665975.0
2023-08-09,23.3389,23.7053,23.2498,23.6657,429417.0
2023-08-10,23.6855,24.0717,23.532,24.0222,353205.0
2023-08-11,23.9627,24.1806,23.8439,24.0519,412202.0
2023-08-12,23.9627,24.1806,23.8439,24.0519,412202.0
2023-08-13,23.9627,24.1806,23.8439,24.0519,412202.0
2023-08-14,23.933,24.0222,22.2398,22.5369,605114.0
2023-08-15,22.3289,22.4874,22.0418,22.1309,335051.0
2023-08-16,22.0913,22.6656,21.9328,21.9724,289662.0
2023-08-17,21.9031,22.2497,21.7942,21.8536,309037.0
2023-08-18,21.5665,22.0121,21.3486,21.8734,316141.0
2023-08-19,21.5665,22.0121,21.3486,21.8734,316141.0
2023-08-20,21.5665,22.0121,21.3486,21.8734,316141.0
2023-08-21,21.8437,22.0814,21.7546,21.814,222960.0
2023-08-22,21.9824,22.1309,21.7744,21.8041,272595.0
2023-08-23,21.8338,22.1507,21.7744,22.1111,290116.0
2023-08-24,21.9427,22.3042,21.8338,21.9328,365185.0
2023-08-25,22.1012,22.2299,21.8734,21.9724,241672.0
2023-08-26,22.1012,22.2299,21.8734,21.9724,241672.0
2023-08-27,22.1012,22.2299,21.8734,21.9724,241672.0
2023-08-28,22.1111,22.4507,22.1111,22.1903,220362.0
2023-08-29,22.1309,22.3289,21.9625,22.319,189365.0
2023-08-30,22.2695,22.527,22.1408,22.2497,251728.0
2023-08-31,22.3091,22.4874,22.1606,22.3289,367181.0
2023-09-01,22.5666,22.9725,22.5418,22.8834,428744.0
2023-09-02,22.5666,22.9725,22.5418,22.8834,428744.0
2023-09-03,22.5666,22.9725,22.5418,22.8834,428744.0
2023-09-04,22.5666,22.9725,22.5418,22.8834,428744.0
2023-09-05,22.6557,22.6557,21.7843,21.9526,443852.0
2023-09-06,22.0022,22.4824,21.9849,22.0616,272861.0
2023-09-07,21.8932,21.9624,21.2199,21.5071,382100.0
2023-09-08,21.5467,21.5467,21.0516,21.2397,351193.0
2023-09-09,21.5467,21.5467,21.0516,21.2397,351193.0
2023-09-10,21.5467,21.5467,21.0516,21.2397,351193.0
2023-09-11,21.4575,21.5615,20.9922,21.0615,313562.0
2023-09-12,20.9624,21.3833,20.903,21.0021,301182.0
2023-09-13,21.0714,21.1407,20.7347,20.9228,303073.0
2023-09-14,21.1506,21.6853,20.9426,21.5962,294448.0
2023-09-15,21.5368,21.715,21.2298,21.6556,1952886.0
2023-09-16,21.5368,21.715,21.2298,21.6556,1952886.0
2023-09-17,21.5368,21.715,21.2298,21.6556,1952886.0
2023-09-18,21.6952,22.2299,21.6952,22.1111,368471.0
2023-09-19,22.527,22.5369,22.0616,22.0814,303175.0
2023-09-20,22.2002,22.6062,21.8437,21.8536,235189.0
2023-09-21,21.8536,22.4774,21.6556,22.1804,446699.0
2023-09-22,22.2497,22.5666,22.2497,22.418,280855.0
2023-09-23,22.2497,22.5666,22.2497,22.418,280855.0
2023-09-24,22.2497,22.5666,22.2497,22.418,280855.0
2023-09-25,22.2002,22.5666,22.0022,22.2596,358149.0
2023-09-26,22.1606,22.319,21.8338,21.9328,377117.0
2023-09-27,21.2595,21.6952,19.893,20.8733,1294726.0
2023-09-28,20.8139,21.3783,20.507,21.1902,798346.0
2023-09-29,21.3981,21.4427,20.6753,20.9129,553252.0
2023-09-30,21.3981,21.4427,20.6753,20.9129,553252.0
2023-10-01,21.3981,21.4427,20.6753,20.9129,553252.0
2023-10-02,20.7941,21.1654,20.6802,20.804,498981.0
2023-10-03,20.6753,20.8486,20.4277,20.7149,364808.0
2023-10-04,20.6553,21.4703,20.6056,21.2417,321822.0
2023-10-05,21.2417,21.5996,21.1423,21.4107,365006.0
2023-10-06,21.2815,21.6393,21.1075,21.3809,331372.0
2023-10-07,21.2815,21.6393,21.1075,21.3809,331372.0
2023-10-08,21.2815,21.6393,21.1075,21.3809,331372.0
2023-10-09,21.2914,21.8481,21.2914,21.6691,217647.0
2023-10-10,21.9375,22.0071,21.689,21.7487,323994.0
2023-10-11,21.7387,22.1562,21.7387,21.9276,269911.0
2023-10-12,21.9475,22.0469,21.53,21.9773,395963.0
2023-10-13,22.1463,22.2059,21.5002,21.5002,484010.0
2023-10-14,22.1463,22.2059,21.5002,21.5002,484010.0
2023-10-15,22.1463,22.2059,21.5002,21.5002,484010.0
2023-10-16,21.7387,22.0966,21.6095,21.6393,298311.0
2023-10-17,21.5797,22.027,21.5797,21.7089,309300.0
2023-10-18,21.6095,21.6443,21.1721,21.1821,319491.0
2023-10-19,21.0727,21.2417,20.2577,20.3869,418411.0
2023-10-20,20.3869,20.9137,20.3272,20.7248,542696.0
2023-10-21,20.3869,20.9137,20.3272,20.7248,542696.0
2023-10-22,20.3869,20.9137,20.3272,20.7248,542696.0
2023-10-23,20.6453,20.8541,20.3372,20.3571,502514.0
2023-10-24,20.6652,20.7447,20.3471,20.5757,413994.0
2023-10-25,20.8541,20.9535,20.3173,20.3769,948392.0
