,WASH US Equity,WASH US Equity,WASH US Equity,WASH US Equity,WASH US Equity
2023-08-12,29.0284,29.5897,29.0284,29.5473,62935.0
2023-08-13,29.0284,29.5897,29.0284,29.5473,62935.0
2023-08-14,29.3492,29.3492,28.736,28.9907,54276.0
2023-08-15,28.6133,28.6133,27.6982,27.7454,87589.0
2023-08-16,27.6982,27.9755,27.0095,27.0945,97545.0
2023-08-17,27.2643,27.4246,27.019,27.2831,65839.0
2023-08-18,27.0095,27.5756,27.0095,27.3114,78883.0
2023-08-19,27.0095,27.5756,27.0095,27.3114,78883.0
2023-08-20,27.0095,27.5756,27.0095,27.3114,78883.0
2023-08-21,27.3303,27.5284,26.802,26.8303,74551.0
2023-08-22,26.8963,27.0378,25.8586,25.8963,104013.0
2023-08-23,25.8586,26.3869,25.7831,25.9624,90511.0
2023-08-24,25.9341,26.3869,25.9014,26.0567,71712.0
2023-08-25,26.1982,26.3209,25.6463,25.8586,74106.0
2023-08-26,26.1982,26.3209,25.6463,25.8586,74106.0
2023-08-27,26.1982,26.3209,25.6463,25.8586,74106.0
2023-08-28,25.9341,26.6416,25.9341,26.585,83720.0
2023-08-29,26.6888,26.8586,26.4845,26.7077,58474.0
2023-08-30,26.7548,26.7548,26.3586,26.4907,50882.0
2023-08-31,26.5567,26.7807,26.3822,26.4152,57882.0
2023-09-01,26.6699,27.3397,26.6699,27.1228,57490.0
2023-09-02,26.6699,27.3397,26.6699,27.1228,57490.0
2023-09-03,26.6699,27.3397,26.6699,27.1228,57490.0
2023-09-04,26.6699,27.3397,26.6699,27.1228,57490.0
2023-09-05,26.9246,27.0473,26.4246,26.5661,73567.0
2023-09-06,26.6133,26.7454,25.8397,25.8775,56484.0
2023-09-07,25.7926,25.9435,25.6322,25.8492,114945.0
2023-09-08,25.9812,25.9812,25.4718,25.5284,60882.0
2023-09-09,25.9812,25.9812,25.4718,25.5284,60882.0
2023-09-10,25.9812,25.9812,25.4718,25.5284,60882.0
2023-09-11,25.6888,25.868,25.2454,25.5001,93406.0
2023-09-12,25.7454,26.5104,25.6605,26.4907,107378.0
2023-09-13,26.5661,26.5661,25.9058,26.2643,95942.0
2023-09-14,26.4812,27.2548,26.4812,27.236,93082.0
2023-09-15,27.1982,27.3586,26.0944,26.3209,398366.0
2023-09-16,27.1982,27.3586,26.0944,26.3209,398366.0
2023-09-17,27.1982,27.3586,26.0944,26.3209,398366.0
2023-09-18,26.3775,26.3775,25.0567,25.1227,82912.0
2023-09-19,25.2171,25.3161,24.8586,25.085,70066.0
2023-09-20,25.2548,25.6888,25.2548,25.3492,59066.0
2023-09-21,25.1794,25.868,25.0001,25.4058,82958.0
2023-09-22,25.4907,25.4907,24.8303,25.302,64577.0
2023-09-23,25.4907,25.4907,24.8303,25.302,64577.0
2023-09-24,25.4907,25.4907,24.8303,25.302,64577.0
2023-09-25,25.2548,25.3586,25.1699,25.302,53249.0
2023-09-26,25.1133,25.5567,25.085,25.3114,95892.0
2023-09-27,25.519,25.8775,25.2454,25.5661,117449.0
2023-09-28,25.5944,26.2171,25.5944,25.7454,93165.0
2023-09-29,25.9765,26.2251,25.2927,25.3601,135675.0
2023-09-30,25.9765,26.2251,25.2927,25.3601,135675.0
2023-10-01,25.9765,26.2251,25.2927,25.3601,135675.0
2023-10-02,25.2349,25.2831,24.8304,24.946,90473.0
2023-10-03,24.84,24.97,24.2332,24.3873,77238.0
2023-10-04,24.3873,24.657,24.0791,24.6474,62305.0
2023-10-05,24.657,25.3505,24.4974,25.2638,85274.0
2023-10-06,25.023,25.168,24.4836,25.0037,71256.0
2023-10-07,25.023,25.168,24.4836,25.0037,71256.0
2023-10-08,25.023,25.168,24.4836,25.0037,71256.0
2023-10-09,24.8111,25.2445,24.8111,25.1001,73181.0
2023-10-10,25.2542,25.9958,25.2542,25.6876,80805.0
2023-10-11,25.7935,26.1306,25.572,25.7646,50630.0
2023-10-12,25.9091,26.1728,25.206,25.495,82566.0
2023-10-13,25.755,25.755,24.7354,24.7533,60316.0
2023-10-14,25.755,25.755,24.7354,24.7533,60316.0
2023-10-15,25.755,25.755,24.7354,24.7533,60316.0
2023-10-16,25.0423,25.4035,24.8785,25.0904,66724.0
2023-10-17,24.9267,25.7743,24.9267,25.4468,96204.0
2023-10-18,25.3409,25.3409,24.7052,24.7533,63247.0
2023-10-19,24.8111,25.8224,24.5029,24.5703,76699.0
2023-10-20,24.6088,24.6088,23.6649,23.6746,104194.0
2023-10-21,24.6088,24.6088,23.6649,23.6746,104194.0
2023-10-22,24.6088,24.6088,23.6649,23.6746,104194.0
2023-10-23,23.6746,24.0791,23.559,23.8383,109047.0
2023-10-24,24.108,24.7437,21.257,21.5556,304235.0
2023-10-25,21.6327,22.1143,21.2859,21.8157,216197.0
2023-10-26,21.9794,22.8558,21.9601,22.1143,181634.0
2023-10-27,22.0083,22.2009,20.891,20.9777,145975.0
2023-10-28,22.0083,22.2009,20.891,20.9777,145975.0
2023-10-29,22.0083,22.2009,20.891,20.9777,145975.0
2023-10-30,21.3726,22.6344,21.3726,22.6344,191426.0
2023-10-31,22.5766,22.7885,22.0372,22.3358,132314.0
2023-11-01,22.3839,22.5958,22.1046,22.5092,140695.0
2023-11-02,22.9137,23.7902,22.9137,23.6938,105988.0
2023-11-03,24.3199,25.1386,24.3199,24.8496,102438.0
2023-11-04,24.3199,25.1386,24.3199,24.8496,102438.0
2023-11-05,24.3199,25.1386,24.3199,24.8496,102438.0
2023-11-06,24.946,24.946,24.3007,24.5318,84573.0
2023-11-07,23.925,24.4547,23.6553,24.291,87406.0
2023-11-08,24.291,24.291,23.8239,23.9443,62489.0
2023-11-09,24.2428,24.2428,23.1352,23.2123,66417.0
2023-11-10,23.3856,23.7035,23.01,23.5205,67586.0
2023-11-11,23.3856,23.7035,23.01,23.5205,67586.0
2023-11-12,23.3856,23.7035,23.01,23.5205,67586.0
2023-11-13,23.3375,23.8576,23.2162,23.5975,78739.0
2023-11-14,24.5607,25.9765,24.2043,25.938,117095.0
2023-11-15,25.8706,26.4918,25.8706,26.1884,88937.0
2023-11-16,26.0151,26.2173,25.389,25.6009,54883.0
2023-11-17,26.0536,26.3136,25.7935,26.1114,77627.0
2023-11-18,26.0536,26.3136,25.7935,26.1114,77627.0
2023-11-19,26.0536,26.3136,25.7935,26.1114,77627.0
2023-11-20,26.2559,26.2559,25.7406,26.0729,51013.0
2023-11-21,25.9091,26.0488,25.4372,25.4564,60134.0
2023-11-22,25.8128,25.9188,25.2879,25.4757,58076.0
2023-11-23,25.8128,25.9188,25.2879,25.4757,58076.0
2023-11-24,25.3794,25.6298,25.21,25.5624,23957.0
2023-11-25,25.3794,25.6298,25.21,25.5624,23957.0
2023-11-26,25.3794,25.6298,25.21,25.5624,23957.0
2023-11-27,25.3216,25.6876,25.129,25.2156,56351.0
2023-11-28,25.0423,25.3312,24.7533,25.2445,63139.0
2023-11-29,25.572,26.304,25.442,26.1018,100836.0
2023-11-30,26.1788,26.1788,25.7261,25.755,125533.0
2023-12-01,25.7839,27.8932,25.7358,27.7969,135268.0
2023-12-02,25.7839,27.8932,25.7358,27.7969,135268.0
2023-12-03,25.7839,27.8932,25.7358,27.7969,135268.0
2023-12-04,27.5658,28.0473,27.5128,27.7969,88265.0
2023-12-05,27.6524,27.6524,27.1901,27.1901,78324.0
2023-12-06,27.4502,28.382,27.3539,27.5561,90493.0
2023-12-07,27.5947,28.4133,27.5947,28.3845,73265.0
2023-12-08,28.4519,28.8949,28.2207,28.423,46824.0
2023-12-09,28.4519,28.8949,28.2207,28.423,46824.0
2023-12-10,28.4519,28.8949,28.2207,28.423,46824.0
2023-12-11,28.3556,28.8468,28.3459,28.5097,93111.0
2023-12-12,28.4904,28.5771,28.2592,28.2689,50606.0
2023-12-13,28.2111,30.5901,28.1437,30.4071,156404.0
2023-12-14,30.8694,31.8807,30.8694,31.6688,146778.0
2023-12-15,31.8037,31.9482,30.7442,30.879,462225.0
2023-12-16,31.8037,31.9482,30.7442,30.879,462225.0
2023-12-17,31.8037,31.9482,30.7442,30.879,462225.0
2023-12-18,30.9561,31.0235,30.1952,30.5034,77857.0
2023-12-19,30.5805,31.5244,30.3826,31.0524,84128.0
2023-12-20,30.8983,31.4473,30.4553,30.4938,148767.0
2023-12-21,30.985,31.0921,30.3975,30.8213,59485.0
2023-12-22,31.1102,31.6111,31.0428,31.4184,77019.0
2023-12-23,31.1102,31.6111,31.0428,31.4184,77019.0
2023-12-24,31.1102,31.6111,31.0428,31.4184,77019.0
2023-12-25,31.1102,31.6111,31.0428,31.4184,77019.0
2023-12-26,31.7074,32.5261,31.4377,32.4008,129384.0
2023-12-27,32.6898,32.709,32.1312,32.3238,86943.0
2023-12-28,32.006,32.4031,31.8229,32.1215,86628.0
2023-12-29,32.5918,32.5918,31.6415,31.7199,105136.0
2023-12-30,32.5918,32.5918,31.6415,31.7199,105136.0
2023-12-31,32.5918,32.5918,31.6415,31.7199,105136.0
2024-01-01,32.5918,32.5918,31.6415,31.7199,105136.0
2024-01-02,31.4652,32.1803,31.2399,31.4358,89088.0
2024-01-03,31.1321,31.1321,29.986,29.9958,93112.0
2024-01-04,29.8292,30.5052,29.7411,29.7901,89532.0
2024-01-05,29.5256,30.368,29.5256,30.0546,104987.0
2024-01-06,29.5256,30.368,29.5256,30.0546,104987.0
2024-01-07,29.5256,30.368,29.5256,30.0546,104987.0
2024-01-08,29.937,30.1168,29.7411,29.986,48543.0
2024-01-09,29.7411,29.7705,29.3003,29.4766,61254.0
2024-01-10,29.4374,29.8831,29.3101,29.8097,58666.0
2024-01-11,29.4766,29.6431,28.8398,29.4472,58115.0
2024-01-12,29.888,30.3533,28.8104,29.2709,74595.0
2024-01-13,29.888,30.3533,28.8104,29.2709,74595.0
2024-01-14,29.888,30.3533,28.8104,29.2709,74595.0
2024-01-15,29.888,30.3533,28.8104,29.2709,74595.0
2024-01-16,28.7027,28.9769,28.3304,28.35,72540.0
2024-01-17,27.968,28.6194,27.8602,28.3794,59917.0
2024-01-18,28.4676,28.7321,28.1345,28.4284,40323.0
2024-01-19,28.5557,28.9966,28.2227,28.9966,48209.0
2024-01-20,28.5557,28.9966,28.2227,28.9966,48209.0
2024-01-21,28.5557,28.9966,28.2227,28.9966,48209.0
2024-01-22,29.4472,30.0839,29.4178,30.035,60863.0
2024-01-23,30.2309,30.7991,29.6432,29.8097,64218.0
2024-01-24,30.1231,30.4978,29.8488,30.1525,75275.0
2024-01-25,30.368,30.6943,27.439,28.5949,172443.0
2024-01-26,28.5264,29.2709,28.2521,28.7125,75288.0
2024-01-27,28.5264,29.2709,28.2521,28.7125,75288.0
2024-01-28,28.5264,29.2709,28.2521,28.7125,75288.0
2024-01-29,28.5851,29.7607,28.5264,29.7607,60284.0
2024-01-30,29.457,29.8097,29.3688,29.5158,59922.0
2024-01-31,28.4872,28.7321,27.2431,27.2431,145109.0
2024-02-01,27.3312,27.6251,25.7268,26.8022,141031.0
2024-02-02,26.1459,26.6847,25.9108,26.2145,105717.0
2024-02-03,26.1459,26.6847,25.9108,26.2145,105717.0
2024-02-04,26.1459,26.6847,25.9108,26.2145,105717.0
2024-02-05,25.9402,26.1654,25.3818,25.6757,119020.0
2024-02-06,25.6267,26.1165,25.2838,25.5091,63554.0
2024-02-07,25.2153,25.5679,24.5417,25.1957,106751.0
2024-02-08,25.1859,25.2055,24.7157,25.1173,92905.0
2024-02-09,25.274,25.901,24.7157,25.8422,90703.0
2024-02-10,25.274,25.901,24.7157,25.8422,90703.0
2024-02-11,25.274,25.901,24.7157,25.8422,90703.0
2024-02-12,25.8618,27.2235,25.8618,26.9688,113994.0
2024-02-13,26.1557,26.1557,24.6863,24.9704,136051.0
2024-02-14,25.6561,25.9108,25.0291,25.7541,114471.0
2024-02-15,25.9108,27.1647,25.8633,27.008,87496.0
2024-02-16,26.5279,26.861,26.1263,26.5377,55769.0
2024-02-17,26.5279,26.861,26.1263,26.5377,55769.0
2024-02-18,26.5279,26.861,26.1263,26.5377,55769.0
2024-02-19,26.5279,26.861,26.1263,26.5377,55769.0
2024-02-20,26.3026,26.7403,26.0675,26.1557,40188.0
2024-02-21,25.95,26.0577,25.7051,25.9206,45312.0
2024-02-22,25.803,26.1557,25.0987,25.2936,102614.0
2024-02-23,25.3622,25.7785,24.9802,25.4602,111010.0
2024-02-24,25.3622,25.7785,24.9802,25.4602,111010.0
2024-02-25,25.3622,25.7785,24.9802,25.4602,111010.0
2024-02-26,25.3426,25.5591,24.99,25.2153,81734.0
2024-02-27,25.3818,25.6169,24.99,24.99,79223.0
2024-02-28,24.9802,25.1663,24.8528,25.0585,56694.0
2024-02-29,25.47,25.999,25.1369,25.2153,101782.0
2024-03-01,25.0389,25.2251,24.5393,25.2251,108868.0
2024-03-02,25.0389,25.2251,24.5393,25.2251,108868.0
2024-03-03,25.0389,25.2251,24.5393,25.2251,108868.0
2024-03-04,25.2936,25.7247,24.9704,25.1271,92821.0
2024-03-05,24.941,25.9794,24.941,25.7051,93582.0
2024-03-06,25.7541,26.0969,25.0732,25.6855,91811.0
2024-03-07,26.0577,26.3418,25.7541,25.8128,54945.0
2024-03-08,26.283,26.4202,25.6267,25.6267,47209.0
2024-03-09,26.283,26.4202,25.6267,25.6267,47209.0
2024-03-10,26.283,26.4202,25.6267,25.6267,47209.0
2024-03-11,25.6463,25.8814,25.5189,25.5679,84394.0
2024-03-12,25.4896,25.5581,25.1516,25.4504,82893.0
2024-03-13,25.4014,25.8225,25.2251,25.2936,67637.0
2024-03-14,25.2251,25.2447,24.3728,24.4512,111682.0
2024-03-15,24.4414,25.0095,24.4414,24.6373,302392.0
2024-03-16,24.4414,25.0095,24.4414,24.6373,302392.0
2024-03-17,24.4414,25.0095,24.4414,24.6373,302392.0
2024-03-18,24.5883,24.6177,24.0005,24.0299,92888.0
2024-03-19,23.9712,24.3875,23.9712,24.1965,74309.0
2024-03-20,24.2259,25.8618,24.1475,25.372,95973.0
2024-03-21,25.4504,26.1459,25.4504,25.8716,98162.0
2024-03-22,26.0283,26.1851,25.2055,25.2055,78965.0
2024-03-23,26.0283,26.1851,25.2055,25.2055,78965.0
2024-03-24,26.0283,26.1851,25.2055,25.2055,78965.0
2024-03-25,25.47,25.999,25.421,25.9206,80382.0
2024-03-26,26.1949,26.239,25.7638,25.7834,86132.0
2024-03-27,25.7834,26.91,25.7834,26.91,89140.0
2024-03-28,26.79,27.085,26.73,26.88,118681.0
2024-03-29,26.79,27.085,26.73,26.88,118681.0
2024-03-30,26.79,27.085,26.73,26.88,118681.0
2024-03-31,26.79,27.085,26.73,26.88,118681.0
2024-04-01,27.12,27.14,26.06,26.305,80400.0
2024-04-02,25.9,26.09,25.5,25.95,124781.0
2024-04-03,25.9,25.945,25.28,25.41,76098.0
2024-04-04,25.82,26.1,25.12,25.16,85102.0
2024-04-05,25.1,25.325,25.0,25.13,59715.0
2024-04-06,25.1,25.325,25.0,25.13,59715.0
2024-04-07,25.1,25.325,25.0,25.13,59715.0
2024-04-08,25.13,25.7422,25.13,25.7,56983.0
