,TRMK US Equity,TRMK US Equity,TRMK US Equity,TRMK US Equity,TRMK US Equity
2023-08-12,24.6257,24.8395,24.6257,24.8201,113493.0
2023-08-13,24.6257,24.8395,24.6257,24.8201,113493.0
2023-08-14,24.6451,24.6461,24.1981,24.4508,154806.0
2023-08-15,24.0621,24.2175,23.6539,23.7122,191386.0
2023-08-16,23.5859,23.858,23.2749,23.2943,137728.0
2023-08-17,23.4304,23.547,23.2797,23.479,120874.0
2023-08-18,23.2652,23.858,23.1971,23.6539,331238.0
2023-08-19,23.2652,23.858,23.1971,23.6539,331238.0
2023-08-20,23.2652,23.858,23.1971,23.6539,331238.0
2023-08-21,23.6636,23.9114,23.1583,23.2263,125691.0
2023-08-22,23.1583,23.4498,22.4974,22.5072,156443.0
2023-08-23,22.5946,22.8376,22.3905,22.6918,141141.0
2023-08-24,22.5655,23.1291,22.5072,22.8667,122023.0
2023-08-25,22.9348,23.3478,22.3419,22.5946,117784.0
2023-08-26,22.9348,23.3478,22.3419,22.5946,117784.0
2023-08-27,22.9348,23.3478,22.3419,22.5946,117784.0
2023-08-28,22.6724,22.9445,22.5266,22.5655,194151.0
2023-08-29,22.6529,22.7404,22.3905,22.5752,234140.0
2023-08-30,22.5752,23.3381,22.3614,22.6918,205535.0
2023-08-31,22.7016,22.9372,22.5151,22.6133,286439.0
2023-09-01,22.8783,23.2905,22.8586,23.2611,246968.0
2023-09-02,22.8783,23.2905,22.8586,23.2611,246968.0
2023-09-03,22.8783,23.2905,22.8586,23.2611,246968.0
2023-09-04,22.8783,23.2905,22.8586,23.2611,246968.0
2023-09-05,23.0844,23.2414,22.1716,22.2698,247115.0
2023-09-06,22.2796,22.4562,21.8281,21.8477,134436.0
2023-09-07,21.8477,21.9851,21.5925,21.7594,268237.0
2023-09-08,21.8085,21.9949,21.4748,21.8575,181201.0
2023-09-09,21.8085,21.9949,21.4748,21.8575,181201.0
2023-09-10,21.8085,21.9949,21.4748,21.8575,181201.0
2023-09-11,21.9949,22.1324,21.5925,21.6711,165162.0
2023-09-12,21.7496,21.9508,21.5827,21.7987,161164.0
2023-09-13,21.8379,21.9999,21.3864,21.4257,197086.0
2023-09-14,21.6612,21.9459,21.6171,21.9361,249659.0
2023-09-15,21.7594,22.3188,21.4748,21.7398,1142044.0
2023-09-16,21.7594,22.3188,21.4748,21.7398,1142044.0
2023-09-17,21.7594,22.3188,21.4748,21.7398,1142044.0
2023-09-18,21.7103,21.7103,21.2294,21.2392,174166.0
2023-09-19,21.2785,21.4159,20.9648,21.092,269909.0
2023-09-20,21.1803,21.4551,20.8761,20.8957,176721.0
2023-09-21,20.7583,21.0233,20.5031,20.5914,276380.0
2023-09-22,20.6307,20.7387,20.3559,20.6503,211676.0
2023-09-23,20.6307,20.7387,20.3559,20.6503,211676.0
2023-09-24,20.6307,20.7387,20.3559,20.6503,211676.0
2023-09-25,20.6209,21.0135,20.3657,21.0135,307725.0
2023-09-26,20.8172,21.0625,20.5227,20.6012,265172.0
2023-09-27,20.7583,20.8957,20.5325,20.6111,410466.0
2023-09-28,20.6896,21.2687,20.5816,20.8859,459162.0
2023-09-29,21.0331,21.5533,20.7534,21.3275,398927.0
2023-09-30,21.0331,21.5533,20.7534,21.3275,398927.0
2023-10-01,21.0331,21.5533,20.7534,21.3275,398927.0
2023-10-02,21.3472,21.4159,20.9153,21.0135,399351.0
2023-10-03,20.8466,20.9497,20.6307,20.827,264345.0
2023-10-04,20.8074,21.0625,20.5473,20.9938,222176.0
2023-10-05,20.984,21.5238,20.9448,21.4551,341252.0
2023-10-06,21.2392,21.6318,20.9644,21.3079,180906.0
2023-10-07,21.2392,21.6318,20.9644,21.3079,180906.0
2023-10-08,21.2392,21.6318,20.9644,21.3079,180906.0
2023-10-09,21.1214,21.4944,21.1214,21.357,156868.0
2023-10-10,21.4453,21.7005,21.3472,21.357,282937.0
2023-10-11,21.3962,21.6711,21.2981,21.4355,130810.0
2023-10-12,21.4355,21.4355,20.984,21.1214,146267.0
2023-10-13,21.2687,21.303,20.4933,20.5129,168355.0
2023-10-14,21.2687,21.303,20.4933,20.5129,168355.0
2023-10-15,21.2687,21.303,20.4933,20.5129,168355.0
2023-10-16,20.7092,20.8761,20.665,20.8368,263077.0
2023-10-17,20.8074,21.411,20.7288,21.2687,325181.0
2023-10-18,21.0724,21.1214,20.8025,20.8564,205881.0
2023-10-19,20.8859,21.249,20.6798,20.7681,314463.0
2023-10-20,20.8172,21.1754,20.2283,20.3166,297325.0
2023-10-21,20.8172,21.1754,20.2283,20.3166,297325.0
2023-10-22,20.8172,21.1754,20.2283,20.3166,297325.0
2023-10-23,20.1694,20.562,20.0811,20.1694,279336.0
2023-10-24,20.2185,20.2283,19.8651,19.9829,347549.0
2023-10-25,20.0222,20.6994,18.6088,18.8444,487871.0
2023-10-26,18.8444,19.5805,18.7266,19.4922,368630.0
2023-10-27,19.4137,19.5118,18.8346,19.1094,290843.0
2023-10-28,19.4137,19.5118,18.8346,19.1094,290843.0
2023-10-29,19.4137,19.5118,18.8346,19.1094,290843.0
2023-10-30,19.3057,19.924,19.1143,19.7768,278666.0
2023-10-31,19.7572,19.9633,19.6394,19.7375,263217.0
2023-11-01,19.6885,19.7179,19.3155,19.6885,233693.0
2023-11-02,19.9437,20.984,19.668,20.9055,234683.0
2023-11-03,21.5631,21.8968,21.5042,21.6711,257799.0
2023-11-04,21.5631,21.8968,21.5042,21.6711,257799.0
2023-11-05,21.5631,21.8968,21.5042,21.6711,257799.0
2023-11-06,21.5631,21.7349,20.6908,21.5238,227471.0
2023-11-07,21.4061,21.5729,20.9938,21.1803,209969.0
2023-11-08,21.2981,21.2981,20.67,20.827,183350.0
2023-11-09,20.9546,21.0429,20.4786,20.7288,183079.0
2023-11-10,20.7975,20.8221,20.3559,20.7092,220249.0
2023-11-11,20.7975,20.8221,20.3559,20.7092,220249.0
2023-11-12,20.7975,20.8221,20.3559,20.7092,220249.0
2023-11-13,20.5816,20.9251,20.4638,20.7583,129926.0
2023-11-14,21.7005,22.5936,21.5925,22.4562,330795.0
2023-11-15,22.3974,22.6918,22.2011,22.3679,219580.0
2023-11-16,22.4072,22.417,21.779,21.8575,216988.0
2023-11-17,22.1225,22.3581,21.9262,22.1716,421925.0
2023-11-18,22.1225,22.3581,21.9262,22.1716,421925.0
2023-11-19,22.1225,22.3581,21.9262,22.1716,421925.0
2023-11-20,22.1618,22.2109,21.9361,22.1127,190292.0
2023-11-21,21.9949,22.1029,21.7313,22.0048,389456.0
2023-11-22,22.2501,22.4661,22.0538,22.3385,315683.0
2023-11-23,22.2501,22.4661,22.0538,22.3385,315683.0
2023-11-24,22.3875,22.5348,22.1127,22.5053,188995.0
2023-11-25,22.3875,22.5348,22.1127,22.5053,188995.0
2023-11-26,22.3875,22.5348,22.1127,22.5053,188995.0
2023-11-27,22.2501,22.4464,22.0146,22.2599,305597.0
2023-11-28,22.2796,22.4268,21.9753,22.1716,360949.0
2023-11-29,22.3974,22.8783,22.3974,22.6722,385562.0
2023-11-30,22.7416,22.9151,21.9187,22.7118,216770.0
2023-12-01,22.5532,24.0898,22.5334,23.9708,318045.0
2023-12-02,22.5532,24.0898,22.5334,23.9708,318045.0
2023-12-03,22.5532,24.0898,22.5334,23.9708,318045.0
2023-12-04,23.7428,24.8482,23.6675,24.8333,648447.0
2023-12-05,24.6648,24.9622,24.526,24.7639,439675.0
2023-12-06,25.1605,25.9734,24.6945,24.8036,388247.0
2023-12-07,24.982,25.3786,24.6648,25.3488,325704.0
2023-12-08,25.3389,25.785,25.1803,25.6561,257741.0
2023-12-09,25.3389,25.785,25.1803,25.6561,257741.0
2023-12-10,25.3389,25.785,25.1803,25.6561,257741.0
2023-12-11,25.5867,26.0081,25.3439,25.9734,245114.0
2023-12-12,26.0428,26.1915,25.5867,25.8346,243400.0
2023-12-13,25.7949,27.2026,25.4678,27.0738,505675.0
2023-12-14,27.8272,28.4022,27.1233,27.5,371237.0
2023-12-15,27.7677,27.7895,27.3315,27.3513,1604263.0
2023-12-16,27.7677,27.7895,27.3315,27.3513,1604263.0
2023-12-17,27.7677,27.7895,27.3315,27.3513,1604263.0
2023-12-18,27.5496,27.5794,27.0639,27.0936,284448.0
2023-12-19,27.163,27.8074,27.1233,27.5794,351748.0
2023-12-20,27.4802,28.1345,27.0738,27.0837,402606.0
2023-12-21,27.3315,27.4307,26.7962,27.2026,270912.0
2023-12-22,27.4505,27.7975,27.0936,27.4703,193948.0
2023-12-23,27.4505,27.7975,27.0936,27.4703,193948.0
2023-12-24,27.4505,27.7975,27.0936,27.4703,193948.0
2023-12-25,27.4505,27.7975,27.0936,27.4703,193948.0
2023-12-26,27.619,27.9759,27.5199,27.8569,171208.0
2023-12-27,27.9858,28.075,27.7677,27.9263,121353.0
2023-12-28,27.8074,28.1246,27.7677,27.9065,177179.0
2023-12-29,27.7677,27.9164,27.6289,27.6388,194047.0
2023-12-30,27.7677,27.9164,27.6289,27.6388,194047.0
2023-12-31,27.7677,27.9164,27.6289,27.6388,194047.0
2024-01-01,27.7677,27.9164,27.6289,27.6388,194047.0
2024-01-02,27.3315,28.313,27.3315,27.5496,353938.0
2024-01-03,27.3712,27.4604,26.707,26.7863,271259.0
2024-01-04,26.9251,27.2621,26.9251,27.1332,259816.0
2024-01-05,26.8854,27.4207,26.8765,27.1432,300741.0
2024-01-06,26.8854,27.4207,26.8765,27.1432,300741.0
2024-01-07,26.8854,27.4207,26.8765,27.1432,300741.0
2024-01-08,27.0738,27.2671,26.935,27.1432,145768.0
2024-01-09,26.6971,26.8259,26.4294,26.707,181055.0
2024-01-10,26.4988,26.7367,26.1617,26.7268,148908.0
2024-01-11,26.4591,26.6772,25.7751,26.6078,409095.0
2024-01-12,26.8755,27.0738,26.1667,26.479,182651.0
2024-01-13,26.8755,27.0738,26.1667,26.479,182651.0
2024-01-14,26.8755,27.0738,26.1667,26.479,182651.0
2024-01-15,26.8755,27.0738,26.1667,26.479,182651.0
2024-01-16,26.0229,27.1332,25.8742,26.36,405576.0
2024-01-17,25.8841,26.5384,25.7255,26.0527,258888.0
2024-01-18,26.2311,26.4393,25.9337,26.4294,250052.0
2024-01-19,26.5285,26.9945,26.2311,26.9845,323005.0
2024-01-20,26.5285,26.9945,26.2311,26.9845,323005.0
2024-01-21,26.5285,26.9945,26.2311,26.9845,323005.0
2024-01-22,27.3315,27.8024,27.0886,27.7875,339873.0
2024-01-23,28.0255,28.1246,27.4901,27.7181,282679.0
2024-01-24,27.9858,28.3426,26.4393,27.3513,443632.0
2024-01-25,27.9164,28.1345,27.1432,27.7875,297001.0
2024-01-26,28.0849,28.3328,27.7677,27.9065,234366.0
2024-01-27,28.0849,28.3328,27.7677,27.9065,234366.0
2024-01-28,28.0849,28.3328,27.7677,27.9065,234366.0
2024-01-29,28.0255,28.3229,27.8272,28.303,280563.0
2024-01-30,28.2931,28.303,27.9263,27.9759,213227.0
2024-01-31,27.4703,27.7677,26.5979,26.7565,339839.0
2024-02-01,27.0143,27.2126,25.8941,26.9152,377697.0
2024-02-02,26.3005,27.3017,26.3005,26.9152,291019.0
2024-02-03,26.3005,27.3017,26.3005,26.9152,291019.0
2024-02-04,26.3005,27.3017,26.3005,26.9152,291019.0
2024-02-05,26.5682,26.9052,26.3897,26.7169,239451.0
2024-02-06,26.6871,26.9594,26.2609,26.479,172253.0
2024-02-07,26.3897,26.6475,25.6859,26.3303,246418.0
2024-02-08,26.2212,26.5979,26.1617,26.3997,182511.0
2024-02-09,26.469,26.9152,26.0725,26.8854,181254.0
2024-02-10,26.469,26.9152,26.0725,26.8854,181254.0
2024-02-11,26.469,26.9152,26.0725,26.8854,181254.0
2024-02-12,26.935,27.6587,26.935,27.2324,273264.0
2024-02-13,26.4096,26.5037,25.5967,26.1518,341750.0
2024-02-14,26.4591,26.6375,25.9535,26.469,232702.0
2024-02-15,26.5781,27.4951,26.4542,27.3414,202875.0
2024-02-16,27.0837,27.272,26.8259,26.935,206668.0
2024-02-17,27.0837,27.272,26.8259,26.935,206668.0
2024-02-18,27.0837,27.272,26.8259,26.935,206668.0
2024-02-19,27.0837,27.272,26.8259,26.935,206668.0
2024-02-20,26.588,27.163,26.588,26.9052,295283.0
2024-02-21,26.7565,26.8259,26.4195,26.5682,196251.0
2024-02-22,26.4393,26.6574,26.3104,26.5682,354435.0
2024-02-23,26.5484,26.9251,26.4393,26.6475,131884.0
2024-02-24,26.5484,26.9251,26.4393,26.6475,131884.0
2024-02-25,26.5484,26.9251,26.4393,26.6475,131884.0
2024-02-26,26.5285,26.7367,26.0725,26.1617,193193.0
2024-02-27,26.2113,26.4988,26.2113,26.3303,203140.0
2024-02-28,26.0824,26.5335,25.9932,26.36,240659.0
2024-02-29,26.86,27.37,26.645,26.86,255405.0
2024-03-01,26.67,26.83,26.11,26.54,249882.0
2024-03-02,26.67,26.83,26.11,26.54,249882.0
2024-03-03,26.67,26.83,26.11,26.54,249882.0
2024-03-04,26.62,26.9,25.92,25.99,355164.0
2024-03-05,26.01,26.96,25.83,26.96,441135.0
2024-03-06,27.03,27.46,26.39,27.01,204028.0
2024-03-07,27.41,27.57,26.87,27.13,205588.0
2024-03-08,27.55,27.58,27.0,27.01,160918.0
2024-03-09,27.55,27.58,27.0,27.01,160918.0
2024-03-10,27.55,27.58,27.0,27.01,160918.0
2024-03-11,26.9,27.04,26.705,26.94,147039.0
2024-03-12,26.8,26.8,26.14,26.15,215300.0
2024-03-13,26.12,26.38,25.855,26.06,171797.0
2024-03-14,25.86,25.96,25.37,25.52,315138.0
2024-03-15,25.39,26.07,25.24,25.92,764998.0
2024-03-16,25.39,26.07,25.24,25.92,764998.0
2024-03-17,25.39,26.07,25.24,25.92,764998.0
2024-03-18,25.9,26.075,25.525,25.65,276443.0
2024-03-19,25.66,26.07,25.6,25.82,158540.0
2024-03-20,25.64,26.93,25.64,26.67,202544.0
2024-03-21,26.81,27.19,26.77,26.95,235745.0
2024-03-22,27.05,27.05,26.375,26.42,178590.0
2024-03-23,27.05,27.05,26.375,26.42,178590.0
2024-03-24,27.05,27.05,26.375,26.42,178590.0
2024-03-25,26.58,27.33,26.46,26.92,599259.0
2024-03-26,27.09,27.37,27.06,27.25,299026.0
2024-03-27,27.49,28.09,27.49,28.06,247025.0
2024-03-28,27.96,28.57,27.92,28.11,465867.0
2024-03-29,27.96,28.57,27.92,28.11,465867.0
2024-03-30,27.96,28.57,27.92,28.11,465867.0
2024-03-31,27.96,28.57,27.92,28.11,465867.0
2024-04-01,28.07,28.07,27.435,27.51,286201.0
2024-04-02,27.1,27.337,26.76,26.92,309711.0
2024-04-03,26.74,27.02,26.62,26.68,287329.0
2024-04-04,27.1,27.66,26.8,26.9,315014.0
2024-04-05,26.82,27.245,26.77,27.14,237327.0
2024-04-06,26.82,27.245,26.77,27.14,237327.0
2024-04-07,26.82,27.245,26.77,27.14,237327.0
2024-04-08,27.26,27.54,27.235,27.33,108491.0
