,ORCL US Equity,ORCL US Equity,ORCL US Equity,ORCL US Equity,ORCL US Equity
2022-07-05,68.1801,69.7495,67.9864,69.7398,9043000.0
2022-07-06,70.0595,70.4663,69.081,69.4201,6043679.0
2022-07-07,69.5848,69.7301,68.9503,69.5848,7814621.0
2022-07-08,69.4492,69.982,69.1004,69.6235,4927307.0
2022-07-09,69.4492,69.982,69.1004,69.6235,4927307.0
2022-07-10,69.4492,69.982,69.1004,69.6235,4927307.0
2022-07-11,69.0883,70.0322,68.991,69.643,4554846.0
2022-07-12,69.6722,70.003,68.1834,68.5142,7140901.0
2022-07-13,67.1908,68.631,66.8308,68.1444,6454765.0
2022-07-14,67.2979,67.7114,66.3929,67.58,4915580.0
2022-07-15,68.3682,68.9618,68.1152,68.8353,5134170.0
2022-07-16,68.3682,68.9618,68.1152,68.8353,5134170.0
2022-07-17,68.3682,68.9618,68.1152,68.8353,5134170.0
2022-07-18,69.3316,69.7792,68.2563,68.3196,4642410.0
2022-07-19,68.7409,70.3533,68.3682,70.2949,7160284.0
2022-07-20,70.5966,71.1318,70.2171,70.6355,5655726.0
2022-07-21,70.2073,72.6206,70.1852,72.533,7005112.0
2022-07-22,72.8055,73.2628,72.2605,72.8833,6659961.0
2022-07-23,72.8055,73.2628,72.2605,72.8833,6659961.0
2022-07-24,72.8055,73.2628,72.2605,72.8833,6659961.0
2022-07-25,73.0779,73.399,72.3384,72.8444,5721609.0
2022-07-26,72.786,73.2725,71.7205,72.0367,7284442.0
2022-07-27,72.3773,74.0705,72.3189,73.8272,6677226.0
2022-07-28,73.6034,75.1944,73.2823,74.9657,5688062.0
2022-07-29,74.9365,76.0555,74.9268,75.7441,5926562.0
2022-07-30,74.9365,76.0555,74.9268,75.7441,5926562.0
2022-07-31,74.9365,76.0555,74.9268,75.7441,5926562.0
2022-08-01,75.1019,75.7131,74.6348,75.3549,5227535.0
2022-08-02,74.917,75.1798,74.0121,74.2943,6403482.0
2022-08-03,74.6543,75.6663,74.2456,75.2868,6127778.0
2022-08-04,75.3646,75.7539,75.0338,75.316,3656151.0
2022-08-05,74.2164,75.316,73.9537,75.2673,4858132.0
2022-08-06,74.2164,75.316,73.9537,75.2673,4858132.0
2022-08-07,74.2164,75.316,73.9537,75.2673,4858132.0
2022-08-08,74.8489,75.3452,74.2172,74.411,4733592.0
2022-08-09,74.158,74.8392,73.798,74.703,4243763.0
2022-08-10,75.5009,75.8804,75.1214,75.4522,5258490.0
2022-08-11,75.8512,75.8998,75.0046,75.0825,5555003.0
2022-08-12,75.8998,77.2816,75.569,77.0189,6692347.0
2022-08-13,75.8998,77.2816,75.569,77.0189,6692347.0
2022-08-14,75.8998,77.2816,75.569,77.0189,6692347.0
2022-08-15,76.7172,77.2767,76.3864,76.98,3733644.0
2022-08-16,76.7756,77.5103,76.727,77.3789,6185088.0
2022-08-17,76.8729,77.6222,76.8243,77.1162,5185253.0
2022-08-18,77.1454,77.7326,76.8826,77.1843,4120543.0
2022-08-19,76.9021,76.9994,76.3272,76.5421,4679022.0
2022-08-20,76.9021,76.9994,76.3272,76.5421,4679022.0
2022-08-21,76.9021,76.9994,76.3272,76.5421,4679022.0
2022-08-22,75.8317,75.8317,74.1191,74.4013,5757837.0
2022-08-23,74.197,74.9365,74.197,74.3526,4432266.0
2022-08-24,74.411,74.4986,74.0023,74.1191,3876359.0
2022-08-25,74.2845,74.8392,73.9342,74.8197,3523549.0
2022-08-26,74.9073,75.1798,72.5622,72.64,4904315.0
2022-08-27,74.9073,75.1798,72.5622,72.64,4904315.0
2022-08-28,74.9073,75.1798,72.5622,72.64,4904315.0
2022-08-29,72.1146,72.8444,72.0757,72.1924,4295701.0
2022-08-30,72.4162,72.6595,71.4821,72.1438,5099130.0
2022-08-31,72.4552,73.1266,72.0465,72.1535,8612925.0
2022-09-01,72.1243,73.3407,71.5502,73.2725,8139759.0
2022-09-02,73.7007,74.703,72.4746,72.6692,11027695.0
2022-09-03,73.7007,74.703,72.4746,72.6692,11027695.0
2022-09-04,73.7007,74.703,72.4746,72.6692,11027695.0
2022-09-05,73.7007,74.703,72.4746,72.6692,11027695.0
2022-09-06,72.6887,73.1704,71.5697,71.8421,7090148.0
2022-09-07,71.6962,72.6595,71.4432,72.4843,5792572.0
2022-09-08,72.0367,72.786,71.628,72.64,6897091.0
2022-09-09,72.64,73.9634,72.4357,73.8661,7764742.0
2022-09-10,72.64,73.9634,72.4357,73.8661,7764742.0
2022-09-11,72.64,73.9634,72.4357,73.8661,7764742.0
2022-09-12,74.5667,75.2937,74.2164,75.0046,15628850.0
2022-09-13,74.0121,77.272,73.7397,73.9926,29476532.0
2022-09-14,73.7493,73.8272,69.8376,70.1782,21601363.0
2022-09-15,69.5749,70.149,67.8671,68.3488,12478141.0
2022-09-16,67.7065,67.9206,66.4075,66.9767,23411963.0
2022-09-17,67.7065,67.9206,66.4075,66.9767,23411963.0
2022-09-18,67.7065,67.9206,66.4075,66.9767,23411963.0
2022-09-19,66.3637,67.2687,66.0766,67.2103,8363973.0
2022-09-20,66.4318,66.6118,65.6329,66.2761,8624496.0
2022-09-21,66.86,67.0254,64.943,64.9527,6768203.0
2022-09-22,65.0501,65.1376,64.0672,64.2521,7190884.0
2022-09-23,63.5904,63.678,62.1503,62.812,9282634.0
2022-09-24,63.5904,63.678,62.1503,62.812,9282634.0
2022-09-25,63.5904,63.678,62.1503,62.812,9282634.0
2022-09-26,62.5979,63.172,61.6832,61.7416,6897757.0
2022-09-27,62.4325,62.666,60.3647,60.7393,9284984.0
2022-09-28,60.9339,61.6394,60.5739,61.3718,8549898.0
2022-09-29,60.6128,60.9145,59.1435,59.7468,8882075.0
2022-09-30,59.6106,60.4669,59.4159,59.4257,9794421.0
2022-10-01,59.6106,60.4669,59.4159,59.4257,9794421.0
2022-10-02,59.6106,60.4669,59.4159,59.4257,9794421.0
2022-10-03,59.3478,61.5324,59.1678,61.3816,9661405.0
2022-10-04,62.0822,64.0575,62.0822,63.9213,9892607.0
2022-10-05,63.5807,65.3809,63.2304,64.8457,9201607.0
2022-10-06,64.5441,65.0111,63.4688,63.5418,6991998.0
2022-10-07,62.7536,62.8801,61.0507,61.5859,7138048.0
2022-10-08,62.7536,62.8801,61.0507,61.5859,7138048.0
2022-10-09,62.7536,62.8801,61.0507,61.5859,7138048.0
2022-10-10,61.8973,62.1795,60.3501,60.8853,6407213.0
2022-10-11,60.494,61.7166,60.2984,61.0418,7377104.0
2022-10-12,61.2472,62.8659,60.807,62.3817,9008662.0
2022-10-13,61.1102,64.2645,60.9048,63.7706,10147221.0
2022-10-14,64.2792,65.1546,62.8023,62.9001,8045062.0
2022-10-15,64.2792,65.1546,62.8023,62.9001,8045062.0
2022-10-16,64.2792,65.1546,62.8023,62.9001,8045062.0
2022-10-17,64.4357,66.0838,64.4259,65.5507,11368318.0
2022-10-18,66.5092,67.0765,64.8758,65.5605,6688607.0
2022-10-19,65.0323,65.717,64.333,64.8465,5506033.0
2022-10-20,66.0495,68.3871,65.717,67.7318,17600525.0
2022-10-21,69.4728,71.1942,68.7686,71.1062,15652602.0
2022-10-22,69.4728,71.1942,68.7686,71.1062,15652602.0
2022-10-23,69.4728,71.1942,68.7686,71.1062,15652602.0
2022-10-24,71.3311,72.0745,70.2063,71.3214,11489360.0
2022-10-25,71.8397,72.4853,71.0182,71.5365,9137741.0
2022-10-26,71.0182,74.06,70.9595,73.1797,10693739.0
2022-10-27,73.1112,74.2164,72.9107,73.5025,7053018.0
2022-10-28,73.6492,75.9721,73.6492,75.664,8758344.0
2022-10-29,73.6492,75.9721,73.6492,75.664,8758344.0
2022-10-30,73.6492,75.9721,73.6492,75.664,8758344.0
2022-10-31,74.8229,76.6127,74.7251,76.3584,12348964.0
2022-11-01,76.8768,77.493,74.6664,75.4195,7752961.0
2022-11-02,74.9696,75.7325,73.3606,73.4731,7524547.0
2022-11-03,73.0819,74.0306,72.4266,73.3851,6761242.0
2022-11-04,74.2751,74.9891,72.6124,74.3338,7218982.0
2022-11-05,74.2751,74.9891,72.6124,74.3338,7218982.0
2022-11-06,74.2751,74.9891,72.6124,74.3338,7218982.0
2022-11-07,74.4414,75.3999,73.835,75.0576,5394281.0
2022-11-08,75.263,75.4488,73.3753,73.9817,9104244.0
2022-11-09,73.7274,74.862,73.3558,74.0013,6013703.0
2022-11-10,75.9966,76.7521,75.0283,75.4782,10437314.0
2022-11-11,75.4391,76.1835,74.8913,76.0357,7712925.0
2022-11-12,75.4391,76.1835,74.8913,76.0357,7712925.0
2022-11-13,75.4391,76.1835,74.8913,76.0357,7712925.0
2022-11-14,75.7814,77.7913,75.6396,76.8084,7152952.0
2022-11-15,77.1996,78.9063,76.2998,77.4441,7618478.0
2022-11-16,77.3854,78.4711,77.136,78.1385,6011890.0
2022-11-17,77.4343,77.8305,76.4758,77.4637,5717402.0
2022-11-18,78.2461,78.6961,77.1213,77.9821,6106989.0
2022-11-19,78.2461,78.6961,77.1213,77.9821,6106989.0
2022-11-20,78.2461,78.6961,77.1213,77.9821,6106989.0
2022-11-21,77.8256,78.3439,77.1703,78.0701,5235554.0
2022-11-22,78.1385,80.4077,78.0799,80.3197,8796154.0
2022-11-23,80.3197,81.1021,79.9871,80.75,6347899.0
2022-11-24,80.3197,81.1021,79.9871,80.75,6347899.0
2022-11-25,81.0337,81.6547,80.7256,80.9065,2754876.0
2022-11-26,81.0337,81.6547,80.7256,80.9065,2754876.0
2022-11-27,81.0337,81.6547,80.7256,80.9065,2754876.0
2022-11-28,80.3099,80.3392,79.2927,79.6057,5113103.0
2022-11-29,79.547,79.7133,78.7547,79.0775,4928270.0
2022-11-30,78.7058,81.3515,78.2461,81.2097,9610329.0
2022-12-01,81.2293,82.6768,80.5446,82.266,6127308.0
2022-12-02,81.376,81.7868,80.7696,81.5227,4798927.0
2022-12-03,81.376,81.7868,80.7696,81.5227,4798927.0
2022-12-04,81.376,81.7868,80.7696,81.5227,4798927.0
2022-12-05,80.6033,80.6131,77.6691,77.6886,9102943.0
2022-12-06,77.6104,78.0701,76.3487,77.18,7656126.0
2022-12-07,76.9453,77.7033,76.8573,77.0529,5105512.0
2022-12-08,77.3952,78.4515,76.8084,78.3146,5918748.0
2022-12-09,77.9038,78.5982,77.7962,78.1092,6850806.0
2022-12-10,77.9038,78.5982,77.7962,78.1092,6850806.0
2022-12-11,77.9038,78.5982,77.7962,78.1092,6850806.0
2022-12-12,78.5493,79.6252,78.1826,79.4981,15807550.0
2022-12-13,83.0778,83.7038,77.9527,78.7939,22812160.0
2022-12-14,79.0384,81.0728,78.8036,80.0262,11183148.0
2022-12-15,79.0188,79.2536,77.718,78.3146,8198939.0
2022-12-16,78.207,78.6961,77.7375,77.8353,19200747.0
2022-12-17,78.207,78.6961,77.7375,77.8353,19200747.0
2022-12-18,78.207,78.6961,77.7375,77.8353,19200747.0
2022-12-19,78.1679,79.322,77.9332,78.7352,7738813.0
2022-12-20,78.7352,79.7035,78.5885,79.1655,6390180.0
2022-12-21,79.5665,80.3392,79.1655,79.7133,5932395.0
2022-12-22,79.1655,79.3905,77.6886,78.7254,8182431.0
2022-12-23,78.745,79.1264,78.2364,79.0775,4129226.0
2022-12-24,78.745,79.1264,78.2364,79.0775,4129226.0
2022-12-25,78.745,79.1264,78.2364,79.0775,4129226.0
2022-12-26,78.745,79.1264,78.2364,79.0775,4129226.0
2022-12-27,79.1068,79.6839,78.8379,79.2047,4290843.0
2022-12-28,79.3122,79.8501,78.4369,78.5689,3794094.0
2022-12-29,79.1949,80.0067,78.9308,79.6154,3867801.0
2022-12-30,79.3514,80.1338,78.9895,79.948,5375702.0
2022-12-31,79.3514,80.1338,78.9895,79.948,5375702.0
2023-01-01,79.3514,80.1338,78.9895,79.948,5375702.0
2023-01-02,79.3514,80.1338,78.9895,79.948,5375702.0
2023-01-03,80.662,82.002,80.4566,81.8846,8997534.0
2023-01-04,82.3541,83.3028,81.8063,82.6279,7836238.0
2023-01-05,83.1365,83.5278,81.3955,82.4616,7643784.0
2023-01-06,82.8822,84.4471,81.9824,83.7821,8641597.0
2023-01-07,82.8822,84.4471,81.9824,83.7821,8641597.0
2023-01-08,82.8822,84.4471,81.9824,83.7821,8641597.0
2023-01-09,85.2547,85.991,84.5871,84.8424,7519836.0
2023-01-10,84.0766,85.0289,84.0079,84.9209,5703270.0
2023-01-11,85.775,87.0415,85.5001,86.9826,8359667.0
2023-01-12,87.0807,87.5667,86.5604,87.1593,6071099.0
2023-01-13,86.3444,87.833,86.0597,87.5716,5090938.0
2023-01-14,86.3444,87.833,86.0597,87.5716,5090938.0
2023-01-15,86.3444,87.833,86.0597,87.5716,5090938.0
2023-01-16,86.3444,87.833,86.0597,87.5716,5090938.0
2023-01-17,87.5618,87.8072,86.8108,86.9826,6550412.0
2023-01-18,86.9826,87.012,85.0191,85.1271,6397707.0
2023-01-19,84.8227,85.402,83.6986,84.3711,5597039.0
2023-01-20,84.4595,85.7848,83.9342,85.6572,5567493.0
2023-01-21,84.4595,85.7848,83.9342,85.6572,5567493.0
2023-01-22,84.4595,85.7848,83.9342,85.6572,5567493.0
2023-01-23,85.5983,87.5029,85.3823,87.3458,7390256.0
2023-01-24,87.4243,88.4503,86.3935,88.0625,7004581.0
2023-01-25,87.0807,88.2196,86.1383,88.0036,5896812.0
2023-01-26,88.249,88.8381,87.4636,88.1901,7302869.0
2023-01-27,87.8661,88.0821,87.336,87.3654,5676836.0
2023-01-28,87.8661,88.0821,87.336,87.3654,5676836.0
2023-01-29,87.8661,88.0821,87.336,87.3654,5676836.0
2023-01-30,86.8549,87.0022,85.402,85.7554,6255306.0
2023-01-31,86.0892,86.8648,85.7554,86.8451,6200413.0
2023-02-01,86.7568,88.9902,86.5997,88.4061,6141252.0
2023-02-02,89.005,89.5547,87.3213,87.7483,8269151.0
2023-02-03,86.8549,88.6074,86.6586,87.9839,5671823.0
2023-02-04,86.8549,88.6074,86.6586,87.9839,5671823.0
2023-02-05,86.8549,88.6074,86.6586,87.9839,5671823.0
2023-02-06,87.876,87.9741,86.7862,86.9138,4097311.0
2023-02-07,86.2659,86.4132,84.7246,86.1383,9226071.0
2023-02-08,85.3431,86.3101,84.9307,85.1074,7624398.0
2023-02-09,85.5492,86.2953,84.7491,85.0682,4960391.0
2023-02-10,84.9504,85.7848,84.7589,85.5492,5318403.0
2023-02-11,84.9504,85.7848,84.7589,85.5492,5318403.0
2023-02-12,84.9504,85.7848,84.7589,85.5492,5318403.0
2023-02-13,85.6867,87.817,85.6081,87.7876,5560902.0
2023-02-14,87.3753,87.7778,86.1088,87.4636,7484776.0
2023-02-15,87.228,87.5814,86.423,86.7273,4330547.0
2023-02-16,85.8634,86.6586,85.4241,86.1186,5942533.0
2023-02-17,85.6081,85.8339,84.9307,85.6867,6398487.0
2023-02-18,85.6081,85.8339,84.9307,85.6867,6398487.0
2023-02-19,85.6081,85.8339,84.9307,85.6867,6398487.0
2023-02-20,85.6081,85.8339,84.9307,85.6867,6398487.0
2023-02-21,85.1762,85.3529,84.5773,84.6264,5260328.0
2023-02-22,85.0976,85.5885,84.4104,84.7442,5840102.0
2023-02-23,85.559,87.8465,85.4707,86.9629,8637135.0
2023-02-24,85.7161,87.2673,85.5492,87.0415,7659188.0
2023-02-25,85.7161,87.2673,85.5492,87.0415,7659188.0
2023-02-26,85.7161,87.2673,85.5492,87.0415,7659188.0
2023-02-27,87.2378,87.3458,85.7652,86.3542,6748861.0
2023-02-28,86.099,86.4033,85.5885,85.8045,7468234.0
2023-03-01,85.3136,85.6179,84.4202,84.7638,5119757.0
2023-03-02,84.4889,85.6867,84.3024,85.3823,5293599.0
2023-03-03,85.7259,87.66,85.4903,87.6207,5498531.0
2023-03-04,85.7259,87.66,85.4903,87.6207,5498531.0
2023-03-05,85.7259,87.66,85.4903,87.6207,5498531.0
2023-03-06,87.7778,89.0099,87.5225,88.1018,7424800.0
2023-03-07,87.9447,88.4355,86.4426,86.7469,5382366.0
2023-03-08,86.7862,87.4587,86.5408,86.8746,5159208.0
2023-03-09,86.7175,88.0036,84.9504,85.2841,10572293.0
2023-03-10,82.8691,83.6937,81.367,82.5353,16029345.0
2023-03-11,82.8691,83.6937,81.367,82.5353,16029345.0
2023-03-12,82.8691,83.6937,81.367,82.5353,16029345.0
2023-03-13,81.799,83.9686,80.5423,83.3796,10299942.0
2023-03-14,84.3613,84.3613,81.9069,83.0163,8732248.0
2023-03-15,81.5633,81.848,80.6209,81.4652,11463010.0
2023-03-16,81.4063,83.5563,80.5816,83.2716,10149163.0
2023-03-17,83.4483,84.4104,83.0654,83.7035,13066028.0
2023-03-18,83.4483,84.4104,83.0654,83.7035,13066028.0
2023-03-19,83.4483,84.4104,83.0654,83.7035,13066028.0
2023-03-20,83.7232,85.9125,83.6937,85.3725,9177289.0
2023-03-21,85.8928,86.2445,85.078,85.9812,6683731.0
2023-03-22,85.9419,87.5323,85.8437,86.2953,7233663.0
2023-03-23,87.0317,88.0036,86.0401,86.1775,10747139.0
2023-03-24,86.3739,86.8648,85.9125,86.4033,5852248.0
2023-03-25,86.3739,86.8648,85.9125,86.4033,5852248.0
2023-03-26,86.3739,86.8648,85.9125,86.4033,5852248.0
2023-03-27,87.0022,88.8479,86.9286,88.4945,8170050.0
2023-03-28,88.573,89.2209,87.8465,88.2097,6378927.0
2023-03-29,88.4846,89.005,88.1705,88.9657,5233647.0
2023-03-30,89.1915,89.5155,88.0723,88.8577,5640690.0
2023-03-31,88.9068,91.3022,88.7595,91.2237,10476333.0
2023-04-01,88.9068,91.3022,88.7595,91.2237,10476333.0
2023-04-02,88.9068,91.3022,88.7595,91.2237,10476333.0
2023-04-03,90.6936,92.284,90.4089,92.2054,8410872.0
2023-04-04,92.1367,92.3036,91.2335,92.284,6651475.0
2023-04-05,91.9109,93.3718,91.7735,93.1577,7478750.0
2023-04-06,92.608,94.326,92.2742,94.1689,9146244.0
2023-04-07,92.608,94.326,92.2742,94.1689,9146244.0
2023-04-08,92.608,94.326,92.2742,94.1689,9146244.0
2023-04-09,92.608,94.326,92.2742,94.1689,9146244.0
2023-04-10,93.3408,93.7647,92.2268,92.4338,8681735.0
2023-04-11,92.1381,92.7986,91.8817,92.6408,8196049.0
2023-04-12,93.045,93.9718,92.2711,92.5718,8040306.0
2023-04-13,92.8479,94.3907,92.6113,94.1985,6240215.0
2023-04-14,94.1492,94.6323,93.3408,94.3562,6485060.0
2023-04-15,94.1492,94.6323,93.3408,94.3562,6485060.0
2023-04-16,94.1492,94.6323,93.3408,94.3562,6485060.0
2023-04-17,94.2872,94.6323,93.9619,94.2379,4772486.0
2023-04-18,94.6421,95.3729,94.4202,95.1055,7219366.0
2023-04-19,94.2379,95.1055,94.2379,94.4548,4766371.0
2023-04-20,94.6421,94.79,93.2619,93.4887,5815527.0
2023-04-21,93.6661,93.9619,92.9267,93.8042,7335787.0
2023-04-22,93.6661,93.9619,92.9267,93.8042,7335787.0
2023-04-23,93.6661,93.9619,92.9267,93.8042,7335787.0
2023-04-24,93.9915,94.7161,93.6267,94.0901,4901783.0
2023-04-25,93.7943,94.3464,92.6901,92.7296,5768842.0
2023-04-26,92.424,93.469,92.0198,92.3845,6395726.0
2023-04-27,92.976,93.745,91.9711,93.6957,5615746.0
2023-04-28,92.9366,94.0506,92.907,93.3802,8498551.0
2023-04-29,92.9366,94.0506,92.907,93.3802,8498551.0
2023-04-30,92.9366,94.0506,92.907,93.3802,8498551.0
2023-05-01,93.4591,94.376,93.3605,93.5281,5459865.0
2023-05-02,93.5873,93.8929,92.5225,93.4591,5995080.0
2023-05-03,93.7253,94.0703,93.2028,93.4394,6744810.0
2023-05-04,93.6366,93.7746,93.0746,93.6267,5038200.0
2023-05-05,93.6563,95.9336,93.4887,95.5984,8068571.0
2023-05-06,93.6563,95.9336,93.4887,95.5984,8068571.0
2023-05-07,93.6563,95.9336,93.4887,95.5984,8068571.0
2023-05-08,95.7069,95.904,95.0759,95.421,5314753.0
2023-05-09,94.8393,95.5195,94.7407,94.7802,6333498.0
2023-05-10,95.421,96.2934,94.8945,96.1406,5935280.0
2023-05-11,96.1603,96.2491,94.9724,96.0618,5144541.0
2023-05-12,96.2294,96.535,95.559,96.466,4994703.0
2023-05-13,96.2294,96.535,95.559,96.466,4994703.0
2023-05-14,96.2294,96.535,95.559,96.466,4994703.0
2023-05-15,96.4857,96.5744,95.6724,95.8843,4443811.0
2023-05-16,95.7956,97.4469,95.5491,96.8603,6898204.0
2023-05-17,97.3828,98.9799,97.0378,98.3588,9436009.0
2023-05-18,98.3588,101.0108,98.3194,100.8925,10005725.0
2023-05-19,100.9417,101.6121,100.4784,101.3854,8560257.0
2023-05-20,100.9417,101.6121,100.4784,101.3854,8560257.0
2023-05-21,100.9417,101.6121,100.4784,101.3854,8560257.0
2023-05-22,101.0305,101.6417,100.2911,100.3305,5890481.0
2023-05-23,99.6404,99.9953,97.0723,97.1462,10047261.0
2023-05-24,96.5646,97.4814,95.9139,96.9293,6815861.0
2023-05-25,97.7969,103.1796,97.373,102.8149,16729608.0
2023-05-26,102.874,104.7274,102.5586,102.6078,13994064.0
2023-05-27,102.874,104.7274,102.5586,102.6078,13994064.0
2023-05-28,102.874,104.7274,102.5586,102.6078,13994064.0
2023-05-29,102.874,104.7274,102.5586,102.6078,13994064.0
2023-05-30,103.4162,104.481,102.7163,103.6627,10296707.0
2023-05-31,102.9923,104.9838,102.6769,104.4415,13713520.0
2023-06-01,103.3965,105.1021,103.2979,104.4908,7835885.0
2023-06-02,105.0133,105.2598,104.2542,104.3922,8652377.0
2023-06-03,105.0133,105.2598,104.2542,104.3922,8652377.0
2023-06-04,105.0133,105.2598,104.2542,104.3922,8652377.0
2023-06-05,104.3922,106.0781,104.0176,105.4175,7997782.0
2023-06-06,105.2992,105.9696,104.6486,105.5851,7022994.0
2023-06-07,105.6246,106.8372,103.3522,103.7613,9842484.0
2023-06-08,104.1754,106.2604,103.8599,105.9598,9529126.0
2023-06-09,106.1766,108.592,105.8907,108.2962,12597073.0
2023-06-10,106.1766,108.592,105.8907,108.2962,12597073.0
2023-06-11,106.1766,108.592,105.8907,108.2962,12597073.0
2023-06-12,112.7227,115.8479,112.7227,114.7832,39532005.0
2023-06-13,121.5757,122.2362,114.379,115.0296,39190916.0
2023-06-14,114.8522,120.7772,114.1029,120.5406,26264249.0
2023-06-15,120.2251,125.736,119.9392,124.76,27476726.0
2023-06-16,125.3417,125.598,123.3798,123.6854,19514667.0
2023-06-17,125.3417,125.598,123.3798,123.6854,19514667.0
2023-06-18,125.3417,125.598,123.3798,123.6854,19514667.0
2023-06-19,125.3417,125.598,123.3798,123.6854,19514667.0
2023-06-20,122.6897,123.4784,120.2349,120.3138,16280340.0
2023-06-21,120.2251,121.6151,118.6576,120.373,17582950.0
2023-06-22,119.8899,120.856,118.3717,118.8745,12204559.0
2023-06-23,117.8985,118.2041,116.469,116.9619,19734336.0
2023-06-24,117.8985,118.2041,116.469,116.9619,19734336.0
2023-06-25,117.8985,118.2041,116.469,116.9619,19734336.0
2023-06-26,116.3211,117.7358,115.0493,115.1282,8987034.0
2023-06-27,114.9212,116.7844,114.6156,116.1732,6970419.0
2023-06-28,115.1282,116.9422,114.7437,114.8817,9240450.0
2023-06-29,114.0142,116.1338,113.0086,116.1141,9234347.0
2023-06-30,118.1449,120.0033,117.3465,117.4055,13703101.0
2023-07-01,118.1449,120.0033,117.3465,117.4055,13703101.0
2023-07-02,118.1449,120.0033,117.3465,117.4055,13703101.0
2023-07-03,116.3408,116.5774,115.1726,115.493,4284699.0
2023-07-04,116.3408,116.5774,115.1726,115.493,4284699.0
2023-07-05,114.8719,115.355,113.7776,114.3198,8471859.0
2023-07-06,113.0431,114.1719,113.0185,113.817,7987217.0
2023-07-07,113.2157,114.3395,112.8706,112.9889,7001618.0
2023-07-08,113.2157,114.3395,112.8706,112.9889,7001618.0
2023-07-09,113.2157,114.3395,112.8706,112.9889,7001618.0
2023-07-10,112.6636,113.403,112.0523,112.7622,6931013.0
2023-07-11,112.9748,113.7712,112.218,113.6525,6118606.0
2023-07-12,114.4341,116.8282,114.4044,114.7803,11011586.0
2023-07-13,115.8389,117.313,115.5124,116.1951,9359604.0
2023-07-14,116.9173,118.6881,116.4226,117.9956,7723843.0
2023-07-15,116.9173,118.6881,116.4226,117.9956,7723843.0
2023-07-16,116.9173,118.6881,116.4226,117.9956,7723843.0
2023-07-17,117.5801,118.6881,116.9898,117.6197,6736825.0
2023-07-18,117.5109,119.994,116.5512,119.4796,8906658.0
2023-07-19,119.5291,120.0583,117.1547,117.4218,7609014.0
2023-07-20,116.2346,117.778,113.9988,114.6418,12913026.0
2023-07-21,115.2453,117.9956,114.9683,116.3929,9159643.0
2023-07-22,115.2453,117.9956,114.9683,116.3929,9159643.0
2023-07-23,115.2453,117.9956,114.9683,116.3929,9159643.0
2023-07-24,116.6798,117.2734,115.4828,116.8084,6200393.0
2023-07-25,116.7194,117.2477,115.5619,116.6897,6266278.0
2023-07-26,116.1654,116.3633,113.7712,114.2659,8159988.0
2023-07-27,116.294,116.3435,114.4044,115.1563,7843027.0
2023-07-28,115.4333,116.0467,114.4143,114.7507,6912012.0
2023-07-29,115.4333,116.0467,114.4143,114.7507,6912012.0
2023-07-30,115.4333,116.0467,114.4143,114.7507,6912012.0
2023-07-31,115.186,115.9873,114.5924,115.9774,6708458.0
2023-08-01,115.6707,116.7788,115.2305,116.6502,5250652.0
2023-08-02,115.6707,115.7301,113.0985,114.4737,6387789.0
2023-08-03,114.0087,114.9287,113.0392,113.3261,5215848.0
2023-08-04,114.1076,115.1563,113.0342,113.2172,5579319.0
2023-08-05,114.1076,115.1563,113.0342,113.2172,5579319.0
2023-08-06,114.1076,115.1563,113.0342,113.2172,5579319.0
2023-08-07,114.2362,115.1365,113.8405,114.8595,7347041.0
2023-08-08,113.8108,114.3747,112.9996,113.9988,4694781.0
2023-08-09,114.1076,114.4737,111.1298,111.8915,6542427.0
2023-08-10,112.5643,113.865,111.2782,111.7827,6004125.0
2023-08-11,111.1891,112.2675,109.9426,111.852,5288879.0
2023-08-12,111.1891,112.2675,109.9426,111.852,5288879.0
2023-08-13,111.1891,112.2675,109.9426,111.852,5288879.0
2023-08-14,111.9707,114.5688,111.941,114.3352,6494216.0
2023-08-15,114.2164,116.7976,113.613,116.0368,10412160.0
2023-08-16,115.9082,116.5512,114.0384,114.1076,5721951.0
2023-08-17,114.5033,115.5322,113.1381,113.6525,6183897.0
2023-08-18,113.2766,115.74,112.7325,115.2156,9412775.0
2023-08-19,113.2766,115.74,112.7325,115.2156,9412775.0
2023-08-20,113.2766,115.74,112.7325,115.2156,9412775.0
2023-08-21,115.6509,116.0961,113.9592,115.3443,5811160.0
2023-08-22,116.2544,116.4226,114.4934,115.2948,4961062.0
2023-08-23,115.8488,119.163,110.9119,116.5809,16517285.0
2023-08-24,118.4012,118.4507,111.2089,111.7036,11995894.0
2023-08-25,111.7036,114.907,111.5354,114.8199,8758141.0
2023-08-26,111.7036,114.907,111.5354,114.8199,8758141.0
2023-08-27,111.7036,114.907,111.5354,114.8199,8758141.0
2023-08-28,115.1266,116.4523,114.4638,115.5916,4514753.0
2023-08-29,119.6577,119.9148,117.2635,119.3609,11920537.0
2023-08-30,119.4301,120.4356,118.8662,119.8259,5601778.0
2023-08-31,119.7071,120.6767,118.8365,119.1037,9109806.0
2023-09-01,119.717,120.3898,118.8069,119.6379,6190045.0
2023-09-02,119.717,120.3898,118.8069,119.6379,6190045.0
2023-09-03,119.717,120.3898,118.8069,119.6379,6190045.0
2023-09-04,119.717,120.3898,118.8069,119.6379,6190045.0
2023-09-05,121.1318,122.9521,119.8852,122.6553,11089638.0
2023-09-06,121.7451,123.2489,121.4187,123.0016,8728483.0
