,AUB US Equity,AUB US Equity,AUB US Equity,AUB US Equity,AUB US Equity
2023-08-14,31.6049,31.8793,31.3991,31.6931,389800.0
2023-08-15,31.1737,31.3501,30.4044,30.4877,364563.0
2023-08-16,30.7327,31.0267,29.9781,30.0075,257972.0
2023-08-17,30.2721,30.4289,29.6351,29.8311,307918.0
2023-08-18,29.4881,30.1104,29.4881,29.7821,253457.0
2023-08-19,29.4881,30.1104,29.4881,29.7821,253457.0
2023-08-20,29.4881,30.1104,29.4881,29.7821,253457.0
2023-08-21,29.8605,30.0908,29.2725,29.6449,357815.0
2023-08-22,29.4685,29.9291,28.5963,28.6159,329257.0
2023-08-23,28.6453,29.2039,28.5375,28.8217,255367.0
2023-08-24,28.6845,29.3215,28.6355,28.8707,236969.0
2023-08-25,29.0275,29.0275,28.2435,28.4885,196737.0
2023-08-26,29.0275,29.0275,28.2435,28.4885,196737.0
2023-08-27,29.0275,29.0275,28.2435,28.4885,196737.0
2023-08-28,28.7139,29.2921,28.4395,28.8021,214451.0
2023-08-29,28.8315,29.1157,28.611,28.8707,288558.0
2023-08-30,28.6355,29.0863,28.3905,28.6943,219563.0
2023-08-31,28.6159,29.1353,28.6159,29.0961,315588.0
2023-09-01,29.4097,30.1153,29.3607,29.8311,303608.0
2023-09-02,29.4097,30.1153,29.3607,29.8311,303608.0
2023-09-03,29.4097,30.1153,29.3607,29.8311,303608.0
2023-09-04,29.4097,30.1153,29.3607,29.8311,303608.0
2023-09-05,29.4783,29.8605,28.6355,28.7041,349047.0
2023-09-06,28.7629,28.9883,28.0279,28.1259,269971.0
2023-09-07,28.1259,28.2337,27.7829,28.0965,265805.0
2023-09-08,28.1847,28.6453,27.7535,28.6061,248070.0
2023-09-09,28.1847,28.6453,27.7535,28.6061,248070.0
2023-09-10,28.1847,28.6453,27.7535,28.6061,248070.0
2023-09-11,28.6453,28.9785,28.5032,28.5473,238780.0
2023-09-12,28.6159,29.1941,28.4591,28.8903,232460.0
2023-09-13,29.4685,29.4685,28.4885,28.8903,398849.0
2023-09-14,29.2529,29.5763,28.9883,29.4293,462216.0
2023-09-15,29.1255,29.8115,29.1255,29.3509,2349870.0
2023-09-16,29.1255,29.8115,29.1255,29.3509,2349870.0
2023-09-17,29.1255,29.8115,29.1255,29.3509,2349870.0
2023-09-18,29.4097,29.4097,28.5963,28.8609,258017.0
2023-09-19,28.9099,29.2235,28.7727,29.0765,283064.0
2023-09-20,29.3411,29.6351,28.8119,28.8119,380726.0
2023-09-21,28.5767,28.5865,27.9397,28.0475,313093.0
2023-09-22,28.0181,28.3317,27.2831,27.5379,382153.0
2023-09-23,28.0181,28.3317,27.2831,27.5379,382153.0
2023-09-24,28.0181,28.3317,27.2831,27.5379,382153.0
2023-09-25,27.4497,28.2141,27.3909,28.1553,284957.0
2023-09-26,27.7535,28.3562,27.7535,27.8907,344557.0
2023-09-27,27.8907,28.4297,27.7829,28.1063,367258.0
2023-09-28,28.3219,28.8805,28.3219,28.4493,400365.0
2023-09-29,28.6159,28.8217,28.1945,28.2043,518473.0
2023-09-30,28.6159,28.8217,28.1945,28.2043,518473.0
2023-10-01,28.6159,28.8217,28.1945,28.2043,518473.0
2023-10-02,28.2533,28.2827,27.4399,27.9495,554449.0
2023-10-03,27.7339,27.7682,27.3027,27.5085,268847.0
2023-10-04,27.6261,28.0573,27.2733,27.9495,268718.0
2023-10-05,27.9005,28.4003,27.8319,28.2729,342439.0
2023-10-06,27.6849,28.5669,27.5515,28.3317,352266.0
2023-10-07,27.6849,28.5669,27.5515,28.3317,352266.0
2023-10-08,27.6849,28.5669,27.5515,28.3317,352266.0
2023-10-09,28.1063,28.8315,28.0769,28.4591,242552.0
2023-10-10,28.7237,28.9981,28.6551,28.6747,206222.0
2023-10-11,28.5865,29.0643,28.3905,28.7825,327584.0
2023-10-12,28.8217,28.8217,27.5992,28.7237,260255.0
2023-10-13,29.0667,29.0667,28.0377,28.0769,340724.0
2023-10-14,29.0667,29.0667,28.0377,28.0769,340724.0
2023-10-15,29.0667,29.0667,28.0377,28.0769,340724.0
2023-10-16,28.3905,28.9099,28.2141,28.7237,338653.0
2023-10-17,28.4689,30.0761,28.4689,29.4979,437015.0
2023-10-18,29.1157,29.2921,28.4199,28.4493,287471.0
2023-10-19,29.2137,29.7135,28.8217,29.1059,378152.0
2023-10-20,29.1647,29.1647,27.2243,27.2537,473768.0
2023-10-21,29.1647,29.1647,27.2243,27.2537,473768.0
2023-10-22,29.1647,29.1647,27.2243,27.2537,473768.0
2023-10-23,27.0577,27.7927,27.0185,27.1753,301703.0
2023-10-24,27.3615,27.4301,26.3668,26.9009,407611.0
2023-10-25,26.5775,27.2635,26.5775,27.1851,357018.0
2023-10-26,27.3713,28.0671,27.3713,27.6653,250819.0
2023-10-27,27.9299,28.0181,27.0773,27.5085,352688.0
2023-10-28,27.9299,28.0181,27.0773,27.5085,352688.0
2023-10-29,27.9299,28.0181,27.0773,27.5085,352688.0
2023-10-30,27.8123,28.3023,27.4791,28.2435,344269.0
2023-10-31,28.0671,28.5375,27.9985,28.2337,227198.0
2023-11-01,28.1063,28.3219,27.6702,28.2729,214282.0
2023-11-02,28.8021,30.2133,28.8021,30.0075,337279.0
2023-11-03,31.0659,31.6539,30.9973,31.3501,442287.0
2023-11-04,31.0659,31.6539,30.9973,31.3501,442287.0
2023-11-05,31.0659,31.6539,30.9973,31.3501,442287.0
2023-11-06,31.2815,31.4677,30.9777,31.1149,366022.0
2023-11-07,30.9091,31.0365,30.2329,30.2819,266964.0
2023-11-08,30.2525,30.2917,29.5675,29.8311,174871.0
2023-11-09,29.7915,29.9995,29.0833,29.3458,256517.0
2023-11-10,29.4646,29.7816,29.0685,29.4944,212615.0
2023-11-11,29.4646,29.7816,29.0685,29.4944,212615.0
2023-11-12,29.4646,29.7816,29.0685,29.4944,212615.0
2023-11-13,29.1477,30.2074,28.9595,29.9598,402110.0
2023-11-14,31.2078,32.1288,31.0988,31.7426,459248.0
2023-11-15,31.6633,32.1883,31.4157,31.901,304626.0
2023-11-16,31.8614,31.8614,31.2078,31.3266,279016.0
2023-11-17,31.5643,32.0694,31.5643,31.7327,255899.0
2023-11-18,31.5643,32.0694,31.5643,31.7327,255899.0
2023-11-19,31.5643,32.0694,31.5643,31.7327,255899.0
2023-11-20,31.6039,31.9803,31.4851,31.8515,315839.0
2023-11-21,31.7327,31.9308,31.2969,31.3068,269859.0
2023-11-22,31.594,31.7624,30.8215,31.0691,186576.0
2023-11-23,31.594,31.7624,30.8215,31.0691,186576.0
2023-11-24,31.1681,31.4752,30.9998,31.2573,102641.0
2023-11-25,31.1681,31.4752,30.9998,31.2573,102641.0
2023-11-26,31.1681,31.4752,30.9998,31.2573,102641.0
2023-11-27,30.9502,31.0493,30.5046,30.6036,215036.0
2023-11-28,30.7026,30.9007,30.2031,30.4055,374175.0
2023-11-29,30.564,31.079,30.4402,30.564,413913.0
2023-11-30,30.772,30.8215,30.1381,30.2768,372194.0
2023-12-01,30.0886,31.8515,29.9252,31.6931,379799.0
2023-12-02,30.0886,31.8515,29.9252,31.6931,379799.0
2023-12-03,30.0886,31.8515,29.9252,31.6931,379799.0
2023-12-04,31.3662,32.3665,31.2276,32.3566,346084.0
2023-12-05,32.1982,32.2477,31.4455,31.7624,298483.0
2023-12-06,32.3863,33.0202,31.8713,31.9704,251099.0
2023-12-07,32.1784,32.8271,31.7129,32.6934,303075.0
2023-12-08,32.8221,33.7581,32.7132,33.5055,492457.0
2023-12-09,32.8221,33.7581,32.7132,33.5055,492457.0
2023-12-10,32.8221,33.7581,32.7132,33.5055,492457.0
2023-12-11,33.1391,33.3668,32.525,32.5943,422768.0
2023-12-12,32.525,33.0004,32.213,32.6438,373652.0
2023-12-13,33.0796,34.7039,32.4507,34.5157,563798.0
2023-12-14,35.5953,36.5064,35.2585,35.8726,591536.0
2023-12-15,35.9518,36.1994,35.0902,36.14,1775100.0
2023-12-16,35.9518,36.1994,35.0902,36.14,1775100.0
2023-12-17,35.9518,36.1994,35.0902,36.14,1775100.0
2023-12-18,36.1499,36.3282,35.6844,35.7438,429016.0
2023-12-19,35.9716,36.7937,35.9617,36.2489,422534.0
2023-12-20,36.2885,37.0314,35.4665,35.4863,531447.0
2023-12-21,35.8726,36.1697,35.4962,35.8726,229317.0
2023-12-22,36.239,36.7194,36.0608,36.2192,228280.0
2023-12-23,36.239,36.7194,36.0608,36.2192,228280.0
2023-12-24,36.239,36.7194,36.0608,36.2192,228280.0
2023-12-25,36.239,36.7194,36.0608,36.2192,228280.0
2023-12-26,36.5461,37.3779,36.0905,37.17,222705.0
2023-12-27,37.0611,37.4968,36.9521,37.2691,215348.0
2023-12-28,37.1205,37.2988,36.7144,36.8432,248743.0
2023-12-29,36.8234,36.8234,36.1598,36.1895,234094.0
2023-12-30,36.8234,36.8234,36.1598,36.1895,234094.0
2023-12-31,36.8234,36.8234,36.1598,36.1895,234094.0
2024-01-01,36.8234,36.8234,36.1598,36.1895,234094.0
2024-01-02,35.7438,36.9323,35.7191,36.1004,256421.0
2024-01-03,36.0806,36.3034,34.6544,34.7039,333291.0
2024-01-04,34.9218,35.4269,34.7296,35.11,285108.0
2024-01-05,35.3774,35.9617,34.8723,35.5854,252188.0
2024-01-06,35.3774,35.9617,34.8723,35.5854,252188.0
2024-01-07,35.3774,35.9617,34.8723,35.5854,252188.0
2024-01-08,35.3576,36.0112,35.3576,35.9815,230458.0
2024-01-09,35.3279,35.5655,35.0902,35.4566,186462.0
2024-01-10,35.1595,35.4566,34.9614,35.4368,211579.0
2024-01-11,35.001,35.0505,34.2186,34.9416,559761.0
2024-01-12,35.3972,35.5854,34.5454,34.8525,179261.0
2024-01-13,35.3972,35.5854,34.5454,34.8525,179261.0
2024-01-14,35.3972,35.5854,34.5454,34.8525,179261.0
2024-01-15,35.3972,35.5854,34.5454,34.8525,179261.0
2024-01-16,34.1196,34.5652,33.9215,34.0997,258407.0
2024-01-17,33.2975,34.0502,33.1291,33.7531,237859.0
2024-01-18,33.9215,34.179,33.4956,33.7927,256995.0
2024-01-19,33.9512,34.7435,33.5451,34.6841,316592.0
2024-01-20,33.9512,34.7435,33.5451,34.6841,316592.0
2024-01-21,33.9512,34.7435,33.5451,34.6841,316592.0
2024-01-22,35.2387,35.6695,34.7732,35.4764,497639.0
2024-01-23,35.9716,36.4569,34.486,34.9614,444306.0
2024-01-24,35.5854,35.8181,34.7039,34.9218,313739.0
2024-01-25,35.4071,35.5061,34.6049,34.8822,442381.0
2024-01-26,35.2189,35.5061,34.9713,35.1496,191316.0
2024-01-27,35.2189,35.5061,34.9713,35.1496,191316.0
2024-01-28,35.2189,35.5061,34.9713,35.1496,191316.0
2024-01-29,35.1397,35.6151,35.0307,35.5259,235754.0
2024-01-30,35.4071,35.6547,35.2783,35.5061,169771.0
2024-01-31,34.6841,35.3279,33.8125,33.8323,366596.0
2024-02-01,34.1493,34.5751,32.2279,33.7036,482084.0
2024-02-02,32.9113,34.0898,32.8617,33.8521,356119.0
2024-02-03,32.9113,34.0898,32.8617,33.8521,356119.0
2024-02-04,32.9113,34.0898,32.8617,33.8521,356119.0
2024-02-05,33.4857,33.8819,33.1391,33.5055,430442.0
2024-02-06,33.4461,33.9314,32.7776,32.8716,428528.0
2024-02-07,33.0004,33.1688,32.01,33.04,474543.0
2024-02-08,32.93,33.385,32.7,33.0,319617.0
2024-02-09,33.02,33.855,32.68,33.6,407387.0
2024-02-10,33.02,33.855,32.68,33.6,407387.0
2024-02-11,33.02,33.855,32.68,33.6,407387.0
2024-02-12,33.58,34.64,33.5466,34.25,391183.0
2024-02-13,33.04,33.235,32.0,32.58,485293.0
2024-02-14,33.08,33.46,32.57,33.35,221914.0
2024-02-15,33.67,34.87,33.52,34.77,287768.0
2024-02-16,34.2,34.475,33.89,33.92,263151.0
2024-02-17,34.2,34.475,33.89,33.92,263151.0
2024-02-18,34.2,34.475,33.89,33.92,263151.0
2024-02-19,34.2,34.475,33.89,33.92,263151.0
2024-02-20,33.33,34.08,33.33,33.54,170561.0
2024-02-21,33.32,33.455,32.96,33.06,255719.0
2024-02-22,32.91,33.2,32.52,32.8,282176.0
2024-02-23,32.75,33.83,32.53,33.4,489770.0
2024-02-24,32.75,33.83,32.53,33.4,489770.0
2024-02-25,32.75,33.83,32.53,33.4,489770.0
2024-02-26,33.3,33.6759,32.87,33.12,271086.0
2024-02-27,33.42,33.79,33.0,33.34,254771.0
2024-02-28,32.94,33.41,32.84,32.86,285322.0
2024-02-29,33.48,33.87,33.08,33.26,214103.0
2024-03-01,33.07,33.21,32.4,33.14,184812.0
2024-03-02,33.07,33.21,32.4,33.14,184812.0
2024-03-03,33.07,33.21,32.4,33.14,184812.0
2024-03-04,33.25,33.86,32.71,32.79,228391.0
2024-03-05,32.67,34.24,32.67,34.2,349301.0
2024-03-06,34.25,34.855,33.475,34.21,293791.0
2024-03-07,34.66,35.14,34.415,34.67,264089.0
2024-03-08,35.26,35.285,34.82,35.05,298114.0
2024-03-09,35.26,35.285,34.82,35.05,298114.0
2024-03-10,35.26,35.285,34.82,35.05,298114.0
2024-03-11,34.73,35.2,34.57,34.8,453948.0
2024-03-12,34.73,34.92,34.15,34.32,256341.0
2024-03-13,34.18,34.8,33.801,33.94,253856.0
2024-03-14,33.78,33.855,32.8,33.1,297954.0
2024-03-15,32.99,33.84,32.99,33.65,725749.0
2024-03-16,32.99,33.84,32.99,33.65,725749.0
2024-03-17,32.99,33.84,32.99,33.65,725749.0
2024-03-18,33.59,33.73,33.18,33.3,272700.0
2024-03-19,33.12,33.68,33.12,33.19,297960.0
2024-03-20,33.07,34.965,33.05,34.52,352809.0
2024-03-21,34.54,35.24,34.54,35.06,303109.0
2024-03-22,35.12,35.12,34.42,34.73,310195.0
2024-03-23,35.12,35.12,34.42,34.73,310195.0
2024-03-24,35.12,35.12,34.42,34.73,310195.0
2024-03-25,34.81,35.23,34.64,34.65,185360.0
2024-03-26,35.0,35.13,34.03,34.05,272991.0
2024-03-27,34.24,35.59,34.24,35.53,289970.0
2024-03-28,35.43,35.85,35.215,35.31,703815.0
2024-03-29,35.43,35.85,35.215,35.31,703815.0
2024-03-30,35.43,35.85,35.215,35.31,703815.0
2024-03-31,35.43,35.85,35.215,35.31,703815.0
2024-04-01,35.33,35.57,34.62,34.83,1670157.0
2024-04-02,34.27,34.45,33.59,33.73,3636218.0
2024-04-03,33.35,33.9,32.88,33.05,537756.0
2024-04-04,33.79,34.05,33.17,33.2,434386.0
2024-04-05,32.93,33.63,32.92,33.47,308753.0
2024-04-06,32.93,33.63,32.92,33.47,308753.0
2024-04-07,32.93,33.63,32.92,33.47,308753.0
2024-04-08,33.77,34.15,33.625,34.0,339008.0
