,CFR US Equity,CFR US Equity,CFR US Equity,CFR US Equity,CFR US Equity
2023-08-12,101.925,102.4893,101.4629,101.9931,209155.0
2023-08-13,101.925,102.4893,101.4629,101.9931,209155.0
2023-08-14,101.098,101.098,98.9478,99.2203,272164.0
2023-08-15,97.7414,97.9652,95.5036,96.029,365228.0
2023-08-16,95.7177,96.6225,94.9491,95.0658,363848.0
2023-08-17,95.4063,95.9316,94.5696,95.1826,330458.0
2023-08-18,94.1804,95.5328,94.015,94.3458,366589.0
2023-08-19,94.1804,95.5328,94.015,94.3458,366589.0
2023-08-20,94.1804,95.5328,94.015,94.3458,366589.0
2023-08-21,94.988,95.3723,92.4292,92.9643,427882.0
2023-08-22,92.614,93.3486,91.3103,92.3902,508163.0
2023-08-23,91.9913,93.6551,91.5876,93.548,422880.0
2023-08-24,93.0226,94.735,91.8357,92.5848,324955.0
2023-08-25,94.4529,94.85,91.4849,92.5848,456252.0
2023-08-26,94.4529,94.85,91.4849,92.5848,456252.0
2023-08-27,94.4529,94.85,91.4849,92.5848,456252.0
2023-08-28,93.0616,93.9664,92.5362,93.3243,383995.0
2023-08-29,92.9156,94.0832,92.6724,94.015,445094.0
2023-08-30,93.8382,94.457,92.8068,93.0917,376889.0
2023-08-31,92.9935,93.9561,92.5813,92.856,429803.0
2023-09-01,93.632,94.4276,93.298,94.0445,399525.0
2023-09-02,93.632,94.4276,93.298,94.0445,399525.0
2023-09-03,93.632,94.4276,93.298,94.0445,399525.0
2023-09-04,93.632,94.4276,93.298,94.0445,399525.0
2023-09-05,93.0524,93.8726,92.0308,93.2489,429394.0
2023-09-06,93.0328,93.7683,90.911,91.6183,319452.0
2023-09-07,91.1566,91.7951,89.7087,89.8109,576075.0
2023-09-08,90.2725,91.4509,89.0995,91.0584,195900.0
2023-09-09,90.2725,91.4509,89.0995,91.0584,195900.0
2023-09-10,90.2725,91.4509,89.0995,91.0584,195900.0
2023-09-11,91.8246,93.2587,91.6477,91.8442,324378.0
2023-09-12,92.0701,94.0642,91.854,93.9561,443232.0
2023-09-13,94.349,94.349,92.3255,93.2783,523593.0
2023-09-14,94.2999,95.4689,94.0445,94.408,326007.0
2023-09-15,93.6025,95.071,93.6025,94.3196,1096685.0
2023-09-16,93.6025,95.071,93.6025,94.3196,1096685.0
2023-09-17,93.6025,95.071,93.6025,94.3196,1096685.0
2023-09-18,93.9856,93.9856,92.4925,92.6693,412687.0
2023-09-19,92.5809,93.3471,91.4611,92.2469,346760.0
2023-09-20,92.7676,93.4257,91.3629,91.5397,264648.0
2023-09-21,90.8619,91.0387,89.3001,89.3197,436560.0
2023-09-22,89.6242,89.6684,88.1704,88.4356,503591.0
2023-09-23,89.6242,89.6684,88.1704,88.4356,503591.0
2023-09-24,89.6242,89.6684,88.1704,88.4356,503591.0
2023-09-25,87.9641,90.1547,87.8659,90.1448,301099.0
2023-09-26,89.6439,90.3511,88.0624,88.1213,271968.0
2023-09-27,87.9838,88.2509,86.5104,87.0506,394991.0
2023-09-28,86.5889,89.4671,86.5889,89.0054,700093.0
2023-09-29,90.1448,91.245,89.3369,89.5948,345770.0
2023-09-30,90.1448,91.245,89.3369,89.5948,345770.0
2023-10-01,90.1448,91.245,89.3369,89.5948,345770.0
2023-10-02,89.3885,89.7421,87.4042,87.9838,549832.0
2023-10-03,86.6086,87.4435,85.5526,86.3335,463822.0
2023-10-04,86.4121,87.5319,85.6067,87.4926,357128.0
2023-10-05,87.2765,88.9464,87.2765,88.6125,379032.0
2023-10-06,87.7775,89.6733,87.5797,88.7598,427381.0
2023-10-07,87.7775,89.6733,87.5797,88.7598,427381.0
2023-10-08,87.7775,89.6733,87.5797,88.7598,427381.0
2023-10-09,87.9249,89.2018,87.8856,88.9661,319147.0
2023-10-10,88.7893,90.4395,88.7893,90.0466,330321.0
2023-10-11,90.4101,91.4316,89.6537,90.7146,375333.0
2023-10-12,90.9012,90.9012,89.2902,89.9975,409210.0
2023-10-13,90.9405,91.1328,88.3423,88.8482,524950.0
2023-10-14,90.9405,91.1328,88.3423,88.8482,524950.0
2023-10-15,90.9405,91.1328,88.3423,88.8482,524950.0
2023-10-16,90.2627,91.4464,90.0073,91.1861,413438.0
2023-10-17,90.6654,94.1526,90.6654,92.4041,476767.0
2023-10-18,91.5495,91.746,89.6733,89.9091,338445.0
2023-10-19,90.0368,91.5397,89.0447,89.7323,392916.0
2023-10-20,89.4474,89.4474,84.5556,84.5752,482482.0
2023-10-21,89.4474,89.4474,84.5556,84.5752,482482.0
2023-10-22,89.4474,89.4474,84.5556,84.5752,482482.0
2023-10-23,84.3788,85.754,83.2236,83.2983,505677.0
2023-10-24,83.4849,84.477,81.8445,83.3081,638493.0
2023-10-25,82.7285,82.9496,80.7934,82.1785,836801.0
2023-10-26,83.3572,91.8442,83.3572,90.4592,1265362.0
2023-10-27,91.0092,91.0092,85.6558,88.082,841392.0
2023-10-28,91.0092,91.0092,85.6558,88.082,841392.0
2023-10-29,91.0092,91.0092,85.6558,88.082,841392.0
2023-10-30,89.0741,89.8501,87.5663,89.7421,516800.0
2023-10-31,90.0564,90.9011,88.75,89.3786,633436.0
2023-11-01,89.1036,89.3885,87.2864,88.249,550776.0
2023-11-02,89.3295,93.4011,89.3295,93.2096,602202.0
2023-11-03,95.4099,97.0209,94.7027,94.8893,534514.0
2023-11-04,95.4099,97.0209,94.7027,94.8893,534514.0
2023-11-05,95.4099,97.0209,94.7027,94.8893,534514.0
2023-11-06,94.6143,95.1103,93.4159,93.74,279161.0
2023-11-07,93.2292,93.3667,92.1684,92.8854,453027.0
2023-11-08,93.0917,93.465,91.5692,93.1506,454477.0
2023-11-09,93.0721,93.0721,90.577,90.8423,360707.0
2023-11-10,91.5692,91.7263,89.6242,91.3432,225708.0
2023-11-11,91.5692,91.7263,89.6242,91.3432,225708.0
2023-11-12,91.5692,91.7263,89.6242,91.3432,225708.0
2023-11-13,90.9896,92.188,89.992,92.1389,306175.0
2023-11-14,95.0759,98.1309,95.0759,95.793,554835.0
2023-11-15,95.5965,98.4059,95.5965,97.0995,481016.0
2023-11-16,97.0307,97.2124,95.292,96.569,286837.0
2023-11-17,97.1191,98.0916,96.294,97.4531,328144.0
2023-11-18,97.1191,98.0916,96.294,97.4531,328144.0
2023-11-19,97.1191,98.0916,96.294,97.4531,328144.0
2023-11-20,97.1387,97.9835,96.2743,97.6102,454722.0
2023-11-21,97.1977,97.1977,95.2331,95.9207,322005.0
2023-11-22,96.3529,97.2468,95.5376,96.903,315542.0
2023-11-23,96.3529,97.2468,95.5376,96.903,315542.0
2023-11-24,96.4708,97.7281,96.294,97.2468,94847.0
2023-11-25,96.4708,97.7281,96.294,97.2468,94847.0
2023-11-26,96.4708,97.7281,96.294,97.2468,94847.0
2023-11-27,96.5297,97.5022,95.4197,97.3941,329123.0
2023-11-28,97.404,97.5022,95.9698,96.4708,231245.0
2023-11-29,97.2145,99.2869,97.0261,97.5219,374351.0
2023-11-30,97.6607,98.7217,96.917,97.4624,398794.0
2023-12-01,96.0246,102.1327,95.5139,101.2899,473772.0
2023-12-02,96.0246,102.1327,95.5139,101.2899,473772.0
2023-12-03,96.0246,102.1327,95.5139,101.2899,473772.0
2023-12-04,100.4669,103.402,100.3991,103.2532,340795.0
2023-12-05,102.7376,102.9954,100.6107,100.8437,389661.0
2023-12-06,101.9939,103.3882,100.0405,100.4272,411520.0
2023-12-07,101.0023,102.4005,100.452,101.0618,387570.0
2023-12-08,101.4585,102.6087,101.2701,101.7064,231671.0
2023-12-09,101.4585,102.6087,101.2701,101.7064,231671.0
2023-12-10,101.4585,102.6087,101.2701,101.7064,231671.0
2023-12-11,101.0916,101.6964,100.3261,101.1907,320649.0
2023-12-12,100.7644,101.4783,100.2487,100.5462,326290.0
2023-12-13,100.3479,105.4446,100.0207,105.3455,485037.0
2023-12-14,108.9846,112.3956,108.5681,109.5101,869504.0
2023-12-15,108.8457,109.168,106.1586,106.8527,973780.0
2023-12-16,108.8457,109.168,106.1586,106.8527,973780.0
2023-12-17,108.8457,109.168,106.1586,106.8527,973780.0
2023-12-18,107.6955,108.231,106.2379,106.2577,307250.0
2023-12-19,106.3965,108.8259,105.6231,108.112,423902.0
2023-12-20,106.1982,107.8542,104.4828,104.5324,451981.0
2023-12-21,105.7421,106.5453,104.334,105.9206,417244.0
2023-12-22,106.5254,107.5269,105.9007,106.6742,264201.0
2023-12-23,106.5254,107.5269,105.9007,106.6742,264201.0
2023-12-24,106.5254,107.5269,105.9007,106.6742,264201.0
2023-12-25,106.5254,107.5269,105.9007,106.6742,264201.0
2023-12-26,106.813,107.6509,106.2775,107.0807,212942.0
2023-12-27,107.0807,108.2607,106.2974,107.8244,327316.0
2023-12-28,107.3385,108.935,107.3385,108.8061,342130.0
2023-12-29,108.8557,109.1531,107.5557,107.5765,256176.0
2023-12-30,108.8557,109.1531,107.5557,107.5765,256176.0
2023-12-31,108.8557,109.1531,107.5557,107.5765,256176.0
2024-01-01,108.8557,109.1531,107.5557,107.5765,256176.0
2024-01-02,106.6742,109.2523,106.6196,108.0227,315277.0
2024-01-03,106.0197,106.5651,103.7589,104.2051,358144.0
2024-01-04,104.0068,106.0098,104.0068,104.7902,283506.0
2024-01-05,104.2646,107.4377,104.2646,106.6543,428947.0
2024-01-06,104.2646,107.4377,104.2646,106.6543,428947.0
2024-01-07,104.2646,107.4377,104.2646,106.6543,428947.0
2024-01-08,105.6628,107.6459,105.5934,107.4476,308743.0
2024-01-09,105.9999,106.0941,104.6117,105.1769,341210.0
2024-01-10,105.0381,106.0891,104.5125,106.0396,365264.0
2024-01-11,105.048,106.0544,103.5408,104.6117,306735.0
2024-01-12,105.3851,106.109,102.5393,103.9473,222365.0
2024-01-13,105.3851,106.109,102.5393,103.9473,222365.0
2024-01-14,105.3851,106.109,102.5393,103.9473,222365.0
2024-01-15,105.3851,106.109,102.5393,103.9473,222365.0
2024-01-16,102.3211,102.7773,101.513,101.8254,276202.0
2024-01-17,100.2686,102.2914,99.6538,101.0817,335251.0
2024-01-18,101.6568,103.164,101.0321,103.0053,335327.0
2024-01-19,102.9161,105.2166,102.4054,105.2066,280276.0
2024-01-20,102.9161,105.2166,102.4054,105.2066,280276.0
2024-01-21,102.9161,105.2166,102.4054,105.2066,280276.0
2024-01-22,106.0495,107.4179,105.7669,107.289,524521.0
2024-01-23,107.7054,108.0822,105.5736,106.6543,488645.0
2024-01-24,107.4972,108.9449,106.6543,107.8542,556173.0
2024-01-25,109.0738,112.0386,106.2775,108.3995,997444.0
2024-01-26,108.3797,109.0738,105.7223,106.4461,519683.0
2024-01-27,108.3797,109.0738,105.7223,106.4461,519683.0
2024-01-28,108.3797,109.0738,105.7223,106.4461,519683.0
2024-01-29,107.2989,107.754,105.7223,107.6757,545862.0
2024-01-30,107.5963,108.7069,106.7585,108.2706,401310.0
2024-01-31,105.6033,107.636,104.5522,105.2265,958237.0
2024-02-01,105.514,106.3965,98.8308,102.6285,681632.0
2024-02-02,101.1312,103.987,101.0222,103.3127,572715.0
2024-02-03,101.1312,103.987,101.0222,103.3127,572715.0
2024-02-04,101.1312,103.987,101.0222,103.3127,572715.0
2024-02-05,102.3906,102.8566,101.1323,101.746,393494.0
2024-02-06,101.3395,102.9756,100.1099,100.6454,429305.0
2024-02-07,101.0519,102.0534,98.8209,100.3578,376825.0
2024-02-08,99.8124,101.042,99.4406,100.9032,235169.0
2024-02-09,100.8933,102.8814,100.4669,102.3112,366135.0
2024-02-10,100.8933,102.8814,100.4669,102.3112,366135.0
2024-02-11,100.8933,102.8814,100.4669,102.3112,366135.0
2024-02-12,102.3112,106.1586,101.5874,105.2066,452655.0
2024-02-13,102.5294,104.2646,101.6964,103.9969,1114955.0
2024-02-14,104.8199,105.4942,103.3425,105.4149,691328.0
2024-02-15,106.1387,108.935,105.5934,108.3301,389820.0
2024-02-16,106.9717,109.6489,106.8477,107.6558,452678.0
2024-02-17,106.9717,109.6489,106.8477,107.6558,452678.0
2024-02-18,106.9717,109.6489,106.8477,107.6558,452678.0
2024-02-19,106.9717,109.6489,106.8477,107.6558,452678.0
2024-02-20,106.5949,108.0178,106.5949,106.9419,303170.0
2024-02-21,106.456,106.7783,105.2364,106.7138,282641.0
2024-02-22,106.5552,107.5468,105.8809,106.6147,314816.0
2024-02-23,106.8427,107.7005,105.633,106.4461,321650.0
2024-02-24,106.8427,107.7005,105.633,106.4461,321650.0
2024-02-25,106.8427,107.7005,105.633,106.4461,321650.0
2024-02-26,106.0098,107.6261,105.6132,106.575,315030.0
2024-02-27,107.0906,108.5542,106.8527,108.34,307485.0
2024-02-28,107.95,108.545,106.57,106.67,323290.0
2024-02-29,108.25,109.35,107.47,108.51,416327.0
2024-03-01,107.81,108.18,105.26,107.55,408123.0
2024-03-02,107.81,108.18,105.26,107.55,408123.0
2024-03-03,107.81,108.18,105.26,107.55,408123.0
2024-03-04,110.37,112.71,109.34,109.69,986583.0
2024-03-05,109.3,114.435,109.3,114.03,588902.0
2024-03-06,110.0,112.28,108.03,110.73,811042.0
2024-03-07,111.95,112.96,109.43,109.63,371186.0
2024-03-08,110.64,110.74,108.43,108.45,353538.0
2024-03-09,110.64,110.74,108.43,108.45,353538.0
2024-03-10,110.64,110.74,108.43,108.45,353538.0
2024-03-11,107.94,108.62,107.19,107.27,254106.0
2024-03-12,107.05,108.31,106.49,107.85,250642.0
2024-03-13,107.62,109.09,107.35,107.75,273738.0
2024-03-14,106.59,107.28,104.44,105.72,535457.0
2024-03-15,105.26,107.08,105.12,106.02,783311.0
2024-03-16,105.26,107.08,105.12,106.02,783311.0
2024-03-17,105.26,107.08,105.12,106.02,783311.0
2024-03-18,106.07,106.78,105.345,105.79,308705.0
2024-03-19,105.39,106.835,105.13,105.74,248389.0
2024-03-20,105.13,108.055,105.13,107.05,329015.0
2024-03-21,107.45,109.22,107.45,108.21,307687.0
2024-03-22,108.54,108.825,106.03,106.44,272921.0
2024-03-23,108.54,108.825,106.03,106.44,272921.0
2024-03-24,108.54,108.825,106.03,106.44,272921.0
2024-03-25,106.37,107.4112,106.37,106.82,322235.0
2024-03-26,107.24,107.47,106.44,106.84,225415.0
2024-03-27,107.26,111.34,107.2,111.32,316685.0
2024-03-28,111.25,112.75,110.73,112.57,288168.0
2024-03-29,111.25,112.75,110.73,112.57,288168.0
2024-03-30,111.25,112.75,110.73,112.57,288168.0
2024-03-31,111.25,112.75,110.73,112.57,288168.0
2024-04-01,113.02,113.4,110.355,111.97,292812.0
2024-04-02,111.36,111.8,109.585,110.21,285847.0
2024-04-03,109.95,110.67,109.36,109.76,247388.0
2024-04-04,112.77,112.79,110.04,110.06,286077.0
2024-04-05,109.51,110.945,109.51,110.41,347057.0
2024-04-06,109.51,110.945,109.51,110.41,347057.0
2024-04-07,109.51,110.945,109.51,110.41,347057.0
2024-04-08,111.34,112.36,111.08,112.2,225214.0
