,NVGS US Equity,NVGS US Equity,NVGS US Equity,NVGS US Equity,NVGS US Equity
2023-08-14,13.7268,13.8159,13.5585,13.7565,135742.0
2023-08-15,13.7565,14.0533,13.6377,13.8851,176814.0
2023-08-16,13.9841,14.1078,13.6278,13.7961,177933.0
2023-08-17,13.7961,13.7961,12.6678,13.3309,334514.0
2023-08-18,13.1825,13.5585,13.1775,13.4893,198788.0
2023-08-19,13.1825,13.5585,13.1775,13.4893,198788.0
2023-08-20,13.1825,13.5585,13.1775,13.4893,198788.0
2023-08-21,13.5684,13.6674,13.3804,13.4299,135886.0
2023-08-22,13.4101,13.5882,13.4101,13.4596,90401.0
2023-08-23,13.4299,13.4794,13.232,13.3309,71554.0
2023-08-24,13.2616,13.4596,13.2122,13.2122,48196.0
2023-08-25,13.2715,13.3111,13.0736,13.133,71533.0
2023-08-26,13.2715,13.3111,13.0736,13.133,71533.0
2023-08-27,13.2715,13.3111,13.0736,13.133,71533.0
2023-08-28,13.2231,13.3804,13.1924,13.2023,95197.0
2023-08-29,13.3111,13.5981,13.2221,13.5981,135029.0
2023-08-30,13.5585,13.7139,13.4398,13.707,200443.0
2023-08-31,13.707,13.8802,13.5239,13.6179,102924.0
2023-09-01,13.707,13.9544,13.6674,13.9544,115637.0
2023-09-02,13.707,13.9544,13.6674,13.9544,115637.0
2023-09-03,13.707,13.9544,13.6674,13.9544,115637.0
2023-09-04,13.707,13.9544,13.6674,13.9544,115637.0
2023-09-05,13.9544,13.9544,13.4002,13.42,84220.0
2023-09-06,13.4101,13.6674,13.321,13.5882,86570.0
2023-09-07,13.628,13.7571,13.469,13.5684,148107.0
2023-09-08,13.5187,13.8963,13.5187,13.7869,75463.0
2023-09-09,13.5187,13.8963,13.5187,13.7869,75463.0
2023-09-10,13.5187,13.8963,13.5187,13.7869,75463.0
2023-09-11,13.7869,13.8564,13.5187,13.8564,240893.0
2023-09-12,13.9061,14.0452,13.8564,13.8763,193248.0
2023-09-13,13.8763,13.9458,13.628,13.8167,132488.0
2023-09-14,13.8962,14.0154,13.8068,13.8763,130306.0
2023-09-15,13.8962,14.0947,13.8664,13.9061,108289.0
2023-09-16,13.8962,14.0947,13.8664,13.9061,108289.0
2023-09-17,13.8962,14.0947,13.8664,13.9061,108289.0
2023-09-18,13.9856,14.1544,13.9154,14.075,109998.0
2023-09-19,14.1544,14.1941,13.9061,13.9856,75815.0
2023-09-20,14.1544,14.5617,14.1465,14.4822,335170.0
2023-09-21,14.5517,14.5517,14.065,14.065,358082.0
2023-09-22,14.1544,14.6312,14.1039,14.5617,187308.0
2023-09-23,14.1544,14.6312,14.1039,14.5617,187308.0
2023-09-24,14.1544,14.6312,14.1039,14.5617,187308.0
2023-09-25,14.5617,14.8001,14.4226,14.7206,173630.0
2023-09-26,14.6213,15.0186,14.6213,14.7703,208775.0
2023-09-27,14.8795,14.949,14.5815,14.7504,108132.0
2023-09-28,14.8696,14.9341,14.7305,14.7703,84982.0
2023-09-29,14.81,14.81,14.6113,14.6709,77261.0
2023-09-30,14.81,14.81,14.6113,14.6709,77261.0
2023-10-01,14.81,14.81,14.6113,14.6709,77261.0
2023-10-02,14.7206,14.7802,14.2537,14.2935,102909.0
2023-10-03,14.2339,14.3928,13.6578,14.0154,436998.0
2023-10-04,13.9856,14.0154,13.5882,13.8167,107905.0
2023-10-05,13.7174,14.1792,13.7174,14.1048,144235.0
2023-10-06,14.1048,14.219,13.8962,14.1445,102863.0
2023-10-07,14.1048,14.219,13.8962,14.1445,102863.0
2023-10-08,14.1048,14.219,13.8962,14.1445,102863.0
2023-10-09,14.1544,14.4027,14.0253,14.0551,158272.0
2023-10-10,13.9955,14.4027,13.9657,14.1643,95601.0
2023-10-11,14.0849,14.2637,14.0849,14.1246,87390.0
2023-10-12,14.214,14.3729,14.075,14.1246,122892.0
2023-10-13,14.2239,14.3233,14.0253,14.1345,105824.0
2023-10-14,14.2239,14.3233,14.0253,14.1345,105824.0
2023-10-15,14.2239,14.3233,14.0253,14.1345,105824.0
2023-10-16,14.2041,14.4127,14.1147,14.3829,296739.0
2023-10-17,14.3928,14.6213,14.3332,14.3531,123172.0
2023-10-18,14.3531,14.4027,13.9955,14.0154,219936.0
2023-10-19,14.0452,14.1544,13.8068,14.0253,119472.0
2023-10-20,14.0154,14.2339,13.9766,14.1147,116314.0
2023-10-21,14.0154,14.2339,13.9766,14.1147,116314.0
2023-10-22,14.0154,14.2339,13.9766,14.1147,116314.0
2023-10-23,14.1544,14.3332,14.0203,14.2637,109667.0
2023-10-24,14.1941,14.4623,14.1208,14.2637,147721.0
2023-10-25,14.2736,14.4723,14.2141,14.363,87085.0
2023-10-26,14.3133,14.4723,14.0352,14.1246,85114.0
2023-10-27,14.1048,14.3729,13.9955,14.0452,170021.0
2023-10-28,14.1048,14.3729,13.9955,14.0452,170021.0
2023-10-29,14.1048,14.3729,13.9955,14.0452,170021.0
2023-10-30,14.1048,14.1842,13.8266,13.926,104345.0
2023-10-31,13.8366,14.0452,13.7472,13.9558,94551.0
2023-11-01,13.9657,14.2339,13.8763,14.1445,139436.0
2023-11-02,14.2041,14.4226,14.1941,14.3431,219246.0
2023-11-03,14.3829,14.3829,14.0452,14.2339,129264.0
2023-11-04,14.3829,14.3829,14.0452,14.2339,129264.0
2023-11-05,14.3829,14.3829,14.0452,14.2339,129264.0
2023-11-06,14.3332,14.363,14.1643,14.2339,67479.0
2023-11-07,14.1048,14.1246,13.9359,13.9756,68588.0
2023-11-08,13.8962,14.0452,13.7571,13.9756,110095.0
2023-11-09,14.065,14.2935,13.7968,13.8266,210299.0
2023-11-10,13.8068,14.214,13.8068,14.1842,130958.0
2023-11-11,13.8068,14.214,13.8068,14.1842,130958.0
2023-11-12,13.8068,14.214,13.8068,14.1842,130958.0
2023-11-13,14.0849,14.2239,14.0849,14.1445,91371.0
2023-11-14,14.1743,14.363,13.628,14.0352,215221.0
2023-11-15,13.9558,14.4425,13.787,14.3531,265413.0
2023-11-16,14.3531,14.3829,13.8854,13.9856,97382.0
2023-11-17,14.0551,14.2835,14.0551,14.214,79341.0
2023-11-18,14.0551,14.2835,14.0551,14.214,79341.0
2023-11-19,14.0551,14.2835,14.0551,14.214,79341.0
2023-11-20,14.3034,14.6411,14.3034,14.6213,177527.0
2023-11-21,14.661,14.7901,14.512,14.7405,176702.0
2023-11-22,14.661,14.8497,14.512,14.81,110646.0
2023-11-23,14.661,14.8497,14.512,14.81,110646.0
2023-11-24,14.8895,15.1179,14.8895,14.9788,91518.0
2023-11-25,14.8895,15.1179,14.8895,14.9788,91518.0
2023-11-26,14.8895,15.1179,14.8895,14.9788,91518.0
2023-11-27,14.9987,14.9987,14.7838,14.8299,69495.0
2023-11-28,14.8994,14.8994,14.4921,14.5021,77019.0
2023-11-29,14.5517,14.6014,14.3431,14.4822,65553.0
2023-11-30,14.4425,14.5517,14.4027,14.5021,80049.0
2023-12-01,14.5319,14.8895,14.3928,14.8398,137289.0
2023-12-02,14.5319,14.8895,14.3928,14.8398,137289.0
2023-12-03,14.5319,14.8895,14.3928,14.8398,137289.0
2023-12-04,14.7901,14.8895,14.5617,14.5915,74256.0
2023-12-05,14.5915,14.7504,14.2935,14.3729,172240.0
2023-12-06,14.2932,14.4527,14.1935,14.2733,150582.0
2023-12-07,14.2434,14.2932,13.9543,13.9942,145308.0
2023-12-08,14.0639,14.1636,13.9742,14.0938,89687.0
2023-12-09,14.0639,14.1636,13.9742,14.0938,89687.0
2023-12-10,14.0639,14.1636,13.9742,14.0938,89687.0
2023-12-11,14.0041,14.0639,13.8048,14.044,167966.0
2023-12-12,13.9543,14.1337,13.8285,13.9443,166969.0
2023-12-13,13.9643,14.3231,13.8945,14.3231,142502.0
2023-12-14,14.4228,14.5523,14.2932,14.343,73587.0
2023-12-15,14.4128,14.4726,14.2882,14.4228,80236.0
2023-12-16,14.4128,14.4726,14.2882,14.4228,80236.0
2023-12-17,14.4128,14.4726,14.2882,14.4228,80236.0
2023-12-18,14.652,14.7716,14.5723,14.7417,136615.0
2023-12-19,14.7517,14.9012,14.652,14.8314,102668.0
2023-12-20,14.8813,14.9859,14.6421,14.652,84691.0
2023-12-21,14.652,14.8015,14.6121,14.672,54876.0
2023-12-22,14.7118,14.9411,14.7118,14.8314,62360.0
2023-12-23,14.7118,14.9411,14.7118,14.8314,62360.0
2023-12-24,14.7118,14.9411,14.7118,14.8314,62360.0
2023-12-25,14.7118,14.9411,14.7118,14.8314,62360.0
2023-12-26,14.8215,14.9012,14.6022,14.7617,77119.0
2023-12-27,14.7318,14.8015,14.5723,14.6221,77242.0
2023-12-28,14.5822,14.672,14.4228,14.4527,62376.0
2023-12-29,14.4826,14.6117,14.4327,14.5025,231077.0
2023-12-30,14.4826,14.6117,14.4327,14.5025,231077.0
2023-12-31,14.4826,14.6117,14.4327,14.5025,231077.0
2024-01-01,14.4826,14.6117,14.4327,14.5025,231077.0
2024-01-02,14.7916,15.2002,14.5523,15.1803,353962.0
2024-01-03,15.1604,15.4394,15.0906,15.3398,290513.0
2024-01-04,15.569,15.9478,15.3896,15.4195,200666.0
2024-01-05,15.4195,15.7484,15.2999,15.6288,294147.0
2024-01-06,15.4195,15.7484,15.2999,15.6288,294147.0
2024-01-07,15.4195,15.7484,15.2999,15.6288,294147.0
2024-01-08,15.5989,15.6288,15.0906,15.6089,172404.0
2024-01-09,15.6089,15.6089,15.2241,15.28,145053.0
2024-01-10,15.2102,15.4295,14.961,15.0009,161819.0
2024-01-11,14.951,15.2002,14.7916,15.1604,153156.0
2024-01-12,15.3398,15.6288,15.2501,15.3597,98433.0
2024-01-13,15.3398,15.6288,15.2501,15.3597,98433.0
2024-01-14,15.3398,15.6288,15.2501,15.3597,98433.0
2024-01-15,15.3398,15.6288,15.2501,15.3597,98433.0
2024-01-16,15.3896,15.4793,15.1504,15.1604,86720.0
2024-01-17,15.1205,15.4394,15.0108,15.4095,272813.0
2024-01-18,15.4693,16.2867,15.3796,15.9777,991973.0
2024-01-19,16.1172,16.2767,15.8082,15.9079,440382.0
2024-01-20,16.1172,16.2767,15.8082,15.9079,440382.0
2024-01-21,16.1172,16.2767,15.8082,15.9079,440382.0
2024-01-22,15.8979,16.177,15.7983,15.9278,259780.0
2024-01-23,15.9079,16.187,15.8381,16.0774,227216.0
2024-01-24,16.187,16.4262,16.1073,16.2468,256471.0
2024-01-25,16.3066,16.3066,15.9876,16.2568,270420.0
2024-01-26,16.0674,16.2269,15.8582,16.1471,265191.0
2024-01-27,16.0674,16.2269,15.8582,16.1471,265191.0
2024-01-28,16.0674,16.2269,15.8582,16.1471,265191.0
2024-01-29,16.197,16.2717,15.9478,16.0873,218970.0
2024-01-30,16.0674,16.2667,16.0474,16.197,284541.0
2024-01-31,16.2867,16.3066,16.0395,16.0474,216223.0
2024-02-01,16.1471,16.3863,15.7783,16.0474,393278.0
2024-02-02,16.0375,16.0375,15.589,15.6089,268173.0
2024-02-03,16.0375,16.0375,15.589,15.6089,268173.0
2024-02-04,16.0375,16.0375,15.589,15.6089,268173.0
2024-02-05,15.5491,15.559,15.3099,15.4195,237138.0
2024-02-06,15.4295,15.6886,15.3547,15.4195,217178.0
2024-02-07,15.4295,15.559,15.1703,15.5391,152399.0
2024-02-08,15.579,15.6986,15.3697,15.589,236941.0
2024-02-09,15.6089,15.648,15.2401,15.28,165831.0
2024-02-10,15.6089,15.648,15.2401,15.28,165831.0
2024-02-11,15.6089,15.648,15.2401,15.28,165831.0
2024-02-12,15.26,15.4594,15.26,15.3697,167275.0
2024-02-13,15.3796,15.3796,14.8454,15.0407,258216.0
2024-02-14,15.1404,15.26,15.0308,15.2102,110670.0
2024-02-15,15.2002,15.4494,15.0607,15.4195,134397.0
2024-02-16,15.4594,15.6288,15.26,15.4793,218580.0
2024-02-17,15.4594,15.6288,15.26,15.4793,218580.0
2024-02-18,15.4594,15.6288,15.26,15.4793,218580.0
2024-02-19,15.4594,15.6288,15.26,15.4793,218580.0
2024-02-20,15.4693,15.4693,15.0308,15.0806,119268.0
2024-02-21,15.0806,15.4992,15.0806,15.2899,144306.0
2024-02-22,15.26,15.3896,15.0208,15.1504,91644.0
2024-02-23,15.1404,15.2202,14.9311,15.1305,73619.0
2024-02-24,15.1404,15.2202,14.9311,15.1305,73619.0
2024-02-25,15.1404,15.2202,14.9311,15.1305,73619.0
2024-02-26,15.1205,15.2202,14.9859,15.0806,89050.0
2024-02-27,15.1105,15.1105,14.8514,14.8713,110089.0
2024-02-28,14.8414,15.1205,14.8115,14.8713,133714.0
2024-02-29,14.8314,14.961,14.8264,14.9211,101205.0
2024-03-01,15.0308,15.2102,14.951,14.961,116488.0
2024-03-02,15.0308,15.2102,14.951,14.961,116488.0
2024-03-03,15.0308,15.2102,14.951,14.961,116488.0
2024-03-04,15.0108,15.0108,14.6121,14.6321,168510.0
2024-03-05,14.6321,14.9909,14.6321,14.8713,112148.0
2024-03-06,14.961,14.961,14.7417,14.7617,134714.0
2024-03-07,14.7318,14.9311,14.7318,14.9311,131345.0
2024-03-08,14.9411,15.0308,14.8514,15.0009,66212.0
2024-03-09,14.9411,15.0308,14.8514,15.0009,66212.0
2024-03-10,14.9411,15.0308,14.8514,15.0009,66212.0
2024-03-11,15.0009,15.1703,14.8514,15.1604,83875.0
2024-03-12,15.1305,15.2999,15.0457,15.26,123037.0
2024-03-13,15.3198,15.5491,15.2501,15.4095,230855.0
2024-03-14,14.961,15.6754,14.7158,15.559,341316.0
2024-03-15,15.6687,15.8581,15.2999,15.2999,173743.0
2024-03-16,15.6687,15.8581,15.2999,15.2999,173743.0
2024-03-17,15.6687,15.8581,15.2999,15.2999,173743.0
2024-03-18,15.1903,15.1903,14.7816,14.951,293650.0
2024-03-19,14.9211,15.1977,14.9211,15.0407,74705.0
2024-03-20,15.0009,15.1404,14.9211,14.9909,101058.0
2024-03-21,14.9909,15.13,14.9411,15.0108,100669.0
2024-03-22,15.0108,15.1753,14.9361,15.0108,240323.0
2024-03-23,15.0108,15.1753,14.9361,15.0108,240323.0
2024-03-24,15.0108,15.1753,14.9361,15.0108,240323.0
2024-03-25,15.0507,15.2401,15.0507,15.1006,134478.0
2024-03-26,15.2002,15.2401,15.0418,15.2002,142724.0
2024-03-27,15.1803,15.3497,15.1703,15.27,115381.0
2024-03-28,15.3099,15.3796,15.2501,15.2999,91903.0
2024-03-29,15.3099,15.3796,15.2501,15.2999,91903.0
2024-03-30,15.3099,15.3796,15.2501,15.2999,91903.0
2024-03-31,15.3099,15.3796,15.2501,15.2999,91903.0
2024-04-01,15.3298,15.5391,15.3298,15.3896,139943.0
2024-04-02,15.4095,15.4095,15.1404,15.27,141840.0
2024-04-03,15.3,15.71,15.3,15.68,244039.0
2024-04-04,15.72,15.78,15.5,15.53,127048.0
2024-04-05,15.47,15.53,15.2775,15.43,120337.0
2024-04-06,15.47,15.53,15.2775,15.43,120337.0
2024-04-07,15.47,15.53,15.2775,15.43,120337.0
2024-04-08,15.49,15.5,15.26,15.31,82229.0
