,NPO US Equity,NPO US Equity,NPO US Equity,NPO US Equity,NPO US Equity
2023-08-15,130.1248,130.4229,129.012,130.0851,42903.0
2023-08-16,130.1646,131.4513,129.4491,129.7174,50900.0
2023-08-17,129.7373,130.413,127.1837,127.4321,53378.0
2023-08-18,126.0212,127.4023,124.9679,125.2561,105749.0
2023-08-19,126.0212,127.4023,124.9679,125.2561,105749.0
2023-08-20,126.0212,127.4023,124.9679,125.2561,105749.0
2023-08-21,124.4612,126.5875,124.4612,126.2894,69979.0
2023-08-22,127.3625,130.0255,126.7465,126.7763,55956.0
2023-08-23,127.2532,128.9374,127.2532,128.5946,55998.0
2023-08-24,127.7103,130.0453,127.2483,129.2504,78074.0
2023-08-25,129.8367,130.9942,128.5648,130.8601,45284.0
2023-08-26,129.8367,130.9942,128.5648,130.8601,45284.0
2023-08-27,129.8367,130.9942,128.5648,130.8601,45284.0
2023-08-28,131.3668,132.6586,131.3668,132.1617,39026.0
2023-08-29,132.1418,133.7301,131.8231,133.5956,49167.0
2023-08-30,133.3268,136.8519,133.3268,135.7864,46695.0
2023-08-31,135.5275,136.4735,135.2736,135.8163,61385.0
2023-09-01,136.8917,137.5788,136.6428,137.0112,53499.0
2023-09-02,136.8917,137.5788,136.6428,137.0112,53499.0
2023-09-03,136.8917,137.5788,136.6428,137.0112,53499.0
2023-09-04,136.8917,137.5788,136.6428,137.0112,53499.0
2023-09-05,135.1889,135.6719,128.2681,128.5868,90742.0
2023-09-06,129.0648,131.4945,127.2923,128.1287,76524.0
2023-09-07,128.4872,128.4872,124.2451,124.4642,91846.0
2023-09-08,125.7787,125.7787,123.2892,123.9862,59438.0
2023-09-09,125.7787,125.7787,123.2892,123.9862,59438.0
2023-09-10,125.7787,125.7787,123.2892,123.9862,59438.0
2023-09-11,125.0219,126.9935,124.7231,125.8583,84412.0
2023-09-12,125.3903,127.4616,124.7928,124.982,47051.0
2023-09-13,125.5198,125.699,122.6718,123.3788,72760.0
2023-09-14,124.6833,126.1172,123.7379,126.0177,78259.0
2023-09-15,125.699,126.3463,123.568,125.6193,275244.0
2023-09-16,125.699,126.3463,123.568,125.6193,275244.0
2023-09-17,125.699,126.3463,123.568,125.6193,275244.0
2023-09-18,126.5853,127.7503,123.7771,123.8767,61803.0
2023-09-19,124.1356,125.8285,123.4186,125.3007,66956.0
2023-09-20,126.3164,126.8242,120.5408,120.5408,80384.0
2023-09-21,119.5649,122.154,119.1467,121.3573,55931.0
2023-09-22,121.7656,122.1141,119.5749,120.1126,64928.0
2023-09-23,121.7656,122.1141,119.5749,120.1126,64928.0
2023-09-24,121.7656,122.1141,119.5749,120.1126,64928.0
2023-09-25,120.0728,121.5167,119.3359,120.1524,52090.0
2023-09-26,119.5151,120.72,119.1965,119.7242,96734.0
2023-09-27,120.3715,123.7572,120.0777,122.7813,63155.0
2023-09-28,123.0203,124.6933,121.676,122.9407,111907.0
2023-09-29,122.9407,122.9506,120.5906,120.6802,79928.0
2023-09-30,122.9407,122.9506,120.5906,120.6802,79928.0
2023-10-01,122.9407,122.9506,120.5906,120.6802,79928.0
2023-10-02,119.6645,122.4677,119.4404,121.3474,84259.0
2023-10-03,121.2578,121.2578,118.7384,118.7882,52641.0
2023-10-04,118.5193,121.3573,117.3941,121.0586,49637.0
2023-10-05,121.3474,122.4328,120.0031,121.0686,67977.0
2023-10-06,121.0387,123.9862,120.5657,121.9249,58716.0
2023-10-07,121.0387,123.9862,120.5657,121.9249,58716.0
2023-10-08,121.0387,123.9862,120.5657,121.9249,58716.0
2023-10-09,120.6005,124.0559,120.6005,123.2095,35278.0
2023-10-10,123.5282,124.5738,122.6021,122.6021,38306.0
2023-10-11,122.9606,123.8468,122.5523,123.8369,38352.0
2023-10-12,123.6178,124.6335,121.5963,123.9763,50522.0
2023-10-13,124.3746,124.4742,121.2777,122.0942,71931.0
2023-10-14,124.3746,124.4742,121.2777,122.0942,71931.0
2023-10-15,124.3746,124.4742,121.2777,122.0942,71931.0
2023-10-16,122.9407,125.0119,122.9407,124.6335,77428.0
2023-10-17,124.1854,128.3677,123.9464,125.8982,94082.0
2023-10-18,125.3405,125.3405,120.1425,120.5806,84835.0
2023-10-19,120.2719,121.208,117.8721,118.0414,117378.0
2023-10-20,118.0314,118.0314,115.273,116.0597,118505.0
2023-10-21,118.0314,118.0314,115.273,116.0597,118505.0
2023-10-22,118.0314,118.0314,115.273,116.0597,118505.0
2023-10-23,115.512,118.7932,114.9146,116.5377,79164.0
2023-10-24,117.7028,118.5094,117.0904,117.4538,50271.0
2023-10-25,116.1693,117.175,115.512,116.1792,75713.0
2023-10-26,117.5235,117.7978,115.3826,116.4481,80888.0
2023-10-27,115.9203,117.0406,113.7196,113.9188,70601.0
2023-10-28,115.9203,117.0406,113.7196,113.9188,70601.0
2023-10-29,115.9203,117.0406,113.7196,113.9188,70601.0
2023-10-30,115.6913,115.6913,112.923,114.5561,70513.0
2023-10-31,109.5373,112.5247,105.6338,110.5928,145410.0
2023-11-01,110.5928,116.5576,109.5572,116.1095,123174.0
2023-11-02,117.7028,117.7028,114.5162,115.6216,77592.0
2023-11-03,118.5492,119.545,117.414,118.1608,72155.0
2023-11-04,118.5492,119.545,117.414,118.1608,72155.0
2023-11-05,118.5492,119.545,117.414,118.1608,72155.0
2023-11-06,117.4439,120.2221,116.6472,119.8537,62268.0
2023-11-07,119.8537,119.8537,116.6174,117.6132,52667.0
2023-11-08,117.892,118.0712,116.5179,116.707,44002.0
2023-11-09,117.8522,119.9533,115.9402,119.5848,101583.0
2023-11-10,121.0586,121.0586,119.0322,119.6446,78954.0
2023-11-11,121.0586,121.0586,119.0322,119.6446,78954.0
2023-11-12,121.0586,121.0586,119.0322,119.6446,78954.0
2023-11-13,119.3458,123.8568,119.1566,123.2095,67802.0
2023-11-14,126.9437,129.3436,126.3761,128.7362,83867.0
2023-11-15,128.4574,129.4034,126.0973,126.2566,83139.0
2023-11-16,126.6052,127.9993,123.1,123.558,76040.0
2023-11-17,124.8327,125.4401,123.5132,124.7729,67360.0
2023-11-18,124.8327,125.4401,123.5132,124.7729,67360.0
2023-11-19,124.8327,125.4401,123.5132,124.7729,67360.0
2023-11-20,124.2451,125.8683,123.0402,125.8484,71752.0
2023-11-21,125.2907,128.2881,123.5381,126.9537,94260.0
2023-11-22,129.0648,129.493,126.8143,128.0092,82611.0
2023-11-23,129.0648,129.493,126.8143,128.0092,82611.0
2023-11-24,127.7703,129.5029,127.4616,127.9097,23989.0
2023-11-25,127.7703,129.5029,127.4616,127.9097,23989.0
2023-11-26,127.7703,129.5029,127.4616,127.9097,23989.0
2023-11-27,126.8442,129.5353,126.177,128.2084,54495.0
2023-11-28,127.9988,127.9988,126.4618,127.4997,89400.0
2023-11-29,128.7972,129.5856,126.9508,128.2582,89039.0
2023-11-30,128.6076,129.0667,127.1504,128.1784,95107.0
2023-12-01,128.0886,131.6017,127.1603,131.3322,92977.0
2023-12-02,128.0886,131.6017,127.1603,131.3322,92977.0
2023-12-03,128.0886,131.6017,127.1603,131.3322,92977.0
2023-12-04,131.7314,133.4381,130.7534,132.8991,78938.0
2023-12-05,133.1786,133.2185,130.943,131.7414,93453.0
2023-12-06,132.8293,134.985,130.0647,130.2943,73486.0
2023-12-07,130.2244,134.6058,129.9449,134.506,151214.0
2023-12-08,134.0768,135.8933,133.7774,134.8952,82513.0
2023-12-09,134.0768,135.8933,133.7774,134.8952,82513.0
2023-12-10,134.0768,135.8933,133.7774,134.8952,82513.0
2023-12-11,134.1367,137.5226,134.1367,137.2306,107373.0
2023-12-12,137.9492,137.9492,135.6138,135.6438,72060.0
2023-12-13,135.1946,141.1529,135.1946,140.2148,129876.0
2023-12-14,141.7917,146.4026,141.7917,146.4026,138448.0
2023-12-15,147.6402,150.6044,145.9735,150.2052,536274.0
2023-12-16,147.6402,150.6044,145.9735,150.2052,536274.0
2023-12-17,147.6402,150.6044,145.9735,150.2052,536274.0
2023-12-18,149.9956,151.5825,149.0075,150.7142,148484.0
2023-12-19,150.7741,152.6504,150.2551,151.822,122213.0
2023-12-20,152.6404,156.8821,151.4028,151.7921,110951.0
2023-12-21,152.8001,154.3271,151.4926,153.4288,88766.0
2023-12-22,154.6564,156.3431,154.0077,154.9958,41484.0
2023-12-23,154.6564,156.3431,154.0077,154.9958,41484.0
2023-12-24,154.6564,156.3431,154.0077,154.9958,41484.0
2023-12-25,154.6564,156.3431,154.0077,154.9958,41484.0
2023-12-26,154.856,158.9081,154.856,158.5588,54314.0
2023-12-27,159.1875,161.3433,158.0997,159.8063,60317.0
2023-12-28,160.0658,160.0658,156.4729,158.5987,68325.0
2023-12-29,158.7384,158.7384,156.403,156.4329,59080.0
2023-12-30,158.7384,158.7384,156.403,156.4329,59080.0
2023-12-31,158.7384,158.7384,156.403,156.4329,59080.0
2024-01-01,158.7384,158.7384,156.403,156.4329,59080.0
2024-01-02,154.9758,156.3631,153.6684,155.4648,135205.0
2024-01-03,155.5347,155.5347,149.0524,149.8559,88507.0
2024-01-04,148.4287,151.4777,148.4287,148.9377,69415.0
2024-01-05,147.3807,148.9077,144.3067,144.4265,101805.0
2024-01-06,147.3807,148.9077,144.3067,144.4265,101805.0
2024-01-07,147.3807,148.9077,144.3067,144.4265,101805.0
2024-01-08,143.9674,144.4515,142.7748,144.4365,98905.0
2024-01-09,142.0412,143.6181,140.6539,142.7797,82752.0
2024-01-10,142.3406,143.3736,141.6919,143.0891,66841.0
2024-01-11,142.8496,144.3467,141.5122,144.3267,72854.0
2024-01-12,146.4625,147.1611,143.2089,143.7179,58457.0
2024-01-13,146.4625,147.1611,143.2089,143.7179,58457.0
2024-01-14,146.4625,147.1611,143.2089,143.7179,58457.0
2024-01-15,146.4625,147.1611,143.2089,143.7179,58457.0
2024-01-16,142.3705,144.6261,141.622,143.3386,71823.0
2024-01-17,141.1929,143.7977,140.9234,143.0891,68787.0
2024-01-18,144.157,151.822,143.9724,150.2351,153813.0
2024-01-19,150.6842,150.6842,145.9835,149.5564,104204.0
2024-01-20,150.6842,150.6842,145.9835,149.5564,104204.0
2024-01-21,150.6842,150.6842,145.9835,149.5564,104204.0
2024-01-22,150.2052,154.0576,150.2052,153.2991,102121.0
2024-01-23,153.9478,154.9259,152.4857,154.0376,86559.0
2024-01-24,155.1654,155.7343,153.5386,155.0057,88732.0
2024-01-25,156.1036,159.7165,155.9888,158.5388,79105.0
2024-01-26,158.1895,158.8382,155.7144,157.6805,63143.0
2024-01-27,158.1895,158.8382,155.7144,157.6805,63143.0
2024-01-28,158.1895,158.8382,155.7144,157.6805,63143.0
2024-01-29,156.6924,156.6924,153.9628,156.0138,86566.0
2024-01-30,155.2553,156.6924,153.4438,155.0357,61199.0
2024-01-31,154.6964,155.6345,148.6582,149.0874,68221.0
2024-02-01,150.0954,155.8441,150.0954,155.365,68481.0
2024-02-02,153.349,157.7204,153.349,157.3212,125743.0
2024-02-03,153.349,157.7204,153.349,157.3212,125743.0
2024-02-04,153.349,157.7204,153.349,157.3212,125743.0
2024-02-05,155.1954,155.9738,152.7801,154.8261,56565.0
2024-02-06,154.7562,156.418,154.2073,155.7742,61825.0
2024-02-07,156.5028,157.1815,153.3889,153.6285,100046.0
2024-02-08,154.5666,157.2713,153.2093,156.8322,58255.0
2024-02-09,156.6924,159.1077,156.5178,158.7584,55028.0
2024-02-10,156.6924,159.1077,156.5178,158.7584,55028.0
2024-02-11,156.6924,159.1077,156.5178,158.7584,55028.0
2024-02-12,158.968,163.9981,158.968,162.531,94919.0
2024-02-13,157.421,158.3791,153.5386,155.3151,111331.0
2024-02-14,157.9799,159.0279,154.6265,158.2394,77542.0
2024-02-15,159.5069,166.8824,159.0029,164.5869,119262.0
2024-02-16,163.2995,166.1389,162.6607,165.1858,130410.0
2024-02-17,163.2995,166.1389,162.6607,165.1858,130410.0
2024-02-18,163.2995,166.1389,162.6607,165.1858,130410.0
2024-02-19,163.2995,166.1389,162.6607,165.1858,130410.0
2024-02-20,149.4267,155.0756,139.7357,150.7441,360787.0
2024-02-21,149.7061,155.375,148.6782,155.3451,131168.0
2024-02-22,154.7263,157.1216,154.2971,156.7423,115435.0
2024-02-23,156.9719,159.7714,154.7113,158.2893,91240.0
2024-02-24,156.9719,159.7714,154.7113,158.2893,91240.0
2024-02-25,156.9719,159.7714,154.7113,158.2893,91240.0
2024-02-26,156.8322,159.3173,156.0138,158.459,60900.0
2024-02-27,160.0359,160.0359,155.5846,155.894,69646.0
2024-02-28,154.3171,159.0578,153.6285,158.8282,85566.0
2024-02-29,159.6965,160.3453,155.3451,155.5147,96046.0
2024-03-01,155.6844,156.393,154.2073,155.2153,91556.0
2024-03-02,155.6844,156.393,154.2073,155.2153,91556.0
2024-03-03,155.6844,156.393,154.2073,155.2153,91556.0
2024-03-04,155.0457,157.0717,152.4009,152.86,81004.0
2024-03-05,152.05,153.17,150.56,150.67,93851.0
2024-03-06,151.74,155.51,150.44,152.62,126429.0
2024-03-07,153.89,155.76,153.401,154.78,81712.0
2024-03-08,155.24,161.46,155.24,161.39,162674.0
2024-03-09,155.24,161.46,155.24,161.39,162674.0
2024-03-10,155.24,161.46,155.24,161.39,162674.0
2024-03-11,160.29,161.0,154.615,156.16,82540.0
2024-03-12,155.58,157.98,153.65,157.83,65188.0
2024-03-13,157.97,158.48,155.37,157.31,86836.0
2024-03-14,157.82,157.82,153.005,154.9,140749.0
2024-03-15,154.12,157.5,152.68,156.05,189265.0
2024-03-16,154.12,157.5,152.68,156.05,189265.0
2024-03-17,154.12,157.5,152.68,156.05,189265.0
2024-03-18,156.24,157.56,154.38,154.71,76790.0
2024-03-19,154.69,157.4299,154.39,155.71,54460.0
2024-03-20,155.4,160.895,154.66,159.77,60653.0
2024-03-21,160.5,164.95,160.5,164.84,82949.0
2024-03-22,165.39,166.01,161.61,162.14,64619.0
2024-03-23,165.39,166.01,161.61,162.14,64619.0
2024-03-24,165.39,166.01,161.61,162.14,64619.0
2024-03-25,162.49,163.06,159.96,159.97,72663.0
2024-03-26,160.57,161.91,160.28,160.47,57752.0
2024-03-27,162.27,167.05,162.27,167.05,101114.0
2024-03-28,166.75,170.635,165.69,168.77,125595.0
2024-03-29,166.75,170.635,165.69,168.77,125595.0
2024-03-30,166.75,170.635,165.69,168.77,125595.0
2024-03-31,166.75,170.635,165.69,168.77,125595.0
2024-04-01,168.1,168.1,163.005,165.04,67872.0
2024-04-02,164.06,166.45,161.555,163.37,207542.0
2024-04-03,162.29,167.95,162.29,166.28,84853.0
2024-04-04,168.49,170.025,166.52,168.0,163255.0
2024-04-05,167.48,170.459,167.48,169.63,100678.0
2024-04-06,167.48,170.459,167.48,169.63,100678.0
2024-04-07,167.48,170.459,167.48,169.63,100678.0
2024-04-08,170.43,170.43,166.18,166.27,63867.0
