,TPR US Equity,TPR US Equity,TPR US Equity,TPR US Equity,TPR US Equity
2022-07-03,28.6966,29.3277,28.3011,29.0263,3231899.0
2022-07-04,28.6966,29.3277,28.3011,29.0263,3231899.0
2022-07-05,28.4047,29.5631,28.3199,29.516,4471802.0
2022-07-06,29.4878,29.7986,28.4753,28.8568,3555034.0
2022-07-07,29.1205,30.2506,28.9698,30.1941,3120330.0
2022-07-08,30.0528,30.1659,29.2523,29.9681,2225384.0
2022-07-09,30.0528,30.1659,29.2523,29.9681,2225384.0
2022-07-10,30.0528,30.1659,29.2523,29.9681,2225384.0
2022-07-11,29.5348,29.629,28.5083,29.0828,2786794.0
2022-07-12,28.8756,29.808,28.8756,29.4407,3464069.0
2022-07-13,28.9509,29.742,28.6872,29.5725,3971535.0
2022-07-14,28.9698,29.403,28.6496,29.29,2110067.0
2022-07-15,29.6196,29.9022,28.6637,29.0074,2548453.0
2022-07-16,29.6196,29.9022,28.6637,29.0074,2548453.0
2022-07-17,29.6196,29.9022,28.6637,29.0074,2548453.0
2022-07-18,29.6102,30.4107,29.4313,29.6102,3383459.0
2022-07-19,30.147,31.4373,30.034,31.0606,3533556.0
2022-07-20,31.1547,31.9176,31.0041,31.8611,4674288.0
2022-07-21,31.4655,32.1248,30.844,32.0495,2832378.0
2022-07-22,32.2378,32.5204,31.5503,31.9741,2472679.0
2022-07-23,32.2378,32.5204,31.5503,31.9741,2472679.0
2022-07-24,32.2378,32.5204,31.5503,31.9741,2472679.0
2022-07-25,32.1625,32.2143,31.4844,32.1154,2141424.0
2022-07-26,31.3243,31.701,30.4484,30.6273,3011524.0
2022-07-27,31.07,31.8611,30.6368,31.7669,3161349.0
2022-07-28,32.1436,32.2378,31.2207,32.0495,2778322.0
2022-07-29,31.9647,32.0777,31.296,31.6727,2348257.0
2022-07-30,31.9647,32.0777,31.296,31.6727,2348257.0
2022-07-31,31.9647,32.0777,31.296,31.6727,2348257.0
2022-08-01,31.5691,32.1389,31.2395,32.0212,2575579.0
2022-08-02,31.6445,31.6492,30.9758,31.0794,2583481.0
2022-08-03,31.588,32.1154,31.4844,31.8611,2118245.0
2022-08-04,31.6633,32.0306,31.4373,31.8988,2419724.0
2022-08-05,31.5032,32.1719,31.3902,32.0965,1962591.0
2022-08-06,31.5032,32.1719,31.3902,32.0965,1962591.0
2022-08-07,31.5032,32.1719,31.3902,32.0965,1962591.0
2022-08-08,32.4168,33.1043,32.2614,32.4073,2344941.0
2022-08-09,32.3226,32.3226,30.4578,31.3525,4580070.0
2022-08-10,32.4262,32.7652,32.04,32.4356,3854190.0
2022-08-11,33.0101,33.886,32.8924,33.4339,2620335.0
2022-08-12,33.6317,33.8765,33.0478,33.6128,2719081.0
2022-08-13,33.6317,33.8765,33.0478,33.6128,2719081.0
2022-08-14,33.6317,33.8765,33.0478,33.6128,2719081.0
2022-08-15,33.3397,33.9472,33.3303,33.8389,2846120.0
2022-08-16,33.7918,35.2422,33.7918,34.9785,4635509.0
2022-08-17,34.3474,35.3552,33.9801,34.9502,6224685.0
2022-08-18,34.7807,35.5059,34.2627,35.3834,6585951.0
2022-08-19,35.3834,35.3928,34.3992,34.6865,4768819.0
2022-08-20,35.3834,35.3928,34.3992,34.6865,4768819.0
2022-08-21,35.3834,35.3928,34.3992,34.6865,4768819.0
2022-08-22,33.8765,34.0555,33.2361,33.3491,4007636.0
2022-08-23,33.4433,34.5452,33.4433,34.1308,3579830.0
2022-08-24,34.0932,34.3945,33.7918,33.9331,2965565.0
2022-08-25,33.9048,35.0491,33.8765,34.63,2613649.0
2022-08-26,34.6206,34.743,33.255,33.2926,2273928.0
2022-08-27,34.6206,34.743,33.255,33.2926,2273928.0
2022-08-28,34.6206,34.743,33.255,33.2926,2273928.0
2022-08-29,32.7746,33.3586,32.445,33.076,2221801.0
2022-08-30,33.4056,33.6976,32.9818,33.4998,2764460.0
2022-08-31,33.5563,33.7541,32.6381,32.7087,3533453.0
2022-09-01,32.3179,32.9771,31.8328,32.8782,3621216.0
2022-09-02,33.1985,33.5187,32.3885,32.5204,4273752.0
2022-09-03,33.1985,33.5187,32.3885,32.5204,4273752.0
2022-09-04,33.1985,33.5187,32.3885,32.5204,4273752.0
2022-09-05,33.1985,33.5187,32.3885,32.5204,4273752.0
2022-09-06,32.6145,32.9065,31.2207,31.5786,4026938.0
2022-09-07,31.475,32.5015,31.475,32.4733,3070273.0
2022-09-08,32.1218,32.8913,31.5137,32.8533,3460104.0
2022-09-09,33.2523,34.0599,33.2523,33.7464,5036949.0
2022-09-10,33.2523,34.0599,33.2523,33.7464,5036949.0
2022-09-11,33.2523,34.0599,33.2523,33.7464,5036949.0
2022-09-12,34.2024,35.1287,34.1929,34.5634,5004178.0
2022-09-13,33.3568,34.0504,32.5873,32.7203,5231059.0
2022-09-14,32.8723,32.8723,31.908,32.0552,5034702.0
2022-09-15,31.8272,32.7963,31.5232,31.5612,4830695.0
2022-09-16,31.0577,31.4662,30.5731,30.9247,6754485.0
2022-09-17,31.0577,31.4662,30.5731,30.9247,6754485.0
2022-09-18,31.0577,31.4662,30.5731,30.9247,6754485.0
2022-09-19,30.7632,31.6942,30.6681,31.4662,3049908.0
2022-09-20,31.0672,31.5137,30.4639,30.7822,2811498.0
2022-09-21,31.0292,31.5897,30.3546,30.3641,3323934.0
2022-09-22,30.3261,30.4211,29.1813,29.4046,4825437.0
2022-09-23,28.825,29.129,27.8569,28.179,3398389.0
2022-09-24,28.825,29.129,27.8569,28.179,3398389.0
2022-09-25,28.825,29.129,27.8569,28.179,3398389.0
2022-09-26,27.9795,28.3975,27.1814,27.2004,3143844.0
2022-09-27,27.6849,27.875,27.1006,27.5804,3277751.0
2022-09-28,27.8275,28.6255,27.7039,28.407,3709749.0
2022-09-29,27.837,27.9177,27.0674,27.4474,3111908.0
2022-09-30,26.9439,27.7134,26.1553,27.0104,3214816.0
2022-10-01,26.9439,27.7134,26.1553,27.0104,3214816.0
2022-10-02,26.9439,27.7134,26.1553,27.0104,3214816.0
2022-10-03,27.4664,28.4545,26.8964,28.1885,3750192.0
2022-10-04,29.053,29.8986,28.863,29.8701,4065692.0
2022-10-05,29.4331,30.4639,29.243,30.2691,2995209.0
2022-10-06,30.1361,30.6872,30.0221,30.4116,3059437.0
2022-10-07,29.7941,30.0886,29.5172,29.9081,2925072.0
2022-10-08,29.7941,30.0886,29.5172,29.9081,2925072.0
2022-10-09,29.7941,30.0886,29.5172,29.9081,2925072.0
2022-10-10,30.1076,30.2311,28.7015,29.5851,2963929.0
2022-10-11,29.6041,30.0031,28.6303,29.1005,4849327.0
2022-10-12,29.1385,29.9461,28.825,29.6516,2719173.0
2022-10-13,29.015,30.0126,28.236,29.5376,4267489.0
2022-10-14,29.8891,30.1551,28.7015,28.7585,3601022.0
2022-10-15,29.8891,30.1551,28.7015,28.7585,3601022.0
2022-10-16,29.8891,30.1551,28.7015,28.7585,3601022.0
2022-10-17,29.4901,29.8036,29.11,29.8036,3891949.0
2022-10-18,30.6967,31.1194,29.4948,29.7276,3540632.0
2022-10-19,29.4616,29.7466,28.5923,29.0815,2519714.0
2022-10-20,29.243,30.3166,28.8393,28.958,3427194.0
2022-10-21,28.958,29.8321,28.673,29.7086,2458480.0
2022-10-22,28.958,29.8321,28.673,29.7086,2458480.0
2022-10-23,28.958,29.8321,28.673,29.7086,2458480.0
2022-10-24,29.6801,29.7371,28.464,28.8345,4216354.0
2022-10-25,28.939,30.5921,28.559,30.3641,3419023.0
2022-10-26,30.0886,30.9104,29.7751,30.0791,2579436.0
2022-10-27,30.3641,30.8297,30.0411,30.1266,2033753.0
2022-10-28,30.0126,30.5446,29.6991,30.3451,2534047.0
2022-10-29,30.0126,30.5446,29.6991,30.3451,2534047.0
2022-10-30,30.0126,30.5446,29.6991,30.3451,2534047.0
2022-10-31,30.2501,30.6016,29.9746,30.0981,3908345.0
2022-11-01,30.7917,31.1622,30.0316,30.5541,3088125.0
2022-11-02,30.3736,30.4306,29.0198,29.0625,3825461.0
2022-11-03,28.825,28.9485,27.7704,28.54,3556961.0
2022-11-04,29.6611,30.8582,29.6231,30.8392,4799429.0
2022-11-05,29.6611,30.8582,29.6231,30.8392,4799429.0
2022-11-06,29.6611,30.8582,29.6231,30.8392,4799429.0
2022-11-07,30.9342,31.0672,29.5851,30.4116,3433247.0
2022-11-08,30.7062,31.2952,30.1551,30.6681,3544493.0
2022-11-09,30.3356,31.0957,29.5186,29.6611,4684612.0
2022-11-10,29.7561,31.2287,28.1695,30.9152,6778965.0
2022-11-11,30.9152,33.9744,30.9152,33.6039,4672156.0
2022-11-12,30.9152,33.9744,30.9152,33.6039,4672156.0
2022-11-13,30.9152,33.9744,30.9152,33.6039,4672156.0
2022-11-14,32.8058,33.4376,32.4258,32.5398,4264513.0
2022-11-15,33.2998,33.6704,32.5778,33.2333,3102626.0
2022-11-16,32.4828,32.7393,31.8082,32.6348,3113033.0
2022-11-17,32.1978,33.2523,31.8557,33.1478,4340782.0
2022-11-18,33.6086,34.0599,32.8723,33.2428,3461605.0
2022-11-19,33.6086,34.0599,32.8723,33.2428,3461605.0
2022-11-20,33.6086,34.0599,32.8723,33.2428,3461605.0
2022-11-21,32.8913,33.1778,32.3878,32.8343,2657490.0
2022-11-22,33.3283,34.4589,33.2903,34.4209,3322567.0
2022-11-23,34.2689,35.143,34.2689,35.1145,3469547.0
2022-11-24,34.2689,35.143,34.2689,35.1145,3469547.0
2022-11-25,35.029,35.58,34.972,35.219,2153601.0
2022-11-26,35.029,35.58,34.972,35.219,2153601.0
2022-11-27,35.029,35.58,34.972,35.219,2153601.0
2022-11-28,35.0955,35.2095,34.4684,34.6584,4067287.0
2022-11-29,35.333,35.8508,35.2475,35.39,4196566.0
2022-11-30,35.5895,36.0408,35.0955,35.884,4572586.0
2022-12-01,36.0265,36.6916,35.9125,36.5586,4323867.0
2022-12-02,36.4351,37.2426,36.283,36.8721,3159750.0
2022-12-03,36.4351,37.2426,36.283,36.8721,3159750.0
2022-12-04,36.4351,37.2426,36.283,36.8721,3159750.0
2022-12-05,36.3305,36.4636,35.2,35.295,3797227.0
2022-12-06,35.39,35.998,35.134,35.428,4577144.0
2022-12-07,35.2665,35.5895,34.8389,34.9149,3137934.0
2022-12-08,35.413,35.777,35.0443,35.3747,2956964.0
2022-12-09,34.9533,35.3651,34.5414,34.8575,2652442.0
2022-12-10,34.9533,35.3651,34.5414,34.8575,2652442.0
2022-12-11,34.9533,35.3651,34.5414,34.8575,2652442.0
2022-12-12,35.7196,35.8632,34.8096,35.7579,3442045.0
2022-12-13,36.8786,37.2139,36.2751,36.7445,5051193.0
2022-12-14,36.7445,37.1229,36.0069,36.4571,3008507.0
2022-12-15,35.4705,35.7531,34.8766,35.7291,3222088.0
2022-12-16,35.3556,35.7004,34.6372,35.0586,6775495.0
2022-12-17,35.3556,35.7004,34.6372,35.0586,6775495.0
2022-12-18,35.3556,35.7004,34.6372,35.0586,6775495.0
2022-12-19,35.0682,35.0682,34.1582,34.4264,3207362.0
2022-12-20,34.3115,34.6755,33.9954,34.436,2725113.0
2022-12-21,35.2119,35.8537,35.1831,35.595,2804613.0
2022-12-22,35.3843,35.8441,35.0023,35.8249,2650257.0
2022-12-23,35.7866,35.9495,35.4274,35.8441,2438537.0
2022-12-24,35.7866,35.9495,35.4274,35.8441,2438537.0
2022-12-25,35.7866,35.9495,35.4274,35.8441,2438537.0
2022-12-26,35.7866,35.9495,35.4274,35.8441,2438537.0
2022-12-27,35.8537,36.7541,35.8249,36.505,3134438.0
2022-12-28,36.4188,36.687,34.9916,35.3651,3168927.0
2022-12-29,35.6046,36.3997,35.5759,36.1315,1621064.0
2022-12-30,35.777,36.5146,35.71,36.4763,2059783.0
2022-12-31,35.777,36.5146,35.71,36.4763,2059783.0
2023-01-01,35.777,36.5146,35.71,36.4763,2059783.0
2023-01-02,35.777,36.5146,35.71,36.4763,2059783.0
2023-01-03,37.7215,37.9323,36.7158,37.1947,3707773.0
2023-01-04,37.5587,38.2485,37.3192,37.9802,3116827.0
2023-01-05,37.3671,38.5214,37.0702,38.0472,3350294.0
2023-01-06,38.44,39.4697,38.3633,39.3212,2692863.0
2023-01-07,38.44,39.4697,38.3633,39.3212,2692863.0
2023-01-08,38.44,39.4697,38.3633,39.3212,2692863.0
2023-01-09,39.4553,40.0013,38.4687,39.5128,3247906.0
2023-01-10,39.3595,40.212,39.0243,40.1737,3643216.0
2023-01-11,40.2312,40.9209,39.9534,40.5665,4785483.0
2023-01-12,40.6335,41.4717,40.5665,41.2849,4446346.0
2023-01-13,40.9784,41.7399,40.964,41.5531,2300075.0
2023-01-14,40.9784,41.7399,40.964,41.5531,2300075.0
2023-01-15,40.9784,41.7399,40.964,41.5531,2300075.0
2023-01-16,40.9784,41.7399,40.964,41.5531,2300075.0
2023-01-17,41.4765,41.9075,41.3807,41.7926,3218689.0
2023-01-18,41.9937,42.2332,41.6489,41.9075,4755613.0
2023-01-19,41.237,41.4573,40.5425,40.8826,3825354.0
2023-01-20,41.1029,41.9793,40.8155,41.8692,3121706.0
2023-01-21,41.1029,41.9793,40.8155,41.8692,3121706.0
2023-01-22,41.1029,41.9793,40.8155,41.8692,3121706.0
2023-01-23,41.2945,42.3673,40.9592,42.3577,4383628.0
2023-01-24,42.2811,42.5397,41.5531,41.7255,2913910.0
2023-01-25,41.4286,41.8788,40.8634,41.8405,2486350.0
2023-01-26,42.4439,42.5972,41.7063,42.2044,2135924.0
2023-01-27,42.1182,42.5062,41.9075,42.2619,2136389.0
2023-01-28,42.1182,42.5062,41.9075,42.2619,2136389.0
2023-01-29,42.1182,42.5062,41.9075,42.2619,2136389.0
2023-01-30,41.8644,42.6116,41.7207,42.2619,3080415.0
2023-01-31,42.6163,43.7083,42.3864,43.6509,3348517.0
2023-02-01,43.4689,44.9009,43.3635,44.6566,4295098.0
2023-02-02,44.8386,45.4804,43.967,44.4172,3828315.0
2023-02-03,43.5551,45.126,43.4976,44.1681,2524869.0
2023-02-04,43.5551,45.126,43.4976,44.1681,2524869.0
2023-02-05,43.5551,45.126,43.4976,44.1681,2524869.0
2023-02-06,43.5934,43.785,42.6403,42.7696,3199353.0
2023-02-07,42.6547,43.4449,42.3481,43.3252,4120556.0
2023-02-08,41.1508,41.8596,40.3462,41.3902,10591028.0
2023-02-09,44.2831,44.6087,42.6259,42.8271,6974434.0
2023-02-10,42.4056,42.9899,41.9458,42.5684,3796705.0
2023-02-11,42.4056,42.9899,41.9458,42.5684,3796705.0
2023-02-12,42.4056,42.9899,41.9458,42.5684,3796705.0
2023-02-13,42.6547,43.3635,42.1853,43.306,4120407.0
2023-02-14,42.7313,43.7945,42.511,43.2006,3306762.0
2023-02-15,42.76,43.6365,42.5589,43.4593,2492711.0
2023-02-16,43.1623,43.4258,42.7792,42.9803,3287240.0
2023-02-17,42.7888,42.9803,42.0799,42.2523,3428795.0
2023-02-18,42.7888,42.9803,42.0799,42.2523,3428795.0
2023-02-19,42.7888,42.9803,42.0799,42.2523,3428795.0
2023-02-20,42.7888,42.9803,42.0799,42.2523,3428795.0
2023-02-21,41.6393,42.0608,40.509,40.5856,4110758.0
2023-02-22,40.6718,41.2466,40.509,41.122,2094000.0
2023-02-23,41.4573,41.5132,40.7419,41.2945,2233780.0
2023-02-24,40.5665,40.9544,40.2983,40.8059,2418230.0
2023-02-25,40.5665,40.9544,40.2983,40.8059,2418230.0
2023-02-26,40.5665,40.9544,40.2983,40.8059,2418230.0
2023-02-27,41.3136,41.5052,41.0598,41.3711,2695403.0
2023-02-28,41.6393,42.1422,41.5339,41.6776,2615543.0
2023-03-01,41.9075,42.0991,41.249,41.4286,2305262.0
2023-03-02,41.2466,42.1374,41.0741,42.0225,1884289.0
2023-03-03,42.147,42.6307,41.7926,42.5972,2200644.0
2023-03-04,42.147,42.6307,41.7926,42.5972,2200644.0
2023-03-05,42.147,42.6307,41.7926,42.5972,2200644.0
2023-03-06,42.4248,42.5493,41.4094,41.7063,3371542.0
2023-03-07,41.8309,42.2428,41.1699,41.2274,3172753.0
2023-03-08,41.2657,41.5914,40.7957,41.3136,3232946.0
2023-03-09,41.4004,41.4776,40.0548,40.1272,2739291.0
2023-03-10,40.2236,40.542,39.288,39.8957,3001292.0
2023-03-11,40.2236,40.542,39.288,39.8957,3001292.0
2023-03-12,40.2236,40.542,39.288,39.8957,3001292.0
2023-03-13,39.1047,39.8474,38.3427,39.423,3523621.0
2023-03-14,40.2622,40.5564,39.6401,40.0211,3050606.0
2023-03-15,38.7478,39.3748,38.5259,39.1143,4689204.0
2023-03-16,38.6562,39.9198,38.5163,39.7028,2990458.0
2023-03-17,39.3073,39.587,38.9166,39.452,4627466.0
2023-03-18,39.3073,39.587,38.9166,39.452,4627466.0
2023-03-19,39.3073,39.587,38.9166,39.452,4627466.0
2023-03-20,39.8185,40.0886,38.9263,39.1819,3013837.0
2023-03-21,40.1561,40.4262,39.5195,39.9825,3583473.0
2023-03-22,39.8474,40.513,39.2494,39.2687,3254133.0
2023-03-23,39.6931,40.3876,38.7526,39.2205,2837730.0
2023-03-24,38.7478,39.177,38.6157,38.825,2783569.0
2023-03-25,38.7478,39.177,38.6157,38.825,2783569.0
2023-03-26,38.7478,39.177,38.6157,38.825,2783569.0
2023-03-27,39.1529,39.4568,38.4584,39.2976,2724420.0
2023-03-28,39.6015,40.4166,39.5677,40.2526,3293879.0
2023-03-29,40.5227,40.677,39.9921,40.4551,2657400.0
2023-03-30,40.8313,41.2847,40.4069,40.5805,2417628.0
2023-03-31,40.9181,41.6271,40.812,41.5837,2837128.0
2023-04-01,40.9181,41.6271,40.812,41.5837,2837128.0
2023-04-02,40.9181,41.6271,40.812,41.5837,2837128.0
2023-04-03,41.4583,41.7766,40.9181,41.3715,2315258.0
2023-04-04,41.2268,41.3715,40.3828,40.6673,2185107.0
2023-04-05,40.2622,40.5034,38.9214,39.0565,3425184.0
2023-04-06,38.7092,38.825,37.6771,38.7092,4601252.0
2023-04-07,38.7092,38.825,37.6771,38.7092,4601252.0
2023-04-08,38.7092,38.825,37.6771,38.7092,4601252.0
2023-04-09,38.7092,38.825,37.6771,38.7092,4601252.0
2023-04-10,38.5742,39.423,38.497,39.4134,2740757.0
2023-04-11,39.6256,39.7028,39.0468,39.3941,2379896.0
2023-04-12,39.7606,40.7427,39.37,39.8281,5255936.0
2023-04-13,40.1754,40.5709,39.8089,40.4455,2944226.0
2023-04-14,40.7059,41.3474,40.2526,40.6384,1558872.0
2023-04-15,40.7059,41.3474,40.2526,40.6384,1558872.0
2023-04-16,40.7059,41.3474,40.2526,40.6384,1558872.0
2023-04-17,40.677,40.677,39.7896,39.9825,2292462.0
2023-04-18,40.378,40.7638,40.0018,40.6288,2210798.0
2023-04-19,40.7156,41.5934,40.542,41.5644,2851364.0
2023-04-20,41.5934,41.9599,40.7542,40.7927,2553405.0
2023-04-21,40.6384,40.7542,40.3297,40.3973,1735087.0
2023-04-22,40.6384,40.7542,40.3297,40.3973,1735087.0
2023-04-23,40.6384,40.7542,40.3297,40.3973,1735087.0
2023-04-24,40.4166,40.5827,39.9535,40.4358,2161238.0
2023-04-25,39.9728,39.9728,38.6513,38.9021,2311219.0
2023-04-26,39.0275,39.2253,38.4777,38.6417,3017413.0
2023-04-27,38.9697,39.669,38.4978,39.4037,3552145.0
2023-04-28,39.1433,39.4712,38.796,39.3651,3751840.0
2023-04-29,39.1433,39.4712,38.796,39.3651,3751840.0
2023-04-30,39.1433,39.4712,38.796,39.3651,3751840.0
2023-05-01,39.4327,39.7124,38.6562,39.2012,2758628.0
2023-05-02,38.8443,38.8443,37.5613,38.3716,2469888.0
2023-05-03,38.0629,38.4005,37.5613,37.5806,2485154.0
2023-05-04,37.2527,37.5517,36.6595,36.7222,2736461.0
2023-05-05,37.5228,37.7302,36.8283,37.5903,2770221.0
2023-05-06,37.5228,37.7302,36.8283,37.5903,2770221.0
2023-05-07,37.5228,37.7302,36.8283,37.5903,2770221.0
2023-05-08,37.8121,38.0533,36.8331,37.0887,2869176.0
2023-05-09,36.3845,37.1032,36.0469,36.9344,4089012.0
2023-05-10,37.4456,37.4456,35.5068,35.8251,6581374.0
2023-05-11,37.8604,39.7014,37.2855,38.7864,10166234.0
2023-05-12,38.9986,39.7992,38.6996,39.722,3798687.0
2023-05-13,38.9986,39.7992,38.6996,39.722,3798687.0
2023-05-14,38.9986,39.7992,38.6996,39.722,3798687.0
2023-05-15,40.513,41.8056,40.3201,41.5258,6143027.0
2023-05-16,41.1304,41.3619,40.1031,40.4262,3857284.0
2023-05-17,40.6481,42.0853,40.5902,41.9117,4680941.0
2023-05-18,42.1625,42.8087,41.9985,42.5676,3312389.0
2023-05-19,42.1721,42.2589,40.8313,41.4776,4675781.0
2023-05-20,42.1721,42.2589,40.8313,41.4776,4675781.0
2023-05-21,42.1721,42.2589,40.8313,41.4776,4675781.0
2023-05-22,41.0725,41.468,40.6432,40.6866,4578531.0
2023-05-23,40.3008,41.4294,40.1076,40.4551,3199473.0
2023-05-24,40.5034,40.5034,39.2928,39.4616,3363898.0
2023-05-25,39.5484,40.0741,39.0565,39.259,2933154.0
2023-05-26,39.2976,40.4117,39.2397,40.214,2130937.0
2023-05-27,39.2976,40.4117,39.2397,40.214,2130937.0
2023-05-28,39.2976,40.4117,39.2397,40.214,2130937.0
2023-05-29,39.2976,40.4117,39.2397,40.214,2130937.0
2023-05-30,40.3201,40.6095,39.0275,39.1433,3237658.0
2023-05-31,38.7285,38.8443,37.5161,38.6031,5213053.0
2023-06-01,38.3427,38.5742,37.7253,38.3234,3531982.0
2023-06-02,39.3941,40.9181,39.2397,40.8989,3624842.0
2023-06-03,39.3941,40.9181,39.2397,40.8989,3624842.0
2023-06-04,39.3941,40.9181,39.2397,40.8989,3624842.0
2023-06-05,40.677,40.9857,39.7703,39.9825,2826289.0
2023-06-06,39.7413,41.1111,39.6545,40.7156,2512621.0
2023-06-07,40.7638,42.0757,40.7638,41.767,3002754.0
2023-06-08,41.4659,41.6601,41.0239,41.3202,2406230.0
2023-06-09,41.3396,41.8301,41.223,41.4659,1616249.0
2023-06-10,41.3396,41.8301,41.223,41.4659,1616249.0
2023-06-11,41.3396,41.8301,41.223,41.4659,1616249.0
2023-06-12,41.6698,42.2283,41.3784,41.9612,2361867.0
2023-06-13,42.0292,42.6606,41.8932,42.0292,1997092.0
2023-06-14,42.3012,43.054,41.9709,42.408,2488268.0
2023-06-15,42.2818,42.5635,42.0341,42.1944,2291134.0
2023-06-16,42.4955,42.6897,41.9127,42.1264,3638170.0
2023-06-17,42.4955,42.6897,41.9127,42.1264,3638170.0
2023-06-18,42.4955,42.6897,41.9127,42.1264,3638170.0
2023-06-19,42.4955,42.6897,41.9127,42.1264,3638170.0
2023-06-20,41.7961,42.3303,41.5776,42.2235,2567039.0
2023-06-21,42.0875,42.3595,41.7961,41.9807,2176442.0
2023-06-22,42.0389,42.2526,41.3007,41.6893,2691252.0
2023-06-23,41.087,41.9078,40.6888,41.6796,3255574.0
2023-06-24,41.087,41.9078,40.6888,41.6796,3255574.0
2023-06-25,41.087,41.9078,40.6888,41.6796,3255574.0
2023-06-26,42.0389,42.6412,41.5533,41.5727,2546334.0
2023-06-27,41.7864,42.4275,41.4027,42.1555,1801226.0
2023-06-28,41.9612,42.0195,41.4124,41.5436,2109873.0
2023-06-29,41.6601,42.1555,41.3687,41.6018,1899050.0
2023-06-30,41.7767,41.9709,41.3347,41.5727,2925920.0
2023-07-01,41.7767,41.9709,41.3347,41.5727,2925920.0
2023-07-02,41.7767,41.9709,41.3347,41.5727,2925920.0
2023-07-03,41.631,42.3061,41.631,42.2818,1234223.0
2023-07-04,41.631,42.3061,41.631,42.2818,1234223.0
2023-07-05,41.8932,42.0001,41.4561,41.6504,1892140.0
2023-07-06,41.0968,41.3979,40.3294,41.155,2489926.0
2023-07-07,40.9705,41.6844,40.9122,41.3687,2208747.0
2023-07-08,40.9705,41.6844,40.9122,41.3687,2208747.0
2023-07-09,40.9705,41.6844,40.9122,41.3687,2208747.0
2023-07-10,41.4173,42.544,41.4027,42.1555,2533545.0
2023-07-11,42.3789,43.2142,42.3012,43.1171,1974195.0
2023-07-12,43.5833,43.7873,42.9326,42.952,1680068.0
2023-07-13,43.3017,43.4376,42.7189,43.1851,1874969.0
2023-07-14,43.0394,43.1074,42.0487,42.408,1710663.0
2023-07-15,43.0394,43.1074,42.0487,42.408,1710663.0
2023-07-16,43.0394,43.1074,42.0487,42.408,1710663.0
2023-07-17,41.5144,41.8592,41.1453,41.7184,2418667.0
2023-07-18,41.6601,42.1361,41.2813,42.1166,2415934.0
2023-07-19,41.7475,41.869,40.5382,41.1745,3027512.0
2023-07-20,41.1065,41.223,40.5334,40.6208,2930993.0
2023-07-21,40.8151,40.9511,40.2031,40.3585,2162882.0
2023-07-22,40.8151,40.9511,40.2031,40.3585,2162882.0
2023-07-23,40.8151,40.9511,40.2031,40.3585,2162882.0
2023-07-24,40.3391,40.9025,40.0574,40.8442,1719446.0
2023-07-25,41.1162,41.1162,40.4557,40.8539,2852527.0
2023-07-26,40.6402,41.2619,40.3003,41.2522,2430155.0
2023-07-27,41.495,41.9758,40.5625,40.7665,2647292.0
2023-07-28,41.4173,41.8107,41.0482,41.7767,2388978.0
2023-07-29,41.4173,41.8107,41.0482,41.7767,2388978.0
2023-07-30,41.4173,41.8107,41.0482,41.7767,2388978.0
2023-07-31,42.2041,42.2041,41.3493,41.9127,3499415.0
2023-08-01,42.544,42.544,41.4561,41.6213,2960455.0
2023-08-02,40.9705,41.3299,40.5334,40.8248,2081512.0
2023-08-03,40.8345,41.9418,40.4168,41.767,2460247.0
2023-08-04,41.427,41.9904,40.8005,40.8734,2535019.0
2023-08-05,41.427,41.9904,40.8005,40.8734,2535019.0
2023-08-06,41.427,41.9904,40.8005,40.8734,2535019.0
2023-08-07,41.1745,41.563,41.087,41.1745,3082479.0
2023-08-08,40.6111,40.6597,39.9117,40.4071,2309746.0
2023-08-09,40.2808,40.5042,39.8729,40.0574,1854809.0
2023-08-10,37.0949,37.9788,33.3349,33.6758,34325286.0
2023-08-11,33.705,34.8026,33.6564,34.1129,14145761.0
2023-08-12,33.705,34.8026,33.6564,34.1129,14145761.0
2023-08-13,33.705,34.8026,33.6564,34.1129,14145761.0
2023-08-14,34.4432,34.9094,34.0061,34.5306,7527675.0
2023-08-15,34.0449,34.5792,33.9672,34.3752,4522907.0
2023-08-16,34.3752,34.5898,33.297,33.3456,6685802.0
2023-08-17,33.0833,33.8992,32.6948,33.6078,6026236.0
2023-08-18,33.841,34.2878,33.5593,33.5981,4117675.0
2023-08-19,33.841,34.2878,33.5593,33.5981,4117675.0
2023-08-20,33.841,34.2878,33.5593,33.5981,4117675.0
2023-08-21,33.5204,33.8458,32.7628,32.8405,3620114.0
2023-08-22,32.4908,32.7919,32.0634,32.2091,3539999.0
2023-08-23,32.0343,32.6171,31.8012,32.4617,2980339.0
2023-08-24,32.3354,33.0153,32.0731,32.1411,3458391.0
2023-08-25,32.3694,32.6171,31.8692,32.044,2271117.0
2023-08-26,32.3694,32.6171,31.8692,32.044,2271117.0
2023-08-27,32.3694,32.6171,31.8692,32.044,2271117.0
2023-08-28,32.2674,32.4228,31.9857,32.248,3027024.0
2023-08-29,32.3743,32.4228,31.9954,32.316,2733418.0
2023-08-30,32.3063,32.8551,32.3063,32.4617,3272347.0
2023-08-31,32.4423,32.5394,32.1611,32.3645,3689785.0
2023-09-01,32.5879,32.8114,32.4131,32.7336,2566344.0
2023-09-02,32.5879,32.8114,32.4131,32.7336,2566344.0
2023-09-03,32.5879,32.8114,32.4131,32.7336,2566344.0
2023-09-04,32.5879,32.8114,32.4131,32.7336,2566344.0
