,UTL US Equity,UTL US Equity,UTL US Equity,UTL US Equity,UTL US Equity
2023-08-16,47.8403,48.5286,47.8059,48.155,48783.0
2023-08-17,47.8403,48.853,47.7027,48.3811,58118.0
2023-08-18,48.4007,48.9611,48.4007,48.7449,70020.0
2023-08-19,48.4007,48.9611,48.4007,48.7449,70020.0
2023-08-20,48.4007,48.9611,48.4007,48.7449,70020.0
2023-08-21,48.5875,48.735,47.2996,47.3389,53781.0
2023-08-22,47.4569,47.4962,46.9358,47.1718,46296.0
2023-08-23,47.162,47.3094,46.6901,46.9358,47088.0
2023-08-24,47.0637,47.7224,46.3165,46.5622,47871.0
2023-08-25,46.7097,46.985,46.2673,46.3165,36295.0
2023-08-26,46.7097,46.985,46.2673,46.3165,36295.0
2023-08-27,46.7097,46.985,46.2673,46.3165,36295.0
2023-08-28,46.4344,47.2925,46.4344,46.6114,29628.0
2023-08-29,46.6114,47.1226,46.3656,47.1128,52763.0
2023-08-30,47.0637,48.0271,47.0637,47.9878,50618.0
2023-08-31,47.9387,48.4007,47.3586,47.9977,90037.0
2023-09-01,48.1845,48.4499,47.4393,48.1746,64605.0
2023-09-02,48.1845,48.4499,47.4393,48.1746,64605.0
2023-09-03,48.1845,48.4499,47.4393,48.1746,64605.0
2023-09-04,48.1845,48.4499,47.4393,48.1746,64605.0
2023-09-05,47.8305,47.8305,46.5672,47.2898,84561.0
2023-09-06,47.3881,47.7469,46.8572,47.2603,69341.0
2023-09-07,47.3783,47.3783,45.8544,45.8937,70518.0
2023-09-08,45.815,46.0117,45.0187,45.5201,52692.0
2023-09-09,45.815,46.0117,45.0187,45.5201,52692.0
2023-09-10,45.815,46.0117,45.0187,45.5201,52692.0
2023-09-11,45.6774,46.1198,45.117,45.2743,52883.0
2023-09-12,45.1268,45.4218,44.5271,45.3038,47312.0
2023-09-13,45.1268,46.6409,45.1268,46.1592,48301.0
2023-09-14,46.4148,47.0833,46.0412,46.7294,42788.0
2023-09-15,46.6212,47.1423,45.7561,46.1592,291929.0
2023-09-16,46.6212,47.1423,45.7561,46.1592,291929.0
2023-09-17,46.6212,47.1423,45.7561,46.1592,291929.0
2023-09-18,46.2771,47.2259,46.1434,46.6507,57692.0
2023-09-19,46.5033,47.0735,46.3558,46.3558,39778.0
2023-09-20,46.5917,46.5917,45.7266,45.9232,37392.0
2023-09-21,45.6086,46.5426,45.3333,45.874,47523.0
2023-09-22,45.8544,47.3144,45.2743,45.3333,49845.0
2023-09-23,45.8544,47.3144,45.2743,45.3333,49845.0
2023-09-24,45.8544,47.3144,45.2743,45.3333,49845.0
2023-09-25,44.6943,45.1563,44.6746,44.7434,47405.0
2023-09-26,44.5763,44.5763,43.3867,43.4456,36859.0
2023-09-27,43.2785,43.9077,42.8852,43.1409,54994.0
2023-09-28,43.1015,43.1015,42.3248,42.5116,100583.0
2023-09-29,42.6591,42.7083,41.8628,41.9906,88750.0
2023-09-30,42.6591,42.7083,41.8628,41.9906,88750.0
2023-10-01,42.6591,42.7083,41.8628,41.9906,88750.0
2023-10-02,42.1479,42.1479,40.7321,41.5973,84013.0
2023-10-03,41.0762,42.2855,40.796,42.1675,54930.0
2023-10-04,42.1774,42.9934,41.9512,42.9541,63513.0
2023-10-05,42.61,43.7111,42.3248,43.6521,88440.0
2023-10-06,43.2687,44.2322,42.2364,43.9962,56416.0
2023-10-07,43.2687,44.2322,42.2364,43.9962,56416.0
2023-10-08,43.2687,44.2322,42.2364,43.9962,56416.0
2023-10-09,43.9176,45.2055,43.839,44.9105,37789.0
2023-10-10,44.8712,45.2645,44.6353,44.9204,74063.0
2023-10-11,45.0973,45.6774,44.5468,45.4513,33787.0
2023-10-12,45.4021,45.6086,44.7139,44.9794,39458.0
2023-10-13,45.4808,45.4808,44.4878,44.6746,47951.0
2023-10-14,45.4808,45.4808,44.4878,44.6746,47951.0
2023-10-15,45.4808,45.4808,44.4878,44.6746,47951.0
2023-10-16,45.117,45.9183,44.6353,45.8347,47286.0
2023-10-17,45.3038,46.1985,45.2448,45.6282,76152.0
2023-10-18,45.4611,45.9035,45.0089,45.5299,66862.0
2023-10-19,45.3136,46.1297,44.9499,45.5693,88170.0
2023-10-20,45.7266,45.7561,44.301,44.5173,67986.0
2023-10-21,45.7266,45.7561,44.301,44.5173,67986.0
2023-10-22,45.7266,45.7561,44.301,44.5173,67986.0
2023-10-23,44.3305,44.9646,43.952,44.0454,74657.0
2023-10-24,44.5271,45.412,44.4435,45.3235,67585.0
2023-10-25,45.2252,46.4738,45.1037,46.3165,47946.0
2023-10-26,46.6212,46.985,46.4344,46.6999,38529.0
2023-10-27,46.9358,46.9358,44.9204,45.0384,47306.0
2023-10-28,46.9358,46.9358,44.9204,45.0384,47306.0
2023-10-29,46.9358,46.9358,44.9204,45.0384,47306.0
2023-10-30,44.999,45.8641,44.4976,45.1563,28235.0
2023-10-31,45.1268,45.2252,44.5566,44.9007,23020.0
2023-11-01,44.7532,45.3628,44.3698,45.0187,35053.0
2023-11-02,45.4513,46.1985,45.4513,46.1297,34251.0
2023-11-03,46.9948,47.2799,46.3853,46.6507,42644.0
2023-11-04,46.9948,47.2799,46.3853,46.6507,42644.0
2023-11-05,46.9948,47.2799,46.3853,46.6507,42644.0
2023-11-06,45.7167,47.1718,45.3235,46.6311,77825.0
2023-11-07,45.6282,48.1058,45.235,47.7814,113865.0
2023-11-08,47.5749,47.5749,46.2378,47.2701,41146.0
2023-11-09,47.4962,48.2237,46.7983,47.2799,51568.0
2023-11-10,47.7027,47.9583,47.0735,47.4176,45397.0
2023-11-11,47.7027,47.9583,47.0735,47.4176,45397.0
2023-11-12,47.7027,47.9583,47.0735,47.4176,45397.0
2023-11-13,47.2837,47.3135,45.628,46.8078,36730.0
2023-11-14,47.8588,49.3361,47.6506,49.1973,67212.0
2023-11-15,48.771,49.584,46.4013,48.7809,71778.0
2023-11-16,48.6421,49.2369,48.5132,48.7214,36261.0
2023-11-17,48.999,49.6484,48.8552,49.0882,98834.0
2023-11-18,48.999,49.6484,48.8552,49.0882,98834.0
2023-11-19,48.999,49.6484,48.8552,49.0882,98834.0
2023-11-20,48.7412,49.1973,48.067,48.7908,40263.0
2023-11-21,49.0287,49.0684,48.5033,48.7115,32440.0
2023-11-22,49.3262,49.4947,48.6074,49.4154,30245.0
2023-11-23,49.3262,49.4947,48.6074,49.4154,30245.0
2023-11-24,49.6831,50.0652,49.3163,49.5939,17429.0
2023-11-25,49.6831,50.0652,49.3163,49.5939,17429.0
2023-11-26,49.6831,50.0652,49.3163,49.5939,17429.0
2023-11-27,49.3758,49.6335,48.8899,49.0387,39409.0
2023-11-28,49.2964,49.4947,48.4933,48.5231,37349.0
2023-11-29,48.533,48.9891,47.5118,47.8489,53979.0
2023-11-30,47.8489,48.2157,46.9665,48.067,79395.0
2023-12-01,48.1364,48.9692,47.4424,48.9197,59834.0
2023-12-02,48.1364,48.9692,47.4424,48.9197,59834.0
2023-12-03,48.1364,48.9692,47.4424,48.9197,59834.0
2023-12-04,48.9494,49.8021,48.5727,49.6534,65577.0
2023-12-05,49.9706,50.5556,49.4253,49.6534,34077.0
2023-12-06,49.7624,50.5655,49.6335,50.0797,59285.0
2023-12-07,50.0103,50.4366,49.6038,50.3573,49195.0
2023-12-08,50.1789,50.7341,49.3857,50.7341,41850.0
2023-12-09,50.1789,50.7341,49.3857,50.7341,41850.0
2023-12-10,50.1789,50.7341,49.3857,50.7341,41850.0
2023-12-11,50.4565,51.0117,50.2681,50.9225,53164.0
2023-12-12,50.7837,50.9522,49.5441,50.6052,37986.0
2023-12-13,50.8729,52.5287,50.2185,52.4791,68684.0
2023-12-14,52.8459,53.7383,51.5967,51.9833,78441.0
2023-12-15,51.9338,51.9338,50.0896,50.159,375766.0
2023-12-16,51.9338,51.9338,50.0896,50.159,375766.0
2023-12-17,51.9338,51.9338,50.0896,50.159,375766.0
2023-12-18,50.5854,51.0613,49.7624,51.0414,65741.0
2023-12-19,51.0811,51.671,50.3474,51.3091,59221.0
2023-12-20,51.4876,52.4989,50.4862,50.7638,72694.0
2023-12-21,50.9324,51.1208,50.4366,50.982,33223.0
2023-12-22,51.4281,52.0528,51.3389,51.5372,36245.0
2023-12-23,51.4281,52.0528,51.3389,51.5372,36245.0
2023-12-24,51.4281,52.0528,51.3389,51.5372,36245.0
2023-12-25,51.4281,52.0528,51.3389,51.5372,36245.0
2023-12-26,51.3984,52.5485,51.3587,52.2213,39034.0
2023-12-27,52.5187,52.9451,52.1916,52.5782,33959.0
2023-12-28,52.6377,52.8162,52.2461,52.261,25192.0
2023-12-29,52.0825,52.6774,51.6552,52.1222,51648.0
2023-12-30,52.0825,52.6774,51.6552,52.1222,51648.0
2023-12-31,52.0825,52.6774,51.6552,52.1222,51648.0
2024-01-01,52.0825,52.6774,51.6552,52.1222,51648.0
2024-01-02,51.8842,52.9748,51.8842,52.8658,42949.0
2024-01-03,53.1136,53.5598,52.5683,52.8261,45815.0
2024-01-04,53.3318,53.6193,52.2907,52.4593,42869.0
2024-01-05,52.1222,52.5287,51.3984,51.5868,59046.0
2024-01-06,52.1222,52.5287,51.3984,51.5868,59046.0
2024-01-07,52.1222,52.5287,51.3984,51.5868,59046.0
2024-01-08,51.8247,51.9933,51.2596,51.795,32190.0
2024-01-09,51.2992,51.7553,50.9225,51.2893,41661.0
2024-01-10,51.4479,51.4479,50.1889,50.2483,36884.0
2024-01-11,49.9905,49.9905,48.2554,48.9395,58787.0
2024-01-12,49.4352,49.4749,48.88,49.227,36243.0
2024-01-13,49.4352,49.4749,48.88,49.227,36243.0
2024-01-14,49.4352,49.4749,48.88,49.227,36243.0
2024-01-15,49.4352,49.4749,48.88,49.227,36243.0
2024-01-16,48.9692,49.2269,47.3036,47.5713,60056.0
2024-01-17,47.5613,48.2058,46.9516,47.5217,69746.0
2024-01-18,47.5019,48.3744,47.2044,48.3545,44398.0
2024-01-19,48.5826,48.5826,47.9084,48.1661,28062.0
2024-01-20,48.5826,48.5826,47.9084,48.1661,28062.0
2024-01-21,48.5826,48.5826,47.9084,48.1661,28062.0
2024-01-22,48.6024,51.1208,48.3933,48.7214,52803.0
2024-01-23,48.7214,49.2419,48.1959,48.305,38613.0
2024-01-24,48.7908,48.7908,47.3928,47.6506,48041.0
2024-01-25,48.186,48.5033,47.4225,48.1463,53427.0
2024-01-26,48.5727,48.7412,48.067,48.5826,20621.0
2024-01-27,48.5727,48.7412,48.067,48.5826,20621.0
2024-01-28,48.5727,48.7412,48.067,48.5826,20621.0
2024-01-29,48.6421,49.1973,48.1067,48.8304,50736.0
2024-01-30,48.8701,49.1081,48.1364,48.5727,24297.0
2024-01-31,48.761,49.0684,47.0656,47.1152,52845.0
2024-02-01,47.4126,49.4749,47.135,49.3559,45479.0
2024-02-02,48.3149,48.9494,47.1945,48.5826,49615.0
2024-02-03,48.3149,48.9494,47.1945,48.5826,49615.0
2024-02-04,48.3149,48.9494,47.1945,48.5826,49615.0
2024-02-05,47.7993,48.3049,47.016,47.6307,54271.0
2024-02-06,47.6307,48.1116,47.3333,47.5019,95483.0
2024-02-07,47.6803,48.4041,47.4622,47.8191,38102.0
2024-02-08,47.5613,48.0323,47.0458,47.6506,51620.0
2024-02-09,47.5415,48.3248,47.0507,48.1562,68411.0
2024-02-10,47.5415,48.3248,47.0507,48.1562,68411.0
2024-02-11,47.5415,48.3248,47.0507,48.1562,68411.0
2024-02-12,48.1562,49.9112,48.1166,49.465,65365.0
2024-02-13,45.26,49.84,45.26,47.74,109915.0
2024-02-14,48.54,49.44,48.0,48.96,55138.0
2024-02-15,49.19,50.97,49.1,50.86,77599.0
2024-02-16,50.63,50.96,50.045,50.75,59066.0
2024-02-17,50.63,50.96,50.045,50.75,59066.0
2024-02-18,50.63,50.96,50.045,50.75,59066.0
2024-02-19,50.63,50.96,50.045,50.75,59066.0
2024-02-20,50.19,50.96,49.47,50.06,163120.0
2024-02-21,50.27,50.87,50.12,50.53,34358.0
2024-02-22,50.09,50.5999,49.553,50.27,38655.0
2024-02-23,50.15,51.055,50.0,50.56,34698.0
2024-02-24,50.15,51.055,50.0,50.56,34698.0
2024-02-25,50.15,51.055,50.0,50.56,34698.0
2024-02-26,50.26,50.475,49.758,50.21,31269.0
2024-02-27,50.62,51.3376,49.85,50.41,54117.0
2024-02-28,50.02,50.79,49.91,50.06,36789.0
2024-02-29,50.58,51.35,50.0534,50.96,64091.0
2024-03-01,51.0,51.77,50.495,51.72,44235.0
2024-03-02,51.0,51.77,50.495,51.72,44235.0
2024-03-03,51.0,51.77,50.495,51.72,44235.0
2024-03-04,51.33,52.58,50.77,52.49,39362.0
2024-03-05,52.64,53.3,52.47,52.58,47668.0
2024-03-06,53.04,53.29,51.255,51.82,94988.0
2024-03-07,52.32,52.99,51.86,52.7,52218.0
2024-03-08,52.93,53.215,52.13,52.27,31436.0
2024-03-09,52.93,53.215,52.13,52.27,31436.0
2024-03-10,52.93,53.215,52.13,52.27,31436.0
2024-03-11,52.07,52.11,51.54,51.96,47020.0
2024-03-12,52.01,52.033,51.31,51.42,30278.0
2024-03-13,51.38,52.23,51.38,51.74,57019.0
2024-03-14,51.3,51.54,50.1,50.73,63025.0
2024-03-15,50.44,51.21,50.4,50.92,138483.0
2024-03-16,50.44,51.21,50.4,50.92,138483.0
2024-03-17,50.44,51.21,50.4,50.92,138483.0
2024-03-18,50.75,51.26,50.59,50.77,33126.0
2024-03-19,50.9,51.63,50.685,50.91,35631.0
2024-03-20,50.65,51.745,50.26,51.51,44747.0
2024-03-21,51.88,52.68,51.31,52.19,54647.0
2024-03-22,52.6,52.6,51.2,51.32,26574.0
2024-03-23,52.6,52.6,51.2,51.32,26574.0
2024-03-24,52.6,52.6,51.2,51.32,26574.0
2024-03-25,51.56,51.95,50.655,50.9,45856.0
2024-03-26,51.15,51.31,50.2,50.72,52126.0
2024-03-27,51.23,51.97,50.85,51.78,32986.0
2024-03-28,51.86,52.59,51.4,52.35,63626.0
2024-03-29,51.86,52.59,51.4,52.35,63626.0
2024-03-30,51.86,52.59,51.4,52.35,63626.0
2024-03-31,51.86,52.59,51.4,52.35,63626.0
2024-04-01,52.71,52.71,50.95,51.71,53208.0
2024-04-02,50.0,52.07,50.0,51.45,75252.0
2024-04-03,51.44,51.495,50.65,51.08,38522.0
2024-04-04,51.68,51.8,50.23,50.65,76593.0
2024-04-05,50.58,51.015,49.73,50.44,34116.0
2024-04-06,50.58,51.015,49.73,50.44,34116.0
2024-04-07,50.58,51.015,49.73,50.44,34116.0
2024-04-08,50.79,51.48,50.22,50.79,34376.0
