,PARA US Equity,PARA US Equity,PARA US Equity,PARA US Equity,PARA US Equity
2022-07-04,23.5877,24.1303,23.4021,23.9971,6442018.0
2022-07-05,23.2451,23.9875,22.693,23.978,7953089.0
2022-07-06,23.9304,24.1874,23.3878,23.8543,5869733.0
2022-07-07,24.1018,24.7919,24.1018,24.6539,5666732.0
2022-07-08,24.5777,24.749,24.0922,24.3302,10021542.0
2022-07-09,24.5777,24.749,24.0922,24.3302,10021542.0
2022-07-10,24.5777,24.749,24.0922,24.3302,10021542.0
2022-07-11,23.8733,24.0922,22.95,23.0071,10029940.0
2022-07-12,22.8548,24.1779,22.8548,23.8828,7581941.0
2022-07-13,23.5021,23.9513,23.0928,23.8162,4768651.0
2022-07-14,23.3878,23.3878,22.7215,22.9595,6283707.0
2022-07-15,23.3307,23.8162,23.1213,23.7972,6640704.0
2022-07-16,23.3307,23.8162,23.1213,23.7972,6640704.0
2022-07-17,23.3307,23.8162,23.1213,23.7972,6640704.0
2022-07-18,23.4926,23.9685,22.5407,23.3402,11639323.0
2022-07-19,23.7876,24.3017,23.3498,23.8447,9739448.0
2022-07-20,24.1113,24.8823,24.0113,24.7586,10033636.0
2022-07-21,24.4635,24.8062,24.2017,24.7681,6386234.0
2022-07-22,24.2445,24.6634,23.7115,24.0542,7962455.0
2022-07-23,24.2445,24.6634,23.7115,24.0542,7962455.0
2022-07-24,24.2445,24.6634,23.7115,24.0542,7962455.0
2022-07-25,24.235,24.5872,23.9875,24.1208,6291805.0
2022-07-26,23.0356,23.4164,22.7158,22.9785,9745812.0
2022-07-27,23.1404,23.4926,22.95,23.3498,6505041.0
2022-07-28,23.0928,23.3212,22.4558,23.1784,9365099.0
2022-07-29,22.95,22.95,22.2361,22.5121,15451717.0
2022-07-30,22.95,22.95,22.2361,22.5121,15451717.0
2022-07-31,22.95,22.95,22.2361,22.5121,15451717.0
2022-08-01,22.455,23.0452,22.0362,22.9881,6976636.0
2022-08-02,22.8072,23.9257,22.7215,23.2927,6494381.0
2022-08-03,23.5021,24.1827,23.3022,23.8352,10863061.0
2022-08-04,22.7501,24.6443,22.474,24.0922,14789998.0
2022-08-05,22.95,23.1784,22.4169,23.0928,14571150.0
2022-08-06,22.95,23.1784,22.4169,23.0928,14571150.0
2022-08-07,22.95,23.1784,22.4169,23.0928,14571150.0
2022-08-08,23.3117,24.6348,23.3117,23.9971,11390321.0
2022-08-09,24.0256,24.5016,23.326,23.5021,11436466.0
2022-08-10,24.0922,24.3548,23.7782,23.8828,6785125.0
2022-08-11,24.2255,25.4249,24.1874,24.5587,9007101.0
2022-08-12,24.9109,24.987,24.2731,24.9299,5761370.0
2022-08-13,24.9109,24.987,24.2731,24.9299,5761370.0
2022-08-14,24.9109,24.987,24.2731,24.9299,5761370.0
2022-08-15,24.7205,26.0626,24.6063,25.2821,12383724.0
2022-08-16,25.3868,26.1673,25.0965,25.8913,11285698.0
2022-08-17,25.6057,25.7009,24.9775,25.0346,7213214.0
2022-08-18,25.1869,25.2821,24.3969,24.7205,7053089.0
2022-08-19,24.4349,24.9298,24.2636,24.6539,8227355.0
2022-08-20,24.4349,24.9298,24.2636,24.6539,8227355.0
2022-08-21,24.4349,24.9298,24.2636,24.6539,8227355.0
2022-08-22,24.3017,24.3207,23.3402,23.3783,13121442.0
2022-08-23,23.445,23.6924,23.2355,23.3212,8362696.0
2022-08-24,23.3212,24.0589,23.2355,23.8067,6255867.0
2022-08-25,23.8638,24.7014,23.8543,24.6919,5789440.0
2022-08-26,24.6348,24.8823,23.702,23.702,12397077.0
2022-08-27,24.6348,24.8823,23.702,23.702,12397077.0
2022-08-28,24.6348,24.8823,23.702,23.702,12397077.0
2022-08-29,23.5211,23.7496,23.1499,23.1689,6339274.0
2022-08-30,23.3498,23.445,22.0498,22.9024,12212098.0
2022-08-31,22.9785,23.0832,22.2456,22.2646,9959785.0
2022-09-01,22.1742,22.3598,21.8268,22.3313,9014772.0
2022-09-02,22.593,22.6454,21.8353,22.0076,10100397.0
2022-09-03,22.593,22.6454,21.8353,22.0076,10100397.0
2022-09-04,22.593,22.6454,21.8353,22.0076,10100397.0
2022-09-05,22.593,22.6454,21.8353,22.0076,10100397.0
2022-09-06,22.0266,22.0838,21.1128,21.7982,16381600.0
2022-09-07,21.5697,22.0742,21.5221,21.8553,9966369.0
2022-09-08,21.6078,21.7934,21.2604,21.6173,10065201.0
2022-09-09,21.8363,22.5407,21.684,22.5216,9158730.0
2022-09-10,21.8363,22.5407,21.684,22.5216,9158730.0
2022-09-11,21.8363,22.5407,21.684,22.5216,9158730.0
2022-09-12,22.7786,23.1594,22.731,23.0928,7972346.0
2022-09-13,22.2646,22.436,21.3698,21.446,13391220.0
2022-09-14,21.5133,21.523,20.5127,21.09,14941088.0
2022-09-15,21.0226,22.5091,21.0226,22.1772,14745175.0
2022-09-16,22.0714,22.3889,21.5711,21.8693,31555762.0
2022-09-17,22.0714,22.3889,21.5711,21.8693,31555762.0
2022-09-18,22.0714,22.3889,21.5711,21.8693,31555762.0
2022-09-19,21.8886,22.263,21.6886,22.2253,6730000.0
2022-09-20,21.9944,22.1387,21.5855,21.7539,7830756.0
2022-09-21,21.802,21.8405,20.5801,20.5897,8761169.0
2022-09-22,20.6955,20.8687,20.0605,20.0798,9425909.0
2022-09-23,19.4929,19.7238,19.1176,19.4063,14644896.0
2022-09-24,19.4929,19.7238,19.1176,19.4063,14644896.0
2022-09-25,19.4929,19.7238,19.1176,19.4063,14644896.0
2022-09-26,19.2812,19.6739,18.8963,18.9156,12885046.0
2022-09-27,19.2619,19.5891,18.5403,18.6654,9752524.0
2022-09-28,18.6269,19.2138,18.5307,19.0791,7789810.0
2022-09-29,18.829,18.9444,18.0881,18.2325,12029026.0
2022-09-30,18.2421,18.9877,18.2325,18.319,9136339.0
2022-10-01,18.2421,18.9877,18.2325,18.319,9136339.0
2022-10-02,18.2421,18.9877,18.2325,18.319,9136339.0
2022-10-03,18.6366,19.0166,18.1988,18.8771,8446927.0
2022-10-04,18.8963,19.3149,18.675,19.31,10613661.0
2022-10-05,18.9252,18.9637,18.194,18.829,11594797.0
2022-10-06,18.8097,18.9541,18.1843,18.4056,10672291.0
2022-10-07,18.1843,18.4056,17.7899,17.9438,9161153.0
2022-10-08,18.1843,18.4056,17.7899,17.9438,9161153.0
2022-10-09,18.1843,18.4056,17.7899,17.9438,9161153.0
2022-10-10,18.04,18.1988,17.7033,17.8572,6246947.0
2022-10-11,17.7033,17.9822,17.3136,17.5493,8786432.0
2022-10-12,17.4339,17.9534,17.2463,17.838,6771159.0
2022-10-13,17.6071,18.5259,17.2992,18.4249,9972789.0
2022-10-14,18.6462,18.7004,18.0208,18.0593,5577290.0
2022-10-15,18.6462,18.7004,18.0208,18.0593,5577290.0
2022-10-16,18.6462,18.7004,18.0208,18.0593,5577290.0
2022-10-17,18.4345,18.8867,18.2325,18.5596,9154024.0
2022-10-18,18.9925,19.0984,18.6749,18.8482,7659387.0
2022-10-19,19.1176,19.3245,18.2854,18.3575,7266589.0
2022-10-20,18.3094,18.8386,18.2565,18.3864,5938697.0
2022-10-21,18.3575,18.6469,18.0881,18.4922,9724970.0
2022-10-22,18.3575,18.6469,18.0881,18.4922,9724970.0
2022-10-23,18.3575,18.6469,18.0881,18.4922,9724970.0
2022-10-24,18.473,18.6269,18.0881,18.3672,6977894.0
2022-10-25,18.4056,18.9829,18.4056,18.9252,6681366.0
2022-10-26,18.8675,19.3197,18.5644,18.6077,8157647.0
2022-10-27,18.55,18.6558,17.6648,17.7033,12711244.0
2022-10-28,17.8187,18.3239,17.6937,18.2998,8907279.0
2022-10-29,17.8187,18.3239,17.6937,18.2998,8907279.0
2022-10-30,17.8187,18.3239,17.6937,18.2998,8907279.0
2022-10-31,17.7418,17.9939,17.2318,17.6263,16357137.0
2022-11-01,17.9823,18.8578,17.9823,18.4441,14504147.0
2022-11-02,16.3371,17.2126,16.1254,16.1542,34636104.0
2022-11-03,16.1639,16.1831,15.1199,15.5962,20763917.0
2022-11-04,15.856,15.9137,14.711,14.9804,16457661.0
2022-11-05,15.856,15.9137,14.711,14.9804,16457661.0
2022-11-06,15.856,15.9137,14.711,14.9804,16457661.0
2022-11-07,15.1729,15.779,14.9516,15.7501,14246788.0
2022-11-08,15.779,16.6449,15.678,15.9522,14945001.0
2022-11-09,15.5673,15.6732,14.9227,14.942,14495912.0
2022-11-10,15.6636,16.5102,15.3893,15.9426,18009074.0
2022-11-11,16.0195,18.5692,15.8271,18.0978,29935239.0
2022-11-12,16.0195,18.5692,15.8271,18.0978,29935239.0
2022-11-13,16.0195,18.5692,15.8271,18.0978,29935239.0
2022-11-14,17.8668,18.3864,17.7514,17.7899,14656756.0
2022-11-15,19.0599,19.7238,18.4441,18.7039,30421390.0
2022-11-16,18.5596,18.5596,17.1741,17.4531,19353325.0
2022-11-17,17.1212,17.7514,16.6064,17.7129,12968178.0
2022-11-18,18.0593,18.2854,17.7706,17.9534,10379782.0
2022-11-19,18.0593,18.2854,17.7706,17.9534,10379782.0
2022-11-20,18.0593,18.2854,17.7706,17.9534,10379782.0
2022-11-21,17.9534,18.1362,17.5397,17.8187,8575323.0
2022-11-22,17.8765,18.4634,17.7225,18.4153,11642136.0
2022-11-23,18.3864,19.0599,18.3864,18.9156,8468605.0
2022-11-24,18.3864,19.0599,18.3864,18.9156,8468605.0
2022-11-25,18.853,19.2908,18.8001,19.1561,4850346.0
2022-11-26,18.853,19.2908,18.8001,19.1561,4850346.0
2022-11-27,18.853,19.2908,18.8001,19.1561,4850346.0
2022-11-28,18.9348,19.0791,18.3768,18.5115,7799504.0
2022-11-29,18.6462,19.1176,18.55,19.0022,8143903.0
2022-11-30,19.0022,19.3582,18.4489,19.3197,11839601.0
2022-12-01,19.2523,19.6757,18.9011,19.4063,10115211.0
2022-12-02,19.2138,19.7141,18.9733,19.6083,7513414.0
2022-12-03,19.2138,19.7141,18.9733,19.6083,7513414.0
2022-12-04,19.2138,19.7141,18.9733,19.6083,7513414.0
2022-12-05,19.5794,19.5987,18.5981,18.7713,11282460.0
2022-12-06,18.7231,19.0118,16.9336,17.4627,21050799.0
2022-12-07,17.3184,17.6359,16.8277,17.328,10483805.0
2022-12-08,17.3954,17.6504,17.1212,17.4146,11494563.0
2022-12-09,17.4916,18.5788,17.3377,18.2998,13049365.0
2022-12-10,17.4916,18.5788,17.3377,18.2998,13049365.0
2022-12-11,17.4916,18.5788,17.3377,18.2998,13049365.0
2022-12-12,18.1699,19.2764,17.9919,18.9252,14828792.0
2022-12-13,19.5891,20.1231,18.651,18.9252,16741546.0
2022-12-14,18.7304,19.3781,18.594,18.857,8312751.0
2022-12-15,18.4917,18.6184,17.172,17.2012,17240415.0
2022-12-16,17.1817,17.2791,16.5486,16.8603,23845853.0
2022-12-17,17.1817,17.2791,16.5486,16.8603,23845853.0
2022-12-18,17.1817,17.2791,16.5486,16.8603,23845853.0
2022-12-19,16.8018,16.8554,16.3148,16.4804,11286566.0
2022-12-20,16.4025,16.6801,16.0518,16.4414,15489666.0
2022-12-21,16.6168,16.8895,16.3733,16.4414,9826989.0
2022-12-22,16.2418,16.5388,15.8668,16.4999,8435327.0
2022-12-23,16.1785,16.534,16.0031,16.2272,9685832.0
2022-12-24,16.1785,16.534,16.0031,16.2272,9685832.0
2022-12-25,16.1785,16.534,16.0031,16.2272,9685832.0
2022-12-26,16.1785,16.534,16.0031,16.2272,9685832.0
2022-12-27,16.0324,16.2807,15.6525,16.0908,8231147.0
2022-12-28,15.9349,16.1861,15.6659,15.6914,8819222.0
2022-12-29,15.9252,16.5194,15.857,16.3343,10443190.0
2022-12-30,16.0811,16.4707,15.9934,16.4414,9652204.0
2022-12-31,16.0811,16.4707,15.9934,16.4414,9652204.0
2023-01-01,16.0811,16.4707,15.9934,16.4414,9652204.0
2023-01-02,16.0811,16.4707,15.9934,16.4414,9652204.0
2023-01-03,16.9382,17.2401,16.4317,16.6265,12693307.0
2023-01-04,16.9479,18.0681,16.6947,18.0193,13236118.0
2023-01-05,17.8197,18.2823,17.4544,18.1752,8568596.0
2023-01-06,18.3116,18.5794,17.8051,18.5356,8439310.0
2023-01-07,18.3116,18.5794,17.8051,18.5356,8439310.0
2023-01-08,18.3116,18.5794,17.8051,18.5356,8439310.0
2023-01-09,18.6719,19.1395,18.4138,19.0421,10371615.0
2023-01-10,18.9154,19.4414,18.8083,19.3732,9916215.0
2023-01-11,19.5193,19.5875,18.9749,19.4804,11009226.0
2023-01-12,19.6752,19.9576,19.3148,19.7044,8381339.0
2023-01-13,19.4609,19.5534,19.1979,19.5388,7647331.0
2023-01-14,19.4609,19.5534,19.1979,19.5388,7647331.0
2023-01-15,19.4609,19.5534,19.1979,19.5388,7647331.0
2023-01-16,19.4609,19.5534,19.1979,19.5388,7647331.0
2023-01-17,19.529,20.318,19.3538,20.1037,10509844.0
2023-01-18,20.1622,20.4252,19.4852,19.4999,9207712.0
2023-01-19,19.1006,19.1882,18.6719,19.0615,9280046.0
2023-01-20,19.1492,19.8456,18.857,19.7726,8541244.0
2023-01-21,19.1492,19.8456,18.857,19.7726,8541244.0
2023-01-22,19.1492,19.8456,18.857,19.7726,8541244.0
2023-01-23,19.8408,20.7271,19.8164,20.6102,9105245.0
2023-01-24,20.5128,20.7101,20.2791,20.2888,5835158.0
2023-01-25,20.0063,21.4625,19.87,21.3602,12569943.0
2023-01-26,21.555,22.1297,21.3164,21.8278,17152640.0
2023-01-27,21.7693,22.6849,21.6232,22.4706,12597304.0
2023-01-28,21.7693,22.6849,21.6232,22.4706,12597304.0
2023-01-29,21.7693,22.6849,21.6232,22.4706,12597304.0
2023-01-30,22.2076,22.5582,22.0128,22.0226,9024074.0
2023-01-31,21.6037,22.5972,21.2141,22.5583,27171433.0
2023-02-01,22.4998,23.995,22.3537,23.7661,16302109.0
2023-02-02,24.2531,25.2563,24.1751,24.594,20276498.0
2023-02-03,23.9511,24.5161,23.7758,23.9609,7279428.0
2023-02-04,23.9511,24.5161,23.7758,23.9609,7279428.0
2023-02-05,23.9511,24.5161,23.7758,23.9609,7279428.0
2023-02-06,23.6979,23.805,23.2498,23.4349,8478092.0
2023-02-07,23.2791,23.3667,22.2466,22.7433,9283154.0
2023-02-08,22.7239,22.7823,21.7985,21.8375,9786264.0
2023-02-09,22.2466,22.3244,21.0972,21.2239,10279697.0
2023-02-10,20.9414,21.3992,20.8489,21.0291,7748093.0
2023-02-11,20.9414,21.3992,20.8489,21.0291,7748093.0
2023-02-12,20.9414,21.3992,20.8489,21.0291,7748093.0
2023-02-13,20.9998,21.7401,20.6346,21.7304,8906735.0
2023-02-14,21.6232,21.9154,21.1557,21.8667,7773511.0
2023-02-15,22.3537,24.0193,22.0713,23.9024,23954590.0
2023-02-16,21.9154,23.7758,21.7401,22.8894,26736809.0
2023-02-17,22.9187,23.4592,22.7385,23.0745,18133933.0
2023-02-18,22.9187,23.4592,22.7385,23.0745,18133933.0
2023-02-19,22.9187,23.4592,22.7385,23.0745,18133933.0
2023-02-20,22.9187,23.4592,22.7385,23.0745,18133933.0
2023-02-21,22.5291,22.87,22.2125,22.3343,12343178.0
2023-02-22,22.305,22.9561,22.2856,22.6946,8819862.0
2023-02-23,22.7628,23.0842,22.2271,22.831,10965547.0
2023-02-24,22.0615,22.2466,21.2287,21.7206,13419027.0
2023-02-25,22.0615,22.2466,21.2287,21.7206,13419027.0
2023-02-26,22.0615,22.2466,21.2287,21.7206,13419027.0
2023-02-27,21.857,22.1102,21.3651,21.5161,11371991.0
2023-02-28,21.6115,21.6135,20.6589,20.8635,13354204.0
2023-03-01,20.8489,21.2434,20.5031,21.1557,9925000.0
2023-03-02,20.9706,21.7888,20.9224,21.7693,8012040.0
2023-03-03,21.8813,22.081,21.7596,22.0031,7552425.0
2023-03-04,21.8813,22.081,21.7596,22.0031,7552425.0
2023-03-05,21.8813,22.081,21.7596,22.0031,7552425.0
2023-03-06,22.2563,22.3391,21.4479,21.4674,9241884.0
2023-03-07,21.594,21.7206,20.8343,20.9219,7756800.0
2023-03-08,20.9998,21.3505,20.6979,21.3018,7210666.0
2023-03-09,21.2531,21.3846,20.245,20.318,9073802.0
2023-03-10,20.133,20.2012,19.1395,19.3732,11895202.0
2023-03-11,20.133,20.2012,19.1395,19.3732,11895202.0
2023-03-12,20.133,20.2012,19.1395,19.3732,11895202.0
2023-03-13,19.0323,19.5096,18.6671,18.896,15789703.0
2023-03-14,19.4317,19.7434,18.8424,19.1395,10390142.0
2023-03-15,18.7012,19.3148,18.3992,19.2856,11795719.0
2023-03-16,19.0859,19.5632,18.8862,19.4512,10478725.0
2023-03-17,19.3427,19.5793,19.185,19.4216,28213410.0
2023-03-18,19.3427,19.5793,19.185,19.4216,28213410.0
2023-03-19,19.3427,19.5793,19.185,19.4216,28213410.0
2023-03-20,19.4413,19.88,19.3722,19.7173,7202439.0
2023-03-21,20.1708,21.0039,20.0821,20.9497,11417334.0
2023-03-22,20.93,21.2652,20.3877,20.3976,8618674.0
2023-03-23,20.7328,21.137,20.2004,20.4469,7610482.0
2023-03-24,20.1807,20.2497,19.4659,19.9441,10233430.0
2023-03-25,20.1807,20.2497,19.4659,19.9441,10233430.0
2023-03-26,20.1807,20.2497,19.4659,19.9441,10233430.0
2023-03-27,20.2349,20.6835,20.092,20.4666,5256744.0
2023-03-28,22.0538,22.4186,20.9842,21.1074,16222567.0
2023-03-29,21.4623,21.5018,20.787,21.206,8438670.0
2023-03-30,21.3933,21.5215,21.2356,21.4032,5987291.0
2023-03-31,21.5313,22.0341,21.4426,21.9947,9649699.0
2023-04-01,21.5313,22.0341,21.4426,21.9947,9649699.0
2023-04-02,21.5313,22.0341,21.4426,21.9947,9649699.0
2023-04-03,22.0538,22.1212,21.2849,21.482,11501147.0
2023-04-04,21.5313,21.6496,21.1091,21.3046,9940259.0
2023-04-05,21.0187,21.0976,20.6046,20.7032,10836369.0
2023-04-06,20.6638,21.4623,20.4272,21.3539,8478008.0
2023-04-07,20.6638,21.4623,20.4272,21.3539,8478008.0
2023-04-08,20.6638,21.4623,20.4272,21.3539,8478008.0
2023-04-09,20.6638,21.4623,20.4272,21.3539,8478008.0
2023-04-10,21.1961,22.0736,21.0976,21.9848,7207981.0
2023-04-11,22.1327,23.1383,22.0934,22.5566,13385936.0
2023-04-12,22.882,22.9904,21.7778,21.8172,10768860.0
2023-04-13,21.7679,22.1229,21.6496,21.8271,9708535.0
2023-04-14,21.7975,21.906,20.9447,21.275,8089168.0
2023-04-15,21.7975,21.906,20.9447,21.275,8089168.0
2023-04-16,21.7975,21.906,20.9447,21.275,8089168.0
2023-04-17,21.3933,21.8764,21.275,21.7679,6431865.0
2023-04-18,21.7975,21.901,21.344,21.5116,5583121.0
2023-04-19,21.2454,22.4581,21.0581,22.2412,10613447.0
2023-04-20,21.8123,22.1524,21.6891,21.837,8104275.0
2023-04-21,21.837,22.2461,21.5609,22.2116,7918682.0
2023-04-22,21.837,22.2461,21.5609,22.2116,7918682.0
2023-04-23,21.837,22.2461,21.5609,22.2116,7918682.0
2023-04-24,22.2461,22.4975,21.8665,22.2609,8892848.0
2023-04-25,22.0144,22.1327,21.5609,21.6595,9405921.0
2023-04-26,21.7778,21.9503,21.3095,21.344,5663986.0
2023-04-27,21.6792,22.8573,21.5264,22.7538,11427256.0
2023-04-28,22.6651,23.2665,22.32,23.0003,9519107.0
2023-04-29,22.6651,23.2665,22.32,23.0003,9519107.0
2023-04-30,22.6651,23.2665,22.32,23.0003,9519107.0
2023-05-01,23.02,23.6608,22.9214,23.1087,9924377.0
2023-05-02,22.8425,22.9214,22.3792,22.6651,11174552.0
2023-05-03,22.6404,23.1235,22.4581,22.5665,11985954.0
2023-05-04,18.6427,18.7709,16.1584,16.1682,72171022.0
2023-05-05,16.74,17.1048,15.557,16.6217,52342111.0
2023-05-06,16.74,17.1048,15.557,16.6217,52342111.0
2023-05-07,16.74,17.1048,15.557,16.6217,52342111.0
2023-05-08,16.7302,16.8583,16.0598,16.7499,18853399.0
2023-05-09,16.5626,16.8583,16.2569,16.2964,14977658.0
2023-05-10,16.3654,16.4048,15.3401,15.626,18320728.0
2023-05-11,15.3795,15.4499,14.9457,15.1528,19051650.0
2023-05-12,15.1331,15.2809,14.7042,14.8077,14403634.0
2023-05-13,15.1331,15.2809,14.7042,14.8077,14403634.0
2023-05-14,15.1331,15.2809,14.7042,14.8077,14403634.0
2023-05-15,14.9852,15.5866,14.788,15.5866,14599730.0
2023-05-16,15.4978,15.4978,14.719,14.7387,16927592.0
2023-05-17,14.8472,15.4683,14.6697,15.3499,15776242.0
2023-05-18,15.4387,15.8922,15.2316,15.488,17445697.0
2023-05-19,15.4683,15.5077,14.9162,14.9556,11065667.0
2023-05-20,15.4683,15.5077,14.9162,14.9556,11065667.0
2023-05-21,15.4683,15.5077,14.9162,14.9556,11065667.0
2023-05-22,14.9753,15.0049,14.5514,14.7781,18178406.0
2023-05-23,14.8274,15.3204,14.6746,14.7091,19687415.0
2023-05-24,14.4851,14.6007,14.1373,14.4331,24032076.0
2023-05-25,14.2556,14.3345,13.605,13.881,28822744.0
2023-05-26,14.9162,14.9655,14.3937,14.6993,26299819.0
2023-05-27,14.9162,14.9655,14.3937,14.6993,26299819.0
2023-05-28,14.9162,14.9655,14.3937,14.6993,26299819.0
2023-05-29,14.9162,14.9655,14.3937,14.6993,26299819.0
2023-05-30,14.9457,15.6901,14.8669,15.6359,26061505.0
2023-05-31,15.5471,15.5471,14.9802,14.995,46194232.0
2023-06-01,15.1331,15.4584,14.719,15.1725,11966119.0
2023-06-02,15.4288,15.6704,15.1626,15.1824,12417898.0
2023-06-03,15.4288,15.6704,15.1626,15.1824,12417898.0
2023-06-04,15.4288,15.6704,15.1626,15.1824,12417898.0
2023-06-05,15.0739,15.3204,14.7831,14.9162,12354547.0
2023-06-06,14.8274,15.838,14.788,15.5668,12253431.0
2023-06-07,15.6063,16.9471,15.5373,16.1682,28373569.0
2023-06-08,16.1682,16.5823,15.7739,16.3457,14195560.0
2023-06-09,16.2865,16.3752,15.695,15.8725,13686178.0
2023-06-10,16.2865,16.3752,15.695,15.8725,13686178.0
2023-06-11,16.2865,16.3752,15.695,15.8725,13686178.0
2023-06-12,16.0499,16.6612,15.976,16.2767,11444722.0
2023-06-13,16.3753,16.6513,16.326,16.3851,9224925.0
2023-06-14,16.4543,16.9487,16.2071,16.4148,10376318.0
2023-06-15,16.2566,16.6323,16.0192,16.3455,10109429.0
2023-06-16,16.4543,16.4543,15.9599,16.0983,13016005.0
2023-06-17,16.4543,16.4543,15.9599,16.0983,13016005.0
2023-06-18,16.4543,16.4543,15.9599,16.0983,13016005.0
2023-06-19,16.4543,16.4543,15.9599,16.0983,13016005.0
2023-06-20,15.9302,16.0192,15.4754,15.4951,11606303.0
2023-06-21,15.3765,16.1676,15.3221,15.5644,20746349.0
2023-06-22,15.5545,15.5693,15.1886,15.3765,10108717.0
2023-06-23,15.1787,15.4951,15.1589,15.1886,8522268.0
2023-06-24,15.1787,15.4951,15.1589,15.1886,8522268.0
2023-06-25,15.1787,15.4951,15.1589,15.1886,8522268.0
2023-06-26,15.238,15.5495,15.1194,15.3963,9242553.0
2023-06-27,15.3963,15.8709,15.1589,15.7028,11224866.0
2023-06-28,15.5248,15.5743,15.3369,15.5644,7278929.0
2023-06-29,15.4951,16.0093,15.4457,15.8116,9163032.0
2023-06-30,15.9302,16.0093,15.7127,15.7325,8376746.0
2023-07-01,15.9302,16.0093,15.7127,15.7325,8376746.0
2023-07-02,15.9302,16.0093,15.7127,15.7325,8376746.0
2023-07-03,15.7325,16.1577,15.7127,16.1379,5382863.0
2023-07-04,15.7325,16.1577,15.7127,16.1379,5382863.0
2023-07-05,15.8215,16.1873,15.4655,15.9698,9928718.0
2023-07-06,15.683,16.3258,15.6336,16.2862,9925543.0
2023-07-07,15.8412,16.5137,15.6237,16.1082,12992125.0
2023-07-08,15.8412,16.5137,15.6237,16.1082,12992125.0
2023-07-09,15.8412,16.5137,15.6237,16.1082,12992125.0
2023-07-10,16.0687,16.4642,15.9599,16.0588,11417760.0
2023-07-11,16.1379,16.8251,16.0983,16.6422,9404998.0
2023-07-12,16.8845,16.9982,16.3258,16.3554,13612499.0
2023-07-13,16.4345,16.7609,16.1725,16.6323,11985905.0
2023-07-14,16.5334,16.579,15.683,15.7819,16266204.0
2023-07-15,16.5334,16.579,15.683,15.7819,16266204.0
2023-07-16,16.5334,16.579,15.683,15.7819,16266204.0
2023-07-17,15.5248,15.5446,15.0205,15.1886,18671358.0
2023-07-18,15.1589,15.7673,15.0403,15.3468,12674743.0
2023-07-19,15.3864,16.3159,15.3864,15.861,12851975.0
2023-07-20,15.6632,15.9302,15.5149,15.7226,7502314.0
2023-07-21,15.7621,15.8215,15.2282,15.3468,12118053.0
2023-07-22,15.7621,15.8215,15.2282,15.3468,12118053.0
2023-07-23,15.7621,15.8215,15.2282,15.3468,12118053.0
2023-07-24,15.3963,15.5743,15.1985,15.3073,8907747.0
2023-07-25,15.327,15.4012,14.9315,14.9315,9463938.0
2023-07-26,14.9809,15.3172,14.9711,15.3172,7211333.0
2023-07-27,15.4754,15.505,14.8128,14.8722,10479516.0
2023-07-28,15.1787,15.3023,15.0403,15.1589,7639467.0
2023-07-29,15.1787,15.3023,15.0403,15.1589,7639467.0
2023-07-30,15.1787,15.3023,15.0403,15.1589,7639467.0
2023-07-31,15.3073,16.0588,15.2479,15.8511,12212508.0
2023-08-01,15.8709,15.9698,15.6237,15.8808,8953403.0
2023-08-02,15.6731,15.861,15.3567,15.3765,9227958.0
2023-08-03,15.2578,15.2776,14.6843,14.9216,12962431.0
2023-08-04,15.0304,15.7226,15.0007,15.4556,11777360.0
2023-08-05,15.0304,15.7226,15.0007,15.4556,11777360.0
2023-08-06,15.0304,15.7226,15.0007,15.4556,11777360.0
2023-08-07,15.5446,16.0687,15.5248,15.9105,20930093.0
2023-08-08,16.1774,16.3357,15.1985,16.1676,22037030.0
2023-08-09,16.1181,16.2639,15.416,15.4457,10864157.0
2023-08-10,15.5248,15.7967,15.238,15.2974,10570536.0
2023-08-11,15.1589,15.2529,14.9612,15.0996,9845392.0
2023-08-12,15.1589,15.2529,14.9612,15.0996,9845392.0
2023-08-13,15.1589,15.2529,14.9612,15.0996,9845392.0
2023-08-14,14.8722,15.0106,14.447,14.7634,14998771.0
2023-08-15,14.5953,15.3073,14.4519,15.1985,10156706.0
2023-08-16,15.1095,15.2133,14.7436,14.8227,7086271.0
2023-08-17,14.6546,14.8524,14.3679,14.3876,13194409.0
2023-08-18,14.3184,14.6645,14.264,14.6447,8817730.0
2023-08-19,14.3184,14.6645,14.264,14.6447,8817730.0
2023-08-20,14.3184,14.6645,14.264,14.6447,8817730.0
2023-08-21,14.6151,14.6399,14.3382,14.4766,7215634.0
2023-08-22,14.4766,14.5953,14.3283,14.3778,6477530.0
2023-08-23,14.3481,14.8524,14.2492,14.8326,7547620.0
2023-08-24,14.7238,14.8821,14.4668,14.5656,5919891.0
2023-08-25,14.5755,14.7288,14.2591,14.2789,7713485.0
2023-08-26,14.5755,14.7288,14.2591,14.2789,7713485.0
2023-08-27,14.5755,14.7288,14.2591,14.2789,7713485.0
2023-08-28,14.3975,14.6497,14.3481,14.5755,7048845.0
2023-08-29,14.6447,14.8079,14.5088,14.7931,6560901.0
2023-08-30,14.9117,15.1194,14.6744,14.9315,6440347.0
2023-08-31,14.9612,15.154,14.8771,14.9216,6727406.0
2023-09-01,14.536,14.5656,13.468,13.4977,32745292.0
2023-09-02,14.536,14.5656,13.468,13.4977,32745292.0
2023-09-03,14.536,14.5656,13.468,13.4977,32745292.0
2023-09-04,14.536,14.5656,13.468,13.4977,32745292.0
