,OEC US Equity,OEC US Equity,OEC US Equity,OEC US Equity,OEC US Equity
2022-08-10,16.2882,16.3081,16.0002,16.1691,399085.0
2022-08-11,16.2485,16.7848,16.2287,16.3975,400557.0
2022-08-12,16.4968,16.9438,16.1591,16.9338,268988.0
2022-08-13,16.4968,16.9438,16.1591,16.9338,268988.0
2022-08-14,16.4968,16.9438,16.1591,16.9338,268988.0
2022-08-15,16.765,17.2218,16.6359,17.1027,348835.0
2022-08-16,17.1225,17.5099,16.9934,17.4503,421730.0
2022-08-17,17.2516,17.3708,16.8941,17.192,403867.0
2022-08-18,17.1126,17.4254,17.0828,17.3907,380539.0
2022-08-19,17.2318,17.2318,16.755,16.9338,576434.0
2022-08-20,17.2318,17.2318,16.755,16.9338,576434.0
2022-08-21,17.2318,17.2318,16.755,16.9338,576434.0
2022-08-22,16.6955,16.7451,16.3975,16.5167,374804.0
2022-08-23,16.6756,17.0331,16.616,16.6359,330499.0
2022-08-24,17.2715,17.4602,17.0178,17.0927,575231.0
2022-08-25,17.0927,17.639,17.0629,17.6092,314439.0
2022-08-26,17.6886,17.7184,17.0033,17.0729,403554.0
2022-08-27,17.6886,17.7184,17.0033,17.0729,403554.0
2022-08-28,17.6886,17.7184,17.0033,17.0729,403554.0
2022-08-29,16.8544,17.2218,16.765,17.1126,207046.0
2022-08-30,17.1225,17.1821,16.755,16.8544,346181.0
2022-08-31,16.8345,16.909,16.6359,16.7451,484435.0
2022-09-01,16.5167,16.5812,16.2783,16.5365,456246.0
2022-09-02,16.7848,17.058,16.5167,16.6557,284663.0
2022-09-03,16.7848,17.058,16.5167,16.6557,284663.0
2022-09-04,16.7848,17.058,16.5167,16.6557,284663.0
2022-09-05,16.7848,17.058,16.5167,16.6557,284663.0
2022-09-06,16.7451,16.9239,16.3379,16.4273,399482.0
2022-09-07,16.2783,16.7054,16.0797,16.6657,300432.0
2022-09-08,16.4472,16.9537,16.1889,16.914,273062.0
2022-09-09,17.1126,17.3212,17.0431,17.2417,366345.0
2022-09-10,17.1126,17.3212,17.0431,17.2417,366345.0
2022-09-11,17.1126,17.3212,17.0431,17.2417,366345.0
2022-09-12,17.3708,17.7582,17.3609,17.4503,259165.0
2022-09-13,16.9438,17.1523,16.7451,16.8146,289375.0
2022-09-14,16.7054,16.8544,16.4919,16.7054,309994.0
2022-09-15,16.4869,16.7848,16.2982,16.4472,470268.0
2022-09-16,16.0995,16.1095,14.9971,15.593,1543190.0
2022-09-17,16.0995,16.1095,14.9971,15.593,1543190.0
2022-09-18,16.0995,16.1095,14.9971,15.593,1543190.0
2022-09-19,15.3249,15.9804,15.3249,15.9506,309322.0
2022-09-20,15.7026,15.7026,15.3446,15.4341,254855.0
2022-09-21,15.5236,15.7375,15.1358,15.1557,402407.0
2022-09-22,15.2352,15.2651,14.6634,14.8275,554892.0
2022-09-23,14.4993,14.6187,14.1413,14.5192,448036.0
2022-09-24,14.4993,14.6187,14.1413,14.5192,448036.0
2022-09-25,14.4993,14.6187,14.1413,14.5192,448036.0
2022-09-26,14.38,14.8822,14.0419,14.0916,523980.0
2022-09-27,14.2905,14.38,13.5645,13.7336,730821.0
2022-09-28,13.9126,14.2259,13.6839,14.1413,361486.0
2022-09-29,13.8828,13.8828,13.117,13.485,682272.0
2022-09-30,13.5645,13.7535,13.2563,13.2761,482986.0
2022-10-01,13.5645,13.7535,13.2563,13.2761,482986.0
2022-10-02,13.5645,13.7535,13.2563,13.2761,482986.0
2022-10-03,13.5546,14.2109,13.4949,14.0618,377436.0
2022-10-04,14.3899,14.6286,14.2507,14.4098,559060.0
2022-10-05,14.1314,14.3502,13.9126,14.1314,542868.0
2022-10-06,13.9922,14.2408,13.7933,13.9027,248230.0
2022-10-07,13.7933,13.9027,13.3159,13.485,479702.0
2022-10-08,13.7933,13.9027,13.3159,13.485,479702.0
2022-10-09,13.7933,13.9027,13.3159,13.485,479702.0
2022-10-10,13.5944,13.7435,13.2662,13.5248,533280.0
2022-10-11,13.3358,13.5248,13.117,13.306,331966.0
2022-10-12,13.2662,13.296,13.0474,13.1966,281072.0
2022-10-13,12.938,13.833,12.7988,13.6839,354446.0
2022-10-14,13.7038,13.8629,13.4253,13.4452,223154.0
2022-10-15,13.7038,13.8629,13.4253,13.4452,223154.0
2022-10-16,13.7038,13.8629,13.4253,13.4452,223154.0
2022-10-17,13.833,14.3104,13.833,14.1911,391003.0
2022-10-18,14.5292,14.8872,14.4198,14.7181,427229.0
2022-10-19,14.5093,14.9369,14.4894,14.6883,320520.0
2022-10-20,14.6684,14.927,14.2955,14.3701,346590.0
2022-10-21,14.4795,15.1457,14.4795,15.0264,276821.0
2022-10-22,14.4795,15.1457,14.4795,15.0264,276821.0
2022-10-23,14.4795,15.1457,14.4795,15.0264,276821.0
2022-10-24,15.0662,15.1358,14.8673,15.0463,325589.0
2022-10-25,15.0562,15.5833,15.0562,15.5634,395135.0
2022-10-26,15.7424,16.0109,15.5137,15.5634,326247.0
2022-10-27,15.7225,15.9712,15.3944,15.4739,219054.0
2022-10-28,15.5435,15.6828,15.3096,15.4739,211463.0
2022-10-29,15.5435,15.6828,15.3096,15.4739,211463.0
2022-10-30,15.5435,15.6828,15.3096,15.4739,211463.0
2022-10-31,15.4839,15.9413,15.3149,15.8717,483273.0
2022-11-01,16.1601,16.2645,15.8817,15.9612,539209.0
2022-11-02,15.822,16.4087,15.5634,15.643,856805.0
2022-11-03,15.3446,15.6629,15.1756,15.2651,705566.0
2022-11-04,17.4131,17.8805,16.5082,16.6176,1587648.0
2022-11-05,17.4131,17.8805,16.5082,16.6176,1587648.0
2022-11-06,17.4131,17.8805,16.5082,16.6176,1587648.0
2022-11-07,16.6772,17.5225,16.6275,17.433,949554.0
2022-11-08,17.5623,17.5623,17.085,17.3833,704569.0
2022-11-09,17.2043,17.2043,16.5479,16.7071,381403.0
2022-11-10,17.4131,18.4872,17.3932,18.4872,943315.0
2022-11-11,18.4772,19.2628,18.4772,19.0043,817391.0
2022-11-12,18.4772,19.2628,18.4772,19.0043,817391.0
2022-11-13,18.4772,19.2628,18.4772,19.0043,817391.0
2022-11-14,18.8352,19.1137,18.5319,18.6463,461838.0
2022-11-15,18.8352,19.1982,18.2883,18.4275,399160.0
2022-11-16,18.3977,18.6551,18.2579,18.4275,323440.0
2022-11-17,18.0396,18.0595,17.5822,18.0297,379230.0
2022-11-18,18.4374,18.4374,17.9402,18.149,191296.0
2022-11-19,18.4374,18.4374,17.9402,18.149,191296.0
2022-11-20,18.4374,18.4374,17.9402,18.149,191296.0
2022-11-21,17.9104,18.3977,17.801,18.0198,325221.0
2022-11-22,18.2982,18.691,18.1789,18.6761,251266.0
2022-11-23,18.5767,18.7855,18.507,18.6363,261824.0
2022-11-24,18.5767,18.7855,18.507,18.6363,261824.0
2022-11-25,18.5767,18.9943,18.517,18.8352,102345.0
2022-11-26,18.5767,18.9943,18.517,18.8352,102345.0
2022-11-27,18.5767,18.9943,18.517,18.8352,102345.0
2022-11-28,18.6562,18.7656,18.3181,18.3479,177918.0
2022-11-29,18.3977,18.7159,18.3977,18.4573,144838.0
2022-11-30,18.4673,18.7159,18.0297,18.6761,275017.0
2022-12-01,18.6761,18.9347,18.4673,18.5468,314603.0
2022-12-02,18.1888,18.9347,18.1888,18.875,217956.0
2022-12-03,18.1888,18.9347,18.1888,18.875,217956.0
2022-12-04,18.1888,18.9347,18.1888,18.875,217956.0
2022-12-05,18.7557,19.054,18.3977,18.4872,264071.0
2022-12-06,18.4673,18.6463,17.9303,18.1689,187434.0
2022-12-07,18.0894,18.2982,17.97,18.0993,162035.0
2022-12-08,18.3082,18.4076,18.0142,18.3579,425241.0
2022-12-09,18.2783,18.6463,18.1192,18.2584,472807.0
2022-12-10,18.2783,18.6463,18.1192,18.2584,472807.0
2022-12-11,18.2783,18.6463,18.1192,18.2584,472807.0
2022-12-12,18.2982,18.4374,18.0595,18.3479,259146.0
2022-12-13,19.0639,19.2032,18.6463,18.7656,339890.0
2022-12-14,18.7159,18.8452,18.4076,18.4772,239388.0
2022-12-15,18.1988,18.2286,17.5474,17.612,295941.0
2022-12-16,17.5126,17.8059,17.3734,17.3932,596530.0
2022-12-17,17.5126,17.8059,17.3734,17.3932,596530.0
2022-12-18,17.5126,17.8059,17.3734,17.3932,596530.0
2022-12-19,17.3833,17.7015,17.0352,17.0352,312519.0
2022-12-20,17.0253,17.3037,16.7269,17.1844,320988.0
2022-12-21,17.3435,17.8994,17.2739,17.6518,328322.0
2022-12-22,17.433,17.433,16.9358,17.3037,274133.0
2022-12-23,17.2043,17.7413,17.1645,17.6021,302991.0
2022-12-24,17.2043,17.7413,17.1645,17.6021,302991.0
2022-12-25,17.2043,17.7413,17.1645,17.6021,302991.0
2022-12-26,17.2043,17.7413,17.1645,17.6021,302991.0
2022-12-27,17.622,17.7413,17.3535,17.612,289578.0
2022-12-28,17.6518,17.6617,17.3435,17.3535,372700.0
2022-12-29,17.5722,17.7612,17.4231,17.6916,255690.0
2022-12-30,17.5529,17.752,17.3538,17.7321,219422.0
2022-12-31,17.5529,17.752,17.3538,17.7321,219422.0
2023-01-01,17.5529,17.752,17.3538,17.7321,219422.0
2023-01-02,17.5529,17.752,17.3538,17.7321,219422.0
2023-01-03,17.8217,18.1204,17.3538,17.3637,404329.0
2023-01-04,17.5927,18.1901,17.5927,18.0507,255696.0
2023-01-05,17.8217,18.0507,17.5131,17.5629,261729.0
2023-01-06,17.7819,18.4091,17.7719,18.3096,345660.0
2023-01-07,17.7819,18.4091,17.7719,18.3096,345660.0
2023-01-08,17.7819,18.4091,17.7719,18.3096,345660.0
2023-01-09,18.5883,19.345,18.3693,18.897,485157.0
2023-01-10,18.8173,19.116,18.5684,19.0862,262998.0
2023-01-11,19.5342,19.6138,18.9766,19.2156,352025.0
2023-01-12,19.3749,19.6537,19.1559,19.4147,278177.0
2023-01-13,19.1061,19.8329,19.1061,19.6636,432855.0
2023-01-14,19.1061,19.8329,19.1061,19.6636,432855.0
2023-01-15,19.1061,19.8329,19.1061,19.6636,432855.0
2023-01-16,19.1061,19.8329,19.1061,19.6636,432855.0
2023-01-17,19.7831,19.8926,19.574,19.574,272077.0
2023-01-18,19.7134,19.9225,19.5342,19.5541,306373.0
2023-01-19,19.4048,19.574,19.1807,19.4545,263837.0
2023-01-20,19.5641,20.0121,19.355,19.9623,473895.0
2023-01-21,19.5641,20.0121,19.355,19.9623,473895.0
2023-01-22,19.5641,20.0121,19.355,19.9623,473895.0
2023-01-23,19.8329,20.0121,19.7731,19.9922,374726.0
2023-01-24,19.9324,20.0519,19.7532,19.7831,275797.0
2023-01-25,19.5342,19.9125,19.4545,19.9026,307168.0
2023-01-26,20.032,20.1017,19.6338,19.9723,289335.0
2023-01-27,19.8229,20.1913,19.7333,19.813,211783.0
2023-01-28,19.8229,20.1913,19.7333,19.813,211783.0
2023-01-29,19.8229,20.1913,19.7333,19.813,211783.0
2023-01-30,19.584,20.1017,19.4944,19.7532,173427.0
2023-01-31,19.803,20.9281,19.803,20.9281,595874.0
2023-02-01,20.8285,21.3064,20.6095,21.1471,442867.0
2023-02-02,21.3064,21.6499,21.0774,21.4956,299720.0
2023-02-03,21.2068,21.9337,21.1521,21.7146,435923.0
2023-02-04,21.2068,21.9337,21.1521,21.7146,435923.0
2023-02-05,21.2068,21.9337,21.1521,21.7146,435923.0
2023-02-06,21.6449,21.6449,21.162,21.3861,234776.0
2023-02-07,21.167,21.7047,21.0376,21.6449,338923.0
2023-02-08,21.3462,21.8142,21.2268,21.406,552830.0
2023-02-09,21.6449,21.8042,20.948,21.0177,277685.0
2023-02-10,20.8584,21.4259,20.8584,21.3064,499683.0
2023-02-11,20.8584,21.4259,20.8584,21.3064,499683.0
2023-02-12,20.8584,21.4259,20.8584,21.3064,499683.0
2023-02-13,21.396,21.8938,21.3612,21.6947,409673.0
2023-02-14,21.5155,22.0432,21.406,21.8042,339583.0
2023-02-15,21.4657,22.0033,21.4657,21.7047,349701.0
2023-02-16,21.2865,21.9237,21.2068,21.7146,597531.0
2023-02-17,22.6505,24.6218,22.5415,23.8652,2013002.0
2023-02-18,22.6505,24.6218,22.5415,23.8652,2013002.0
2023-02-19,22.6505,24.6218,22.5415,23.8652,2013002.0
2023-02-20,22.6505,24.6218,22.5415,23.8652,2013002.0
2023-02-21,24.0145,24.6537,23.7756,24.1838,1473871.0
2023-02-22,24.3032,25.0898,24.1738,24.7612,1151336.0
2023-02-23,24.9305,25.2889,24.5223,24.6816,961972.0
2023-02-24,24.4725,25.1894,24.2236,25.1894,1232182.0
2023-02-25,24.4725,25.1894,24.2236,25.1894,1232182.0
2023-02-26,24.4725,25.1894,24.2236,25.1894,1232182.0
2023-02-27,25.3387,25.4781,24.9952,25.1495,440549.0
2023-02-28,25.1993,25.8221,25.0898,25.3885,865228.0
2023-03-01,25.4283,25.9859,25.2491,25.946,869131.0
2023-03-02,25.7469,26.3045,25.7021,26.2945,541062.0
2023-03-03,26.5235,26.7873,26.2646,26.5733,554483.0
2023-03-04,26.5235,26.7873,26.2646,26.5733,554483.0
2023-03-05,26.5235,26.7873,26.2646,26.5733,554483.0
2023-03-06,26.5832,26.6529,25.9759,26.1949,508068.0
2023-03-07,26.1452,26.2447,25.7369,25.8962,670504.0
2023-03-08,26.0257,26.5932,25.8928,26.5932,481930.0
2023-03-09,26.5832,26.5832,25.2491,25.279,520460.0
2023-03-10,25.2093,25.2391,24.2833,24.4227,920525.0
2023-03-11,25.2093,25.2391,24.2833,24.4227,920525.0
2023-03-12,25.2093,25.2391,24.2833,24.4227,920525.0
2023-03-13,24.0344,24.2037,23.3474,23.8453,666003.0
2023-03-14,24.592,24.8907,24.2634,24.4227,517263.0
2023-03-15,23.6063,24.0636,23.2081,23.7357,523079.0
2023-03-16,23.7457,24.8459,23.5267,24.7214,631011.0
2023-03-17,24.5322,24.6318,23.9846,24.0245,711622.0
2023-03-18,24.5322,24.6318,23.9846,24.0245,711622.0
2023-03-19,24.5322,24.6318,23.9846,24.0245,711622.0
2023-03-20,24.3739,24.5334,23.8358,23.9853,443284.0
2023-03-21,24.4138,24.9071,24.349,24.8224,476419.0
2023-03-22,24.7327,24.9818,24.3142,24.3142,410108.0
2023-03-23,24.7327,25.8836,24.4038,24.7327,636980.0
2023-03-24,24.3241,24.922,24.1547,24.8124,443443.0
2023-03-25,24.3241,24.922,24.1547,24.8124,443443.0
2023-03-26,24.3241,24.922,24.1547,24.8124,443443.0
2023-03-27,25.2508,25.5199,25.0266,25.2608,504109.0
2023-03-28,25.1213,25.4899,25.0615,25.4202,405640.0
2023-03-29,25.6793,25.9285,25.5099,25.6295,511039.0
2023-03-30,25.8687,25.9683,25.5099,25.6494,401248.0
2023-03-31,25.8487,26.0779,25.5996,25.9982,703590.0
2023-04-01,25.8487,26.0779,25.5996,25.9982,703590.0
2023-04-02,25.8487,26.0779,25.5996,25.9982,703590.0
2023-04-03,26.1377,26.337,25.5099,25.8587,481193.0
2023-04-04,25.8587,25.8687,25.0416,25.1612,372554.0
2023-04-05,24.9021,25.1555,24.5732,24.8622,334590.0
2023-04-06,24.912,24.912,24.4337,24.8124,460562.0
2023-04-07,24.912,24.912,24.4337,24.8124,460562.0
2023-04-08,24.912,24.912,24.4337,24.8124,460562.0
2023-04-09,24.912,24.912,24.4337,24.8124,460562.0
2023-04-10,24.643,25.49,24.643,25.4103,919346.0
2023-04-11,25.4701,25.9683,25.4701,25.6694,302479.0
2023-04-12,25.9384,26.0381,25.6694,25.8188,209004.0
2023-04-13,25.8786,26.4765,25.8188,26.4466,350727.0
2023-04-14,25.1911,25.9982,24.5433,24.8224,894434.0
2023-04-15,25.1911,25.9982,24.5433,24.8224,894434.0
2023-04-16,25.1911,25.9982,24.5433,24.8224,894434.0
2023-04-17,25.0814,25.3804,24.8523,25.3605,469677.0
2023-04-18,25.4003,25.6096,24.6729,24.912,271849.0
2023-04-19,24.9021,24.9021,24.5832,24.7028,263278.0
2023-04-20,24.4238,24.6231,24.2643,24.5234,319809.0
2023-04-21,24.5234,24.5633,24.1746,24.3142,262213.0
2023-04-22,24.5234,24.5633,24.1746,24.3142,262213.0
2023-04-23,24.5234,24.5633,24.1746,24.3142,262213.0
2023-04-24,24.3241,24.8423,24.3241,24.8124,320865.0
2023-04-25,24.4437,24.6131,23.5668,23.6067,353458.0
2023-04-26,23.2878,23.8159,23.1682,23.5768,317785.0
2023-04-27,23.7561,23.9156,23.3894,23.6266,246141.0
2023-04-28,23.4671,24.2925,23.4671,24.1248,430487.0
2023-04-29,23.4671,24.2925,23.4671,24.1248,430487.0
2023-04-30,23.4671,24.2925,23.4671,24.1248,430487.0
2023-05-01,24.1647,24.7127,24.1647,24.2942,314068.0
2023-05-02,24.0152,24.2643,23.0885,23.2678,623073.0
2023-05-03,23.4173,24.065,23.2878,23.3575,524436.0
2023-05-04,23.0486,23.3625,22.7596,23.0785,347032.0
2023-05-05,25.3605,26.1078,24.8323,24.912,825179.0
2023-05-06,25.3605,26.1078,24.8323,24.912,825179.0
2023-05-07,25.3605,26.1078,24.8323,24.912,825179.0
2023-05-08,24.7825,25.0814,23.5269,23.8458,586266.0
2023-05-09,23.6266,23.6615,23.1034,23.3177,572540.0
2023-05-10,23.9056,23.9569,23.1881,23.7262,499625.0
2023-05-11,23.238,23.786,23.1682,23.7462,344778.0
2023-05-12,23.9056,24.1448,23.5563,23.8358,316271.0
2023-05-13,23.9056,24.1448,23.5563,23.8358,316271.0
2023-05-14,23.9056,24.1448,23.5563,23.8358,316271.0
2023-05-15,24.075,24.2344,23.6963,24.1248,409145.0
2023-05-16,24.0058,24.0856,23.7864,23.8163,635663.0
2023-05-17,24.0258,24.5344,24.0208,24.4347,476421.0
2023-05-18,24.4347,24.9733,24.2352,24.8835,316566.0
2023-05-19,25.1328,25.2425,24.8037,25.1428,279378.0
2023-05-20,25.1328,25.2425,24.8037,25.1428,279378.0
2023-05-21,25.1328,25.2425,24.8037,25.1428,279378.0
2023-05-22,25.2824,25.432,25.0256,25.083,280338.0
2023-05-23,24.8635,25.2625,24.704,24.8536,346599.0
2023-05-24,24.694,24.8635,24.4646,24.704,288797.0
2023-05-25,24.5145,24.8635,24.5145,24.7239,270132.0
2023-05-26,24.7139,24.9932,24.6042,24.6541,200764.0
2023-05-27,24.7139,24.9932,24.6042,24.6541,200764.0
2023-05-28,24.7139,24.9932,24.6042,24.6541,200764.0
2023-05-29,24.7139,24.9932,24.6042,24.6541,200764.0
2023-05-30,24.684,24.7239,23.8662,23.9261,230918.0
2023-05-31,23.7864,23.9759,22.9287,23.1282,392516.0
2023-06-01,23.2179,24.3948,23.0683,24.2552,558295.0
2023-06-02,24.7937,26.0504,24.7738,26.0005,758108.0
2023-06-03,24.7937,26.0504,24.7738,26.0005,758108.0
2023-06-04,24.7937,26.0504,24.7738,26.0005,758108.0
2023-06-05,25.9407,26.1102,25.4121,25.5018,630390.0
2023-06-06,25.3024,26.2798,25.3024,25.9107,378756.0
2023-06-07,26.1401,26.4393,26.0205,26.1202,419549.0
2023-06-08,26.1002,26.1252,25.1627,25.3522,280727.0
2023-06-09,25.3522,25.3522,24.3749,24.4846,246550.0
2023-06-10,25.3522,25.3522,24.3749,24.4846,246550.0
2023-06-11,25.3522,25.3522,24.3749,24.4846,246550.0
2023-06-12,24.6042,24.704,24.1754,24.2053,384850.0
2023-06-13,24.4447,25.0032,24.2352,24.4347,388644.0
2023-06-14,24.5344,24.5993,23.8961,23.9859,306951.0
2023-06-15,23.8463,24.3649,23.7066,24.2851,314399.0
2023-06-16,24.325,24.325,22.5108,22.7293,811953.0
2023-06-17,24.325,24.325,22.5108,22.7293,811953.0
2023-06-18,24.325,24.325,22.5108,22.7293,811953.0
2023-06-19,24.325,24.325,22.5108,22.7293,811953.0
2023-06-20,22.2106,22.2206,21.3529,21.4128,693292.0
2023-06-21,21.1934,21.3729,20.7745,20.7944,401630.0
2023-06-22,20.7645,21.682,20.5451,21.4926,504683.0
2023-06-23,21.0238,21.2283,20.6249,20.9939,1038710.0
2023-06-24,21.0238,21.2283,20.6249,20.9939,1038710.0
2023-06-25,21.0238,21.2283,20.6249,20.9939,1038710.0
2023-06-26,20.8942,21.3828,20.8642,20.8942,443961.0
2023-06-27,20.8642,21.3529,20.6348,20.9939,367980.0
2023-06-28,21.1036,21.1036,20.6648,20.7047,484341.0
2023-06-29,20.7645,21.1535,20.6847,20.8443,531022.0
2023-06-30,21.1934,21.2532,20.9041,21.1634,470053.0
2023-07-01,21.1934,21.2532,20.9041,21.1634,470053.0
2023-07-02,21.1934,21.2532,20.9041,21.1634,470053.0
2023-07-03,21.0138,21.7818,21.0138,21.7319,233168.0
2023-07-04,21.0138,21.7818,21.0138,21.7319,233168.0
2023-07-05,21.4926,21.5624,20.8493,21.0637,348416.0
2023-07-06,20.7545,20.8642,20.3506,20.8443,364182.0
2023-07-07,20.8144,21.313,20.7645,21.1235,272595.0
2023-07-08,20.8144,21.313,20.7645,21.1235,272595.0
2023-07-09,20.8144,21.313,20.7645,21.1235,272595.0
2023-07-10,20.9839,21.4826,20.8543,21.4427,350475.0
2023-07-11,21.6222,21.9463,21.4926,21.8017,387990.0
2023-07-12,22.2605,22.3652,21.8516,21.8616,328031.0
2023-07-13,22.0012,22.0511,21.7618,22.0311,365697.0
2023-07-14,21.9812,22.2705,21.6222,21.8217,197242.0
2023-07-15,21.9812,22.2705,21.6222,21.8217,197242.0
2023-07-16,21.9812,22.2705,21.6222,21.8217,197242.0
2023-07-17,21.8316,22.2605,21.7519,22.1308,198065.0
2023-07-18,22.1209,22.5597,22.1209,22.5098,263679.0
2023-07-19,22.5497,22.5597,22.2904,22.3902,205744.0
2023-07-20,22.4899,22.4899,22.071,22.1807,191557.0
2023-07-21,22.2605,22.3403,22.1209,22.3104,255615.0
2023-07-22,22.2605,22.3403,22.1209,22.3104,255615.0
2023-07-23,22.2605,22.3403,22.1209,22.3104,255615.0
2023-07-24,22.2904,22.5198,21.8316,21.9114,194925.0
2023-07-25,21.8416,22.2904,21.6521,22.091,212585.0
2023-07-26,21.9713,22.3303,21.9713,22.1508,505987.0
2023-07-27,22.2406,22.4799,21.8566,21.9214,263603.0
2023-07-28,22.1209,22.2904,21.8017,21.8217,310751.0
2023-07-29,22.1209,22.2904,21.8017,21.8217,310751.0
2023-07-30,22.1209,22.2904,21.8017,21.8217,310751.0
2023-07-31,21.9314,21.9812,21.7319,21.8616,251026.0
2023-08-01,21.7419,21.9713,21.5125,21.6222,264819.0
2023-08-02,21.2831,21.3828,21.1235,21.2632,215091.0
2023-08-03,21.1435,21.2831,20.8543,21.1834,428541.0
2023-08-04,21.2133,21.2881,20.8493,20.8642,247970.0
2023-08-05,21.2133,21.2881,20.8493,20.8642,247970.0
2023-08-06,21.2133,21.2881,20.8493,20.8642,247970.0
2023-08-07,20.944,20.9789,20.5152,20.6348,425906.0
2023-08-08,20.3356,21.0088,19.847,20.8044,495451.0
2023-08-09,20.6149,20.954,20.595,20.8144,387203.0
2023-08-10,19.4979,21.9812,19.4979,21.9414,689845.0
2023-08-11,21.6023,22.1109,21.6023,21.9015,480770.0
2023-08-12,21.6023,22.1109,21.6023,21.9015,480770.0
2023-08-13,21.6023,22.1109,21.6023,21.9015,480770.0
2023-08-14,21.7419,21.7419,21.0188,21.6422,354915.0
2023-08-15,21.4626,21.4626,21.0637,21.313,347319.0
2023-08-16,21.2133,21.4078,20.8443,20.9241,244025.0
2023-08-17,21.1535,21.4726,21.0138,21.4128,343925.0
2023-08-18,21.1934,21.5773,21.1834,21.4527,333610.0
2023-08-19,21.1934,21.5773,21.1834,21.4527,333610.0
2023-08-20,21.1934,21.5773,21.1834,21.4527,333610.0
2023-08-21,21.4726,21.5624,21.2532,21.2831,243852.0
2023-08-22,21.8017,21.9912,21.4926,21.7419,281471.0
2023-08-23,21.702,21.9962,21.5624,21.7718,250486.0
2023-08-24,21.6122,21.9862,21.6122,21.8516,162738.0
2023-08-25,22.061,22.1209,21.6621,21.8715,150631.0
2023-08-26,22.061,22.1209,21.6621,21.8715,150631.0
2023-08-27,22.061,22.1209,21.6621,21.8715,150631.0
2023-08-28,21.9114,22.1857,21.8067,21.9114,201189.0
2023-08-29,21.8516,22.1089,21.7618,22.0012,220550.0
2023-08-30,21.9812,22.7043,21.8715,22.6195,265802.0
2023-08-31,22.7193,22.819,22.5198,22.5597,357980.0
2023-09-01,22.809,23.4673,22.809,23.4174,682916.0
2023-09-02,22.809,23.4673,22.809,23.4174,682916.0
2023-09-03,22.809,23.4673,22.809,23.4174,682916.0
2023-09-04,22.809,23.4673,22.809,23.4174,682916.0
2023-09-05,23.2878,23.5072,22.2705,22.5198,274722.0
2023-09-06,22.5298,23.0384,22.3403,22.9985,247438.0
2023-09-07,22.7891,22.9187,22.066,22.2705,349942.0
2023-09-08,22.2605,22.2705,21.7618,21.8117,217571.0
2023-09-09,22.2605,22.2705,21.7618,21.8117,217571.0
2023-09-10,22.2605,22.2705,21.7618,21.8117,217571.0
2023-09-11,22.061,22.1508,21.8416,21.9414,272602.0
2023-09-12,21.9613,22.2605,21.7818,21.9414,194705.0
2023-09-13,22.0012,22.0012,21.712,21.8017,337586.0
2023-09-14,22.052,22.4613,22.0221,22.3016,339135.0
2023-09-15,22.2417,22.6709,22.2117,22.3515,509939.0
2023-09-16,22.2417,22.6709,22.2117,22.3515,509939.0
2023-09-17,22.2417,22.6709,22.2117,22.3515,509939.0
2023-09-18,22.2916,22.631,22.2816,22.4813,229397.0
2023-09-19,22.5611,22.7109,22.1618,22.2317,171876.0
2023-09-20,22.3814,22.7608,22.1019,22.1019,192931.0
2023-09-21,21.9322,22.0021,21.6128,21.7126,286825.0
2023-09-22,21.7825,22.0221,21.5179,21.6327,304803.0
2023-09-23,21.7825,22.0221,21.5179,21.6327,304803.0
2023-09-24,21.7825,22.0221,21.5179,21.6327,304803.0
2023-09-25,21.5628,21.7525,21.3832,21.5129,195409.0
2023-09-26,21.3532,21.5029,20.5146,20.7742,318207.0
2023-09-27,21.0238,21.1436,20.8141,20.9838,210627.0
2023-09-28,20.9639,21.4638,20.7592,21.2035,246073.0
2023-09-29,21.4131,21.463,21.0858,21.2434,240945.0
2023-09-30,21.4131,21.463,21.0858,21.2434,240945.0
2023-10-01,21.4131,21.463,21.0858,21.2434,240945.0
2023-10-02,21.0238,21.2334,20.4847,20.5546,336354.0
2023-10-03,20.3749,20.6444,20.1153,20.4947,226430.0
2023-10-04,20.5546,20.6045,20.1952,20.4248,241272.0
2023-10-05,20.4548,20.4897,19.9556,20.1054,281653.0
2023-10-06,20.0954,20.7093,20.0954,20.4048,286106.0
2023-10-07,20.0954,20.7093,20.0954,20.4048,286106.0
2023-10-08,20.0954,20.7093,20.0954,20.4048,286106.0
2023-10-09,20.0754,20.5696,19.9955,20.5446,262851.0
2023-10-10,20.7343,21.2733,20.7243,21.1136,322924.0
2023-10-11,21.1635,21.3931,20.9339,21.3233,264708.0
2023-10-12,21.493,21.493,20.6744,21.2733,318481.0
2023-10-13,21.3532,21.463,20.3998,20.5745,216436.0
2023-10-14,21.3532,21.463,20.3998,20.5745,216436.0
2023-10-15,21.3532,21.463,20.3998,20.5745,216436.0
2023-10-16,20.914,21.0637,20.5446,20.5845,306178.0
2023-10-17,20.4548,21.3732,20.3749,21.1635,419037.0
2023-10-18,20.6844,20.6844,20.1852,20.1952,213043.0
2023-10-19,20.0754,20.5047,20.0554,20.0654,266393.0
2023-10-20,20.1553,20.2531,19.9556,19.9955,205874.0
2023-10-21,20.1553,20.2531,19.9556,19.9955,205874.0
2023-10-22,20.1553,20.2531,19.9556,19.9955,205874.0
2023-10-23,19.8358,19.9157,19.2868,19.5064,521883.0
