,PATK US Equity,PATK US Equity,PATK US Equity,PATK US Equity,PATK US Equity
2022-08-14,59.4133,59.9931,58.4263,59.8733,114069.0
2022-08-15,59.7679,61.2053,59.7487,60.937,198956.0
2022-08-16,60.6974,63.3519,60.6974,62.3553,231647.0
2022-08-17,61.512,61.512,60.0362,60.2087,120798.0
2022-08-18,60.2758,61.2341,60.065,60.7549,108696.0
2022-08-19,59.95,60.2566,58.8767,59.1642,196750.0
2022-08-20,59.95,60.2566,58.8767,59.1642,196750.0
2022-08-21,59.95,60.2566,58.8767,59.1642,196750.0
2022-08-22,58.1101,59.145,56.6631,56.8643,160481.0
2022-08-23,56.8643,57.6884,56.5577,56.5768,95159.0
2022-08-24,56.5864,58.043,56.2893,57.5351,131216.0
2022-08-25,57.7268,59.2121,57.4968,58.1101,111400.0
2022-08-26,57.6187,58.0041,54.5836,54.6221,206303.0
2022-08-27,57.6187,58.0041,54.5836,54.6221,206303.0
2022-08-28,57.6187,58.0041,54.5836,54.6221,206303.0
2022-08-29,54.1307,54.8148,53.6008,54.1115,118087.0
2022-08-30,54.3523,54.4824,52.8974,53.0323,157300.0
2022-08-31,52.9263,52.9263,50.8933,51.0378,191755.0
2022-09-01,50.9318,51.2883,50.2959,50.8355,177716.0
2022-09-02,51.1823,51.9243,48.7639,49.2071,196570.0
2022-09-03,51.1823,51.9243,48.7639,49.2071,196570.0
2022-09-04,51.1823,51.9243,48.7639,49.2071,196570.0
2022-09-05,51.1823,51.9243,48.7639,49.2071,196570.0
2022-09-06,49.4095,49.872,48.1232,48.8988,182155.0
2022-09-07,48.6772,49.1975,48.0702,48.7254,225690.0
2022-09-08,48.1858,48.6194,46.4996,47.0488,221168.0
2022-09-09,47.3379,48.6868,47.309,48.1858,164954.0
2022-09-10,47.3379,48.6868,47.309,48.1858,164954.0
2022-09-11,47.3379,48.6868,47.309,48.1858,164954.0
2022-09-12,48.841,50.8258,48.6627,50.5368,225037.0
2022-09-13,49.2168,49.2168,46.2202,46.5093,228616.0
2022-09-14,46.4322,46.9814,45.6469,46.5478,189146.0
2022-09-15,46.0757,47.044,45.9071,46.2202,135039.0
2022-09-16,45.7963,46.1576,44.746,46.0853,443475.0
2022-09-17,45.7963,46.1576,44.746,46.0853,443475.0
2022-09-18,45.7963,46.1576,44.746,46.0853,443475.0
2022-09-19,45.5168,46.6731,45.3338,46.5189,160586.0
2022-09-20,46.0564,46.0564,44.0908,45.0832,166909.0
2022-09-21,45.671,45.8637,44.5051,44.6497,197803.0
2022-09-22,44.3799,45.1411,43.1851,43.9945,236779.0
2022-09-23,43.1273,43.1273,40.7667,42.0096,319873.0
2022-09-24,43.1273,43.1273,40.7667,42.0096,319873.0
2022-09-25,43.1273,43.1273,40.7667,42.0096,319873.0
2022-09-26,41.4604,42.7226,41.3255,41.9133,216660.0
2022-09-27,42.4239,42.9346,41.3544,42.0771,302476.0
2022-09-28,42.2216,43.5416,41.5953,43.2236,184955.0
2022-09-29,42.4528,42.4914,40.8341,42.4143,203464.0
2022-09-30,42.4625,43.8114,42.2216,42.2409,219753.0
2022-10-01,42.4625,43.8114,42.2216,42.2409,219753.0
2022-10-02,42.4625,43.8114,42.2216,42.2409,219753.0
2022-10-03,42.4817,42.7804,41.5857,41.9325,206066.0
2022-10-04,42.6263,44.8424,42.5781,44.8231,229265.0
2022-10-05,43.5127,44.9194,43.5127,44.6111,234898.0
2022-10-06,44.3991,45.6276,44.2739,45.2374,244503.0
2022-10-07,44.7653,45.1122,41.6531,41.9807,148506.0
2022-10-08,44.7653,45.1122,41.6531,41.9807,148506.0
2022-10-09,44.7653,45.1122,41.6531,41.9807,148506.0
2022-10-10,42.1927,43.7439,41.6435,43.4453,226156.0
2022-10-11,43.1273,44.4473,42.8527,43.1562,158645.0
2022-10-12,43.3393,44.1206,42.4817,43.5994,178093.0
2022-10-13,42.5877,43.8499,41.2099,42.9731,181438.0
2022-10-14,43.6765,43.6765,41.9229,42.3372,126104.0
2022-10-15,43.6765,43.6765,41.9229,42.3372,126104.0
2022-10-16,43.6765,43.6765,41.9229,42.3372,126104.0
2022-10-17,42.9539,43.4356,42.4384,43.0791,130409.0
2022-10-18,44.0715,44.8713,43.5508,44.0137,149535.0
2022-10-19,43.2429,43.6775,40.2271,41.6531,214162.0
2022-10-20,41.4219,42.6648,41.3544,41.5182,274015.0
2022-10-21,41.7976,42.7274,41.2195,42.5974,123394.0
2022-10-22,41.7976,42.7274,41.2195,42.5974,123394.0
2022-10-23,41.7976,42.7274,41.2195,42.5974,123394.0
2022-10-24,42.9442,43.8499,42.6455,43.532,157857.0
2022-10-25,43.3971,44.6593,43.3971,44.033,223089.0
2022-10-26,44.5533,46.0998,43.8885,44.4955,181371.0
2022-10-27,48.947,48.947,46.172,46.885,243997.0
2022-10-28,46.6923,47.3186,44.3221,45.5361,247859.0
2022-10-29,46.6923,47.3186,44.3221,45.5361,247859.0
2022-10-30,46.6923,47.3186,44.3221,45.5361,247859.0
2022-10-31,45.3434,45.671,43.9848,44.0426,227033.0
2022-11-01,44.8424,45.7625,44.6448,45.459,170342.0
2022-11-02,45.0351,45.8059,44.0234,44.0715,343138.0
2022-11-03,43.2815,44.1197,42.476,43.532,226604.0
2022-11-04,44.2835,45.1122,43.5801,44.5726,132957.0
2022-11-05,44.2835,45.1122,43.5801,44.5726,132957.0
2022-11-06,44.2835,45.1122,43.5801,44.5726,132957.0
2022-11-07,45.1218,46.1913,44.5918,45.8926,105912.0
2022-11-08,46.172,47.574,45.7596,46.2587,234039.0
2022-11-09,45.9119,46.4804,45.5457,45.7384,113596.0
2022-11-10,47.9642,52.1844,47.9642,51.3365,362523.0
2022-11-11,52.5891,54.3042,52.0495,53.4274,166752.0
2022-11-12,52.5891,54.3042,52.0495,53.4274,166752.0
2022-11-13,52.5891,54.3042,52.0495,53.4274,166752.0
2022-11-14,53.0709,54.2753,52.3867,52.5216,183776.0
2022-11-15,53.5333,54.4872,52.2133,52.3386,166469.0
2022-11-16,51.6159,51.8086,50.5657,51.4618,166503.0
2022-11-17,50.6331,52.0736,50.6331,51.8761,180988.0
2022-11-18,53.1094,53.8369,51.3461,52.3867,144569.0
2022-11-19,53.1094,53.8369,51.3461,52.3867,144569.0
2022-11-20,53.1094,53.8369,51.3461,52.3867,144569.0
2022-11-21,52.1073,52.1073,51.0764,51.5485,157256.0
2022-11-22,51.8279,53.2732,51.8279,53.0227,143674.0
2022-11-23,52.9841,53.2057,52.7529,53.2057,86743.0
2022-11-24,52.9841,53.2057,52.7529,53.2057,86743.0
2022-11-25,53.3806,53.842,53.2057,53.5749,39813.0
2022-11-26,53.3806,53.842,53.2057,53.5749,39813.0
2022-11-27,53.3806,53.842,53.2057,53.5749,39813.0
2022-11-28,53.1863,53.3709,52.3994,52.9143,227621.0
2022-11-29,52.7297,53.9149,52.7297,53.4389,92973.0
2022-11-30,53.1572,54.3617,51.496,54.3326,210456.0
2022-12-01,54.9835,56.0035,54.6143,55.78,196990.0
2022-12-02,54.3229,56.3095,54.2646,56.1103,138695.0
2022-12-03,54.3229,56.3095,54.2646,56.1103,138695.0
2022-12-04,54.3229,56.3095,54.2646,56.1103,138695.0
2022-12-05,55.6829,56.0423,54.5075,55.9743,201048.0
2022-12-06,55.7315,56.5838,55.2749,55.8772,227269.0
2022-12-07,55.576,56.1395,53.7595,54.7406,215271.0
2022-12-08,54.7795,56.0618,54.3715,55.0223,221519.0
2022-12-09,54.4977,56.0618,54.4977,54.7795,167596.0
2022-12-10,54.4977,56.0618,54.4977,54.7795,167596.0
2022-12-11,54.4977,56.0618,54.4977,54.7795,167596.0
2022-12-12,54.624,56.3532,54.3132,56.3532,165863.0
2022-12-13,58.0046,58.6555,55.916,56.5378,345634.0
2022-12-14,58.7138,61.5115,57.9658,60.6372,327807.0
2022-12-15,59.8212,60.9044,59.3112,60.3361,203847.0
2022-12-16,59.9378,60.987,59.3549,60.1321,1132124.0
2022-12-17,59.9378,60.987,59.3549,60.1321,1132124.0
2022-12-18,59.9378,60.987,59.3549,60.1321,1132124.0
2022-12-19,59.8115,59.9184,56.6738,57.2372,249574.0
2022-12-20,57.1983,58.4904,55.9452,56.5961,223806.0
2022-12-21,56.8583,58.6458,56.8583,58.6458,139510.0
2022-12-22,57.8395,59.0247,56.0268,58.9081,230928.0
2022-12-23,58.8789,59.7338,58.4224,59.4229,159992.0
2022-12-24,58.8789,59.7338,58.4224,59.4229,159992.0
2022-12-25,58.8789,59.7338,58.4224,59.4229,159992.0
2022-12-26,58.8789,59.7338,58.4224,59.4229,159992.0
2022-12-27,59.2384,61.0355,58.5486,60.1321,187139.0
2022-12-28,60.3555,60.5547,58.1552,58.2572,181450.0
2022-12-29,59.1218,60.5304,59.0441,59.7338,165998.0
2022-12-30,59.2578,59.6464,58.5681,58.8692,104932.0
2022-12-31,59.2578,59.6464,58.5681,58.8692,104932.0
2023-01-01,59.2578,59.6464,58.5681,58.8692,104932.0
2023-01-02,59.2578,59.6464,58.5681,58.8692,104932.0
2023-01-03,59.1995,60.8704,58.8304,59.2092,150702.0
2023-01-04,59.5298,60.3555,58.2864,58.8789,153144.0
2023-01-05,58.4029,60.5595,57.7424,60.4235,291432.0
2023-01-06,61.1132,62.5704,60.579,61.7641,156969.0
2023-01-07,61.1132,62.5704,60.579,61.7641,156969.0
2023-01-08,61.1132,62.5704,60.579,61.7641,156969.0
2023-01-09,62.1333,64.5133,61.9487,62.7258,206836.0
2023-01-10,62.7647,63.843,62.5607,63.5516,107134.0
2023-01-11,63.8624,64.4647,62.9784,64.0761,145184.0
2023-01-12,64.3481,65.3147,63.299,64.0664,152197.0
2023-01-13,63.7264,64.659,63.2844,64.3481,115192.0
2023-01-14,63.7264,64.659,63.2844,64.3481,115192.0
2023-01-15,63.7264,64.659,63.2844,64.3481,115192.0
2023-01-16,63.7264,64.659,63.2844,64.3481,115192.0
2023-01-17,63.8819,64.7367,63.044,63.6098,156128.0
2023-01-18,64.1927,64.4356,61.2833,61.8127,295398.0
2023-01-19,61.2298,62.2693,60.6275,61.7835,159298.0
2023-01-20,62.0944,63.3573,60.4624,63.231,145301.0
2023-01-21,62.0944,63.3573,60.4624,63.231,145301.0
2023-01-22,62.0944,63.3573,60.4624,63.231,145301.0
2023-01-23,63.7167,65.271,63.6681,65.0767,116816.0
2023-01-24,64.5521,66.2036,64.2413,65.7664,128497.0
2023-01-25,65.0281,66.2424,64.3093,66.0579,95109.0
2023-01-26,66.1939,66.3007,64.5424,66.2619,187308.0
2023-01-27,66.1842,67.2722,66.1842,66.6505,153321.0
2023-01-28,66.1842,67.2722,66.1842,66.6505,153321.0
2023-01-29,66.1842,67.2722,66.1842,66.6505,153321.0
2023-01-30,66.1259,67.2139,65.3099,66.971,162190.0
2023-01-31,67.0876,69.4725,67.0876,68.943,237559.0
2023-02-01,68.8945,71.0219,68.6322,70.4585,221007.0
2023-02-02,71.0219,74.2568,71.0219,73.3437,424205.0
2023-02-03,72.3722,75.7334,72.3722,74.9854,285537.0
2023-02-04,72.3722,75.7334,72.3722,74.9854,285537.0
2023-02-05,72.3722,75.7334,72.3722,74.9854,285537.0
2023-02-06,73.8294,74.8785,71.5174,72.7511,172695.0
2023-02-07,72.2654,73.1202,71.4299,72.8677,146825.0
2023-02-08,72.1488,72.8288,70.8519,71.2454,169795.0
2023-02-09,69.4579,73.4797,69.3802,71.5271,264330.0
2023-02-10,71.8768,73.334,71.4688,72.2945,244317.0
2023-02-11,71.8768,73.334,71.4688,72.2945,244317.0
2023-02-12,71.8768,73.334,71.4688,72.2945,244317.0
2023-02-13,72.1294,73.8877,71.6713,73.6642,132243.0
2023-02-14,72.9842,73.4408,71.8865,72.8579,106478.0
2023-02-15,72.0517,73.4602,71.7991,72.7511,118191.0
2023-02-16,72.1877,73.8002,72.0079,73.0328,107855.0
2023-02-17,73.1403,73.1403,71.606,72.3878,160841.0
2023-02-18,73.1403,73.1403,71.606,72.3878,160841.0
2023-02-19,73.1403,73.1403,71.606,72.3878,160841.0
2023-02-20,73.1403,73.1403,71.606,72.3878,160841.0
2023-02-21,71.2933,71.8308,69.4462,69.7882,181590.0
2023-02-22,69.9837,71.909,69.9837,70.9317,179474.0
2023-02-23,71.4301,71.733,69.671,71.1369,111797.0
2023-02-24,69.8762,71.1662,69.4853,71.1662,164980.0
2023-02-25,69.8762,71.1662,69.4853,71.1662,164980.0
2023-02-26,69.8762,71.1662,69.4853,71.1662,164980.0
2023-02-27,71.6158,72.3487,70.9805,71.1369,76195.0
2023-02-28,71.3421,71.8405,70.4332,71.1955,162134.0
2023-03-01,71.0392,71.9187,70.4919,71.1955,112429.0
2023-03-02,70.8926,71.5669,70.5798,71.4692,131910.0
2023-03-03,72.1826,73.3993,71.4692,72.339,150337.0
2023-03-04,72.1826,73.3993,71.4692,72.339,150337.0
2023-03-05,72.1826,73.3993,71.4692,72.339,150337.0
2023-03-06,72.6419,72.7396,70.575,71.4399,196139.0
2023-03-07,70.1694,70.7264,67.7359,70.2573,191040.0
2023-03-08,70.2671,71.0587,69.3533,70.7362,119911.0
2023-03-09,70.7069,70.7069,69.241,69.6416,124286.0
2023-03-10,69.1921,69.4266,67.0305,67.7652,282081.0
2023-03-11,69.1921,69.4266,67.0305,67.7652,282081.0
2023-03-12,69.1921,69.4266,67.0305,67.7652,282081.0
2023-03-13,66.3579,66.915,64.9897,65.7911,146951.0
2023-03-14,67.6773,68.1855,65.5663,66.6414,212026.0
2023-03-15,64.9897,66.827,64.9702,66.7098,170666.0
2023-03-16,65.7227,68.8158,65.7227,68.1171,151227.0
2023-03-17,66.9834,68.0096,65.8889,66.27,517509.0
2023-03-18,66.9834,68.0096,65.8889,66.27,517509.0
2023-03-19,66.9834,68.0096,65.8889,66.27,517509.0
2023-03-20,66.9932,68.2539,65.9524,66.1918,188713.0
2023-03-21,67.4427,68.85,67.2864,67.5991,238034.0
2023-03-22,67.863,68.2832,66.3286,66.4068,166491.0
2023-03-23,66.9541,66.9541,64.2275,65.2341,211614.0
2023-03-24,64.6966,65.2243,63.4114,64.6672,132716.0
2023-03-25,64.6966,65.2243,63.4114,64.6672,132716.0
2023-03-26,64.6966,65.2243,63.4114,64.6672,132716.0
2023-03-27,65.5077,66.3091,64.1981,64.6966,136177.0
2023-03-28,64.5304,65.7716,64.5304,65.6445,145989.0
2023-03-29,66.3286,66.3384,64.5988,65.2634,106088.0
2023-03-30,65.9475,66.5534,64.9213,65.2341,78803.0
2023-03-31,65.6348,67.5405,65.6348,67.2473,126430.0
2023-04-01,65.6348,67.5405,65.6348,67.2473,126430.0
2023-04-02,65.6348,67.5405,65.6348,67.2473,126430.0
2023-04-03,67.3352,67.9606,66.3384,67.0323,119474.0
2023-04-04,66.4557,66.5485,63.6264,64.5695,200470.0
2023-04-05,64.0906,64.0906,62.6442,63.3674,183488.0
2023-04-06,63.5922,63.6997,62.5954,62.7615,123417.0
2023-04-07,63.5922,63.6997,62.5954,62.7615,123417.0
2023-04-08,63.5922,63.6997,62.5954,62.7615,123417.0
2023-04-09,63.5922,63.6997,62.5954,62.7615,123417.0
2023-04-10,62.6931,65.4979,62.6931,64.5695,168258.0
2023-04-11,65.1657,67.6382,64.6086,67.3352,179808.0
2023-04-12,67.9118,68.1268,66.3677,66.8955,97345.0
2023-04-13,67.2375,67.4134,65.9964,67.0811,143093.0
2023-04-14,67.0714,68.1806,66.485,67.3157,136949.0
2023-04-15,67.0714,68.1806,66.485,67.3157,136949.0
2023-04-16,67.0714,68.1806,66.485,67.3157,136949.0
2023-04-17,67.433,67.9021,66.6707,67.7066,55923.0
2023-04-18,67.3157,68.1855,67.3157,67.7848,85816.0
2023-04-19,68.205,69.197,67.3939,68.9966,138494.0
2023-04-20,68.3907,69.4364,67.9216,68.8598,121175.0
2023-04-21,68.5959,68.6057,67.4916,67.9118,96165.0
2023-04-22,68.5959,68.6057,67.4916,67.9118,96165.0
2023-04-23,68.5959,68.6057,67.4916,67.9118,96165.0
2023-04-24,67.8532,68.7865,67.4818,67.7359,77961.0
2023-04-25,67.3255,67.3255,65.4002,66.2504,162427.0
2023-04-26,65.7813,65.9866,62.742,63.0938,218165.0
2023-04-27,64.12,68.0047,63.4261,66.9541,342466.0
2023-04-28,66.7293,68.1171,66.7293,67.0714,159609.0
2023-04-29,66.7293,68.1171,66.7293,67.0714,159609.0
2023-04-30,66.7293,68.1171,66.7293,67.0714,159609.0
2023-05-01,66.8466,68.1268,66.6099,67.6871,141110.0
2023-05-02,67.1789,67.1789,63.944,66.2211,131263.0
2023-05-03,66.4264,68.0975,64.765,65.1461,233350.0
2023-05-04,64.5011,64.5011,62.7127,63.084,124021.0
2023-05-05,64.0418,65.3708,63.7505,65.0582,114966.0
2023-05-06,64.0418,65.3708,63.7505,65.0582,114966.0
2023-05-07,64.0418,65.3708,63.7505,65.0582,114966.0
2023-05-08,65.1363,65.4979,63.8023,64.2177,93364.0
2023-05-09,64.032,64.2177,63.3186,63.514,101635.0
2023-05-10,64.55,65.3709,62.8886,63.8756,100524.0
2023-05-11,63.3772,65.3269,62.1263,63.6704,85462.0
2023-05-12,64.032,64.2079,62.5465,63.1133,113668.0
2023-05-13,64.032,64.2079,62.5465,63.1133,113668.0
2023-05-14,64.032,64.2079,62.5465,63.1133,113668.0
2023-05-15,63.4163,64.3154,62.9765,64.247,109012.0
2023-05-16,63.7486,63.9245,62.6247,63.4749,118406.0
2023-05-17,63.9636,67.345,63.9636,67.2082,160059.0
2023-05-18,67.0421,68.0487,66.3286,67.8043,108754.0
2023-05-19,68.5764,68.6057,66.2602,67.218,121268.0
2023-05-20,68.5764,68.6057,66.2602,67.218,121268.0
2023-05-21,68.5764,68.6057,66.2602,67.218,121268.0
2023-05-22,67.2668,67.6968,66.7147,67.1593,106008.0
2023-05-23,66.9834,67.9607,66.4264,67.4427,139572.0
2023-05-24,67.1691,67.4427,66.5827,66.9248,133072.0
2023-05-25,66.5241,67.8532,66.0648,67.7652,107953.0
2023-05-26,67.7359,69.4071,67.7359,69.1432,115684.0
2023-05-27,67.7359,69.4071,67.7359,69.1432,115684.0
2023-05-28,67.7359,69.4071,67.7359,69.1432,115684.0
2023-05-29,67.7359,69.4071,67.7359,69.1432,115684.0
2023-05-30,69.7003,69.7003,64.6477,64.892,122981.0
2023-05-31,64.4816,64.4816,62.8202,64.0418,141395.0
2023-06-01,63.9636,66.485,63.4847,66.4459,120593.0
2023-06-02,67.4525,71.0587,67.433,71.0098,161985.0
2023-06-03,67.4525,71.0587,67.433,71.0098,161985.0
2023-06-04,67.4525,71.0587,67.433,71.0098,161985.0
2023-06-05,70.4235,70.9317,67.3988,67.8337,243636.0
2023-06-06,68.3223,74.186,67.8043,73.5899,264418.0
2023-06-07,73.6094,76.7759,73.3895,75.8865,212480.0
2023-06-08,75.4956,76.1993,73.7365,75.7692,211805.0
2023-06-09,75.7692,76.7915,74.7567,75.9953,117536.0
2023-06-10,75.7692,76.7915,74.7567,75.9953,117536.0
2023-06-11,75.7692,76.7915,74.7567,75.9953,117536.0
2023-06-12,76.4966,77.804,75.9265,76.4573,113471.0
2023-06-13,75.9953,79.4653,75.9953,79.1901,174905.0
2023-06-14,79.3178,80.1042,76.7915,77.283,156267.0
2023-06-15,76.7031,78.6789,76.3099,78.6003,104943.0
2023-06-16,78.6003,79.2511,75.6808,76.8997,433932.0
2023-06-17,78.6003,79.2511,75.6808,76.8997,433932.0
2023-06-18,78.6003,79.2511,75.6808,76.8997,433932.0
2023-06-19,78.6003,79.2511,75.6808,76.8997,433932.0
2023-06-20,76.8604,77.5386,75.7791,76.4082,100559.0
2023-06-21,73.6656,76.59,73.6656,76.1034,96508.0
2023-06-22,76.1034,76.6638,74.4324,74.7371,105093.0
2023-06-23,73.3117,74.5601,72.2698,73.2921,369353.0
2023-06-24,73.3117,74.5601,72.2698,73.2921,369353.0
2023-06-25,73.3117,74.5601,72.2698,73.2921,369353.0
2023-06-26,73.2134,75.4586,73.2134,73.9507,166613.0
2023-06-27,73.8819,77.5091,73.3068,77.0963,81115.0
2023-06-28,77.1159,77.9171,76.4278,77.6468,117037.0
2023-06-29,77.8139,78.9246,77.2492,78.0694,56533.0
2023-06-30,79.1212,79.3867,77.7057,78.6396,80163.0
2023-07-01,79.1212,79.3867,77.7057,78.6396,80163.0
2023-07-02,79.1212,79.3867,77.7057,78.6396,80163.0
2023-07-03,78.2955,79.9273,77.8728,78.6199,43569.0
2023-07-04,78.2955,79.9273,77.8728,78.6199,43569.0
2023-07-05,78.5216,78.5216,76.7621,76.821,103021.0
2023-07-06,75.6513,76.3394,74.6388,75.838,100962.0
2023-07-07,76.1723,77.8925,76.1723,77.0275,73932.0
2023-07-08,76.1723,77.8925,76.1723,77.0275,73932.0
2023-07-09,76.1723,77.8925,76.1723,77.0275,73932.0
2023-07-10,77.0963,78.7575,77.0963,78.2955,72538.0
2023-07-11,79.0426,80.2615,78.6887,80.0846,76236.0
2023-07-12,81.9031,81.9424,80.5466,81.0283,97527.0
2023-07-13,81.2838,82.3848,80.4188,82.2078,92607.0
2023-07-14,82.5224,82.7583,81.4018,82.0899,100369.0
2023-07-15,82.5224,82.7583,81.4018,82.0899,100369.0
2023-07-16,82.5224,82.7583,81.4018,82.0899,100369.0
2023-07-17,82.3258,83.1122,80.8415,82.9648,82537.0
2023-07-18,82.8861,85.0585,82.8763,83.3481,96017.0
2023-07-19,83.2007,84.5081,81.9129,84.105,82740.0
2023-07-20,83.9477,84.4786,82.7976,84.2033,239176.0
2023-07-21,84.8914,84.9307,80.3991,81.3723,179561.0
2023-07-22,84.8914,84.9307,80.3991,81.3723,179561.0
2023-07-23,84.8914,84.9307,80.3991,81.3723,179561.0
2023-07-24,81.8638,83.2252,81.5591,81.9424,106266.0
2023-07-25,81.6574,82.8665,81.0479,81.9424,61791.0
2023-07-26,81.8048,82.9058,81.4657,82.5126,111765.0
2023-07-27,83.2105,85.8744,82.4536,83.3481,126396.0
2023-07-28,85.0192,85.6582,83.9871,84.3213,120605.0
2023-07-29,85.0192,85.6582,83.9871,84.3213,120605.0
2023-07-30,85.0192,85.6582,83.9871,84.3213,120605.0
2023-07-31,84.8718,85.7761,84.0854,85.0782,121753.0
2023-08-01,84.6948,85.5107,84.2525,84.4884,192603.0
2023-08-02,83.3088,84.4196,83.3088,83.6823,86399.0
2023-08-03,83.4562,83.9281,82.6109,83.2793,164286.0
2023-08-04,83.2498,83.8593,82.6305,83.761,111383.0
2023-08-05,83.2498,83.8593,82.6305,83.761,111383.0
2023-08-06,83.2498,83.8593,82.6305,83.761,111383.0
2023-08-07,84.046,84.5228,82.8173,83.1515,102074.0
2023-08-08,81.7065,82.7878,80.3578,82.5322,122535.0
2023-08-09,82.4634,82.4634,81.0479,81.6475,62342.0
2023-08-10,81.9523,82.6502,80.409,81.6475,90923.0
2023-08-11,81.2642,81.7458,80.1239,80.5466,142994.0
2023-08-12,81.2642,81.7458,80.1239,80.5466,142994.0
2023-08-13,81.2642,81.7458,80.1239,80.5466,142994.0
2023-08-14,79.8781,81.2445,79.1114,81.1954,84799.0
2023-08-15,80.5662,80.8611,79.8585,80.0256,105496.0
2023-08-16,79.9666,81.274,79.2933,79.4161,84779.0
2023-08-17,79.4456,80.9988,77.6074,77.9023,87192.0
2023-08-18,77.0078,79.1704,76.7227,78.9836,69768.0
2023-08-19,77.0078,79.1704,76.7227,78.9836,69768.0
2023-08-20,77.0078,79.1704,76.7227,78.9836,69768.0
2023-08-21,79.1704,79.5439,77.4157,78.266,95561.0
2023-08-22,78.5609,78.8853,77.5485,78.6592,106478.0
2023-08-23,78.5511,80.3844,78.1677,79.9273,69545.0
2023-08-24,79.6914,80.4974,78.6986,78.8165,80723.0
2023-08-25,79.1724,79.548,77.7884,78.9648,43683.0
2023-08-26,79.1724,79.548,77.7884,78.9648,43683.0
2023-08-27,79.1724,79.548,77.7884,78.9648,43683.0
2023-08-28,79.2712,80.5267,79.1032,79.8149,43074.0
2023-08-29,79.9237,83.779,79.3305,83.6999,85978.0
2023-08-30,83.2056,84.4413,82.3851,83.2155,83471.0
2023-08-31,83.3045,84.3159,82.2566,82.6817,95240.0
2023-09-01,83.2254,84.7476,83.176,83.6999,119666.0
2023-09-02,83.2254,84.7476,83.176,83.6999,119666.0
2023-09-03,83.2254,84.7476,83.176,83.6999,119666.0
2023-09-04,83.2254,84.7476,83.176,83.6999,119666.0
2023-09-05,82.7113,82.9758,77.6797,77.7489,155360.0
2023-09-06,77.9367,79.2465,77.9367,78.5891,141366.0
2023-09-07,78.2135,78.3618,76.9679,77.482,113367.0
2023-09-08,77.2941,77.2941,75.7817,76.5527,82291.0
2023-09-09,77.2941,77.2941,75.7817,76.5527,82291.0
2023-09-10,77.2941,77.2941,75.7817,76.5527,82291.0
2023-09-11,76.958,77.1953,75.3862,76.1573,93772.0
2023-09-12,76.1573,77.3707,76.1573,77.0668,94006.0
2023-09-13,77.0668,77.1755,75.8558,76.7405,89557.0
2023-09-14,77.6302,80.062,77.0371,80.062,95252.0
2023-09-15,79.8742,79.8742,76.2562,76.9086,579685.0
2023-09-16,79.8742,79.8742,76.2562,76.9086,579685.0
2023-09-17,79.8742,79.8742,76.2562,76.9086,579685.0
2023-09-18,77.047,78.431,77.047,77.7192,97857.0
2023-09-19,77.7192,79.0784,77.7192,78.431,94636.0
2023-09-20,78.9549,79.2811,77.3436,77.4721,101784.0
2023-09-21,76.8789,77.2842,75.8953,76.0733,124614.0
2023-09-22,76.1079,76.182,74.2494,75.0106,156330.0
2023-09-23,76.1079,76.182,74.2494,75.0106,156330.0
2023-09-24,76.1079,76.182,74.2494,75.0106,156330.0
2023-09-25,74.3384,75.9201,74.3384,75.4554,137977.0
2023-09-26,74.6152,75.1292,72.5986,73.0632,275951.0
2023-09-27,73.7354,75.0155,73.7354,74.6646,119006.0
2023-09-28,74.4669,75.9893,74.4669,75.3665,136020.0
2023-09-29,75.9102,76.8097,74.0122,74.2,115113.0
2023-09-30,75.9102,76.8097,74.0122,74.2,115113.0
2023-10-01,75.9102,76.8097,74.0122,74.2,115113.0
2023-10-02,74.0715,74.4768,73.7848,74.1802,100199.0
2023-10-03,73.7354,74.2791,72.3415,73.2114,120207.0
2023-10-04,73.0829,73.9529,72.5337,73.6365,89021.0
2023-10-05,73.6365,73.8738,71.4815,71.6693,144979.0
2023-10-06,71.1751,72.5185,69.8016,70.7697,125594.0
2023-10-07,71.1751,72.5185,69.8016,70.7697,125594.0
2023-10-08,71.1751,72.5185,69.8016,70.7697,125594.0
2023-10-09,70.404,71.4321,69.6922,71.4222,166325.0
2023-10-10,71.9066,73.6243,71.6743,72.9149,99659.0
2023-10-11,72.8655,73.6464,71.9758,72.816,54834.0
2023-10-12,72.9841,72.9841,69.7516,70.8884,122919.0
2023-10-13,71.096,71.7188,70.6314,71.3233,127297.0
2023-10-14,71.096,71.7188,70.6314,71.3233,127297.0
2023-10-15,71.096,71.7188,70.6314,71.3233,127297.0
2023-10-16,72.045,73.9429,72.0153,73.162,158769.0
2023-10-17,72.4503,75.2973,72.4503,75.0304,110068.0
2023-10-18,73.9232,75.2676,71.353,74.2593,146853.0
2023-10-19,73.8243,74.116,72.3662,72.5788,73767.0
2023-10-20,72.6974,74.0715,72.4107,72.8852,84562.0
2023-10-21,72.6974,74.0715,72.4107,72.8852,84562.0
2023-10-22,72.6974,74.0715,72.4107,72.8852,84562.0
2023-10-23,72.5887,73.5772,71.9461,72.1438,88096.0
2023-10-24,72.5788,72.9227,71.5902,71.61,84780.0
2023-10-25,71.1751,71.4222,70.2557,70.9081,164640.0
2023-10-26,69.6922,72.1636,69.3462,71.6891,151418.0
2023-10-27,71.2937,72.6282,70.5918,70.918,125992.0
