,BOH US Equity,BOH US Equity,BOH US Equity,BOH US Equity,BOH US Equity
2023-08-12,53.3123,55.1671,53.3123,54.112,380108.0
2023-08-13,53.3123,55.1671,53.3123,54.112,380108.0
2023-08-14,53.4761,53.8133,52.7727,52.8305,522893.0
2023-08-15,51.3756,51.8863,50.2675,50.2964,722456.0
2023-08-16,50.3928,50.6433,49.3811,50.5662,519939.0
2023-08-17,50.8842,52.898,50.8264,52.4066,724456.0
2023-08-18,51.8092,52.9269,51.4045,52.2139,435463.0
2023-08-19,51.8092,52.9269,51.4045,52.2139,435463.0
2023-08-20,51.8092,52.9269,51.4045,52.2139,435463.0
2023-08-21,52.3006,52.3006,49.911,51.2407,784624.0
2023-08-22,51.6454,51.9248,49.911,50.1326,511306.0
2023-08-23,50.2868,51.8381,49.8532,51.3081,328538.0
2023-08-24,50.8649,52.0597,50.836,51.8381,303352.0
2023-08-25,51.9633,52.2235,49.9688,50.123,554115.0
2023-08-26,51.9633,52.2235,49.9688,50.123,554115.0
2023-08-27,51.9633,52.2235,49.9688,50.123,554115.0
2023-08-28,50.6915,51.8573,50.2001,51.5587,336548.0
2023-08-29,51.5587,52.1079,50.9998,52.079,304944.0
2023-08-30,51.9618,52.5768,51.7471,52.284,288647.0
2023-08-31,52.0692,52.7623,51.9033,52.4597,269326.0
2023-09-01,52.9575,54.373,52.7916,53.8263,319907.0
2023-09-02,52.9575,54.373,52.7916,53.8263,319907.0
2023-09-03,52.9575,54.373,52.7916,53.8263,319907.0
2023-09-04,52.9575,54.373,52.7916,53.8263,319907.0
2023-09-05,53.2601,53.4651,51.503,51.5811,369686.0
2023-09-06,51.4249,52.24,49.2773,49.4823,527171.0
2023-09-07,49.1309,49.4238,48.3304,48.5647,302459.0
2023-09-08,48.8478,49.1407,47.9107,48.6623,327629.0
2023-09-09,48.8478,49.1407,47.9107,48.6623,327629.0
2023-09-10,48.8478,49.1407,47.9107,48.6623,327629.0
2023-09-11,48.7404,49.1895,47.5241,47.6862,400630.0
2023-09-12,47.8912,48.2133,47.0614,48.0669,388691.0
2023-09-13,47.9497,47.9497,46.5636,47.7545,360494.0
2023-09-14,48.5159,48.9845,48.0571,48.9552,373418.0
2023-09-15,48.5159,49.863,48.1938,49.5019,1392921.0
2023-09-16,48.5159,49.863,48.1938,49.5019,1392921.0
2023-09-17,48.5159,49.863,48.1938,49.5019,1392921.0
2023-09-18,49.3066,49.4335,48.3304,49.0723,410896.0
2023-09-19,49.1992,49.8826,48.5885,49.5214,338332.0
2023-09-20,50.0485,50.4976,48.6428,48.7502,321432.0
2023-09-21,48.3109,48.594,47.5593,47.7838,285912.0
2023-09-22,47.8326,47.8912,47.0224,47.4324,304249.0
2023-09-23,47.8326,47.8912,47.0224,47.4324,304249.0
2023-09-24,47.8326,47.8912,47.0224,47.4324,304249.0
2023-09-25,47.2664,47.9058,46.9931,47.3152,323809.0
2023-09-26,46.6417,48.0522,46.2707,46.3098,381075.0
2023-09-27,46.6417,46.9833,45.6948,46.2805,418897.0
2023-09-28,46.095,48.3451,46.095,47.5202,573039.0
2023-09-29,48.0766,49.4042,47.5886,48.5062,581982.0
2023-09-30,48.0766,49.4042,47.5886,48.5062,581982.0
2023-10-01,48.0766,49.4042,47.5886,48.5062,581982.0
2023-10-02,48.3304,48.6916,47.2664,47.4714,490368.0
2023-10-03,47.1102,47.159,45.5923,45.8217,382409.0
2023-10-04,45.7045,46.3635,44.826,46.1341,322739.0
2023-10-05,46.0169,47.4031,45.7631,47.0224,402364.0
2023-10-06,46.1341,47.5251,45.3336,47.0028,444115.0
2023-10-07,46.1341,47.5251,45.3336,47.0028,444115.0
2023-10-08,46.1341,47.5251,45.3336,47.0028,444115.0
2023-10-09,46.3586,47.6959,46.3,47.4421,335504.0
2023-10-10,48.0669,49.4823,47.591,48.6721,402170.0
2023-10-11,49.0919,50.0095,48.2426,49.0626,323030.0
2023-10-12,49.3554,49.3554,48.0669,48.3988,315687.0
2023-10-13,48.7795,48.8673,47.0517,47.325,379005.0
2023-10-14,48.7795,48.8673,47.0517,47.325,379005.0
2023-10-15,48.7795,48.8673,47.0517,47.325,379005.0
2023-10-16,47.8814,49.5507,47.8814,48.8869,522158.0
2023-10-17,48.3207,50.5171,48.3207,49.8533,562402.0
2023-10-18,49.1797,49.3066,47.569,47.8131,444752.0
2023-10-19,47.9693,48.4574,46.6709,46.8662,466852.0
2023-10-20,46.5636,46.5636,44.4697,44.6015,777476.0
2023-10-21,46.5636,46.5636,44.4697,44.6015,777476.0
2023-10-22,46.5636,46.5636,44.4697,44.6015,777476.0
2023-10-23,46.8564,48.4818,45.8607,46.6417,1068623.0
2023-10-24,47.4617,47.5544,46.1459,46.9833,499077.0
2023-10-25,46.6514,46.6514,45.2067,46.0267,405196.0
2023-10-26,46.6124,47.8033,46.0267,47.6471,416876.0
2023-10-27,47.7447,47.7447,46.2121,47.3933,436235.0
2023-10-28,47.7447,47.7447,46.2121,47.3933,436235.0
2023-10-29,47.7447,47.7447,46.2121,47.3933,436235.0
2023-10-30,48.145,48.7356,47.9156,48.184,401332.0
2023-10-31,48.2621,48.6233,47.6715,48.2133,243899.0
2023-11-01,48.594,49.3945,47.6764,49.3359,385311.0
2023-11-02,50.273,52.3132,49.8533,51.8935,622487.0
2023-11-03,53.5139,55.4175,52.7232,54.4511,801655.0
2023-11-04,53.5139,55.4175,52.7232,54.4511,801655.0
2023-11-05,53.5139,55.4175,52.7232,54.4511,801655.0
2023-11-06,54.1973,55.1442,52.8794,53.2699,458288.0
2023-11-07,53.1332,53.2016,52.0302,52.0497,263522.0
2023-11-08,51.9033,51.9521,51.0296,51.503,289794.0
2023-11-09,51.3468,51.9179,50.5561,51.2102,480714.0
2023-11-10,51.6006,51.8154,50.0192,50.8197,290580.0
2023-11-11,51.6006,51.8154,50.0192,50.8197,290580.0
2023-11-12,51.6006,51.8154,50.0192,50.8197,290580.0
2023-11-13,50.5171,51.791,49.9607,51.4054,363909.0
2023-11-14,53.6701,56.8817,53.4602,55.4077,705143.0
2023-11-15,55.4468,57.0379,55.4468,55.7884,413408.0
2023-11-16,55.6127,55.6127,54.1973,54.822,255452.0
2023-11-17,55.5151,55.808,54.6609,55.4565,293719.0
2023-11-18,55.5151,55.808,54.6609,55.4565,293719.0
2023-11-19,55.5151,55.808,54.6609,55.4565,293719.0
2023-11-20,55.6713,55.8958,54.6658,55.4565,268261.0
2023-11-21,54.8708,55.232,53.9483,53.9923,203747.0
2023-11-22,54.9294,55.1442,53.797,54.2754,271611.0
2023-11-23,54.9294,55.1442,53.797,54.2754,271611.0
2023-11-24,54.373,54.9977,54.2412,54.5975,112690.0
2023-11-25,54.373,54.9977,54.2412,54.5975,112690.0
2023-11-26,54.373,54.9977,54.2412,54.5975,112690.0
2023-11-27,54.207,54.8806,53.6994,54.8708,319849.0
2023-11-28,54.6561,55.2906,53.8654,55.2906,304781.0
2023-11-29,55.8441,58.8093,55.8441,57.129,710206.0
2023-11-30,57.3267,58.0531,56.4272,57.3959,390865.0
2023-12-01,57.1587,61.9326,56.6447,61.8733,682301.0
2023-12-02,57.1587,61.9326,56.6447,61.8733,682301.0
2023-12-03,57.1587,61.9326,56.6447,61.8733,682301.0
2023-12-04,61.2605,63.4251,61.2605,63.0099,404745.0
2023-12-05,62.5652,62.7628,61.557,62.0314,505655.0
2023-12-06,62.9309,64.5419,61.7547,62.1204,349896.0
2023-12-07,62.6739,64.8384,62.1994,64.6803,324445.0
2023-12-08,64.4332,65.8268,63.9884,64.9175,255432.0
2023-12-09,64.4332,65.8268,63.9884,64.9175,255432.0
2023-12-10,64.4332,65.8268,63.9884,64.9175,255432.0
2023-12-11,64.5123,65.1251,64.285,64.8384,360184.0
2023-12-12,64.9867,65.2239,64.0774,64.9274,429903.0
2023-12-13,65.1646,69.8496,64.2948,69.7211,671671.0
2023-12-14,72.0241,74.3171,71.2729,73.5956,916284.0
2023-12-15,73.2694,73.2991,71.2531,72.0241,2130366.0
2023-12-16,73.2694,73.2991,71.2531,72.0241,2130366.0
2023-12-17,73.2694,73.2991,71.2531,72.0241,2130366.0
2023-12-18,72.8246,72.8246,70.5711,71.174,431206.0
2023-12-19,71.4607,73.1113,71.2284,72.3305,376276.0
2023-12-20,72.0537,73.309,70.5217,70.7095,417080.0
2023-12-21,71.4706,72.0043,70.922,71.599,291840.0
2023-12-22,72.1328,72.9984,71.7374,71.8264,220459.0
2023-12-23,72.1328,72.9984,71.7374,71.8264,220459.0
2023-12-24,72.1328,72.9984,71.7374,71.8264,220459.0
2023-12-25,72.1328,72.9984,71.7374,71.8264,220459.0
2023-12-26,72.0043,73.8328,71.8807,73.4276,220102.0
2023-12-27,73.3683,73.8327,72.8741,73.4375,388877.0
2023-12-28,72.6369,73.7834,72.5084,73.1014,189333.0
2023-12-29,72.7456,73.0915,71.5299,71.6188,299527.0
2023-12-30,72.7456,73.0915,71.5299,71.6188,299527.0
2023-12-31,72.7456,73.0915,71.5299,71.6188,299527.0
2024-01-01,72.7456,73.0915,71.5299,71.6188,299527.0
2024-01-02,70.6403,72.8741,70.2746,71.7177,238573.0
2024-01-03,70.5019,70.5118,67.9618,69.0095,375042.0
2024-01-04,68.8711,69.8891,68.8513,69.0292,295394.0
2024-01-05,68.1298,70.0274,68.1298,69.6223,291369.0
2024-01-06,68.1298,70.0274,68.1298,69.6223,291369.0
2024-01-07,68.1298,70.0274,68.1298,69.6223,291369.0
2024-01-08,69.2566,69.9287,69.1676,69.563,267328.0
2024-01-09,68.9205,69.8101,68.3472,69.4839,278308.0
2024-01-10,69.1874,69.6717,68.2187,68.5647,448216.0
2024-01-11,67.942,67.9716,66.0739,67.8333,520605.0
2024-01-12,68.6339,68.9403,66.8103,67.4972,306292.0
2024-01-13,68.6339,68.9403,66.8103,67.4972,306292.0
2024-01-14,68.6339,68.9403,66.8103,67.4972,306292.0
2024-01-15,68.6339,68.9403,66.8103,67.4972,306292.0
2024-01-16,66.2815,67.774,66.0245,66.1827,253727.0
2024-01-17,64.6309,66.4001,64.2164,65.6489,249673.0
2024-01-18,66.1728,66.7362,65.303,66.242,269408.0
2024-01-19,66.3112,67.4379,65.3821,67.4083,356209.0
2024-01-20,66.3112,67.4379,65.3821,67.4083,356209.0
2024-01-21,66.3112,67.4379,65.3821,67.4083,356209.0
2024-01-22,65.7181,68.6042,65.5023,67.3984,746660.0
2024-01-23,67.1019,67.4132,63.7512,63.7809,742277.0
2024-01-24,64.7297,65.7478,62.5553,62.7233,878433.0
2024-01-25,63.6919,64.537,61.8832,64.0675,784605.0
2024-01-26,64.3344,65.5699,63.7759,64.0477,292130.0
2024-01-27,64.3344,65.5699,63.7759,64.0477,292130.0
2024-01-28,64.3344,65.5699,63.7759,64.0477,292130.0
2024-01-29,64.3146,65.9652,63.8698,65.9257,394519.0
2024-01-30,65.2832,65.9207,64.9768,65.2437,250440.0
2024-01-31,62.7628,65.7873,62.1204,62.496,426026.0
2024-02-01,62.9605,63.514,59.2936,61.5471,455039.0
2024-02-02,60.0843,61.982,59.6593,61.1913,716803.0
2024-02-03,60.0843,61.982,59.6593,61.1913,716803.0
2024-02-04,60.0843,61.982,59.6593,61.1913,716803.0
2024-02-05,60.3413,60.8651,59.1157,60.2721,439251.0
2024-02-06,60.2721,60.875,59.4418,59.7384,328164.0
2024-02-07,60.1337,60.3561,58.2755,59.5901,361987.0
2024-02-08,59.3035,60.4203,59.2639,60.4105,316887.0
2024-02-09,60.5983,61.4779,59.936,61.0035,471395.0
2024-02-10,60.5983,61.4779,59.936,61.0035,471395.0
2024-02-11,60.5983,61.4779,59.936,61.0035,471395.0
2024-02-12,60.9343,62.2785,60.7762,61.1518,298066.0
2024-02-13,58.7895,59.4122,57.7566,59.1651,460254.0
2024-02-14,60.1831,60.6477,58.9575,59.936,265816.0
2024-02-15,60.4203,62.7628,60.3017,62.3576,331936.0
2024-02-16,61.1518,62.2835,60.8849,61.7547,237258.0
2024-02-17,61.1518,62.2835,60.8849,61.7547,237258.0
2024-02-18,61.1518,62.2835,60.8849,61.7547,237258.0
2024-02-19,61.1518,62.2835,60.8849,61.7547,237258.0
2024-02-20,60.6773,61.6558,60.6773,61.0134,218017.0
2024-02-21,60.964,61.0924,60.3462,60.6674,258713.0
2024-02-22,60.2919,61.046,60.1732,60.7366,250369.0
2024-02-23,60.6081,61.1616,59.9459,60.4895,136781.0
2024-02-24,60.6081,61.1616,59.9459,60.4895,136781.0
2024-02-25,60.6081,61.1616,59.9459,60.4895,136781.0
2024-02-26,60.0843,60.9244,59.3133,59.7384,163923.0
2024-02-27,60.2721,60.7465,59.3331,59.6,217757.0
2024-02-28,58.95,59.75,58.5,58.52,369758.0
2024-02-29,59.66,60.66,59.23,60.28,376228.0
2024-03-01,59.76,60.2,58.38,60.13,217089.0
2024-03-02,59.76,60.2,58.38,60.13,217089.0
2024-03-03,59.76,60.2,58.38,60.13,217089.0
2024-03-04,60.91,61.73,59.835,60.17,325384.0
2024-03-05,59.93,63.615,59.93,63.24,406357.0
2024-03-06,63.16,64.29,61.82,62.5,413381.0
2024-03-07,63.33,63.77,62.7,63.19,251940.0
2024-03-08,63.3,64.35,62.44,62.76,300190.0
2024-03-09,63.3,64.35,62.44,62.76,300190.0
2024-03-10,63.3,64.35,62.44,62.76,300190.0
2024-03-11,62.8,63.33,62.075,62.23,298925.0
2024-03-12,62.11,62.5662,60.871,61.47,253680.0
2024-03-13,61.3,62.43,61.12,61.36,200870.0
2024-03-14,60.7,60.815,59.04,59.4,272852.0
2024-03-15,59.14,60.47,59.14,59.3,1080443.0
2024-03-16,59.14,60.47,59.14,59.3,1080443.0
2024-03-17,59.14,60.47,59.14,59.3,1080443.0
2024-03-18,59.14,59.63,58.6,59.36,305556.0
2024-03-19,59.1,60.28,59.1,59.44,252565.0
2024-03-20,59.1,61.78,59.1,61.15,288581.0
2024-03-21,61.65,62.66,61.26,62.03,255817.0
2024-03-22,62.32,62.32,60.05,60.1,195795.0
2024-03-23,62.32,62.32,60.05,60.1,195795.0
2024-03-24,62.32,62.32,60.05,60.1,195795.0
2024-03-25,60.35,61.3,60.35,60.46,148810.0
2024-03-26,61.11,61.11,59.93,59.96,148941.0
2024-03-27,60.51,62.41,60.3737,62.4,260744.0
2024-03-28,62.32,62.995,61.99,62.39,268979.0
2024-03-29,62.32,62.995,61.99,62.39,268979.0
2024-03-30,62.32,62.995,61.99,62.39,268979.0
2024-03-31,62.32,62.995,61.99,62.39,268979.0
2024-04-01,62.53,62.53,60.68,60.91,179354.0
2024-04-02,60.31,60.31,59.3218,59.86,220269.0
2024-04-03,59.42,60.17,59.42,59.66,178018.0
2024-04-04,60.61,61.45,59.5,59.79,161266.0
2024-04-05,59.42,60.21,59.24,59.32,204504.0
2024-04-06,59.42,60.21,59.24,59.32,204504.0
2024-04-07,59.42,60.21,59.24,59.32,204504.0
2024-04-08,59.99,61.245,59.62,61.02,198905.0
