,NUE US Equity,NUE US Equity,NUE US Equity,NUE US Equity,NUE US Equity
2022-05-03,146.0881,149.304,145.544,147.8369,2560033.0
2022-05-04,148.0313,150.7711,143.63,150.1396,2206626.0
2022-05-05,149.5955,150.4117,134.7011,136.8191,3674723.0
2022-05-06,136.0224,136.3518,130.5547,132.6704,2818774.0
2022-05-07,136.0224,136.3518,130.5547,132.6704,2818774.0
2022-05-08,136.0224,136.3518,130.5547,132.6704,2818774.0
2022-05-09,128.6966,131.3054,125.6167,126.3357,4802213.0
2022-05-10,129.0076,129.3768,123.8776,125.8499,2968491.0
2022-05-11,127.4724,128.1623,122.2161,122.391,2460467.0
2022-05-12,120.409,123.3529,118.7622,121.0988,3341951.0
2022-05-13,121.4486,124.0427,120.0788,120.273,3377586.0
2022-05-14,121.4486,124.0427,120.0788,120.273,3377586.0
2022-05-15,121.4486,124.0427,120.0788,120.273,3377586.0
2022-05-16,118.7087,119.9329,112.7917,116.3478,5034307.0
2022-05-17,119.0585,122.0898,116.233,121.5166,3727294.0
2022-05-18,120.4556,122.9157,115.0361,115.7939,2382355.0
2022-05-19,115.7648,119.9621,114.424,117.2805,2310112.0
2022-05-20,119.6997,121.0502,113.4233,116.5615,2869527.0
2022-05-21,119.6997,121.0502,113.4233,116.5615,2869527.0
2022-05-22,119.6997,121.0502,113.4233,116.5615,2869527.0
2022-05-23,119.6512,123.8776,117.8537,122.7214,2613709.0
2022-05-24,120.3118,122.0218,117.5525,120.6908,2056837.0
2022-05-25,119.6609,125.6891,118.5338,125.0046,2221444.0
2022-05-26,126.3065,130.1055,125.1066,129.2893,2015132.0
2022-05-27,131.4657,134.0792,128.823,133.8266,1927711.0
2022-05-28,131.4657,134.0792,128.823,133.8266,1927711.0
2022-05-29,131.4657,134.0792,128.823,133.8266,1927711.0
2022-05-30,131.4657,134.0792,128.823,133.8266,1927711.0
2022-05-31,131.6891,133.8266,127.8708,128.6966,6387388.0
2022-06-01,129.367,130.4454,124.2273,126.9964,1954473.0
2022-06-02,128.8327,130.4649,126.9575,127.8902,1554510.0
2022-06-03,125.6167,127.6473,124.2953,125.0532,1587991.0
2022-06-04,125.6167,127.6473,124.2953,125.0532,1587991.0
2022-06-05,125.6167,127.6473,124.2953,125.0532,1587991.0
2022-06-06,126.7535,126.9478,123.9359,125.7916,1633305.0
2022-06-07,124.8492,130.2123,124.0282,129.9791,2030685.0
2022-06-08,127.8805,129.3768,125.1601,126.1705,1771597.0
2022-06-09,124.3536,124.4411,120.0009,120.1467,2393430.0
2022-06-10,116.853,118.5629,115.4345,116.7558,2230472.0
2022-06-11,116.853,118.5629,115.4345,116.7558,2230472.0
2022-06-12,116.853,118.5629,115.4345,116.7558,2230472.0
2022-06-13,112.5586,112.6849,107.8075,109.0803,3233486.0
2022-06-14,109.7895,112.4905,109.3912,110.4891,2681871.0
2022-06-15,114.9778,117.5622,110.2559,113.1512,3582418.0
2022-06-16,109.4981,111.7133,107.6229,109.3717,3040035.0
2022-06-17,109.7701,112.8889,108.6333,110.7514,4626272.0
2022-06-18,109.7701,112.8889,108.6333,110.7514,4626272.0
2022-06-19,109.7701,112.8889,108.6333,110.7514,4626272.0
2022-06-20,109.7701,112.8889,108.6333,110.7514,4626272.0
2022-06-21,115.6191,115.6191,108.8471,109.0706,2527124.0
2022-06-22,105.2522,106.1904,103.0078,104.7761,3090407.0
2022-06-23,104.9316,105.8837,100.608,103.0273,2211769.0
2022-06-24,104.7081,108.2447,103.5908,107.9046,2804714.0
2022-06-25,104.7081,108.2447,103.5908,107.9046,2804714.0
2022-06-26,104.7081,108.2447,103.5908,107.9046,2804714.0
2022-06-27,109.2552,109.2552,105.6506,106.9331,1941266.0
2022-06-28,107.5937,109.8284,104.4944,104.9024,1920514.0
2022-06-29,105.7419,105.8102,101.7301,103.7116,1472902.0
2022-06-30,101.0761,103.0771,99.7974,101.9156,2142444.0
2022-07-01,101.7496,104.5266,100.5392,103.1162,1831035.0
2022-07-02,101.7496,104.5266,100.5392,103.1162,1831035.0
2022-07-03,101.7496,104.5266,100.5392,103.1162,1831035.0
2022-07-04,101.7496,104.5266,100.5392,103.1162,1831035.0
2022-07-05,99.5631,102.1498,97.7329,102.101,2501222.0
2022-07-06,100.4514,104.3168,100.1293,103.3797,3228504.0
2022-07-07,107.372,109.7732,105.7321,107.8503,3023562.0
2022-07-08,109.2754,109.2754,104.9027,106.4057,1998298.0
2022-07-09,109.2754,109.2754,104.9027,106.4057,1998298.0
2022-07-10,109.2754,109.2754,104.9027,106.4057,1998298.0
2022-07-11,104.8341,109.4609,104.8341,105.2538,2448592.0
2022-07-12,105.2538,108.924,104.756,106.5618,2404062.0
2022-07-13,105.0879,107.8375,104.4827,107.0889,1551879.0
2022-07-14,103.9556,106.5618,103.2333,105.7809,2247792.0
2022-07-15,106.7278,107.8113,105.0391,107.6844,1715650.0
2022-07-16,106.7278,107.8113,105.0391,107.6844,1715650.0
2022-07-17,106.7278,107.8113,105.0391,107.6844,1715650.0
2022-07-18,110.1539,113.4824,109.8806,111.7352,2833180.0
2022-07-19,112.2233,115.2785,111.2764,114.4293,2204293.0
2022-07-20,114.5659,115.8349,112.7895,114.9368,2340349.0
2022-07-21,120.1493,125.4983,118.2947,125.4495,3425953.0
2022-07-22,126.1133,127.597,116.4205,116.9964,3445227.0
2022-07-23,126.1133,127.597,116.4205,116.9964,3445227.0
2022-07-24,126.1133,127.597,116.4205,116.9964,3445227.0
2022-07-25,118.4801,120.159,117.3771,119.3196,1891038.0
2022-07-26,118.5289,121.3206,117.7578,120.364,1704024.0
2022-07-27,120.2664,124.8834,118.6802,124.288,2339278.0
2022-07-28,124.9224,128.8757,124.4442,127.2846,2424067.0
2022-07-29,128.8659,132.868,127.5826,132.5556,3771621.0
2022-07-30,128.8659,132.868,127.5826,132.5556,3771621.0
2022-07-31,128.8659,132.868,127.5826,132.5556,3771621.0
2022-08-01,131.2867,132.6288,129.2173,131.6381,1550003.0
2022-08-02,130.5546,131.2379,126.2207,128.9831,2139734.0
2022-08-03,129.11,129.8713,127.7336,128.2607,1530926.0
2022-08-04,128.6024,132.9461,127.8703,131.0426,1678207.0
2022-08-05,129.2661,135.3229,129.2564,133.3755,1471639.0
2022-08-06,129.2661,135.3229,129.2564,133.3755,1471639.0
2022-08-07,129.2661,135.3229,129.2564,133.3755,1471639.0
2022-08-08,135.2887,136.626,132.7899,133.2877,1892134.0
2022-08-09,134.2345,135.9525,133.1803,135.279,1530925.0
2022-08-10,137.4654,139.1688,136.5989,138.1097,1668689.0
2022-08-11,140.0912,142.4118,138.2366,138.5099,1607703.0
2022-08-12,138.7149,140.2278,137.4166,139.4762,1113049.0
2022-08-13,138.7149,140.2278,137.4166,139.4762,1113049.0
2022-08-14,138.7149,140.2278,137.4166,139.4762,1113049.0
2022-08-15,137.3874,138.627,133.971,138.4806,1663976.0
2022-08-16,138.9296,140.4035,138.5001,139.242,1034311.0
2022-08-17,136.8407,138.6075,136.5137,137.114,1067569.0
2022-08-18,138.4904,139.691,138.0827,139.1346,785899.0
2022-08-19,137.3678,137.4459,133.1998,134.869,1381495.0
2022-08-20,137.3678,137.4459,133.1998,134.869,1381495.0
2022-08-21,137.3678,137.4459,133.1998,134.869,1381495.0
2022-08-22,132.7313,134.215,131.6966,132.1749,1759704.0
2022-08-23,133.6684,136.8798,133.4732,134.176,1440202.0
2022-08-24,132.6532,135.7603,132.0676,134.83,1114091.0
2022-08-25,135.4156,140.794,135.4156,140.7647,1476208.0
2022-08-26,141.1747,142.6095,137.0652,137.1531,1610441.0
2022-08-27,141.1747,142.6095,137.0652,137.1531,1610441.0
2022-08-28,141.1747,142.6095,137.0652,137.1531,1610441.0
2022-08-29,135.6304,138.1585,134.1174,136.2258,1195571.0
2022-08-30,136.0794,136.2258,130.2715,131.97,1924215.0
2022-08-31,131.9895,132.9851,127.9484,129.7639,2333287.0
2022-09-01,127.1285,127.4506,123.6828,127.2846,2110324.0
2022-09-02,129.5297,131.0817,126.8259,127.6556,1087944.0
2022-09-03,129.5297,131.0817,126.8259,127.6556,1087944.0
2022-09-04,129.5297,131.0817,126.8259,127.6556,1087944.0
2022-09-05,129.5297,131.0817,126.8259,127.6556,1087944.0
2022-09-06,127.8703,131.804,127.2993,131.2379,2076680.0
2022-09-07,129.188,132.746,127.2553,132.3702,1389741.0
2022-09-08,131.8235,136.3234,131.0134,136.0891,1489847.0
2022-09-09,137.6314,140.5988,137.2995,140.1302,1636890.0
2022-09-10,137.6314,140.5988,137.2995,140.1302,1636890.0
2022-09-11,137.6314,140.5988,137.2995,140.1302,1636890.0
2022-09-12,141.2137,141.9653,137.4069,138.3342,1416162.0
2022-09-13,135.2302,137.3093,131.9114,132.8485,1705110.0
2022-09-14,127.8605,128.7195,116.4791,117.8261,5548583.0
2022-09-15,118.3337,118.3435,113.8143,114.4683,3278311.0
2022-09-16,112.9456,114.9271,111.4229,114.2829,3869766.0
2022-09-17,112.9456,114.9271,111.4229,114.2829,3869766.0
2022-09-18,112.9456,114.9271,111.4229,114.2829,3869766.0
2022-09-19,113.3165,116.2839,112.4478,115.9813,1728209.0
2022-09-20,113.3946,113.8582,110.1246,110.8079,2324408.0
2022-09-21,111.4619,112.7406,107.782,107.8601,2553626.0
2022-09-22,109.7439,109.9392,105.3515,106.2495,2436906.0
2022-09-23,103.4578,104.0044,101.0956,103.3407,1982334.0
2022-09-24,103.4578,104.0044,101.0956,103.3407,1982334.0
2022-09-25,103.4578,104.0044,101.0956,103.3407,1982334.0
2022-09-26,102.0522,103.7116,100.4036,100.9199,2078905.0
2022-09-27,102.3938,103.3309,101.2713,102.7745,1590276.0
2022-09-28,102.1401,104.8439,101.5056,104.3656,1555257.0
2022-09-29,104.0027,104.444,101.8255,103.2574,1425076.0
2022-09-30,102.9533,107.0526,102.3453,104.9245,2251376.0
2022-10-01,102.9533,107.0526,102.3453,104.9245,2251376.0
2022-10-02,102.9533,107.0526,102.3453,104.9245,2251376.0
2022-10-03,107.6901,112.7799,107.1605,112.1228,2398334.0
2022-10-04,113.7704,117.2126,113.3193,117.0067,2198262.0
2022-10-05,115.114,116.4771,114.0352,115.5749,1612333.0
2022-10-06,113.9371,118.1348,113.9371,115.5357,2171922.0
2022-10-07,114.7413,115.1826,111.7404,112.7897,1923569.0
2022-10-08,114.7413,115.1826,111.7404,112.7897,1923569.0
2022-10-09,114.7413,115.1826,111.7404,112.7897,1923569.0
2022-10-10,114.8982,116.33,113.9175,115.7906,1285024.0
2022-10-11,114.7119,118.8896,114.1529,116.5654,1655327.0
2022-10-12,116.4771,117.806,115.2905,117.0067,1315979.0
2022-10-13,114.2019,122.5182,112.6426,121.6062,2177938.0
2022-10-14,122.0082,122.3077,115.7514,116.4183,1978516.0
2022-10-15,122.0082,122.3077,115.7514,116.4183,1978516.0
2022-10-16,122.0082,122.3077,115.7514,116.4183,1978516.0
2022-10-17,119.3309,121.9984,119.0073,119.733,1473472.0
2022-10-18,122.479,123.3714,120.3313,122.0573,1247652.0
2022-10-19,121.8219,123.4891,119.4682,119.5369,2132613.0
2022-10-20,115.0845,123.975,113.8409,122.5084,3323939.0
2022-10-21,122.9105,132.943,122.8615,132.943,3678625.0
2022-10-22,122.9105,132.943,122.8615,132.943,3678625.0
2022-10-23,122.9105,132.943,122.8615,132.943,3678625.0
2022-10-24,132.2663,133.1097,129.7263,132.1486,2190754.0
2022-10-25,130.2461,133.9433,129.9911,133.8747,1844379.0
2022-10-26,134.6396,137.2164,132.3938,134.3748,1867420.0
2022-10-27,133.3647,134.7867,132.1584,132.8842,1551562.0
2022-10-28,131.8054,134.3454,129.7655,131.4131,2051849.0
2022-10-29,131.8054,134.3454,129.7655,131.4131,2051849.0
2022-10-30,131.8054,134.3454,129.7655,131.4131,2051849.0
2022-10-31,130.4226,132.2849,128.4924,128.8437,2954833.0
2022-11-01,132.3938,133.7177,128.0787,131.9035,1792805.0
2022-11-02,130.5207,131.5308,126.1076,126.235,1852142.0
2022-11-03,125.1269,128.4269,124.1167,126.2841,1364664.0
2022-11-04,131.6681,134.7705,129.3438,130.9816,1740118.0
2022-11-05,131.6681,134.7705,129.3438,130.9816,1740118.0
2022-11-06,131.6681,134.7705,129.3438,130.9816,1740118.0
2022-11-07,132.3448,133.6883,130.5305,131.7269,1599005.0
2022-11-08,132.5605,136.1989,130.3736,131.8936,1862120.0
2022-11-09,131.0306,132.737,128.2111,128.5397,1601781.0
2022-11-10,133.6491,136.7138,132.1879,136.346,2287180.0
2022-11-11,139.1606,141.1994,135.179,136.0812,2772843.0
2022-11-12,139.1606,141.1994,135.179,136.0812,2772843.0
2022-11-13,139.1606,141.1994,135.179,136.0812,2772843.0
2022-11-14,135.0025,141.9752,134.6004,139.4548,2300522.0
2022-11-15,141.5045,142.8382,140.346,141.2691,2402844.0
2022-11-16,138.8075,140.5434,137.9445,138.8664,1321195.0
2022-11-17,136.2675,139.5136,134.5611,139.3567,1207182.0
2022-11-18,140.3276,140.4845,135.9635,139.2881,1600266.0
2022-11-19,140.3276,140.4845,135.9635,139.2881,1600266.0
2022-11-20,140.3276,140.4845,135.9635,139.2881,1600266.0
2022-11-21,138.5035,146.4668,138.0328,146.1628,2644775.0
2022-11-22,147.8397,150.2081,146.4472,149.2127,2507202.0
2022-11-23,148.7322,148.7322,145.3243,146.8394,1233243.0
2022-11-24,148.7322,148.7322,145.3243,146.8394,1233243.0
2022-11-25,146.8983,148.0163,145.6332,146.3099,578035.0
2022-11-26,146.8983,148.0163,145.6332,146.3099,578035.0
2022-11-27,146.8983,148.0163,145.6332,146.3099,578035.0
2022-11-28,144.9467,146.3687,143.456,144.6819,1735302.0
2022-11-29,146.81,148.0849,143.543,144.1523,1459638.0
2022-11-30,144.9271,147.2709,142.2302,147.0552,3562140.0
2022-12-01,147.0846,149.0656,146.1824,146.3687,1409192.0
2022-12-02,144.6231,151.3899,144.3877,151.2231,2276970.0
2022-12-03,144.6231,151.3899,144.3877,151.2231,2276970.0
2022-12-04,144.6231,151.3899,144.3877,151.2231,2276970.0
2022-12-05,150.6053,151.9193,146.8198,148.0947,1786577.0
2022-12-06,149.8109,151.8606,148.0947,150.0267,1644791.0
2022-12-07,148.8204,151.9881,146.6825,146.9081,1830099.0
2022-12-08,149.909,150.8014,146.9571,147.9378,1298403.0
2022-12-09,147.7221,148.5066,143.9758,144.2308,1239683.0
2022-12-10,147.7221,148.5066,143.9758,144.2308,1239683.0
2022-12-11,147.7221,148.5066,143.9758,144.2308,1239683.0
2022-12-12,144.476,145.3194,141.5731,145.2017,1266118.0
2022-12-13,149.6835,150.0561,145.8391,146.5648,2056108.0
2022-12-14,145.1526,146.6433,143.1913,145.0742,2064615.0
2022-12-15,141.0239,141.3377,131.1091,131.5112,3336219.0
2022-12-16,127.9513,131.9427,126.9657,131.0208,6122299.0
2022-12-17,127.9513,131.9427,126.9657,131.0208,6122299.0
2022-12-18,127.9513,131.9427,126.9657,131.0208,6122299.0
2022-12-19,130.9228,131.4131,128.5201,129.2164,1676114.0
2022-12-20,129.893,133.2862,129.844,131.3837,1727777.0
2022-12-21,133.1097,135.2084,132.0113,134.7965,1888299.0
2022-12-22,134.316,134.8504,130.5599,134.2669,1369465.0
2022-12-23,134.9044,135.3359,132.232,133.453,960151.0
2022-12-24,134.9044,135.3359,132.232,133.453,960151.0
2022-12-25,134.9044,135.3359,132.232,133.453,960151.0
2022-12-26,134.9044,135.3359,132.232,133.453,960151.0
2022-12-27,134.5023,136.1989,133.1097,133.9041,1074548.0
2022-12-28,134.1983,134.1983,131.1581,131.5994,1154681.0
2022-12-29,132.5642,133.0958,130.9104,131.4814,836544.0
2022-12-30,130.4575,131.5306,128.7348,129.7586,1138478.0
2022-12-31,130.4575,131.5306,128.7348,129.7586,1138478.0
2023-01-01,130.4575,131.5306,128.7348,129.7586,1138478.0
2023-01-02,130.4575,131.5306,128.7348,129.7586,1138478.0
2023-01-03,129.7586,131.3458,127.7946,129.0203,1653344.0
2023-01-04,129.6503,136.0196,129.6208,134.8678,2183148.0
2023-01-05,134.3756,136.2854,132.2689,134.917,1712309.0
2023-01-06,137.132,143.6293,137.1025,141.69,2092470.0
2023-01-07,137.132,143.6293,137.1025,141.69,2092470.0
2023-01-08,137.132,143.6293,137.1025,141.69,2092470.0
2023-01-09,142.8418,143.3596,138.8253,138.8745,1670847.0
2023-01-10,139.918,148.9354,139.7605,148.8074,2801060.0
2023-01-11,148.7976,152.1545,148.7976,152.0955,2274519.0
2023-01-12,153.0701,153.9364,150.5696,153.2866,1698610.0
2023-01-13,152.5975,155.5902,152.0758,155.1078,1330270.0
2023-01-14,152.5975,155.5902,152.0758,155.1078,1330270.0
2023-01-15,152.5975,155.5902,152.0758,155.1078,1330270.0
2023-01-16,152.5975,155.5902,152.0758,155.1078,1330270.0
2023-01-17,154.7534,157.441,151.4753,152.7157,2028853.0
2023-01-18,154.2415,157.1407,149.8805,149.9789,1769770.0
2023-01-19,148.6499,150.3629,147.321,148.4531,1389428.0
2023-01-20,148.3251,151.0913,147.4785,151.0815,1564642.0
2023-01-21,148.3251,151.0913,147.4785,151.0815,1564642.0
2023-01-22,148.3251,151.0913,147.4785,151.0815,1564642.0
2023-01-23,151.3079,152.4597,149.7597,151.4556,1246331.0
2023-01-24,150.6877,152.2038,148.1577,151.6328,1688307.0
2023-01-25,149.7722,154.5073,149.4375,154.2317,1552604.0
2023-01-26,157.5099,167.9055,157.1161,167.177,4133178.0
2023-01-27,166.7439,168.8801,162.8644,164.273,2383475.0
2023-01-28,166.7439,168.8801,162.8644,164.273,2383475.0
2023-01-29,166.7439,168.8801,162.8644,164.273,2383475.0
2023-01-30,162.5994,166.9112,162.5994,163.7807,1592261.0
2023-01-31,162.6979,166.5568,161.1818,166.3895,3212707.0
2023-02-01,165.1393,173.0147,163.5149,172.2567,2398016.0
2023-02-02,172.4832,174.3733,169.1164,173.9303,2181032.0
2023-02-03,173.694,179.8369,173.0443,173.8811,2211457.0
2023-02-04,173.694,179.8369,173.0443,173.8811,2211457.0
2023-02-05,173.694,179.8369,173.0443,173.8811,2211457.0
2023-02-06,172.1977,172.9458,166.3705,167.2263,1999274.0
2023-02-07,167.2263,167.9498,161.9398,164.5781,2108113.0
2023-02-08,162.5797,165.8259,162.181,163.7217,1369189.0
2023-02-09,166.1237,166.7439,160.6699,161.044,1649868.0
2023-02-10,159.9808,162.8849,159.5378,161.5559,1481684.0
2023-02-11,159.9808,162.8849,159.5378,161.5559,1481684.0
2023-02-12,159.9808,162.8849,159.5378,161.5559,1481684.0
2023-02-13,161.6445,166.419,159.7249,165.0014,1722400.0
2023-02-14,163.7512,169.707,163.5297,168.5946,1878087.0
2023-02-15,166.3107,167.5314,163.83,167.433,1354128.0
2023-02-16,166.1237,170.4257,165.6807,167.177,1373021.0
2023-02-17,166.8423,167.1967,164.5486,165.4543,1229649.0
2023-02-18,166.8423,167.1967,164.5486,165.4543,1229649.0
2023-02-19,166.8423,167.1967,164.5486,165.4543,1229649.0
2023-02-20,166.8423,167.1967,164.5486,165.4543,1229649.0
2023-02-21,165.218,168.3387,160.2564,160.9948,1333572.0
2023-02-22,160.9948,163.446,160.2171,160.9259,1411059.0
2023-02-23,162.0186,162.4124,157.6325,160.7487,1140453.0
2023-02-24,157.756,160.0596,156.1809,160.0005,1316300.0
2023-02-25,157.756,160.0596,156.1809,160.0005,1316300.0
2023-02-26,157.756,160.0596,156.1809,160.0005,1316300.0
2023-02-27,162.4714,163.4952,161.0046,161.7233,1272050.0
2023-02-28,162.1367,167.4035,160.9554,164.8341,2330716.0
2023-03-01,167.7972,170.1008,166.4929,168.0827,1805094.0
2023-03-02,167.8661,173.123,166.862,173.0443,1445737.0
2023-03-03,174.5308,176.1157,173.1427,175.594,2106410.0
2023-03-04,174.5308,176.1157,173.1427,175.594,2106410.0
2023-03-05,174.5308,176.1157,173.1427,175.594,2106410.0
2023-03-06,173.5168,174.9869,171.3117,172.808,1842098.0
2023-03-07,171.7744,172.9261,168.3682,168.5454,1358575.0
2023-03-08,168.4765,170.7998,167.6594,170.593,1125568.0
2023-03-09,170.3961,172.5718,164.8516,165.2377,1322710.0
2023-03-10,165.6512,165.7496,154.6944,156.4073,2466641.0
2023-03-11,165.6512,165.7496,154.6944,156.4073,2466641.0
2023-03-12,165.6512,165.7496,154.6944,156.4073,2466641.0
2023-03-13,152.7354,155.8787,149.4375,153.011,1968478.0
2023-03-14,156.2892,157.1063,151.8592,153.8084,1652017.0
2023-03-15,148.9453,149.8411,139.9475,142.5563,3214176.0
2023-03-16,137.8211,143.7376,136.8662,143.1568,2849660.0
2023-03-17,144.22,144.3381,140.6022,141.877,5407723.0
2023-03-18,144.22,144.3381,140.6022,141.877,5407723.0
2023-03-19,144.22,144.3381,140.6022,141.877,5407723.0
2023-03-20,144.3283,147.5769,142.3594,145.5687,1940353.0
2023-03-21,148.6795,151.5836,147.8338,149.7328,1758876.0
2023-03-22,149.2603,150.1699,145.1847,145.2536,1407902.0
2023-03-23,146.6712,150.4711,144.3184,145.6966,1645439.0
2023-03-24,143.3438,147.5572,141.9804,146.3365,1493215.0
2023-03-25,143.3438,147.5572,141.9804,146.3365,1493215.0
2023-03-26,143.3438,147.5572,141.9804,146.3365,1493215.0
2023-03-27,148.5712,149.1225,145.6573,146.9764,1349546.0
2023-03-28,146.622,147.951,145.3964,145.9329,951807.0
2023-03-29,148.4137,148.5909,146.3267,147.5867,1030645.0
2023-03-30,149.6908,150.5403,148.6042,149.513,1077717.0
2023-03-31,150.3032,153.0977,149.7698,152.585,1791850.0
2023-04-01,150.3032,153.0977,149.7698,152.585,1791850.0
2023-04-02,150.3032,153.0977,149.7698,152.585,1791850.0
2023-04-03,151.7553,154.4223,151.133,152.5653,1947208.0
2023-04-04,151.4886,152.0911,140.1783,142.0749,2938021.0
2023-04-05,139.8721,143.9616,139.5659,141.7193,2230827.0
2023-04-06,141.2451,144.5345,140.1585,143.7541,2292168.0
2023-04-07,141.2451,144.5345,140.1585,143.7541,2292168.0
2023-04-08,141.2451,144.5345,140.1585,143.7541,2292168.0
2023-04-09,141.2451,144.5345,140.1585,143.7541,2292168.0
2023-04-10,143.764,149.0191,143.5961,145.0481,1525452.0
2023-04-11,147.6164,148.8561,146.7669,146.9052,1533142.0
2023-04-12,147.4979,148.6437,145.2259,145.8581,1540752.0
2023-04-13,146.4607,147.3102,144.2381,145.0383,1858233.0
2023-04-14,144.7222,146.194,143.6553,144.4061,1265562.0
2023-04-15,144.7222,146.194,143.6553,144.4061,1265562.0
2023-04-16,144.7222,146.194,143.6553,144.4061,1265562.0
2023-04-17,144.8802,146.2384,144.1196,145.868,1465975.0
2023-04-18,146.8163,149.4833,146.6681,149.2364,1474255.0
2023-04-19,147.3497,148.1301,145.2951,145.8087,1967584.0
2023-04-20,148.6635,156.4127,147.6856,153.8297,3801343.0
2023-04-21,152.7332,153.1327,148.5252,151.5775,2478418.0
2023-04-22,152.7332,153.1327,148.5252,151.5775,2478418.0
2023-04-23,152.7332,153.1327,148.5252,151.5775,2478418.0
2023-04-24,150.7082,153.5136,150.2933,153.1481,1584726.0
2023-04-25,150.3724,150.8119,146.0656,146.1446,1744605.0
2023-04-26,146.3619,146.6879,141.9168,142.7367,2033656.0
2023-04-27,143.5862,146.6829,142.4305,146.4804,1442352.0
2023-04-28,145.2161,146.6879,143.9122,146.3718,1646405.0
2023-04-29,145.2161,146.6879,143.9122,146.3718,1646405.0
2023-04-30,145.2161,146.6879,143.9122,146.3718,1646405.0
2023-05-01,147.1324,148.1054,145.8779,146.2039,915301.0
2023-05-02,145.8087,146.4409,141.4428,144.7716,1782292.0
2023-05-03,145.5124,148.4955,144.3517,144.4061,1490799.0
2023-05-04,143.1911,144.7716,137.1853,138.1731,2831631.0
2023-05-05,140.6426,142.6496,139.7669,140.5833,2149428.0
2023-05-06,140.6426,142.6496,139.7669,140.5833,2149428.0
2023-05-07,140.6426,142.6496,139.7669,140.5833,2149428.0
2023-05-08,143.0725,143.5269,139.2794,139.8918,1124280.0
2023-05-09,138.6176,140.1882,138.0447,138.4595,1622270.0
2023-05-10,140.6426,141.255,133.0785,135.9406,1812206.0
2023-05-11,132.3352,136.5037,131.7771,135.832,2507790.0
2023-05-12,136.9284,138.746,136.1439,137.3828,1432026.0
2023-05-13,136.9284,138.746,136.1439,137.3828,1432026.0
2023-05-14,136.9284,138.746,136.1439,137.3828,1432026.0
2023-05-15,138.4497,139.1609,137.0075,138.7657,1165005.0
2023-05-16,138.0842,138.2422,134.7553,135.1109,974440.0
2023-05-17,137.3137,138.6225,136.1728,137.936,1074230.0
2023-05-18,136.7704,138.8151,135.717,138.5682,1140773.0
2023-05-19,139.7338,140.1487,136.1876,136.9778,1329158.0
2023-05-20,139.7338,140.1487,136.1876,136.9778,1329158.0
2023-05-21,139.7338,140.1487,136.1876,136.9778,1329158.0
2023-05-22,137.452,138.9732,136.5926,138.2521,1260821.0
2023-05-23,135.6344,136.0691,131.9648,135.2492,1930750.0
2023-05-24,134.538,134.538,131.0214,131.7425,1539622.0
2023-05-25,131.9302,133.7774,131.1696,133.0464,1276881.0
2023-05-26,133.402,135.7135,133.0365,134.4787,992686.0
2023-05-27,133.402,135.7135,133.0365,134.4787,992686.0
2023-05-28,133.402,135.7135,133.0365,134.4787,992686.0
2023-05-29,133.402,135.7135,133.0365,134.4787,992686.0
2023-05-30,133.5403,134.2614,130.4189,131.3869,1074795.0
2023-05-31,129.8657,131.0313,128.2062,130.4485,2394315.0
2023-06-01,132.1574,132.3747,130.2904,131.4067,1498465.0
2023-06-02,136.7408,140.1388,136.2172,139.5659,2141148.0
2023-06-03,136.7408,140.1388,136.2172,139.5659,2141148.0
2023-06-04,136.7408,140.1388,136.2172,139.5659,2141148.0
2023-06-05,139.2794,141.9069,136.6321,139.2201,1954708.0
2023-06-06,137.5903,142.2082,137.209,141.7588,1180434.0
2023-06-07,141.8872,146.6681,141.8872,146.1248,1869025.0
2023-06-08,146.7669,147.7091,143.3008,145.0481,1258429.0
2023-06-09,145.2062,145.4482,142.8651,143.7739,1090766.0
2023-06-10,145.2062,145.4482,142.8651,143.7739,1090766.0
2023-06-11,145.2062,145.4482,142.8651,143.7739,1090766.0
2023-06-12,143.2405,147.2113,142.1144,146.6681,1229411.0
2023-06-13,148.1696,152.6542,147.5275,152.4862,1682080.0
2023-06-14,154.0173,154.8471,147.6954,148.8018,1620371.0
2023-06-15,148.1795,150.891,147.7349,149.3352,1030102.0
2023-06-16,150.0563,150.7477,147.6263,149.5624,3178719.0
2023-06-17,150.0563,150.7477,147.6263,149.5624,3178719.0
2023-06-18,150.0563,150.7477,147.6263,149.5624,3178719.0
2023-06-19,150.0563,150.7477,147.6263,149.5624,3178719.0
2023-06-20,147.8041,148.298,145.7198,147.6954,1191074.0
2023-06-21,147.5571,151.9614,146.9744,150.0464,1203897.0
2023-06-22,149.8587,151.6664,148.5845,151.4589,1104375.0
2023-06-23,149.4833,152.6147,149.0092,151.9133,1449529.0
2023-06-24,149.4833,152.6147,149.0092,151.9133,1449529.0
2023-06-25,149.4833,152.6147,149.0092,151.9133,1449529.0
2023-06-26,152.753,156.1806,152.5159,153.474,1128639.0
2023-06-27,154.2939,159.6132,154.1359,158.8082,1288833.0
2023-06-28,157.4549,159.6428,156.6251,159.1539,1730548.0
2023-06-29,158.8665,161.9631,158.8665,161.8492,880246.0
2023-06-30,162.7014,163.0432,160.2835,162.4933,1240221.0
2023-07-01,162.7014,163.0432,160.2835,162.4933,1240221.0
2023-07-02,162.7014,163.0432,160.2835,162.4933,1240221.0
2023-07-03,162.2455,165.6246,161.5321,164.1085,765545.0
2023-07-04,162.2455,165.6246,161.5321,164.1085,765545.0
