,GPS US Equity,GPS US Equity,GPS US Equity,GPS US Equity,GPS US Equity
2022-07-05,7.4919,8.0036,7.4544,7.967,8636055.0
2022-07-06,7.9122,8.0401,7.7066,7.83,6503963.0
2022-07-07,7.9213,8.1543,7.8482,8.1041,7024752.0
2022-07-08,8.1132,8.2573,7.9625,8.1315,4495208.0
2022-07-09,8.1132,8.2573,7.9625,8.1315,4495208.0
2022-07-10,8.1132,8.2573,7.9625,8.1315,4495208.0
2022-07-11,8.0493,8.1498,7.7843,8.0036,7149101.0
2022-07-12,7.4828,7.8117,7.3092,7.6016,20108087.0
2022-07-13,7.4006,7.6016,7.1173,7.5833,14896785.0
2022-07-14,7.4919,7.6929,7.4462,7.5193,7889673.0
2022-07-15,7.5833,7.6948,7.5102,7.6107,6315352.0
2022-07-16,7.5833,7.6948,7.5102,7.6107,6315352.0
2022-07-17,7.5833,7.6948,7.5102,7.6107,6315352.0
2022-07-18,7.7295,8.3188,7.7203,8.0949,10872288.0
2022-07-19,8.3508,8.6797,8.3416,8.5426,7978142.0
2022-07-20,8.5974,8.7254,8.369,8.6705,7224372.0
2022-07-21,8.5974,8.6593,8.3599,8.5609,5868054.0
2022-07-22,8.6157,8.835,8.3987,8.6066,5121581.0
2022-07-23,8.6157,8.835,8.3987,8.6066,5121581.0
2022-07-24,8.6157,8.835,8.3987,8.6066,5121581.0
2022-07-25,8.6431,8.6431,8.264,8.4147,6317962.0
2022-07-26,7.8482,8.1315,7.8026,7.9579,8053543.0
2022-07-27,8.0767,8.1863,7.7992,8.1132,5661792.0
2022-07-28,8.1863,8.7345,8.1132,8.7345,9781162.0
2022-07-29,8.7345,8.8441,8.5061,8.7893,9927503.0
2022-07-30,8.7345,8.8441,8.5061,8.7893,9927503.0
2022-07-31,8.7345,8.8441,8.5061,8.7893,9927503.0
2022-08-01,8.7071,9.0177,8.5518,8.8624,7099937.0
2022-08-02,8.7528,8.9264,8.6523,8.6888,5027618.0
2022-08-03,8.8715,9.0086,8.7573,8.9355,4113188.0
2022-08-04,8.9446,9.0771,8.8715,8.9081,4170419.0
2022-08-05,8.7802,8.9994,8.7528,8.8989,3978896.0
2022-08-06,8.7802,8.9994,8.7528,8.8989,3978896.0
2022-08-07,8.7802,8.9994,8.7528,8.8989,3978896.0
2022-08-08,9.0177,9.6847,9.0177,9.3832,6577180.0
2022-08-09,9.2461,9.2461,8.7071,8.8167,5263864.0
2022-08-10,9.1274,9.3192,8.9355,8.9903,5973176.0
2022-08-11,9.1639,9.6116,9.1639,9.4837,11325262.0
2022-08-12,9.6481,9.7623,9.4015,9.7212,5345699.0
2022-08-13,9.6481,9.7623,9.4015,9.7212,5345699.0
2022-08-14,9.6481,9.7623,9.4015,9.7212,5345699.0
2022-08-15,9.6664,10.1141,9.6299,9.776,10779487.0
2022-08-16,9.7943,10.8633,9.776,10.4887,9278165.0
2022-08-17,10.3334,10.4978,9.9633,10.105,9636161.0
2022-08-18,10.0319,10.0501,9.6481,9.9314,7638773.0
2022-08-19,9.8766,9.9131,9.1456,9.2279,8051950.0
2022-08-20,9.8766,9.9131,9.1456,9.2279,8051950.0
2022-08-21,9.8766,9.9131,9.1456,9.2279,8051950.0
2022-08-22,8.9355,9.1913,8.8259,9.1822,9805071.0
2022-08-23,9.3375,9.5933,9.1822,9.2279,7213792.0
2022-08-24,9.1274,9.1593,8.8761,9.0543,6859614.0
2022-08-25,8.7893,9.4928,8.7528,9.1456,13897001.0
2022-08-26,9.575,9.5932,8.972,8.972,13407899.0
2022-08-27,9.575,9.5932,8.972,8.972,13407899.0
2022-08-28,9.575,9.5932,8.972,8.972,13407899.0
2022-08-29,8.8852,8.9527,8.5988,8.6614,8565719.0
2022-08-30,8.9629,9.173,8.7345,8.835,8633411.0
2022-08-31,8.7893,8.7893,8.3142,8.3508,8060365.0
2022-09-01,8.2137,8.4741,8.031,8.4421,9446105.0
2022-09-02,8.5289,8.6111,8.3233,8.4695,6777341.0
2022-09-03,8.5289,8.6111,8.3233,8.4695,6777341.0
2022-09-04,8.5289,8.6111,8.3233,8.4695,6777341.0
2022-09-05,8.5289,8.6111,8.3233,8.4695,6777341.0
2022-09-06,8.6157,8.6979,8.3233,8.3416,6328108.0
2022-09-07,8.3051,8.8898,8.2868,8.7802,6254385.0
2022-09-08,8.4787,8.8259,8.1498,8.8076,6354693.0
2022-09-09,8.8715,9.2187,8.8715,9.0725,6799099.0
2022-09-10,8.8715,9.2187,8.8715,9.0725,6799099.0
2022-09-11,8.8715,9.2187,8.8715,9.0725,6799099.0
2022-09-12,9.2096,9.4289,9.0177,9.0999,8803549.0
2022-09-13,8.7254,9.004,8.5106,8.5335,6087696.0
2022-09-14,8.5883,8.634,8.3599,8.5335,5119280.0
2022-09-15,8.2137,8.6934,8.1498,8.2228,12912712.0
2022-09-16,8.0949,8.4558,8.0401,8.3325,7910723.0
2022-09-17,8.0949,8.4558,8.0401,8.3325,7910723.0
2022-09-18,8.0949,8.4558,8.0401,8.3325,7910723.0
2022-09-19,8.2777,8.7254,8.2777,8.6979,6021415.0
2022-09-20,8.5883,8.6934,8.2914,8.4147,8513985.0
2022-09-21,8.4969,8.7263,8.3325,8.3325,4953522.0
2022-09-22,8.3873,8.4147,8.0858,8.0949,5442089.0
2022-09-23,7.9213,8.1041,7.5193,7.7386,7395850.0
2022-09-24,7.9213,8.1041,7.5193,7.7386,7395850.0
2022-09-25,7.9213,8.1041,7.5193,7.7386,7395850.0
2022-09-26,7.7249,7.9304,7.6518,7.6655,6085151.0
2022-09-27,7.7934,7.9031,7.5833,7.7112,5328156.0
2022-09-28,7.7387,8.031,7.7112,7.9853,5494955.0
2022-09-29,7.8391,7.8574,7.5376,7.6655,5637240.0
2022-09-30,7.5102,7.7432,7.1721,7.5011,6535958.0
2022-10-01,7.5102,7.7432,7.1721,7.5011,6535958.0
2022-10-02,7.5102,7.7432,7.1721,7.5011,6535958.0
2022-10-03,7.6564,7.9579,7.5011,7.8665,7805378.0
2022-10-04,8.1362,8.6104,8.0618,8.5918,8371309.0
2022-10-05,8.3872,9.0939,8.285,9.0381,10767723.0
2022-10-06,8.9266,9.1869,8.8708,9.1125,7461147.0
2022-10-07,8.9359,9.2055,8.9219,9.0381,7881595.0
2022-10-08,8.9359,9.2055,8.9219,9.0381,7881595.0
2022-10-09,8.9359,9.2055,8.9219,9.0381,7881595.0
2022-10-10,9.0939,9.2148,8.6801,8.9637,6650163.0
2022-10-11,9.0102,9.3915,8.7313,9.1125,7173132.0
2022-10-12,9.1683,9.1962,8.7034,8.8615,7728087.0
2022-10-13,8.6662,9.2799,8.5174,9.1497,7709669.0
2022-10-14,9.3078,9.4566,9.0428,9.1869,6781802.0
2022-10-15,9.3078,9.4566,9.0428,9.1869,6781802.0
2022-10-16,9.3078,9.4566,9.0428,9.1869,6781802.0
2022-10-17,9.4287,9.5496,9.1451,9.3171,6825863.0
2022-10-18,9.5496,9.7541,9.2613,9.4566,11246250.0
2022-10-19,9.3915,9.5213,8.9359,9.2241,7769019.0
2022-10-20,9.252,9.5403,8.9916,9.0381,6866120.0
2022-10-21,9.0381,9.5681,8.9684,9.5496,7326911.0
2022-10-22,9.0381,9.5681,8.9684,9.5496,7326911.0
2022-10-23,9.0381,9.5681,8.9684,9.5496,7326911.0
2022-10-24,9.5496,9.8378,9.3682,9.8192,5892983.0
2022-10-25,9.8006,10.0889,9.7076,9.9587,8701540.0
2022-10-26,9.875,10.2748,9.8285,10.0703,9710031.0
2022-10-27,10.1819,10.4608,10.047,10.2376,11378496.0
2022-10-28,10.219,10.4841,9.9962,10.4608,7043693.0
2022-10-29,10.219,10.4841,9.9962,10.4608,7043693.0
2022-10-30,10.219,10.4841,9.9962,10.4608,7043693.0
2022-10-31,10.4236,10.6654,10.3911,10.4794,9095016.0
2022-11-01,10.6747,10.8258,10.5212,10.6654,7915010.0
2022-11-02,10.6096,10.6189,10.0517,10.061,8228153.0
2022-11-03,9.9494,10.1493,9.7355,10.0424,8469503.0
2022-11-04,10.2655,10.5073,10.0005,10.2097,7381918.0
2022-11-05,10.2655,10.5073,10.0005,10.2097,7381918.0
2022-11-06,10.2655,10.5073,10.0005,10.2097,7381918.0
2022-11-07,10.2469,10.3864,9.9912,10.3771,6866429.0
2022-11-08,10.5352,10.7863,10.312,10.6561,6649980.0
2022-11-09,10.5445,10.5538,9.8285,9.875,7868665.0
2022-11-10,10.3771,10.9815,10.3585,10.7212,14632053.0
2022-11-11,10.7491,11.6231,10.7212,11.4186,12337520.0
2022-11-12,10.7491,11.6231,10.7212,11.4186,12337520.0
2022-11-13,10.7491,11.6231,10.7212,11.4186,12337520.0
2022-11-14,11.2419,11.5999,10.9583,11.465,13318203.0
2022-11-15,11.7905,12.1392,11.6975,11.9393,14642366.0
2022-11-16,11.3814,11.4074,10.7398,11.1954,8649560.0
2022-11-17,11.028,11.8463,10.9908,11.8184,15521469.0
2022-11-18,12.8598,13.0644,11.9486,12.711,24625705.0
2022-11-19,12.8598,13.0644,11.9486,12.711,24625705.0
2022-11-20,12.8598,13.0644,11.9486,12.711,24625705.0
2022-11-21,12.6738,13.2782,12.5344,13.2504,15546020.0
2022-11-22,13.5293,14.0454,13.348,13.6409,13292140.0
2022-11-23,13.5944,13.8036,13.4735,13.706,8514201.0
2022-11-24,13.5944,13.8036,13.4735,13.706,8514201.0
2022-11-25,13.7339,13.9849,13.6967,13.799,4451706.0
2022-11-26,13.7339,13.9849,13.6967,13.799,4451706.0
2022-11-27,13.7339,13.9849,13.6967,13.799,4451706.0
2022-11-28,13.6316,13.785,13.2806,13.3433,9547838.0
2022-11-29,13.4177,13.7153,13.3247,13.5758,5673573.0
2022-11-30,13.5851,13.6037,13.0923,13.52,8970863.0
2022-12-01,13.3712,13.6316,13.0876,13.3991,6287206.0
2022-12-02,13.2597,13.8594,13.1667,13.8083,6024966.0
2022-12-03,13.2597,13.8594,13.1667,13.8083,6024966.0
2022-12-04,13.2597,13.8594,13.1667,13.8083,6024966.0
2022-12-05,13.6688,14.1105,13.5061,14.0872,9723687.0
2022-12-06,14.1058,14.143,13.3201,13.5665,7470772.0
2022-12-07,13.5293,13.7692,13.3619,13.3991,5867281.0
2022-12-08,13.4921,13.7804,13.3294,13.5572,5141370.0
2022-12-09,13.3619,13.4363,12.8645,12.9249,6698425.0
2022-12-10,13.3619,13.4363,12.8645,12.9249,6698425.0
2022-12-11,13.3619,13.4363,12.8645,12.9249,6698425.0
2022-12-12,13.2225,13.3154,12.7854,12.99,9883453.0
2022-12-13,13.4828,13.613,12.8087,12.9342,7207708.0
2022-12-14,12.8784,13.1109,12.632,12.9156,6117401.0
2022-12-15,12.6274,12.6274,12.1066,12.181,8345628.0
2022-12-16,12.023,12.2647,11.9207,12.0415,7674442.0
2022-12-17,12.023,12.2647,11.9207,12.0415,7674442.0
2022-12-18,12.023,12.2647,11.9207,12.0415,7674442.0
2022-12-19,12.0787,12.1345,11.5348,11.6324,6174770.0
2022-12-20,11.6324,11.6417,11.2651,11.3163,8251040.0
2022-12-21,11.5301,11.6696,11.0652,11.1024,7834586.0
2022-12-22,10.8885,10.9722,10.7305,10.9443,6446775.0
2022-12-23,10.8513,11.2326,10.7584,11.214,7083608.0
2022-12-24,10.8513,11.2326,10.7584,11.214,7083608.0
2022-12-25,10.8513,11.2326,10.7584,11.214,7083608.0
2022-12-26,10.8513,11.2326,10.7584,11.214,7083608.0
2022-12-27,11.214,11.2698,10.6747,10.684,7421832.0
2022-12-28,10.6561,10.763,10.4004,10.498,6783350.0
2022-12-29,10.5352,10.7212,10.5352,10.6003,6877080.0
2022-12-30,10.4701,10.5956,10.3678,10.4887,5366551.0
2022-12-31,10.4701,10.5956,10.3678,10.4887,5366551.0
2023-01-01,10.4701,10.5956,10.3678,10.4887,5366551.0
2023-01-02,10.4701,10.5956,10.3678,10.4887,5366551.0
2023-01-03,10.6112,10.7243,10.193,10.6772,8168153.0
2023-01-04,10.8091,11.1861,10.6583,11.1012,9550347.0
2023-01-05,10.4604,10.9882,10.3756,10.7526,8410874.0
2023-01-06,10.8185,11.1484,10.7526,11.1012,5597166.0
2023-01-07,10.8185,11.1484,10.7526,11.1012,5597166.0
2023-01-08,10.8185,11.1484,10.7526,11.1012,5597166.0
2023-01-09,11.0259,11.4829,10.941,11.3368,9078310.0
2023-01-10,11.3651,11.497,11.1107,11.4876,5625002.0
2023-01-11,11.5536,11.841,11.4499,11.7798,4912972.0
2023-01-12,11.8457,12.1379,11.7232,12.0531,7554492.0
2023-01-13,11.9211,12.2886,11.8457,12.1661,6007775.0
2023-01-14,11.9211,12.2886,11.8457,12.1661,6007775.0
2023-01-15,11.9211,12.2886,11.8457,12.1661,6007775.0
2023-01-16,11.9211,12.2886,11.8457,12.1661,6007775.0
2023-01-17,12.0625,12.1756,11.8269,12.0907,6387295.0
2023-01-18,12.2981,12.6138,12.2133,12.2415,6524602.0
2023-01-19,12.1473,12.1661,11.6667,12.0059,7254919.0
2023-01-20,11.9777,12.5384,11.8693,12.4677,7400559.0
2023-01-21,11.9777,12.5384,11.8693,12.4677,7400559.0
2023-01-22,11.9777,12.5384,11.8693,12.4677,7400559.0
2023-01-23,12.4771,12.8729,12.43,12.7033,6417094.0
2023-01-24,12.6185,12.8588,12.5195,12.5525,5085789.0
2023-01-25,12.43,12.4394,12.152,12.3452,5915086.0
2023-01-26,12.5242,12.6845,12.4394,12.6373,4553059.0
2023-01-27,12.5996,12.6468,12.3546,12.4394,5402576.0
2023-01-28,12.5996,12.6468,12.3546,12.4394,5402576.0
2023-01-29,12.5996,12.6468,12.3546,12.4394,5402576.0
2023-01-30,12.2415,12.43,12.1791,12.3169,4648932.0
2023-01-31,12.3452,12.8447,12.2886,12.7881,8214017.0
2023-02-01,12.741,13.4384,12.5714,13.3441,6824649.0
2023-02-02,13.5043,14.0933,13.5043,13.9472,12983023.0
2023-02-03,13.8247,14.5975,13.8247,14.3807,9069959.0
2023-02-04,13.8247,14.5975,13.8247,14.3807,9069959.0
2023-02-05,13.8247,14.5975,13.8247,14.3807,9069959.0
2023-02-06,14.164,14.2394,13.6834,13.7211,9673154.0
2023-02-07,13.6457,13.8247,13.363,13.6174,8474313.0
2023-02-08,13.3912,13.4289,12.6703,12.8164,9222704.0
2023-02-09,13.0331,13.1933,12.5619,12.5996,4841566.0
2023-02-10,12.4866,12.7033,12.4017,12.6185,4486966.0
2023-02-11,12.4866,12.7033,12.4017,12.6185,4486966.0
2023-02-12,12.4866,12.7033,12.4017,12.6185,4486966.0
2023-02-13,12.6468,12.9483,12.4536,12.9389,5492716.0
2023-02-14,12.8258,13.2593,12.7598,13.1933,5232121.0
2023-02-15,13.0614,13.4761,12.9059,13.2405,6370281.0
2023-02-16,13.0426,13.2405,12.92,13.0049,5134154.0
2023-02-17,13.0143,13.1368,12.8258,12.9483,4120360.0
2023-02-18,13.0143,13.1368,12.8258,12.9483,4120360.0
2023-02-19,13.0143,13.1368,12.8258,12.9483,4120360.0
2023-02-20,13.0143,13.1368,12.8258,12.9483,4120360.0
2023-02-21,12.741,12.7787,12.3405,12.3452,6359048.0
2023-02-22,12.364,12.5337,12.2886,12.4677,6401254.0
2023-02-23,12.5714,12.6043,12.0907,12.3735,4319221.0
2023-02-24,12.185,12.5619,12.0719,12.4771,5319040.0
2023-02-25,12.185,12.5619,12.0719,12.4771,5319040.0
2023-02-26,12.185,12.5619,12.0719,12.4771,5319040.0
2023-02-27,12.7221,12.7693,12.3499,12.364,4860887.0
2023-02-28,12.5054,12.6279,12.2156,12.2604,6547578.0
2023-03-01,12.1756,12.3263,11.808,11.8457,6093434.0
2023-03-02,11.8928,12.2038,11.8269,12.0531,6448203.0
2023-03-03,12.1661,12.185,11.9117,12.0342,5786610.0
2023-03-04,12.1661,12.185,11.9117,12.0342,5786610.0
2023-03-05,12.1661,12.185,11.9117,12.0342,5786610.0
2023-03-06,12.1096,12.2651,11.4405,11.4688,11696440.0
2023-03-07,11.5442,11.8457,11.3981,11.4122,10596399.0
2023-03-08,11.4405,11.596,11.2238,11.2709,9338140.0
2023-03-09,11.2143,11.4028,10.8845,10.9128,19927000.0
2023-03-10,9.895,10.6301,9.8102,10.2437,22161791.0
2023-03-11,9.895,10.6301,9.8102,10.2437,22161791.0
2023-03-12,9.895,10.6301,9.8102,10.2437,22161791.0
2023-03-13,10.0175,10.0364,9.5746,9.7725,18225329.0
2023-03-14,9.9515,10.0269,9.1694,9.405,14091891.0
2023-03-15,9.1222,9.2353,8.8584,9.1882,13592972.0
2023-03-16,9.0374,9.5275,8.9243,9.4521,10745762.0
2023-03-17,9.3296,9.3578,9.0186,9.1411,8466006.0
2023-03-18,9.3296,9.3578,9.0186,9.1411,8466006.0
2023-03-19,9.3296,9.3578,9.0186,9.1411,8466006.0
2023-03-20,9.1976,9.3437,8.816,8.8772,8350716.0
2023-03-21,9.1411,9.3531,8.9809,9.028,7890680.0
2023-03-22,9.0751,9.1313,8.6699,8.6982,9852661.0
2023-03-23,8.7359,8.9196,8.2081,8.3306,11632741.0
2023-03-24,8.293,8.5662,8.2081,8.4814,8619726.0
2023-03-25,8.293,8.5662,8.2081,8.4814,8619726.0
2023-03-26,8.293,8.5662,8.2081,8.4814,8619726.0
2023-03-27,8.6134,8.6416,8.2176,8.5097,10043140.0
2023-03-28,8.5474,8.7359,8.5191,8.5662,5680283.0
2023-03-29,8.5757,8.75,8.4814,8.7359,9714763.0
2023-03-30,8.9715,9.0893,8.9055,8.962,8561831.0
2023-03-31,9.028,9.4992,8.9573,9.4615,8129640.0
2023-04-01,9.028,9.4992,8.9573,9.4615,8129640.0
2023-04-02,9.028,9.4992,8.9573,9.4615,8129640.0
2023-04-03,9.5934,9.7866,9.5369,9.6406,9947012.0
2023-04-04,9.7458,9.784,9.2389,9.2771,8682178.0
2023-04-05,9.1432,9.1815,8.8372,8.8563,10227589.0
2023-04-06,8.8563,8.9998,8.7128,8.9424,5417132.0
2023-04-07,8.8563,8.9998,8.7128,8.9424,5417132.0
2023-04-08,8.8563,8.9998,8.7128,8.9424,5417132.0
2023-04-09,8.8563,8.9998,8.7128,8.9424,5417132.0
2023-04-10,8.885,9.5497,8.8563,9.5449,11193056.0
2023-04-11,9.5927,9.9562,9.5067,9.8701,10343586.0
2023-04-12,10.0136,10.0423,9.0763,9.1624,17055885.0
2023-04-13,9.2484,9.2628,8.8563,8.9424,11161453.0
2023-04-14,8.9902,9.1098,8.7272,8.9328,8012855.0
2023-04-15,8.9902,9.1098,8.7272,8.9328,8012855.0
2023-04-16,8.9902,9.1098,8.7272,8.9328,8012855.0
2023-04-17,8.9424,9.1624,8.9233,9.1241,6619274.0
2023-04-18,9.2102,9.3584,9.0811,9.2006,8492015.0
2023-04-19,9.0476,9.258,8.9328,9.2389,7780035.0
2023-04-20,9.0954,9.3058,8.8563,8.9328,5738917.0
2023-04-21,9.0093,9.2293,8.8993,9.2102,6528240.0
2023-04-22,9.0093,9.2293,8.8993,9.2102,6528240.0
2023-04-23,9.0093,9.2293,8.8993,9.2102,6528240.0
2023-04-24,9.1624,9.6501,9.0237,9.631,8360052.0
2023-04-25,9.478,9.4875,8.9328,9.0189,7531819.0
2023-04-26,8.9233,9.1624,8.8659,8.9328,6314199.0
2023-04-27,8.9519,9.1719,8.9424,8.9806,6923383.0
2023-04-28,8.9137,9.2762,8.9137,9.1815,5333654.0
2023-04-29,8.9137,9.2762,8.9137,9.1815,5333654.0
2023-04-30,8.9137,9.2762,8.9137,9.1815,5333654.0
2023-05-01,9.2389,9.3058,8.6842,8.732,9224289.0
2023-05-02,8.6363,8.7033,8.2777,8.5216,8749903.0
2023-05-03,8.4546,8.5837,8.3016,8.3303,7263281.0
2023-05-04,8.2825,8.3303,7.8569,7.919,7820527.0
2023-05-05,8.0816,8.3972,8.0625,8.292,9893308.0
2023-05-06,8.0816,8.3972,8.0625,8.292,9893308.0
2023-05-07,8.0816,8.3972,8.0625,8.292,9893308.0
2023-05-08,8.3781,8.4833,8.0099,8.0816,9082052.0
2023-05-09,7.8616,8.2346,7.7899,8.1007,8213306.0
2023-05-10,8.2442,8.3112,7.8043,7.986,6671698.0
2023-05-11,7.9477,8.0673,7.8043,7.8712,7111044.0
2023-05-12,7.8808,7.9095,7.4982,7.5556,9314891.0
2023-05-13,7.8808,7.9095,7.4982,7.5556,9314891.0
2023-05-14,7.8808,7.9095,7.4982,7.5556,9314891.0
2023-05-15,7.5556,7.6704,7.4791,7.5843,10252794.0
2023-05-16,7.5078,7.5078,7.1539,7.1539,8875525.0
2023-05-17,7.1539,7.4791,7.1539,7.4408,9471772.0
2023-05-18,7.4982,7.7851,7.4504,7.7564,7219748.0
2023-05-19,7.6225,7.6704,7.3595,7.4408,8952957.0
2023-05-20,7.6225,7.6704,7.3595,7.4408,8952957.0
2023-05-21,7.6225,7.6704,7.3595,7.4408,8952957.0
2023-05-22,7.5078,7.6847,7.436,7.6034,7917484.0
2023-05-23,7.6321,7.656,7.2495,7.2687,9876713.0
2023-05-24,7.5939,7.7038,7.173,7.2782,13164705.0
2023-05-25,7.2591,7.3261,6.9052,7.0965,20131751.0
2023-05-26,7.7947,8.1773,7.6799,7.9764,31288599.0
2023-05-27,7.7947,8.1773,7.6799,7.9764,31288599.0
2023-05-28,7.7947,8.1773,7.6799,7.9764,31288599.0
2023-05-29,7.7947,8.1773,7.6799,7.9764,31288599.0
2023-05-30,8.1486,8.1486,7.766,8.0434,12612845.0
2023-05-31,8.0242,8.0338,7.5556,7.6704,14306701.0
2023-06-01,7.546,7.7469,7.4504,7.7278,10511966.0
2023-06-02,7.986,8.3398,7.8435,8.3207,12584602.0
2023-06-03,7.986,8.3398,7.8435,8.3207,12584602.0
2023-06-04,7.986,8.3398,7.8435,8.3207,12584602.0
2023-06-05,8.2346,8.2538,7.9812,8.1964,10247128.0
2023-06-06,8.1677,8.8181,8.1199,8.6746,9679776.0
2023-06-07,8.7415,8.9806,8.5694,8.9519,10181492.0
2023-06-08,8.9041,9.0667,8.6746,9.0572,8025901.0
2023-06-09,9.0093,9.2723,8.9998,9.1911,9540947.0
2023-06-10,9.0093,9.2723,8.9998,9.1911,9540947.0
2023-06-11,9.0093,9.2723,8.9998,9.1911,9540947.0
2023-06-12,9.1432,9.368,8.8754,9.3154,7022059.0
2023-06-13,9.3919,9.411,9.1767,9.3249,8103092.0
2023-06-14,9.3632,9.3823,8.885,9.1432,9528590.0
2023-06-15,9.0858,9.3106,9.0476,9.2867,6829677.0
2023-06-16,9.2771,9.314,9.038,9.1624,8730608.0
2023-06-17,9.2771,9.314,9.038,9.1624,8730608.0
2023-06-18,9.2771,9.314,9.038,9.1624,8730608.0
2023-06-19,9.2771,9.314,9.038,9.1624,8730608.0
2023-06-20,9.0763,9.0858,8.4977,8.5598,12655416.0
2023-06-21,8.5311,8.9089,8.4164,8.7607,9254277.0
2023-06-22,8.732,8.732,8.3781,8.3781,6170552.0
2023-06-23,8.292,8.4881,8.2346,8.3112,7494841.0
2023-06-24,8.292,8.4881,8.2346,8.3112,7494841.0
2023-06-25,8.292,8.4881,8.2346,8.3112,7494841.0
2023-06-26,8.3494,8.5694,8.3494,8.4355,8348834.0
2023-06-27,8.3972,8.6555,8.3399,8.5311,6115107.0
2023-06-28,8.512,8.5216,8.139,8.1677,7907517.0
2023-06-29,8.2442,8.665,8.2155,8.4355,8931080.0
2023-06-30,8.512,8.5598,8.2825,8.5407,7461049.0
2023-07-01,8.512,8.5598,8.2825,8.5407,7461049.0
2023-07-02,8.512,8.5598,8.2825,8.5407,7461049.0
2023-07-03,8.6185,8.8909,8.5504,8.6477,5545139.0
2023-07-04,8.6185,8.8909,8.5504,8.6477,5545139.0
2023-07-05,8.6088,8.672,8.3948,8.5504,8059623.0
2023-07-06,8.4045,8.7839,8.3461,8.7255,10434549.0
2023-07-07,8.7839,8.8714,8.6185,8.6671,8972988.0
2023-07-08,8.7839,8.8714,8.6185,8.6671,8972988.0
2023-07-09,8.7839,8.8714,8.6185,8.6671,8972988.0
2023-07-10,8.6769,8.8812,8.6574,8.8228,9635926.0
2023-07-11,8.9201,9.387,8.9006,9.3189,8680917.0
2023-07-12,9.5134,9.5718,9.1864,9.2411,6213901.0
2023-07-13,9.2703,9.3529,9.1292,9.2216,4861934.0
2023-07-14,9.1924,9.2119,8.8228,8.9882,5509897.0
2023-07-15,9.1924,9.2119,8.8228,8.9882,5509897.0
2023-07-16,9.1924,9.2119,8.8228,8.9882,5509897.0
2023-07-17,8.9492,9.0465,8.7693,8.9979,5659774.0
2023-07-18,9.0173,9.28,8.9006,8.9979,5729736.0
2023-07-19,8.9979,9.1341,8.9541,9.1146,6104969.0
2023-07-20,9.1243,9.1827,8.9055,8.9103,5372336.0
2023-07-21,8.9882,9.0173,8.7742,8.8812,6814312.0
2023-07-22,8.9882,9.0173,8.7742,8.8812,6814312.0
2023-07-23,8.9882,9.0173,8.7742,8.8812,6814312.0
2023-07-24,8.9784,9.4453,8.959,9.1632,7619887.0
2023-07-25,9.1438,9.1632,8.9395,8.959,6281760.0
2023-07-26,9.5134,9.7664,9.4356,9.6496,10164840.0
2023-07-27,9.7274,10.2868,9.7274,9.8442,12937434.0
2023-07-28,9.9025,10.1457,9.8539,10.0679,6432442.0
2023-07-29,9.9025,10.1457,9.8539,10.0679,6432442.0
2023-07-30,9.9025,10.1457,9.8539,10.0679,6432442.0
2023-07-31,10.1068,10.2527,9.9512,10.0193,6050837.0
2023-08-01,10.6029,10.6029,10.0095,10.3305,8346547.0
2023-08-02,10.0874,10.2625,9.7955,10.0679,7024630.0
2023-08-03,10.2041,10.5543,10.1652,10.2722,7552668.0
2023-08-04,10.2819,10.4862,10.0302,10.35,5979254.0
2023-08-05,10.2819,10.4862,10.0302,10.35,5979254.0
2023-08-06,10.2819,10.4862,10.0302,10.35,5979254.0
2023-08-07,10.457,10.564,10.1944,10.243,4570816.0
2023-08-08,10.0582,10.2333,9.9414,10.2041,4323525.0
2023-08-09,10.1652,10.4716,10.0874,10.1165,6602342.0
2023-08-10,10.2041,10.4181,10.1068,10.2625,5703559.0
2023-08-11,10.1944,10.4473,10.0679,10.3695,6036123.0
2023-08-12,10.1944,10.4473,10.0679,10.3695,6036123.0
2023-08-13,10.1944,10.4473,10.0679,10.3695,6036123.0
2023-08-14,10.1214,10.2916,9.9609,10.2333,7714169.0
2023-08-15,10.0484,10.3111,9.8619,10.2333,5729051.0
2023-08-16,10.2138,10.3208,9.9317,9.9317,4908336.0
2023-08-17,9.9998,10.1117,9.8636,9.8636,5199310.0
2023-08-18,9.8636,10.1846,9.8053,10.0776,7625397.0
2023-08-19,9.8636,10.1846,9.8053,10.0776,7625397.0
2023-08-20,9.8636,10.1846,9.8053,10.0776,7625397.0
2023-08-21,10.1457,10.2722,9.9366,9.9804,6121227.0
2023-08-22,9.7566,9.8248,9.2605,9.3092,10433198.0
2023-08-23,9.2411,9.3967,9.1243,9.387,11439516.0
2023-08-24,9.3675,9.6691,9.2119,9.2703,13590736.0
2023-08-25,9.3675,10.029,9.3043,9.9414,18328388.0
2023-08-26,9.3675,10.029,9.3043,9.9414,18328388.0
2023-08-27,9.3675,10.029,9.3043,9.9414,18328388.0
2023-08-28,10.0193,10.1749,9.815,10.1263,8366758.0
2023-08-29,10.3111,10.851,10.1846,10.7975,10343370.0
2023-08-30,10.8072,11.0698,10.6759,11.0212,7950886.0
2023-08-31,11.0893,11.3714,10.9838,11.2644,8703239.0
2023-09-01,11.3033,11.4249,11.2255,11.3422,5491528.0
2023-09-02,11.3033,11.4249,11.2255,11.3422,5491528.0
2023-09-03,11.3033,11.4249,11.2255,11.3422,5491528.0
2023-09-04,11.3033,11.4249,11.2255,11.3422,5491528.0
