,BBY US Equity,BBY US Equity,BBY US Equity,BBY US Equity,BBY US Equity
2022-07-05,60.7678,64.3342,60.5748,64.3251,3260646.0
2022-07-06,64.1688,64.4629,61.7881,62.983,2645791.0
2022-07-07,63.1761,65.2442,62.983,65.1615,2356081.0
2022-07-08,64.5181,65.7406,63.5621,65.4189,2072267.0
2022-07-09,64.5181,65.7406,63.5621,65.4189,2072267.0
2022-07-10,64.5181,65.7406,63.5621,65.4189,2072267.0
2022-07-11,65.4557,66.0991,64.0678,64.2607,1778852.0
2022-07-12,64.6835,66.2554,64.2699,64.7295,2268598.0
2022-07-13,63.3231,65.952,63.268,65.5292,2207732.0
2022-07-14,64.849,65.6792,63.8838,65.3913,1997311.0
2022-07-15,66.6138,66.7104,65.3816,66.6138,2477193.0
2022-07-16,66.6138,66.7104,65.3816,66.6138,2477193.0
2022-07-17,66.6138,66.7104,65.3816,66.6138,2477193.0
2022-07-18,67.2849,69.1692,67.0459,67.4135,2545341.0
2022-07-19,67.9926,70.309,67.7077,69.831,2743665.0
2022-07-20,70.0516,72.0095,69.5736,71.8073,3359025.0
2022-07-21,71.5039,71.9084,69.8402,71.8808,2338722.0
2022-07-22,72.4507,73.6089,70.0792,70.5939,2959247.0
2022-07-23,72.4507,73.6089,70.0792,70.5939,2959247.0
2022-07-24,72.4507,73.6089,70.0792,70.5939,2959247.0
2022-07-25,70.8881,71.0352,69.16,69.7115,2214948.0
2022-07-26,67.1102,67.5928,65.8417,66.191,3297159.0
2022-07-27,66.7517,68.8199,65.8417,68.4706,2476269.0
2022-07-28,69.2979,72.0647,66.8574,71.6878,7888418.0
2022-07-29,70.5296,71.3385,68.6361,70.7686,5035284.0
2022-07-30,70.5296,71.3385,68.6361,70.7686,5035284.0
2022-07-31,70.5296,71.3385,68.6361,70.7686,5035284.0
2022-08-01,70.309,71.6409,70.0608,70.7594,2640955.0
2022-08-02,70.1435,70.2723,68.5441,68.5809,2367248.0
2022-08-03,69.7575,70.8421,69.0589,69.5736,3085281.0
2022-08-04,69.7667,71.6694,69.6656,70.1252,2011152.0
2022-08-05,69.2152,70.7778,68.8475,70.2079,1337379.0
2022-08-06,69.2152,70.7778,68.8475,70.2079,1337379.0
2022-08-07,69.2152,70.7778,68.8475,70.2079,1337379.0
2022-08-08,70.8881,73.9858,70.7502,72.1933,2552439.0
2022-08-09,71.4028,71.6786,69.1416,70.1711,2145302.0
2022-08-10,72.1841,73.2964,71.6694,72.1658,2426798.0
2022-08-11,73.3515,74.9325,73.1217,73.9214,2060211.0
2022-08-12,74.6292,74.7395,73.1701,73.8111,2131555.0
2022-08-13,74.6292,74.7395,73.1701,73.8111,2131555.0
2022-08-14,74.6292,74.7395,73.1701,73.8111,2131555.0
2022-08-15,73.517,74.8498,72.2393,74.7579,1872481.0
2022-08-16,74.9141,79.4917,74.8866,78.0854,3701909.0
2022-08-17,76.5411,77.635,75.0689,75.6127,2692585.0
2022-08-18,75.3554,75.7874,74.3626,75.7598,1285470.0
2022-08-19,74.8866,75.0711,72.2669,73.1033,2700933.0
2022-08-20,74.8866,75.0711,72.2669,73.1033,2700933.0
2022-08-21,74.8866,75.0711,72.2669,73.1033,2700933.0
2022-08-22,71.8992,72.6162,70.9984,71.1638,2028253.0
2022-08-23,72.0003,73.4251,71.8716,72.4691,2047877.0
2022-08-24,72.1474,72.5794,71.3201,71.3569,1801992.0
2022-08-25,71.5499,72.9563,71.0995,71.8716,1678217.0
2022-08-26,71.9452,72.2301,68.1029,68.1581,2648276.0
2022-08-27,71.9452,72.2301,68.1029,68.1581,2648276.0
2022-08-28,71.9452,72.2301,68.1029,68.1581,2648276.0
2022-08-29,67.7445,68.4982,66.8804,67.7445,3160763.0
2022-08-30,69.0497,72.9011,68.6177,68.8383,11709425.0
2022-08-31,68.4706,68.4982,64.8122,64.9777,7554228.0
2022-09-01,64.5732,66.2001,63.4426,66.0439,3369453.0
2022-09-02,67.2113,67.2113,65.0328,65.3913,2131743.0
2022-09-03,67.2113,67.2113,65.0328,65.3913,2131743.0
2022-09-04,67.2113,67.2113,65.0328,65.3913,2131743.0
2022-09-05,67.2113,67.2113,65.0328,65.3913,2131743.0
2022-09-06,66.1634,66.3197,64.0401,65.6119,2617540.0
2022-09-07,65.474,67.3873,65.1064,67.3216,2197996.0
2022-09-08,66.6506,68.7188,66.3932,68.6636,2228688.0
2022-09-09,68.9578,70.4607,68.7815,70.0792,2279286.0
2022-09-10,68.9578,70.4607,68.7815,70.0792,2279286.0
2022-09-11,68.9578,70.4607,68.7815,70.0792,2279286.0
2022-09-12,70.7686,71.5775,70.3641,71.5315,2519811.0
2022-09-13,69.6793,69.6885,67.2205,67.7353,3040116.0
2022-09-14,67.9283,68.2224,66.3657,67.6066,2306684.0
2022-09-15,67.7261,69.0129,65.9428,66.5679,3550583.0
2022-09-16,65.5384,67.101,64.7019,66.7609,3052938.0
2022-09-17,65.5384,67.101,64.7019,66.7609,3052938.0
2022-09-18,65.5384,67.101,64.7019,66.7609,3052938.0
2022-09-19,66.3701,68.901,66.1933,68.8265,2228198.0
2022-09-20,68.0542,68.1473,65.1419,65.9886,2099325.0
2022-09-21,66.5655,67.4029,65.0768,65.114,1812340.0
2022-09-22,64.7604,64.7883,63.4117,63.802,1907293.0
2022-09-23,62.9832,64.0626,62.7878,63.9974,1970870.0
2022-09-24,62.9832,64.0626,62.7878,63.9974,1970870.0
2022-09-25,62.9832,64.0626,62.7878,63.9974,1970870.0
2022-09-26,63.588,64.9,60.6803,60.778,2993915.0
2022-09-27,61.4852,62.8809,60.6291,60.8617,2854242.0
2022-09-28,61.6433,63.1367,61.3349,62.7506,3146220.0
2022-09-29,61.8015,61.8015,59.5684,60.5547,2666469.0
2022-09-30,59.9127,60.9827,58.0797,58.9357,2909911.0
2022-10-01,59.9127,60.9827,58.0797,58.9357,2909911.0
2022-10-02,59.9127,60.9827,58.0797,58.9357,2909911.0
2022-10-03,59.7638,60.443,58.4984,59.2427,3227168.0
2022-10-04,60.6012,62.9274,60.6012,62.7134,2487944.0
2022-10-05,61.5782,63.8113,61.5782,63.1786,2927791.0
2022-10-06,63.039,63.2717,62.0621,62.1644,1772988.0
2022-10-07,60.9734,61.212,59.7173,60.0429,1878437.0
2022-10-08,60.9734,61.212,59.7173,60.0429,1878437.0
2022-10-09,60.9734,61.212,59.7173,60.0429,1878437.0
2022-10-10,60.2197,60.3128,58.075,58.9357,2026295.0
2022-10-11,59.0566,60.8524,58.8799,59.4102,2404144.0
2022-10-12,59.373,59.6894,58.6659,58.8054,1662063.0
2022-10-13,57.4935,60.4803,56.5583,60.0243,2733867.0
2022-10-14,60.7594,61.1316,58.6659,58.945,1753914.0
2022-10-15,60.7594,61.1316,58.6659,58.945,1753914.0
2022-10-16,60.7594,61.1316,58.6659,58.945,1753914.0
2022-10-17,60.1081,61.7922,59.8848,61.0292,2786504.0
2022-10-18,62.611,63.923,61.2944,61.9318,2320295.0
2022-10-19,59.8196,60.8338,58.7729,59.3079,3884198.0
2022-10-20,59.3451,60.8524,58.1681,58.4798,1900722.0
2022-10-21,58.2099,59.7638,57.5493,59.3358,2328889.0
2022-10-22,58.2099,59.7638,57.5493,59.3358,2328889.0
2022-10-23,58.2099,59.7638,57.5493,59.3358,2328889.0
2022-10-24,59.7545,60.4616,58.7775,59.3637,2813654.0
2022-10-25,59.7731,61.2246,59.6196,61.1223,2602126.0
2022-10-26,61.3363,62.7832,60.6384,61.4014,2340622.0
2022-10-27,61.8108,62.0434,60.6105,61.2618,2451235.0
2022-10-28,61.2991,63.6904,61.1595,63.5973,2344638.0
2022-10-29,61.2991,63.6904,61.1595,63.5973,2344638.0
2022-10-30,61.2991,63.6904,61.1595,63.5973,2344638.0
2022-10-31,63.2251,64.4906,62.6018,63.6531,4338960.0
2022-11-01,64.6394,65.1047,63.3761,64.0905,3128009.0
2022-11-02,63.8672,64.4161,61.3828,61.42,3223701.0
2022-11-03,60.8338,62.946,60.5007,62.4063,2604001.0
2022-11-04,63.5508,64.7139,62.183,63.4577,2107015.0
2022-11-05,63.5508,64.7139,62.183,63.4577,2107015.0
2022-11-06,63.5508,64.7139,62.183,63.4577,2107015.0
2022-11-07,64.1184,64.6208,62.6994,63.8858,1978512.0
2022-11-08,64.472,65.756,63.0576,64.0346,1917722.0
2022-11-09,63.16,64.3231,62.5552,62.6203,2138449.0
2022-11-10,65.6816,68.2124,65.3001,67.0214,2653902.0
2022-11-11,67.1238,70.1943,66.9377,69.3662,2400572.0
2022-11-12,67.1238,70.1943,66.9377,69.3662,2400572.0
2022-11-13,67.1238,70.1943,66.9377,69.3662,2400572.0
2022-11-14,69.0126,70.3246,68.9754,69.0964,2472122.0
2022-11-15,70.8363,72.0925,69.7384,70.3432,2277542.0
2022-11-16,67.0959,67.0959,64.3045,64.3138,4475854.0
2022-11-17,63.4764,65.2069,62.7087,65.1605,3350883.0
2022-11-18,66.2398,67.161,65.8677,67.04,3266734.0
2022-11-19,66.2398,67.161,65.8677,67.04,3266734.0
2022-11-20,66.2398,67.161,65.8677,67.04,3266734.0
2022-11-21,66.4632,66.5329,64.5371,65.9049,4034809.0
2022-11-22,71.8319,74.4,70.7154,74.3256,17603088.0
2022-11-23,74.4279,76.6611,74.2419,76.6611,6270950.0
2022-11-24,74.4279,76.6611,74.2419,76.6611,6270950.0
2022-11-25,76.5308,77.5007,75.4608,75.5817,2343631.0
2022-11-26,76.5308,77.5007,75.4608,75.5817,2343631.0
2022-11-27,76.5308,77.5007,75.4608,75.5817,2343631.0
2022-11-28,75.5166,76.8006,75.5026,76.3819,4056672.0
2022-11-29,76.4936,78.6476,76.3447,78.308,4073590.0
2022-11-30,78.2428,79.6944,77.5078,79.3687,6200976.0
2022-12-01,79.5548,80.7272,78.9965,80.4574,3357711.0
2022-12-02,79.4804,81.0808,79.0061,80.5783,2693267.0
2022-12-03,79.4804,81.0808,79.0061,80.5783,2693267.0
2022-12-04,79.4804,81.0808,79.0061,80.5783,2693267.0
2022-12-05,79.8805,80.8015,78.0381,78.4569,3812254.0
2022-12-06,78.3266,78.736,76.9867,77.4892,3617471.0
2022-12-07,76.8844,78.2894,75.4608,75.712,3710062.0
2022-12-08,76.0097,78.0288,75.4142,77.6008,3105907.0
2022-12-09,76.7541,77.5356,75.8795,76.1214,2443095.0
2022-12-10,76.7541,77.5356,75.8795,76.1214,2443095.0
2022-12-11,76.7541,77.5356,75.8795,76.1214,2443095.0
2022-12-12,76.3472,77.8145,75.8769,77.5699,2801076.0
2022-12-13,80.0625,80.3634,77.9556,79.0748,3229654.0
2022-12-14,76.1402,77.7909,75.6041,76.0179,4318304.0
2022-12-15,75.2185,76.1402,74.5083,75.9803,3623330.0
2022-12-16,75.2749,76.3142,74.1932,74.7576,4094817.0
2022-12-17,75.2749,76.3142,74.1932,74.7576,4094817.0
2022-12-18,75.2749,76.3142,74.1932,74.7576,4094817.0
2022-12-19,75.1996,76.1731,74.6306,75.0586,2312218.0
2022-12-20,74.0615,75.0397,73.6477,74.5318,2322663.0
2022-12-21,75.6323,76.1873,75.0612,75.8392,1811002.0
2022-12-22,74.7764,75.7922,74.1462,75.6793,2067882.0
2022-12-23,75.6793,76.6105,74.9081,76.5165,1422319.0
2022-12-24,75.6793,76.6105,74.9081,76.5165,1422319.0
2022-12-25,75.6793,76.6105,74.9081,76.5165,1422319.0
2022-12-26,75.6793,76.6105,74.9081,76.5165,1422319.0
2022-12-27,76.4788,77.0808,76.0086,76.9962,1560106.0
2022-12-28,76.8174,77.7862,75.2702,75.4066,1694784.0
2022-12-29,76.0462,76.7892,75.2937,76.413,1606721.0
2022-12-30,75.6982,75.9991,74.6823,75.4442,1397157.0
2022-12-31,75.6982,75.9991,74.6823,75.4442,1397157.0
2023-01-01,75.6982,75.9991,74.6823,75.4442,1397157.0
2023-01-02,75.6982,75.9991,74.6823,75.4442,1397157.0
2023-01-03,76.1214,76.1214,73.9581,75.6323,2542157.0
2023-01-04,76.6105,78.0308,76.0321,77.0714,1937324.0
2023-01-05,76.2437,76.808,75.2937,76.667,2122363.0
2023-01-06,77.1749,78.3741,76.8833,78.106,1706325.0
2023-01-07,77.1749,78.3741,76.8833,78.106,1706325.0
2023-01-08,77.1749,78.3741,76.8833,78.106,1706325.0
2023-01-09,78.36,78.5481,77.0056,77.1843,1796534.0
2023-01-10,77.7392,79.2724,77.4382,79.263,1555011.0
2023-01-11,79.8932,81.7273,79.263,80.7491,2899027.0
2023-01-12,81.2194,81.5485,79.7897,81.2664,2584248.0
2023-01-13,79.9308,81.3699,79.9308,80.6832,1739039.0
2023-01-14,79.9308,81.3699,79.9308,80.6832,1739039.0
2023-01-15,79.9308,81.3699,79.9308,80.6832,1739039.0
2023-01-16,79.9308,81.3699,79.9308,80.6832,1739039.0
2023-01-17,80.1095,80.4199,79.0843,79.404,2092903.0
2023-01-18,80.1283,81.304,77.9273,78.0308,2172735.0
2023-01-19,77.4664,78.0684,75.9897,76.6764,1880923.0
2023-01-20,76.808,78.0684,76.0744,77.758,2417257.0
2023-01-21,76.808,78.0684,76.0744,77.758,2417257.0
2023-01-22,76.808,78.0684,76.0744,77.758,2417257.0
2023-01-23,78.3318,79.6862,77.7298,79.2347,2266546.0
2023-01-24,78.9714,79.9261,78.5293,78.661,2050635.0
2023-01-25,78.0496,79.0372,76.8269,79.009,2645670.0
2023-01-26,79.5263,80.2224,78.5434,78.962,1442786.0
2023-01-27,78.614,80.4011,78.1813,80.1189,1986394.0
2023-01-28,78.614,80.4011,78.1813,80.1189,1986394.0
2023-01-29,78.614,80.4011,78.1813,80.1189,1986394.0
2023-01-30,79.4323,81.8308,79.1313,81.2476,2462792.0
2023-01-31,81.7461,83.458,81.5015,83.4486,2787741.0
2023-02-01,83.0159,84.7701,81.1065,84.3233,2689709.0
2023-02-02,85.3956,87.7767,85.0193,85.9881,2893264.0
2023-02-03,84.6619,85.9035,84.1916,84.9535,1428042.0
2023-02-04,84.6619,85.9035,84.1916,84.9535,1428042.0
2023-02-05,84.6619,85.9035,84.1916,84.9535,1428042.0
2023-02-06,84.0599,84.9065,82.6208,82.7431,1682659.0
2023-02-07,82.3575,82.7901,80.7021,82.5738,1966733.0
2023-02-08,81.7367,82.5456,81.1681,81.2664,1291058.0
2023-02-09,82.5644,82.8748,79.6392,79.912,1273411.0
2023-02-10,79.2441,80.4951,78.9338,80.4387,1639693.0
2023-02-11,79.2441,80.4951,78.9338,80.4387,1639693.0
2023-02-12,79.2441,80.4951,78.9338,80.4387,1639693.0
2023-02-13,80.9278,82.2916,80.2694,82.0753,1580025.0
2023-02-14,81.6991,83.4486,81.21,83.0629,2123452.0
2023-02-15,82.3199,83.8906,81.9907,83.6649,1908002.0
2023-02-16,82.6867,83.9283,82.1129,82.9595,1394494.0
2023-02-17,82.7713,82.9783,81.083,81.7743,2307366.0
2023-02-18,82.7713,82.9783,81.083,81.7743,2307366.0
2023-02-19,82.7713,82.9783,81.083,81.7743,2307366.0
2023-02-20,82.7713,82.9783,81.083,81.7743,2307366.0
2023-02-21,80.1189,80.1189,78.0308,78.1907,1860254.0
2023-02-22,78.2565,78.8491,77.6593,78.2377,2905102.0
2023-02-23,78.2942,78.8773,77.1692,78.0684,1743991.0
2023-02-24,77.109,79.3852,76.7892,78.8397,2461046.0
2023-02-25,77.109,79.3852,76.7892,78.8397,2461046.0
2023-02-26,77.109,79.3852,76.7892,78.8397,2461046.0
2023-02-27,78.9902,79.7803,77.6263,77.7204,3333023.0
2023-02-28,78.0872,78.9432,77.8615,78.1719,2387536.0
2023-03-01,77.3818,78.1813,76.8457,77.6358,3240996.0
2023-03-02,76.46,79.2723,74.5224,75.9897,5525968.0
2023-03-03,76.7328,78.4588,76.5729,78.313,3028028.0
2023-03-04,76.7328,78.4588,76.5729,78.313,3028028.0
2023-03-05,76.7328,78.4588,76.5729,78.313,3028028.0
2023-03-06,78.8209,79.3006,77.236,77.41,2503875.0
2023-03-07,77.9744,78.6093,77.1843,77.3724,1889410.0
2023-03-08,77.2501,77.3724,75.0774,76.3283,2018710.0
2023-03-09,76.5353,76.7328,74.2026,74.3061,2051377.0
2023-03-10,74.2308,74.9081,73.0739,73.9393,2172167.0
2023-03-11,74.2308,74.9081,73.0739,73.9393,2172167.0
2023-03-12,74.2308,74.9081,73.0739,73.9393,2172167.0
2023-03-13,72.2462,72.8764,71.1739,71.268,3794757.0
2023-03-14,72.2086,72.3121,69.6502,70.3933,3326835.0
2023-03-15,69.1235,71.0799,68.8601,71.0611,3135353.0
2023-03-16,70.271,72.7541,70.1675,72.5096,2949823.0
2023-03-17,72.4719,72.6883,70.9764,72.171,7806082.0
2023-03-18,72.4719,72.6883,70.9764,72.171,7806082.0
2023-03-19,72.4719,72.6883,70.9764,72.171,7806082.0
2023-03-20,72.3121,74.0521,72.1333,73.4878,3113285.0
2023-03-21,74.4096,74.7576,72.7447,73.1492,3634204.0
2023-03-22,73.6251,74.2343,72.2449,72.283,2522364.0
2023-03-23,72.3401,72.9683,70.3793,70.998,2161073.0
2023-03-24,70.7029,71.3216,70.3317,70.741,1603996.0
2023-03-25,70.7029,71.3216,70.3317,70.741,1603996.0
2023-03-26,70.7029,71.3216,70.3317,70.741,1603996.0
2023-03-27,71.1218,71.3978,69.9034,70.2937,2021854.0
2023-03-28,69.7226,71.117,69.6274,69.7892,2022295.0
2023-03-29,70.227,71.2836,69.2466,71.255,2026969.0
2023-03-30,71.8642,72.1212,71.0646,71.6929,1588359.0
2023-03-31,72.1878,74.6055,72.0688,74.5008,2621806.0
2023-04-01,72.1878,74.6055,72.0688,74.5008,2621806.0
2023-04-02,72.1878,74.6055,72.0688,74.5008,2621806.0
2023-04-03,74.4627,75.3099,73.8048,74.7292,2220825.0
2023-04-04,74.7292,75.1861,73.8916,74.0915,2178320.0
2023-04-05,73.6727,73.6727,72.1117,72.6066,2529892.0
2023-04-06,72.4067,72.4067,71.2598,71.4644,1791260.0
2023-04-07,72.4067,72.4067,71.2598,71.4644,1791260.0
2023-04-08,72.4067,72.4067,71.2598,71.4644,1791260.0
2023-04-09,72.4067,72.4067,71.2598,71.4644,1791260.0
2023-04-10,71.0837,72.0355,70.8552,71.3502,2074202.0
2023-04-11,71.5786,72.1878,71.0075,71.6262,2334813.0
2023-04-12,72.1783,72.264,69.5179,69.6464,1945054.0
2023-04-13,69.7035,70.1414,69.0658,69.6654,1868998.0
2023-04-14,69.6845,71.2741,69.3704,69.8463,1737321.0
2023-04-15,69.6845,71.2741,69.3704,69.8463,1737321.0
2023-04-16,69.6845,71.2741,69.3704,69.8463,1737321.0
2023-04-17,69.9891,70.189,69.1419,69.7797,1541718.0
2023-04-18,70.1033,70.4269,69.5703,70.4174,1965987.0
2023-04-19,69.675,69.9415,69.0277,69.2086,2068026.0
2023-04-20,69.0563,70.465,68.8088,69.0848,1906670.0
2023-04-21,69.7701,69.8368,68.9611,69.2561,1686487.0
2023-04-22,69.7701,69.8368,68.9611,69.2561,1686487.0
2023-04-23,69.7701,69.8368,68.9611,69.2561,1686487.0
2023-04-24,68.9991,70.1509,68.9611,70.0081,1844430.0
2023-04-25,69.6274,69.9795,67.914,67.9331,2061277.0
2023-04-26,68.0187,68.7707,67.7046,68.0663,1868131.0
2023-04-27,68.1996,70.0462,68.1044,69.9891,1683075.0
2023-04-28,70.0938,71.0361,69.4846,70.9314,1645639.0
2023-04-29,70.0938,71.0361,69.4846,70.9314,1645639.0
2023-04-30,70.0938,71.0361,69.4846,70.9314,1645639.0
2023-05-01,71.0551,71.3692,69.9034,70.1033,1985137.0
2023-05-02,69.8273,69.9129,68.4661,69.675,1431078.0
2023-05-03,69.8653,70.741,69.1419,69.2752,1662897.0
2023-05-04,68.942,69.3989,67.5381,68.152,1658906.0
2023-05-05,69.1229,70.4269,68.942,70.0271,1383855.0
2023-05-06,69.1229,70.4269,68.942,70.0271,1383855.0
2023-05-07,69.1229,70.4269,68.942,70.0271,1383855.0
2023-05-08,69.951,70.2461,68.7422,68.9706,1645697.0
2023-05-09,68.4566,69.4132,67.9331,69.1514,1808813.0
2023-05-10,69.7511,69.8653,67.6761,68.7422,1401068.0
2023-05-11,68.5708,68.942,68.0378,68.171,2153231.0
2023-05-12,68.2091,68.428,67.3429,68.2757,2147283.0
2023-05-13,68.2091,68.428,67.3429,68.2757,2147283.0
2023-05-14,68.2091,68.428,67.3429,68.2757,2147283.0
2023-05-15,67.5809,69.199,67.124,69.199,2800865.0
2023-05-16,68.3805,68.8469,67.0574,67.3334,2480859.0
2023-05-17,67.5428,70.5316,67.5428,70.3793,2541440.0
2023-05-18,69.9605,70.227,68.4185,69.5227,2048666.0
2023-05-19,69.0658,69.0705,66.9898,67.1335,3444939.0
2023-05-20,69.0658,69.0705,66.9898,67.1335,3444939.0
2023-05-21,69.0658,69.0705,66.9898,67.1335,3444939.0
2023-05-22,66.8765,67.8284,66.829,66.9336,2941449.0
2023-05-23,67.0764,68.0946,66.077,66.1436,2526158.0
2023-05-24,66.9527,66.9527,65.1347,65.82,3316702.0
2023-05-25,68.0283,68.5327,65.9647,67.8474,6052792.0
2023-05-26,67.7618,71.2169,67.5286,70.7505,4690551.0
2023-05-27,67.7618,71.2169,67.5286,70.7505,4690551.0
2023-05-28,67.7618,71.2169,67.5286,70.7505,4690551.0
2023-05-29,67.7618,71.2169,67.5286,70.7505,4690551.0
2023-05-30,71.7881,72.3258,69.0087,69.8653,3303018.0
2023-05-31,69.1324,69.7701,68.3709,69.1705,4305185.0
2023-06-01,68.8564,69.675,67.0012,69.3894,2343891.0
2023-06-02,69.951,70.6934,69.5703,69.6845,2522260.0
2023-06-03,69.951,70.6934,69.5703,69.6845,2522260.0
2023-06-04,69.951,70.6934,69.5703,69.6845,2522260.0
2023-06-05,69.6083,70.0843,69.1514,69.3228,1910334.0
2023-06-06,69.0753,71.2503,68.923,70.7696,2254134.0
2023-06-07,71.0361,72.2259,70.6554,72.0355,2016727.0
2023-06-08,71.2265,71.9594,70.446,71.7309,2221211.0
2023-06-09,72.2735,72.3401,71.512,71.6167,2595053.0
2023-06-10,72.2735,72.3401,71.512,71.6167,2595053.0
2023-06-11,72.2735,72.3401,71.512,71.6167,2595053.0
2023-06-12,72.302,73.0825,71.8023,72.7209,2044158.0
2023-06-13,73.2634,74.1581,73.1873,73.6346,2690097.0
2023-06-14,73.7695,74.4341,72.9314,73.8273,2274576.0
2023-06-15,73.914,76.2548,73.8562,76.0814,2585371.0
2023-06-16,76.3126,77.8635,75.4938,76.8616,6435115.0
2023-06-17,76.3126,77.8635,75.4938,76.8616,6435115.0
2023-06-18,76.3126,77.8635,75.4938,76.8616,6435115.0
2023-06-19,76.3126,77.8635,75.4938,76.8616,6435115.0
2023-06-20,76.38,76.6305,75.5275,75.9272,2157149.0
2023-06-21,76.091,76.9387,75.8309,76.1199,1672722.0
2023-06-22,76.274,76.2837,75.619,76.1488,1342284.0
2023-06-23,75.7731,77.141,75.3685,76.2259,2807724.0
2023-06-24,75.7731,77.141,75.3685,76.2259,2807724.0
2023-06-25,75.7731,77.141,75.3685,76.2259,2807724.0
2023-06-26,76.091,78.5956,75.8598,78.4126,2448678.0
2023-06-27,78.3933,80.0983,78.3837,79.8671,2568460.0
2023-06-28,79.3662,79.5204,78.7786,79.2603,2121749.0
2023-06-29,79.3084,80.4259,79.135,80.1561,1719934.0
2023-06-30,80.3488,80.3488,78.8364,78.9424,2387029.0
2023-07-01,80.3488,80.3488,78.8364,78.9424,2387029.0
2023-07-02,80.3488,80.3488,78.8364,78.9424,2387029.0
2023-07-03,79.1736,79.5493,78.6871,79.1543,1359980.0
2023-07-04,79.1736,79.5493,78.6871,79.1543,1359980.0
2023-07-05,78.9231,79.135,77.9116,78.0754,2274094.0
2023-07-06,77.5456,77.8249,76.2259,77.6323,3145889.0
2023-07-07,77.3433,77.8057,76.2548,76.3896,2749405.0
2023-07-08,77.3433,77.8057,76.2548,76.3896,2749405.0
2023-07-09,77.3433,77.8057,76.2548,76.3896,2749405.0
2023-07-10,76.3029,77.9983,76.2933,76.9483,1578758.0
2023-07-11,77.4685,78.9616,77.4685,78.7593,1633069.0
2023-07-12,79.2314,79.7708,78.0802,78.1043,1602866.0
2023-07-13,78.3451,79.0098,77.796,78.3162,1606465.0
2023-07-14,78.3644,78.5089,77.2084,77.2855,1342627.0
2023-07-15,78.3644,78.5089,77.2084,77.2855,1342627.0
2023-07-16,78.3644,78.5089,77.2084,77.2855,1342627.0
2023-07-17,77.3144,79.347,77.0928,79.2506,1777265.0
2023-07-18,79.058,81.4277,78.7112,80.5029,2662264.0
2023-07-19,80.4355,81.2784,79.7997,81.1291,2485573.0
2023-07-20,80.9171,81.052,79.8093,80.5511,1516190.0
2023-07-21,81.052,81.2061,79.6841,79.7226,1500122.0
2023-07-22,81.052,81.2061,79.6841,79.7226,1500122.0
2023-07-23,81.052,81.2061,79.6841,79.7226,1500122.0
2023-07-24,79.9346,81.9479,79.8382,81.6781,2618941.0
2023-07-25,81.3988,82.1598,81.1098,81.8323,1758119.0
2023-07-26,81.8708,82.2658,80.7245,81.1291,1500358.0
2023-07-27,81.5433,81.8901,79.9057,80.474,1685488.0
2023-07-28,81.2832,81.3988,79.607,79.8575,1893961.0
2023-07-29,81.2832,81.3988,79.607,79.8575,1893961.0
2023-07-30,81.2832,81.3988,79.607,79.8575,1893961.0
2023-07-31,80.1465,80.7919,79.5493,80.002,2349543.0
2023-08-01,79.9731,80.291,79.424,79.7323,1958219.0
2023-08-02,79.2121,79.3277,77.9694,78.2584,1757899.0
2023-08-03,78.3162,78.6641,77.719,78.3259,1877066.0
2023-08-04,78.4318,78.6438,76.4474,76.9002,2054542.0
2023-08-05,78.4318,78.6438,76.4474,76.9002,2054542.0
2023-08-06,78.4318,78.6438,76.4474,76.9002,2054542.0
2023-08-07,77.2181,77.4955,76.5582,77.1314,1595278.0
2023-08-08,76.3415,76.4571,74.8388,76.2548,1972694.0
2023-08-09,76.1681,76.8761,75.8598,76.1488,1560946.0
2023-08-10,76.852,77.5552,76.5534,77.4589,1980128.0
2023-08-11,77.1217,77.6227,76.1729,76.38,1494231.0
2023-08-12,77.1217,77.6227,76.1729,76.38,1494231.0
2023-08-13,77.1217,77.6227,76.1729,76.38,1494231.0
2023-08-14,76.0621,76.8713,75.725,76.274,1259955.0
2023-08-15,75.7057,75.9369,74.569,75.5997,2037913.0
2023-08-16,75.5516,76.6401,75.041,75.5612,2104539.0
2023-08-17,75.7346,76.486,74.675,74.8676,1548689.0
2023-08-18,74.4534,75.9658,74.3667,75.7057,1645341.0
2023-08-19,74.4534,75.9658,74.3667,75.7057,1645341.0
2023-08-20,74.4534,75.9658,74.3667,75.7057,1645341.0
2023-08-21,75.7346,76.5823,75.5805,75.985,1458325.0
2023-08-22,74.4052,74.7231,71.3082,71.5057,3612718.0
2023-08-23,71.1974,72.2956,71.0337,71.9585,2904871.0
2023-08-24,71.8814,72.4064,70.3497,70.4461,2068425.0
2023-08-25,70.6773,71.2745,69.6899,70.003,2414263.0
2023-08-26,70.6773,71.2745,69.6899,70.003,2414263.0
2023-08-27,70.6773,71.2745,69.6899,70.003,2414263.0
2023-08-28,70.552,71.6598,69.5598,71.3516,4469578.0
2023-08-29,73.1337,76.0138,71.891,74.1066,7571198.0
2023-08-30,74.1162,74.569,72.2715,73.1433,3055055.0
2023-08-31,73.3167,73.8658,72.941,73.6442,3089511.0
2023-09-01,73.8754,74.0584,71.9007,72.5075,2610045.0
2023-09-02,73.8754,74.0584,71.9007,72.5075,2610045.0
2023-09-03,73.8754,74.0584,71.9007,72.5075,2610045.0
2023-09-04,73.8754,74.0584,71.9007,72.5075,2610045.0
2023-09-05,72.5075,72.7291,71.1878,71.236,2364875.0
