,GL US Equity,GL US Equity,GL US Equity,GL US Equity,GL US Equity
2023-08-15,113.0012,113.2298,112.0271,112.3352,371295.0
2023-08-16,112.3849,113.7069,112.3849,112.8024,314097.0
2023-08-17,113.1801,113.2994,111.232,111.2717,319356.0
2023-08-18,110.8145,112.862,110.7002,111.7588,367267.0
2023-08-19,110.8145,112.862,110.7002,111.7588,367267.0
2023-08-20,110.8145,112.862,110.7002,111.7588,367267.0
2023-08-21,111.8383,112.1464,111.1624,112.0669,388248.0
2023-08-22,111.4506,112.2657,110.3871,110.4169,375008.0
2023-08-23,110.8244,110.9139,110.0989,110.4766,436938.0
2023-08-24,110.1983,111.7886,110.1983,110.7648,427223.0
2023-08-25,111.0332,111.1972,110.2181,110.7847,701640.0
2023-08-26,111.0332,111.1972,110.2181,110.7847,701640.0
2023-08-27,111.0332,111.1972,110.2181,110.7847,701640.0
2023-08-28,110.7251,111.56,110.5163,110.9636,333456.0
2023-08-29,111.2717,111.3612,109.7808,111.063,406747.0
2023-08-30,111.2717,111.7886,110.904,111.6295,473245.0
2023-08-31,111.8482,112.2627,110.8741,110.894,632765.0
2023-09-01,111.55,111.9377,110.576,110.7748,551054.0
2023-09-02,111.55,111.9377,110.576,110.7748,551054.0
2023-09-03,111.55,111.9377,110.576,110.7748,551054.0
2023-09-04,111.55,111.9377,110.576,110.7748,551054.0
2023-09-05,110.6754,110.6754,108.1905,108.2402,605024.0
2023-09-06,108.27,109.0552,107.3556,107.9718,683145.0
2023-09-07,108.0911,108.5384,107.0972,107.9818,690867.0
2023-09-08,108.28,109.2043,107.8327,108.4986,498790.0
2023-09-09,108.28,109.2043,107.8327,108.4986,498790.0
2023-09-10,108.28,109.2043,107.8327,108.4986,498790.0
2023-09-11,108.6875,109.4727,108.1806,108.439,350366.0
2023-09-12,108.5583,109.9001,108.4489,109.4628,471431.0
2023-09-13,109.751,109.751,108.5881,109.1447,460516.0
2023-09-14,109.3335,110.2181,109.0552,110.1684,478899.0
2023-09-15,109.3335,109.8802,109.0652,109.2341,998109.0
2023-09-16,109.3335,109.8802,109.0652,109.2341,998109.0
2023-09-17,109.3335,109.8802,109.0652,109.2341,998109.0
2023-09-18,109.5124,110.0392,108.3794,109.7808,343396.0
2023-09-19,109.7311,110.9139,109.6118,110.566,366567.0
2023-09-20,110.5958,111.4655,110.0989,110.2181,482861.0
2023-09-21,110.0691,110.2579,109.1944,109.3932,497897.0
2023-09-22,109.3137,109.7709,108.2501,109.5522,471448.0
2023-09-23,109.3137,109.7709,108.2501,109.5522,471448.0
2023-09-24,109.3137,109.7709,108.2501,109.5522,471448.0
2023-09-25,109.3335,110.4766,109.3335,110.4468,379696.0
2023-09-26,110.0889,110.4567,109.0453,109.1049,602002.0
2023-09-27,109.3335,109.3435,107.8227,108.767,367247.0
2023-09-28,109.3335,110.079,109.2242,109.6715,424611.0
2023-09-29,109.7212,109.9299,107.943,108.0712,679519.0
2023-09-30,109.7212,109.9299,107.943,108.0712,679519.0
2023-10-01,109.7212,109.9299,107.943,108.0712,679519.0
2023-10-02,107.9122,108.1506,106.8785,107.8526,569182.0
2023-10-03,107.455,107.8128,106.6101,107.6538,619992.0
2023-10-04,107.624,108.772,107.2164,108.6875,498093.0
2023-10-05,108.3539,110.0968,108.3539,109.6387,595212.0
2023-10-06,109.9076,112.7063,109.798,112.4075,647636.0
2023-10-07,109.9076,112.7063,109.798,112.4075,647636.0
2023-10-08,109.9076,112.7063,109.798,112.4075,647636.0
2023-10-09,111.9295,113.0998,111.6456,112.3478,469756.0
2023-10-10,112.4573,113.0848,112.1287,112.4275,456492.0
2023-10-11,112.5669,113.5978,112.0689,112.8458,815126.0
2023-10-12,113.3737,113.6127,112.1287,112.9155,473456.0
2023-10-13,113.1844,113.9264,112.2781,112.8657,510778.0
2023-10-14,113.1844,113.9264,112.2781,112.8657,510778.0
2023-10-15,113.1844,113.9264,112.2781,112.8657,510778.0
2023-10-16,113.6625,115.1266,113.6625,114.5888,385320.0
2023-10-17,114.3298,116.2819,113.9812,115.6246,466011.0
2023-10-18,115.3358,115.5449,114.2103,114.3099,432900.0
2023-10-19,113.9513,114.8876,113.1157,113.1346,426727.0
2023-10-20,113.1645,113.2641,109.7781,109.808,640670.0
2023-10-21,113.1645,113.2641,109.7781,109.808,640670.0
2023-10-22,113.1645,113.2641,109.7781,109.808,640670.0
2023-10-23,110.1964,111.3219,109.6486,110.7642,519771.0
2023-10-24,111.4016,112.1785,110.5749,110.8339,608901.0
2023-10-25,110.6148,112.4225,110.6148,111.5809,689598.0
2023-10-26,113.6924,116.023,109.808,113.035,844263.0
2023-10-27,112.537,113.0649,111.1825,111.5809,723735.0
2023-10-28,112.537,113.0649,111.1825,111.5809,723735.0
2023-10-29,112.537,113.0649,111.1825,111.5809,723735.0
2023-10-30,112.0091,113.2143,111.8299,112.9055,577070.0
2023-10-31,114.3896,116.0529,114.0111,115.8935,689985.0
2023-11-01,116.2122,116.2122,114.8477,115.9035,643339.0
2023-11-02,115.9732,117.1983,114.5688,115.4055,540237.0
2023-11-03,115.7142,117.1186,115.017,116.6903,734808.0
2023-11-04,115.7142,117.1186,115.017,116.6903,734808.0
2023-11-05,115.7142,117.1186,115.017,116.6903,734808.0
2023-11-06,116.8098,117.3775,115.1415,115.5848,430200.0
2023-11-07,115.4254,116.023,114.4792,114.7481,362329.0
2023-11-08,114.4892,115.4154,114.031,114.29,377150.0
2023-11-09,114.5987,114.8178,114.1075,114.4294,424440.0
2023-11-10,114.7182,116.2321,114.2252,116.1724,360067.0
2023-11-11,114.7182,116.2321,114.2252,116.1724,360067.0
2023-11-12,114.7182,116.2321,114.2252,116.1724,360067.0
2023-11-13,116.2122,116.9194,115.9931,116.4015,258963.0
2023-11-14,116.9293,117.9951,116.0728,117.7859,642711.0
2023-11-15,117.7959,118.3835,116.0828,116.1425,677687.0
2023-11-16,116.6604,117.5568,116.6106,116.9393,686799.0
2023-11-17,117.3178,118.1445,117.0937,117.8257,476463.0
2023-11-18,117.3178,118.1445,117.0937,117.8257,476463.0
2023-11-19,117.3178,118.1445,117.0937,117.8257,476463.0
2023-11-20,117.5469,117.9751,117.019,117.5269,358163.0
2023-11-21,117.8855,119.3596,117.7261,119.1205,550434.0
2023-11-22,118.8815,120.0169,118.6922,119.8874,455252.0
2023-11-23,118.8815,120.0169,118.6922,119.8874,455252.0
2023-11-24,120.0767,121.6304,119.822,120.8436,249311.0
2023-11-25,120.0767,121.6304,119.822,120.8436,249311.0
2023-11-26,120.0767,121.6304,119.822,120.8436,249311.0
2023-11-27,120.4552,120.983,119.8775,120.6245,385557.0
2023-11-28,120.7041,120.7739,119.4293,119.7978,529783.0
2023-11-29,120.0368,120.4352,119.6185,119.7779,446629.0
2023-11-30,120.0667,122.8654,119.8476,122.6364,1704756.0
2023-12-01,121.9691,123.2428,121.5607,122.8455,548782.0
2023-12-02,121.9691,123.2428,121.5607,122.8455,548782.0
2023-12-03,121.9691,123.2428,121.5607,122.8455,548782.0
2023-12-04,122.5368,124.5177,122.238,124.0706,508239.0
2023-12-05,123.8614,124.2499,123.0348,123.4332,383650.0
2023-12-06,124.0208,124.3096,122.3376,122.6264,550102.0
2023-12-07,122.8754,123.0248,121.1523,121.7599,1096707.0
2023-12-08,121.9193,122.3376,121.5507,121.8695,488693.0
2023-12-09,121.9193,122.3376,121.5507,121.8695,488693.0
2023-12-10,121.9193,122.3376,121.5507,121.8695,488693.0
2023-12-11,122.3575,123.2937,122.0189,122.9053,608898.0
2023-12-12,123.0148,124.2051,122.8057,124.0806,426976.0
2023-12-13,123.8116,124.1702,123.0447,123.3535,691601.0
2023-12-14,123.9909,123.9909,121.5109,122.1483,1253886.0
2023-12-15,121.3615,122.1384,120.6842,121.4511,1491265.0
2023-12-16,121.3615,122.1384,120.6842,121.4511,1491265.0
2023-12-17,121.3615,122.1384,120.6842,121.4511,1491265.0
2023-12-18,122.3077,122.7758,121.6005,122.6065,551103.0
2023-12-19,122.5866,123.2887,122.5866,123.0049,449114.0
2023-12-20,122.477,122.7495,120.5946,120.6543,535373.0
2023-12-21,120.6444,121.5806,120.0468,121.1822,398067.0
2023-12-22,121.7798,121.8296,120.8635,121.1025,321412.0
2023-12-23,121.7798,121.8296,120.8635,121.1025,321412.0
2023-12-24,121.7798,121.8296,120.8635,121.1025,321412.0
2023-12-25,121.7798,121.8296,120.8635,121.1025,321412.0
2023-12-26,120.8535,121.5358,120.6145,121.0826,383656.0
2023-12-27,120.6743,121.3117,120.5448,120.8635,389590.0
2023-12-28,119.8775,121.3914,119.5488,121.2221,290267.0
2023-12-29,121.232,121.5806,120.6743,121.232,425221.0
2023-12-30,121.232,121.5806,120.6743,121.232,425221.0
2023-12-31,121.232,121.5806,120.6743,121.232,425221.0
2024-01-01,121.232,121.5806,120.6743,121.232,425221.0
2024-01-02,121.481,122.0089,121.0876,121.5707,633541.0
2024-01-03,121.5009,122.3376,121.0029,121.1922,772171.0
2024-01-04,121.4666,122.4943,121.4666,121.9555,517848.0
2024-01-05,122.3846,122.7638,121.4865,122.0154,493520.0
2024-01-06,122.3846,122.7638,121.4865,122.0154,493520.0
2024-01-07,122.3846,122.7638,121.4865,122.0154,493520.0
2024-01-08,122.4245,122.5243,119.8401,120.9377,553224.0
2024-01-09,120.5785,120.5785,118.488,118.8822,526758.0
2024-01-10,118.8522,120.2891,118.5279,120.2392,429294.0
2024-01-11,119.7503,119.9648,118.8373,119.6306,725426.0
2024-01-12,119.8401,120.2592,119.0319,119.9399,335481.0
2024-01-13,119.8401,120.2592,119.0319,119.9399,335481.0
2024-01-14,119.8401,120.2592,119.0319,119.9399,335481.0
2024-01-15,119.8401,120.2592,119.0319,119.9399,335481.0
2024-01-16,119.6405,120.2093,119.1716,119.7403,566506.0
2024-01-17,119.3911,121.0575,119.3212,119.7204,500751.0
2024-01-18,119.3811,120.6084,119.0169,120.4687,344626.0
2024-01-19,121.277,121.6612,120.1694,121.5464,421200.0
2024-01-20,121.277,121.6612,120.1694,121.5464,421200.0
2024-01-21,121.277,121.6612,120.1694,121.5464,421200.0
2024-01-22,121.7959,122.8835,121.7959,122.4345,288399.0
2024-01-23,122.4145,122.8735,121.8158,122.0254,371083.0
2024-01-24,122.4744,122.7488,121.5863,121.7759,444486.0
2024-01-25,122.2349,123.2527,121.746,123.2327,413923.0
2024-01-26,123.4822,123.9295,123.0831,123.4922,609753.0
2024-01-27,123.4822,123.9295,123.0831,123.4922,609753.0
2024-01-28,123.4822,123.9295,123.0831,123.4922,609753.0
2024-01-29,122.9334,123.1629,121.9755,122.7238,360253.0
2024-01-30,122.7538,124.2905,122.4943,124.0909,383999.0
2024-01-31,124.5698,124.9041,122.4544,122.5542,548474.0
2024-02-01,121.3867,121.9655,118.0141,119.7902,598863.0
2024-02-02,120.6583,121.1074,119.7653,120.5985,448193.0
2024-02-03,120.6583,121.1074,119.7653,120.5985,448193.0
2024-02-04,120.6583,121.1074,119.7653,120.5985,448193.0
2024-02-05,120.0097,120.6883,119.3212,120.0097,549138.0
2024-02-06,119.6106,121.1822,119.1815,120.9277,393957.0
2024-02-07,121.2969,122.4145,121.2969,122.205,674908.0
2024-02-08,123.2527,124.8393,122.215,124.6796,794140.0
2024-02-09,124.3304,125.7074,123.7167,125.6675,616668.0
2024-02-10,124.3304,125.7074,123.7167,125.6675,616668.0
2024-02-11,124.3304,125.7074,123.7167,125.6675,616668.0
2024-02-12,125.7074,127.0844,125.4928,126.0566,514158.0
2024-02-13,126.3061,127.0279,124.2705,125.1985,668336.0
2024-02-14,125.5078,126.1564,124.8892,125.0787,671048.0
2024-02-15,125.428,126.4059,125.3681,125.5377,634871.0
2024-02-16,125.3282,126.366,124.939,125.2584,524284.0
2024-02-17,125.3282,126.366,124.939,125.2584,524284.0
2024-02-18,125.3282,126.366,124.939,125.2584,524284.0
2024-02-19,125.3282,126.366,124.939,125.2584,524284.0
2024-02-20,124.8093,126.5156,124.6708,125.5777,507978.0
2024-02-21,125.9768,126.346,125.2933,126.3161,405018.0
2024-02-22,126.8449,131.7144,126.0367,127.0844,541645.0
2024-02-23,126.4258,127.4436,126.1764,126.6254,460647.0
2024-02-24,126.4258,127.4436,126.1764,126.6254,460647.0
2024-02-25,126.4258,127.4436,126.1764,126.6254,460647.0
2024-02-26,126.2063,127.0644,126.0067,126.815,465780.0
2024-02-27,126.6453,128.0024,126.2761,127.9226,415046.0
2024-02-28,127.723,128.9005,127.723,128.1221,419665.0
2024-02-29,128.4514,128.7757,126.0965,126.6553,701975.0
2024-03-01,126.5955,127.0944,125.418,125.897,363511.0
2024-03-02,126.5955,127.0944,125.418,125.897,363511.0
2024-03-03,126.5955,127.0944,125.418,125.897,363511.0
2024-03-04,125.4978,126.7352,125.3035,126.0267,357580.0
2024-03-05,125.5976,127.3738,125.5976,126.0367,360936.0
2024-03-06,126.4757,127.9026,125.7273,127.8228,464532.0
2024-03-07,127.723,128.3317,126.8948,126.9148,591633.0
2024-03-08,126.8549,127.5334,122.8087,123.3525,1238386.0
2024-03-09,126.8549,127.5334,122.8087,123.3525,1238386.0
2024-03-10,126.8549,127.5334,122.8087,123.3525,1238386.0
2024-03-11,122.9234,124.3803,122.7338,123.6219,825182.0
2024-03-12,123.6618,124.5299,123.1978,124.0809,621160.0
2024-03-13,124.2306,124.4501,117.3854,118.8223,1924145.0
2024-03-14,118.7425,120.6883,113.5837,115.739,1628038.0
2024-03-15,114.0726,117.0262,114.0726,115.7789,2247721.0
2024-03-16,114.0726,117.0262,114.0726,115.7789,2247721.0
2024-03-17,114.0726,117.0262,114.0726,115.7789,2247721.0
2024-03-18,116.178,117.5351,115.28,116.3676,961736.0
2024-03-19,116.6869,118.318,116.3776,117.6948,1152890.0
2024-03-20,117.2956,118.3733,117.2956,117.6349,831376.0
2024-03-21,117.6948,117.7047,114.7511,115.5893,1157460.0
2024-03-22,115.9885,116.9663,115.1163,115.2201,1215791.0
2024-03-23,115.9885,116.9663,115.1163,115.2201,1215791.0
2024-03-24,115.9885,116.9663,115.1163,115.2201,1215791.0
2024-03-25,115.2201,116.9463,115.2201,116.1681,926112.0
2024-03-26,115.9885,117.1958,115.7789,116.2279,1064612.0
2024-03-27,116.0583,116.7867,115.2401,116.3477,1234231.0
2024-03-28,116.657,116.9963,115.4496,116.1182,1033765.0
2024-03-29,116.657,116.9963,115.4496,116.1182,1033765.0
2024-03-30,116.657,116.9963,115.4496,116.1182,1033765.0
2024-03-31,116.657,116.9963,115.4496,116.1182,1033765.0
2024-04-01,115.7789,115.7789,113.8531,113.883,807517.0
2024-04-02,114.1425,114.3819,111.3086,111.3984,1739706.0
2024-04-03,111.3485,112.3863,108.1804,110.66,2654175.0
2024-04-04,111.2,112.24,109.36,110.11,1442544.0
2024-04-05,110.05,110.05,108.37,108.45,1252011.0
2024-04-06,110.05,110.05,108.37,108.45,1252011.0
2024-04-07,110.05,110.05,108.37,108.45,1252011.0
2024-04-08,108.32,108.3799,106.02,107.85,1701938.0
