,FHI US Equity,FHI US Equity,FHI US Equity,FHI US Equity,FHI US Equity
2022-08-08,31.4136,31.487,31.0467,31.3402,319031.0
2022-08-09,31.221,31.4319,31.1018,31.4044,286204.0
2022-08-10,31.9272,31.9547,31.5695,31.7713,357046.0
2022-08-11,32.1015,32.1015,31.5237,31.6062,436833.0
2022-08-12,32.0098,32.4408,31.8768,32.4133,338826.0
2022-08-13,32.0098,32.4408,31.8768,32.4133,338826.0
2022-08-14,32.0098,32.4408,31.8768,32.4133,338826.0
2022-08-15,32.2207,32.6977,32.129,32.6701,278134.0
2022-08-16,32.5417,32.6243,32.2941,32.4317,313605.0
2022-08-17,32.1565,32.4775,31.7346,32.3766,316880.0
2022-08-18,32.5142,32.8536,32.4454,32.7619,314499.0
2022-08-19,32.6151,32.8169,32.1749,32.2299,508248.0
2022-08-20,32.6151,32.8169,32.1749,32.2299,508248.0
2022-08-21,32.6151,32.8169,32.1749,32.2299,508248.0
2022-08-22,31.8538,31.8538,31.2485,31.3677,364662.0
2022-08-23,31.2118,31.5649,31.0605,31.1384,361843.0
2022-08-24,31.0467,31.597,30.9183,31.542,742029.0
2022-08-25,31.7621,32.1657,31.6482,32.1565,326247.0
2022-08-26,32.1015,32.4408,31.6521,31.7438,731614.0
2022-08-27,32.1015,32.4408,31.6521,31.7438,731614.0
2022-08-28,32.1015,32.4408,31.6521,31.7438,731614.0
2022-08-29,31.4686,31.6796,31.1476,31.4595,548460.0
2022-08-30,31.597,31.6016,31.0742,31.2668,409200.0
2022-08-31,31.3861,31.7713,31.1384,31.2393,430689.0
2022-09-01,31.0467,31.3677,30.7349,31.2118,617757.0
2022-09-02,31.542,31.6154,30.6317,30.7807,607119.0
2022-09-03,31.542,31.6154,30.6317,30.7807,607119.0
2022-09-04,31.542,31.6154,30.6317,30.7807,607119.0
2022-09-05,31.542,31.6154,30.6317,30.7807,607119.0
2022-09-06,30.6798,31.01,30.2488,31.0009,737930.0
2022-09-07,31.0467,31.7896,30.8358,31.7713,473786.0
2022-09-08,31.5512,32.4317,31.2806,32.4133,378853.0
2022-09-09,32.5876,32.7435,32.2941,32.5142,583858.0
2022-09-10,32.5876,32.7435,32.2941,32.5142,583858.0
2022-09-11,32.5876,32.7435,32.2941,32.5142,583858.0
2022-09-12,32.5142,32.8215,32.2758,32.7343,474750.0
2022-09-13,32.3216,32.3216,31.5328,31.7346,653280.0
2022-09-14,31.7163,31.8447,31.0559,31.542,775349.0
2022-09-15,31.6154,32.0281,31.3586,31.4778,723100.0
2022-09-16,31.2302,31.2485,30.8037,31.0284,3802414.0
2022-09-17,31.2302,31.2485,30.8037,31.0284,3802414.0
2022-09-18,31.2302,31.2485,30.8037,31.0284,3802414.0
2022-09-19,30.8541,32.6335,30.8541,32.6059,963042.0
2022-09-20,32.2391,32.5417,31.5879,32.4959,832207.0
2022-09-21,32.8627,32.8627,31.7254,31.7254,569527.0
2022-09-22,31.5879,32.1198,31.2944,31.753,576983.0
2022-09-23,31.4961,31.4961,30.3588,31.0376,952258.0
2022-09-24,31.4961,31.4961,30.3588,31.0376,952258.0
2022-09-25,31.4961,31.4961,30.3588,31.0376,952258.0
2022-09-26,30.9917,31.276,30.4139,30.4506,542620.0
2022-09-27,30.9091,31.0467,29.7535,29.9553,769762.0
2022-09-28,30.0562,30.5056,29.8544,30.1846,754920.0
2022-09-29,29.7168,30.1295,29.4233,30.0837,555734.0
2022-09-30,30.2121,30.5881,29.7718,30.3772,794987.0
2022-10-01,30.2121,30.5881,29.7718,30.3772,794987.0
2022-10-02,30.2121,30.5881,29.7718,30.3772,794987.0
2022-10-03,30.7257,30.9871,30.047,30.634,901475.0
2022-10-04,30.6982,31.1843,30.4597,31.0651,1033316.0
2022-10-05,30.7899,30.9642,30.2396,30.5881,625548.0
2022-10-06,30.5423,30.8449,30.1937,30.2855,295391.0
2022-10-07,30.0928,30.0928,29.3591,29.4416,381074.0
2022-10-08,30.0928,30.0928,29.3591,29.4416,381074.0
2022-10-09,30.0928,30.0928,29.3591,29.4416,381074.0
2022-10-10,29.6251,30.0103,29.4783,29.4875,522972.0
2022-10-11,29.1481,29.2949,28.5978,28.7996,678920.0
2022-10-12,28.9464,29.0656,28.3043,28.818,515005.0
2022-10-13,28.3961,29.4508,27.7907,29.3041,1158449.0
2022-10-14,29.5609,29.9507,28.8455,29.0656,557304.0
2022-10-15,29.5609,29.9507,28.8455,29.0656,557304.0
2022-10-16,29.5609,29.9507,28.8455,29.0656,557304.0
2022-10-17,29.4875,29.8085,29.0197,29.3408,681140.0
2022-10-18,29.8636,30.1204,29.515,29.7994,521608.0
2022-10-19,29.5242,29.7627,28.818,29.0564,433863.0
2022-10-20,29.2032,29.2582,28.2952,28.3227,427301.0
2022-10-21,28.5612,29.1115,28.3273,28.9739,433981.0
2022-10-22,28.5612,29.1115,28.3273,28.9739,433981.0
2022-10-23,28.5612,29.1115,28.3273,28.9739,433981.0
2022-10-24,29.1757,29.405,28.9189,29.2032,351724.0
2022-10-25,29.1481,29.5425,29.0106,29.3041,617101.0
2022-10-26,29.3499,29.781,29.1665,29.3774,516335.0
2022-10-27,29.6067,30.2763,29.2674,29.9736,736393.0
2022-10-28,31.2302,32.4317,31.2302,32.4133,1569194.0
2022-10-29,31.2302,32.4317,31.2302,32.4133,1569194.0
2022-10-30,31.2302,32.4317,31.2302,32.4133,1569194.0
2022-10-31,32.3308,32.7252,31.7805,31.8722,864460.0
2022-11-01,32.1015,32.4317,31.9089,32.2758,680885.0
2022-11-02,32.1932,32.3766,31.6245,31.7346,651298.0
2022-11-03,31.3677,32.1015,30.9917,31.9456,548992.0
2022-11-04,32.2207,32.8261,32.1107,32.4684,609945.0
2022-11-05,32.2207,32.8261,32.1107,32.4684,609945.0
2022-11-06,32.2207,32.8261,32.1107,32.4684,609945.0
2022-11-07,32.6809,32.9582,32.1541,32.7734,637699.0
2022-11-08,33.143,33.7253,32.7364,33.3464,665406.0
2022-11-09,33.0229,33.3926,32.607,32.6994,562897.0
2022-11-10,33.7623,33.8547,32.57,32.9212,1266069.0
2022-11-11,33.4573,33.559,32.2049,32.7549,720332.0
2022-11-12,33.4573,33.559,32.2049,32.7549,720332.0
2022-11-13,33.4573,33.559,32.2049,32.7549,720332.0
2022-11-14,32.5515,32.8473,32.1356,32.2373,971007.0
2022-11-15,33.2447,33.4018,32.6994,33.254,526314.0
2022-11-16,32.9859,33.6976,32.8658,33.5774,636302.0
2022-11-17,33.217,34.4,33.217,34.1135,840906.0
2022-11-18,34.5571,34.9823,34.2891,34.8621,633435.0
2022-11-19,34.5571,34.9823,34.2891,34.8621,633435.0
2022-11-20,34.5571,34.9823,34.2891,34.8621,633435.0
2022-11-21,34.6311,35.1671,34.1412,34.4277,520312.0
2022-11-22,34.5571,34.9545,34.2336,34.8436,346212.0
2022-11-23,34.7512,35.0655,34.5386,34.6218,207447.0
2022-11-24,34.7512,35.0655,34.5386,34.6218,207447.0
2022-11-25,34.8899,35.1024,34.3815,34.8436,98539.0
2022-11-26,34.8899,35.1024,34.3815,34.8436,98539.0
2022-11-27,34.8899,35.1024,34.3815,34.8436,98539.0
2022-11-28,34.6865,34.8529,34.4647,34.5664,332692.0
2022-11-29,34.2706,35.0285,34.1967,34.7882,451008.0
2022-11-30,34.8344,35.352,33.9286,35.0839,525328.0
2022-12-01,35.3335,35.4906,34.8714,35.1486,335915.0
2022-12-02,34.6588,35.4444,34.6588,35.4074,375880.0
2022-12-03,34.6588,35.4444,34.6588,35.4074,375880.0
2022-12-04,34.6588,35.4444,34.6588,35.4074,375880.0
2022-12-05,35.4721,35.8788,34.9961,35.278,551207.0
2022-12-06,35.2503,35.4167,34.1874,34.6588,763427.0
2022-12-07,34.4832,34.9545,34.3908,34.437,499034.0
2022-12-08,34.5202,34.668,33.8824,34.0765,494091.0
2022-12-09,33.9564,34.2152,33.4758,33.5035,586439.0
2022-12-10,33.9564,34.2152,33.4758,33.5035,586439.0
2022-12-11,33.9564,34.2152,33.4758,33.5035,586439.0
2022-12-12,33.485,33.753,33.1523,33.5312,637196.0
2022-12-13,34.4462,34.4462,33.0691,33.4943,907656.0
2022-12-14,33.4018,34.1689,33.2447,33.3649,613324.0
2022-12-15,33.0229,33.2724,32.5284,32.9952,679938.0
2022-12-16,32.7549,33.254,32.644,32.8843,1068211.0
2022-12-17,32.7549,33.254,32.644,32.8843,1068211.0
2022-12-18,32.7549,33.254,32.644,32.8843,1068211.0
2022-12-19,32.6717,33.3556,32.6717,33.0506,488615.0
2022-12-20,33.0876,33.2816,32.7087,32.7364,457029.0
2022-12-21,33.0968,33.7438,33.0922,33.6976,568746.0
2022-12-22,33.5682,33.5774,32.3667,32.7549,589916.0
2022-12-23,32.607,33.18,32.607,33.0229,297753.0
2022-12-24,32.607,33.18,32.607,33.0229,297753.0
2022-12-25,32.607,33.18,32.607,33.0229,297753.0
2022-12-26,32.607,33.18,32.607,33.0229,297753.0
2022-12-27,33.1523,33.2817,32.9397,33.217,263911.0
2022-12-28,33.3464,33.4388,32.7549,32.7549,387788.0
2022-12-29,32.9952,33.8686,32.9952,33.7808,428353.0
2022-12-30,33.6606,33.9009,33.3094,33.559,421666.0
2022-12-31,33.6606,33.9009,33.3094,33.559,421666.0
2023-01-01,33.6606,33.9009,33.3094,33.559,421666.0
2023-01-02,33.6606,33.9009,33.3094,33.559,421666.0
2023-01-03,33.8547,34.5202,33.4943,34.4647,780924.0
2023-01-04,34.7974,35.3612,34.4555,34.9268,751966.0
2023-01-05,34.8344,34.9684,34.534,34.7697,453870.0
2023-01-06,35.1856,35.6847,34.9961,35.5183,526065.0
2023-01-07,35.1856,35.6847,34.9961,35.5183,526065.0
2023-01-08,35.1856,35.6847,34.9961,35.5183,526065.0
2023-01-09,35.5461,35.5461,35.0747,35.1671,476344.0
2023-01-10,35.3335,35.8048,35.2411,35.3058,681095.0
2023-01-11,35.4167,35.5645,34.9961,35.2133,605716.0
2023-01-12,35.2503,35.9435,34.8621,35.8603,1192308.0
2023-01-13,35.5645,36.3132,35.4583,36.2392,577164.0
2023-01-14,35.5645,36.3132,35.4583,36.2392,577164.0
2023-01-15,35.5645,36.3132,35.4583,36.2392,577164.0
2023-01-16,35.5645,36.3132,35.4583,36.2392,577164.0
2023-01-17,36.0636,36.2577,35.5738,35.6385,517185.0
2023-01-18,35.3797,36.1098,35.3566,35.5553,632083.0
2023-01-19,35.3889,35.4721,35.1394,35.1856,325104.0
2023-01-20,35.3982,35.4444,34.8344,35.352,370526.0
2023-01-21,35.3982,35.4444,34.8344,35.352,370526.0
2023-01-22,35.3982,35.4444,34.8344,35.352,370526.0
2023-01-23,35.352,35.4259,34.8621,35.1856,581172.0
2023-01-24,35.1948,35.1948,34.6403,34.742,624237.0
2023-01-25,34.5017,34.8252,34.4185,34.7235,676196.0
2023-01-26,34.6403,35.352,34.1551,35.3427,708150.0
2023-01-27,34.2706,36.4888,34.0303,35.7494,1549994.0
2023-01-28,34.2706,36.4888,34.0303,35.7494,1549994.0
2023-01-29,34.2706,36.4888,34.0303,35.7494,1549994.0
2023-01-30,35.5091,36.3779,35.352,35.5183,655112.0
2023-01-31,35.5368,36.3317,35.1764,36.3224,743343.0
2023-02-01,36.0451,37.45,35.9065,37.3021,841068.0
2023-02-02,37.3021,37.6256,37.0063,37.3391,959938.0
2023-02-03,37.3391,38.0785,36.9879,37.5979,692970.0
2023-02-04,37.3391,38.0785,36.9879,37.5979,692970.0
2023-02-05,37.3391,38.0785,36.9879,37.5979,692970.0
2023-02-06,37.5054,37.5424,37.0433,37.2282,629394.0
2023-02-07,36.9583,37.5538,36.7536,37.3863,700224.0
2023-02-08,37.0514,37.498,36.7629,36.8094,802760.0
2023-02-09,36.8281,36.9955,36.2605,36.3721,512695.0
2023-02-10,36.3442,37.2375,36.1395,37.07,490037.0
2023-02-11,36.3442,37.2375,36.1395,37.07,490037.0
2023-02-12,36.3442,37.2375,36.1395,37.07,490037.0
2023-02-13,37.1444,38.0656,37.0296,38.0098,537540.0
2023-02-14,37.9818,38.047,37.2002,37.5445,506037.0
2023-02-15,37.2468,37.5166,37.0886,37.1444,461902.0
2023-02-16,36.6978,37.5817,36.6792,37.1909,472545.0
2023-02-17,37.2375,37.4794,36.856,37.2002,1067122.0
2023-02-18,37.2375,37.4794,36.856,37.2002,1067122.0
2023-02-19,37.2375,37.4794,36.856,37.2002,1067122.0
2023-02-20,37.2375,37.4794,36.856,37.2002,1067122.0
2023-02-21,36.8001,36.9955,36.3256,36.5489,438603.0
2023-02-22,36.614,36.7536,35.9441,36.1209,379411.0
2023-02-23,36.2698,36.4093,35.9115,36.1488,370202.0
2023-02-24,35.8231,36.2326,35.5161,36.186,714131.0
2023-02-25,35.8231,36.2326,35.5161,36.186,714131.0
2023-02-26,35.8231,36.2326,35.5161,36.186,714131.0
2023-02-27,36.642,36.642,35.9674,36.2791,480065.0
2023-02-28,36.2512,36.6978,36.0279,36.614,648728.0
2023-03-01,36.4373,37.2375,36.3628,37.0979,687217.0
2023-03-02,36.856,37.0467,36.4559,37.0142,506196.0
2023-03-03,37.2189,37.3491,37.0142,37.2654,495183.0
2023-03-04,37.2189,37.3491,37.0142,37.2654,495183.0
2023-03-05,37.2189,37.3491,37.0142,37.2654,495183.0
2023-03-06,37.2654,37.498,36.7536,37.0793,443977.0
2023-03-07,37.0514,37.7771,36.1767,37.3119,1247285.0
2023-03-08,37.3584,37.5678,37.1072,37.1258,834596.0
2023-03-09,37.2747,37.2793,35.9813,36.1116,902189.0
2023-03-10,35.8883,36.6327,35.4044,36.0651,1562648.0
2023-03-11,35.8883,36.6327,35.4044,36.0651,1562648.0
2023-03-12,35.8883,36.6327,35.4044,36.0651,1562648.0
2023-03-13,35.3393,37.8888,33.9808,35.8231,2447328.0
2023-03-14,36.7443,37.0235,36.1116,36.9769,1260512.0
2023-03-15,36.0185,36.8001,35.7813,36.2698,1599583.0
2023-03-16,36.0185,37.6841,35.9492,37.2933,1563736.0
2023-03-17,37.1723,37.8144,36.2605,36.949,4673161.0
2023-03-18,37.1723,37.8144,36.2605,36.949,4673161.0
2023-03-19,37.1723,37.8144,36.2605,36.949,4673161.0
2023-03-20,37.2096,37.8609,37.0979,37.6748,722411.0
2023-03-21,38.3633,38.5494,37.2096,37.2375,1404699.0
2023-03-22,37.4794,37.712,36.4,36.5582,1405675.0
2023-03-23,36.5396,36.6885,36.0046,36.5024,843713.0
2023-03-24,36.0465,37.2654,35.9534,36.856,1006688.0
2023-03-25,36.0465,37.2654,35.9534,36.856,1006688.0
2023-03-26,36.0465,37.2654,35.9534,36.856,1006688.0
2023-03-27,37.3956,37.4468,36.6838,36.9862,876576.0
2023-03-28,36.9025,37.1165,36.642,37.0514,420515.0
2023-03-29,37.3398,37.4096,36.8746,37.3677,535819.0
2023-03-30,37.5538,37.5771,37.056,37.2002,865876.0
2023-03-31,37.4143,37.6841,37.1351,37.3491,1004453.0
2023-04-01,37.4143,37.6841,37.1351,37.3491,1004453.0
2023-04-02,37.4143,37.6841,37.1351,37.3491,1004453.0
2023-04-03,37.2189,37.6841,36.8188,37.3956,743601.0
2023-04-04,37.2747,37.4236,36.5117,36.8839,593192.0
2023-04-05,36.7257,37.0048,36.5768,36.9955,902628.0
2023-04-06,37.1165,37.6003,37.0048,37.5259,659523.0
2023-04-07,37.1165,37.6003,37.0048,37.5259,659523.0
2023-04-08,37.1165,37.6003,37.0048,37.5259,659523.0
2023-04-09,37.1165,37.6003,37.0048,37.5259,659523.0
2023-04-10,37.4236,37.9725,37.2375,37.3677,1098538.0
2023-04-11,38.6146,39.2659,38.3354,39.1635,2255568.0
2023-04-12,39.1728,39.4427,38.8565,39.0426,690103.0
2023-04-13,39.1822,40.1871,39.0612,40.0661,818331.0
2023-04-14,40.1405,40.6337,40.1405,40.5686,943558.0
2023-04-15,40.1405,40.6337,40.1405,40.5686,943558.0
2023-04-16,40.1405,40.6337,40.1405,40.5686,943558.0
2023-04-17,40.5034,40.8849,40.3732,40.5779,788827.0
2023-04-18,40.9407,42.383,40.6709,40.9407,1469456.0
2023-04-19,40.9407,41.2106,40.308,40.4476,777532.0
2023-04-20,40.3173,40.6058,40.1498,40.4941,682738.0
2023-04-21,40.5313,40.5313,39.6846,39.8986,641112.0
2023-04-22,40.5313,40.5313,39.6846,39.8986,641112.0
2023-04-23,40.5313,40.5313,39.6846,39.8986,641112.0
2023-04-24,39.8707,40.215,39.4799,39.6288,671393.0
2023-04-25,39.4148,40.0242,39.2194,39.4613,814137.0
2023-04-26,39.0984,39.2752,38.6471,38.9123,591191.0
2023-04-27,39.0054,39.4427,38.7169,39.4334,823922.0
2023-04-28,38.9681,39.6102,37.7585,38.5122,1869647.0
2023-04-29,38.9681,39.6102,37.7585,38.5122,1869647.0
2023-04-30,38.9681,39.6102,37.7585,38.5122,1869647.0
2023-05-01,38.6611,39.0984,38.2889,38.3447,863504.0
2023-05-02,38.14,38.354,37.512,38.1679,1045105.0
2023-05-03,38.2982,38.5308,37.4887,37.6003,851904.0
2023-05-04,37.3119,37.498,36.1461,36.4,1129079.0
2023-05-05,36.6905,36.8686,36.3344,36.55,841074.0
2023-05-06,36.6905,36.8686,36.3344,36.55,841074.0
2023-05-07,36.6905,36.8686,36.3344,36.55,841074.0
2023-05-08,36.4469,36.9061,36.2126,36.5968,525388.0
2023-05-09,36.4937,36.4937,35.7815,35.9595,829715.0
2023-05-10,36.55,36.55,35.3832,35.7065,918539.0
2023-05-11,35.4722,35.5566,35.0036,35.1723,831899.0
2023-05-12,35.3879,35.4347,34.685,34.7974,661504.0
2023-05-13,35.3879,35.4347,34.685,34.7974,661504.0
2023-05-14,35.3879,35.4347,34.685,34.7974,661504.0
2023-05-15,34.8818,35.2567,34.5444,35.0973,938298.0
2023-05-16,34.9849,35.266,34.685,34.7506,884913.0
2023-05-17,34.9943,35.341,34.4507,34.7693,1192886.0
2023-05-18,34.76,34.76,34.1227,34.3757,1076001.0
2023-05-19,34.5819,34.8349,34.029,34.2164,1245823.0
2023-05-20,34.5819,34.8349,34.029,34.2164,1245823.0
2023-05-21,34.5819,34.8349,34.029,34.2164,1245823.0
2023-05-22,33.9259,34.2914,33.4479,34.2351,1071911.0
2023-05-23,34.0758,34.3101,33.7384,33.8228,796159.0
2023-05-24,33.7103,33.7103,32.3702,33.1386,962709.0
2023-05-25,32.9699,33.5651,32.8762,33.0824,839449.0
2023-05-26,33.1761,33.954,33.1293,33.7947,1032645.0
2023-05-27,33.1761,33.954,33.1293,33.7947,1032645.0
2023-05-28,33.1761,33.954,33.1293,33.7947,1032645.0
2023-05-29,33.1761,33.954,33.1293,33.7947,1032645.0
2023-05-30,33.3729,33.7384,32.581,32.895,951118.0
2023-05-31,32.8387,32.9559,31.9391,32.2671,1313248.0
2023-06-01,32.3702,32.9418,32.2108,32.5951,865455.0
2023-06-02,32.9512,33.7853,32.8481,33.6166,1043640.0
2023-06-03,32.9512,33.7853,32.8481,33.6166,1043640.0
2023-06-04,32.9512,33.7853,32.8481,33.6166,1043640.0
2023-06-05,33.5229,34.207,33.1293,33.7666,1079459.0
2023-06-06,33.626,34.7506,33.5229,34.5444,852126.0
2023-06-07,34.5819,35.0411,34.5444,34.9287,932206.0
2023-06-08,34.7787,35.1067,34.6194,35.0505,625497.0
2023-06-09,35.0505,35.3691,35.0505,35.3598,644351.0
2023-06-10,35.0505,35.3691,35.0505,35.3598,644351.0
2023-06-11,35.0505,35.3691,35.0505,35.3598,644351.0
2023-06-12,35.3223,35.4535,34.9193,34.9474,685033.0
2023-06-13,34.8443,35.7815,34.8068,34.938,847074.0
2023-06-14,35.013,35.6784,34.8771,35.5753,868469.0
2023-06-15,35.4816,36.2032,35.4816,36.1001,1038392.0
2023-06-16,36.4844,36.4844,35.4816,35.8939,1301995.0
2023-06-17,36.4844,36.4844,35.4816,35.8939,1301995.0
2023-06-18,36.4844,36.4844,35.4816,35.8939,1301995.0
2023-06-19,36.4844,36.4844,35.4816,35.8939,1301995.0
2023-06-20,35.5003,35.7346,35.0973,35.3785,963261.0
2023-06-21,35.266,35.8658,35.0786,35.5847,1137802.0
2023-06-22,35.5284,35.5284,34.7225,34.8818,1042329.0
2023-06-23,34.4413,35.1957,34.2351,34.4413,12509742.0
2023-06-24,34.4413,35.1957,34.2351,34.4413,12509742.0
2023-06-25,34.4413,35.1957,34.2351,34.4413,12509742.0
2023-06-26,34.6006,34.9568,33.5697,33.5885,1719722.0
2023-06-27,33.626,33.8696,32.9418,32.9512,1483950.0
2023-06-28,32.9418,33.1293,32.6513,32.9418,1344394.0
2023-06-29,33.1199,33.8884,33.0637,33.7291,1541374.0
2023-06-30,33.9259,34.0571,33.4292,33.5979,1552633.0
2023-07-01,33.9259,34.0571,33.4292,33.5979,1552633.0
2023-07-02,33.9259,34.0571,33.4292,33.5979,1552633.0
2023-07-03,33.5041,34.0477,33.5041,33.9446,556703.0
2023-07-04,33.5041,34.0477,33.5041,33.9446,556703.0
2023-07-05,33.6728,33.7127,32.2108,32.2108,1616019.0
2023-07-06,32.0703,33.2511,32.0703,32.4451,1580128.0
2023-07-07,32.3889,32.6888,31.6438,31.686,824143.0
2023-07-08,32.3889,32.6888,31.6438,31.686,824143.0
2023-07-09,32.3889,32.6888,31.6438,31.686,824143.0
2023-07-10,31.4423,31.9484,31.2924,31.3018,1334697.0
2023-07-11,31.3674,31.9203,31.1706,31.9016,687027.0
2023-07-12,31.9016,31.9859,31.3955,31.6017,945562.0
2023-07-13,31.8547,33.2886,31.7704,33.2792,1120648.0
2023-07-14,33.2417,33.4901,32.8397,33.1012,933986.0
2023-07-15,33.2417,33.4901,32.8397,33.1012,933986.0
2023-07-16,33.2417,33.4901,32.8397,33.1012,933986.0
2023-07-17,33.0449,33.551,33.0449,33.4573,683712.0
2023-07-18,33.5135,33.8322,33.2511,33.2511,655641.0
2023-07-19,33.3261,33.8509,33.0824,33.7666,624150.0
2023-07-20,33.9446,34.207,33.6822,34.0008,437831.0
2023-07-21,34.2351,34.3851,33.9249,34.2726,469980.0
2023-07-22,34.2351,34.3851,33.9249,34.2726,469980.0
2023-07-23,34.2351,34.3851,33.9249,34.2726,469980.0
2023-07-24,34.3195,34.5069,34.029,34.4788,935954.0
2023-07-25,34.6756,34.9661,34.4507,34.5444,568415.0
2023-07-26,34.4132,34.5538,33.8275,33.9259,732332.0
2023-07-27,33.7947,34.1977,33.5416,33.6916,1013157.0
2023-07-28,33.8415,34.3617,31.3721,31.6579,1866393.0
2023-07-29,33.8415,34.3617,31.3721,31.6579,1866393.0
2023-07-30,33.8415,34.3617,31.3721,31.6579,1866393.0
2023-07-31,31.8078,32.0234,31.6171,31.7048,1037362.0
2023-08-01,31.4611,31.7469,31.0862,31.4892,1058681.0
2023-08-02,31.2174,31.6485,31.008,31.3393,708990.0
2023-08-03,31.0581,31.3955,30.6457,31.2362,788704.0
2023-08-04,31.2455,31.4142,30.7301,30.9269,984231.0
2023-08-05,31.2455,31.4142,30.7301,30.9269,984231.0
2023-08-06,31.2455,31.4142,30.7301,30.9269,984231.0
2023-08-07,31.0687,31.6311,31.0356,31.3522,669949.0
2023-08-08,31.1916,31.3901,30.9269,31.2672,553043.0
2023-08-09,31.2483,31.6736,31.2199,31.3617,805171.0
2023-08-10,31.5035,31.7587,31.0876,31.1632,616429.0
2023-08-11,31.0781,31.546,31.0498,31.3995,836998.0
2023-08-12,31.0781,31.546,31.0498,31.3995,836998.0
2023-08-13,31.0781,31.546,31.0498,31.3995,836998.0
2023-08-14,31.4373,31.5271,31.0592,31.3239,448222.0
2023-08-15,31.0876,31.3617,30.8655,30.9742,441268.0
2023-08-16,30.9364,31.2483,30.6339,30.6433,722531.0
2023-08-17,30.6244,31.0309,30.5866,30.9931,712654.0
2023-08-18,30.7379,31.7114,30.7379,31.6642,828245.0
2023-08-19,30.7379,31.7114,30.7379,31.6642,828245.0
2023-08-20,30.7379,31.7114,30.7379,31.6642,828245.0
2023-08-21,31.6453,31.9383,31.4846,31.7965,665406.0
2023-08-22,31.8059,32.1368,31.6736,31.9005,549507.0
2023-08-23,32.0895,32.2691,31.4562,32.2596,530197.0
2023-08-24,32.2596,32.6188,32.0895,32.1935,638802.0
2023-08-25,32.3258,32.8173,32.1462,32.4581,783283.0
2023-08-26,32.3258,32.8173,32.1462,32.4581,783283.0
2023-08-27,32.3258,32.8173,32.1462,32.4581,783283.0
2023-08-28,32.4581,32.8929,32.3447,32.77,442676.0
2023-08-29,32.8457,33.0252,32.7133,32.8551,373304.0
2023-08-30,32.9307,33.2757,32.7748,32.9118,547211.0
2023-08-31,32.9307,33.0111,32.5101,32.8551,700772.0
2023-09-01,33.082,33.5451,33.082,33.4128,512306.0
2023-09-02,33.082,33.5451,33.082,33.4128,512306.0
2023-09-03,33.082,33.5451,33.082,33.4128,512306.0
2023-09-04,33.082,33.5451,33.082,33.4128,512306.0
2023-09-05,33.4128,33.7152,32.7228,32.7889,474893.0
2023-09-06,32.8079,33.0252,32.4959,32.9402,420817.0
2023-09-07,32.6283,32.8173,32.2029,32.5905,456143.0
2023-09-08,32.7606,32.9402,32.4109,32.9024,608898.0
2023-09-09,32.7606,32.9402,32.4109,32.9024,608898.0
2023-09-10,32.7606,32.9402,32.4109,32.9024,608898.0
2023-09-11,32.7984,33.0158,32.4959,32.6566,525138.0
2023-09-12,32.5243,32.9591,32.3353,32.9307,421593.0
2023-09-13,33.1198,33.1481,32.6755,33.1103,697617.0
2023-09-14,33.2521,33.3844,32.4392,32.6094,738037.0
2023-09-15,32.4676,32.9922,32.4676,32.9402,1213528.0
2023-09-16,32.4676,32.9922,32.4676,32.9402,1213528.0
2023-09-17,32.4676,32.9922,32.4676,32.9402,1213528.0
2023-09-18,32.8457,32.9827,32.5621,32.7322,750529.0
2023-09-19,32.7889,32.978,32.6566,32.7511,839667.0
2023-09-20,32.8079,33.4789,32.6708,33.2332,1464401.0
2023-09-21,33.0347,33.7058,32.8173,33.3088,1087443.0
2023-09-22,33.2804,33.3844,32.8646,32.9213,543518.0
2023-09-23,33.2804,33.3844,32.8646,32.9213,543518.0
2023-09-24,33.2804,33.3844,32.8646,32.9213,543518.0
2023-09-25,32.7606,32.9969,32.4959,32.8079,592976.0
2023-09-26,32.6661,32.7795,32.1273,32.1651,658285.0
2023-09-27,32.2596,32.4629,31.787,31.9477,1748025.0
2023-09-28,32.0233,32.4109,31.8532,32.3447,1325471.0
2023-09-29,32.4865,32.6283,31.891,32.0139,1174654.0
2023-09-30,32.4865,32.6283,31.891,32.0139,1174654.0
2023-10-01,32.4865,32.6283,31.891,32.0139,1174654.0
2023-10-02,31.7398,31.8863,31.097,31.2577,1075198.0
2023-10-03,31.1632,31.3641,30.5583,30.7568,1275745.0
2023-10-04,30.7946,31.1821,30.4921,31.1727,913114.0
2023-10-05,31.1727,31.7303,30.9836,31.702,727962.0
2023-10-06,31.6736,32.8126,31.6736,32.3447,1601237.0
2023-10-07,31.6736,32.8126,31.6736,32.3447,1601237.0
2023-10-08,31.6736,32.8126,31.6736,32.3447,1601237.0
2023-10-09,32.184,32.6046,32.1368,32.3069,606128.0
2023-10-10,32.7795,33.0158,32.1935,32.2691,642398.0
2023-10-11,32.4581,32.4581,31.2861,31.6074,1142111.0
2023-10-12,31.6264,31.6453,31.0687,31.0781,515271.0
2023-10-13,31.1632,31.5035,31.0876,31.2388,567045.0
2023-10-14,31.1632,31.5035,31.0876,31.2388,567045.0
2023-10-15,31.1632,31.5035,31.0876,31.2388,567045.0
2023-10-16,31.5129,31.7965,31.3333,31.5224,430905.0
2023-10-17,31.4373,32.1179,31.4373,31.8816,573625.0
2023-10-18,31.6264,31.6264,30.9175,30.9269,578344.0
