,CAKE US Equity,CAKE US Equity,CAKE US Equity,CAKE US Equity,CAKE US Equity
2023-07-27,36.6494,36.8446,35.7027,35.9272,676634.0
2023-07-28,36.5128,36.6787,35.7417,36.1614,779234.0
2023-07-29,36.5128,36.6787,35.7417,36.1614,779234.0
2023-07-30,36.5128,36.6787,35.7417,36.1614,779234.0
2023-07-31,36.181,36.5323,35.7808,35.8979,969789.0
2023-08-01,35.8491,35.8491,34.795,35.1366,1042036.0
2023-08-02,34.6681,35.6978,34.1899,35.6344,1748822.0
2023-08-03,36.1126,37.2741,35.0097,35.244,2260673.0
2023-08-04,35.3904,36.0541,34.5217,35.4977,991666.0
2023-08-05,35.3904,36.0541,34.5217,35.4977,991666.0
2023-08-06,35.3904,36.0541,34.5217,35.4977,991666.0
2023-08-07,35.5758,35.8784,35.039,35.2635,905830.0
2023-08-08,35.0195,35.1171,34.5315,34.9902,876653.0
2023-08-09,34.9707,35.649,34.9024,35.4197,673919.0
2023-08-10,35.6637,36.1813,34.5608,34.5803,673342.0
2023-08-11,34.4534,34.5803,33.4188,33.8288,1119976.0
2023-08-12,34.4534,34.5803,33.4188,33.8288,1119976.0
2023-08-13,34.4534,34.5803,33.4188,33.8288,1119976.0
2023-08-14,33.6043,33.6726,33.0675,33.331,1240237.0
2023-08-15,33.1145,33.9114,33.0653,33.9016,1118671.0
2023-08-16,33.754,33.754,32.9768,32.9866,1110807.0
2023-08-17,33.1441,33.3145,31.7864,32.0029,1129537.0
2023-08-18,31.8061,32.5882,31.8061,31.9241,1260492.0
2023-08-19,31.8061,32.5882,31.8061,31.9241,1260492.0
2023-08-20,31.8061,32.5882,31.8061,31.9241,1260492.0
2023-08-21,31.9733,32.3864,31.1568,31.3535,1323684.0
2023-08-22,31.3437,31.8651,31.1273,31.7471,698841.0
2023-08-23,31.7077,32.0914,31.4322,31.9241,764122.0
2023-08-24,31.7864,32.2144,31.6487,31.6585,772074.0
2023-08-25,31.6782,31.875,30.9256,31.0978,755706.0
2023-08-26,31.6782,31.875,30.9256,31.0978,755706.0
2023-08-27,31.6782,31.875,30.9256,31.0978,755706.0
2023-08-28,31.1174,31.4421,30.901,31.0682,683294.0
2023-08-29,30.9207,32.0117,30.8912,31.8848,621080.0
2023-08-30,31.8553,32.1012,31.6093,31.8258,645191.0
2023-08-31,31.934,32.1209,31.2748,31.3339,502994.0
2023-09-01,31.5995,31.8159,31.2552,31.3339,425481.0
2023-09-02,31.5995,31.8159,31.2552,31.3339,425481.0
2023-09-03,31.5995,31.8159,31.2552,31.3339,425481.0
2023-09-04,31.5995,31.8159,31.2552,31.3339,425481.0
2023-09-05,31.1666,31.1666,29.8975,29.9664,1076455.0
2023-09-06,29.8877,30.2517,29.7155,29.8483,752404.0
2023-09-07,29.868,30.2222,29.6417,30.2123,533930.0
2023-09-08,30.2419,30.291,29.568,29.8188,820916.0
2023-09-09,30.2419,30.291,29.568,29.8188,820916.0
2023-09-10,30.2419,30.291,29.568,29.8188,820916.0
2023-09-11,29.9418,30.0647,28.9826,29.445,940640.0
2023-09-12,29.2679,29.927,28.9531,29.7204,753188.0
2023-09-13,29.7106,29.9566,29.3958,29.4253,741119.0
2023-09-14,29.7598,29.9172,29.0318,29.7991,1100912.0
2023-09-15,29.7598,30.0549,29.4401,29.9861,1841800.0
2023-09-16,29.7598,30.0549,29.4401,29.9861,1841800.0
2023-09-17,29.7598,30.0549,29.4401,29.9861,1841800.0
2023-09-18,30.0746,30.2066,28.9432,28.9432,846502.0
2023-09-19,28.8645,29.2089,28.7858,29.1105,773650.0
2023-09-20,29.2679,29.8385,29.0711,29.14,863595.0
2023-09-21,28.9236,29.1597,28.5989,28.6875,477570.0
2023-09-22,28.5891,28.6727,28.2841,28.4809,1163360.0
2023-09-23,28.5891,28.6727,28.2841,28.4809,1163360.0
2023-09-24,28.5891,28.6727,28.2841,28.4809,1163360.0
2023-09-25,28.2349,28.6284,28.1365,28.4612,853284.0
2023-09-26,28.2939,28.6875,28.2939,28.4612,778151.0
2023-09-27,28.6973,29.1302,28.5104,28.6579,707438.0
2023-09-28,28.6678,29.9516,28.6284,29.7401,918906.0
2023-09-29,30.0156,30.2517,29.6417,29.809,968494.0
2023-09-30,30.0156,30.2517,29.6417,29.809,968494.0
2023-10-01,30.0156,30.2517,29.6417,29.809,968494.0
2023-10-02,29.7893,30.0254,29.0121,29.1203,1139418.0
2023-10-03,29.0416,29.2777,28.1169,28.1267,803004.0
2023-10-04,28.3038,29.2384,28.2939,29.2285,842405.0
2023-10-05,29.0711,29.5926,28.9826,29.2187,699688.0
2023-10-06,29.022,29.1105,28.166,28.7563,965185.0
2023-10-07,29.022,29.1105,28.166,28.7563,965185.0
2023-10-08,29.022,29.1105,28.166,28.7563,965185.0
2023-10-09,28.3333,29.1941,28.3038,29.1007,800411.0
2023-10-10,29.2679,30.1927,29.2384,29.927,868621.0
2023-10-11,29.6417,30.2468,29.0717,29.8877,710858.0
2023-10-12,29.9172,30.2419,28.3185,28.5301,1147789.0
2023-10-13,28.4022,28.8449,28.2054,28.5202,729945.0
2023-10-14,28.4022,28.8449,28.2054,28.5202,729945.0
2023-10-15,28.4022,28.8449,28.2054,28.5202,729945.0
2023-10-16,28.8547,29.6713,28.717,29.5827,906157.0
2023-10-17,29.5827,30.9699,29.5827,30.8912,1155095.0
2023-10-18,30.291,30.7239,29.5532,30.4386,852695.0
2023-10-19,30.2222,31.4716,30.2222,30.5173,914672.0
2023-10-20,30.5468,30.7042,30.0845,30.3107,606406.0
2023-10-21,30.5468,30.7042,30.0845,30.3107,606406.0
2023-10-22,30.5468,30.7042,30.0845,30.3107,606406.0
2023-10-23,29.8877,30.5075,29.8582,29.9172,668989.0
2023-10-24,30.2714,30.4878,29.7204,29.868,695081.0
2023-10-25,29.6713,30.0156,29.4037,29.927,552770.0
2023-10-26,29.5138,29.927,29.1203,29.5827,827627.0
2023-10-27,29.6319,30.1927,29.2876,29.445,839985.0
2023-10-28,29.6319,30.1927,29.2876,29.445,839985.0
2023-10-29,29.6319,30.1927,29.2876,29.445,839985.0
2023-10-30,29.75,30.4386,29.1695,30.1041,1050031.0
2023-10-31,30.1927,30.7436,29.8828,30.5665,972847.0
2023-11-01,30.7633,30.7633,29.4843,30.3599,1912582.0
2023-11-02,29.2482,30.4976,28.7957,29.75,2124836.0
2023-11-03,30.232,31.4913,30.1828,30.5862,1136990.0
2023-11-04,30.232,31.4913,30.1828,30.5862,1136990.0
2023-11-05,30.232,31.4913,30.1828,30.5862,1136990.0
2023-11-06,30.6944,31.0633,30.1828,30.3107,1086020.0
2023-11-07,30.3501,30.5763,29.8533,30.2517,909526.0
2023-11-08,30.2222,30.4681,29.5532,29.868,625865.0
2023-11-09,30.0648,30.3796,29.8188,30.1533,768822.0
2023-11-10,30.173,30.3009,29.7746,30.2517,795337.0
2023-11-11,30.173,30.3009,29.7746,30.2517,795337.0
2023-11-12,30.173,30.3009,29.7746,30.2517,795337.0
2023-11-13,30.1828,30.9502,29.9664,30.8813,897739.0
2023-11-14,31.7248,32.7767,31.2683,32.3202,1130989.0
2023-11-15,32.3103,33.1934,32.3003,32.8362,875535.0
2023-11-16,32.5286,32.7767,31.7347,31.9133,760674.0
2023-11-17,32.35,32.7171,32.1118,32.3202,702569.0
2023-11-18,32.35,32.7171,32.1118,32.3202,702569.0
2023-11-19,32.35,32.7171,32.1118,32.3202,702569.0
2023-11-20,32.34,32.7072,32.1813,32.479,604389.0
2023-11-21,32.2805,32.4591,31.8736,31.953,661105.0
2023-11-22,32.2904,32.9057,31.9828,32.3897,600670.0
2023-11-23,32.2904,32.9057,31.9828,32.3897,600670.0
2023-11-24,32.3301,32.4393,31.9629,32.2606,284524.0
2023-11-25,32.3301,32.4393,31.9629,32.2606,284524.0
2023-11-26,32.3301,32.4393,31.9629,32.2606,284524.0
2023-11-27,32.1416,32.2606,31.7546,32.2309,734865.0
2023-11-28,32.2606,32.2805,31.7744,31.9828,548695.0
2023-11-29,32.211,32.4889,31.4261,31.6256,907304.0
2023-11-30,31.566,31.6256,30.9607,31.1095,889115.0
2023-12-01,31.0401,32.7965,30.7225,32.6377,1209032.0
2023-12-02,31.0401,32.7965,30.7225,32.6377,1209032.0
2023-12-03,31.0401,32.7965,30.7225,32.6377,1209032.0
2023-12-04,32.6179,33.7095,32.603,32.7568,972533.0
2023-12-05,32.6874,32.8957,31.9828,32.0026,672936.0
2023-12-06,32.3301,33.3324,32.3301,32.9553,712547.0
2023-12-07,33.0744,33.5606,32.7667,33.5507,604603.0
2023-12-08,33.4217,33.6499,32.9057,33.0148,661507.0
2023-12-09,33.4217,33.6499,32.9057,33.0148,661507.0
2023-12-10,33.4217,33.6499,32.9057,33.0148,661507.0
2023-12-11,33.0148,33.2431,32.6774,33.0942,745465.0
2023-12-12,33.0744,33.0744,32.4393,32.5683,768919.0
2023-12-13,32.6675,33.1835,32.0126,33.1736,848042.0
2023-12-14,33.6003,34.1858,33.3721,34.0965,1329423.0
2023-12-15,34.1659,34.2503,33.3125,33.8186,1821814.0
2023-12-16,34.1659,34.2503,33.3125,33.8186,1821814.0
2023-12-17,34.1659,34.2503,33.3125,33.8186,1821814.0
2023-12-18,33.8682,34.3942,33.2728,33.8682,590593.0
2023-12-19,34.285,34.9201,34.2652,34.9201,828305.0
2023-12-20,34.9102,35.6544,34.4239,34.4339,801232.0
2023-12-21,35.704,36.1407,34.7712,35.2277,853414.0
2023-12-22,35.2575,35.5254,34.9697,35.456,627387.0
2023-12-23,35.2575,35.5254,34.9697,35.456,627387.0
2023-12-24,35.2575,35.5254,34.9697,35.456,627387.0
2023-12-25,35.2575,35.5254,34.9697,35.456,627387.0
2023-12-26,35.5254,35.7735,35.2476,35.6445,951562.0
2023-12-27,35.714,35.9918,35.4642,35.8727,608808.0
2023-12-28,35.6147,35.9025,34.9995,35.0491,778727.0
2023-12-29,34.9697,35.2178,34.4636,34.7415,736051.0
2023-12-30,34.9697,35.2178,34.4636,34.7415,736051.0
2023-12-31,34.9697,35.2178,34.4636,34.7415,736051.0
2024-01-01,34.9697,35.2178,34.4636,34.7415,736051.0
2024-01-02,34.7415,35.1434,33.9575,34.0965,1096000.0
2024-01-03,34.0568,34.0568,32.8858,32.9354,871125.0
2024-01-04,32.9156,33.4614,32.3996,33.1736,749976.0
2024-01-05,32.8461,33.9625,32.8461,33.1736,1058901.0
2024-01-06,32.8461,33.9625,32.8461,33.1736,1058901.0
2024-01-07,32.8461,33.9625,32.8461,33.1736,1058901.0
2024-01-08,33.2232,34.2354,33.2232,34.1163,658868.0
2024-01-09,33.6499,34.0865,33.6301,33.8285,510843.0
2024-01-10,33.9476,34.1713,33.64,33.9675,553134.0
2024-01-11,33.9873,34.0468,32.6278,32.8263,698360.0
2024-01-12,32.9652,33.0545,32.0423,32.1416,1214161.0
2024-01-13,32.9652,33.0545,32.0423,32.1416,1214161.0
2024-01-14,32.9652,33.0545,32.0423,32.1416,1214161.0
2024-01-15,32.9652,33.0545,32.0423,32.1416,1214161.0
2024-01-16,31.7843,32.0324,31.1344,31.8637,1110983.0
2024-01-17,31.3179,31.9233,31.0004,31.8935,802773.0
2024-01-18,32.1416,32.4095,31.6256,32.4095,654577.0
2024-01-19,32.5583,32.5683,32.0524,32.4492,587512.0
2024-01-20,32.5583,32.5683,32.0524,32.4492,587512.0
2024-01-21,32.5583,32.5683,32.0524,32.4492,587512.0
2024-01-22,32.8759,33.898,32.5087,33.7988,1006191.0
2024-01-23,33.2034,33.9682,33.2034,33.4911,975339.0
2024-01-24,33.898,33.898,33.0049,33.1041,563651.0
2024-01-25,33.5408,33.6003,32.866,33.3621,509293.0
2024-01-26,33.6896,33.7095,33.1537,33.3026,667898.0
2024-01-27,33.6896,33.7095,33.1537,33.3026,667898.0
2024-01-28,33.6896,33.7095,33.1537,33.3026,667898.0
2024-01-29,33.382,34.6025,33.3324,34.5827,664041.0
2024-01-30,34.2354,34.5331,33.9377,34.285,594295.0
2024-01-31,34.3743,35.0392,34.0478,34.1064,995223.0
2024-02-01,34.285,35.4956,34.285,35.4659,821151.0
2024-02-02,34.9697,35.456,34.414,35.1483,571347.0
2024-02-03,34.9697,35.456,34.414,35.1483,571347.0
2024-02-04,34.9697,35.456,34.414,35.1483,571347.0
2024-02-05,34.6422,34.8357,33.8633,33.9278,838875.0
2024-02-06,34.0568,34.6025,33.6598,33.8285,828721.0
2024-02-07,34.027,34.1858,33.4614,33.9377,703506.0
2024-02-08,34.1758,35.4758,33.9228,35.3666,1032259.0
2024-02-09,35.3468,35.3468,34.4041,34.8407,679419.0
2024-02-10,35.3468,35.3468,34.4041,34.8407,679419.0
2024-02-11,35.3468,35.3468,34.4041,34.8407,679419.0
2024-02-12,34.93,35.5254,34.8357,34.9002,648157.0
2024-02-13,34.1362,34.3941,33.5308,33.9178,717697.0
2024-02-14,34.2751,34.2751,33.3522,33.5408,585617.0
2024-02-15,33.5804,34.7216,33.5804,34.6422,970156.0
2024-02-16,34.4239,35.3369,34.027,34.6621,895718.0
2024-02-17,34.4239,35.3369,34.027,34.6621,895718.0
2024-02-18,34.4239,35.3369,34.027,34.6621,895718.0
2024-02-19,34.4239,35.3369,34.027,34.6621,895718.0
2024-02-20,34.5331,35.0987,34.3545,34.4934,1190211.0
2024-02-21,34.2751,34.8209,33.6598,33.9675,1483248.0
2024-02-22,34.8506,35.9868,34.156,35.059,1904565.0
2024-02-23,35.059,35.5998,34.672,35.575,1185285.0
2024-02-24,35.059,35.5998,34.672,35.575,1185285.0
2024-02-25,35.059,35.5998,34.672,35.575,1185285.0
2024-02-26,35.5949,36.0811,35.3766,35.3865,736860.0
2024-02-27,35.6544,35.8727,34.8407,35.2079,801455.0
2024-02-28,34.8606,35.5056,34.8308,34.9499,523039.0
2024-02-29,35.3071,35.6743,34.6422,35.1086,771858.0
2024-03-01,35.2376,35.4758,34.6224,35.1384,682983.0
2024-03-02,35.2376,35.4758,34.6224,35.1384,682983.0
2024-03-03,35.2376,35.4758,34.6224,35.1384,682983.0
2024-03-04,35.0987,35.9571,34.7812,34.93,857856.0
2024-03-05,34.75,36.1,34.65,35.85,816300.0
2024-03-06,35.9,37.0,35.57,36.97,1021218.0
2024-03-07,37.01,37.07,36.3801,36.71,531240.0
2024-03-08,36.89,37.5,36.605,36.91,1128182.0
2024-03-09,36.89,37.5,36.605,36.91,1128182.0
2024-03-10,36.89,37.5,36.605,36.91,1128182.0
2024-03-11,36.61,36.65,35.595,36.31,720769.0
2024-03-12,36.3,36.65,35.97,36.16,619774.0
2024-03-13,36.16,37.26,36.15,36.66,631200.0
2024-03-14,36.5,36.605,35.69,35.96,413758.0
2024-03-15,35.72,36.28,35.645,35.76,958503.0
2024-03-16,35.72,36.28,35.645,35.76,958503.0
2024-03-17,35.72,36.28,35.645,35.76,958503.0
2024-03-18,35.6,35.86,35.31,35.65,698876.0
2024-03-19,35.56,36.16,35.27,36.14,590065.0
2024-03-20,36.02,36.73,35.92,36.47,589035.0
2024-03-21,35.7,35.9794,35.05,35.22,1018364.0
2024-03-22,35.44,35.44,34.61,34.68,977710.0
2024-03-23,35.44,35.44,34.61,34.68,977710.0
2024-03-24,35.44,35.44,34.61,34.68,977710.0
2024-03-25,34.86,35.23,34.39,34.45,820312.0
2024-03-26,34.51,34.95,34.465,34.58,744631.0
2024-03-27,34.94,36.41,34.875,36.37,740428.0
2024-03-28,36.48,36.61,36.11,36.15,578132.0
2024-03-29,36.48,36.61,36.11,36.15,578132.0
2024-03-30,36.48,36.61,36.11,36.15,578132.0
2024-03-31,36.48,36.61,36.11,36.15,578132.0
2024-04-01,36.61,36.97,36.34,36.6,746609.0
2024-04-02,36.47,37.08,36.14,36.93,1174560.0
2024-04-03,36.97,37.65,36.77,37.06,1183233.0
2024-04-04,37.24,37.42,34.8302,34.89,1171745.0
2024-04-05,34.69,35.03,34.12,34.29,1080905.0
2024-04-06,34.69,35.03,34.12,34.29,1080905.0
2024-04-07,34.69,35.03,34.12,34.29,1080905.0
2024-04-08,34.24,34.935,34.235,34.5,812161.0
