,HBI US Equity,HBI US Equity,HBI US Equity,HBI US Equity,HBI US Equity
2021-05-03,19.5311,19.7887,19.4115,19.5863,3151777.0
2021-05-04,19.5771,19.8163,19.4023,19.7795,3268412.0
2021-05-05,19.8071,20.2487,19.7703,20.1475,3708219.0
2021-05-06,20.2395,20.2855,19.8623,20.1475,5024980.0
2021-05-07,19.8531,20.6075,19.8347,20.5799,3935416.0
2021-05-08,19.8531,20.6075,19.8347,20.5799,3935416.0
2021-05-09,19.8531,20.6075,19.8347,20.5799,3935416.0
2021-05-10,20.6995,20.9893,20.1291,20.1475,5916004.0
2021-05-11,17.5026,18.1328,17.0196,17.7372,20888852.0
2021-05-12,17.9856,18.1972,17.176,17.2588,13243697.0
2021-05-13,17.2588,17.7739,17.0058,17.2496,5890284.0
2021-05-14,17.268,17.8844,17.2496,17.6452,6272062.0
2021-05-15,17.268,17.8844,17.2496,17.6452,6272062.0
2021-05-16,17.268,17.8844,17.2496,17.6452,6272062.0
2021-05-17,18.1144,18.3674,17.9166,18.2892,7435195.0
2021-05-18,18.2524,18.3444,18.0132,18.1328,4742957.0
2021-05-19,17.8752,17.9212,17.5164,17.8384,5225134.0
2021-05-20,17.8569,18.0238,17.4304,17.9496,5341660.0
2021-05-21,18.0053,18.1212,17.8477,17.8847,3975623.0
2021-05-22,18.0053,18.1212,17.8477,17.8847,3975623.0
2021-05-23,18.0053,18.1212,17.8477,17.8847,3975623.0
2021-05-24,18.0053,18.0145,17.6947,17.7457,3071044.0
2021-05-25,17.8662,17.9311,17.6993,17.6993,3067505.0
2021-05-26,17.8569,18.0563,17.7549,18.0331,2810598.0
2021-05-27,18.0794,18.4179,18.0794,18.3205,2943319.0
2021-05-28,18.4225,18.4225,18.0099,18.1165,2961348.0
2021-05-29,18.4225,18.4225,18.0099,18.1165,2961348.0
2021-05-30,18.4225,18.4225,18.0099,18.1165,2961348.0
2021-05-31,18.4225,18.4225,18.0099,18.1165,2961348.0
2021-06-01,18.1907,18.5801,18.1814,18.4318,3126084.0
2021-06-02,18.4688,18.5337,17.9218,18.1073,2738610.0
2021-06-03,18.0424,18.2092,17.8616,18.0794,2404345.0
2021-06-04,18.0794,18.098,17.5881,17.9496,3952594.0
2021-06-05,18.0794,18.098,17.5881,17.9496,3952594.0
2021-06-06,18.0794,18.098,17.5881,17.9496,3952594.0
2021-06-07,18.0887,18.2556,18.0285,18.0424,2487708.0
2021-06-08,18.0424,18.4039,17.9033,18.3205,2215471.0
2021-06-09,18.2556,18.3298,17.8106,17.894,2149885.0
2021-06-10,17.9682,18.098,17.6437,17.6715,2459456.0
2021-06-11,17.8291,18.1165,17.7179,18.1073,2812302.0
2021-06-12,17.8291,18.1165,17.7179,18.1073,2812302.0
2021-06-13,17.8291,18.1165,17.7179,18.1073,2812302.0
2021-06-14,18.1629,18.1814,17.6761,17.6993,2518037.0
2021-06-15,17.7642,17.9126,17.5973,17.8477,2890373.0
2021-06-16,17.8198,17.8198,17.3563,17.7086,3006224.0
2021-06-17,17.6993,17.8291,16.8834,17.2357,3756110.0
2021-06-18,16.9205,17.1755,16.7073,16.9298,6353357.0
2021-06-19,16.9205,17.1755,16.7073,16.9298,6353357.0
2021-06-20,16.9205,17.1755,16.7073,16.9298,6353357.0
2021-06-21,16.9854,17.2821,16.967,17.2079,2924550.0
2021-06-22,17.2728,17.2914,16.953,17.2543,2640478.0
2021-06-23,17.3563,17.449,17.1152,17.1616,4746556.0
2021-06-24,17.1987,17.3841,16.9576,17.3192,3040267.0
2021-06-25,17.4675,17.7364,17.3655,17.5324,7698032.0
2021-06-26,17.4675,17.7364,17.3655,17.5324,7698032.0
2021-06-27,17.4675,17.7364,17.3655,17.5324,7698032.0
2021-06-28,17.4768,17.5139,17.2079,17.2265,2501233.0
2021-06-29,17.3285,17.5,17.1152,17.1152,2109462.0
2021-06-30,17.1059,17.347,16.9251,17.3099,3274150.0
2021-07-01,17.3285,17.8523,17.2265,17.4119,3995038.0
2021-07-02,17.3841,17.4304,17.0688,17.1987,3009697.0
2021-07-03,17.3841,17.4304,17.0688,17.1987,3009697.0
2021-07-04,17.3841,17.4304,17.0688,17.1987,3009697.0
2021-07-05,17.3841,17.4304,17.0688,17.1987,3009697.0
2021-07-06,17.1523,17.2543,16.443,16.5311,5215304.0
2021-07-07,16.3828,16.5682,16.1741,16.3086,4402375.0
2021-07-08,16.0953,16.4013,15.947,16.1881,4420122.0
2021-07-09,16.4477,16.8371,16.4291,16.7814,3361098.0
2021-07-10,16.4477,16.8371,16.4291,16.7814,3361098.0
2021-07-11,16.4477,16.8371,16.4291,16.7814,3361098.0
2021-07-12,16.6424,16.9483,16.4013,16.8,2826819.0
2021-07-13,17.4026,17.4026,16.7583,16.8278,4888637.0
2021-07-14,16.8185,16.9993,16.7536,16.8185,2618665.0
2021-07-15,16.7258,16.8107,16.4384,16.6702,4160102.0
2021-07-16,16.7629,16.8092,16.151,16.151,3143456.0
2021-07-17,16.7629,16.8092,16.151,16.151,3143456.0
2021-07-18,16.7629,16.8092,16.151,16.151,3143456.0
2021-07-19,15.8079,16.2205,15.7245,16.049,4418831.0
2021-07-20,16.0119,16.5496,15.947,16.494,3929686.0
2021-07-21,16.6145,16.9669,16.596,16.7814,3182329.0
2021-07-22,16.7629,16.7629,16.4708,16.5682,2991267.0
2021-07-23,16.7165,16.9159,16.6099,16.7258,2729923.0
2021-07-24,16.7165,16.9159,16.6099,16.7258,2729923.0
2021-07-25,16.7165,16.9159,16.6099,16.7258,2729923.0
2021-07-26,16.7629,17.0318,16.7073,17.0132,3132988.0
2021-07-27,16.8834,17.1291,16.7119,16.9298,2885887.0
2021-07-28,16.939,17.0874,16.647,16.7629,3157729.0
2021-07-29,16.9205,17.1421,16.902,17.0225,3137662.0
2021-07-30,16.9576,17.1987,16.8463,16.9298,8429942.0
2021-07-31,16.9576,17.1987,16.8463,16.9298,8429942.0
2021-08-01,16.9576,17.1987,16.8463,16.9298,8429942.0
2021-08-02,17.0781,17.4768,16.9483,17.1616,3807809.0
2021-08-03,17.2821,17.347,16.8788,17.3192,3648772.0
2021-08-04,17.2079,17.4119,16.9761,17.0132,4756139.0
2021-08-05,17.9867,18.7099,17.653,18.0887,8869994.0
2021-08-06,18.2649,18.594,17.9311,18.3947,6136308.0
2021-08-07,18.2649,18.594,17.9311,18.3947,6136308.0
2021-08-08,18.2649,18.594,17.9311,18.3947,6136308.0
2021-08-09,18.3947,18.4414,18.0023,18.1144,4435634.0
2021-08-10,18.0677,18.9972,18.0677,18.8805,4320390.0
2021-08-11,18.9085,19.2915,18.6656,19.2168,4159526.0
2021-08-12,19.2915,19.3522,18.9972,19.3195,2906543.0
2021-08-13,19.2915,19.3756,19.0159,19.0673,3317928.0
2021-08-14,19.2915,19.3756,19.0159,19.0673,3317928.0
2021-08-15,19.2915,19.3756,19.0159,19.0673,3317928.0
2021-08-16,18.9832,19.0953,18.759,18.8151,2716583.0
2021-08-17,18.6469,18.6469,17.9089,18.1237,4048358.0
2021-08-18,18.0397,18.3386,17.8528,17.8715,2416030.0
2021-08-19,17.6566,17.9603,17.3016,17.3764,3611758.0
2021-08-20,17.4137,17.7127,17.3297,17.7033,2969436.0
2021-08-21,17.4137,17.7127,17.3297,17.7033,2969436.0
2021-08-22,17.4137,17.7127,17.3297,17.7033,2969436.0
2021-08-23,17.9276,18.0092,17.7687,17.9649,2723271.0
2021-08-24,18.0303,18.3012,17.993,18.0957,1843352.0
2021-08-25,18.0677,18.4787,17.9462,18.4414,2911451.0
2021-08-26,18.4227,18.4227,17.736,17.8341,4569506.0
2021-08-27,17.8902,18.2966,17.7874,18.1331,3105523.0
2021-08-28,17.8902,18.2966,17.7874,18.1331,3105523.0
2021-08-29,17.8902,18.2966,17.7874,18.1331,3105523.0
2021-08-30,18.1144,18.1331,17.5772,17.5819,3808948.0
2021-08-31,17.6847,17.7921,17.3016,17.4511,4561000.0
2021-09-01,17.6566,18.1798,17.5632,17.9649,6673312.0
2021-09-02,18.049,18.2218,17.9276,18.0864,2389950.0
2021-09-03,18.0303,18.1144,17.6634,17.8061,2088613.0
2021-09-04,18.0303,18.1144,17.6634,17.8061,2088613.0
2021-09-05,18.0303,18.1144,17.6634,17.8061,2088613.0
2021-09-06,18.0303,18.1144,17.6634,17.8061,2088613.0
2021-09-07,17.7874,17.9089,17.6053,17.6193,4410366.0
2021-09-08,17.5445,17.722,17.311,17.4418,3706324.0
2021-09-09,17.4511,17.7267,17.381,17.5819,3110337.0
2021-09-10,17.6566,17.7734,17.4511,17.4885,3699464.0
2021-09-11,17.6566,17.7734,17.4511,17.4885,3699464.0
2021-09-12,17.6566,17.7734,17.4511,17.4885,3699464.0
2021-09-13,17.5539,17.8435,17.3764,17.8341,3512691.0
2021-09-14,17.8435,17.8435,17.2082,17.5726,4168770.0
2021-09-15,17.5258,17.993,17.4885,17.8995,5513693.0
2021-09-16,17.9089,18.3012,17.8808,18.0303,2683374.0
2021-09-17,17.9462,18.2545,17.722,17.7501,4491004.0
2021-09-18,17.9462,18.2545,17.722,17.7501,4491004.0
2021-09-19,17.9462,18.2545,17.722,17.7501,4491004.0
2021-09-20,17.4231,17.6473,17.1428,17.4698,4865419.0
2021-09-21,17.6006,17.7407,17.1942,17.2082,3205149.0
2021-09-22,17.4044,17.5632,17.2736,17.283,3322244.0
2021-09-23,17.4231,17.7127,17.3577,17.4044,5442957.0
2021-09-24,17.283,17.5445,17.0587,17.4418,3659018.0
2021-09-25,17.283,17.5445,17.0587,17.4418,3659018.0
2021-09-26,17.283,17.5445,17.0587,17.4418,3659018.0
2021-09-27,17.4698,17.7594,17.3857,17.5258,3199156.0
2021-09-28,17.5632,17.9462,17.5118,17.7407,3443421.0
2021-09-29,17.7687,17.9276,17.2222,17.3016,3641237.0
2021-09-30,17.2643,17.2643,16.0218,16.0311,10290197.0
2021-10-01,16.1245,16.4982,16.0404,16.3207,7037502.0
2021-10-02,16.1245,16.4982,16.0404,16.3207,7037502.0
2021-10-03,16.1245,16.4982,16.0404,16.3207,7037502.0
2021-10-04,16.302,16.5543,16.1339,16.2833,5376725.0
2021-10-05,16.2179,16.2833,15.7135,15.8162,9313293.0
2021-10-06,15.6294,15.7135,14.7979,15.3304,9864114.0
2021-10-07,15.592,16.0218,15.5266,15.9564,5811288.0
2021-10-08,15.8723,15.891,14.9661,15.1623,6453676.0
2021-10-09,15.8723,15.891,14.9661,15.1623,6453676.0
2021-10-10,15.8723,15.891,14.9661,15.1623,6453676.0
2021-10-11,15.1529,15.6107,15.1529,15.2183,3384452.0
2021-10-12,15.3772,15.4426,15.1529,15.3024,3045510.0
2021-10-13,15.4145,15.5733,15.1997,15.4612,3265352.0
2021-10-14,15.6948,16.0872,15.6481,16.0685,4746370.0
2021-10-15,16.1526,16.3207,15.7322,15.7415,3138242.0
2021-10-16,16.1526,16.3207,15.7322,15.7415,3138242.0
2021-10-17,16.1526,16.3207,15.7322,15.7415,3138242.0
2021-10-18,15.6014,15.8116,15.522,15.7228,3222682.0
2021-10-19,15.7508,15.7602,15.536,15.5827,4898303.0
2021-10-20,15.5547,15.8536,15.536,15.6761,3539472.0
2021-10-21,15.7228,16.0219,15.6948,15.7789,2575045.0
2021-10-22,15.7228,15.8816,15.6201,15.7322,2581016.0
2021-10-23,15.7228,15.8816,15.6201,15.7322,2581016.0
2021-10-24,15.7228,15.8816,15.6201,15.7322,2581016.0
2021-10-25,15.6948,16.0311,15.6761,15.8256,3463032.0
2021-10-26,15.9844,16.0825,15.8349,15.8723,3722043.0
2021-10-27,15.891,16.0031,15.7415,15.9097,3325221.0
2021-10-28,15.9657,16.0965,15.7462,16.0965,2832156.0
2021-10-29,16.1058,16.2133,15.8069,15.919,3273865.0
2021-10-30,16.1058,16.2133,15.8069,15.919,3273865.0
2021-10-31,16.1058,16.2133,15.8069,15.919,3273865.0
2021-11-01,15.9751,16.7551,15.947,16.4328,8178131.0
2021-11-02,16.4608,16.5356,16.2366,16.4235,5430341.0
2021-11-03,16.3674,17.3577,16.3674,17.0774,7427611.0
2021-11-04,17.0027,17.1428,16.3581,16.629,7342826.0
2021-11-05,16.8065,17.3717,16.7645,16.8065,5099280.0
2021-11-06,16.8065,17.3717,16.7645,16.8065,5099280.0
2021-11-07,16.8065,17.3717,16.7645,16.8065,5099280.0
2021-11-08,16.9714,16.9714,16.684,16.7782,3388533.0
2021-11-09,16.75,17.1127,16.75,17.0232,2457306.0
2021-11-10,16.929,17.2163,16.7782,16.9478,2503307.0
2021-11-11,17.0609,17.0797,16.7594,16.8159,1891051.0
2021-11-12,16.8489,16.9101,16.3355,16.5992,4643676.0
2021-11-13,16.8489,16.9101,16.3355,16.5992,4643676.0
2021-11-14,16.8489,16.9101,16.3355,16.5992,4643676.0
2021-11-15,16.75,16.9572,16.6982,16.7217,3204900.0
2021-11-16,16.8065,16.9196,16.688,16.7311,2422696.0
2021-11-17,16.6181,16.6887,16.3116,16.4674,4233526.0
2021-11-18,16.7594,16.8348,16.1471,16.326,3930674.0
2021-11-19,16.2036,16.3637,16.0623,16.0811,2993265.0
2021-11-20,16.2036,16.3637,16.0623,16.0811,2993265.0
2021-11-21,16.2036,16.3637,16.0623,16.0811,2993265.0
2021-11-22,16.1659,16.3308,16.0246,16.1659,3117541.0
2021-11-23,16.1188,16.2036,15.921,16.0152,3336600.0
2021-11-24,15.742,16.2036,15.7137,16.1471,2942856.0
2021-11-25,15.742,16.2036,15.7137,16.1471,2942856.0
2021-11-26,15.6572,16.0811,15.2992,15.8456,2790531.0
2021-11-27,15.6572,16.0811,15.2992,15.8456,2790531.0
2021-11-28,15.6572,16.0811,15.2992,15.8456,2790531.0
2021-11-29,16.0905,16.1659,15.4499,15.4593,3435623.0
2021-11-30,15.2898,15.4499,14.8988,15.2144,4735482.0
2021-12-01,15.5536,15.8833,15.1579,15.1673,4460364.0
2021-12-02,15.2615,15.6336,15.139,15.4876,3886698.0
2021-12-03,15.5912,15.6572,15.351,15.5253,4377369.0
2021-12-04,15.5912,15.6572,15.351,15.5253,4377369.0
2021-12-05,15.5912,15.6572,15.351,15.5253,4377369.0
2021-12-06,15.7514,16.5333,15.742,16.3072,7302092.0
2021-12-07,16.2884,16.5992,16.1942,16.392,5119263.0
2021-12-08,16.3826,16.7217,16.2507,16.6087,3636574.0
2021-12-09,16.4768,16.7735,16.3637,16.3637,3456055.0
2021-12-10,16.5239,16.6181,16.1942,16.5333,3446931.0
2021-12-11,16.5239,16.6181,16.1942,16.5333,3446931.0
2021-12-12,16.5239,16.6181,16.1942,16.5333,3446931.0
2021-12-13,16.4297,16.4956,15.2926,15.6478,5439220.0
2021-12-14,15.5912,16.0246,15.5253,15.7325,5028485.0
2021-12-15,15.7796,15.8927,15.4122,15.8456,3550759.0
2021-12-16,16.0246,16.1612,15.7702,15.8362,4783141.0
2021-12-17,15.8739,15.9586,15.3039,15.3651,66002690.0
2021-12-18,15.8739,15.9586,15.3039,15.3651,66002690.0
2021-12-19,15.8739,15.9586,15.3039,15.3651,66002690.0
2021-12-20,15.3557,15.3557,14.5031,14.7528,8864288.0
2021-12-21,14.8753,15.2285,14.7999,15.1485,5171333.0
2021-12-22,15.1202,15.3793,15.1014,15.2144,3981497.0
2021-12-23,15.2804,15.4264,15.1485,15.2709,2794543.0
2021-12-24,15.2804,15.4264,15.1485,15.2709,2794543.0
2021-12-25,15.2804,15.4264,15.1485,15.2709,2794543.0
2021-12-26,15.2804,15.4264,15.1485,15.2709,2794543.0
2021-12-27,15.1767,15.6572,15.1767,15.6007,2660248.0
2021-12-28,15.5347,15.7796,15.5347,15.5912,2696613.0
2021-12-29,15.6289,15.921,15.5724,15.8456,2755475.0
2021-12-30,15.9115,16.1,15.7891,15.8268,4312502.0
2021-12-31,15.742,15.9021,15.5159,15.7514,3306330.0
2022-01-01,15.742,15.9021,15.5159,15.7514,3306330.0
2022-01-02,15.742,15.9021,15.5159,15.7514,3306330.0
2022-01-03,15.9021,16.0057,15.7985,15.9398,3149020.0
2022-01-04,16.1471,16.4768,16.0905,16.3543,3454860.0
2022-01-05,16.392,16.5333,15.9492,15.9586,3945862.0
2022-01-06,16.0905,16.2413,15.8739,16.0434,3738771.0
2022-01-07,15.8362,16.0246,15.5865,15.8833,3743141.0
2022-01-08,15.8362,16.0246,15.5865,15.8833,3743141.0
2022-01-09,15.8362,16.0246,15.5865,15.8833,3743141.0
2022-01-10,15.8079,15.8456,15.2615,15.4499,3518564.0
2022-01-11,15.4876,15.7137,15.2945,15.7137,2675572.0
2022-01-12,15.7231,15.8456,15.5159,15.6854,2490052.0
2022-01-13,15.8362,16.3072,15.7373,16.1565,2942088.0
2022-01-14,15.9963,15.9963,15.5583,15.8173,3561817.0
2022-01-15,15.9963,15.9963,15.5583,15.8173,3561817.0
2022-01-16,15.9963,15.9963,15.5583,15.8173,3561817.0
2022-01-17,15.9963,15.9963,15.5583,15.8173,3561817.0
2022-01-18,15.7325,15.8739,15.5159,15.563,4892160.0
2022-01-19,15.6478,15.8739,15.3981,15.4122,3103864.0
2022-01-20,15.3651,15.417,14.7716,14.7905,3934620.0
2022-01-21,14.7151,14.9742,14.4608,14.8187,4409259.0
2022-01-22,14.7151,14.9742,14.4608,14.8187,4409259.0
2022-01-23,14.7151,14.9742,14.4608,14.8187,4409259.0
2022-01-24,14.4702,15.3651,14.4513,15.3463,5494061.0
2022-01-25,15.0354,15.3557,14.9224,15.1767,4301936.0
2022-01-26,15.4688,15.5159,14.555,14.6774,4314575.0
2022-01-27,14.7905,15.0919,14.3383,14.4419,6471675.0
2022-01-28,14.4136,14.7716,14.1216,14.7622,5664897.0
2022-01-29,14.4136,14.7716,14.1216,14.7622,5664897.0
2022-01-30,14.4136,14.7716,14.1216,14.7622,5664897.0
2022-01-31,14.6021,15.1767,14.5455,15.1673,5808668.0
2022-02-01,15.1296,15.3322,14.9129,15.2427,3428452.0
2022-02-02,15.3651,15.4311,14.8753,14.8847,6929492.0
2022-02-03,14.9789,15.7796,14.6303,14.6963,11288308.0
2022-02-04,14.6397,14.9789,14.5926,14.8093,7224723.0
2022-02-05,14.6397,14.9789,14.5926,14.8093,7224723.0
2022-02-06,14.6397,14.9789,14.5926,14.8093,7224723.0
2022-02-07,14.8658,15.0731,14.4513,14.6021,4971836.0
2022-02-08,14.7057,15.0543,14.5879,15.0354,5090739.0
2022-02-09,15.0637,15.3557,14.9883,15.3557,4605856.0
2022-02-10,15.1626,15.4782,14.847,14.9035,4064189.0
2022-02-11,15.1861,15.1861,14.4419,14.5455,4717605.0
2022-02-12,15.1861,15.1861,14.4419,14.5455,4717605.0
2022-02-13,15.1861,15.1861,14.4419,14.5455,4717605.0
2022-02-14,14.6026,14.6977,14.4027,14.536,4116594.0
2022-02-15,14.7073,14.8357,14.6216,14.7263,6171799.0
2022-02-16,14.6026,15.0164,14.5646,14.9261,6074585.0
2022-02-17,14.7263,14.907,14.4219,14.4409,6043772.0
2022-02-18,14.4124,14.6597,14.4028,14.4885,8081676.0
2022-02-19,14.4124,14.6597,14.4028,14.4885,8081676.0
2022-02-20,14.4124,14.6597,14.4028,14.4885,8081676.0
2022-02-21,14.4124,14.6597,14.4028,14.4885,8081676.0
2022-02-22,14.3267,14.6121,14.1555,14.1936,6992480.0
2022-02-23,14.2792,14.4219,14.051,14.184,6063657.0
2022-02-24,13.8796,14.4789,13.8035,14.4314,5942557.0
2022-02-25,14.4789,14.6645,14.3077,14.6407,3504469.0
2022-02-26,14.4789,14.6645,14.3077,14.6407,3504469.0
2022-02-27,14.4789,14.6645,14.3077,14.6407,3504469.0
2022-02-28,14.3648,14.7643,14.3458,14.6977,5491532.0
2022-03-01,14.6597,14.7643,14.1317,14.2792,5065412.0
2022-03-02,14.3838,15.3256,14.2792,15.1924,5429803.0
2022-03-03,15.1258,15.2352,14.8024,15.1258,5056565.0
2022-03-04,14.9736,15.0592,14.4256,14.7168,4641482.0
2022-03-05,14.9736,15.0592,14.4256,14.7168,4641482.0
2022-03-06,14.9736,15.0592,14.4256,14.7168,4641482.0
2022-03-07,14.7168,14.8309,14.3933,14.3933,5820057.0
2022-03-08,14.5455,15.5825,14.5075,14.869,6701695.0
2022-03-09,15.2495,15.3637,14.4694,14.4789,5996529.0
2022-03-10,14.3267,14.6312,14.1983,14.6121,4362976.0
2022-03-11,14.7168,14.8642,14.5741,14.7453,3474166.0
2022-03-12,14.7168,14.8642,14.5741,14.7453,3474166.0
2022-03-13,14.7168,14.8642,14.5741,14.7453,3474166.0
2022-03-14,14.869,15.0212,14.3172,14.4219,3409880.0
2022-03-15,14.3648,14.5836,13.9748,14.165,5546047.0
2022-03-16,14.2221,14.9071,14.2221,14.5836,7055682.0
2022-03-17,14.5646,14.6026,14.3315,14.5551,4230053.0
2022-03-18,14.2887,14.7168,14.184,14.6407,9566500.0
2022-03-19,14.2887,14.7168,14.184,14.6407,9566500.0
2022-03-20,14.2887,14.7168,14.184,14.6407,9566500.0
2022-03-21,14.7168,14.7168,14.3933,14.6026,4298209.0
2022-03-22,14.7643,14.9451,14.5741,14.6502,3835974.0
2022-03-23,14.5741,14.7263,14.146,14.165,4070586.0
2022-03-24,14.2601,14.5836,14.2316,14.3648,3908898.0
2022-03-25,14.4219,14.517,14.3458,14.4885,2683061.0
2022-03-26,14.4219,14.517,14.3458,14.4885,2683061.0
2022-03-27,14.4219,14.517,14.3458,14.4885,2683061.0
2022-03-28,14.4599,14.4599,14.0604,14.3267,4342088.0
2022-03-29,14.517,14.9831,14.517,14.9165,4608968.0
2022-03-30,14.7929,14.8309,14.4885,14.5741,3465122.0
2022-03-31,14.4694,14.5741,14.146,14.165,4060454.0
2022-04-01,14.1936,14.3315,13.989,14.1174,5502076.0
2022-04-02,14.1936,14.3315,13.989,14.1174,5502076.0
2022-04-03,14.1936,14.3315,13.989,14.1174,5502076.0
2022-04-04,14.1079,14.2325,13.9557,14.1745,2863725.0
2022-04-05,14.0318,14.1365,13.4991,13.4991,7552708.0
2022-04-06,13.3279,13.5609,13.0615,13.4515,8110679.0
2022-04-07,13.4135,13.6037,13.0425,13.5181,5836997.0
2022-04-08,13.6323,13.775,13.4135,13.6037,3564742.0
2022-04-09,13.6323,13.775,13.4135,13.6037,3564742.0
2022-04-10,13.6323,13.775,13.4135,13.6037,3564742.0
2022-04-11,13.5562,13.9319,13.5514,13.6323,3205871.0
2022-04-12,13.6323,13.9272,13.3564,13.3849,3537728.0
2022-04-13,13.4135,13.5514,13.3469,13.4325,2951980.0
2022-04-14,13.442,13.6133,13.3231,13.3945,2703715.0
2022-04-15,13.442,13.6133,13.3231,13.3945,2703715.0
2022-04-16,13.442,13.6133,13.3231,13.3945,2703715.0
2022-04-17,13.442,13.6133,13.3231,13.3945,2703715.0
2022-04-18,13.3945,13.7179,13.3945,13.4991,2898889.0
2022-04-19,13.5467,13.9557,13.5467,13.8606,3285216.0
2022-04-20,13.9462,14.0318,13.8035,13.9557,2057933.0
2022-04-21,14.1365,14.1745,13.5609,13.6323,3133846.0
2022-04-22,13.4991,13.6085,13.2137,13.2898,4973442.0
2022-04-23,13.4991,13.6085,13.2137,13.2898,4973442.0
2022-04-24,13.4991,13.6085,13.2137,13.2898,4973442.0
2022-04-25,13.1852,13.3469,12.8522,13.3279,7897691.0
2022-04-26,13.1757,13.2898,12.7904,12.8522,5226470.0
2022-04-27,12.8142,13.0234,12.681,12.9188,3675324.0
2022-04-28,13.0995,13.1757,12.8046,13.0044,3513567.0
2022-04-29,12.8427,12.9759,12.5668,12.6144,7705264.0
2022-04-30,12.8427,12.9759,12.5668,12.6144,7705264.0
2022-05-01,12.8427,12.9759,12.5668,12.6144,7705264.0
2022-05-02,12.6144,12.8332,12.4003,12.7571,7078796.0
2022-05-03,12.6905,13.0995,12.5383,13.052,6056926.0
2022-05-04,13.1661,13.4991,12.8807,13.4896,7147377.0
2022-05-05,13.1757,13.3183,12.0816,12.0912,10697845.0
2022-05-06,11.9294,12.1197,11.606,11.9865,11866454.0
2022-05-07,11.9294,12.1197,11.606,11.9865,11866454.0
2022-05-08,11.9294,12.1197,11.606,11.9865,11866454.0
2022-05-09,11.8325,12.3427,11.7843,12.1117,10518598.0
2022-05-10,12.2561,12.3042,11.6592,11.7362,8252214.0
2022-05-11,11.8036,12.1117,11.6688,11.7747,8732858.0
2022-05-12,11.794,12.3427,11.7651,12.3331,7429612.0
2022-05-13,12.4486,12.7856,12.4005,12.5738,6702093.0
2022-05-14,12.4486,12.7856,12.4005,12.5738,6702093.0
2022-05-15,12.4486,12.7856,12.4005,12.5738,6702093.0
2022-05-16,12.5449,12.5546,12.1694,12.2176,6517244.0
2022-05-17,12.4486,12.6797,12.2609,12.5642,5852984.0
2022-05-18,12.0347,12.1694,11.4474,11.6207,9397828.0
2022-05-19,11.4859,11.6399,11.2259,11.2548,7814829.0
2022-05-20,11.3222,11.3799,10.9275,11.197,5437692.0
2022-05-21,11.3222,11.3799,10.9275,11.197,5437692.0
2022-05-22,11.3222,11.3799,10.9275,11.197,5437692.0
2022-05-23,11.1778,11.3318,11.0767,11.197,5857374.0
2022-05-24,11.0334,11.0815,10.5375,10.7349,15092552.0
2022-05-25,10.6964,11.3029,10.6868,11.0141,8412334.0
2022-05-26,11.2163,11.4666,11.1489,11.3222,6517580.0
2022-05-27,11.2356,11.6736,11.2356,11.6399,4631507.0
2022-05-28,11.2356,11.6736,11.2356,11.6399,4631507.0
2022-05-29,11.2356,11.6736,11.2356,11.6399,4631507.0
2022-05-30,11.2356,11.6736,11.2356,11.6399,4631507.0
2022-05-31,11.534,11.5822,11.2741,11.4281,6925741.0
2022-06-01,11.534,11.6303,11.2885,11.4089,6915835.0
2022-06-02,11.4859,11.611,11.3415,11.4859,3928781.0
2022-06-03,11.3992,11.4859,11.2452,11.3511,3789962.0
2022-06-04,11.3992,11.4859,11.2452,11.3511,3789962.0
2022-06-05,11.3992,11.4859,11.2452,11.3511,3789962.0
2022-06-06,11.4281,11.4666,11.1893,11.3896,3738097.0
2022-06-07,11.2644,11.4137,11.043,11.4089,4195545.0
2022-06-08,11.1008,11.2404,10.9275,11.0141,5641403.0
2022-06-09,10.9275,11.043,10.7831,10.7831,4573662.0
2022-06-10,10.629,10.7927,10.3787,10.4653,6563033.0
2022-06-11,10.629,10.7927,10.3787,10.4653,6563033.0
2022-06-12,10.629,10.7927,10.3787,10.4653,6563033.0
2022-06-13,10.215,10.3209,9.7962,10.0225,6385211.0
2022-06-14,10.0513,10.1236,9.7336,9.8492,5597021.0
2022-06-15,9.9069,10.0513,9.7096,9.8492,6279394.0
2022-06-16,9.647,9.6662,9.2234,9.3774,6898915.0
2022-06-17,9.4641,9.7673,9.387,9.6951,8295646.0
2022-06-18,9.4641,9.7673,9.387,9.6951,8295646.0
2022-06-19,9.4641,9.7673,9.387,9.6951,8295646.0
2022-06-20,9.4641,9.7673,9.387,9.6951,8295646.0
2022-06-21,9.8492,10.008,9.647,9.8973,5452905.0
2022-06-22,9.7529,9.9743,9.724,9.7818,8436284.0
2022-06-23,9.8299,9.9069,9.6422,9.9069,4955738.0
2022-06-24,9.9743,10.4437,9.9166,10.3209,8541222.0
2022-06-25,9.9743,10.4437,9.9166,10.3209,8541222.0
2022-06-26,9.9743,10.4437,9.9166,10.3209,8541222.0
2022-06-27,10.3691,10.5809,10.2054,10.3113,8285161.0
2022-06-28,10.3883,10.5809,10.0995,10.1091,5549034.0
2022-06-29,10.1284,10.2054,9.878,10.0995,7061240.0
2022-06-30,9.9262,10.0706,9.7529,9.9069,6227237.0
2022-07-01,9.8877,9.9936,9.6999,9.8684,4513279.0
2022-07-02,9.8877,9.9936,9.6999,9.8684,4513279.0
2022-07-03,9.8877,9.9936,9.6999,9.8684,4513279.0
