,SAVE US Equity,SAVE US Equity,SAVE US Equity,SAVE US Equity,SAVE US Equity
2022-07-11,22.2612,22.3426,21.9205,22.0892,1504231.0
2022-07-12,22.3879,22.6231,21.7906,21.8721,2135493.0
2022-07-13,21.5825,22.0769,21.5734,21.682,1982329.0
2022-07-14,21.3562,21.6911,21.3201,21.5101,1561213.0
2022-07-15,21.7182,22.2159,21.3291,22.1978,2675560.0
2022-07-16,21.7182,22.2159,21.3291,22.1978,2675560.0
2022-07-17,21.7182,22.2159,21.3291,22.1978,2675560.0
2022-07-18,22.2702,22.4603,21.6096,21.7363,1954102.0
2022-07-19,21.8902,22.044,21.6684,22.0349,1531195.0
2022-07-20,21.9535,22.3879,21.7906,22.1526,1654681.0
2022-07-21,21.863,21.9535,21.6368,21.9535,1382757.0
2022-07-22,22.0349,22.0983,21.3562,21.7363,1544812.0
2022-07-23,22.0349,22.0983,21.3562,21.7363,1544812.0
2022-07-24,22.0349,22.0983,21.3562,21.7363,1544812.0
2022-07-25,21.673,21.9309,21.4748,21.7273,1073729.0
2022-07-26,21.6639,21.8992,21.13,21.1572,2735187.0
2022-07-27,21.5825,22.225,21.2296,21.9897,2734961.0
2022-07-28,22.6231,23.234,22.5327,23.2204,10031832.0
2022-07-29,22.7951,22.8539,22.3109,22.415,3992795.0
2022-07-30,22.7951,22.8539,22.3109,22.415,3992795.0
2022-07-31,22.7951,22.8539,22.3109,22.415,3992795.0
2022-08-01,22.3064,22.4603,21.6006,22.1888,2607501.0
2022-08-02,21.7997,22.2612,21.7182,21.9173,2080126.0
2022-08-03,22.0892,22.4422,21.9445,22.1888,1630259.0
2022-08-04,22.1616,22.3607,22.053,22.2069,1214723.0
2022-08-05,21.9625,22.2883,21.9535,22.1707,995595.0
2022-08-06,21.9625,22.2883,21.9535,22.1707,995595.0
2022-08-07,21.9625,22.2883,21.9535,22.1707,995595.0
2022-08-08,22.3245,22.4331,22.1707,22.3064,1541879.0
2022-08-09,22.3788,22.5236,22.1073,22.2612,1179578.0
2022-08-10,22.3698,22.3969,22.139,22.2521,1284890.0
2022-08-11,22.3336,22.5236,22.2747,22.3336,1437858.0
2022-08-12,22.3245,22.5978,22.1797,22.234,1312100.0
2022-08-13,22.3245,22.5978,22.1797,22.234,1312100.0
2022-08-14,22.3245,22.5978,22.1797,22.234,1312100.0
2022-08-15,22.2069,22.6186,22.1797,22.5417,1409230.0
2022-08-16,22.5055,22.6231,22.2974,22.3336,1368485.0
2022-08-17,22.2612,22.3471,22.0259,22.1526,1695466.0
2022-08-18,22.0802,22.1254,21.8766,21.9445,1346741.0
2022-08-19,21.8087,21.9445,21.6503,21.9354,1046446.0
2022-08-20,21.8087,21.9445,21.6503,21.9354,1046446.0
2022-08-21,21.8087,21.9445,21.6503,21.9354,1046446.0
2022-08-22,21.4467,21.8721,21.4467,21.7182,834587.0
2022-08-23,21.8087,21.9037,21.6911,21.7363,593706.0
2022-08-24,21.7544,21.8992,21.682,21.7635,539654.0
2022-08-25,21.8721,21.9083,21.682,21.7273,618412.0
2022-08-26,21.5191,21.6911,21.0893,21.121,1698453.0
2022-08-27,21.5191,21.6911,21.0893,21.121,1698453.0
2022-08-28,21.5191,21.6911,21.0893,21.121,1698453.0
2022-08-29,20.8676,20.9626,20.5825,20.6504,1580351.0
2022-08-30,20.7228,20.7635,20.4423,20.5418,1134171.0
2022-08-31,20.6233,20.8133,20.4242,20.5237,1305032.0
2022-09-01,20.3608,20.4242,19.8631,20.1889,2051512.0
2022-09-02,20.397,20.5147,19.9536,19.9898,895511.0
2022-09-03,20.397,20.5147,19.9536,19.9898,895511.0
2022-09-04,20.397,20.5147,19.9536,19.9898,895511.0
2022-09-05,20.397,20.5147,19.9536,19.9898,895511.0
2022-09-06,20.1527,20.2341,19.7455,20.0622,1229309.0
2022-09-07,20.017,20.6821,19.9174,20.4785,1004303.0
2022-09-08,20.3789,20.4694,20.1255,20.216,1086775.0
2022-09-09,20.3518,20.5147,20.1889,20.4151,5055570.0
2022-09-10,20.3518,20.5147,20.1889,20.4151,5055570.0
2022-09-11,20.3518,20.5147,20.1889,20.4151,5055570.0
2022-09-12,20.6233,20.8993,20.5599,20.8223,1268216.0
2022-09-13,20.3608,20.949,20.3608,20.8133,2616532.0
2022-09-14,20.6052,20.9128,20.3201,20.8042,1551961.0
2022-09-15,20.7861,21.2296,20.5056,21.0938,3078064.0
2022-09-16,20.7952,20.7952,20.397,20.4875,1737192.0
2022-09-17,20.7952,20.7952,20.397,20.4875,1737192.0
2022-09-18,20.7952,20.7952,20.397,20.4875,1737192.0
2022-09-19,20.3246,20.72,20.2975,20.6052,950677.0
2022-09-20,20.4513,20.6233,20.4061,20.5418,758811.0
2022-09-21,20.578,20.6414,20.207,20.216,865104.0
2022-09-22,20.3608,20.3608,20.0034,20.2975,1125518.0
2022-09-23,20.2613,20.2703,19.3428,19.4378,1624178.0
2022-09-24,20.2613,20.2703,19.3428,19.4378,1624178.0
2022-09-25,20.2613,20.2703,19.3428,19.4378,1624178.0
2022-09-26,19.3473,19.5012,18.7863,18.7953,1137842.0
2022-09-27,19.0939,19.3033,18.2207,18.2524,1764494.0
2022-09-28,18.2524,18.4424,18.0442,18.2976,2382371.0
2022-09-29,18.008,18.2795,17.6325,18.1166,1798214.0
2022-09-30,17.8994,18.2795,16.8316,17.0307,3532837.0
2022-10-01,17.8994,18.2795,16.8316,17.0307,3532837.0
2022-10-02,17.8994,18.2795,16.8316,17.0307,3532837.0
2022-10-03,17.0579,17.7908,16.9945,17.628,2299967.0
2022-10-04,18.008,18.3911,17.7999,18.2524,1845045.0
2022-10-05,18.1438,18.1619,17.4289,17.6913,3164733.0
2022-10-06,17.5284,17.8089,17.2569,17.2569,1553049.0
2022-10-07,17.2569,17.3293,16.4606,16.723,1456592.0
2022-10-08,17.2569,17.3293,16.4606,16.723,1456592.0
2022-10-09,17.2569,17.3293,16.4606,16.723,1456592.0
2022-10-10,16.7773,16.8814,16.2977,16.5239,1105704.0
2022-10-11,16.723,16.8859,16.3611,16.5058,1263470.0
2022-10-12,16.4877,17.0398,16.3792,16.9221,1548341.0
2022-10-13,16.8678,17.8632,16.723,17.7818,1725901.0
2022-10-14,17.9718,17.983,17.5076,17.5827,794982.0
2022-10-15,17.9718,17.983,17.5076,17.5827,794982.0
2022-10-16,17.9718,17.983,17.5076,17.5827,794982.0
2022-10-17,17.8451,18.0895,17.6461,17.6822,1029591.0
2022-10-18,17.9537,18.0352,17.6234,17.637,878243.0
2022-10-19,17.8723,18.1257,17.6822,17.9175,1744192.0
2022-10-20,18.008,18.2433,17.6533,17.9266,831533.0
2022-10-21,18.0714,18.379,17.8904,18.37,935734.0
2022-10-22,18.0714,18.379,17.8904,18.37,935734.0
2022-10-23,18.0714,18.379,17.8904,18.37,935734.0
2022-10-24,18.3428,19.0306,18.2795,18.8858,1664028.0
2022-10-25,18.6505,19.1844,18.6415,19.0215,1341471.0
2022-10-26,18.922,19.8993,18.922,19.8269,1585315.0
2022-10-27,19.8541,20.5418,19.4921,19.5735,2580529.0
2022-10-28,19.465,19.6821,19.4107,19.5373,778772.0
2022-10-29,19.465,19.6821,19.4107,19.5373,778772.0
2022-10-30,19.465,19.6821,19.4107,19.5373,778772.0
2022-10-31,19.5373,19.9174,19.5102,19.9084,977114.0
2022-11-01,20.1436,20.4332,19.8541,19.8541,1009854.0
2022-11-02,19.7817,19.9446,19.3835,19.4107,740050.0
2022-11-03,19.2025,19.3917,18.9401,18.9401,623752.0
2022-11-04,19.1754,19.4559,18.9853,19.4378,592438.0
2022-11-05,19.1754,19.4559,18.9853,19.4378,592438.0
2022-11-06,19.1754,19.4559,18.9853,19.4378,592438.0
2022-11-07,19.7183,19.8088,19.3926,19.7907,657808.0
2022-11-08,19.9446,19.9446,19.2478,19.465,660677.0
2022-11-09,19.4107,19.4107,18.8858,19.1935,652387.0
2022-11-10,19.4559,19.8722,19.1392,19.5373,826766.0
2022-11-11,19.836,20.0758,19.7002,19.9084,668990.0
2022-11-12,19.836,20.0758,19.7002,19.9084,668990.0
2022-11-13,19.836,20.0758,19.7002,19.9084,668990.0
2022-11-14,19.7093,19.939,19.4695,19.5102,528390.0
2022-11-15,19.7183,19.8722,19.4514,19.5826,1114282.0
2022-11-16,19.3654,19.4831,18.9853,19.4378,662129.0
2022-11-17,19.103,19.3156,19.0215,19.2659,437314.0
2022-11-18,19.6278,19.655,19.4288,19.6097,649534.0
2022-11-19,19.6278,19.655,19.4288,19.6097,649534.0
2022-11-20,19.6278,19.655,19.4288,19.6097,649534.0
2022-11-21,19.4016,19.6912,19.3202,19.6731,470296.0
2022-11-22,19.5464,19.6139,19.3473,19.5464,430807.0
2022-11-23,19.5192,19.7183,19.465,19.6369,365928.0
2022-11-24,19.5192,19.7183,19.465,19.6369,365928.0
2022-11-25,19.6369,19.94,19.6052,19.655,196610.0
2022-11-26,19.6369,19.94,19.6052,19.655,196610.0
2022-11-27,19.6369,19.94,19.6052,19.655,196610.0
2022-11-28,19.4831,19.5916,19.0351,19.0577,628687.0
2022-11-29,19.0034,19.1211,18.9401,19.0034,925433.0
2022-11-30,19.103,19.6912,18.8768,19.6459,1090638.0
2022-12-01,19.5826,19.6912,19.2025,19.3926,695813.0
2022-12-02,19.3564,19.3654,19.0487,19.2659,424162.0
2022-12-03,19.3564,19.3654,19.0487,19.2659,424162.0
2022-12-04,19.3564,19.3654,19.0487,19.2659,424162.0
2022-12-05,19.1754,19.2568,18.9537,19.0125,620368.0
2022-12-06,19.0306,19.2297,18.6867,18.8044,683834.0
2022-12-07,18.7139,18.9039,18.3971,18.4786,659222.0
2022-12-08,18.4786,18.6143,18.189,18.2614,612902.0
2022-12-09,18.2886,18.3926,18.1076,18.3157,430169.0
2022-12-10,18.2886,18.3926,18.1076,18.3157,430169.0
2022-12-11,18.2886,18.3926,18.1076,18.3157,430169.0
2022-12-12,18.2614,18.3806,18.1981,18.2886,511009.0
2022-12-13,18.5329,18.7048,18.0804,18.3247,767718.0
2022-12-14,18.5691,18.5691,18.0895,18.1528,617222.0
2022-12-15,18.1166,18.348,18.0306,18.0804,812453.0
2022-12-16,17.8632,18.1709,17.7818,18.1076,1162977.0
2022-12-17,17.8632,18.1709,17.7818,18.1076,1162977.0
2022-12-18,17.8632,18.1709,17.7818,18.1076,1162977.0
2022-12-19,18.1981,18.1981,17.4198,17.4289,1007409.0
2022-12-20,17.2841,17.6822,17.2841,17.4832,738324.0
2022-12-21,17.5646,17.9356,17.4741,17.9266,477257.0
2022-12-22,17.8089,17.9492,17.5194,17.8904,648288.0
2022-12-23,17.8723,17.9899,17.6551,17.7637,383254.0
2022-12-24,17.8723,17.9899,17.6551,17.7637,383254.0
2022-12-25,17.8723,17.9899,17.6551,17.7637,383254.0
2022-12-26,17.8723,17.9899,17.6551,17.7637,383254.0
2022-12-27,17.818,17.9537,17.5194,17.5284,410938.0
2022-12-28,17.5013,17.5826,17.3022,17.4289,766523.0
2022-12-29,17.3565,17.9266,17.3565,17.7727,705464.0
2022-12-30,17.628,17.7365,17.5284,17.628,606623.0
2022-12-31,17.628,17.7365,17.5284,17.628,606623.0
2023-01-01,17.628,17.7365,17.5284,17.628,606623.0
2023-01-02,17.628,17.7365,17.5284,17.628,606623.0
2023-01-03,17.7637,17.9175,17.4243,17.5194,514145.0
2023-01-04,17.5827,17.9085,17.5556,17.8994,681784.0
2023-01-05,17.9175,17.9175,17.5239,17.5375,886980.0
2023-01-06,17.7999,17.818,17.447,17.4651,1059833.0
2023-01-07,17.7999,17.818,17.447,17.4651,1059833.0
2023-01-08,17.7999,17.818,17.447,17.4651,1059833.0
2023-01-09,17.5737,17.6822,17.3339,17.447,1199746.0
2023-01-10,17.5013,17.7094,17.5013,17.6822,1084222.0
2023-01-11,17.8089,18.2252,17.7727,17.999,1132065.0
2023-01-12,18.3428,18.6867,18.1528,18.6053,1027247.0
2023-01-13,18.2071,18.8768,18.2071,18.6958,917911.0
2023-01-14,18.2071,18.8768,18.2071,18.6958,917911.0
2023-01-15,18.2071,18.8768,18.2071,18.6958,917911.0
2023-01-16,18.2071,18.8768,18.2071,18.6958,917911.0
2023-01-17,18.6777,18.8134,18.6053,18.7863,832373.0
2023-01-18,18.9763,18.9944,18.741,18.8225,762344.0
2023-01-19,18.6505,18.6867,18.1185,18.1438,1016957.0
2023-01-20,18.2524,18.2659,18.008,18.1709,1729542.0
2023-01-21,18.2524,18.2659,18.008,18.1709,1729542.0
2023-01-22,18.2524,18.2659,18.008,18.1709,1729542.0
2023-01-23,18.0985,18.1784,17.9854,18.0352,1017437.0
2023-01-24,18.0988,18.2444,17.9079,17.9624,567885.0
2023-01-25,17.7805,18.2353,17.7805,18.0988,640489.0
2023-01-26,18.1443,18.4535,17.9624,18.3353,713310.0
2023-01-27,18.3171,18.3717,17.9442,17.9715,802485.0
2023-01-28,18.3171,18.3717,17.9442,17.9715,802485.0
2023-01-29,18.3171,18.3717,17.9442,17.9715,802485.0
2023-01-30,17.9624,18.1398,17.8533,17.926,1018555.0
2023-01-31,18.0261,18.2444,17.9351,18.0443,995315.0
2023-02-01,18.0534,18.4081,17.9988,18.1534,1189314.0
2023-02-02,18.2171,18.3626,17.9806,18.1352,1437218.0
2023-02-03,18.0443,18.1443,17.7942,17.9533,1226129.0
2023-02-04,18.0443,18.1443,17.7942,17.9533,1226129.0
2023-02-05,18.0443,18.1443,17.7942,17.9533,1226129.0
2023-02-06,17.8897,17.9169,17.6987,17.826,1403027.0
2023-02-07,18.2353,18.2898,17.8351,18.0988,1912015.0
2023-02-08,18.0079,18.1356,17.735,17.7441,1397211.0
2023-02-09,17.7896,17.8806,17.6077,17.7805,1648749.0
2023-02-10,17.6168,17.6805,17.4849,17.5077,874179.0
2023-02-11,17.6168,17.6805,17.4849,17.5077,874179.0
2023-02-12,17.6168,17.6805,17.4849,17.5077,874179.0
2023-02-13,17.444,17.8171,17.4258,17.6896,763677.0
2023-02-14,17.6168,17.826,17.4804,17.5168,1022106.0
2023-02-15,17.4804,17.5622,17.2348,17.3167,1748876.0
2023-02-16,17.2439,17.394,17.1666,17.2439,1172024.0
2023-02-17,17.3894,17.5441,17.153,17.4531,1070278.0
2023-02-18,17.3894,17.5441,17.153,17.4531,1070278.0
2023-02-19,17.3894,17.5441,17.153,17.4531,1070278.0
2023-02-20,17.3894,17.5441,17.153,17.4531,1070278.0
2023-02-21,17.3708,17.5994,17.281,17.4257,1320294.0
2023-02-22,17.508,17.5354,17.2977,17.4074,1142548.0
2023-02-23,17.508,17.5902,17.252,17.316,1426502.0
2023-02-24,17.252,17.4165,17.252,17.3891,927999.0
2023-02-25,17.252,17.4165,17.252,17.3891,927999.0
2023-02-26,17.252,17.4165,17.252,17.3891,927999.0
2023-02-27,17.3708,17.4074,16.932,16.932,3184868.0
2023-02-28,16.996,17.0417,16.7034,16.7491,1598584.0
2023-03-01,16.7308,16.7766,16.2829,16.4566,2408424.0
2023-03-02,16.42,16.42,15.9994,16.3011,1587346.0
2023-03-03,16.356,16.4931,16.2737,16.3926,1582887.0
2023-03-04,16.356,16.4931,16.2737,16.3926,1582887.0
2023-03-05,16.356,16.4931,16.2737,16.3926,1582887.0
2023-03-06,16.4566,16.868,14.7835,14.9572,13787873.0
2023-03-07,15.1675,15.7069,14.9938,15.6612,8025941.0
2023-03-08,15.6246,16.4566,15.588,16.3651,4051995.0
2023-03-09,16.2463,16.3926,15.7617,15.7983,3195961.0
2023-03-10,15.7983,15.8623,15.3457,15.4783,2238283.0
2023-03-11,15.7983,15.8623,15.3457,15.4783,2238283.0
2023-03-12,15.7983,15.8623,15.3457,15.4783,2238283.0
2023-03-13,15.3457,15.4783,14.9572,15.4143,2629422.0
2023-03-14,15.5972,15.8989,15.204,15.588,2424029.0
2023-03-15,15.2132,15.6162,15.1766,15.4875,3155293.0
2023-03-16,15.3595,15.652,15.3138,15.6429,1184577.0
2023-03-17,15.5515,15.588,15.3595,15.5423,1605837.0
2023-03-18,15.5515,15.588,15.3595,15.5423,1605837.0
2023-03-19,15.5515,15.588,15.3595,15.5423,1605837.0
2023-03-20,15.588,15.6155,15.3784,15.46,1350023.0
2023-03-21,15.6886,15.6886,15.4875,15.6063,1134350.0
2023-03-22,15.588,15.6886,15.4326,15.46,1688362.0
2023-03-23,15.5057,15.588,15.268,15.4783,1580044.0
2023-03-24,15.4691,15.5151,15.1104,15.4323,1831733.0
2023-03-25,15.4691,15.5151,15.1104,15.4323,1831733.0
2023-03-26,15.4691,15.5151,15.1104,15.4323,1831733.0
2023-03-27,15.5335,15.5335,15.3128,15.3772,1188104.0
2023-03-28,15.3588,15.3955,15.2944,15.368,762905.0
2023-03-29,15.4139,15.8002,15.3496,15.5703,1277580.0
2023-03-30,15.7542,15.7634,15.5427,15.7358,1737016.0
2023-03-31,15.8554,15.9566,15.6898,15.791,1620511.0
2023-04-01,15.8554,15.9566,15.6898,15.791,1620511.0
2023-04-02,15.8554,15.9566,15.6898,15.791,1620511.0
2023-04-03,15.6347,16.2233,15.6108,16.1681,1814199.0
2023-04-04,16.1773,16.2049,15.883,16.0761,772861.0
2023-04-05,16.0117,16.0117,15.791,15.929,600369.0
2023-04-06,15.9474,16.0301,15.8278,16.0209,668408.0
2023-04-07,15.9474,16.0301,15.8278,16.0209,668408.0
2023-04-08,15.9474,16.0301,15.8278,16.0209,668408.0
2023-04-09,15.9474,16.0301,15.8278,16.0209,668408.0
2023-04-10,15.9566,16.3244,15.9382,16.1773,1143834.0
2023-04-11,16.2049,16.2609,16.0945,16.2049,821799.0
2023-04-12,16.1589,16.2095,15.8968,16.1405,970801.0
2023-04-13,16.306,16.306,16.0853,16.1221,597831.0
2023-04-14,16.0945,16.1359,15.8738,15.9474,769666.0
2023-04-15,16.0945,16.1359,15.8738,15.9474,769666.0
2023-04-16,16.0945,16.1359,15.8738,15.9474,769666.0
2023-04-17,15.9566,16.1129,15.883,16.1129,586260.0
2023-04-18,16.0485,16.2049,15.915,16.0025,945181.0
2023-04-19,15.8922,16.1911,15.883,16.1405,957474.0
2023-04-20,16.1865,16.2141,15.9198,16.0393,1274350.0
2023-04-21,16.0486,16.2012,15.9561,16.1966,962559.0
2023-04-22,16.0486,16.2012,15.9561,16.1966,962559.0
2023-04-23,16.0486,16.2012,15.9561,16.1966,962559.0
2023-04-24,16.1873,16.2243,15.9931,16.0116,830064.0
2023-04-25,15.8728,16.0671,15.7248,15.7248,847363.0
2023-04-26,15.7248,15.9145,15.6601,15.8543,826924.0
2023-04-27,15.7248,15.9376,15.4936,15.8451,1400267.0
2023-04-28,15.8358,15.97,15.7526,15.8173,1006789.0
2023-04-29,15.8358,15.97,15.7526,15.8173,1006789.0
2023-04-30,15.8358,15.97,15.7526,15.8173,1006789.0
2023-05-01,15.7711,15.7896,15.5167,15.5583,1427708.0
2023-05-02,15.5861,15.5953,15.3595,15.5491,1083657.0
2023-05-03,15.5583,15.6416,15.3641,15.4288,1550460.0
2023-05-04,15.2623,15.3456,14.7073,14.9201,2198079.0
2023-05-05,15.0033,15.1467,14.9548,15.0958,1335271.0
2023-05-06,15.0033,15.1467,14.9548,15.0958,1335271.0
2023-05-07,15.0033,15.1467,14.9548,15.0958,1335271.0
2023-05-08,14.8553,15.0218,14.5885,14.7258,3302793.0
2023-05-09,14.6148,14.7166,14.4391,14.6056,1208121.0
2023-05-10,14.7628,14.7628,14.2865,14.4853,1584361.0
2023-05-11,14.3928,14.4853,14.305,14.3836,1205429.0
2023-05-12,14.3558,14.4113,14.2449,14.3096,776037.0
2023-05-13,14.3558,14.4113,14.2449,14.3096,776037.0
2023-05-14,14.3558,14.4113,14.2449,14.3096,776037.0
2023-05-15,14.3836,14.5917,14.3096,14.5223,4230768.0
2023-05-16,14.4576,14.5316,14.2818,14.4113,1346576.0
2023-05-17,14.4113,14.7628,14.4067,14.6148,1207057.0
2023-05-18,14.6148,14.6241,14.3928,14.5963,1278061.0
2023-05-19,14.6426,14.6611,14.1292,14.4206,2376723.0
2023-05-20,14.6426,14.6611,14.1292,14.4206,2376723.0
2023-05-21,14.6426,14.6611,14.1292,14.4206,2376723.0
2023-05-22,14.4298,14.5686,14.1339,14.1709,4717685.0
2023-05-23,14.2267,14.236,13.9614,13.9753,2439600.0
2023-05-24,13.9381,13.9939,13.7332,13.8077,1930143.0
2023-05-25,13.7332,13.7718,13.4167,13.547,2466081.0
2023-05-26,13.5005,13.8403,13.5005,13.7798,1362803.0
2023-05-27,13.5005,13.8403,13.5005,13.7798,1362803.0
2023-05-28,13.5005,13.8403,13.5005,13.7798,1362803.0
2023-05-29,13.5005,13.8403,13.5005,13.7798,1362803.0
2023-05-30,13.9195,14.1662,13.8729,13.9474,2137951.0
2023-05-31,14.1057,14.2267,13.8962,14.1615,2177394.0
2023-06-01,14.1988,14.4222,14.0684,14.1522,1495414.0
2023-06-02,14.3384,14.5153,14.115,14.3291,2160948.0
2023-06-03,14.3384,14.5153,14.115,14.3291,2160948.0
2023-06-04,14.3384,14.5153,14.115,14.3291,2160948.0
2023-06-05,14.2733,14.3571,14.0964,14.2453,1064460.0
2023-06-06,14.1615,14.3664,14.0964,14.3105,1326053.0
2023-06-07,14.3198,14.6643,14.2872,14.6271,1392317.0
2023-06-08,14.5991,14.6271,14.4502,14.4781,991794.0
2023-06-09,14.4315,14.5805,14.3105,14.3198,863268.0
2023-06-10,14.4315,14.5805,14.3105,14.3198,863268.0
2023-06-11,14.4315,14.5805,14.3105,14.3198,863268.0
2023-06-12,14.3571,14.9157,14.3571,14.8226,2752382.0
2023-06-13,14.8505,15.3393,14.801,15.3067,1379922.0
2023-06-14,15.3626,15.5954,15.1689,15.2416,2046006.0
2023-06-15,15.1764,15.5861,15.0647,15.5395,1285621.0
2023-06-16,15.6978,15.8839,15.614,15.7909,1453362.0
2023-06-17,15.6978,15.8839,15.614,15.7909,1453362.0
2023-06-18,15.6978,15.8839,15.614,15.7909,1453362.0
2023-06-19,15.6978,15.8839,15.614,15.7909,1453362.0
2023-06-20,15.7257,15.763,15.5302,15.5768,972079.0
2023-06-21,15.5395,15.7164,15.4743,15.5954,692989.0
2023-06-22,15.5302,15.5488,15.3067,15.3905,633281.0
2023-06-23,15.1938,15.2015,15.0533,15.1564,1064997.0
2023-06-24,15.1938,15.2015,15.0533,15.1564,1064997.0
2023-06-25,15.1938,15.2015,15.0533,15.1564,1064997.0
2023-06-26,15.2032,15.5076,15.1845,15.2407,744846.0
2023-06-27,15.325,15.8777,15.2219,15.7746,1504800.0
2023-06-28,15.8027,15.8683,15.6716,15.8214,927878.0
2023-06-29,15.8683,16.0463,15.7699,15.8121,979295.0
2023-06-30,16.1774,16.1868,15.887,16.0744,966702.0
2023-07-01,16.1774,16.1868,15.887,16.0744,966702.0
2023-07-02,16.1774,16.1868,15.887,16.0744,966702.0
2023-07-03,16.0182,16.2804,16.0182,16.1774,435558.0
2023-07-04,16.0182,16.2804,16.0182,16.1774,435558.0
2023-07-05,16.065,16.6645,15.9713,16.5427,1216822.0
2023-07-06,16.88,16.9081,16.4116,16.7207,1623381.0
2023-07-07,16.7769,17.545,16.7769,17.4326,2145891.0
2023-07-08,16.7769,17.545,16.7769,17.4326,2145891.0
2023-07-09,16.7769,17.545,16.7769,17.4326,2145891.0
2023-07-10,17.6012,18.4256,17.5825,17.7886,3171769.0
2023-07-11,17.9291,18.36,17.5216,18.3038,2260374.0
2023-07-12,18.2757,18.4443,17.9291,17.9947,2046062.0
2023-07-13,18.3413,18.3413,17.5169,17.6481,2072371.0
2023-07-14,17.5169,17.8542,17.0205,17.8354,1632206.0
2023-07-15,17.5169,17.8542,17.0205,17.8354,1632206.0
2023-07-16,17.5169,17.8542,17.0205,17.8354,1632206.0
2023-07-17,17.7605,17.8635,17.1938,17.2078,1564054.0
2023-07-18,17.1516,17.5731,17.1188,17.5357,1152402.0
2023-07-19,17.7511,17.8542,17.3202,17.7418,1368929.0
2023-07-20,17.6481,17.9853,17.4514,17.8635,1876575.0
2023-07-21,17.9385,17.9661,17.6059,17.7137,947659.0
2023-07-22,17.9385,17.9661,17.6059,17.7137,947659.0
2023-07-23,17.9385,17.9661,17.6059,17.7137,947659.0
2023-07-24,17.6571,18.0715,17.5724,18.0715,1116505.0
2023-07-25,17.8643,17.9302,17.4688,17.6383,1532109.0
2023-07-26,17.8361,17.8643,17.6101,17.7231,1122608.0
2023-07-27,17.045,17.3888,16.7625,16.9979,2506271.0
2023-07-28,17.0356,17.1816,16.9697,17.111,1370601.0
2023-07-29,17.0356,17.1816,16.9697,17.111,1370601.0
2023-07-30,17.0356,17.1816,16.9697,17.111,1370601.0
2023-07-31,17.111,17.4453,17.111,17.2334,1007117.0
2023-08-01,17.158,17.1934,16.7531,16.9038,1157423.0
2023-08-02,16.7625,16.8639,16.028,16.0845,2538791.0
2023-08-03,15.7643,15.8867,14.8885,14.9356,4140425.0
2023-08-04,14.945,15.3405,14.6719,15.2464,2522540.0
2023-08-05,14.945,15.3405,14.6719,15.2464,2522540.0
2023-08-06,14.945,15.3405,14.6719,15.2464,2522540.0
2023-08-07,15.2087,15.3405,15.0674,15.2934,1126761.0
2023-08-08,15.0298,15.7831,15.0298,15.5571,1388243.0
2023-08-09,15.397,15.4672,14.9921,15.0015,1461023.0
2023-08-10,15.0957,15.1804,15.0109,15.0768,1001914.0
2023-08-11,15.0863,15.1522,14.9638,15.1522,977650.0
2023-08-12,15.0863,15.1522,14.9638,15.1522,977650.0
2023-08-13,15.0863,15.1522,14.9638,15.1522,977650.0
2023-08-14,15.0674,15.1286,14.9262,14.945,862221.0
2023-08-15,14.8603,14.945,14.6107,14.8697,1492048.0
2023-08-16,14.8132,15.1522,14.8132,15.0298,968262.0
2023-08-17,15.0863,15.9056,15.0486,15.8961,1764187.0
2023-08-18,15.7266,15.736,15.4724,15.6984,837361.0
2023-08-19,15.7266,15.736,15.4724,15.6984,837361.0
2023-08-20,15.7266,15.736,15.4724,15.6984,837361.0
2023-08-21,15.689,15.8114,15.5665,15.6984,770640.0
2023-08-22,15.7455,15.7737,15.43,15.5477,675030.0
2023-08-23,15.4912,15.8114,15.463,15.7643,606393.0
2023-08-24,15.7169,15.769,14.7696,14.7885,2369584.0
2023-08-25,14.7885,15.0444,14.419,14.6559,2431424.0
2023-08-26,14.7885,15.0444,14.419,14.6559,2431424.0
2023-08-27,14.7885,15.0444,14.419,14.6559,2431424.0
2023-08-28,14.7601,15.0443,14.7601,14.9211,1257688.0
2023-08-29,14.8548,15.7264,14.8264,15.6317,1028050.0
2023-08-30,15.6317,15.8969,15.6032,15.7833,776687.0
2023-08-31,15.7264,15.878,15.6032,15.6317,890053.0
2023-09-01,15.7359,15.9254,15.589,15.6317,857675.0
2023-09-02,15.7359,15.9254,15.589,15.6317,857675.0
2023-09-03,15.7359,15.9254,15.589,15.6317,857675.0
2023-09-04,15.7359,15.9254,15.589,15.6317,857675.0
2023-09-05,15.518,15.5654,15.1438,15.4043,1029666.0
2023-09-06,15.2811,15.3664,14.9306,15.0159,898186.0
2023-09-07,14.9969,15.1579,14.8738,14.9211,717867.0
2023-09-08,14.9211,15.0111,14.7032,14.7885,1406480.0
2023-09-09,14.9211,15.0111,14.7032,14.7885,1406480.0
2023-09-10,14.9211,15.0111,14.7032,14.7885,1406480.0
2023-09-11,14.9685,16.9959,14.779,16.5601,5610786.0
2023-09-12,16.5506,16.9012,16.3327,16.3706,2510802.0
2023-09-13,16.0011,16.2664,15.2906,15.3475,3151509.0
2023-09-14,15.4801,15.7643,15.4043,15.7169,1716682.0
2023-09-15,15.7169,16.2143,15.5559,15.5938,2015489.0
2023-09-16,15.7169,16.2143,15.5559,15.5938,2015489.0
2023-09-17,15.7169,16.2143,15.5559,15.5938,2015489.0
