,PNM US Equity,PNM US Equity,PNM US Equity,PNM US Equity,PNM US Equity
2023-08-07,43.2486,43.5843,43.1416,43.3459,345533.0
2023-08-08,43.2292,43.3751,43.0832,43.3654,361941.0
2023-08-09,43.1805,43.3654,43.1221,43.1805,471046.0
2023-08-10,43.2664,43.5116,43.0211,43.0505,270496.0
2023-08-11,43.0407,43.2467,43.0211,43.2467,289739.0
2023-08-12,43.0407,43.2467,43.0211,43.2467,289739.0
2023-08-13,43.0407,43.2467,43.0211,43.2467,289739.0
2023-08-14,43.1486,43.2418,43.0407,43.1388,421121.0
2023-08-15,42.9622,43.0505,42.8641,42.972,267408.0
2023-08-16,42.972,43.5264,42.972,43.1977,333962.0
2023-08-17,43.1781,43.2664,42.9524,43.1879,374388.0
2023-08-18,43.3449,43.7863,43.1584,43.6784,452164.0
2023-08-19,43.3449,43.7863,43.1584,43.6784,452164.0
2023-08-20,43.3449,43.7863,43.1584,43.6784,452164.0
2023-08-21,43.6294,43.909,43.5999,43.7471,241194.0
2023-08-22,43.6686,43.8746,43.6392,43.7471,278367.0
2023-08-23,43.7471,43.7667,43.335,43.5215,251180.0
2023-08-24,43.335,43.6294,43.1585,43.2467,306499.0
2023-08-25,43.1683,43.335,43.0801,43.1683,267985.0
2023-08-26,43.1683,43.335,43.0801,43.1683,267985.0
2023-08-27,43.1683,43.335,43.0801,43.1683,267985.0
2023-08-28,43.1879,43.7079,43.1683,43.1781,340898.0
2023-08-29,43.2762,43.3939,43.1683,43.3645,212099.0
2023-08-30,43.2271,43.5509,43.2271,43.4822,315625.0
2023-08-31,43.4135,43.5313,43.4135,43.4724,489425.0
2023-09-01,43.649,43.8648,43.3645,43.5411,375507.0
2023-09-02,43.649,43.8648,43.3645,43.5411,375507.0
2023-09-03,43.649,43.8648,43.3645,43.5411,375507.0
2023-09-04,43.649,43.8648,43.3645,43.5411,375507.0
2023-09-05,43.2369,43.5313,43.2173,43.335,836287.0
2023-09-06,43.335,43.4724,43.3252,43.4626,338164.0
2023-09-07,43.7079,43.7079,43.3056,43.4233,476712.0
2023-09-08,43.443,43.5312,43.313,43.4135,499129.0
2023-09-09,43.443,43.5312,43.313,43.4135,499129.0
2023-09-10,43.443,43.5312,43.313,43.4135,499129.0
2023-09-11,43.3547,43.6343,43.3547,43.5901,350841.0
2023-09-12,43.6588,43.6588,43.4233,43.4626,401323.0
2023-09-13,43.443,43.5198,43.0211,43.1584,988595.0
2023-09-14,43.2664,43.3547,42.9132,43.1683,805921.0
2023-09-15,43.0015,43.2566,41.9419,42.9426,3176403.0
2023-09-16,43.0015,43.2566,41.9419,42.9426,3176403.0
2023-09-17,43.0015,43.2566,41.9419,42.9426,3176403.0
2023-09-18,42.9328,43.1192,42.7366,42.972,507301.0
2023-09-19,43.1192,43.5901,43.0407,43.4528,749470.0
2023-09-20,43.649,44.012,43.5803,43.9433,796041.0
2023-09-21,43.7177,44.0512,43.7177,44.0022,543955.0
2023-09-22,43.9728,44.0816,43.7913,43.9139,589717.0
2023-09-23,43.9728,44.0816,43.7913,43.9139,589717.0
2023-09-24,43.9728,44.0816,43.7913,43.9139,589717.0
2023-09-25,43.7373,44.0856,43.7079,43.9237,670203.0
2023-09-26,44.2377,44.2455,43.7569,43.9041,1002243.0
2023-09-27,43.8158,43.9826,43.5901,43.6588,576226.0
2023-09-28,43.6097,43.6882,43.1889,43.4037,477736.0
2023-09-29,43.4037,43.7765,43.4037,43.7667,1000803.0
2023-09-30,43.4037,43.7765,43.4037,43.7667,1000803.0
2023-10-01,43.4037,43.7765,43.4037,43.7667,1000803.0
2023-10-02,43.6588,43.8256,42.5796,42.8249,720581.0
2023-10-03,42.6679,42.8298,42.246,42.6679,740167.0
2023-10-04,42.609,42.7758,42.3049,42.6483,351419.0
2023-10-05,42.7464,42.8788,42.416,42.8445,416977.0
2023-10-06,42.717,42.9328,42.609,42.8739,429832.0
2023-10-07,42.717,42.9328,42.609,42.8739,429832.0
2023-10-08,42.717,42.9328,42.609,42.8739,429832.0
2023-10-09,42.7758,43.0211,42.7758,43.0211,265211.0
2023-10-10,43.0309,43.0751,42.8396,42.8739,712449.0
2023-10-11,43.0211,43.0211,42.7268,43.0113,607944.0
2023-10-12,42.8151,43.0996,42.3932,42.5992,335790.0
2023-10-13,42.7268,43.08,42.6483,42.9132,415554.0
2023-10-14,42.7268,43.08,42.6483,42.9132,415554.0
2023-10-15,42.7268,43.08,42.6483,42.9132,415554.0
2023-10-16,43.0996,43.6588,42.9328,43.6588,772144.0
2023-10-17,43.5999,43.9335,43.5607,43.8943,622734.0
2023-10-18,43.7373,43.9139,43.3743,43.5901,384830.0
2023-10-19,43.4037,43.9335,43.2566,43.7569,721041.0
2023-10-20,43.7863,43.9531,43.698,43.855,527465.0
2023-10-21,43.7863,43.9531,43.698,43.855,527465.0
2023-10-22,43.7863,43.9531,43.698,43.855,527465.0
2023-10-23,43.698,44.0218,43.3939,43.5411,311678.0
2023-10-24,43.6392,43.8648,43.4332,43.5705,295135.0
2023-10-25,43.4626,43.6637,42.9426,43.4626,652708.0
2023-10-26,43.47,43.6679,43.1831,43.3018,490583.0
2023-10-27,43.0743,43.3661,42.2136,42.4807,527674.0
2023-10-28,43.0743,43.3661,42.2136,42.4807,527674.0
2023-10-29,43.0743,43.3661,42.2136,42.4807,527674.0
2023-10-30,42.6786,42.8665,42.085,42.0949,708210.0
2023-10-31,42.0355,42.2433,41.6497,41.808,591995.0
2023-11-01,41.9366,42.0553,41.6398,41.7585,656817.0
2023-11-02,41.8377,42.0652,41.7981,41.8772,710244.0
2023-11-03,42.362,42.5796,41.7684,41.9465,606285.0
2023-11-04,42.362,42.5796,41.7684,41.9465,606285.0
2023-11-05,42.362,42.5796,41.7684,41.9465,606285.0
2023-11-06,41.9069,41.9069,41.7387,41.7684,296921.0
2023-11-07,41.6695,41.9465,41.5607,41.8673,677096.0
2023-11-08,41.7091,41.9613,41.5706,41.8278,473785.0
2023-11-09,41.9366,42.3224,41.7288,41.8278,336684.0
2023-11-10,41.7387,41.9366,41.5607,41.7091,408266.0
2023-11-11,41.7387,41.9366,41.5607,41.7091,408266.0
2023-11-12,41.7387,41.9366,41.5607,41.7091,408266.0
2023-11-13,41.6497,41.897,41.1649,41.3034,388814.0
2023-11-14,41.7684,42.5302,41.3925,42.5005,987730.0
2023-11-15,42.4708,43.1139,42.4708,42.7775,621794.0
2023-11-16,42.8171,43.1337,42.7083,43.1139,535455.0
2023-11-17,43.1831,43.2326,42.7379,42.7379,529347.0
2023-11-18,43.1831,43.2326,42.7379,42.7379,529347.0
2023-11-19,43.1831,43.2326,42.7379,42.7379,529347.0
2023-11-20,42.5994,42.7181,41.808,41.8278,472614.0
2023-11-21,41.9465,41.9811,41.4667,41.4815,435845.0
2023-11-22,41.6497,41.9861,41.4716,41.6596,579204.0
2023-11-23,41.6497,41.9861,41.4716,41.6596,579204.0
2023-11-24,41.6992,41.6992,41.4914,41.5508,97618.0
2023-11-25,41.6992,41.6992,41.4914,41.5508,97618.0
2023-11-26,41.6992,41.6992,41.4914,41.5508,97618.0
2023-11-27,41.62,41.6992,41.4024,41.6398,307506.0
2023-11-28,41.5607,41.7882,41.3826,41.4024,436255.0
2023-11-29,41.5706,41.6695,40.9968,41.2045,456984.0
2023-11-30,41.2837,41.4518,41.0165,41.1254,456743.0
2023-12-01,41.254,41.8575,41.0561,41.7981,699187.0
2023-12-02,41.254,41.8575,41.0561,41.7981,699187.0
2023-12-03,41.254,41.8575,41.0561,41.7981,699187.0
2023-12-04,41.8377,41.8624,41.6695,41.7981,444785.0
2023-12-05,41.8476,41.8476,41.532,41.5804,615456.0
2023-12-06,41.9267,42.174,41.6942,42.1345,563833.0
2023-12-07,42.0355,42.362,41.9366,42.2037,277330.0
2023-12-08,42.1444,42.2829,41.7783,42.1839,282547.0
2023-12-09,42.1444,42.2829,41.7783,42.1839,282547.0
2023-12-10,42.1444,42.2829,41.7783,42.1839,282547.0
2023-12-11,42.085,42.1641,41.7585,41.9861,489984.0
2023-12-12,42.0652,42.451,41.4419,41.4815,549059.0
2023-12-13,41.3529,42.3323,41.2243,42.0949,715321.0
2023-12-14,42.2433,42.4411,41.2144,41.2837,738143.0
2023-12-15,41.3529,42.5104,41.2194,42.5104,2417240.0
2023-12-16,41.3529,42.5104,41.2194,42.5104,2417240.0
2023-12-17,41.3529,42.5104,41.2194,42.5104,2417240.0
2023-12-18,42.4708,42.8468,42.2433,42.639,824805.0
2023-12-19,42.7775,42.8369,42.5104,42.5401,1371121.0
2023-12-20,42.5401,42.639,41.9465,41.9465,1299627.0
2023-12-21,42.0454,42.362,42.0058,42.2136,1247391.0
2023-12-22,42.3125,42.5104,41.5062,41.6002,1021120.0
2023-12-23,42.3125,42.5104,41.5062,41.6002,1021120.0
2023-12-24,42.3125,42.5104,41.5062,41.6002,1021120.0
2023-12-25,42.3125,42.5104,41.5062,41.6002,1021120.0
2023-12-26,41.6596,41.7981,41.4914,41.5112,749142.0
2023-12-27,41.5211,41.5903,41.155,41.155,633478.0
2023-12-28,41.0561,41.3826,41.0561,41.1847,795692.0
2023-12-29,41.1353,41.2243,41.0561,41.155,454383.0
2023-12-30,41.1353,41.2243,41.0561,41.155,454383.0
2023-12-31,41.1353,41.2243,41.0561,41.155,454383.0
2024-01-01,41.1353,41.2243,41.0561,41.155,454383.0
2024-01-02,38.2267,38.9291,38.1179,38.6917,11257461.0
2024-01-03,38.8203,39.2457,38.4048,38.9786,5954396.0
2024-01-04,38.6521,39.1863,38.4351,38.6719,5495875.0
2024-01-05,38.3157,38.8945,38.1822,38.7708,2073880.0
2024-01-06,38.3157,38.8945,38.1822,38.7708,2073880.0
2024-01-07,38.3157,38.8945,38.1822,38.7708,2073880.0
2024-01-08,38.8203,38.8203,38.1772,38.8104,2018778.0
2024-01-09,38.7214,38.7214,38.3009,38.4641,1387730.0
2024-01-10,38.3256,38.4444,37.9398,38.0288,1230508.0
2024-01-11,37.9002,37.9199,36.9115,37.5243,2151446.0
2024-01-12,37.6133,37.7715,36.6933,36.7724,1432820.0
2024-01-13,37.6133,37.7715,36.6933,36.7724,1432820.0
2024-01-14,37.6133,37.7715,36.6933,36.7724,1432820.0
2024-01-15,37.6133,37.7715,36.6933,36.7724,1432820.0
2024-01-16,36.723,36.723,35.9513,36.0898,2270132.0
2024-01-17,35.4863,36.0601,34.9773,35.4468,2173875.0
2024-01-18,35.3775,35.7238,34.7938,35.5754,2202682.0
2024-01-19,35.5952,35.7534,34.8235,35.6248,2299245.0
2024-01-20,35.5952,35.7534,34.8235,35.6248,2299245.0
2024-01-21,35.5952,35.7534,34.8235,35.6248,2299245.0
2024-01-22,35.704,36.1887,35.1302,36.169,2130952.0
2024-01-23,36.258,36.5647,35.8474,36.0305,1906990.0
2024-01-24,36.2976,36.5449,35.4072,35.6446,3450739.0
2024-01-25,36.0799,36.5944,35.8821,36.5647,1522516.0
2024-01-26,36.6834,36.9258,36.5449,36.6339,1291862.0
2024-01-27,36.6834,36.9258,36.5449,36.6339,1291862.0
2024-01-28,36.6834,36.9258,36.5449,36.6339,1291862.0
2024-01-29,36.4954,36.8516,36.0898,36.8021,976768.0
2024-01-30,36.6537,36.8318,36.0997,36.1591,1282247.0
2024-01-31,36.3371,36.535,35.7534,35.8425,884544.0
2024-02-01,35.8,36.33,35.595,36.31,804523.0
2024-02-02,35.94,35.99,35.24,35.64,1046334.0
2024-02-03,35.94,35.99,35.24,35.64,1046334.0
2024-02-04,35.94,35.99,35.24,35.64,1046334.0
2024-02-05,35.26,35.26,34.625,34.74,1261836.0
2024-02-06,34.73,36.4,34.73,36.2,2447409.0
2024-02-07,36.07,37.295,35.9,36.96,3467014.0
2024-02-08,37.0,37.34,36.53,37.08,1729835.0
2024-02-09,37.15,37.27,36.81,36.99,909466.0
2024-02-10,37.15,37.27,36.81,36.99,909466.0
2024-02-11,37.15,37.27,36.81,36.99,909466.0
2024-02-12,37.0,37.615,37.0,37.41,1142986.0
2024-02-13,37.03,37.4,36.07,36.28,1478964.0
2024-02-14,36.62,36.955,36.35,36.83,1028202.0
2024-02-15,37.0,37.65,36.89,37.6,1525682.0
2024-02-16,37.53,37.65,37.09,37.46,2132128.0
2024-02-17,37.53,37.65,37.09,37.46,2132128.0
2024-02-18,37.53,37.65,37.09,37.46,2132128.0
2024-02-19,37.53,37.65,37.09,37.46,2132128.0
2024-02-20,37.455,37.73,37.35,37.6,901289.0
2024-02-21,37.68,38.02,37.55,38.02,866338.0
2024-02-22,37.64,37.765,37.09,37.58,772265.0
2024-02-23,37.58,38.01,37.38,37.74,893278.0
2024-02-24,37.58,38.01,37.38,37.74,893278.0
2024-02-25,37.58,38.01,37.38,37.74,893278.0
2024-02-26,37.53,37.6,36.73,37.04,926624.0
2024-02-27,37.3,38.045,37.02,38.02,1047582.0
2024-02-28,38.05,38.15,37.48,37.61,1233791.0
2024-02-29,37.81,38.09,36.29,36.51,3029152.0
2024-03-01,36.51,37.34,35.95,36.8,2504069.0
2024-03-02,36.51,37.34,35.95,36.8,2504069.0
2024-03-03,36.51,37.34,35.95,36.8,2504069.0
2024-03-04,36.67,38.14,36.63,37.88,1062902.0
2024-03-05,37.99,38.22,37.21,37.39,723158.0
2024-03-06,37.62,37.93,37.01,37.17,646509.0
2024-03-07,37.74,37.905,37.26,37.74,1451291.0
2024-03-08,37.84,37.96,37.29,37.69,806001.0
2024-03-09,37.84,37.96,37.29,37.69,806001.0
2024-03-10,37.84,37.96,37.29,37.69,806001.0
2024-03-11,37.69,38.11,37.66,37.71,517268.0
2024-03-12,37.61,37.61,37.18,37.4,485987.0
2024-03-13,37.39,37.82,36.66,36.92,860330.0
2024-03-14,36.71,36.915,36.255,36.63,756850.0
2024-03-15,36.49,36.98,36.49,36.7,1500737.0
2024-03-16,36.49,36.98,36.49,36.7,1500737.0
2024-03-17,36.49,36.98,36.49,36.7,1500737.0
2024-03-18,36.54,37.16,36.13,36.95,1368155.0
2024-03-19,37.01,37.25,36.63,36.8,406057.0
2024-03-20,36.62,37.135,36.61,37.07,549091.0
2024-03-21,37.28,37.42,36.95,37.19,535777.0
2024-03-22,37.38,37.515,37.15,37.17,706216.0
2024-03-23,37.38,37.515,37.15,37.17,706216.0
2024-03-24,37.38,37.515,37.15,37.17,706216.0
2024-03-25,37.28,37.3599,36.74,36.85,317424.0
2024-03-26,37.0,37.0,36.6,36.91,570870.0
2024-03-27,37.14,37.53,37.02,37.45,396035.0
2024-03-28,37.45,37.73,37.43,37.64,600222.0
2024-03-29,37.45,37.73,37.43,37.64,600222.0
2024-03-30,37.45,37.73,37.43,37.64,600222.0
2024-03-31,37.45,37.73,37.43,37.64,600222.0
2024-04-01,37.71,37.71,37.14,37.37,329341.0
2024-04-02,37.34,37.83,37.265,37.31,514459.0
2024-04-03,37.24,37.37,36.74,37.17,457805.0
2024-04-04,37.52,37.57,36.91,37.18,534130.0
2024-04-05,36.92,37.37,36.56,37.2,618324.0
2024-04-06,36.92,37.37,36.56,37.2,618324.0
2024-04-07,36.92,37.37,36.56,37.2,618324.0
2024-04-08,37.34,37.55,37.07,37.45,459755.0
