,ULH US Equity,ULH US Equity,ULH US Equity,ULH US Equity,ULH US Equity
2022-08-16,38.6299,39.6647,38.2687,38.8642,71971.0
2022-08-17,38.6689,38.6689,37.4193,37.6439,70466.0
2022-08-18,37.8684,39.7135,37.8684,39.4499,67970.0
2022-08-19,38.8739,39.0204,38.3272,38.6592,68803.0
2022-08-20,38.8739,39.0204,38.3272,38.6592,68803.0
2022-08-21,38.8739,39.0204,38.3272,38.6592,68803.0
2022-08-22,37.927,38.708,37.6048,38.337,227517.0
2022-08-23,38.4932,39.2254,38.3077,38.4249,105279.0
2022-08-24,38.2296,38.5811,37.9367,38.0344,41161.0
2022-08-25,38.4053,38.6299,37.9563,38.5323,32840.0
2022-08-26,38.7177,38.7177,36.6188,36.6872,58342.0
2022-08-27,38.7177,38.7177,36.6188,36.6872,58342.0
2022-08-28,38.7177,38.7177,36.6188,36.6872,58342.0
2022-08-29,36.6872,37.4486,36.1307,36.8531,54146.0
2022-08-30,36.6579,36.6579,35.5742,36.1795,114004.0
2022-08-31,36.0038,38.2296,35.6133,35.6426,67300.0
2022-09-01,35.6671,35.6671,34.3062,35.3048,45256.0
2022-09-02,35.8629,35.8629,34.5246,35.0503,41405.0
2022-09-03,35.8629,35.8629,34.5246,35.0503,41405.0
2022-09-04,35.8629,35.8629,34.5246,35.0503,41405.0
2022-09-05,35.8629,35.8629,34.5246,35.0503,41405.0
2022-09-06,34.5509,34.8642,33.6208,34.0222,57227.0
2022-09-07,34.0516,34.9719,33.4789,34.4139,61824.0
2022-09-08,34.1887,34.1985,33.2096,33.3663,40527.0
2022-09-09,33.8754,34.316,33.6502,33.9145,33644.0
2022-09-10,33.8754,34.316,33.6502,33.9145,33644.0
2022-09-11,33.8754,34.316,33.6502,33.9145,33644.0
2022-09-12,33.8754,34.7076,33.8754,34.316,42945.0
2022-09-13,33.7873,33.7873,32.769,33.1607,49549.0
2022-09-14,33.4446,33.5131,32.9159,33.3663,65680.0
2022-09-15,33.2879,33.4642,32.3285,32.8767,69710.0
2022-09-16,32.3089,32.3089,30.8599,31.4767,116055.0
2022-09-17,32.3089,32.3089,30.8599,31.4767,116055.0
2022-09-18,32.3089,32.3089,30.8599,31.4767,116055.0
2022-09-19,30.8599,32.5928,30.8599,32.2599,85210.0
2022-09-20,32.1425,32.1425,31.2123,31.5061,63972.0
2022-09-21,31.9564,32.2697,31.369,31.4963,38470.0
2022-09-22,31.8292,31.8977,31.3298,31.7215,53841.0
2022-09-23,31.0557,31.0557,29.6556,30.106,58125.0
2022-09-24,31.0557,31.0557,29.6556,30.106,58125.0
2022-09-25,31.0557,31.0557,29.6556,30.106,58125.0
2022-09-26,30.1941,31.2123,30.1941,30.7326,61192.0
2022-09-27,31.0263,31.6138,30.899,31.2613,35749.0
2022-09-28,31.4375,32.2404,30.7015,32.025,57916.0
2022-09-29,31.7117,31.8389,31.0363,31.4767,50842.0
2022-09-30,31.3592,31.9466,30.899,31.0557,132215.0
2022-10-01,31.3592,31.9466,30.899,31.0557,132215.0
2022-10-02,31.3592,31.9466,30.899,31.0557,132215.0
2022-10-03,31.3005,32.8963,31.3005,32.3187,149855.0
2022-10-04,32.8082,33.4348,32.5732,32.7299,42612.0
2022-10-05,32.4558,33.0532,32.3089,32.7495,35699.0
2022-10-06,32.5928,33.2194,32.5928,32.7005,29556.0
2022-10-07,32.5341,32.769,31.4375,31.8781,35037.0
2022-10-08,32.5341,32.769,31.4375,31.8781,35037.0
2022-10-09,32.5341,32.769,31.4375,31.8781,35037.0
2022-10-10,32.025,32.397,31.8781,32.162,25745.0
2022-10-11,31.9662,32.6772,31.7802,32.162,30131.0
2022-10-12,32.2501,32.5243,32.1327,32.3872,22219.0
2022-10-13,31.7704,33.2194,30.4105,33.1117,38065.0
2022-10-14,33.4838,33.7481,32.2092,32.5928,34017.0
2022-10-15,33.4838,33.7481,32.2092,32.5928,34017.0
2022-10-16,33.4838,33.7481,32.2092,32.5928,34017.0
2022-10-17,33.0334,33.6796,32.6711,33.5131,36250.0
2022-10-18,34.0516,34.7749,33.4397,34.0027,37454.0
2022-10-19,33.8264,33.9733,32.9747,33.7971,40628.0
2022-10-20,33.6306,33.6404,32.9061,33.0726,34001.0
2022-10-21,33.19,33.9145,33.0823,33.8754,36133.0
2022-10-22,33.19,33.9145,33.0823,33.8754,36133.0
2022-10-23,33.19,33.9145,33.0823,33.8754,36133.0
2022-10-24,33.8754,34.6021,33.4152,34.4922,30537.0
2022-10-25,34.3943,35.1971,34.267,34.688,46282.0
2022-10-26,34.737,35.4517,34.2768,35.1384,40296.0
2022-10-27,35.2754,35.3831,34.2474,34.4922,45305.0
2022-10-28,36.2251,36.2251,32.2697,32.2697,101259.0
2022-10-29,36.2251,36.2251,32.2697,32.2697,101259.0
2022-10-30,36.2251,36.2251,32.2697,32.2697,101259.0
2022-10-31,32.446,32.446,31.1634,31.3298,145746.0
2022-11-01,31.8194,34.267,31.8194,33.8166,98306.0
2022-11-02,32.0445,32.7005,31.4277,31.7508,103419.0
2022-11-03,31.5844,32.3578,30.8217,32.1816,46612.0
2022-11-04,32.2893,33.3075,32.211,32.9453,34751.0
2022-11-05,32.2893,33.3075,32.211,32.9453,34751.0
2022-11-06,32.2893,33.3075,32.211,32.9453,34751.0
2022-11-07,32.7984,34.032,32.7886,33.3467,51165.0
2022-11-08,34.0712,36.2447,34.0712,35.2656,118174.0
2022-11-09,34.7663,35.073,33.1509,33.2879,40735.0
2022-11-10,34.6293,35.7943,33.9103,35.4615,61688.0
2022-11-11,35.7943,36.9203,35.5104,35.716,57249.0
2022-11-12,35.7943,36.9203,35.5104,35.716,57249.0
2022-11-13,35.7943,36.9203,35.5104,35.716,57249.0
2022-11-14,35.9804,37.3021,35.7845,36.1566,62409.0
2022-11-15,36.4699,38.1832,36.3859,37.5273,83234.0
2022-11-16,37.8406,37.8406,36.3916,36.5776,59044.0
2022-11-17,36.2251,37.1846,35.3831,36.9203,54332.0
2022-11-18,37.4098,37.7427,36.5972,37.1454,70300.0
2022-11-19,37.4098,37.7427,36.5972,37.1454,70300.0
2022-11-20,37.4098,37.7427,36.5972,37.1454,70300.0
2022-11-21,36.8126,38.1832,36.7342,36.9594,76838.0
2022-11-22,37.0769,37.8014,36.3818,36.6461,57260.0
2022-11-23,36.4797,36.6951,35.9706,36.4699,28048.0
2022-11-24,36.4797,36.6951,35.9706,36.4699,28048.0
2022-11-25,36.5776,37.463,35.9412,35.9412,19026.0
2022-11-26,36.5776,37.463,35.9412,35.9412,19026.0
2022-11-27,36.5776,37.463,35.9412,35.9412,19026.0
2022-11-28,36.1174,36.6853,35.0307,35.295,49299.0
2022-11-29,35.5692,35.9804,35.4419,35.8237,28421.0
2022-11-30,36.186,38.1343,35.6083,37.1748,248690.0
2022-12-01,37.5762,38.8784,37.2923,38.2518,169591.0
2022-12-02,37.7658,38.4726,37.0099,37.0786,78036.0
2022-12-03,37.7658,38.4726,37.0099,37.0786,78036.0
2022-12-04,37.7658,38.4726,37.0099,37.0786,78036.0
2022-12-05,38.2959,38.6885,34.9091,35.0072,76152.0
2022-12-06,34.7716,36.3816,34.3858,35.5177,97810.0
2022-12-07,35.2232,36.2347,34.379,34.9582,62703.0
2022-12-08,35.2625,35.2625,33.0929,33.2304,70715.0
2022-12-09,32.8966,33.3875,32.0033,33.2304,58517.0
2022-12-10,32.8966,33.3875,32.0033,33.2304,58517.0
2022-12-11,32.8966,33.3875,32.0033,33.2304,58517.0
2022-12-12,33.358,35.3705,33.2991,35.1152,61497.0
2022-12-13,36.6467,36.7841,35.0368,35.3214,130343.0
2022-12-14,35.4686,36.7758,35.2378,35.7533,58448.0
2022-12-15,35.4196,36.1674,33.7801,34.0256,132458.0
2022-12-16,33.6721,34.2808,33.579,34.0452,71170.0
2022-12-17,33.6721,34.2808,33.579,34.0452,71170.0
2022-12-18,33.6721,34.2808,33.579,34.0452,71170.0
2022-12-19,34.1139,34.752,33.5642,34.2121,40200.0
2022-12-20,34.163,34.8109,33.6231,33.8488,66205.0
2022-12-21,34.1041,34.6833,33.9667,34.6146,73635.0
2022-12-22,34.4084,34.4084,32.8377,33.3384,43309.0
2022-12-23,33.3678,33.6672,32.6033,33.5838,24244.0
2022-12-24,33.3678,33.6672,32.6033,33.5838,24244.0
2022-12-25,33.3678,33.6672,32.6033,33.5838,24244.0
2022-12-26,33.3678,33.6672,32.6033,33.5838,24244.0
2022-12-27,33.9078,34.1175,33.0831,33.466,46846.0
2022-12-28,33.4856,33.9372,32.7494,32.8377,62434.0
2022-12-29,33.0046,33.9077,32.9948,33.3384,34092.0
2022-12-30,33.1813,33.4365,32.3861,32.8279,51501.0
2022-12-31,33.1813,33.4365,32.3861,32.8279,51501.0
2023-01-01,33.1813,33.4365,32.3861,32.8279,51501.0
2023-01-02,33.1813,33.4365,32.3861,32.8279,51501.0
2023-01-03,33.0242,33.6231,32.8279,33.4562,58651.0
2023-01-04,33.5249,33.5347,32.8475,33.1715,39544.0
2023-01-05,32.9457,33.25,32.4548,33.0144,25394.0
2023-01-06,33.1617,34.5358,33.1273,34.0354,52321.0
2023-01-07,33.1617,34.5358,33.1273,34.0354,52321.0
2023-01-08,33.1617,34.5358,33.1273,34.0354,52321.0
2023-01-09,34.2612,35.0171,33.9961,34.1728,48475.0
2023-01-10,34.1573,34.4968,34.0448,34.1434,22522.0
2023-01-11,34.3004,34.488,33.8881,34.0452,39825.0
2023-01-12,34.3004,35.1499,34.0452,35.0367,28480.0
2023-01-13,34.5557,34.8109,34.163,34.4771,39305.0
2023-01-14,34.5557,34.8109,34.163,34.4771,39305.0
2023-01-15,34.5557,34.8109,34.163,34.4771,39305.0
2023-01-16,34.5557,34.8109,34.163,34.4771,39305.0
2023-01-17,34.6931,34.8796,33.9961,34.3986,61593.0
2023-01-18,34.7127,35.8024,34.3888,34.4673,30054.0
2023-01-19,34.055,34.3495,33.466,34.2219,33936.0
2023-01-20,34.5753,35.0247,34.0354,34.9483,27270.0
2023-01-21,34.5753,35.0247,34.0354,34.9483,27270.0
2023-01-22,34.5753,35.0247,34.0354,34.9483,27270.0
2023-01-23,34.8894,35.3018,34.7029,34.9778,36534.0
2023-01-24,34.6735,36.0379,34.6048,35.7533,32460.0
2023-01-25,35.5864,36.254,35.5472,35.8711,27826.0
2023-01-26,35.9988,36.2933,35.1251,35.3803,50818.0
2023-01-27,35.3803,35.881,34.8404,35.0563,43528.0
2023-01-28,35.3803,35.881,34.8404,35.0563,43528.0
2023-01-29,35.3803,35.881,34.8404,35.0563,43528.0
2023-01-30,34.5851,35.2134,33.8989,33.9961,61194.0
2023-01-31,34.3102,35.4392,33.9765,35.2625,95184.0
2023-02-01,35.0563,37.1179,34.9778,36.7645,60726.0
2023-02-02,36.6958,37.5695,36.6958,37.3142,49692.0
2023-02-03,36.9019,38.4039,36.9019,38.2861,49775.0
2023-02-04,36.9019,38.4039,36.9019,38.2861,49775.0
2023-02-05,36.9019,38.4039,36.9019,38.2861,49775.0
2023-02-06,38.0309,38.9831,37.7069,38.6984,64942.0
2023-02-07,39.7194,44.1763,39.7194,43.067,173855.0
2023-02-08,43.2044,43.5873,41.722,41.722,81189.0
2023-02-09,41.722,42.2706,40.3673,40.6716,98405.0
2023-02-10,40.2004,40.2004,31.5124,32.0033,328037.0
2023-02-11,40.2004,40.2004,31.5124,32.0033,328037.0
2023-02-12,40.2004,40.2004,31.5124,32.0033,328037.0
2023-02-13,31.5713,31.5713,28.6164,29.1171,388676.0
2023-02-14,28.9306,30.9528,28.6557,30.4325,119875.0
2023-02-15,29.8043,31.1197,29.3527,30.9725,79248.0
2023-02-16,30.7467,32.0523,30.4325,31.1688,79742.0
2023-02-17,31.1492,32.1505,30.7921,32.0425,73278.0
2023-02-18,31.1492,32.1505,30.7921,32.0425,73278.0
2023-02-19,31.1492,32.1505,30.7921,32.0425,73278.0
2023-02-20,31.1492,32.1505,30.7921,32.0425,73278.0
2023-02-21,31.9051,31.9051,29.8926,30.2657,126222.0
2023-02-22,29.9319,30.2264,29.4445,29.8141,126373.0
2023-02-23,30.0595,30.5504,29.823,30.3736,56068.0
2023-02-24,29.7552,30.7565,29.657,30.6682,87626.0
2023-02-25,29.7552,30.7565,29.657,30.6682,87626.0
2023-02-26,29.7552,30.7565,29.657,30.6682,87626.0
2023-02-27,30.7271,31.2964,30.0006,30.3246,76768.0
2023-02-28,30.3049,30.3933,29.068,29.1563,113885.0
2023-03-01,29.068,30.2102,29.068,29.4116,57218.0
2023-03-02,28.9698,29.9221,28.96,29.8828,43752.0
2023-03-03,29.9173,31.055,29.7893,30.8728,60473.0
2023-03-04,29.9173,31.055,29.7893,30.8728,60473.0
2023-03-05,29.9173,31.055,29.7893,30.8728,60473.0
2023-03-06,30.7447,30.8531,29.9764,30.4689,103231.0
2023-03-07,30.3803,30.3803,29.6808,30.0158,69630.0
2023-03-08,29.5135,30.3704,29.5135,29.9961,53808.0
2023-03-09,30.1931,30.3409,29.5823,29.7202,66666.0
2023-03-10,29.5232,29.7104,28.7746,29.0011,63882.0
2023-03-11,29.5232,29.7104,28.7746,29.0011,63882.0
2023-03-12,29.5232,29.7104,28.7746,29.0011,63882.0
2023-03-13,28.7056,28.7056,26.5975,26.6369,127890.0
2023-03-14,27.5333,27.6417,25.7158,25.967,68026.0
2023-03-15,25.376,26.8142,25.1987,26.8142,116410.0
2023-03-16,26.233,26.8241,25.8094,26.568,44707.0
2023-03-17,26.4694,26.5088,25.3661,25.6518,104144.0
2023-03-18,26.4694,26.5088,25.3661,25.6518,104144.0
2023-03-19,26.4694,26.5088,25.3661,25.6518,104144.0
2023-03-20,25.6518,26.105,25.4449,25.5927,73116.0
2023-03-21,26.1345,26.8929,25.7109,26.5975,43865.0
2023-03-22,26.5975,27.4447,26.4005,26.9324,105987.0
2023-03-23,26.9521,27.7008,26.4005,26.568,124030.0
2023-03-24,26.3906,27.3166,26.233,27.1787,74161.0
2023-03-25,26.3906,27.3166,26.233,27.1787,74161.0
2023-03-26,26.3906,27.3166,26.233,27.1787,74161.0
2023-03-27,27.3265,28.0751,27.2378,27.7402,53847.0
2023-03-28,27.5136,28.3904,27.4348,28.154,73905.0
2023-03-29,28.3707,28.5283,27.4841,27.7698,60518.0
2023-03-30,28.0357,28.1244,27.7304,27.8683,39771.0
2023-03-31,28.1145,28.8041,28.0702,28.7155,115489.0
2023-04-01,28.1145,28.8041,28.0702,28.7155,115489.0
2023-04-02,28.1145,28.8041,28.0702,28.7155,115489.0
2023-04-03,28.7155,28.8534,28.085,28.4396,61171.0
2023-04-04,28.5184,28.5775,27.1984,27.3068,54385.0
2023-04-05,27.3462,27.6516,26.6369,27.1886,47227.0
2023-04-06,27.3363,27.8978,27.0112,27.3462,41991.0
2023-04-07,27.3363,27.8978,27.0112,27.3462,41991.0
2023-04-08,27.3363,27.8978,27.0112,27.3462,41991.0
2023-04-09,27.3363,27.8978,27.0112,27.3462,41991.0
2023-04-10,27.1984,27.8584,27.1957,27.7895,39086.0
2023-04-11,27.9471,28.2229,27.6417,27.8289,63045.0
2023-04-12,28.2229,28.2229,27.5826,27.8289,24231.0
2023-04-13,28.0062,28.3559,27.6121,28.2229,30083.0
2023-04-14,28.1835,28.5972,27.9372,28.5283,44910.0
2023-04-15,28.1835,28.5972,27.9372,28.5283,44910.0
2023-04-16,28.1835,28.5972,27.9372,28.5283,44910.0
2023-04-17,28.7155,28.7352,28.1342,28.5677,42642.0
2023-04-18,28.6465,28.9568,28.479,28.7647,28490.0
2023-04-19,28.7253,28.8484,28.4298,28.7549,28301.0
2023-04-20,28.6268,29.2573,28.3117,28.9125,27855.0
2023-04-21,28.8337,29.0947,28.4495,28.479,54542.0
2023-04-22,28.8337,29.0947,28.4495,28.479,54542.0
2023-04-23,28.8337,29.0947,28.4495,28.479,54542.0
2023-04-24,28.5381,29.1268,28.3411,28.5578,45048.0
2023-04-25,28.3411,28.3411,26.3611,26.5581,96154.0
2023-04-26,26.6369,26.6369,25.5238,25.7306,41455.0
2023-04-27,25.9966,26.5384,25.77,25.9572,21954.0
2023-04-28,25.2775,26.3906,24.7455,25.2184,41721.0
2023-04-29,25.2775,26.3906,24.7455,25.2184,41721.0
2023-04-30,25.2775,26.3906,24.7455,25.2184,41721.0
2023-05-01,24.8933,25.7799,23.7407,25.6617,74598.0
2023-05-02,25.5238,25.6321,24.8046,25.573,46943.0
2023-05-03,25.573,25.9966,25.4351,25.5041,34556.0
2023-05-04,25.2972,25.2972,24.3121,24.5978,36784.0
2023-05-05,25.0509,25.642,25.0312,25.5927,39240.0
2023-05-06,25.0509,25.642,25.0312,25.5927,39240.0
2023-05-07,25.0509,25.642,25.0312,25.5927,39240.0
2023-05-08,25.6715,25.9769,24.802,25.0411,30987.0
2023-05-09,24.8046,25.4497,24.2431,25.1297,37238.0
2023-05-10,25.5238,25.5238,24.7012,24.8539,50906.0
2023-05-11,24.9031,25.4154,24.7948,25.3661,41511.0
2023-05-12,25.3464,25.7208,25.2381,25.4745,23711.0
2023-05-13,25.3464,25.7208,25.2381,25.4745,23711.0
2023-05-14,25.3464,25.7208,25.2381,25.4745,23711.0
2023-05-15,25.4449,25.7799,25.1494,25.2676,82081.0
2023-05-16,25.307,26.0754,25.1199,25.9079,63357.0
2023-05-17,26.0064,26.499,25.7306,26.3414,39012.0
2023-05-18,26.1542,27.0802,26.1444,26.9423,43285.0
2023-05-19,27.356,27.356,26.5051,26.6566,33567.0
2023-05-20,27.356,27.356,26.5051,26.6566,33567.0
2023-05-21,27.356,27.356,26.5051,26.6566,33567.0
2023-05-22,26.7847,26.7847,26.3315,26.5384,43155.0
2023-05-23,26.5187,27.0211,26.366,26.7551,40187.0
2023-05-24,26.5384,26.6271,25.9966,26.5088,32202.0
2023-05-25,26.3906,26.7847,26.3315,26.696,27739.0
2023-05-26,26.765,27.2674,26.6862,27.0309,32131.0
2023-05-27,26.765,27.2674,26.6862,27.0309,32131.0
2023-05-28,26.765,27.2674,26.6862,27.0309,32131.0
2023-05-29,26.765,27.2674,26.6862,27.0309,32131.0
2023-05-30,27.0408,27.2132,26.8586,26.9915,30762.0
2023-05-31,26.8044,26.8241,26.1542,26.1542,51689.0
2023-06-01,26.3808,26.9423,25.9769,26.8044,41369.0
2023-06-02,27.2049,28.4509,27.2049,28.4509,59613.0
2023-06-03,27.2049,28.4509,27.2049,28.4509,59613.0
2023-06-04,27.2049,28.4509,27.2049,28.4509,59613.0
2023-06-05,28.2432,28.2432,26.6115,26.8192,85124.0
2023-06-06,26.6214,27.6301,26.6214,27.462,42380.0
2023-06-07,27.4323,29.4003,27.3334,29.1728,77550.0
2023-06-08,28.9157,29.2124,28.446,28.8069,45931.0
2023-06-09,28.9058,29.0937,28.441,28.5795,53401.0
2023-06-10,28.9058,29.0937,28.441,28.5795,53401.0
2023-06-11,28.9058,29.0937,28.441,28.5795,53401.0
2023-06-12,28.619,28.6289,27.7191,28.4509,30971.0
2023-06-13,28.619,29.3607,28.2531,29.3211,52960.0
2023-06-14,29.1827,29.8255,29.1827,29.6376,73834.0
2023-06-15,29.4003,29.6772,28.98,29.5189,36360.0
2023-06-16,29.776,29.776,28.8663,28.9454,39530.0
2023-06-17,29.776,29.776,28.8663,28.9454,39530.0
2023-06-18,29.776,29.776,28.8663,28.9454,39530.0
2023-06-19,29.776,29.776,28.8663,28.9454,39530.0
2023-06-20,28.8267,28.8959,27.8279,28.1048,41453.0
2023-06-21,27.9663,28.4311,27.9663,28.1147,29868.0
2023-06-22,27.7883,28.1641,27.7883,28.0652,23358.0
2023-06-23,27.6796,27.9466,27.2741,27.4719,274998.0
2023-06-24,27.6796,27.9466,27.2741,27.4719,274998.0
2023-06-25,27.6796,27.9466,27.2741,27.4719,274998.0
2023-06-26,27.4719,28.3619,27.4719,28.0553,34362.0
2023-06-27,28.2729,29.1926,28.0357,28.8663,42228.0
2023-06-28,28.8761,29.0739,28.53,28.7426,21486.0
2023-06-29,28.6882,29.149,28.3916,28.6882,44056.0
2023-06-30,29.0245,29.0245,28.3322,28.4905,23401.0
2023-07-01,29.0245,29.0245,28.3322,28.4905,23401.0
2023-07-02,29.0245,29.0245,28.3322,28.4905,23401.0
2023-07-03,28.7772,29.5882,28.5696,29.4893,21309.0
2023-07-04,28.7772,29.5882,28.5696,29.4893,21309.0
2023-07-05,29.242,29.5486,28.9355,29.3211,41863.0
2023-07-06,28.9355,29.2816,28.4806,29.1333,31346.0
2023-07-07,28.975,30.0628,28.975,29.6673,48136.0
2023-07-08,28.975,30.0628,28.975,29.6673,48136.0
2023-07-09,28.975,30.0628,28.975,29.6673,48136.0
2023-07-10,29.4596,30.0628,28.6784,29.9442,38371.0
2023-07-11,29.9046,30.2804,29.6376,30.2606,24218.0
2023-07-12,30.7748,31.299,30.0134,30.0134,23272.0
2023-07-13,30.0134,30.3595,29.4299,29.9046,18540.0
2023-07-14,29.9936,29.9936,29.3508,29.6475,22643.0
2023-07-15,29.9936,29.9936,29.3508,29.6475,22643.0
2023-07-16,29.9936,29.9936,29.3508,29.6475,22643.0
2023-07-17,29.6475,30.2161,29.5387,29.6475,34402.0
2023-07-18,29.9145,30.5671,29.7563,30.1716,24757.0
2023-07-19,30.1815,31.3484,30.1815,31.3187,29591.0
2023-07-20,31.2297,31.6253,30.9232,31.4473,33060.0
2023-07-21,31.6154,31.6154,31.1803,31.2693,33944.0
2023-07-22,31.6154,31.6154,31.1803,31.2693,33944.0
2023-07-23,31.6154,31.6154,31.1803,31.2693,33944.0
2023-07-24,31.299,31.6451,30.76,31.3089,27364.0
2023-07-25,31.1803,31.4124,30.4782,30.6957,31727.0
2023-07-26,30.9825,31.3484,30.9331,31.3484,21380.0
2023-07-27,31.2891,31.5165,30.9528,31.2396,34225.0
2023-07-28,30.4386,30.8745,28.797,30.1716,31920.0
2023-07-29,30.4386,30.8745,28.797,30.1716,31920.0
2023-07-30,30.4386,30.8745,28.797,30.1716,31920.0
2023-07-31,30.0628,30.8144,29.9837,30.7452,23395.0
2023-08-01,30.4287,31.1012,30.4188,30.9726,106791.0
2023-08-02,30.587,31.5462,30.587,31.5066,23518.0
2023-08-03,31.3484,32.0604,31.0715,31.744,26643.0
2023-08-04,32.1989,32.9307,31.7143,31.8923,28067.0
2023-08-05,32.1989,32.9307,31.7143,31.8923,28067.0
2023-08-06,32.1989,32.9307,31.7143,31.8923,28067.0
2023-08-07,32.1099,32.7527,31.6254,31.7638,39194.0
2023-08-08,31.3089,32.4065,31.2891,32.2978,25383.0
2023-08-09,32.1593,32.8219,31.8528,32.5845,34094.0
2023-08-10,32.5054,32.8219,32.1692,32.4461,36001.0
2023-08-11,32.2384,32.456,31.2199,31.8824,28864.0
2023-08-12,32.2384,32.456,31.2199,31.8824,28864.0
2023-08-13,32.2384,32.456,31.2199,31.8824,28864.0
2023-08-14,31.5363,31.5363,29.8354,29.9738,44352.0
2023-08-15,29.6673,29.6673,28.5186,28.9454,50764.0
2023-08-16,28.7377,29.4794,27.9466,28.0652,39683.0
2023-08-17,28.3322,28.3322,27.4224,27.4917,26494.0
2023-08-18,27.4224,27.8081,27.3928,27.6499,19519.0
2023-08-19,27.4224,27.8081,27.3928,27.6499,19519.0
2023-08-20,27.4224,27.8081,27.3928,27.6499,19519.0
2023-08-21,27.6301,27.64,27.3038,27.5114,19422.0
2023-08-22,27.6697,27.6697,27.0417,27.1456,24946.0
2023-08-23,27.0071,27.0071,26.5621,26.839,30309.0
2023-08-24,26.6313,26.8983,26.5621,26.6214,20954.0
2023-08-25,26.6412,27.0368,26.572,26.9379,19352.0
2023-08-26,26.6412,27.0368,26.572,26.9379,19352.0
2023-08-27,26.6412,27.0368,26.572,26.9379,19352.0
2023-08-28,26.9675,27.3631,26.7203,26.8291,30685.0
2023-08-29,26.8092,27.4867,26.8092,27.1653,18283.0
2023-08-30,27.2543,28.085,27.2543,27.4422,28670.0
2023-08-31,27.3082,28.0825,26.8714,26.9211,40091.0
2023-09-01,27.2288,27.3777,26.5885,26.9012,49029.0
2023-09-02,27.2288,27.3777,26.5885,26.9012,49029.0
2023-09-03,27.2288,27.3777,26.5885,26.9012,49029.0
2023-09-04,27.2288,27.3777,26.5885,26.9012,49029.0
2023-09-05,26.8615,26.8615,26.3007,26.4148,25180.0
2023-09-06,26.3354,26.4049,25.4619,25.5115,29481.0
2023-09-07,25.5214,25.7795,25.0648,25.3427,38979.0
2023-09-08,25.1541,25.4619,25.1442,25.2137,21525.0
2023-09-09,25.1541,25.4619,25.1442,25.2137,21525.0
2023-09-10,25.1541,25.4619,25.1442,25.2137,21525.0
2023-09-11,25.2335,25.3229,24.0622,24.8166,92086.0
2023-09-12,24.5883,25.2832,24.4395,25.035,36766.0
2023-09-13,24.8663,25.6108,24.7968,25.4817,44420.0
2023-09-14,26.0089,26.3156,25.8093,26.2262,20461.0
2023-09-15,26.2163,26.5885,26.0575,26.3056,28608.0
2023-09-16,26.2163,26.5885,26.0575,26.3056,28608.0
2023-09-17,26.2163,26.5885,26.0575,26.3056,28608.0
2023-09-18,26.3453,26.3652,25.7994,25.7994,12655.0
2023-09-19,25.7001,26.1716,25.0152,25.303,33650.0
2023-09-20,25.2832,25.5214,24.8563,24.8563,26569.0
2023-09-21,24.8166,24.9755,24.5883,24.9258,23554.0
2023-09-22,24.8365,25.6582,24.3501,24.4394,16011.0
2023-09-23,24.8365,25.6582,24.3501,24.4394,16011.0
2023-09-24,24.8365,25.6582,24.3501,24.4394,16011.0
2023-09-25,24.4295,24.982,24.4295,24.628,33695.0
2023-09-26,24.5883,24.8166,23.8339,23.8438,14689.0
2023-09-27,24.0721,24.3501,23.685,24.1813,26855.0
2023-09-28,24.3501,24.8117,24.1515,24.489,59306.0
2023-09-29,24.7868,25.1392,24.36,24.9953,29321.0
2023-09-30,24.7868,25.1392,24.36,24.9953,29321.0
2023-10-01,24.7868,25.1392,24.36,24.9953,29321.0
2023-10-02,25.2137,25.4023,24.4394,24.6082,41803.0
2023-10-03,24.7174,24.7174,23.8547,24.0721,17902.0
2023-10-04,24.0225,24.4742,23.5659,23.6949,23203.0
2023-10-05,23.7942,24.0424,23.7644,23.9729,24018.0
2023-10-06,23.7048,24.1913,23.5758,24.1317,14286.0
2023-10-07,23.7048,24.1913,23.5758,24.1317,14286.0
2023-10-08,23.7048,24.1913,23.5758,24.1317,14286.0
2023-10-09,24.1515,24.3302,23.7247,24.2111,16176.0
2023-10-10,24.6372,24.6777,24.4394,24.4493,11370.0
2023-10-11,24.4295,24.5089,24.1317,24.4196,29787.0
2023-10-12,24.0821,24.4593,23.9332,24.1317,26148.0
2023-10-13,24.7471,24.7471,23.9034,24.0424,19556.0
2023-10-14,24.7471,24.7471,23.9034,24.0424,19556.0
2023-10-15,24.7471,24.7471,23.9034,24.0424,19556.0
2023-10-16,24.3605,24.8365,24.231,24.6975,22975.0
2023-10-17,24.7868,25.2931,24.6181,24.628,17161.0
2023-10-18,24.5188,24.8166,24.0721,24.3898,26552.0
2023-10-19,23.5545,24.1913,23.5262,23.7148,21097.0
2023-10-20,23.8637,24.3699,23.4567,23.6453,21410.0
2023-10-21,23.8637,24.3699,23.4567,23.6453,21410.0
2023-10-22,23.8637,24.3699,23.4567,23.6453,21410.0
2023-10-23,23.5957,23.8339,23.2285,23.3872,28919.0
2023-10-24,23.3971,23.8041,22.8948,23.0447,19383.0
2023-10-25,22.8015,22.9008,22.0521,22.6625,28584.0
2023-10-26,22.4739,22.9306,21.9478,22.2059,35540.0
2023-10-27,21.5805,21.7642,20.6971,21.0246,42738.0
2023-10-28,21.5805,21.7642,20.6971,21.0246,42738.0
2023-10-29,21.5805,21.7642,20.6971,21.0246,42738.0
2023-10-30,21.4217,22.0471,20.9849,22.0372,22634.0
