,FNF US Equity,FNF US Equity,FNF US Equity,FNF US Equity,FNF US Equity
2023-07-11,35.1763,35.6421,35.1715,35.3316,1759921.0
2023-07-12,35.7877,36.1807,35.4675,36.0109,1055265.0
2023-07-13,36.0109,37.253,36.0109,37.2433,1570188.0
2023-07-14,37.2433,37.2433,36.3311,36.661,1177605.0
2023-07-15,37.2433,37.2433,36.3311,36.661,1177605.0
2023-07-16,37.2433,37.2433,36.3311,36.661,1177605.0
2023-07-17,36.4767,37.0249,36.399,36.8454,791101.0
2023-07-18,37.0201,37.4762,36.7095,36.923,957405.0
2023-07-19,37.0783,37.3209,36.957,37.2044,587128.0
2023-07-20,37.2141,37.2821,36.6513,36.9036,1154943.0
2023-07-21,37.1268,37.1656,36.7581,36.9133,910111.0
2023-07-22,37.1268,37.1656,36.7581,36.9133,910111.0
2023-07-23,37.1268,37.1656,36.7581,36.9133,910111.0
2023-07-24,36.826,37.0977,36.7872,36.8745,609953.0
2023-07-25,36.8745,37.1171,36.7872,36.8454,1063960.0
2023-07-26,36.8648,37.3015,36.8066,37.1559,866805.0
2023-07-27,37.7187,38.8056,37.4616,37.5926,1417867.0
2023-07-28,38.0584,38.2428,37.7818,37.8934,910561.0
2023-07-29,38.0584,38.2428,37.7818,37.8934,910561.0
2023-07-30,38.0584,38.2428,37.7818,37.8934,910561.0
2023-07-31,38.1651,38.4271,37.8449,38.0099,1258667.0
2023-08-01,37.9225,38.301,37.8449,38.1554,1777626.0
2023-08-02,37.9419,38.0293,37.6411,37.8837,588046.0
2023-08-03,37.777,37.874,37.4373,37.6799,617535.0
2023-08-04,37.8061,38.7085,37.6508,38.3107,1000686.0
2023-08-05,37.8061,38.7085,37.6508,38.3107,1000686.0
2023-08-06,37.8061,38.7085,37.6508,38.3107,1000686.0
2023-08-07,38.3495,38.9123,38.2622,38.6988,987178.0
2023-08-08,38.2428,38.5145,37.8449,38.4756,1325767.0
2023-08-09,38.8153,39.9215,38.6455,39.5625,1354051.0
2023-08-10,40.2223,41.0112,39.9167,40.5911,1504633.0
2023-08-11,40.4067,40.9404,40.3582,40.8628,1119904.0
2023-08-12,40.4067,40.9404,40.3582,40.8628,1119904.0
2023-08-13,40.4067,40.9404,40.3582,40.8628,1119904.0
2023-08-14,40.8046,40.8725,40.3679,40.7949,1194334.0
2023-08-15,40.4358,40.4358,39.7857,39.8051,1510059.0
2023-08-16,39.7954,40.1755,39.6789,39.8148,1150531.0
2023-08-17,39.9894,40.1932,39.514,39.6498,730044.0
2023-08-18,39.4363,39.7857,39.2604,39.3975,1004464.0
2023-08-19,39.4363,39.7857,39.2604,39.3975,1004464.0
2023-08-20,39.4363,39.7857,39.2604,39.3975,1004464.0
2023-08-21,39.4557,39.4557,38.4853,38.7474,717253.0
2023-08-22,38.6891,38.7571,38.3252,38.4271,751002.0
2023-08-23,38.398,38.8638,38.2525,38.7765,509751.0
2023-08-24,38.6309,39.2714,38.6018,38.9511,829183.0
2023-08-25,39.0482,39.1307,38.3592,38.825,673209.0
2023-08-26,39.0482,39.1307,38.3592,38.825,673209.0
2023-08-27,39.0482,39.1307,38.3592,38.825,673209.0
2023-08-28,38.9317,39.2714,38.7182,39.0482,454364.0
2023-08-29,39.1064,39.7857,38.9026,39.6692,1366313.0
2023-08-30,39.5722,40.0186,39.4654,39.9991,1016837.0
2023-08-31,39.8633,40.232,39.7371,40.1738,1493281.0
2023-09-01,40.562,40.9986,40.3,40.7075,1489323.0
2023-09-02,40.562,40.9986,40.3,40.7075,1489323.0
2023-09-03,40.562,40.9986,40.3,40.7075,1489323.0
2023-09-04,40.562,40.9986,40.3,40.7075,1489323.0
2023-09-05,41.6294,42.5318,40.9016,40.9307,4615571.0
2023-09-06,40.756,41.4353,40.7172,41.0472,2747046.0
2023-09-07,41.0472,41.9011,40.9792,41.7167,4436151.0
2023-09-08,41.7458,42.3281,41.4741,41.5323,2428164.0
2023-09-09,41.7458,42.3281,41.4741,41.5323,2428164.0
2023-09-10,41.7458,42.3281,41.4741,41.5323,2428164.0
2023-09-11,41.6973,42.1243,41.5445,41.6197,1789127.0
2023-09-12,41.9108,42.3669,41.3286,41.3868,2170981.0
2023-09-13,41.4741,41.5304,40.5911,41.3577,3019822.0
2023-09-14,41.7107,41.9853,41.4557,41.4753,2613881.0
2023-09-15,41.6617,42.1226,41.3577,41.9951,36078821.0
2023-09-16,41.6617,42.1226,41.3577,41.9951,36078821.0
2023-09-17,41.6617,42.1226,41.3577,41.9951,36078821.0
2023-09-18,41.7009,42.2501,41.5146,41.9657,2891469.0
2023-09-19,42.1128,42.4365,42.0057,42.2011,4091901.0
2023-09-20,42.407,42.4904,41.3037,41.3969,3088602.0
2023-09-21,41.1909,41.2988,40.8477,40.9948,2313659.0
2023-09-22,41.0634,41.0929,40.6368,40.7202,1588232.0
2023-09-23,41.0634,41.0929,40.6368,40.7202,1588232.0
2023-09-24,41.0634,41.0929,40.6368,40.7202,1588232.0
2023-09-25,40.7006,40.7496,40.3769,40.6417,4160393.0
2023-09-26,40.4946,40.7006,39.9895,40.1023,3597319.0
2023-09-27,40.2298,40.3426,39.6021,40.2102,2487298.0
2023-09-28,40.2887,40.7104,40.1906,40.5338,1686906.0
2023-09-29,40.6319,40.9703,40.22,40.5044,3007987.0
2023-09-30,40.6319,40.9703,40.22,40.5044,3007987.0
2023-10-01,40.6319,40.9703,40.22,40.5044,3007987.0
2023-10-02,40.0042,40.0042,38.4939,38.5528,3555252.0
2023-10-03,38.4351,38.4351,37.7044,38.1507,2216148.0
2023-10-04,38.2095,38.5331,37.8613,38.2585,2155543.0
2023-10-05,38.1899,39.0706,38.0526,38.8568,1995341.0
2023-10-06,38.6803,39.1608,38.4155,38.5626,1390455.0
2023-10-07,38.6803,39.1608,38.4155,38.5626,1390455.0
2023-10-08,38.6803,39.1608,38.4155,38.5626,1390455.0
2023-10-09,38.5626,39.0137,38.4449,38.6116,877931.0
2023-10-10,38.7685,39.0333,38.1507,38.2978,1426686.0
2023-10-11,38.4939,39.1412,38.4841,39.1216,1119349.0
2023-10-12,39.1412,39.1412,38.1016,38.5528,1014150.0
2023-10-13,38.7489,38.9156,38.4155,38.6214,749604.0
2023-10-14,38.7489,38.9156,38.4155,38.6214,749604.0
2023-10-15,38.7489,38.9156,38.4155,38.6214,749604.0
2023-10-16,38.9156,39.3766,38.8568,39.3177,914412.0
2023-10-17,39.1706,39.9062,38.6803,39.4845,1689077.0
2023-10-18,38.8666,38.9745,38.3958,38.5528,1412148.0
2023-10-19,38.5331,38.7881,37.469,37.6701,1572922.0
2023-10-20,37.523,37.6701,36.9443,37.0718,1216269.0
2023-10-21,37.523,37.6701,36.9443,37.0718,1216269.0
2023-10-22,37.523,37.6701,36.9443,37.0718,1216269.0
2023-10-23,36.7874,37.1405,36.3804,36.8855,1038211.0
2023-10-24,37.0326,37.2974,36.807,36.8169,990565.0
2023-10-25,36.9345,37.0228,36.4932,36.6501,1319157.0
2023-10-26,36.758,38.2585,36.758,38.1703,3033892.0
2023-10-27,38.0526,38.2095,37.3955,37.572,1607610.0
2023-10-28,38.0526,38.2095,37.3955,37.572,1607610.0
2023-10-29,38.0526,38.2095,37.3955,37.572,1607610.0
2023-10-30,37.9153,38.337,37.7633,38.3272,1307738.0
2023-10-31,38.4155,38.4841,38.0232,38.337,1126097.0
2023-11-01,38.3958,39.6512,38.2095,39.5531,1472858.0
2023-11-02,39.7198,40.7986,39.5727,40.779,1170466.0
2023-11-03,41.1909,42.4953,41.0046,41.9951,1695720.0
2023-11-04,41.1909,42.4953,41.0046,41.9951,1695720.0
2023-11-05,41.1909,42.4953,41.0046,41.9951,1695720.0
2023-11-06,41.8676,41.9461,40.8575,40.9948,1222914.0
2023-11-07,40.6417,41.2792,40.5155,41.1615,1575185.0
2023-11-08,41.3969,43.0053,41.3969,42.564,2347102.0
2023-11-09,42.7209,43.1426,42.2972,42.7993,2632169.0
2023-11-10,42.9268,43.1426,42.6424,43.0936,1302922.0
2023-11-11,42.9268,43.1426,42.6424,43.0936,1302922.0
2023-11-12,42.9268,43.1426,42.6424,43.0936,1302922.0
2023-11-13,42.819,43.2407,42.7219,42.9955,2039578.0
2023-11-14,43.4761,43.5447,42.2796,42.9268,2729360.0
2023-11-15,42.9072,43.6624,42.7601,43.5839,1558547.0
2023-11-16,43.6035,43.6722,43.123,43.5545,1531771.0
2023-11-17,43.7114,44.192,43.5317,44.1822,1721890.0
2023-11-18,43.7114,44.192,43.5317,44.1822,1721890.0
2023-11-19,43.7114,44.192,43.5317,44.1822,1721890.0
2023-11-20,44.1626,44.8638,43.9174,44.5941,2083105.0
2023-11-21,44.4862,44.7216,43.8978,43.9272,1516031.0
2023-11-22,43.7899,44.0792,43.4172,43.7801,1341843.0
2023-11-23,43.7899,44.0792,43.4172,43.7801,1341843.0
2023-11-24,43.937,44.1626,43.8095,44.0547,450486.0
2023-11-25,43.937,44.1626,43.8095,44.0547,450486.0
2023-11-26,43.937,44.1626,43.8095,44.0547,450486.0
2023-11-27,43.8291,44.0449,43.4957,43.8487,3870426.0
2023-11-28,43.7605,43.7605,43.2505,43.5741,2719734.0
2023-11-29,43.7016,44.0743,43.4957,43.5349,1554637.0
2023-11-30,43.5741,44.2803,43.5349,43.9762,3242443.0
2023-12-01,43.888,44.2803,43.5839,44.0939,1468462.0
2023-12-02,43.888,44.2803,43.5839,44.0939,1468462.0
2023-12-03,43.888,44.2803,43.5839,44.0939,1468462.0
2023-12-04,43.9762,44.7458,43.937,44.6529,1572032.0
2023-12-05,44.5156,45.2904,44.4862,44.957,2164226.0
2023-12-06,45.1531,45.9965,45.1531,45.4768,1655929.0
2023-12-07,45.565,46.075,45.4571,45.9181,1280079.0
2023-12-08,45.8789,46.1633,45.7906,45.82,1188841.0
2023-12-09,45.8789,46.1633,45.7906,45.82,1188841.0
2023-12-10,45.8789,46.1633,45.7906,45.82,1188841.0
2023-12-11,45.82,46.3594,45.82,46.2417,1286551.0
2023-12-12,46.2417,46.7713,46.0456,46.1535,1114924.0
2023-12-13,46.0064,47.2372,45.6533,47.0754,2293170.0
2023-12-14,47.9867,48.2641,47.3626,47.7787,1905607.0
2023-12-15,47.6202,48.5316,47.3329,48.1155,4261480.0
2023-12-16,47.6202,48.5316,47.3329,48.1155,4261480.0
2023-12-17,47.6202,48.5316,47.3329,48.1155,4261480.0
2023-12-18,48.0759,48.0759,47.4914,47.9075,1355379.0
2023-12-19,48.066,49.1458,47.8481,49.1458,2419054.0
2023-12-20,48.9576,49.8244,48.7297,48.7396,1929504.0
2023-12-21,48.7991,49.3043,48.3632,49.0566,1289429.0
2023-12-22,49.3538,49.7897,49.205,49.7105,978370.0
2023-12-23,49.3538,49.7897,49.205,49.7105,978370.0
2023-12-24,49.3538,49.7897,49.205,49.7105,978370.0
2023-12-25,49.3538,49.7897,49.205,49.7105,978370.0
2023-12-26,49.76,50.186,49.5619,50.1563,857931.0
2023-12-27,50.1166,50.6219,49.9482,50.503,1160902.0
2023-12-28,50.5525,50.9983,50.4634,50.8893,1694831.0
2023-12-29,50.7705,50.9735,50.2157,50.5426,1546438.0
2023-12-30,50.7705,50.9735,50.2157,50.5426,1546438.0
2023-12-31,50.7705,50.9735,50.2157,50.5426,1546438.0
2024-01-01,50.7705,50.9735,50.2157,50.5426,1546438.0
2024-01-02,50.077,50.2949,48.9181,49.1062,1694502.0
2024-01-03,48.4623,48.6802,47.5608,47.5806,1500225.0
2024-01-04,47.6796,48.4127,47.4617,47.6004,1410396.0
2024-01-05,47.5509,48.6307,47.1343,48.3929,1626093.0
2024-01-06,47.5509,48.6307,47.1343,48.3929,1626093.0
2024-01-07,47.5509,48.6307,47.1343,48.3929,1626093.0
2024-01-08,48.5712,48.8734,48.1452,48.7396,1017018.0
2024-01-09,48.3038,48.7002,48.1348,48.3236,1147483.0
2024-01-10,48.7198,49.1458,48.2938,49.1161,1558310.0
2024-01-11,49.1161,49.2052,48.2047,49.1656,1808197.0
2024-01-12,49.2647,49.5024,48.8288,49.4034,1424828.0
2024-01-13,49.2647,49.5024,48.8288,49.4034,1424828.0
2024-01-14,49.2647,49.5024,48.8288,49.4034,1424828.0
2024-01-15,49.2647,49.5024,48.8288,49.4034,1424828.0
2024-01-16,48.8882,48.9377,48.0462,48.4424,1845665.0
2024-01-17,47.7391,48.3632,47.5311,47.9768,1506381.0
2024-01-18,48.0363,48.066,47.3626,47.749,1132252.0
2024-01-19,47.8778,48.5118,47.2735,48.4226,1962477.0
2024-01-20,47.8778,48.5118,47.2735,48.4226,1962477.0
2024-01-21,47.8778,48.5118,47.2735,48.4226,1962477.0
2024-01-22,48.6802,49.4826,48.6802,49.3538,2214857.0
2024-01-23,49.2052,49.4034,48.4226,48.591,1284968.0
2024-01-24,49.1062,49.2894,48.7396,49.0665,1441197.0
2024-01-25,49.443,49.4479,48.4821,49.3043,1226545.0
2024-01-26,49.5322,49.7451,49.3241,49.5123,1379662.0
2024-01-27,49.5322,49.7451,49.3241,49.5123,1379662.0
2024-01-28,49.5322,49.7451,49.3241,49.5123,1379662.0
2024-01-29,49.3637,50.2454,49.1953,50.1166,912832.0
2024-01-30,49.9383,50.5228,49.869,50.4931,809187.0
2024-01-31,50.4733,50.4733,49.5024,49.5619,1595961.0
2024-02-01,49.5123,50.2058,48.5985,50.1662,974119.0
2024-02-02,49.9878,50.612,49.6609,50.2256,1253054.0
2024-02-03,49.9878,50.612,49.6609,50.2256,1253054.0
2024-02-04,49.9878,50.612,49.6609,50.2256,1253054.0
2024-02-05,49.8194,49.8838,48.8684,49.235,1508087.0
2024-02-06,49.1805,49.7303,49.126,49.6015,963739.0
2024-02-07,49.7303,50.186,49.3439,49.869,1584151.0
2024-02-08,49.8591,50.5723,49.4133,50.4039,1454892.0
2024-02-09,50.3742,50.7605,49.9482,50.7407,1050154.0
2024-02-10,50.3742,50.7605,49.9482,50.7407,1050154.0
2024-02-11,50.3742,50.7605,49.9482,50.7407,1050154.0
2024-02-12,50.9091,51.7809,50.7705,51.4738,1897840.0
2024-02-13,50.8249,50.9983,49.8588,50.5822,2132610.0
2024-02-14,51.0379,51.5927,50.711,51.5233,1719236.0
2024-02-15,51.7314,52.4347,51.7116,52.1276,1390403.0
2024-02-16,51.6422,52.192,51.6422,51.8998,1473369.0
2024-02-17,51.6422,52.192,51.6422,51.8998,1473369.0
2024-02-18,51.6422,52.192,51.6422,51.8998,1473369.0
2024-02-19,51.6422,52.192,51.6422,51.8998,1473369.0
2024-02-20,51.5233,52.0286,51.3648,51.6422,1901051.0
2024-02-21,51.5828,52.4446,51.4837,52.3258,1782214.0
2024-02-22,51.3946,51.6175,49.334,49.5024,3181287.0
2024-02-23,49.5222,50.0525,49.2548,49.5916,1764475.0
2024-02-24,49.5222,50.0525,49.2548,49.5916,1764475.0
2024-02-25,49.5222,50.0525,49.2548,49.5916,1764475.0
2024-02-26,49.2251,49.5123,48.6604,49.0269,2261470.0
2024-02-27,48.9774,49.6411,48.9279,49.6213,1354831.0
2024-02-28,49.5718,49.5718,49.1062,49.235,1067315.0
2024-02-29,49.6708,50.2157,49.3736,50.1067,1516442.0
2024-03-01,50.077,50.5129,49.8541,50.0176,897448.0
2024-03-02,50.077,50.5129,49.8541,50.0176,897448.0
2024-03-03,50.077,50.5129,49.8541,50.0176,897448.0
2024-03-04,50.1761,51.563,49.9482,50.5822,1903108.0
2024-03-05,50.4039,51.3946,50.4039,50.929,1424729.0
2024-03-06,51.2261,51.6224,50.5921,51.5035,1174509.0
2024-03-07,51.8503,52.2663,50.7011,50.9488,2537523.0
2024-03-08,50.4534,50.8299,49.76,49.9086,2096630.0
2024-03-09,50.4534,50.8299,49.76,49.9086,2096630.0
2024-03-10,50.4534,50.8299,49.76,49.9086,2096630.0
2024-03-11,49.8194,50.6615,49.6674,50.5723,1956971.0
2024-03-12,50.602,50.7209,49.7154,50.2553,1187303.0
2024-03-13,50.2454,50.9091,50.2454,50.82,2016194.0
2024-03-14,50.83,50.87,49.28,49.65,1635771.0
2024-03-15,49.55,50.04,49.03,49.28,7054068.0
2024-03-16,49.55,50.04,49.03,49.28,7054068.0
2024-03-17,49.55,50.04,49.03,49.28,7054068.0
2024-03-18,49.4,49.48,48.79,48.92,1994484.0
2024-03-19,48.77,49.56,48.77,49.54,1457074.0
2024-03-20,49.38,51.17,49.35,51.0,1159215.0
2024-03-21,51.3,52.59,51.3,52.3,966038.0
2024-03-22,52.5,52.64,51.535,51.63,1009210.0
2024-03-23,52.5,52.64,51.535,51.63,1009210.0
2024-03-24,52.5,52.64,51.535,51.63,1009210.0
2024-03-25,51.78,52.15,50.86,51.38,1387939.0
2024-03-26,51.28,51.7,50.89,50.95,1131915.0
2024-03-27,51.19,51.98,51.1,51.96,994141.0
2024-03-28,52.04,53.35,52.0,53.1,2054312.0
2024-03-29,52.04,53.35,52.0,53.1,2054312.0
2024-03-30,52.04,53.35,52.0,53.1,2054312.0
2024-03-31,52.04,53.35,52.0,53.1,2054312.0
2024-04-01,53.0,53.09,52.6,52.91,2426643.0
2024-04-02,52.65,52.69,51.735,52.01,1193014.0
2024-04-03,51.85,52.92,51.7,52.6,1336125.0
2024-04-04,53.05,53.9637,51.99,52.28,1745944.0
2024-04-05,52.27,52.71,51.77,52.43,869192.0
2024-04-06,52.27,52.71,51.77,52.43,869192.0
2024-04-07,52.27,52.71,51.77,52.43,869192.0
2024-04-08,52.56,53.09,52.42,52.95,1041087.0
