,ED US Equity,ED US Equity,ED US Equity,ED US Equity,ED US Equity
2023-07-06,89.7957,90.1459,89.105,89.6595,1776242.0
2023-07-07,88.9883,90.1361,88.6188,89.5233,1664307.0
2023-07-08,88.9883,90.1361,88.6188,89.5233,1664307.0
2023-07-09,88.9883,90.1361,88.6188,89.5233,1664307.0
2023-07-10,89.3093,89.4455,88.4825,88.9007,1560639.0
2023-07-11,88.8715,90.0194,88.5214,90.0194,1082715.0
2023-07-12,90.2821,90.8852,89.7568,90.5544,1294216.0
2023-07-13,90.1848,91.2451,89.7665,91.2159,1712878.0
2023-07-14,90.9727,91.0747,90.1945,90.5447,1121857.0
2023-07-15,90.9727,91.0747,90.1945,90.5447,1121857.0
2023-07-16,90.9727,91.0747,90.1945,90.5447,1121857.0
2023-07-17,90.3793,90.5204,89.4163,89.9027,1512791.0
2023-07-18,90.0291,90.8025,88.7354,89.6303,2013039.0
2023-07-19,89.961,91.2159,89.8929,90.9435,2030125.0
2023-07-20,91.2451,93.4338,90.6809,93.2782,2095876.0
2023-07-21,94.4552,95.175,93.925,94.4844,2121681.0
2023-07-22,94.4552,95.175,93.925,94.4844,2121681.0
2023-07-23,94.4552,95.175,93.925,94.4844,2121681.0
2023-07-24,94.6595,95.1361,94.2801,94.4844,1124296.0
2023-07-25,94.4552,95.4474,93.998,95.0486,1980024.0
2023-07-26,94.9221,96.1527,94.6011,94.8443,1070002.0
2023-07-27,94.3093,94.8151,92.9377,93.142,1482009.0
2023-07-28,93.6964,93.9591,92.354,93.035,1406299.0
2023-07-29,93.6964,93.9591,92.354,93.035,1406299.0
2023-07-30,93.6964,93.9591,92.354,93.035,1406299.0
2023-07-31,93.3171,93.4046,91.7996,92.2762,4358892.0
2023-08-01,92.3054,92.7431,90.7392,90.7976,1728276.0
2023-08-02,90.8754,91.6342,90.6614,90.7879,1404923.0
2023-08-03,90.4474,90.462,87.8404,87.8696,2229915.0
2023-08-04,88.1225,89.668,86.284,86.8774,2819026.0
2023-08-05,88.1225,89.668,86.284,86.8774,2819026.0
2023-08-06,88.1225,89.668,86.284,86.8774,2819026.0
2023-08-07,87.4805,88.8813,87.4124,88.1517,2072410.0
2023-08-08,88.4824,88.7548,87.7285,88.7062,1462362.0
2023-08-09,88.1517,89.3385,88.1322,88.4824,1331744.0
2023-08-10,88.8132,89.426,87.6945,87.9474,1463289.0
2023-08-11,88.2587,88.5019,87.7529,88.356,1156121.0
2023-08-12,88.2587,88.5019,87.7529,88.356,1156121.0
2023-08-13,88.2587,88.5019,87.7529,88.356,1156121.0
2023-08-14,88.0933,88.283,86.7412,87.1206,2009052.0
2023-08-15,86.7181,87.1598,85.7561,86.0702,2454878.0
2023-08-16,86.404,87.5328,86.2371,87.1991,1353631.0
2023-08-17,87.15,87.9255,86.6003,86.6297,1317061.0
2023-08-18,86.7181,87.9059,86.5512,87.6801,1440621.0
2023-08-19,86.7181,87.9059,86.5512,87.6801,1440621.0
2023-08-20,86.7181,87.9059,86.5512,87.6801,1440621.0
2023-08-21,87.415,87.8666,86.3843,87.0813,1268773.0
2023-08-22,86.9929,87.8911,86.669,87.739,1559057.0
2023-08-23,88.0826,88.4261,87.3561,88.3869,2679887.0
2023-08-24,88.2396,89.5354,87.8077,87.8175,1939697.0
2023-08-25,88.0629,88.8237,87.7243,88.2298,1890777.0
2023-08-26,88.0629,88.8237,87.7243,88.2298,1890777.0
2023-08-27,88.0629,88.8237,87.7243,88.2298,1890777.0
2023-08-28,88.1709,88.9464,87.4838,88.0629,1669924.0
2023-08-29,88.2593,88.5243,87.4347,88.4261,1484255.0
2023-08-30,88.3672,89.0506,87.8273,88.1807,1019980.0
2023-08-31,88.3672,88.5846,87.2972,87.3267,1842367.0
2023-09-01,87.8077,87.8077,85.6775,86.7279,1572692.0
2023-09-02,87.8077,87.8077,85.6775,86.7279,1572692.0
2023-09-03,87.8077,87.8077,85.6775,86.7279,1572692.0
2023-09-04,87.8077,87.8077,85.6775,86.7279,1572692.0
2023-09-05,86.5021,86.7279,84.745,84.9217,1942564.0
2023-09-06,85.2358,85.3438,84.6272,85.2064,1365914.0
2023-09-07,85.9426,87.5819,85.9426,86.885,1626257.0
2023-09-08,87.1107,87.8764,86.6199,87.6114,1392799.0
2023-09-09,87.1107,87.8764,86.6199,87.6114,1392799.0
2023-09-10,87.1107,87.8764,86.6199,87.6114,1392799.0
2023-09-11,87.0126,88.4261,87.0126,88.0826,1627614.0
2023-09-12,88.2298,88.6715,87.1598,88.5439,1815473.0
2023-09-13,88.8384,89.9477,88.6028,89.7808,1725195.0
2023-09-14,90.1146,90.7232,89.8201,90.6839,2019131.0
2023-09-15,90.4581,91.3711,89.7219,89.8102,3727649.0
2023-09-16,90.4581,91.3711,89.7219,89.8102,3727649.0
2023-09-17,90.4581,91.3711,89.7219,89.8102,3727649.0
2023-09-18,89.6925,90.0066,89.0446,89.8888,1519088.0
2023-09-19,89.9771,90.3599,89.4569,89.4961,1132199.0
2023-09-20,89.9771,90.6348,89.2703,89.8201,1186579.0
2023-09-21,89.6826,90.4287,88.9902,89.1918,1814128.0
2023-09-22,88.7403,89.8299,88.3967,89.1624,1492847.0
2023-09-23,88.7403,89.8299,88.3967,89.1624,1492847.0
2023-09-24,88.7403,89.8299,88.3967,89.1624,1492847.0
2023-09-25,88.3967,88.917,87.8764,88.5734,1549445.0
2023-09-26,88.3869,88.5145,86.0178,86.2174,2009263.0
2023-09-27,85.8935,86.5021,84.9414,85.0395,1786761.0
2023-09-28,85.4518,85.6383,83.302,83.9204,1975694.0
2023-09-29,84.6468,85.1573,83.5867,83.9597,2011173.0
2023-09-30,84.6468,85.1573,83.5867,83.9597,2011173.0
2023-10-01,84.6468,85.1573,83.5867,83.9597,2011173.0
2023-10-02,83.459,83.6259,79.5717,80.1215,2440424.0
2023-10-03,79.7092,81.9964,78.9828,81.6528,2635633.0
2023-10-04,82.0357,82.7424,80.4935,82.6541,1933234.0
2023-10-05,82.389,83.5081,81.6823,83.2038,2524698.0
2023-10-06,81.7804,84.9708,81.1424,84.7646,2419746.0
2023-10-07,81.7804,84.9708,81.1424,84.7646,2419746.0
2023-10-08,81.7804,84.9708,81.1424,84.7646,2419746.0
2023-10-09,84.7548,85.9524,84.7548,85.9426,1451701.0
2023-10-10,85.7168,86.6788,85.5892,86.5021,1830328.0
2023-10-11,86.7966,87.0617,85.6186,86.8261,1738072.0
2023-10-12,86.4629,86.8555,84.7843,85.7659,1905968.0
2023-10-13,86.561,87.1795,85.8346,86.404,1958685.0
2023-10-14,86.561,87.1795,85.8346,86.404,1958685.0
2023-10-15,86.561,87.1795,85.8346,86.404,1958685.0
2023-10-16,83.5867,87.2874,83.5867,87.0322,3995520.0
2023-10-17,86.777,87.847,86.4825,87.2678,2943802.0
2023-10-18,87.2089,87.5279,86.2273,86.6592,2639728.0
2023-10-19,86.5021,87.2138,85.815,86.0604,1950850.0
2023-10-20,86.0702,87.0715,84.8873,85.4616,10175505.0
2023-10-21,86.0702,87.0715,84.8873,85.4616,10175505.0
2023-10-22,86.0702,87.0715,84.8873,85.4616,10175505.0
2023-10-23,84.7646,86.2862,84.2934,85.0002,2130766.0
2023-10-24,85.6677,86.6396,85.5107,86.3549,1689625.0
2023-10-25,85.9819,86.9929,85.7561,86.6886,1472041.0
2023-10-26,87.042,88.4458,86.8555,87.6605,1884648.0
2023-10-27,87.1009,87.6506,85.5794,85.8641,1248111.0
2023-10-28,87.1009,87.6506,85.5794,85.8641,1248111.0
2023-10-29,87.1009,87.6506,85.5794,85.8641,1248111.0
2023-10-30,86.1585,86.7868,85.1965,85.8739,1370354.0
2023-10-31,86.3745,86.6592,85.3634,86.1782,2480350.0
2023-11-01,86.5119,88.1807,85.5254,87.523,2221627.0
2023-11-02,87.3758,89.0348,87.1991,88.5047,1853011.0
2023-11-03,90.1146,91.5576,88.3378,88.4163,2543103.0
2023-11-04,90.1146,91.5576,88.3378,88.4163,2543103.0
2023-11-05,90.1146,91.5576,88.3378,88.4163,2543103.0
2023-11-06,89.1722,89.3783,88.22,88.8777,2907683.0
2023-11-07,88.8973,88.9268,87.739,87.8372,2220504.0
2023-11-08,87.4445,87.6506,86.3451,87.0518,2820355.0
2023-11-09,87.3071,88.2396,87.0617,87.6114,3761593.0
2023-11-10,88.0629,88.2298,87.2727,87.7095,2497269.0
2023-11-11,88.0629,88.2298,87.2727,87.7095,2497269.0
2023-11-12,88.0629,88.2298,87.2727,87.7095,2497269.0
2023-11-13,87.6114,87.8862,86.3745,86.7475,2326597.0
2023-11-14,88.4417,89.6999,87.8869,89.6603,1883989.0
2023-11-15,89.2937,90.651,89.2937,89.7098,2902339.0
2023-11-16,90.542,91.2058,90.007,90.2844,2012442.0
2023-11-17,90.7699,90.968,89.9773,90.5123,1693986.0
2023-11-18,90.7699,90.968,89.9773,90.5123,1693986.0
2023-11-19,90.7699,90.968,89.9773,90.5123,1693986.0
2023-11-20,90.1556,90.4132,89.0757,90.0962,1559656.0
2023-11-21,90.1853,90.3042,89.3234,89.6503,1052208.0
2023-11-22,89.9575,90.0466,89.1451,89.6801,1682107.0
2023-11-23,89.9575,90.0466,89.1451,89.6801,1682107.0
2023-11-24,89.8287,90.1556,89.2243,90.116,504806.0
2023-11-25,89.8287,90.1556,89.2243,90.116,504806.0
2023-11-26,89.8287,90.1556,89.2243,90.116,504806.0
2023-11-27,90.1655,90.3438,89.3531,89.8287,1703343.0
2023-11-28,89.8287,90.7104,89.4631,89.9575,1402143.0
2023-11-29,89.9872,90.5048,88.7983,89.1054,2174508.0
2023-11-30,89.264,89.5909,88.5209,89.2739,3843385.0
2023-12-01,89.4819,90.8293,88.9469,90.8293,1519135.0
2023-12-02,89.4819,90.8293,88.9469,90.8293,1519135.0
2023-12-03,89.4819,90.8293,88.9469,90.8293,1519135.0
2023-12-04,90.2151,91.9092,89.8584,91.1364,1872335.0
2023-12-05,91.1661,91.4038,90.0615,90.3438,1301056.0
2023-12-06,90.75,91.1364,89.898,90.7996,1260135.0
2023-12-07,91.1761,92.2956,90.4627,91.5822,3032849.0
2023-12-08,91.5327,91.6665,90.0169,90.7005,1910749.0
2023-12-09,91.5327,91.6665,90.0169,90.7005,1910749.0
2023-12-10,91.5327,91.6665,90.0169,90.7005,1910749.0
2023-12-11,90.4033,91.0473,89.9377,91.0175,1660838.0
2023-12-12,91.2355,91.2355,90.3934,90.8788,1351167.0
2023-12-13,91.0671,93.4547,90.542,93.1377,1881510.0
2023-12-14,93.5142,93.7222,90.9185,91.0572,3229112.0
2023-12-15,90.651,90.651,88.3872,89.0163,4549500.0
2023-12-16,90.651,90.651,88.3872,89.0163,4549500.0
2023-12-17,90.651,90.651,88.3872,89.0163,4549500.0
2023-12-18,89.2739,89.9297,88.8776,89.1649,2183772.0
2023-12-19,89.2838,89.7048,88.9073,89.472,1725979.0
2023-12-20,89.4027,89.6553,88.5011,88.5209,2498888.0
2023-12-21,88.62,89.368,87.7779,88.3822,1940673.0
2023-12-22,88.9469,89.7098,88.7141,88.8479,865600.0
2023-12-23,88.9469,89.7098,88.7141,88.8479,865600.0
2023-12-24,88.9469,89.7098,88.7141,88.8479,865600.0
2023-12-25,88.9469,89.7098,88.7141,88.8479,865600.0
2023-12-26,88.5804,89.6702,88.5021,89.4324,932313.0
2023-12-27,89.3036,89.4324,88.7191,88.9667,1333004.0
2023-12-28,88.8181,89.9277,88.8002,89.8089,1402527.0
2023-12-29,89.5017,90.1556,89.2045,90.1259,1305500.0
2023-12-30,89.5017,90.1556,89.2045,90.1259,1305500.0
2023-12-31,89.5017,90.1556,89.2045,90.1259,1305500.0
2024-01-01,89.5017,90.1556,89.2045,90.1259,1305500.0
2024-01-02,89.8584,91.6912,89.7197,91.5525,1806880.0
2024-01-03,91.7507,92.2163,91.2652,92.1371,2014288.0
2024-01-04,92.6225,93.1278,92.038,92.3847,1727129.0
2024-01-05,92.1866,93.1377,92.0578,92.6522,1971991.0
2024-01-06,92.1866,93.1377,92.0578,92.6522,1971991.0
2024-01-07,92.1866,93.1377,92.0578,92.6522,1971991.0
2024-01-08,92.5432,93.0089,92.2064,92.9395,1203530.0
2024-01-09,92.7612,93.0535,92.2857,92.8306,1291766.0
2024-01-10,92.6621,93.9005,92.5135,93.4448,1572378.0
2024-01-11,92.9792,92.9792,90.225,90.4033,2045304.0
2024-01-12,90.9284,91.1661,90.4231,90.7699,2202499.0
2024-01-13,90.9284,91.1661,90.4231,90.7699,2202499.0
2024-01-14,90.9284,91.1661,90.4231,90.7699,2202499.0
2024-01-15,90.9284,91.1661,90.4231,90.7699,2202499.0
2024-01-16,90.5618,91.6466,90.1952,90.7104,2038202.0
2024-01-17,90.2151,91.5228,89.0955,89.7098,1885348.0
2024-01-18,89.2541,89.4225,88.0949,88.5705,1682318.0
2024-01-19,88.5407,89.2828,88.0057,89.0262,1689928.0
2024-01-20,88.5407,89.2828,88.0057,89.0262,1689928.0
2024-01-21,88.5407,89.2828,88.0057,89.0262,1689928.0
2024-01-22,89.0262,89.5513,87.867,88.3723,1678501.0
2024-01-23,88.2336,88.6993,87.7036,88.2931,1586101.0
2024-01-24,88.9965,89.0262,87.2578,87.5005,1932368.0
2024-01-25,88.3129,88.8875,87.5599,88.838,1548425.0
2024-01-26,89.1649,89.4027,88.6051,89.1847,2218871.0
2024-01-27,89.1649,89.4027,88.6051,89.1847,2218871.0
2024-01-28,89.1649,89.4027,88.6051,89.1847,2218871.0
2024-01-29,89.1649,90.2695,88.7488,89.7494,2173342.0
2024-01-30,89.581,90.3736,89.2045,89.8386,1550005.0
2024-01-31,90.6312,90.9185,89.5017,90.0565,3138166.0
2024-02-01,89.5513,91.9587,89.1649,91.9191,1625052.0
2024-02-02,91.1761,91.4634,89.3432,90.2547,1978373.0
2024-02-03,91.1761,91.4634,89.3432,90.2547,1978373.0
2024-02-04,91.1761,91.4634,89.3432,90.2547,1978373.0
2024-02-05,89.4819,90.0664,88.7884,88.838,1852011.0
2024-02-06,88.511,89.5353,88.3822,88.937,1621500.0
2024-02-07,89.3036,89.3531,88.3277,88.6398,1413513.0
2024-02-08,88.2435,88.6497,87.2924,87.8472,1626478.0
2024-02-09,87.5401,88.3129,87.4708,88.2336,1457619.0
2024-02-10,87.5401,88.3129,87.4708,88.2336,1457619.0
2024-02-11,87.5401,88.3129,87.4708,88.2336,1457619.0
2024-02-12,88.2534,88.729,87.6194,88.62,1627308.0
2024-02-13,88.46,88.86,85.93,86.67,3513616.0
2024-02-14,87.04,87.41,86.45,86.84,2412954.0
2024-02-15,87.02,88.36,86.88,88.22,2168515.0
2024-02-16,87.55,88.38,86.73,87.32,2949343.0
2024-02-17,87.55,88.38,86.73,87.32,2949343.0
2024-02-18,87.55,88.38,86.73,87.32,2949343.0
2024-02-19,87.55,88.38,86.73,87.32,2949343.0
2024-02-20,87.43,88.665,87.03,87.58,1974526.0
2024-02-21,88.11,88.7936,87.72,88.61,1747225.0
2024-02-22,87.91,88.21,86.73,87.91,1628834.0
2024-02-23,88.09,88.85,87.695,87.93,1190734.0
2024-02-24,88.09,88.85,87.695,87.93,1190734.0
2024-02-25,88.09,88.85,87.695,87.93,1190734.0
2024-02-26,87.71,87.755,86.09,86.21,1562868.0
2024-02-27,86.53,87.18,86.16,86.88,1159107.0
2024-02-28,86.85,87.28,86.45,86.65,1185454.0
2024-02-29,87.03,87.74,86.65,87.21,2803360.0
2024-03-01,86.99,87.1098,85.85,87.01,1571973.0
2024-03-02,86.99,87.1098,85.85,87.01,1571973.0
2024-03-03,86.99,87.1098,85.85,87.01,1571973.0
2024-03-04,86.56,89.4,86.56,89.13,1960927.0
2024-03-05,89.55,90.79,88.66,88.99,2037247.0
2024-03-06,89.56,90.275,89.44,89.85,1436735.0
2024-03-07,90.76,90.92,89.73,89.94,1007905.0
2024-03-08,90.17,90.34,89.17,90.12,1072856.0
2024-03-09,90.17,90.34,89.17,90.12,1072856.0
2024-03-10,90.17,90.34,89.17,90.12,1072856.0
2024-03-11,90.17,91.0,89.75,90.8,1197165.0
2024-03-12,90.37,91.06,89.91,89.93,1316827.0
2024-03-13,90.4,91.1,89.44,89.57,1673563.0
2024-03-14,89.2,89.5386,88.035,88.67,1450252.0
2024-03-15,88.05,89.22,88.05,88.94,3462511.0
2024-03-16,88.05,89.22,88.05,88.94,3462511.0
2024-03-17,88.05,89.22,88.05,88.94,3462511.0
2024-03-18,88.8,89.36,88.44,88.99,1354963.0
2024-03-19,89.39,89.8,88.78,89.71,1507656.0
2024-03-20,89.44,90.21,88.615,89.04,1545741.0
2024-03-21,89.24,89.73,88.61,88.65,2162914.0
2024-03-22,89.15,89.35,88.375,88.6,1507460.0
2024-03-23,89.15,89.35,88.375,88.6,1507460.0
2024-03-24,89.15,89.35,88.375,88.6,1507460.0
2024-03-25,88.75,89.04,88.0,88.5,1163704.0
2024-03-26,88.44,88.53,87.16,87.45,1411961.0
2024-03-27,87.92,90.09,87.92,90.05,1935394.0
2024-03-28,90.21,90.9,89.79,90.81,1785835.0
2024-03-29,90.21,90.9,89.79,90.81,1785835.0
2024-03-30,90.21,90.9,89.79,90.81,1785835.0
2024-03-31,90.21,90.9,89.79,90.81,1785835.0
2024-04-01,90.79,90.92,89.68,90.33,1109597.0
2024-04-02,90.41,91.73,90.41,90.6,1829435.0
2024-04-03,90.54,90.86,89.785,89.89,1404637.0
2024-04-04,90.49,90.73,89.36,90.19,1666995.0
2024-04-05,89.67,90.005,88.89,89.65,1737921.0
2024-04-06,89.67,90.005,88.89,89.65,1737921.0
2024-04-07,89.67,90.005,88.89,89.65,1737921.0
2024-04-08,89.69,90.7701,89.49,90.6,1437861.0
