,VZ US Equity,VZ US Equity,VZ US Equity,VZ US Equity,VZ US Equity
2022-07-05,45.0241,45.0592,44.2011,45.0241,19687279.0
2022-07-06,45.0241,45.4313,44.7702,45.103,14938949.0
2022-07-07,45.1828,45.267,44.6508,44.9611,13617053.0
2022-07-08,44.7926,45.1473,44.6951,44.766,13959150.0
2022-07-09,44.7926,45.1473,44.6951,44.766,13959150.0
2022-07-10,44.7926,45.1473,44.6951,44.766,13959150.0
2022-07-11,44.6596,44.9833,44.5621,44.7749,12261844.0
2022-07-12,44.9079,45.5374,44.5799,45.0232,20528742.0
2022-07-13,44.7217,45.298,44.5089,44.7838,13362454.0
2022-07-14,44.2607,44.8281,44.0922,44.766,10271680.0
2022-07-15,45.2182,45.2537,44.6419,45.236,13021335.0
2022-07-16,45.2182,45.2537,44.6419,45.236,13021335.0
2022-07-17,45.2182,45.2537,44.6419,45.236,13021335.0
2022-07-18,45.2714,45.369,44.4823,44.5799,16173075.0
2022-07-19,44.7572,44.8281,44.5444,44.7306,14638481.0
2022-07-20,44.7483,44.8148,43.4538,43.507,29611356.0
2022-07-21,42.2303,42.4519,41.388,42.2569,32320981.0
2022-07-22,40.7407,40.9447,38.8034,39.4108,58265024.0
2022-07-23,40.7407,40.9447,38.8034,39.4108,58265024.0
2022-07-24,40.7407,40.9447,38.8034,39.4108,58265024.0
2022-07-25,39.3487,39.7211,39.0561,39.6856,27180705.0
2022-07-26,39.4551,40.0447,39.2512,39.8275,20571800.0
2022-07-27,39.73,39.9774,39.4108,39.8186,21560483.0
2022-07-28,39.7566,40.5368,39.6768,40.3861,22051867.0
2022-07-29,40.5279,41.2239,40.4127,40.9535,23129840.0
2022-07-30,40.5279,41.2239,40.4127,40.9535,23129840.0
2022-07-31,40.5279,41.2239,40.4127,40.9535,23129840.0
2022-08-01,41.0422,41.2284,40.7141,41.0156,18612099.0
2022-08-02,41.0067,41.1663,40.1733,40.1999,18710317.0
2022-08-03,40.3063,40.4348,40.058,40.191,17314111.0
2022-08-04,40.0935,40.0935,39.331,39.3931,29704282.0
2022-08-05,39.4374,39.8807,39.331,39.8541,17297475.0
2022-08-06,39.4374,39.8807,39.331,39.8541,17297475.0
2022-08-07,39.4374,39.8807,39.331,39.8541,17297475.0
2022-08-08,39.8541,39.9073,39.3221,39.4906,20601703.0
2022-08-09,39.5526,39.7654,39.3576,39.6147,14554024.0
2022-08-10,39.9073,39.9516,39.5881,39.7566,16402719.0
2022-08-11,39.863,40.129,39.6635,39.7034,15407263.0
2022-08-12,39.8541,40.129,39.73,40.0314,15090888.0
2022-08-13,39.8541,40.129,39.73,40.0314,15090888.0
2022-08-14,39.8541,40.129,39.73,40.0314,15090888.0
2022-08-15,39.925,40.4659,39.8452,40.3949,15713636.0
2022-08-16,40.3418,40.8294,40.2309,40.6077,14112762.0
2022-08-17,40.2797,40.5324,40.129,40.1999,11294435.0
2022-08-18,39.3842,39.4817,38.932,39.1803,25957373.0
2022-08-19,39.1005,39.4463,38.9763,39.3842,19485361.0
2022-08-20,39.1005,39.4463,38.9763,39.3842,19485361.0
2022-08-21,39.1005,39.4463,38.9763,39.3842,19485361.0
2022-08-22,39.3665,39.4285,39.0916,39.1625,15031368.0
2022-08-23,39.0118,39.1271,38.4976,38.5419,19014206.0
2022-08-24,38.6128,38.6837,38.3202,38.6128,17384403.0
2022-08-25,38.7015,38.854,38.4976,38.7813,14327642.0
2022-08-26,38.6483,38.7458,38.338,38.3468,16795672.0
2022-08-27,38.6483,38.7458,38.338,38.3468,16795672.0
2022-08-28,38.6483,38.7458,38.338,38.3468,16795672.0
2022-08-29,38.1385,38.6261,38.1385,38.4178,15039487.0
2022-08-30,38.4621,38.4621,37.6819,37.7085,20705141.0
2022-08-31,37.6553,37.7572,37.0257,37.0701,28368156.0
2022-09-01,36.9194,37.2795,36.9194,37.0701,21641704.0
2022-09-02,37.2385,37.4247,36.4849,36.6179,21155672.0
2022-09-03,37.2385,37.4247,36.4849,36.6179,21155672.0
2022-09-04,37.2385,37.4247,36.4849,36.6179,21155672.0
2022-09-05,37.2385,37.4247,36.4849,36.6179,21155672.0
2022-09-06,36.6622,36.9637,36.4317,36.4406,23898615.0
2022-09-07,36.476,36.9282,36.3519,36.4228,25548328.0
2022-09-08,36.3519,36.9903,36.0948,36.6356,28753211.0
2022-09-09,36.9548,37.5223,36.7686,37.4513,20264008.0
2022-09-10,36.9548,37.5223,36.7686,37.4513,20264008.0
2022-09-11,36.9548,37.5223,36.7686,37.4513,20264008.0
2022-09-12,37.7617,37.9922,37.6021,37.9124,18553233.0
2022-09-13,37.5932,37.7794,36.8573,37.0169,21284536.0
2022-09-14,37.0169,37.1765,36.3342,36.6002,23152189.0
2022-09-15,36.3785,36.5913,36.0904,36.3785,22763389.0
2022-09-16,36.3342,36.8307,36.0505,36.5736,45069317.0
2022-09-17,36.3342,36.8307,36.0505,36.5736,45069317.0
2022-09-18,36.3342,36.8307,36.0505,36.5736,45069317.0
2022-09-19,36.4051,36.5736,36.0771,36.5647,18960850.0
2022-09-20,36.343,36.343,35.882,35.9884,15561210.0
2022-09-21,36.0771,36.2632,34.9954,35.0042,25612126.0
2022-09-22,34.9954,35.8155,34.8092,35.4032,19806381.0
2022-09-23,35.0752,35.35,34.6763,35.0397,19439740.0
2022-09-24,35.0752,35.35,34.6763,35.0397,19439740.0
2022-09-25,35.0752,35.35,34.6763,35.0397,19439740.0
2022-09-26,34.7826,34.9156,34.2506,34.5166,21345731.0
2022-09-27,34.756,35.1993,34.3836,34.4811,20357674.0
2022-09-28,34.6318,35.0308,34.5875,34.9244,20567391.0
2022-09-29,34.6762,34.756,34.091,34.2595,17806891.0
2022-09-30,34.1708,34.3925,33.6477,33.6654,23523581.0
2022-10-01,34.1708,34.3925,33.6477,33.6654,23523581.0
2022-10-02,34.1708,34.3925,33.6477,33.6654,23523581.0
2022-10-03,34.1353,34.9067,34.0334,34.7205,21495260.0
2022-10-04,35.022,35.3323,34.8003,35.2968,25922460.0
2022-10-05,34.8801,35.1284,34.4665,34.9333,17797905.0
2022-10-06,35.5847,35.752,34.052,34.1151,36663252.0
2022-10-07,33.9258,33.9889,33.1865,33.2226,31838656.0
2022-10-08,33.9258,33.9889,33.1865,33.2226,31838656.0
2022-10-09,33.9258,33.9889,33.1865,33.2226,31838656.0
2022-10-10,33.475,33.6418,32.7898,33.0152,21622184.0
2022-10-11,32.9611,33.0783,32.3931,32.4022,27708924.0
2022-10-12,32.3661,32.6321,32.0956,32.1678,23336827.0
2022-10-13,31.6629,32.9882,31.5908,32.8169,33118128.0
2022-10-14,33.1775,33.2767,32.7628,32.7988,26026315.0
2022-10-15,33.1775,33.2767,32.7628,32.7988,26026315.0
2022-10-16,33.1775,33.2767,32.7628,32.7988,26026315.0
2022-10-17,33.1054,33.6238,32.9882,33.5201,21962926.0
2022-10-18,33.9619,33.9889,33.2046,33.4209,27488567.0
2022-10-19,32.9701,33.6914,32.9611,32.9701,29563612.0
2022-10-20,32.9701,33.8402,32.9521,33.3578,35523687.0
2022-10-21,32.0235,32.1858,31.149,31.8702,51671130.0
2022-10-22,32.0235,32.1858,31.149,31.8702,51671130.0
2022-10-23,32.0235,32.1858,31.149,31.8702,51671130.0
2022-10-24,32.1497,32.8079,32.0686,32.4292,28844841.0
2022-10-25,32.3751,32.8845,32.2759,32.8439,25496452.0
2022-10-26,32.7988,33.0964,32.6366,32.8439,20336109.0
2022-10-27,33.0783,33.1054,32.5735,32.6185,20268027.0
2022-10-28,33.1775,34.2954,32.9701,33.9619,31824348.0
2022-10-29,33.1775,34.2954,32.9701,33.9619,31824348.0
2022-10-30,33.1775,34.2954,32.9701,33.9619,31824348.0
2022-10-31,33.8176,33.8447,33.3758,33.6914,26630586.0
2022-11-01,34.2413,34.3405,33.6283,33.6914,22968931.0
2022-11-02,33.5832,34.5704,33.5021,33.9979,30648858.0
2022-11-03,33.6824,33.8447,33.466,33.4931,22329775.0
2022-11-04,33.6734,33.6914,33.1775,33.5742,17599447.0
2022-11-05,33.6734,33.6914,33.1775,33.5742,17599447.0
2022-11-06,33.6734,33.6914,33.1775,33.5742,17599447.0
2022-11-07,33.6463,33.759,33.3398,33.5291,19697586.0
2022-11-08,33.5381,34.2504,33.5021,34.1422,17392700.0
2022-11-09,34.1873,34.3766,33.8897,33.9168,17574620.0
2022-11-10,34.5298,34.7552,34.0926,34.7282,23049015.0
2022-11-11,34.7552,34.8815,34.0881,34.5298,22980965.0
2022-11-12,34.7552,34.8815,34.0881,34.5298,22980965.0
2022-11-13,34.7552,34.8815,34.0881,34.5298,22980965.0
2022-11-14,34.6651,35.1519,34.5298,34.5389,22703201.0
2022-11-15,34.7011,35.0077,33.7725,33.9889,25074062.0
2022-11-16,33.9528,34.3225,33.9258,34.1512,18962154.0
2022-11-17,33.8537,34.4217,33.6193,34.4036,18788613.0
2022-11-18,34.5208,34.9536,34.5208,34.7552,17821689.0
2022-11-19,34.5208,34.9536,34.5208,34.7552,17821689.0
2022-11-20,34.5208,34.9536,34.5208,34.7552,17821689.0
2022-11-21,34.8003,35.2781,34.7282,34.8183,19184223.0
2022-11-22,35.0167,35.4494,35.0167,35.3413,19809517.0
2022-11-23,35.188,35.3413,34.8093,35.0888,14170012.0
2022-11-24,35.188,35.3413,34.8093,35.0888,14170012.0
2022-11-25,35.2511,35.4842,35.1339,35.179,7725741.0
2022-11-26,35.2511,35.4842,35.1339,35.179,7725741.0
2022-11-27,35.2511,35.4842,35.1339,35.179,7725741.0
2022-11-28,35.17,35.2421,34.3766,34.4758,21563586.0
2022-11-29,34.2774,34.593,34.2098,34.5659,14008826.0
2022-11-30,34.4487,35.2872,34.3946,35.1429,31358756.0
2022-12-01,35.3232,35.3683,34.0881,34.5569,26276613.0
2022-12-02,34.1963,34.5298,33.9889,34.4217,21677142.0
2022-12-03,34.1963,34.5298,33.9889,34.4217,21677142.0
2022-12-04,34.1963,34.5298,33.9889,34.4217,21677142.0
2022-12-05,34.2413,34.3586,33.2677,33.4209,27561037.0
2022-12-06,33.3488,33.4209,33.0197,33.2586,26293703.0
2022-12-07,33.1234,33.6328,33.0558,33.5111,23065918.0
2022-12-08,33.457,33.5742,33.2434,33.448,19549082.0
2022-12-09,33.5471,33.9258,33.3218,33.7184,20671248.0
2022-12-10,33.5471,33.9258,33.3218,33.7184,20671248.0
2022-12-11,33.5471,33.9258,33.3218,33.7184,20671248.0
2022-12-12,33.9799,34.2233,33.6103,34.2143,19629617.0
2022-12-13,34.611,34.8183,34.1151,34.1332,30176841.0
2022-12-14,34.1422,34.3405,33.5742,33.7635,23329799.0
2022-12-15,34.034,34.565,33.9528,34.052,33012533.0
2022-12-16,33.8176,33.8717,33.0603,33.466,62763820.0
2022-12-17,33.8176,33.8717,33.0603,33.466,62763820.0
2022-12-18,33.8176,33.8717,33.0603,33.466,62763820.0
2022-12-19,33.6553,33.7816,32.9747,33.3849,26127160.0
2022-12-20,33.3488,33.5471,33.0152,33.3488,24147313.0
2022-12-21,33.6012,34.1241,33.5742,34.061,24504279.0
2022-12-22,33.9709,34.5479,33.6914,34.5389,26870189.0
2022-12-23,34.5389,34.7461,34.1918,34.629,16918339.0
2022-12-24,34.5389,34.7461,34.1918,34.629,16918339.0
2022-12-25,34.5389,34.7461,34.1918,34.629,16918339.0
2022-12-26,34.5389,34.7461,34.1918,34.629,16918339.0
2022-12-27,34.7011,35.5216,34.5479,35.3863,25315928.0
2022-12-28,35.3322,35.756,34.7868,34.9896,21793177.0
2022-12-29,35.0708,35.6433,34.9896,35.3953,17347000.0
2022-12-30,35.4404,35.783,35.2241,35.5216,44007197.0
2022-12-31,35.4404,35.783,35.2241,35.5216,44007197.0
2023-01-01,35.4404,35.783,35.2241,35.5216,44007197.0
2023-01-02,35.4404,35.783,35.2241,35.5216,44007197.0
2023-01-03,35.8551,36.2699,35.5035,36.1707,31330684.0
2023-01-04,36.5494,37.3427,36.2969,37.0813,28779472.0
2023-01-05,37.1444,37.816,36.8018,37.5952,29987161.0
2023-01-06,37.7935,38.3867,37.7574,38.0369,26010388.0
2023-01-07,37.7935,38.3867,37.7574,38.0369,26010388.0
2023-01-08,37.7935,38.3867,37.7574,38.0369,26010388.0
2023-01-09,37.8927,38.1583,37.8307,37.8836,23062219.0
2023-01-10,37.8744,38.4376,37.7004,38.4147,16695308.0
2023-01-11,38.5887,38.6253,37.5631,37.7096,20674841.0
2023-01-12,37.8927,38.4147,37.6574,38.2865,16980290.0
2023-01-13,38.14,38.3826,37.8836,38.3323,17229808.0
2023-01-14,38.14,38.3826,37.8836,38.3323,17229808.0
2023-01-15,38.14,38.3826,37.8836,38.3323,17229808.0
2023-01-16,38.14,38.3826,37.8836,38.3323,17229808.0
2023-01-17,38.3231,38.3872,37.3524,37.4074,28696962.0
2023-01-18,37.4165,37.4165,36.4679,36.6015,22976472.0
2023-01-19,36.3635,36.8808,36.145,36.684,24812611.0
2023-01-20,36.6656,36.7389,36.1345,36.629,23377874.0
2023-01-21,36.6656,36.7389,36.1345,36.629,23377874.0
2023-01-22,36.6656,36.7389,36.1345,36.629,23377874.0
2023-01-23,36.6199,36.9404,36.0979,36.2902,34249323.0
2023-01-24,35.4294,37.2975,35.173,37.0136,32143919.0
2023-01-25,37.1235,37.6272,36.5466,36.9312,26526276.0
2023-01-26,36.977,37.151,36.5649,36.8763,19568136.0
2023-01-27,36.8305,37.2517,36.4184,37.2151,17254035.0
2023-01-28,36.8305,37.2517,36.4184,37.2151,17254035.0
2023-01-29,36.8305,37.2517,36.4184,37.2151,17254035.0
2023-01-30,37.3982,37.7828,37.27,37.5905,22272551.0
2023-01-31,37.618,38.0759,37.5539,38.0667,18665168.0
2023-02-01,38.4513,38.4605,37.6592,38.1766,19542040.0
2023-02-02,38.2224,38.3964,37.7279,38.3048,18443768.0
2023-02-03,38.259,38.433,37.6729,38.0118,18314419.0
2023-02-04,38.259,38.433,37.6729,38.0118,18314419.0
2023-02-05,38.259,38.433,37.6729,38.0118,18314419.0
2023-02-06,38.0118,38.085,37.4486,37.8011,15530722.0
2023-02-07,37.5356,37.737,36.7389,37.1327,21668545.0
2023-02-08,37.1143,37.27,36.742,37.1052,14080247.0
2023-02-09,37.1968,37.2334,36.4001,36.455,17485658.0
2023-02-10,36.629,36.6885,36.368,36.6382,15398542.0
2023-02-11,36.629,36.6885,36.368,36.6382,15398542.0
2023-02-12,36.629,36.6885,36.368,36.6382,15398542.0
2023-02-13,36.6382,37.0594,36.5191,36.922,14486021.0
2023-02-14,37.0502,37.1601,36.5466,36.9312,12292355.0
2023-02-15,36.8396,36.9953,36.716,36.977,11270429.0
2023-02-16,36.684,36.8213,36.3543,36.4825,16625882.0
2023-02-17,36.4825,36.9861,36.3177,36.8305,15029174.0
2023-02-18,36.4825,36.9861,36.3177,36.8305,15029174.0
2023-02-19,36.4825,36.9861,36.3177,36.8305,15029174.0
2023-02-20,36.4825,36.9861,36.3177,36.8305,15029174.0
2023-02-21,36.5374,36.6107,35.8598,35.8964,17805490.0
2023-02-22,36.0613,36.2536,35.7362,35.9697,15086755.0
2023-02-23,35.8232,36.0063,35.2737,35.2829,16738177.0
2023-02-24,35.0082,35.4935,34.88,35.4752,16431537.0
2023-02-25,35.0082,35.4935,34.88,35.4752,16431537.0
2023-02-26,35.0082,35.4935,34.88,35.4752,16431537.0
2023-02-27,35.7041,35.8461,35.3745,35.6034,14210850.0
2023-02-28,35.4386,35.6858,35.3012,35.5393,16685262.0
2023-03-01,35.4477,35.4477,34.9349,35.0723,18411712.0
2023-03-02,34.8891,35.2188,34.7426,35.173,18821077.0
2023-03-03,35.2005,35.2646,34.8525,35.0356,23407510.0
2023-03-04,35.2005,35.2646,34.8525,35.0356,23407510.0
2023-03-05,35.2005,35.2646,34.8525,35.0356,23407510.0
2023-03-06,35.1364,35.3745,34.8433,34.9349,22925647.0
2023-03-07,34.8891,34.9349,34.2756,34.7151,23713458.0
2023-03-08,34.6144,34.6236,34.2023,34.3672,20295626.0
2023-03-09,34.4313,34.4725,33.4423,33.4698,26506922.0
2023-03-10,33.5522,33.8086,33.3452,33.5888,23940703.0
2023-03-11,33.5522,33.8086,33.3452,33.5888,23940703.0
2023-03-12,33.5522,33.8086,33.3452,33.5888,23940703.0
2023-03-13,33.4606,34.184,33.3232,33.4606,21834458.0
2023-03-14,33.5705,33.8269,33.4275,33.7719,22433212.0
2023-03-15,33.598,34.1153,33.4377,33.9368,21722228.0
2023-03-16,33.717,33.7719,33.369,33.4972,29182216.0
2023-03-17,33.4698,33.7262,33.1126,33.6895,47352510.0
2023-03-18,33.4698,33.7262,33.1126,33.6895,47352510.0
2023-03-19,33.4698,33.7262,33.1126,33.6895,47352510.0
2023-03-20,33.8452,34.532,33.8177,34.2756,19247806.0
2023-03-21,34.5412,34.5869,34.2115,34.5595,16648146.0
2023-03-22,34.6053,34.7518,34.1474,34.1657,15321811.0
2023-03-23,34.1566,34.4587,34.0284,34.2207,15799037.0
2023-03-24,34.3672,34.5228,34.1108,34.4862,14960047.0
2023-03-25,34.3672,34.5228,34.1108,34.4862,14960047.0
2023-03-26,34.3672,34.5228,34.1108,34.4862,14960047.0
2023-03-27,34.7884,34.999,34.5228,34.8433,14472797.0
2023-03-28,34.8159,35.0814,34.7243,34.7976,13092597.0
2023-03-29,35.0814,35.2646,34.9441,35.2371,12308926.0
2023-03-30,35.3012,35.4844,35.2005,35.4019,13918665.0
2023-03-31,35.521,35.759,35.3012,35.6126,22801450.0
2023-04-01,35.521,35.759,35.3012,35.6126,22801450.0
2023-04-02,35.521,35.759,35.3012,35.6126,22801450.0
2023-04-03,35.7591,36.2398,35.727,35.9147,19354856.0
2023-04-04,35.9788,36.3085,35.9056,36.3085,18577085.0
2023-04-05,36.3772,36.8534,36.2307,36.7297,23561318.0
2023-04-06,36.7693,37.03,36.4528,36.7507,21546616.0
2023-04-07,36.7693,37.03,36.4528,36.7507,21546616.0
2023-04-08,36.7693,37.03,36.4528,36.7507,21546616.0
2023-04-09,36.7693,37.03,36.4528,36.7507,21546616.0
2023-04-10,36.4994,36.6297,36.2946,36.6297,16114342.0
2023-04-11,36.6111,36.9555,36.5552,36.7228,12539690.0
2023-04-12,36.6436,36.8857,36.397,36.4901,13095197.0
2023-04-13,36.4807,36.6018,36.2248,36.6018,13515822.0
2023-04-14,36.6483,36.6948,36.2015,36.5087,11008437.0
2023-04-15,36.6483,36.6948,36.2015,36.5087,11008437.0
2023-04-16,36.6483,36.6948,36.2015,36.5087,11008437.0
2023-04-17,36.5087,36.7786,36.4349,36.7321,11572850.0
2023-04-18,36.7414,36.76,36.2108,36.248,16588499.0
2023-04-19,36.2294,36.2946,35.8571,35.9315,17701195.0
2023-04-20,35.0565,35.1868,34.4189,34.619,31521282.0
2023-04-21,34.8424,34.8424,34.4887,34.74,23823779.0
2023-04-22,34.8424,34.8424,34.4887,34.74,23823779.0
2023-04-23,34.8424,34.8424,34.4887,34.74,23823779.0
2023-04-24,34.619,34.8983,34.4235,34.5352,20362496.0
2023-04-25,34.1722,34.7773,34.0419,34.7214,24959415.0
2023-04-26,34.5352,34.8517,34.2746,34.3677,21499267.0
2023-04-27,34.6283,36.127,34.5632,36.1084,28840965.0
2023-04-28,35.8943,36.3039,35.8012,36.1456,19197489.0
2023-04-29,35.8943,36.3039,35.8012,36.1456,19197489.0
2023-04-30,35.8943,36.3039,35.8012,36.1456,19197489.0
2023-05-01,36.4621,36.4714,36.006,36.0339,17043545.0
2023-05-02,35.8105,35.8478,34.8983,35.0658,17268747.0
2023-05-03,35.3358,35.6523,35.01,35.3544,16703175.0
2023-05-04,35.2427,35.3358,34.7121,34.7679,16163096.0
2023-05-05,34.9262,35.2241,34.5864,35.2148,15817355.0
2023-05-06,34.9262,35.2241,34.5864,35.2148,15817355.0
2023-05-07,34.9262,35.2241,34.5864,35.2148,15817355.0
2023-05-08,35.0751,35.2846,34.8517,35.2148,10672394.0
2023-05-09,35.2055,35.2055,34.8424,34.9727,12226835.0
2023-05-10,35.1961,35.2148,34.7121,35.0286,14427499.0
2023-05-11,34.8238,35.0379,34.74,35.0007,11068670.0
2023-05-12,35.0379,35.1356,34.8238,34.9914,10670714.0
2023-05-13,35.0379,35.1356,34.8238,34.9914,10670714.0
2023-05-14,35.0379,35.1356,34.8238,34.9914,10670714.0
2023-05-15,35.0286,35.0286,34.1768,34.228,20408708.0
2023-05-16,34.0884,34.2373,33.5485,33.5578,20254126.0
2023-05-17,33.7161,33.8278,33.5508,33.6788,16741081.0
2023-05-18,33.5206,33.6695,33.2506,33.6323,20365878.0
2023-05-19,33.7161,33.9953,33.5392,33.5578,16829231.0
2023-05-20,33.7161,33.9953,33.5392,33.5578,16829231.0
2023-05-21,33.7161,33.9953,33.5392,33.5578,16829231.0
2023-05-22,33.744,33.8185,33.431,33.474,16634308.0
2023-05-23,33.4554,34.3584,33.3251,33.7347,21539663.0
2023-05-24,33.7207,33.744,33.3716,33.3903,16044202.0
2023-05-25,33.0831,33.1017,32.3384,32.4128,32465946.0
2023-05-26,32.4315,32.6316,32.2732,32.5804,18216699.0
2023-05-27,32.4315,32.6316,32.2732,32.5804,18216699.0
2023-05-28,32.4315,32.6316,32.2732,32.5804,18216699.0
2023-05-29,32.4315,32.6316,32.2732,32.5804,18216699.0
2023-05-30,32.5525,32.7014,32.3756,32.4873,19353269.0
2023-05-31,32.4501,33.488,32.4501,33.1668,53756677.0
2023-06-01,33.1389,33.4182,32.9667,33.2506,20565293.0
2023-06-02,32.0219,32.4873,31.3889,32.1894,61527924.0
2023-06-03,32.0219,32.4873,31.3889,32.1894,61527924.0
2023-06-04,32.0219,32.4873,31.3889,32.1894,61527924.0
2023-06-05,32.3756,32.72,32.0684,32.0777,33357027.0
2023-06-06,32.115,32.3384,31.9567,32.3011,18406650.0
2023-06-07,32.3198,32.841,32.236,32.8224,25494090.0
2023-06-08,32.8038,32.9853,32.5618,32.9807,17749670.0
2023-06-09,33.0086,33.1575,32.8224,33.0179,14956843.0
2023-06-10,33.0086,33.1575,32.8224,33.0179,14956843.0
2023-06-11,33.0086,33.1575,32.8224,33.0179,14956843.0
2023-06-12,33.1948,33.3065,32.9155,33.1482,14052156.0
2023-06-13,33.0458,33.3158,32.9714,33.0272,17706670.0
2023-06-14,33.1668,33.4927,33.1575,33.2599,16538709.0
2023-06-15,33.2879,33.9488,33.2134,33.9209,18890912.0
2023-06-16,33.9953,34.1489,33.6649,33.9395,36102135.0
2023-06-17,33.9953,34.1489,33.6649,33.9395,36102135.0
2023-06-18,33.9953,34.1489,33.6649,33.9395,36102135.0
2023-06-19,33.9953,34.1489,33.6649,33.9395,36102135.0
2023-06-20,33.5857,33.6695,33.3065,33.3344,17695798.0
2023-06-21,33.232,33.4833,33.0458,33.353,17121225.0
2023-06-22,33.3437,33.4415,33.111,33.3716,12431180.0
2023-06-23,33.4647,33.5811,33.0272,33.0551,18991491.0
2023-06-24,33.4647,33.5811,33.0272,33.0551,18991491.0
2023-06-25,33.4647,33.5811,33.0272,33.0551,18991491.0
2023-06-26,33.1948,33.6416,33.0458,33.6137,15839988.0
2023-06-27,33.8557,34.1443,33.7161,34.0232,17757836.0
2023-06-28,33.9767,34.3118,33.7347,34.2746,16756412.0
2023-06-29,34.2467,34.4608,34.121,34.4328,16740828.0
2023-06-30,34.4421,34.6749,34.2979,34.619,19098330.0
2023-07-01,34.4421,34.6749,34.2979,34.619,19098330.0
2023-07-02,34.4421,34.6749,34.2979,34.619,19098330.0
2023-07-03,34.6004,34.7948,34.4049,34.7028,10367137.0
2023-07-04,34.6004,34.7948,34.4049,34.7028,10367137.0
2023-07-05,34.7028,35.0751,34.6562,34.889,19876794.0
2023-07-06,34.8145,34.8238,34.498,34.5632,21566844.0
2023-07-07,34.3192,34.4423,33.9875,34.0159,20482678.0
2023-07-08,34.3192,34.4423,33.9875,34.0159,20482678.0
2023-07-09,34.3192,34.4423,33.9875,34.0159,20482678.0
2023-07-10,34.0349,34.0728,33.1632,33.2958,30326447.0
2023-07-11,33.2769,33.3716,32.8884,33.1537,28340297.0
2023-07-12,33.2627,33.3906,32.8884,33.0305,27299606.0
2023-07-13,32.9926,33.0305,32.6136,32.8221,25641876.0
2023-07-14,32.6231,32.6894,32.1635,32.2251,31576021.0
2023-07-15,32.6231,32.6894,32.1635,32.2251,31576021.0
2023-07-16,32.6231,32.6894,32.1635,32.2251,31576021.0
2023-07-17,31.884,31.884,29.61,29.809,97510638.0
2023-07-18,30.3348,31.4103,30.2875,30.5765,79722186.0
2023-07-19,31.9409,32.3673,31.4197,32.1872,61880969.0
2023-07-20,32.1209,32.2157,31.7514,31.8746,32839925.0
2023-07-21,31.7514,32.1588,31.6092,32.102,25179366.0
2023-07-22,31.7514,32.1588,31.6092,32.102,25179366.0
2023-07-23,31.7514,32.1588,31.6092,32.102,25179366.0
2023-07-24,32.102,32.7842,31.9409,32.1967,30784159.0
2023-07-25,32.8221,33.1158,31.9504,32.4431,35719475.0
2023-07-26,32.0783,32.7936,31.993,32.5378,27916029.0
2023-07-27,32.4336,32.7936,31.7798,31.7893,28097525.0
2023-07-28,31.903,32.5189,31.8935,32.2441,30651129.0
2023-07-29,31.903,32.5189,31.8935,32.2441,30651129.0
2023-07-30,31.903,32.5189,31.8935,32.2441,30651129.0
2023-07-31,32.2157,32.3294,32.0641,32.2915,24509886.0
2023-08-01,32.4904,32.4999,31.5666,31.6756,27302970.0
2023-08-02,31.7135,31.9314,31.4766,31.5713,20481593.0
2023-08-03,31.3155,31.505,31.0123,31.325,20469774.0
2023-08-04,31.2681,31.2966,30.8228,30.9081,24583963.0
2023-08-05,31.2681,31.2966,30.8228,30.9081,24583963.0
2023-08-06,31.2681,31.2966,30.8228,30.9081,24583963.0
2023-08-07,30.9365,31.1071,30.4912,30.8228,24314027.0
2023-08-08,30.747,31.0881,30.7281,30.8607,22178898.0
2023-08-09,30.8039,31.1071,30.6428,30.9934,20798516.0
2023-08-10,31.126,31.5713,31.0976,31.2871,19031591.0
2023-08-11,31.2302,31.6661,31.216,31.6092,15271420.0
2023-08-12,31.2302,31.6661,31.216,31.6092,15271420.0
2023-08-13,31.2302,31.6661,31.216,31.6092,15271420.0
2023-08-14,31.4482,31.8272,31.4008,31.7988,17933999.0
2023-08-15,31.5998,31.7514,31.4671,31.5145,15528563.0
2023-08-16,31.5524,31.8746,31.4008,31.524,17395145.0
2023-08-17,31.6092,31.7229,31.126,31.325,19127977.0
2023-08-18,31.1355,31.6661,31.1355,31.4387,21722667.0
2023-08-19,31.1355,31.6661,31.1355,31.4387,21722667.0
2023-08-20,31.1355,31.6661,31.1355,31.4387,21722667.0
2023-08-21,31.4103,31.4756,31.0502,31.2681,27074365.0
2023-08-22,31.3439,31.5713,31.1639,31.4576,21730332.0
2023-08-23,31.4576,31.6187,31.2776,31.4482,15766363.0
2023-08-24,31.2776,31.8177,31.2681,31.6282,18561368.0
2023-08-25,31.5808,31.7609,31.2871,31.5998,14912091.0
2023-08-26,31.5808,31.7609,31.2871,31.5998,14912091.0
2023-08-27,31.5808,31.7609,31.2871,31.5998,14912091.0
2023-08-28,31.7229,31.8556,31.5098,31.7893,16050364.0
2023-08-29,32.2062,32.9263,32.1683,32.8694,28782805.0
2023-08-30,33.059,33.1158,32.7368,32.8221,15021404.0
2023-08-31,33.0211,33.2958,32.9358,33.1442,24333179.0
2023-09-01,33.1537,33.3006,33.0068,33.0305,14748679.0
2023-09-02,33.1537,33.3006,33.0068,33.0305,14748679.0
2023-09-03,33.1537,33.3006,33.0068,33.0305,14748679.0
2023-09-04,33.1537,33.3006,33.0068,33.0305,14748679.0
2023-09-05,33.0211,33.2295,32.4999,32.4999,17486007.0
