,KR US Equity,KR US Equity,KR US Equity,KR US Equity,KR US Equity
2022-07-04,45.4537,45.9597,44.9525,45.9597,4131036.0
2022-07-05,46.1888,46.2938,44.6613,45.0909,4416711.0
2022-07-06,45.0527,45.5253,44.8618,45.2532,4404007.0
2022-07-07,45.5301,46.628,45.3869,46.5325,5002931.0
2022-07-08,46.7903,47.0194,45.5587,45.8451,4100001.0
2022-07-09,46.7903,47.0194,45.5587,45.8451,4100001.0
2022-07-10,46.7903,47.0194,45.5587,45.8451,4100001.0
2022-07-11,45.826,46.1888,45.6542,45.7306,3412133.0
2022-07-12,45.7306,46.2773,45.2914,45.4441,4249712.0
2022-07-13,45.4823,46.2938,45.4823,45.7783,5326555.0
2022-07-14,45.1673,45.7496,44.5754,45.3487,5250860.0
2022-07-15,45.6828,45.8929,45.3725,45.5873,3684773.0
2022-07-16,45.6828,45.8929,45.3725,45.5873,3684773.0
2022-07-17,45.6828,45.8929,45.3725,45.5873,3684773.0
2022-07-18,45.8165,46.1984,45.2484,45.3773,3694482.0
2022-07-19,45.8165,45.8909,45.0336,45.1577,4363443.0
2022-07-20,45.1577,45.3296,44.6517,45.0623,5354512.0
2022-07-21,44.9191,45.0336,43.7161,44.1839,5211772.0
2022-07-22,44.203,44.5526,43.95,44.1457,4458474.0
2022-07-23,44.203,44.5526,43.95,44.1457,4458474.0
2022-07-24,44.203,44.5526,43.95,44.1457,4458474.0
2022-07-25,44.1553,44.3367,43.3629,43.6397,6041563.0
2022-07-26,42.8282,44.0121,42.3318,43.9357,7518739.0
2022-07-27,43.802,43.8975,43.0956,43.8593,4764387.0
2022-07-28,43.802,44.2317,43.7639,43.9548,3631062.0
2022-07-29,43.697,44.3749,43.4583,44.3367,4180201.0
2022-07-30,43.697,44.3749,43.4583,44.3367,4180201.0
2022-07-31,43.697,44.3749,43.4583,44.3367,4180201.0
2022-08-01,44.1648,45.2246,44.1648,44.6231,4330612.0
2022-08-02,44.8713,45.0097,44.0216,44.6613,3863543.0
2022-08-03,44.6995,45.0479,44.2508,44.8427,3487648.0
2022-08-04,44.8809,45.5062,44.5181,44.5849,4882168.0
2022-08-05,44.7997,45.1673,44.6995,45.11,3541626.0
2022-08-06,44.7997,45.1673,44.6995,45.11,3541626.0
2022-08-07,44.7997,45.1673,44.6995,45.11,3541626.0
2022-08-08,45.1673,45.4489,44.8331,44.9572,2977843.0
2022-08-09,44.9381,45.4289,44.5085,44.7472,4293688.0
2022-08-10,45.0336,45.1768,44.5276,44.6708,6233494.0
2022-08-11,44.814,45.6255,44.5945,45.0527,3766776.0
2022-08-12,45.1967,45.3743,44.7551,45.3215,4063112.0
2022-08-13,45.1967,45.3743,44.7551,45.3215,4063112.0
2022-08-14,45.1967,45.3743,44.7551,45.3215,4063112.0
2022-08-15,45.2351,45.7967,44.8895,45.6191,4564702.0
2022-08-16,45.8495,47.4047,45.8495,47.1167,8608413.0
2022-08-17,46.9631,47.3711,46.5215,46.6079,7550838.0
2022-08-18,46.6751,47.6927,46.6751,47.6351,5697848.0
2022-08-19,47.7215,48.2782,47.3519,47.5199,6426903.0
2022-08-20,47.7215,48.2782,47.3519,47.5199,6426903.0
2022-08-21,47.7215,48.2782,47.3519,47.5199,6426903.0
2022-08-22,47.5871,48.1679,47.5679,48.1151,4404681.0
2022-08-23,48.1151,48.3248,47.1983,47.6159,5798207.0
2022-08-24,47.6255,47.7935,47.2703,47.6735,4350056.0
2022-08-25,47.6159,47.6159,46.4927,47.3471,4999356.0
2022-08-26,47.4239,47.5487,46.4111,46.4447,2886224.0
2022-08-27,47.4239,47.5487,46.4111,46.4447,2886224.0
2022-08-28,47.4239,47.5487,46.4111,46.4447,2886224.0
2022-08-29,46.1951,46.5743,45.8111,46.3679,2839647.0
2022-08-30,46.4543,46.4735,45.5087,45.6095,3565005.0
2022-08-31,45.6767,46.2623,45.5807,46.0223,5408052.0
2022-09-01,46.0031,47.4239,45.9935,46.6655,7283907.0
2022-09-02,46.9439,47.3759,46.3583,46.4927,4086421.0
2022-09-03,46.9439,47.3759,46.3583,46.4927,4086421.0
2022-09-04,46.9439,47.3759,46.3583,46.4927,4086421.0
2022-09-05,46.9439,47.3759,46.3583,46.4927,4086421.0
2022-09-06,46.9247,47.5775,46.4495,46.5791,6189825.0
2022-09-07,46.7711,47.9039,46.7711,47.8271,6012419.0
2022-09-08,47.7119,48.1332,46.0175,46.4255,9401622.0
2022-09-09,47.3663,49.9199,46.6175,49.8623,13877705.0
2022-09-10,47.3663,49.9199,46.6175,49.8623,13877705.0
2022-09-11,47.3663,49.9199,46.6175,49.8623,13877705.0
2022-09-12,49.7375,49.7375,48.2159,48.5183,9407354.0
2022-09-13,48.2591,49.6703,47.1647,47.3951,6987077.0
2022-09-14,47.5199,47.6639,46.3727,46.9823,5937893.0
2022-09-15,47.1839,47.2223,45.5711,45.9647,6305812.0
2022-09-16,45.8495,46.0511,45.1103,45.3887,13928966.0
2022-09-17,45.8495,46.0511,45.1103,45.3887,13928966.0
2022-09-18,45.8495,46.0511,45.1103,45.3887,13928966.0
2022-09-19,45.0047,45.8783,44.8319,45.5519,5997514.0
2022-09-20,45.2351,45.3599,44.6111,45.0431,4566854.0
2022-09-21,45.1391,45.2639,43.4591,43.4591,6223736.0
2022-09-22,43.3055,44.0351,43.2095,43.6799,5211852.0
2022-09-23,43.2191,43.2767,42.3455,43.0655,5965773.0
2022-09-24,43.2191,43.2767,42.3455,43.0655,5965773.0
2022-09-25,43.2191,43.2767,42.3455,43.0655,5965773.0
2022-09-26,43.0079,43.4639,42.6047,43.1999,5785222.0
2022-09-27,43.3727,43.4879,42.4175,42.5183,4591378.0
2022-09-28,42.7871,43.8287,42.0575,43.6319,6285035.0
2022-09-29,43.4015,43.7087,42.7391,42.8927,4046568.0
2022-09-30,42.9887,43.0847,41.8223,41.9999,5625825.0
2022-10-01,42.9887,43.0847,41.8223,41.9999,5625825.0
2022-10-02,42.9887,43.0847,41.8223,41.9999,5625825.0
2022-10-03,42.0767,42.3119,41.5545,41.9999,8225548.0
2022-10-04,42.3935,43.0463,42.2591,42.9119,4973335.0
2022-10-05,42.7103,43.1615,42.2495,42.8159,4085180.0
2022-10-06,42.8063,43.0463,41.9231,41.9711,3836535.0
2022-10-07,41.9135,42.0287,41.0975,41.2799,5269873.0
2022-10-08,41.9135,42.0287,41.0975,41.2799,5269873.0
2022-10-09,41.9135,42.0287,41.0975,41.2799,5269873.0
2022-10-10,41.7695,42.5663,41.7071,42.4895,4213333.0
2022-10-11,42.4703,44.1263,42.3263,43.8527,7378417.0
2022-10-12,43.9583,44.8223,43.8047,44.1983,7441178.0
2022-10-13,43.9295,46.4255,42.9887,44.7071,27509135.0
2022-10-14,43.3439,44.3903,40.6655,41.4335,19690745.0
2022-10-15,43.3439,44.3903,40.6655,41.4335,19690745.0
2022-10-16,43.3439,44.3903,40.6655,41.4335,19690745.0
2022-10-17,41.5775,41.7407,40.1423,40.4255,11020307.0
2022-10-18,40.8671,41.5823,40.6655,41.4335,8771016.0
2022-10-19,41.5487,41.9087,41.1935,41.2223,7653252.0
2022-10-20,41.2223,41.3663,40.4063,40.4831,6084578.0
2022-10-21,40.6463,42.2111,40.4639,41.8847,7103838.0
2022-10-22,40.6463,42.2111,40.4639,41.8847,7103838.0
2022-10-23,40.6463,42.2111,40.4639,41.8847,7103838.0
2022-10-24,41.9807,42.4031,41.1311,42.2303,5418122.0
2022-10-25,42.0767,43.1313,41.9999,42.9791,4730857.0
2022-10-26,43.1327,44.0687,43.1231,43.6223,6610390.0
2022-10-27,43.7951,44.1743,43.6655,43.8527,3638692.0
2022-10-28,44.1119,45.5135,44.0639,44.8991,4052321.0
2022-10-29,44.1119,45.5135,44.0639,44.8991,4052321.0
2022-10-30,44.1119,45.5135,44.0639,44.8991,4052321.0
2022-10-31,44.8895,45.5807,44.8607,45.3983,4638242.0
2022-11-01,45.7247,45.8783,44.9375,45.2831,3864531.0
2022-11-02,45.1583,45.7439,44.6879,44.6975,4019745.0
2022-11-03,44.4575,45.4079,44.1695,45.3311,4107594.0
2022-11-04,45.5327,45.7151,43.7951,44.5439,4357760.0
2022-11-05,45.5327,45.7151,43.7951,44.5439,4357760.0
2022-11-06,45.5327,45.7151,43.7951,44.5439,4357760.0
2022-11-07,44.7551,45.0719,44.4527,44.9759,2887147.0
2022-11-08,44.9279,45.4655,44.8271,45.2351,3839670.0
2022-11-09,46.3487,47.5871,46.0607,46.1375,6522582.0
2022-11-10,46.6655,46.6943,45.0831,46.1855,5722090.0
2022-11-11,46.2239,46.2239,44.0735,45.2159,8480643.0
2022-11-12,46.2239,46.2239,44.0735,45.2159,8480643.0
2022-11-13,46.2239,46.2239,44.0735,45.2159,8480643.0
2022-11-14,45.6117,45.9351,44.907,44.9456,5400655.0
2022-11-15,45.3993,45.6358,44.6685,45.2449,5277099.0
2022-11-16,45.38,46.4515,45.2063,46.1716,6961939.0
2022-11-17,45.882,46.7508,45.853,46.5095,4433838.0
2022-11-18,46.9632,47.1659,46.1909,46.5867,4656673.0
2022-11-19,46.9632,47.1659,46.1909,46.5867,4656673.0
2022-11-20,46.9632,47.1659,46.1909,46.5867,4656673.0
2022-11-21,46.4419,46.7218,45.9544,46.4515,3524490.0
2022-11-22,46.857,46.9776,46.2971,46.4129,3597171.0
2022-11-23,46.4998,46.577,45.964,46.1812,4091711.0
2022-11-24,46.4998,46.577,45.964,46.1812,4091711.0
2022-11-25,46.2392,47.3396,46.2392,47.3396,2438770.0
2022-11-26,46.2392,47.3396,46.2392,47.3396,2438770.0
2022-11-27,46.2392,47.3396,46.2392,47.3396,2438770.0
2022-11-28,47.2238,47.6775,46.7991,47.1369,5846670.0
2022-11-29,47.301,48.0154,47.0211,47.6389,6008018.0
2022-11-30,47.2624,47.7065,46.7556,47.4844,10713446.0
2022-12-01,48.6042,48.6621,45.9978,46.7315,10564363.0
2022-12-02,46.6253,46.8859,45.6407,45.9206,5145213.0
2022-12-03,46.6253,46.8859,45.6407,45.9206,5145213.0
2022-12-04,46.6253,46.8859,45.6407,45.9206,5145213.0
2022-12-05,45.5731,45.771,43.9706,44.4726,7997943.0
2022-12-06,44.7236,45.1097,44.3326,44.7236,4102561.0
2022-12-07,44.8491,45.4283,44.7526,45.3125,4855441.0
2022-12-08,45.2063,45.8888,44.8105,45.8144,3792618.0
2022-12-09,45.5538,45.853,44.8443,44.8587,5210339.0
2022-12-10,45.5538,45.853,44.8443,44.8587,5210339.0
2022-12-11,45.5538,45.853,44.8443,44.8587,5210339.0
2022-12-12,44.9263,45.2014,44.4437,45.0904,4260611.0
2022-12-13,45.1773,45.2642,43.8548,43.8741,6225339.0
2022-12-14,43.7969,44.0768,43.03,43.208,5731687.0
2022-12-15,42.7254,42.9088,41.818,41.9821,7070838.0
2022-12-16,41.76,42.8991,41.567,42.7833,13022360.0
2022-12-17,41.76,42.8991,41.567,42.7833,13022360.0
2022-12-18,41.76,42.8991,41.567,42.7833,13022360.0
2022-12-19,42.7736,43.2177,42.4667,42.8605,4556364.0
2022-12-20,42.735,43.4108,42.6675,43.0343,4444497.0
2022-12-21,43.0053,43.2563,42.7736,42.9184,3486206.0
2022-12-22,43.015,43.6907,42.6916,43.6811,4341609.0
2022-12-23,43.6811,44.4678,43.6811,44.2989,4693152.0
2022-12-24,43.6811,44.4678,43.6811,44.2989,4693152.0
2022-12-25,43.6811,44.4678,43.6811,44.2989,4693152.0
2022-12-26,43.6811,44.4678,43.6811,44.2989,4693152.0
2022-12-27,44.3278,44.7526,44.241,44.3568,4601158.0
2022-12-28,44.3471,44.5595,43.0246,43.0343,4224043.0
2022-12-29,43.1308,43.2273,42.8702,43.0729,2897701.0
2022-12-30,42.9474,43.2804,42.7061,43.0343,3626154.0
2022-12-31,42.9474,43.2804,42.7061,43.0343,3626154.0
2023-01-01,42.9474,43.2804,42.7061,43.0343,3626154.0
2023-01-02,42.9474,43.2804,42.7061,43.0343,3626154.0
2023-01-03,42.9377,43.4349,42.6868,42.9281,3570210.0
2023-01-04,42.8605,43.932,42.542,43.4108,4299941.0
2023-01-05,43.2273,43.6714,42.6771,43.5942,4749783.0
2023-01-06,43.7486,44.3809,43.6907,44.1541,4385830.0
2023-01-07,43.7486,44.3809,43.6907,44.1541,4385830.0
2023-01-08,43.7486,44.3809,43.6907,44.1541,4385830.0
2023-01-09,44.3954,44.8394,44.2023,44.5885,4736589.0
2023-01-10,44.6657,45.0229,44.2072,44.3857,3434643.0
2023-01-11,44.5885,44.6753,43.5218,44.0286,4994331.0
2023-01-12,44.1444,44.2409,43.6135,44.0865,3312442.0
2023-01-13,43.9224,44.0865,43.2997,43.6521,3429388.0
2023-01-14,43.9224,44.0865,43.2997,43.6521,3429388.0
2023-01-15,43.9224,44.0865,43.2997,43.6521,3429388.0
2023-01-16,43.9224,44.0865,43.2997,43.6521,3429388.0
2023-01-17,43.7872,44.8781,43.7776,44.5788,3834040.0
2023-01-18,44.6174,44.7815,43.5411,43.6907,4005199.0
2023-01-19,43.7486,43.8645,42.4599,42.4744,4422212.0
2023-01-20,42.484,42.9474,42.1076,42.9088,3978537.0
2023-01-21,42.484,42.9474,42.1076,42.9088,3978537.0
2023-01-22,42.484,42.9474,42.1076,42.9088,3978537.0
2023-01-23,42.9088,43.4735,42.7543,43.1501,3556250.0
2023-01-24,43.4397,43.4397,42.6144,42.7254,2721773.0
2023-01-25,42.764,43.3528,42.735,43.3432,3351742.0
2023-01-26,43.2467,43.3625,42.7978,42.9184,3106631.0
2023-01-27,43.0536,43.7293,42.9184,43.488,3672096.0
2023-01-28,43.0536,43.7293,42.9184,43.488,3672096.0
2023-01-29,43.0536,43.7293,42.9184,43.488,3672096.0
2023-01-30,43.1405,43.3335,42.5371,42.6771,4544803.0
2023-01-31,42.5227,43.0825,42.2234,43.0825,5006989.0
2023-02-01,42.8702,43.8162,42.5516,43.6135,5387340.0
2023-02-02,43.2273,43.7148,43.0174,43.4108,4816469.0
2023-02-03,43.3625,43.459,42.6192,42.8798,5025089.0
2023-02-04,43.3625,43.459,42.6192,42.8798,5025089.0
2023-02-05,43.3625,43.459,42.6192,42.8798,5025089.0
2023-02-06,42.986,43.0632,42.5564,42.9957,4413754.0
2023-02-07,42.9571,43.1019,42.6095,42.9281,3487142.0
2023-02-08,42.8219,43.015,42.4744,42.735,4791268.0
2023-02-09,42.8123,42.9377,42.4068,42.5613,3660257.0
2023-02-10,42.6964,43.6231,42.6482,43.2467,3726225.0
2023-02-11,42.6964,43.6231,42.6482,43.2467,3726225.0
2023-02-12,42.6964,43.6231,42.6482,43.2467,3726225.0
2023-02-13,43.2853,43.3915,42.9571,43.3335,4477630.0
2023-02-14,43.4695,43.4695,42.3237,42.3626,4941542.0
2023-02-15,42.4888,42.9937,42.4014,42.984,3988573.0
2023-02-16,42.6442,42.7995,42.4403,42.5762,4493256.0
2023-02-17,42.683,42.8578,42.5179,42.7218,4230122.0
2023-02-18,42.683,42.8578,42.5179,42.7218,4230122.0
2023-02-19,42.683,42.8578,42.5179,42.7218,4230122.0
2023-02-20,42.683,42.8578,42.5179,42.7218,4230122.0
2023-02-21,42.6539,43.4598,42.3037,43.3238,5973444.0
2023-02-22,43.1685,43.8578,42.751,43.3238,4718758.0
2023-02-23,43.2073,43.2656,42.4548,42.6345,5079583.0
2023-02-24,42.5276,42.6781,42.1878,42.4791,5039522.0
2023-02-25,42.5276,42.6781,42.1878,42.4791,5039522.0
2023-02-26,42.5276,42.6781,42.1878,42.4791,5039522.0
2023-02-27,42.5762,42.8675,42.0433,42.149,5586116.0
2023-02-28,41.8965,42.1936,41.6829,41.8868,6000363.0
2023-03-01,41.712,42.1684,41.5713,42.1198,7008823.0
2023-03-02,43.7025,45.2657,42.9257,44.4016,12912320.0
2023-03-03,45.3434,45.4017,44.222,44.6443,8240537.0
2023-03-04,45.3434,45.4017,44.222,44.6443,8240537.0
2023-03-05,45.3434,45.4017,44.222,44.6443,8240537.0
2023-03-06,44.3725,45.1783,44.1783,45.1298,6270965.0
2023-03-07,45.1395,45.7706,44.9259,45.5473,8262223.0
2023-03-08,45.392,46.1784,45.3434,46.0716,7354491.0
2023-03-09,46.2658,46.3435,45.6735,45.8774,6352329.0
2023-03-10,45.5861,45.96,45.3628,45.7318,7329441.0
2023-03-11,45.5861,45.96,45.3628,45.7318,7329441.0
2023-03-12,45.5861,45.96,45.3628,45.7318,7329441.0
2023-03-13,45.6735,46.6736,45.222,45.489,8891251.0
2023-03-14,45.392,45.8677,45.1589,45.8095,6577080.0
2023-03-15,45.6444,46.9503,45.4628,46.8872,7340739.0
2023-03-16,46.8969,46.994,45.5886,45.7609,7192671.0
2023-03-17,45.8677,46.0231,45.1249,45.4211,15100381.0
2023-03-18,45.8677,46.0231,45.1249,45.4211,15100381.0
2023-03-19,45.8677,46.0231,45.1249,45.4211,15100381.0
2023-03-20,46.0231,46.5858,45.926,45.9745,5776335.0
2023-03-21,46.1202,46.4649,46.0716,46.3726,4560414.0
2023-03-22,46.5474,47.2659,46.4794,46.6445,7411852.0
2023-03-23,46.6056,47.6106,46.6056,47.1105,8511216.0
2023-03-24,47.295,48.0038,47.2076,47.6251,6830186.0
2023-03-25,47.295,48.0038,47.2076,47.6251,6830186.0
2023-03-26,47.295,48.0038,47.2076,47.6251,6830186.0
2023-03-27,47.664,48.0038,47.2076,47.2173,6508219.0
2023-03-28,47.1202,47.7368,47.0717,47.4989,4732699.0
2023-03-29,47.5863,47.7125,47.3144,47.6154,5164589.0
2023-03-30,47.5475,47.8824,47.3921,47.6348,3743853.0
2023-03-31,47.7708,48.0426,47.5669,47.9358,4811123.0
2023-04-01,47.7708,48.0426,47.5669,47.9358,4811123.0
2023-04-02,47.7708,48.0426,47.5669,47.9358,4811123.0
2023-04-03,48.13,48.5427,48.0232,48.4893,6118221.0
2023-04-04,48.3534,48.5184,47.8533,48.0232,3928592.0
2023-04-05,48.0524,48.1592,46.2173,46.6639,7469490.0
2023-04-06,46.6445,47.1591,46.528,47.1105,4393802.0
2023-04-07,46.6445,47.1591,46.528,47.1105,4393802.0
2023-04-08,46.6445,47.1591,46.528,47.1105,4393802.0
2023-04-09,46.6445,47.1591,46.528,47.1105,4393802.0
2023-04-10,46.9163,47.4892,46.8969,47.4795,4518887.0
2023-04-11,47.3921,47.3921,46.4399,46.5668,6710810.0
2023-04-12,46.227,46.5183,45.6541,45.9454,7214233.0
2023-04-13,45.9357,46.0716,45.3046,45.6832,5503300.0
2023-04-14,45.6249,46.0571,45.0278,45.2949,3908429.0
2023-04-15,45.6249,46.0571,45.0278,45.2949,3908429.0
2023-04-16,45.6249,46.0571,45.0278,45.2949,3908429.0
2023-04-17,45.5376,46.4309,45.4405,46.4212,5852174.0
2023-04-18,46.3338,46.6251,46.0182,46.46,5113483.0
2023-04-19,46.4309,46.5959,45.9939,46.0716,4566011.0
2023-04-20,46.1493,46.4309,45.858,46.4114,3917845.0
2023-04-21,46.6542,46.9455,46.392,46.528,3776297.0
2023-04-22,46.6542,46.9455,46.392,46.528,3776297.0
2023-04-23,46.6542,46.9455,46.392,46.528,3776297.0
2023-04-24,46.4406,46.8775,46.3775,46.8387,4633964.0
2023-04-25,46.7804,47.1688,46.5377,46.5765,3851041.0
2023-04-26,46.1881,46.6542,46.1105,46.4309,2897105.0
2023-04-27,46.5765,46.9649,46.4309,46.9358,2482639.0
2023-04-28,47.0037,47.5475,46.9455,47.2173,4972821.0
2023-04-29,47.0037,47.5475,46.9455,47.2173,4972821.0
2023-04-30,47.0037,47.5475,46.9455,47.2173,4972821.0
2023-05-01,47.4601,47.9456,47.0231,47.8485,4484044.0
2023-05-02,48.266,48.5378,47.3436,48.0038,4201083.0
2023-05-03,48.0135,48.1495,47.4843,47.5183,4659433.0
2023-05-04,47.6348,47.6348,46.8484,46.8775,3402437.0
2023-05-05,47.0231,47.8387,46.9358,47.7999,3770351.0
2023-05-06,47.0231,47.8387,46.9358,47.7999,3770351.0
2023-05-07,47.0231,47.8387,46.9358,47.7999,3770351.0
2023-05-08,47.7514,48.1106,47.5669,47.7222,3303017.0
2023-05-09,47.5669,48.0135,47.4989,47.7319,3842010.0
2023-05-10,47.8873,47.9164,47.0814,47.6931,5119766.0
2023-05-11,47.8485,47.8679,47.329,47.7319,3743829.0
2023-05-12,47.8003,48.2639,47.7905,48.0053,4074685.0
2023-05-13,47.8003,48.2639,47.7905,48.0053,4074685.0
2023-05-14,47.8003,48.2639,47.7905,48.0053,4074685.0
2023-05-15,48.2493,48.2493,47.527,47.8979,4924606.0
2023-05-16,47.8979,48.3164,47.527,47.7612,4495000.0
2023-05-17,47.9076,48.1614,47.5074,48.0736,4432564.0
2023-05-18,48.0541,48.1907,47.6051,48.1517,4532180.0
2023-05-19,48.2688,48.5031,48.0736,48.4543,4509061.0
2023-05-20,48.2688,48.5031,48.0736,48.4543,4509061.0
2023-05-21,48.2688,48.5031,48.0736,48.4543,4509061.0
2023-05-22,48.5226,49.1571,48.303,48.7862,4787618.0
2023-05-23,48.5616,48.7666,47.9174,47.9272,4984528.0
2023-05-24,48.2102,48.8886,48.0248,48.3762,5842574.0
2023-05-25,48.1126,48.425,47.7124,47.7319,12038107.0
2023-05-26,47.3415,47.6148,46.1409,46.1799,8018064.0
2023-05-27,47.3415,47.6148,46.1409,46.1799,8018064.0
2023-05-28,47.3415,47.6148,46.1409,46.1799,8018064.0
2023-05-29,47.3415,47.6148,46.1409,46.1799,8018064.0
2023-05-30,46.1702,46.1702,44.7841,44.8622,6550740.0
2023-05-31,44.8817,45.0525,44.1594,44.2472,13800270.0
2023-06-01,44.1008,44.3253,43.3687,43.5932,8704133.0
2023-06-02,43.5347,44.8231,43.4663,44.8231,6219030.0
2023-06-03,43.5347,44.8231,43.4663,44.8231,6219030.0
2023-06-04,43.5347,44.8231,43.4663,44.8231,6219030.0
2023-06-05,44.8915,45.3356,44.8329,45.0476,4638280.0
2023-06-06,45.0184,45.0428,44.4229,44.9695,4276732.0
2023-06-07,44.7548,44.8427,44.1057,44.3741,7948763.0
2023-06-08,44.2863,44.7841,44.2082,44.667,4189132.0
2023-06-09,44.6377,45.4929,44.5986,45.0672,3792135.0
2023-06-10,44.6377,45.4929,44.5986,45.0672,3792135.0
2023-06-11,44.6377,45.4929,44.5986,45.0672,3792135.0
2023-06-12,45.1452,45.2819,44.7402,45.2721,4108350.0
2023-06-13,45.4088,45.8481,45.1745,45.7407,5138709.0
2023-06-14,45.8481,46.3703,45.5943,46.0823,6548294.0
2023-06-15,43.3394,44.9597,42.5195,44.8427,18125645.0
2023-06-16,44.8427,45.2331,44.4083,45.0672,10578433.0
2023-06-17,44.8427,45.2331,44.4083,45.0672,10578433.0
2023-06-18,44.8427,45.2331,44.4083,45.0672,10578433.0
2023-06-19,44.8427,45.2331,44.4083,45.0672,10578433.0
2023-06-20,45.116,45.5064,44.6914,44.7353,5683987.0
2023-06-21,44.667,45.1013,44.4132,44.5889,5442874.0
2023-06-22,44.4913,44.9793,44.2277,44.9695,4060367.0
2023-06-23,45.1648,45.8578,44.9891,45.0379,5160908.0
2023-06-24,45.1648,45.8578,44.9891,45.0379,5160908.0
2023-06-25,45.1648,45.8578,44.9891,45.0379,5160908.0
2023-06-26,45.2917,45.5455,44.9598,45.5357,3551981.0
2023-06-27,45.4674,45.9164,45.399,45.6528,3943509.0
2023-06-28,45.4869,46.0433,45.2087,46.0433,4209131.0
2023-06-29,46.0726,46.1018,45.1843,45.2136,4758688.0
2023-06-30,45.2526,46.014,45.2331,45.8773,5264673.0
2023-07-01,45.2526,46.014,45.2331,45.8773,5264673.0
2023-07-02,45.2526,46.014,45.2331,45.8773,5264673.0
2023-07-03,45.8285,46.3068,45.5943,46.3068,2132483.0
2023-07-04,45.8285,46.3068,45.5943,46.3068,2132483.0
2023-07-05,46.1018,46.463,45.6479,45.9164,4535847.0
2023-07-06,45.9359,46.4679,45.7992,46.1604,4136650.0
2023-07-07,46.0726,46.3849,45.8773,46.0433,3366571.0
2023-07-08,46.0726,46.3849,45.8773,46.0433,3366571.0
2023-07-09,46.0726,46.3849,45.8773,46.0433,3366571.0
2023-07-10,46.1214,46.5069,45.7456,45.7602,4509207.0
2023-07-11,45.8676,46.4972,45.8236,46.4337,3715331.0
2023-07-12,46.2775,46.6094,45.9066,46.219,5140980.0
2023-07-13,46.1702,46.5118,45.7895,45.8773,4108202.0
2023-07-14,45.8969,46.053,45.2038,45.3307,4775354.0
2023-07-15,45.8969,46.053,45.2038,45.3307,4775354.0
2023-07-16,45.8969,46.053,45.2038,45.3307,4775354.0
2023-07-17,45.0964,45.7016,44.8231,45.4283,5054655.0
2023-07-18,45.4478,45.5796,44.9793,45.1062,3870571.0
2023-07-19,45.2819,45.8773,45.1843,45.8578,4846849.0
2023-07-20,46.0238,46.7266,45.8188,46.7168,3818751.0
2023-07-21,46.707,47.0926,46.5313,46.8437,2822665.0
2023-07-22,46.707,47.0926,46.5313,46.8437,2822665.0
2023-07-23,46.707,47.0926,46.5313,46.8437,2822665.0
2023-07-24,46.9901,47.8003,46.8632,47.5758,4317600.0
2023-07-25,47.7124,47.7319,47.0682,47.527,4023835.0
2023-07-26,47.5562,47.8588,47.3805,47.5465,3721466.0
2023-07-27,47.5855,47.9538,46.8193,46.9511,3129753.0
2023-07-28,47.2439,47.6636,47.1951,47.361,2766956.0
2023-07-29,47.2439,47.6636,47.1951,47.361,2766956.0
2023-07-30,47.2439,47.6636,47.1951,47.361,2766956.0
2023-07-31,47.4489,47.6441,47.1853,47.4782,3327663.0
2023-08-01,47.5074,47.7817,47.0194,47.3805,3441408.0
2023-08-02,46.9803,48.098,46.9706,47.8491,3817879.0
2023-08-03,47.81,48.2591,47.6051,48.22,3720240.0
2023-08-04,48.3176,48.5812,48.1712,48.3079,4706052.0
2023-08-05,48.3176,48.5812,48.1712,48.3079,4706052.0
2023-08-06,48.3176,48.5812,48.1712,48.3079,4706052.0
2023-08-07,48.2493,48.9863,48.2493,48.5128,3792236.0
2023-08-08,48.5616,48.7081,47.4538,47.7027,4136957.0
2023-08-09,47.6734,48.2981,47.6149,48.0834,3497727.0
2023-08-10,48.2395,48.63,47.7319,47.9076,4374584.0
2023-08-11,48.0541,48.2395,47.6783,47.81,3593692.0
2023-08-12,48.0541,48.2395,47.6783,47.81,3593692.0
2023-08-13,48.0541,48.2395,47.6783,47.81,3593692.0
2023-08-14,47.9377,48.0163,47.3412,47.6824,4675812.0
2023-08-15,47.5744,47.5744,46.887,47.0834,4939800.0
2023-08-16,47.3682,47.4369,46.0524,46.1702,5581987.0
2023-08-17,46.2488,46.3028,45.6989,45.8953,5137550.0
2023-08-18,45.8658,46.7692,45.7873,46.7103,4721914.0
2023-08-19,45.8658,46.7692,45.7873,46.7103,4721914.0
2023-08-20,45.8658,46.7692,45.7873,46.7103,4721914.0
2023-08-21,46.6121,46.9509,46.0671,46.5335,3816032.0
2023-08-22,46.5188,46.5188,45.856,46.1604,3719024.0
2023-08-23,46.1211,46.2555,45.6694,46.0819,3539651.0
2023-08-24,46.0033,46.3863,45.5614,45.6498,4112931.0
2023-08-25,45.9247,45.9247,45.2718,45.6989,3560489.0
2023-08-26,45.9247,45.9247,45.2718,45.6989,3560489.0
2023-08-27,45.9247,45.9247,45.2718,45.6989,3560489.0
2023-08-28,45.5025,45.9886,45.4534,45.7873,2605227.0
2023-08-29,45.6793,45.8364,45.3258,45.6498,4248152.0
2023-08-30,45.8757,46.0819,45.64,45.6793,3273303.0
2023-08-31,45.4338,45.9051,45.3454,45.5516,4573526.0
2023-09-01,45.6105,45.7971,45.0459,45.149,3676473.0
2023-09-02,45.6105,45.7971,45.0459,45.149,3676473.0
2023-09-03,45.6105,45.7971,45.0459,45.149,3676473.0
