,AXP US Equity,AXP US Equity,AXP US Equity,AXP US Equity,AXP US Equity
2022-07-04,134.6866,137.4375,134.1013,136.9595,2625268.0
2022-07-05,133.8574,136.2279,132.3259,136.2279,4057491.0
2022-07-06,135.8767,137.057,134.472,134.7646,4401364.0
2022-07-07,136.7449,138.6861,135.7401,137.5741,4258109.0
2022-07-08,138.2667,139.6031,136.2962,138.2862,3631943.0
2022-07-09,138.2667,139.6031,136.2962,138.2862,3631943.0
2022-07-10,138.2667,139.6031,136.2962,138.2862,3631943.0
2022-07-11,137.0278,138.8227,136.4083,137.1351,2377876.0
2022-07-12,134.1598,138.413,133.7014,135.7694,4047613.0
2022-07-13,133.4867,136.5888,133.0185,135.984,2753776.0
2022-07-14,132.3747,133.8769,130.8334,133.1356,4600268.0
2022-07-15,136.2864,139.6031,135.467,138.9885,3296764.0
2022-07-16,136.2864,139.6031,135.467,138.9885,3296764.0
2022-07-17,136.2864,139.6031,135.467,138.9885,3296764.0
2022-07-18,140.8029,142.471,138.052,138.8422,3330344.0
2022-07-19,140.8615,144.305,140.8615,144.1586,3372275.0
2022-07-20,143.2709,145.4463,142.7832,145.2805,2802253.0
2022-07-21,144.5781,146.6462,142.8564,146.4998,4683039.0
2022-07-22,155.1135,156.9376,148.88,149.2605,9298440.0
2022-07-23,155.1135,156.9376,148.88,149.2605,9298440.0
2022-07-24,155.1135,156.9376,148.88,149.2605,9298440.0
2022-07-25,150.4701,150.9871,147.5079,150.0214,4213808.0
2022-07-26,148.9873,149.7385,145.1927,146.1584,2812658.0
2022-07-27,147.885,148.9776,143.6611,147.9143,5029067.0
2022-07-28,148.0411,148.9093,143.9245,148.4118,3587931.0
2022-07-29,148.6362,150.5969,147.5826,150.2457,3198134.0
2022-07-30,148.6362,150.5969,147.5826,150.2457,3198134.0
2022-07-31,148.6362,150.5969,147.5826,150.2457,3198134.0
2022-08-01,149.0947,150.9774,148.0821,149.5726,2295687.0
2022-08-02,148.2947,149.5434,147.1437,147.885,2563111.0
2022-08-03,150.2945,152.2162,149.5531,151.6212,2609272.0
2022-08-04,152.1967,153.8453,151.4553,153.0259,3693423.0
2022-08-05,152.6455,154.1662,152.1772,153.6502,2513764.0
2022-08-06,152.6455,154.1662,152.1772,153.6502,2513764.0
2022-08-07,152.6455,154.1662,152.1772,153.6502,2513764.0
2022-08-08,155.1037,156.8498,153.0942,153.4258,3080917.0
2022-08-09,153.777,155.0452,153.4161,154.9086,2997862.0
2022-08-10,157.8058,160.186,157.679,158.4594,3225372.0
2022-08-11,160.3324,160.8824,158.2058,158.9959,1968206.0
2022-08-12,160.4397,161.9322,159.2788,161.7761,1942595.0
2022-08-13,160.4397,161.9322,159.2788,161.7761,1942595.0
2022-08-14,160.4397,161.9322,159.2788,161.7761,1942595.0
2022-08-15,160.2543,161.9907,159.7471,161.3469,1852804.0
2022-08-16,160.9567,161.9127,159.9422,161.2981,1876086.0
2022-08-17,159.2983,160.4494,158.2253,159.8836,1804125.0
2022-08-18,159.9129,160.9469,159.3325,160.6152,1397717.0
2022-08-19,159.4934,159.9129,158.0399,158.2643,1895447.0
2022-08-20,159.4934,159.9129,158.0399,158.2643,1895447.0
2022-08-21,159.4934,159.9129,158.0399,158.2643,1895447.0
2022-08-22,155.0842,155.289,153.1332,153.8356,1969338.0
2022-08-23,154.1282,155.689,153.3478,153.4746,2885214.0
2022-08-24,153.182,155.65,152.4601,155.2305,2029412.0
2022-08-25,156.0792,158.3521,154.8891,158.2545,1936300.0
2022-08-26,159.2105,159.5812,153.3381,153.4551,2373705.0
2022-08-27,159.2105,159.5812,153.3381,153.4551,2373705.0
2022-08-28,159.2105,159.5812,153.3381,153.4551,2373705.0
2022-08-29,152.0602,152.6747,150.6262,150.753,2693612.0
2022-08-30,151.826,152.2943,149.1532,150.8701,2104499.0
2022-08-31,151.748,152.5381,148.1192,148.2752,3271569.0
2022-09-01,147.1242,147.6607,144.0318,147.407,2425163.0
2022-09-02,149.719,150.2067,145.2805,146.1194,2028573.0
2022-09-03,149.719,150.2067,145.2805,146.1194,2028573.0
2022-09-04,149.719,150.2067,145.2805,146.1194,2028573.0
2022-09-05,149.719,150.2067,145.2805,146.1194,2028573.0
2022-09-06,146.3242,147.6021,142.9588,144.9586,2797699.0
2022-09-07,144.7635,148.9581,144.7439,148.5191,1766424.0
2022-09-08,147.2217,149.9238,145.8511,149.758,3399245.0
2022-09-09,150.6652,154.7037,150.5189,154.5574,3543560.0
2022-09-10,150.6652,154.7037,150.5189,154.5574,3543560.0
2022-09-11,150.6652,154.7037,150.5189,154.5574,3543560.0
2022-09-12,155.5914,159.4447,155.4354,158.4692,4146273.0
2022-09-13,154.2648,155.8939,151.0456,151.5431,3519831.0
2022-09-14,152.3528,153.6941,149.7385,152.4699,2840430.0
2022-09-15,152.5967,154.8988,152.0797,152.304,2371603.0
2022-09-16,150.3043,150.3043,146.8217,149.3288,6527339.0
2022-09-17,150.3043,150.3043,146.8217,149.3288,6527339.0
2022-09-18,150.3043,150.3043,146.8217,149.3288,6527339.0
2022-09-19,147.5436,151.67,147.0071,151.5529,2472633.0
2022-09-20,149.8165,150.8018,148.402,149.719,1725941.0
2022-09-21,150.8798,151.0164,145.0171,145.0659,2599851.0
2022-09-22,145.1732,145.2414,138.9739,139.525,3249602.0
2022-09-23,137.3253,138.4813,134.7061,136.8229,3035586.0
2022-09-24,137.3253,138.4813,134.7061,136.8229,3035586.0
2022-09-25,137.3253,138.4813,134.7061,136.8229,3035586.0
2022-09-26,136.6083,137.8277,133.3453,134.0818,3808706.0
2022-09-27,136.023,136.94,132.7649,134.1208,2828818.0
2022-09-28,135.1061,137.7204,133.1746,137.1156,5269635.0
2022-09-29,134.9987,135.545,132.5112,134.4135,2280921.0
2022-09-30,134.033,135.2719,131.3163,131.604,3717212.0
2022-10-01,134.033,135.2719,131.3163,131.604,3717212.0
2022-10-02,134.033,135.2719,131.3163,131.604,3717212.0
2022-10-03,134.5695,137.3204,131.6138,136.5888,2677118.0
2022-10-04,139.525,141.9833,139.525,141.8955,2408884.0
2022-10-05,139.4177,141.7297,138.5983,140.8322,2073878.0
2022-10-06,139.5446,141.5053,138.6471,138.891,2526239.0
2022-10-07,136.979,137.8277,134.6963,135.5938,2579628.0
2022-10-08,136.979,137.8277,134.6963,135.5938,2579628.0
2022-10-09,136.979,137.8277,134.6963,135.5938,2579628.0
2022-10-10,136.5791,136.94,133.3014,134.1403,2893409.0
2022-10-11,133.0282,135.7987,132.0723,133.9842,2588904.0
2022-10-12,133.9452,135.0573,132.7746,133.3892,2397555.0
2022-10-13,128.6204,139.5877,127.935,138.6084,5232724.0
2022-10-14,139.9891,140.89,133.3109,133.9669,3873599.0
2022-10-15,139.9891,140.89,133.3109,133.9669,3873599.0
2022-10-16,139.9891,140.89,133.3109,133.9669,3873599.0
2022-10-17,137.6586,139.2645,137.1788,138.5986,3139254.0
2022-10-18,143.0933,143.9941,140.5669,142.9562,3963269.0
2022-10-19,142.4078,144.0137,139.6366,140.9782,2804054.0
2022-10-20,141.0075,144.2536,139.196,139.4604,4319336.0
2022-10-21,138.0601,138.3832,129.4625,137.1298,11755398.0
2022-10-22,138.0601,138.3832,129.4625,137.1298,11755398.0
2022-10-23,138.0601,138.3832,129.4625,137.1298,11755398.0
2022-10-24,138.3636,140.8019,137.453,138.6868,4299569.0
2022-10-25,139.5191,144.376,138.6574,143.9648,3889104.0
2022-10-26,144.4935,146.3932,143.4262,143.8277,3560551.0
2022-10-27,145.3553,146.5989,143.3674,143.9158,2101525.0
2022-10-28,143.5143,147.7739,143.0149,147.3137,3383315.0
2022-10-29,143.5143,147.7739,143.0149,147.3137,3383315.0
2022-10-30,143.5143,147.7739,143.0149,147.3137,3383315.0
2022-10-31,146.8828,147.1766,145.2378,145.3651,3043149.0
2022-11-01,146.8437,147.4997,143.5829,144.0235,2675699.0
2022-11-02,143.5339,145.933,140.3907,140.5179,2852089.0
2022-11-03,138.158,139.2449,135.8862,136.415,3960528.0
2022-11-04,139.4408,143.3146,138.0699,141.7126,3322250.0
2022-11-05,139.4408,143.3146,138.0699,141.7126,3322250.0
2022-11-06,139.4408,143.3146,138.0699,141.7126,3322250.0
2022-11-07,143.1618,144.474,140.7725,143.9256,2917984.0
2022-11-08,144.376,148.195,144.0798,147.0787,3846057.0
2022-11-09,146.3639,146.3639,142.633,142.8289,2425496.0
2022-11-10,149.6149,152.5525,148.1656,151.5341,4701614.0
2022-11-11,153.238,155.5783,151.4852,151.6712,3714598.0
2022-11-12,153.238,155.5783,151.4852,151.6712,3714598.0
2022-11-13,153.238,155.5783,151.4852,151.6712,3714598.0
2022-11-14,150.1828,153.2478,149.8793,150.927,3666615.0
2022-11-15,153.6982,154.0801,149.1546,150.692,2917022.0
2022-11-16,151.0054,152.67,148.6983,149.3994,2635283.0
2022-11-17,146.8828,147.9231,146.119,147.5095,2769983.0
2022-11-18,149.0861,150.5647,147.8009,149.3309,2631321.0
2022-11-19,149.0861,150.5647,147.8009,149.3309,2631321.0
2022-11-20,149.0861,150.5647,147.8009,149.3309,2631321.0
2022-11-21,149.0861,150.2709,148.7336,149.6344,2003541.0
2022-11-22,150.8976,151.9209,150.0996,151.3677,2124751.0
2022-11-23,150.6332,151.7691,149.703,150.7312,1404497.0
2022-11-24,150.6332,151.7691,149.703,150.7312,1404497.0
2022-11-25,150.3297,151.2599,149.987,150.9466,665794.0
2022-11-26,150.3297,151.2599,149.987,150.9466,665794.0
2022-11-27,150.3297,151.2599,149.987,150.9466,665794.0
2022-11-28,149.5169,150.5843,147.2452,147.7348,1783271.0
2022-11-29,147.8229,151.2599,147.3969,151.211,2655744.0
2022-11-30,150.643,154.3151,148.3351,154.3151,3914739.0
2022-12-01,154.4424,155.5685,151.5341,154.227,2670351.0
2022-12-02,151.9944,154.0116,151.7789,153.4926,2285397.0
2022-12-03,151.9944,154.0116,151.7789,153.4926,2285397.0
2022-12-04,151.9944,154.0116,151.7789,153.4926,2285397.0
2022-12-05,152.719,156.1316,152.3175,152.8365,3013097.0
2022-12-06,152.5133,155.0495,150.1348,151.4852,3285269.0
2022-12-07,151.3481,153.7276,151.1034,151.5537,2879830.0
2022-12-08,152.6504,153.1694,150.2611,150.9172,1632502.0
2022-12-09,150.7899,151.916,149.4453,150.7018,1761275.0
2022-12-10,150.7899,151.916,149.4453,150.7018,1761275.0
2022-12-11,150.7899,151.916,149.4453,150.7018,1761275.0
2022-12-12,151.0543,154.4816,150.7997,154.0409,2773937.0
2022-12-13,157.2821,158.1928,152.9148,154.2466,3110544.0
2022-12-14,154.2955,155.3237,150.643,150.9074,3556245.0
2022-12-15,148.4986,149.1155,143.4262,147.0983,4284799.0
2022-12-16,145.5021,145.5021,141.1544,143.2597,4510826.0
2022-12-17,145.5021,145.5021,141.1544,143.2597,4510826.0
2022-12-18,145.5021,145.5021,141.1544,143.2597,4510826.0
2022-12-19,143.0051,143.6906,140.6746,141.9965,2546222.0
2022-12-20,141.977,143.4556,141.2523,142.6722,1607973.0
2022-12-21,144.0039,144.7067,143.3283,144.0431,2107058.0
2022-12-22,143.0149,143.6514,139.7541,142.2903,2901666.0
2022-12-23,142.212,144.0814,141.5167,143.9648,1671830.0
2022-12-24,142.212,144.0814,141.5167,143.9648,1671830.0
2022-12-25,142.212,144.0814,141.5167,143.9648,1671830.0
2022-12-26,142.212,144.0814,141.5167,143.9648,1671830.0
2022-12-27,144.2292,144.7873,142.6428,143.3479,1858526.0
2022-12-28,143.1716,143.7689,140.9488,141.0173,1490160.0
2022-12-29,142.0651,144.5523,141.3993,144.2585,1758641.0
2022-12-30,142.9758,144.8559,142.7016,144.6796,2247443.0
2022-12-31,142.9758,144.8559,142.7016,144.6796,2247443.0
2023-01-01,142.9758,144.8559,142.7016,144.6796,2247443.0
2023-01-02,142.9758,144.8559,142.7016,144.6796,2247443.0
2023-01-03,146.4324,147.3235,142.7016,144.0627,2762338.0
2023-01-04,145.4728,148.8021,145.4728,147.4116,2620388.0
2023-01-05,144.6013,146.1342,143.4811,143.884,2505858.0
2023-01-06,145.1712,147.8145,142.9505,147.559,3077593.0
2023-01-07,145.1712,147.8145,142.9505,147.559,3077593.0
2023-01-08,145.1712,147.8145,142.9505,147.559,3077593.0
2023-01-09,148.7185,149.7944,147.4902,147.785,3219406.0
2023-01-10,147.8931,149.534,146.6845,149.3572,2198389.0
2023-01-11,149.6519,151.4305,149.6225,151.2438,3113699.0
2023-01-12,152.0692,153.04,149.7502,152.2264,3322481.0
2023-01-13,150.5756,153.5333,149.6519,153.0518,2391262.0
2023-01-14,150.5756,153.5333,149.6519,153.0518,2391262.0
2023-01-15,150.5756,153.5333,149.6519,153.0518,2391262.0
2023-01-16,150.5756,153.5333,149.6519,153.0518,2391262.0
2023-01-17,152.8356,153.3859,150.7033,151.0767,3073414.0
2023-01-18,151.8039,152.0691,147.7069,147.8046,2762417.0
2023-01-19,144.0609,145.4267,141.6928,144.2967,3852474.0
2023-01-20,145.3874,149.141,145.1516,148.9641,3954780.0
2023-01-21,145.3874,149.141,145.1516,148.9641,3954780.0
2023-01-22,145.3874,149.141,145.1516,148.9641,3954780.0
2023-01-23,149.3572,152.364,148.915,151.3224,3608652.0
2023-01-24,150.2612,153.946,150.0058,152.6293,2348501.0
2023-01-25,150.8213,154.3243,150.7033,154.0442,2916452.0
2023-01-26,154.9089,155.4787,151.6024,153.1697,3640253.0
2023-01-27,163.8998,172.4894,162.6224,169.314,13997338.0
2023-01-28,163.8998,172.4894,162.6224,169.314,13997338.0
2023-01-29,163.8998,172.4894,162.6224,169.314,13997338.0
2023-01-30,171.7509,174.7675,169.5113,169.6579,10240662.0
2023-01-31,169.9036,172.2619,168.9062,171.8885,5170928.0
2023-02-01,170.3654,172.0752,168.9406,170.5914,3725218.0
2023-02-02,171.1319,172.1734,168.1054,170.1198,6895514.0
2023-02-03,168.5771,177.2634,168.2332,175.7501,5305060.0
2023-02-04,168.5771,177.2634,168.2332,175.7501,5305060.0
2023-02-05,168.5771,177.2634,168.2332,175.7501,5305060.0
2023-02-06,173.667,174.6594,172.6353,173.4115,3397762.0
2023-02-07,172.0064,175.9172,171.7098,175.5929,3526392.0
2023-02-08,176.6247,176.9686,174.7872,175.8877,2926547.0
2023-02-09,176.0351,178.9142,175.3767,176.2513,3557851.0
2023-02-10,175.4652,176.605,173.4213,176.1334,2586245.0
2023-02-11,175.4652,176.605,173.4213,176.1334,2586245.0
2023-02-12,175.4652,176.605,173.4213,176.1334,2586245.0
2023-02-13,176.1235,178.2269,175.1802,178.1772,3102548.0
2023-02-14,177.1749,178.9829,175.6814,177.8726,2326126.0
2023-02-15,175.8091,177.5975,175.3964,177.5287,1502075.0
2023-02-16,176.3594,176.7524,174.5907,174.8461,1899103.0
2023-02-17,172.989,174.5219,171.6183,174.2173,2355409.0
2023-02-18,172.989,174.5219,171.6183,174.2173,2355409.0
2023-02-19,172.989,174.5219,171.6183,174.2173,2355409.0
2023-02-20,172.989,174.5219,171.6183,174.2173,2355409.0
2023-02-21,172.0752,173.4312,170.3065,170.4637,2713342.0
2023-02-22,170.5423,172.9624,169.9232,171.6625,2468774.0
2023-02-23,172.1931,173.5294,169.8495,172.0948,2575312.0
2023-02-24,170.67,171.8983,169.1961,171.2203,1667412.0
2023-02-25,170.67,171.8983,169.1961,171.2203,1667412.0
2023-02-26,170.67,171.8983,169.1961,171.2203,1667412.0
2023-02-27,172.478,172.6353,170.0706,170.2868,1909122.0
2023-02-28,170.9845,172.2864,170.5619,170.9648,2301391.0
2023-03-01,170.4932,174.119,170.0019,172.8514,2566454.0
2023-03-02,171.0139,172.7679,169.6579,172.2913,1795345.0
2023-03-03,172.9497,176.2709,172.1833,175.9761,2875671.0
2023-03-04,172.9497,176.2709,172.1833,175.9761,2875671.0
2023-03-05,172.9497,176.2709,172.1833,175.9761,2875671.0
2023-03-06,175.4554,177.3764,175.3571,175.9467,2730912.0
2023-03-07,175.5634,175.7894,172.0359,172.2717,2906585.0
2023-03-08,172.7728,173.156,170.5521,171.7902,2101443.0
2023-03-09,176.4724,177.1331,168.9652,169.1273,4349449.0
2023-03-10,167.8598,167.8598,161.969,162.819,5104317.0
2023-03-11,167.8598,167.8598,161.969,162.819,5104317.0
2023-03-12,167.8598,167.8598,161.969,162.819,5104317.0
2023-03-13,158.6772,159.1685,154.6829,154.8893,6123186.0
2023-03-14,158.692,161.4629,158.0828,161.0601,5284046.0
2023-03-15,155.1644,157.1738,153.2188,157.0314,6100774.0
2023-03-16,155.3118,159.1047,153.3859,157.9354,4738349.0
2023-03-17,155.469,155.8896,152.2067,153.7986,7447152.0
2023-03-18,155.469,155.8896,152.2067,153.7986,7447152.0
2023-03-19,155.469,155.8896,152.2067,153.7986,7447152.0
2023-03-20,155.6164,157.8961,154.8303,155.98,3054323.0
2023-03-21,160.1069,161.7086,158.8885,161.6988,3986761.0
2023-03-22,161.7676,163.8704,159.6746,159.9202,4367267.0
2023-03-23,159.8416,163.3496,158.0238,159.9301,3727735.0
2023-03-24,157.729,157.9108,155.076,157.0019,2588943.0
2023-03-25,157.729,157.9108,155.076,157.0019,2588943.0
2023-03-26,157.729,157.9108,155.076,157.0019,2588943.0
2023-03-27,161.0994,161.6103,159.0162,160.2838,3974110.0
2023-03-28,159.3896,159.763,155.4395,156.4418,4883678.0
2023-03-29,158.8885,161.3324,158.2793,160.7456,3884987.0
2023-03-30,161.1092,162.0918,158.9966,159.5862,2644815.0
2023-03-31,160.8243,162.2097,158.9376,162.082,3594349.0
2023-04-01,160.8243,162.2097,158.9376,162.082,3594349.0
2023-04-02,160.8243,162.2097,158.9376,162.082,3594349.0
2023-04-03,161.2566,162.367,159.8515,160.9323,2704361.0
2023-04-04,162.141,162.3178,158.0336,159.7335,2063730.0
2023-04-05,158.3528,159.3785,157.9879,158.8657,2346826.0
2023-04-06,158.4218,158.5796,156.0548,156.6466,3754544.0
2023-04-07,158.4218,158.5796,156.0548,156.6466,3754544.0
2023-04-08,158.4218,158.5796,156.0548,156.6466,3754544.0
2023-04-09,158.4218,158.5796,156.0548,156.6466,3754544.0
2023-04-10,155.8674,158.9544,155.6307,158.9248,2372633.0
2023-04-11,159.4475,160.345,158.1112,159.6053,2742327.0
2023-04-12,160.9762,160.9762,156.6812,157.1003,2817645.0
2023-04-13,157.6033,160.1872,156.7945,160.0689,2729022.0
2023-04-14,161.9822,162.5049,159.2404,160.9762,2618077.0
2023-04-15,161.9822,162.5049,159.2404,160.9762,2618077.0
2023-04-16,161.9822,162.5049,159.2404,160.9762,2618077.0
2023-04-17,159.7138,161.4891,158.6733,161.4595,2622345.0
2023-04-18,162.3373,162.7798,161.0354,162.14,2444533.0
2023-04-19,162.1104,164.2605,161.4891,162.6825,3768644.0
2023-04-20,156.8142,161.499,151.8928,161.0354,10832403.0
2023-04-21,160.779,162.5031,159.0136,161.5285,3882603.0
2023-04-22,160.779,162.5031,159.0136,161.5285,3882603.0
2023-04-23,160.779,162.5031,159.0136,161.5285,3882603.0
2023-04-24,161.9724,162.0414,158.1965,158.3824,2473468.0
2023-04-25,156.7255,157.0608,153.821,153.9738,3421311.0
2023-04-26,153.6287,155.1031,152.9481,153.5793,2789135.0
2023-04-27,154.3881,156.5184,153.7667,156.2718,2143715.0
2023-04-28,155.1376,159.1615,154.7234,159.1221,2380121.0
2023-04-29,155.1376,159.1615,154.7234,159.1221,2380121.0
2023-04-30,155.1376,159.1615,154.7234,159.1221,2380121.0
2023-05-01,159.6251,159.6251,156.4986,157.1299,1803622.0
2023-05-02,156.1732,156.1732,149.8217,151.1433,4925558.0
2023-05-03,151.1532,152.8495,149.7527,150.1176,2655259.0
2023-05-04,148.9538,149.1708,145.3737,146.7643,3997870.0
2023-05-05,149.2102,151.2091,149.0426,150.5515,2223216.0
2023-05-06,149.2102,151.2091,149.0426,150.5515,2223216.0
2023-05-07,149.2102,151.2091,149.0426,150.5515,2223216.0
2023-05-08,151.3011,152.455,150.8474,150.9362,2271642.0
2023-05-09,149.9105,151.6167,149.7921,151.2715,2322801.0
2023-05-10,151.4983,152.5438,145.9162,146.6361,4602636.0
2023-05-11,145.9359,146.4586,144.2642,145.9556,2900305.0
2023-05-12,147.2673,147.2673,145.0673,145.8964,2320020.0
2023-05-13,147.2673,147.2673,145.0673,145.8964,2320020.0
2023-05-14,147.2673,147.2673,145.0673,145.8964,2320020.0
2023-05-15,146.143,148.1451,145.8964,147.938,2271856.0
2023-05-16,148.1254,150.3148,146.3304,146.3698,1960309.0
2023-05-17,147.7604,150.7833,147.2476,149.9992,2446457.0
2023-05-18,150.157,152.0013,148.9834,151.3701,2629827.0
2023-05-19,152.4451,152.7854,150.0463,150.8474,2258568.0
2023-05-20,152.4451,152.7854,150.0463,150.8474,2258568.0
2023-05-21,152.4451,152.7854,150.0463,150.8474,2258568.0
2023-05-22,151.5575,153.7569,151.1729,153.3722,2483796.0
2023-05-23,152.3465,153.6188,150.4036,150.4628,2928596.0
2023-05-24,149.4174,149.6146,148.0563,148.6481,2308439.0
2023-05-25,147.5435,149.4174,147.3166,149.0031,3234307.0
2023-05-26,150.7093,156.0746,150.4332,155.0784,4015476.0
2023-05-27,150.7093,156.0746,150.4332,155.0784,4015476.0
2023-05-28,150.7093,156.0746,150.4332,155.0784,4015476.0
2023-05-29,150.7093,156.0746,150.4332,155.0784,4015476.0
2023-05-30,154.9897,156.7649,154.5064,155.8379,3268247.0
2023-05-31,155.5025,157.4109,154.1144,156.3803,5588546.0
2023-06-01,156.8734,161.7357,156.0548,160.4831,4087197.0
2023-06-02,162.7219,167.5151,162.2288,166.2428,4820511.0
2023-06-03,162.7219,167.5151,162.2288,166.2428,4820511.0
2023-06-04,162.7219,167.5151,162.2288,166.2428,4820511.0
2023-06-05,165.9272,165.9272,163.5504,165.1284,3113370.0
2023-06-06,165.5426,170.2766,165.1974,169.458,3631658.0
2023-06-07,171.2629,171.2629,168.3534,169.1917,2789037.0
2023-06-08,168.3041,169.172,167.2291,168.7874,2354853.0
2023-06-09,169.5764,169.8525,168.5902,169.3594,2200936.0
2023-06-10,169.5764,169.8525,168.5902,169.3594,2200936.0
2023-06-11,169.5764,169.8525,168.5902,169.3594,2200936.0
2023-06-12,169.6454,171.539,169.5665,171.253,2610433.0
2023-06-13,172.0124,173.6989,171.8152,172.7324,2480393.0
2023-06-14,173.6003,174.6063,171.0064,172.0716,2326124.0
2023-06-15,169.0537,172.1308,167.2377,171.4207,2797604.0
2023-06-16,171.8053,172.1779,169.1917,169.8427,4616883.0
2023-06-17,171.8053,172.1779,169.1917,169.8427,4616883.0
2023-06-18,171.8053,172.1779,169.1917,169.8427,4616883.0
2023-06-19,171.8053,172.1779,169.1917,169.8427,4616883.0
2023-06-20,168.6493,168.8663,166.016,167.0811,2865881.0
2023-06-21,166.7754,166.7754,164.655,165.6116,2813682.0
2023-06-22,164.9804,166.1837,162.9537,165.947,2755943.0
2023-06-23,163.718,166.2823,163.4616,165.7596,4214383.0
2023-06-24,163.718,166.2823,163.4616,165.7596,4214383.0
2023-06-25,163.718,166.2823,163.4616,165.7596,4214383.0
2023-06-26,166.2132,168.1562,164.7634,164.8128,2507095.0
2023-06-27,164.0632,166.0653,163.8955,165.8779,2434106.0
2023-06-28,164.9607,167.5348,164.8966,167.4461,2289046.0
2023-06-29,168.2351,169.9413,167.9786,169.7144,2899253.0
2023-06-30,171.8447,172.6831,170.9473,171.8053,3371290.0
2023-07-01,171.8447,172.6831,170.9473,171.8053,3371290.0
2023-07-02,171.8447,172.6831,170.9473,171.8053,3371290.0
2023-07-03,171.9039,173.9011,171.3122,173.0283,1700165.0
2023-07-04,171.9039,173.9011,171.3122,173.0283,1700165.0
2023-07-05,171.9828,174.1427,171.6475,173.1565,2487901.0
2023-07-06,169.9599,170.524,166.4862,169.1682,3158089.0
2023-07-07,167.3769,169.7916,166.9218,168.04,2145508.0
2023-07-08,167.3769,169.7916,166.9218,168.04,2145508.0
2023-07-09,167.3769,169.7916,166.9218,168.04,2145508.0
2023-07-10,168.0994,170.0489,167.6936,169.9302,1865586.0
2023-07-11,170.712,173.7601,170.5339,172.8298,2282393.0
2023-07-12,175.1653,176.0659,172.5032,172.523,2305815.0
2023-07-13,173.6017,174.2747,172.0975,172.434,2080403.0
2023-07-14,173.5423,173.8392,170.7318,171.5928,1829557.0
2023-07-15,173.5423,173.8392,170.7318,171.5928,1829557.0
2023-07-16,173.5423,173.8392,170.7318,171.5928,1829557.0
2023-07-17,171.1474,174.433,171.0435,173.572,2144714.0
2023-07-18,173.3741,176.5904,172.622,176.1946,2686999.0
2023-07-19,176.4024,176.9338,174.4825,175.2841,2749120.0
2023-07-20,173.7403,175.3831,172.2459,175.2742,3940706.0
2023-07-21,170.3854,171.5433,165.6847,168.4556,9102138.0
2023-07-22,170.3854,171.5433,165.6847,168.4556,9102138.0
2023-07-23,170.3854,171.5433,165.6847,168.4556,9102138.0
2023-07-24,165.8529,167.2483,165.1997,166.0508,4979939.0
2023-07-25,165.6154,167.1988,164.695,164.7742,3286740.0
2023-07-26,164.4476,166.6842,164.3388,166.0112,2351961.0
2023-07-27,166.7831,166.793,161.4787,161.9042,3944153.0
2023-07-28,163.5767,164.8534,162.9335,163.7153,2925999.0
2023-07-29,163.5767,164.8534,162.9335,163.7153,2925999.0
2023-07-30,163.5767,164.8534,162.9335,163.7153,2925999.0
2023-07-31,164.7841,167.2384,164.7841,167.1295,3346504.0
2023-08-01,166.2092,168.0449,165.5263,167.8915,2341377.0
2023-08-02,165.5461,166.0112,164.3239,165.0216,2236917.0
2023-08-03,164.121,164.9325,163.3194,164.6851,1710129.0
2023-08-04,164.8039,166.3576,163.3491,163.6955,2256250.0
2023-08-05,164.8039,166.3576,163.3491,163.6955,2256250.0
2023-08-06,164.8039,166.3576,163.3491,163.6955,2256250.0
2023-08-07,165.1206,165.5956,164.4179,165.2294,2027204.0
2023-08-08,163.1908,164.2695,161.8894,164.1507,2102997.0
2023-08-09,164.22,164.5664,161.8053,162.122,2445231.0
2023-08-10,163.0027,164.7742,161.0334,161.8449,2556028.0
2023-08-11,160.9839,164.0616,160.9146,163.5569,2102666.0
2023-08-12,160.9839,164.0616,160.9146,163.5569,2102666.0
2023-08-13,160.9839,164.0616,160.9146,163.5569,2102666.0
2023-08-14,162.6267,164.7581,162.0725,164.3585,1827413.0
2023-08-15,162.6861,163.1022,160.0239,160.2318,2447597.0
2023-08-16,159.5984,161.2709,158.9749,159.0937,1994856.0
2023-08-17,160.2318,160.9205,158.7176,158.9155,2473106.0
2023-08-18,157.5795,159.1333,157.2925,158.5692,2139654.0
2023-08-19,157.5795,159.1333,157.2925,158.5692,2139654.0
2023-08-20,157.5795,159.1333,157.2925,158.5692,2139654.0
2023-08-21,159.2124,159.971,158.4207,159.2124,2070605.0
2023-08-22,159.0937,159.5885,156.966,157.4311,2256108.0
2023-08-23,157.6785,158.4207,157.055,157.7874,2042493.0
2023-08-24,157.3618,159.7468,156.105,156.1545,2468593.0
2023-08-25,156.7977,157.9853,155.6986,156.679,2969215.0
2023-08-26,156.7977,157.9853,155.6986,156.679,2969215.0
2023-08-27,156.7977,157.9853,155.6986,156.679,2969215.0
2023-08-28,157.3321,159.2421,157.1144,157.54,2509920.0
2023-08-29,157.2431,159.1234,156.6592,158.5791,2175785.0
2023-08-30,158.6088,160.1823,158.4603,158.5098,3039990.0
2023-08-31,158.9947,159.2674,156.1,156.3524,3653888.0
2023-09-01,157.4212,158.4999,157.0649,157.9655,2195658.0
2023-09-02,157.4212,158.4999,157.0649,157.9655,2195658.0
2023-09-03,157.4212,158.4999,157.0649,157.9655,2195658.0
2023-09-04,157.4212,158.4999,157.0649,157.9655,2195658.0
