,OXY US Equity,OXY US Equity,OXY US Equity,OXY US Equity,OXY US Equity
2023-07-06,57.7163,58.2264,56.6267,57.0625,9776625.0
2023-07-07,56.9338,58.6572,56.8644,58.053,11269991.0
2023-07-08,56.9338,58.6572,56.8644,58.053,11269991.0
2023-07-09,56.9338,58.6572,56.8644,58.053,11269991.0
2023-07-10,57.9639,58.578,57.746,58.1422,8200061.0
2023-07-11,58.37,60.2594,58.2808,59.9746,14636224.0
2023-07-12,60.5986,61.292,60.4599,60.7373,11581678.0
2023-07-13,60.9552,61.3167,60.4698,60.8561,9794193.0
2023-07-14,60.5194,60.6085,58.677,58.8157,9845967.0
2023-07-15,60.5194,60.6085,58.677,58.8157,9845967.0
2023-07-16,60.5194,60.6085,58.677,58.8157,9845967.0
2023-07-17,58.5384,58.9544,58.4096,58.7266,6605764.0
2023-07-18,58.5384,60.3015,58.5384,59.5091,10918082.0
2023-07-19,59.727,60.1578,59.3803,59.5883,7568315.0
2023-07-20,60.0241,60.3213,59.5635,59.8855,5714566.0
2023-07-21,60.0142,60.3708,59.6279,60.1628,6490017.0
2023-07-22,60.0142,60.3708,59.6279,60.1628,6490017.0
2023-07-23,60.0142,60.3708,59.6279,60.1628,6490017.0
2023-07-24,60.6283,62.4409,60.4798,61.7278,11877960.0
2023-07-25,61.7575,63.3621,61.396,62.8074,10371728.0
2023-07-26,62.015,62.5598,61.8565,62.2527,6860975.0
2023-07-27,62.748,62.7971,60.9849,61.2622,7804860.0
2023-07-28,61.5099,61.5891,60.7175,61.4901,6214659.0
2023-07-29,61.5099,61.5891,60.7175,61.4901,6214659.0
2023-07-30,61.5099,61.5891,60.7175,61.4901,6214659.0
2023-07-31,61.9556,62.6341,61.8565,62.5301,9522701.0
2023-08-01,62.0546,62.4905,61.5198,62.0447,6613228.0
2023-08-02,61.3712,61.5495,60.1034,60.8859,11352635.0
2023-08-03,59.5784,61.8863,59.4595,61.6188,12139009.0
2023-08-04,62.0051,63.9118,61.9259,62.9164,14326815.0
2023-08-05,62.0051,63.9118,61.9259,62.9164,14326815.0
2023-08-06,62.0051,63.9118,61.9259,62.9164,14326815.0
2023-08-07,63.2135,63.6791,62.9273,63.2928,8879162.0
2023-08-08,62.4013,63.2878,61.8466,63.1442,7304597.0
2023-08-09,63.5899,64.4516,63.0749,63.2036,10757483.0
2023-08-10,63.3423,63.996,62.6489,63.1244,7611121.0
2023-08-11,63.3918,65.3976,63.3918,65.2143,17115447.0
2023-08-12,63.3918,65.3976,63.3918,65.2143,17115447.0
2023-08-13,63.3918,65.3976,63.3918,65.2143,17115447.0
2023-08-14,64.9172,65.1747,63.8177,64.4913,7953311.0
2023-08-15,64.2833,64.2833,62.7688,62.9461,7857260.0
2023-08-16,63.273,63.689,61.9061,61.9556,7805724.0
2023-08-17,62.7381,63.58,62.4459,62.5598,7862956.0
2023-08-18,61.8764,63.6196,61.8565,63.4611,7518556.0
2023-08-19,61.8764,63.6196,61.8565,63.4611,7518556.0
2023-08-20,61.8764,63.6196,61.8565,63.4611,7518556.0
2023-08-21,64.0654,64.3575,62.6877,63.1244,6809756.0
2023-08-22,63.1244,63.2383,62.2775,62.3122,5121881.0
2023-08-23,61.5495,61.5792,60.2663,61.2325,8758464.0
2023-08-24,60.7769,61.4702,60.4698,60.767,6267144.0
2023-08-25,61.4009,61.7773,60.5887,61.2523,6790024.0
2023-08-26,61.4009,61.7773,60.5887,61.2523,6790024.0
2023-08-27,61.4009,61.7773,60.5887,61.2523,6790024.0
2023-08-28,61.5792,62.223,61.3019,61.6485,4840307.0
2023-08-29,61.7971,61.8714,61.1582,61.807,5509482.0
2023-08-30,62.0051,62.3617,61.8268,62.0348,4714476.0
2023-08-31,62.3815,62.4558,61.7179,62.1933,10915103.0
2023-09-01,63.055,64.2288,62.8966,63.9564,9029470.0
2023-09-02,63.055,64.2288,62.8966,63.9564,9029470.0
2023-09-03,63.055,64.2288,62.8966,63.9564,9029470.0
2023-09-04,63.055,64.2288,62.8966,63.9564,9029470.0
2023-09-05,64.5903,66.2643,64.3823,65.5511,15600812.0
2023-09-06,65.244,65.8681,64.3427,64.9469,8177792.0
2023-09-07,64.8575,65.1555,64.0033,64.1324,6617460.0
2023-09-08,64.5595,65.3044,64.3807,64.8376,6348928.0
2023-09-09,64.5595,65.3044,64.3807,64.8376,6348928.0
2023-09-10,64.5595,65.3044,64.3807,64.8376,6348928.0
2023-09-11,65.2548,65.4534,63.132,63.4074,7917250.0
2023-09-12,64.0629,66.0345,64.0232,65.9798,11441838.0
2023-09-13,66.0394,66.3473,65.3938,65.8706,9142923.0
2023-09-14,66.4864,67.2065,66.3573,66.8439,9851250.0
2023-09-15,66.2579,66.7446,65.5329,65.7017,23147953.0
2023-09-16,66.2579,66.7446,65.5329,65.7017,23147953.0
2023-09-17,66.2579,66.7446,65.5329,65.7017,23147953.0
2023-09-18,66.6751,66.6848,65.0288,65.8706,7746761.0
2023-09-19,66.7347,66.7545,64.937,65.364,8154374.0
2023-09-20,64.927,65.513,63.7947,63.8146,6735520.0
2023-09-21,63.9934,64.1519,62.1162,62.1361,10259870.0
2023-09-22,62.732,63.1491,62.1361,62.4638,7149549.0
2023-09-23,62.732,63.1491,62.1361,62.4638,7149549.0
2023-09-24,62.732,63.1491,62.1361,62.4638,7149549.0
2023-09-25,62.2255,62.9108,62.1063,62.732,6233963.0
2023-09-26,62.0963,63.1789,62.0665,62.7221,6196263.0
2023-09-27,64.0629,65.4634,63.7153,65.1555,11679075.0
2023-09-28,64.7085,65.9103,64.6688,65.4336,9156750.0
2023-09-29,65.5031,65.6009,64.3708,64.4403,10063323.0
2023-09-30,65.5031,65.6009,64.3708,64.4403,10063323.0
2023-10-01,65.5031,65.6009,64.3708,64.4403,10063323.0
2023-10-02,64.5595,64.6291,61.267,61.8778,10859859.0
2023-10-03,61.5401,62.3645,61.2918,62.0367,7765906.0
2023-10-04,61.1031,61.1627,58.9348,59.6331,15878836.0
2023-10-05,59.2954,59.8616,58.6995,59.0173,10277962.0
2023-10-06,59.3948,61.5153,59.2954,60.9839,12539412.0
2023-10-07,59.3948,61.5153,59.2954,60.9839,12539412.0
2023-10-08,59.3948,61.5153,59.2954,60.9839,12539412.0
2023-10-09,63.1293,63.9636,62.1857,63.7451,17276631.0
2023-10-10,63.5067,63.9437,63.0915,63.5464,7885621.0
2023-10-11,62.881,63.457,62.4837,62.9207,11481195.0
2023-10-12,63.3279,63.457,62.295,62.7916,8634633.0
2023-10-13,63.9139,64.3311,63.3232,63.9338,15382280.0
2023-10-14,63.9139,64.3311,63.3232,63.9338,15382280.0
2023-10-15,63.9139,64.3311,63.3232,63.9338,15382280.0
2023-10-16,64.1523,65.0715,63.6954,64.927,8005631.0
2023-10-17,64.5794,65.2498,64.5496,65.0859,7290612.0
2023-10-18,65.2846,66.4963,65.2846,66.0494,8930455.0
2023-10-19,65.5031,66.4665,65.0561,66.0096,8545783.0
2023-10-20,65.8209,66.2877,64.6439,64.7383,8296664.0
2023-10-21,65.8209,66.2877,64.6439,64.7383,8296664.0
2023-10-22,65.8209,66.2877,64.6439,64.7383,8296664.0
2023-10-23,63.7649,63.7947,61.704,62.3943,16032377.0
2023-10-24,62.7519,62.871,61.8927,62.1063,7462974.0
2023-10-25,62.2652,62.881,62.1957,62.8412,6676070.0
2023-10-26,62.4936,63.2385,62.146,62.8412,8717533.0
2023-10-27,63.0896,63.3279,61.4507,61.8083,9197888.0
2023-10-28,63.0896,63.3279,61.4507,61.8083,9197888.0
2023-10-29,63.0896,63.3279,61.4507,61.8083,9197888.0
2023-10-30,61.7288,62.2848,60.9442,61.2521,7252613.0
2023-10-31,61.2322,61.5302,60.532,61.3911,5572716.0
2023-11-01,61.7288,62.0566,60.8846,60.9442,6285062.0
2023-11-02,61.0038,62.9008,60.676,62.8412,7404211.0
2023-11-03,62.5433,63.0101,61.7884,62.583,8661696.0
2023-11-04,62.5433,63.0101,61.7884,62.583,8661696.0
2023-11-05,62.5433,63.0101,61.7884,62.583,8661696.0
2023-11-06,62.871,62.9406,61.1677,61.3315,8165888.0
2023-11-07,60.4277,60.5966,59.6133,59.7921,13014695.0
2023-11-08,60.6462,61.848,60.4972,60.7356,11345097.0
2023-11-09,61.1031,61.4805,60.1496,60.1695,7046624.0
2023-11-10,60.686,60.815,59.7624,60.5668,7616762.0
2023-11-11,60.686,60.815,59.7624,60.5668,7616762.0
2023-11-12,60.686,60.815,59.7624,60.5668,7616762.0
2023-11-13,60.676,61.2322,60.4376,61.1925,6830593.0
2023-11-14,61.3315,61.7288,61.1528,61.3117,6766886.0
2023-11-15,61.2521,61.7984,60.8747,60.8846,6789560.0
2023-11-16,60.2291,60.4972,59.211,59.9013,10976561.0
2023-11-17,60.4376,61.1528,60.1446,60.5469,9185996.0
2023-11-18,60.4376,61.1528,60.1446,60.5469,9185996.0
2023-11-19,60.4376,61.1528,60.1446,60.5469,9185996.0
2023-11-20,61.0237,61.5898,60.7058,60.7257,6138304.0
2023-11-21,60.4575,60.7257,59.9112,60.3383,6092568.0
2023-11-22,59.1961,59.941,58.8336,59.802,10587348.0
2023-11-23,59.1961,59.941,58.8336,59.802,10587348.0
2023-11-24,59.5934,60.4277,59.5835,59.7523,4449192.0
2023-11-25,59.5934,60.4277,59.5835,59.7523,4449192.0
2023-11-26,59.5934,60.4277,59.5835,59.7523,4449192.0
2023-11-27,59.5636,59.7523,59.0273,59.4643,8319497.0
2023-11-28,59.4643,59.9882,59.216,59.653,6972784.0
2023-11-29,59.8516,60.0453,59.4693,59.9212,7542206.0
2023-11-30,60.1993,60.3085,58.6101,58.7492,15858666.0
2023-12-01,58.6995,59.1912,58.3767,58.4313,9722488.0
2023-12-02,58.6995,59.1912,58.3767,58.4313,9722488.0
2023-12-03,58.6995,59.1912,58.3767,58.4313,9722488.0
2023-12-04,58.034,58.3022,57.3636,57.4679,11467604.0
2023-12-05,57.5871,57.6864,56.8422,56.8918,8243261.0
2023-12-06,56.5144,56.9216,55.9483,56.0973,12915457.0
2023-12-07,56.4659,56.9342,55.6389,56.1969,11624634.0
2023-12-08,56.7449,56.7449,56.1272,56.2667,8209016.0
2023-12-09,56.7449,56.7449,56.1272,56.2667,8209016.0
2023-12-10,56.7449,56.7449,56.1272,56.2667,8209016.0
2023-12-11,56.167,57.0039,56.1072,56.8545,15273758.0
2023-12-12,56.3165,56.5158,54.9215,55.35,23323183.0
2023-12-13,55.4695,57.0638,55.4097,57.014,15845664.0
2023-12-14,58.5883,59.4635,58.4687,58.5484,19890333.0
2023-12-15,58.4189,58.7247,57.8411,58.3491,17700585.0
2023-12-16,58.4189,58.7247,57.8411,58.3491,17700585.0
2023-12-17,58.4189,58.7247,57.8411,58.3491,17700585.0
2023-12-18,59.4751,59.6743,58.7576,58.7576,9284671.0
2023-12-19,58.9071,60.1128,58.6281,60.0829,11375144.0
2023-12-20,60.2921,60.8351,59.8637,59.9533,11445009.0
2023-12-21,59.7839,60.322,59.7839,60.2224,9862957.0
2023-12-22,61.1191,61.717,60.4814,60.591,10994163.0
2023-12-23,61.1191,61.717,60.4814,60.591,10994163.0
2023-12-24,61.1191,61.717,60.4814,60.591,10994163.0
2023-12-25,61.1191,61.717,60.4814,60.591,10994163.0
2023-12-26,61.0793,61.5775,61.0294,61.2188,7126507.0
2023-12-27,61.2885,61.4501,60.7106,60.8202,5456390.0
2023-12-28,60.591,60.7604,59.7341,59.754,7957802.0
2023-12-29,59.7839,60.0829,59.3306,59.495,5926178.0
2023-12-30,59.7839,60.0829,59.3306,59.495,5926178.0
2023-12-31,59.7839,60.0829,59.3306,59.495,5926178.0
2024-01-01,59.7839,60.0829,59.3306,59.495,5926178.0
2024-01-02,59.9633,60.7206,59.6793,59.8338,7456179.0
2024-01-03,59.4153,60.5685,59.221,60.3917,7269303.0
2024-01-04,60.6209,60.8302,58.7776,58.9071,9423316.0
2024-01-05,59.2857,59.3505,58.374,58.7278,8016804.0
2024-01-06,59.2857,59.3505,58.374,58.7278,8016804.0
2024-01-07,59.2857,59.3505,58.374,58.7278,8016804.0
2024-01-08,57.7613,58.0701,57.1136,58.0602,10343480.0
2024-01-09,58.0402,58.0701,57.1086,57.2531,8531439.0
2024-01-10,57.2033,57.2332,56.4659,56.5955,10864195.0
2024-01-11,57.1236,57.4723,56.8164,56.9243,9455311.0
2024-01-12,58.0402,58.4288,57.2929,57.8509,11245966.0
2024-01-13,58.0402,58.4288,57.2929,57.8509,11245966.0
2024-01-14,58.0402,58.4288,57.2929,57.8509,11245966.0
2024-01-15,58.0402,58.4288,57.2929,57.8509,11245966.0
2024-01-16,57.6417,57.7712,56.4161,56.4161,13323517.0
2024-01-17,55.8382,56.4659,55.7685,56.0176,9651221.0
2024-01-18,55.9877,56.446,55.33,56.2667,12283524.0
2024-01-19,56.0275,56.2168,55.619,56.2168,9597273.0
2024-01-20,56.0275,56.2168,55.619,56.2168,9597273.0
2024-01-21,56.0275,56.2168,55.619,56.2168,9597273.0
2024-01-22,56.2168,56.7649,55.7366,56.5357,8047506.0
2024-01-23,56.3065,56.9505,56.3065,56.5257,6337459.0
2024-01-24,56.8844,57.2282,56.5805,57.1036,7615364.0
2024-01-25,57.542,57.8509,56.7449,57.8011,9611691.0
2024-01-26,58.0203,58.2196,57.3328,58.1897,7102831.0
2024-01-27,58.0203,58.2196,57.3328,58.1897,7102831.0
2024-01-28,58.0203,58.2196,57.3328,58.1897,7102831.0
2024-01-29,58.1399,58.2096,57.4025,58.0103,7175765.0
2024-01-30,57.542,58.7776,57.542,58.6879,8337535.0
2024-01-31,58.5783,58.648,57.3527,57.3627,8941945.0
2024-02-01,57.7015,57.9007,56.71,57.1136,11277684.0
2024-02-02,57.0538,57.3426,56.5257,56.8346,8412426.0
2024-02-03,57.0538,57.3426,56.5257,56.8346,8412426.0
2024-02-04,57.0538,57.3426,56.5257,56.8346,8412426.0
2024-02-05,56.6154,57.1335,55.8681,56.7748,10196943.0
2024-02-06,57.1833,58.1947,56.9442,57.3627,9089078.0
2024-02-07,57.4025,57.8111,56.8645,57.4125,8044992.0
2024-02-08,57.562,58.0851,57.3477,57.841,7706500.0
2024-02-09,58.0004,58.1394,57.0339,57.2631,8114632.0
2024-02-10,58.0004,58.1394,57.0339,57.2631,8114632.0
2024-02-11,58.0004,58.1394,57.0339,57.2631,8114632.0
2024-02-12,57.3228,58.2844,57.2929,57.821,8878229.0
2024-02-13,57.7613,57.9506,56.8246,57.4025,10324721.0
2024-02-14,57.5919,58.115,56.8545,57.0937,12516621.0
2024-02-15,57.2431,59.9234,57.1734,59.8935,21966024.0
2024-02-16,60.1626,60.6558,59.8637,60.3021,13471990.0
2024-02-17,60.1626,60.6558,59.8637,60.3021,13471990.0
2024-02-18,60.1626,60.6558,59.8637,60.3021,13471990.0
2024-02-19,60.1626,60.6558,59.8637,60.3021,13471990.0
2024-02-20,60.312,60.312,58.937,59.3455,16896771.0
2024-02-21,59.3555,60.312,59.1164,60.2522,10314298.0
2024-02-22,59.9733,60.6508,59.6046,60.312,9369267.0
2024-02-23,59.7839,60.0081,59.2359,59.8039,7789933.0
2024-02-24,59.7839,60.0081,59.2359,59.8039,7789933.0
2024-02-25,59.7839,60.0081,59.2359,59.8039,7789933.0
2024-02-26,59.485,60.5412,59.3555,60.2522,8510033.0
2024-02-27,60.7106,60.7704,59.9533,60.3818,7051794.0
2024-02-28,60.2821,61.0693,60.0131,60.043,7838173.0
2024-02-29,60.2224,60.6558,59.8437,60.3917,7574390.0
2024-03-01,60.7554,61.3732,60.6057,61.139,7662004.0
2024-03-02,60.7554,61.3732,60.6057,61.139,7662004.0
2024-03-03,60.7554,61.3732,60.6057,61.139,7662004.0
2024-03-04,61.3284,61.418,60.322,60.4615,6359330.0
2024-03-05,60.2124,60.9149,59.7939,60.3619,6543015.0
2024-03-06,61.0793,61.4479,60.5312,60.87,7919105.0
2024-03-07,60.71,61.3899,60.66,61.05,7403258.0
2024-03-08,60.92,61.25,60.65,60.8,5288313.0
2024-03-09,60.92,61.25,60.65,60.8,5288313.0
2024-03-10,60.92,61.25,60.65,60.8,5288313.0
2024-03-11,60.69,61.56,60.275,61.52,6760641.0
2024-03-12,61.43,61.476,60.852,61.14,7124948.0
2024-03-13,61.64,62.45,61.54,62.06,8672366.0
2024-03-14,62.2,62.8199,62.12,62.58,7433691.0
2024-03-15,62.36,63.01,62.21,62.65,9782647.0
2024-03-16,62.36,63.01,62.21,62.65,9782647.0
2024-03-17,62.36,63.01,62.21,62.65,9782647.0
2024-03-18,62.91,63.43,62.295,63.2,6797645.0
2024-03-19,63.07,64.09,62.88,64.06,6956018.0
2024-03-20,63.95,64.09,63.615,63.79,6313550.0
2024-03-21,63.86,64.3,63.74,63.93,5371058.0
2024-03-22,64.0,64.28,63.53,63.81,4927691.0
2024-03-23,64.0,64.28,63.53,63.81,4927691.0
2024-03-24,64.0,64.28,63.53,63.81,4927691.0
2024-03-25,64.09,64.88,64.07,64.55,6921295.0
2024-03-26,64.63,64.7,63.29,63.32,6182668.0
2024-03-27,63.09,64.21,62.93,64.2,5725656.0
2024-03-28,64.67,65.13,64.36,64.99,7159609.0
2024-03-29,64.67,65.13,64.36,64.99,7159609.0
2024-03-30,64.67,65.13,64.36,64.99,7159609.0
2024-03-31,64.67,65.13,64.36,64.99,7159609.0
2024-04-01,65.29,66.535,64.57,66.38,8035345.0
2024-04-02,66.73,68.18,66.485,67.26,11722069.0
2024-04-03,67.59,67.88,67.045,67.71,8505861.0
2024-04-04,67.71,68.14,67.22,67.63,7475681.0
2024-04-05,68.0,69.58,67.56,69.25,12365326.0
2024-04-06,68.0,69.58,67.56,69.25,12365326.0
2024-04-07,68.0,69.58,67.56,69.25,12365326.0
2024-04-08,69.0,69.2,67.95,68.73,7830359.0
