,SEIC US Equity,SEIC US Equity,SEIC US Equity,SEIC US Equity,SEIC US Equity
2022-08-10,54.942,56.0575,54.942,55.8031,465317.0
2022-08-11,56.2434,56.3999,55.5584,55.8422,362322.0
2022-08-12,56.0183,56.8598,55.7933,56.8598,396483.0
2022-08-13,56.0183,56.8598,55.7933,56.8598,396483.0
2022-08-14,56.0183,56.8598,55.7933,56.8598,396483.0
2022-08-15,56.7033,57.1827,56.1064,57.0849,532213.0
2022-08-16,56.8696,57.6915,56.8598,57.3491,474838.0
2022-08-17,56.899,57.1827,56.6201,57.1338,530680.0
2022-08-18,57.0555,57.3393,56.8452,57.2708,414365.0
2022-08-19,57.2023,57.2023,56.1309,56.4587,477346.0
2022-08-20,57.2023,57.2023,56.1309,56.4587,477346.0
2022-08-21,57.2023,57.2023,56.1309,56.4587,477346.0
2022-08-22,56.1358,56.7913,54.9126,55.1181,487138.0
2022-08-23,55.0496,55.2088,54.4821,54.668,581756.0
2022-08-24,54.443,55.079,54.443,54.7169,334692.0
2022-08-25,54.805,55.4215,54.7854,54.9224,388627.0
2022-08-26,54.9224,55.123,53.3275,53.3568,638236.0
2022-08-27,54.9224,55.123,53.3275,53.3568,638236.0
2022-08-28,54.9224,55.123,53.3275,53.3568,638236.0
2022-08-29,53.122,53.807,52.8383,53.3275,653358.0
2022-08-30,53.4351,53.67,52.6034,53.0927,604677.0
2022-08-31,53.4547,53.6993,53.0535,53.5232,1043820.0
2022-09-01,53.2296,53.4449,52.6181,53.3666,730435.0
2022-09-02,53.9439,54.0222,52.5447,52.6915,742778.0
2022-09-03,53.9439,54.0222,52.5447,52.6915,742778.0
2022-09-04,53.9439,54.0222,52.5447,52.6915,742778.0
2022-09-05,53.9439,54.0222,52.5447,52.6915,742778.0
2022-09-06,52.8089,53.2101,52.3392,53.0242,600883.0
2022-09-07,53.2884,54.1592,53.1024,53.9635,419144.0
2022-09-08,53.5721,54.8246,53.2492,54.805,370677.0
2022-09-09,54.9811,55.5291,54.6876,55.3725,388891.0
2022-09-10,54.9811,55.5291,54.6876,55.3725,388891.0
2022-09-11,54.9811,55.5291,54.6876,55.3725,388891.0
2022-09-12,55.6563,56.2238,55.5389,55.9401,412593.0
2022-09-13,54.8833,55.167,54.1641,54.3256,598381.0
2022-09-14,54.4821,54.7561,53.6308,54.1983,790115.0
2022-09-15,53.9929,54.7463,53.396,53.5623,703699.0
2022-09-16,53.3568,53.3568,51.9576,52.4762,1267198.0
2022-09-17,53.3568,53.3568,51.9576,52.4762,1267198.0
2022-09-18,53.3568,53.3568,51.9576,52.4762,1267198.0
2022-09-19,51.9478,53.0535,51.9038,52.9165,431815.0
2022-09-20,52.5545,52.5741,51.7619,52.2609,492602.0
2022-09-21,52.2903,52.7795,51.3314,51.3412,420676.0
2022-09-22,51.3412,51.439,50.392,50.7052,399093.0
2022-09-23,50.2648,50.7345,50.0985,50.4116,704358.0
2022-09-24,50.2648,50.7345,50.0985,50.4116,704358.0
2022-09-25,50.2648,50.7345,50.0985,50.4116,704358.0
2022-09-26,50.2159,50.4703,49.5408,49.893,468375.0
2022-09-27,50.1866,50.4997,48.846,49.1494,481677.0
2022-09-28,49.3842,50.3431,49.1983,50.0398,501092.0
2022-09-29,49.6092,49.8147,48.983,49.4723,430121.0
2022-09-30,49.4918,49.6141,47.848,47.9947,831558.0
2022-10-01,49.4918,49.6141,47.848,47.9947,831558.0
2022-10-02,49.4918,49.6141,47.848,47.9947,831558.0
2022-10-03,48.2002,49.5701,48.0975,49.3353,569751.0
2022-10-04,49.7267,50.3529,49.7267,50.255,550266.0
2022-10-05,49.531,50.167,49.5196,49.9224,619425.0
2022-10-06,49.6386,50.03,49.1494,49.4331,534670.0
2022-10-07,49.1298,49.1298,47.4957,47.7599,443209.0
2022-10-08,49.1298,49.1298,47.4957,47.7599,443209.0
2022-10-09,49.1298,49.1298,47.4957,47.7599,443209.0
2022-10-10,48.2002,48.4057,47.7306,47.8969,413772.0
2022-10-11,47.7599,47.9947,46.9086,47.1435,583724.0
2022-10-12,47.1826,47.1826,46.5074,46.5172,573803.0
2022-10-13,45.7834,48.0045,45.3039,47.7306,863433.0
2022-10-14,47.8773,48.2981,46.6151,46.6836,653957.0
2022-10-15,47.8773,48.2981,46.6151,46.6836,653957.0
2022-10-16,47.8773,48.2981,46.6151,46.6836,653957.0
2022-10-17,47.6425,48.484,47.6425,48.2296,520009.0
2022-10-18,49.4233,49.5114,48.2717,48.5133,631688.0
2022-10-19,47.9752,48.3568,47.1043,47.3979,520505.0
2022-10-20,47.3098,47.6523,46.1748,46.3411,408870.0
2022-10-21,46.6053,47.3979,45.7051,46.9673,521453.0
2022-10-22,46.6053,47.3979,45.7051,46.9673,521453.0
2022-10-23,46.6053,47.3979,45.7051,46.9673,521453.0
2022-10-24,47.4272,47.8676,47.1141,47.6131,472480.0
2022-10-25,47.6816,48.0437,47.5349,47.936,771284.0
2022-10-26,48.0339,48.9928,48.0339,48.3176,538594.0
2022-10-27,50.4312,51.7032,49.1885,51.5173,1029210.0
2022-10-28,51.4684,52.6719,50.8899,52.5643,552908.0
2022-10-29,51.4684,52.6719,50.8899,52.5643,552908.0
2022-10-30,51.4684,52.6719,50.8899,52.5643,552908.0
2022-10-31,52.0946,53.2688,52.0946,53.1318,1270019.0
2022-11-01,53.4547,53.4547,52.7893,53.3471,581949.0
2022-11-02,53.3471,53.8852,52.7844,52.8872,641695.0
2022-11-03,52.2022,53.0193,51.6543,52.8089,443005.0
2022-11-04,53.1905,53.6797,52.5251,53.3471,431871.0
2022-11-05,53.1905,53.6797,52.5251,53.3471,431871.0
2022-11-06,53.1905,53.6797,52.5251,53.3471,431871.0
2022-11-07,53.3862,54.3334,53.3862,54.2179,609273.0
2022-11-08,54.306,55.2698,54.0173,55.0007,461694.0
2022-11-09,54.58,55.2943,54.394,54.5995,458852.0
2022-11-10,56.1553,58.67,56.1358,58.6211,542133.0
2022-11-11,58.7092,60.3041,56.7571,60.2454,636089.0
2022-11-12,58.7092,60.3041,56.7571,60.2454,636089.0
2022-11-13,58.7092,60.3041,56.7571,60.2454,636089.0
2022-11-14,59.6387,60.0008,58.8364,58.8462,646647.0
2022-11-15,59.5115,60.2356,58.8853,59.58,541072.0
2022-11-16,59.7659,60.4313,58.3765,60.2454,528211.0
2022-11-17,59.7464,59.8442,59.0125,59.4626,465415.0
2022-11-18,58.8462,60.4117,58.8462,59.5898,593674.0
2022-11-19,58.8462,60.4117,58.8462,59.5898,593674.0
2022-11-20,58.8462,60.4117,58.8462,59.5898,593674.0
2022-11-21,59.5213,60.0888,59.355,59.5898,467438.0
2022-11-22,59.9812,60.6857,59.7757,60.5292,371239.0
2022-11-23,60.6368,61.0967,60.3775,61.0869,451500.0
2022-11-24,60.6368,61.0967,60.3775,61.0869,451500.0
2022-11-25,61.1554,61.4979,60.6025,61.2141,188552.0
2022-11-26,61.1554,61.4979,60.6025,61.2141,188552.0
2022-11-27,61.1554,61.4979,60.6025,61.2141,188552.0
2022-11-28,60.7836,61.3217,60.3041,60.3824,361990.0
2022-11-29,60.2845,60.4509,59.8344,60.0595,358216.0
2022-11-30,60.2258,61.0575,59.4929,60.9401,959434.0
2022-12-01,61.4685,62.1251,60.7542,61.7914,400864.0
2022-12-02,61.0478,62.0556,60.2063,61.8012,367650.0
2022-12-03,61.0478,62.0556,60.2063,61.8012,367650.0
2022-12-04,61.0478,62.0556,60.2063,61.8012,367650.0
2022-12-05,61.5566,61.5566,60.2258,60.4802,290168.0
2022-12-06,60.6074,60.7836,60.1671,60.4411,553106.0
2022-12-07,60.3628,60.4802,59.1006,59.2376,632384.0
2022-12-08,59.8149,59.9763,59.1593,59.3941,375805.0
2022-12-09,59.4235,59.6387,59.2571,59.3648,446463.0
2022-12-10,59.4235,59.6387,59.2571,59.3648,446463.0
2022-12-11,59.4235,59.6387,59.2571,59.3648,446463.0
2022-12-12,59.443,59.9323,59.1593,59.7268,299645.0
2022-12-13,60.9597,61.5957,59.0027,60.0106,499232.0
2022-12-14,60.0693,60.5928,58.9538,59.4724,668301.0
2022-12-15,58.8559,59.0419,57.5252,57.672,567069.0
2022-12-16,57.0411,57.6325,56.7651,57.4255,1622413.0
2022-12-17,57.0411,57.6325,56.7651,57.4255,1622413.0
2022-12-18,57.0411,57.6325,56.7651,57.4255,1622413.0
2022-12-19,57.5438,58.4408,55.9076,57.0214,432675.0
2022-12-20,56.913,57.5635,56.5778,56.9623,435197.0
2022-12-21,57.6621,58.6379,57.5832,58.3323,624272.0
2022-12-22,57.9381,57.9381,56.568,57.3565,437815.0
2022-12-23,57.2481,57.6227,56.223,57.2382,394697.0
2022-12-24,57.2481,57.6227,56.223,57.2382,394697.0
2022-12-25,57.2481,57.6227,56.223,57.2382,394697.0
2022-12-26,57.2481,57.6227,56.223,57.2382,394697.0
2022-12-27,57.4945,57.5734,56.9721,57.3171,336016.0
2022-12-28,57.5635,57.6522,56.8144,56.8637,360793.0
2022-12-29,57.2284,58.1648,56.9524,57.9184,266146.0
2022-12-30,57.6325,57.6325,56.7947,57.4649,366512.0
2022-12-31,57.6325,57.6325,56.7947,57.4649,366512.0
2023-01-01,57.6325,57.6325,56.7947,57.4649,366512.0
2023-01-02,57.6325,57.6325,56.7947,57.4649,366512.0
2023-01-03,58.0071,58.4013,57.6128,58.2338,385263.0
2023-01-04,58.5492,59.3476,58.2633,59.0223,441349.0
2023-01-05,58.5689,59.0519,58.0071,58.1451,271934.0
2023-01-06,58.8843,60.3628,58.4506,60.284,394638.0
2023-01-07,58.8843,60.3628,58.4506,60.284,394638.0
2023-01-08,58.8843,60.3628,58.4506,60.284,394638.0
2023-01-09,60.353,61.5161,60.353,60.3924,409369.0
2023-01-10,60.1263,60.4237,59.8207,60.1164,432336.0
2023-01-11,60.3431,60.6339,60.2347,60.4614,403817.0
2023-01-12,60.5797,61.2499,60.2248,60.6783,342673.0
2023-01-13,60.0179,61.2007,60.0179,61.181,322492.0
2023-01-14,60.0179,61.2007,60.0179,61.181,322492.0
2023-01-15,60.0179,61.2007,60.0179,61.181,322492.0
2023-01-16,60.0179,61.2007,60.0179,61.181,322492.0
2023-01-17,60.8951,61.3879,60.5107,60.974,467683.0
2023-01-18,60.974,61.3189,60.1361,60.7768,475591.0
2023-01-19,60.2347,60.3924,59.5546,59.9489,430014.0
2023-01-20,60.0573,61.2204,59.6926,61.181,432763.0
2023-01-21,60.0573,61.2204,59.6926,61.181,432763.0
2023-01-22,60.0573,61.2204,59.6926,61.181,432763.0
2023-01-23,60.7177,62.2061,60.7177,61.8611,432828.0
2023-01-24,61.9202,62.4426,59.8897,61.6738,559835.0
2023-01-25,60.9148,62.2652,60.7768,62.1371,683973.0
2023-01-26,62.1765,62.413,59.2983,61.0232,714945.0
2023-01-27,61.0331,61.5062,60.5255,61.1908,473905.0
2023-01-28,61.0331,61.5062,60.5255,61.1908,473905.0
2023-01-29,61.0331,61.5062,60.5255,61.1908,473905.0
2023-01-30,60.8754,61.6836,60.6881,60.836,510976.0
2023-01-31,60.7571,61.5949,60.4072,61.5358,1855303.0
2023-02-01,61.4569,63.0587,61.1317,62.758,509770.0
2023-02-02,62.7876,63.6156,61.4668,63.3297,510836.0
2023-02-03,63.0636,63.7634,60.3136,63.0537,396829.0
2023-02-04,63.0636,63.7634,60.3136,63.0537,396829.0
2023-02-05,63.0636,63.7634,60.3136,63.0537,396829.0
2023-02-06,62.5018,63.034,62.2455,62.2553,335514.0
2023-02-07,61.7231,63.0242,61.7231,62.8369,415564.0
2023-02-08,62.5313,63.0695,60.6529,62.5215,334622.0
2023-02-09,62.4229,62.8665,61.6048,61.7625,488249.0
2023-02-10,61.2894,61.6738,60.9296,61.5358,502011.0
2023-02-11,61.2894,61.6738,60.9296,61.5358,502011.0
2023-02-12,61.2894,61.6738,60.9296,61.5358,502011.0
2023-02-13,61.6639,62.2159,61.3584,62.1568,351411.0
2023-02-14,62.2553,62.3835,61.2647,61.5851,245863.0
2023-02-15,61.1317,61.5358,60.8727,61.2992,246162.0
2023-02-16,60.8064,61.2401,60.5501,61.0725,376389.0
2023-02-17,60.7965,61.1317,59.9784,60.5205,533725.0
2023-02-18,60.7965,61.1317,59.9784,60.5205,533725.0
2023-02-19,60.7965,61.1317,59.9784,60.5205,533725.0
2023-02-20,60.7965,61.1317,59.9784,60.5205,533725.0
2023-02-21,59.9587,60.0376,58.7907,59.0716,353496.0
2023-02-22,59.1505,59.501,58.9336,58.9632,379945.0
2023-02-23,59.0519,59.5546,58.8005,59.3772,358724.0
2023-02-24,58.904,59.1406,58.3225,58.8942,296977.0
2023-02-25,58.904,59.1406,58.3225,58.8942,296977.0
2023-02-26,58.904,59.1406,58.3225,58.8942,296977.0
2023-02-27,59.318,59.5743,58.7069,58.8449,304459.0
2023-02-28,59.0322,59.4856,58.5985,59.387,1086821.0
2023-03-01,59.0815,59.525,58.9238,59.2589,537834.0
2023-03-02,58.6478,59.2885,58.32,59.1702,326144.0
2023-03-03,59.4067,59.8601,59.1357,59.7024,378329.0
2023-03-04,59.4067,59.8601,59.1357,59.7024,378329.0
2023-03-05,59.4067,59.8601,59.1357,59.7024,378329.0
2023-03-06,59.5053,59.9981,59.1899,59.4067,409604.0
2023-03-07,59.3969,59.3969,58.1648,58.3521,295353.0
2023-03-08,58.2633,58.5788,57.8395,58.3718,318709.0
2023-03-09,58.2338,58.3718,56.9425,57.1298,356168.0
2023-03-10,56.6666,56.7553,55.3556,55.6217,530744.0
2023-03-11,56.6666,56.7553,55.3556,55.6217,530744.0
2023-03-12,56.6666,56.7553,55.3556,55.6217,530744.0
2023-03-13,55.0205,55.3852,53.8278,54.3305,497486.0
2023-03-14,55.7597,56.2082,54.5375,55.0599,656669.0
2023-03-15,53.6701,54.6755,53.5222,54.4685,490244.0
2023-03-16,53.9757,55.257,53.7391,54.7839,391934.0
2023-03-17,54.8135,54.8135,53.9658,54.3502,1093184.0
2023-03-18,54.8135,54.8135,53.9658,54.3502,1093184.0
2023-03-19,54.8135,54.8135,53.9658,54.3502,1093184.0
2023-03-20,54.9219,55.538,53.1576,54.7543,468418.0
2023-03-21,55.5133,56.1146,55.4049,55.9076,388653.0
2023-03-22,55.5823,56.3314,54.7938,54.8233,377846.0
2023-03-23,54.8628,55.2176,54.0545,54.4192,479642.0
2023-03-24,53.9658,54.1038,53.335,54.0151,820655.0
2023-03-25,53.9658,54.1038,53.335,54.0151,820655.0
2023-03-26,53.9658,54.1038,53.335,54.0151,820655.0
2023-03-27,54.5868,54.7938,53.9757,54.6755,663959.0
2023-03-28,54.3896,55.05,54.1728,55.0303,385455.0
2023-03-29,55.3655,55.7794,55.0993,55.74,386552.0
2023-03-30,56.0456,56.223,55.533,55.8287,248352.0
2023-03-31,56.0949,56.7947,55.8977,56.7257,438213.0
2023-04-01,56.0949,56.7947,55.8977,56.7257,438213.0
2023-04-02,56.0949,56.7947,55.8977,56.7257,438213.0
2023-04-03,56.4694,56.775,56.0259,56.5088,316015.0
2023-04-04,56.4694,56.499,55.4739,55.9766,410113.0
2023-04-05,55.8386,56.292,55.3063,55.6907,535646.0
2023-04-06,55.5922,56.0751,55.2965,55.9667,270538.0
2023-04-07,55.5922,56.0751,55.2965,55.9667,270538.0
2023-04-08,55.5922,56.0751,55.2965,55.9667,270538.0
2023-04-09,55.5922,56.0751,55.2965,55.9667,270538.0
2023-04-10,55.7499,56.2403,55.7055,55.9864,353189.0
2023-04-11,56.1047,57.0805,55.602,56.7454,370218.0
2023-04-12,56.9327,57.1692,56.1491,56.6074,348372.0
2023-04-13,56.6666,57.3762,56.4596,57.2382,420788.0
2023-04-14,57.4452,57.7902,57.0263,57.258,314916.0
2023-04-15,57.4452,57.7902,57.0263,57.258,314916.0
2023-04-16,57.4452,57.7902,57.0263,57.258,314916.0
2023-04-17,56.6567,57.3467,56.4694,57.189,564786.0
2023-04-18,57.3664,58.0169,57.2185,57.9184,600833.0
2023-04-19,57.9282,58.7759,57.7705,58.5689,492238.0
2023-04-20,58.3915,58.8055,57.7508,57.8494,579935.0
2023-04-21,56.9425,57.6227,55.4936,57.5931,641398.0
2023-04-22,56.9425,57.6227,55.4936,57.5931,641398.0
2023-04-23,56.9425,57.6227,55.4936,57.5931,641398.0
2023-04-24,57.6128,57.8691,57.0855,57.7311,638443.0
2023-04-25,57.5044,57.8986,57.0707,57.0805,450639.0
2023-04-26,56.7355,57.2777,56.2427,56.3807,387590.0
2023-04-27,56.6863,57.3171,56.6173,57.2974,426006.0
2023-04-28,57.1692,58.202,57.1692,58.0662,459633.0
2023-04-29,57.1692,58.202,57.1692,58.0662,459633.0
2023-04-30,57.1692,58.202,57.1692,58.0662,459633.0
2023-05-01,57.9775,58.5886,57.8888,57.9184,296670.0
2023-05-02,57.6424,57.8691,56.4694,57.6719,600501.0
2023-05-03,57.7311,58.9927,57.5339,57.5635,891091.0
2023-05-04,57.2087,57.4748,56.5483,57.2284,466441.0
2023-05-05,57.6424,58.7759,57.4551,58.4802,375064.0
2023-05-06,57.6424,58.7759,57.4551,58.4802,375064.0
2023-05-07,57.6424,58.7759,57.4551,58.4802,375064.0
2023-05-08,58.4802,58.4802,57.4058,58.0662,422350.0
2023-05-09,57.8789,58.0465,57.4255,57.4945,471465.0
2023-05-10,57.9676,58.0071,56.7208,57.327,450028.0
2023-05-11,57.1002,57.5734,56.6074,57.4945,442211.0
2023-05-12,57.7015,57.9676,57.396,57.9184,390703.0
2023-05-13,57.7015,57.9676,57.396,57.9184,390703.0
2023-05-14,57.7015,57.9676,57.396,57.9184,390703.0
2023-05-15,58.1746,58.2042,57.4847,57.6818,332466.0
2023-05-16,57.5339,57.5339,56.4103,56.4891,939585.0
2023-05-17,56.6961,57.6325,56.5483,57.4649,486930.0
2023-05-18,57.4255,57.6719,57.1446,57.5438,359214.0
2023-05-19,57.8494,57.9775,56.8538,57.0904,489645.0
2023-05-20,57.8494,57.9775,56.8538,57.0904,489645.0
2023-05-21,57.8494,57.9775,56.8538,57.0904,489645.0
2023-05-22,57.1594,57.4797,56.5976,57.051,694622.0
2023-05-23,56.8834,57.4649,56.7553,57.0411,429400.0
2023-05-24,56.8243,56.8538,56.0801,56.6567,620163.0
2023-05-25,56.5088,56.7454,56.0061,56.3117,538293.0
2023-05-26,56.361,56.8637,56.1343,56.6074,757119.0
2023-05-27,56.361,56.8637,56.1343,56.6074,757119.0
2023-05-28,56.361,56.8637,56.1343,56.6074,757119.0
2023-05-29,56.361,56.8637,56.1343,56.6074,757119.0
2023-05-30,56.6567,56.6567,55.6562,56.4793,620190.0
2023-05-31,56.3906,56.499,55.3704,55.7696,1983876.0
2023-06-01,56.085,56.7257,55.7006,56.637,621862.0
2023-06-02,57.1101,57.8986,56.8933,57.6818,402774.0
2023-06-03,57.1101,57.8986,56.8933,57.6818,402774.0
2023-06-04,57.1101,57.8986,56.8933,57.6818,402774.0
2023-06-05,57.2974,57.4945,56.7454,56.844,509130.0
2023-06-06,56.775,58.012,56.775,57.7212,522993.0
2023-06-07,57.7508,58.4408,57.3171,58.1648,447618.0
2023-06-08,58.0169,58.4408,57.5044,58.4408,375554.0
2023-06-09,58.4308,58.6542,56.7429,58.4209,478190.0
2023-06-10,58.4308,58.6542,56.7429,58.4209,478190.0
2023-06-11,58.4308,58.6542,56.7429,58.4209,478190.0
2023-06-12,58.4308,58.4308,57.6266,57.8252,493647.0
2023-06-13,58.123,58.5996,57.7954,58.3712,307455.0
2023-06-14,58.3613,58.7684,57.9344,58.2819,561896.0
2023-06-15,58.1032,59.2251,58.1032,59.1854,530746.0
2023-06-16,59.4038,59.4038,58.6393,58.9074,1082312.0
2023-06-17,59.4038,59.4038,58.6393,58.9074,1082312.0
2023-06-18,59.4038,59.4038,58.6393,58.9074,1082312.0
2023-06-19,59.4038,59.4038,58.6393,58.9074,1082312.0
2023-06-20,58.4805,58.7386,58.0535,58.5897,523460.0
2023-06-21,58.3216,58.5996,57.8202,58.0734,548652.0
2023-06-22,57.9741,58.0734,57.0011,57.2493,623385.0
2023-06-23,56.9911,57.428,56.3756,56.5741,947019.0
2023-06-24,56.9911,57.428,56.3756,56.5741,947019.0
2023-06-25,56.9911,57.428,56.3756,56.5741,947019.0
2023-06-26,56.5741,57.1996,56.4848,56.7528,482873.0
2023-06-27,57.0606,58.3812,57.0309,58.2918,605986.0
2023-06-28,58.3315,58.4606,58.0237,58.272,357227.0
2023-06-29,58.3216,58.9521,58.3216,58.8379,533866.0
2023-06-30,59.0762,59.4435,58.828,59.1953,546789.0
2023-07-01,59.0762,59.4435,58.828,59.1953,546789.0
2023-07-02,59.0762,59.4435,58.828,59.1953,546789.0
2023-07-03,58.9769,59.3443,58.7585,59.1556,163032.0
2023-07-04,58.9769,59.3443,58.7585,59.1556,163032.0
2023-07-05,58.8478,59.3443,58.586,58.7287,452076.0
2023-07-06,58.1429,58.6393,57.8351,58.5797,474919.0
2023-07-07,58.54,59.0861,58.54,58.7684,433276.0
2023-07-08,58.54,59.0861,58.54,58.7684,433276.0
2023-07-09,58.54,59.0861,58.54,58.7684,433276.0
2023-07-10,58.8081,59.7216,58.6195,59.096,353545.0
2023-07-11,59.4237,59.9152,59.2152,59.8705,371972.0
2023-07-12,59.9598,60.6946,59.8506,60.5159,918469.0
2023-07-13,60.8236,61.7669,60.7244,61.6577,566314.0
2023-07-14,61.6577,61.6676,60.8236,61.1513,554311.0
2023-07-15,61.6577,61.6676,60.8236,61.1513,554311.0
2023-07-16,61.6577,61.6676,60.8236,61.1513,554311.0
2023-07-17,60.9329,62.0459,60.6946,61.7371,598535.0
2023-07-18,61.7172,62.5215,61.4194,62.4718,481802.0
2023-07-19,62.5513,63.4945,62.3527,63.4548,593491.0
2023-07-20,63.1966,63.8073,63.1966,63.6236,746928.0
2023-07-21,63.9711,63.9711,63.0378,63.4151,436047.0
2023-07-22,63.9711,63.9711,63.0378,63.4151,436047.0
2023-07-23,63.9711,63.9711,63.0378,63.4151,436047.0
2023-07-24,63.5342,63.8718,63.3654,63.6236,437874.0
2023-07-25,63.5441,63.7129,63.2264,63.5143,374203.0
2023-07-26,63.1867,63.5888,61.6491,63.3952,664239.0
2023-07-27,62.869,63.2115,61.474,62.0647,992341.0
2023-07-28,62.2335,63.1867,62.2335,62.4817,580011.0
2023-07-29,62.2335,63.1867,62.2335,62.4817,580011.0
2023-07-30,62.2335,63.1867,62.2335,62.4817,580011.0
2023-07-31,62.4817,62.6406,62.2534,62.5413,1057165.0
2023-08-01,62.5413,62.7101,62.174,62.3427,556250.0
2023-08-02,62.1541,62.1541,60.6549,61.6477,872865.0
2023-08-03,61.469,61.7669,61.186,61.5683,496009.0
2023-08-04,61.6378,61.886,61.1631,61.2506,333199.0
2023-08-05,61.6378,61.886,61.1631,61.2506,333199.0
2023-08-06,61.6378,61.886,61.1631,61.2506,333199.0
2023-08-07,61.469,62.6406,61.469,62.6108,432127.0
2023-08-08,61.9754,62.5016,61.0917,61.5187,496819.0
2023-08-09,61.608,61.7569,61.2605,61.3102,458091.0
2023-08-10,61.4194,61.8364,60.9726,61.4194,450660.0
2023-08-11,61.4094,61.6179,61.0818,61.3995,517968.0
2023-08-12,61.4094,61.6179,61.0818,61.3995,517968.0
2023-08-13,61.4094,61.6179,61.0818,61.3995,517968.0
2023-08-14,61.2009,61.5385,60.9229,61.5385,360769.0
2023-08-15,61.3102,61.3102,60.3173,60.4066,518092.0
2023-08-16,60.3967,60.9428,60.3967,60.5059,473374.0
2023-08-17,60.5556,60.8534,60.3371,60.4761,367411.0
2023-08-18,60.1088,60.9478,60.1088,60.8038,515696.0
2023-08-19,60.1088,60.9478,60.1088,60.8038,515696.0
2023-08-20,60.1088,60.9478,60.1088,60.8038,515696.0
2023-08-21,60.7343,60.8534,60.218,60.7343,567514.0
2023-08-22,60.7343,61.0421,60.1485,60.1882,455092.0
2023-08-23,60.357,61.1314,60.357,61.1215,333821.0
2023-08-24,60.8336,61.6577,59.734,60.4265,365050.0
2023-08-25,60.5258,61.3747,60.4166,60.8832,373519.0
2023-08-26,60.5258,61.3747,60.4166,60.8832,373519.0
2023-08-27,60.5258,61.3747,60.4166,60.8832,373519.0
2023-08-28,61.0222,61.4492,60.8534,60.9428,293167.0
2023-08-29,60.9726,61.7371,60.7839,61.5782,321145.0
2023-08-30,61.6179,62.0846,61.6179,61.8165,349837.0
2023-08-31,61.9158,61.9952,61.5435,61.6179,739956.0
2023-09-01,61.9158,62.2732,61.5087,61.5683,485006.0
2023-09-02,61.9158,62.2732,61.5087,61.5683,485006.0
2023-09-03,61.9158,62.2732,61.5087,61.5683,485006.0
2023-09-04,61.9158,62.2732,61.5087,61.5683,485006.0
2023-09-05,61.1811,61.325,60.2478,60.8931,675244.0
2023-09-06,60.8832,61.1563,60.2081,60.3967,480435.0
2023-09-07,60.1783,60.5258,59.8606,60.2279,497266.0
2023-09-08,60.2676,61.0421,59.94,60.9329,408493.0
2023-09-09,60.2676,61.0421,59.94,60.9329,408493.0
2023-09-10,60.2676,61.0421,59.94,60.9329,408493.0
2023-09-11,61.0818,61.3201,60.4563,60.6946,342000.0
2023-09-12,60.4166,61.3598,59.4833,60.0591,563028.0
2023-09-13,60.1286,60.3669,59.4336,60.3173,752748.0
2023-09-14,60.4364,60.8733,60.1882,60.6151,484325.0
2023-09-15,60.3471,60.8832,60.1286,60.5357,1300940.0
2023-09-16,60.3471,60.8832,60.1286,60.5357,1300940.0
2023-09-17,60.3471,60.8832,60.1286,60.5357,1300940.0
2023-09-18,60.5159,61.4889,60.352,61.2109,614962.0
2023-09-19,61.1017,61.3499,60.7045,60.9924,504846.0
2023-09-20,61.1712,61.6775,60.8038,60.8336,462969.0
2023-09-21,60.6648,60.9626,59.6918,59.8407,480197.0
2023-09-22,59.9201,60.4563,59.8109,59.8208,411902.0
2023-09-23,59.9201,60.4563,59.8109,59.8208,411902.0
2023-09-24,59.9201,60.4563,59.8109,59.8208,411902.0
2023-09-25,59.8208,60.3967,59.657,60.3173,601957.0
2023-09-26,60.0492,60.1981,59.5825,59.7911,606572.0
2023-09-27,59.9201,60.2577,59.8208,59.9896,863100.0
2023-09-28,60.1584,60.352,59.5875,59.8208,559826.0
2023-09-29,60.1088,60.6648,59.7513,59.801,496660.0
2023-09-30,60.1088,60.6648,59.7513,59.801,496660.0
2023-10-01,60.1088,60.6648,59.7513,59.801,496660.0
2023-10-02,59.6421,59.7216,58.6195,58.7485,402012.0
2023-10-03,58.4606,58.6492,56.4947,56.6337,550435.0
2023-10-04,56.7826,57.4081,56.4053,57.3188,424331.0
2023-10-05,57.1699,58.9471,56.6536,57.8351,586201.0
2023-10-06,57.7954,58.3812,57.3486,57.7358,527176.0
2023-10-07,57.7954,58.3812,57.3486,57.7358,527176.0
2023-10-08,57.7954,58.3812,57.3486,57.7358,527176.0
2023-10-09,57.3386,57.6762,56.9812,57.2294,403400.0
2023-10-10,57.4181,57.9145,57.3188,57.4578,555436.0
2023-10-11,57.6464,57.7865,56.8819,57.4479,381175.0
2023-10-12,57.4776,57.4776,56.177,56.4451,429260.0
2023-10-13,56.5443,56.733,55.7103,56.0181,506652.0
2023-10-14,56.5443,56.733,55.7103,56.0181,506652.0
2023-10-15,56.5443,56.733,55.7103,56.0181,506652.0
2023-10-16,56.3656,56.8621,56.1968,56.4053,532710.0
2023-10-17,57.5571,57.5571,56.5344,56.7231,918806.0
2023-10-18,56.2961,56.4351,55.4472,55.482,430438.0
2023-10-19,55.333,55.8295,54.9359,55.1841,542844.0
2023-10-20,55.2635,55.4125,54.499,54.6082,553395.0
2023-10-21,55.2635,55.4125,54.499,54.6082,553395.0
2023-10-22,55.2635,55.4125,54.499,54.6082,553395.0
2023-10-23,54.5288,54.916,54.2558,54.3004,440242.0
