,VRTS US Equity,VRTS US Equity,VRTS US Equity,VRTS US Equity,VRTS US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2022-07-27,178.8352,183.5844,177.9488,182.9406,48484.0
2022-07-28,183.6081,190.42,178.2017,190.2837,35387.0
2022-07-29,188.4785,195.0507,188.4785,193.9882,60283.0
2022-07-30,188.4785,195.0507,188.4785,193.9882,60283.0
2022-07-31,188.4785,195.0507,188.4785,193.9882,60283.0
2022-08-01,191.318,195.0131,187.9989,192.3522,44500.0
2022-08-02,190.5658,193.3347,187.6699,190.7914,64429.0
2022-08-03,192.277,196.5456,188.4785,195.0695,48015.0
2022-08-04,196.1319,196.5409,190.3934,195.2293,47044.0
2022-08-05,193.8754,203.917,189.193,192.8505,70704.0
2022-08-06,193.8754,203.917,189.193,192.8505,70704.0
2022-08-07,193.8754,203.917,189.193,192.8505,70704.0
2022-08-08,195.0695,197.3072,193.001,195.2011,38773.0
2022-08-09,194.8908,194.8908,187.8156,192.0607,63726.0
2022-08-10,197.2602,199.3287,196.602,198.9526,48824.0
2022-08-11,201.6605,203.4939,198.238,200.645,37583.0
2022-08-12,202.8076,205.8069,201.2468,205.0829,38950.0
2022-08-13,202.8076,205.8069,201.2468,205.0829,38950.0
2022-08-14,202.8076,205.8069,201.2468,205.0829,38950.0
2022-08-15,203.5503,208.5054,202.4691,207.7626,31457.0
2022-08-16,206.4933,209.2293,204.3495,206.6249,41040.0
2022-08-17,204.8573,205.9338,201.4724,203.5597,40637.0
2022-08-18,205.8445,206.5403,202.6665,206.1736,49230.0
2022-08-19,203.3623,204.8761,197.0251,198.7646,55991.0
2022-08-20,203.3623,204.8761,197.0251,198.7646,55991.0
2022-08-21,203.3623,204.8761,197.0251,198.7646,55991.0
2022-08-22,195.2575,195.3891,191.5248,193.6591,49601.0
2022-08-23,194.2233,197.1436,192.0513,192.4274,50710.0
2022-08-24,193.1232,193.9976,190.9137,192.9728,37714.0
2022-08-25,194.8532,197.3542,194.0728,196.3482,30970.0
2022-08-26,197.2132,197.2132,186.5604,187.2656,56722.0
2022-08-27,197.2132,197.2132,186.5604,187.2656,56722.0
2022-08-28,197.2132,197.2132,186.5604,187.2656,56722.0
2022-08-29,186.0151,187.5476,183.6269,185.7612,58288.0
2022-08-30,187.4912,191.412,182.6396,183.0345,69927.0
2022-08-31,184.4919,185.2253,178.9304,179.8189,54199.0
2022-09-01,178.5214,179.3394,173.5006,178.7189,44826.0
2022-09-02,181.3515,182.5832,174.7981,174.8169,40347.0
2022-09-03,181.3515,182.5832,174.7981,174.8169,40347.0
2022-09-04,181.3515,182.5832,174.7981,174.8169,40347.0
2022-09-05,181.3515,182.5832,174.7981,174.8169,40347.0
2022-09-06,174.7511,175.1648,172.2407,174.4126,48699.0
2022-09-07,173.0211,177.8163,172.0714,177.2333,38982.0
2022-09-08,176.2649,181.8028,175.776,181.5396,33792.0
2022-09-09,182.7995,188.0177,182.7995,185.3099,45006.0
2022-09-10,182.7995,188.0177,182.7995,185.3099,45006.0
2022-09-11,182.7995,188.0177,182.7995,185.3099,45006.0
2022-09-12,187.7451,189.2871,185.2629,188.9486,39281.0
2022-09-13,183.6457,185.7283,177.2427,178.2864,56701.0
2022-09-14,180.054,185.3451,173.8109,175.7007,48654.0
2022-09-15,175.4845,178.2864,173.9143,175.1084,46478.0
2022-09-16,174.6383,175.4375,171.1077,174.7605,134298.0
2022-09-17,174.6383,175.4375,171.1077,174.7605,134298.0
2022-09-18,174.6383,175.4375,171.1077,174.7605,134298.0
2022-09-19,173.0869,182.5738,173.0869,180.9378,50017.0
2022-09-20,178.5684,179.1326,173.9425,175.6349,39158.0
2022-09-21,178.3616,178.3616,170.1064,170.6423,43243.0
2022-09-22,170.0594,170.0594,164.1641,165.8659,53341.0
2022-09-23,162.7726,164.5586,157.2534,161.1084,55090.0
2022-09-24,162.7726,164.5586,157.2534,161.1084,55090.0
2022-09-25,162.7726,164.5586,157.2534,161.1084,55090.0
2022-09-26,161.0896,164.3146,158.598,158.598,48283.0
2022-09-27,160.2998,162.011,154.5268,155.8337,48569.0
2022-09-28,157.2252,158.9929,156.191,156.9243,69720.0
2022-09-29,154.79,154.79,150.4838,152.5053,56672.0
2022-09-30,152.4395,156.3132,149.4871,149.9855,69596.0
2022-10-01,152.4395,156.3132,149.4871,149.9855,69596.0
2022-10-02,152.4395,156.3132,149.4871,149.9855,69596.0
2022-10-03,152.195,155.5234,149.4589,153.831,65679.0
2022-10-04,157.3945,160.0835,156.8773,159.0869,90042.0
2022-10-05,155.6362,157.8223,152.9378,156.6141,50727.0
2022-10-06,157.6483,158.9835,152.8061,155.2131,62442.0
2022-10-07,153.1634,153.1634,145.4441,147.2494,68667.0
2022-10-08,153.1634,153.1634,145.4441,147.2494,68667.0
2022-10-09,153.1634,153.1634,145.4441,147.2494,68667.0
2022-10-10,147.8605,149.0358,144.8706,146.9673,46536.0
2022-10-11,145.1715,145.7638,141.0909,142.7551,57840.0
2022-10-12,142.4072,142.4072,137.3394,138.9189,63145.0
2022-10-13,135.929,147.3152,133.3246,146.8545,76595.0
2022-10-14,147.7665,147.7665,138.336,139.1446,65965.0
2022-10-15,147.7665,147.7665,138.336,139.1446,65965.0
2022-10-16,147.7665,147.7665,138.336,139.1446,65965.0
2022-10-17,141.6738,146.2342,141.1567,143.921,52332.0
2022-10-18,147.6537,149.5529,144.4569,146.328,62244.0
2022-10-19,144.8612,144.9364,139.5771,142.332,55297.0
2022-10-20,143.3756,148.6879,142.1533,144.7202,68326.0
2022-10-21,143.5543,152.8249,136.3145,152.2514,71033.0
2022-10-22,143.5543,152.8249,136.3145,152.2514,71033.0
2022-10-23,143.5543,152.8249,136.3145,152.2514,71033.0
2022-10-24,154.4609,157.3192,151.9129,156.0875,48186.0
2022-10-25,155.9559,161.3152,154.6396,161.3152,52209.0
2022-10-26,162.9606,165.471,160.1023,161.7195,87782.0
2022-10-27,164.3522,165.5745,160.7981,161.8041,76444.0
2022-10-28,162.2029,167.5951,161.2061,166.323,89289.0
2022-10-29,162.2029,167.5951,161.2061,166.323,89289.0
2022-10-30,162.2029,167.5951,161.2061,166.323,89289.0
2022-10-31,165.4781,165.6584,160.9782,162.8009,68995.0
2022-11-01,165.8293,166.7691,160.8073,164.2534,47531.0
2022-11-02,164.2534,166.7217,159.4973,159.4973,64458.0
2022-11-03,156.7537,156.7537,152.1399,154.893,57658.0
2022-11-04,158.2631,161.9181,155.5955,159.4878,55698.0
2022-11-05,158.2631,161.9181,155.5955,159.4878,55698.0
2022-11-06,158.2631,161.9181,155.5955,159.4878,55698.0
2022-11-07,160.9877,161.1016,157.2568,160.8453,57109.0
2022-11-08,161.6712,164.0541,158.0353,162.7914,47368.0
2022-11-09,162.8104,162.8104,157.3233,158.4815,61587.0
2022-11-10,166.7407,178.5883,164.4907,178.0472,104556.0
2022-11-11,179.8984,192.2397,179.8984,191.9834,94334.0
2022-11-12,179.8984,192.2397,179.8984,191.9834,94334.0
2022-11-13,179.8984,192.2397,179.8984,191.9834,94334.0
2022-11-14,189.8189,190.0468,179.063,179.5661,83942.0
2022-11-15,182.0819,189.1829,182.0819,183.4774,76021.0
2022-11-16,181.4743,184.3152,179.0915,181.5028,53070.0
2022-11-17,177.7339,180.1262,176.1391,179.7655,59015.0
2022-11-18,184.5596,184.5596,174.9999,178.313,66234.0
2022-11-19,184.5596,184.5596,174.9999,178.313,66234.0
2022-11-20,184.5596,184.5596,174.9999,178.313,66234.0
2022-11-21,176.0346,181.4078,175.7973,179.0535,47214.0
2022-11-22,179.2149,181.3414,177.4064,180.1168,51002.0
2022-11-23,179.082,182.9173,177.5251,182.642,34396.0
2022-11-24,179.082,182.9173,177.5251,182.642,34396.0
2022-11-25,181.5597,183.9995,180.9806,183.8761,20993.0
2022-11-26,181.5597,183.9995,180.9806,183.8761,20993.0
2022-11-27,181.5597,183.9995,180.9806,183.8761,20993.0
2022-11-28,182.6135,183.0597,178.9348,180.468,52478.0
2022-11-29,180.468,182.5565,178.0852,179.6136,53076.0
2022-11-30,180.8098,184.5881,175.7213,184.1134,86903.0
2022-12-01,186.0121,191.8268,183.9331,188.936,75670.0
2022-12-02,184.2084,190.2414,184.2084,188.243,78611.0
2022-12-03,184.2084,190.2414,184.2084,188.243,78611.0
2022-12-04,184.2084,190.2414,184.2084,188.243,78611.0
2022-12-05,187.531,187.531,181.9347,182.6515,82584.0
2022-12-06,183.0312,184.1419,178.1896,180.1642,69187.0
2022-12-07,181.3509,183.1451,178.0567,179.3763,70192.0
2022-12-08,181.9205,184.5501,179.8984,182.2148,67576.0
2022-12-09,180.1168,182.7084,179.1033,181.6831,81507.0
2022-12-10,180.1168,182.7084,179.1033,181.6831,81507.0
2022-12-11,180.1168,182.7084,179.1033,181.6831,81507.0
2022-12-12,181.8066,184.6451,179.6041,184.0565,37922.0
2022-12-13,193.0467,197.1383,186.3064,188.2905,85933.0
2022-12-14,186.6387,190.4075,183.4584,184.5122,54160.0
2022-12-15,181.7971,182.4948,175.2467,178.4269,90129.0
2022-12-16,175.0188,180.6579,168.2026,179.7275,229895.0
2022-12-17,175.0188,180.6579,168.2026,179.7275,229895.0
2022-12-18,175.0188,180.6579,168.2026,179.7275,229895.0
2022-12-19,181.0091,181.3129,175.7213,178.2086,96460.0
2022-12-20,178.2086,182.96,176.2245,180.0883,71872.0
2022-12-21,182.9173,185.2716,181.5692,183.9236,60958.0
2022-12-22,181.7116,181.9585,173.4429,177.9428,81962.0
2022-12-23,179.044,183.278,176.4428,180.3161,57801.0
2022-12-24,179.044,183.278,176.4428,180.3161,57801.0
2022-12-25,179.044,183.278,176.4428,180.3161,57801.0
2022-12-26,179.044,183.278,176.4428,180.3161,57801.0
2022-12-27,181.3794,183.0692,178.6643,182.585,64766.0
2022-12-28,182.8698,183.6293,175.0568,175.1043,73940.0
2022-12-29,177.3447,184.4457,175.7783,181.0566,92718.0
2022-12-30,177.9238,182.2717,176.8605,181.7401,101539.0
2022-12-31,177.9238,182.2717,176.8605,181.7401,101539.0
2023-01-01,177.9238,182.2717,176.8605,181.7401,101539.0
2023-01-02,177.9238,182.2717,176.8605,181.7401,101539.0
2023-01-03,184.8159,186.7051,182.2717,184.2748,100503.0
2023-01-04,184.4647,191.9217,184.4647,191.8695,91287.0
2023-01-05,191.0341,191.0341,187.4076,188.0627,86604.0
2023-01-06,191.2144,195.3345,189.3538,194.6131,53683.0
2023-01-07,191.2144,195.3345,189.3538,194.6131,53683.0
2023-01-08,191.2144,195.3345,189.3538,194.6131,53683.0
2023-01-09,195.9421,199.5401,194.4042,195.2681,79382.0
2023-01-10,193.6542,201.6049,193.4074,201.078,74504.0
2023-01-11,203.2235,205.6253,201.4008,202.8153,83306.0
2023-01-12,204.581,205.7867,200.3375,202.2742,70210.0
2023-01-13,200.0432,205.7582,198.7901,203.8975,40572.0
2023-01-14,200.0432,205.7582,198.7901,203.8975,40572.0
2023-01-15,200.0432,205.7582,198.7901,203.8975,40572.0
2023-01-16,200.0432,205.7582,198.7901,203.8975,40572.0
2023-01-17,202.3216,204.581,200.385,200.7932,69076.0
2023-01-18,201.2869,204.5431,199.1509,201.135,77666.0
2023-01-19,200.0337,202.267,196.2269,201.135,88402.0
2023-01-20,202.8438,206.9449,201.097,206.9449,62340.0
2023-01-21,202.8438,206.9449,201.097,206.9449,62340.0
2023-01-22,202.8438,206.9449,201.097,206.9449,62340.0
2023-01-23,206.8215,208.6679,204.5146,207.3531,68406.0
2023-01-24,205.5209,207.6189,204.1538,204.3532,85276.0
2023-01-25,201.8659,201.9704,196.2934,199.2553,60253.0
2023-01-26,201.1255,202.8817,196.8659,202.8817,62345.0
2023-01-27,202.1413,204.8468,201.8565,203.4988,44345.0
2023-01-28,202.1413,204.8468,201.8565,203.4988,44345.0
2023-01-29,202.1413,204.8468,201.8565,203.4988,44345.0
2023-01-30,202.0924,205.0103,199.4328,200.0259,61650.0
2023-01-31,200.6573,205.9096,199.3754,205.5748,76471.0
2023-02-01,204.7329,214.6251,203.1161,212.1664,100569.0
2023-02-02,215.046,225.1296,210.186,220.6236,99231.0
2023-02-03,220.1835,237.4758,212.4438,234.3904,141585.0
2023-02-04,220.1835,237.4758,212.4438,234.3904,141585.0
2023-02-05,220.1835,237.4758,212.4438,234.3904,141585.0
2023-02-06,228.3154,228.3154,206.6702,207.5073,181822.0
2023-02-07,206.1392,211.7072,204.0249,210.6931,93547.0
2023-02-08,209.1624,215.2087,204.7233,207.603,86422.0
2023-02-09,210.2434,210.4539,204.3789,204.7807,70075.0
2023-02-10,203.3648,204.4459,200.7243,203.8336,64644.0
2023-02-11,203.3648,204.4459,200.7243,203.8336,64644.0
2023-02-12,203.3648,204.4459,200.7243,203.8336,64644.0
2023-02-13,205.1729,208.3205,204.6563,206.7515,77310.0
2023-02-14,205.8522,209.7173,203.6901,207.4594,89908.0
2023-02-15,205.0486,208.2535,204.3024,207.5551,77535.0
2023-02-16,203.3265,208.5118,202.2263,205.4121,51123.0
2023-02-17,206.0053,207.9856,203.7762,207.249,86665.0
2023-02-18,206.0053,207.9856,203.7762,207.249,86665.0
2023-02-19,206.0053,207.9856,203.7762,207.249,86665.0
2023-02-20,206.0053,207.9856,203.7762,207.249,86665.0
2023-02-21,203.6135,205.3069,198.3661,200.1407,74991.0
2023-02-22,200.9061,202.8195,198.3039,200.6095,76757.0
2023-02-23,203.1639,203.6327,199.0501,201.7862,51310.0
2023-02-24,197.9786,199.9398,195.8404,199.1458,70093.0
2023-02-25,197.9786,199.9398,195.8404,199.1458,70093.0
2023-02-26,197.9786,199.9398,195.8404,199.1458,70093.0
2023-02-27,202.0828,202.5325,197.6342,199.3275,60693.0
2023-02-28,200.4564,202.829,198.9927,201.3175,43801.0
2023-03-01,201.7193,202.7716,196.0556,197.7107,49567.0
2023-03-02,194.8119,196.5149,193.3147,195.1372,39097.0
2023-03-03,197.4524,200.1886,193.5013,199.1649,31175.0
2023-03-04,197.4524,200.1886,193.5013,199.1649,31175.0
2023-03-05,197.4524,200.1886,193.5013,199.1649,31175.0
2023-03-06,199.5284,202.3698,191.7505,193.5491,71862.0
2023-03-07,194.037,194.037,187.8089,188.1629,55148.0
2023-03-08,189.0909,192.248,187.034,191.8557,72097.0
2023-03-09,191.5496,191.5496,183.6856,184.183,58002.0
2023-03-10,183.6951,184.4031,172.2052,174.5109,97849.0
2023-03-11,183.6951,184.4031,172.2052,174.5109,97849.0
2023-03-12,183.6951,184.4031,172.2052,174.5109,97849.0
2023-03-13,169.9378,169.957,162.4278,165.5753,130065.0
2023-03-14,171.7747,173.3245,164.2933,164.9726,145437.0
2023-03-15,159.6725,163.6811,157.8548,163.6715,91747.0
2023-03-16,161.098,170.1196,159.1942,168.5889,113193.0
2023-03-17,166.2259,167.5652,162.5426,164.0542,165827.0
2023-03-18,166.2259,167.5652,162.5426,164.0542,165827.0
2023-03-19,166.2259,167.5652,162.5426,164.0542,165827.0
2023-03-20,166.6372,167.1826,161.7485,162.5617,83529.0
2023-03-21,166.0632,170.4162,165.5083,169.4308,84138.0
2023-03-22,169.4308,170.3875,164.0542,164.7143,96548.0
2023-03-23,164.5421,168.6894,160.7153,162.026,64732.0
2023-03-24,160.0456,161.1984,157.8548,160.964,79239.0
2023-03-25,160.0456,161.1984,157.8548,160.964,79239.0
2023-03-26,160.0456,161.1984,157.8548,160.964,79239.0
2023-03-27,167.4504,169.072,165.0013,168.0914,63763.0
2023-03-28,166.3502,169.6604,165.0587,168.4837,63885.0
2023-03-29,170.2536,171.0189,167.4983,170.598,89170.0
2023-03-30,172.7984,175.0753,169.8613,172.0617,98616.0
2023-03-31,173.0088,182.9011,171.4303,182.1453,146744.0
2023-04-01,173.0088,182.9011,171.4303,182.1453,146744.0
2023-04-02,173.0088,182.9011,171.4303,182.1453,146744.0
2023-04-03,181.4182,181.5808,173.6594,177.2279,84737.0
2023-04-04,177.2661,177.4096,171.5738,173.6498,103433.0
2023-04-05,171.4303,173.8268,170.244,171.9947,113070.0
2023-04-06,171.9469,174.2047,169.8135,171.4494,109991.0
2023-04-07,171.9469,174.2047,169.8135,171.4494,109991.0
2023-04-08,171.9469,174.2047,169.8135,171.4494,109991.0
2023-04-09,171.9469,174.2047,169.8135,171.4494,109991.0
2023-04-10,171.0572,173.5924,169.3734,172.32,50049.0
2023-04-11,172.674,177.7541,172.674,175.2284,62987.0
2023-04-12,177.2948,177.4192,172.961,172.9706,47099.0
2023-04-13,174.5109,174.9509,172.2818,174.396,41142.0
2023-04-14,175.7641,177.8306,173.0184,176.2138,50886.0
2023-04-15,175.7641,177.8306,173.0184,176.2138,50886.0
2023-04-16,175.7641,177.8306,173.0184,176.2138,50886.0
2023-04-17,176.2138,179.9257,175.171,179.5144,38845.0
2023-04-18,180.2415,180.4137,178.1367,179.3326,51043.0
2023-04-19,177.6105,182.8341,177.6105,180.4519,73100.0
2023-04-20,178.4142,179.5813,177.3857,179.1795,65300.0
2023-04-21,179.8205,181.6669,177.1705,180.8729,70359.0
2023-04-22,179.8205,181.6669,177.1705,180.8729,70359.0
2023-04-23,179.8205,181.6669,177.1705,180.8729,70359.0
2023-04-24,180.5285,181.0738,177.2279,179.39,55726.0
2023-04-25,177.4192,179.3804,174.1473,174.1473,47449.0
2023-04-26,173.2289,175.6972,169.3351,170.1866,77173.0
2023-04-27,171.4805,171.9826,169.0277,171.9826,85204.0
2023-04-28,173.5663,177.6607,168.8643,175.9515,43035.0
2023-04-29,173.5663,177.6607,168.8643,175.9515,43035.0
2023-04-30,173.5663,177.6607,168.8643,175.9515,43035.0
2023-05-01,176.4729,178.2304,169.4043,170.0417,50624.0
2023-05-02,168.8732,169.9451,165.0203,169.1243,53099.0
2023-05-03,169.385,171.9247,166.7102,167.1351,44509.0
2023-05-04,165.3196,165.3196,159.6416,161.5343,54431.0
2023-05-05,165.3486,166.208,160.1679,162.9828,98552.0
2023-05-06,165.3486,166.208,160.1679,162.9828,98552.0
2023-05-07,165.3486,166.208,160.1679,162.9828,98552.0
2023-05-08,163.9967,163.9967,160.0085,161.3218,38096.0
2023-05-09,159.6223,165.1651,159.3326,161.9012,49689.0
2023-05-10,165.31,165.31,160.3658,164.3636,54829.0
2023-05-11,162.4323,166.3336,162.4323,165.3969,44632.0
2023-05-12,166.546,167.1544,163.5428,165.59,27892.0
2023-05-13,166.546,167.1544,163.5428,165.59,27892.0
2023-05-14,166.546,167.1544,163.5428,165.59,27892.0
2023-05-15,166.1211,170.4859,164.5471,168.4677,33221.0
2023-05-16,166.7391,167.8207,165.7638,166.0052,31902.0
2023-05-17,167.0771,173.8946,167.0771,172.4075,46180.0
2023-05-18,170.7756,177.5255,170.7756,176.9461,38561.0
2023-05-19,179.4568,179.4568,173.4118,177.2261,52395.0
2023-05-20,179.4568,179.4568,173.4118,177.2261,52395.0
2023-05-21,179.4568,179.4568,173.4118,177.2261,52395.0
2023-05-22,178.7712,181.0501,177.7959,179.0319,64657.0
2023-05-23,177.9697,183.9277,177.5158,181.6488,62073.0
2023-05-24,179.7851,180.6156,177.8152,178.8967,50652.0
2023-05-25,179.5727,183.3484,178.5587,182.5662,44408.0
2023-05-26,182.2379,188.7029,181.5426,187.6745,31378.0
2023-05-27,182.2379,188.7029,181.5426,187.6745,31378.0
2023-05-28,182.2379,188.7029,181.5426,187.6745,31378.0
2023-05-29,182.2379,188.7029,181.5426,187.6745,31378.0
2023-05-30,188.0994,188.8719,187.3268,188.3022,32943.0
2023-05-31,186.815,186.815,183.2421,184.2271,42933.0
2023-06-01,183.5511,189.6154,183.4739,188.0221,33059.0
2023-06-02,191.006,196.6647,190.1659,194.9555,58915.0
2023-06-03,191.006,196.6647,190.1659,194.9555,58915.0
2023-06-04,191.006,196.6647,190.1659,194.9555,58915.0
2023-06-05,193.1304,194.6465,188.0028,192.1261,60798.0
2023-06-06,191.4695,200.5466,191.4695,199.8996,57817.0
2023-06-07,201.6764,207.1034,201.6764,205.5101,72813.0
2023-06-08,204.274,204.3803,200.3873,203.9843,50510.0
2023-06-09,205.6742,205.6742,201.0681,203.009,36101.0
2023-06-10,205.6742,205.6742,201.0681,203.009,36101.0
2023-06-11,205.6742,205.6742,201.0681,203.009,36101.0
2023-06-12,201.744,205.626,200.228,205.4135,47269.0
2023-06-13,205.0176,209.6334,205.0176,207.6152,44415.0
2023-06-14,207.0455,209.0154,195.3128,204.6217,44586.0
2023-06-15,204.4865,208.407,203.994,207.9821,49739.0
2023-06-16,209.2085,209.5465,201.8116,204.3899,105446.0
2023-06-17,209.2085,209.5465,201.8116,204.3899,105446.0
2023-06-18,209.2085,209.5465,201.8116,204.3899,105446.0
2023-06-19,209.2085,209.5465,201.8116,204.3899,105446.0
2023-06-20,204.1195,204.1485,201.0294,201.3674,33405.0
2023-06-21,200.3728,201.1936,197.5241,197.5241,20248.0
2023-06-22,197.0606,197.0606,191.1605,192.6572,43532.0
2023-06-23,190.8708,191.3826,188.0318,190.0114,77174.0
2023-06-24,190.8708,191.3826,188.0318,190.0114,77174.0
2023-06-25,190.8708,191.3826,188.0318,190.0114,77174.0
2023-06-26,189.6154,193.4105,189.5382,190.2817,32482.0
2023-06-27,192.2034,194.7237,192.1358,193.3718,32133.0
2023-06-28,191.8462,194.0961,191.6916,191.9716,23655.0
2023-06-29,193.4298,196.2108,192.7924,193.2077,32488.0
2023-06-30,195.7184,195.7184,190.5425,190.6873,31498.0
2023-07-01,195.7184,195.7184,190.5425,190.6873,31498.0
2023-07-02,195.7184,195.7184,190.5425,190.6873,31498.0
2023-07-03,190.1272,193.7457,190.1272,192.5607,23686.0
2023-07-04,190.1272,193.7457,190.1272,192.5607,23686.0
2023-07-05,190.668,192.4303,188.8622,189.5961,47167.0
2023-07-06,186.9889,186.9889,181.784,186.0908,43992.0
2023-07-07,186.9116,188.6498,186.6026,186.6123,31548.0
2023-07-08,186.9116,188.6498,186.6026,186.6123,31548.0
2023-07-09,186.9116,188.6498,186.6026,186.6123,31548.0
2023-07-10,185.8494,189.5285,185.4052,188.3118,29153.0
2023-07-11,187.4138,191.3246,187.3848,190.5618,22591.0
2023-07-12,194.434,195.4866,193.2656,194.3858,33266.0
2023-07-13,196.1432,199.2044,194.3568,198.596,39159.0
2023-07-14,198.5767,200.1893,195.9791,199.5134,40533.0
2023-07-15,198.5767,200.1893,195.9791,199.5134,40533.0
2023-07-16,198.5767,200.1893,195.9791,199.5134,40533.0
2023-07-17,198.5091,203.4436,198.3449,200.7591,33817.0
2023-07-18,200.6432,209.0154,200.6432,209.0154,35601.0
2023-07-19,208.1849,210.995,207.6152,209.112,26601.0
2023-07-20,208.0884,209.8845,206.3466,209.2375,27487.0
2023-07-21,210.0004,210.0004,206.9199,207.4124,20741.0
2023-07-22,210.0004,210.0004,206.9199,207.4124,20741.0
2023-07-23,210.0004,210.0004,206.9199,207.4124,20741.0
2023-07-24,207.1324,211.1784,207.1324,211.0722,25608.0
2023-07-25,210.4446,215.437,209.363,209.5175,44314.0
2023-07-26,209.1989,211.5647,208.0691,209.4017,19923.0
2023-07-27,208.8705,209.6237,201.8503,203.5788,34617.0
2023-07-28,196.8536,204.2504,194.1284,196.3864,58866.0
2023-07-29,196.8536,204.2504,194.1284,196.3864,58866.0
2023-07-30,196.8536,204.2504,194.1284,196.3864,58866.0
2023-07-31,197.457,203.0971,196.9509,200.2308,46248.0
2023-08-01,198.6346,200.8391,196.5129,199.8123,43794.0
2023-08-02,199.3257,200.6882,195.4521,197.8463,38078.0
2023-08-03,196.6005,199.5884,196.6005,198.7514,30761.0
2023-08-04,197.9436,203.6762,197.9436,200.4449,47925.0
2023-08-05,197.9436,203.6762,197.9436,200.4449,47925.0
2023-08-06,197.9436,203.6762,197.9436,200.4449,47925.0
2023-08-07,200.3476,205.8271,200.2211,204.3185,35582.0
2023-08-08,201.5058,201.5058,197.0287,200.3476,50003.0
2023-08-09,198.6054,199.5301,196.5421,197.895,30690.0
2023-08-10,198.002,202.0216,196.0263,197.0871,36265.0
2023-08-11,196.8536,197.9631,193.5347,195.1017,62236.0
2023-08-12,196.8536,197.9631,193.5347,195.1017,62236.0
2023-08-13,196.8536,197.9631,193.5347,195.1017,62236.0
2023-08-14,194.3523,195.8414,192.2305,194.1673,39514.0
2023-08-15,191.9775,193.525,188.61,189.9239,35677.0
2023-08-16,188.756,192.9118,188.756,190.4884,22907.0
2023-08-17,192.3181,199.2867,190.8777,195.2477,65817.0
2023-08-18,194.0797,194.8194,191.1015,192.2208,41832.0
2023-08-19,194.0797,194.8194,191.1015,192.2208,41832.0
2023-08-20,194.0797,194.8194,191.1015,192.2208,41832.0
2023-08-21,192.9799,192.9799,189.5638,190.8971,23339.0
2023-08-22,190.8679,191.9775,188.9701,190.0601,21570.0
2023-08-23,190.0796,195.637,190.0796,195.2963,21993.0
2023-08-24,194.07,198.2064,191.9823,192.0748,38919.0
2023-08-25,194.4398,196.9412,193.8462,195.4229,21889.0
2023-08-26,194.4398,196.9412,193.8462,195.4229,21889.0
2023-08-27,194.4398,196.9412,193.8462,195.4229,21889.0
2023-08-28,196.1723,198.7417,195.1941,197.6419,32537.0
2023-08-29,198.4303,199.3062,197.6127,198.8098,24715.0
2023-08-30,197.6419,200.5228,197.3889,199.2575,18680.0
2023-08-31,198.6249,202.7808,198.1675,201.5642,83784.0
2023-09-01,202.3915,206.8198,202.3915,204.9512,33851.0
2023-09-02,202.3915,206.8198,202.3915,204.9512,33851.0
2023-09-03,202.3915,206.8198,202.3915,204.9512,33851.0
2023-09-04,202.3915,206.8198,202.3915,204.9512,33851.0
2023-09-05,202.8294,204.3867,196.6297,196.8341,44114.0
2023-09-06,196.0117,197.5738,194.0457,195.6856,24849.0
2023-09-07,194.1673,194.761,191.9677,194.7318,33335.0
2023-09-08,192.6685,196.5129,192.2792,194.9849,23134.0
2023-09-09,192.6685,196.5129,192.2792,194.9849,23134.0
2023-09-10,192.6685,196.5129,192.2792,194.9849,23134.0
2023-09-11,196.0068,196.0263,192.4446,194.7318,30551.0
2023-09-12,194.1673,198.7806,193.3793,196.581,22646.0
2023-09-13,193.5639,197.4473,193.5639,196.5908,28687.0
2023-09-14,197.9631,200.7369,197.9631,199.9972,38401.0
2023-09-15,199.2575,201.2333,198.4497,201.2235,115761.0
2023-09-16,199.2575,201.2333,198.4497,201.2235,115761.0
2023-09-17,199.2575,201.2333,198.4497,201.2235,115761.0
2023-09-18,201.9535,201.9535,197.0969,199.0823,36275.0
2023-09-19,199.1261,200.2989,198.4011,199.569,26924.0
2023-09-20,201.1943,201.1943,197.4278,197.9242,22835.0
2023-09-21,195.637,198.9656,193.6807,196.2599,39511.0
2023-09-22,196.3767,198.839,194.5274,195.5202,35724.0
2023-09-23,196.3767,198.839,194.5274,195.5202,35724.0
2023-09-24,196.3767,198.839,194.5274,195.5202,35724.0
2023-09-25,196.0263,197.6516,195.1406,197.6516,20808.0
2023-09-26,197.1455,197.1455,193.1357,193.1454,34175.0
2023-09-27,192.3084,195.1503,190.7792,194.6734,29961.0
2023-09-28,194.1479,199.0045,194.1187,196.9509,38622.0
2023-09-29,198.4011,199.0434,195.491,196.5908,28409.0
2023-09-30,198.4011,199.0434,195.491,196.5908,28409.0
2023-10-01,198.4011,199.0434,195.491,196.5908,28409.0
2023-10-02,196.5713,196.8755,191.4811,193.2135,28481.0
2023-10-03,191.4032,191.4032,185.7388,186.3909,28722.0
2023-10-04,187.0527,187.2815,183.0234,186.6829,28405.0
2023-10-05,185.2522,189.812,185.2133,188.6684,25686.0
2023-10-06,186.2352,190.2743,185.3787,187.7146,37302.0
2023-10-07,186.2352,190.2743,185.3787,187.7146,37302.0
2023-10-08,186.2352,190.2743,185.3787,187.7146,37302.0
