,CVI US Equity,CVI US Equity,CVI US Equity,CVI US Equity,CVI US Equity
2022-08-05,22.8478,23.9979,22.651,23.2385,696138.0
2022-08-06,22.8478,23.9979,22.651,23.2385,696138.0
2022-08-07,22.8478,23.9979,22.651,23.2385,696138.0
2022-08-08,23.445,23.7988,22.8699,23.4155,793255.0
2022-08-09,23.7694,24.7573,23.7694,24.4181,788892.0
2022-08-10,24.4476,25.0227,23.9021,24.7647,928173.0
2022-08-11,24.9903,25.9527,24.2503,25.6454,1012825.0
2022-08-12,25.5564,26.0174,25.1682,25.9285,468624.0
2022-08-13,25.5564,26.0174,25.1682,25.9285,468624.0
2022-08-14,25.5564,26.0174,25.1682,25.9285,468624.0
2022-08-15,24.8609,24.9701,23.7287,24.7396,626887.0
2022-08-16,25.0308,25.4977,24.7558,24.8771,533288.0
2022-08-17,24.5455,25.8961,24.3595,25.4513,530878.0
2022-08-18,25.8799,26.8181,25.7667,26.349,838890.0
2022-08-19,26.1711,26.8018,25.977,26.3733,608708.0
2022-08-20,26.1711,26.8018,25.977,26.3733,608708.0
2022-08-21,26.1711,26.8018,25.977,26.3733,608708.0
2022-08-22,26.3652,27.1335,25.2815,27.1092,788267.0
2022-08-23,27.7643,28.6944,27.2629,27.732,833919.0
2022-08-24,28.104,28.4922,27.5783,28.379,757875.0
2022-08-25,28.7106,29.7377,28.6297,29.7134,735051.0
2022-08-26,29.7134,30.4332,28.8804,29.0502,736484.0
2022-08-27,29.7134,30.4332,28.8804,29.0502,736484.0
2022-08-28,29.7134,30.4332,28.8804,29.0502,736484.0
2022-08-29,28.7995,29.673,28.5084,28.7348,479685.0
2022-08-30,28.0636,28.0636,26.6078,26.899,1322156.0
2022-08-31,25.9689,27.4489,25.8072,26.4137,866507.0
2022-09-01,26.1226,26.1792,24.8892,25.0793,775412.0
2022-09-02,26.0902,26.9475,25.7505,26.721,565764.0
2022-09-03,26.0902,26.9475,25.7505,26.721,565764.0
2022-09-04,26.0902,26.9475,25.7505,26.721,565764.0
2022-09-05,26.0902,26.9475,25.7505,26.721,565764.0
2022-09-06,27.2791,28.193,26.5431,27.1254,744652.0
2022-09-07,26.4784,27.0445,25.791,26.7777,476241.0
2022-09-08,26.9879,27.1659,26.1792,26.4137,360769.0
2022-09-09,27.1497,27.4732,26.9151,27.3114,524107.0
2022-09-10,27.1497,27.4732,26.9151,27.3114,524107.0
2022-09-11,27.1497,27.4732,26.9151,27.3114,524107.0
2022-09-12,27.8614,28.0312,26.5674,26.8262,603112.0
2022-09-13,26.2843,27.3478,26.1064,26.2277,593522.0
2022-09-14,26.3975,27.6309,26.1104,26.4784,637647.0
2022-09-15,25.6778,26.1226,23.5346,23.9632,1552742.0
2022-09-16,23.664,23.761,22.6692,23.0493,2734208.0
2022-09-17,23.664,23.761,22.6692,23.0493,2734208.0
2022-09-18,23.664,23.761,22.6692,23.0493,2734208.0
2022-09-19,22.095,23.3647,22.0065,23.0332,776697.0
2022-09-20,22.5883,23.5952,22.4872,23.2434,791713.0
2022-09-21,23.947,24.0522,22.928,23.0655,569823.0
2022-09-22,23.5103,24.6264,23.4537,23.5508,1048665.0
2022-09-23,22.2729,22.6287,21.0436,21.4157,1227945.0
2022-09-24,22.2729,22.6287,21.0436,21.4157,1227945.0
2022-09-25,22.2729,22.6287,21.0436,21.4157,1227945.0
2022-09-26,21.2782,22.0788,20.607,20.6716,1107193.0
2022-09-27,21.2377,22.8471,21.0194,22.6369,1145640.0
2022-09-28,22.9765,24.3514,22.5075,24.2139,996399.0
2022-09-29,23.9632,24.0037,22.831,23.2758,661809.0
2022-09-30,23.0898,24.1573,22.8714,23.4375,713774.0
2022-10-01,23.0898,24.1573,22.8714,23.4375,713774.0
2022-10-02,23.0898,24.1573,22.8714,23.4375,713774.0
2022-10-03,24.5536,24.7315,23.7044,24.3999,1000997.0
2022-10-04,25.0712,26.7291,24.8771,26.6968,774102.0
2022-10-05,26.4622,27.2063,25.7182,26.8019,772942.0
2022-10-06,26.5836,27.4974,26.2115,27.4813,494052.0
2022-10-07,27.732,28.3466,27.1287,27.4408,885616.0
2022-10-08,27.732,28.3466,27.1287,27.4408,885616.0
2022-10-09,27.732,28.3466,27.1287,27.4408,885616.0
2022-10-10,27.4974,27.5975,26.2439,26.713,500374.0
2022-10-11,26.074,26.4299,25.3819,25.9285,746614.0
2022-10-12,25.8719,27.4651,25.0955,27.2872,811710.0
2022-10-13,27.2467,28.9128,26.899,28.3062,784140.0
2022-10-14,28.0878,28.472,27.1254,27.182,620159.0
2022-10-15,28.0878,28.472,27.1254,27.182,620159.0
2022-10-16,28.0878,28.472,27.1254,27.182,620159.0
2022-10-17,28.007,29.0599,27.9301,28.5893,655377.0
2022-10-18,28.8885,29.8266,28.2577,28.9936,700514.0
2022-10-19,29.1958,31.1045,29.1149,30.7891,846524.0
2022-10-20,31.3713,32.2205,30.7921,31.2339,760227.0
2022-10-21,31.5574,33.4094,30.9508,33.1021,838356.0
2022-10-22,31.5574,33.4094,30.9508,33.1021,838356.0
2022-10-23,31.5574,33.4094,30.9508,33.1021,838356.0
2022-10-24,32.9969,33.3609,31.9173,32.4389,605900.0
2022-10-25,32.3499,32.6815,30.9831,32.5279,640604.0
2022-10-26,32.7624,33.1182,32.1073,32.5764,521202.0
2022-10-27,32.9484,34.1373,32.2448,32.3338,778354.0
2022-10-28,32.4146,33.0697,31.153,32.172,695778.0
2022-10-29,32.4146,33.0697,31.153,32.172,695778.0
2022-10-30,32.4146,33.0697,31.153,32.172,695778.0
2022-10-31,31.6787,32.6006,31.2743,31.5897,700137.0
2022-11-01,31.2258,31.5331,29.1902,30.7324,1364367.0
2022-11-02,30.7324,31.1368,29.2929,30.1906,887221.0
2022-11-03,30.2068,31.7093,29.5921,31.0478,578364.0
2022-11-04,31.9132,32.261,30.9346,31.6948,671275.0
2022-11-05,31.9132,32.261,30.9346,31.6948,671275.0
2022-11-06,31.9132,32.261,30.9346,31.6948,671275.0
2022-11-07,32.1882,33.102,31.9011,32.5926,772014.0
2022-11-08,32.1073,32.1922,30.967,31.9132,732627.0
2022-11-09,31.3794,31.4441,30.2346,30.5788,1052397.0
2022-11-10,31.4683,31.7327,30.1753,30.7714,1025541.0
2022-11-11,32.375,33.8863,32.0476,32.6437,1459171.0
2022-11-12,32.375,33.8863,32.0476,32.6437,1459171.0
2022-11-13,32.375,33.8863,32.0476,32.6437,1459171.0
2022-11-14,32.6269,34.642,32.6269,33.307,1107947.0
2022-11-15,33.6932,34.4572,32.9963,34.3061,595090.0
2022-11-16,33.8024,34.218,33.0719,33.5421,488947.0
2022-11-17,32.9124,33.794,32.6689,33.71,392143.0
2022-11-18,32.9711,33.7604,31.8462,33.7184,987054.0
2022-11-19,32.9711,33.7604,31.8462,33.7184,987054.0
2022-11-20,32.9711,33.7604,31.8462,33.7184,987054.0
2022-11-21,32.946,32.946,31.3675,32.7109,790137.0
2022-11-22,33.7688,34.5748,33.4665,34.3061,842994.0
2022-11-23,33.6596,33.9955,33.1644,33.5085,357266.0
2022-11-24,33.6596,33.9955,33.1644,33.5085,357266.0
2022-11-25,33.6092,34.4279,33.5085,33.668,279722.0
2022-11-26,33.6092,34.4279,33.5085,33.668,279722.0
2022-11-27,33.6092,34.4279,33.5085,33.668,279722.0
2022-11-28,32.946,33.6848,32.0308,32.7193,568468.0
2022-11-29,33.1727,33.5169,31.7705,31.8629,589355.0
2022-11-30,32.2995,32.2995,30.4379,30.9393,1562385.0
2022-12-01,31.1576,31.8377,30.8637,31.1828,655711.0
2022-12-02,30.9813,31.3657,28.9411,28.9998,868001.0
2022-12-03,30.9813,31.3657,28.9411,28.9998,868001.0
2022-12-04,30.9813,31.3657,28.9411,28.9998,868001.0
2022-12-05,29.3609,29.6715,27.6271,27.9,813488.0
2022-12-06,27.6733,28.1266,26.8001,27.1863,678184.0
2022-12-07,27.1947,27.2325,25.8261,26.0528,808870.0
2022-12-08,26.3131,26.481,24.7011,24.8858,1281012.0
2022-12-09,24.9362,25.2174,24.2477,24.3233,823528.0
2022-12-10,24.9362,25.2174,24.2477,24.3233,823528.0
2022-12-11,24.9362,25.2174,24.2477,24.3233,823528.0
2022-12-12,24.0546,25.5827,23.9874,25.4819,1271483.0
2022-12-13,26.204,26.2963,24.9781,25.2048,1412554.0
2022-12-14,25.272,25.8597,24.8186,25.0033,602576.0
2022-12-15,24.7934,25.6666,24.7263,25.3476,727842.0
2022-12-16,24.6339,25.0411,24.2645,24.8942,863910.0
2022-12-17,24.6339,25.0411,24.2645,24.8942,863910.0
2022-12-18,24.6339,25.0411,24.2645,24.8942,863910.0
2022-12-19,25.1377,25.4735,24.8606,25.2132,661842.0
2022-12-20,25.2636,26.8337,25.2636,26.5902,962037.0
2022-12-21,27.3542,27.3542,26.1704,26.1872,768112.0
2022-12-22,26.0948,26.1704,24.6255,25.2132,587317.0
2022-12-23,25.4231,26.6154,25.356,26.6154,705753.0
2022-12-24,25.4231,26.6154,25.356,26.6154,705753.0
2022-12-25,25.4231,26.6154,25.356,26.6154,705753.0
2022-12-26,25.4231,26.6154,25.356,26.6154,705753.0
2022-12-27,26.8588,26.863,26.1284,26.4139,664043.0
2022-12-28,26.1872,26.3047,25.1545,25.3224,637510.0
2022-12-29,25.3392,26.4894,25.1964,26.2375,631680.0
2022-12-30,26.0444,26.6825,26.0142,26.3131,872995.0
2022-12-31,26.0444,26.6825,26.0142,26.3131,872995.0
2023-01-01,26.0444,26.6825,26.0142,26.3131,872995.0
2023-01-02,26.0444,26.6825,26.0142,26.3131,872995.0
2023-01-03,26.036,26.4139,24.466,24.6003,909847.0
2023-01-04,24.5919,25.4231,24.2645,25.1796,757720.0
2023-01-05,25.356,26.8505,25.356,26.3215,992416.0
2023-01-06,26.5146,27.6984,26.4055,26.7581,803474.0
2023-01-07,26.5146,27.6984,26.4055,26.7581,803474.0
2023-01-08,26.5146,27.6984,26.4055,26.7581,803474.0
2023-01-09,27.1191,27.3794,26.1956,26.3803,551530.0
2023-01-10,26.5986,26.9638,25.7674,26.2291,368491.0
2023-01-11,26.4558,26.7665,25.8471,26.2627,522863.0
2023-01-12,26.4474,26.9092,26.1872,26.523,665690.0
2023-01-13,26.481,26.8756,26.0696,26.8001,424356.0
2023-01-14,26.481,26.8756,26.0696,26.8001,424356.0
2023-01-15,26.481,26.8756,26.0696,26.8001,424356.0
2023-01-16,26.481,26.8756,26.0696,26.8001,424356.0
2023-01-17,27.0016,27.7488,27.0016,27.371,555623.0
2023-01-18,27.5221,28.4625,27.3038,27.5725,598524.0
2023-01-19,27.3122,27.8832,27.0184,27.6229,666296.0
2023-01-20,27.732,27.8244,27.0436,27.4718,977207.0
2023-01-21,27.732,27.8244,27.0436,27.4718,977207.0
2023-01-22,27.732,27.8244,27.0436,27.4718,977207.0
2023-01-23,27.7068,28.7647,27.4466,28.1518,836322.0
2023-01-24,28.3953,29.1929,27.6019,29.0838,839017.0
2023-01-25,28.9579,29.1799,28.2358,28.622,502434.0
2023-01-26,29.067,29.8478,28.4625,29.8058,460275.0
2023-01-27,29.7807,29.9989,28.5464,28.8487,539917.0
2023-01-28,29.7807,29.9989,28.5464,28.8487,539917.0
2023-01-29,29.7807,29.9989,28.5464,28.8487,539917.0
2023-01-30,28.7312,28.8319,27.4214,27.4382,622870.0
2023-01-31,27.3626,27.9,27.2115,27.8748,674541.0
2023-02-01,27.8328,27.9419,26.5146,27.3626,722414.0
2023-02-02,27.2954,27.5641,26.3887,27.2115,716529.0
2023-02-03,27.2786,28.0679,26.884,26.9512,521880.0
2023-02-04,27.2786,28.0679,26.884,26.9512,521880.0
2023-02-05,27.2786,28.0679,26.884,26.9512,521880.0
2023-02-06,27.01,27.3468,26.1855,26.5398,693785.0
2023-02-07,26.8672,27.7236,26.7749,27.6901,641071.0
2023-02-08,27.7068,27.8916,26.7833,27.3206,466572.0
2023-02-09,27.287,27.5252,26.8882,27.1107,509971.0
2023-02-10,27.6733,28.8823,27.3626,28.8487,776063.0
2023-02-11,27.6733,28.8823,27.3626,28.8487,776063.0
2023-02-12,27.6733,28.8823,27.3626,28.8487,776063.0
2023-02-13,28.7731,28.8319,28.1518,28.2778,540645.0
2023-02-14,28.135,28.8151,28.0847,28.5968,823549.0
2023-02-15,28.0343,28.3701,27.5809,28.3365,720942.0
2023-02-16,28.2022,28.8151,27.8916,27.9251,835588.0
2023-02-17,27.4718,27.4718,26.3803,26.884,754891.0
2023-02-18,27.4718,27.4718,26.3803,26.884,754891.0
2023-02-19,27.4718,27.4718,26.3803,26.884,754891.0
2023-02-20,27.4718,27.4718,26.3803,26.884,754891.0
2023-02-21,26.9008,27.4466,26.7665,27.0771,834596.0
2023-02-22,27.287,27.9167,25.6498,26.3131,1144742.0
2023-02-23,27.0352,27.1191,25.4819,26.3299,1275578.0
2023-02-24,25.9269,26.523,24.9781,26.5146,1056194.0
2023-02-25,25.9269,26.523,24.9781,26.5146,1056194.0
2023-02-26,25.9269,26.523,24.9781,26.5146,1056194.0
2023-02-27,26.5734,27.3458,26.3635,27.2954,816745.0
2023-02-28,27.7572,27.7656,26.5818,26.6406,1184999.0
2023-03-01,26.6993,28.156,26.5818,28.0847,890581.0
2023-03-02,27.9,28.2592,27.4885,27.7656,878058.0
2023-03-03,27.4502,28.682,27.1944,28.4987,815376.0
2023-03-04,27.4502,28.682,27.1944,28.4987,815376.0
2023-03-05,27.4502,28.682,27.1944,28.4987,815376.0
2023-03-06,28.2004,28.6778,27.9958,28.5669,638963.0
2023-03-07,28.4817,28.746,27.6122,27.7912,616669.0
2023-03-08,27.7571,28.4646,26.8364,27.3394,737841.0
2023-03-09,27.4161,28.1748,26.5039,26.538,675830.0
2023-03-10,26.5977,27.3074,26.0777,26.1288,596827.0
2023-03-11,26.5977,27.3074,26.0777,26.1288,596827.0
2023-03-12,26.5977,27.3074,26.0777,26.1288,596827.0
2023-03-13,25.3104,25.7111,24.4494,24.5517,828047.0
2023-03-14,24.9439,26.0095,24.6668,25.0291,678105.0
2023-03-15,23.972,24.1766,23.0719,24.134,1593612.0
2023-03-16,25.4127,26.0436,24.6455,25.3019,2540637.0
2023-03-17,25.0888,25.6131,24.7222,25.3872,2533758.0
2023-03-18,25.0888,25.6131,24.7222,25.3872,2533758.0
2023-03-19,25.0888,25.6131,24.7222,25.3872,2533758.0
2023-03-20,25.5321,26.3206,25.515,26.0265,6998968.0
2023-03-21,26.4698,26.862,26.0606,26.376,1476082.0
2023-03-22,26.2652,27.4076,26.2226,26.4357,869487.0
2023-03-23,26.5465,27.0516,25.3921,25.6088,1049808.0
2023-03-24,24.7904,25.4119,24.3045,25.1911,1092951.0
2023-03-25,24.7904,25.4119,24.3045,25.1911,1092951.0
2023-03-26,24.7904,25.4119,24.3045,25.1911,1092951.0
2023-03-27,25.7452,26.7852,25.4213,26.6488,994149.0
2023-03-28,26.5636,27.6676,26.5636,27.5525,1207795.0
2023-03-29,27.8338,28.3794,27.4502,28.1748,1229733.0
2023-03-30,28.6096,28.6096,27.7059,27.8168,519336.0
2023-03-31,27.9105,28.081,27.4502,27.9446,820659.0
2023-04-01,27.9105,28.081,27.4502,27.9446,820659.0
2023-04-02,27.9105,28.081,27.4502,27.9446,820659.0
2023-04-03,28.8312,28.8994,27.7486,28.422,1054835.0
2023-04-04,28.2686,28.2686,25.3062,25.6685,1561346.0
2023-04-05,25.498,26.8023,25.2508,26.7682,1170555.0
2023-04-06,26.6318,26.9898,26.197,26.197,855992.0
2023-04-07,26.6318,26.9898,26.197,26.197,855992.0
2023-04-08,26.6318,26.9898,26.197,26.197,855992.0
2023-04-09,26.6318,26.9898,26.197,26.197,855992.0
2023-04-10,26.2311,27.1987,26.2311,26.7767,565030.0
2023-04-11,26.9131,27.4758,26.7597,27.4417,717898.0
2023-04-12,27.6207,27.6207,26.4783,26.5465,656950.0
2023-04-13,26.1885,26.1885,25.2593,25.5747,1154715.0
2023-04-14,25.66,25.8773,24.7393,24.9609,1085358.0
2023-04-15,25.66,25.8773,24.7393,24.9609,1085358.0
2023-04-16,25.66,25.8773,24.7393,24.9609,1085358.0
2023-04-17,24.9609,25.0121,24.1766,24.313,739297.0
2023-04-18,24.2022,24.2107,23.5884,24.0914,729579.0
2023-04-19,23.8015,24.0402,23.3156,24.0232,890697.0
2023-04-20,23.6737,24.0658,23.4605,23.776,953280.0
2023-04-21,23.8356,23.9796,23.0343,23.094,1057258.0
2023-04-22,23.8356,23.9796,23.0343,23.094,1057258.0
2023-04-23,23.8356,23.9796,23.0343,23.094,1057258.0
2023-04-24,23.0343,23.7674,22.8894,23.5117,856968.0
2023-04-25,23.2559,23.5117,22.429,22.4887,924211.0
2023-04-26,22.4375,22.8638,22.2074,22.3693,770645.0
2023-04-27,22.4674,22.6933,21.884,22.3182,756165.0
2023-04-28,22.267,22.7615,22.1647,22.4546,810175.0
2023-04-29,22.267,22.7615,22.1647,22.4546,810175.0
2023-04-30,22.267,22.7615,22.1647,22.4546,810175.0
2023-05-01,22.3352,23.094,22.1818,22.7785,1215647.0
2023-05-02,22.9235,23.0215,20.9883,22.3352,2868235.0
2023-05-03,22.0369,22.3779,20.4853,21.1844,2925828.0
2023-05-04,21.0224,21.2185,19.7948,19.8204,1738703.0
2023-05-05,20.3148,20.6558,20.025,20.4086,1223874.0
2023-05-06,20.3148,20.6558,20.025,20.4086,1223874.0
2023-05-07,20.3148,20.6558,20.025,20.4086,1223874.0
2023-05-08,21.0906,22.0454,20.9968,21.0736,1234824.0
2023-05-09,20.7922,22.0104,20.707,21.568,1000789.0
2023-05-10,21.6533,22.1861,21.2185,21.8493,1467807.0
2023-05-11,21.3123,21.6618,20.788,21.1418,1681962.0
2023-05-12,21.2027,21.4115,20.0281,20.7328,1443555.0
2023-05-13,21.2027,21.4115,20.0281,20.7328,1443555.0
2023-05-14,21.2027,21.4115,20.0281,20.7328,1443555.0
2023-05-15,20.9503,21.6672,20.7502,21.6029,872935.0
2023-05-16,21.5072,21.7377,20.872,20.9416,724898.0
2023-05-17,21.281,21.6551,21.0112,21.4115,744071.0
2023-05-18,21.2723,21.9074,21.0634,21.8726,758128.0
2023-05-19,22.0988,22.1118,21.4202,21.6812,629340.0
2023-05-20,22.0988,22.1118,21.4202,21.6812,629340.0
2023-05-21,22.0988,22.1118,21.4202,21.6812,629340.0
2023-05-22,21.716,22.4294,21.716,22.1162,797264.0
2023-05-23,22.3859,22.4555,21.2549,21.281,1896768.0
2023-05-24,21.4985,21.9944,21.133,21.6029,1183060.0
2023-05-25,21.1766,21.1853,19.6627,20.5066,2936655.0
2023-05-26,20.5849,20.872,20.3935,20.8285,1075552.0
2023-05-27,20.5849,20.872,20.3935,20.8285,1075552.0
2023-05-28,20.5849,20.872,20.3935,20.8285,1075552.0
2023-05-29,20.5849,20.872,20.3935,20.8285,1075552.0
2023-05-30,20.437,20.4979,19.9237,20.4196,887349.0
2023-05-31,19.915,20.4805,19.8802,20.3674,1365351.0
2023-06-01,20.4979,20.9155,20.2543,20.611,1120368.0
2023-06-02,21.1505,22.1075,21.0112,22.0901,1543358.0
2023-06-03,21.1505,22.1075,21.0112,22.0901,1543358.0
2023-06-04,21.1505,22.1075,21.0112,22.0901,1543358.0
2023-06-05,22.3163,22.4207,21.5594,21.7682,1151844.0
2023-06-06,21.5159,22.499,21.4898,22.4729,868798.0
2023-06-07,22.5425,24.1347,22.4729,24.0651,1461806.0
2023-06-08,24.126,24.2565,23.2994,23.9519,866305.0
2023-06-09,23.7953,24.0781,23.4908,23.9694,675657.0
2023-06-10,23.7953,24.0781,23.4908,23.9694,675657.0
2023-06-11,23.7953,24.0781,23.4908,23.9694,675657.0
2023-06-12,23.5865,24.0825,23.4995,23.7953,759209.0
2023-06-13,24.139,25.0395,24.1086,24.1434,1191833.0
2023-06-14,24.3609,24.7263,23.3429,23.6213,834364.0
2023-06-15,23.6213,24.3348,23.6213,24.1695,866331.0
2023-06-16,24.2739,24.4392,23.8649,24.1086,4622942.0
2023-06-17,24.2739,24.4392,23.8649,24.1086,4622942.0
2023-06-18,24.2739,24.4392,23.8649,24.1086,4622942.0
2023-06-19,24.2739,24.4392,23.8649,24.1086,4622942.0
2023-06-20,23.891,24.0999,22.8644,23.4212,1012534.0
2023-06-21,23.1254,24.1365,22.9775,23.8475,884993.0
2023-06-22,23.4212,23.8388,22.8557,23.6996,827745.0
2023-06-23,23.2124,23.9171,23.2037,23.7257,1104707.0
2023-06-24,23.2124,23.9171,23.2037,23.7257,1104707.0
2023-06-25,23.2124,23.9171,23.2037,23.7257,1104707.0
2023-06-26,23.8388,24.2391,23.5778,24.1521,964565.0
2023-06-27,24.213,24.7589,23.7605,24.6393,1040566.0
2023-06-28,24.5958,25.3832,24.3522,25.3092,682986.0
2023-06-29,25.2918,26.2358,25.2918,26.2227,900280.0
2023-06-30,26.2749,26.2749,25.6137,26.0661,1108457.0
2023-07-01,26.2749,26.2749,25.6137,26.0661,1108457.0
2023-07-02,26.2749,26.2749,25.6137,26.0661,1108457.0
2023-07-03,26.1705,26.549,25.6311,25.8051,535080.0
2023-07-04,26.1705,26.549,25.6311,25.8051,535080.0
2023-07-05,25.9269,25.9704,25.5093,25.9095,665436.0
2023-07-06,25.8921,26.2836,25.1907,26.0139,1460969.0
2023-07-07,25.8834,27.2986,25.8834,26.9536,654353.0
2023-07-08,25.8834,27.2986,25.8834,26.9536,654353.0
2023-07-09,25.8834,27.2986,25.8834,26.9536,654353.0
2023-07-10,27.0841,27.3625,26.6838,26.7708,695404.0
2023-07-11,26.797,27.6322,26.723,27.5191,755841.0
2023-07-12,27.841,28.2325,27.158,27.232,755827.0
2023-07-13,27.2407,27.8149,27.0232,27.2407,860094.0
2023-07-14,26.9275,27.145,26.2836,26.7447,594711.0
2023-07-15,26.9275,27.145,26.2836,26.7447,594711.0
2023-07-16,26.9275,27.145,26.2836,26.7447,594711.0
2023-07-17,26.5185,27.121,26.4315,26.8231,508866.0
2023-07-18,26.971,28.1803,26.8927,27.7279,729016.0
2023-07-19,27.928,28.4587,27.8323,28.45,690980.0
2023-07-20,28.711,29.0155,28.3456,29.0155,518620.0
2023-07-21,29.1895,29.4157,28.7024,29.4157,490418.0
2023-07-22,29.1895,29.4157,28.7024,29.4157,490418.0
2023-07-23,29.1895,29.4157,28.7024,29.4157,490418.0
2023-07-24,29.7116,30.9209,29.4592,30.4772,924751.0
2023-07-25,30.2771,31.0427,30.0248,30.338,679762.0
2023-07-26,30.1031,31.1384,30.0422,30.9992,569735.0
2023-07-27,31.1558,31.3646,30.6033,30.7034,580888.0
2023-07-28,30.8861,31.7735,30.7991,31.7648,644834.0
2023-07-29,30.8861,31.7735,30.7991,31.7648,644834.0
2023-07-30,30.8861,31.7735,30.7991,31.7648,644834.0
2023-07-31,31.8431,32.4217,31.6952,31.9649,837328.0
2023-08-01,33.0612,34.2444,31.3907,31.4255,3033891.0
2023-08-02,31.6865,32.6001,31.2515,31.9736,1705024.0
2023-08-03,31.817,32.2955,31.3211,31.9301,1292732.0
2023-08-04,31.8605,32.252,31.4951,31.6169,1719383.0
2023-08-05,31.8605,32.252,31.4951,31.6169,1719383.0
2023-08-06,31.8605,32.252,31.4951,31.6169,1719383.0
2023-08-07,31.9736,32.2172,31.382,32.165,1557358.0
2023-08-08,31.5473,32.0519,31.173,31.8344,1149983.0
2023-08-09,32.0693,33.2787,31.8431,32.7828,1324843.0
2023-08-10,32.7741,33.6093,32.2607,32.5914,1190741.0
2023-08-11,32.5279,33.5974,32.4373,33.1261,821118.0
2023-08-12,32.5279,33.5974,32.4373,33.1261,821118.0
2023-08-13,32.5279,33.5974,32.4373,33.1261,821118.0
2023-08-14,32.9811,32.9811,32.3195,32.6186,636640.0
2023-08-15,32.3104,32.401,31.1322,31.6125,981190.0
2023-08-16,31.7847,32.4463,31.5174,31.6216,613439.0
2023-08-17,32.0838,32.3103,31.395,31.5128,717618.0
2023-08-18,31.1231,32.0249,31.0597,31.9026,780190.0
2023-08-19,31.1231,32.0249,31.0597,31.9026,780190.0
2023-08-20,31.1231,32.0249,31.0597,31.9026,780190.0
2023-08-21,32.0204,32.392,30.9419,31.2863,887051.0
2023-08-22,31.4856,31.7304,31.0597,31.4313,743344.0
2023-08-23,30.815,31.0053,28.8573,29.392,1827238.0
2023-08-24,29.102,29.6639,28.957,29.1836,1286691.0
2023-08-25,29.247,29.9358,29.0204,29.8452,1047480.0
2023-08-26,29.247,29.9358,29.0204,29.8452,1047480.0
2023-08-27,29.247,29.9358,29.0204,29.8452,1047480.0
2023-08-28,29.5914,30.0526,29.0703,29.2198,994328.0
2023-08-29,29.1564,29.4011,28.5129,29.4011,949699.0
2023-08-30,29.5733,29.8225,29.2969,29.7364,728527.0
2023-08-31,29.8996,29.9041,29.3464,29.6367,1656325.0
2023-09-01,30.4071,32.0294,30.3709,31.5219,1281980.0
2023-09-02,30.4071,32.0294,30.3709,31.5219,1281980.0
2023-09-03,30.4071,32.0294,30.3709,31.5219,1281980.0
2023-09-04,30.4071,32.0294,30.3709,31.5219,1281980.0
2023-09-05,31.8029,32.3467,31.3406,31.4494,850248.0
2023-09-06,31.4313,31.9751,31.0778,31.6125,511024.0
2023-09-07,31.4856,32.5234,31.4856,32.4826,612661.0
2023-09-08,32.682,33.8502,32.6367,33.4977,1116765.0
2023-09-09,32.682,33.8502,32.6367,33.4977,1116765.0
2023-09-10,32.682,33.8502,32.6367,33.4977,1116765.0
2023-09-11,33.688,34.4131,33.4796,33.5702,861744.0
2023-09-12,32.3104,32.8995,31.4494,32.1654,2334978.0
2023-09-13,32.4282,32.4282,31.2591,31.4947,1429106.0
2023-09-14,32.2741,32.3285,31.7032,31.9207,1433892.0
2023-09-15,31.7122,31.9071,30.9328,31.3134,3094254.0
2023-09-16,31.7122,31.9071,30.9328,31.3134,3094254.0
2023-09-17,31.7122,31.9071,30.9328,31.3134,3094254.0
2023-09-18,31.6307,32.0748,31.2681,31.395,733618.0
2023-09-19,31.6397,31.6624,30.1171,30.4615,1111246.0
2023-09-20,30.253,31.105,30.2441,30.5793,808548.0
2023-09-21,31.1141,31.6035,30.5884,30.8784,987725.0
2023-09-22,31.4766,31.5582,30.5975,30.6156,755563.0
2023-09-23,31.4766,31.5582,30.5975,30.6156,755563.0
2023-09-24,31.4766,31.5582,30.5975,30.6156,755563.0
2023-09-25,30.4071,30.824,30.362,30.5703,1133441.0
2023-09-26,30.244,30.7832,30.244,30.6156,710438.0
2023-09-27,31.3134,31.7349,30.8014,31.386,867552.0
2023-09-28,31.4313,32.3829,31.4313,32.0748,911922.0
2023-09-29,32.0748,32.0748,30.5431,30.8422,959058.0
2023-09-30,32.0748,32.0748,30.5431,30.8422,959058.0
2023-10-01,32.0748,32.0748,30.5431,30.8422,959058.0
2023-10-02,30.8422,30.8422,29.8724,30.2712,734925.0
2023-10-03,29.8361,29.9268,28.5764,29.3105,1121620.0
2023-10-04,28.7667,28.8211,27.525,27.661,978057.0
2023-10-05,27.3981,28.0869,27.2352,27.8785,1243742.0
2023-10-06,28.1051,28.3407,27.38,27.806,1084663.0
2023-10-07,28.1051,28.3407,27.38,27.806,1084663.0
2023-10-08,28.1051,28.3407,27.38,27.806,1084663.0
2023-10-09,28.386,28.5401,27.7289,28.1413,959926.0
2023-10-10,28.2682,29.0748,28.1504,28.8936,903165.0
2023-10-11,28.5401,29.1745,28.3407,29.0839,557187.0
2023-10-12,29.3739,29.3739,28.1866,28.531,623616.0
2023-10-13,29.0023,29.0023,28.1051,28.4404,732787.0
2023-10-14,29.0023,29.0023,28.1051,28.4404,732787.0
2023-10-15,29.0023,29.0023,28.1051,28.4404,732787.0
2023-10-16,28.8211,29.4464,28.7939,28.8754,704432.0
2023-10-17,28.8211,29.4011,28.8211,29.2652,528807.0
