,TRGP US Equity,TRGP US Equity,TRGP US Equity,TRGP US Equity,TRGP US Equity
2023-07-08,74.4895,76.6813,74.3323,75.9235,2236575.0
2023-07-09,74.4895,76.6813,74.3323,75.9235,2236575.0
2023-07-10,75.511,76.3753,75.2458,75.6485,1670081.0
2023-07-11,75.8449,77.4606,75.5699,77.1021,1958421.0
2023-07-12,77.8093,78.2906,77.0825,77.6129,1455811.0
2023-07-13,77.6227,78.5656,77.5146,78.1629,1360846.0
2023-07-14,77.603,77.7013,76.3949,76.6405,1051890.0
2023-07-15,77.603,77.7013,76.3949,76.6405,1051890.0
2023-07-16,77.603,77.7013,76.3949,76.6405,1051890.0
2023-07-17,76.5423,77.0628,75.6878,76.3164,1184585.0
2023-07-18,76.1003,77.328,75.894,77.0727,1044412.0
2023-07-19,76.8173,77.553,76.8124,77.3379,984473.0
2023-07-20,78.2709,78.3986,77.7111,78.1727,1673275.0
2023-07-21,78.5754,79.4643,78.1433,79.2237,1023130.0
2023-07-22,78.5754,79.4643,78.1433,79.2237,1023130.0
2023-07-23,78.5754,79.4643,78.1433,79.2237,1023130.0
2023-07-24,79.6264,80.4416,79.5478,79.9308,847705.0
2023-07-25,79.8326,80.4661,79.4594,80.2157,1262812.0
2023-07-26,79.4201,80.4809,79.3906,79.9308,758265.0
2023-07-27,80.1666,80.363,79.0174,79.1254,1188580.0
2023-07-28,79.7481,79.7481,78.829,79.6888,1084545.0
2023-07-29,79.7481,79.7481,78.829,79.6888,1084545.0
2023-07-30,79.7481,79.7481,78.829,79.6888,1084545.0
2023-07-31,80.351,81.033,79.7086,81.033,1104900.0
2023-08-01,80.7958,80.8254,79.4615,80.6574,1161588.0
2023-08-02,79.9359,80.6277,79.4417,80.2225,1944513.0
2023-08-03,79.5603,82.3277,79.2441,80.8551,3012333.0
2023-08-04,81.2899,84.3043,81.2899,81.5073,2585483.0
2023-08-05,81.2899,84.3043,81.2899,81.5073,2585483.0
2023-08-06,81.2899,84.3043,81.2899,81.5073,2585483.0
2023-08-07,81.9224,82.041,80.7021,81.1318,1416979.0
2023-08-08,80.094,81.9719,79.1848,81.8631,1303768.0
2023-08-09,82.5253,83.4642,81.962,83.2962,1429576.0
2023-08-10,83.3753,84.5316,82.9898,83.227,1699302.0
2023-08-11,83.741,84.2845,82.9404,83.9485,1064517.0
2023-08-12,83.741,84.2845,82.9404,83.9485,1064517.0
2023-08-13,83.741,84.2845,82.9404,83.9485,1064517.0
2023-08-14,83.6817,83.9683,82.6736,83.6026,1170908.0
2023-08-15,83.2172,83.6026,82.8169,83.0887,1416489.0
2023-08-16,83.1381,83.7311,82.1201,82.2288,1912608.0
2023-08-17,83.1677,84.0904,82.6044,82.8119,1705693.0
2023-08-18,82.5846,83.7706,82.041,83.7607,2068635.0
2023-08-19,82.5846,83.7706,82.041,83.7607,2068635.0
2023-08-20,82.5846,83.7706,82.041,83.7607,2068635.0
2023-08-21,84.0869,84.3933,82.5253,83.5433,2553269.0
2023-08-22,83.7311,83.8497,82.5896,82.723,1419946.0
2023-08-23,82.2782,82.7823,81.1763,82.6538,1231838.0
2023-08-24,81.9224,83.8003,81.7643,83.1084,1659443.0
2023-08-25,83.484,84.0671,82.7922,83.4939,1432731.0
2023-08-26,83.484,84.0671,82.7922,83.4939,1432731.0
2023-08-27,83.484,84.0671,82.7922,83.4939,1432731.0
2023-08-28,83.4939,84.6008,83.4939,84.2944,1187518.0
2023-08-29,84.4822,84.7639,83.9683,84.6996,1011600.0
2023-08-30,84.8973,85.7176,84.8973,85.1938,853804.0
2023-08-31,85.3322,86.2414,84.8775,85.2432,1886602.0
2023-09-01,86.4589,86.8344,86.1105,86.5083,1218460.0
2023-09-02,86.4589,86.8344,86.1105,86.5083,1218460.0
2023-09-03,86.4589,86.8344,86.1105,86.5083,1218460.0
2023-09-04,86.4589,86.8344,86.1105,86.5083,1218460.0
2023-09-05,86.7257,86.8048,85.7819,85.8362,1348679.0
2023-09-06,85.1246,85.5496,83.4642,84.0375,1664462.0
2023-09-07,84.1462,84.7491,83.4148,84.5119,1386011.0
2023-09-08,84.8281,85.3421,84.2055,84.334,1156305.0
2023-09-09,84.8281,85.3421,84.2055,84.334,1156305.0
2023-09-10,84.8281,85.3421,84.2055,84.334,1156305.0
2023-09-11,84.9467,85.3717,82.2486,82.8515,1675273.0
2023-09-12,83.2073,84.2994,82.891,84.1956,1245998.0
2023-09-13,83.9683,84.3933,82.8811,83.7805,1363393.0
2023-09-14,84.8479,85.1642,84.3537,84.7392,1469734.0
2023-09-15,84.334,85.0159,83.316,83.6718,3711582.0
2023-09-16,84.334,85.0159,83.316,83.6718,3711582.0
2023-09-17,84.334,85.0159,83.316,83.6718,3711582.0
2023-09-18,84.3735,84.838,83.3061,84.6601,1200948.0
2023-09-19,85.3915,85.6583,83.6323,84.1561,1168414.0
2023-09-20,84.3636,85.3519,84.3043,84.4328,1229816.0
2023-09-21,84.581,84.5909,82.0905,82.1003,1244783.0
2023-09-22,82.723,84.1659,82.723,83.4544,1283050.0
2023-09-23,82.723,84.1659,82.723,83.4544,1283050.0
2023-09-24,82.723,84.1659,82.723,83.4544,1283050.0
2023-09-25,83.2369,85.0011,83.2369,84.3241,1498711.0
2023-09-26,83.5137,84.3142,83.1282,83.3654,1661736.0
2023-09-27,84.3142,86.1031,84.0078,85.5793,1650399.0
2023-09-28,85.5101,86.9827,85.3964,86.4193,1467235.0
2023-09-29,86.2019,86.4095,84.4229,84.7194,1778490.0
2023-09-30,86.2019,86.4095,84.4229,84.7194,1778490.0
2023-10-01,86.2019,86.4095,84.4229,84.7194,1778490.0
2023-10-02,84.5217,84.7095,81.9385,82.4561,1591207.0
2023-10-03,82.1399,82.4067,80.0347,81.112,2622147.0
2023-10-04,80.094,80.1237,77.5837,78.3052,2904893.0
2023-10-05,77.0599,79.3577,77.0599,79.2144,2418274.0
2023-10-06,79.3824,81.1318,78.8586,80.3411,1924647.0
2023-10-07,79.3824,81.1318,78.8586,80.3411,1924647.0
2023-10-08,79.3824,81.1318,78.8586,80.3411,1924647.0
2023-10-09,82.2486,82.5797,81.1713,82.1695,1675647.0
2023-10-10,82.0806,82.7131,81.6161,82.2288,1509951.0
2023-10-11,81.8038,84.5909,81.8038,84.502,1834162.0
2023-10-12,85.2432,85.2729,83.7509,84.5217,1507824.0
2023-10-13,85.8955,86.7554,85.1839,86.2019,1268307.0
2023-10-14,85.8955,86.7554,85.1839,86.2019,1268307.0
2023-10-15,85.8955,86.7554,85.1839,86.2019,1268307.0
2023-10-16,86.8542,87.1705,85.5694,86.9036,1188142.0
2023-10-17,86.8838,87.7437,86.3996,86.8245,1215101.0
2023-10-18,87.1606,87.3088,86.3403,86.4885,1043207.0
2023-10-19,86.5083,87.6943,85.6287,86.6862,938423.0
2023-10-20,86.4292,86.8048,85.4211,85.6781,1486147.0
2023-10-21,86.4292,86.8048,85.4211,85.6781,1486147.0
2023-10-22,86.4292,86.8048,85.4211,85.6781,1486147.0
2023-10-23,84.9961,85.7769,84.413,85.3915,1656854.0
2023-10-24,85.9054,85.9252,83.9979,84.4921,2111995.0
2023-10-25,84.4921,84.9368,83.9979,84.3537,994068.0
2023-10-26,83.573,85.3322,82.98,84.7095,1327363.0
2023-10-27,84.5909,84.7886,82.8317,83.4049,1048852.0
2023-10-28,84.5909,84.7886,82.8317,83.4049,1048852.0
2023-10-29,84.5909,84.7886,82.8317,83.4049,1048852.0
2023-10-30,83.9418,84.7969,82.0628,83.1166,1621603.0
2023-10-31,83.3354,83.733,82.4157,83.1266,1549351.0
2023-11-01,84.0711,84.4538,82.9476,83.6634,2353563.0
2023-11-02,82.9178,89.9767,82.4903,89.7282,4189978.0
2023-11-03,89.589,90.1159,87.0935,87.6105,3436838.0
2023-11-04,89.589,90.1159,87.0935,87.6105,3436838.0
2023-11-05,89.589,90.1159,87.0935,87.6105,3436838.0
2023-11-06,87.8392,88.7737,86.6461,87.0338,2196551.0
2023-11-07,85.7016,86.4174,84.25,85.0255,2277423.0
2023-11-08,84.2799,84.6875,82.8482,82.8979,2148869.0
2023-11-09,83.4845,84.0015,82.7189,83.2061,1913215.0
2023-11-10,84.4986,84.4986,83.231,84.0711,1503849.0
2023-11-11,84.4986,84.4986,83.231,84.0711,1503849.0
2023-11-12,84.4986,84.4986,83.231,84.0711,1503849.0
2023-11-13,84.1108,84.946,83.9418,84.4191,1188760.0
2023-11-14,85.2641,86.2683,85.0752,85.9303,1290834.0
2023-11-15,85.8706,87.3421,85.7513,85.7712,3314319.0
2023-11-16,84.946,85.6817,82.8283,83.3652,1817706.0
2023-11-17,84.3097,86.0496,84.091,85.5226,1400669.0
2023-11-18,84.3097,86.0496,84.091,85.5226,1400669.0
2023-11-19,84.3097,86.0496,84.091,85.5226,1400669.0
2023-11-20,86.1092,86.7555,85.6419,86.3777,1464579.0
2023-11-21,86.1589,87.1512,85.284,87.0537,1260383.0
2023-11-22,85.5823,86.7753,84.7819,86.7157,1442025.0
2023-11-23,85.5823,86.7753,84.7819,86.7157,1442025.0
2023-11-24,87.0438,87.9237,86.2981,87.3321,617083.0
2023-11-25,87.0438,87.9237,86.2981,87.3321,617083.0
2023-11-26,87.0438,87.9237,86.2981,87.3321,617083.0
2023-11-27,87.1233,87.8491,86.6859,87.4614,1206521.0
2023-11-28,87.7894,88.3064,86.9941,86.9941,1136195.0
2023-11-29,87.531,88.0181,87.0537,87.5011,1352014.0
2023-11-30,88.0082,90.2054,87.874,89.927,5103737.0
2023-12-01,89.6387,90.9063,89.4796,89.6387,1288239.0
2023-12-02,89.6387,90.9063,89.4796,89.6387,1288239.0
2023-12-03,89.6387,90.9063,89.4796,89.6387,1288239.0
2023-12-04,88.9626,90.1358,88.5799,88.7936,2168419.0
2023-12-05,88.5152,88.6942,86.8847,87.2426,1436014.0
2023-12-06,86.7753,87.5111,85.0255,85.1349,1915603.0
2023-12-07,85.3536,85.4829,83.4646,84.2301,1607856.0
2023-12-08,84.6974,86.2285,84.598,86.0595,1204748.0
2023-12-09,84.6974,86.2285,84.598,86.0595,1204748.0
2023-12-10,84.6974,86.2285,84.598,86.0595,1204748.0
2023-12-11,86.0396,86.4572,84.946,85.1647,1241345.0
2023-12-12,84.3495,84.3693,82.7786,83.9518,1564805.0
2023-12-13,84.091,84.6974,82.8283,84.3594,1513151.0
2023-12-14,85.3039,86.5964,85.0752,85.7811,1525487.0
2023-12-15,84.946,85.2691,83.6784,84.9162,3496577.0
2023-12-16,84.946,85.2691,83.6784,84.9162,3496577.0
2023-12-17,84.946,85.2691,83.6784,84.9162,3496577.0
2023-12-18,86.5666,87.0537,85.2443,85.4829,1181727.0
2023-12-19,85.6519,86.2981,85.4002,85.7712,1373376.0
2023-12-20,85.7314,86.6759,85.1548,85.284,1146463.0
2023-12-21,85.6817,86.656,85.115,86.6063,1028621.0
2023-12-22,87.0338,87.3122,85.97,86.2086,874189.0
2023-12-23,87.0338,87.3122,85.97,86.2086,874189.0
2023-12-24,87.0338,87.3122,85.97,86.2086,874189.0
2023-12-25,87.0338,87.3122,85.97,86.2086,874189.0
2023-12-26,86.7952,87.357,86.3777,87.0438,658013.0
2023-12-27,86.7952,87.521,86.1291,86.5566,695469.0
2023-12-28,86.2782,86.9543,85.7811,85.8507,917478.0
2023-12-29,85.97,86.4473,85.5823,86.3677,1256614.0
2023-12-30,85.97,86.4473,85.5823,86.3677,1256614.0
2023-12-31,85.97,86.4473,85.5823,86.3677,1256614.0
2024-01-01,85.97,86.4473,85.5823,86.3677,1256614.0
2024-01-02,86.7952,87.4415,85.6022,85.9203,1434457.0
2024-01-03,85.7414,87.4415,85.4779,87.2426,1461886.0
2024-01-04,87.9684,88.6445,85.6718,85.7513,1313786.0
2024-01-05,86.1689,86.3279,84.7561,85.294,1476616.0
2024-01-06,86.1689,86.3279,84.7561,85.294,1476616.0
2024-01-07,86.1689,86.3279,84.7561,85.294,1476616.0
2024-01-08,83.8126,83.9816,81.4762,83.8623,2395120.0
2024-01-09,83.733,83.8026,82.3312,83.1166,1935397.0
2024-01-10,83.4845,83.4845,82.3213,83.3254,1436717.0
2024-01-11,83.4547,83.8722,81.8937,82.7488,1436559.0
2024-01-12,84.3395,84.434,82.6394,83.3354,909624.0
2024-01-13,84.3395,84.434,82.6394,83.3354,909624.0
2024-01-14,84.3395,84.434,82.6394,83.3354,909624.0
2024-01-15,84.3395,84.434,82.6394,83.3354,909624.0
2024-01-16,82.888,82.9973,81.7148,82.0528,1386197.0
2024-01-17,81.2873,82.3908,80.9592,81.0188,1383198.0
2024-01-18,80.8796,82.53,80.5615,82.1125,2369654.0
2024-01-19,82.2914,82.2914,81.1978,82.013,1373085.0
2024-01-20,82.2914,82.2914,81.1978,82.013,1373085.0
2024-01-21,82.2914,82.2914,81.1978,82.013,1373085.0
2024-01-22,82.013,83.4497,81.6551,83.3254,1630433.0
2024-01-23,83.216,83.907,82.371,82.7488,1162865.0
2024-01-24,83.4049,84.1901,82.8681,83.4944,1141084.0
2024-01-25,84.0214,85.5127,83.5143,85.4928,1747877.0
2024-01-26,85.3834,86.3379,85.2144,86.3081,1216470.0
2024-01-27,85.3834,86.3379,85.2144,86.3081,1216470.0
2024-01-28,85.3834,86.3379,85.2144,86.3081,1216470.0
2024-01-29,86.149,86.2484,84.6775,85.98,1058663.0
2024-01-30,85.35,87.17,85.25,87.04,995399.0
2024-01-31,87.32,87.32,84.86,84.96,1088596.0
2024-02-01,85.41,86.59,84.8,86.04,1872508.0
2024-02-02,85.83,86.48,84.33,85.98,1703416.0
2024-02-03,85.83,86.48,84.33,85.98,1703416.0
2024-02-04,85.83,86.48,84.33,85.98,1703416.0
2024-02-05,85.75,85.95,84.4333,85.57,1650301.0
2024-02-06,85.74,86.32,85.41,86.22,2364047.0
2024-02-07,86.65,87.07,85.73,87.05,1544810.0
2024-02-08,87.0,88.0,86.56,87.9,1382625.0
2024-02-09,88.06,88.63,87.06,87.09,1358128.0
2024-02-10,88.06,88.63,87.06,87.09,1358128.0
2024-02-11,88.06,88.63,87.06,87.09,1358128.0
2024-02-12,87.37,88.52,87.37,88.51,1448170.0
2024-02-13,88.42,88.975,87.44,88.44,1902795.0
2024-02-14,88.97,89.6,87.92,88.34,2358076.0
2024-02-15,89.55,93.49,88.5,93.27,5223618.0
2024-02-16,93.54,96.97,93.49,96.94,3841292.0
2024-02-17,93.54,96.97,93.49,96.94,3841292.0
2024-02-18,93.54,96.97,93.49,96.94,3841292.0
2024-02-19,93.54,96.97,93.49,96.94,3841292.0
2024-02-20,96.86,96.93,95.275,96.36,3174102.0
2024-02-21,97.0,97.94,96.695,97.47,3338734.0
2024-02-22,96.97,99.04,96.835,98.36,3247626.0
2024-02-23,97.74,98.15,96.83,97.03,1944269.0
2024-02-24,97.74,98.15,96.83,97.03,1944269.0
2024-02-25,97.74,98.15,96.83,97.03,1944269.0
2024-02-26,96.65,97.84,95.88,97.56,1698669.0
2024-02-27,97.97,97.99,96.86,97.08,1269901.0
2024-02-28,97.05,97.76,96.64,97.4,886132.0
2024-02-29,97.45,98.41,97.29,98.24,1645359.0
2024-03-01,98.6,99.6,98.6,99.34,1241918.0
2024-03-02,98.6,99.6,98.6,99.34,1241918.0
2024-03-03,98.6,99.6,98.6,99.34,1241918.0
2024-03-04,99.45,101.09,99.04,100.99,1450139.0
2024-03-05,100.96,103.25,100.3,102.52,2176640.0
2024-03-06,103.61,105.58,103.04,104.29,2224846.0
2024-03-07,104.26,105.03,104.03,104.73,1679580.0
2024-03-08,104.4,105.18,103.32,103.83,1329475.0
2024-03-09,104.4,105.18,103.32,103.83,1329475.0
2024-03-10,104.4,105.18,103.32,103.83,1329475.0
2024-03-11,103.53,104.62,103.18,104.6,1313658.0
2024-03-12,104.32,105.71,104.24,105.55,1006110.0
2024-03-13,106.38,107.28,105.99,106.42,1120212.0
2024-03-14,106.31,106.87,104.92,105.64,1234382.0
2024-03-15,104.89,106.86,104.89,105.97,1930160.0
2024-03-16,104.89,106.86,104.89,105.97,1930160.0
2024-03-17,104.89,106.86,104.89,105.97,1930160.0
2024-03-18,106.53,107.44,106.04,107.36,1016357.0
2024-03-19,107.46,109.38,107.31,109.11,1912268.0
2024-03-20,109.12,109.4503,108.65,109.08,1538829.0
2024-03-21,109.17,111.13,109.125,111.01,1986501.0
2024-03-22,111.04,111.755,110.44,110.9,1828618.0
2024-03-23,111.04,111.755,110.44,110.9,1828618.0
2024-03-24,111.04,111.755,110.44,110.9,1828618.0
2024-03-25,111.25,112.5,111.01,111.61,1894781.0
2024-03-26,111.6,111.68,110.46,110.65,1556388.0
2024-03-27,110.88,111.98,110.26,111.05,1335008.0
2024-03-28,111.77,112.2825,110.56,111.99,1571188.0
2024-03-29,111.77,112.2825,110.56,111.99,1571188.0
2024-03-30,111.77,112.2825,110.56,111.99,1571188.0
2024-03-31,111.77,112.2825,110.56,111.99,1571188.0
2024-04-01,112.51,112.51,111.19,112.23,1116117.0
2024-04-02,112.5,113.33,111.925,113.29,1240569.0
2024-04-03,114.14,116.13,113.995,116.0,1710627.0
2024-04-04,116.44,116.7,113.75,114.36,1628119.0
2024-04-05,115.0,116.12,114.35,115.97,1177416.0
2024-04-06,115.0,116.12,114.35,115.97,1177416.0
2024-04-07,115.0,116.12,114.35,115.97,1177416.0
2024-04-08,115.93,116.92,115.09,115.97,1893416.0
