,DK US Equity,DK US Equity,DK US Equity,DK US Equity,DK US Equity
2021-05-12,22.1151,22.1706,20.8572,21.0145,1944317.0
2021-05-13,20.6722,21.292,19.3681,19.5438,1420820.0
2021-05-14,20.0248,21.1116,19.8768,20.4318,1034104.0
2021-05-15,20.0248,21.1116,19.8768,20.4318,1034104.0
2021-05-16,20.0248,21.1116,19.8768,20.4318,1034104.0
2021-05-17,20.256,20.8572,19.6271,20.848,670212.0
2021-05-18,20.811,21.2272,20.2745,20.3023,593177.0
2021-05-19,19.5068,19.6594,18.7391,19.0999,975241.0
2021-05-20,19.0906,19.4976,18.2304,19.1276,1123526.0
2021-05-21,19.4143,19.6086,18.9519,18.9519,645404.0
2021-05-22,19.4143,19.6086,18.9519,18.9519,645404.0
2021-05-23,19.4143,19.6086,18.9519,18.9519,645404.0
2021-05-24,19.2848,19.4976,18.8686,19.3681,540711.0
2021-05-25,19.8676,20.1173,19.0074,19.1091,955478.0
2021-05-26,19.2479,20.1543,19.2479,19.9601,767639.0
2021-05-27,20.0803,20.1127,19.6456,19.8398,810846.0
2021-05-28,20.1913,20.8249,20.0248,20.6168,890175.0
2021-05-29,20.1913,20.8249,20.0248,20.6168,890175.0
2021-05-30,20.1913,20.8249,20.0248,20.6168,890175.0
2021-05-31,20.1913,20.8249,20.0248,20.6168,890175.0
2021-06-01,21.255,22.2724,21.0422,22.0134,1047266.0
2021-06-02,22.1984,23.2297,21.8469,23.0031,1185172.0
2021-06-03,22.8366,23.1372,22.3649,22.8181,631077.0
2021-06-04,23.1511,23.1511,22.5869,23.0771,616727.0
2021-06-05,23.1511,23.1511,22.5869,23.0771,616727.0
2021-06-06,23.1511,23.1511,22.5869,23.0771,616727.0
2021-06-07,23.0678,23.632,22.6886,22.7903,825422.0
2021-06-08,22.6424,23.4101,22.5776,22.8458,665793.0
2021-06-09,22.9013,23.0401,22.1799,22.2076,548556.0
2021-06-10,22.4944,22.9383,21.8378,21.9672,685207.0
2021-06-11,22.0411,22.3001,21.4214,21.4584,1249752.0
2021-06-12,22.0411,22.3001,21.4214,21.4584,1249752.0
2021-06-13,22.0411,22.3001,21.4214,21.4584,1249752.0
2021-06-14,21.5972,22.0319,20.6445,20.7277,917063.0
2021-06-15,20.7,21.2365,20.5798,20.9035,1069404.0
2021-06-16,20.7,21.0515,20.1543,20.7925,858837.0
2021-06-17,20.7185,20.9682,19.4328,19.7011,1032516.0
2021-06-18,19.2386,19.4883,18.8316,19.1369,1332231.0
2021-06-19,19.2386,19.4883,18.8316,19.1369,1332231.0
2021-06-20,19.2386,19.4883,18.8316,19.1369,1332231.0
2021-06-21,19.2664,20.2098,19.1831,20.145,655676.0
2021-06-22,20.0803,21.6573,19.8583,21.6249,1397799.0
2021-06-23,21.9117,22.1984,21.6064,21.6619,960964.0
2021-06-24,21.8839,21.8839,20.9312,21.2087,637716.0
2021-06-25,21.2365,21.5324,20.9867,21.2365,1203943.0
2021-06-26,21.2365,21.5324,20.9867,21.2365,1203943.0
2021-06-27,21.2365,21.5324,20.9867,21.2365,1203943.0
2021-06-28,21.0977,21.1208,19.2987,19.4791,1026637.0
2021-06-29,19.4976,19.8491,19.2201,19.2848,819129.0
2021-06-30,19.3866,20.2699,19.2664,19.997,1288339.0
2021-07-01,20.626,20.7925,19.5808,19.5901,631562.0
2021-07-02,19.4513,19.6456,18.7114,19.2848,744732.0
2021-07-03,19.4513,19.6456,18.7114,19.2848,744732.0
2021-07-04,19.4513,19.6456,18.7114,19.2848,744732.0
2021-07-05,19.4513,19.6456,18.7114,19.2848,744732.0
2021-07-06,19.2571,19.2571,17.7865,18.0177,928970.0
2021-07-07,17.7032,18.1749,17.0465,17.398,1170183.0
2021-07-08,16.8985,17.7217,16.7413,17.4072,830001.0
2021-07-09,17.7772,18.2119,17.62,18.0917,610991.0
2021-07-10,17.7772,18.2119,17.62,18.0917,610991.0
2021-07-11,17.7772,18.2119,17.62,18.0917,610991.0
2021-07-12,17.7495,18.4247,17.435,17.5922,871302.0
2021-07-13,17.1483,17.3332,16.5193,16.7413,943593.0
2021-07-14,16.3251,16.6673,15.9088,16.0568,1873060.0
2021-07-15,15.5851,16.3251,15.3539,15.8811,1028949.0
2021-07-16,16.1308,16.2418,15.2984,15.3354,976164.0
2021-07-17,16.1308,16.2418,15.2984,15.3354,976164.0
2021-07-18,16.1308,16.2418,15.2984,15.3354,976164.0
2021-07-19,14.4937,15.1134,14.207,14.8637,941530.0
2021-07-20,14.8267,15.3354,14.6139,15.0024,861649.0
2021-07-21,15.4464,16.1909,15.3631,16.1771,1013773.0
2021-07-22,16.0013,16.0013,15.1596,15.3631,616315.0
2021-07-23,15.4094,15.4186,14.9839,15.2799,428794.0
2021-07-24,15.4094,15.4186,14.9839,15.2799,428794.0
2021-07-25,15.4094,15.4186,14.9839,15.2799,428794.0
2021-07-26,15.4279,16.3343,15.4233,16.0013,765931.0
2021-07-27,15.6499,16.0198,15.5296,15.8533,579067.0
2021-07-28,16.2233,16.7228,15.9273,16.3991,662214.0
2021-07-29,16.7505,16.8338,16.1872,16.3251,443279.0
2021-07-30,16.1586,16.3158,15.8349,16.0753,420211.0
2021-07-31,16.1586,16.3158,15.8349,16.0753,420211.0
2021-08-01,16.1586,16.3158,15.8349,16.0753,420211.0
2021-08-02,16.0291,16.5378,15.71,15.8349,653867.0
2021-08-03,15.5574,16.4916,15.2336,16.2326,880951.0
2021-08-04,16.1817,16.5008,15.1781,15.4464,1250912.0
2021-08-05,15.4464,16.6765,15.3631,15.9736,1220507.0
2021-08-06,16.4638,16.5008,15.3446,15.5944,984942.0
2021-08-07,16.4638,16.5008,15.3446,15.5944,984942.0
2021-08-08,16.4638,16.5008,15.3446,15.5944,984942.0
2021-08-09,15.3261,15.4695,14.9145,15.3631,834406.0
2021-08-10,15.5296,15.6776,15.2151,15.3816,680684.0
2021-08-11,15.1412,15.5204,14.7897,15.4279,655188.0
2021-08-12,15.4741,15.8164,15.2614,15.6591,676104.0
2021-08-13,15.5851,15.7701,15.0672,15.0949,421617.0
2021-08-14,15.5851,15.7701,15.0672,15.0949,421617.0
2021-08-15,15.5851,15.7701,15.0672,15.0949,421617.0
2021-08-16,14.7342,14.8729,14.2393,14.355,629218.0
2021-08-17,14.1052,14.5769,14.059,14.2532,416130.0
2021-08-18,14.3457,14.6417,13.7168,13.7445,780909.0
2021-08-19,13.4855,13.578,12.7641,12.9861,1492756.0
2021-08-20,12.7456,13.3005,12.4681,13.2635,2006108.0
2021-08-21,12.7456,13.3005,12.4681,13.2635,2006108.0
2021-08-22,12.7456,13.3005,12.4681,13.2635,2006108.0
2021-08-23,13.8,14.1885,13.6085,13.911,924689.0
2021-08-24,14.1653,14.8082,13.985,14.8082,935413.0
2021-08-25,14.7989,15.2151,14.5399,15.0302,535053.0
2021-08-26,14.1792,14.9469,13.8092,14.8082,1195439.0
2021-08-27,14.8452,16.0152,14.8174,15.7146,1066296.0
2021-08-28,14.8452,16.0152,14.8174,15.7146,1066296.0
2021-08-29,14.8452,16.0152,14.8174,15.7146,1066296.0
2021-08-30,15.7979,16.0291,15.5205,15.6499,677785.0
2021-08-31,15.4926,15.9181,15.2244,15.8256,941349.0
2021-09-01,15.7932,15.8718,15.1966,15.3631,1009405.0
2021-09-02,15.6684,16.0106,15.4279,15.4741,1079409.0
2021-09-03,15.4926,15.8164,15.2891,15.5389,631651.0
2021-09-04,15.4926,15.8164,15.2891,15.5389,631651.0
2021-09-05,15.4926,15.8164,15.2891,15.5389,631651.0
2021-09-06,15.4926,15.8164,15.2891,15.5389,631651.0
2021-09-07,15.3354,16.0106,15.3354,15.6499,656503.0
2021-09-08,15.7239,15.8718,14.8822,15.0302,676214.0
2021-09-09,14.9377,15.1966,14.6232,14.9932,576859.0
2021-09-10,15.3261,15.3585,14.6694,15.1134,928500.0
2021-09-11,15.3261,15.3585,14.6694,15.1134,928500.0
2021-09-12,15.3261,15.3585,14.6694,15.1134,928500.0
2021-09-13,15.3909,16.0568,15.3539,15.9643,744569.0
2021-09-14,16.2326,16.3621,15.3816,15.4094,994447.0
2021-09-15,15.5574,16.0106,15.5574,15.7146,1190069.0
2021-09-16,15.7979,15.9366,15.4001,15.6036,1186047.0
2021-09-17,15.5574,15.8441,15.2521,15.4094,1260945.0
2021-09-18,15.5574,15.8441,15.2521,15.4094,1260945.0
2021-09-19,15.5574,15.8441,15.2521,15.4094,1260945.0
2021-09-20,14.7064,15.0857,14.355,14.7342,921150.0
2021-09-21,15.0209,15.2383,14.2671,14.5677,748117.0
2021-09-22,14.8729,15.8164,14.8637,15.3446,1042344.0
2021-09-23,15.4741,16.2696,15.2151,16.1956,682631.0
2021-09-24,15.9551,16.3158,15.5481,16.1308,814586.0
2021-09-25,15.9551,16.3158,15.5481,16.1308,814586.0
2021-09-26,15.9551,16.3158,15.5481,16.1308,814586.0
2021-09-27,16.5378,17.6755,16.5378,17.4627,1158675.0
2021-09-28,17.694,17.8327,16.7043,16.7135,795424.0
2021-09-29,16.6488,16.8338,15.8996,16.1401,635223.0
2021-09-30,16.1678,16.8615,16.0291,16.621,893433.0
2021-10-01,16.6765,17.1298,16.4916,16.621,955565.0
2021-10-02,16.6765,17.1298,16.4916,16.621,955565.0
2021-10-03,16.6765,17.1298,16.4916,16.621,955565.0
2021-10-04,17.0188,17.1945,16.4731,16.9078,1043195.0
2021-10-05,17.0743,17.287,15.9921,16.5101,889077.0
2021-10-06,16.0568,16.9216,15.7516,16.88,1435414.0
2021-10-07,17.176,17.6107,16.8893,17.287,1251617.0
2021-10-08,17.4072,17.9992,17.3795,17.9992,1052781.0
2021-10-09,17.4072,17.9992,17.3795,17.9992,1052781.0
2021-10-10,17.4072,17.9992,17.3795,17.9992,1052781.0
2021-10-11,18.4709,18.5819,18.0269,18.1564,1023228.0
2021-10-12,18.0269,18.6651,17.9714,18.0824,741727.0
2021-10-13,17.9529,18.5264,17.6847,18.4987,733729.0
2021-10-14,19.5993,19.9231,19.1281,19.9231,1420219.0
2021-10-15,20.4225,20.5058,19.6178,19.8028,958490.0
2021-10-16,20.4225,20.5058,19.6178,19.8028,958490.0
2021-10-17,20.4225,20.5058,19.6178,19.8028,958490.0
2021-10-18,20.0895,20.3578,19.6548,19.9416,752565.0
2021-10-19,20.2005,20.3115,19.7751,19.8676,962479.0
2021-10-20,19.4883,19.9138,19.2941,19.7473,1338581.0
2021-10-21,19.6456,20.0988,19.3588,19.7473,1076734.0
2021-10-22,19.8213,19.8537,19.3172,19.6548,1147652.0
2021-10-23,19.8213,19.8537,19.3172,19.6548,1147652.0
2021-10-24,19.8213,19.8537,19.3172,19.6548,1147652.0
2021-10-25,19.9508,20.5243,19.6733,20.4503,1006307.0
2021-10-26,20.478,20.478,19.5485,19.5808,788722.0
2021-10-27,19.2386,19.2479,18.5079,18.5819,876364.0
2021-10-28,18.6559,19.0444,18.1657,18.3322,1033013.0
2021-10-29,18.3229,18.4432,17.4905,17.9899,1656203.0
2021-10-30,18.3229,18.4432,17.4905,17.9899,1656203.0
2021-10-31,18.3229,18.4432,17.4905,17.9899,1656203.0
2021-11-01,18.2027,18.5819,17.9344,18.1657,975049.0
2021-11-02,18.0639,18.1102,17.1483,17.1945,804894.0
2021-11-03,16.8615,17.5737,16.7598,16.917,1029369.0
2021-11-04,17.3055,17.5737,16.4823,16.5101,826083.0
2021-11-05,17.5645,17.731,16.7413,17.0188,2045427.0
2021-11-06,17.5645,17.731,16.7413,17.0188,2045427.0
2021-11-07,17.5645,17.731,16.7413,17.0188,2045427.0
2021-11-08,17.1668,17.2407,16.2807,16.4731,1146233.0
2021-11-09,16.547,17.1205,16.3898,17.0928,948078.0
2021-11-10,16.8477,16.954,16.3898,16.4731,735485.0
2021-11-11,16.5378,16.9586,16.4176,16.6488,768086.0
2021-11-12,16.5008,17.1483,16.4823,17.1113,703269.0
2021-11-13,16.5008,17.1483,16.4823,17.1113,703269.0
2021-11-14,16.5008,17.1483,16.4823,17.1113,703269.0
2021-11-15,17.1113,17.361,16.7968,17.0743,1243552.0
2021-11-16,17.176,17.1899,16.7598,16.8985,456083.0
2021-11-17,16.6488,16.7783,15.3446,15.3724,1202852.0
2021-11-18,15.3076,15.7054,15.0579,15.4926,937836.0
2021-11-19,14.9099,15.0394,14.1237,14.2995,1212160.0
2021-11-20,14.9099,15.0394,14.1237,14.2995,1212160.0
2021-11-21,14.9099,15.0394,14.1237,14.2995,1212160.0
2021-11-22,14.2625,14.9747,14.1237,14.4382,874996.0
2021-11-23,14.6787,15.2521,14.5954,15.0117,1111994.0
2021-11-24,14.9007,15.6314,14.8914,15.5019,967242.0
2021-11-25,14.9007,15.6314,14.8914,15.5019,967242.0
2021-11-26,14.6509,14.7249,14.0035,14.2902,1419879.0
2021-11-27,14.6509,14.7249,14.0035,14.2902,1419879.0
2021-11-28,14.6509,14.7249,14.0035,14.2902,1419879.0
2021-11-29,14.7434,15.0487,14.0775,14.2347,932066.0
2021-11-30,13.763,14.5399,13.6243,14.5029,1311425.0
2021-12-01,15.0949,15.5759,14.6324,14.6694,1804641.0
2021-12-02,14.5399,15.4649,14.2162,15.3076,918535.0
2021-12-03,15.6314,15.6869,14.5029,14.7527,933379.0
2021-12-04,15.6314,15.6869,14.5029,14.7527,933379.0
2021-12-05,15.6314,15.6869,14.5029,14.7527,933379.0
2021-12-06,15.1412,15.8164,14.6879,15.4279,871672.0
2021-12-07,15.7979,16.5933,15.5666,15.6961,1875855.0
2021-12-08,15.6776,15.7701,15.3076,15.3724,1348044.0
2021-12-09,14.9839,15.3909,14.9469,15.1781,1038435.0
2021-12-10,15.3724,15.4279,14.7989,15.4279,1062087.0
2021-12-11,15.3724,15.4279,14.7989,15.4279,1062087.0
2021-12-12,15.3724,15.4279,14.7989,15.4279,1062087.0
2021-12-13,15.1966,15.3354,14.5862,14.9007,875854.0
2021-12-14,14.7249,15.4464,14.6694,14.7804,1087830.0
2021-12-15,14.6047,14.8822,13.9295,14.6972,1181081.0
2021-12-16,14.8729,15.0857,13.874,13.9665,1391629.0
2021-12-17,13.6705,13.9572,13.2682,13.948,2376006.0
2021-12-18,13.6705,13.9572,13.2682,13.948,2376006.0
2021-12-19,13.6705,13.9572,13.2682,13.948,2376006.0
2021-12-20,13.3283,13.8,13.012,13.5873,791932.0
2021-12-21,13.7815,14.4567,13.7815,14.096,1257602.0
2021-12-22,14.1515,14.2301,13.837,13.8925,837023.0
2021-12-23,14.0497,14.3087,13.5688,13.5873,686989.0
2021-12-24,14.0497,14.3087,13.5688,13.5873,686989.0
2021-12-25,14.0497,14.3087,13.5688,13.5873,686989.0
2021-12-26,14.0497,14.3087,13.5688,13.5873,686989.0
2021-12-27,13.4485,14.17,13.134,14.17,890004.0
2021-12-28,14.2162,14.5862,14.0775,14.2162,699798.0
2021-12-29,14.0035,14.392,13.8092,14.3457,684681.0
2021-12-30,14.429,14.7064,13.8555,13.9295,708797.0
2021-12-31,13.8647,14.0776,13.7995,13.8647,616529.0
2022-01-01,13.8647,14.0776,13.7995,13.8647,616529.0
2022-01-02,13.8647,14.0776,13.7995,13.8647,616529.0
2022-01-03,14.0497,15.0857,13.9202,14.9284,1119521.0
2022-01-04,15.0949,15.4464,14.9654,15.1689,1403852.0
2022-01-05,15.5019,15.6499,15.0579,15.1966,1188523.0
2022-01-06,15.6499,15.9643,15.1596,15.8071,1495107.0
2022-01-07,15.9551,16.1123,15.7331,15.7331,1007392.0
2022-01-08,15.9551,16.1123,15.7331,15.7331,1007392.0
2022-01-09,15.9551,16.1123,15.7331,15.7331,1007392.0
2022-01-10,15.6869,15.8903,15.4279,15.5944,1241097.0
2022-01-11,15.8164,16.6395,15.6961,16.2788,1079778.0
2022-01-12,16.1493,16.3806,15.8996,16.0383,847390.0
2022-01-13,16.1586,16.5655,16.0308,16.2048,626457.0
2022-01-14,16.2881,17.0373,16.1817,17.028,702639.0
2022-01-15,16.2881,17.0373,16.1817,17.028,702639.0
2022-01-16,16.2881,17.0373,16.1817,17.028,702639.0
2022-01-17,16.2881,17.0373,16.1817,17.028,702639.0
2022-01-18,17.1806,17.62,16.8662,16.9078,1423944.0
2022-01-19,17.139,17.3471,16.5933,16.6025,838570.0
2022-01-20,16.3898,16.5008,15.0949,15.1227,1404524.0
2022-01-21,14.7157,14.8544,14.1977,14.4012,1181478.0
2022-01-22,14.7157,14.8544,14.1977,14.4012,1181478.0
2022-01-23,14.7157,14.8544,14.1977,14.4012,1181478.0
2022-01-24,14.0497,14.7,13.6058,14.5769,973845.0
2022-01-25,14.392,15.1874,14.059,15.1319,1018986.0
2022-01-26,15.4001,15.8071,14.2902,14.4844,911291.0
2022-01-27,14.9192,15.1134,14.0682,14.5862,751219.0
2022-01-28,14.4937,14.7999,13.7907,14.355,1055718.0
2022-01-29,14.4937,14.7999,13.7907,14.355,1055718.0
2022-01-30,14.4937,14.7999,13.7907,14.355,1055718.0
2022-01-31,14.0775,14.6139,13.8832,14.355,1048474.0
2022-02-01,14.2347,15.8811,14.1977,15.8718,1546470.0
2022-02-02,15.8164,16.5563,15.8164,16.3621,1269551.0
2022-02-03,16.2973,16.584,15.9643,16.0753,1344424.0
2022-02-04,16.2511,16.5517,15.9551,16.2881,1179675.0
2022-02-05,16.2511,16.5517,15.9551,16.2881,1179675.0
2022-02-06,16.2511,16.5517,15.9551,16.2881,1179675.0
2022-02-07,16.0938,16.9355,16.0013,16.7505,627514.0
2022-02-08,16.7505,16.806,16.2002,16.4361,876033.0
2022-02-09,16.5748,17.0373,16.4916,16.584,857666.0
2022-02-10,16.4268,17.1668,16.4083,16.5748,927129.0
2022-02-11,16.6765,17.9622,16.6765,17.657,2090161.0
2022-02-12,16.6765,17.9622,16.6765,17.657,2090161.0
2022-02-13,16.6765,17.9622,16.6765,17.657,2090161.0
2022-02-14,17.4812,17.5645,17.0095,17.509,1097613.0
2022-02-15,17.0188,17.7032,16.9078,17.3425,926729.0
2022-02-16,17.6107,17.8697,16.6257,16.732,1138388.0
2022-02-17,16.5378,16.8615,16.3621,16.6025,757565.0
2022-02-18,16.3343,16.8245,16.2881,16.4176,541322.0
2022-02-19,16.3343,16.8245,16.2881,16.4176,541322.0
2022-02-20,16.3343,16.8245,16.2881,16.4176,541322.0
2022-02-21,16.3343,16.8245,16.2881,16.4176,541322.0
2022-02-22,16.8615,16.8708,16.0291,16.3621,842563.0
2022-02-23,16.5193,16.5193,15.4279,15.5481,1447204.0
2022-02-24,16.043,16.6395,15.5851,16.584,2258343.0
2022-02-25,16.6858,17.1483,16.2603,16.4638,1482277.0
2022-02-26,16.6858,17.1483,16.2603,16.4638,1482277.0
2022-02-27,16.6858,17.1483,16.2603,16.4638,1482277.0
2022-02-28,16.3343,16.7043,15.4001,15.9366,1426911.0
2022-03-01,16.2973,16.917,15.6036,15.7794,1306006.0
2022-03-02,16.2881,16.6858,15.8164,15.9551,916054.0
2022-03-03,15.7794,16.1031,15.2336,15.4001,1092305.0
2022-03-04,15.2521,16.9355,15.2521,16.9263,1462354.0
2022-03-05,15.2521,16.9355,15.2521,16.9263,1462354.0
2022-03-06,15.2521,16.9355,15.2521,16.9263,1462354.0
2022-03-07,17.4257,17.7125,16.4974,16.6488,1735739.0
2022-03-08,17.2315,19.4698,17.2269,18.9981,3294943.0
2022-03-09,18.2859,19.6456,17.9992,19.0074,2357581.0
2022-03-10,19.2941,20.3023,19.0074,20.2375,1633736.0
2022-03-11,19.9785,20.6168,19.8213,20.589,1696499.0
2022-03-12,19.9785,20.6168,19.8213,20.589,1696499.0
2022-03-13,19.9785,20.6168,19.8213,20.589,1696499.0
2022-03-14,20.3023,20.552,18.5172,18.9704,2288538.0
2022-03-15,18.4802,18.4802,16.8708,17.0928,1718777.0
2022-03-16,17.176,17.3971,16.3713,16.5008,1671643.0
2022-03-17,17.0558,17.3702,16.658,17.1668,1618780.0
2022-03-18,17.2222,17.8211,16.7413,17.6847,2442706.0
2022-03-19,17.2222,17.8211,16.7413,17.6847,2442706.0
2022-03-20,17.2222,17.8211,16.7413,17.6847,2442706.0
2022-03-21,18.1148,19.1276,18.0824,18.8501,967633.0
2022-03-22,18.8039,19.0999,18.2397,18.5819,913380.0
2022-03-23,19.1739,19.2941,18.0362,18.5634,1058309.0
2022-03-24,18.7854,19.5993,18.4154,19.2386,893255.0
2022-03-25,18.9334,19.4328,18.9334,19.2386,1229203.0
2022-03-26,18.9334,19.4328,18.9334,19.2386,1229203.0
2022-03-27,18.9334,19.4328,18.9334,19.2386,1229203.0
2022-03-28,18.8224,19.0906,18.2952,18.6651,970192.0
2022-03-29,18.2767,19.1554,17.8142,19.1554,1609457.0
2022-03-30,19.5901,20.1774,19.3218,19.7936,1242920.0
2022-03-31,19.4328,20.5474,19.4328,19.6271,1150574.0
2022-04-01,19.8676,20.6121,19.6132,20.5243,1144752.0
2022-04-02,19.8676,20.6121,19.6132,20.5243,1144752.0
2022-04-03,19.8676,20.6121,19.6132,20.5243,1144752.0
2022-04-04,20.6722,20.8942,19.7473,20.3393,1503296.0
2022-04-05,20.5613,21.2161,20.5613,20.6722,1344912.0
2022-04-06,20.6815,21.1347,20.4225,20.7832,1203865.0
2022-04-07,21.0422,21.218,19.6826,20.589,1424870.0
2022-04-08,20.6815,21.1162,20.5983,20.8387,762637.0
2022-04-09,20.6815,21.1162,20.5983,20.8387,762637.0
2022-04-10,20.6815,21.1162,20.5983,20.8387,762637.0
2022-04-11,20.6445,20.8757,20.1265,20.3115,922359.0
2022-04-12,20.7185,21.4584,20.6445,20.737,1018090.0
2022-04-13,21.329,21.9255,20.7922,21.8654,1244196.0
2022-04-14,21.8284,22.0273,21.4399,21.7267,931726.0
2022-04-15,21.8284,22.0273,21.4399,21.7267,931726.0
2022-04-16,21.8284,22.0273,21.4399,21.7267,931726.0
2022-04-17,21.8284,22.0273,21.4399,21.7267,931726.0
2022-04-18,22.3741,23.3176,21.7775,23.2898,1693978.0
2022-04-19,22.9013,23.595,22.7533,23.0216,1335714.0
2022-04-20,22.9568,23.5395,22.3094,22.7533,1036878.0
2022-04-21,23.2621,23.3916,21.4492,21.6712,1266583.0
2022-04-22,21.5787,22.1984,21.0515,21.107,972766.0
2022-04-23,21.5787,22.1984,21.0515,21.107,972766.0
2022-04-24,21.5787,22.1984,21.0515,21.107,972766.0
2022-04-25,20.3855,20.8017,19.6086,20.5243,1350735.0
2022-04-26,20.6075,21.9024,20.5058,21.4769,1172310.0
2022-04-27,21.3752,22.4204,21.0885,22.0689,1489340.0
2022-04-28,22.2446,23.5025,21.9024,23.2713,1367426.0
2022-04-29,23.3823,23.5025,22.3464,22.3834,1083254.0
2022-04-30,23.3823,23.5025,22.3464,22.3834,1083254.0
2022-05-01,23.3823,23.5025,22.3464,22.3834,1083254.0
2022-05-02,22.1614,22.8551,21.5694,22.8458,1574409.0
2022-05-03,22.8181,23.9558,22.8181,23.8818,2722757.0
2022-05-04,24.8344,26.7352,24.187,26.6473,3050072.0
2022-05-05,26.8231,27.0728,24.9917,25.9444,1840514.0
2022-05-06,26.3883,26.6288,25.172,25.7131,1550024.0
2022-05-07,26.3883,26.6288,25.172,25.7131,1550024.0
2022-05-08,26.3883,26.6288,25.172,25.7131,1550024.0
2022-05-09,24.9732,25.3072,22.4759,22.6979,1938918.0
2022-05-10,23.3083,23.78,21.9579,23.1326,1678968.0
2022-05-11,23.7153,24.6865,23.2158,23.78,1474272.0
2022-05-12,23.5025,24.557,23.0956,24.5292,1518412.0
2022-05-13,25.0287,25.4911,24.8992,25.2877,1395574.0
2022-05-14,25.0287,25.4911,24.8992,25.2877,1395574.0
2022-05-15,25.0287,25.4911,24.8992,25.2877,1395574.0
2022-05-16,25.6391,26.7074,25.5836,26.2403,1323339.0
2022-05-17,26.971,27.045,26.0184,26.8416,1442402.0
2022-05-18,27.1098,27.2578,26.0739,26.5086,994668.0
2022-05-19,25.7224,26.4531,25.3339,25.9444,1056175.0
2022-05-20,26.3328,26.3328,25.2322,26.0646,717415.0
2022-05-21,26.3328,26.3328,25.2322,26.0646,717415.0
2022-05-22,26.3328,26.3328,25.2322,26.0646,717415.0
2022-05-23,26.9433,26.9433,25.6206,26.2773,775830.0
2022-05-24,26.0831,26.4438,25.7594,26.1664,924826.0
2022-05-25,26.3606,27.2115,25.8241,26.6751,1317271.0
2022-05-26,27.0358,27.1653,25.7686,26.3051,1502291.0
2022-05-27,26.2496,27.6185,25.986,27.378,1613905.0
2022-05-28,26.2496,27.6185,25.986,27.378,1613905.0
2022-05-29,26.2496,27.6185,25.986,27.378,1613905.0
2022-05-30,26.2496,27.6185,25.986,27.378,1613905.0
2022-05-31,27.7202,28.2105,26.6566,26.971,1749625.0
2022-06-01,27.4058,28.6267,27.1375,28.2937,1637763.0
2022-06-02,28.081,28.7007,27.8856,28.1272,891225.0
2022-06-03,28.2567,29.4499,28.0717,29.3666,1355129.0
2022-06-04,28.2567,29.4499,28.0717,29.3666,1355129.0
2022-06-05,28.2567,29.4499,28.0717,29.3666,1355129.0
2022-06-06,29.6487,30.5922,29.3481,30.2546,1555269.0
2022-06-07,30.2546,31.8454,30.1991,31.8362,2133141.0
2022-06-08,31.9934,32.4281,30.7725,31.4385,2133242.0
2022-06-09,31.2627,32.5854,31.1702,31.7159,2688336.0
2022-06-10,31.0777,31.4755,30.4118,30.8835,1906677.0
2022-06-11,31.0777,31.4755,30.4118,30.8835,1906677.0
2022-06-12,31.0777,31.4755,30.4118,30.8835,1906677.0
2022-06-13,29.9308,30.0233,28.5712,28.5897,1973721.0
2022-06-14,29.6071,30.5783,28.8949,29.4129,1542429.0
2022-06-15,29.3481,30.0048,28.4879,29.2186,1854625.0
2022-06-16,27.8775,28.8949,27.415,27.7017,2211780.0
2022-06-17,27.7942,28.3399,24.9454,25.1952,4042160.0
2022-06-18,27.7942,28.3399,24.9454,25.1952,4042160.0
2022-06-19,27.7942,28.3399,24.9454,25.1952,4042160.0
2022-06-20,27.7942,28.3399,24.9454,25.1952,4042160.0
2022-06-21,25.8334,27.2023,25.7964,26.4253,2077811.0
2022-06-22,25.2414,26.6427,25.2414,26.0091,1775320.0
2022-06-23,26.3791,26.5548,23.1048,23.5395,2455573.0
2022-06-24,24.2147,24.3905,22.9568,23.1233,4997035.0
2022-06-25,24.2147,24.3905,22.9568,23.1233,4997035.0
2022-06-26,24.2147,24.3905,22.9568,23.1233,4997035.0
2022-06-27,23.8263,26.0091,23.6552,25.7686,2285889.0
2022-06-28,26.2681,26.7121,25.3802,26.0831,1727429.0
2022-06-29,26.4253,26.5548,24.6074,24.742,1746982.0
2022-06-30,23.965,24.7259,23.2713,23.9003,2079483.0
2022-07-01,24.446,24.7697,23.595,24.6587,1350338.0
2022-07-02,24.446,24.7697,23.595,24.6587,1350338.0
2022-07-03,24.446,24.7697,23.595,24.6587,1350338.0
2022-07-04,24.446,24.7697,23.595,24.6587,1350338.0
2022-07-05,23.8355,23.8633,22.1521,22.7256,2351250.0
2022-07-06,22.5869,22.9661,20.7786,21.8099,1971891.0
2022-07-07,22.2169,23.105,22.1984,22.5221,1622857.0
2022-07-08,22.9753,22.9753,21.5879,21.9672,1445256.0
2022-07-09,22.9753,22.9753,21.5879,21.9672,1445256.0
2022-07-10,22.9753,22.9753,21.5879,21.9672,1445256.0
2022-07-11,21.6593,22.0045,21.0997,21.6593,911595.0
2022-07-12,20.9597,21.7433,20.6986,21.5754,1058267.0
2022-07-13,21.1929,21.8925,20.7452,20.8292,1242308.0
2022-07-14,20.2508,20.5586,19.5699,20.4281,1231129.0
2022-07-15,21.0717,21.5847,20.6799,21.5661,952935.0
2022-07-16,21.0717,21.5847,20.6799,21.5661,952935.0
2022-07-17,21.0717,21.5847,20.6799,21.5661,952935.0
