,AEO US Equity,AEO US Equity,AEO US Equity,AEO US Equity,AEO US Equity
2022-07-04,10.573,10.9159,10.4587,10.8873,5539655.0
2022-07-05,10.6778,11.1683,10.6302,11.0874,6466618.0
2022-07-06,10.935,11.2493,10.7778,11.0588,5606108.0
2022-07-07,11.0878,11.4168,11.0153,11.3684,5385057.0
2022-07-08,11.4168,11.5474,11.1991,11.349,3954257.0
2022-07-09,11.4168,11.5474,11.1991,11.349,3954257.0
2022-07-10,11.4168,11.5474,11.1991,11.349,3954257.0
2022-07-11,11.2136,11.5184,11.1168,11.4748,6388830.0
2022-07-12,11.4071,11.6271,11.3394,11.4168,4630739.0
2022-07-13,11.2039,11.5716,11.0007,11.5426,4861286.0
2022-07-14,11.4071,11.5571,11.1314,11.2136,4665059.0
2022-07-15,11.349,11.5329,11.0588,11.3974,4456338.0
2022-07-16,11.349,11.5329,11.0588,11.3974,4456338.0
2022-07-17,11.349,11.5329,11.0588,11.3974,4456338.0
2022-07-18,11.4652,11.6054,11.3152,11.32,5337023.0
2022-07-19,11.3781,11.7554,11.349,11.6006,5737394.0
2022-07-20,11.5426,11.8715,11.4168,11.8328,4873163.0
2022-07-21,11.6877,11.7748,11.4265,11.7264,3973147.0
2022-07-22,11.8038,12.2005,11.6538,11.8328,4862770.0
2022-07-23,11.8038,12.2005,11.6538,11.8328,4862770.0
2022-07-24,11.8038,12.2005,11.6538,11.8328,4862770.0
2022-07-25,11.7651,11.9102,11.5619,11.6393,4697088.0
2022-07-26,10.6331,10.8459,10.4686,10.6331,12289700.0
2022-07-27,10.7879,11.262,10.5025,11.2523,4385554.0
2022-07-28,11.2813,11.6103,10.9524,11.6006,4094815.0
2022-07-29,11.7554,11.7554,11.3297,11.649,4149492.0
2022-07-30,11.7554,11.7554,11.3297,11.649,4149492.0
2022-07-31,11.7554,11.7554,11.3297,11.649,4149492.0
2022-08-01,11.349,11.7844,11.0975,11.7167,4805616.0
2022-08-02,11.6006,11.6248,11.3007,11.3297,3518230.0
2022-08-03,11.5232,11.9683,11.3684,11.9102,4098504.0
2022-08-04,11.9102,12.0166,11.6635,11.7651,3181496.0
2022-08-05,11.5329,11.707,11.3684,11.6683,3897988.0
2022-08-06,11.5329,11.707,11.3684,11.6683,3897988.0
2022-08-07,11.5329,11.707,11.3684,11.6683,3897988.0
2022-08-08,11.8618,12.5536,11.8522,12.2198,4773198.0
2022-08-09,12.094,12.1811,11.0394,11.1168,5460999.0
2022-08-10,11.4942,11.8183,11.4216,11.5716,4936489.0
2022-08-11,11.7941,12.2875,11.7457,12.0553,3932757.0
2022-08-12,12.1811,12.4327,12.0166,12.4327,4260083.0
2022-08-13,12.1811,12.4327,12.0166,12.4327,4260083.0
2022-08-14,12.1811,12.4327,12.0166,12.4327,4260083.0
2022-08-15,12.5004,12.6939,12.2488,12.4714,7951562.0
2022-08-16,12.5101,13.7195,12.4907,13.3518,9741146.0
2022-08-17,13.0616,13.1099,12.5585,12.7229,8668215.0
2022-08-18,12.5778,13.139,12.3262,13.1196,6112714.0
2022-08-19,12.9358,13.2454,12.3891,12.6552,5645373.0
2022-08-20,12.9358,13.2454,12.3891,12.6552,5645373.0
2022-08-21,12.9358,13.2454,12.3891,12.6552,5645373.0
2022-08-22,12.2875,12.3359,11.9005,12.1231,5439888.0
2022-08-23,12.2779,12.5972,12.0699,12.1327,3627545.0
2022-08-24,11.8812,11.9489,11.6006,11.7264,7847505.0
2022-08-25,11.5135,12.2972,11.4071,11.8522,5930314.0
2022-08-26,11.9586,11.9876,11.3684,11.4168,4187793.0
2022-08-27,11.9586,11.9876,11.3684,11.4168,4187793.0
2022-08-28,11.9586,11.9876,11.3684,11.4168,4187793.0
2022-08-29,11.262,11.4265,11.0201,11.262,3553906.0
2022-08-30,11.4361,11.5232,11.1846,11.3877,4101002.0
2022-08-31,11.3781,11.3877,10.7879,10.8943,5183743.0
2022-09-01,10.7782,10.875,10.5181,10.8363,4814322.0
2022-09-02,11.0007,11.1023,10.6911,10.7879,6512406.0
2022-09-03,11.0007,11.1023,10.6911,10.7879,6512406.0
2022-09-04,11.0007,11.1023,10.6911,10.7879,6512406.0
2022-09-05,11.0007,11.1023,10.6911,10.7879,6512406.0
2022-09-06,10.9717,11.2716,10.6573,10.9137,8518297.0
2022-09-07,10.8846,11.3394,10.8363,11.2136,8742595.0
2022-09-08,9.7478,10.4734,9.6172,10.2364,27605768.0
2022-09-09,10.3331,10.9427,10.1984,10.3428,11435598.0
2022-09-10,10.3331,10.9427,10.1984,10.3428,11435598.0
2022-09-11,10.3331,10.9427,10.1984,10.3428,11435598.0
2022-09-12,10.4589,11.0056,10.4299,10.7589,8890067.0
2022-09-13,10.2074,10.488,10.0526,10.217,11002550.0
2022-09-14,10.2751,10.4493,10.0526,10.4396,9511215.0
2022-09-15,10.3719,10.8653,10.3719,10.4202,8028520.0
2022-09-16,10.3041,10.8314,10.1203,10.5944,37571732.0
2022-09-17,10.3041,10.8314,10.1203,10.5944,37571732.0
2022-09-18,10.3041,10.8314,10.1203,10.5944,37571732.0
2022-09-19,10.4686,10.7153,10.3864,10.7105,5922630.0
2022-09-20,10.546,10.6234,10.1687,10.4202,6933603.0
2022-09-21,10.5654,10.8604,10.4299,10.4686,4288789.0
2022-09-22,10.488,10.5702,10.2606,10.2751,4124769.0
2022-09-23,10.0526,10.2033,9.6994,9.9074,6474271.0
2022-09-24,10.0526,10.2033,9.6994,9.9074,6474271.0
2022-09-25,10.0526,10.2033,9.6994,9.9074,6474271.0
2022-09-26,9.8494,10.0139,9.5301,9.5398,4636302.0
2022-09-27,9.6994,9.9558,9.6123,9.772,3648817.0
2022-09-28,9.8784,10.1493,9.8494,10.0526,5550536.0
2022-09-29,9.8494,9.9171,9.6172,9.7139,3715112.0
2022-09-30,9.5011,9.8905,9.3183,9.414,9408218.0
2022-10-01,9.5011,9.8905,9.3183,9.414,9408218.0
2022-10-02,9.5011,9.8905,9.3183,9.414,9408218.0
2022-10-03,9.5688,9.8978,9.4237,9.801,4533253.0
2022-10-04,10.0622,10.3525,9.9171,10.1493,5751734.0
2022-10-05,9.9074,10.3525,9.8397,10.3331,3891746.0
2022-10-06,10.2654,10.5702,10.2267,10.4396,3231241.0
2022-10-07,10.2654,10.4106,9.9268,10.159,4468049.0
2022-10-08,10.2654,10.4106,9.9268,10.159,4468049.0
2022-10-09,10.2654,10.4106,9.9268,10.159,4468049.0
2022-10-10,10.2654,10.3331,9.6801,9.8204,4037673.0
2022-10-11,9.7817,9.9848,9.5446,9.7236,3823777.0
2022-10-12,9.6365,9.7913,9.4914,9.5882,2975634.0
2022-10-13,9.2979,9.8978,9.1528,9.772,3572101.0
2022-10-14,9.9074,9.9655,9.5156,9.5495,3338599.0
2022-10-15,9.9074,9.9655,9.5156,9.5495,3338599.0
2022-10-16,9.9074,9.9655,9.5156,9.5495,3338599.0
2022-10-17,9.8397,9.9945,9.7236,9.7333,3966246.0
2022-10-18,9.9558,10.1493,9.7913,9.9074,3483547.0
2022-10-19,9.7913,9.9607,9.5398,9.7236,2957672.0
2022-10-20,9.772,10.0526,9.5882,9.6172,3406623.0
2022-10-21,9.6849,10.0526,9.5253,10.0332,3165600.0
2022-10-22,9.6849,10.0526,9.5253,10.0332,3165600.0
2022-10-23,9.6849,10.0526,9.5253,10.0332,3165600.0
2022-10-24,10.0816,10.4686,9.9074,10.3912,5400840.0
2022-10-25,10.4783,10.8653,10.3757,10.7105,4307432.0
2022-10-26,10.7008,10.933,10.6331,10.7492,3410748.0
2022-10-27,10.8846,11.0781,10.6911,10.8266,3654791.0
2022-10-28,10.8169,10.962,10.5267,10.8846,3048241.0
2022-10-29,10.8169,10.962,10.5267,10.8846,3048241.0
2022-10-30,10.8169,10.962,10.5267,10.8846,3048241.0
2022-10-31,10.8363,11.1217,10.7976,10.9911,4711750.0
2022-11-01,11.2136,11.3103,10.783,10.8943,4774687.0
2022-11-02,10.7298,10.8072,10.0158,10.0526,4824688.0
2022-11-03,9.8591,10.5654,9.7139,10.488,4510075.0
2022-11-04,10.6815,10.9911,10.4154,10.962,5532629.0
2022-11-05,10.6815,10.9911,10.4154,10.962,5532629.0
2022-11-06,10.6815,10.9911,10.4154,10.962,5532629.0
2022-11-07,11.1072,11.1749,10.7129,11.1555,4009926.0
2022-11-08,11.3007,11.32,11.0007,11.1555,3613055.0
2022-11-09,11.0878,11.0878,10.4493,10.4976,4442545.0
2022-11-10,10.9814,11.7651,10.9814,11.3877,7641291.0
2022-11-11,11.5619,12.2392,11.4652,11.9779,6144007.0
2022-11-12,11.5619,12.2392,11.4652,11.9779,6144007.0
2022-11-13,11.5619,12.2392,11.4652,11.9779,6144007.0
2022-11-14,11.8135,12.2537,11.7554,11.9586,7477332.0
2022-11-15,12.3746,12.781,12.3456,12.5972,6382424.0
2022-11-16,11.9392,11.9489,11.3877,11.7748,5914085.0
2022-11-17,11.707,12.1618,11.4313,12.1521,4490456.0
2022-11-18,12.7133,13.0906,12.1763,12.5004,6337595.0
2022-11-19,12.7133,13.0906,12.1763,12.5004,6337595.0
2022-11-20,12.7133,13.0906,12.1763,12.5004,6337595.0
2022-11-21,12.3843,12.7423,12.2634,12.5778,8825910.0
2022-11-22,13.555,14.9579,13.4679,14.8612,18490121.0
2022-11-23,14.7451,15.3836,14.4645,15.2869,9499486.0
2022-11-24,14.7451,15.3836,14.4645,15.2869,9499486.0
2022-11-25,15.403,15.6151,15.2675,15.2869,3401697.0
2022-11-26,15.403,15.6151,15.2675,15.2869,3401697.0
2022-11-27,15.403,15.6151,15.2675,15.2869,3401697.0
2022-11-28,15.1224,15.4562,14.9627,15.2965,6547401.0
2022-11-29,15.3836,15.4126,14.9627,15.1901,4118022.0
2022-11-30,15.1224,15.3256,14.7644,15.3062,5268594.0
2022-12-01,15.2095,15.4707,14.8346,14.8612,4512915.0
2022-12-02,14.6386,15.5142,14.6096,15.4707,4396847.0
2022-12-03,14.6386,15.5142,14.6096,15.4707,4396847.0
2022-12-04,14.6386,15.5142,14.6096,15.4707,4396847.0
2022-12-05,15.3159,15.6981,15.2288,15.5578,4548730.0
2022-12-06,15.5384,15.5771,14.6338,15.0837,5885146.0
2022-12-07,15.0837,15.7126,14.8418,15.461,4464720.0
2022-12-08,15.5094,15.8093,15.4804,15.7319,4022234.0
2022-12-09,15.4997,15.5868,15.2965,15.3062,3501666.0
2022-12-10,15.4997,15.5868,15.2965,15.3062,3501666.0
2022-12-11,15.4997,15.5868,15.2965,15.3062,3501666.0
2022-12-12,15.3933,15.4417,14.9047,15.3159,3877745.0
2022-12-13,15.9351,15.9932,14.9386,14.9676,5524319.0
2022-12-14,14.9966,15.1176,14.4983,14.7838,4265804.0
2022-12-15,14.5128,14.5806,14.0388,14.1839,4313107.0
2022-12-16,14.0097,14.3919,14.0001,14.1065,11848942.0
2022-12-17,14.0097,14.3919,14.0001,14.1065,11848942.0
2022-12-18,14.0097,14.3919,14.0001,14.1065,11848942.0
2022-12-19,14.1452,14.3097,13.8985,14.0388,3668303.0
2022-12-20,14.0001,14.0001,13.6131,13.7485,4023366.0
2022-12-21,14.1065,14.329,13.7582,13.8743,2958896.0
2022-12-22,13.6421,13.9807,13.4631,13.9614,3227618.0
2022-12-23,13.9517,14.2323,13.5598,14.1162,3381778.0
2022-12-24,13.9517,14.2323,13.5598,14.1162,3381778.0
2022-12-25,13.9517,14.2323,13.5598,14.1162,3381778.0
2022-12-26,13.9517,14.2323,13.5598,14.1162,3381778.0
2022-12-27,14.0871,14.3193,13.5937,13.6324,3464558.0
2022-12-28,13.6421,13.7388,13.3808,13.526,2813952.0
2022-12-29,13.6034,13.6614,13.4002,13.5357,2981828.0
2022-12-30,13.3615,13.6324,13.2939,13.5066,3036326.0
2022-12-31,13.3615,13.6324,13.2939,13.5066,3036326.0
2023-01-01,13.3615,13.6324,13.2939,13.5066,3036326.0
2023-01-02,13.3615,13.6324,13.2939,13.5066,3036326.0
2023-01-03,13.584,14.0533,13.4341,13.9807,5218245.0
2023-01-04,14.1839,14.9531,14.1355,14.8128,5367415.0
2023-01-05,14.4161,14.7451,14.2323,14.3097,5430584.0
2023-01-06,14.4645,14.8225,14.3193,14.5128,3561504.0
2023-01-07,14.4645,14.8225,14.3193,14.5128,3561504.0
2023-01-08,14.4645,14.8225,14.3193,14.5128,3561504.0
2023-01-09,15.224,15.224,14.3919,14.4258,5713518.0
2023-01-10,14.5322,14.7451,14.3193,14.7257,5187417.0
2023-01-11,14.9482,15.4707,14.7354,15.4417,5234146.0
2023-01-12,15.3546,15.4223,14.9289,15.3643,4534220.0
2023-01-13,15.1127,15.2675,14.7644,14.9095,4963991.0
2023-01-14,15.1127,15.2675,14.7644,14.9095,4963991.0
2023-01-15,15.1127,15.2675,14.7644,14.9095,4963991.0
2023-01-16,15.1127,15.2675,14.7644,14.9095,4963991.0
2023-01-17,14.8418,14.9821,14.5757,14.9579,3384204.0
2023-01-18,14.9869,15.3062,14.5999,14.629,2733504.0
2023-01-19,14.5032,14.5516,14.1936,14.2226,2851144.0
2023-01-20,14.1839,14.5225,14.0097,14.4258,2042803.0
2023-01-21,14.1839,14.5225,14.0097,14.4258,2042803.0
2023-01-22,14.1839,14.5225,14.0097,14.4258,2042803.0
2023-01-23,14.5419,15.3159,14.4741,15.2965,4126552.0
2023-01-24,15.2095,15.2675,14.9531,15.1514,2145173.0
2023-01-25,14.9869,15.1417,14.7354,15.1417,3051693.0
2023-01-26,15.3739,15.5771,14.9531,15.3449,2022507.0
2023-01-27,15.2869,15.403,15.0934,15.1514,2495070.0
2023-01-28,15.2869,15.403,15.0934,15.1514,2495070.0
2023-01-29,15.2869,15.403,15.0934,15.1514,2495070.0
2023-01-30,15.0547,15.253,14.9289,15.0837,3407041.0
2023-01-31,15.2095,15.6352,15.1321,15.6158,3650700.0
2023-02-01,15.5578,16.1576,15.4659,15.9738,3325058.0
2023-02-02,16.1576,16.535,16.1576,16.4866,5752199.0
2023-02-03,16.3028,16.4334,15.9158,15.9641,3039167.0
2023-02-04,16.3028,16.4334,15.9158,15.9641,3039167.0
2023-02-05,16.3028,16.4334,15.9158,15.9641,3039167.0
2023-02-06,15.7803,15.9738,15.403,15.49,3539391.0
2023-02-07,15.3062,15.7803,15.1998,15.7319,2642740.0
2023-02-08,15.4417,15.5287,15.0014,15.1611,2819214.0
2023-02-09,15.403,15.6545,15.0256,15.0353,2489232.0
2023-02-10,14.8612,15.2772,14.7644,15.074,2324706.0
2023-02-11,14.8612,15.2772,14.7644,15.074,2324706.0
2023-02-12,14.8612,15.2772,14.7644,15.074,2324706.0
2023-02-13,15.074,15.5529,14.9289,15.4997,2212083.0
2023-02-14,15.3546,15.5965,15.1708,15.5094,2074546.0
2023-02-15,14.8225,15.2385,14.5225,15.0547,4020560.0
2023-02-16,14.8128,15.2288,14.5709,14.7354,5705166.0
2023-02-17,14.7547,15.1756,14.4451,15.074,3537265.0
2023-02-18,14.7547,15.1756,14.4451,15.074,3537265.0
2023-02-19,14.7547,15.1756,14.4451,15.074,3537265.0
2023-02-20,14.7547,15.1756,14.4451,15.074,3537265.0
2023-02-21,15.045,15.045,14.0388,14.0775,3485176.0
2023-02-22,14.2516,14.5128,14.1017,14.2806,2885236.0
2023-02-23,14.329,14.4548,14.0001,14.3193,2718826.0
2023-02-24,14.1065,14.2081,13.8985,14.1549,2298640.0
2023-02-25,14.1065,14.2081,13.8985,14.1549,2298640.0
2023-02-26,14.1065,14.2081,13.8985,14.1549,2298640.0
2023-02-27,14.4161,14.4403,14.0581,14.1258,3296400.0
2023-02-28,14.1065,14.1839,13.7824,13.9033,4069428.0
2023-03-01,13.8259,13.942,13.5357,13.6711,4884499.0
2023-03-02,13.8646,14.5128,13.6614,13.8356,11389485.0
2023-03-03,13.9033,14.0194,13.3421,13.6614,6815754.0
2023-03-04,13.9033,14.0194,13.3421,13.6614,6815754.0
2023-03-05,13.9033,14.0194,13.3421,13.6614,6815754.0
2023-03-06,13.6324,13.8162,12.9842,13.139,4877475.0
2023-03-07,13.226,13.3905,13.0519,13.2357,3498930.0
2023-03-08,13.2454,13.6614,13.2164,13.6034,5239456.0
2023-03-09,13.5066,13.7098,13.2938,13.2938,5153821.0
2023-03-10,13.1003,13.2212,12.6939,12.8874,3819341.0
2023-03-11,13.1003,13.2212,12.6939,12.8874,3819341.0
2023-03-12,13.1003,13.2212,12.6939,12.8874,3819341.0
2023-03-13,12.5585,12.5875,12.0747,12.3649,4334249.0
2023-03-14,12.7423,13.0519,12.631,12.81,4424392.0
2023-03-15,12.4327,12.9648,12.423,12.8681,4745043.0
2023-03-16,12.6552,13.0229,12.5585,12.9551,2867880.0
2023-03-17,12.8874,12.9412,12.3746,12.3843,6875986.0
2023-03-18,12.8874,12.9412,12.3746,12.3843,6875986.0
2023-03-19,12.8874,12.9412,12.3746,12.3843,6875986.0
2023-03-20,12.5875,12.8197,12.394,12.5875,3777984.0
2023-03-21,12.8584,12.9503,12.5778,12.6649,2448584.0
2023-03-22,12.7423,12.81,12.4327,12.4423,4156726.0
2023-03-23,12.5778,12.7374,12.1182,12.2585,2869555.0
2023-03-24,12.1037,12.6068,12.0457,12.5101,3072460.0
2023-03-25,12.1037,12.6068,12.0457,12.5101,3072460.0
2023-03-26,12.1037,12.6068,12.0457,12.5101,3072460.0
2023-03-27,12.6842,12.75,12.3553,12.5681,4229415.0
2023-03-28,12.6649,12.8874,12.5972,12.6842,2554875.0
2023-03-29,12.7326,12.8487,12.424,12.7036,3828328.0
2023-03-30,12.9455,13.0035,12.7278,12.7423,2344278.0
2023-03-31,12.8971,13.0035,12.752,13.0035,3315112.0
2023-04-01,12.8971,13.0035,12.752,13.0035,3315112.0
2023-04-02,12.8971,13.0035,12.752,13.0035,3315112.0
2023-04-03,13.0422,13.2696,12.9358,13.1003,3651772.0
2023-04-04,13.2357,13.3276,13.1293,13.2454,3211827.0
2023-04-05,13.1382,13.4403,13.0456,13.3916,4551612.0
2023-04-06,13.2746,13.4842,13.0505,13.2746,3886565.0
2023-04-07,13.2746,13.4842,13.0505,13.2746,3886565.0
2023-04-08,13.2746,13.4842,13.0505,13.2746,3886565.0
2023-04-09,13.2746,13.4842,13.0505,13.2746,3886565.0
2023-04-10,13.2162,13.9082,13.2162,13.6547,3303386.0
2023-04-11,13.8107,14.0446,13.8107,13.9666,3381249.0
2023-04-12,14.0056,14.1128,12.9676,13.07,5229429.0
2023-04-13,13.0407,13.1138,12.7922,12.875,3968999.0
2023-04-14,13.0017,13.5524,12.9238,13.2844,5158647.0
2023-04-15,13.0017,13.5524,12.9238,13.2844,5158647.0
2023-04-16,13.0017,13.5524,12.9238,13.2844,5158647.0
2023-04-17,13.2162,13.4306,13.1723,13.3916,3546316.0
2023-04-18,13.4501,13.528,13.1187,13.2162,2780673.0
2023-04-19,13.1089,13.3526,13.0212,13.3429,2384818.0
2023-04-20,13.2259,13.3477,12.8945,13.1382,2410211.0
2023-04-21,13.1382,13.1967,12.9286,13.1382,2637595.0
2023-04-22,13.1382,13.1967,12.9286,13.1382,2637595.0
2023-04-23,13.1382,13.1967,12.9286,13.1382,2637595.0
2023-04-24,13.0992,13.3916,13.0359,13.3818,2993081.0
2023-04-25,13.1869,13.2561,12.5924,12.6021,2630362.0
2023-04-26,12.5144,12.8653,12.4754,12.8458,1798975.0
2023-04-27,12.9335,13.2015,12.7971,13.1479,2323756.0
2023-04-28,13.0505,13.3039,13.0115,13.0505,2839310.0
2023-04-29,13.0505,13.3039,13.0115,13.0505,2839310.0
2023-04-30,13.0505,13.3039,13.0115,13.0505,2839310.0
2023-05-01,13.07,13.1674,12.8458,12.8848,3304993.0
2023-05-02,12.7288,12.7727,12.1845,12.4462,3851814.0
2023-05-03,12.3292,12.7727,12.2902,12.4072,3693469.0
2023-05-04,12.2415,12.3341,12.0953,12.2318,2079134.0
2023-05-05,12.4754,13.0212,12.4608,12.9335,3720531.0
2023-05-06,12.4754,13.0212,12.4608,12.9335,3720531.0
2023-05-07,12.4754,13.0212,12.4608,12.9335,3720531.0
2023-05-08,13.0407,13.2893,12.8799,13.1187,5254847.0
2023-05-09,12.7971,12.9335,12.5924,12.7776,4055164.0
2023-05-10,13.031,13.031,12.5631,12.6119,4669379.0
2023-05-11,12.6314,12.8068,12.5144,12.7288,2253139.0
2023-05-12,12.7776,12.7776,12.5631,12.6509,1872842.0
2023-05-13,12.7776,12.7776,12.5631,12.6509,1872842.0
2023-05-14,12.7776,12.7776,12.5631,12.6509,1872842.0
2023-05-15,12.6801,12.724,12.4364,12.5924,2496480.0
2023-05-16,12.4657,12.5534,12.2951,12.3487,4827908.0
2023-05-17,12.4559,12.7435,12.2415,12.6216,3970921.0
2023-05-18,12.6411,13.0602,12.5875,13.0505,5630864.0
2023-05-19,12.875,12.8945,11.8517,11.8517,7933487.0
2023-05-20,12.875,12.8945,11.8517,11.8517,7933487.0
2023-05-21,12.875,12.8945,11.8517,11.8517,7933487.0
2023-05-22,11.9101,12.0466,11.4082,11.4813,8491171.0
2023-05-23,11.3741,11.5105,11.2279,11.2571,7036860.0
2023-05-24,12.0856,12.1441,11.4429,11.7639,11011214.0
2023-05-25,9.8341,10.6528,9.6977,10.3605,18992146.0
2023-05-26,10.4774,10.6041,10.0983,10.4774,9031781.0
2023-05-27,10.4774,10.6041,10.0983,10.4774,9031781.0
2023-05-28,10.4774,10.6041,10.0983,10.4774,9031781.0
2023-05-29,10.4774,10.6041,10.0983,10.4774,9031781.0
2023-05-30,10.5456,10.6723,10.2874,10.5554,7935976.0
2023-05-31,10.3994,10.4774,9.8731,9.9121,6262849.0
2023-06-01,9.8536,10.0486,9.7903,10.0291,5619913.0
2023-06-02,10.2532,10.8039,10.2094,10.7698,7437622.0
2023-06-03,10.2532,10.8039,10.2094,10.7698,7437622.0
2023-06-04,10.2532,10.8039,10.2094,10.7698,7437622.0
2023-06-05,10.6528,10.7601,10.5164,10.7211,4622676.0
2023-06-06,10.7503,11.4131,10.7357,11.2961,5074490.0
2023-06-07,11.4326,11.6665,11.3351,11.5983,4587397.0
2023-06-08,11.5398,11.6129,11.2328,11.4813,3822718.0
2023-06-09,11.5983,11.6665,11.4618,11.5788,4354697.0
2023-06-10,11.5983,11.6665,11.4618,11.5788,4354697.0
2023-06-11,11.5983,11.6665,11.4618,11.5788,4354697.0
2023-06-12,11.5593,11.5593,11.3205,11.4326,3902093.0
2023-06-13,11.5885,11.7255,11.4619,11.5105,3624965.0
2023-06-14,11.5593,11.6567,11.3059,11.4228,3817322.0
2023-06-15,11.3254,11.6762,11.3254,11.6177,2978150.0
2023-06-16,11.6957,11.6957,11.301,11.4423,5553838.0
2023-06-17,11.6957,11.6957,11.301,11.4423,5553838.0
2023-06-18,11.6957,11.6957,11.301,11.4423,5553838.0
2023-06-19,11.6957,11.6957,11.301,11.4423,5553838.0
2023-06-20,11.3059,11.4618,11.262,11.3351,3453033.0
2023-06-21,11.3254,11.608,11.1889,11.3546,2855656.0
2023-06-22,11.3838,11.5593,11.1938,11.4423,2550615.0
2023-06-23,11.3059,11.4131,11.1694,11.1792,8079511.0
2023-06-24,11.3059,11.4131,11.1694,11.1792,8079511.0
2023-06-25,11.3059,11.4131,11.1694,11.1792,8079511.0
2023-06-26,11.1597,11.4813,11.0818,11.3741,4735328.0
2023-06-27,11.3546,11.7152,11.3107,11.569,2713070.0
2023-06-28,11.5008,11.5593,11.1889,11.2474,4530619.0
2023-06-29,11.3643,11.647,11.3254,11.5593,4653200.0
2023-06-30,11.6372,11.6762,11.2181,11.5008,3496239.0
2023-07-01,11.6372,11.6762,11.2181,11.5008,3496239.0
2023-07-02,11.6372,11.6762,11.2181,11.5008,3496239.0
2023-07-03,11.569,12.0563,11.569,11.8906,3754034.0
2023-07-04,11.569,12.0563,11.569,11.8906,3754034.0
2023-07-05,11.7347,11.7834,11.4813,11.725,2924517.0
2023-07-06,11.5775,11.7346,11.4891,11.6955,2911839.0
2023-07-07,11.6856,11.8822,11.6562,11.6758,3186351.0
2023-07-08,11.6856,11.8822,11.6562,11.6758,3186351.0
2023-07-09,11.6856,11.8822,11.6562,11.6758,3186351.0
2023-07-10,11.6562,12.0591,11.6168,11.7643,4541725.0
2023-07-11,11.8527,12.1574,11.8527,12.0886,3620246.0
2023-07-12,12.3343,12.4473,11.9805,11.9805,6015320.0
2023-07-13,12.0689,12.3245,11.8478,12.1869,6443466.0
2023-07-14,12.236,12.2655,11.8331,12.1869,4829443.0
2023-07-15,12.236,12.2655,11.8331,12.1869,4829443.0
2023-07-16,12.236,12.2655,11.8331,12.1869,4829443.0
2023-07-17,12.1672,12.5898,11.9903,12.4424,5745397.0
2023-07-18,12.5505,12.7471,12.4326,12.6291,2797824.0
2023-07-19,12.7372,13.0026,12.6881,13.0026,3053941.0
2023-07-20,13.0321,13.1205,12.8945,12.9731,2707280.0
2023-07-21,13.0714,13.1009,12.6586,12.6684,3760376.0
2023-07-22,13.0714,13.1009,12.6586,12.6684,3760376.0
2023-07-23,13.0714,13.1009,12.6586,12.6684,3760376.0
2023-07-24,12.6979,13.1599,12.6881,13.1009,3154769.0
2023-07-25,13.0714,13.1205,12.8748,12.9535,2304784.0
2023-07-26,13.0517,13.4744,12.9633,13.4252,4734446.0
2023-07-27,13.5137,13.9412,13.3466,13.4252,5749048.0
2023-07-28,13.5825,13.9952,13.4793,13.7299,3650768.0
2023-07-29,13.5825,13.9952,13.4793,13.7299,3650768.0
2023-07-30,13.5825,13.9952,13.4793,13.7299,3650768.0
2023-07-31,13.8577,13.9756,13.6758,13.8085,3229075.0
2023-08-01,14.4179,14.4523,13.9166,14.3982,5588815.0
2023-08-02,14.1918,14.3441,14.0247,14.182,3801626.0
2023-08-03,15.0763,15.1255,14.0739,14.6046,9295579.0
2023-08-04,14.7324,15.1697,14.4867,14.9682,5972769.0
2023-08-05,14.7324,15.1697,14.4867,14.9682,5972769.0
2023-08-06,14.7324,15.1697,14.4867,14.9682,5972769.0
2023-08-07,14.9289,15.0272,14.5898,14.9682,3524877.0
2023-08-08,14.811,15.1648,14.693,15.1255,3764935.0
2023-08-09,15.0763,15.3515,14.9928,15.1451,2970774.0
2023-08-10,15.2631,15.5481,15.1943,15.4007,3224561.0
2023-08-11,15.3319,15.5972,15.2729,15.4498,2403024.0
2023-08-12,15.3319,15.5972,15.2729,15.4498,2403024.0
2023-08-13,15.3319,15.5972,15.2729,15.4498,2403024.0
2023-08-14,15.4203,15.7053,15.3614,15.6464,2827806.0
2023-08-15,15.5088,15.8233,15.4891,15.6857,3719075.0
2023-08-16,15.7938,15.9658,15.5677,15.5776,3208210.0
2023-08-17,15.6857,15.784,15.2582,15.322,3017252.0
2023-08-18,15.3024,15.6562,15.1894,15.6071,4445208.0
2023-08-19,15.3024,15.6562,15.1894,15.6071,4445208.0
2023-08-20,15.3024,15.6562,15.1894,15.6071,4445208.0
2023-08-21,15.6071,15.8429,15.5284,15.6857,2830844.0
2023-08-22,15.2041,15.5186,14.8896,15.1844,6242068.0
2023-08-23,15.6464,15.6562,15.0714,15.5579,5222967.0
2023-08-24,15.4842,16.0395,15.4695,15.5776,3823228.0
2023-08-25,15.6365,15.8134,15.268,15.5383,3444472.0
2023-08-26,15.6365,15.8134,15.268,15.5383,3444472.0
2023-08-27,15.6365,15.8134,15.268,15.5383,3444472.0
2023-08-28,15.5776,16.2164,15.5776,16.1181,4697031.0
2023-08-29,16.0886,16.5309,16.069,16.2852,4479252.0
2023-08-30,16.1869,16.4719,16.1083,16.3933,4798860.0
2023-08-31,16.3737,16.7275,16.3147,16.6685,3875889.0
2023-09-01,16.8159,17.0911,16.7569,17.0616,4920641.0
2023-09-02,16.8159,17.0911,16.7569,17.0616,4920641.0
