,BMY US Equity,BMY US Equity,BMY US Equity,BMY US Equity,BMY US Equity
2022-07-07,71.0541,71.3818,70.2394,70.3611,14455440.0
2022-07-08,70.024,71.1993,69.921,70.5859,6589845.0
2022-07-09,70.024,71.1993,69.921,70.5859,6589845.0
2022-07-10,70.024,71.1993,69.921,70.5859,6589845.0
2022-07-11,70.6982,71.1571,70.4641,70.7544,6990276.0
2022-07-12,70.6327,71.129,70.0989,70.2394,9285651.0
2022-07-13,69.8929,70.4361,69.6776,69.7899,8562126.0
2022-07-14,68.9565,69.4107,68.582,69.303,9675745.0
2022-07-15,70.0615,70.8574,69.5652,70.8387,10933915.0
2022-07-16,70.0615,70.8574,69.5652,70.8387,10933915.0
2022-07-17,70.0615,70.8574,69.5652,70.8387,10933915.0
2022-07-18,70.9792,70.9792,68.8161,69.0502,8995984.0
2022-07-19,69.406,69.5652,68.2776,68.4883,11399124.0
2022-07-20,68.6194,69.0127,67.7767,68.1887,12149895.0
2022-07-21,68.0857,68.6663,67.8609,68.3947,7238890.0
2022-07-22,68.5913,68.9284,67.8703,68.3104,6514385.0
2022-07-23,68.5913,68.9284,67.8703,68.3104,6514385.0
2022-07-24,68.5913,68.9284,67.8703,68.3104,6514385.0
2022-07-25,68.1606,68.6007,67.8703,68.2074,6259021.0
2022-07-26,68.7973,69.509,68.3198,68.9472,8957331.0
2022-07-27,67.786,70.2113,67.6643,70.0521,9760140.0
2022-07-28,70.1645,70.3799,68.5632,69.9491,9262724.0
2022-07-29,69.715,69.9023,68.5164,69.0876,13459531.0
2022-07-30,69.715,69.9023,68.5164,69.0876,13459531.0
2022-07-31,69.715,69.9023,68.5164,69.0876,13459531.0
2022-08-01,69.0689,69.5371,68.6381,68.9378,6783110.0
2022-08-02,69.4622,69.9772,68.582,68.6194,7039733.0
2022-08-03,68.6382,68.8348,67.9828,68.3479,8672094.0
2022-08-04,68.1606,68.3104,67.3974,67.5332,8601755.0
2022-08-05,67.4021,67.7579,67.1493,67.5332,8972702.0
2022-08-06,67.4021,67.7579,67.1493,67.5332,8972702.0
2022-08-07,67.4021,67.7579,67.1493,67.5332,8972702.0
2022-08-08,67.4864,69.1345,67.3272,69.1064,9844922.0
2022-08-09,69.3873,70.7123,69.3498,70.1926,8978661.0
2022-08-10,70.4173,70.5297,69.2468,70.0989,8319071.0
2022-08-11,69.6588,70.717,69.5558,69.7244,6142959.0
2022-08-12,69.8368,70.9043,69.8274,70.7638,6163935.0
2022-08-13,69.8368,70.9043,69.8274,70.7638,6163935.0
2022-08-14,69.8368,70.9043,69.8274,70.7638,6163935.0
2022-08-15,70.6514,70.6982,69.097,69.7899,11125560.0
2022-08-16,69.6307,70.3237,69.1485,69.4154,9026976.0
2022-08-17,69.2094,70.2112,69.1157,69.818,5347169.0
2022-08-18,70.0147,70.202,68.9378,69.4341,5303324.0
2022-08-19,69.4435,70.8949,69.4435,70.5391,7938388.0
2022-08-20,69.4435,70.8949,69.4435,70.5391,7938388.0
2022-08-21,69.4435,70.8949,69.4435,70.5391,7938388.0
2022-08-22,70.5391,71.0353,69.6214,69.8087,5813576.0
2022-08-23,69.5839,69.7525,67.9827,68.1419,9200188.0
2022-08-24,68.3666,68.479,67.7579,67.8141,6142834.0
2022-08-25,68.0389,68.0389,66.5125,66.9526,11037022.0
2022-08-26,67.3459,67.4583,66.6015,66.6624,7373204.0
2022-08-27,67.3459,67.4583,66.6015,66.6624,7373204.0
2022-08-28,67.3459,67.4583,66.6015,66.6624,7373204.0
2022-08-29,65.4544,65.4638,62.1771,62.5047,18479021.0
2022-08-30,62.5047,62.9729,61.7556,62.9261,10260513.0
2022-08-31,63.0479,63.3288,62.5843,63.1228,13940339.0
2022-09-01,63.104,64.7053,62.9355,64.6959,9633255.0
2022-09-02,64.9581,65.342,63.9936,64.2464,8657762.0
2022-09-03,64.9581,65.342,63.9936,64.2464,8657762.0
2022-09-04,64.9581,65.342,63.9936,64.2464,8657762.0
2022-09-05,64.9581,65.342,63.9936,64.2464,8657762.0
2022-09-06,64.5555,64.6772,63.7876,64.2839,8428905.0
2022-09-07,64.3026,65.0611,63.8063,64.3869,7182984.0
2022-09-08,64.5648,65.1548,63.8438,64.9675,9147946.0
2022-09-09,64.8738,66.0602,64.8176,65.6979,6557458.0
2022-09-10,64.8738,66.0602,64.8176,65.6979,6557458.0
2022-09-11,64.8738,66.0602,64.8176,65.6979,6557458.0
2022-09-12,70.8012,71.1571,67.6549,67.7579,23830082.0
2022-09-13,67.0088,67.5145,66.2691,66.5219,9884738.0
2022-09-14,66.0537,66.6998,65.5784,65.9881,15528919.0
2022-09-15,66.1473,67.5473,66.0677,67.2148,9499389.0
2022-09-16,67.1867,67.6549,66.3861,66.9714,16364807.0
2022-09-17,67.1867,67.6549,66.3861,66.9714,16364807.0
2022-09-18,67.1867,67.6549,66.3861,66.9714,16364807.0
2022-09-19,66.5313,66.9901,65.1079,65.726,9921967.0
2022-09-20,65.3608,65.6042,64.8364,65.2952,7454921.0
2022-09-21,65.3046,65.8945,65.0237,65.0424,11856979.0
2022-09-22,64.7989,67.3038,64.7989,66.756,10009786.0
2022-09-23,66.5125,66.8309,65.6698,66.2129,8190301.0
2022-09-24,66.5125,66.8309,65.6698,66.2129,8190301.0
2022-09-25,66.5125,66.8309,65.6698,66.2129,8190301.0
2022-09-26,65.6791,66.344,65.2578,65.6885,10244013.0
2022-09-27,66.241,66.948,65.7306,65.8851,12013224.0
2022-09-28,66.55,67.4958,66.5032,67.477,12412730.0
2022-09-29,67.5519,67.992,66.6343,67.1493,9587799.0
2022-09-30,67.2148,67.5238,66.4657,66.5687,11347056.0
2022-10-01,67.2148,67.5238,66.4657,66.5687,11347056.0
2022-10-02,67.2148,67.5238,66.4657,66.5687,11347056.0
2022-10-03,66.8169,66.962,64.9768,66.0443,12068172.0
2022-10-04,66.138,67.3394,65.6417,66.6811,10510674.0
2022-10-05,66.4283,67.2289,66.1707,66.9058,6787527.0
2022-10-06,66.7926,66.8304,65.9529,66.2737,7545530.0
2022-10-07,66.368,66.4765,65.349,65.7642,7934641.0
2022-10-08,66.368,66.4765,65.349,65.7642,7934641.0
2022-10-09,66.368,66.4765,65.349,65.7642,7934641.0
2022-10-10,65.2735,65.4905,64.4715,64.6131,8879404.0
2022-10-11,64.6885,66.3869,64.4904,65.717,8941453.0
2022-10-12,65.7547,66.5096,65.3396,65.3679,6683977.0
2022-10-13,64.6885,67.0143,64.6414,66.7737,9592401.0
2022-10-14,66.9153,67.689,66.5001,66.6322,9993576.0
2022-10-15,66.9153,67.689,66.5001,66.6322,9993576.0
2022-10-16,66.9153,67.689,66.5001,66.6322,9993576.0
2022-10-17,66.7549,67.5663,66.6605,67.3493,6618108.0
2022-10-18,68.0192,68.3777,67.4672,67.689,7938152.0
2022-10-19,67.4908,67.6795,66.7171,67.1229,6481802.0
2022-10-20,67.0379,67.1795,66.0755,66.3775,9193103.0
2022-10-21,66.3775,68.4249,65.9906,68.1324,8217576.0
2022-10-22,66.3775,68.4249,65.9906,68.1324,8217576.0
2022-10-23,66.3775,68.4249,65.9906,68.1324,8217576.0
2022-10-24,68.557,69.4062,68.4532,68.8684,7382685.0
2022-10-25,68.5381,69.076,68.1702,68.6608,7874746.0
2022-10-26,68.9627,70.963,68.3872,70.2459,10417551.0
2022-10-27,70.0855,71.0291,69.6987,70.3875,9298576.0
2022-10-28,71.0008,72.6425,70.8451,72.4915,10301369.0
2022-10-29,71.0008,72.6425,70.8451,72.4915,10301369.0
2022-10-30,71.0008,72.6425,70.8451,72.4915,10301369.0
2022-10-31,72.2651,74.2182,72.0481,73.0954,12380795.0
2022-11-01,72.6519,73.3926,72.3028,73.3124,8870661.0
2022-11-02,73.2747,74.4541,72.869,73.0765,8570953.0
2022-11-03,72.8878,74.2512,72.7982,74.0484,9062621.0
2022-11-04,74.3597,74.8013,73.5106,74.3314,8187983.0
2022-11-05,74.3597,74.8013,73.5106,74.3314,8187983.0
2022-11-06,74.3597,74.8013,73.5106,74.3314,8187983.0
2022-11-07,74.2654,75.1806,73.9918,74.7183,7683358.0
2022-11-08,74.7183,75.893,74.4022,75.4637,8514642.0
2022-11-09,75.0957,76.5864,75.0957,75.275,9586326.0
2022-11-10,76.1902,76.1996,74.1899,74.8976,9884465.0
2022-11-11,73.6898,74.0248,70.3436,71.6707,18317676.0
2022-11-12,73.6898,74.0248,70.3436,71.6707,18317676.0
2022-11-13,73.6898,74.0248,70.3436,71.6707,18317676.0
2022-11-14,72.2651,73.4445,71.8594,72.0764,14169520.0
2022-11-15,72.0953,72.4349,71.0149,71.9726,11212346.0
2022-11-16,72.2368,73.3596,71.7226,71.8499,10132730.0
2022-11-17,71.3687,73.185,71.3687,72.8029,7460956.0
2022-11-18,73.152,73.7276,72.6331,73.0765,9229754.0
2022-11-19,73.152,73.7276,72.6331,73.0765,9229754.0
2022-11-20,73.152,73.7276,72.6331,73.0765,9229754.0
2022-11-21,73.2652,74.6003,73.2369,74.5013,8972520.0
2022-11-22,74.5484,75.0674,74.3314,74.4069,7074992.0
2022-11-23,74.1616,74.7466,74.0956,74.6711,5700281.0
2022-11-24,74.1616,74.7466,74.0956,74.6711,5700281.0
2022-11-25,74.8315,75.275,74.6711,74.7655,4734955.0
2022-11-26,74.8315,75.275,74.6711,74.7655,4734955.0
2022-11-27,74.8315,75.275,74.6711,74.7655,4734955.0
2022-11-28,74.8032,75.1995,74.3645,74.6711,6270445.0
2022-11-29,74.3597,74.6428,73.8785,74.5673,6439685.0
2022-11-30,75.2467,75.7656,74.1946,75.7467,19261916.0
2022-12-01,75.9354,76.8365,75.5297,76.3129,10308641.0
2022-12-02,75.8316,76.577,75.8316,76.5487,6366693.0
2022-12-03,75.8316,76.577,75.8316,76.5487,6366693.0
2022-12-04,75.8316,76.577,75.8316,76.5487,6366693.0
2022-12-05,76.36,76.8224,75.86,76.143,6791321.0
2022-12-06,76.143,76.6525,74.9872,75.4071,7728750.0
2022-12-07,74.3126,75.6996,74.2088,75.4165,7799014.0
2022-12-08,75.4637,75.558,74.9825,75.3693,6810115.0
2022-12-09,75.6052,76.1147,74.2843,74.3786,8857094.0
2022-12-10,75.6052,76.1147,74.2843,74.3786,8857094.0
2022-12-11,75.6052,76.1147,74.2843,74.3786,8857094.0
2022-12-12,74.4824,74.6711,73.8691,74.4352,7055299.0
2022-12-13,74.8787,74.8787,72.9067,72.9822,15614368.0
2022-12-14,73.4162,73.5011,72.4349,72.784,9197883.0
2022-12-15,72.5765,72.8501,70.4913,70.7649,10646611.0
2022-12-16,70.2742,70.7083,69.2269,69.3402,27045593.0
2022-12-17,70.2742,70.7083,69.2269,69.3402,27045593.0
2022-12-18,70.2742,70.7083,69.2269,69.3402,27045593.0
2022-12-19,69.5006,70.0384,68.5429,69.0288,8157537.0
2022-12-20,69.1798,69.4958,68.3542,68.5476,9231752.0
2022-12-21,68.6419,69.394,68.2221,69.1892,8469725.0
2022-12-22,68.9627,69.6893,68.7269,69.661,7600797.0
2022-12-23,69.5855,69.7128,68.4195,68.774,7029892.0
2022-12-24,69.5855,69.7128,68.4195,68.774,7029892.0
2022-12-25,69.5855,69.7128,68.4195,68.774,7029892.0
2022-12-26,69.5855,69.7128,68.4195,68.774,7029892.0
2022-12-27,69.0477,69.1514,68.0475,68.5098,5971713.0
2022-12-28,68.7552,68.8401,67.8588,67.9249,5192116.0
2022-12-29,68.2173,68.5391,67.8069,68.0286,4288394.0
2022-12-30,68.0569,68.1985,66.8681,67.8871,7029295.0
2022-12-31,68.0569,68.1985,66.8681,67.8871,7029295.0
2023-01-01,68.0569,68.1985,66.8681,67.8871,7029295.0
2023-01-02,68.0569,68.1985,66.8681,67.8871,7029295.0
2023-01-03,67.7078,68.8448,67.6324,68.1796,7792470.0
2023-01-04,68.1702,69.1231,67.6795,68.5193,9948765.0
2023-01-05,68.2245,68.8331,68.0248,68.3956,8112043.0
2023-01-06,68.8046,69.7984,68.5668,69.4227,7311144.0
2023-01-07,68.8046,69.7984,68.5668,69.4227,7311144.0
2023-01-08,68.8046,69.7984,68.5668,69.4227,7311144.0
2023-01-09,69.5368,69.5749,67.283,67.5302,13005108.0
2023-01-10,67.787,68.1864,67.321,68.1389,6673432.0
2023-01-11,68.0057,68.4527,67.5436,68.4147,7268727.0
2023-01-12,68.1674,68.4194,67.5778,68.0913,6779639.0
2023-01-13,68.1199,68.9662,67.9297,68.9567,9117258.0
2023-01-14,68.1199,68.9662,67.9297,68.9567,9117258.0
2023-01-15,68.1199,68.9662,67.9297,68.9567,9117258.0
2023-01-16,68.1199,68.9662,67.9297,68.9567,9117258.0
2023-01-17,69.5273,69.8887,68.4812,68.7665,8964877.0
2023-01-18,68.7951,69.1089,68.5478,68.6049,8371080.0
2023-01-19,68.8046,70.2501,68.6239,70.136,9387538.0
2023-01-20,70.2786,70.5164,69.7508,70.5164,10518210.0
2023-01-21,70.2786,70.5164,69.7508,70.5164,10518210.0
2023-01-22,70.2786,70.5164,69.7508,70.5164,10518210.0
2023-01-23,70.4593,70.5639,69.2801,69.67,7426541.0
2023-01-24,69.4227,71.3247,68.5858,68.7951,7300175.0
2023-01-25,69.0043,69.651,68.4812,69.5844,6638238.0
2023-01-26,69.5273,69.6129,68.4527,69.4132,6528426.0
2023-01-27,69.4132,69.8507,68.7951,68.8997,5426690.0
2023-01-28,69.4132,69.8507,68.7951,68.8997,5426690.0
2023-01-29,69.4132,69.8507,68.7951,68.8997,5426690.0
2023-01-30,69.0328,69.3371,68.3576,68.5003,8900571.0
2023-01-31,68.5763,69.0994,68.1389,69.0899,9375243.0
2023-02-01,69.3657,69.3657,67.34,67.7395,10727712.0
2023-02-02,66.874,69.3086,66.3795,69.204,13015384.0
2023-02-03,69.6224,70.8207,69.0518,70.8017,10211883.0
2023-02-04,69.6224,70.8207,69.0518,70.8017,10211883.0
2023-02-05,69.6224,70.8207,69.0518,70.8017,10211883.0
2023-02-06,70.8017,71.4959,70.5925,70.8777,7112719.0
2023-02-07,70.8968,71.0299,70.3547,70.8682,8726335.0
2023-02-08,70.6685,70.7731,69.3657,70.0409,10149833.0
2023-02-09,69.8887,70.2216,67.9297,67.9867,12828931.0
2023-02-10,68.1959,68.8093,67.749,68.6619,8621526.0
2023-02-11,68.1959,68.8093,67.749,68.6619,8621526.0
2023-02-12,68.1959,68.8093,67.749,68.6619,8621526.0
2023-02-13,68.6809,69.8412,68.4527,69.5844,8628133.0
2023-02-14,69.7175,69.8697,68.6619,68.7095,5606278.0
2023-02-15,68.757,68.9187,67.8441,67.9677,5890654.0
2023-02-16,67.3305,67.7299,66.7362,67.3781,5593687.0
2023-02-17,67.1593,68.2245,67.0642,67.6253,11131787.0
2023-02-18,67.1593,68.2245,67.0642,67.6253,11131787.0
2023-02-19,67.1593,68.2245,67.0642,67.6253,11131787.0
2023-02-20,67.1593,68.2245,67.0642,67.6253,11131787.0
2023-02-21,67.7775,68.1607,67.3505,67.7299,6189574.0
2023-02-22,67.806,68.1959,67.1166,67.8155,5718925.0
2023-02-23,67.8821,68.4527,67.4161,67.9011,5459802.0
2023-02-24,67.6253,67.7299,66.3986,66.7409,6403406.0
2023-02-25,67.6253,67.7299,66.3986,66.7409,6403406.0
2023-02-26,67.6253,67.7299,66.3986,66.7409,6403406.0
2023-02-27,66.8455,66.9596,66.313,66.5602,4990693.0
2023-02-28,66.3795,66.5127,65.4428,65.5807,8697929.0
2023-03-01,65.3334,66.3653,65.248,65.9611,5883378.0
2023-03-02,65.8375,66.3082,65.6092,65.7994,6068912.0
2023-03-03,65.9611,66.0182,65.438,65.904,6540126.0
2023-03-04,65.9611,66.0182,65.438,65.904,6540126.0
2023-03-05,65.9611,66.0182,65.438,65.904,6540126.0
2023-03-06,65.9706,66.2464,65.362,65.5236,7000228.0
2023-03-07,65.7899,65.8184,64.1352,64.6677,8135763.0
2023-03-08,64.5821,64.7153,63.6597,63.9925,5963011.0
2023-03-09,64.2873,64.4015,63.0843,63.2508,7553551.0
2023-03-10,63.0701,64.1067,62.2237,62.49,10282416.0
2023-03-11,63.0701,64.1067,62.2237,62.49,10282416.0
2023-03-12,63.0701,64.1067,62.2237,62.49,10282416.0
2023-03-13,62.2047,63.8023,62.0763,62.7657,9598058.0
2023-03-14,63.051,63.2955,62.5375,63.2127,9408409.0
2023-03-15,62.8799,64.4015,62.8228,64.1732,10701891.0
2023-03-16,63.7453,64.2968,62.6326,63.8118,10541662.0
2023-03-17,64.0306,64.0306,62.9655,63.2698,21616937.0
2023-03-18,64.0306,64.0306,62.9655,63.2698,21616937.0
2023-03-19,64.0306,64.0306,62.9655,63.2698,21616937.0
2023-03-20,63.46,64.0734,62.994,63.945,9731678.0
2023-03-21,64.1732,64.487,63.5969,64.2017,8039687.0
2023-03-22,64.1827,64.6677,63.926,63.945,6657597.0
2023-03-23,64.2778,64.5726,63.3744,63.6977,6723635.0
2023-03-24,63.9069,64.4538,63.4219,64.3634,6275289.0
2023-03-25,63.9069,64.4538,63.4219,64.3634,6275289.0
2023-03-26,63.9069,64.4538,63.4219,64.3634,6275289.0
2023-03-27,64.7533,65.4476,64.6772,64.7343,6711455.0
2023-03-28,64.7438,65.2288,64.6297,64.8579,4715296.0
2023-03-29,64.877,65.1052,64.5298,64.8389,5369955.0
2023-03-30,65.0291,65.1718,64.6582,64.8579,4400176.0
2023-03-31,65.2954,65.9801,65.0196,65.9135,8953242.0
2023-04-01,65.2954,65.9801,65.0196,65.9135,8953242.0
2023-04-02,65.2954,65.9801,65.0196,65.9135,8953242.0
2023-04-03,65.6473,66.5745,65.3049,66.2749,7333975.0
2023-04-04,66.3605,66.3605,65.2621,65.5331,8626710.0
2023-04-05,66.0562,66.7647,65.6568,66.3986,7739025.0
2023-04-06,66.8204,68.1388,66.7341,67.8272,9669523.0
2023-04-07,66.8204,68.1388,66.7341,67.8272,9669523.0
2023-04-08,66.8204,68.1388,66.7341,67.8272,9669523.0
2023-04-09,66.8204,68.1388,66.7341,67.8272,9669523.0
2023-04-10,67.8464,67.9231,67.1081,67.3861,5646440.0
2023-04-11,67.5683,67.5971,67.0889,67.1464,4762676.0
2023-04-12,67.1656,67.758,66.9259,67.319,5364325.0
2023-04-13,67.5396,67.9039,67.0506,67.7793,5981632.0
2023-04-14,67.693,67.8751,67.0697,67.5491,6260425.0
2023-04-15,67.693,67.8751,67.0697,67.5491,6260425.0
2023-04-16,67.693,67.8751,67.0697,67.5491,6260425.0
2023-04-17,67.693,67.8656,67.3238,67.693,4435166.0
2023-04-18,67.645,67.8368,67.0026,67.3382,5723116.0
2023-04-19,67.3766,67.5156,66.6881,66.9834,8179203.0
2023-04-20,66.83,66.9355,66.0188,66.667,5977749.0
2023-04-21,67.1992,67.645,67.0697,67.5875,6543787.0
2023-04-22,67.1992,67.645,67.0697,67.5875,6543787.0
2023-04-23,67.1992,67.645,67.0697,67.5875,6543787.0
2023-04-24,67.4437,67.7121,67.1752,67.6354,5384546.0
2023-04-25,67.7697,68.0142,67.2136,67.3478,5337312.0
2023-04-26,66.7341,66.8684,64.8549,65.2192,10206380.0
2023-04-27,65.2192,65.2192,63.7618,64.8261,10521846.0
2023-04-28,64.3754,64.4569,63.3016,64.0207,10695008.0
2023-04-29,64.3754,64.4569,63.3016,64.0207,10695008.0
2023-04-30,64.3754,64.4569,63.3016,64.0207,10695008.0
2023-05-01,64.5097,65.9096,64.4905,65.5836,10034010.0
2023-05-02,65.4397,66.1493,64.6247,65.2959,7793438.0
2023-05-03,65.5164,65.9096,63.5892,63.896,12717715.0
2023-05-04,63.7139,64.4743,63.6659,64.0686,8801885.0
2023-05-05,64.3754,65.6171,64.3563,65.3343,8561960.0
2023-05-06,64.3754,65.6171,64.3563,65.3343,8561960.0
2023-05-07,64.3754,65.6171,64.3563,65.3343,8561960.0
2023-05-08,65.2767,65.9383,65.0658,65.5931,6142343.0
2023-05-09,65.2,65.5548,65.0418,65.2,6408489.0
2023-05-10,65.363,66.1061,64.7781,65.6699,8841794.0
2023-05-11,65.7466,66.2547,65.1569,66.2356,8416138.0
2023-05-12,65.7849,65.9479,64.8261,65.2576,11964118.0
2023-05-13,65.7849,65.9479,64.8261,65.2576,11964118.0
2023-05-14,65.7849,65.9479,64.8261,65.2576,11964118.0
2023-05-15,65.3918,65.6363,64.9795,65.363,5907984.0
2023-05-16,65.2576,65.3343,64.1741,64.2604,7870530.0
2023-05-17,64.2987,64.5768,63.3447,63.7906,9338361.0
2023-05-18,63.5796,63.6132,62.4961,62.9947,10080546.0
2023-05-19,63.0619,63.618,62.9564,63.129,9196173.0
2023-05-20,63.0619,63.618,62.9564,63.129,9196173.0
2023-05-21,63.0619,63.618,62.9564,63.129,9196173.0
2023-05-22,63.129,63.57,62.4578,63.1002,7356056.0
2023-05-23,63.3591,64.3946,63.1481,63.7906,10162556.0
2023-05-24,63.8577,63.944,62.5633,62.7742,7285386.0
2023-05-25,62.266,62.4674,61.3456,61.9017,7811810.0
2023-05-26,61.8537,62.2948,61.0771,61.1921,8458979.0
2023-05-27,61.8537,62.2948,61.0771,61.1921,8458979.0
2023-05-28,61.8537,62.2948,61.0771,61.1921,8458979.0
2023-05-29,61.8537,62.2948,61.0771,61.1921,8458979.0
2023-05-30,60.7607,61.451,60.473,61.0867,8443197.0
2023-05-31,61.0675,61.94,60.5497,61.7866,14934196.0
2023-06-01,61.8058,62.0622,61.1538,62.0167,8697264.0
2023-06-02,62.2469,63.081,61.8346,62.9564,6768783.0
2023-06-03,62.2469,63.081,61.8346,62.9564,6768783.0
2023-06-04,62.2469,63.081,61.8346,62.9564,6768783.0
2023-06-05,63.1865,63.7234,62.9881,63.2632,7394677.0
2023-06-06,63.5413,63.6467,62.4386,62.7838,5618803.0
2023-06-07,62.477,62.64,62.0839,62.477,6643798.0
2023-06-08,62.6496,62.9132,62.3859,62.6208,4996697.0
2023-06-09,62.6783,62.7646,61.94,62.1318,7069516.0
2023-06-10,62.6783,62.7646,61.94,62.1318,7069516.0
2023-06-11,62.6783,62.7646,61.94,62.1318,7069516.0
2023-06-12,62.1222,62.3042,61.5565,62.0934,7142951.0
2023-06-13,61.5421,62.1318,61.3216,62.0934,7968126.0
2023-06-14,62.2852,62.3236,61.4127,61.5181,6379286.0
2023-06-15,61.5949,62.2661,61.2402,62.0071,8525210.0
2023-06-16,62.2085,63.5125,61.9496,63.4358,19394443.0
2023-06-17,62.2085,63.5125,61.9496,63.4358,19394443.0
2023-06-18,62.2085,63.5125,61.9496,63.4358,19394443.0
2023-06-19,62.2085,63.5125,61.9496,63.4358,19394443.0
2023-06-20,63.1194,63.6371,62.5634,63.3111,10799394.0
2023-06-21,63.1961,63.6467,62.7502,62.803,8493750.0
2023-06-22,63.0427,63.1386,62.4389,62.6112,5784044.0
2023-06-23,62.6879,62.7215,62.2181,62.3619,11133266.0
2023-06-24,62.6879,62.7215,62.2181,62.3619,11133266.0
2023-06-25,62.6879,62.7215,62.2181,62.3619,11133266.0
2023-06-26,62.3619,62.4146,61.3695,62.1222,7916040.0
2023-06-27,62.0839,62.3667,61.5757,62.0839,6531782.0
2023-06-28,62.0359,62.0359,60.2909,61.451,9465976.0
2023-06-29,61.1442,61.7914,61.01,61.3647,7023242.0
2023-06-30,61.6332,61.7579,61.3072,61.3168,8397821.0
2023-07-01,61.6332,61.7579,61.3072,61.3168,8397821.0
2023-07-02,61.6332,61.7579,61.3072,61.3168,8397821.0
2023-07-03,61.3072,62.2325,60.8281,61.777,4832500.0
2023-07-04,61.3072,62.2325,60.8281,61.777,4832500.0
2023-07-05,61.662,62.3236,61.288,62.0647,8803847.0
2023-07-06,61.581,61.8229,61.2328,61.3682,6639109.0
2023-07-07,61.1747,61.3745,60.5798,60.604,8665555.0
2023-07-08,61.1747,61.3745,60.5798,60.604,8665555.0
2023-07-09,61.1747,61.3745,60.5798,60.604,8665555.0
2023-07-10,60.5847,60.9039,60.2654,60.4396,7493063.0
2023-07-11,60.2848,60.8652,60.0913,60.7394,9344918.0
2023-07-12,60.8265,61.1989,60.0933,60.2461,7340296.0
2023-07-13,60.3622,60.6959,60.1735,60.2461,9029735.0
2023-07-14,59.9946,60.3041,59.5593,59.9172,9234522.0
2023-07-15,59.9946,60.3041,59.5593,59.9172,9234522.0
2023-07-16,59.9946,60.3041,59.5593,59.9172,9234522.0
2023-07-17,59.9656,59.9897,59.3997,59.8301,7487741.0
2023-07-18,59.9172,60.7104,59.7818,59.9752,6451506.0
2023-07-19,60.0913,60.8071,59.9752,60.0333,8695145.0
2023-07-20,60.4105,61.9486,60.3331,61.6874,9257486.0
2023-07-21,61.8035,62.6741,61.6778,62.5677,9898088.0
2023-07-22,61.8035,62.6741,61.6778,62.5677,9898088.0
2023-07-23,61.8035,62.6741,61.6778,62.5677,9898088.0
2023-07-24,62.5871,63.24,62.5871,62.6161,6886671.0
2023-07-25,62.3936,62.5387,61.6681,61.6874,6966665.0
2023-07-26,61.078,61.8035,60.87,61.3392,11032204.0
2023-07-27,59.0079,60.4879,58.4081,58.7467,22625386.0
2023-07-28,58.8144,59.4916,58.0889,59.4045,11595301.0
2023-07-29,58.8144,59.4916,58.0889,59.4045,11595301.0
2023-07-30,58.8144,59.4916,58.0889,59.4045,11595301.0
2023-07-31,59.3465,60.2824,59.1143,60.159,11702181.0
2023-08-01,60.2848,60.5266,59.182,59.5206,9228108.0
2023-08-02,59.1723,60.2896,59.0284,59.7334,11937963.0
2023-08-03,59.4529,59.4577,58.4758,59.2304,6878801.0
2023-08-04,59.0853,59.4432,58.3985,58.5145,7625241.0
2023-08-05,59.0853,59.4432,58.3985,58.5145,7625241.0
2023-08-06,59.0853,59.4432,58.3985,58.5145,7625241.0
2023-08-07,58.5339,58.7757,58.1373,58.4952,9774048.0
2023-08-08,58.708,58.8338,57.76,58.1953,12497753.0
2023-08-09,57.8471,58.9595,57.7987,58.6403,7705323.0
2023-08-10,59.0949,59.9269,58.9595,59.2884,23791599.0
2023-08-11,59.5206,59.714,59.0756,59.2304,16836207.0
2023-08-12,59.5206,59.714,59.0756,59.2304,16836207.0
2023-08-13,59.5206,59.714,59.0756,59.2304,16836207.0
2023-08-14,59.3465,59.864,59.211,59.6076,19536742.0
2023-08-15,59.5206,60.1178,59.2014,59.7334,14442505.0
2023-08-16,59.3368,59.6076,58.8966,58.9402,9611121.0
2023-08-17,59.0224,60.6669,59.0079,60.1203,17886427.0
2023-08-18,60.188,60.5363,59.8495,60.0333,8200761.0
2023-08-19,60.188,60.5363,59.8495,60.0333,8200761.0
2023-08-20,60.188,60.5363,59.8495,60.0333,8200761.0
2023-08-21,60.101,60.4492,59.8785,59.8882,9898069.0
2023-08-22,59.7914,60.101,59.5883,59.8398,8716751.0
2023-08-23,60.2267,60.3597,59.4045,59.5496,7859455.0
2023-08-24,59.3561,59.9849,59.2255,59.2787,8277510.0
2023-08-25,59.4142,60.2654,59.2497,60.0526,7953416.0
2023-08-26,59.4142,60.2654,59.2497,60.0526,7953416.0
2023-08-27,59.4142,60.2654,59.2497,60.0526,7953416.0
2023-08-28,60.0333,60.3705,59.3755,59.627,6848936.0
2023-08-29,59.9559,61.3392,59.9559,60.7975,11978972.0
2023-08-30,60.8749,60.9716,60.1687,60.3428,9052858.0
2023-08-31,60.4105,60.4879,59.6367,59.6367,11464813.0
2023-09-01,59.8108,60.3573,59.8108,59.9946,6838840.0
2023-09-02,59.8108,60.3573,59.8108,59.9946,6838840.0
2023-09-03,59.8108,60.3573,59.8108,59.9946,6838840.0
2023-09-04,59.8108,60.3573,59.8108,59.9946,6838840.0
2023-09-05,59.8688,59.9752,58.6113,58.6596,10887735.0
2023-09-06,58.3307,58.4275,57.5085,57.7213,12247236.0
2023-09-07,57.9148,58.5242,57.9003,58.0115,9697699.0
