,LECO US Equity,LECO US Equity,LECO US Equity,LECO US Equity,LECO US Equity
2022-08-13,141.6739,143.5745,140.0461,143.5745,125470.0
2022-08-14,141.6739,143.5745,140.0461,143.5745,125470.0
2022-08-15,143.1067,144.6662,142.2587,144.3251,180153.0
2022-08-16,143.8182,144.7442,143.2821,144.2471,194848.0
2022-08-17,143.3309,144.1009,142.522,143.6233,174439.0
2022-08-18,143.9644,144.5298,143.4186,144.0424,95939.0
2022-08-19,143.3114,144.1984,142.5316,143.4771,153459.0
2022-08-20,143.3114,144.1984,142.5316,143.4771,153459.0
2022-08-21,143.3114,144.1984,142.5316,143.4771,153459.0
2022-08-22,142.4829,142.4829,140.0364,140.3483,153056.0
2022-08-23,140.6602,141.8591,139.8804,139.9876,172260.0
2022-08-24,139.8901,140.6894,139.3265,140.0753,159290.0
2022-08-25,140.6992,142.0248,140.3239,141.8201,170495.0
2022-08-26,142.015,142.015,137.2194,137.3364,165536.0
2022-08-27,142.015,142.015,137.2194,137.3364,165536.0
2022-08-28,142.015,142.015,137.2194,137.3364,165536.0
2022-08-29,137.0537,137.1512,135.2505,136.4104,121779.0
2022-08-30,136.235,138.6425,134.0809,134.4415,251629.0
2022-08-31,134.7534,135.6892,132.7065,133.2329,158564.0
2022-09-01,132.5408,134.0029,131.8391,133.6813,226277.0
2022-09-02,134.2368,135.2505,131.6685,132.0827,242300.0
2022-09-03,134.2368,135.2505,131.6685,132.0827,242300.0
2022-09-04,134.2368,135.2505,131.6685,132.0827,242300.0
2022-09-05,134.2368,135.2505,131.6685,132.0827,242300.0
2022-09-06,131.6636,132.8333,130.6012,132.2972,158200.0
2022-09-07,132.1412,135.3772,131.4394,134.617,203918.0
2022-09-08,133.4668,135.1628,132.3849,135.0653,147619.0
2022-09-09,135.7379,137.083,135.5722,136.235,188546.0
2022-09-10,135.7379,137.083,135.5722,136.235,188546.0
2022-09-11,135.7379,137.083,135.5722,136.235,188546.0
2022-09-12,137.8238,138.1064,136.8491,137.8822,192846.0
2022-09-13,135.5332,137.3072,135.5235,136.0498,249398.0
2022-09-14,136.1375,136.7613,134.2697,136.0108,317828.0
2022-09-15,135.5624,136.8198,132.9746,133.3791,267440.0
2022-09-16,132.2679,132.5019,129.4023,130.6402,454422.0
2022-09-17,132.2679,132.5019,129.4023,130.6402,454422.0
2022-09-18,132.2679,132.5019,129.4023,130.6402,454422.0
2022-09-19,130.5134,134.1345,130.221,133.8567,316239.0
2022-09-20,133.847,133.847,131.0057,132.4336,163504.0
2022-09-21,133.5448,134.6462,131.1665,131.2152,201177.0
2022-09-22,130.4647,131.03,126.4928,126.5756,271413.0
2022-09-23,125.3767,126.0005,122.979,124.3241,388876.0
2022-09-24,125.3767,126.0005,122.979,124.3241,388876.0
2022-09-25,125.3767,126.0005,122.979,124.3241,388876.0
2022-09-26,124.0024,126.1175,123.0179,123.5248,292861.0
2022-09-27,124.4898,124.8504,121.5071,122.5208,467572.0
2022-09-28,123.5345,125.6594,122.3941,124.6652,293982.0
2022-09-29,123.7645,124.5281,122.3254,124.4693,245508.0
2022-09-30,124.5477,125.2476,122.8442,123.0792,301053.0
2022-10-01,124.5477,125.2476,122.8442,123.0792,301053.0
2022-10-02,124.5477,125.2476,122.8442,123.0792,301053.0
2022-10-03,124.5477,125.8889,123.2946,124.6064,354011.0
2022-10-04,126.0945,127.5826,125.3896,127.4455,366676.0
2022-10-05,126.8777,128.8797,126.5252,127.3672,300439.0
2022-10-06,126.77,127.4161,124.3127,124.5379,341929.0
2022-10-07,123.5883,123.5883,120.3967,121.4345,240081.0
2022-10-08,123.5883,123.5883,120.3967,121.4345,240081.0
2022-10-09,123.5883,123.5883,120.3967,121.4345,240081.0
2022-10-10,121.6792,122.1296,117.959,119.8681,356482.0
2022-10-11,119.3688,121.7086,119.1145,120.7785,268121.0
2022-10-12,121.1995,121.6988,119.7995,119.8681,187942.0
2022-10-13,117.6458,122.8589,117.4891,122.061,270618.0
2022-10-14,123.6176,123.6372,119.594,119.9268,346259.0
2022-10-15,123.6176,123.6372,119.594,119.9268,346259.0
2022-10-16,123.6176,123.6372,119.594,119.9268,346259.0
2022-10-17,121.5813,124.0582,121.5226,123.7155,303206.0
2022-10-18,125.8008,127.2595,124.6651,127.0833,347059.0
2022-10-19,127.3182,127.842,125.2917,127.2791,325164.0
2022-10-20,127.7,127.9448,123.7841,124.0092,254066.0
2022-10-21,124.3421,128.9825,124.1169,128.5713,405707.0
2022-10-22,124.3421,128.9825,124.1169,128.5713,405707.0
2022-10-23,124.3421,128.9825,124.1169,128.5713,405707.0
2022-10-24,129.4328,131.0384,129.0021,130.1965,362425.0
2022-10-25,130.0986,134.2006,129.7168,134.1124,369898.0
2022-10-26,134.5922,136.6431,133.5153,135.4145,481392.0
2022-10-27,136.2956,140.0941,135.5614,136.9711,614971.0
2022-10-28,138.4885,139.6144,137.1571,137.813,415483.0
2022-10-29,138.4885,139.6144,137.1571,137.813,415483.0
2022-10-30,138.4885,139.6144,137.1571,137.813,415483.0
2022-10-31,137.7837,139.6144,136.5061,139.0172,635433.0
2022-11-01,140.3486,140.613,138.3319,139.8983,408664.0
2022-11-02,138.9193,140.2116,135.7669,135.8551,348884.0
2022-11-03,134.7782,138.5473,133.1432,137.8718,261871.0
2022-11-04,139.5165,140.9752,137.3725,139.5948,220212.0
2022-11-05,139.5165,140.9752,137.3725,139.5948,220212.0
2022-11-06,139.5165,140.9752,137.3725,139.5948,220212.0
2022-11-07,139.771,140.9556,138.1753,140.4955,242949.0
2022-11-08,140.8871,143.08,140.2214,142.4535,245458.0
2022-11-09,141.122,142.9224,140.0158,141.1123,247340.0
2022-11-10,144.8912,144.8912,141.1123,142.7374,487913.0
2022-11-11,142.6395,143.6087,141.4157,142.3849,252239.0
2022-11-12,142.6395,143.6087,141.4157,142.3849,252239.0
2022-11-13,142.6395,143.6087,141.4157,142.3849,252239.0
2022-11-14,142.4828,145.273,140.7843,142.8451,361823.0
2022-11-15,143.4716,146.8543,143.2954,145.3023,311394.0
2022-11-16,145.2828,146.1932,143.8926,145.2926,254988.0
2022-11-17,143.6576,144.7247,140.226,142.7668,274442.0
2022-11-18,144.5779,145.5471,143.1681,144.6268,291787.0
2022-11-19,144.5779,145.5471,143.1681,144.6268,291787.0
2022-11-20,144.5779,145.5471,143.1681,144.6268,291787.0
2022-11-21,144.7639,146.1873,144.5975,145.8702,172768.0
2022-11-22,146.7513,146.7953,144.2842,146.4967,324422.0
2022-11-23,146.5457,147.5149,144.9597,145.1751,826805.0
2022-11-24,146.5457,147.5149,144.9597,145.1751,826805.0
2022-11-25,145.88,146.6485,145.2372,145.8212,93739.0
2022-11-26,145.88,146.6485,145.2372,145.8212,93739.0
2022-11-27,145.88,146.6485,145.2372,145.8212,93739.0
2022-11-28,144.7247,145.2044,142.0815,142.4828,186703.0
2022-11-29,142.0129,143.1657,141.357,141.7486,177112.0
2022-11-30,142.1304,144.9793,139.8396,144.7737,379300.0
2022-12-01,145.9779,146.8394,143.7796,145.0576,251829.0
2022-12-02,144.1863,145.9681,143.3052,145.1163,230344.0
2022-12-03,144.1863,145.9681,143.3052,145.1163,230344.0
2022-12-04,144.1863,145.9681,143.3052,145.1163,230344.0
2022-12-05,144.3821,144.4653,142.8059,143.5108,163358.0
2022-12-06,143.5206,143.7457,139.1053,140.799,291550.0
2022-12-07,140.799,143.8192,140.799,143.5499,326636.0
2022-12-08,144.3331,145.3219,143.0409,144.715,249599.0
2022-12-09,144.6562,145.3807,142.4731,142.6982,199081.0
2022-12-10,144.6562,145.3807,142.4731,142.6982,199081.0
2022-12-11,144.6562,145.3807,142.4731,142.6982,199081.0
2022-12-12,143.2954,144.7835,141.6801,144.5681,163084.0
2022-12-13,146.996,147.182,144.1863,144.6268,228914.0
2022-12-14,145.3023,146.3395,142.5905,143.08,221587.0
2022-12-15,141.7682,141.7682,138.7333,140.0549,367585.0
2022-12-16,138.6941,140.4955,138.048,139.1053,920081.0
2022-12-17,138.6941,140.4955,138.048,139.1053,920081.0
2022-12-18,138.6941,140.4955,138.048,139.1053,920081.0
2022-12-19,138.8606,140.4074,136.9809,137.5487,209261.0
2022-12-20,137.1865,139.9813,137.0005,137.5487,236275.0
2022-12-21,138.4298,141.2689,138.234,141.1123,292352.0
2022-12-22,139.9766,141.9052,138.7529,140.9262,362056.0
2022-12-23,140.9262,142.4535,140.3486,142.0031,224849.0
2022-12-24,140.9262,142.4535,140.3486,142.0031,224849.0
2022-12-25,140.9262,142.4535,140.3486,142.0031,224849.0
2022-12-26,140.9262,142.4535,140.3486,142.0031,224849.0
2022-12-27,142.8744,145.0968,142.6297,143.4716,458286.0
2022-12-28,143.6576,144.3821,139.4773,139.6633,691447.0
2022-12-29,140.5189,143.4888,139.624,143.0561,282317.0
2022-12-30,142.1218,142.6627,141.1384,142.0923,214916.0
2022-12-31,142.1218,142.6627,141.1384,142.0923,214916.0
2023-01-01,142.1218,142.6627,141.1384,142.0923,214916.0
2023-01-02,142.1218,142.6627,141.1384,142.0923,214916.0
2023-01-03,142.5349,144.246,141.3695,143.7543,268710.0
2023-01-04,144.8262,146.5472,144.1771,146.3898,371026.0
2023-01-05,146.1538,146.7438,145.2933,145.8883,226150.0
2023-01-06,147.3634,152.2312,147.3634,151.1003,381987.0
2023-01-07,147.3634,152.2312,147.3634,151.1003,381987.0
2023-01-08,147.3634,152.2312,147.3634,151.1003,381987.0
2023-01-09,151.1003,154.0014,150.8348,151.71,401037.0
2023-01-10,151.592,153.1261,150.7561,152.6639,494048.0
2023-01-11,153.195,155.1323,152.9591,154.5717,204134.0
2023-01-12,155.3585,156.2926,153.8834,154.5717,232777.0
2023-01-13,154.139,156.155,149.6668,155.447,218792.0
2023-01-14,154.139,156.155,149.6668,155.447,218792.0
2023-01-15,154.139,156.155,149.6668,155.447,218792.0
2023-01-16,154.139,156.155,149.6668,155.447,218792.0
2023-01-17,155.5945,156.7549,154.7291,156.3615,255966.0
2023-01-18,156.7156,157.1384,153.0376,153.9915,387669.0
2023-01-19,153.8637,153.9227,151.4839,151.7395,431481.0
2023-01-20,152.2509,154.3554,151.2183,154.1292,298461.0
2023-01-21,152.2509,154.3554,151.2183,154.1292,298461.0
2023-01-22,152.2509,154.3554,151.2183,154.1292,298461.0
2023-01-23,154.3947,155.5453,153.6473,155.329,364961.0
2023-01-24,156.0469,157.3056,154.3947,155.624,434476.0
2023-01-25,154.7979,155.86,153.4113,155.3093,966526.0
2023-01-26,155.6043,158.112,154.8864,158.0432,334066.0
2023-01-27,157.4728,161.2343,157.4335,160.3935,391287.0
2023-01-28,157.4728,161.2343,157.4335,160.3935,391287.0
2023-01-29,157.4728,161.2343,157.4335,160.3935,391287.0
2023-01-30,160.4919,160.7869,159.2429,160.0887,343763.0
2023-01-31,160.0887,164.5337,159.7051,164.101,585662.0
2023-02-01,163.8354,167.9117,163.147,166.7561,337099.0
2023-02-02,166.9528,169.9719,166.348,169.2933,333645.0
2023-02-03,168.664,171.7223,168.3247,171.6043,627002.0
2023-02-04,168.664,171.7223,168.3247,171.6043,627002.0
2023-02-05,168.664,171.7223,168.3247,171.6043,627002.0
2023-02-06,169.9325,171.1126,168.6836,169.6375,347136.0
2023-02-07,168.9491,171.0438,168.1821,170.8176,437908.0
2023-02-08,169.8539,170.6603,169.2835,169.4605,330794.0
2023-02-09,170.7783,171.3782,168.841,169.1262,194702.0
2023-02-10,169.1262,169.7654,168.2116,169.4802,186178.0
2023-02-11,169.1262,169.7654,168.2116,169.4802,186178.0
2023-02-12,169.1262,169.7654,168.2116,169.4802,186178.0
2023-02-13,169.195,171.3093,169.195,171.0143,288132.0
2023-02-14,171.0831,171.7519,169.667,171.4175,250359.0
2023-02-15,170.4341,173.2614,170.4341,173.0499,256733.0
2023-02-16,171.034,173.0794,170.1981,171.4863,441488.0
2023-02-17,171.3683,173.5908,170.5423,173.3646,601893.0
2023-02-18,171.3683,173.5908,170.5423,173.3646,601893.0
2023-02-19,171.3683,173.5908,170.5423,173.3646,601893.0
2023-02-20,171.3683,173.5908,170.5423,173.3646,601893.0
2023-02-21,165.9104,170.1292,160.4033,160.6295,918393.0
2023-02-22,161.8293,162.8029,159.3413,161.3277,742957.0
2023-02-23,162.1931,164.0223,160.5902,163.5502,914888.0
2023-02-24,162.262,163.4716,159.9983,163.1569,307668.0
2023-02-25,162.262,163.4716,159.9983,163.1569,307668.0
2023-02-26,162.262,163.4716,159.9983,163.1569,307668.0
2023-02-27,164.3075,167.9166,164.219,165.2319,596493.0
2023-02-28,165.7137,167.0512,164.6713,165.1434,417743.0
2023-03-01,164.2386,167.179,164.0292,166.3923,285583.0
2023-03-02,165.9596,169.0475,165.2319,169.0475,318821.0
2023-03-03,169.7555,171.2306,168.2313,170.5619,276235.0
2023-03-04,169.7555,171.2306,168.2313,170.5619,276235.0
2023-03-05,169.7555,171.2306,168.2313,170.5619,276235.0
2023-03-06,170.1391,171.2306,166.9332,167.9067,425361.0
2023-03-07,167.6805,168.3198,166.9528,167.5134,408322.0
2023-03-08,167.179,169.1852,167.179,168.8803,209142.0
2023-03-09,169.2442,171.0045,168.2362,168.4869,397225.0
2023-03-10,168.1034,168.1034,163.4765,163.7666,436764.0
2023-03-11,168.1034,168.1034,163.4765,163.7666,436764.0
2023-03-12,168.1034,168.1034,163.4765,163.7666,436764.0
2023-03-13,161.7506,164.5435,161.374,162.7242,193777.0
2023-03-14,165.2417,167.3462,164.2091,166.589,293427.0
2023-03-15,163.0192,163.5601,158.0727,160.3148,370102.0
2023-03-16,158.584,160.8557,158.1513,160.0887,664129.0
2023-03-17,159.4003,159.4003,156.7647,157.9252,1155796.0
2023-03-18,159.4003,159.4003,156.7647,157.9252,1155796.0
2023-03-19,159.4003,159.4003,156.7647,157.9252,1155796.0
2023-03-20,158.8594,161.8759,158.8594,161.1999,369583.0
2023-03-21,163.2356,164.4255,162.262,164.3075,300658.0
2023-03-22,163.9043,164.2583,160.1083,160.3542,428470.0
2023-03-23,160.5509,162.7734,159.3462,161.0032,412065.0
2023-03-24,159.4199,159.9264,156.1059,158.1022,537781.0
2023-03-25,159.4199,159.9264,156.1059,158.1022,537781.0
2023-03-26,159.4199,159.9264,156.1059,158.1022,537781.0
2023-03-27,159.1741,160.9147,158.0137,159.5871,351669.0
2023-03-28,159.9608,162.3554,159.8035,162.1341,291642.0
2023-03-29,162.4685,164.2386,161.8293,164.101,257440.0
2023-03-30,165.4336,166.2826,164.7228,165.6409,254698.0
2023-03-31,166.5096,167.4623,165.6459,166.9341,285016.0
2023-04-01,166.5096,167.4623,165.6459,166.9341,285016.0
2023-04-02,166.5096,167.4623,165.6459,166.9341,285016.0
2023-04-03,166.5491,168.4444,165.4139,166.9638,297147.0
2023-04-04,166.5294,166.5294,159.545,160.4976,408592.0
2023-04-05,159.3229,159.7967,155.1668,156.8253,465119.0
2023-04-06,156.5982,156.5982,151.6228,152.2052,733625.0
2023-04-07,156.5982,156.5982,151.6228,152.2052,733625.0
2023-04-08,156.5982,156.5982,151.6228,152.2052,733625.0
2023-04-09,156.5982,156.5982,151.6228,152.2052,733625.0
2023-04-10,151.4155,157.6348,150.4085,157.5065,630898.0
2023-04-11,158.316,159.3328,157.4275,158.3258,240047.0
2023-04-12,159.2834,159.6092,157.8618,158.158,371832.0
2023-04-13,157.6842,157.9285,154.4462,157.4966,329410.0
2023-04-14,157.0425,159.6684,156.3514,156.9635,243331.0
2023-04-15,157.0425,159.6684,156.3514,156.9635,243331.0
2023-04-16,157.0425,159.6684,156.3514,156.9635,243331.0
2023-04-17,157.388,158.5562,157.388,158.1185,225548.0
2023-04-18,158.9379,159.6487,157.5756,159.0169,181240.0
2023-04-19,158.9478,158.9478,156.9141,158.2765,170471.0
2023-04-20,157.6447,158.5233,156.8056,157.7434,226647.0
2023-04-21,158.0198,158.237,155.8381,157.9902,325905.0
2023-04-22,158.0198,158.237,155.8381,157.9902,325905.0
2023-04-23,158.0198,158.237,155.8381,157.9902,325905.0
2023-04-24,157.931,159.6487,157.4768,158.6713,332196.0
2023-04-25,158.1679,158.5331,156.3613,156.3613,507787.0
2023-04-26,155.5025,157.3288,153.227,154.0513,1160148.0
2023-04-27,157.0721,162.2647,154.7917,161.7119,805675.0
2023-04-28,162.5016,167.3734,160.0041,165.6508,835341.0
2023-04-29,162.5016,167.3734,160.0041,165.6508,835341.0
2023-04-30,162.5016,167.3734,160.0041,165.6508,835341.0
2023-05-01,165.3842,169.3824,165.3842,168.4347,453906.0
2023-05-02,168.3458,169.1751,165.0486,168.0003,391827.0
2023-05-03,168.4939,171.002,167.7041,167.7831,330803.0
2023-05-04,167.872,167.872,163.8738,164.5353,327486.0
2023-05-05,166.6676,168.9381,165.1473,168.2767,299206.0
2023-05-06,166.6676,168.9381,165.1473,168.2767,299206.0
2023-05-07,166.6676,168.9381,165.1473,168.2767,299206.0
2023-05-08,168.4445,169.6193,166.7564,167.329,194773.0
2023-05-09,166.7762,167.8473,166.174,167.0526,214947.0
2023-05-10,167.9115,168.0743,163.0841,165.9371,254815.0
2023-05-11,165.4237,165.4237,163.8344,164.8907,196220.0
2023-05-12,165.7298,166.6676,164.4267,166.174,241333.0
2023-05-13,165.7298,166.6676,164.4267,166.174,241333.0
2023-05-14,165.7298,166.6676,164.4267,166.174,241333.0
2023-05-15,166.174,167.6449,165.3053,167.5561,230802.0
2023-05-16,166.6577,167.1908,164.4563,165.2954,331809.0
2023-05-17,166.174,167.3093,165.3003,166.9539,227289.0
2023-05-18,166.7367,168.9862,166.0259,168.2175,231696.0
2023-05-19,169.6489,170.3992,167.5659,168.0201,240610.0
2023-05-20,169.6489,170.3992,167.5659,168.0201,240610.0
2023-05-21,169.6489,170.3992,167.5659,168.0201,240610.0
2023-05-22,168.5038,169.7378,167.0082,169.0862,212064.0
2023-05-23,168.7012,169.7871,166.7219,167.5956,446908.0
2023-05-24,167.329,167.3784,165.4336,166.3912,944287.0
2023-05-25,167.023,169.9253,166.0753,168.7999,343074.0
2023-05-26,169.1356,172.0972,168.489,171.416,236012.0
2023-05-27,169.1356,172.0972,168.489,171.416,236012.0
2023-05-28,169.1356,172.0972,168.489,171.416,236012.0
2023-05-29,169.1356,172.0972,168.489,171.416,236012.0
2023-05-30,172.5513,174.2887,171.8504,173.0942,455999.0
2023-05-31,172.186,173.114,167.329,167.487,446507.0
2023-06-01,167.9509,173.2226,167.6696,173.0054,445953.0
2023-06-02,174.6145,179.9552,174.5158,179.4715,582942.0
2023-06-03,174.6145,179.9552,174.5158,179.4715,582942.0
2023-06-04,174.6145,179.9552,174.5158,179.4715,582942.0
2023-06-05,178.8693,178.9005,174.7428,178.3658,284828.0
2023-06-06,178.0795,182.1961,177.1121,181.3077,237020.0
2023-06-07,181.4656,187.1123,180.6364,186.7175,307975.0
2023-06-08,186.056,189.294,185.7895,188.1686,372519.0
2023-06-09,187.6454,188.3217,185.6316,188.0798,231194.0
2023-06-10,187.6454,188.3217,185.6316,188.0798,231194.0
2023-06-11,187.6454,188.3217,185.6316,188.0798,231194.0
2023-06-12,187.7343,189.9555,186.7175,189.5803,261767.0
2023-06-13,189.8567,193.9733,189.8567,192.7591,338457.0
2023-06-14,192.8973,192.9466,190.449,192.068,396259.0
2023-06-15,190.686,194.2794,190.686,193.5735,335030.0
2023-06-16,193.9635,194.7335,192.1964,193.4205,666014.0
2023-06-17,193.9635,194.7335,192.1964,193.4205,666014.0
2023-06-18,193.9635,194.7335,192.1964,193.4205,666014.0
2023-06-19,193.9635,194.7335,192.1964,193.4205,666014.0
2023-06-20,192.5024,193.1929,190.6613,191.9595,268575.0
2023-06-21,190.686,193.7611,190.3306,192.5715,334684.0
2023-06-22,192.6307,192.6307,189.837,190.4096,352666.0
2023-06-23,189.2545,190.3306,186.3917,187.1617,663891.0
2023-06-24,189.2545,190.3306,186.3917,187.1617,663891.0
2023-06-25,189.2545,190.3306,186.3917,187.1617,663891.0
2023-06-26,187.4875,190.6119,187.3986,189.3829,444937.0
2023-06-27,189.7876,192.2359,189.3435,191.6041,287406.0
2023-06-28,194.0523,194.7038,191.4955,191.8212,488585.0
2023-06-29,191.752,195.8029,190.8556,195.4563,393761.0
2023-06-30,197.1004,197.8086,195.5058,196.734,370619.0
2023-07-01,197.1004,197.8086,195.5058,196.734,370619.0
2023-07-02,197.1004,197.8086,195.5058,196.734,370619.0
2023-07-03,195.6246,197.0707,194.6243,197.0707,121930.0
2023-07-04,195.6246,197.0707,194.6243,197.0707,121930.0
2023-07-05,195.3176,195.6147,192.7028,193.0297,340302.0
2023-07-06,191.7024,192.9405,187.3544,191.4449,284586.0
2023-07-07,191.6034,193.9904,189.6076,191.5935,261681.0
2023-07-08,191.6034,193.9904,189.6076,191.5935,261681.0
2023-07-09,191.6034,193.9904,189.6076,191.5935,261681.0
2023-07-10,192.1482,195.4513,192.0986,195.1393,186861.0
2023-07-11,195.2483,196.4368,194.5252,196.1892,270808.0
2023-07-12,198.5663,198.8684,196.1595,197.1599,290117.0
2023-07-13,197.1301,198.5415,196.1991,197.9126,157983.0
2023-07-14,197.8334,198.9031,196.318,197.9126,328532.0
2023-07-15,197.8334,198.9031,196.318,197.9126,328532.0
2023-07-16,197.8334,198.9031,196.318,197.9126,328532.0
2023-07-17,196.9915,201.5278,196.942,200.7354,255218.0
2023-07-18,199.9628,206.549,199.9628,205.7669,468900.0
2023-07-19,206.2522,207.4309,203.4592,207.0149,461930.0
2023-07-20,207.9954,208.8472,205.6877,208.035,329987.0
2023-07-21,207.1733,208.4708,204.7814,205.8659,428681.0
2023-07-22,207.1733,208.4708,204.7814,205.8659,428681.0
2023-07-23,207.1733,208.4708,204.7814,205.8659,428681.0
2023-07-24,206.0541,208.0549,204.8953,204.9646,394453.0
2023-07-25,203.885,205.5688,203.2412,203.4492,345499.0
2023-07-26,203.2016,204.0287,200.1609,202.0131,379133.0
2023-07-27,207.005,207.005,188.3646,195.8723,781224.0
2023-07-28,197.873,197.873,194.555,197.2292,456564.0
2023-07-29,197.873,197.873,194.555,197.2292,456564.0
2023-07-30,197.873,197.873,194.555,197.2292,456564.0
2023-07-31,197.4372,199.1507,195.6098,198.7941,365893.0
2023-08-01,197.9225,199.7449,197.6105,198.2295,243971.0
2023-08-02,196.5656,198.18,195.3968,195.8425,232419.0
2023-08-03,194.6144,195.2582,192.7325,193.0098,501347.0
2023-08-04,193.7725,193.7725,188.8301,189.4838,322761.0
2023-08-05,193.7725,193.7725,188.8301,189.4838,322761.0
2023-08-06,193.7725,193.7725,188.8301,189.4838,322761.0
2023-08-07,190.2168,195.2285,189.9493,195.1096,306083.0
2023-08-08,192.9009,194.0795,190.0682,192.9306,200582.0
2023-08-09,192.2274,193.1287,190.0781,190.4545,287220.0
2023-08-10,190.6526,191.96,187.4138,188.117,195882.0
2023-08-11,187.9882,189.1319,187.2058,187.4732,155711.0
2023-08-12,187.9882,189.1319,187.2058,187.4732,155711.0
2023-08-13,187.9882,189.1319,187.2058,187.4732,155711.0
2023-08-14,186.5125,189.5036,184.799,188.9193,243921.0
2023-08-15,187.8496,188.84,185.9776,187.2157,270664.0
2023-08-16,187.2058,188.7976,185.4644,185.7201,319910.0
2023-08-17,186.0866,187.077,182.5333,182.7685,216864.0
2023-08-18,182.3327,183.8382,181.0204,182.204,266506.0
2023-08-19,182.3327,183.8382,181.0204,182.204,266506.0
2023-08-20,182.3327,183.8382,181.0204,182.204,266506.0
2023-08-21,182.2436,184.0264,180.7678,183.967,206473.0
2023-08-22,185.1654,185.2546,182.8131,183.6302,238307.0
2023-08-23,183.759,186.7502,183.2539,186.2153,174727.0
2023-08-24,185.5814,187.7109,183.7788,183.8481,114088.0
2023-08-25,185.007,186.037,183.0261,184.6603,124009.0
2023-08-26,185.007,186.037,183.0261,184.6603,124009.0
2023-08-27,185.007,186.037,183.0261,184.6603,124009.0
2023-08-28,186.0073,187.2256,184.6702,186.4233,234659.0
2023-08-29,186.4233,189.2164,185.4131,189.1867,148119.0
2023-08-30,189.1867,191.3459,189.1768,190.7516,281194.0
2023-08-31,191.643,193.5645,190.4545,190.6229,302194.0
2023-09-01,191.4647,193.4655,190.8606,192.3462,168840.0
2023-09-02,191.4647,193.4655,190.8606,192.3462,168840.0
2023-09-03,191.4647,193.4655,190.8606,192.3462,168840.0
2023-09-04,191.4647,193.4655,190.8606,192.3462,168840.0
2023-09-05,191.1577,191.1676,182.4169,184.3731,317207.0
2023-09-06,185.0367,188.8252,183.4123,184.3929,277377.0
2023-09-07,183.7293,185.3091,177.3805,178.9949,517026.0
2023-09-08,178.777,179.7378,177.3854,178.5987,273494.0
2023-09-09,178.777,179.7378,177.3854,178.5987,273494.0
2023-09-10,178.777,179.7378,177.3854,178.5987,273494.0
2023-09-11,179.2227,180.7035,177.945,179.401,236302.0
2023-09-12,178.569,181.2928,178.2521,180.7282,238824.0
2023-09-13,180.8273,181.2333,176.5584,177.2319,454680.0
2023-09-14,179.0147,180.2726,178.4378,179.302,427913.0
2023-09-15,179.2128,179.817,177.6677,179.4703,699753.0
2023-09-16,179.2128,179.817,177.6677,179.4703,699753.0
2023-09-17,179.2128,179.817,177.6677,179.4703,699753.0
2023-09-18,180.1934,181.2928,179.1138,179.302,321907.0
2023-09-19,179.0742,179.9557,177.0338,178.7968,320012.0
2023-09-20,179.8962,181.9762,178.0144,178.054,213368.0
2023-09-21,177.1923,177.2913,174.944,174.9737,171446.0
2023-09-22,174.9836,176.5485,174.8944,175.1123,180654.0
2023-09-23,174.9836,176.5485,174.8944,175.1123,180654.0
2023-09-24,174.9836,176.5485,174.8944,175.1123,180654.0
2023-09-25,174.6072,178.3066,174.6072,178.0243,225342.0
2023-09-26,176.9447,177.8163,176.1622,176.3108,245602.0
2023-09-27,174.6864,178.8711,174.6864,178.5987,380382.0
2023-09-28,178.8472,184.0755,178.5838,183.1014,338594.0
2023-09-29,184.662,185.1391,179.8412,180.696,372327.0
2023-09-30,184.662,185.1391,179.8412,180.696,372327.0
2023-10-01,184.662,185.1391,179.8412,180.696,372327.0
2023-10-02,180.8053,181.2129,176.9884,177.8134,181939.0
2023-10-03,176.6008,178.7875,176.5809,178.5689,327016.0
2023-10-04,178.4098,180.2288,177.6147,179.6821,242259.0
2023-10-05,179.9207,181.2129,178.0122,179.543,228235.0
2023-10-06,179.2249,184.4234,179.1752,183.2306,210890.0
2023-10-07,179.2249,184.4234,179.1752,183.2306,210890.0
2023-10-08,179.2249,184.4234,179.1752,183.2306,210890.0
2023-10-09,181.8391,184.2743,179.6324,183.6084,201500.0
2023-10-10,184.5825,186.5903,183.7674,184.3538,182240.0
2023-10-11,184.8807,186.8388,184.6222,186.5605,153077.0
2023-10-12,187.3954,187.3954,182.7883,183.4394,244655.0
2023-10-13,183.9761,183.9761,181.1532,182.2068,231766.0
2023-10-14,183.9761,183.9761,181.1532,182.2068,231766.0
2023-10-15,183.9761,183.9761,181.1532,182.2068,231766.0
2023-10-16,183.668,185.8249,181.6999,184.2246,504416.0
2023-10-17,184.165,189.1747,183.4714,187.1171,284941.0
2023-10-18,185.1292,185.1292,174.2749,174.8315,459267.0
2023-10-19,174.7321,177.2668,172.6646,173.2312,285259.0
2023-10-20,173.1815,174.4538,170.0306,170.7661,358406.0
2023-10-21,173.1815,174.4538,170.0306,170.7661,358406.0
2023-10-22,173.1815,174.4538,170.0306,170.7661,358406.0
2023-10-23,170.7562,172.4459,169.6827,170.0504,237065.0
2023-10-24,172.0285,172.1676,165.3688,166.989,556287.0
2023-10-25,166.5914,167.4959,163.0131,163.4902,908311.0
2023-10-26,164.4245,168.4899,163.6393,167.1083,681199.0
2023-10-27,174.9309,175.7062,167.7842,171.6309,802480.0
2023-10-28,174.9309,175.7062,167.7842,171.6309,802480.0
