,CLB US Equity,CLB US Equity,CLB US Equity,CLB US Equity,CLB US Equity
2022-08-12,17.1089,17.1587,16.7203,17.099,372376.0
2022-08-13,17.1089,17.1587,16.7203,17.099,372376.0
2022-08-14,17.1089,17.1587,16.7203,17.099,372376.0
2022-08-15,16.3018,16.6306,15.8235,16.531,295750.0
2022-08-16,16.6207,16.8698,15.958,16.0925,243917.0
2022-08-17,16.0925,16.5111,15.8733,16.2719,211486.0
2022-08-18,16.6904,16.9993,16.5409,16.9196,184320.0
2022-08-19,16.6804,16.8897,16.3018,16.3118,189077.0
2022-08-20,16.6804,16.8897,16.3018,16.3118,189077.0
2022-08-21,16.6804,16.8897,16.3018,16.3118,189077.0
2022-08-22,16.0228,16.4812,15.5943,16.3715,392916.0
2022-08-23,16.6904,17.5573,16.6904,17.2783,544336.0
2022-08-24,17.2883,17.6869,17.1189,17.6271,299913.0
2022-08-25,17.647,17.9061,17.4577,17.637,257943.0
2022-08-26,17.368,17.5274,16.6904,16.7901,353225.0
2022-08-27,17.368,17.5274,16.6904,16.7901,353225.0
2022-08-28,17.368,17.5274,16.6904,16.7901,353225.0
2022-08-29,16.6705,17.099,16.555,16.7602,203184.0
2022-08-30,16.3417,16.6705,15.7538,16.252,406236.0
2022-08-31,15.8733,16.5708,15.7936,16.0925,377270.0
2022-09-01,15.7637,16.2221,15.1659,16.1125,679536.0
2022-09-02,16.7502,17.0292,16.2719,16.8698,347154.0
2022-09-03,16.7502,17.0292,16.2719,16.8698,347154.0
2022-09-04,16.7502,17.0292,16.2719,16.8698,347154.0
2022-09-05,16.7502,17.0292,16.2719,16.8698,347154.0
2022-09-06,17.1089,17.1239,16.3018,16.9794,704878.0
2022-09-07,16.4612,16.7602,16.0328,16.4812,420838.0
2022-09-08,16.4413,17.099,16.2022,16.521,429027.0
2022-09-09,17.0292,18.0555,16.9943,18.0256,552904.0
2022-09-10,17.0292,18.0555,16.9943,18.0256,552904.0
2022-09-11,17.0292,18.0555,16.9943,18.0256,552904.0
2022-09-12,17.8463,18.5538,17.6669,17.9957,501087.0
2022-09-13,17.5972,17.9658,17.1223,17.2484,399039.0
2022-09-14,17.4776,18.3445,17.3823,18.2748,437910.0
2022-09-15,17.7765,18.0107,17.3879,17.6869,349424.0
2022-09-16,17.4876,17.4876,16.232,16.531,1172534.0
2022-09-17,17.4876,17.4876,16.232,16.531,1172534.0
2022-09-18,17.4876,17.4876,16.232,16.531,1172534.0
2022-09-19,15.9431,16.6207,15.9431,16.4911,321134.0
2022-09-20,16.4612,16.4612,15.6342,16.0328,332222.0
2022-09-21,16.4014,16.4413,15.694,15.7139,265901.0
2022-09-22,16.0527,16.0527,15.3651,15.684,272189.0
2022-09-23,14.9566,14.9566,13.7011,13.8605,523191.0
2022-09-24,14.9566,14.9566,13.7011,13.8605,523191.0
2022-09-25,14.9566,14.9566,13.7011,13.8605,523191.0
2022-09-26,13.6114,13.8756,13.1431,13.2826,618208.0
2022-09-27,13.7908,14.4733,13.5516,13.5715,537242.0
2022-09-28,13.8007,14.4783,13.5915,14.279,375110.0
2022-09-29,14.0,14.1694,13.5088,14.1395,364206.0
2022-09-30,14.0498,14.1993,13.432,13.432,465987.0
2022-10-01,14.0498,14.1993,13.432,13.432,465987.0
2022-10-02,14.0498,14.1993,13.432,13.432,465987.0
2022-10-03,14.2192,14.9466,14.1395,14.7972,445203.0
2022-10-04,15.116,15.7239,15.0363,15.6342,477396.0
2022-10-05,15.6441,16.4214,15.3452,16.3616,365158.0
2022-10-06,16.0328,16.5409,16.0328,16.3915,240385.0
2022-10-07,16.521,16.6705,16.0925,16.5509,390190.0
2022-10-08,16.521,16.6705,16.0925,16.5509,390190.0
2022-10-09,16.521,16.6705,16.0925,16.5509,390190.0
2022-10-10,16.531,16.531,15.5445,16.0427,362815.0
2022-10-11,15.6143,16.242,15.4349,15.7538,324275.0
2022-10-12,15.6043,15.684,15.1957,15.4249,217300.0
2022-10-13,15.3054,16.8897,15.3054,16.7203,491835.0
2022-10-14,16.3417,16.7402,16.1125,16.2221,337466.0
2022-10-15,16.3417,16.7402,16.1125,16.2221,337466.0
2022-10-16,16.3417,16.7402,16.1125,16.2221,337466.0
2022-10-17,16.6506,17.2185,16.6506,16.81,330842.0
2022-10-18,16.7602,17.3082,16.6007,16.9296,208905.0
2022-10-19,16.9794,17.9659,16.8997,17.916,350963.0
2022-10-20,18.0456,18.0705,17.6272,17.916,808502.0
2022-10-21,18.2648,19.2911,18.0854,18.9922,561688.0
2022-10-22,18.2648,19.2911,18.0854,18.9922,561688.0
2022-10-23,18.2648,19.2911,18.0854,18.9922,561688.0
2022-10-24,18.8726,19.5901,18.7032,19.3708,751453.0
2022-10-25,19.1217,19.9288,19.052,19.9288,600904.0
2022-10-26,19.9288,21.0548,19.8292,20.4171,778149.0
2022-10-27,20.8256,21.4235,18.9424,19.0918,833077.0
2022-10-28,19.5901,19.5901,18.4242,19.2612,503425.0
2022-10-29,19.5901,19.5901,18.4242,19.2612,503425.0
2022-10-30,19.5901,19.5901,18.4242,19.2612,503425.0
2022-10-31,19.1217,19.5701,19.0619,19.3908,488830.0
2022-11-01,19.8192,20.178,19.316,19.6299,463566.0
2022-11-02,19.5004,19.6897,18.8029,18.9623,382542.0
2022-11-03,18.9025,20.2577,18.773,20.2178,386653.0
2022-11-04,20.7362,21.6036,20.3624,20.6465,385938.0
2022-11-05,20.7362,21.6036,20.3624,20.6465,385938.0
2022-11-06,20.7362,21.6036,20.3624,20.6465,385938.0
2022-11-07,20.816,21.1649,20.7153,20.8858,376079.0
2022-11-08,20.8858,21.3743,20.5368,21.1151,315698.0
2022-11-09,20.5767,20.7562,19.9486,20.1779,472806.0
2022-11-10,20.9057,21.135,19.9985,20.4371,317015.0
2022-11-11,21.1749,23.089,21.1749,22.8996,451460.0
2022-11-12,21.1749,23.089,21.1749,22.8996,451460.0
2022-11-13,21.1749,23.089,21.1749,22.8996,451460.0
2022-11-14,22.7401,23.5177,22.2914,22.4111,543734.0
2022-11-15,22.5606,23.1488,21.9724,22.9494,299599.0
2022-11-16,22.5506,22.75,22.1668,22.2316,315987.0
2022-11-17,21.6036,22.451,21.3842,22.4111,301050.0
2022-11-18,21.9126,21.9774,21.4042,21.7033,353437.0
2022-11-19,21.9126,21.9774,21.4042,21.7033,353437.0
2022-11-20,21.9126,21.9774,21.4042,21.7033,353437.0
2022-11-21,21.0353,21.2845,19.7692,20.4571,629643.0
2022-11-22,20.7462,21.4042,20.487,21.0552,319401.0
2022-11-23,20.477,20.9855,20.3655,20.9256,240505.0
2022-11-24,20.477,20.9855,20.3655,20.9256,240505.0
2022-11-25,20.7263,21.2746,20.7263,20.8359,75073.0
2022-11-26,20.7263,21.2746,20.7263,20.8359,75073.0
2022-11-27,20.7263,21.2746,20.7263,20.8359,75073.0
2022-11-28,20.0284,20.7661,20.0184,20.0683,235166.0
2022-11-29,20.4471,21.0353,20.4471,20.7462,299277.0
2022-11-30,21.0652,21.6135,20.7263,21.6135,475493.0
2022-12-01,21.9724,22.1519,21.4241,21.4341,354785.0
2022-12-02,21.1848,22.2117,21.145,21.9026,259054.0
2022-12-03,21.1848,22.2117,21.145,21.9026,259054.0
2022-12-04,21.1848,22.2117,21.145,21.9026,259054.0
2022-12-05,22.3014,22.3014,20.6864,20.8957,408133.0
2022-12-06,20.6963,21.1649,19.52,19.6795,293935.0
2022-12-07,19.6695,20.0184,18.523,18.6626,298785.0
2022-12-08,19.191,19.6785,18.6736,18.862,325552.0
2022-12-09,18.7224,19.0913,17.9348,18.0146,407362.0
2022-12-10,18.7224,19.0913,17.9348,18.0146,407362.0
2022-12-11,18.7224,19.0913,17.9348,18.0146,407362.0
2022-12-12,17.9548,18.7723,17.7155,18.6925,460115.0
2022-12-13,19.2907,19.7792,18.6536,19.0115,288199.0
2022-12-14,19.2209,19.7842,18.862,19.4103,319778.0
2022-12-15,19.1212,19.3156,18.4333,18.8421,394233.0
2022-12-16,18.1641,18.7224,17.9847,18.6128,1106190.0
2022-12-17,18.1641,18.7224,17.9847,18.6128,1106190.0
2022-12-18,18.1641,18.7224,17.9847,18.6128,1106190.0
2022-12-19,18.7424,19.191,18.1442,18.2439,291786.0
2022-12-20,18.214,19.5898,18.214,19.4402,399438.0
2022-12-21,19.9686,20.2657,19.3206,20.168,356319.0
2022-12-22,20.3474,20.5767,18.543,19.0813,343417.0
2022-12-23,19.3804,19.6994,19.0813,19.5997,285571.0
2022-12-24,19.3804,19.6994,19.0813,19.5997,285571.0
2022-12-25,19.3804,19.6994,19.0813,19.5997,285571.0
2022-12-26,19.3804,19.6994,19.0813,19.5997,285571.0
2022-12-27,19.6097,19.9885,19.3704,19.6097,157209.0
2022-12-28,19.4302,19.5698,18.5131,18.6825,280561.0
2022-12-29,18.7424,19.8988,18.6825,19.849,248566.0
2022-12-30,19.6894,20.2378,19.52,20.2078,257115.0
2022-12-31,19.6894,20.2378,19.52,20.2078,257115.0
2023-01-01,19.6894,20.2378,19.52,20.2078,257115.0
2023-01-02,19.6894,20.2378,19.52,20.2078,257115.0
2023-01-03,19.8689,20.3973,18.7922,19.0315,244095.0
2023-01-04,18.7025,19.7094,18.6726,19.4103,308543.0
2023-01-05,19.1611,19.6197,18.7723,19.3106,245672.0
2023-01-06,19.6994,21.2845,19.5598,20.9556,684096.0
2023-01-07,19.6994,21.2845,19.5598,20.9556,684096.0
2023-01-08,19.6994,21.2845,19.5598,20.9556,684096.0
2023-01-09,21.9425,22.6105,21.6036,22.0223,620988.0
2023-01-10,22.0023,22.7899,21.6036,22.6105,293915.0
2023-01-11,22.9295,22.9295,22.1634,22.6404,186237.0
2023-01-12,22.9295,24.2255,22.6354,23.2086,571320.0
2023-01-13,23.2086,23.3881,22.7999,23.2983,181677.0
2023-01-14,23.2086,23.3881,22.7999,23.2983,181677.0
2023-01-15,23.2086,23.3881,22.7999,23.2983,181677.0
2023-01-16,23.2086,23.3881,22.7999,23.2983,181677.0
2023-01-17,23.5276,24.0859,23.1488,24.076,311745.0
2023-01-18,24.385,24.6043,23.5775,23.6772,618872.0
2023-01-19,23.5276,23.6971,22.6603,23.3083,182999.0
2023-01-20,23.3183,24.2155,23.0491,24.2155,186815.0
2023-01-21,23.3183,24.2155,23.0491,24.2155,186815.0
2023-01-22,23.3183,24.2155,23.0491,24.2155,186815.0
2023-01-23,24.5744,24.5744,23.9464,24.3152,169487.0
2023-01-24,24.5246,24.5246,23.8267,23.9962,243607.0
2023-01-25,23.8068,25.2174,23.398,24.9233,278710.0
2023-01-26,25.2723,25.2723,24.1756,24.375,397052.0
2023-01-27,24.2454,25.2125,24.2454,24.9931,318189.0
2023-01-28,24.2454,25.2125,24.2454,24.9931,318189.0
2023-01-29,24.2454,25.2125,24.2454,24.9931,318189.0
2023-01-30,24.5944,25.1227,24.3289,24.8037,354370.0
2023-01-31,24.704,25.8605,24.6741,25.5215,358485.0
2023-02-01,25.1028,26.02,24.4648,25.7109,555918.0
2023-02-02,25.671,26.2792,24.9034,25.2922,413205.0
2023-02-03,25.2125,26.4487,25.2125,26.0898,330010.0
2023-02-04,25.2125,26.4487,25.2125,26.0898,330010.0
2023-02-05,25.2125,26.4487,25.2125,26.0898,330010.0
2023-02-06,26.3091,26.3689,25.1975,25.5913,313040.0
2023-02-07,26.0299,26.3589,25.5414,26.3191,223396.0
2023-02-08,26.4187,26.7178,25.9203,26.2891,193176.0
2023-02-09,26.339,26.3689,25.5115,25.5215,360449.0
2023-02-10,25.6911,26.0202,25.3121,25.8307,221947.0
2023-02-11,25.6911,26.0202,25.3121,25.8307,221947.0
2023-02-12,25.6911,26.0202,25.3121,25.8307,221947.0
2023-02-13,25.5016,26.1997,25.2523,25.8606,286368.0
2023-02-14,25.6412,26.0102,24.953,25.2722,292403.0
2023-02-15,24.8533,25.1725,24.4743,24.973,304836.0
2023-02-16,24.8234,25.8167,24.5837,25.4417,249725.0
2023-02-17,25.0627,25.1824,23.0531,23.7662,343707.0
2023-02-18,25.0627,25.1824,23.0531,23.7662,343707.0
2023-02-19,25.0627,25.1824,23.0531,23.7662,343707.0
2023-02-20,25.0627,25.1824,23.0531,23.7662,343707.0
2023-02-21,23.5269,24.1402,22.6492,22.8088,238259.0
2023-02-22,22.7589,23.2376,22.0907,22.3002,363416.0
2023-02-23,22.9285,23.2576,22.4897,23.1978,231785.0
2023-02-24,22.8387,23.8301,22.37,23.7862,179195.0
2023-02-25,22.8387,23.8301,22.37,23.7862,179195.0
2023-02-26,22.8387,23.8301,22.37,23.7862,179195.0
2023-02-27,23.8261,24.4294,23.3573,23.9956,210577.0
2023-02-28,23.9956,24.1552,23.6166,23.8061,441173.0
2023-03-01,23.8261,26.0302,23.8261,25.9803,724718.0
2023-03-02,25.7509,26.2695,24.953,25.5315,469420.0
2023-03-03,25.1625,26.5188,24.9481,26.4789,200835.0
2023-03-04,25.1625,26.5188,24.9481,26.4789,200835.0
2023-03-05,25.1625,26.5188,24.9481,26.4789,200835.0
2023-03-06,26.3692,26.5288,25.1625,25.4916,269998.0
2023-03-07,25.4018,25.4018,24.609,24.9431,264957.0
2023-03-08,24.8832,25.3419,24.1751,24.5342,231947.0
2023-03-09,24.7037,24.8533,23.7762,23.836,642065.0
2023-03-10,23.3673,24.0056,22.8387,22.9983,495648.0
2023-03-11,23.3673,24.0056,22.8387,22.9983,495648.0
2023-03-12,23.3673,24.0056,22.8387,22.9983,495648.0
2023-03-13,22.0807,22.6791,21.1832,21.3028,464173.0
2023-03-14,21.5721,22.1805,20.8441,21.4425,503598.0
2023-03-15,20.2955,20.8092,19.6672,20.2357,653595.0
2023-03-16,19.6772,20.5848,19.5077,20.1559,723295.0
2023-03-17,19.767,20.0861,19.2882,20.0263,1088015.0
2023-03-18,19.767,20.0861,19.2882,20.0263,1088015.0
2023-03-19,19.767,20.0861,19.2882,20.0263,1088015.0
2023-03-20,20.2058,21.2081,20.2058,20.6945,435096.0
2023-03-21,21.2629,21.6818,20.6945,21.0834,731199.0
2023-03-22,21.1233,21.5721,20.7244,20.7543,277625.0
2023-03-23,20.9338,21.4076,19.898,20.2357,308939.0
2023-03-24,19.7071,20.6745,19.6573,20.2158,447748.0
2023-03-25,19.7071,20.6745,19.6573,20.2158,447748.0
2023-03-26,19.7071,20.6745,19.6573,20.2158,447748.0
2023-03-27,20.5947,21.2231,19.8877,20.9438,255410.0
2023-03-28,20.854,21.5921,20.8341,21.4923,207077.0
2023-03-29,21.7417,22.1206,21.4923,21.9012,213090.0
2023-03-30,22.3002,22.3002,21.622,21.9012,166343.0
2023-03-31,22.0608,22.4793,21.8514,21.991,267240.0
2023-04-01,22.0608,22.4793,21.8514,21.991,267240.0
2023-04-02,22.0608,22.4793,21.8514,21.991,267240.0
2023-04-03,23.1678,23.8959,23.1678,23.5069,421502.0
2023-04-04,23.6166,23.6166,22.3899,23.0182,294108.0
2023-04-05,22.8686,23.0083,22.2004,22.6891,185483.0
2023-04-06,22.6093,22.6193,22.0708,22.2303,187186.0
2023-04-07,22.6093,22.6193,22.0708,22.2303,187186.0
2023-04-08,22.6093,22.6193,22.0708,22.2303,187186.0
2023-04-09,22.6093,22.6193,22.0708,22.2303,187186.0
2023-04-10,22.2802,22.7988,22.1107,22.3999,263225.0
2023-04-11,22.4797,23.2676,22.1008,22.9584,198688.0
2023-04-12,23.1579,23.3025,22.375,23.108,270039.0
2023-04-13,23.2177,23.477,22.6791,22.9185,301986.0
2023-04-14,23.0382,23.0482,22.0957,22.4996,272911.0
2023-04-15,23.0382,23.0482,22.0957,22.4996,272911.0
2023-04-16,23.0382,23.0482,22.0957,22.4996,272911.0
2023-04-17,22.4697,22.8587,22.1306,22.2503,221065.0
2023-04-18,20.7743,22.3101,20.5648,21.9411,366564.0
2023-04-19,21.7516,21.8913,21.2332,21.8115,270855.0
2023-04-20,21.3228,21.4724,21.0036,21.4624,404792.0
2023-04-21,21.6419,21.6419,20.7743,21.2231,385932.0
2023-04-22,21.6419,21.6419,20.7743,21.2231,385932.0
2023-04-23,21.6419,21.6419,20.7743,21.2231,385932.0
2023-04-24,21.3128,22.2154,21.0944,21.9411,321339.0
2023-04-25,21.4125,21.6419,20.9139,21.0236,359951.0
2023-04-26,21.1532,21.3926,20.5748,20.7942,361913.0
2023-04-27,21.2131,22.9384,20.7443,22.4996,512267.0
2023-04-28,22.729,22.8886,22.2902,22.4498,379043.0
2023-04-29,22.729,22.8886,22.2902,22.4498,379043.0
2023-04-30,22.729,22.8886,22.2902,22.4498,379043.0
2023-05-01,22.0708,22.6293,21.7717,21.971,613357.0
2023-05-02,21.6419,21.6419,20.11,21.233,356512.0
2023-05-03,20.9039,22.2503,20.7543,22.1506,659649.0
2023-05-04,22.1206,22.1805,21.065,21.4026,310763.0
2023-05-05,22.121,22.4004,21.3826,21.8416,239947.0
2023-05-06,22.121,22.4004,21.3826,21.8416,239947.0
2023-05-07,22.121,22.4004,21.3826,21.8416,239947.0
2023-05-08,22.2108,22.3006,20.774,20.8538,194000.0
2023-05-09,20.4946,21.1332,20.4247,21.0134,249621.0
2023-05-10,21.3327,21.3327,20.6043,21.1232,245819.0
2023-05-11,20.6842,20.8638,20.2551,20.6043,203589.0
2023-05-12,20.6642,20.8638,20.1354,20.5046,170005.0
2023-05-13,20.6642,20.8638,20.1354,20.5046,170005.0
2023-05-14,20.6642,20.8638,20.1354,20.5046,170005.0
2023-05-15,20.5445,21.4724,20.4347,21.0134,364832.0
2023-05-16,21.0134,21.213,20.369,20.5245,449903.0
2023-05-17,20.7341,21.4724,20.4347,21.0334,683298.0
2023-05-18,20.8837,21.3527,20.2651,21.213,371007.0
2023-05-19,21.4125,21.8865,20.8733,21.7418,1558177.0
2023-05-20,21.4125,21.8865,20.8733,21.7418,1558177.0
2023-05-21,21.4125,21.8865,20.8733,21.7418,1558177.0
2023-05-22,22.0811,24.1864,22.0811,23.8072,1059290.0
2023-05-23,23.937,24.5855,22.9871,23.9968,523606.0
2023-05-24,24.0667,24.3361,23.2285,23.6676,432859.0
2023-05-25,23.2185,23.2185,22.1509,22.8194,302155.0
2023-05-26,23.2784,23.3283,22.8116,23.0789,313083.0
2023-05-27,23.2784,23.3283,22.8116,23.0789,313083.0
2023-05-28,23.2784,23.3283,22.8116,23.0789,313083.0
2023-05-29,23.2784,23.3283,22.8116,23.0789,313083.0
2023-05-30,22.5899,22.7077,21.652,22.0711,267710.0
2023-05-31,21.5822,22.2906,21.5822,21.8216,582964.0
2023-06-01,22.0312,23.4381,21.8516,23.2984,348101.0
2023-06-02,23.9868,25.9525,23.7274,25.8527,454888.0
2023-06-03,23.9868,25.9525,23.7274,25.8527,454888.0
2023-06-04,23.9868,25.9525,23.7274,25.8527,454888.0
2023-06-05,25.9924,26.2518,23.5977,23.6376,700319.0
2023-06-06,23.2185,24.356,23.0489,23.4281,291081.0
2023-06-07,23.6576,25.6631,23.448,25.5833,289251.0
2023-06-08,25.5733,26.3815,25.3039,26.1421,436356.0
2023-06-09,25.9525,25.9525,24.7452,24.8449,436003.0
2023-06-10,25.9525,25.9525,24.7452,24.8449,436003.0
2023-06-11,25.9525,25.9525,24.7452,24.8449,436003.0
2023-06-12,24.1365,24.4358,22.7396,22.7496,406340.0
2023-06-13,22.8993,23.9868,22.8993,23.1886,344184.0
2023-06-14,23.5079,23.7923,22.6698,22.8693,306939.0
2023-06-15,22.6199,23.0988,22.0511,22.3904,1398541.0
2023-06-16,22.8993,23.2086,22.121,22.57,981570.0
2023-06-17,22.8993,23.2086,22.121,22.57,981570.0
2023-06-18,22.8993,23.2086,22.121,22.57,981570.0
2023-06-19,22.8993,23.2086,22.121,22.57,981570.0
2023-06-20,22.2008,22.55,21.4525,22.3006,584590.0
2023-06-21,22.2208,24.2562,21.8416,23.8072,460639.0
2023-06-22,23.4381,23.6975,22.9591,23.2485,487128.0
2023-06-23,22.6897,23.3582,22.5051,22.8693,7923229.0
2023-06-24,22.6897,23.3582,22.5051,22.8693,7923229.0
2023-06-25,22.6897,23.3582,22.5051,22.8693,7923229.0
2023-06-26,22.7097,23.4979,22.4702,22.7396,496988.0
2023-06-27,22.7795,23.7574,22.3405,23.6476,259903.0
2023-06-28,23.5378,24.1365,23.1785,23.8671,393586.0
2023-06-29,23.9469,24.6345,23.9469,24.2962,298818.0
2023-06-30,23.1487,23.9669,22.56,23.1986,1050624.0
2023-07-01,23.1487,23.9669,22.56,23.1986,1050624.0
2023-07-02,23.1487,23.9669,22.56,23.1986,1050624.0
2023-07-03,23.3582,23.6276,22.101,22.2507,416928.0
2023-07-04,23.3582,23.6276,22.101,22.2507,416928.0
2023-07-05,22.4602,22.6648,21.662,21.9414,489778.0
2023-07-06,21.7318,22.2607,21.1531,21.6221,345931.0
2023-07-07,21.4425,24.366,21.4425,24.1864,442241.0
2023-07-08,21.4425,24.366,21.4425,24.1864,442241.0
2023-07-09,21.4425,24.366,21.4425,24.1864,442241.0
2023-07-10,23.7873,24.3361,23.7873,24.2562,443600.0
2023-07-11,24.2562,24.5955,23.7574,24.346,424420.0
2023-07-12,24.5356,24.815,23.7873,24.0667,286792.0
2023-07-13,24.1066,24.9148,23.7673,24.1365,458490.0
2023-07-14,24.0766,24.0766,22.8793,23.1886,557734.0
2023-07-15,24.0766,24.0766,22.8793,23.1886,557734.0
2023-07-16,24.0766,24.0766,22.8793,23.1886,557734.0
2023-07-17,22.9691,24.0567,22.6498,23.6875,377116.0
2023-07-18,23.6676,24.9946,23.6676,24.4957,284821.0
2023-07-19,24.356,24.7751,23.9719,24.6354,271187.0
2023-07-20,24.9547,25.0245,24.4159,24.4458,227657.0
2023-07-21,24.5855,24.6354,24.1938,24.366,219625.0
2023-07-22,24.5855,24.6354,24.1938,24.366,219625.0
2023-07-23,24.5855,24.6354,24.1938,24.366,219625.0
2023-07-24,24.5057,25.3538,23.9769,24.6254,593685.0
2023-07-25,24.4259,24.5855,23.8472,24.4358,345419.0
2023-07-26,24.2363,25.1942,24.1964,24.7452,439760.0
2023-07-27,24.6953,25.1493,23.4422,24.5556,1003256.0
2023-07-28,24.7053,26.3217,24.4109,26.0323,597650.0
2023-07-29,24.7053,26.3217,24.4109,26.0323,597650.0
2023-07-30,24.7053,26.3217,24.4109,26.0323,597650.0
2023-07-31,26.162,26.5112,25.6831,25.9325,297692.0
2023-08-01,25.8128,27.8832,25.2441,27.3693,677601.0
2023-08-02,26.9403,27.3893,25.5683,25.9226,590502.0
2023-08-03,25.6931,26.3217,25.0645,25.4536,481708.0
2023-08-04,25.6333,25.9028,24.9146,25.204,229247.0
2023-08-05,25.6333,25.9028,24.9146,25.204,229247.0
2023-08-06,25.6333,25.9028,24.9146,25.204,229247.0
2023-08-07,24.8846,25.2739,24.5153,24.8946,205759.0
2023-08-08,24.3556,25.0643,24.0462,24.9545,220769.0
2023-08-09,25.1841,25.9327,24.8347,25.5734,273953.0
2023-08-10,25.5035,26.307,25.4636,25.7131,224698.0
2023-08-11,25.7131,26.2222,25.6033,25.7431,277310.0
2023-08-12,25.7131,26.2222,25.6033,25.7431,277310.0
2023-08-13,25.7131,26.2222,25.6033,25.7431,277310.0
2023-08-14,25.5534,25.6432,24.7698,25.1142,368454.0
2023-08-15,24.8647,25.3228,24.685,24.7948,232624.0
2023-08-16,24.7549,25.3438,24.5053,24.6451,180397.0
2023-08-17,25.1242,25.374,24.0661,24.2158,269380.0
2023-08-18,23.8964,24.8647,23.8964,24.6351,235636.0
2023-08-19,23.8964,24.8647,23.8964,24.6351,235636.0
2023-08-20,23.8964,24.8647,23.8964,24.6351,235636.0
2023-08-21,24.705,24.9645,23.591,23.9164,226136.0
2023-08-22,23.8465,24.1659,23.577,23.6269,255168.0
2023-08-23,23.3574,24.2658,23.1079,23.9463,175590.0
2023-08-24,23.6768,24.146,23.4772,23.577,203480.0
2023-08-25,23.7467,23.9413,23.3175,23.6569,151093.0
2023-08-26,23.7467,23.9413,23.3175,23.6569,151093.0
2023-08-27,23.7467,23.9413,23.3175,23.6569,151093.0
2023-08-28,23.7267,24.8347,23.7267,24.116,248114.0
2023-08-29,24.685,25.3538,23.9463,24.0362,372610.0
2023-08-30,23.9663,24.3456,23.8116,23.9364,230967.0
2023-08-31,24.0661,24.1759,23.7267,23.9962,340583.0
2023-09-01,24.4654,25.5135,24.4654,24.8746,390814.0
2023-09-02,24.4654,25.5135,24.4654,24.8746,390814.0
2023-09-03,24.4654,25.5135,24.4654,24.8746,390814.0
2023-09-04,24.4654,25.5135,24.4654,24.8746,390814.0
2023-09-05,24.7648,25.3638,24.3656,24.4155,259008.0
2023-09-06,24.4155,25.5734,24.4155,25.4935,291140.0
2023-09-07,25.7031,26.2571,25.4686,26.0625,368256.0
2023-09-08,25.9627,26.4368,25.6432,25.6832,313866.0
2023-09-09,25.9627,26.4368,25.6432,25.6832,313866.0
2023-09-10,25.9627,26.4368,25.6432,25.6832,313866.0
2023-09-11,25.9726,26.0725,25.234,25.4736,218945.0
2023-09-12,25.8928,26.4212,25.1442,25.5334,409213.0
2023-09-13,25.5434,25.6932,23.9364,24.2957,419437.0
2023-09-14,24.7149,24.7948,24.1759,24.7748,297481.0
2023-09-15,24.3656,25.1092,23.9863,24.7848,916244.0
2023-09-16,24.3656,25.1092,23.9863,24.7848,916244.0
2023-09-17,24.3656,25.1092,23.9863,24.7848,916244.0
2023-09-18,24.6051,24.7549,23.9364,24.3256,361039.0
2023-09-19,24.5852,24.6001,23.3574,23.6968,198835.0
2023-09-20,23.4473,24.6051,23.4473,24.2059,279901.0
2023-09-21,24.2957,24.6501,23.6868,23.7866,269039.0
2023-09-22,24.106,24.4754,23.7267,24.0761,193671.0
2023-09-23,24.106,24.4754,23.7267,24.0761,193671.0
2023-09-24,24.106,24.4754,23.7267,24.0761,193671.0
2023-09-25,23.7667,24.3556,23.4572,23.9663,265010.0
2023-09-26,23.8365,24.2658,23.2576,23.3973,206054.0
2023-09-27,23.9962,24.8946,23.9064,24.8846,363575.0
2023-09-28,24.9545,25.1541,24.156,24.5153,342035.0
2023-09-29,24.5752,24.685,23.9064,23.9663,299031.0
2023-09-30,24.5752,24.685,23.9064,23.9663,299031.0
2023-10-01,24.5752,24.685,23.9064,23.9663,299031.0
2023-10-02,23.7068,23.7118,22.7535,23.2875,305969.0
2023-10-03,23.2576,23.5271,23.058,23.3574,200599.0
2023-10-04,22.9282,23.2077,22.1995,22.2894,319170.0
2023-10-05,21.8601,22.6188,21.8601,21.8801,308565.0
2023-10-06,21.8701,22.9981,21.8003,22.6088,463248.0
2023-10-07,21.8701,22.9981,21.8003,22.6088,463248.0
2023-10-08,21.8701,22.9981,21.8003,22.6088,463248.0
2023-10-09,23.1977,23.7068,23.0081,23.6269,206464.0
2023-10-10,23.7966,23.9616,23.3674,23.6569,198588.0
2023-10-11,23.3474,23.7168,23.1478,23.587,225696.0
2023-10-12,23.8565,23.8565,23.2576,23.5271,133735.0
2023-10-13,23.9064,24.2258,23.5271,23.9064,200677.0
2023-10-14,23.9064,24.2258,23.5271,23.9064,200677.0
2023-10-15,23.9064,24.2258,23.5271,23.9064,200677.0
2023-10-16,24.0561,24.2508,23.7966,24.0761,128410.0
2023-10-17,23.7168,24.695,23.1288,24.2757,226582.0
2023-10-18,24.4953,24.9046,24.2558,24.5153,171467.0
2023-10-19,24.126,24.3356,23.6569,23.7866,182336.0
2023-10-20,23.7567,23.7567,22.8983,23.1179,283505.0
2023-10-21,23.7567,23.7567,22.8983,23.1179,283505.0
2023-10-22,23.7567,23.7567,22.8983,23.1179,283505.0
2023-10-23,23.0081,23.0979,22.6088,22.9182,275068.0
2023-10-24,22.9082,23.5221,22.7186,23.1278,371323.0
2023-10-25,22.9881,23.2676,22.6787,22.7785,291958.0
