,MMM US Equity,MMM US Equity,MMM US Equity,MMM US Equity,MMM US Equity
2022-12-11,98.322,98.903,97.461,97.531,2335026.0
2022-12-12,97.779,98.407,96.321,98.376,3877809.0
2022-12-13,100.392,100.834,98.081,98.717,3256867.0
2022-12-14,98.105,99.632,96.813,97.787,3095742.0
2022-12-15,96.778,97.003,94.421,94.909,3336730.0
2022-12-16,94.08,94.46,93.071,94.374,7599869.0
2022-12-17,94.08,94.46,93.071,94.374,7599869.0
2022-12-18,94.08,94.46,93.071,94.374,7599869.0
2022-12-19,94.095,95.987,93.963,94.716,2440223.0
2022-12-20,94.607,94.867,93.607,93.692,2902974.0
2022-12-21,94.483,96.042,94.235,95.747,2578120.0
2022-12-22,94.785,95.002,92.443,94.297,2189473.0
2022-12-23,93.676,93.839,91.357,93.172,2609395.0
2022-12-24,93.676,93.839,91.357,93.172,2609395.0
2022-12-25,93.676,93.839,91.357,93.172,2609395.0
2022-12-26,93.676,93.839,91.357,93.172,2609395.0
2022-12-27,93.172,93.707,92.412,93.234,1811184.0
2022-12-28,93.335,93.839,91.706,91.737,1961048.0
2022-12-29,92.187,93.731,91.9,93.506,2060929.0
2022-12-30,92.792,93.087,91.908,93.002,2096006.0
2022-12-31,92.792,93.087,91.908,93.002,2096006.0
2023-01-01,92.792,93.087,91.908,93.002,2096006.0
2023-01-02,92.792,93.087,91.908,93.002,2096006.0
2023-01-03,94.242,95.107,93.351,94.979,2612812.0
2023-01-04,95.662,97.166,95.165,97.058,2769831.0
2023-01-05,96.329,96.608,94.971,95.359,2606564.0
2023-01-06,96.678,98.593,95.972,98.275,2417142.0
2023-01-07,96.678,98.593,95.972,98.275,2417142.0
2023-01-08,96.678,98.593,95.972,98.275,2417142.0
2023-01-09,98.492,100.4,97.802,98.329,2871264.0
2023-01-10,98.547,99.415,98.26,99.369,1648201.0
2023-01-11,99.989,100.191,98.973,100.136,2013593.0
2023-01-12,100.509,100.676,99.105,100.315,1839474.0
2023-01-13,99.594,100.516,99.423,100.439,1693354.0
2023-01-14,99.594,100.516,99.423,100.439,1693354.0
2023-01-15,99.594,100.516,99.423,100.439,1693354.0
2023-01-16,99.594,100.516,99.423,100.439,1693354.0
2023-01-17,100.633,100.741,98.019,98.182,3510879.0
2023-01-18,98.376,98.64,94.816,95.196,4258480.0
2023-01-19,94.615,94.836,91.761,91.846,4979742.0
2023-01-20,91.939,93.614,90.551,93.568,4373522.0
2023-01-21,91.939,93.614,90.551,93.568,4373522.0
2023-01-22,91.939,93.614,90.551,93.568,4373522.0
2023-01-23,93.537,96.088,93.382,95.096,3412184.0
2023-01-24,89.993,93.064,88.798,89.186,10276456.0
2023-01-25,88.798,90.148,87.441,87.581,5993235.0
2023-01-26,88.03,88.488,86.673,88.061,4625624.0
2023-01-27,88.201,89.787,87.992,89.38,4114472.0
2023-01-28,88.201,89.787,87.992,89.38,4114472.0
2023-01-29,88.201,89.787,87.992,89.38,4114472.0
2023-01-30,88.775,89.962,87.294,87.309,5902886.0
2023-01-31,87.751,89.248,87.156,89.248,5071217.0
2023-02-01,88.837,90.535,88.139,89.853,3100796.0
2023-02-02,90.031,93.723,89.582,93.289,4917204.0
2023-02-03,92.234,92.466,90.574,91.117,2682360.0
2023-02-04,92.234,92.466,90.574,91.117,2682360.0
2023-02-05,92.234,92.466,90.574,91.117,2682360.0
2023-02-06,90.574,90.939,89.868,90.349,2487459.0
2023-02-07,89.822,90.9,89.008,90.659,2182743.0
2023-02-08,90.093,90.497,89.194,89.38,2511719.0
2023-02-09,90.295,90.574,87.212,87.581,3601854.0
2023-02-10,87.813,88.581,87.402,88.317,2274503.0
2023-02-11,87.813,88.581,87.402,88.317,2274503.0
2023-02-12,87.813,88.581,87.402,88.317,2274503.0
2023-02-13,88.697,89.667,88.255,89.403,2247638.0
2023-02-14,89.023,89.248,87.596,88.573,2462299.0
2023-02-15,88.139,89.046,87.79,89.023,2531260.0
2023-02-16,88.402,89.058,87.035,88.009,2695116.0
2023-02-17,87.978,88.827,86.972,88.787,2827942.0
2023-02-18,87.978,88.827,86.972,88.787,2827942.0
2023-02-19,87.978,88.827,86.972,88.787,2827942.0
2023-02-20,87.978,88.827,86.972,88.787,2827942.0
2023-02-21,88.009,88.324,85.793,85.848,3889126.0
2023-02-22,86.068,86.736,85.267,85.605,2655013.0
2023-02-23,86.202,86.666,84.874,85.581,2943789.0
2023-02-24,84.953,85.291,83.893,84.709,2862947.0
2023-02-25,84.953,85.291,83.893,84.709,2862947.0
2023-02-26,84.953,85.291,83.893,84.709,2862947.0
2023-02-27,85.542,86.98,85.019,85.078,3555985.0
2023-02-28,84.961,85.589,84.277,84.662,3380517.0
2023-03-01,87.255,88.269,86.234,86.603,4914735.0
2023-03-02,86.241,86.626,84.642,86.359,7590784.0
2023-03-03,87.051,88.002,86.131,87.428,3040811.0
2023-03-04,87.051,88.002,86.131,87.428,3040811.0
2023-03-05,87.051,88.002,86.131,87.428,3040811.0
2023-03-06,87.538,87.711,86.186,86.383,2820795.0
2023-03-07,86.438,86.446,84.112,84.151,3372823.0
2023-03-08,84.426,84.685,83.436,84.206,3434665.0
2023-03-09,84.599,85.306,82.839,82.917,3463725.0
2023-03-10,82.933,84.08,81.519,81.77,3693856.0
2023-03-11,82.933,84.08,81.519,81.77,3693856.0
2023-03-12,82.933,84.08,81.519,81.77,3693856.0
2023-03-13,81.464,82.257,80.725,81.33,4211092.0
2023-03-14,82.187,82.642,79.656,80.764,4772015.0
2023-03-15,79.617,80.796,78.792,80.764,4891663.0
2023-03-16,79.979,82.061,79.743,81.888,3642989.0
2023-03-17,81.998,82.084,80.128,80.953,11385779.0
2023-03-18,81.998,82.084,80.128,80.953,11385779.0
2023-03-19,81.998,82.084,80.128,80.953,11385779.0
2023-03-20,81.259,82.077,81.11,81.967,2721946.0
2023-03-21,82.697,82.886,81.228,81.951,2623572.0
2023-03-22,81.974,82.155,79.759,79.79,2805505.0
2023-03-23,79.884,80.882,79.177,79.366,3177268.0
2023-03-24,78.871,79.633,78.704,79.476,3553991.0
2023-03-25,78.871,79.633,78.704,79.476,3553991.0
2023-03-26,78.871,79.633,78.704,79.476,3553991.0
2023-03-27,80.324,80.371,79.051,79.751,2797628.0
2023-03-28,79.829,80.8,79.609,79.947,2462830.0
2023-03-29,80.788,81.126,80.073,81.087,3221599.0
2023-03-30,81.527,81.662,80.57,80.764,2349717.0
2023-03-31,81.33,82.658,80.945,82.595,3611488.0
2023-04-01,81.33,82.658,80.945,82.595,3611488.0
2023-04-02,81.33,82.658,80.945,82.595,3611488.0
2023-04-03,82.627,83.169,81.861,82.171,4017256.0
2023-04-04,82.43,82.43,80.206,80.348,3473313.0
2023-04-05,80.434,80.756,79.9,80.379,2652171.0
2023-04-06,80.426,80.776,79.774,79.806,2419239.0
2023-04-07,80.426,80.776,79.774,79.806,2419239.0
2023-04-08,80.426,80.776,79.774,79.806,2419239.0
2023-04-09,80.426,80.776,79.774,79.806,2419239.0
2023-04-10,79.837,81.035,79.405,80.749,2880168.0
2023-04-11,81.432,82.336,81.181,82.163,2951982.0
2023-04-12,82.509,82.627,81.481,82.014,2724836.0
2023-04-13,82.383,83.64,81.794,83.412,3435218.0
2023-04-14,83.295,84.172,82.517,83.114,2793598.0
2023-04-15,83.295,84.172,82.517,83.114,2793598.0
2023-04-16,83.295,84.172,82.517,83.114,2793598.0
2023-04-17,83.42,84.159,83.247,83.908,2434095.0
2023-04-18,84.261,84.316,83.195,83.507,1912079.0
2023-04-19,83.059,83.562,82.87,83.357,1917987.0
2023-04-20,82.87,82.972,81.806,82.297,3695303.0
2023-04-21,82.493,82.603,81.77,82.1,6391798.0
2023-04-22,82.493,82.603,81.77,82.1,6391798.0
2023-04-23,82.493,82.603,81.77,82.1,6391798.0
2023-04-24,82.548,82.752,82.006,82.556,3535979.0
2023-04-25,83.043,84.316,81.849,82.014,5071415.0
2023-04-26,81.723,82.666,80.756,80.874,3173441.0
2023-04-27,81.0,82.815,81.0,82.768,2393078.0
2023-04-28,82.752,83.613,82.627,83.468,3983689.0
2023-04-29,82.752,83.613,82.627,83.468,3983689.0
2023-04-30,82.752,83.613,82.627,83.468,3983689.0
2023-05-01,83.562,83.947,82.949,83.177,2289449.0
2023-05-02,82.91,83.059,80.67,80.922,3012012.0
2023-05-03,81.33,82.195,80.68,80.804,2056095.0
2023-05-04,80.584,80.922,79.177,80.026,2963164.0
2023-05-05,80.78,81.314,80.191,81.212,1943779.0
2023-05-06,80.78,81.314,80.191,81.212,1943779.0
2023-05-07,80.78,81.314,80.191,81.212,1943779.0
2023-05-08,81.377,81.664,79.874,80.419,2094189.0
2023-05-09,79.735,79.955,78.894,79.208,3121575.0
2023-05-10,79.672,79.916,78.266,79.287,2744095.0
2023-05-11,78.973,79.366,78.423,79.193,2774017.0
2023-05-12,79.531,79.578,78.006,78.792,2456105.0
2023-05-13,79.531,79.578,78.006,78.792,2456105.0
2023-05-14,79.531,79.578,78.006,78.792,2456105.0
2023-05-15,78.635,79.232,78.006,78.965,2406964.0
2023-05-16,78.58,78.611,77.008,77.016,3744629.0
2023-05-17,77.338,78.823,77.008,78.721,3577976.0
2023-05-18,78.53,79.647,78.227,79.487,2914335.0
2023-05-19,79.974,80.145,78.713,79.0,2699900.0
2023-05-20,79.974,80.145,78.713,79.0,2699900.0
2023-05-21,79.974,80.145,78.713,79.0,2699900.0
2023-05-22,78.881,81.402,78.434,81.138,4187327.0
2023-05-23,81.138,82.036,80.301,80.333,3616226.0
2023-05-24,80.133,80.333,77.357,77.373,4132558.0
2023-05-25,77.022,77.549,76.065,77.421,3119602.0
2023-05-26,77.421,77.732,76.875,77.333,2787353.0
2023-05-27,77.421,77.732,76.875,77.333,2787353.0
2023-05-28,77.421,77.732,76.875,77.333,2787353.0
2023-05-29,77.421,77.732,76.875,77.333,2787353.0
2023-05-30,77.325,77.541,75.945,76.631,2870783.0
2023-05-31,75.786,76.4,74.342,74.437,6191673.0
2023-06-01,74.565,75.451,73.695,75.211,3329511.0
2023-06-02,76.663,83.404,76.613,81.793,14162912.0
2023-06-03,76.663,83.404,76.613,81.793,14162912.0
2023-06-04,76.663,83.404,76.613,81.793,14162912.0
2023-06-05,80.492,81.761,78.107,78.163,6721494.0
2023-06-06,78.227,79.479,77.612,78.41,4474086.0
2023-06-07,78.753,80.7,77.86,80.572,3341172.0
2023-06-08,80.412,80.851,79.443,80.381,3152525.0
2023-06-09,80.333,81.039,78.338,79.695,4513943.0
2023-06-10,80.333,81.039,78.338,79.695,4513943.0
2023-06-11,80.333,81.039,78.338,79.695,4513943.0
2023-06-12,80.054,81.721,79.942,80.779,3500477.0
2023-06-13,80.779,82.279,80.444,81.96,3283265.0
2023-06-14,82.295,82.702,80.708,81.33,3250959.0
2023-06-15,81.29,83.037,81.067,82.814,2822368.0
2023-06-16,83.165,83.675,82.303,83.396,6197456.0
2023-06-17,83.165,83.675,82.303,83.396,6197456.0
2023-06-18,83.165,83.675,82.303,83.396,6197456.0
2023-06-19,83.165,83.675,82.303,83.396,6197456.0
2023-06-20,81.992,82.112,80.632,81.609,2747024.0
2023-06-21,81.107,81.601,80.412,80.947,2518050.0
2023-06-22,80.803,80.819,79.487,80.117,2594899.0
2023-06-23,82.407,82.566,79.359,80.349,7811288.0
2023-06-24,82.407,82.566,79.359,80.349,7811288.0
2023-06-25,82.407,82.566,79.359,80.349,7811288.0
2023-06-26,79.774,80.48,79.351,80.101,3655366.0
2023-06-27,79.71,79.95,78.235,78.386,5429368.0
2023-06-28,78.386,79.192,77.995,78.634,3795598.0
2023-06-29,78.259,79.344,78.115,79.168,3496870.0
2023-06-30,79.782,80.093,79.136,79.846,5087002.0
2023-07-01,79.782,80.093,79.136,79.846,5087002.0
2023-07-02,79.782,80.093,79.136,79.846,5087002.0
2023-07-03,79.934,80.923,79.71,80.684,1599469.0
2023-07-04,79.934,80.923,79.71,80.684,1599469.0
2023-07-05,80.405,80.867,78.634,78.681,3945338.0
2023-07-06,78.179,78.243,76.24,76.831,5133163.0
2023-07-07,76.735,78.969,76.719,77.612,3988375.0
2023-07-08,76.735,78.969,76.719,77.612,3988375.0
2023-07-09,76.735,78.969,76.719,77.612,3988375.0
2023-07-10,77.477,78.589,77.285,77.533,3767922.0
2023-07-11,78.769,81.394,78.482,81.306,6253504.0
2023-07-12,82.546,83.18,80.987,81.027,3633155.0
2023-07-13,81.13,82.104,80.971,82.056,2492091.0
2023-07-14,81.968,82.048,81.011,81.609,2215758.0
2023-07-15,81.968,82.048,81.011,81.609,2215758.0
2023-07-16,81.968,82.048,81.011,81.609,2215758.0
2023-07-17,81.29,81.466,80.412,81.13,2302564.0
2023-07-18,81.067,82.598,80.852,82.176,2490671.0
2023-07-19,82.048,82.776,81.848,82.55,2088934.0
2023-07-20,82.303,83.551,81.777,83.197,2866280.0
2023-07-21,83.101,83.396,82.343,83.229,2502037.0
2023-07-22,83.101,83.396,82.343,83.229,2502037.0
2023-07-23,83.101,83.396,82.343,83.229,2502037.0
2023-07-24,83.388,84.245,82.949,83.181,3333380.0
2023-07-25,85.797,88.43,85.366,87.616,8778880.0
2023-07-26,87.624,90.201,87.624,89.858,5594986.0
2023-07-27,88.111,90.257,88.111,88.701,5613488.0
2023-07-28,89.244,89.674,88.585,89.251,2910759.0
2023-07-29,89.244,89.674,88.585,89.251,2910759.0
2023-07-30,89.244,89.674,88.585,89.251,2910759.0
2023-07-31,89.251,89.563,88.438,88.948,7242249.0
2023-08-01,88.948,89.283,88.015,88.198,2856473.0
2023-08-02,87.353,87.672,86.284,86.882,3187993.0
2023-08-03,86.555,86.826,85.299,85.51,2822708.0
2023-08-04,85.805,86.14,83.819,84.17,2916182.0
2023-08-05,85.805,86.14,83.819,84.17,2916182.0
2023-08-06,85.805,86.14,83.819,84.17,2916182.0
2023-08-07,84.561,85.003,83.675,83.946,2509440.0
2023-08-08,83.213,83.284,81.809,83.061,2912541.0
2023-08-09,82.885,83.516,82.495,82.734,2145106.0
2023-08-10,83.021,84.441,82.463,82.885,2202326.0
2023-08-11,82.83,83.595,82.515,83.404,1628689.0
2023-08-12,82.83,83.595,82.515,83.404,1628689.0
2023-08-13,82.83,83.595,82.515,83.404,1628689.0
2023-08-14,83.093,83.213,82.088,82.503,3054598.0
2023-08-15,81.809,82.072,80.508,80.684,3345187.0
2023-08-16,80.389,81.154,80.141,80.405,2853394.0
2023-08-17,80.756,81.944,80.652,81.21,3404064.0
2023-08-18,80.951,81.364,80.627,80.975,2634379.0
2023-08-19,80.951,81.364,80.627,80.975,2634379.0
2023-08-20,80.951,81.364,80.627,80.975,2634379.0
2023-08-21,80.967,81.048,79.777,80.312,2302686.0
2023-08-22,80.7,80.741,79.437,79.761,2590598.0
2023-08-23,79.955,81.113,79.105,80.684,3265062.0
2023-08-24,80.376,81.51,79.745,79.753,1900046.0
2023-08-25,80.141,80.49,79.364,80.117,2188616.0
2023-08-26,80.141,80.49,79.364,80.117,2188616.0
2023-08-27,80.141,80.49,79.364,80.117,2188616.0
2023-08-28,85.267,85.542,83.064,84.303,7638456.0
2023-08-29,85.008,86.514,84.919,85.477,5243159.0
2023-08-30,85.412,85.704,83.889,84.57,3273939.0
2023-08-31,85.777,87.712,85.412,86.368,6506051.0
2023-09-01,86.878,87.688,85.914,86.595,3640683.0
2023-09-02,86.878,87.688,85.914,86.595,3640683.0
2023-09-03,86.878,87.688,85.914,86.595,3640683.0
2023-09-04,86.878,87.688,85.914,86.595,3640683.0
2023-09-05,86.473,87.651,86.133,86.514,4864287.0
2023-09-06,86.246,86.481,85.291,86.125,2684253.0
2023-09-07,85.971,86.465,84.984,85.785,2906870.0
2023-09-08,85.886,86.141,85.356,86.02,2774697.0
2023-09-09,85.886,86.141,85.356,86.02,2774697.0
2023-09-10,85.886,86.141,85.356,86.02,2774697.0
2023-09-11,86.635,87.623,86.465,87.356,2841425.0
2023-09-12,87.08,88.092,86.688,86.765,3196622.0
2023-09-13,86.748,87.012,81.38,81.818,7575059.0
2023-09-14,82.259,83.858,81.947,82.846,4184063.0
2023-09-15,82.498,82.919,81.494,81.826,6002352.0
2023-09-16,82.498,82.919,81.494,81.826,6002352.0
2023-09-17,82.498,82.919,81.494,81.826,6002352.0
2023-09-18,81.826,82.506,81.056,81.809,4298607.0
2023-09-19,81.785,81.979,80.862,81.154,2669577.0
2023-09-20,81.008,81.692,80.141,80.15,2457435.0
2023-09-21,79.793,80.336,78.862,78.935,3556802.0
2023-09-22,79.016,79.186,78.214,78.571,3489187.0
2023-09-23,79.016,79.186,78.214,78.571,3489187.0
2023-09-24,79.016,79.186,78.214,78.571,3489187.0
2023-09-25,78.19,78.457,75.916,76.749,4444241.0
2023-09-26,76.401,77.008,75.802,76.012,3478186.0
2023-09-27,76.215,76.407,75.373,75.672,3067848.0
2023-09-28,75.34,75.98,74.822,75.51,4083450.0
2023-09-29,76.109,76.385,75.583,75.802,3044072.0
2023-09-30,76.109,76.385,75.583,75.802,3044072.0
2023-10-01,76.109,76.385,75.583,75.802,3044072.0
2023-10-02,75.016,75.162,72.312,73.049,8213621.0
2023-10-03,72.668,72.822,71.377,71.891,5375110.0
2023-10-04,71.737,71.948,70.693,71.267,6521346.0
2023-10-05,71.251,71.446,70.077,71.114,4860196.0
2023-10-06,70.765,72.231,69.899,71.575,4458087.0
2023-10-07,70.765,72.231,69.899,71.575,4458087.0
2023-10-08,70.765,72.231,69.899,71.575,4458087.0
2023-10-09,71.308,72.126,71.212,72.101,2359835.0
2023-10-10,72.871,73.672,72.231,73.389,3708862.0
2023-10-11,73.518,73.664,72.668,73.186,2121244.0
2023-10-12,73.3,73.3,71.624,72.077,2338045.0
2023-10-13,72.223,72.749,71.462,71.802,2349556.0
2023-10-14,72.223,72.749,71.462,71.802,2349556.0
2023-10-15,72.223,72.749,71.462,71.802,2349556.0
2023-10-16,71.996,72.98,71.697,72.822,2664755.0
2023-10-17,72.199,73.713,72.126,73.316,2120204.0
2023-10-18,72.644,72.709,71.358,71.575,2687377.0
2023-10-19,71.251,71.907,70.459,70.49,3066337.0
2023-10-20,70.207,70.701,69.948,70.077,2555438.0
2023-10-21,70.207,70.701,69.948,70.077,2555438.0
2023-10-22,70.207,70.701,69.948,70.077,2555438.0
2023-10-23,69.632,70.304,69.102,69.308,3476629.0
2023-10-24,72.96,73.543,71.591,72.968,6417968.0
2023-10-25,72.385,73.199,71.815,72.377,3861732.0
2023-10-26,72.676,73.316,71.494,71.778,3866186.0
2023-10-27,72.158,72.255,70.417,70.863,3312819.0
2023-10-28,72.158,72.255,70.417,70.863,3312819.0
2023-10-29,72.158,72.255,70.417,70.863,3312819.0
2023-10-30,71.3,72.652,71.073,72.482,2643542.0
2023-10-31,72.45,74.142,72.393,73.64,4645212.0
2023-11-01,73.81,73.963,72.522,73.324,3496646.0
2023-11-02,74.166,74.814,73.713,74.741,2629104.0
2023-11-03,75.721,76.773,75.356,75.996,2731136.0
2023-11-04,75.721,76.773,75.356,75.996,2731136.0
2023-11-05,75.721,76.773,75.356,75.996,2731136.0
2023-11-06,75.972,76.045,75.275,75.721,2155652.0
2023-11-07,75.235,75.664,74.952,75.421,2204166.0
2023-11-08,75.624,75.624,73.899,74.749,3463636.0
2023-11-09,74.96,75.47,74.207,74.247,2124244.0
2023-11-10,74.49,75.348,74.216,75.146,2395590.0
2023-11-11,74.49,75.348,74.216,75.146,2395590.0
2023-11-12,74.49,75.348,74.216,75.146,2395590.0
2023-11-13,75.057,75.405,74.421,75.049,2133210.0
2023-11-14,76.109,77.316,76.053,76.895,3321448.0
2023-11-15,77.275,78.703,77.275,78.393,3790178.0
2023-11-16,78.861,79.322,78.055,78.713,3061753.0
2023-11-17,79.166,79.24,78.138,78.409,7587195.0
2023-11-18,79.166,79.24,78.138,78.409,7587195.0
2023-11-19,79.166,79.24,78.138,78.409,7587195.0
2023-11-20,78.146,78.335,77.685,78.113,3333563.0
2023-11-21,77.817,77.932,77.093,77.299,2708675.0
2023-11-22,78.105,78.771,77.825,78.434,2394280.0
2023-11-23,78.105,78.771,77.825,78.434,2394280.0
2023-11-24,78.376,78.935,78.229,78.911,1059854.0
2023-11-25,78.376,78.935,78.229,78.911,1059854.0
2023-11-26,78.376,78.935,78.229,78.911,1059854.0
2023-11-27,78.952,80.153,78.903,79.832,3293901.0
2023-11-28,79.708,81.501,79.396,81.016,4334614.0
2023-11-29,81.625,81.789,80.695,80.983,2581644.0
2023-11-30,81.123,82.307,80.811,81.477,6012541.0
2023-12-01,81.288,82.414,80.728,82.118,2783823.0
2023-12-02,81.288,82.414,80.728,82.118,2783823.0
2023-12-03,81.288,82.414,80.728,82.118,2783823.0
2023-12-04,82.521,85.35,82.431,85.071,5030211.0
2023-12-05,84.503,84.709,83.426,83.631,3073380.0
2023-12-06,83.615,85.186,83.582,84.536,3582784.0
2023-12-07,84.75,85.227,84.215,84.939,2367807.0
2023-12-08,85.013,86.28,84.709,85.013,3444015.0
2023-12-09,85.013,86.28,84.709,85.013,3444015.0
2023-12-10,85.013,86.28,84.709,85.013,3444015.0
2023-12-11,85.284,85.704,84.481,84.84,3485900.0
2023-12-12,85.194,85.305,84.166,84.347,4674523.0
2023-12-13,83.886,85.704,82.003,85.687,5971953.0
2023-12-14,86.337,88.517,86.321,88.031,5764490.0
2023-12-15,87.464,88.434,87.143,87.982,11083431.0
2023-12-16,87.464,88.434,87.143,87.982,11083431.0
2023-12-17,87.464,88.434,87.143,87.982,11083431.0
2023-12-18,87.998,88.245,86.896,87.069,3023962.0
2023-12-19,87.48,87.789,87.086,87.382,2634931.0
2023-12-20,87.012,87.398,85.227,85.26,3247439.0
2023-12-21,85.712,86.872,85.622,86.814,2194162.0
2023-12-22,87.077,88.332,86.97,87.447,2281685.0
2023-12-23,87.077,88.332,86.97,87.447,2281685.0
2023-12-24,87.077,88.332,86.97,87.447,2281685.0
2023-12-25,87.077,88.332,86.97,87.447,2281685.0
2023-12-26,87.423,89.306,87.398,88.911,2786348.0
2023-12-27,88.821,89.725,88.558,89.429,2443795.0
2023-12-28,89.364,90.614,89.355,90.211,2809576.0
2023-12-29,90.054,90.433,89.434,89.906,2414408.0
2023-12-30,90.054,90.433,89.434,89.906,2414408.0
2023-12-31,90.054,90.433,89.434,89.906,2414408.0
2024-01-01,90.054,90.433,89.434,89.906,2414408.0
2024-01-02,89.331,91.008,89.191,90.466,2776824.0
2024-01-03,89.832,90.022,87.834,88.648,2966239.0
2024-01-04,88.887,89.923,88.578,88.961,2775925.0
2024-01-05,88.804,90.046,88.451,89.306,1665358.0
2024-01-06,88.804,90.046,88.451,89.306,1665358.0
2024-01-07,88.804,90.046,88.451,89.306,1665358.0
2024-01-08,89.035,89.61,88.484,89.528,2119575.0
2024-01-09,88.985,89.89,88.286,89.725,2457998.0
2024-01-10,89.66,89.742,88.689,89.068,1999818.0
2024-01-11,89.068,89.643,88.171,89.577,2685752.0
2024-01-12,89.989,90.597,88.73,88.92,2918538.0
2024-01-13,89.989,90.597,88.73,88.92,2918538.0
2024-01-14,89.989,90.597,88.73,88.92,2918538.0
2024-01-15,89.989,90.597,88.73,88.92,2918538.0
2024-01-16,88.549,88.878,87.735,88.525,3036611.0
2024-01-17,87.875,88.541,86.789,87.242,2639507.0
2024-01-18,87.447,87.785,86.634,87.538,2493062.0
2024-01-19,87.785,89.117,86.436,88.623,3269495.0
2024-01-20,87.785,89.117,86.436,88.623,3269495.0
2024-01-21,87.785,89.117,86.436,88.623,3269495.0
2024-01-22,89.232,89.976,88.327,88.837,4916060.0
2024-01-23,82.949,82.949,77.397,79.034,27210880.0
2024-01-24,79.478,79.807,76.263,76.682,9366637.0
2024-01-25,77.126,79.182,76.986,78.935,6122942.0
2024-01-26,79.133,79.692,78.779,78.944,3720173.0
2024-01-27,79.133,79.692,78.779,78.944,3720173.0
2024-01-28,79.133,79.692,78.779,78.944,3720173.0
2024-01-29,78.952,79.684,78.491,79.264,3799983.0
2024-01-30,79.092,79.371,77.949,78.746,3200456.0
2024-01-31,78.903,78.903,77.439,77.595,6906829.0
2024-02-01,77.628,78.968,77.258,78.878,3297348.0
2024-02-02,78.36,78.458,77.546,78.023,3712641.0
2024-02-03,78.36,78.458,77.546,78.023,3712641.0
2024-02-04,78.36,78.458,77.546,78.023,3712641.0
2024-02-05,77.513,77.513,76.139,76.263,4476887.0
2024-02-06,76.271,77.184,75.991,77.11,3727668.0
2024-02-07,77.8,77.891,76.896,77.175,3780861.0
2024-02-08,77.43,77.62,76.246,76.649,3964295.0
2024-02-09,76.649,76.731,75.983,76.402,3669089.0
2024-02-10,76.649,76.731,75.983,76.402,3669089.0
2024-02-11,76.649,76.731,75.983,76.402,3669089.0
2024-02-12,76.583,78.179,76.526,77.825,4091695.0
2024-02-13,76.731,77.299,75.161,76.205,4595564.0
2024-02-14,76.485,76.682,75.802,76.008,5036865.0
2024-02-15,76.501,77.387,76.175,77.237,3812207.0
2024-02-16,76.802,76.961,76.254,76.292,4469540.0
2024-02-17,76.802,76.961,76.254,76.292,4469540.0
2024-02-18,76.802,76.961,76.254,76.292,4469540.0
2024-02-19,76.802,76.961,76.254,76.292,4469540.0
2024-02-20,76.166,77.329,75.682,76.768,4326602.0
2024-02-21,76.61,76.894,76.066,76.676,3399345.0
2024-02-22,76.551,77.27,76.2,77.111,4190480.0
2024-02-23,77.245,77.705,76.844,77.404,3155887.0
2024-02-24,77.245,77.705,76.844,77.404,3155887.0
2024-02-25,77.245,77.705,76.844,77.404,3155887.0
2024-02-26,77.069,77.337,76.451,76.768,3272899.0
2024-02-27,76.919,77.212,76.484,77.17,2288509.0
2024-02-28,76.919,77.446,76.43,76.467,2962410.0
2024-02-29,76.919,77.161,76.384,77.019,5158385.0
2024-03-01,76.952,76.952,75.991,76.802,3398066.0
2024-03-02,76.952,76.952,75.991,76.802,3398066.0
2024-03-03,76.952,76.952,75.991,76.802,3398066.0
2024-03-04,76.166,76.793,75.645,76.451,5584244.0
2024-03-05,76.643,78.081,76.559,77.496,4390990.0
2024-03-06,78.165,78.332,76.86,77.354,3002829.0
2024-03-07,77.797,78.006,77.007,77.437,3136796.0
2024-03-08,78.165,79.21,77.905,78.507,4118618.0
2024-03-09,78.165,79.21,77.905,78.507,4118618.0
2024-03-10,78.165,79.21,77.905,78.507,4118618.0
2024-03-11,78.574,78.971,78.136,78.633,3517219.0
2024-03-12,83.775,84.318,81.226,82.537,13994416.0
2024-03-13,83.373,87.027,82.939,87.01,10815510.0
2024-03-14,86.417,87.403,85.48,86.216,6925204.0
2024-03-15,86.116,88.239,85.932,87.788,26838610.0
2024-03-16,86.116,88.239,85.932,87.788,26838610.0
2024-03-17,86.116,88.239,85.932,87.788,26838610.0
2024-03-18,87.395,88.866,87.303,87.621,5537228.0
2024-03-19,88.448,89.46,87.414,88.055,5842707.0
2024-03-20,87.78,91.216,87.32,90.388,7015254.0
2024-03-21,90.463,91.291,90.121,90.187,6594170.0
2024-03-22,89.962,90.396,89.251,89.276,4449245.0
2024-03-23,89.962,90.396,89.251,89.276,4449245.0
2024-03-24,89.962,90.396,89.251,89.276,4449245.0
2024-03-25,88.54,89.301,87.604,87.654,5585278.0
2024-03-26,87.002,87.512,85.614,85.806,6086736.0
2024-03-27,86.116,87.591,86.107,87.445,3881023.0
2024-03-28,87.462,88.841,87.445,88.682,4386102.0
2024-03-29,87.462,88.841,87.445,88.682,4386102.0
2024-03-30,87.462,88.841,87.445,88.682,4386102.0
2024-03-31,87.462,88.841,87.445,88.682,4386102.0
2024-04-01,91.05,94.34,88.23,94.02,13004810.0
2024-04-02,93.1,94.42,91.9,92.84,8911976.0
2024-04-03,93.34,94.7,92.5,93.19,6060218.0
2024-04-04,94.49,95.667,90.23,90.54,5864178.0
