,KO US Equity,KO US Equity,KO US Equity,KO US Equity,KO US Equity
2022-07-04,59.8402,61.1011,59.5558,61.0348,15143204.0
2022-07-05,60.8452,60.8452,59.1719,59.9919,15925029.0
2022-07-06,60.2953,60.7598,59.9066,60.1152,13450506.0
2022-07-07,59.973,60.2763,59.4421,59.6412,14828434.0
2022-07-08,59.7549,60.1247,59.6127,59.8592,11311461.0
2022-07-09,59.7549,60.1247,59.6127,59.8592,11311461.0
2022-07-10,59.7549,60.1247,59.6127,59.8592,11311461.0
2022-07-11,59.717,60.1626,59.333,59.6696,12704111.0
2022-07-12,59.7265,60.1531,59.224,59.4136,14731072.0
2022-07-13,59.0913,59.7265,58.7605,59.1387,13145291.0
2022-07-14,58.1433,59.0155,58.1148,58.9491,14433044.0
2022-07-15,59.4895,59.698,58.8448,59.2525,21968418.0
2022-07-16,59.4895,59.698,58.8448,59.2525,21968418.0
2022-07-17,59.4895,59.698,58.8448,59.2525,21968418.0
2022-07-18,59.2714,59.3093,58.3139,58.4466,10780844.0
2022-07-19,58.8638,59.3947,58.7073,59.2809,10998234.0
2022-07-20,59.1577,59.3283,57.9679,58.3044,11010454.0
2022-07-21,58.0769,58.6599,57.6313,58.1717,11959622.0
2022-07-22,58.1907,58.6552,58.1338,58.3897,11644691.0
2022-07-23,58.1907,58.6552,58.1338,58.3897,11644691.0
2022-07-24,58.1907,58.6552,58.1338,58.3897,11644691.0
2022-07-25,58.3518,59.0629,58.1243,58.9586,14941652.0
2022-07-26,59.4895,60.4849,59.2809,59.9256,20117950.0
2022-07-27,59.6127,59.9019,58.5746,59.736,12142874.0
2022-07-28,59.6506,60.9068,59.6222,60.7314,10837003.0
2022-07-29,60.3996,60.9495,60.3237,60.8357,13734236.0
2022-07-30,60.3996,60.9495,60.3237,60.8357,13734236.0
2022-07-31,60.3996,60.9495,60.3237,60.8357,13734236.0
2022-08-01,60.7598,61.6605,60.703,61.1675,12831535.0
2022-08-02,61.2339,61.2433,60.1341,60.3332,15241904.0
2022-08-03,60.2479,60.7646,60.0204,60.5987,11316985.0
2022-08-04,60.3332,60.4186,59.6506,60.3617,11795647.0
2022-08-05,60.3237,60.3237,59.4136,60.0867,10445393.0
2022-08-06,60.3237,60.3237,59.4136,60.0867,10445393.0
2022-08-07,60.3237,60.3237,59.4136,60.0867,10445393.0
2022-08-08,60.2005,60.4944,59.4895,59.698,9166673.0
2022-08-09,59.8971,60.0204,59.5843,59.7739,7910877.0
2022-08-10,60.3237,60.4754,59.8213,60.3427,8857253.0
2022-08-11,60.3806,60.665,59.8023,59.9351,8507766.0
2022-08-12,60.1341,60.447,59.8118,60.3901,9489284.0
2022-08-13,60.1341,60.447,59.8118,60.3901,9489284.0
2022-08-14,60.1341,60.447,59.8118,60.3901,9489284.0
2022-08-15,60.3332,61.3287,60.2669,61.1485,9863332.0
2022-08-16,61.2149,61.8406,60.9874,61.651,9569616.0
2022-08-17,61.4614,61.8311,61.395,61.5088,8144045.0
2022-08-18,61.5846,61.9544,61.3476,61.8311,6532028.0
2022-08-19,61.8169,62.0681,61.5846,61.7837,8921062.0
2022-08-20,61.8169,62.0681,61.5846,61.7837,8921062.0
2022-08-21,61.8169,62.0681,61.5846,61.7837,8921062.0
2022-08-22,61.4709,61.5467,60.665,60.8641,9087893.0
2022-08-23,60.5039,61.0253,60.3711,60.9305,8443752.0
2022-08-24,60.9021,61.2196,60.7219,61.0158,6844730.0
2022-08-25,61.0158,61.3429,60.5797,61.3097,7913869.0
2022-08-26,61.3666,61.433,59.7075,59.8308,10089513.0
2022-08-27,61.3666,61.433,59.7075,59.8308,10089513.0
2022-08-28,61.3666,61.433,59.7075,59.8308,10089513.0
2022-08-29,59.4278,59.7502,59.1671,59.4705,9115904.0
2022-08-30,59.6412,59.6412,58.7725,58.9206,8456837.0
2022-08-31,59.1387,59.2809,58.494,58.5035,14633568.0
2022-09-01,58.3803,58.8164,58.1053,58.7784,14939684.0
2022-09-02,59.1482,59.5084,57.7309,57.9726,11809821.0
2022-09-03,59.1482,59.5084,57.7309,57.9726,11809821.0
2022-09-04,59.1482,59.5084,57.7309,57.9726,11809821.0
2022-09-05,59.1482,59.5084,57.7309,57.9726,11809821.0
2022-09-06,58.1053,58.7453,57.8209,58.0011,12181823.0
2022-09-07,58.1338,59.243,58.1338,59.0723,13290711.0
2022-09-08,58.8543,59.0629,58.1527,58.8922,17193460.0
2022-09-09,58.9396,59.6127,58.641,59.0818,11855886.0
2022-09-10,58.9396,59.6127,58.641,59.0818,11855886.0
2022-09-11,58.9396,59.6127,58.641,59.0818,11855886.0
2022-09-12,59.1861,59.5464,59.0344,59.2525,13026935.0
2022-09-13,58.9681,58.987,57.1478,57.3279,18532832.0
2022-09-14,57.4891,57.9062,57.2995,57.6313,12881592.0
2022-09-15,57.6791,57.6791,56.6859,56.8483,11451927.0
2022-09-16,56.9724,57.1013,56.4472,56.8578,20493535.0
2022-09-17,56.9724,57.1013,56.4472,56.8578,20493535.0
2022-09-18,56.9724,57.1013,56.4472,56.8578,20493535.0
2022-09-19,56.7146,57.3926,56.557,57.2875,12596248.0
2022-09-20,56.9915,57.3257,56.6429,57.2016,11984607.0
2022-09-21,57.4308,57.9655,56.7146,56.7241,14165341.0
2022-09-22,56.8674,57.0392,56.5331,56.5904,11657595.0
2022-09-23,56.3039,56.4376,55.3872,55.9601,14824047.0
2022-09-24,56.3039,56.4376,55.3872,55.9601,14824047.0
2022-09-25,56.3039,56.4376,55.3872,55.9601,14824047.0
2022-09-26,55.8551,55.9315,55.0864,55.263,18670050.0
2022-09-27,55.4636,55.7405,53.7733,53.8402,23829348.0
2022-09-28,54.1075,54.671,53.3913,54.4131,21480149.0
2022-09-29,54.5182,54.7092,53.4773,54.0216,14570701.0
2022-09-30,54.3081,54.5564,53.4773,53.4964,16124618.0
2022-10-01,54.3081,54.5564,53.4773,53.4964,16124618.0
2022-10-02,54.3081,54.5564,53.4773,53.4964,16124618.0
2022-10-03,53.8211,54.289,53.5346,54.098,16277620.0
2022-10-04,54.3845,55.2057,53.9166,54.2221,18861431.0
2022-10-05,53.9548,54.098,53.0093,53.7065,14324851.0
2022-10-06,53.4773,53.5728,52.3982,52.551,17192843.0
2022-10-07,52.5128,52.6083,51.8061,52.0544,11479799.0
2022-10-08,52.5128,52.6083,51.8061,52.0544,11479799.0
2022-10-09,52.5128,52.6083,51.8061,52.0544,11479799.0
2022-10-10,52.1403,52.4841,51.5817,51.9398,10239123.0
2022-10-11,52.0066,52.7324,51.7966,52.0257,14303920.0
2022-10-12,52.742,53.5121,52.5605,52.656,18377448.0
2022-10-13,52.0257,53.5537,51.8157,53.3531,16220718.0
2022-10-14,53.7542,53.9261,52.465,52.5032,16001400.0
2022-10-15,53.7542,53.9261,52.465,52.5032,16001400.0
2022-10-16,53.7542,53.9261,52.465,52.5032,16001400.0
2022-10-17,53.1239,53.6826,53.0666,53.1812,13721426.0
2022-10-18,53.7733,54.2221,53.5736,53.8975,11823119.0
2022-10-19,53.7733,53.9929,53.2194,53.4391,10182286.0
2022-10-20,53.2576,53.4009,52.4841,52.5987,16905147.0
2022-10-21,52.5223,53.5775,52.508,53.4391,15034054.0
2022-10-22,52.5223,53.5775,52.508,53.4391,15034054.0
2022-10-23,52.5223,53.5775,52.508,53.4391,15034054.0
2022-10-24,54.0884,55.1293,54.0216,54.9765,17416681.0
2022-10-25,56.3803,56.4472,55.1484,56.2944,28829930.0
2022-10-26,56.3517,57.087,56.2084,56.7146,15841374.0
2022-10-27,57.0774,57.1443,56.7002,56.8483,16026117.0
2022-10-28,56.8865,58.1661,56.791,58.0228,12888859.0
2022-10-29,56.8865,58.1661,56.791,58.0228,12888859.0
2022-10-30,56.8865,58.1661,56.791,58.0228,12888859.0
2022-10-31,57.7841,57.8414,56.9819,57.1538,14016378.0
2022-11-01,57.3257,57.574,56.6955,56.9533,10659459.0
2022-11-02,56.9533,57.5167,56.1225,56.1607,14551132.0
2022-11-03,55.4922,56.3395,55.4827,56.132,9193970.0
2022-11-04,56.6286,56.9008,55.922,56.5904,9726126.0
2022-11-05,56.6286,56.9008,55.922,56.5904,9726126.0
2022-11-06,56.6286,56.9008,55.922,56.5904,9726126.0
2022-11-07,56.5904,57.0774,56.5713,56.8101,8849704.0
2022-11-08,57.0583,57.0965,56.2848,56.9151,10081649.0
2022-11-09,56.9056,56.9533,56.1043,56.1225,10115159.0
2022-11-10,57.5358,58.2902,56.9915,58.1374,16804845.0
2022-11-11,58.6054,58.6818,57.4976,58.5576,18972078.0
2022-11-12,58.6054,58.6818,57.4976,58.5576,18972078.0
2022-11-13,58.6054,58.6818,57.4976,58.5576,18972078.0
2022-11-14,58.5576,58.9348,57.9751,57.9942,16361026.0
2022-11-15,58.3762,58.6818,57.2971,57.8987,13295839.0
2022-11-16,58.0515,58.2807,57.5692,57.7937,14199486.0
2022-11-17,57.4785,58.0037,57.4212,57.9751,11220301.0
2022-11-18,58.2425,58.6054,58.061,58.3857,10415640.0
2022-11-19,58.2425,58.6054,58.061,58.3857,10415640.0
2022-11-20,58.2425,58.6054,58.061,58.3857,10415640.0
2022-11-21,58.6436,59.4075,58.443,59.2834,15399353.0
2022-11-22,59.6558,59.6845,59.2584,59.5412,12319641.0
2022-11-23,59.6749,59.9614,59.4942,59.8086,8990385.0
2022-11-24,59.6749,59.9614,59.4942,59.8086,8990385.0
2022-11-25,59.9041,59.9805,59.5699,59.8659,5165499.0
2022-11-26,59.9041,59.9805,59.5699,59.8659,5165499.0
2022-11-27,59.9041,59.9805,59.5699,59.8659,5165499.0
2022-11-28,59.8659,60.2574,59.7418,59.8754,12268004.0
2022-11-29,59.7036,59.7513,59.1879,59.6654,10969563.0
2022-11-30,59.6365,61.2426,59.3864,61.1753,30433938.0
2022-12-01,61.1753,61.6561,61.0021,61.3484,12001356.0
2022-12-02,61.1753,62.0504,60.9733,61.8869,13643450.0
2022-12-03,61.1753,62.0504,60.9733,61.8869,13643450.0
2022-12-04,61.1753,62.0504,60.9733,61.8869,13643450.0
2022-12-05,60.9829,61.3532,60.8386,61.0406,9185090.0
2022-12-06,61.0887,61.4349,60.805,61.0118,10099529.0
2022-12-07,61.0214,61.281,60.829,61.1079,12307605.0
2022-12-08,61.1656,61.4061,60.9204,61.3676,9946173.0
2022-12-09,61.1753,61.3964,60.6752,60.7232,13914856.0
2022-12-10,61.1753,61.3964,60.6752,60.7232,13914856.0
2022-12-11,61.1753,61.3964,60.6752,60.7232,13914856.0
2022-12-12,60.8771,61.5551,60.5982,61.5215,11647900.0
2022-12-13,62.1177,62.2235,61.358,61.5407,17521554.0
2022-12-14,61.7331,62.1754,61.1368,61.5407,12826650.0
2022-12-15,61.156,61.4445,60.0981,60.6944,12213292.0
2022-12-16,60.3482,60.7232,59.9394,60.3482,33631530.0
2022-12-17,60.3482,60.7232,59.9394,60.3482,33631530.0
2022-12-18,60.3482,60.7232,59.9394,60.3482,33631530.0
2022-12-19,60.4251,60.9781,60.0789,60.4347,10919725.0
2022-12-20,60.4173,60.7329,60.3482,60.3866,10286479.0
2022-12-21,60.6559,61.5984,60.6559,61.358,10411288.0
2022-12-22,60.9925,61.156,60.2472,60.9156,9668107.0
2022-12-23,61.0695,61.4253,60.7809,61.3772,6463261.0
2022-12-24,61.0695,61.4253,60.7809,61.3772,6463261.0
2022-12-25,61.0695,61.4253,60.7809,61.3772,6463261.0
2022-12-26,61.0695,61.4253,60.7809,61.3772,6463261.0
2022-12-27,61.483,61.8292,61.2714,61.7523,7320717.0
2022-12-28,61.9927,62.1754,61.055,61.1368,7159417.0
2022-12-29,61.358,61.6946,61.2618,61.5022,7169256.0
2022-12-30,61.4734,61.4734,60.7521,61.1753,7650228.0
2022-12-31,61.4734,61.4734,60.7521,61.1753,7650228.0
2023-01-01,61.4734,61.4734,60.7521,61.1753,7650228.0
2023-01-02,61.4734,61.4734,60.7521,61.1753,7650228.0
2023-01-03,61.1272,61.1272,59.7952,60.5405,12180507.0
2023-01-04,60.7329,60.9054,60.1183,60.5117,13387923.0
2023-01-05,60.2039,60.3963,59.7038,59.8192,9814674.0
2023-01-06,60.502,61.233,60.1847,60.9733,9989986.0
2023-01-07,60.502,61.233,60.1847,60.9733,9989986.0
2023-01-08,60.502,61.233,60.1847,60.9733,9989986.0
2023-01-09,60.8771,61.281,60.1799,60.2135,9442623.0
2023-01-10,60.2039,60.3289,59.5499,59.7519,10134605.0
2023-01-11,59.9923,60.1654,59.0604,59.6365,10822997.0
2023-01-12,59.7327,59.8,58.6363,58.8671,13907327.0
2023-01-13,58.3766,59.1075,58.266,59.0787,13986356.0
2023-01-14,58.3766,59.1075,58.266,59.0787,13986356.0
2023-01-15,58.3766,59.1075,58.266,59.0787,13986356.0
2023-01-16,58.3766,59.1075,58.266,59.0787,13986356.0
2023-01-17,59.3672,59.9923,59.2037,59.3191,18327779.0
2023-01-18,59.1556,59.2326,57.3973,57.5207,19679436.0
2023-01-19,57.439,58.3189,57.4197,57.4341,14894455.0
2023-01-20,57.4341,57.79,57.1264,57.7804,14237702.0
2023-01-21,57.4341,57.79,57.1264,57.7804,14237702.0
2023-01-22,57.4341,57.79,57.1264,57.7804,14237702.0
2023-01-23,57.9727,58.2468,57.7515,57.9246,12613428.0
2023-01-24,57.7804,59.4826,57.5111,58.2324,10103314.0
2023-01-25,57.8958,58.6074,57.5928,58.5978,11265844.0
2023-01-26,58.4824,58.7565,58.2516,58.4824,11884834.0
2023-01-27,58.5113,58.6267,58.0593,58.1747,14087038.0
2023-01-28,58.5113,58.6267,58.0593,58.1747,14087038.0
2023-01-29,58.5113,58.6267,58.0593,58.1747,14087038.0
2023-01-30,58.2228,58.8286,58.1458,58.3189,15632006.0
2023-01-31,58.6459,58.9921,58.1939,58.9729,14344379.0
2023-02-01,58.7998,59.223,58.2997,58.9825,12535439.0
2023-02-02,58.4728,58.6844,57.6169,57.9727,16947223.0
2023-02-03,58.04,58.1074,56.9629,57.5399,15404440.0
2023-02-04,58.04,58.1074,56.9629,57.5399,15404440.0
2023-02-05,58.04,58.1074,56.9629,57.5399,15404440.0
2023-02-06,57.5015,58.0304,57.4341,57.8669,11330897.0
2023-02-07,57.3861,57.9342,57.2562,57.7707,14922741.0
2023-02-08,57.6265,57.6265,57.3091,57.4341,11012019.0
2023-02-09,57.8477,58.0112,57.3139,57.338,12515309.0
2023-02-10,57.4341,57.6073,56.6263,57.338,14420655.0
2023-02-11,57.4341,57.6073,56.6263,57.338,14420655.0
2023-02-12,57.4341,57.6073,56.6263,57.338,14420655.0
2023-02-13,57.6073,58.4343,57.4438,58.2805,16191786.0
2023-02-14,57.9054,58.569,57.2803,57.3091,20505679.0
2023-02-15,57.6073,57.6361,56.9581,57.3091,13172697.0
2023-02-16,56.9629,57.5303,56.6936,56.9533,16538284.0
2023-02-17,57.2226,57.9246,57.1072,57.8188,16814652.0
2023-02-18,57.2226,57.9246,57.1072,57.8188,16814652.0
2023-02-19,57.2226,57.9246,57.1072,57.8188,16814652.0
2023-02-20,57.2226,57.9246,57.1072,57.8188,16814652.0
2023-02-21,57.6938,57.9246,57.4341,57.5111,14278307.0
2023-02-22,57.5592,58.0496,57.4667,57.6842,12409562.0
2023-02-23,57.713,58.1074,57.5207,57.79,12222827.0
2023-02-24,57.3957,57.6169,57.112,57.5496,9736249.0
2023-02-25,57.3957,57.6169,57.112,57.5496,9736249.0
2023-02-26,57.3957,57.6169,57.112,57.5496,9736249.0
2023-02-27,57.8765,57.9919,57.4534,57.5303,8849821.0
2023-02-28,57.4149,57.4149,56.8763,57.2322,16082218.0
2023-03-01,56.8667,56.9148,56.1358,56.6071,13275810.0
2023-03-02,56.5878,57.4918,56.5494,57.4341,11772110.0
2023-03-03,57.2707,57.3957,56.9389,57.1649,13101766.0
2023-03-04,57.2707,57.3957,56.9389,57.1649,13101766.0
2023-03-05,57.2707,57.3957,56.9389,57.1649,13101766.0
2023-03-06,56.9918,58.0641,56.9485,58.0496,16282678.0
2023-03-07,58.1747,58.2516,57.463,57.713,13961203.0
2023-03-08,57.7419,58.016,57.439,57.7419,10851578.0
2023-03-09,58.2228,58.2228,57.0062,57.1841,13900858.0
2023-03-10,57.4149,57.8381,56.7321,56.9437,13745841.0
2023-03-11,57.4149,57.8381,56.7321,56.9437,13745841.0
2023-03-12,57.4149,57.8381,56.7321,56.9437,13745841.0
2023-03-13,57.0206,58.5401,56.9821,57.5207,21956014.0
2023-03-14,57.7034,58.141,57.0783,57.7323,19496899.0
2023-03-15,57.1552,58.1602,56.9725,58.117,21089906.0
2023-03-16,58.2333,58.4707,57.8553,58.4368,15658974.0
2023-03-17,58.4465,58.4852,57.7923,58.1654,27351227.0
2023-03-18,58.4465,58.4852,57.7923,58.1654,27351227.0
2023-03-19,58.4465,58.4852,57.7923,58.1654,27351227.0
2023-03-20,58.3011,58.7275,58.117,58.7275,12904123.0
2023-03-21,58.6984,58.8729,58.0297,58.4561,13716475.0
2023-03-22,58.5337,58.9892,58.1751,58.1945,10494213.0
2023-03-23,58.2333,58.524,57.8747,58.0685,15478995.0
2023-03-24,58.3883,59.1297,58.0588,59.0182,12977607.0
2023-03-25,58.3883,59.1297,58.0588,59.0182,12977607.0
2023-03-26,58.3883,59.1297,58.0588,59.0182,12977607.0
2023-03-27,59.2508,59.5803,59.0667,59.4543,12777402.0
2023-03-28,59.4931,59.8323,59.3768,59.5222,10925739.0
2023-03-29,59.8129,60.0358,59.6869,59.9486,9441019.0
2023-03-30,59.9679,60.1715,59.7547,59.9389,9870659.0
2023-03-31,60.1424,60.3265,59.9583,60.1133,14440888.0
2023-04-01,60.1424,60.3265,59.9583,60.1133,14440888.0
2023-04-02,60.1424,60.3265,59.9583,60.1133,14440888.0
2023-04-03,60.375,60.5882,59.9486,60.4719,12300660.0
2023-04-04,60.4622,60.8014,60.1569,60.2877,11433404.0
2023-04-05,60.5979,61.0727,60.5688,60.8595,12789554.0
2023-04-06,60.9177,61.092,60.4525,60.8983,9644204.0
2023-04-07,60.9177,61.092,60.4525,60.8983,9644204.0
2023-04-08,60.9177,61.092,60.4525,60.8983,9644204.0
2023-04-09,60.9177,61.092,60.4525,60.8983,9644204.0
2023-04-10,60.5591,60.7529,60.1036,60.7529,7952575.0
2023-04-11,60.7142,60.7723,60.4719,60.6463,9913049.0
2023-04-12,60.5494,61.0824,60.3847,60.7529,9593704.0
2023-04-13,60.8208,61.2084,60.5494,61.1987,9871424.0
2023-04-14,61.1018,61.1987,60.8353,61.1018,8946011.0
2023-04-15,61.1018,61.1987,60.8353,61.1018,8946011.0
2023-04-16,61.1018,61.1987,60.8353,61.1018,8946011.0
2023-04-17,61.3634,61.567,61.1891,61.4991,9452394.0
2023-04-18,61.5476,61.6348,61.2375,61.596,9035679.0
2023-04-19,61.7608,61.8577,61.4652,61.7123,9769543.0
2023-04-20,61.6639,62.0224,61.4797,61.9837,10706385.0
2023-04-21,62.0224,62.2841,61.8286,62.0709,12931095.0
2023-04-22,62.0224,62.2841,61.8286,62.0709,12931095.0
2023-04-23,62.0224,62.2841,61.8286,62.0709,12931095.0
2023-04-24,62.7493,62.9818,61.6578,61.974,15532266.0
2023-04-25,62.1872,62.1872,61.6639,61.8771,12818860.0
2023-04-26,61.596,61.7995,61.4313,61.5863,13179560.0
2023-04-27,61.567,61.7899,61.1639,61.7123,13795824.0
2023-04-28,61.6445,62.1775,61.5185,62.1678,13687621.0
2023-04-29,61.6445,62.1775,61.5185,62.1678,13687621.0
2023-04-30,61.6445,62.1775,61.5185,62.1678,13687621.0
2023-05-01,62.1678,62.6911,62.0806,62.3132,9091540.0
2023-05-02,62.1581,62.1581,61.315,62.0321,10948420.0
2023-05-03,62.0418,62.1969,61.6154,61.6833,11084594.0
2023-05-04,61.7705,61.9546,61.5476,61.7511,11938308.0
2023-05-05,61.6736,62.2211,61.6639,62.0418,9039023.0
2023-05-06,61.6736,62.2211,61.6639,62.0418,9039023.0
2023-05-07,61.6736,62.2211,61.6639,62.0418,9039023.0
2023-05-08,61.8383,62.0757,61.6445,61.9449,7240719.0
2023-05-09,61.6736,61.7802,61.3247,61.4313,9067653.0
2023-05-10,61.3634,61.6736,61.0436,61.5379,10134026.0
2023-05-11,61.6154,61.9546,61.063,61.8868,9581525.0
2023-05-12,61.8868,62.2066,61.7317,62.129,8740752.0
2023-05-13,61.8868,62.2066,61.7317,62.129,8740752.0
2023-05-14,61.8868,62.2066,61.7317,62.129,8740752.0
2023-05-15,62.2356,62.2647,61.7414,61.9643,8149993.0
2023-05-16,61.9207,61.9207,61.2084,61.2665,9130361.0
2023-05-17,61.441,61.4604,60.7917,61.1987,11582953.0
2023-05-18,61.063,61.0921,60.6366,60.8595,13595053.0
2023-05-19,61.0921,61.1502,60.6705,60.8886,14251355.0
2023-05-20,61.0921,61.1502,60.6705,60.8886,14251355.0
2023-05-21,61.0921,61.1502,60.6705,60.8886,14251355.0
2023-05-22,60.845,60.9225,59.5415,59.6094,15055371.0
2023-05-23,59.6094,59.7644,59.2799,59.5028,13932724.0
2023-05-24,59.4834,59.5318,58.8438,58.9988,11090129.0
2023-05-25,58.6015,58.8535,58.2914,58.5434,14463630.0
2023-05-26,58.5821,58.7663,58.2526,58.398,12570281.0
2023-05-27,58.5821,58.7663,58.2526,58.398,12570281.0
2023-05-28,58.5821,58.7663,58.2526,58.398,12570281.0
2023-05-29,58.5821,58.7663,58.2526,58.398,12570281.0
2023-05-30,58.2333,58.335,57.6809,57.9328,15634206.0
2023-05-31,58.0685,58.4174,57.5307,57.8165,59432166.0
2023-06-01,58.0879,58.3059,57.9231,58.146,13402678.0
2023-06-02,58.4077,59.4252,58.2236,59.2702,15259845.0
2023-06-03,58.4077,59.4252,58.2236,59.2702,15259845.0
2023-06-04,58.4077,59.4252,58.2236,59.2702,15259845.0
2023-06-05,59.1151,59.5415,58.6837,58.8729,13913363.0
2023-06-06,59.0667,59.1054,58.2666,58.4465,10943523.0
2023-06-07,58.1557,58.4901,57.9716,58.3592,16817908.0
2023-06-08,58.272,58.5385,58.1267,58.5046,15589981.0
2023-06-09,58.4077,58.7921,58.3108,58.6015,12582572.0
2023-06-10,58.4077,58.7921,58.3108,58.6015,12582572.0
2023-06-11,58.4077,58.7921,58.3108,58.6015,12582572.0
2023-06-12,58.7178,58.776,58.1654,58.3495,14220955.0
2023-06-13,58.3495,58.7953,58.1848,58.5821,13397782.0
2023-06-14,58.8535,59.1927,58.7275,58.9795,14099675.0
2023-06-15,59.1845,59.8568,58.9209,59.7899,15271390.0
2023-06-16,60.1512,60.7078,60.034,60.2196,26737982.0
2023-06-17,60.1512,60.7078,60.034,60.2196,26737982.0
2023-06-18,60.1512,60.7078,60.034,60.2196,26737982.0
2023-06-19,60.1512,60.7078,60.034,60.2196,26737982.0
2023-06-20,60.1415,60.5028,59.7997,59.8192,13973440.0
2023-06-21,59.868,60.2683,59.5458,59.9852,13948672.0
2023-06-22,60.3563,60.6395,60.1366,60.3953,15194155.0
2023-06-23,60.4832,60.5125,59.7411,59.7606,25112061.0
2023-06-24,60.4832,60.5125,59.7411,59.7606,25112061.0
2023-06-25,60.4832,60.5125,59.7411,59.7606,25112061.0
2023-06-26,59.7655,59.8485,58.9697,59.7802,12856073.0
2023-06-27,59.7802,59.9169,59.5458,59.6532,9068545.0
2023-06-28,59.4482,59.6044,58.9794,59.0966,11173182.0
2023-06-29,58.8037,58.9306,58.3594,58.6084,17142305.0
2023-06-30,58.5888,58.9306,58.4619,58.8037,19739193.0
2023-07-01,58.5888,58.9306,58.4619,58.8037,19739193.0
2023-07-02,58.5888,58.9306,58.4619,58.8037,19739193.0
2023-07-03,58.7841,59.204,58.6181,59.1552,9694520.0
2023-07-04,58.7841,59.204,58.6181,59.1552,9694520.0
2023-07-05,58.8623,59.663,58.7451,59.5946,14717678.0
2023-07-06,59.3017,59.5849,59.0771,59.1357,12604354.0
2023-07-07,58.8916,59.0722,58.3252,58.3545,14573961.0
2023-07-08,58.8916,59.0722,58.3252,58.3545,14573961.0
2023-07-09,58.8916,59.0722,58.3252,58.3545,14573961.0
2023-07-10,58.5596,58.7353,57.7491,57.9151,15480649.0
2023-07-11,58.0616,58.1592,57.4561,58.1201,15970131.0
2023-07-12,58.3447,58.6377,58.0469,58.4326,14241274.0
2023-07-13,58.706,59.038,58.5693,58.9306,11269754.0
2023-07-14,58.7256,59.6044,58.6767,59.4677,11634211.0
2023-07-15,58.7256,59.6044,58.6767,59.4677,11634211.0
2023-07-16,58.7256,59.6044,58.6767,59.4677,11634211.0
2023-07-17,59.331,59.663,59.0673,59.3798,10015422.0
2023-07-18,59.5263,59.8083,58.9892,59.1454,11152930.0
2023-07-19,59.3407,60.3368,59.2529,60.1903,12936044.0
2023-07-20,60.2293,60.9422,60.2196,60.9226,11563020.0
2023-07-21,60.991,61.2058,60.7762,60.9715,12815069.0
2023-07-22,60.991,61.2058,60.7762,60.9715,12815069.0
2023-07-23,60.991,61.2058,60.7762,60.9715,12815069.0
2023-07-24,60.9519,61.3328,60.9324,60.991,10251135.0
2023-07-25,60.8348,60.9226,60.5858,60.7859,13422655.0
2023-07-26,60.4051,61.6843,59.9462,61.5671,17145517.0
2023-07-27,61.5671,61.7771,60.9129,60.9715,11517112.0
2023-07-28,61.1131,61.2937,60.7573,61.0105,9723263.0
2023-07-29,61.1131,61.2937,60.7573,61.0105,9723263.0
2023-07-30,61.1131,61.2937,60.7573,61.0105,9723263.0
2023-07-31,60.9812,60.9812,60.2782,60.4735,15584503.0
2023-08-01,60.6297,60.8933,60.1707,60.3172,9283438.0
2023-08-02,60.1122,61.1131,60.1122,60.5028,11061082.0
2023-08-03,60.4149,60.659,60.078,60.1903,8039062.0
2023-08-04,60.2293,60.4344,59.1943,59.2822,9359298.0
2023-08-05,60.2293,60.4344,59.1943,59.2822,9359298.0
2023-08-06,60.2293,60.4344,59.1943,59.2822,9359298.0
2023-08-07,59.3603,59.8866,59.3114,59.7509,6982647.0
2023-08-08,59.7509,59.9071,59.1943,59.4872,7956064.0
2023-08-09,59.4774,60.1805,59.3212,59.6239,7904067.0
2023-08-10,59.9071,60.2782,59.3603,59.4872,7870314.0
2023-08-11,59.4091,59.7589,59.2626,59.7313,8483912.0
2023-08-12,59.4091,59.7589,59.2626,59.7313,8483912.0
2023-08-13,59.4091,59.7589,59.2626,59.7313,8483912.0
2023-08-14,59.8778,60.034,59.3212,59.4482,7176291.0
2023-08-15,59.2626,59.4676,58.9501,59.0478,7187444.0
2023-08-16,59.1161,59.3896,58.9794,59.0576,8372266.0
2023-08-17,59.1552,59.5849,59.0283,59.1845,12873497.0
2023-08-18,59.1161,59.6483,58.9501,59.5165,11083770.0
2023-08-19,59.1161,59.6483,58.9501,59.5165,11083770.0
2023-08-20,59.1161,59.6483,58.9501,59.5165,11083770.0
2023-08-21,59.4286,59.497,58.9019,59.0087,8648519.0
2023-08-22,58.9209,59.1503,58.5644,58.6474,9412208.0
2023-08-23,58.7841,59.0136,58.7451,58.8525,7749490.0
2023-08-24,58.8525,59.4482,58.6767,58.6963,8955130.0
2023-08-25,58.9892,59.1454,58.5986,58.9697,7629222.0
2023-08-26,58.9892,59.1454,58.5986,58.9697,7629222.0
2023-08-27,58.9892,59.1454,58.5986,58.9697,7629222.0
2023-08-28,59.1259,59.2968,58.9494,59.1357,6254255.0
2023-08-29,59.1357,59.204,58.7353,59.0771,8189592.0
2023-08-30,59.2138,59.3114,58.876,59.0478,9447912.0
2023-08-31,58.8818,59.0478,58.3984,58.4228,14663458.0
2023-09-01,58.5888,58.7158,57.7295,57.9151,11262277.0
2023-09-02,58.5888,58.7158,57.7295,57.9151,11262277.0
2023-09-03,58.5888,58.7158,57.7295,57.9151,11262277.0
