,WAL US Equity,WAL US Equity,WAL US Equity,WAL US Equity,WAL US Equity
2022-08-04,72.1526,72.1905,71.1578,71.9537,392138.0
2022-08-05,71.5747,73.6213,71.2525,73.1286,397621.0
2022-08-06,71.5747,73.6213,71.2525,73.1286,397621.0
2022-08-07,71.5747,73.6213,71.2525,73.1286,397621.0
2022-08-08,73.7918,74.2087,72.9391,72.9486,302894.0
2022-08-09,73.3181,73.3181,72.2,73.2139,391226.0
2022-08-10,74.3793,77.544,74.2277,77.4397,628431.0
2022-08-11,78.5057,79.976,78.3058,79.8,710601.0
2022-08-12,80.4471,81.4464,79.7238,81.3988,399142.0
2022-08-13,80.4471,81.4464,79.7238,81.3988,399142.0
2022-08-14,80.4471,81.4464,79.7238,81.3988,399142.0
2022-08-15,80.4947,81.2751,79.9713,81.2656,407438.0
2022-08-16,80.9515,82.6741,80.9373,82.0745,424548.0
2022-08-17,81.0086,82.1983,80.4281,81.9889,801092.0
2022-08-18,82.084,82.5884,81.4274,81.6558,580868.0
2022-08-19,80.8754,80.8754,78.5437,78.9149,404827.0
2022-08-20,80.8754,80.8754,78.5437,78.9149,404827.0
2022-08-21,80.8754,80.8754,78.5437,78.9149,404827.0
2022-08-22,77.3351,77.573,76.2121,76.8307,425133.0
2022-08-23,76.9354,77.8014,76.7165,77.2209,381060.0
2022-08-24,76.8402,77.7253,76.5261,77.2209,346350.0
2022-08-25,77.278,78.9434,77.278,78.8578,324942.0
2022-08-26,78.972,79.3336,75.3079,75.346,393014.0
2022-08-27,78.972,79.3336,75.3079,75.346,393014.0
2022-08-28,78.972,79.3336,75.3079,75.346,393014.0
2022-08-29,74.6513,75.4222,74.0327,74.4705,391220.0
2022-08-30,75.0605,75.0605,73.3998,74.518,422174.0
2022-08-31,74.9844,74.9844,72.9953,73.0144,477423.0
2022-09-01,72.6337,72.6337,70.4543,72.1388,597707.0
2022-09-02,72.9477,73.7757,71.2204,71.6915,604679.0
2022-09-03,72.9477,73.7757,71.2204,71.6915,604679.0
2022-09-04,72.9477,73.7757,71.2204,71.6915,604679.0
2022-09-05,72.9477,73.7757,71.2204,71.6915,604679.0
2022-09-06,71.9389,72.1483,68.7983,69.2647,646734.0
2022-09-07,68.884,71.5392,68.8431,71.2442,523929.0
2022-09-08,70.578,73.2999,70.1688,73.2618,467643.0
2022-09-09,74.2896,74.48,73.4617,74.1754,642741.0
2022-09-10,74.2896,74.48,73.4617,74.1754,642741.0
2022-09-11,74.2896,74.48,73.4617,74.1754,642741.0
2022-09-12,74.6798,77.0924,74.3753,75.1462,691166.0
2022-09-13,72.9573,73.4426,71.0253,71.4155,474873.0
2022-09-14,71.8342,71.8342,69.2456,69.988,683160.0
2022-09-15,69.5216,71.6439,69.5216,69.6453,963027.0
2022-09-16,68.4938,68.4938,66.676,68.2368,1757308.0
2022-09-17,68.4938,68.4938,66.676,68.2368,1757308.0
2022-09-18,68.4938,68.4938,66.676,68.2368,1757308.0
2022-09-19,66.9806,69.8737,66.9806,69.5216,416549.0
2022-09-20,68.8745,69.8547,68.6841,69.6358,424578.0
2022-09-21,70.0831,71.4916,68.922,68.9696,524266.0
2022-09-22,69.198,69.198,66.1145,66.2954,479159.0
2022-09-23,65.1057,65.8385,63.84,65.2961,1208462.0
2022-09-24,65.1057,65.8385,63.84,65.2961,1208462.0
2022-09-25,65.1057,65.8385,63.84,65.2961,1208462.0
2022-09-26,64.5823,66.6856,64.4875,65.4959,1561531.0
2022-09-27,65.9623,66.6665,62.9073,63.6687,751663.0
2022-09-28,64.0779,64.9459,63.5021,64.5347,1158831.0
2022-09-29,63.1167,63.1167,61.5844,62.3553,780382.0
2022-09-30,62.5266,64.3729,61.8319,62.5647,652341.0
2022-10-01,62.5266,64.3729,61.8319,62.5647,652341.0
2022-10-02,62.5266,64.3729,61.8319,62.5647,652341.0
2022-10-03,63.6021,64.6156,61.9699,64.4015,563308.0
2022-10-04,65.6958,68.431,65.2961,68.0465,676657.0
2022-10-05,66.5999,67.2375,65.6482,66.3429,573326.0
2022-10-06,65.5721,66.3334,64.3158,64.4491,708680.0
2022-10-07,63.6592,63.7067,61.5844,62.165,618909.0
2022-10-08,63.6592,63.7067,61.5844,62.165,618909.0
2022-10-09,63.6592,63.7067,61.5844,62.165,618909.0
2022-10-10,62.7265,62.8978,60.9278,61.2038,516986.0
2022-10-11,60.4614,61.1943,58.8531,59.5764,667385.0
2022-10-12,59.3955,60.4329,58.4724,59.5002,883721.0
2022-10-13,58.5009,62.598,58.0536,62.0222,483680.0
2022-10-14,62.736,63.9066,60.509,60.7184,462772.0
2022-10-15,62.736,63.9066,60.509,60.7184,462772.0
2022-10-16,62.736,63.9066,60.509,60.7184,462772.0
2022-10-17,62.479,62.9121,61.5464,62.4886,1819966.0
2022-10-18,64.4586,64.4586,60.7945,61.4607,1839772.0
2022-10-19,60.8231,61.5654,58.2345,58.3772,1404525.0
2022-10-20,58.2345,58.5485,55.0177,56.1693,2127481.0
2022-10-21,55.5697,59.8714,52.2102,59.0053,3764022.0
2022-10-22,55.5697,59.8714,52.2102,59.0053,3764022.0
2022-10-23,55.5697,59.8714,52.2102,59.0053,3764022.0
2022-10-24,58.8436,63.3356,58.7389,62.5076,2315520.0
2022-10-25,62.1555,63.5259,61.9176,62.6694,1260290.0
2022-10-26,62.441,64.392,61.9842,62.6789,810940.0
2022-10-27,63.5735,63.8209,61.7558,62.1364,706833.0
2022-10-28,62.4029,63.9351,61.7129,63.859,621011.0
2022-10-29,62.4029,63.9351,61.7129,63.859,621011.0
2022-10-30,62.4029,63.9351,61.7129,63.859,621011.0
2022-10-31,63.307,64.3158,63.0596,63.9256,629348.0
2022-11-01,64.8012,65.0867,63.9637,64.9344,578436.0
2022-11-02,64.5252,64.9439,61.5083,61.5273,817503.0
2022-11-03,60.9278,62.8407,59.8049,62.6313,654115.0
2022-11-04,64.0684,64.5823,62.1269,63.1833,626231.0
2022-11-05,64.0684,64.5823,62.1269,63.1833,626231.0
2022-11-06,64.0684,64.5823,62.1269,63.1833,626231.0
2022-11-07,64.0018,64.7631,63.3308,64.6584,669408.0
2022-11-08,64.9725,65.9623,64.0493,65.3627,446747.0
2022-11-09,64.6109,64.8678,63.1833,63.3736,385499.0
2022-11-10,66.0384,72.7288,65.7814,71.111,1366973.0
2022-11-11,71.4155,74.361,71.4155,72.9382,1051440.0
2022-11-12,71.4155,74.361,71.4155,72.9382,1051440.0
2022-11-13,71.4155,74.361,71.4155,72.9382,1051440.0
2022-11-14,72.4719,72.6622,69.6073,69.9023,671128.0
2022-11-15,71.3108,72.1959,69.3218,70.1402,771409.0
2022-11-16,69.6739,70.2068,68.6794,69.3979,717730.0
2022-11-17,68.3554,68.8241,66.6004,66.7773,826045.0
2022-11-18,68.1163,68.1163,63.8794,65.0844,1143524.0
2022-11-19,68.1163,68.1163,63.8794,65.0844,1143524.0
2022-11-20,68.1163,68.1163,63.8794,65.0844,1143524.0
2022-11-21,64.941,65.0844,64.0037,64.721,980322.0
2022-11-22,65.1514,65.3188,64.0324,65.2853,561422.0
2022-11-23,65.2566,66.6817,64.8166,66.2704,338843.0
2022-11-24,65.2566,66.6817,64.8166,66.2704,338843.0
2022-11-25,66.2895,67.2842,65.7157,67.026,129321.0
2022-11-26,66.2895,67.2842,65.7157,67.026,129321.0
2022-11-27,66.2895,67.2842,65.7157,67.026,129321.0
2022-11-28,65.9357,66.28,63.4011,63.5255,591438.0
2022-11-29,63.535,64.4054,63.4681,63.8985,398793.0
2022-11-30,63.9559,65.6105,61.9091,65.5531,1020769.0
2022-12-01,65.5818,66.6434,63.7574,64.3289,711313.0
2022-12-02,63.5637,64.1185,62.5212,62.7795,904459.0
2022-12-03,63.5637,64.1185,62.5212,62.7795,904459.0
2022-12-04,63.5637,64.1185,62.5212,62.7795,904459.0
2022-12-05,62.2534,62.6886,58.4182,59.5372,1105107.0
2022-12-06,59.4033,60.3789,57.9687,58.2843,1061030.0
2022-12-07,57.7774,58.6956,56.4001,57.5,679744.0
2022-12-08,57.6626,58.4182,56.5723,58.3608,858950.0
2022-12-09,58.0739,59.0494,57.6817,58.1121,924296.0
2022-12-10,58.0739,59.0494,57.6817,58.1121,924296.0
2022-12-11,58.0739,59.0494,57.6817,58.1121,924296.0
2022-12-12,58.1121,59.805,57.127,59.365,746253.0
2022-12-13,61.2109,61.9699,57.9591,58.8868,1190232.0
2022-12-14,58.6956,59.2216,56.9931,57.1653,835684.0
2022-12-15,56.0271,56.3093,54.2673,54.669,1479596.0
2022-12-16,54.0091,55.2381,53.6999,54.1334,1266088.0
2022-12-17,54.0091,55.2381,53.6999,54.1334,1266088.0
2022-12-18,54.0091,55.2381,53.6999,54.1334,1266088.0
2022-12-19,54.1908,54.7168,53.3779,54.0187,1380004.0
2022-12-20,54.1239,55.3003,54.0187,54.516,1312416.0
2022-12-21,55.2524,56.0271,55.2524,55.7306,1187040.0
2022-12-22,55.1472,55.4055,53.4926,55.2811,1281192.0
2022-12-23,55.2811,55.6733,54.5447,55.5872,801067.0
2022-12-24,55.2811,55.6733,54.5447,55.5872,801067.0
2022-12-25,55.2811,55.6733,54.5447,55.5872,801067.0
2022-12-26,55.2811,55.6733,54.5447,55.5872,801067.0
2022-12-27,55.4246,55.9937,54.7503,55.0133,1119882.0
2022-12-28,55.1759,55.4437,54.1143,54.2099,540539.0
2022-12-29,54.6021,57.0983,54.4777,56.9549,555189.0
2022-12-30,55.9984,57.1247,55.7977,56.9644,466324.0
2022-12-31,55.9984,57.1247,55.7977,56.9644,466324.0
2023-01-01,55.9984,57.1247,55.7977,56.9644,466324.0
2023-01-02,55.9984,57.1247,55.7977,56.9644,466324.0
2023-01-03,57.2609,57.8826,55.8072,55.9698,774881.0
2023-01-04,56.821,59.0781,56.821,58.0356,671906.0
2023-01-05,57.4426,58.093,55.8837,56.821,921772.0
2023-01-06,57.3566,59.652,56.7636,59.3364,499625.0
2023-01-07,57.3566,59.652,56.7636,59.3364,499625.0
2023-01-08,57.3566,59.652,56.7636,59.3364,499625.0
2023-01-09,59.8433,61.2492,59.4894,60.3693,1085417.0
2023-01-10,60.2832,61.8996,59.8911,61.7752,881855.0
2023-01-11,62.0717,63.0616,61.9569,62.3969,508624.0
2023-01-12,63.076,63.2003,61.6987,62.1578,748413.0
2023-01-13,61.0005,62.2821,59.7667,61.7848,705230.0
2023-01-14,61.0005,62.2821,59.7667,61.7848,705230.0
2023-01-15,61.0005,62.2821,59.7667,61.7848,705230.0
2023-01-16,61.0005,62.2821,59.7667,61.7848,705230.0
2023-01-17,61.5553,61.9665,60.4075,61.7657,655558.0
2023-01-18,61.4692,62.7986,60.2736,60.3884,1033047.0
2023-01-19,59.4989,60.1158,58.3542,59.9867,629669.0
2023-01-20,60.4458,63.5924,60.2306,63.3725,738595.0
2023-01-21,60.4458,63.5924,60.2306,63.3725,738595.0
2023-01-22,60.4458,63.5924,60.2306,63.3725,738595.0
2023-01-23,63.7741,65.1323,63.2768,64.8358,953933.0
2023-01-24,65.3714,65.73,62.9134,64.3671,1201338.0
2023-01-25,62.8751,68.3076,62.4734,67.5138,2462229.0
2023-01-26,68.4224,69.5318,66.5191,68.7954,1158906.0
2023-01-27,68.6519,71.7507,68.6519,71.1195,1630682.0
2023-01-28,68.6519,71.7507,68.6519,71.1195,1630682.0
2023-01-29,68.6519,71.7507,68.6519,71.1195,1630682.0
2023-01-30,69.8474,70.8804,68.0685,68.3458,1440965.0
2023-01-31,68.2406,72.248,67.619,72.0854,1351105.0
2023-02-01,71.5881,74.3617,71.0143,73.4436,1334564.0
2023-02-02,74.62,77.6327,74.3235,77.0875,1723163.0
2023-02-03,75.452,76.7958,74.4861,74.9165,1452769.0
2023-02-04,75.452,76.7958,74.4861,74.9165,1452769.0
2023-02-05,75.452,76.7958,74.4861,74.9165,1452769.0
2023-02-06,73.7974,74.5052,72.0759,73.3957,1799287.0
2023-02-07,72.9271,75.2703,72.2863,75.0408,970955.0
2023-02-08,74.1418,74.9547,73.6444,73.9505,591961.0
2023-02-09,74.4574,74.7156,72.5158,72.6497,609491.0
2023-02-10,72.0089,72.6402,71.5307,71.5594,773939.0
2023-02-11,72.0089,72.6402,71.5307,71.5594,773939.0
2023-02-12,72.0089,72.6402,71.5307,71.5594,773939.0
2023-02-13,71.4064,72.315,70.5026,72.2289,634934.0
2023-02-14,71.6264,73.0419,71.0334,72.2002,408527.0
2023-02-15,71.6742,72.9271,71.5594,72.3246,394952.0
2023-02-16,71.2579,72.3438,69.9509,71.0368,893274.0
2023-02-17,70.8831,71.9065,70.2969,71.6327,919716.0
2023-02-18,70.8831,71.9065,70.2969,71.6327,919716.0
2023-02-19,70.8831,71.9065,70.2969,71.6327,919716.0
2023-02-20,70.8831,71.9065,70.2969,71.6327,919716.0
2023-02-21,70.3065,70.9984,69.1052,69.5377,471380.0
2023-02-22,69.259,70.0951,68.6103,69.4512,637429.0
2023-02-23,70.6813,71.0272,69.1917,70.6236,434154.0
2023-02-24,69.6626,71.032,68.9995,70.9407,622506.0
2023-02-25,69.6626,71.032,68.9995,70.9407,622506.0
2023-02-26,69.6626,71.032,68.9995,70.9407,622506.0
2023-02-27,71.9402,72.1132,70.787,71.4116,827990.0
2023-02-28,71.8249,72.6657,71.2963,71.3444,1144149.0
2023-03-01,70.5852,72.2669,70.1575,72.2285,728636.0
2023-03-02,71.0176,71.3972,70.2296,71.1426,860840.0
2023-03-03,71.9113,73.1126,71.0445,72.6898,653723.0
2023-03-04,71.9113,73.1126,71.0445,72.6898,653723.0
2023-03-05,71.9113,73.1126,71.0445,72.6898,653723.0
2023-03-06,72.757,73.9006,72.0123,72.4495,544638.0
2023-03-07,71.8441,72.2669,68.9995,69.086,503287.0
2023-03-08,69.1821,69.5089,68.0481,68.7689,353634.0
2023-03-09,67.4427,67.486,58.9763,59.9277,4589834.0
2023-03-10,52.5665,53.7774,28.8779,47.4156,24666463.0
2023-03-11,52.5665,53.7774,28.8779,47.4156,24666463.0
2023-03-12,52.5665,53.7774,28.8779,47.4156,24666463.0
2023-03-13,12.3872,29.5795,7.169,25.1012,60550152.0
2023-03-14,37.1521,38.4014,21.6224,28.705,51458046.0
2023-03-15,26.6869,34.0961,25.3061,31.0882,32590152.0
2023-03-16,28.8203,40.8712,25.9949,35.4704,39112298.0
2023-03-17,33.3274,34.0,28.8299,30.0984,24311923.0
2023-03-18,33.3274,34.0,28.8299,30.0984,24311923.0
2023-03-19,33.3274,34.0,28.8299,30.0984,24311923.0
2023-03-20,32.8661,33.0102,27.4076,28.0707,19740481.0
2023-03-21,30.8095,34.6439,30.3771,32.2703,18719037.0
2023-03-22,32.03,35.4414,30.5116,30.6654,13243109.0
2023-03-23,32.5634,33.5388,29.2696,30.0311,9354492.0
2023-03-24,29.0317,32.1165,28.1284,31.7609,10422452.0
2023-03-25,29.0317,32.1165,28.1284,31.7609,10422452.0
2023-03-26,29.0317,32.1165,28.1284,31.7609,10422452.0
2023-03-27,33.6637,34.8842,32.5586,32.7219,8970281.0
2023-03-28,32.8661,33.4715,31.4254,32.5105,6732752.0
2023-03-29,33.1544,35.307,32.6739,34.6631,6716659.0
2023-03-30,35.4608,36.2871,33.7021,34.5094,4986336.0
2023-03-31,34.8842,35.1244,33.7694,34.1538,4555749.0
2023-04-01,34.8842,35.1244,33.7694,34.1538,4555749.0
2023-04-02,34.8842,35.1244,33.7694,34.1538,4555749.0
2023-04-03,34.1058,34.5863,32.7315,33.4715,3273936.0
2023-04-04,33.5484,33.5772,30.8768,32.2126,4504740.0
2023-04-05,29.2912,30.0888,25.9661,28.2245,24683139.0
2023-04-06,29.2143,30.2226,28.4839,29.5795,7654496.0
2023-04-07,29.2143,30.2226,28.4839,29.5795,7654496.0
2023-04-08,29.2143,30.2226,28.4839,29.5795,7654496.0
2023-04-09,29.2143,30.2226,28.4839,29.5795,7654496.0
2023-04-10,29.0509,30.3771,28.6569,29.4641,4108967.0
2023-04-11,29.3873,30.9249,29.32,30.5981,3308242.0
2023-04-12,31.1843,31.5687,29.6083,30.3387,2787319.0
2023-04-13,30.454,31.0113,29.6094,30.896,2352801.0
2023-04-14,31.9627,32.0012,30.0888,30.4251,2877957.0
2023-04-15,31.9627,32.0012,30.0888,30.4251,2877957.0
2023-04-16,31.9627,32.0012,30.0888,30.4251,2877957.0
2023-04-17,30.0792,31.7801,29.4545,31.5399,2680688.0
2023-04-18,31.6264,31.809,30.7999,31.242,4944299.0
2023-04-19,37.6422,39.1871,35.1917,38.7762,17805976.0
2023-04-20,38.0555,39.891,36.9023,38.0074,5840094.0
2023-04-21,37.6999,39.7949,37.5269,39.0068,4957970.0
2023-04-22,37.6999,39.7949,37.5269,39.0068,4957970.0
2023-04-23,37.6999,39.7949,37.5269,39.0068,4957970.0
2023-04-24,38.411,39.3197,37.6326,38.4206,3642023.0
2023-04-25,37.3059,37.4308,34.9322,36.2776,6785172.0
2023-04-26,37.0752,37.5653,35.2782,36.2584,5303923.0
2023-04-27,36.5659,37.2674,35.9124,36.4794,2422740.0
2023-04-28,36.2199,37.1329,35.5184,35.6722,3504951.0
2023-04-29,36.2199,37.1329,35.5184,35.6722,3504951.0
2023-04-30,36.2199,37.1329,35.5184,35.6722,3504951.0
2023-05-01,36.0854,36.9791,34.7112,35.0187,3464792.0
2023-05-02,34.7688,34.7688,25.5048,29.7236,25889538.0
2023-05-03,29.7909,32.0012,28.3109,28.4167,15250290.0
2023-05-04,24.9667,25.697,10.9073,17.4901,60473467.0
2023-05-05,22.4489,27.8593,21.6714,26.1007,42865646.0
2023-05-06,22.4489,27.8593,21.6714,26.1007,42865646.0
2023-05-07,22.4489,27.8593,21.6714,26.1007,42865646.0
2023-05-08,29.368,29.7909,25.476,26.2544,19265991.0
2023-05-09,25.3223,27.4941,24.2267,25.8988,9751415.0
2023-05-10,27.3403,27.4364,25.4664,26.4082,5044747.0
2023-05-11,25.3468,28.862,24.9475,26.2037,12560555.0
2023-05-12,26.6029,27.0215,25.9018,26.749,4607987.0
2023-05-13,26.6029,27.0215,25.9018,26.749,4607987.0
2023-05-14,26.6029,27.0215,25.9018,26.749,4607987.0
2023-05-15,26.8171,30.9361,26.7052,29.9526,9018707.0
2023-05-16,31.1601,31.7346,30.0013,30.7608,7870984.0
2023-05-17,34.5633,35.4835,33.4581,33.8963,13218839.0
2023-05-18,34.0813,35.503,32.8544,34.2566,6666423.0
2023-05-19,34.315,34.8895,31.8417,33.4192,7153451.0
2023-05-20,34.315,34.8895,31.8417,33.4192,7153451.0
2023-05-21,34.315,34.8895,31.8417,33.4192,7153451.0
2023-05-22,34.2274,36.9442,33.3851,36.8663,5792634.0
2023-05-23,37.2558,38.249,36.1262,36.4086,5066697.0
2023-05-24,35.7026,36.2918,34.354,35.3959,3323068.0
2023-05-25,35.1525,35.688,33.5378,34.5,2760613.0
2023-05-26,34.7532,35.4056,34.2371,34.5877,3663289.0
2023-05-27,34.7532,35.4056,34.2371,34.5877,3663289.0
2023-05-28,34.7532,35.4056,34.2371,34.5877,3663289.0
2023-05-29,34.7532,35.4056,34.2371,34.5877,3663289.0
2023-05-30,35.0551,35.2205,33.0589,34.2079,3207456.0
2023-05-31,33.8768,33.9547,32.3237,33.0102,2275422.0
2023-06-01,33.4873,34.4708,32.611,33.351,2745928.0
2023-06-02,34.7824,37.1779,34.4708,36.9539,5185194.0
2023-06-03,34.7824,37.1779,34.4708,36.9539,5185194.0
2023-06-04,34.7824,37.1779,34.4708,36.9539,5185194.0
2023-06-05,37.6842,38.2879,35.6491,36.2723,2942347.0
2023-06-06,36.136,39.4662,35.9802,38.4827,5289239.0
2023-06-07,39.1546,40.3523,38.2782,39.4662,4477836.0
2023-06-08,39.1838,40.0407,38.2782,39.6999,2511951.0
2023-06-09,39.5636,39.6804,37.8011,37.9861,2217190.0
2023-06-10,39.5636,39.6804,37.8011,37.9861,2217190.0
2023-06-11,39.5636,39.6804,37.8011,37.9861,2217190.0
2023-06-12,37.9763,39.5441,37.1681,37.9082,3240914.0
2023-06-13,38.1321,39.807,36.5352,39.807,3603244.0
2023-06-14,40.0504,40.7808,37.2655,37.4895,4684496.0
2023-06-15,37.3921,38.5216,37.061,37.8303,4391118.0
2023-06-16,38.2198,38.2198,36.2139,36.4378,4770328.0
2023-06-17,38.2198,38.2198,36.2139,36.4378,4770328.0
2023-06-18,38.2198,38.2198,36.2139,36.4378,4770328.0
2023-06-19,38.2198,38.2198,36.2139,36.4378,4770328.0
2023-06-20,36.2918,36.9247,35.8536,36.1165,2072705.0
2023-06-21,36.1992,36.3891,35.503,35.6393,2117633.0
2023-06-22,35.5128,35.542,33.5458,34.4806,3193405.0
2023-06-23,33.7405,35.1525,33.5555,34.1398,3341766.0
2023-06-24,33.7405,35.1525,33.5555,34.1398,3341766.0
2023-06-25,33.7405,35.1525,33.5555,34.1398,3341766.0
2023-06-26,34.5487,36.2236,34.5487,34.8701,1934228.0
2023-06-27,34.8895,36.0682,34.2274,35.7757,1583668.0
2023-06-28,35.5712,36.4573,34.9189,35.8536,1363022.0
2023-06-29,36.7592,37.1876,35.8244,36.0094,1753014.0
2023-06-30,36.6131,36.7981,35.1622,35.5128,1958754.0
2023-07-01,36.6131,36.7981,35.1622,35.5128,1958754.0
2023-07-02,36.6131,36.7981,35.1622,35.5128,1958754.0
2023-07-03,35.9802,36.8857,35.8244,36.506,1576690.0
2023-07-04,35.9802,36.8857,35.8244,36.506,1576690.0
2023-07-05,36.0288,36.9929,35.5874,36.2041,1367862.0
2023-07-06,35.133,35.6393,34.7337,35.4154,2044216.0
2023-07-07,35.3959,37.5965,35.3959,36.6326,3462184.0
2023-07-08,35.3959,37.5965,35.3959,36.6326,3462184.0
2023-07-09,35.3959,37.5965,35.3959,36.6326,3462184.0
2023-07-10,36.5255,37.5771,36.2723,37.2168,1562788.0
2023-07-11,37.4116,37.6355,36.5195,37.1876,1675107.0
2023-07-12,38.2685,39.3688,38.0542,38.249,2421885.0
2023-07-13,38.5119,39.8752,38.1711,39.6707,2465079.0
2023-07-14,40.3133,40.4107,37.7499,37.8692,3247494.0
2023-07-15,40.3133,40.4107,37.7499,37.8692,3247494.0
2023-07-16,40.3133,40.4107,37.7499,37.8692,3247494.0
2023-07-17,38.21,38.804,37.8303,38.7846,1766873.0
2023-07-18,39.1935,42.5335,39.0475,41.9395,7328552.0
2023-07-19,40.6542,45.6008,40.177,45.2016,8248122.0
2023-07-20,46.6038,47.8599,45.2309,47.227,5299865.0
2023-07-21,47.821,48.2884,46.5551,47.0712,2649267.0
2023-07-22,47.821,48.2884,46.5551,47.0712,2649267.0
2023-07-23,47.821,48.2884,46.5551,47.0712,2649267.0
2023-07-24,46.9446,49.1648,46.8472,48.5513,2068479.0
2023-07-25,48.746,49.6127,45.3184,45.9514,6175291.0
2023-07-26,50.5378,51.5602,49.7003,51.3265,5165308.0
2023-07-27,51.8815,52.2528,49.9924,50.2651,2708413.0
2023-07-28,51.0831,51.2942,50.2554,51.2194,1206439.0
2023-07-29,51.0831,51.2942,50.2554,51.2194,1206439.0
2023-07-30,51.0831,51.2942,50.2554,51.2194,1206439.0
2023-07-31,51.5115,51.6089,49.9535,50.5864,2040387.0
2023-08-01,50.1482,50.1969,48.6203,49.4569,1840113.0
2023-08-02,48.4052,49.4179,47.67,49.0284,2062611.0
2023-08-03,48.1569,51.0052,47.967,50.752,1778936.0
2023-08-04,50.0606,52.4546,50.0509,51.3654,1559834.0
2023-08-05,50.0606,52.4546,50.0509,51.3654,1559834.0
2023-08-06,50.0606,52.4546,50.0509,51.3654,1559834.0
2023-08-07,51.5797,51.8426,50.5085,51.5991,1104280.0
2023-08-08,49.6614,51.346,48.9739,50.9857,1961682.0
2023-08-09,50.8688,50.8688,49.3692,49.7587,1256503.0
2023-08-10,50.4256,51.0434,49.2194,50.6021,1360142.0
2023-08-11,50.102,51.3965,50.102,51.0924,1364662.0
2023-08-12,50.102,51.3965,50.102,51.0924,1364662.0
2023-08-13,50.102,51.3965,50.102,51.0924,1364662.0
2023-08-14,50.4648,50.4648,49.3235,50.0137,1483874.0
2023-08-15,48.5623,48.8369,46.6991,47.9543,2884795.0
2023-08-16,47.6111,47.9053,46.9148,47.0031,2276285.0
2023-08-17,47.2777,47.3659,46.2676,46.8168,1634293.0
2023-08-18,46.0715,47.4248,45.6302,47.3659,1559372.0
2023-08-19,46.0715,47.4248,45.6302,47.3659,1559372.0
2023-08-20,46.0715,47.4248,45.6302,47.3659,1559372.0
2023-08-21,47.4444,48.3564,46.5226,47.415,1803084.0
2023-08-22,47.3169,47.6896,45.2967,46.1597,1701574.0
2023-08-23,46.1303,48.3172,45.2575,47.9151,1434448.0
2023-08-24,47.9347,49.1704,47.4444,48.2681,1092132.0
2023-08-25,48.984,49.1507,46.6893,48.1799,1049492.0
2023-08-26,48.984,49.1507,46.6893,48.1799,1049492.0
2023-08-27,48.984,49.1507,46.6893,48.1799,1049492.0
2023-08-28,48.5623,49.7489,48.327,48.8369,917357.0
2023-08-29,48.9742,49.896,48.1407,49.4057,1332702.0
2023-08-30,49.3567,49.7686,48.8086,49.3175,1327447.0
2023-08-31,49.4057,49.847,48.7781,49.0429,1370802.0
2023-09-01,49.798,50.406,49.3175,50.1314,949838.0
2023-09-02,49.798,50.406,49.3175,50.1314,949838.0
2023-09-03,49.798,50.406,49.3175,50.1314,949838.0
2023-09-04,49.798,50.406,49.3175,50.1314,949838.0
2023-09-05,49.5528,50.3619,49.1017,49.239,1031799.0
2023-09-06,48.7487,49.087,46.297,46.9148,1467827.0
2023-09-07,46.3951,47.3169,45.6989,46.1597,1219625.0
2023-09-08,46.248,47.3267,45.493,47.2875,775694.0
2023-09-09,46.248,47.3267,45.493,47.2875,775694.0
2023-09-10,46.248,47.3267,45.493,47.2875,775694.0
2023-09-11,47.6994,48.4623,47.0031,47.0913,669055.0
2023-09-12,47.0423,48.3956,46.7481,48.1897,1291091.0
2023-09-13,48.2976,48.3466,46.4245,47.0325,1494235.0
2023-09-14,47.8465,48.6212,47.3267,48.1799,2052615.0
2023-09-15,47.2581,48.1309,46.9246,47.6797,2535254.0
2023-09-16,47.2581,48.1309,46.9246,47.6797,2535254.0
2023-09-17,47.2581,48.1309,46.9246,47.6797,2535254.0
2023-09-18,47.1012,47.2777,46.4539,46.6697,1526735.0
2023-09-19,46.6697,47.1893,45.7675,46.856,1090210.0
2023-09-20,47.1208,47.7141,45.4929,45.5419,1432680.0
2023-09-21,44.9535,45.8263,43.6492,44.826,1929127.0
2023-09-22,44.8947,45.1791,43.4825,44.4043,1631180.0
2023-09-23,44.8947,45.1791,43.4825,44.4043,1631180.0
2023-09-24,44.8947,45.1791,43.4825,44.4043,1631180.0
2023-09-25,44.169,45.4635,43.8552,45.2477,1041328.0
2023-09-26,44.4043,45.4046,43.865,43.9238,1780465.0
2023-09-27,44.2474,44.2867,42.5215,43.2472,1973131.0
2023-09-28,43.2177,44.3847,42.953,44.0219,1739203.0
2023-09-29,44.4534,46.0911,44.1592,45.081,1936050.0
2023-09-30,44.4534,46.0911,44.1592,45.081,1936050.0
2023-10-01,44.4534,46.0911,44.1592,45.081,1936050.0
2023-10-02,44.8456,45.1693,43.257,43.6688,1958785.0
2023-10-03,43.0706,43.2472,40.5111,41.0897,2992702.0
2023-10-04,42.0409,42.4332,40.3444,42.2665,2036884.0
2023-10-05,41.6095,43.1785,41.6095,42.8255,2012641.0
2023-10-06,42.0998,43.8944,41.6389,42.7568,1154996.0
2023-10-07,42.0998,43.8944,41.6389,42.7568,1154996.0
2023-10-08,42.0998,43.8944,41.6389,42.7568,1154996.0
2023-10-09,41.9625,43.6983,41.9086,43.306,1478444.0
2023-10-10,44.1298,45.6099,43.8748,45.2771,1697602.0
