,ARCH US Equity,ARCH US Equity,ARCH US Equity,ARCH US Equity,ARCH US Equity
2022-08-11,114.5855,122.4019,114.561,120.4294,986807.0
2022-08-12,120.323,127.5255,120.1593,124.1616,862224.0
2022-08-13,120.323,127.5255,120.1593,124.1616,862224.0
2022-08-14,120.323,127.5255,120.1593,124.1616,862224.0
2022-08-15,118.9643,127.4928,117.0409,125.7494,663396.0
2022-08-16,127.992,133.574,126.085,126.6661,922793.0
2022-08-17,126.085,133.9791,125.5448,126.4206,642314.0
2022-08-18,128.0821,134.1469,127.6647,129.8009,825538.0
2022-08-19,128.4995,133.0829,127.059,132.5673,630214.0
2022-08-20,128.4995,133.0829,127.059,132.5673,630214.0
2022-08-21,128.4995,133.0829,127.059,132.5673,630214.0
2022-08-22,133.2712,141.816,132.9192,135.6775,887357.0
2022-08-23,137.7073,142.3316,136.8806,139.0414,919132.0
2022-08-24,137.0279,139.2489,135.3617,136.9379,395633.0
2022-08-25,137.8218,139.5488,133.1399,139.2132,487576.0
2022-08-26,139.1396,140.7765,136.4714,136.5205,371687.0
2022-08-27,139.1396,140.7765,136.4714,136.5205,371687.0
2022-08-28,139.1396,140.7765,136.4714,136.5205,371687.0
2022-08-29,134.5643,137.3962,132.4691,134.1715,814045.0
2022-08-30,131.147,131.283,120.7059,125.1151,958058.0
2022-08-31,122.8383,126.0412,121.6659,123.6794,360747.0
2022-09-01,121.1732,122.5834,116.6025,117.9958,552058.0
2022-09-02,121.7084,121.9972,117.0953,120.5105,666178.0
2022-09-03,121.7084,121.9972,117.0953,120.5105,666178.0
2022-09-04,121.7084,121.9972,117.0953,120.5105,666178.0
2022-09-05,121.7084,121.9972,117.0953,120.5105,666178.0
2022-09-06,127.4429,128.8957,122.1502,122.2011,940199.0
2022-09-07,119.1852,122.2298,117.7664,119.3721,397063.0
2022-09-08,119.2786,119.7969,112.2697,114.0368,650856.0
2022-09-09,117.7239,119.2447,113.9179,117.6645,624349.0
2022-09-10,117.7239,119.2447,113.9179,117.6645,624349.0
2022-09-11,117.7239,119.2447,113.9179,117.6645,624349.0
2022-09-12,118.3526,118.7264,112.5332,113.5526,661639.0
2022-09-13,112.7625,116.8319,111.5986,112.0913,716300.0
2022-09-14,112.0913,115.9059,112.0404,114.1303,624031.0
2022-09-15,113.8414,113.8669,107.5928,108.4382,693885.0
2022-09-16,106.8325,108.9225,102.6527,104.2923,1136777.0
2022-09-17,106.8325,108.9225,102.6527,104.2923,1136777.0
2022-09-18,106.8325,108.9225,102.6527,104.2923,1136777.0
2022-09-19,101.5568,110.2903,100.5883,108.863,602699.0
2022-09-20,106.1954,107.0025,103.0095,106.4248,746717.0
2022-09-21,108.2768,108.7356,103.7135,105.0485,498501.0
2022-09-22,106.5012,107.4441,102.4743,102.8311,517057.0
2022-09-23,99.1355,100.6052,95.5334,97.5893,703735.0
2022-09-24,99.1355,100.6052,95.5334,97.5893,703735.0
2022-09-25,99.1355,100.6052,95.5334,97.5893,703735.0
2022-09-26,96.0006,100.0063,94.276,94.4799,497815.0
2022-09-27,96.7992,99.5518,96.247,98.4559,391410.0
2022-09-28,98.6088,104.6577,97.6063,103.3833,581518.0
2022-09-29,102.1599,104.2329,99.8746,103.9185,334023.0
2022-09-30,102.7971,104.2138,99.7982,100.7582,546423.0
2022-10-01,102.7971,104.2138,99.7982,100.7582,546423.0
2022-10-02,102.7971,104.2138,99.7982,100.7582,546423.0
2022-10-03,102.8226,109.4237,102.4998,109.0414,684780.0
2022-10-04,111.4966,114.9799,110.8127,114.8949,1349006.0
2022-10-05,112.9919,121.1562,112.737,119.8054,837717.0
2022-10-06,118.8878,125.3785,117.6985,124.4695,988216.0
2022-10-07,124.4695,124.4865,118.9473,121.6659,495100.0
2022-10-08,124.4695,124.4865,118.9473,121.6659,495100.0
2022-10-09,124.4695,124.4865,118.9473,121.6659,495100.0
2022-10-10,122.8808,125.7353,120.8418,121.7848,507934.0
2022-10-11,120.502,121.2326,115.8039,116.4241,437472.0
2022-10-12,115.3027,120.3236,114.2832,116.2372,464917.0
2022-10-13,115.5406,120.9098,113.8924,117.0868,332012.0
2022-10-14,116.8914,118.3101,113.3487,117.605,264495.0
2022-10-15,116.8914,118.3101,113.3487,117.605,264495.0
2022-10-16,116.8914,118.3101,113.3487,117.605,264495.0
2022-10-17,120.5785,122.439,117.3246,121.513,526707.0
2022-10-18,123.1442,123.9682,117.9363,119.559,399445.0
2022-10-19,119.0662,121.1902,115.4726,116.2967,385346.0
2022-10-20,118.2337,119.2432,113.3827,114.2322,356243.0
2022-10-21,114.691,118.0689,111.862,116.9423,347456.0
2022-10-22,114.691,118.0689,111.862,116.9423,347456.0
2022-10-23,114.691,118.0689,111.862,116.9423,347456.0
2022-10-24,116.4921,117.0018,112.7455,116.1353,378134.0
2022-10-25,115.4471,116.5001,113.2807,114.606,535666.0
2022-10-26,115.9908,116.9593,112.2315,113.0259,642795.0
2022-10-27,114.3172,130.5184,114.2662,129.0741,1334301.0
2022-10-28,130.4334,132.5063,124.0702,127.5364,910301.0
2022-10-29,130.4334,132.5063,124.0702,127.5364,910301.0
2022-10-30,130.4334,132.5063,124.0702,127.5364,910301.0
2022-10-31,126.0497,131.6568,126.0497,129.3799,489268.0
2022-11-01,132.124,132.2345,127.256,130.6968,343756.0
2022-11-02,131.249,131.8012,126.9162,127.3325,261912.0
2022-11-03,127.6893,132.107,126.415,131.8946,467580.0
2022-11-04,135.8026,142.3018,134.9276,137.5867,511175.0
2022-11-05,135.8026,142.3018,134.9276,137.5867,511175.0
2022-11-06,135.8026,142.3018,134.9276,137.5867,511175.0
2022-11-07,138.2834,141.5542,135.9301,138.2324,313038.0
2022-11-08,137.1704,141.4098,135.5138,138.4108,256285.0
2022-11-09,135.9301,137.0855,126.3045,127.6298,635592.0
2022-11-10,132.3364,132.9821,126.0582,129.2695,307626.0
2022-11-11,131.9711,132.5658,124.5544,127.7318,378670.0
2022-11-12,131.9711,132.5658,124.5544,127.7318,378670.0
2022-11-13,131.9711,132.5658,124.5544,127.7318,378670.0
2022-11-14,126.8567,131.0451,125.6334,125.9987,339144.0
2022-11-15,126.5339,131.6908,122.7109,131.6908,430677.0
2022-11-16,129.4904,130.8667,126.6138,128.1311,274456.0
2022-11-17,124.4865,129.0656,121.3388,128.9806,345188.0
2022-11-18,127.8762,128.0716,124.2401,127.7573,417223.0
2022-11-19,127.8762,128.0716,124.2401,127.7573,417223.0
2022-11-20,127.8762,128.0716,124.2401,127.7573,417223.0
2022-11-21,125.7353,132.8971,125.7353,131.1131,461917.0
2022-11-22,133.6872,134.5113,131.5548,131.8097,503696.0
2022-11-23,131.147,133.7212,129.7988,132.3109,282774.0
2022-11-24,131.147,133.7212,129.7988,132.3109,282774.0
2022-11-25,131.6823,135.0125,131.6823,133.2709,218492.0
2022-11-26,131.6823,135.0125,131.6823,133.2709,218492.0
2022-11-27,131.6823,135.0125,131.6823,133.2709,218492.0
2022-11-28,131.9116,134.214,128.8617,129.9831,688678.0
2022-11-29,130.7232,136.5942,130.6684,134.7164,838277.0
2022-11-30,135.9043,142.2823,135.7489,141.4051,836486.0
2022-12-01,139.5319,141.6336,135.5845,136.9551,336804.0
2022-12-02,135.3286,141.0853,134.3143,140.4822,382746.0
2022-12-03,135.3286,141.0853,134.3143,140.4822,382746.0
2022-12-04,135.3286,141.0853,134.3143,140.4822,382746.0
2022-12-05,141.2224,143.6347,133.5468,134.2869,639234.0
2022-12-06,134.5793,139.9157,134.5793,136.288,330228.0
2022-12-07,136.0962,138.4354,131.3537,135.9134,629235.0
2022-12-08,138.8923,139.4588,132.3314,133.5193,353593.0
2022-12-09,133.035,135.6871,129.7638,130.8237,433886.0
2022-12-10,133.035,135.6871,129.7638,130.8237,433886.0
2022-12-11,133.035,135.6871,129.7638,130.8237,433886.0
2022-12-12,130.7872,132.8614,129.0236,132.5964,721951.0
2022-12-13,134.3691,138.0516,131.4725,133.2635,626247.0
2022-12-14,132.9619,133.6186,128.4982,129.7546,420733.0
2022-12-15,129.4622,131.6918,127.9088,130.3212,624316.0
2022-12-16,128.5393,132.1213,127.6073,129.4531,765367.0
2022-12-17,128.5393,132.1213,127.6073,129.4531,765367.0
2022-12-18,128.5393,132.1213,127.6073,129.4531,765367.0
2022-12-19,129.5719,131.9203,125.661,126.9951,379131.0
2022-12-20,127.9819,130.9699,126.8763,127.1869,312084.0
2022-12-21,128.8683,132.7426,127.7079,132.0665,278017.0
2022-12-22,132.0665,133.8026,128.7678,131.3629,273399.0
2022-12-23,132.1121,134.7255,131.0842,134.5519,217670.0
2022-12-24,132.1121,134.7255,131.0842,134.5519,217670.0
2022-12-25,132.1121,134.7255,131.0842,134.5519,217670.0
2022-12-26,132.1121,134.7255,131.0842,134.5519,217670.0
2022-12-27,135.5479,137.8597,135.0426,136.1144,342690.0
2022-12-28,135.5479,136.352,124.9848,128.32,625423.0
2022-12-29,129.051,131.1253,128.5393,129.8643,265318.0
2022-12-30,128.7952,131.8197,127.9819,130.4765,296906.0
2022-12-31,128.7952,131.8197,127.9819,130.4765,296906.0
2023-01-01,128.7952,131.8197,127.9819,130.4765,296906.0
2023-01-02,128.7952,131.8197,127.9819,130.4765,296906.0
2023-01-03,129.5719,130.4765,122.2252,122.4445,385980.0
2023-01-04,120.1144,124.5462,116.9893,122.3257,511448.0
2023-01-05,121.348,124.2995,121.348,123.2486,337085.0
2023-01-06,125.4234,130.3394,124.6375,129.2977,452427.0
2023-01-07,125.4234,130.3394,124.6375,129.2977,452427.0
2023-01-08,125.4234,130.3394,124.6375,129.2977,452427.0
2023-01-09,131.0979,133.4097,129.051,129.0602,409344.0
2023-01-10,130.9882,130.9882,123.4679,124.4,477941.0
2023-01-11,124.93,124.93,121.9876,123.7877,460703.0
2023-01-12,123.9796,126.7803,123.1755,123.6872,293868.0
2023-01-13,123.3674,127.7398,122.0881,126.9859,283039.0
2023-01-14,123.3674,127.7398,122.0881,126.9859,283039.0
2023-01-15,123.3674,127.7398,122.0881,126.9859,283039.0
2023-01-16,123.3674,127.7398,122.0881,126.9859,283039.0
2023-01-17,127.9271,128.585,125.4691,127.9271,330340.0
2023-01-18,129.4805,133.163,126.1361,126.8032,299495.0
2023-01-19,126.0996,130.577,125.6518,130.1658,245147.0
2023-01-20,131.7375,136.8363,130.1286,136.5165,427746.0
2023-01-21,131.7375,136.8363,130.1286,136.5165,427746.0
2023-01-22,131.7375,136.8363,130.1286,136.5165,427746.0
2023-01-23,138.0516,141.0305,137.5216,140.7107,330958.0
2023-01-24,139.6598,143.0408,137.2566,142.8032,321989.0
2023-01-25,143.452,144.8957,140.3086,141.2498,315039.0
2023-01-26,141.6336,142.4066,132.039,137.083,460238.0
2023-01-27,137.8871,139.4131,132.8888,134.5336,398250.0
2023-01-28,137.8871,139.4131,132.8888,134.5336,398250.0
2023-01-29,137.8871,139.4131,132.8888,134.5336,398250.0
2023-01-30,132.9894,140.5371,132.7086,137.5765,421743.0
2023-01-31,137.2841,137.8689,133.9579,135.2555,282071.0
2023-02-01,135.8312,139.0202,133.2635,138.2983,372896.0
2023-02-02,137.3389,140.2355,135.6484,138.2252,341919.0
2023-02-03,138.2526,139.541,134.4605,135.2464,239325.0
2023-02-04,138.2526,139.541,134.4605,135.2464,239325.0
2023-02-05,138.2526,139.541,134.4605,135.2464,239325.0
2023-02-06,134.7803,136.2992,132.6513,134.2778,207238.0
2023-02-07,135.8312,137.0739,130.7689,134.3417,574299.0
2023-02-08,133.0716,133.0716,126.4468,126.593,521150.0
2023-02-09,127.8905,130.7872,127.589,128.1464,279351.0
2023-02-10,128.914,130.7506,127.4234,130.2024,375008.0
2023-02-11,128.914,130.7506,127.4234,130.2024,375008.0
2023-02-12,128.914,130.7506,127.4234,130.2024,375008.0
2023-02-13,129.4988,129.7089,126.1727,127.059,328492.0
2023-02-14,128.3109,133.9031,126.8945,132.6695,593396.0
2023-02-15,131.6278,134.625,130.2298,133.9305,820902.0
2023-02-16,137.0647,150.1225,136.9003,146.8694,1428547.0
2023-02-17,145.3526,146.4105,141.7798,145.4622,682261.0
2023-02-18,145.3526,146.4105,141.7798,145.4622,682261.0
2023-02-19,145.3526,146.4105,141.7798,145.4622,682261.0
2023-02-20,145.3526,146.4105,141.7798,145.4622,682261.0
2023-02-21,145.8643,147.7924,135.685,139.2578,644852.0
2023-02-22,139.1481,142.5108,136.5987,141.4508,421948.0
2023-02-23,142.2458,143.8266,137.4394,137.9602,259549.0
2023-02-24,136.5896,137.3937,134.0859,137.3023,385657.0
2023-02-25,136.5896,137.3937,134.0859,137.3023,385657.0
2023-02-26,136.5896,137.3937,134.0859,137.3023,385657.0
2023-02-27,138.2167,144.319,136.7891,142.4062,300353.0
2023-02-28,143.4606,149.1803,142.6954,146.8196,398452.0
2023-03-01,146.0079,152.642,145.9892,151.8676,502321.0
2023-03-02,150.9252,153.3838,149.2177,151.9329,348775.0
2023-03-03,152.6234,156.4583,152.1009,154.2749,581594.0
2023-03-04,152.6234,156.4583,152.1009,154.2749,581594.0
2023-03-05,152.6234,156.4583,152.1009,154.2749,581594.0
2023-03-06,152.3341,153.0246,148.6391,150.1974,474669.0
2023-03-07,149.4789,150.524,147.2302,148.6671,509469.0
2023-03-08,149.2923,149.7028,144.0577,146.0359,281698.0
2023-03-09,146.9036,148.5365,143.1993,144.1884,658190.0
2023-03-10,143.6658,147.1509,139.0564,141.4451,561522.0
2023-03-11,143.6658,147.1509,139.0564,141.4451,561522.0
2023-03-12,143.6658,147.1509,139.0564,141.4451,561522.0
2023-03-13,137.1436,139.481,133.5979,133.8312,431503.0
2023-03-14,135.3055,138.7765,131.3026,133.1314,431349.0
2023-03-15,128.9699,130.2575,122.1304,125.6855,1262400.0
2023-03-16,123.2128,125.8627,119.5872,125.7041,495208.0
2023-03-17,124.4911,125.4429,121.3,124.1272,487209.0
2023-03-18,124.4911,125.4429,121.3,124.1272,487209.0
2023-03-19,124.4911,125.4429,121.3,124.1272,487209.0
2023-03-20,125.2656,126.3479,121.9811,122.1304,362434.0
2023-03-21,125.0976,126.1333,120.1896,122.6063,602571.0
2023-03-22,122.8862,124.883,120.9827,121.3,347733.0
2023-03-23,122.401,124.3325,119.7884,120.4696,264766.0
2023-03-24,119.2659,122.6623,117.0038,120.9548,407971.0
2023-03-25,119.2659,122.6623,117.0038,120.9548,407971.0
2023-03-26,119.2659,122.6623,117.0038,120.9548,407971.0
2023-03-27,122.639,124.9124,120.6282,123.5114,338871.0
2023-03-28,123.6327,126.2173,123.1661,124.7057,316923.0
2023-03-29,125.5268,126.1613,120.7122,121.4773,518293.0
2023-03-30,122.8769,122.9795,118.7947,120.9827,834353.0
2023-03-31,121.6359,122.7929,120.003,122.6623,666079.0
2023-04-01,121.6359,122.7929,120.003,122.6623,666079.0
2023-04-02,121.6359,122.7929,120.003,122.6623,666079.0
2023-04-03,125.4802,127.1877,121.1169,127.0011,620838.0
2023-04-04,126.4692,127.5796,123.5907,126.0773,438316.0
2023-04-05,126.012,126.9451,121.9811,126.8611,348553.0
2023-04-06,127.0011,127.0011,122.2424,122.317,411592.0
2023-04-07,127.0011,127.0011,122.2424,122.317,411592.0
2023-04-08,127.0011,127.0011,122.2424,122.317,411592.0
2023-04-09,127.0011,127.0011,122.2424,122.317,411592.0
2023-04-10,122.6809,123.7493,119.7044,120.115,419842.0
2023-04-11,120.8335,122.2891,120.6282,120.8708,401800.0
2023-04-12,120.6002,121.2533,118.1649,119.7697,387353.0
2023-04-13,120.6282,123.4601,119.4525,123.2315,490436.0
2023-04-14,123.1755,124.9346,118.9766,121.4493,453663.0
2023-04-15,123.1755,124.9346,118.9766,121.4493,453663.0
2023-04-16,123.1755,124.9346,118.9766,121.4493,453663.0
2023-04-17,123.2128,126.264,122.1864,124.8923,796822.0
2023-04-18,124.6217,125.7321,122.4197,124.799,304608.0
2023-04-19,123.5207,127.2717,122.6716,125.8814,289429.0
2023-04-20,124.2019,124.883,120.3669,121.3373,399577.0
2023-04-21,120.7401,120.7401,114.9924,115.4589,477537.0
2023-04-22,120.7401,120.7401,114.9924,115.4589,477537.0
2023-04-23,120.7401,120.7401,114.9924,115.4589,477537.0
2023-04-24,115.1417,118.4914,113.8651,117.7263,296229.0
2023-04-25,115.9255,115.9255,112.6037,113.6021,358992.0
2023-04-26,114.3112,114.7125,110.3923,110.9522,476354.0
2023-04-27,110.383,115.151,108.1716,113.0143,819746.0
2023-04-28,112.6784,114.6845,110.2897,114.0686,421083.0
2023-04-29,112.6784,114.6845,110.2897,114.0686,421083.0
2023-04-30,112.6784,114.6845,110.2897,114.0686,421083.0
2023-05-01,114.022,114.6845,110.8355,111.68,422619.0
2023-05-02,110.8495,113.3502,108.2369,111.4187,511117.0
2023-05-03,111.5027,113.3035,108.5356,108.9461,297941.0
2023-05-04,108.8341,112.4964,108.4888,110.6443,332313.0
2023-05-05,112.753,116.8679,112.0719,115.5616,622894.0
2023-05-06,112.753,116.8679,112.0719,115.5616,622894.0
2023-05-07,112.753,116.8679,112.0719,115.5616,622894.0
2023-05-08,118.4261,119.7323,116.8306,118.5288,549234.0
2023-05-09,118.1089,121.5799,117.4604,119.7138,265070.0
2023-05-10,121.0387,121.3187,117.3624,120.7588,228555.0
2023-05-11,118.8647,119.3452,116.4946,117.465,222743.0
2023-05-12,117.5304,118.804,114.1526,115.347,671853.0
2023-05-13,117.5304,118.804,114.1526,115.347,671853.0
2023-05-14,117.5304,118.804,114.1526,115.347,671853.0
2023-05-15,116.0748,117.633,115.0251,116.6439,445397.0
2023-05-16,115.8695,117.1198,111.5587,111.9599,334544.0
2023-05-17,112.9116,113.6135,110.8215,111.8199,537824.0
2023-05-18,110.8029,113.3315,108.1343,113.2009,410353.0
2023-05-19,114.3952,114.3952,110.6722,111.1948,260830.0
2023-05-20,114.3952,114.3952,110.6722,111.1948,260830.0
2023-05-21,114.3952,114.3952,110.6722,111.1948,260830.0
2023-05-22,111.1948,113.7973,109.8138,112.0159,233702.0
2023-05-23,111.8759,112.753,110.2897,111.1948,226849.0
2023-05-24,110.8869,111.2041,108.5215,109.8418,523111.0
2023-05-25,108.1716,109.027,105.5683,106.2308,369157.0
2023-05-26,106.5014,106.884,101.9988,102.7877,792080.0
2023-05-27,106.5014,106.884,101.9988,102.7877,792080.0
2023-05-28,106.5014,106.884,101.9988,102.7877,792080.0
2023-05-29,106.5014,106.884,101.9988,102.7877,792080.0
2023-05-30,101.3944,103.7134,98.9991,102.9404,574235.0
2023-05-31,101.7189,102.1674,97.7395,98.627,546986.0
2023-06-01,98.7701,101.4231,98.7128,100.3924,464391.0
2023-06-02,102.1865,105.727,101.9002,104.8872,533868.0
2023-06-03,102.1865,105.727,101.9002,104.8872,533868.0
2023-06-04,102.1865,105.727,101.9002,104.8872,533868.0
2023-06-05,105.183,106.123,103.3937,104.9826,445680.0
2023-06-06,104.4959,107.3874,104.4959,105.6124,662434.0
2023-06-07,106.519,111.1426,106.4045,110.0881,490841.0
2023-06-08,110.6511,111.1188,106.2041,106.4045,431397.0
2023-06-09,106.3854,107.4161,105.393,106.4331,457421.0
2023-06-10,106.3854,107.4161,105.393,106.4331,457421.0
2023-06-11,106.3854,107.4161,105.393,106.4331,457421.0
2023-06-12,105.3834,105.3834,102.4776,102.7114,376990.0
2023-06-13,103.5893,105.5552,102.3296,102.5396,336464.0
2023-06-14,104.2478,105.9178,103.2076,104.0856,364207.0
2023-06-15,104.6677,109.1386,104.5913,108.3131,504910.0
2023-06-16,109.0384,109.0384,106.9771,107.7214,742934.0
2023-06-17,109.0384,109.0384,106.9771,107.7214,742934.0
2023-06-18,109.0384,109.0384,106.9771,107.7214,742934.0
2023-06-19,109.0384,109.0384,106.9771,107.7214,742934.0
2023-06-20,106.7003,110.1931,105.4502,109.9545,344044.0
2023-06-21,109.5823,114.0962,109.5823,113.6667,504891.0
2023-06-22,113.1228,113.18,109.4678,110.9184,230652.0
2023-06-23,109.2197,111.1378,106.1659,106.3854,1537653.0
2023-06-24,109.2197,111.1378,106.1659,106.3854,1537653.0
2023-06-25,109.2197,111.1378,106.1659,106.3854,1537653.0
2023-06-26,106.4045,108.4563,106.2901,106.8339,388279.0
2023-06-27,107.0534,108.9095,106.1087,107.3111,280025.0
2023-06-28,106.2805,107.0487,105.2151,106.4522,175245.0
2023-06-29,106.3663,110.3076,106.3663,108.6662,184657.0
2023-06-30,108.3895,109.4296,107.4523,107.6069,269943.0
2023-07-01,108.3895,109.4296,107.4523,107.6069,269943.0
2023-07-02,108.3895,109.4296,107.4523,107.6069,269943.0
2023-07-03,107.7405,110.2981,107.7405,109.2865,146733.0
2023-07-04,107.7405,110.2981,107.7405,109.2865,146733.0
2023-07-05,109.3056,110.2026,107.4924,108.1032,319288.0
2023-07-06,106.853,108.733,105.0399,106.185,270661.0
2023-07-07,106.185,110.112,106.185,108.733,203907.0
2023-07-08,106.185,110.112,106.185,108.733,203907.0
2023-07-09,106.185,110.112,106.185,108.733,203907.0
2023-07-10,107.5783,110.0118,107.0725,108.1413,230301.0
2023-07-11,108.3131,110.0213,108.1509,109.1624,231919.0
2023-07-12,111.1378,112.0063,107.9314,107.9982,284236.0
2023-07-13,108.2177,108.9907,106.8435,108.4944,328471.0
2023-07-14,107.6928,107.9218,103.303,104.1428,416065.0
2023-07-15,107.6928,107.9218,103.303,104.1428,416065.0
2023-07-16,107.6928,107.9218,103.303,104.1428,416065.0
2023-07-17,103.7325,107.0343,103.6275,105.8701,229411.0
2023-07-18,106.2995,108.1604,106.2995,106.8149,178282.0
2023-07-19,107.4829,108.2654,106.5333,107.4924,238014.0
2023-07-20,108.0745,112.8174,108.0364,112.6552,365485.0
2023-07-21,113.3327,114.1248,111.5959,113.6095,369378.0
2023-07-22,113.3327,114.1248,111.5959,113.6095,369378.0
2023-07-23,113.3327,114.1248,111.5959,113.6095,369378.0
2023-07-24,114.0962,116.3006,112.5359,115.3463,245336.0
2023-07-25,116.4247,117.8561,115.4417,115.6994,371607.0
2023-07-26,114.0294,116.1479,113.996,115.1459,377020.0
2023-07-27,106.8817,118.1424,106.4236,116.9495,848859.0
2023-07-28,117.8752,118.7627,114.4494,118.1424,535512.0
2023-07-29,117.8752,118.7627,114.4494,118.1424,535512.0
2023-07-30,117.8752,118.7627,114.4494,118.1424,535512.0
2023-07-31,119.383,123.372,119.383,122.5704,524339.0
2023-08-01,122.1409,124.2976,120.9385,124.0782,474543.0
2023-08-02,123.5247,123.8014,119.7838,121.4443,489074.0
2023-08-03,120.6999,124.4599,120.2896,123.4769,319697.0
2023-08-04,124.2881,127.8667,124.1068,126.3589,304164.0
2023-08-05,124.2881,127.8667,124.1068,126.3589,304164.0
2023-08-06,124.2881,127.8667,124.1068,126.3589,304164.0
2023-08-07,126.588,127.1558,125.2233,126.8265,162497.0
2023-08-08,125.7196,127.9431,124.6221,127.7904,218081.0
2023-08-09,127.9431,133.1917,127.695,131.6076,536549.0
2023-08-10,132.0943,133.0868,128.5252,129.2696,339818.0
2023-08-11,129.0214,129.6416,127.5709,128.363,247343.0
2023-08-12,129.0214,129.6416,127.5709,128.363,247343.0
2023-08-13,129.0214,129.6416,127.5709,128.363,247343.0
2023-08-14,128.2007,129.7658,125.2233,129.6799,237620.0
2023-08-15,129.6322,129.7085,126.4925,126.9506,285912.0
2023-08-16,126.9601,129.7753,126.378,127.4659,247147.0
2023-08-17,129.7849,129.7849,127.1987,127.5423,461795.0
2023-08-18,126.4639,127.6376,124.7175,127.1319,335813.0
2023-08-19,126.4639,127.6376,124.7175,127.1319,335813.0
2023-08-20,126.4639,127.6376,124.7175,127.1319,335813.0
2023-08-21,127.38,128.3773,126.2826,127.5041,121610.0
2023-08-22,128.592,130.3479,127.695,128.8019,239777.0
2023-08-23,128.2294,128.926,126.6357,127.6282,518449.0
2023-08-24,127.1701,127.1701,123.3147,123.601,364359.0
2023-08-25,123.8587,124.2118,120.1417,123.2193,478128.0
2023-08-26,123.8587,124.2118,120.1417,123.2193,478128.0
2023-08-27,123.8587,124.2118,120.1417,123.2193,478128.0
2023-08-28,124.3263,126.3017,123.2909,126.2158,394914.0
2023-08-29,126.4448,129.0691,125.9677,127.8095,258891.0
2023-08-30,126.8653,128.0946,125.1934,126.2654,310512.0
2023-08-31,125.3508,129.169,125.3508,128.4388,248950.0
2023-09-01,130.7991,136.0114,130.7794,135.5295,358451.0
2023-09-02,130.7991,136.0114,130.7794,135.5295,358451.0
2023-09-03,130.7991,136.0114,130.7794,135.5295,358451.0
2023-09-04,130.7991,136.0114,130.7794,135.5295,358451.0
2023-09-05,135.3427,137.4244,134.4084,135.5689,325088.0
2023-09-06,135.9426,138.2537,133.0021,135.0378,201634.0
2023-09-07,134.4281,137.7718,134.3395,136.0508,252386.0
2023-09-08,136.5031,140.0731,135.9021,138.6176,304910.0
2023-09-09,136.5031,140.0731,135.9021,138.6176,304910.0
2023-09-10,136.5031,140.0731,135.9021,138.6176,304910.0
2023-09-11,139.7879,141.204,136.69,138.47,303620.0
2023-09-12,139.247,141.8039,138.6739,140.9582,321811.0
2023-09-13,142.6005,148.993,142.6005,148.5013,614132.0
2023-09-14,150.832,157.6375,149.8879,156.241,737162.0
2023-09-15,155.8771,158.9258,155.0805,157.3622,817741.0
2023-09-16,155.8771,158.9258,155.0805,157.3622,817741.0
2023-09-17,155.8771,158.9258,155.0805,157.3622,817741.0
2023-09-18,157.2245,159.0734,155.6805,156.8803,313967.0
2023-09-19,158.975,161.0403,154.6872,156.8409,423429.0
2023-09-20,157.195,159.0242,156.3984,156.4574,333822.0
2023-09-21,155.3854,156.1219,152.6514,153.8512,311519.0
2023-09-22,154.8642,156.0935,154.0578,154.4905,229605.0
2023-09-23,154.8642,156.0935,154.0578,154.4905,229605.0
2023-09-24,154.8642,156.0935,154.0578,154.4905,229605.0
2023-09-25,153.4579,159.211,152.5629,158.1096,287425.0
2023-09-26,156.7524,160.2338,155.7542,158.7193,432782.0
2023-09-27,161.6992,168.2293,161.6992,165.2789,631798.0
2023-09-28,166.4788,172.2024,166.4788,171.2288,426026.0
2023-09-29,171.2387,172.1238,167.5212,167.8359,431619.0
2023-09-30,171.2387,172.1238,167.5212,167.8359,431619.0
2023-10-01,171.2387,172.1238,167.5212,167.8359,431619.0
2023-10-02,151.1467,153.1235,139.8469,152.4744,1228254.0
2023-10-03,150.5468,152.9465,150.0158,151.8155,508464.0
2023-10-04,151.8155,151.8155,144.1347,146.4852,532170.0
2023-10-05,145.4427,149.9469,144.4888,148.9733,322675.0
2023-10-06,149.9863,153.3988,147.3211,152.3859,408352.0
2023-10-07,149.9863,153.3988,147.3211,152.3859,408352.0
2023-10-08,149.9863,153.3988,147.3211,152.3859,408352.0
2023-10-09,154.3823,159.0439,154.3823,157.2245,290324.0
2023-10-10,159.2701,160.519,155.6706,155.9755,306076.0
2023-10-11,155.051,156.8508,151.3533,154.2053,319688.0
2023-10-12,152.1695,155.3657,149.2438,151.8843,429747.0
2023-10-13,152.6416,153.6349,150.2026,151.9237,319891.0
2023-10-14,152.6416,153.6349,150.2026,151.9237,319891.0
2023-10-15,152.6416,153.6349,150.2026,151.9237,319891.0
2023-10-16,152.3466,154.6331,148.2554,152.3072,511617.0
2023-10-17,151.4909,157.2933,151.4909,155.9263,385408.0
2023-10-18,153.4382,156.4131,152.4842,154.1069,405806.0
2023-10-19,154.52,154.52,148.9143,149.7306,379421.0
2023-10-20,149.1897,150.178,146.6229,147.2621,270637.0
2023-10-21,149.1897,150.178,146.6229,147.2621,270637.0
2023-10-22,149.1897,150.178,146.6229,147.2621,270637.0
2023-10-23,146.2885,146.8195,144.1249,145.0887,316147.0
2023-10-24,146.2,148.334,145.8459,146.8589,359947.0
2023-10-25,146.6032,150.4387,146.6032,149.111,456013.0
